#,Name,Description,Icon,ParamModifier,VFX,Log,Unknown0,MaxStacks,ClassJobCategory,StatusCategory,HitEffect,PartyListPriority,CanIncreaseRewards,ParamEffect,TargetType,Flags,Flag2,Unknown_70_1,Unknown2,LockMovement,Unknown3,LockActions,LockControl,Transfiguration,IsGaze,CanDispel,InflictedByActor,IsPermanent,NoLogVfx,Unknown5,CanStatusOff,IsFcBuff,Invisibility,Unknown6,Unknown_70_2,Unknown7
1183,Rechtes Drachen­auge,Ausgeteilter Schaden ist erhöht.,212581,10,0,0,0,0,23,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1184,Linkes Drachen­auge,Ausgeteilter Schaden ist erhöht.,212582,10,0,0,0,0,23,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
1185,Bruderschaft,Ausgeteilter Schaden ist erhöht.,212532,10,0,0,0,0,21,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1186,Ten Chi Jin,**Ninjutsu** können aufeinanderfolgend ausgeführt werden.,212911,10,0,0,0,0,1,1,16,0,2,0,0,27,24,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1187,Ballade des Troubadours,Maximal-LP sind erhöht.,212612,10,0,0,0,0,24,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1188,Kritische Treffer +,Kritische Trefferrate ist erhöht.,212613,2,0,0,0,0,24,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1189,Päan des Troubadours,Erlittener physischer Schaden ist verringert.,212614,-10,0,0,0,0,24,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1190,Menuett des Troubadours,Erlittener Magieschaden ist verringert.,212615,-10,0,0,0,0,24,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1191,Schutzwall,Erlittener Schaden ist verringert und eigene LP-Regeneration durch Heilmagie ist erhöht.,213911,-10,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1192,Konvaleszenz,Heilmagie auf sich selbst regeneriert mehr LP.,213912,20,0,0,0,0,1,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1193,Reflexion,Ausgeteilter Schaden ist verringert.,213901,-10,0,0,158,0,1,2,17,50,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1194,Vorausahnung,Paraderate ist erhöht.,213902,20,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1195,Zermürben,Ausgeteilter physischer Schaden und Magieschaden sind verringert.,213904,-10,0,0,0,0,1,2,17,50,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1196,Palisade,Erlittener physischer Schaden ist verringert.,213905,-10,0,0,0,0,115,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1197,Taktiker,Regeneriert schrittweise TP.,213906,10,0,0,0,0,115,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1198,Erfrischung,Regeneriert schrittweise MP.,213907,10,0,0,0,0,115,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1199,Peloton,Be­we­gungs­ge­schwin­dig­keit ist erhöht. Effekt endet bei Eintritt in den Kampf.,213908,0,0,0,0,0,115,1,16,1,0,18,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1200,Kaustischer Biss,Erleidet schrittweise Schaden durch Gift.,212616,10,0,0,0,0,1,2,1,10,0,0,0,0,0,0,2,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1201,Sturmbiss,Erleidet schrittweise Windschaden.,212617,10,0,0,0,0,1,2,17,10,0,0,0,0,0,0,2,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1202,Nophicas Minne,Eigene LP-Regeneration durch Heilkommandos ist erhöht.,212618,10,0,0,0,0,24,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1203,Stumpfsinn,Ausgeteilter physischer Schaden und Magieschaden sind verringert.,213917,-5,0,0,0,0,1,2,17,50,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1204,Klartraum,Regeneriert schrittweise MP.,213909,60,0,0,0,0,120,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1205,Flammenwerfer,Fügt Gegnern im fächerförmigen Bereich vor sich schrittweise Schaden zu.,213017,0,0,0,0,0,1,1,16,0,0,0,0,27,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1206,Numinosum,Erlittener Schaden ist verringert.,213226,-10,0,0,65,0,99,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1207,Huld,Wirkung von Heilmagie ist erhöht.,213910,30,0,0,0,0,117,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1208,Erhöhte Verwundbarkeit,Erlittener Schaden ist erhöht.,215020,10,0,0,0,0,1,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1209,Abtausch,Fast alle Rückstoß- und Heranzieheffekte sind unwirksam. Fügt Angreifern bei erlittenem physischen Schaden **Gemach** zu.,213915,3139,0,0,0,0,1,1,16,30,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1210,Blitzka,Erleidet schrittweise Blitzschaden.,212657,10,0,0,62,0,1,2,17,10,0,0,0,0,0,0,5,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1211,Tripelzauber,Zauber können sofort gewirkt werden.,219621,0,0,0,0,3,1,1,16,0,2,27,0,19,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1212,Verbessertes Ruinra,Kann Ruinka ausführen.,219481,0,0,0,0,4,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1213,Hingabe,Ausgeteilter Schaden ist erhöht.,212681,5,0,0,0,0,1,1,16,50,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1214,Bioga,Erleidet schrittweise Schaden.,212682,10,0,0,0,0,1,2,17,10,0,0,0,0,0,0,5,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1215,Miasga,Erleidet schrittweise Schaden.,212683,10,0,0,0,0,1,2,17,10,0,0,0,0,0,0,5,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1216,Schwer beladen,Schwer beladen. Wird nach einer gewissen Zeit müde und lässt das Getragene fallen.,216246,0,6,0,0,0,1,2,4,100,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1217,Ex Machina,Das nächste Kommando verbraucht keine MP.,212631,0,0,0,0,0,1,1,16,0,0,6,0,19,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1218,Göttlicher Segen,Erlittener Schaden ist um einen bestimmten Betrag verringert.,212632,0,0,0,0,0,25,1,16,60,0,0,0,12,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1219,Vollkommener Ablass,"Erlittener Schaden ist verringert. Darüber hinaus löst ein Teil der Heilmagie des verursachenden Weißmagiers bei erfolgreicher Ausführung einen zusätzlichen Heileffekt aus, der LP regeneriert.",212637,100,0,0,0,0,25,1,16,60,0,39,0,28,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1220,Weise Voraussicht,"LP werden regeneriert, wenn sie auf bzw. unter einen bestimmten Betrag fallen oder die Wirkungsdauer endet.",212808,100,0,0,0,0,29,1,16,60,0,0,0,25,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1221,Kritische Strategie,Erleidet mehr kritische Treffer.,212809,-50,0,0,0,0,1,2,17,50,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1222,Feenbund,Gewährt schrittweise LP-Regeneration.,212810,-10,0,0,0,0,1,1,16,100,0,0,0,0,0,0,0,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1223,Feenbund,Regeneriert schrittweise LP.,212811,0,0,0,0,0,1,1,16,100,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False
1224,Irdische Herrschaft,Kontrolliert einen irdischen Stern.,213241,0,0,0,0,0,1,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1225,Schaden +,Ausgeteilter Schaden ist erhöht.,215519,10,0,0,39,0,1,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1226,Verringerte Verwundbarkeit,Erlittener Schaden ist verringert.,215021,-10,0,0,40,0,1,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1227,Yukikaze,Hiebresistenz ist verringert.,213303,-10,0,0,0,0,1,2,17,50,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1228,Higanbana,Erleidet schrittweise Schaden.,213304,10,0,0,0,0,1,2,17,10,0,0,0,0,0,0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1229,Klinge: Kaiten,Die nächste Waf­fen­fer­tig­keit verursacht erhöhten Schaden.,213305,50,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1230,Segnung,Regeneriert schrittweise LP.,212626,10,0,0,0,0,1,1,16,5,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1231,Meditieren,Füllt den **Kenki-Balken**.,213306,10,0,0,0,0,1,1,16,0,0,4,0,27,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1232,Drittes Auge,Nächster erlittener Schaden ist verringert.,213307,-20,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1233,Meikyo Shisui,Kombo-Bedingungen sind erfüllt.,219641,0,0,0,0,3,1,1,16,0,2,27,0,21,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1234,Erzfeuer-bereit,**Erzfeuer** kann ausgeführt werden.,213402,0,0,0,0,0,1,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1235,Erzstein-bereit,**Erzstein** kann ausgeführt werden.,213403,0,0,0,0,0,1,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1236,Verbessertes Enpi,Nächstes **Enpi** hat einen erhöhten Attacke-Wert. ,213310,0,0,0,0,0,1,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1237,Verbessertes Zerstreuen,Nächstes **Zerstreuen** gewährt mehr Schwarzes und Weißes Mana.,213404,0,0,0,0,0,1,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1238,Präparation,"Das nächste **Erzblitzga**, **Erzwindga** oder **Impakt** kann sofort gewirkt werden.
Der Attacke-Wert von **Impakt** ist um 50 erhöht und erfolgreiche Ausführung von **Erzblitzga** und **Erzwindga** gewährt garantiert **Erzfeuer-bereit** be­ziehungs­weise **Erzstein-bereit**.",213405,0,0,0,0,0,1,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1239,Ermutigen,Ausgeteilter Magieschaden ist erhöht.,213409,10,0,0,0,0,112,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1240,Hissatsu: Chiten,Erlittener Schaden ist reduziert und ein Teil wird auf den Angreifer zurückgeworfen.,214820,-20,975,0,0,0,111,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1241,Duell,"Schaden dieses Charakters bei dem Ziel, dem er **Duellant** zugefügt hat, ist erhöht, vom Ziel erlittener Schaden verringert.",214821,0,0,0,0,0,1,1,16,50,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1242,Duellant,"Vom **Duell** ausführenden Rotmagier erlittener Schaden ist erhöht, dem Rotmagier ausgeteilter Schaden verringert.",214822,10,0,0,0,0,1,2,17,50,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False
1243,Sprungbereit,**Illusionssprung** kann ausgeführt werden.,212583,0,0,0,0,0,1,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1244,Stürmendes Enigma,**Stürmendes Enigma** kann ausgeführt werden.,212530,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1245,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1246,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1247,Neutral (Diurnal),Regeneriert schrittweise LP.,213254,10,0,0,0,0,99,1,16,5,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1248,Planetare Herrschaft,Kontrolliert einen irdischen Stern.,213242,0,0,0,0,0,1,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1249,Doppelzauber,Nächster Zauber kann sofort gewirkt werden.,213406,0,0,0,0,0,1,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1250,Neuausrichtung,Richtungsbedingungen für Kommandos werden als erfüllt betrachtet.,213903,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1251,Gyrocopter-Kalibrierung,Gyrocopter können nicht aufs Schlachtfeld gerufen werden.,213018,0,0,0,0,0,1,2,17,100,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1252,Offene Augen,Konnte das **Dritte Auge** öffnen.,213308,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1253,Markiert,Als Beute markiert.,215026,0,30,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1254,Tiefkühlung,In Eis eingeschlossen. Keine Handlungen möglich und erleidet schrittweise Schaden.,215637,50,18,0,0,0,1,2,17,100,0,0,0,32,0,0,5,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1255,Feuerresistenz - (stark),Resistenz gegen Feuer ist stark verringert.,215595,-12,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1256,Verwundet,"Ausgeteilter Schaden ist verringert, durch bestimmte Attacken erlittener Schaden ist erhöht.",215763,-10,35,0,0,0,1,2,17,100,0,0,0,25,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1257,Zwangsmarsch,"Wird gezwungen, sich in eine bestimmte Richtung zu bewegen.",215773,0,0,0,67,0,1,2,17,200,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1258,Gefesselt,Bewegungsunfähig.,215003,0,0,0,1,0,1,2,17,100,0,0,0,0,0,0,0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1259,Alt,Stark gealtert. Be­we­gungs­ge­schwin­dig­keit ist verringert.,215771,0,0,0,69,0,1,2,17,200,0,2,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1260,Blitzresistenz - (stark),Resistenz gegen Blitz ist stark verringert.,215597,-12,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1261,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1262,Sammelglück erhöht II (Limit),"Höhere Chance, beim nächsten Sammelversuch einen HQ-Gegenstand zu erhalten, falls das grundsätzlich möglich ist.",216010,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1263,Rehabilitation,Regeneriert schrittweise LP.,212626,10,0,0,0,0,1,1,16,5,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1264,Wille des Lichts,Durch den starken Willen als Kriegerin des Lichts über die eigenen Grenzen hinausgewachsen.,215711,10,0,0,0,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1265,Wille des Lichts,Durch den starken Willen als Kriegerin des Lichts über die eigenen Grenzen hinausgewachsen.,215711,10,0,0,0,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1266,Supertransparenz,"Extrem lichtdurchlässiger Körper, der von Monstern nicht angegriffen wird.",216209,0,0,0,0,0,1,1,16,2,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1267,Angekrallt,Fest an ein Objekt gekrallt.,215764,0,0,0,0,0,1,1,16,100,0,20,3,0,0,0,0,True,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False
1268,In Ereignis,Nimmt an einem Spielereignis teil.,215765,0,27,0,0,0,1,1,0,100,0,0,0,0,0,0,0,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False
1269,Auf Bewährung,"Das Ausführen von Auto-Attacke, Kommandos oder Bewegung bei Ende des Effekts führt zu einer Strafe.",215747,8341,0,0,0,0,1,2,17,200,0,0,0,23,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1270,Schäumend,Von zornig schäumendem Wasser umtost. Erleidet schweren Schaden bei Bewegung nach Ende des Effekts.,215784,0,24,0,0,0,1,2,17,200,0,0,0,23,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1271,Gekreuzte Klingen,Drückt die Waffe des Gegners mit der eigenen weg.,215785,0,0,0,0,0,1,2,0,0,0,4,0,0,0,0,0,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False
1272,Hiebresistenz - (stark),Hiebresistenz ist stark verringert.,215826,-12,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1273,Sinkend,"Versinkt immer weiter. Wenn völlig versunken, tritt Kampfunfähigkeit ein.",215787,0,0,0,0,0,1,2,17,100,0,24,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1274,Bardams Strafe,"Steht unter Strafe für das Versagen bei Bardams Probe. Wird gefesselt, wenn sich 2 des Status stapeln.",218841,0,0,0,0,2,1,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1275,Feuerkonvergenz,Reflektiert alle eis- und blitzbasierten Attacken.,215788,0,0,0,89,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1276,Eiskonvergenz,Reflektiert alle blitz- und feuerbasierten Attacken.,215789,0,0,0,89,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1277,Blitzkonvergenz,Reflektiert alle feuer- und eisbasierten Attacken.,215790,0,0,0,89,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1278,Feueraspektiert,Gebietet über starke feuerbasierte Kräfte.,215791,0,0,0,89,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1279,Eisaspektiert,Gebietet über starke eisbasierte Kräfte.,215792,0,0,0,89,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1280,Blitzaspektiert,Gebietet über starke blitzbasierte Kräfte.,215793,0,0,0,89,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1281,Rahu-Kräftigung,Rahus Kraft ist verstärkt.,218801,0,0,0,0,3,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1282,Ketoh-Kräftigung,Ketohs Kraft ist verstärkt.,218821,0,0,0,0,3,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1283,Konfus,Greift völlig verwirrt die eigenen Kameraden an.,215603,1051,0,0,64,0,1,2,17,100,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1284,Außer Gefecht,Kommandos können nicht ausgeführt werden.,215045,0,0,0,0,0,1,2,17,100,0,19,0,24,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1285,Sammelglück erhöht II,"Je nach Expertise höhere Chance, bei Sammelarbeiten einen HQ-Gegenstand zu erhalten, falls das grundsätzlich möglich ist.",216011,0,0,0,17,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1286,Sammelgewinn erhöht II (Limit),"Je nach Sammelgeschick ist die Anzahl der Gegenstände, die beim nächsten Sammelversuch erlangt werden, erhöht.",216012,0,0,0,18,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1287,Umklammert,Bewegungsunfähig und verliert schrittweise LP.,215564,500,0,0,0,0,1,2,17,0,0,0,0,0,0,0,1,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1288,FATE-Bonus,Ein Teil der Vergütungen für FATEs ist erhöht.,216225,0,0,0,0,0,1,1,25,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1289,FATE-Bonus,Ein Teil der Vergütungen für FATEs ist erhöht.,216226,0,0,0,0,0,1,1,25,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1290,Vril,Verbrennt dem Körper anhaftenden Äther Lakshmis. Durch bestimmte Attacken erlittener Schaden ist verringert oder wird in LP umgewandelt.,215766,0,32,0,0,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1291,Ruinierung,Durch Ruin-Zauber von Hermetikern und Beschwörern und **Elementarkorona** erlittener Schaden ist erhöht.,212684,0,0,0,0,0,1,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1292,Schweinchen,In ein Schwein verwandelt. Kann keine Kommandos ausführen.,215772,0,0,0,69,0,1,2,17,200,0,2,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1293,Geistlenkung vorwärts,"Ist bei Ende des Effekts gezwungen, geradeaus weiterzugehen.",215774,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1294,Geistlenkung rückwärts,"Ist bei Ende des Effekts gezwungen, in die umgekehrte Richtung zu marschieren.",215775,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1295,Geistlenkung links,"Ist bei Ende des Effekts gezwungen, nach links zu marschieren.",215776,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1296,Geistlenkung rechts,"Ist bei Ende des Effekts gezwungen, nach rechts zu marschieren.",215777,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1297,Ermutigen,Ausgeteilter Schaden ist erhöht.,213410,10,0,0,0,0,112,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1298,Fugetsu,Ausgeteilter Schaden ist erhöht.,213311,15,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1299,Fuka,Die Intervalle zwischen Auto-Attacken und die (Re-)Ak­ti­vie­rungs­zei­ten von Waf­fen­fer­tig­kei­ten und Magie sind verkürzt.,213312,-15,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1300,Deckung,Schützt ein Grup­pen­mit­glied vor Schaden.,212501,0,0,0,0,0,20,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1301,Gedeckt,Wird von einem Grup­pen­mit­glied vor Schaden geschützt.,212502,0,0,0,0,0,20,1,16,0,0,0,0,35,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1302,Heiliger Boden,Immun gegen fast alle Attacken.,212504,0,435,0,0,0,20,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1303,Urbefreiung,"Be­we­gungs­ge­schwin­dig­keit ist erhöht. Außerdem immun gegen Rückstoß- und Heranzieheffekte sowie gegen alle Statuseffekte, die von **Purifikation** aufgehoben werden können. Die Attacke-Werte einiger Waf­fen­fer­tig­kei­ten sind erhöht.",212556,0,29,0,0,0,22,1,16,0,2,18,0,6,50,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1304,Holmgang,"Kann sich nicht bewegen. Status wird durch erlittenen Schaden nicht aufgehoben, LP sinken aber durch die meisten Attacken nicht unter 1.",210255,0,0,0,0,0,22,2,17,0,0,0,0,31,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1305,Holmgang,Kann sich nicht bewegen. Status wird durch erlittenen Schaden nicht aufgehoben.,214824,0,0,0,0,0,22,2,17,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1306,Einziger Überlebender,Wirkung von Heilmagie auf sich ist verringert.,213105,25,0,0,0,0,98,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
