#,Singular,Plural,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article
4066,invasiv[a] Schattenmilbe,invasiv[a] Schattenmilben,3,1,0,1,1,0
4067,gesetzlos[a] Wilderer,gesetzlos[a] Wilderer,4,2,0,1,0,0
4068,Riesen-Goldbär,Riesen-Goldbären,6,1,0,1,0,0
4069,Orn-Fliege,Orn-Fliegen,3,1,0,1,1,0
4070,Plattfuß-Opken,Plattfuß-Opken,3,1,0,1,0,0
4071,streunend[a] Geira-Katze,streunend[a] Geira-Katzen,3,1,0,1,1,0
4072,Vollzugsdroide[p] 208,Vollzugsdroiden[p] 208,8,1,0,1,0,0
4073,Albdrache,Albdrachen,8,1,0,1,0,0
4074,Balanos,Balanos,3,1,0,1,0,0
4075,Langhaar-Yak,Langhaar-Yaks,4,1,0,1,2,0
4076,gebrandmarkt[a] Frostdrache,gebrandmarkt[a] Frostdrachen,8,1,0,1,0,0
4077,wachsam[a] Sankchinni,wachsam[a] Sankchinnis,3,1,0,1,0,0
4078,wachsam[a] Archaeosaurus,wachsam[a] Archaeosaurier,3,2,0,1,0,0
4079,aufsässig[a] Magier,aufsässig[a] Magier,4,2,0,1,0,0
4080,[t] gepanzert[a] Mann,[t] gepanzert[a] Männer,2,2,0,1,0,0
4081,brüchig[a] Eis-Exergon,brüchig[a] Eis-Exergone,4,2,0,1,2,0
4082,unselig[a] Pikenier,unselig[a] Pikeniere,4,2,0,1,0,0
4083,erodiert[a] Erd-Exergon,erodiert[a] Erd-Exergone,4,2,0,1,2,0
4084,flüsternd[a] Wind-Exergon,flüsternd[a] Wind-Exergone,4,2,0,1,2,0
4085,Horden-Späher,Horden-Späher,4,2,0,1,0,0
4086,Horden-Stürmer,Horden-Stürmer,4,2,0,1,0,0
4087,vorderst[a] Stürmer,vorderst[a] Stürmer,4,2,0,1,0,0
4088,eisig[a] Plünderer,eisig[a] Plünderer,4,2,0,1,0,0
4089,eisig[a] Avis,eisig[a] Avis,3,1,0,1,0,0
4090,Qiqirn-Schalenklopfer,Qiqirn-Schalenklopfer,4,2,0,1,0,0
4091,Ascheköter-Matrose,Ascheköter-Matrosen,8,1,0,1,0,0
4092,Ascheköter-Navigator,Ascheköter-Navigatoren,4,1,0,1,0,0
4093,Blitz-Exergon,Blitz-Exergone,4,2,0,1,2,0
4094,Silbertränen-Kobra,Silbertränen-Kobra,3,1,0,1,1,0
4095,narbig[a] Vindthur,narbig[a] Vindthurs,4,1,0,1,0,0
4096,Dunst-Basilisk,Dunst-Basilisken,6,1,0,1,0,0
4097,Skorpionstachel-Giftmischer,Skorpionstachel-Giftmischer,4,2,0,1,0,0
4098,Skorpionstachel-Folterer,Skorpionstachel-Folterer,4,2,0,1,0,0
4099,manipuliert[a] Thanatos,manipuliert[a] Thanatos,3,1,0,1,0,0
4100,Weiland-Grizzly,Weiland-Grizzlys,4,1,0,1,0,0
4101,Plünderschlangen-Blauschwanz,Plünderschlangen-Blauschwänze,2,2,0,1,0,0
4102,Plünderschlangen-Blauauge,Plünderschlangen-Blauaugen,4,1,0,1,2,0
4103,Plünderschlangen-Blauflosse,Plünderschlangen-Blauflossen,3,1,0,1,1,0
4104,Plünderschlangen-Coeurl,Plünderschlangen-Coeurl,3,1,0,1,0,0
4105,Recht[a] Hand[p] des 179. Ordens,Recht[a] Hände[p] des 179. Ordens,3,1,0,1,1,0
4106,Prälat[p] des 179. Ordens,Prälaten[p] des 179. Ordens,6,1,0,1,0,0
4107,Nym-Wächter,Nym-Wächter,4,2,0,1,0,0
4108,Gabbro-Golem,Gabbro-Golems,4,1,0,1,0,0
4109,Bitoso-Anhänger,Bitoso-Anhänger,4,2,0,1,0,0
4110,Silberschuppen-Säbelfechter,Silberschuppen-Säbelfechter,4,2,0,1,0,0
4111,Silberschuppen-Versenker,Silberschuppen-Versenker,4,2,0,1,0,0
4112,Wracknister,Wracknister,4,2,0,1,0,0
4113,Dschungelmücken-Schwarm,Dschungelmücken-Schwärme,4,2,0,1,0,0
4114,Dschungel-Goobbue,Dschungel-Goobbue,3,1,0,1,1,0
4115,Medicus[p] der VI. Kohorte,Medici[p] der VI. Kohorte,3,1,0,1,0,0
4116,Häretiker-Schwertkämpfer,Häretiker-Schwertkämpfer,4,2,0,1,0,0
4117,Häretiker-Thaumaturg,Häretiker-Thaumaturgen,6,1,0,1,0,0
4118,Tannenhöhen-Archaeornis,Tannenhöhen-Archaeornis,3,1,0,1,0,0
4119,Felsknacker-Peiste,Felsknacker-Peiste,3,2,0,1,1,0
4120,Silber-Pelisaurus,Silber-Pelisaurier,3,2,0,1,0,0
4121,Gold-Pelisaurus,Gold-Pelisaurier,3,2,0,1,0,0
4122,Coeus [t] Großmäulig[a],Coeus [t] Großmäulig[a],3,1,0,0,0,1
4123,entehrt[a] Tempelritter,entehrt[a] Tempelritter,4,2,0,1,0,0
4124,schwarz gekleidet[a] Beschwörer,schwarz gekleidet[a] Beschwörer,4,2,0,1,0,0
4125,Häretiker-Pikenier,Häretiker-Pikeniere,4,2,0,1,0,0
4126,Häretiker-Druidin,Häretiker-Druidinnen,3,1,0,1,1,0
4127,Häretiker-Hexer,Häretiker-Hexer,4,2,0,1,0,0
4128,lan'laii Gundo,lan'laii Gundo,3,1,0,1,0,0
4129,Emmanellain [t] Luftig[a],Emmanellain [t] Luftig[a],3,1,0,0,0,1
4130,Alphinaud,Alphinaud,3,1,0,0,0,1
4131,Paulecrain,Paulecrain,3,1,0,0,0,1
4132,Fessel[p] der Furie,Fesseln[p] der Furie,3,1,0,1,1,0
4133,Raubahn,Raubahn,3,1,0,0,0,1
4134,Kristallstreiter-Gladiator,Kristallstreiter-Gladiatoren,4,1,0,1,0,0
4135,Kristallstreiter-Pikenier,Kristallstreiter-Pikeniere,4,2,0,1,0,0
4136,Kristallstreiter-Waldläufer,Kristallstreiter-Waldläufer,4,2,0,1,0,0
4137,Kristallstreiter-Druide,Kristallstreiter-Druiden,8,1,0,1,0,0
4138,saur[a] Marmelade,saur[a] Marmeladen,3,1,0,1,1,0
4139,Giftgaszerstäuber,Giftgaszerstäuber,4,2,0,1,0,0
4140,Eisengatter,Eisengatter,4,2,0,1,2,0
4141,Eugenaire von der Bluthorde,Eugenaire von der Bluthorde,3,1,0,0,0,1
4142,Charibert,Charibert,3,1,0,0,0,1
4143,Kampfmagier[p] der Tempelritter,Kampfmagier[p] der Tempelritter,4,2,0,1,0,0
4144,Hilda Langohr,Hilda Langohr,3,1,0,0,0,1
4145,Kanonenschiff[p] der VI. Legion,Kanonenschiffe[p] der VI. Legion,4,2,0,1,2,0
4146,unbewaffnet[a] Vanu Vanu,unbewaffnet[a] Vanu Vanu,3,1,0,1,0,0
4147,garleisch[a] Medicus,garleisch[a] Medici,3,1,0,1,0,0
4148,garleisch[a] Centurio,garleisch[a] Centurionen,4,1,0,1,0,0
4149,Rubin-Karfunkel,Rubin-Karfunkel,4,2,0,1,2,0
4150,Centurio[p] des I. Manipels,Centurionen[p] des I. Manipels,4,1,0,1,0,0
4151,Eques[p] des I. Manipels,Equites[p] des I. Manipels,3,1,0,1,0,0
4152,Signifer[p] des I. Manipels,Signiferi[p] des I. Manipels,4,1,0,1,0,0
4153,Sagittarius[p] des I. Manipels,Sagittarii[p] des I. Manipels,3,1,0,1,0,0
4154,Makara,Makara,3,1,0,0,0,1
4155,Slafyrsyn,Slafyrsyn,3,1,0,0,0,1
4156,Wheiskaet,Wheiskaet,3,1,0,0,0,1
4157,Gebrochener Berg,Gebrochener Berg,3,1,0,0,0,1
4158,Landdorn-Sahagin,Landdorn-Sahagin,3,1,0,1,0,0
4159,Landklauen-Sahagin,Landklauen-Sahagin,3,1,0,1,0,0
4160,Landschuppen-Sahagin,Landschuppen-Sahagin,3,1,0,1,0,0
4161,Landfang-Sahagin,Landfang-Sahagin,3,1,0,1,0,0
4162,Zell,Zell,3,1,0,0,0,1
4163,Bitoso,Bitoso,3,1,0,0,0,1
4164,Kapitän Alka Zolka,Kapitän Alka Zolka,3,1,0,0,0,1
4165,geschickt[a] Marodeur,geschickt[a] Marodeure,3,2,0,1,0,0
4166,scharfsinnig[a] Marodeurin,scharfsinnig[a] Marodeurinnen,4,1,0,1,1,0
4167,Surito Carito [t] Strateg[a],Surito Carito [t] Strateg[a],3,1,0,0,0,1
4168,Tomberry-Seesoldat,Tomberry-Seesoldaten,6,1,0,1,0,0
4169,Pestpustel,Pestpusteln,3,1,0,1,1,0
4170,Nichtsschatten,Nichtsschatten,4,1,0,1,0,0
4171,Pestvertreiber,Pestvertreiber,4,2,0,1,0,0
4172,Halga Tolga [t] Kampfwütig[a],Halga Tolga [t] Kampfwütig[a],3,1,0,0,0,1
4173,aufsässig[a] Brandmagier,aufsässig[a] Brandmagier,4,2,0,1,0,0
4174,aufsässig[a] Sturmmagier,aufsässig[a] Sturmmagier,4,2,0,1,0,0
4175,Zwielicht-Schnecke,Zwielicht-Schnecken,3,1,0,1,1,0
4176,Zwielicht-Brecher,Zwielicht-Brecher,4,2,0,1,0,0
4177,Waldeve [t] Ablehnend[a],Waldeve [t] Ablehnend[a],3,1,0,0,0,1
4178,Lalai Dunkelauge,Lalai Dunkelauge,3,1,0,0,0,1
4179,Barghest,Bargheste,4,2,0,1,0,0
4180,Zwielicht-Eufel,Zwielicht-Eufel,4,2,0,1,0,0
4181,schäumend[a] Wolf,schäumend[a] Wölfe,2,2,0,1,0,0
4182,schäumend[a] Domigator,schäumend[a] Domigatoren,4,1,0,1,0,0
4183,schäumend[a] Goobbue,schäumend[a] Goobbue,3,1,0,1,1,0
4184,Eschiva [t] Ätherisch[a],Eschiva [t] Ätherisch[a],3,1,0,0,1,1
4185,Zombiedrache,Zombiedrachen,8,1,0,1,0,0
4186,stockend[a] Äther,stockend[a] Äther,4,2,0,1,0,0
4187,seelenlos[a] Ritter,seelenlos[a] Ritter,4,2,0,1,0,0
4188,seelenlos[a] Page,seelenlos[a] Pagen,8,1,0,1,0,0
4189,Heustienne,Heustienne,3,1,0,0,1,1
4190,Graoully,Graoully,3,1,0,0,0,1
4191,Heustienne Drachenblüter,Heustienne Drachenblüter,3,1,0,0,1,1
4192,Rostnsthal,Rostnsthal,3,1,0,0,0,1
4193,Joye,Joye,3,1,0,0,1,1
4194,Übungsbomber,Übungsbomber,4,2,0,1,0,0
4195,zahm[a] Miacis,zahm[a] Miacis,3,1,0,1,1,0
4196,zahm[a] Tiger,zahm[a] Tiger,4,2,0,1,0,0
4197,westlich[a] Drachenhaubitze,westlich[a] Drachenhaubitzen,3,1,0,1,1,0
4198,östlich[a] Drachenhaubitze,östlich[a] Drachenhaubitzen,3,1,0,1,1,0
4199,südlich[a] Drachenhaubitze,südlich[a] Drachenhaubitzen,3,1,0,1,1,0
4200,unaufhaltsam[a] Wyvern,unaufhaltsam[a] Wyvern,3,1,0,1,0,0
4201,unaufhaltsam[a] Avis,unaufhaltsam[a] Avis,3,1,0,1,0,0
4202,unaufhaltsam[a] Drachycera,unaufhaltsam[a] Drachycera,3,1,0,1,1,0
4203,Haillenarte-Bannerherr,Haillenarte-Bannerherren,8,1,0,1,0,0
4204,Stephanivien,Stephanivien,3,1,0,0,0,1
4205,stinkig[a] Futterkiste,stinkig[a] Futterkisten,3,1,0,1,1,0
4206,schnappend[a] Schnippler,schnappend[a] Schnippler,4,2,0,1,0,0
4207,schnappend[a] Helmqualle,schnappend[a] Helmquallen,3,1,0,1,1,0
4208,Ding[p] aus der Tiefe,Dinge[p] aus der Tiefe,4,2,0,1,2,0
4209,Celestaux,Celestaux,3,1,0,0,0,1
4210,schwarz[a] Standarte,schwarz[a] Standarten,3,1,0,1,1,0
4211,rot[a] Standarte,rot[a] Standarten,3,1,0,1,1,0
4212,Himmelsstahl-Maschinist,Himmelsstahl-Maschinisten,6,1,0,1,0,0
4213,Durendaire-Wundarzt,Durendaire-Wundärzte,2,2,0,1,0,0
4214,Durendaire-Bannerherr,Durendaire-Bannerherren,8,1,0,1,0,0
4215,Rochedalaix,Rochedalaix,3,1,0,0,0,1
4216,Dzemael-Bannerherr,Dzemael-Bannerherren,8,1,0,1,0,0
4217,Dzemael-Bogenschütze,Dzemael-Bogenschützen,8,1,0,1,0,0
4218,Dzemael-Ritter,Dzemael-Ritter,4,2,0,1,0,0
4219,Marcheterre [t] Standhaft[a],Marcheterre [t] Standhaft[a],3,1,0,0,0,1
4220,Überfall-Avis,Überfall-Avis,3,1,0,1,0,0
4221,Überfall-Smei,Überfall-Smei,3,1,0,1,1,0
4222,Überfall-Drache,Überfall-Drachen,8,1,0,1,0,0
4223,Tedalgrinche,Tedalgrinche,3,1,0,0,0,1
4224,Veri Selen,Veri Selen,3,1,0,0,0,1
4225,Überfall-Drachycera,Überfall-Drachycera,3,1,0,1,1,0
4226,O'tchakha[p] des Endlosen Tages,O'tchakha[p] des Endlosen Tages,3,1,0,0,0,1
4227,D'zentsa[p] der Endlosen Nacht,D'zentsa[p] der Endlosen Nacht,3,1,0,0,1,1
4228,H'raha Tia [t] Spalter,H'raha Tia [t] Spalter,4,1,0,0,0,1
4229,Schatten-Pulsgeschoss,Schatten-Pulsgeschosse,2,2,0,1,2,0
4230,Schatten-Mönch,Schatten-Mönche,4,2,0,1,0,0
4231,Constaint Splitterklinge,Constaint Splitterklinge,3,1,0,0,0,1
4232,Skorpionstachel-Aufpasser,Skorpionstachel-Aufpasser,4,2,0,1,0,0
4233,Constaint Hartklinge,Constaint Hartklinge,3,1,0,0,0,1
4234,Schwurschild,Schwurschilde,4,2,0,1,0,0
4235,Sylviel,Sylviel,3,1,0,0,0,1
4236,Sanson,Sanson,3,1,0,0,0,1
4237,Guydelot,Guydelot,3,1,0,0,0,1
4238,Mogta,Mogta,3,1,0,0,0,1
4239,Ligeia,Ligeia,3,1,0,0,1,1
4240,Redway [t] Furchtlos[a],Redway [t] Furchtlos[a],3,1,0,0,0,1
4241,garleisch[a] Deserteur,garleisch[a] Deserteure,4,2,0,1,0,0
4242,Akagi [t] Tüchtig[a],Akagi [t] Tüchtig[a],3,1,0,0,0,1
4243,Redway [t] Verzagend[a],Redway [t] Verzagend[a],3,1,0,0,0,1
4244,Rosalinde Blutfang,Rosalinde Blutfang,3,1,0,0,1,1
4245,Ascheköter-Kanonier,Ascheköter-Kanoniere,4,2,0,1,0,0
4246,Ascheköter-Schiffarzt,Ascheköter-Schiffärzte,4,2,0,1,0,0
4247,mysteriös[a] Attentäter,mysteriös[a] Attentäter,4,2,0,1,0,0
4248,Attentäter-Anführer,Attentäter-Anführer,4,2,0,1,0,0
4249,grimmig[a] Ishgarder Wundarzt[p],grimmig[a] Ishgarder Wundärzte[p],2,2,0,1,0,0
4250,grimmig[a] Ishgarder Bannerherr[p],grimmig[a] Ishgarder Bannerherren[p],6,2,0,1,0,0
4251,grimmig[a] Ishgarder Schwerinfanterist[p],grimmig[a] Ishgarder Schwerinfanteristen[p],6,1,0,1,0,0
4252,grimmig[a] Ishgarder Attentäter[p],grimmig[a] Ishgarder Attentäter[p],4,2,0,1,0,0
4253,Sharlayaner Attentäter[p],Sharlayaner Attentäter[p],4,2,0,1,0,0
4254,Fiederhag-Jäger,Fiederhag-Jäger,4,2,0,1,0,0
4255,Dindergabbel,Dindergabbeln,3,1,0,1,1,0
4256,Dunkelheit,Dunkelheiten,3,1,0,1,1,0
4257,Schwarz[a] Flamme,Schwarz[a] Flammen,3,1,0,1,1,0
4258,unehrenhaft[a] Tempelritter,unehrenhaft[a] Tempelritter,4,2,0,1,0,0
4259,Fray [t] Finster[a],Fray [t] Finster[a],3,1,0,0,0,1
4260,Bluthorden-Thaumaturg,Bluthorden-Thaumaturgen,6,1,0,1,0,0
4261,Atabb Chah Blutrausch,Atabb Chah Blutrausch,3,1,0,0,0,1
4262,Bluthorden-Kampfdrakon,Bluthorden-Kampfdrakons,4,1,0,1,0,0
4263,entführt[a] Mann,entführt[a] Männer,2,2,0,1,0,0
4264,entführt[a] Frau,entführt[a] Frauen,3,1,0,1,1,0
4265,Qiqirn-Eierpicker,Qiqirn-Eierpicker,4,2,0,1,0,0
4266,Qiqirn-Dotterrührer,Qiqirn-Dotterrührer,4,2,0,1,0,0
4267,Yoyoroon Sanfthand,Yoyoroon Sanfthand,3,1,0,0,0,1
4268,Durendaire-Bogenschütze,Durendaire-Bogenschützen,8,1,0,1,0,0
4269,Dunkl[a] Schatten,Dunkl[a] Schatten,4,1,0,1,0,0
4270,Dunkl[a] Erinnerung,Dunkl[a] Erinnerungen,3,1,0,1,1,0
4271,Dunkel-Exergon,Dunkel-Exergone,4,2,0,1,2,0
4272,Dunkel-Plasma,Dunkel-Plasmas,4,1,0,1,2,0
4273,Kohm Gahn,Kohm Gahn,3,1,0,0,0,1
4274,Kohm Scorh,Kohm Scorh,3,1,0,0,0,1
4275,Kohm Khur,Kohm Khur,3,1,0,0,0,1
4276,Ess Khas,Ess Khas,3,1,0,0,0,1
4277,Seeschmarotzer,Seeschmarotzer,4,2,0,1,0,0
4278,Amphiteren-Bulle,Amphiteren-Bullen,8,1,0,1,0,0
4279,Tarantula-Schwarmfalke,Tarantula-Schwarmfalken,8,1,0,1,0,0
4280,Drachenfuß-Hropken,Drachenfuß-Hropken,3,1,0,1,0,0
4281,Tarantula-Brunftfalke,Tarantula-Brunftfalken,8,1,0,1,0,0
4282,unbedacht[a] Drache,unbedacht[a] Drachen,8,1,0,1,0,0
4283,trächtig[a] Kleinlibelle,trächtig[a] Kleinlibellen,3,1,0,1,1,0
4284,Zorn-Meliade,Zorn-Meliaden,3,1,0,1,1,0
4285,Zorn-Drakon,Zorn-Drakons,4,1,0,1,0,0
4286,Zorn-Golem,Zorn-Golems,4,1,0,1,0,0
4287,buddelnd[a] Wamoura,buddelnd[a] Wamouras,3,1,0,1,1,0
4288,buddelnd[a] Wamouracampa,buddelnd[a] Wamouracampas,3,1,0,1,1,0
4289,fliegend[a] Archaeosaurus,fliegend[a] Archaeosaurier,3,2,0,1,0,0
4290,fliegend[a] Amphitere,fliegend[a] Amphiteren,3,1,0,1,1,0
4291,Geißelskorpion-Wegelagerer,Geißelskorpion-Wegelagerer,4,2,0,1,0,0
4292,Ur-Vivel,Ur-Viveln,3,1,0,1,1,0
4293,durstig[a] Anzu,durstig[a] Anzu,3,1,0,1,0,0
4294,Brut-Werdrache,Brut-Werdrachen,8,1,0,1,0,0
4295,Brutmeister,Brutmeister,4,2,0,1,0,0
4296,mutmaßlich[a] Häretikerin,mutmaßlich[a] Häretikerinnen,3,1,0,1,1,0
4297,Tarantula-Brutfalke,Tarantula-Brutfalken,8,1,0,1,0,0
4298,Indigopranke,Indigopranke,3,1,0,1,1,0
4299,Indigogriffel,Indigogriffel,4,2,0,1,0,0
4300,Indigoschmutzfinger,Indigoschmutzfinger,4,2,0,1,0,0
4301,Eier legend[a] Kleinlibelle[p],Eier legend[a] Kleinlibellen[p],3,1,0,1,1,0
4302,Großmorbol-Setzling,Großmorbol-Setzlinge,4,2,0,1,0,0
4303,Marionette[p] Nr. 076SH,Marionetten[p] Nr. 076SH,3,1,0,1,1,0
4304,Marionette[p] Nr. 077SH,Marionetten[p] Nr. 077SH,3,1,0,1,1,0
4305,brutal[a] Marodeur,brutal[a] Marodeure,4,2,0,1,0,0
4306,brutal[a] Gladiator,brutal[a] Gladiatoren,4,1,0,1,0,0
4307,brutal[a] Faustkämpferin,brutal[a] Faust­kämp­fe­rin­nen,3,1,0,1,1,0
4308,brutal[a] Thaumaturg,brutal[a] Thaumaturgen,6,1,0,1,0,0
4309,schonungslos[a] Schurke,schonungslos[a] Schurken,8,1,0,1,0,0
4310,schurkig[a] Handlanger,schurkig[a] Handlanger,4,2,0,1,0,0
4311,gereizt[a] Bienenwolke,gereizt[a] Bienenwolken,3,1,0,1,1,0
4312,verwirrt[a] Tulihand,verwirrt[a] Tulihands,4,1,0,1,0,0
4313,Amalj'aa-Befreier,Amalj'aa-Befreier,4,2,0,1,0,0
4314,Spriggan-Flammenhüter,Spriggan-Flammenhüter,4,2,0,1,0,0
4315,Silberfeuer-Kobalos,Silberfeuer-Kobalosse,3,2,0,1,0,0
4316,Gnath-Patron,Gnath-Patrone,4,2,0,1,0,0
4317,Leibwächter-Stahldrohne,Leibwächter-Stahldrohnen,3,1,0,1,1,0
4318,Leibwächter-Feuerdrohne,Leibwächter-Feuerdrohnen,3,1,0,1,1,0
4319,Verstärkungs-Stahldrohne,Verstärkungs-Stahldrohnen,3,1,0,1,1,0
4320,Verstärkungs-Feuerdrohne,Verstärkungs-Feuerdrohnen,3,1,0,1,1,0
4321,Rielle [t] Andächtig[a],Rielle [t] Andächtig[a],3,1,0,0,1,1
4322,Ishgarder Kavallerist[p],Ishgarder Kavalleristen[p],6,1,0,1,0,0
4323,geschickt[a] Tempelritter,geschickt[a] Tempelritter,4,2,0,1,0,0
4324,Furios-Mogry,Furios-Mogrys,4,1,0,1,0,0
4325,Quengel-Mogry,Quengel-Mogrys,4,1,0,1,0,0
4326,Kuschel-Mogry,Kuschel-Mogrys,4,1,0,1,0,0
4327,Kratz-Mogry,Kratz-Mogrys,4,1,0,1,0,0
4328,Drama-Mogry,Drama-Mogrys,4,1,0,1,0,0
4329,Trallala-Mogry,Trallala-Mogrys,4,1,0,1,0,0
4330,Sause-Mogry,Sause-Mogrys,4,1,0,1,0,0
4331,Sidurgu [t] Dunkl[a],Sidurgu [t] Dunkl[a],3,1,0,1,0,0
4332,Ystride [t] Gottesfürchtig[a],Ystride [t] Gottesfürchtig[a],3,1,0,1,1,0
4333,Ishgarder Leichtinfanterist[p],Ishgarder Leichtinfanteristen[p],6,1,0,1,0,0
4334,lan'gaii Vundo,lan'gaii Vundo,3,1,0,1,0,0
4335,vuk'gaii Vundo,vuk'gaii Vundo,3,1,0,1,0,0
4336,missfällig[a] Mimik,missfällig[a] Mimiks,4,1,0,1,0,0
4337,zusammengeflickt[a] Eisengigant,zusammengeflickt[a] Eisengiganten,6,1,0,1,0,0
4338,zusammengeflickt[a] Eisenklaue,zusammengeflickt[a] Eisenklauen,3,1,0,1,1,0
4339,zusammengeflickt[a] Paladin,zusammengeflickt[a] Paladine,4,2,0,1,0,0
4340,zusammengeflickt[a] Techniker,zusammengeflickt[a] Techniker,4,2,0,1,0,0
4341,Magitek-Frontbrecher[p] H-1 der VI. Legion,Magitek-Frontbrecher[p] H-1 der VI. Legion,4,2,0,1,0,0
4342,Zucht-Naga,Zucht-Naga,3,1,0,1,1,0
4343,Zucht-Kobra,Zucht-Kobras,3,1,0,1,1,0
4344,Zucht-Speglidae,Zucht-Speglidae,3,1,0,1,1,0
4345,Zucht-Chimära,Zucht-Chimären,3,1,0,1,1,0
4346,recht[a] Vorderbein,recht[a] Vorderbeine,4,2,0,1,2,0
4347,link[a] Vorderbein,link[a] Vorderbeine,4,2,0,1,2,0
4348,recht[a] Hinterbein,recht[a] Hinterbeine,4,2,0,1,2,0
4349,link[a] Hinterbein,link[a] Hinterbeine,4,2,0,1,2,0
4350,Artic,Artic,3,1,0,0,0,1
4351,Kreutzet,Kreutzet,3,1,0,0,0,1
4352,Gnath-Kometdrohne,Gnath-Kometdrohne,3,1,0,1,1,0
4353,Dexter,Dexter,3,1,0,0,0,1
4354,Pterygotus,Pterygotus,3,1,0,0,0,1
4355,Gigantopithecus,Gigantopithecus,3,1,0,0,0,1
4356,Scitalis,Scitalis,3,1,0,0,0,1
4357,Tyranno,Tyranno,3,1,0,0,0,1
4358,Squonk,Squonk,3,1,0,0,0,1
4359,Sanu Vali [t] Tanzend[a] Schwinge,Sanu Vali [t] Tanzend[a] Schwinge,3,1,0,0,1,1
4360,Lykidas,Lykidas,3,1,0,0,0,1
4361,Omni,Omni,3,1,0,0,0,1
4362,Mirka,Mirka,3,1,0,0,0,1
4363,Lyuba,Lyuba,3,1,0,0,0,1
4364,Xhauron,Xhauron,3,1,0,0,0,1
4365,Wyvern-Lord,Wyvern-Lords,4,1,0,1,0,0
4366,Rutschfix Stahlscharnier,Rutschflix Stahlscharnier,3,1,0,0,0,1
4367,Stolas,Stolas,3,1,0,0,0,1
4368,Bune,Bune,3,1,0,0,0,1
4369,Agathos,Agathos,3,1,0,0,0,1
4370,Engedoras,Engedoras,3,1,0,0,0,1
4371,Sisiutl,Sisiutl,3,1,0,0,0,1
4372,Campacti,Campacti,3,1,0,0,0,1
4373,Pestwurz,Pestwurze,2,2,0,1,1,0
4374,Kaiser-Behemoth,Kaiser-Behemoth,3,1,0,1,0,0
4375,Simurgh,Simurgh,3,1,0,0,0,1
4376,Bleich[a] Reiter,Bleich[a] Reiter,4,2,0,1,0,0
4377,Gandalva,Gandalva,3,1,0,0,0,1
4378,Paradiesvogel,Paradiesvögel,4,2,0,1,0,0
4379,Seelenstein,Seelensteine,4,2,0,1,0,0
4380,Leucrotta,Leucrotta,3,1,0,0,1,1
4381,Wirbelfalle,Wirbelfallen,3,1,0,1,1,0
4382,Chaossphäre,Chaossphären,3,1,0,1,1,0
4383,Eissphäre,Eissphären,3,1,0,1,1,0
4384,Feuersphäre,Feuersphären,3,1,0,1,1,0
4385,Lichtsphäre,Lichtsphären,3,1,0,1,1,0
4386,Meteorsiegel,Meteorsiegel,4,2,0,1,2,0
4387,Meteoritensiegel,Meteoritensiegel,4,2,0,1,2,0
4388,link[a] Schwinge,link[a] Schwingen,3,1,0,1,1,0
4389,recht[a] Schwinge,recht[a] Schwingen,3,1,0,1,1,0
4390,Vollzugsdroide[p] 210,Vollzugsdroiden[p] 210,8,1,0,1,0,0
4391,dravanisch[a] Bienenwolke,dravanisch[a] Bienenwolken,3,1,0,1,1,0
4392,Obsidian-Karfunkel,Obsidian-Karfunkel,4,2,0,1,2,0
4393,Stahldrohnen-Wegelagerer,Stahldrohnen-Wegelagerer,4,2,0,1,0,0
4394,Riesen-Dorschträger,Riesen-Dorschträger,4,2,0,1,0,0
4395,Riesen-Felssklave,Riesen-Felssklaven,8,1,0,1,0,0
4396,Indigohand-Knallofant,Indigohand-Knallofanten,6,1,0,1,0,0
4397,Versorgungskiste[p] der Rosenkavalleristen,Versorgungskisten[p] der Rosenkavalleristen,3,1,0,1,1,0
4398,blitzend[a] Kristall,blitzend[a] Kristalle,4,2,0,1,0,0
4399,Drohne[p] der VI. Legion,Drohnen[p] der VI. Legion,3,1,0,1,1,0
4400,heilig[a] Feuer,heilig[a] Feuer,4,2,0,1,2,0
4401,Ishgarder Bogenschütze[p],Ishgarder Bogenschützen[p],8,1,0,1,0,0
4402,dunkl[a] Wolke,dunkl[a] Wolken,3,1,0,1,1,0
4403,Yehl,Yehl,3,1,0,0,0,1
4404,Akhekhu,Akhekhu,3,1,0,0,0,1
4405,Podarge,Podarge,3,1,0,0,0,1
4406,panisch[a] Paissa,panisch[a] Paissas,4,1,0,1,0,0
4407,staunend[a] Mogry,staunend[a] Mogrys,4,1,0,1,0,0
4408,weiß[a] Schlafsand,weiß[a] Schlafsande,4,2,0,1,0,0
4409,weiß[a] Gelato,weiß[a] Gelati,4,1,0,1,2,0
4410,Vollstrecker,Vollstrecker,4,2,0,1,0,0
4411,Anzu-Mutter,Anzu-Mütter,3,1,0,1,1,0
4412,Drachenmaid,Drachenmaiden,3,1,0,1,1,0
4413,stolzierend[a] Gastornis,stolzierend[a] Gastornis,3,1,0,1,0,0
4414,Stihi,Stihi,3,1,0,0,0,1
4415,Rhei End,Rhei End,3,1,0,0,0,1
4416,Schlautrix,Schlautrix,3,1,0,0,0,1
4417,Kucedre,Kucedre,3,1,0,0,0,1
4418,Retiarius[p] der VI. Legion,Retiarii[p] der VI. Legion,3,1,0,1,0,0
4419,Werner [t] Feig[a],Werner [t] Feig[a],3,1,0,0,0,1
4420,Nichtssphäre,Nichtssphären,3,1,0,1,1,0
