#,Text,Unknown6,BalloonTime,Unknown0,Unknown7,Unknown8,OutputType,Unknown_70,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,IsBalloonSlow,BattleTalkTime
2293,Wir zerquetschen eure Schädel!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2294,Mit gefrorenen Pfeilen lässt kein Drache sich jagen!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2295,Kristallklares Eis! Werd meine Klinge!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2296,Der gefrorene Boden birgt das Wissen von Jahrtausenden!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2297,"Erhebt euch, eisige Säulen!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
2298,Friert fest!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2299,Im Glanz des Eises ruht Kraft!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2300,Zeig deine wahre Gestalt!,0,5,0,0,0,3,0,1,25,False,False,False,False,False
2301,Die Parade geht los! Bist du auch verwandelt?,0,1,0,0,0,5,0,5,25,False,False,False,False,False
2302,"Wenn nicht, frag den halbseidenen Gaukler!",0,1,0,0,0,5,0,5,25,False,False,False,False,False
2303,Alle Bürger Ul'dahs sollen einen Glückszauber erhalten.,0,1,0,0,0,5,0,5,25,False,False,False,False,False
2304,Bist du so weit? Dann kann es ja losgehen! Hihi ...,0,1,0,0,0,5,0,5,25,False,False,False,False,False
2305,Belege die Ul'dahner mit dem Glückszauber!,0,5,0,0,0,2,0,1,25,False,False,False,False,False
2306,Folge mir!,0,5,0,0,0,2,0,1,25,False,False,False,False,False
2307,Gleich sind wir da ...,0,5,0,0,0,2,0,1,25,False,False,False,False,False
2308,Hier endet die Parade ...,0,5,0,0,0,2,0,1,25,False,False,False,False,False
2309,Sprich zum letzten Mal den Glückszauber! Damit alle *glücklich* werden!,0,5,0,0,0,2,0,1,25,False,False,False,False,False
2310,Ha ha! Das war ein Riesenspaß!,0,5,0,0,0,3,0,1,25,False,False,False,False,False
2311,Hier! Ich will auch den Glückszauber!,0,5,0,0,0,2,0,1,25,False,False,False,False,False
2312,Glück? Kann ich gebrauchen!,0,5,0,0,0,2,0,1,25,False,False,False,False,False
2313,Eine Parade! Tolle Idee!,0,5,0,0,0,2,0,1,25,False,False,False,False,False
2314,Nicht so geizig mit dem Glückszauber!,0,5,0,0,0,2,0,1,25,False,False,False,False,False
2315,Das ist aber ein großer Kürbis ...,0,5,0,0,0,2,0,1,25,False,False,False,False,False
2316,M-Mein Schatz ...!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2317,Was soll dieser Lärm?,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2318,0,0,1,0,0,0,1,0,1,25,False,False,False,False,False
2319,Das erledige ich! Geh du vor!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2320,"Aha, da ist ja unser durstiger Dieb!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
2321,Ein Eindringling!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2322,Was willst du hier?,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2323,Hat uns jemand verraten?,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2324,V-Vielen Dank ...!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2325,0,0,1,0,0,0,1,0,1,25,False,False,False,False,False
2326,D-Danke ...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2327,Ohhh!,0,3,0,0,0,3,0,1,25,False,False,False,False,False
2328,Aaarrr!,0,3,0,0,0,3,0,1,25,False,False,False,False,False
2329,"Ahhh, dieses Licht!",0,3,0,0,0,3,0,1,25,False,False,False,False,False
2330,"Fürchte, was du nicht siehst!",0,3,0,0,0,3,0,1,25,False,False,False,False,False
2331,"Gihihi! Na, wo bin ich?!",0,3,0,0,0,3,0,1,25,False,False,False,False,False
2332,"Zeige dich, Schatten!",0,3,0,0,0,3,0,1,25,False,False,False,False,False
2333,W-Was willst du?,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2334,"Suchst wohl Streit, was?",0,3,0,0,0,2,0,1,25,False,False,False,False,False
2335,Nehmt alle an der lustigen Parade teil!,0,5,0,0,0,2,0,1,25,False,False,False,False,False
2336,Verwandelt über den Kreuzgang laufen ... Ist das nicht ein Spaß?,0,5,0,0,0,2,0,1,25,False,False,False,False,False
2337,Jeder Zuschauer soll einen Glückszauber bekommen!,0,5,0,0,0,2,0,1,25,False,False,False,False,False
2338,Lass dich dazu vom halbseidenen Gaukler verwandeln.,0,5,0,0,0,2,0,1,25,False,False,False,False,False
2339,Pass auf die Thaumaturgen auf - die verstehen keinen Spaß!,0,5,0,0,0,2,0,1,25,False,False,False,False,False
2340,Wo bleibt die Verstärkung?,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2341,V-Verflucht!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2342,Und jetzt zu den Ohrringen!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2343,Finger weg von den Detonatoren!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2344,Alle auf einen Streich!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2345,Niemand stört uns ungestraft!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2346,"Dann wollen wir mal sehen, was du gelernt hast.",0,3,0,0,0,2,0,1,25,False,False,False,False,False
2347,Was sagst du zu meinem Katon?,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2348,Du kämpfst anders als die anderen ...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2349,Wirklich ausgezeichnet ... dein Hasenmedium!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2350,Schwächlinge!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2351,"Es tut mir leid, die Parade ist vorbei ...",0,1,0,0,0,5,0,5,25,False,False,False,False,False
2352,Vielen Dank für deine tatkräftige Hilfe! Die Bürger Ul'dahs werden es dir danken!,0,1,0,0,0,5,0,5,25,False,False,False,False,False
2353,Was hast du hier zu suchen?,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2354,"Seht euch diesen Edelstein an, Jungs! So groß wie meine Faust!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
2355,"Irre, Boss! Wir werden in Gil schwimmen!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
2356,"Wir haben, was wir wollten. Nichts wie weg hier!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
2357,Tötet ihren Anführer!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2358,Das werd ich dir nie vergessen.,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2359,Genau zur rechten Zeit!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2360,Für die Freiheit ... Argh ...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2361,Verdammt!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2362,"Dies ist jetzt aber wirklich der Endkampf!
Dafür sorgen wir!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
2363,Hungaaa!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2364,Übertreten!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2365,Der Meister und ich sind ein Herz und eine Seele!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2366,Hunhun!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2367,"Flussiger Freund, Freund!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
2368,"Ach, das wollt ich jetzt aber wirklich nicht! Wirklich!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
2369,Mit Meister Typhons Näschen ist nicht zu spaßen!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2370,"Glaubt mir, ich spreche aus Erfahrung!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
2371,Planschstunde!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2372,"Du fühlst dich auf den Arm genommen? Tja, ich hab nun mal sieben!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
2373,"Wer nicht hören will, muss fühlen!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
2374,Jetzt guck doch nicht so ernst!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2375,O-Oh ...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2376,"Tut mir leid, dass ich so anhänglich bin!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
2377,Hungahunga ...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2378,Bis hierhin und nicht weiter!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2379,Was soll das werden?,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2380,Hungaga?,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2381,"Neeeiiin! Meister, lasst mich nicht hängen!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
2382,"Also los, Meister! Zeit für Euer Kabinettstück!
Und wehe, es stört ihn jemand dabei!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
2383,Willkommen auf der Übungsbahn!,0,1,3383,0,0,5,0,5,25,True,False,False,False,False
2384,"Lenke deinen Chocobo nach vorne, um ihn zu beschleunigen.",0,1,3383,0,0,5,0,5,25,True,False,False,False,False
2385,"Wenn der Chocobo schnell läuft, verliert er an Puste.",0,1,3383,0,0,5,0,5,25,True,False,False,False,False
2386,"Wenn du zu lange beschleunigst, wird dein Chocobo erschöpft und verliert noch schneller an Puste.",0,1,3383,0,0,5,0,5,25,True,False,False,False,False
2387,"Versuche jetzt, deinen Chocobo nach links und rechts zu lenken.",0,1,3383,0,0,5,0,5,25,True,False,False,False,False
2388,"Auf der Strecke findest du Zauberfelder, die einen besonderen Effekt auf den Chocobo haben.",0,1,3383,0,0,5,0,5,25,True,False,False,False,False
2389,Dein Chocobo wurde auf magische Weise beschleunigt! Aber nicht alle Zauberfelder haben eine so vorteilhafte Wirkung.,0,1,3383,0,0,5,0,5,25,True,False,False,False,False
2390,"Auf der Strecke findest du auch Schatztruhen, die Extras enthalten.",0,1,3383,0,0,5,0,5,25,True,False,False,False,False
2391,Extras werden automatisch in deinem Kommandomenü abgelegt und lassen sich von dort aus benutzen.,0,1,3383,0,0,5,0,5,25,True,False,False,False,False
2392,"Seht genau hin, wie wir es machen!",0,1,1010454,0,0,5,0,2,25,False,False,False,False,False
2393,"Wenn es euch hilft, könnt ihr euch an den Vortänzer eures Volkes halten.",0,1,1010454,0,0,5,0,2,25,False,False,False,False,False
2394,"Seht euch alles ruhig bis zum Ende an, sonst verpasst ihr was!",0,1,1010454,0,0,5,0,2,25,False,False,False,False,False
2395,Konzentriert euch! Sonst werdet ihr nie zu Startänzern der Varietés!,0,1,1010454,0,0,5,0,2,25,False,False,False,False,False
2396,Alles klar? Jetzt seid ihr an der Reihe.,0,1,1010454,0,0,5,0,2,25,False,False,False,False,False
2397,"Das war zu einfach, oder? Hier kommt der nächste Schritt!",0,1,1010454,0,0,5,0,2,25,False,False,False,False,False
2398,Das läuft ja ganz gut. Aber wie ist es hiermit?,0,1,1010454,0,0,5,0,2,25,False,False,False,False,False
2399,Nicht aufgeben! Gebt alles!,0,1,1010454,0,0,5,0,2,25,False,False,False,False,False
2400,0,0,1,1010454,0,0,5,0,2,25,False,False,False,False,False
2401,Trauer und Zorn verzehren euch!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2402,Der Tod heißt euch willkommen!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2403,Lasst mich eure Seelen auf die Waage legen!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2404,Wie viel sind eure Seelen wohl wert?,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2405,Hiermit erkläre ich die UNKNOWN. Ziehung des Jumbo-Glückskaktors für eröffnet!,0,1,1010471,0,0,5,0,5,25,False,False,False,False,False
2406,Ich schreite nun zur Auslosung der Glückzahl!,0,1,1010471,0,0,5,0,5,25,False,False,False,False,False
2407,Und die Glückszahl der UNKNOWN. Ziehung iiist ... 0000!,0,1,1010471,0,0,5,0,5,25,False,False,False,False,False
2408,"Ich möchte die verehrten Gäste ferner darauf hinweisen, dass zur Zeit die UNKNOWN. Ziehung des beliebten Jumbo-Glückskaktors stattfindet ... Es locken sagenhafte Preise!",0,1,1010471,0,0,5,0,5,25,False,False,False,False,False
2409,Hier kannst du dich ein bisschen austoben und das Chocobo-Rennen üben.,0,1,3383,0,0,5,0,5,25,True,False,False,False,False
2410,"Wenn du weiter beschleunigst, wirst du sehen, dass dein Chocobo erschöpft wird. Dann kann er nicht mehr so schnell laufen.",0,1,3383,0,0,5,0,5,25,True,False,False,False,False
2411,"Drücke die Rückwärts-Taste, um abzubremsen und mit normaler Ge­schwindig­keit zu laufen. Dann erholt der Chocobo sich nach kurzer Zeit.",0,1,3383,0,0,5,0,5,25,True,False,False,False,False
2412,"Lenke deinen Chocobo nach links und rechts, um der Strecke zu folgen.",0,1,3383,0,0,5,0,5,25,True,False,False,False,False
2413,Steuere den Chocobo über ein Zauberfeld.,0,1,3383,0,0,5,0,5,25,True,False,False,False,False
2414,"Wenn du einem Zauberfeld ausweichen möchtest, kannst du auch darüber hinwegspringen.",0,1,3383,0,0,5,0,5,25,True,False,False,False,False
2415,Manche Schatztruhen schweben in der Luft und können nur mit einem Sprung erreicht werden.,0,1,3383,0,0,5,0,5,25,True,False,False,False,False
2416,Damit ist der Übungslauf beendet. ,0,1,3383,0,0,5,0,5,25,True,False,False,False,False
2417,"Du kannst ihn jederzeit wiederholen, wenn du noch etwas üben möchtest.",0,1,3383,0,0,5,0,5,25,True,False,False,False,False
2418,Viel Erfolg bei deinen Rennen! Ehre dem Ersten!,0,1,3383,0,0,5,0,5,25,True,False,False,False,False
2419,0,0,1,3383,0,0,5,0,10,25,True,False,False,False,False
2420,"Bewege den linken Stick nach oben oder drück die -Taste, um den Chocobo zu beschleunigen.",0,1,3383,0,0,5,0,5,25,True,False,False,False,False
2421,"Bewege den linken Stick nach unten, um abzubremsen und mit normaler Ge­schwindig­keit zu laufen. Dann erholt der Chocobo sich nach kurzer Zeit.",0,1,3383,0,0,5,0,5,25,True,False,False,False,False
2422,"Drücke den linken Stick nach links und rechts, um der Strecke zu folgen.",0,1,3383,0,0,5,0,5,25,True,False,False,False,False
2423,0,0,1,3383,0,0,5,0,5,25,True,False,False,False,False
2424,"Renn-Chocobos verhalten sich etwas anders als ihre Artgenossen. Teile die Puste deines Chocobos gut ein, um als Erster ins Ziel zu gehen!",0,1,3383,0,0,5,0,8,25,True,False,False,False,False
2425,Der Groll ...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2426,"Ha, das wird dir eine Lehre sein!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
2427,"Vorbei, vorbei, endlich vorbei!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
2428,Wir sind frei!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2429,Der Groll hat keine Macht mehr über uns.,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2430,Ziehen wir das Tempo ein wenig an!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2431,"Na, könnt ihr noch mithalten?",0,3,0,0,0,2,0,1,25,False,False,False,False,False
2432,Verbrennen sollt ihr zu Asche!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2433,Erzittert vor dem Hass meines Herzens!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2434,"Ich wollt, du wärst ein Huhn!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
2435,"Hier hast du was zum Spielen, Enkidu!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
2436,Spürt Masamunes Zorn!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2437,Tanz der Schwerter!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2438,Klingen einer Sichel gleich!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2439,"Mal sehen, ob dich das schockt!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
2440,Böse Hündchen müssen an die Leine!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2441,Lasst euch nicht einschüchtern!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2442,Vertraut eurer Stärke!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2443,Wir müssen Ishgard verteidigen!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2444,Ihr verfluchten Bestien ...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2445,"Bei Triple Triad legen die Kontrahenten abwechselnd Karten auf das Spielfeld. Wer anfängt, wird zu Spielbeginn ausgelost.",0,1,1011060,0,0,5,0,5,25,False,False,True,False,False
2446,"Jetzt bist du an der Reihe. Leg eine deiner Karten so auf das Spielfeld, dass sie an meine Karte grenzt.",0,1,1011060,0,0,5,0,5,25,False,False,True,False,False
2447,"Siehst du, wie meine Karte ihre Farbe geändert hat? Du hast sie erobert, weil du eine höhere Zahl, als auf meiner Karte steht, angelegt hast.",0,1,1011060,0,0,5,0,5,25,False,False,True,False,False
2448,"Das Spiel endet, wenn alle neun Felder belegt sind. Wer dann die meisten Karten hat, gewinnt.",0,1,1011060,0,0,5,0,5,25,False,False,True,False,False
2449,"Das war's, die Partie ist vorbei! Der Spieler mit den meisten Karten gewinnt.",0,1,1011060,0,0,5,0,5,25,False,False,True,False,False
2450,Auf dem Platz der Wunder (Ost) hat das GATE „Rettet meinen Begleiter!“ begonnen! Wir bitten um rege Teilnahme!,0,1,1010448,0,0,5,0,5,25,False,False,False,False,False
2451,Das GATE ist beendet. Wir bedanken uns herzlich für das ent­gegen­ge­brachte Interesse!,0,1,1010448,0,0,5,0,5,25,False,False,False,False,False
2452,"Die Anmeldefrist für die Bühnenshow ist beendet.
Gäste, die sich die Darbietung ansehen möchten, werden in den Varieté-Saal gebeten!",0,1,1010448,0,0,5,0,5,25,False,False,False,False,False
2453,0,0,1,1010448,0,0,5,0,5,25,False,False,False,False,False
2454,"Die UNKNOWN. Ziehung des Jumbo-Glückskaktors hat begonnen.
Versucht Euer Glück am Glückskaktor-Schalter!",0,1,1010448,0,0,5,0,5,25,False,False,False,False,False
2455,"Ladies and Gentlemen, zückt Eure Decks und begebt Euch in den Kartenspiel- oder Welten-Salon!
Das nächste Triple Triad-Turnier beginnt in Kürze.",0,1,1010448,0,0,5,0,10,25,False,False,False,False,False
2456,"Das Triple Triad-Turnier wurde soeben eingeläutet!
Alle Teilnehmer werden gebeten, sich in den Kartenspiel- oder Welten-Salon zu begeben.",0,1,1010448,0,0,5,0,10,25,False,False,False,False,False
2457,"Das Triple Triad-Turnier endet in Kürze!
Gäste, die noch daran teilnehmen möchten, werden in den Kartenspiel- oder Welten-Salon gebeten.",0,1,1010448,0,0,5,0,10,25,False,False,False,False,False
2458,"Die Teilnehmer des Chocobo-Rennens werden gebeten,
sich am Rennschalter auf dem Chocobo-Platz zu melden.",0,1,1010448,0,0,5,0,5,25,False,False,False,False,False
2459,"Die UNKNOWN. Ziehung des Mini-Glückskaktors hat begonnen! 
Lose sind am Hauptschalter des Foyers erhältlich.",0,1,1010448,0,0,5,0,5,25,False,False,False,False,False
2460,"Die UNKNOWN. Ziehung des Mini-Glückskaktors ist in vollem Gange!
Lose sind weiterhin am Hauptschalter des Foyers erhältlich.",0,1,1010448,0,0,5,0,5,25,False,False,False,False,False
2461,"Die UNKNOWN. Ziehung des Mini-Glückskaktors endet in Kürze!
Dies ist die letzte Chance, ein Los zu erwerben!",0,1,1010448,0,0,5,0,5,25,False,False,False,False,False
2462,"Meister, da ist ja immer noch jemand auf der Bühne!",0,1,1010476,0,0,5,0,5,25,False,False,False,False,False
2463,"Stillgestanden! So, das sollte die Sache etwas erleichtern ... Meister, Euren besten Nieser, bitte!",0,1,1010476,0,0,5,0,5,25,False,False,False,False,False
2464,"Hab ich dich!
Her mit der kostbaren Fracht!",0,3,0,0,0,7,0,3,25,False,False,False,False,False
2465,"Das Triple Triad-Turnier ist beendet!
Ich bitte die werten Teilnehmer in den Kartenspiel-Salon,
um Ihre Platzierung in Erfahrung zu bringen.",0,1,1010448,0,0,5,0,10,25,False,False,False,False,False
2466,Ab in den Drachenhort!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2467,Nun zu meinem nächsten Trick!,0,3,0,0,0,3,0,1,25,False,False,False,False,False
2468,Das Beste kommt zum Schluss!,0,3,0,0,0,3,0,1,25,False,False,False,False,False
2469,"Ja, so ist gut!",0,1,1010454,0,0,5,0,2,25,False,False,False,False,False
2470,I-In Ordnung ... Ich geb auf!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2471,Habt ihr euch alle auch gut aufgewärmt? Gleich geht's los!,0,1,1010454,0,0,5,0,3,25,False,False,False,False,False
2472,"Wartet noch einen Augenblick, bis Meister Typhon so weit ist.",0,1,1010476,0,0,5,0,5,25,False,False,False,False,False
2473,"Und diesmal gibt es für Klasse 1 einen Bonus von UNKNOWN % obendrauf!
Kommt und holt euch eure Gewinne ab!",0,1,1010471,0,0,5,0,5,25,False,False,False,False,False
2474,Hier ist schon der erste Schritt!,0,1,1010454,0,0,5,0,1,25,False,False,False,False,False
2475,"Und Nummer zwei, kommst du noch mit?",0,1,1010454,0,0,5,0,1,25,False,False,False,False,False
2476,"Pass auf, hier kommt die Nummer drei!",0,1,1010454,0,0,5,0,1,25,False,False,False,False,False
2477,"Und dann die vier, wer ist dabei?",0,1,1010454,0,0,5,0,1,25,False,False,False,False,False
2478,Wer sich nicht konzentriert - verliert!,0,1,1010454,0,0,5,0,2,25,False,False,False,False,False
2479,0,0,1,1010454,0,0,5,0,1,25,False,False,False,False,False
2480,Gefallen am Rampenlicht bekommen? Dann mach das nächste Mal wieder mit!,0,1,1010454,0,0,5,0,3,25,False,False,False,False,False
2481,"Wenn ich die Vase erst mal habe, verkauf ich sie und spiel von dem Geld den ganzen Tag Mogry-Greifer!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
2482,"Ich find die Vase, auch wenn ich jedem hier in die Hosentasche gucken muss ...",0,3,0,0,0,2,0,1,25,False,False,False,False,False
2483,"Irgendwann muss der Laufbursche ja hier vorbeikommen, und dann schüttel ich die Vase aus ihm heraus.",0,3,0,0,0,2,0,1,25,False,False,False,False,False
2484,UNKNOWN ...!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2485,Wieder haben wir ein spannendes GATE in den Haupthallen gestartet! Um rege Teilnahme wird gebeten!,0,1,1010448,0,0,5,0,5,25,False,False,False,False,False
2486,0,0,1,1010448,0,0,5,0,5,25,False,False,False,False,False
2487,"Wer will noch mal, wer hat noch nicht? Der Jumbo-Glückskaktor macht arme Schlucker zu Millionären! Lose gibt's am Glückskaktor-Schalter im Obergeschoss!",0,1,1010448,0,0,5,0,5,25,False,False,False,False,False
2488,Wer wär gern Millionär? Der sollte sich jeden Tag ein Los für den Mini-Glückskaktor kaufen! Der Verkauf am Hauptschalter hat begonnen!,0,1,1010448,0,0,5,0,5,25,False,False,False,False,False
2489,Noch kein Los für den Mini-Glückskaktor? Dann aber schnell zum Hauptschalter! Sonst kauft noch jemand anders dein Glückslos!,0,1,1010448,0,0,5,0,5,25,False,False,False,False,False
2490,"Das ist die letzte Chance, ein Mini-Glückskaktor-Los zu kaufen und reich zu werden, bevor der Verkauf am Hauptschalter für eine kurze Zeit unterbrochen wird.",0,1,1010448,0,0,5,0,5,25,False,False,False,False,False
2491,"Für diese Partie werde ich die Bedenkzeit etwas verlängern, damit du in Ruhe nachdenken kannst.",0,1,1011060,0,0,5,0,5,25,False,False,True,False,False
2492,"Achte gut auf die Zahlen auf den Karten. Versuch, eine höhere Zahl anzulegen und so meine Karte zu schlagen.",0,1,1011060,0,0,5,0,5,25,False,False,True,False,False
2493,"Wenn du eine niedrigere Karte anlegst, wird sie aber nicht in eine von meinen umgewandelt.",0,1,1011060,0,0,5,0,5,25,False,False,True,False,False
2494,"Vermagst du, diese Technik zu durchschauen?",0,3,0,0,0,2,0,1,25,False,False,False,False,False
2495,Mein Kampfgeist brennt!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2496,Der Auftakt!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2497,Zur Befreiung!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2498,Schnell wie der Wind!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
2499,"Neben den Grundregeln gibt es noch Zusatzregeln, die den Ablauf des Spiels ändern. Zum Beispiel diese: Alle offen! Damit können wir beide unsere Karten sehen.",0,1,1011060,0,0,5,0,5,25,False,False,True,False,False
2500,Eindringlinge! Macht sie nieder!,0,3,0,0,0,2,0,1,25,False,False,False,True,False
2501,Möge Halone uns schützen!,0,3,0,0,0,2,0,1,25,False,False,False,True,False
2502,Schützt den Papst!,0,3,0,0,0,2,0,1,25,False,False,False,True,False
2503,Alle Mann vor!,0,3,0,0,0,2,0,1,25,False,False,False,True,False
2504,Haaar!,0,3,0,0,0,2,0,1,25,False,False,False,True,False
2505,Nimm dies!,0,3,0,0,0,2,0,1,25,False,False,False,True,False
2506,Aymerics Schosshündchen! Auf sie!,0,3,0,0,0,2,0,1,25,False,False,False,True,False
2507,Dieser Frevel wird bestraft!,0,3,0,0,0,2,0,1,25,False,False,False,True,False
2508,Hier endet dein Weg!,0,3,0,0,0,2,0,1,25,False,False,False,True,False
2509,Ha!,0,3,0,0,0,2,0,1,25,False,False,False,True,False
2510,Für Halone!,0,3,0,0,0,2,0,1,25,False,False,False,True,False
2511,Ungläubige!,0,3,0,0,0,2,0,1,25,False,False,False,True,False
2512,Ihr folgt uns?,0,3,0,0,0,2,0,1,25,False,False,False,True,False
2513,Eindringlinge? Hier?!,0,3,0,0,0,2,0,1,25,False,False,False,True,False
2514,Bis hierhin und nicht weiter!,0,3,0,0,0,2,0,1,25,False,False,False,True,False
2515,Den Papst erreicht ihr nie!,0,3,0,0,0,2,0,1,25,False,False,False,True,False
2516,D-Das war nur ein Vorgeschmack!,0,3,0,0,0,2,0,1,25,False,False,False,True,False
2517,E-Eure Exzellenz ...,0,3,0,0,0,2,0,1,25,False,False,False,True,False
2518,"Nicht schlecht, doch was hältst du hiervon?",0,3,0,0,0,2,0,1,25,False,False,False,True,False
2519,Niemand legt sich ungestraft mit uns an!,0,3,0,0,0,2,0,1,25,False,False,False,True,False
2520,Sprecht euer letztes Gebet!,0,3,0,0,0,2,0,1,25,False,False,False,True,False
2521,Dich schneid ich in Stücke!,0,3,0,0,0,2,0,1,25,False,False,False,True,False
2522,Stirb!,0,3,0,0,0,2,0,1,25,False,False,False,True,False
2523,Der Glanz meines Schwerts lässt die Sonne erblassen!,0,3,0,0,0,2,0,1,25,False,False,False,True,False
2524,Werdet Zeugen göttlicher Macht!,0,3,0,0,0,2,0,1,25,False,False,False,True,False
2525,Kriecht am Boden!,0,3,0,0,0,2,0,1,25,False,False,False,True,False
2526,<keuch> ... Wie ist das möglich?,0,3,0,0,0,2,0,1,25,False,False,False,True,False
2527,"War wohl kein Zufall, dass du Charibert Paroli bieten konntest.",0,3,0,0,0,2,0,1,25,False,False,False,True,False
2528,Der Klügere gibt nach!,0,3,0,0,0,2,0,1,25,False,False,False,True,False
2529,0,0,3,0,0,0,2,0,1,25,False,False,False,True,False
2530,0,0,3,0,0,0,2,0,1,25,False,False,False,True,False
2531,0,0,3,0,0,0,2,0,1,25,False,False,False,True,False
2532,Ich geb nicht auf!,0,3,0,0,0,2,0,1,25,False,False,False,True,False
2533,Ich bin erfüllt von Macht!,0,3,0,0,0,2,0,1,25,False,False,False,True,False
2534,Ich werde euch in alle Winde zerstreuen!,0,3,0,0,0,2,0,1,25,False,False,False,True,False
2535,Verfluchte Ungläubige ...,0,3,0,0,0,2,0,1,25,False,False,False,True,False
