#,Text,Unknown_70_1,Unknown_70_2,Unknown_70_3,AchievementCredit,Item,GatheringItemLevel,Unknown1,FishingSpot,GatheringSubCategory,OceanStars,FishingRecordType,IsHidden,IsInLog
402,"Diese leuchtende Qualle jagt aus­schließ­lich nachts. Sie nutzt das farbenfrohe Licht, das ihr Körper ausstrahlt, um Insekten und kleinere Fische in ihr Netz aus giftigen Tentakeln zu locken, aus dem es kein Entrinnen gibt.",,,,0,12816,148,3000,146,0,0,8,False,True
403,"Mit Flossen wie aufgeblähte Segel und einem Maul wie ein gepanzerter Rammbug besitzt dieser Süßwasserfisch nicht nur das Aussehen, sondern auch die Stärke einer limsischen Kampfgaleere. Diese setzt er ein, um größere Beute so lange zu stoßen, bis sie betäubt ist und seinen Attacken nichts mehr entgegenzusetzen hat.",,,,0,12817,148,3000,115,0,0,2,False,True
404,"Von den Klauen bis zum Schwanz erreicht ein ausgewachsenes Exemplar dieses Krustentiers häufig eine Länge von mehr als einem Yalm. Das Fleisch ist zwar nicht so saftig wie das kleinerer Hummer, aber dafür macht ein einzelner Schwanz eine siebenköpfige Lalafell-Familie oder einen erwachsenen Roegadyn satt.",,,,0,12818,148,3000,126,0,0,3,False,True
405,"Ein wilder, auf sein Revier bedachter Fisch, der sich derzeit in einem hitzigen Kampf mit anderen, von den Goblins eingeführten Arten über die Vorherrschaft in den Gewässern des Dravanischen Hinterlandes befindet.",,,,0,12819,150,3000,125,0,0,3,False,True
406,"Ein uralter Wälzer, der im Bismarck ausliegt, erzählt die Geschichte eines Mannes, der den höchsten Gipfel in Abalathias Rückgrat erklomm, um einen mythischen Katfisch zu fangen, der in der glühend heißen Lava schwimmt. Als er den Fisch aus der Lava zog, stellte er fest, dass dieser bereits gekocht war, und verschlang ihn an Ort und Stelle.",,,,0,12820,148,3000,121,0,0,7,False,True
407,"Wenn man uralten Bestiarien Glauben schenken darf, hat sich dieses schuppige Wesen im Laufe der letzten Jahrtausende kaum verändert. Einige Leute vermuteten daher, dass in ihnen das Blut der Drachen fließe. Dies wurde allerdings dadurch widerlegt, dass die fliegenden Echsen in etwa so intelligent sind wie Ninki Nankas.",,,,0,12821,145,3000,133,0,0,6,False,True
408,"Die Flügel dieses fliegenden Fisches bestehen fast vollständig aus konzentriertem Äther. Dieser löst sich auf, sobald der Fisch gefangen wird, sodass lediglich die skelettartigen Strukturen zurückbleiben.",,,,0,12822,148,3000,138,0,0,6,False,True
409,"Obwohl dieser Seeigel aus­schließ­lich in den kältesten Regionen Eorzeas vorhanden ist, kann er dort nur im warmen Wasser von Thermal­quellen überleben. In Coerthas ist nachts häufig ein schrilles Heulen zu vernehmen, das nicht selten von Yetis stammt, die beim Waten durch die natürlichen Bäder auf einen der Seeigel getreten sind. ",,,,0,12823,180,3000,113,2500,0,3,False,True
410,Einer weitverbreiteten Ansicht zum Trotz geht der Name der Kirschforelle auf ihre rötliche Färbung am Unterbauch zurück. Somit geht die niemals endende Suche nach einem Fisch mit Kirschgeschmack weiter.,,,,0,12824,148,3000,113,0,0,3,False,True
411,"Ihr Panzer aus Windkristallen verleiht dieser seltenen Schildkröte die Fähigkeit zum Fliegen. Solange der Panzer intakt bleibt, schwebt sie immer weiter, aber sobald dieser auch nur den kleinsten Kratzer bekommt, fällt sie zurück zu Hydaelyn.",,,,0,12825,180,3000,145,2502,0,6,False,True
412,"Ähnlich wie der Zaubererfisch, der den feuerelementaren Äther in seinem Körper manipuliert, tut der Schwarzmagierfisch dies mit dem eiselementaren Äther in seinen Kör­per­flüs­sig­kei­ten, um seinen Körper zu kühlen und so in ansonsten tödlicher Lava überleben zu können.",,,,0,12826,150,3000,122,0,0,7,False,True
413,"Der Hirnschädel dieses Fisches ist anders als der Rest seines Körpers vollständig transparent und mit einer gelartigen Substanz gefüllt, in der seine Augen schwimmen. Da es auf den drei großen Kontinenten keine auch nur annähernd ähnlichen Lebewesen gibt, liegt die Vermutung nahe, dass dies eine der schrecklichen Kreationen der Allager ist.",,,,0,12827,180,3000,146,2502,0,8,False,True
414,"Die Fähigkeit, eine elektrische Ladung in seinem Körper zu erzeugen, benutzt dieser Aal nicht etwa dazu, seine Beute anzugreifen, sondern um zu sehen, wie sich die elektrischen Wellen nach ihrer Entladung verändern. Sobald der Aal seine Beute ausfindig gemacht hat, wickelt er sich um sie und erdrosselt sie.",,,,0,12828,150,3000,120,0,0,2,False,True
415,"Der Geirakiller ist ein Süßwasserhecht, der seine lange, peitschenartige Rückenflosse dazu benutzt, Geira-Katzen aufzuspießen, die sich zu sehr der Was­ser­o­ber­flä­che nähern.",,,,0,12829,150,3000,136,0,0,3,False,True
416,"Dieser riesige Fisch ist in Wahrheit nichts weiter als ein Knochenzüngler, der in den sicheren Gewässern des Dravanischen Hinterlands zu enormer Größe herangewachsen ist. Dieses Phänomen hat es jedoch Gelehrten ermöglicht, einen Zusammenhang zwischen der Größe eines Knochenzünglers und der Weichheit seiner Zunge herstellen zu können.",,,,0,12830,180,3000,127,2501,0,3,False,True
417,"Während die meisten Leute der Gestank von Indigobarschen abschreckt, scheint er auf den Thaliak-Kaiman anziehend zu wirken, was ihn zu seiner Leibspeise macht. Diese Vorliebe hat Indigofischer auf den Plan gerufen, die mit schweren Armbrüsten Jagd auf den Kaiman machen, um die Barsche zu schützen (damit sie selbst mehr davon essen können).",,,,0,12831,150,3000,128,0,0,2,False,True
418,"Obwohl bereits mehrere lebende Exemplare gefangen und für weitere Unter­such­ungen nach Ul'dah gebracht wurden, verleugnen zahlreiche Naturforscher die Existenz von Kreaturen, die in der Lava leben, und tun die Funde ihrer Kollegen als Lügen zur Erlangung von Ruhm ab.",,,,0,12832,180,3000,124,2501,0,7,False,True
419,"Alle bekannten Exemplare des Tupuxuara - eine uralte Wyvern-Art - wurden in der ätherochemischen Einrichtung auf Azys Lla entdeckt. Sollte diese Kreatur tatsächlich dem Labor der Allager entstammen, wäre sie mehrere tausend Jahre alt.",,,,0,12833,150,3000,145,0,0,6,False,True
420,"Dem furcht­ein­flößenden Namen zum Trotz saugt dieser Kopffüßer weder Blut, noch verwandelt er sich in eine Fledermaus. Stattdessen handelt es sich um einen recht friedvollen Vertreter des Wolkenmeers.",,,,0,12834,150,3000,139,0,0,6,False,True
421,"Im Magen des Sturmjägers gärt eine besondere Hefe, die aus seiner Nahrung ein Gas macht, das leichter als Luft ist, und ihm so die Fähigkeit zum Fliegen verleiht. Kurze Gasstöße aus seinem Rektum dienen ihm als Antrieb. Ja, richtig gelesen.",,,,0,12835,180,3000,134,0,0,6,False,True
422,"Innerhalb der Betta-Art gilt die Berserker-Betta als besonders hitzig. Obwohl sie kaum eine Chance hat, ihre Beute zu besiegen, greift sie wiederholt Fische an, die drei- oder viermal größer als sie sind. Diese Hartnäckigkeit hält ihren Bestand relativ gering.",,,,0,12836,180,3000,128,2501,0,2,False,True
423,"Während der Laichzeit ist der Bauch des weiblichen Kapelan so voll mit Rogen, dass der Fisch seine Größe nahezu verdoppelt, was ihn zu einem willkommenen Fressen für die eierliebenden Qiqirn macht.",,,,0,12837,180,3000,112,2500,0,3,False,True
424,"Ein Fisch, der in seiner Hässlichkeit einem Opken gleicht. Sein vorwurfsvoller Blick, wenn man ihn aus dem Wasser zieht, verrät jedoch Intelligenz.",,,,0,13727,180,3000,146,2502,0,8,False,True
425,"Dieses Weichtier lebt in kalten Gewässern und ernährt sich von Kleinstlebewesen, die es sich mit seinen Tentakeln langsam zu Munde führt. Der Anblick beschert Albträume.",,,,0,13728,180,3000,111,2500,0,3,False,True
426,Ein naher Verwandter des Abalathischen Stints. Wird im Volksmund auch „Drachenfutter“ genannt.,,,,0,13729,150,3000,117,0,0,2,False,True
427,Der blasse Zwilling der Blauen Wolkenkoralle. Der Farbunterschied rührt vom unter­schied­lichen Äthergehalt in der Luft her.,,,,0,13730,180,3000,139,2502,0,6,False,True
428,"Anders, als der Name vermuten lässt, begegnet man diesem nahen Verwandten des Manaseglers meist nur abends. Tagsüber hält er sich gerne im Schatten unter einer schwebenden Insel auf.",,,,0,13731,180,3000,132,2501,0,6,False,True
429,"Ein äußerst vermehrungsfreudiger Barsch, der alle anderen Fischarten im Thaliak-Fluss verdrängt hat. ",,,,0,13732,180,3000,128,2501,0,2,False,True
430,"Diese im Dravanischen Vorland beheimatete Schneckenart verfügt über einen hitzeresistenten Panzer, der selbst Lava widersteht.",,,,0,14215,180,3000,124,2501,0,7,False,True
431,"Diese Amphibien leben im Süßwasser und sind an ihrer bernsteinfarbigen Musterung zu erkennen. Für gewöhnlich ernähren sie sich von Spinnen und Insekten, aber im Notfall fressen sie sich auch gegenseitig.",,,,0,14211,180,3000,120,2501,0,2,False,True
432,Dieser kleine Fisch bevorzugt ruhige Gewässer und ist eine bevorzugte Beute der Tigerfische.,,,,0,14212,180,3000,126,2501,0,2,False,True
433,"Ein Fisch mit flachem Körper, der aufgrund eines hohen Gehalts an windelementarem Äther flugtauglich ist. Er bewegt sich oft in Schwärmen, die vom Boden aus für schnell vorbeiziehende Wolken gehalten werden können.",,,,0,14213,180,3000,137,2502,0,6,False,True
434,"Die Wallenden Nebel stecken noch voller Geheimnisse. Erst kürzlich wurde diese kleine Drachenart entdeckt. Sie hat einen langen Kamm auf dem Kopf, dessen Bedeutung noch unerforscht ist.",,,,0,14214,180,3000,134,2501,0,6,False,True
435,"Der Verwandte der Anglerfische besitzt ebenfalls einen leuchtenden Fühler, mit dem er seine Beute anlockt. Sein Jagdgebiet sind die Seen und Sümpfe von Coerthas.",,,,0,14216,180,3000,112,2500,0,3,False,True
436,"Diese große und schmackhafte Austernart aus den coerthischen Seen hat eine besonders harte Schale, die in Ishgard sogar mit Halone-Stahl verglichen wird.",,,,0,14217,180,3000,116,2500,0,3,False,True
437,"Der Name rührt von dem übergroßen Rüssel her, der auf eine Verseuchung mit Ätherchemikalien zurückzuführen ist. Seine Beute jagt der Olifantenzinken durch elektrische Stöße.",,,,0,14218,180,3000,142,2502,0,8,False,True
438,"Der Legende nach hat der heilige Daniffen den letzten Kraken des Sees erschlagen, doch kürzlich wurde dieses Exemplar gesichtet.",,,,0,14219,180,3000,114,2500,0,3,False,True
439,"Die stahlharten Schuppen haben Sharlayaner Gelehrte zu der Hypothese verleitet, dieser Fisch könnte eine degenerierte Echsenart sein, die ihre Gliedmaßen verloren hat.",,,,0,14220,180,3000,127,2501,0,2,False,True
440,"Es war einmal eine magisch begabte Fischerin, die sich mächtig darüber ärgerte, nur zwei Hände zu haben, um ihren reichen Fang einzuholen. Also verzauberte sie einen Eimer, um ihr dabei zu helfen. Dieser sank jedoch auf den Grund eines Sees, als sie die Konzentration verlor, weil ein Flusskrebs an ihren Zehen nagte.",,,,0,15439,180,3000,114,0,0,3,False,True
441,"Dieser seltene coerthische Kugelfisch bläst sich bei Gefahr so dick auf, dass die Fischer begannen, ihn zum Spaß mit den prallen Gilbeuteln zu vergleichen, die Ishgarder Adelige häufig zur Schau stellen.",,,,267,15626,180,3000,109,0,0,3,True,True
442,"Eines Morgens entdeckte ein Ritter aus Falkenhorst auf Patrouille in der Nähe der Tümpel von Drachengeifer die Leiche eines Yetis. Die Todesursache schien der riesige Stachel eines Seeigels zu sein, der im Fuß der Kreatur steckte. Ein Ishgarder Naturforscher kam später zu dem Schluss, dass der Übeltäter einen Durchmesser von mehreren Yalmen gehabt haben muss.",,,,267,15627,180,3000,113,2500,0,3,True,True
443,"Diese übergroße Kampfgaleere, die ihre Beute gerne betäubt, indem sie sie mit ihrem spitzen Kiefer rammt, wurde nach einem legendären Dampfschiff benannt, das die Kurie in Auftrag gab, um die Gewässer des Schwerblütigen Meeres zu patrouillieren.",,,,267,15628,180,3000,115,2500,0,2,True,True
444,"Neben den üblichen Geschichten über Fische, die einen ganzen Lalafell oder wahlweise auch eine ganze Menge Lalafell verschlingen, hört man in verrauchten Tavernen auch Seemannsgarn über einen Schattenbackenbart mit einem ungewöhnlichen Appetit auf etwas größere Beute: Drachen.",,,,267,15629,180,3000,117,2501,0,2,True,True
445,"Wenn man dem Klicken des Furchtlosen Glauben schenken darf, steigt dieser schwer zu fassende Flösselhecht Nacht für Nacht aus der Qualmenden Öde auf, um dessen Träume heimzusuchen.",,,,267,15630,180,3000,119,2501,0,3,True,True
446,"Diese in den Bergen lebende Schildkröte erhitzt zunächst ihren Panzer, bis dieser rot wie ein Meteor glüht, und springt dann mit dem Rücken zuerst aus ihrem Lavatümpel auf ihre Beute, die so zugleich erschlagen und gebraten wird.",,,,267,15631,180,3000,121,2501,0,7,True,True
447,"Obwohl der Thaliak-Fluss mit seinem majestätischen Wasserfall, dem Kippenden Krug, Heimat für zahllose große wie kleine Kreaturen ist, gibt es doch nur eine unter ihnen, deren Größe, Stärke und List die Ernennung zum „König“ rechtfertigt.",,,,267,15632,180,3000,125,0,0,3,True,True
448,Die un­ver­gleich­li­che Größe und fehlende Färbung dieses Albinobarsches lässt Vergleiche mit dem großen weißen Drachen Vidofnir aufkommen.,,,,267,15633,180,3000,129,2501,0,3,True,True
449,"Die Mogrys von Moglingen bestehen darauf, dass sie Zeugen geworden sind, wie die Seele des legendären Ratatoskr sich ein neues Gefäß gesucht hat, und zwar genau den Fisch, der nun regungslos in deinem Beutel liegt. Hoffentlich haben sie Unrecht.",,,,267,15634,180,3000,132,2501,0,6,True,True
450,"Obwohl der Name anderes vermuten lässt, verfügt dieses einzigartige Blasenauge nicht über die Fähigkeit, Tinte zu versprühen. Die Bezeichnung stammt vielmehr von den schwarzen Mustern auf seinem Rücken, die den Wirbeln ähneln, die Tinte bildet, wenn man sie ins Wasser gießt.",,,,267,15635,180,3000,135,2502,0,2,True,True
451,"Man sollte meinen, zum Thema Tornadohaie wäre schon mehr als genug gesagt worden, doch in jüngster Zeit halten Sichtungen dieser größeren und gefährlicheren Laune der Natur die Rosenkavalleristen in Atem.",,,,267,15636,180,3000,138,2502,0,6,True,True
452,"Diese biologische Anomalität verfügt über einen Panzer, der härter als so mancher allagischer Helm ist. Sie ernährt sich, indem sie eine hochgradig korrosive Substanz auf Felsen versprüht und diese zu einer widerlichen Lösung zersetzt, die sie sodann mit ihrer strohhalmartigen Zunge aufsaugt.",,,,267,15637,180,3000,140,0,0,8,True,True
453,"Anders als euphotische Pirarucu, die sich nahe der Oberfläche aufhalten, fühlt sich diese Spezies nicht zum Licht hingezogen und hält sich stattdessen in den Sedimenten tiefer Gewässer auf, wo sie ausreichend Nahrung findet. Die steinartigen Schuppen sind ein Resultat des hohen Mineralgehaltes dieser Sedimente.",,,,267,15638,180,3000,143,2502,0,3,True,True
454,Die Ernährungsumstellung auf Gletscherkerne ermöglichte dieser vom Raureiffresser abstammenden Fischart ein ungewöhnlich schnelles Wachstum. Der Orden der Tempelritter untersucht zurzeit ihren Einsatz als Schutzmittel gegen Shiva.,,,,267,16745,190,3000,110,0,0,5,True,True
455,"Die hohe Körpertemperatur dieses zur Gattung der Zaubererfische gehörenden Fisches soll dafür verantwortlich sein, dass der Coerthas-Taubereich nie zufriert.",,,,267,16746,190,3000,111,0,0,3,True,True
456,"Dieser Karpfen besitzt drei Lippen und eine gespaltene Zunge. Seine Intelligenz macht es Fischern schwer, ihn zu fangen.",,,,267,16747,190,3000,118,2501,0,2,True,True
457,"Die fragile Schönheit dieses Schmetterling-Fisches hat etwas Anrührendes. Die Legende besagt, dass alle männlichen Exemplare gemeinsam mit den Sharlayanern beim Großen Exodus die Stadt verließen und die Weibchen noch immer ihrer Rückkehr harren.",,,,267,16748,190,3000,126,2501,0,3,True,True
458,"Ein riesiger Bommelfisch, der entstanden sein soll, als der Mogry-Älteste Moglug eines Tages aus Wut seinen Bommel abriss und ins Wolkenmeer warf. ",,,,267,16749,190,3000,130,2501,0,3,True,True
459,Trotz seiner beachtlichen Größe schwebt dieser dünne Rochen leicht wie eine Schleierwolke durchs Wolkenmeer.,,,,267,16750,190,3000,137,2502,0,6,True,True
460,"Der Körper dieses bei Sammlern äußerst gefragten Seepferdchens ist mit unzähligen Leucit-Schuppen übersät, die wie Kristalle geheimnisvoll funkeln.",,,,267,16751,190,3000,122,2501,0,7,True,True
461,"Die Tentakel dieser rätselhaften Kreatur erinnern an Finger. Einem Forscher aus dem Sankt Coinach-Forschungslager soll es gelungen sein, die „Hand-Kreatur“ im Labor zu züchten. Er ist heute in Therapie, um seine Albträume zu beenden.",,,,267,16752,190,3000,141,2502,0,8,True,True
462,Eine Mutation des winzigen Axolotl. Mit ihren zahlreichen unechten Augenpaaren verwirren sie ihre Fressfeinde. ,,,,267,16753,190,3000,144,2502,0,3,True,True
463,"Man erzählt sich, dass Denkfix, der Anführer der Indigohand, eines Tages durch Unachtsamkeit diesen großen Barsch vom Haken entkommen ließ. Aufs Tiefste gedemütigt schwor er sich, das Fangen dieses Fisches zu seiner Lebensaufgabe zu machen.",,,,267,16754,190,3000,128,2501,0,2,True,True
464,"Ein riesiger Fisch, der zur Familie der Schneegöttin gehört, verdankt seinen Namen seinem Schwimmstil. Wenn er unter dem klirrend kalten Himmel von Coerthas elegant seine Kreise im Wasser zieht, fühlt man sich an Eisherz erinnert.",,,,267,16756,190,3000,116,2500,0,2,True,True
465,"Ein überproportional großer Kopf und spitze Zähne sind das Markenzeichen dieses geflügelten Schuppentiers, das sich unter fliegenden Inseln versteckt hält, um blitzschnell hervorzuschnellen, wenn ein Wolkenmeerfisch vorbeischwebt.",,,,267,16742,190,3000,133,2501,0,6,True,True
466,"Sein riesiges Maul öffnet er nur, um einen Schwarm Wolkenmeerfische zu verschlingen oder um durch Erhöhung des Luftwiderstandes eine Vollbremsung durchzuführen.",,,,267,16743,190,3000,139,2502,0,6,True,True
467,Eine von den Allagern geschaffene Chimäre. Ihr klingenartiger Schnabel kann sich in Sekunden durch einen Körper bohren. Wird als biologische Waffe eingesetzt.,,,,267,16744,190,3000,146,2502,0,8,True,True
468,"Das als Beuteattrappe fungierende Leuchtorgan dieses überdimensionalen Fühlerfisches leuchtet so strahlend hell, dass ihm ganze Schwärme von Beutefischen ins Maul schwimmen.",,,,267,17577,200,3000,112,2500,0,3,True,True
469,"Der uralte Ammonit kann mithilfe von Magie seine Fühler so stark erhitzen, dass sie damit durch Beute schneiden wie durch Butter.",,,,267,17578,200,3000,114,0,0,3,True,True
470,"Der Paissakiller ist ebenso groß wie gefährlich. Als König der Geirakiller spießt er nicht nur Geira-Katzen auf, sondern es wurde auch schon beobachtet, wie ihm trinkende Paissas zum Opfer fielen.",,,,267,17579,200,3000,136,2502,0,3,True,True
471,"Der übergroße Rüssel der Olifantenzinken ist bei diesem Exemplar noch größer. Er zeichnet sich außerdem durch eine hohe Intelligenz aus. Ihm wird sogar nachgesagt, gesprochene Sprache verstehen zu können.",,,,267,17580,200,3000,142,2502,0,8,True,True
472,"Die Auswertung der Auf­zeich­nun­gen der Biosphäre deutet darauf hin, dass der Stupendemys zu Zeiten der Allager als fliegendes Ziel beim Wettschießen eingesetzt wurde.",,,,267,17581,200,3000,145,2502,0,6,True,True
473,"Diese Amphibie hat so lange abgefallene Schuppen von Blitzdrachen gefressen, dass es nun selbst mit Blitzenergie aufgeladen ist. Angler, die so ein Exemplar am Haken haben, erkennt man daran, dass ihnen die Haare zu Berge stehen.",,,,267,17582,200,3000,120,2501,0,2,True,True
474,"Wo man die gemeine Magmalaus stundenlang beobachten muss, um festzustellen, ob sie sich bewegt, braucht man bei diesem Exemplar Tage, um überhaupt herauszufinden, ob es lebt oder tot ist.",,,,267,17583,200,3000,123,2501,0,7,True,True
475,"Die ungeheure Größe dieses Exemplars zeugt davon, dass es als Sieger aus dem Kannibalismus unter Lavalords hervorgegangen ist. Die Männchen töten sich gegenseitig, um die Gunst eines Weibchens zu erlangen.",,,,267,17584,200,3000,124,2501,0,7,True,True
476,"Eine langjährige Poroggo-Diät hat diesem Panzer-Katfisch die Fähigkeit verliehen, Magie zu wirken. Am Haken hängend fleht er angeblich um Gnade.",,,,267,17585,200,3000,127,2501,0,2,True,True
477,Bei diesem Exemplar ist das mähnenartige Organ auf dem Kopf total ausgefranst. Das Aussehen wirkt auf Mogrys absolut abstoßend - perfekt geeignet als Geschenk beim Mogry-Wichteln.,,,,267,17586,200,3000,131,2501,0,3,True,True
478,"Dieser besondere Sturmjäger fliegt so flink durch das Wolkenmeer, dass man oft nur einen kurzen Blick auf seine blutroten Flossen erhascht. Wenn man die von ihm ausgestoßenen Gase einatmet, weiß man, dass das aufblitzende Rot keine Einbildung war.",,,,267,17587,200,3000,134,2501,0,6,True,True
479,"Das erste Exemplar löste aufgrund seiner unglaublichen Größe eine Debatte um seine Authentizität aus, die die Gemüter so sehr erhitzte, dass sich Wissenschaftler auf einem Kongress deswegen die Köpfe einschlugen.",,,,267,17588,200,3000,124,2501,0,7,True,True
480,Diese Art sticht durch augenscheinlich unnatürliche Besonderheiten wie das Fühlerorgan und die fünf Augen hervor. Wahrscheinlich hat die Existenz dieses Lebewesens ihren Ursprung in einem geschmacklosen Streich allagischer Gelehrter.,,,,267,17589,200,3000,146,2502,0,8,True,True
481,"Mündlichen Über­lie­fe­run­gen zufolge verwendeten mittellose Studenten aus Sharlayan diesen Fisch als Laterne, da er aufgrund biochemischer Reaktionen im Körperinneren hell leuchtet.",,,,267,17590,200,3000,127,2501,0,2,True,True
482,"Diese fliegende Kreiselschnecke ist perfekt an das Leben im Wolkenmeer angepasst. Da sie nicht nur sehr selten ist, sondern auch so schön anzusehen wie Schmetterlinge, soll ihr Anblick angeblich Glück verheißen.",,,,267,17591,200,3000,139,2502,0,6,True,True
483,"Diese Eisfee beherrscht den Klarteich. Da sie aus­schließ­lich ihresgleichen jagt, wird sie oft als Metapher für die Inquisition verwendet.",,,,267,17592,200,3000,112,2500,0,3,True,True
484,"Der König unter den fliegenden Reptilien wurde während einer Expedition entdeckt, die zum 200. Jahrestag der Veröffentlichung von Raimdelles Tierlexikon startete. Den eigentümlichen Namen erhielt er zu Ehren des gleichnamigen Naturwissenschaftlers.",,,,267,17593,200,3000,134,2501,0,6,True,True
485,"Aufgrund seines farbenfrohen Körpers ein Schmuckstück in jedem Aquarium. Bisher nur schwer zu bekommen in Eorzea, da er ursprünglich im Nahen Osten beheimatet war. Seit er sich im Thaliak-Fluss angesiedelt hat, sind die Preise jedoch einigermaßen erschwinglich geworden.",,,,0,17562,142,3000,127,0,0,2,False,True
486,"Im Gegensatz zu Eisfeen, die zwar einen transparenten Körper haben, aber immer noch Farbpigmente in ihren inneren Organen aufweisen, sind Geisterfeen völlig durchsichtig und daher in ihrem natürlichen Habitat, dem Klarteich, nur äußerst schwer zu sehen.",,,,0,17563,145,3000,112,0,0,3,False,True
487,"Diese Koralle ist ihren Artgenossen in den Meeren Eorzeas sehr ähnlich. Gelehrte rätseln noch immer, wie es diese unbewegliche Gattung geschafft hat, sich im Wolkenmeer anzusiedeln.",,,,0,17564,148,3000,136,0,0,3,False,True
488,Die Kinder Eorzeas nutzen diese Muscheln für ein beliebtes Spiel. Dabei teilen sie die Muscheln in zwei Hälften und verstauen sie in getrennten Beuteln. Die Jungen ziehen dann eine Hälfte aus dem einen und die Mädchen eine aus dem anderen Beutel. Sich so findende Paare sind angeblich füreinander bestimmt.,,,,0,17565,150,3000,131,0,0,2,False,True
489,"Nach ihren Lieblings-Meeresfrüchten gefragt, geben neun von zehn Waisenkindern an, Flussgarnelen gegenüber ihren gewöhnlichen Meeres-Artgenossen zu bevorzugen. Eine ist dabei nie genug, und so fordern sie bei diesem Gericht jedes Mal lautstark einen Nachschlag ein.",,,,0,17566,180,3000,117,0,0,2,False,True
490,"Sterndeuter erzählen sich von einer Gottheit, die vom Nachthimmel zu uns hinabstieg, um trübe Gewässer mit dem Sternenglanz ihrer Schuppen zu erleuchten. Bodenständige Fischer haben für solche Erklärungsversuche meist nichts als ein Lächeln übrig.",,,,0,20026,205,4000,184,0,0,2,False,True
491,"Benannt nach den glitzernden Schuppen männlicher Exemplare, die in der Paarungszeit Weibchen, aber leider auch Raubfische anlocken. Das Überleben der Art ist demnach eher den dezenten Blautönen des Schuppenkleides der vielen Witwen und Waisen zu verdanken.",,,,0,20029,205,4000,183,0,0,3,False,True
492,"Die fehlende Pigmentierung des Bitterlings ist weder durch Mutation noch Albinismus bedingt, sondern vielmehr das Ergebnis natürlicher Selektion. Denn nur den hellsten Exemplaren gelingt es, sich im Kiesbett vor Räubern zu verstecken.",,,,0,20042,205,4000,182,0,0,3,False,True
493,"Selbst Bären im Winterschlaf sind gegen diese behäbige Fischart wahre Energiebündel. Die Träge Grundel jagt, indem sie sich faul in die Strömung der Trägen Traufe legt und darauf wartet, dass ihr unvorsichtige Beute direkt ins Maul schwimmt.",,,,0,20045,205,4000,191,0,0,2,False,True
494,"Ein Fisch, der in seinem Leben unzählige Malme zurücklegt. Die Jungtiere schwimmen erst zu den Flussmündungen, um dann zum Laichen zu den Quellen zurückzukehren. Aus jahreszeitlichen Gedichten der hinganischen Literatur ist die Stahlkopf-Forelle nicht wegzudenken.",,,,0,20049,205,4000,185,0,0,2,False,True
495,"Die Gebrochene Krabbe besaß einen Panzer, den keine sterbliche Kreatur knacken konnte. So sehr ließ sie sich diesen Umstand zu Kopf steigen, dass Rhalgr höchstselbst von ihrer Überheblichkeit aufgeschreckt seine Fäuste sprechen ließ, um den Panzer für immer zu spalten, so wird erzählt.",,,,0,20055,205,4000,182,0,0,2,False,True
496,"Pipiras, die vom Finsterwald nach Gyr Abania umgesiedelt wurden und dort nun den Namen des Gildenmeisters tragen, der maßgeblich für ihren Flussbettwechsel verantwortlich war.",,,,0,20058,205,4000,185,0,0,2,False,True
497,"Einst mussten Mönche diese Fische als Teil ihrer Ausbildung mit bloßen Händen fangen. Auch jetzt noch sind sie ein Symbol der Voraussicht von Rhalgrs Faust, hat man sie doch in naheliegenden Gewässern ausgesetzt, um im Fall einer Belagerung von den Karpfen leben zu können. ",,,,0,20062,205,4000,183,0,0,3,False,True
498,"Benannt nach seinen Backen, die er bei Bedrohung extrem aufplustert, was einschüchternd oder drollig wirken kann, je nachdem, wo man in der Nahrungskette steht.",,,,0,20064,205,4000,185,0,0,2,False,True
499,Nicht wenige Mönche haben beim Meditieren im schwachen Schimmer dieser leuchtenden Algenart den Weg zur Erleuchtung gefunden.,,,,0,20065,205,4000,184,0,0,3,False,True
500,"Diese Fischart wird dem dynamischen Eindruck, den ihr klangvoller Name weckt, nicht wirklich gerecht, denn die einzigen Stromschnellen, gegen die sie anschwimmen muss, sind die der Trägen Traufe.",,,,0,20070,205,4000,191,0,0,2,False,True
501,"Dank seiner harten Schuppen, die den Plättchen einer Rüstung nicht unähnlich sind, markieren für gewöhnlich unzählige gebrochene Mhutsu-Zähne den Weg dieses Fisches.",,,,0,20072,205,4000,192,0,0,3,False,True
502,"Aasfressende Schnecken, die Kadaver bis auf die Knochen abnagen. Von ihren morbiden Essgewohnheiten abgesehen, haben sie ein hübsches Haus, das Jäger gern als Glücksbringer tragen.",,,,0,20082,205,4000,187,0,0,3,False,True
503,"Wenn im Wald ein Baum umfällt und niemand da ist, um es zu sehen, ergreifen umherirrende Seelen dann von den Blättern, die ins Wasser fallen, Besitz und bilden eine neue Fischart?",,,,0,20083,205,4000,186,0,0,3,False,True
504,"Mittelgroßes, aber sehr wichtiges Glied in der Nahrungskette des Flusses, dem dieser Fisch seinen Namen verdankt.",,,,0,20087,205,4000,188,0,0,2,False,True
505,"Wer sehen will, wie sich zwei Naturhistoriker an die Gurgel gehen, sollte sie nach den Unterschieden zwischen Hochland- und Hinterlandbarschen fragen. Man munkelt, es seien schon Kriege wegen dieses Streitthemas ausgebrochen.",,,,0,20090,205,4000,189,0,0,2,False,True
