#,Singular,Plural,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article
2003345,Mondschleier,Mondschleier,4,2,0,1,0,0
2003346,Mondschleier,Mondschleier,4,2,0,1,0,0
2003347,Hagknoten,Hagknoten,4,1,0,1,0,0
2003348,Wiege[p] des heiligen Kindes,Wiegen[p] des heiligen Kindes,3,1,0,1,1,0
2003349,Phiole[p] Waldquellwasser,Phiolen[p] Waldquellwasser,3,1,0,1,1,0
2003350,Phiole[p] Waldquellwasser,Phiolen[p] Waldquellwasser,3,1,0,1,1,0
2003351,Phiole[p] Waldquellwasser,Phiolen[p] Waldquellwasser,3,1,0,1,1,0
2003352,Zielort,Zielorte,4,2,0,1,0,0
2003353,Zielort,Zielorte,4,2,0,1,0,0
2003354,Zielort,Zielorte,4,2,0,1,0,0
2003355,Zielort,Zielorte,4,2,0,1,0,0
2003356,Zielort,Zielorte,4,2,0,1,0,0
2003357,Zielort,Zielorte,4,2,0,1,0,0
2003358,leer[a] Wiege,leer[a] Wiegen,3,1,0,1,1,0
2003359,,,0,0,0,0,0,0
2003360,,,0,0,0,1,0,0
2003361,,,0,0,0,1,0,0
2003362,,,0,0,0,1,0,0
2003363,,,0,0,0,1,0,0
2003364,,,0,0,0,1,0,0
2003365,,,0,0,0,1,0,0
2003366,,,0,0,0,1,0,0
2003367,,,0,0,0,1,0,0
2003368,,,0,0,0,1,0,0
2003369,,,0,0,0,1,0,0
2003370,,,0,0,0,1,0,0
2003371,,,0,0,0,1,0,0
2003372,,,0,0,0,1,0,0
2003373,,,0,0,0,1,0,0
2003374,,,0,0,0,1,0,0
2003375,,,0,0,0,1,0,0
2003376,,,0,0,0,1,0,0
2003377,,,0,0,0,1,0,0
2003378,,,0,0,0,1,0,0
2003379,,,0,0,0,1,0,0
2003380,Zielort,Zielorte,4,2,0,1,0,0
2003381,Zielort,Zielorte,4,2,0,1,0,0
2003382,Zielort,Zielorte,4,2,0,1,0,0
2003383,Zielort,Zielorte,4,2,0,1,0,0
2003384,Zielort,Zielorte,4,2,0,1,0,0
2003385,Zielort,Zielorte,4,2,0,1,0,0
2003386,Zielort,Zielorte,4,2,0,1,0,0
2003387,Zielort,Zielorte,4,2,0,1,0,0
2003388,Zielort,Zielorte,4,2,0,1,0,0
2003389,schimmernd[a] Mondschleier,schimmernd[a] Mondschleier,4,2,0,1,0,0
2003390,Zielort,Zielorte,4,2,0,1,0,0
2003391,,,0,0,0,1,0,0
2003392,,,0,0,0,1,0,0
2003393,,,0,0,0,1,0,0
2003394,,,0,0,0,1,0,0
2003395,Miniatur-Ätheryt,Miniatur-Ätheryten,6,1,0,1,0,0
2003396,Miniatur-Ätheryt,Miniatur-Ätheryten,6,1,0,1,0,0
2003397,Miniatur-Ätheryt,Miniatur-Ätheryten,6,1,0,1,0,0
2003398,Miniatur-Ätheryt,Miniatur-Ätheryten,6,1,0,1,0,0
2003399,Miniatur-Ätheryt,Miniatur-Ätheryten,6,1,0,1,0,0
2003400,Miniatur-Ätheryt,Miniatur-Ätheryten,6,1,0,1,0,0
2003401,Miniatur-Ätheryt,Miniatur-Ätheryten,6,1,0,1,0,0
2003402,Miniatur-Ätheryt,Miniatur-Ätheryten,6,1,0,1,0,0
2003403,Miniatur-Ätheryt,Miniatur-Ätheryten,6,1,0,1,0,0
2003404,Miniatur-Ätheryt,Miniatur-Ätheryten,6,1,0,1,0,0
2003405,Miniatur-Ätheryt,Miniatur-Ätheryten,6,1,0,1,0,0
2003406,Miniatur-Ätheryt,Miniatur-Ätheryten,6,1,0,1,0,0
2003407,Miniatur-Ätheryt,Miniatur-Ätheryten,6,1,0,1,0,0
2003408,Miniatur-Ätheryt,Miniatur-Ätheryten,6,1,0,1,0,0
2003409,Miniatur-Ätheryt,Miniatur-Ätheryten,6,1,0,1,0,0
2003410,Miniatur-Ätheryt,Miniatur-Ätheryten,6,1,0,1,0,0
2003411,,,0,0,0,1,0,0
2003412,,,0,0,0,1,0,0
2003413,,,0,0,0,1,0,0
2003414,,,0,0,0,1,0,0
2003415,inner[a] Schott,inner[a] Schotten,4,1,0,1,2,0
2003416,allagisch[a] Terminal,allagisch[a] Terminals,4,1,0,1,2,0
2003417,allagisch[a] Terminal,allagisch[a] Terminals,4,1,0,1,2,0
2003418,allagisch[a] Terminal,allagisch[a] Terminals,4,1,0,1,2,0
2003419,allagisch[a] Terminal,allagisch[a] Terminals,4,1,0,1,2,0
2003420,Hauptschott,Hauptschotten,4,1,0,1,2,0
2003421,,,0,0,0,1,0,0
2003422,,,0,0,0,1,0,0
2003423,Zielort,Zielorte,4,2,0,1,0,0
2003424,,,0,0,0,1,0,0
2003425,,,0,0,0,1,0,0
2003426,,,0,0,0,1,0,0
2003427,,,0,0,0,1,0,0
2003428,,,0,0,0,1,0,0
2003429,Brüllvolx' Geheimweg,Brüllvolx' Geheimwege,4,2,0,1,0,0
2003430,klein[a] Schlüssel,klein[a] Schlüssel,4,2,0,1,0,0
2003431,,,0,0,0,1,0,0
2003432,,,0,0,0,1,0,0
2003433,,,0,0,0,1,0,0
2003434,,,0,0,0,1,0,0
2003435,,,0,0,0,1,0,0
2003436,,,0,0,0,1,0,0
2003437,Büschel[p] süß duftenden Grases,Büschel[p] süß duftenden Grases,4,2,0,1,2,0
2003438,Büschel[p] süß duftenden Grases,Büschel[p] süß duftenden Grases,4,2,0,1,2,0
2003439,Büschel[p] süß duftenden Grases,Büschel[p] süß duftenden Grases,4,2,0,1,2,0
2003440,Büschel[p] süß duftenden Grases,Büschel[p] süß duftenden Grases,4,2,0,1,2,0
2003441,Büschel[p] süß duftenden Grases,Büschel[p] süß duftenden Grases,4,2,0,1,2,0
2003442,Büschel[p] süß duftenden Grases,Büschel[p] süß duftenden Grases,4,2,0,1,2,0
2003443,Büschel[p] süß duftenden Grases,Büschel[p] süß duftenden Grases,4,2,0,1,2,0
2003444,Büschel[p] süß duftenden Grases,Büschel[p] süß duftenden Grases,4,2,0,1,2,0
2003445,Büschel[p] süß duftenden Grases,Büschel[p] süß duftenden Grases,4,2,0,1,2,0
2003446,Büschel[p] süß duftenden Grases,Büschel[p] süß duftenden Grases,4,2,0,1,2,0
2003447,,,0,0,0,1,0,0
2003448,,,0,0,0,1,0,0
2003449,,,0,0,0,1,0,0
2003450,,,0,0,0,1,0,0
2003451,,,0,0,0,1,0,0
2003452,,,0,0,0,1,0,0
2003453,,,0,0,0,1,0,0
2003454,Ausgang,Ausgänge,4,2,0,1,0,0
2003455,,,0,0,0,1,0,0
2003456,Natalan-Ätheryt,Natalan-Ätheryten,6,1,0,1,0,0
2003457,U'Ghamaro-Ätheryt,U'Ghamaro-Ätheryten,6,1,0,1,0,0
2003458,Zahar'ak-Ätheryt,Zahar'ak-Ätheryten,6,1,0,1,0,0
2003459,Mondschleier,Mondschleier,4,2,0,1,0,0
2003460,Mondschleier,Mondschleier,4,2,0,1,0,0
2003461,Mondschleier,Mondschleier,4,2,0,1,0,0
2003462,Mondschleier,Mondschleier,4,2,0,1,0,0
2003463,,,0,0,0,1,0,0
2003464,,,0,0,0,1,0,0
2003465,,,0,0,0,1,0,0
2003466,,,0,0,0,1,0,0
2003467,,,0,0,0,1,0,0
2003468,,,0,0,0,1,0,0
2003469,,,0,0,0,1,0,0
2003470,Mondschleier,Mondschleier,4,2,0,1,0,0
2003471,Mondschleier,Mondschleier,4,2,0,1,0,0
2003472,Mondschleier,Mondschleier,4,2,0,1,0,0
2003473,Mondschleier,Mondschleier,4,2,0,1,0,0
2003474,leuchtend[a] Mondschleier,leuchtend[a] Mondschleier,4,2,0,1,0,0
2003475,,,0,0,0,1,0,0
2003476,,,0,0,0,1,0,0
2003477,,,0,0,0,1,0,0
2003478,leuchtend[a] Mondschleier,leuchtend[a] Mondschleier,4,2,0,1,0,0
2003479,leuchtend[a] Mondschleier,leuchtend[a] Mondschleier,4,2,0,1,0,0
2003480,schimmernd[a] Mondschleier,schimmernd[a] Mondschleier,4,2,0,1,0,0
2003481,schimmernd[a] Mondschleier,schimmernd[a] Mondschleier,4,2,0,1,0,0
2003482,schimmernd[a] Mondschleier,schimmernd[a] Mondschleier,4,2,0,1,0,0
2003483,schimmernd[a] Mondschleier,schimmernd[a] Mondschleier,4,2,0,1,0,0
2003484,schimmernd[a] Mondschleier,schimmernd[a] Mondschleier,4,2,0,1,0,0
2003485,schimmernd[a] Mondschleier,schimmernd[a] Mondschleier,4,2,0,1,0,0
2003486,schimmernd[a] Mondschleier,schimmernd[a] Mondschleier,4,2,0,1,0,0
2003487,leuchtend[a] Mondschleier,leuchtend[a] Mondschleier,4,2,0,1,0,0
2003488,leuchtend[a] Mondschleier,leuchtend[a] Mondschleier,4,2,0,1,0,0
2003489,schimmernd[a] Mondschleier,schimmernd[a] Mondschleier,4,0,0,1,0,0
2003490,schimmernd[a] Mondschleier,schimmernd[a] Mondschleier,4,0,0,1,0,0
2003491,verdächtig[a] Schatztruhe,verdächtig[a] Schatztruhen,3,1,0,1,1,0
2003492,verdächtig[a] Schatztruhe,verdächtig[a] Schatztruhen,3,1,0,1,1,0
2003493,verdächtig[a] Schatztruhe,verdächtig[a] Schatztruhen,3,1,0,1,1,0
2003494,verdächtig[a] Schatztruhe,verdächtig[a] Schatztruhen,3,1,0,1,1,0
2003495,,,0,0,0,1,0,0
2003496,,,0,0,0,1,0,0
2003497,,,0,0,0,1,0,0
2003498,Elementarumwandler,Elementarumwandler,4,2,0,1,0,0
2003499,,,0,0,0,1,0,0
2003500,,,0,0,0,1,0,0
2003501,,,0,0,0,1,0,0
2003502,,,0,0,0,1,0,0
2003503,,,0,0,0,1,0,0
2003504,,,0,0,0,1,0,0
2003505,,,0,0,0,1,0,0
2003506,,,0,0,0,1,0,0
2003507,,,0,0,0,1,0,0
2003508,,,0,0,0,1,0,0
2003509,,,0,0,0,1,0,0
2003510,,,0,0,0,1,0,0
2003511,,,0,0,0,1,0,0
2003512,,,0,0,0,1,0,0
2003513,,,0,0,0,1,0,0
2003514,,,0,0,0,1,0,0
2003515,,,0,0,0,1,0,0
2003516,,,0,0,0,1,0,0
2003517,,,0,0,0,1,0,0
2003518,,,0,0,0,1,0,0
2003519,,,0,0,0,1,0,0
2003520,,,0,0,0,1,0,0
2003521,,,0,0,0,1,0,0
2003522,,,0,0,0,1,0,0
2003523,,,0,0,0,1,0,0
2003524,,,0,0,0,1,0,0
2003525,,,0,0,0,1,0,0
2003526,,,0,0,0,1,0,0
2003527,,,0,0,0,1,0,0
2003528,,,0,0,0,1,0,0
2003529,,,0,0,0,1,0,0
2003530,,,0,0,0,1,0,0
2003531,,,0,0,0,1,0,0
2003532,,,0,0,0,1,0,0
2003533,,,0,0,0,1,0,0
2003534,Zielort,Zielorte,4,2,0,1,0,0
2003535,Zielort,Zielorte,4,2,0,1,0,0
2003536,Zielort,Zielorte,4,2,0,1,0,0
2003537,Pfirsichbaum,Pfirsichbäume,4,2,0,1,0,0
2003538,Pfirsichbaum,Pfirsichbäume,4,2,0,1,0,0
2003539,Pfirsichbaum,Pfirsichbäume,4,2,0,1,0,0
2003540,Drachenhaubitze,Drachenhaubitzen,3,1,0,1,1,0
2003541,Drachenhaubitze,Drachenhaubitzen,3,1,0,1,1,0
2003542,Drachenhaubitze,Drachenhaubitzen,3,1,0,1,1,0
2003543,,,0,0,0,1,0,0
2003544,,,0,0,0,1,0,0
2003545,,,0,0,0,1,0,0
2003546,Vorratskammerschlüssel,Vorratskammerschlüssel,4,2,0,1,0,0
2003547,Tor[p] zur Hauptvorratskammer,Tore[p] zur Hauptvorratskammer,4,2,0,1,2,0
2003548,,,0,0,0,0,0,0
2003549,,,0,0,0,0,0,0
2003550,,,0,0,0,0,0,0
2003551,,,0,0,0,0,0,0
2003552,Zugangspunkt,Zugangspunkte,4,2,0,1,0,0
2003553,Transportgefäß[p] des 639. Ordens,Transportgefäße[p] des 639. Ordens,2,2,0,1,2,0
2003554,Transportgefäß[p] des 639. Ordens,Transportgefäße[p] des 639. Ordens,2,2,0,1,2,0
2003555,Transportgefäß[p] des 639. Ordens,Transportgefäße[p] des 639. Ordens,2,2,0,1,2,0
2003556,Transportgefäß[p] des 639. Ordens,Transportgefäße[p] des 639. Ordens,2,2,0,1,2,0
2003557,Transportgefäß[p] des 639. Ordens,Transportgefäße[p] des 639. Ordens,2,2,0,1,2,0
2003558,,,0,0,0,1,0,0
2003559,,,0,0,0,1,0,0
2003560,,,0,0,0,1,0,0
2003561,Zielort,Zielorte,2,2,0,1,0,0
2003562,,,0,0,0,1,0,0
2003563,,,0,0,0,1,0,0
2003564,alt[a] Holzkiste,alt[a] Holzkisten,3,1,0,1,1,0
2003565,schwarz[a] Rüstungsplättchen,schwarz[a] Rüstungsplättchen,4,1,0,1,2,0
2003566,schwarz[a] Rüstungsplättchen,schwarz[a] Rüstungsplättchen,4,1,0,1,2,0
2003567,schwarz[a] Rüstungsplättchen,schwarz[a] Rüstungsplättchen,4,1,0,1,2,0
2003568,schwarz[a] Rüstungsplättchen,schwarz[a] Rüstungsplättchen,4,1,0,1,2,0
2003569,,,0,0,0,1,0,0
2003570,,,0,0,0,1,0,0
2003571,,,0,0,0,1,0,0
2003572,,,0,0,0,1,0,0
2003573,Zielort,Zielorte,2,2,0,1,0,0
2003574,Lohmani-Weinflaschenset,Lohmani-Weinflaschensets,4,1,0,1,2,0
2003575,Lohmani-Weinflaschenset,Lohmani-Weinflaschensets,4,1,0,1,2,0
2003576,Alys' Spezialität[p],Alys' Spezialitäten[p],3,1,0,0,1,1
2003577,Alys' Spezialität[p],Alys' Spezialitäten[p],3,1,0,0,1,1
2003578,Alys' Spezialität[p],Alys' Spezialitäten[p],3,1,0,0,1,1
2003579,Kobranest,Kobranester,2,2,0,1,2,0
2003580,Kobranest,Kobranester,2,2,0,1,2,0
2003581,Kobranest,Kobranester,2,2,0,1,2,0
2003582,Kobranest,Kobranester,2,2,0,1,2,0
2003583,Kobranest,Kobranester,2,2,0,1,2,0
2003584,Kobranest,Kobranester,2,2,0,1,2,0
2003585,Korallen-Pavese,Korallen-Pavesen,3,1,0,1,1,0
2003586,Korallen-Pavese,Korallen-Pavesen,3,1,0,1,1,0
2003587,Korallen-Pavese,Korallen-Pavesen,3,1,0,1,1,0
2003588,Korallen-Pavese,Korallen-Pavesen,3,1,0,1,1,0
2003589,Korallen-Pavese,Korallen-Pavesen,3,1,0,1,1,0
2003590,,,0,0,0,1,0,0
2003591,,,0,0,0,1,0,0
2003592,,,0,0,0,1,0,0
2003593,,,0,0,0,1,0,0
2003594,,,0,0,0,1,0,0
2003595,,,0,0,0,1,0,0
2003596,,,0,0,0,1,0,0
2003597,Portal,Portale,4,2,0,1,2,0
2003598,makellos[a] Saliah-Ei[p],makellos[a] Saliah-Eier[p],2,2,0,1,2,0
2003599,,,0,0,0,1,0,0
2003600,farbenfroh[a] Saliah-Ei[p],farbenfroh[a] Saliah-Eier[p],2,2,0,1,2,0
2003601,,,0,0,0,1,0,0
2003602,makellos[a] Eierkorb[p],makellos[a] Eierkörbe[p],4,2,0,1,0,0
2003603,farbenfroh[a] Eierkorb[p],farbenfroh[a] Eierkörbe[p],4,2,0,1,0,0
2003604,,,0,0,0,1,0,0
2003605,,,0,0,0,1,0,0
2003606,,,0,0,0,1,0,0
2003607,,,0,0,0,1,0,0
2003608,makellos[a] Saliah-Ei[p],makellos[a] Saliah-Eier[p],2,2,0,1,2,0
2003609,,,0,0,0,1,0,0
2003610,glanzvoll[a] Saliah-Ei[p],glanzvoll[a] Saliah-Eier[p],2,2,0,1,2,0
2003611,,,0,0,0,1,0,0
2003612,makellos[a] Eierkorb[p],makellos[a] Eierkörbe[p],2,2,0,1,0,0
2003613,glanzvoll[a] Eierkorb[p],glanzvoll[a] Eierkörbe[p],2,2,0,1,0,0
2003614,,,0,0,0,1,0,0
2003615,,,0,0,0,1,0,0
2003616,,,0,0,0,1,0,0
2003617,,,0,0,0,1,0,0
2003618,makellos[a] Saliah-Ei[p],makellos[a] Saliah-Eier[p],2,2,0,1,2,0
2003619,,,0,0,0,1,0,0
2003620,düster[a] Saliah-Ei[p],düster[a] Saliah-Eier[p],2,2,0,1,2,0
2003621,,,0,0,0,1,0,0
2003622,makellos[a] Eierkorb[p],makellos[a] Eierkörbe[p],4,2,0,1,0,0
2003623,düster[a] Eierkorb[p],düster[a] Eierkörbe[p],4,2,0,1,0,0
2003624,,,0,0,0,1,0,0
2003625,,,0,0,0,1,0,0
2003626,,,0,0,0,1,0,0
2003627,,,0,0,0,1,0,0
2003628,makellos[a] Saliah-Ei[p],makellos[a] Saliah-Eier[p],2,2,0,1,2,0
2003629,farbenfroh[a] Saliah-Ei[p],farbenfroh[a] Saliah-Eier[p],2,2,0,1,2,0
2003630,glanzvoll[a] Saliah-Ei[p],glanzvoll[a] Saliah-Eier[p],2,2,0,1,2,0
2003631,düster[a] Saliah-Ei[p],düster[a] Saliah-Eier[p],2,2,0,1,2,0
2003632,Platz[p] für makelloses Saliah-Ei,Plätze[p] für makelloses Saliah-Ei,2,2,0,1,0,0
2003633,Platz[p] für farbenfrohes Saliah-Ei,Plätze[p] für farbenfrohes Saliah-Ei,2,2,0,1,0,0
2003634,Platz[p] für glanzvolles Saliah-Ei,Plätze[p] für glanzvolles Saliah-Ei,2,2,0,1,0,0
2003635,Platz[p] für düsteres Saliah-Ei,Plätze[p] für düsteres Saliah-Ei,2,2,0,1,0,0
2003636,,,0,0,0,1,0,0
2003637,,,0,0,0,1,0,0
2003638,,,0,0,0,1,0,0
2003639,,,0,0,0,1,0,0
2003640,,,0,0,0,1,0,0
2003641,Marionetten-Aktivator,Marionetten-Aktivatoren,4,1,0,1,0,0
2003642,düster[a] Sphäre,düster[a] Sphären,3,1,0,1,1,0
2003643,düster[a] Sphäre,düster[a] Sphären,3,1,0,1,1,0
2003644,düster[a] Sphäre,düster[a] Sphären,3,1,0,1,1,0
2003645,düster[a] Sphäre,düster[a] Sphären,3,1,0,1,1,0
2003646,Thals Zepter[p],Thals Zepter[p],3,2,0,0,2,1
2003647,Emeth-Stein,Emeth-Steine,4,2,0,1,0,0
2003648,,,0,0,0,1,0,0
2003649,,,0,0,0,1,0,0
2003650,,,0,0,0,1,0,0
2003651,,,0,0,0,1,0,0
2003652,,,0,0,0,1,0,0
2003653,,,0,0,0,1,0,0
2003654,aufgewühlt[a] Schlamm,aufgewühlt[a] Schlamme,2,2,0,1,0,0
2003655,,,0,0,0,1,0,0
2003656,Porzellankrug-Scherbe,Porzellankrug-Scherben,3,1,0,1,1,0
2003657,Porzellankrug-Scherbe,Porzellankrug-Scherben,3,1,0,1,1,0
2003658,Porzellankrug-Scherbe,Porzellankrug-Scherben,3,1,0,1,1,0
2003659,Porzellankrug-Scherbe,Porzellankrug-Scherben,3,1,0,1,1,0
2003660,,,0,0,0,1,0,0
2003661,,,0,0,0,1,0,0
2003662,,,0,0,0,1,0,0
2003663,,,0,0,0,1,0,0
2003664,Dobalos-Kadaver,Dobalos-Kadaver,4,2,0,1,0,0
2003665,Basilisken-Kadaver,Basilisken-Kadaver,4,2,0,1,0,0
2003666,Ahriman-Kadaver,Ahriman-Kadaver,4,2,0,1,0,0
2003667,Zielort,Zielorte,4,2,0,1,0,0
2003668,,,0,0,0,1,0,0
2003669,,,0,0,0,1,0,0
2003670,,,0,0,0,1,0,0
2003671,Portal,Portale,4,2,0,1,2,0
2003672,Emeth-Stein,Emeth-Steine,4,2,0,1,0,0
2003673,Portal,Portale,4,2,0,1,2,0
2003674,Thals Zepter[p],Thals Zepter[p],3,2,0,0,2,1
2003675,Thals Zepter[p],Thals Zepter[p],3,2,0,0,2,1
2003676,Thals Zepter[p],Thals Zepter[p],3,2,0,0,2,1
2003677,,,0,0,0,1,0,0
2003678,,,0,0,0,1,0,0
2003679,,,0,0,0,1,0,0
2003680,,,0,0,0,1,0,0
2003681,,,0,0,0,1,0,0
2003682,,,0,0,0,1,0,0
2003683,,,0,0,0,1,0,0
2003684,,,0,0,0,1,0,0
2003685,stählern[a] Feuerkorb,stählern[a] Feuerkörbe,4,2,0,1,0,0
2003686,stählern[a] Feuerkorb,stählern[a] Feuerkörbe,4,2,0,1,0,0
2003687,stählern[a] Feuerkorb,stählern[a] Feuerkörbe,4,2,0,1,0,0
2003688,stählern[a] Feuerkorb,stählern[a] Feuerkörbe,4,2,0,1,0,0
2003689,stählern[a] Feuerkorb,stählern[a] Feuerkörbe,4,2,0,1,0,0
2003690,,,0,0,0,0,0,0
2003691,,,0,0,0,0,0,0
2003692,,,0,0,0,0,0,0
2003693,,,0,0,0,0,0,0
2003694,,,0,0,0,0,0,0
2003695,,,0,0,0,1,0,0
2003696,,,0,0,0,1,0,0
2003697,Dobalos-Ausdünstung,Dobalos-Ausdünstungen,3,1,0,1,1,0
2003698,Dobalos-Ausdünstung,Dobalos-Ausdünstungen,3,1,0,1,1,0
2003699,Dobalos-Ausdünstung,Dobalos-Ausdünstungen,3,1,0,1,1,0
2003700,Dobalos-Ausdünstung,Dobalos-Ausdünstungen,3,1,0,1,1,0
2003701,Dobalos-Ausdünstung,Dobalos-Ausdünstungen,3,1,0,1,1,0
2003702,Dobalos-Ausdünstung,Dobalos-Ausdünstungen,3,1,0,1,1,0
2003703,Flamme,Flammen,3,1,0,1,1,0
2003704,Flamme,Flammen,3,1,0,1,1,0
2003705,Flamme,Flammen,3,1,0,1,1,0
2003706,Flamme,Flammen,3,1,0,1,1,0
2003707,Flamme,Flammen,3,1,0,1,1,0
2003708,Flamme,Flammen,3,1,0,1,1,0
2003709,,,0,0,0,1,0,0
2003710,,,0,0,0,1,0,0
2003711,klobig[a] Spitzhacke,klobig[a] Spitzhacken,3,1,0,1,1,0
2003712,,,0,0,0,1,0,0
2003713,minderwertig[a] Eisenerzklumpen,minderwertig[a] Eisenerzklumpen,4,1,0,1,0,0
2003714,minderwertig[a] Eisenerzklumpen,minderwertig[a] Eisenerzklumpen,4,1,0,1,0,0
2003715,minderwertig[a] Eisenerzklumpen,minderwertig[a] Eisenerzklumpen,4,1,0,1,0,0
2003716,minderwertig[a] Eisenerzklumpen,minderwertig[a] Eisenerzklumpen,4,1,0,1,0,0
2003717,Zielort,Zielorte,4,2,0,1,0,0
2003718,,,0,0,0,0,0,0
2003719,Zielort,Zielorte,4,2,0,1,0,0
2003720,hochmodern[a] Schmelzofen,hochmodern[a] Schmelzöfen,4,1,0,1,0,0
2003721,,,0,0,0,1,0,0
2003722,Konstruktionsplan,Konstruktionspläne,4,2,0,1,0,0
2003723,Sprengpunkt,Sprengpunkte,4,2,0,1,0,0
2003724,Sprengpunkt,Sprengpunkte,4,2,0,1,0,0
2003725,Sprengpunkt,Sprengpunkte,4,2,0,1,0,0
2003726,Sprengpunkt,Sprengpunkte,4,2,0,1,0,0
2003727,Sprengpunkt,Sprengpunkte,4,2,0,1,0,0
2003728,Sprengpunkt,Sprengpunkte,4,2,0,1,0,0
2003729,Silberschatulle[p] des 13. Ordens,Silberschatullen[p] des 13. Ordens,3,1,0,1,1,0
2003730,Silberschatulle[p] des 13. Ordens,Silberschatullen[p] des 13. Ordens,3,1,0,1,1,0
2003731,Silberschatulle[p] des 13. Ordens,Silberschatullen[p] des 13. Ordens,3,1,0,1,1,0
2003732,Silberschatulle[p] des 13. Ordens,Silberschatullen[p] des 13. Ordens,3,1,0,1,1,0
2003733,Silberschatulle[p] des 13. Ordens,Silberschatullen[p] des 13. Ordens,3,1,0,1,1,0
2003734,,,0,0,0,0,0,0
2003735,,,0,0,0,0,0,0
2003736,,,0,0,0,0,0,0
2003737,,,0,0,0,0,0,0
2003738,,,0,0,0,0,0,0
2003739,,,0,0,0,0,0,0
2003740,,,0,0,0,0,0,0
2003741,Zielort,Zielorte,4,2,0,1,0,0
2003742,,,0,0,0,1,0,0
2003743,Ventilrad,Ventilräder,4,2,0,1,2,0
2003744,Brennkammer,Brennkammern,3,1,0,1,1,0
2003745,Flamme,Flammen,3,1,0,1,1,0
2003746,Flamme,Flammen,3,1,0,1,1,0
2003747,Flamme,Flammen,3,1,0,1,1,0
2003748,Flamme,Flammen,3,1,0,1,1,0
2003749,Flamme,Flammen,3,1,0,1,1,0
2003750,Flamme,Flammen,3,1,0,1,1,0
2003751,Flamme,Flammen,3,1,0,1,1,0
2003752,Sack[p] Salpeterkristalle,Säcke[p] Salpeterkristalle,4,2,0,1,0,0
2003753,Sack[p] Salpeterkristalle,Säcke[p] Salpeterkristalle,4,2,0,1,0,0
2003754,Sack[p] Salpeterkristalle,Säcke[p] Salpeterkristalle,4,2,0,1,0,0
2003755,Sack[p] Salpeterkristalle,Säcke[p] Salpeterkristalle,4,2,0,1,0,0
2003756,Sack[p] Salpeterkristalle,Säcke[p] Salpeterkristalle,4,2,0,1,0,0
2003757,,,3,1,0,0,0,1
2003758,,,0,0,0,1,0,0
2003759,,,0,0,0,1,0,0
2003760,,,0,0,0,1,0,0
2003761,,,0,0,0,1,0,0
2003762,,,0,0,0,1,0,0
2003763,,,0,0,0,1,0,0
2003764,Zielort,Zielorte,4,2,0,1,0,0
2003765,Zielort,Zielorte,4,2,0,1,0,0
2003766,Zielort,Zielorte,4,2,0,1,0,0
2003767,Zielort,Zielorte,4,2,0,1,0,0
2003768,Zielort,Zielorte,4,2,0,1,0,0
2003769,minderwertig[a] Eisenerzklumpen,minderwertig[a] Eisenerzklumpen,4,1,0,1,0,0
2003770,minderwertig[a] Eisenerzklumpen,minderwertig[a] Eisenerzklumpen,4,1,0,1,0,0
2003771,minderwertig[a] Eisenerzklumpen,minderwertig[a] Eisenerzklumpen,4,1,0,1,0,0
2003772,minderwertig[a] Eisenerzklumpen,minderwertig[a] Eisenerzklumpen,4,1,0,1,0,0
2003773,minderwertig[a] Eisenerzklumpen,minderwertig[a] Eisenerzklumpen,4,1,0,1,0,0
2003774,Kobold-Proviantpaket,Kobold-Proviantpakete,4,2,0,1,2,0
2003775,Kobold-Proviantpaket,Kobold-Proviantpakete,4,2,0,1,2,0
2003776,,,0,0,0,1,0,0
2003777,,,0,0,0,1,0,0
2003778,,,0,0,0,1,0,0
2003779,Zielort,Zielorte,4,2,0,1,0,0
2003780,Zielort,Zielorte,4,2,0,1,0,0
2003781,Zielort,Zielorte,4,2,0,1,0,0
2003782,Zielort,Zielorte,4,2,0,1,0,0
2003783,Zielort,Zielorte,4,2,0,1,0,0
2003784,Materialvorrat[p] des 596. Ordens,Materialvorräte[p] des 596. Ordens,4,2,0,1,0,0
2003785,Materialvorrat[p] des 596. Ordens,Materialvorräte[p] des 596. Ordens,4,2,0,1,0,0
2003786,Materialvorrat[p] des 596. Ordens,Materialvorräte[p] des 596. Ordens,4,2,0,1,0,0
2003787,,,0,0,0,1,0,0
2003788,,,0,0,0,1,0,0
2003789,,,0,0,0,1,0,0
2003790,,,0,0,0,1,0,0
2003791,,,0,0,0,1,0,0
2003792,,,0,0,0,1,0,0
2003793,Bomber-Zündstelle,Bomber-Zündstellen,3,1,0,1,1,0
2003794,Flamme,Flammen,3,1,0,1,1,0
2003795,Flamme,Flammen,3,1,0,1,1,0
2003796,Flamme,Flammen,3,1,0,1,1,0
2003797,Flamme,Flammen,3,1,0,1,1,0
2003798,Flamme,Flammen,3,1,0,1,1,0
2003799,Flamme,Flammen,3,1,0,1,1,0
2003800,Schatztruhe,Schatztruhen,3,1,0,1,1,0
2003801,Schatztruhe,Schatztruhen,3,1,0,1,1,0
2003802,Bergbaumaschine[p] des 639. Ordens,Bergbaumaschinen[p] des 639. Ordens,3,1,0,1,1,0
2003803,,,0,0,0,1,0,0
2003804,,,0,0,0,1,0,0
2003805,Bergbaumaschine[p] des 639. Ordens,Bergbaumaschinen[p] des 639. Ordens,3,1,0,1,1,0
