#,GatheringRarePopTimeTable,EphemeralStartTime,EphemeralEndTime
31266,0,65535,65535
31267,0,65535,65535
31268,0,65535,65535
31269,0,65535,65535
31270,0,65535,65535
31271,0,65535,65535
31272,0,65535,65535
31273,0,65535,65535
31274,0,65535,65535
31275,0,65535,65535
31276,0,65535,65535
31277,0,65535,65535
31278,0,65535,65535
31279,0,65535,65535
31280,0,65535,65535
31281,0,65535,65535
31282,0,65535,65535
31283,0,65535,65535
31284,0,65535,65535
31285,0,65535,65535
31286,0,65535,65535
31287,0,65535,65535
31288,0,65535,65535
31289,0,65535,65535
31290,0,65535,65535
31291,0,65535,65535
31292,0,65535,65535
31293,0,65535,65535
31294,0,65535,65535
31295,0,65535,65535
31296,0,65535,65535
31297,0,65535,65535
31298,0,65535,65535
31299,0,65535,65535
31300,0,65535,65535
31301,0,65535,65535
31302,0,65535,65535
31303,0,65535,65535
31304,0,65535,65535
31305,0,65535,65535
31306,0,65535,65535
31307,0,65535,65535
31308,0,65535,65535
31309,0,0,0
31310,0,65535,65535
31311,0,65535,65535
31312,0,65535,65535
31313,0,65535,65535
31314,0,65535,65535
31315,0,65535,65535
31316,0,65535,65535
31317,0,65535,65535
31318,0,65535,65535
31319,0,65535,65535
31320,0,65535,65535
31321,0,65535,65535
31322,0,65535,65535
31323,0,65535,65535
31324,0,65535,65535
31325,0,65535,65535
31326,0,65535,65535
31327,0,65535,65535
31328,0,65535,65535
31329,0,65535,65535
31330,0,65535,65535
31331,0,65535,65535
31332,0,65535,65535
31333,0,65535,65535
31334,0,65535,65535
31335,0,65535,65535
31336,0,65535,65535
31337,0,65535,65535
31338,0,65535,65535
31339,0,65535,65535
31340,0,65535,65535
31341,0,65535,65535
31342,0,65535,65535
31343,0,65535,65535
31344,0,65535,65535
31345,0,65535,65535
31346,0,65535,65535
31347,0,65535,65535
31348,0,65535,65535
31349,0,65535,65535
31350,0,65535,65535
31351,0,65535,65535
31352,0,65535,65535
31353,0,65535,65535
31354,0,65535,65535
31355,0,65535,65535
31356,0,65535,65535
31357,0,65535,65535
31358,0,65535,65535
31359,0,65535,65535
31360,0,65535,65535
31361,0,65535,65535
31362,0,65535,65535
31363,0,65535,65535
31364,0,65535,65535
31365,0,65535,65535
31366,0,65535,65535
31367,0,65535,65535
31368,0,65535,65535
31369,0,65535,65535
31370,0,65535,65535
31371,0,65535,65535
31372,0,65535,65535
31373,0,65535,65535
31374,0,65535,65535
31375,0,65535,65535
31376,0,65535,65535
31377,0,65535,65535
31378,0,65535,65535
31379,0,65535,65535
31380,0,65535,65535
31381,0,65535,65535
31382,0,65535,65535
31383,0,65535,65535
31384,0,65535,65535
31385,0,65535,65535
31386,0,65535,65535
31387,0,65535,65535
31388,0,65535,65535
31389,0,65535,65535
31390,0,65535,65535
31391,0,65535,65535
31392,0,65535,65535
31393,0,65535,65535
31394,0,65535,65535
31395,0,65535,65535
31396,0,65535,65535
31397,0,65535,65535
31398,0,65535,65535
31399,0,65535,65535
31400,0,65535,65535
31401,0,65535,65535
31402,0,65535,65535
31403,0,65535,65535
31404,0,65535,65535
31405,0,65535,65535
31406,0,65535,65535
31407,0,65535,65535
31408,0,65535,65535
31409,0,65535,65535
31410,0,65535,65535
31411,0,65535,65535
31412,0,65535,65535
31413,0,65535,65535
31414,0,65535,65535
31415,0,65535,65535
31416,0,65535,65535
31417,0,65535,65535
31418,0,65535,65535
31419,0,65535,65535
31420,0,65535,65535
31421,0,65535,65535
31422,0,65535,65535
31423,0,65535,65535
31424,0,65535,65535
31425,0,65535,65535
31426,0,65535,65535
31427,0,65535,65535
31428,0,65535,65535
31429,0,65535,65535
31430,0,65535,65535
31431,0,65535,65535
31432,0,65535,65535
31433,0,65535,65535
31434,0,65535,65535
31435,0,65535,65535
31436,0,2000,0
31437,130,65535,65535
31438,129,65535,65535
31439,132,65535,65535
31440,0,400,800
31441,133,65535,65535
31442,131,65535,65535
31443,130,65535,65535
31444,0,800,1200
31445,131,65535,65535
31446,132,65535,65535
31447,0,2000,0
31448,0,1200,1600
31449,0,2000,0
31450,0,400,800
31451,0,400,800
31452,0,1600,2000
31453,0,800,1200
31454,0,800,1200
31455,0,1600,2000
31456,0,0,0
31457,0,0,0
31458,0,0,0
31459,42,65535,65535
31460,0,0,0
31461,44,65535,65535
31462,51,65535,65535
31463,0,1600,2000
31464,52,65535,65535
31465,53,65535,65535
31466,54,65535,65535
31467,55,65535,65535
31468,0,2000,0
31469,0,1200,1600
31470,0,1200,1600
31471,0,2000,0
31472,0,0,400
31473,0,2000,0
31474,0,0,400
31475,0,0,400
31476,0,800,1200
31477,0,800,1200
31478,0,800,1200
31479,0,1600,2000
31480,0,1600,2000
31481,0,1600,2000
31482,0,0,0
31483,0,0,0
31484,0,0,0
31485,0,400,800
31486,0,400,800
31487,0,0,0
31488,0,400,800
31489,0,65535,65535
31490,0,2000,0
31491,0,2000,0
31492,45,65535,65535
31493,46,65535,65535
31494,47,65535,65535
31495,48,65535,65535
31496,49,65535,65535
31497,50,65535,65535
31498,56,65535,65535
31499,0,0,400
31500,57,65535,65535
31501,58,65535,65535
31502,59,65535,65535
31503,60,65535,65535
31504,0,0,0
31505,0,0,0
31506,0,0,400
31507,61,65535,65535
31508,0,1200,1600
31509,62,65535,65535
31510,129,65535,65535
31511,133,65535,65535
31512,133,65535,65535
31513,128,65535,65535
31514,0,65535,65535
31515,0,65535,65535
31516,0,65535,65535
31517,0,65535,65535
31518,0,65535,65535
31519,0,65535,65535
31520,0,65535,65535
31521,0,65535,65535
31522,0,65535,65535
31523,0,65535,65535
31524,0,65535,65535
31525,0,65535,65535
31526,0,65535,65535
31527,0,65535,65535
31528,0,65535,65535
31529,0,65535,65535
31530,0,65535,65535
31531,0,65535,65535
31532,0,65535,65535
31533,0,65535,65535
31534,0,65535,65535
31535,0,65535,65535
31536,0,65535,65535
31537,0,65535,65535
31538,0,65535,65535
31539,0,65535,65535
31540,0,65535,65535
31541,0,65535,65535
31542,0,65535,65535
31543,0,65535,65535
31544,0,65535,65535
31545,0,65535,65535
31546,0,65535,65535
31547,0,65535,65535
31548,0,65535,65535
31549,0,65535,65535
31550,0,65535,65535
31551,0,65535,65535
31552,0,65535,65535
31553,0,0,0
31554,0,65535,65535
31555,0,65535,65535
31556,0,65535,65535
31557,0,65535,65535
31558,0,65535,65535
31559,0,65535,65535
31560,0,65535,65535
31561,0,65535,65535
31562,0,65535,65535
31563,0,65535,65535
31564,0,0,0
31565,0,0,0
31566,0,65535,65535
31567,0,65535,65535
31568,0,65535,65535
31569,0,65535,65535
31570,0,65535,65535
31571,0,65535,65535
31572,0,65535,65535
31573,0,65535,65535
31574,0,65535,65535
31575,0,65535,65535
31576,0,65535,65535
31577,0,65535,65535
31578,0,65535,65535
31579,0,65535,65535
31580,0,65535,65535
31581,0,65535,65535
31582,0,65535,65535
31583,0,65535,65535
31584,0,65535,65535
31585,0,0,0
31586,0,65535,65535
31587,0,65535,65535
31588,0,65535,65535
31589,0,65535,65535
31590,0,65535,65535
31591,0,65535,65535
31592,0,65535,65535
31593,0,65535,65535
31594,0,65535,65535
31595,0,65535,65535
31596,0,0,0
31597,0,0,0
31598,0,65535,65535
31599,0,65535,65535
31600,0,65535,65535
31601,0,65535,65535
31602,0,65535,65535
31603,0,65535,65535
31604,0,65535,65535
31605,0,65535,65535
31606,0,65535,65535
31607,0,65535,65535
31608,0,65535,65535
31609,0,65535,65535
31610,0,65535,65535
31611,0,65535,65535
31612,0,65535,65535
31613,0,65535,65535
31614,0,65535,65535
31615,0,65535,65535
31616,0,0,0
31617,0,65535,65535
31618,0,65535,65535
31619,0,65535,65535
31620,0,0,0
31621,0,65535,65535
31622,0,65535,65535
31623,0,65535,65535
31624,0,65535,65535
31625,0,65535,65535
31626,0,65535,65535
31627,0,0,0
31628,0,65535,65535
31629,0,65535,65535
31630,0,65535,65535
31631,0,65535,65535
31632,0,65535,65535
31633,0,65535,65535
31634,0,65535,65535
31635,0,65535,65535
31636,0,65535,65535
31637,0,65535,65535
31638,0,65535,65535
31639,0,65535,65535
31640,0,65535,65535
31641,0,65535,65535
31642,0,65535,65535
31643,0,65535,65535
31644,0,0,0
31645,0,65535,65535
31646,0,65535,65535
31647,0,65535,65535
31648,0,0,0
31649,0,65535,65535
31650,0,65535,65535
31651,0,65535,65535
31652,0,65535,65535
31653,0,65535,65535
31654,0,65535,65535
31655,0,0,0
31656,0,65535,65535
31657,0,65535,65535
31658,0,65535,65535
31659,0,65535,65535
31660,0,65535,65535
31661,0,65535,65535
31662,0,65535,65535
31663,0,65535,65535
31664,0,65535,65535
31665,0,65535,65535
31666,0,65535,65535
31667,0,65535,65535
31668,0,65535,65535
31669,0,65535,65535
31670,0,65535,65535
31671,0,65535,65535
31672,0,0,0
31673,0,65535,65535
31674,0,65535,65535
31675,0,65535,65535
31676,0,0,0
31677,0,65535,65535
31678,0,65535,65535
31679,0,65535,65535
31680,0,65535,65535
31681,0,65535,65535
31682,0,65535,65535
31683,0,0,0
31684,0,65535,65535
31685,0,65535,65535
31686,0,65535,65535
31687,0,65535,65535
31688,0,65535,65535
31689,0,65535,65535
31690,0,65535,65535
31691,0,65535,65535
31692,0,65535,65535
31693,0,65535,65535
31694,0,65535,65535
31695,0,65535,65535
31696,0,65535,65535
31697,0,65535,65535
31698,0,65535,65535
31699,0,65535,65535
31700,0,65535,65535
31701,0,1200,1600
31702,0,400,800
31703,0,400,800
31704,63,65535,65535
31705,64,65535,65535
31706,65,65535,65535
31707,66,65535,65535
31708,67,65535,65535
31709,68,65535,65535
31710,69,65535,65535
31711,0,0,0
31712,0,0,0
31713,0,0,0
31714,0,65535,65535
31715,0,65535,65535
31716,0,65535,65535
31717,0,65535,65535
31718,0,65535,65535
31719,0,65535,65535
31720,0,65535,65535
31721,0,65535,65535
31722,0,65535,65535
31723,0,65535,65535
31724,0,65535,65535
31725,0,65535,65535
31726,0,65535,65535
31727,0,65535,65535
31728,0,65535,65535
31729,0,65535,65535
31730,0,65535,65535
31731,0,65535,65535
31732,0,65535,65535
31733,0,65535,65535
31734,0,65535,65535
31735,0,65535,65535
31736,0,65535,65535
31737,0,65535,65535
31738,0,65535,65535
31739,0,65535,65535
31740,0,65535,65535
31741,0,65535,65535
31742,0,65535,65535
31743,0,65535,65535
31744,0,65535,65535
31745,0,65535,65535
31746,0,65535,65535
31747,0,65535,65535
31748,0,65535,65535
31749,0,65535,65535
31750,0,65535,65535
31751,0,65535,65535
31752,0,65535,65535
31753,0,65535,65535
31754,0,65535,65535
31755,0,65535,65535
31756,0,65535,65535
31757,0,65535,65535
31758,70,65535,65535
31759,71,65535,65535
31760,72,65535,65535
31761,0,65535,65535
31762,0,65535,65535
31763,0,65535,65535
31764,0,65535,65535
31765,0,65535,65535
31766,0,65535,65535
31767,0,65535,65535
31768,0,65535,65535
31769,0,65535,65535
31770,0,65535,65535
31771,0,65535,65535
31772,0,65535,65535
31773,0,65535,65535
31774,0,65535,65535
31775,0,65535,65535
31776,0,65535,65535
31777,0,65535,65535
31778,0,65535,65535
31779,0,65535,65535
31780,0,65535,65535
31781,0,65535,65535
31782,0,65535,65535
31783,0,65535,65535
31784,0,65535,65535
31785,73,65535,65535
31786,74,65535,65535
31787,75,65535,65535
31788,0,65535,65535
31789,0,65535,65535
31790,0,65535,65535
31791,0,65535,65535
31792,0,65535,65535
31793,0,65535,65535
31794,0,65535,65535
31795,0,65535,65535
31796,0,65535,65535
31797,0,65535,65535
31798,0,65535,65535
31799,0,65535,65535
31800,0,65535,65535
31801,0,65535,65535
31802,0,65535,65535
31803,0,65535,65535
31804,0,65535,65535
31805,0,65535,65535
31806,0,65535,65535
31807,0,65535,65535
31808,0,65535,65535
31809,0,65535,65535
31810,0,65535,65535
31811,0,65535,65535
31812,0,65535,65535
31813,0,65535,65535
31814,0,65535,65535
31815,0,65535,65535
31816,0,65535,65535
31817,0,0,0
31818,0,0,0
31819,0,65535,65535
31820,0,65535,65535
31821,0,65535,65535
31822,0,65535,65535
31823,0,65535,65535
31824,0,65535,65535
31825,0,65535,65535
31826,0,65535,65535
31827,0,65535,65535
31828,0,65535,65535
31829,0,65535,65535
31830,0,65535,65535
31831,0,65535,65535
31832,0,65535,65535
31833,0,65535,65535
31834,0,65535,65535
31835,0,65535,65535
31836,0,65535,65535
31837,0,65535,65535
31838,0,65535,65535
31839,0,65535,65535
31840,0,65535,65535
31841,0,65535,65535
31842,0,65535,65535
31843,0,65535,65535
31844,0,65535,65535
31845,0,65535,65535
31846,0,65535,65535
31847,0,65535,65535
31848,0,65535,65535
31849,0,65535,65535
31850,0,65535,65535
31851,0,65535,65535
31852,0,65535,65535
31853,0,65535,65535
31854,0,65535,65535
31855,0,65535,65535
31856,0,65535,65535
31857,0,65535,65535
31858,0,65535,65535
31859,0,65535,65535
31860,0,65535,65535
31861,0,65535,65535
31862,0,65535,65535
31863,0,65535,65535
31864,0,65535,65535
31865,0,65535,65535
31866,0,65535,65535
31867,0,65535,65535
31868,0,65535,65535
31869,0,65535,65535
31870,0,65535,65535
31871,0,65535,65535
31872,0,65535,65535
31873,0,65535,65535
31874,0,65535,65535
31875,0,65535,65535
31876,0,65535,65535
31877,0,65535,65535
31878,0,65535,65535
31879,0,65535,65535
31880,0,65535,65535
31881,0,65535,65535
31882,0,65535,65535
31883,0,65535,65535
31884,0,65535,65535
31885,0,65535,65535
31886,0,65535,65535
31887,0,65535,65535
31888,0,65535,65535
31889,0,65535,65535
31890,0,65535,65535
31891,0,65535,65535
31892,0,65535,65535
31893,0,65535,65535
31894,0,65535,65535
31895,0,65535,65535
31896,0,65535,65535
31897,0,65535,65535
31898,0,65535,65535
31899,0,65535,65535
31900,0,65535,65535
31901,0,65535,65535
31902,0,65535,65535
31903,0,0,0
31904,0,0,0
31905,0,0,0
31906,0,0,0
31907,0,65535,65535
31908,0,65535,65535
31909,0,65535,65535
31910,0,65535,65535
31911,0,65535,65535
31912,0,65535,65535
31913,0,65535,65535
31914,0,65535,65535
31915,0,65535,65535
31916,0,65535,65535
31917,0,65535,65535
31918,0,65535,65535
31919,0,65535,65535
31920,0,65535,65535
31921,0,65535,65535
31922,0,65535,65535
31923,0,65535,65535
31924,0,65535,65535
31925,0,65535,65535
31926,0,65535,65535
31927,0,65535,65535
31928,0,65535,65535
31929,0,65535,65535
31930,0,65535,65535
31931,0,65535,65535
31932,0,65535,65535
31933,0,65535,65535
31934,0,65535,65535
31935,0,65535,65535
31936,0,65535,65535
31937,0,65535,65535
31938,0,65535,65535
31939,0,65535,65535
31940,0,65535,65535
31941,0,65535,65535
31942,0,65535,65535
31943,0,65535,65535
31944,0,65535,65535
31945,0,65535,65535
31946,0,65535,65535
31947,0,65535,65535
31948,0,65535,65535
31949,0,65535,65535
31950,0,65535,65535
31951,0,65535,65535
31952,0,65535,65535
31953,0,65535,65535
31954,0,65535,65535
31955,0,65535,65535
31956,0,65535,65535
31957,0,65535,65535
31958,0,65535,65535
31959,0,65535,65535
31960,0,65535,65535
31961,0,65535,65535
31962,0,65535,65535
31963,0,65535,65535
31964,0,65535,65535
31965,0,65535,65535
31966,0,65535,65535
31967,0,65535,65535
31968,0,65535,65535
31969,0,65535,65535
31970,0,65535,65535
31971,0,65535,65535
31972,0,65535,65535
31973,0,65535,65535
31974,0,65535,65535
31975,0,65535,65535
31976,0,65535,65535
31977,0,65535,65535
31978,0,65535,65535
31979,0,65535,65535
31980,0,65535,65535
31981,0,65535,65535
31982,0,65535,65535
31983,0,65535,65535
31984,0,65535,65535
31985,0,65535,65535
31986,0,65535,65535
31987,0,65535,65535
31988,0,65535,65535
31989,0,65535,65535
31990,0,65535,65535
31991,0,65535,65535
31992,0,65535,65535
31993,0,65535,65535
31994,0,65535,65535
31995,0,65535,65535
31996,0,65535,65535
31997,0,65535,65535
31998,0,65535,65535
31999,0,65535,65535
32000,0,65535,65535
32001,0,65535,65535
32002,0,65535,65535
32003,0,65535,65535
32004,0,65535,65535
32005,0,65535,65535
32006,0,65535,65535
32007,0,65535,65535
32008,0,65535,65535
32009,0,65535,65535
32010,0,65535,65535
32011,0,65535,65535
32012,0,65535,65535
32013,0,65535,65535
32014,0,65535,65535
32015,0,65535,65535
32016,0,65535,65535
32017,0,65535,65535
32018,0,65535,65535
32019,0,65535,65535
32020,0,65535,65535
32021,0,65535,65535
32022,0,65535,65535
32023,0,65535,65535
32024,0,65535,65535
32025,0,65535,65535
32026,0,65535,65535
32027,0,65535,65535
32028,0,65535,65535
32029,0,65535,65535
32030,0,65535,65535
32031,0,65535,65535
32032,0,65535,65535
32033,0,65535,65535
32034,0,65535,65535
32035,0,65535,65535
32036,0,65535,65535
32037,0,65535,65535
32038,0,65535,65535
32039,0,65535,65535
32040,0,65535,65535
32041,0,65535,65535
32042,0,65535,65535
32043,0,65535,65535
32044,0,65535,65535
32045,0,65535,65535
32046,0,65535,65535
32047,0,65535,65535
32048,0,65535,65535
32049,0,65535,65535
32050,0,65535,65535
32051,0,65535,65535
32052,0,65535,65535
32053,0,65535,65535
32054,0,65535,65535
32055,0,65535,65535
32056,0,65535,65535
32057,0,65535,65535
32058,0,65535,65535
32059,0,65535,65535
32060,0,65535,65535
32061,0,65535,65535
32062,0,65535,65535
32063,0,65535,65535
32064,0,65535,65535
32065,0,65535,65535
32066,0,65535,65535
32067,0,65535,65535
32068,0,65535,65535
32069,0,65535,65535
32070,0,65535,65535
32071,0,65535,65535
32072,0,65535,65535
32073,0,65535,65535
32074,0,65535,65535
32075,0,65535,65535
32076,0,65535,65535
32077,0,65535,65535
32078,0,65535,65535
32079,0,65535,65535
32080,0,65535,65535
32081,0,65535,65535
32082,0,65535,65535
32083,0,65535,65535
32084,0,65535,65535
32085,0,65535,65535
32086,0,65535,65535
32087,0,65535,65535
32088,0,65535,65535
32089,0,65535,65535
32090,0,65535,65535
32091,0,65535,65535
32092,0,65535,65535
32093,0,65535,65535
32094,0,65535,65535
32095,0,65535,65535
32096,0,65535,65535
32097,0,65535,65535
32098,0,65535,65535
32099,0,65535,65535
32100,0,65535,65535
32101,0,65535,65535
32102,0,65535,65535
32103,0,65535,65535
32104,0,65535,65535
32105,0,65535,65535
32106,0,65535,65535
32107,0,65535,65535
32108,0,65535,65535
32109,0,65535,65535
32110,0,65535,65535
32111,0,65535,65535
32112,0,65535,65535
32113,0,65535,65535
32114,0,65535,65535
32115,0,65535,65535
32116,0,65535,65535
32117,0,65535,65535
32118,0,65535,65535
32119,0,65535,65535
32120,0,65535,65535
32121,0,65535,65535
32122,0,65535,65535
32123,0,65535,65535
32124,0,65535,65535
32125,0,65535,65535
32126,0,65535,65535
32127,0,65535,65535
32128,0,65535,65535
32129,0,65535,65535
32130,0,65535,65535
32131,0,65535,65535
32132,0,65535,65535
32133,0,65535,65535
32134,0,65535,65535
32135,0,65535,65535
32136,0,65535,65535
32137,0,65535,65535
32138,0,65535,65535
32139,0,65535,65535
32140,0,65535,65535
32141,0,65535,65535
32142,0,65535,65535
32143,0,65535,65535
32144,0,65535,65535
32145,0,65535,65535
32146,0,65535,65535
32147,0,65535,65535
32148,0,65535,65535
32149,0,65535,65535
32150,0,65535,65535
32151,0,65535,65535
32152,0,65535,65535
32153,0,65535,65535
32154,0,65535,65535
32155,0,65535,65535
32156,0,65535,65535
32157,0,65535,65535
32158,0,65535,65535
32159,0,65535,65535
32160,0,65535,65535
32161,0,65535,65535
32162,0,65535,65535
32163,0,65535,65535
32164,0,65535,65535
32165,0,2000,0
32166,0,65535,65535
32167,0,65535,65535
32168,0,65535,65535
32169,0,65535,65535
32170,0,65535,65535
32171,0,65535,65535
32172,0,0,400
32173,0,65535,65535
32174,0,65535,65535
32175,0,65535,65535
32176,0,65535,65535
32177,0,65535,65535
32178,0,65535,65535
32179,0,1200,1600
32180,76,65535,65535
32181,77,65535,65535
32182,81,65535,65535
32183,79,65535,65535
32184,78,65535,65535
32185,80,65535,65535
32186,82,65535,65535
32187,83,65535,65535
32188,0,65535,65535
32189,0,65535,65535
32190,0,65535,65535
32191,0,65535,65535
32192,0,65535,65535
32193,0,65535,65535
32194,0,65535,65535
32195,0,65535,65535
32196,0,65535,65535
32197,0,65535,65535
32198,0,65535,65535
32199,0,65535,65535
32200,0,65535,65535
32201,0,65535,65535
32202,0,65535,65535
32203,0,65535,65535
32204,0,65535,65535
32205,0,65535,65535
32206,0,65535,65535
32207,0,65535,65535
32208,0,65535,65535
32209,0,65535,65535
32210,0,65535,65535
32211,0,65535,65535
32212,0,65535,65535
32213,0,65535,65535
32214,0,65535,65535
32215,0,65535,65535
32216,0,65535,65535
32217,0,65535,65535
32218,0,65535,65535
32219,0,65535,65535
32220,0,65535,65535
32221,0,65535,65535
32222,0,65535,65535
32223,0,65535,65535
32224,0,65535,65535
32225,0,65535,65535
32226,0,65535,65535
32227,0,65535,65535
32228,0,65535,65535
32229,0,65535,65535
32230,0,65535,65535
32231,0,65535,65535
32232,0,65535,65535
32233,0,65535,65535
32234,0,65535,65535
32235,0,65535,65535
32236,0,65535,65535
32237,0,65535,65535
32238,0,65535,65535
32239,0,65535,65535
32240,0,65535,65535
32241,0,65535,65535
32242,0,65535,65535
32243,0,65535,65535
32244,0,65535,65535
32245,0,65535,65535
32246,0,65535,65535
32247,0,65535,65535
32248,0,400,800
32249,0,65535,65535
32250,0,65535,65535
32251,0,65535,65535
32252,0,65535,65535
32253,0,65535,65535
32254,0,65535,65535
32255,0,65535,65535
32256,0,65535,65535
32257,0,65535,65535
32258,0,65535,65535
32259,0,65535,65535
32260,0,65535,65535
32261,0,1600,2000
32262,0,65535,65535
32263,0,65535,65535
32264,0,65535,65535
32265,0,65535,65535
32266,0,65535,65535
32267,0,65535,65535
32268,0,800,1200
32269,0,65535,65535
32270,85,65535,65535
32271,88,65535,65535
32272,89,65535,65535
32273,86,65535,65535
32274,87,65535,65535
32275,90,65535,65535
32276,91,65535,65535
32277,0,65535,65535
32278,0,65535,65535
32279,0,65535,65535
32280,0,65535,65535
32281,0,65535,65535
32282,0,65535,65535
32283,0,65535,65535
32284,0,65535,65535
32285,0,65535,65535
32286,0,65535,65535
32287,0,65535,65535
32288,0,65535,65535
32289,0,65535,65535
32290,0,65535,65535
32291,0,65535,65535
32292,0,65535,65535
32293,0,65535,65535
32294,0,65535,65535
32295,0,65535,65535
32296,0,65535,65535
32297,0,65535,65535
32298,0,65535,65535
32299,0,65535,65535
32300,0,65535,65535
32301,0,65535,65535
32302,0,65535,65535
32303,0,65535,65535
32304,0,65535,65535
32305,0,65535,65535
32306,0,65535,65535
32307,0,65535,65535
32308,92,65535,65535
32309,93,65535,65535
32310,94,65535,65535
32311,95,65535,65535
32312,0,0,0
32313,0,0,0
32314,0,65535,65535
32315,0,65535,65535
32316,0,65535,65535
32317,0,65535,65535
32318,0,65535,65535
32319,0,65535,65535
32320,0,65535,65535
32321,0,65535,65535
32322,0,65535,65535
32323,0,65535,65535
32324,0,65535,65535
32325,0,65535,65535
32326,0,65535,65535
32327,0,65535,65535
32328,0,65535,65535
32329,0,65535,65535
32330,0,65535,65535
32331,0,65535,65535
32332,0,65535,65535
32333,0,65535,65535
32334,0,65535,65535
32335,0,65535,65535
32336,0,65535,65535
32337,0,65535,65535
32338,0,65535,65535
32339,0,65535,65535
32340,0,65535,65535
32341,0,65535,65535
32342,0,65535,65535
32343,0,65535,65535
32344,0,65535,65535
32345,0,65535,65535
32346,0,65535,65535
32347,0,65535,65535
32348,0,65535,65535
32349,0,65535,65535
32350,0,65535,65535
32351,0,65535,65535
32352,0,65535,65535
32353,0,65535,65535
32354,0,65535,65535
32355,0,65535,65535
32356,0,65535,65535
32357,0,65535,65535
32358,0,65535,65535
32359,0,65535,65535
32360,0,65535,65535
32361,0,65535,65535
32362,0,65535,65535
32363,0,65535,65535
32364,0,65535,65535
32365,0,65535,65535
32366,0,65535,65535
32367,0,65535,65535
32368,96,65535,65535
32369,97,65535,65535
32370,98,65535,65535
32371,99,65535,65535
32372,0,65535,65535
32373,0,65535,65535
32374,0,65535,65535
32375,0,65535,65535
32376,0,65535,65535
32377,0,65535,65535
32378,0,65535,65535
32379,0,65535,65535
32380,0,65535,65535
32381,0,65535,65535
32382,0,65535,65535
32383,0,65535,65535
32384,0,65535,65535
32385,0,65535,65535
32386,0,65535,65535
32387,0,65535,65535
32388,0,65535,65535
32389,0,65535,65535
32390,0,65535,65535
32391,0,65535,65535
32392,0,65535,65535
32393,0,65535,65535
32394,0,65535,65535
32395,0,65535,65535
32396,0,65535,65535
32397,0,65535,65535
32398,0,65535,65535
32399,0,65535,65535
32400,0,65535,65535
32401,0,65535,65535
32402,0,65535,65535
32403,0,65535,65535
32404,0,65535,65535
32405,0,65535,65535
32406,0,65535,65535
32407,0,65535,65535
32408,0,65535,65535
32409,0,65535,65535
32410,0,65535,65535
32411,0,65535,65535
32412,0,65535,65535
32413,0,65535,65535
32414,0,65535,65535
32415,0,65535,65535
32416,0,65535,65535
32417,0,65535,65535
32418,0,65535,65535
32419,0,65535,65535
32420,0,65535,65535
32421,0,65535,65535
32422,0,65535,65535
32423,0,65535,65535
32424,0,65535,65535
32425,0,65535,65535
32426,0,65535,65535
32427,0,65535,65535
32428,0,65535,65535
32429,0,65535,65535
32430,0,65535,65535
32431,0,65535,65535
32432,0,65535,65535
32433,0,65535,65535
32434,0,65535,65535
32435,0,65535,65535
32436,0,65535,65535
32437,0,65535,65535
32438,0,65535,65535
32439,0,65535,65535
32440,0,65535,65535
32441,0,65535,65535
32442,0,65535,65535
32443,0,65535,65535
32444,0,65535,65535
32445,0,65535,65535
32446,0,65535,65535
32447,0,65535,65535
32448,0,65535,65535
32449,0,65535,65535
32450,0,65535,65535
32451,0,65535,65535
32452,0,65535,65535
32453,0,65535,65535
32454,0,65535,65535
32455,0,65535,65535
32456,0,65535,65535
32457,0,65535,65535
32458,0,65535,65535
32459,0,65535,65535
32460,0,65535,65535
32461,0,65535,65535
32462,0,65535,65535
32463,0,65535,65535
32464,0,65535,65535
32465,0,65535,65535
32466,0,65535,65535
32467,0,65535,65535
32468,0,65535,65535
32469,0,65535,65535
32470,0,65535,65535
32471,0,65535,65535
32472,0,65535,65535
32473,0,65535,65535
32474,0,65535,65535
32475,0,65535,65535
32476,0,65535,65535
32477,0,65535,65535
32478,0,65535,65535
32479,0,65535,65535
32480,0,65535,65535
32481,0,65535,65535
32482,0,65535,65535
32483,0,65535,65535
32484,0,65535,65535
32485,0,65535,65535
32486,0,65535,65535
32487,0,65535,65535
32488,0,65535,65535
32489,0,65535,65535
32490,0,65535,65535
32491,0,65535,65535
32492,0,65535,65535
32493,0,65535,65535
32494,0,65535,65535
32495,0,65535,65535
32496,0,65535,65535
32497,0,65535,65535
32498,0,65535,65535
32499,0,65535,65535
32500,0,65535,65535
32501,0,65535,65535
32502,0,65535,65535
32503,0,65535,65535
32504,0,65535,65535
32505,0,65535,65535
32506,0,65535,65535
32507,0,65535,65535
32508,0,65535,65535
32509,0,65535,65535
32510,0,65535,65535
32511,0,65535,65535
32512,0,65535,65535
32513,0,65535,65535
32514,0,65535,65535
32515,0,65535,65535
32516,0,65535,65535
32517,0,65535,65535
32518,0,65535,65535
32519,0,65535,65535
32520,0,65535,65535
32521,0,65535,65535
32522,0,65535,65535
32523,0,65535,65535
32524,0,65535,65535
32525,0,65535,65535
32526,0,65535,65535
32527,0,65535,65535
32528,0,65535,65535
32529,0,65535,65535
32530,0,65535,65535
32531,0,65535,65535
32532,0,65535,65535
32533,0,65535,65535
32534,0,65535,65535
32535,0,65535,65535
32536,0,65535,65535
32537,0,65535,65535
32538,0,65535,65535
32539,0,65535,65535
32540,0,65535,65535
32541,0,65535,65535
32542,0,65535,65535
32543,0,65535,65535
32544,0,65535,65535
32545,0,65535,65535
