#,Name,UnlockLink,Icon,VFX,ActionTimelineHit,PrimaryCostValue,SecondaryCostValue,ActionCombo,Cast100ms,Recast100ms,ActionProcStatus,StatusGainSelf,Omen,OmenAlt,AnimationEnd,ActionCategory,Unknown1,AnimationStart,Unknown2,BehaviourType,ClassJobLevel,CastType,EffectRange,XAxisModifier,PrimaryCostType,SecondaryCostType,ExtraCastTime100ms,CooldownGroup,AdditionalCooldownGroup,MaxCharges,Aspect,Unknown4,ClassJobCategory,AutoAttackBehaviour,EquivalenceGroup,Unknown_70,ClassJob,Range,DeadTargetBehaviour,AttackType,Unknown8,IsRoleAction,Unknown28,CanTargetSelf,CanTargetParty,CanTargetAlliance,CanTargetHostile,CanTargetAlly,Unknown10,TargetArea,CanTargetOwnPet,CanTargetPartyPet,RequiresLineOfSight,NeedToFaceTarget,Unknown14,PreservesCombo,Unknown15,AffectsPosition,IsPvP,Unknown16,LogCastMessage,Unknown18,LogMissMessage,LogActionMessage,Unknown21,Unknown22,Unknown23,CanUseWhileMounted,Unknown25,IsPlayerAction,Unknown27
4477,Vanu Snap,0,405,0,1875,0,0,0,0,60,0,0,0,0,3207,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,3,0,3,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4478,Hoot,0,405,24,3248,0,0,0,30,60,0,0,4,0,3208,3,0,8,0,0,0,3,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,6,0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4479,Wings of the Manukmanai,0,405,24,3249,0,0,0,30,60,0,0,2,0,3209,3,0,8,0,0,0,4,4,3,0,0,0,0,0,0,7,1,0,0,0,0,-1,4,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4480,Course of the Manukmanai,0,405,24,3250,0,0,0,30,60,0,0,1,0,3210,3,0,8,0,0,0,5,3,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,3,0,3,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4481,Raptorial Spike,0,405,0,1875,0,0,0,0,60,0,0,0,0,3201,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,3,0,2,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4482,Heart Breach,0,405,24,3242,0,0,0,30,60,0,0,2,0,3202,3,0,8,0,0,0,4,4,3,0,0,0,0,0,0,7,1,0,0,0,0,-1,4,0,2,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4483,Flintlock,0,405,0,1875,0,0,0,0,30,0,0,0,0,3203,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,25,0,2,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4484,Grenado,0,405,24,3244,0,0,0,30,60,0,0,1,0,3204,3,0,8,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,25,0,5,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4485,Ice Dispenser,0,405,24,3247,0,0,0,30,60,0,0,1,0,3207,3,0,8,0,0,0,2,3,0,0,0,0,0,0,0,2,1,0,0,0,0,-1,25,0,5,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4486,Freezeover,0,405,24,3252,0,0,0,30,60,0,0,1,0,3212,3,0,8,0,0,0,2,3,0,0,0,0,0,0,0,2,1,0,0,0,0,-1,25,0,5,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4487,Plain Pound,0,405,24,3253,0,0,0,30,60,0,0,1,0,3213,3,0,8,0,0,0,5,3,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,3,0,3,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4488,Face Off,0,405,0,1875,0,0,0,0,60,0,0,0,0,3214,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,3,0,1,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4489,Flex,0,405,24,1875,0,0,0,30,60,0,0,0,0,3215,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4490,Foul Waters,0,405,24,3256,0,0,0,30,60,0,0,1,0,3216,3,0,8,0,0,0,2,3,0,0,0,0,0,0,0,6,1,0,0,0,0,-1,25,0,5,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4491,Bragget Breath,0,405,24,3257,0,0,0,30,60,0,0,2,0,3217,3,0,8,0,0,0,4,8,3,0,0,0,0,0,0,1,1,0,0,0,0,-1,8,0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4492,Quarry Lake,0,405,25,1875,0,0,0,30,300,0,0,4,0,2936,3,0,8,0,0,0,3,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,6,0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4493,Naked Soul,0,405,25,3247,0,0,0,30,300,0,0,4,0,3207,3,0,8,0,0,0,3,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,6,0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4494,Toxic Breath,0,405,24,3263,0,0,0,30,60,0,0,5,0,3223,3,0,8,0,0,0,3,10,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,10,0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4495,Cold Wave,0,405,24,3261,0,0,0,30,60,0,0,1,0,3221,3,0,8,0,0,0,2,6,0,0,0,0,0,0,0,2,1,0,0,0,0,-1,25,0,5,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4496,Ice Guillotine,0,405,24,3262,0,0,0,30,60,0,0,5,0,3222,3,0,8,0,0,0,3,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,6,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4497,Needle Burst,0,405,24,3248,0,0,0,30,60,0,0,1,0,3208,3,0,8,0,0,0,5,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,6,0,2,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4498,Bomb Spread,0,405,24,3249,0,0,0,30,60,0,0,1,0,3209,3,0,8,0,0,0,2,6,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,25,0,5,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4499,Buffet,0,405,24,3258,0,0,0,30,60,0,0,5,0,3218,3,0,8,0,0,0,3,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,6,0,3,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4500,Northerlies,0,405,24,3259,0,0,0,30,60,0,0,3,0,3219,3,0,8,0,0,0,3,6,0,0,0,0,0,0,0,2,1,0,0,0,0,-1,6,0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4501,Horrisonous Blast,0,405,24,3247,0,0,0,30,60,0,0,1,0,3207,3,0,8,0,0,0,5,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,6,0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4502,Adventitious Lash,0,405,0,1875,0,0,0,0,60,0,0,0,0,3204,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,3,0,3,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4503,Ballistic Burr,0,405,0,3245,0,0,0,0,60,0,0,0,0,3205,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4504,Anemochory,0,405,0,3246,0,0,0,0,60,0,0,0,0,3206,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4505,Alpine Draft,0,405,24,3247,0,0,0,30,60,0,0,2,0,3207,3,0,8,0,0,0,4,8,4,0,0,0,0,0,0,3,1,0,0,0,0,-1,8,0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4506,Scratch Fever,0,405,0,1875,0,0,0,0,60,0,0,0,0,3205,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,3,0,3,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4507,Yowl,0,405,24,3246,0,0,0,30,60,0,0,3,0,3206,3,0,8,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,6,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4508,Gobskin,0,405,24,3258,0,0,0,40,300,0,0,1,0,3218,3,0,8,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,6,0,0,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4509,Flying Bream,0,405,0,1875,0,0,0,0,60,0,0,0,0,3203,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,25,0,2,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4510,Snow Flurry,0,405,24,3243,0,0,0,30,60,0,0,4,0,3203,3,0,8,0,0,0,3,6,0,0,0,0,0,0,0,2,1,0,0,0,0,-1,6,0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4511,Freshwater Cannon,0,405,24,3252,0,0,0,30,60,0,0,2,0,3212,3,0,8,0,0,0,4,8,4,0,0,0,0,0,0,6,1,0,0,0,0,-1,8,0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4512,Brine Breath,0,405,24,3253,0,0,0,30,60,0,0,4,0,3213,3,0,8,0,0,0,3,6,0,0,0,0,0,0,0,6,1,0,0,0,0,-1,6,0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4513,Lumisphere,0,405,24,3255,0,0,0,0,60,0,0,0,0,3215,3,0,8,0,0,0,2,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4514,Flamespitter,0,405,24,3256,0,0,0,30,60,0,0,5,0,3216,3,0,8,0,0,0,3,6,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,6,0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4515,Sour Belch,0,405,24,2045,0,0,0,30,60,0,0,3,0,1306,3,0,8,0,0,0,3,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,6,0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4516,Cloying Stench,0,405,24,2046,0,0,0,30,60,0,0,3,0,1307,3,0,8,0,0,0,3,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,6,0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4517,Strut,0,405,24,1875,0,0,0,30,60,0,0,0,0,3204,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4518,Hard Thrust,0,405,0,1875,0,0,0,0,60,0,0,0,0,3205,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,3,0,2,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4519,Sideswipe,0,405,24,3246,0,0,0,30,60,0,0,4,0,3206,3,0,8,0,0,0,3,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,6,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4520,Puff,0,405,0,1875,0,0,0,0,60,0,0,0,0,3201,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,3,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4521,Final Yip,0,405,24,1875,0,0,0,30,60,0,0,0,0,3202,2,0,8,0,0,0,5,15,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,15,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
4522,Paradise Lost,0,405,25,3248,0,0,0,30,300,0,0,4,0,3208,3,0,8,0,0,0,3,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,6,0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4523,Chirp,0,405,24,3242,0,0,0,30,60,0,0,1,0,3202,3,0,8,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4524,Reckless Abandon,0,405,0,1875,0,0,0,0,60,0,0,0,0,3201,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,3,0,3,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4525,Spinal Tap,0,405,0,1875,0,0,0,0,60,0,0,0,0,3203,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,3,0,2,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4526,Unfinal Sting,0,405,24,3244,0,0,0,30,60,0,0,2,0,3204,3,0,8,0,0,0,4,8,3,0,0,0,0,0,0,7,1,0,0,0,0,-1,8,0,2,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4527,Hypothermal Combustion,0,405,24,3250,0,0,0,30,300,0,0,1,0,3210,3,0,8,0,0,0,5,6,0,0,0,0,0,0,0,2,1,0,0,0,0,-1,6,0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4528,Hypnotize,0,405,25,3248,0,0,0,30,300,0,0,4,0,3208,3,0,8,0,0,0,3,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,6,0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4529,Optical Intrusion,0,405,0,1875,0,0,0,0,60,0,0,0,0,3209,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,3,0,3,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4530,Leaf Dagger,0,405,0,1875,0,0,0,0,60,0,0,0,0,3210,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,3,0,2,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4531,Quaver,0,405,24,3247,0,0,0,30,60,0,0,1,0,3207,3,0,8,0,0,0,5,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,6,0,3,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4532,Offal Breath,0,405,24,3248,0,0,0,40,300,0,0,1,0,3208,3,0,8,0,0,0,2,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,25,0,5,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4533,Flash Evaporation,0,405,24,3243,0,0,0,30,60,0,0,1,0,3203,3,0,8,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,25,0,5,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4534,Sleetvolley,0,405,0,1875,0,0,0,0,30,0,0,0,0,3205,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,-1,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4535,Ferocious Forehand,0,405,0,1875,0,0,0,0,60,0,0,0,0,3202,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,3,0,3,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4536,the Killing Paw,0,405,24,3243,0,0,0,30,60,0,0,5,0,3203,3,0,8,0,0,0,3,8,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,8,0,3,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4537,Headlight,0,405,25,3244,0,0,0,30,300,0,0,4,0,3204,3,0,8,0,0,0,3,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,6,0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4538,Catching Claws,0,405,0,3242,0,0,0,0,60,0,0,0,0,3202,3,0,0,0,0,0,3,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,6,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4539,Frumious Jaws,0,405,0,1875,0,0,0,0,60,0,0,0,0,3201,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,3,0,1,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4540,Shiver,0,405,24,3243,0,0,0,30,60,0,0,1,0,3203,3,0,8,0,0,0,5,3,0,0,0,0,0,0,0,2,1,0,0,0,0,-1,3,0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4541,Acris,0,405,24,1875,0,0,0,40,300,0,0,0,0,1765,4,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,3,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4542,Vitalis,0,405,24,1875,0,0,0,40,300,0,0,0,0,1766,4,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,3,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4543,Appendicular Disseverment,0,405,0,1875,0,0,0,0,60,0,0,0,0,4505,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,3,0,1,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4544,Fang's End,0,405,0,1875,0,0,0,0,60,0,0,0,0,3205,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,3,0,1,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4545,Defibrillate,0,405,24,3246,0,0,0,30,60,0,0,1,0,3206,3,0,8,0,0,0,5,6,0,0,0,0,0,0,0,5,1,0,0,0,0,-1,6,0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4546,Electrogenesis,0,405,24,3247,0,0,0,40,300,0,0,1,0,3207,3,0,8,0,0,0,2,8,0,0,0,0,0,0,0,5,1,0,0,0,0,-1,25,0,5,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4547,Cover Fire,0,405,0,1875,0,0,0,0,30,0,0,0,0,3210,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,25,0,2,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4548,Shortwave Maser,0,405,24,3251,0,0,0,30,60,0,0,2,0,3211,3,0,8,0,0,0,4,8,2,0,0,0,0,0,0,7,1,0,0,0,0,-1,8,0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4549,Passive Infrared Guidance System,0,405,24,3244,0,0,0,0,60,0,0,0,0,3204,3,0,8,0,0,0,2,6,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4550,Aetherochemical Amplification,0,405,24,3245,0,0,0,0,30,0,0,0,0,3205,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4551,Spite of the Sky Elders,0,405,24,3253,0,0,0,30,60,0,0,1,0,3213,3,0,8,0,0,0,2,6,0,0,0,0,0,0,0,3,1,0,0,0,0,-1,25,0,5,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4552,Scorn of the Sky Elders,0,405,24,3254,0,0,0,30,60,0,0,1,0,3214,3,0,8,0,0,0,5,6,0,0,0,0,0,0,0,3,1,0,0,0,0,-1,6,0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4553,Triple Helix,0,405,24,3255,0,0,0,30,60,0,0,1,0,3215,3,0,8,0,0,0,5,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,6,0,3,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4554,Headwind,0,405,25,3256,0,0,0,30,300,0,0,4,0,3216,3,0,8,0,0,0,3,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,6,0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4555,Furore,0,405,24,3247,0,0,0,40,200,0,0,0,0,3207,3,0,8,0,0,0,5,30,0,0,0,0,0,0,0,3,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4556,Rotoswipe,0,405,24,2330,0,0,0,30,60,0,0,5,0,2325,3,0,8,0,0,0,3,8,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,8,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4557,Wrecking Ball,0,405,24,2305,0,0,0,40,300,0,0,1,0,2290,3,0,8,0,0,0,2,8,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,25,0,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
4558,Strong Wind,0,405,0,1837,0,0,0,0,0,0,0,0,0,1700,3,0,0,0,0,0,6,4,0,0,0,0,0,0,0,3,1,0,0,0,0,-1,60,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
4559,Azure Bolt,0,405,0,1875,0,0,0,0,0,0,0,0,0,4372,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,-1,100,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4560,Collectable Synthesis,0,786,0,1875,0,0,0,0,0,0,903,0,0,3198,7,0,0,0,0,0,1,0,0,0,45,0,0,0,0,0,0,0,0,7,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,True,True,True,False,False
4561,Collectable Synthesis,0,786,0,1875,0,0,0,0,0,0,903,0,0,3198,7,0,0,0,0,0,1,0,0,0,45,0,0,0,0,0,0,0,0,7,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,True,True,True,False,False
4562,Collectable Synthesis,0,786,0,1875,0,0,0,0,0,0,903,0,0,3198,7,0,0,0,0,0,1,0,0,0,45,0,0,0,0,0,0,0,0,7,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,True,True,True,False,False
4563,Collectable Synthesis,0,786,0,1875,0,0,0,0,0,0,903,0,0,3198,7,0,0,0,0,0,1,0,0,0,45,0,0,0,0,0,0,0,0,7,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,True,True,True,False,False
