#,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5
97.2,3.2052,8.04005,340.383,180.671,1049271,35087
97.3,393.991,17.8337,44.3742,-141.406,1049266,34551
97.4,308.406,-9.92067,113.306,-117.53,1049267,35083
97.5,304.327,-9.92205,110.929,37.1624,1049272,35088
97.6,304.849,-9.94593,115.338,171.623,1049270,35086
97.7,389.236,17.6468,46.0169,142.845,1049269,35085
97.8,393.372,17.7459,39.9834,-12.8519,1049268,35084
98.0,4.42056,8.00904,335.266,11.5271,1049265,34566
98.1,9.21222,7.97765,338.275,-110.995,1049273,35096
98.2,7.52525,14.0933,391.735,79.8443,1049271,35113
98.3,393.991,17.8337,44.3742,-141.406,1049266,34645
98.4,307.019,-9.09096,140.892,-124.292,1049267,35114
98.5,304.327,-9.92205,110.929,37.1624,1049272,35095
98.6,320.943,-9.15559,129.009,-37.6075,1049270,35116
98.7,389.236,17.6468,46.0169,142.845,1049269,35092
98.8,393.372,17.7459,39.9834,-12.8519,1049268,35091
99.0,393.799,-229.449,216.66,41.5604,1049265,35074
99.1,401.732,-229.45,210.523,64.1799,1049274,35082
99.2,408.631,-229.449,216.514,-29.6907,1049269,35119
99.3,399.272,-229.45,224.342,114.822,1049270,35120
99.4,445.273,-230.806,256.697,-99.3571,1049272,35121
99.5,422.128,-229.449,216.132,-43.2624,1049267,35122
99.6,556.203,-249.878,649.497,-172.193,1049266,35080
99.7,562.803,-251,637.64,98.9891,1049349,35082
99.8,489.081,-254.871,643.313,-87.6214,1049273,35123
99.9,609.012,-244.943,618.586,-131.352,1049268,35124
100.0,390.797,-229.45,215.71,76.3696,1049265,32618
100.1,395.015,-229.449,214.271,-62.8658,1049269,35085
100.2,394.364,-229.449,219.27,-172.319,1049270,35086
100.3,395.258,-229.449,216.791,-91.1404,1049272,35088
100.4,392.873,-229.449,213.029,6.7518,1049267,35083
100.5,553.712,-251.163,628.078,1.2225,1049266,34551
100.6,547.912,-251.12,631.371,104.015,1049273,35089
100.7,557.089,-251.151,632.677,-121.677,1049268,35084
101.0,390.797,-229.45,215.71,76.3696,1049265,34566
101.1,408.631,-229.449,216.514,-29.6907,1049269,35119
101.2,394.364,-229.449,219.27,-172.319,1049270,35093
101.3,405.412,-229.45,226.97,124.611,1049272,35390
101.4,392.873,-229.449,213.029,6.7518,1049267,35090
101.5,553.712,-251.163,628.078,1.2225,1049266,34645
101.6,489.081,-254.871,643.313,-87.6214,1049273,35391
101.7,609.012,-244.943,618.586,-131.352,1049268,35124
102.0,173.556,-10.4181,494.602,-103.712,1049265,35075
102.1,156.43,-10.2628,507.118,11.6473,1049274,35082
102.2,160.546,-10.3741,482.544,133.193,1049271,35125
102.3,158.671,-10.3512,478.583,-55.9306,1049268,35126
102.4,210.285,1.37011,632.827,-81.9943,1049273,35127
102.5,172.955,-10.6531,484.098,-130.981,1049364,35137
102.6,-502.947,29.4499,32.0618,64.6762,1049266,35081
102.7,-484.789,28.08,35.0838,-119.318,1049349,35082
102.8,-478.078,25.05,62.8654,177.952,1049270,35128
102.9,-472.048,25.05,70.6072,-151.161,1049269,35129
102.10,-574.959,25.05,55.7456,1.01754,1049272,35130
102.11,-600.145,25.05,32.6041,106.396,1049267,35131
103.0,172.187,-9.91238,512.335,-180.367,1049265,32618
103.1,160.163,-10.2622,505.889,71.3371,1049271,35087
103.2,159.804,-10.2963,508.894,74.4788,1049268,35084
103.3,171.099,-10.324,508.409,32.5076,1049273,35089
103.4,-487.233,25.05,20.7162,-8.83668,1049266,34551
103.5,-481.556,25.15,26.4019,84.406,1049270,35086
103.6,-490.146,25.05,25.6575,151.51,1049269,35085
103.7,-484.63,25.15,25.8329,-168.052,1049272,35088
103.8,-479.14,25.15,27.7585,-134.249,1049267,35083
104.0,172.187,-9.91238,512.335,-180.367,1049265,34566
104.1,174.883,-10.0718,508.712,-70.0342,1049271,35094
104.2,158.671,-10.3512,478.583,-55.9306,1049268,35126
104.3,171.099,-10.324,508.409,32.5076,1049273,35096
104.4,172.955,-10.6531,484.098,-130.981,1049364,35137
104.5,-487.233,25.05,20.7162,-8.83668,1049266,34645
104.6,-478.078,25.05,62.8654,177.952,1049270,35392
104.7,-490.146,25.05,25.6575,151.51,1049269,35092
104.8,-484.63,25.15,25.8329,-168.052,1049272,35095
104.9,-600.145,25.05,32.6041,106.396,1049267,35131
105.0,354.209,52.642,-420.101,89.972,1049264,35044
105.1,357.958,52.6374,-417.815,-135.837,1049265,35045
105.2,358.034,52.637,-422.231,-49.2635,1049266,35046
106.0,354.209,52.642,-420.101,89.972,1049264,35047
106.1,357.958,52.6374,-417.815,-135.837,1049265,35048
106.2,358.034,52.637,-422.231,-49.2635,1049266,35049
107.0,354.209,52.642,-420.101,89.972,1049264,35050
107.1,357.958,52.6374,-417.815,-135.837,1049265,35051
107.2,358.034,52.637,-422.231,-49.2635,1049266,35052
108.0,354.209,52.642,-420.101,89.972,1049264,35053
108.1,357.958,52.6374,-417.815,-135.837,1049265,35054
108.2,358.034,52.637,-422.231,-49.2635,1049266,35055
109.0,354.209,52.642,-420.101,89.972,1049264,35056
109.1,357.958,52.6374,-417.815,-135.837,1049265,35057
109.2,358.034,52.637,-422.231,-49.2635,1049266,35058
110.0,354.209,52.642,-420.101,89.972,1049264,35059
110.1,357.958,52.6374,-417.815,-135.837,1049265,35060
110.2,358.034,52.637,-422.231,-49.2635,1049266,35061
111.0,354.209,52.6422,-420.101,98.5679,1049264,35044
111.1,357.958,52.6374,-417.815,-135.837,1049265,35045
111.2,358.033,52.637,-422.23,-151.251,1049266,35046
112.0,354.209,52.6422,-420.101,98.5679,1049264,35047
112.1,357.958,52.6374,-417.815,-135.837,1049265,35048
112.2,358.033,52.637,-422.23,-151.251,1049266,35049
113.0,354.209,52.6422,-420.101,98.5679,1049264,35050
113.1,357.958,52.6374,-417.815,-135.837,1049265,35051
113.2,358.033,52.637,-422.23,-151.251,1049266,35052
114.0,354.209,52.6422,-420.101,98.5679,1049264,35053
114.1,357.958,52.6374,-417.815,-135.837,1049265,35054
114.2,358.033,52.637,-422.23,-151.251,1049266,35055
115.0,354.209,52.6422,-420.101,98.5679,1049264,35056
115.1,357.958,52.6374,-417.815,-135.837,1049265,35057
115.2,358.033,52.637,-422.23,-151.251,1049266,35058
116.0,354.209,52.6422,-420.101,98.5679,1049264,35059
116.1,357.958,52.6374,-417.815,-135.837,1049265,35060
116.2,358.033,52.637,-422.23,-151.251,1049266,35061
117.0,354.21,52.6422,-420.101,89.972,1049264,35044
117.1,357.958,52.6374,-417.815,-135.837,1049265,35045
117.2,358.034,52.637,-422.231,-49.2635,1049266,35046
118.0,354.21,52.6422,-420.101,89.972,1049264,35047
118.1,357.958,52.6374,-417.815,-135.837,1049265,35048
118.2,358.034,52.637,-422.231,-49.2635,1049266,35049
119.0,354.21,52.6422,-420.101,89.972,1049264,35050
119.1,357.958,52.6374,-417.815,-135.837,1049265,35051
119.2,358.034,52.637,-422.231,-49.2635,1049266,35052
120.0,354.21,52.6422,-420.101,89.972,1049264,35053
120.1,357.958,52.6374,-417.815,-135.837,1049265,35054
120.2,358.034,52.637,-422.231,-49.2635,1049266,35055
121.0,354.21,52.6422,-420.101,89.972,1049264,35056
121.1,357.958,52.6374,-417.815,-135.837,1049265,35057
121.2,358.034,52.637,-422.231,-49.2635,1049266,35058
122.0,354.21,52.6422,-420.101,89.972,1049264,35059
122.1,357.958,52.6374,-417.815,-135.837,1049265,35060
122.2,358.034,52.637,-422.231,-49.2635,1049266,35061
123.0,354.209,52.642,-420.101,89.972,1049264,35062
124.0,354.209,52.642,-420.101,89.972,1049264,35063
125.0,354.209,52.642,-420.101,89.972,1049264,35064
126.0,354.209,52.642,-420.101,89.972,1049264,35065
127.0,354.209,52.642,-420.101,89.972,1049264,35066
128.0,354.209,52.642,-420.101,89.972,1049264,35067
129.0,354.209,52.642,-420.101,89.972,1049264,35068
130.0,354.209,52.642,-420.101,89.972,1049264,35069
131.0,354.209,52.6422,-420.101,98.5679,1049264,35062
132.0,354.209,52.6422,-420.101,98.5679,1049264,35063
133.0,354.209,52.6422,-420.101,98.5679,1049264,35064
134.0,354.209,52.6422,-420.101,98.5679,1049264,35065
135.0,354.209,52.6422,-420.101,98.5679,1049264,35066
136.0,354.209,52.6422,-420.101,98.5679,1049264,35067
137.0,354.209,52.6422,-420.101,98.5679,1049264,35068
138.0,354.209,52.6422,-420.101,98.5679,1049264,35069
139.0,354.21,52.6422,-420.101,89.972,1049264,35062
140.0,354.21,52.6422,-420.101,89.972,1049264,35063
141.0,354.21,52.6422,-420.101,89.972,1049264,35064
142.0,354.21,52.6422,-420.101,89.972,1049264,35065
143.0,354.21,52.6422,-420.101,89.972,1049264,35066
144.0,354.21,52.6422,-420.101,89.972,1049264,35067
145.0,354.21,52.6422,-420.101,89.972,1049264,35068
146.0,354.21,52.6422,-420.101,89.972,1049264,35069
147.0,-382.6,55,-525.9,306,1049061,34843
147.1,-394,54.59,-506.64,182,1049062,34842
147.2,-381.15,48.87,-454.86,356,1049063,34841
147.3,-362.44,47.23,-436.85,210,1049064,34844
147.4,-283.56,53.65,-555.54,173,1049065,34845
147.5,-345.501,49.1763,-463.924,242,1049056,35398
147.6,-303.048,50.4085,-511.274,216,1049057,35399
147.7,-350.665,53.3555,-535.677,268,1049058,35400
148.0,384.009,36.0021,416.168,319,1049061,34858
148.1,367.176,42.3547,511.627,174,1049062,34859
148.2,362.89,39.6139,455.503,11,1049063,34860
148.3,466.035,43.9986,475.654,185,1049064,34861
148.4,433.67,38.3108,408.664,316,1049065,34862
148.5,330.949,37.7552,451.098,50,1049059,35403
148.6,356.175,40.5799,504.142,179,1049060,35404
149.0,-566.882,-4.7211,-216.656,130,1049231,35001
149.1,-538.07,-4.7981,-217.732,91,1049232,35002
149.2,-473.419,-5.02987,-221.279,203,1049233,35003
149.3,-504.526,-2.52468,-286.917,299,1049234,35004
149.4,-537.06,-1.85355,-326.563,248,1049261,35005
149.5,-513.551,-4.26414,-252.379,321,1049100,35408
149.6,-555.109,-5.65287,-195.718,161,1049101,35409
149.7,-589.21,-2.38001,-263.918,178,1049102,35410
150.0,646.789,47.2242,-528.722,324,1049231,35018
150.1,665.447,49.1774,-463.037,205,1049232,35019
150.2,594.466,48.6048,-426.515,159,1049233,35020
150.3,566.276,46.0326,-469.571,121,1049234,35021
150.4,630.988,41.9499,-568.336,302,1049261,35022
150.5,648.933,46.3764,-476.086,247,1049229,35413
150.6,608.982,44.6121,-462.053,178,1049230,35414
151.0,0,0,0,0,0,0
151.1,0,0,0,0,0,0
151.2,0,0,0,0,0,0
152.0,0,0,0,0,0,0
152.1,0,0,0,0,0,0
152.2,0,0,0,0,0,0
152.3,0,0,0,0,0,0
152.4,0,0,0,0,0,0
153.0,0,0,0,0,0,0
153.1,0,0,0,0,0,0
153.2,0,0,0,0,0,0
153.3,0,0,0,0,0,0
153.4,0,0,0,0,0,0
154.0,0,0,0,0,0,0
154.1,0,0,0,0,0,0
154.2,0,0,0,0,0,0
154.3,0,0,0,0,0,0
154.4,0,0,0,0,0,0
155.0,0,0,0,0,0,0
155.1,0,0,0,0,0,0
155.2,0,0,0,0,0,0
155.3,0,0,0,0,0,0
155.4,0,0,0,0,0,0
156.0,0,0,0,0,0,0
156.1,0,0,0,0,0,0
156.2,0,0,0,0,0,0
157.0,0,0,0,0,0,0
157.1,0,0,0,0,0,0
157.2,0,0,0,0,0,0
157.3,0,0,0,0,0,0
157.4,0,0,0,0,0,0
158.0,0,0,0,0,0,0
158.1,0,0,0,0,0,0
158.2,0,0,0,0,0,0
158.3,0,0,0,0,0,0
158.4,0,0,0,0,0,0
158.5,0,0,0,0,0,0
158.6,0,0,0,0,0,0
158.7,0,0,0,0,0,0
159.0,0,0,0,0,0,0
159.1,0,0,0,0,0,0
159.2,0,0,0,0,0,0
159.3,0,0,0,0,0,0
159.4,0,0,0,0,0,0
159.5,0,0,0,0,0,0
159.6,0,0,0,0,0,0
159.7,0,0,0,0,0,0
160.0,0,0,0,0,0,0
160.1,0,0,0,0,0,0
160.2,0,0,0,0,0,0
160.3,0,0,0,0,0,0
160.4,0,0,0,0,0,0
161.0,0,0,0,0,0,0
161.1,0,0,0,0,0,0
161.2,0,0,0,0,0,0
161.3,0,0,0,0,0,0
161.4,0,0,0,0,0,0
161.5,0,0,0,0,0,0
161.6,0,0,0,0,0,0
161.7,0,0,0,0,0,0
161.8,0,0,0,0,0,0
161.9,0,0,0,0,0,0
162.0,0,0,0,0,0,0
162.1,0,0,0,0,0,0
162.2,0,0,0,0,0,0
162.3,0,0,0,0,0,0
162.4,0,0,0,0,0,0
162.5,0,0,0,0,0,0
162.6,0,0,0,0,0,0
162.7,0,0,0,0,0,0
163.0,0,0,0,0,0,0
163.1,0,0,0,0,0,0
163.2,0,0,0,0,0,0
163.3,0,0,0,0,0,0
163.4,0,0,0,0,0,0
163.5,0,0,0,0,0,0
163.6,0,0,0,0,0,0
163.7,0,0,0,0,0,0
164.0,0,0,0,0,0,0
164.1,0,0,0,0,0,0
164.2,0,0,0,0,0,0
164.3,0,0,0,0,0,0
164.4,0,0,0,0,0,0
164.5,0,0,0,0,0,0
164.6,0,0,0,0,0,0
164.7,0,0,0,0,0,0
164.8,0,0,0,0,0,0
164.9,0,0,0,0,0,0
165.0,0,0,0,0,0,0
165.1,0,0,0,0,0,0
165.2,0,0,0,0,0,0
165.3,0,0,0,0,0,0
165.4,0,0,0,0,0,0
165.5,0,0,0,0,0,0
165.6,0,0,0,0,0,0
165.7,0,0,0,0,0,0
166.0,0,0,0,0,0,0
166.1,0,0,0,0,0,0
166.2,0,0,0,0,0,0
166.3,0,0,0,0,0,0
166.4,0,0,0,0,0,0
166.5,0,0,0,0,0,0
166.6,0,0,0,0,0,0
166.7,0,0,0,0,0,0
167.0,0,0,0,0,0,0
167.1,0,0,0,0,0,0
167.2,0,0,0,0,0,0
167.3,0,0,0,0,0,0
167.4,0,0,0,0,0,0
167.5,0,0,0,0,0,0
167.6,0,0,0,0,0,0
167.7,0,0,0,0,0,0
167.8,0,0,0,0,0,0
167.9,0,0,0,0,0,0
168.0,0,0,0,0,0,0
168.1,0,0,0,0,0,0
168.2,0,0,0,0,0,0
168.3,0,0,0,0,0,0
168.4,0,0,0,0,0,0
168.5,0,0,0,0,0,0
168.6,0,0,0,0,0,0
169.0,0,0,0,0,0,0
169.1,0,0,0,0,0,0
169.2,0,0,0,0,0,0
169.3,0,0,0,0,0,0
169.4,0,0,0,0,0,0
169.5,0,0,0,0,0,0
169.6,0,0,0,0,0,0
170.0,0,0,0,0,0,0
170.1,0,0,0,0,0,0
170.2,0,0,0,0,0,0
170.3,0,0,0,0,0,0
170.4,0,0,0,0,0,0
170.5,0,0,0,0,0,0
170.6,0,0,0,0,0,0
170.7,0,0,0,0,0,0
170.8,0,0,0,0,0,0
170.9,0,0,0,0,0,0
170.10,0,0,0,0,0,0
170.11,0,0,0,0,0,0
171.0,0,0,0,0,0,0
171.1,0,0,0,0,0,0
171.2,0,0,0,0,0,0
171.3,0,0,0,0,0,0
171.4,0,0,0,0,0,0
171.5,0,0,0,0,0,0
171.6,0,0,0,0,0,0
171.7,0,0,0,0,0,0
171.8,0,0,0,0,0,0
172.0,0,0,0,0,0,0
172.1,0,0,0,0,0,0
172.2,0,0,0,0,0,0
172.3,0,0,0,0,0,0
172.4,0,0,0,0,0,0
172.5,0,0,0,0,0,0
172.6,0,0,0,0,0,0
172.7,0,0,0,0,0,0
172.8,0,0,0,0,0,0
173.0,0,0,0,0,0,0
173.1,0,0,0,0,0,0
173.2,0,0,0,0,0,0
174.0,0,0,0,0,0,0
174.1,0,0,0,0,0,0
174.2,0,0,0,0,0,0
175.0,0,0,0,0,0,0
175.1,0,0,0,0,0,0
175.2,0,0,0,0,0,0
176.0,0,0,0,0,0,0
176.1,0,0,0,0,0,0
176.2,0,0,0,0,0,0
177.0,0,0,0,0,0,0
177.1,0,0,0,0,0,0
177.2,0,0,0,0,0,0
178.0,0,0,0,0,0,0
178.1,0,0,0,0,0,0
178.2,0,0,0,0,0,0
179.0,0,0,0,0,0,0
179.1,0,0,0,0,0,0
179.2,0,0,0,0,0,0
180.0,0,0,0,0,0,0
180.1,0,0,0,0,0,0
180.2,0,0,0,0,0,0
181.0,0,0,0,0,0,0
181.1,0,0,0,0,0,0
181.2,0,0,0,0,0,0
182.0,0,0,0,0,0,0
182.1,0,0,0,0,0,0
182.2,0,0,0,0,0,0
183.0,0,0,0,0,0,0
183.1,0,0,0,0,0,0
183.2,0,0,0,0,0,0
184.0,0,0,0,0,0,0
184.1,0,0,0,0,0,0
184.2,0,0,0,0,0,0
185.0,0,0,0,0,0,0
186.0,0,0,0,0,0,0
187.0,0,0,0,0,0,0
188.0,0,0,0,0,0,0
189.0,0,0,0,0,0,0
190.0,0,0,0,0,0,0
191.0,0,0,0,0,0,0
192.0,0,0,0,0,0,0
193.0,0,0,0,0,0,0
194.0,0,0,0,0,0,0
195.0,0,0,0,0,0,0
196.0,0,0,0,0,0,0
197.0,0,0,0,0,0,0
198.0,0,0,0,0,0,0
199.0,0,0,0,0,0,0
200.0,0,0,0,0,0,0
201.0,0,0,0,0,0,0
202.0,0,0,0,0,0,0
203.0,0,0,0,0,0,0
203.1,0,0,0,0,0,0
203.2,0,0,0,0,0,0
203.3,0,0,0,0,0,0
203.4,0,0,0,0,0,0
203.5,0,0,0,0,0,0
203.6,0,0,0,0,0,0
203.7,0,0,0,0,0,0
203.8,0,0,0,0,0,0
203.9,0,0,0,0,0,0
203.10,0,0,0,0,0,0
203.11,0,0,0,0,0,0
203.12,0,0,0,0,0,0
203.13,0,0,0,0,0,0
