#,Item[0],Item[1],Item[2],Item[3],Item[4],Item[5],Item[6],Item[7],Item[8],Count[0],Count[1],Count[2],Count[3],Count[4],Count[5],Count[6],Count[7],Count[8],IsHQ[0],IsHQ[1],IsHQ[2],IsHQ[3],IsHQ[4],IsHQ[5],IsHQ[6],IsHQ[7],IsHQ[8]
240,2,7,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
241,1996,1958,1959,2219,0,0,0,0,0,1,1,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False
242,1820,1821,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
243,1891,1892,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
244,1602,1603,2226,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
245,1681,1682,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
246,1750,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
247,2106,2056,2219,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
248,2143,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
249,2652,2655,2654,2999,3010,3011,3008,0,0,1,1,1,1,1,1,1,0,0,False,False,False,False,False,False,False,False,False
250,3530,3535,3534,3311,3312,3313,0,0,0,1,1,1,1,1,1,0,0,0,False,False,False,False,False,False,False,False,False
251,3762,3766,3765,3767,0,0,0,0,0,1,1,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False
252,4305,4306,4091,4092,0,0,0,0,0,1,1,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False
253,4657,4639,4689,4696,4551,4555,0,0,0,1,1,1,1,1,1,0,0,0,False,False,False,False,False,False,False,False,False
254,1997,1960,2228,2229,0,0,0,0,0,1,1,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False
255,1823,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
256,1893,1894,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
257,1604,1605,2230,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
258,1684,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
259,1752,1751,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
260,2108,2058,2226,2229,0,0,0,0,0,1,1,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False
261,2145,2146,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
262,2665,2661,2664,3017,3015,3018,2668,0,0,1,1,1,1,1,1,1,0,0,False,False,False,False,False,False,False,False,False
263,3541,3538,3540,3319,3316,3539,3320,0,0,1,1,1,1,1,1,1,0,0,False,False,False,False,False,False,False,False,False
264,3772,3769,3773,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
265,4198,4093,4422,4421,0,0,0,0,0,1,1,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False
266,4735,4641,4551,4555,0,0,0,0,0,1,1,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False
267,1998,2000,1961,2233,0,0,0,0,0,1,1,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False
268,1825,1824,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
269,1895,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
270,1607,1609,2236,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
271,1686,1685,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
272,1754,1756,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
273,2109,2059,2061,2231,2233,0,0,0,0,1,1,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
274,2147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
275,2677,2675,2673,3028,3024,3026,3022,2669,0,1,1,1,1,1,1,1,1,0,False,False,False,False,False,False,False,False,False
276,3552,3547,3544,3550,3332,3327,3325,3546,0,1,1,1,1,1,1,1,1,0,False,False,False,False,False,False,False,False,False
277,3784,3777,3775,3780,0,0,0,0,0,1,1,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False
278,4309,4311,4097,4094,4430,0,0,0,0,1,1,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
279,4666,4708,4651,4697,0,0,0,0,0,1,1,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False
280,2002,2004,1963,2010,0,0,0,0,0,1,1,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False
281,1827,1833,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
282,1897,1899,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
283,1614,1622,1611,2242,2241,0,0,0,0,1,1,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
284,1688,1694,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
285,1758,1764,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
286,2111,2063,2239,2116,0,0,0,0,0,1,1,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False
287,2149,2151,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
288,2708,2703,2712,3043,3036,3045,3057,3062,0,1,1,1,1,1,1,1,1,0,False,False,False,False,False,False,False,False,False
289,3559,3568,3563,3557,3337,3334,3339,3570,0,1,1,1,1,1,1,1,1,0,False,False,False,False,False,False,False,False,False
290,3791,3788,3793,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
291,4209,4100,4433,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
292,4662,4643,4690,4698,4551,4555,0,0,0,1,1,1,1,1,1,0,0,0,False,False,False,False,False,False,False,False,False
293,2011,1965,2246,2250,0,0,0,0,0,1,1,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False
294,1836,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
295,1905,1908,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
296,1625,1627,2248,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
297,1697,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
298,1766,1769,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
299,2118,2066,2069,2250,0,0,0,0,0,1,1,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False
300,2156,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
301,2729,2728,3066,3090,3068,0,0,0,0,1,1,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
302,3576,3581,3579,3349,3355,3352,3354,0,0,1,1,1,1,1,1,1,0,0,False,False,False,False,False,False,False,False,False
303,3808,3821,3806,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
304,4315,4317,4106,4103,4439,0,0,0,0,1,1,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
305,4711,4644,4731,4653,4552,4555,0,0,0,1,1,1,1,1,1,0,0,0,False,False,False,False,False,False,False,False,False
306,2015,2021,1967,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
307,1838,1845,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
308,1915,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
309,1633,2257,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
310,1699,1706,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
311,1776,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
312,2121,2071,2076,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
313,2160,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
314,2753,2763,2755,3100,3106,3102,3096,0,0,1,1,1,1,1,1,1,0,0,False,False,False,False,False,False,False,False,False
315,3597,3603,3599,3586,3367,3372,3370,0,0,1,1,1,1,1,1,1,0,0,False,False,False,False,False,False,False,False,False
316,3827,3831,3825,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
317,4226,4121,4214,4224,4220,4218,4222,0,0,1,1,1,1,1,1,1,0,0,False,False,False,False,False,False,False,False,False
318,4670,4645,4691,4700,4552,4556,0,0,0,1,1,1,1,1,1,0,0,0,False,False,False,False,False,False,False,False,False
319,2023,1850,1917,1639,1708,1778,2078,2166,8665,1,1,1,1,1,1,1,1,1,False,False,False,False,False,False,False,False,False
320,2014,1606,1616,2068,2158,2224,2225,9196,0,1,1,1,1,1,1,1,1,0,False,False,False,False,False,False,False,False,False
321,2262,2667,2774,2776,2998,3009,3125,3131,0,1,1,1,1,1,1,1,1,0,False,False,False,False,False,False,False,False,False
322,3614,3611,3616,3850,3844,3841,0,0,0,1,1,1,1,1,1,0,0,0,False,False,False,False,False,False,False,False,False
323,3386,3383,3397,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
324,4335,4337,4124,4130,4465,0,0,0,0,1,1,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
325,4663,4702,4552,4556,0,0,0,0,0,1,1,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False
326,2030,1855,1925,1650,1716,2270,0,0,0,1,1,1,1,1,1,0,0,0,False,False,False,False,False,False,False,False,False
327,1786,2083,2174,1613,2268,9209,0,0,0,1,1,1,1,1,1,0,0,0,False,False,False,False,False,False,False,False,False
328,2812,2806,2810,3021,3146,3149,3147,0,0,1,1,1,1,1,1,1,0,0,False,False,False,False,False,False,False,False,False
329,3623,3625,3628,3640,3854,3856,3851,0,0,1,1,1,1,1,1,1,0,0,False,False,False,False,False,False,False,False,False
330,3407,3411,3408,3342,0,0,0,0,0,1,1,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False
331,4247,4239,4237,4235,4353,4147,4480,4468,0,1,1,1,1,1,1,1,1,0,False,False,False,False,False,False,False,False,False
332,4646,4692,4733,4747,4552,4556,0,0,0,1,1,1,1,1,1,0,0,0,False,False,False,False,False,False,False,False,False
333,1840,1910,1621,1701,1771,2039,1867,1937,0,1,1,1,1,1,1,1,1,0,False,False,False,False,False,False,False,False,False
334,1659,1728,1796,2094,2185,2259,2287,8667,0,1,1,1,1,1,1,1,1,0,False,False,False,False,False,False,False,False,False
335,3059,3108,3183,3185,3191,2702,2835,2862,0,1,1,1,1,1,1,1,1,0,False,False,False,False,False,False,False,False,False
336,3654,3666,3678,3881,3883,3886,0,0,0,1,1,1,1,1,1,0,0,0,False,False,False,False,False,False,False,False,False
337,3431,3429,3427,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
338,4367,4375,4371,4361,4363,4153,4150,4497,0,1,1,1,1,1,1,1,1,0,False,False,False,False,False,False,False,False,False
339,4655,4664,4693,4703,4553,4556,0,0,0,1,1,1,1,1,1,0,0,0,False,False,False,False,False,False,False,False,False
340,6141,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
341,2585,2586,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
342,2585,2586,2587,0,0,0,0,0,0,12,12,12,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
343,2587,2590,2591,2592,0,0,0,0,0,12,12,12,12,0,0,0,0,0,False,False,False,False,False,False,False,False,False
344,2591,2592,2594,0,0,0,0,0,0,12,12,12,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
345,2614,2612,2611,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
346,2612,2610,2615,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
347,2610,2615,2616,2617,0,0,0,0,0,3,3,3,3,0,0,0,0,0,False,False,False,False,False,False,False,False,False
348,2623,2619,2617,2620,0,0,0,0,0,3,3,3,3,0,0,0,0,0,False,False,False,False,False,False,False,False,False
349,2624,2622,2618,2620,0,0,0,0,0,3,3,3,3,0,0,0,0,0,False,False,False,False,False,False,False,False,False
350,2628,2625,2626,2627,2624,0,0,0,0,3,3,3,3,3,0,0,0,0,False,False,False,False,False,False,False,False,False
351,4,3,2,5,7,6,0,0,0,7,7,7,7,7,7,0,0,0,False,False,False,False,False,False,False,False,False
352,4,3,2,5,7,6,0,0,0,24,24,24,24,24,24,0,0,0,False,False,False,False,False,False,False,False,False
353,4,3,2,5,7,6,0,0,0,8,8,8,8,8,8,0,0,0,False,False,False,False,False,False,False,False,False
354,4,3,2,5,7,6,0,0,0,28,28,28,28,28,28,0,0,0,False,False,False,False,False,False,False,False,False
355,4,3,2,5,7,6,0,0,0,10,10,10,10,10,10,0,0,0,False,False,False,False,False,False,False,False,False
356,4,3,2,5,7,6,0,0,0,32,32,32,32,32,32,0,0,0,False,False,False,False,False,False,False,False,False
357,4,3,2,5,7,6,0,0,0,11,11,11,11,11,11,0,0,0,False,False,False,False,False,False,False,False,False
358,4,3,2,5,7,6,0,0,0,36,36,36,36,36,36,0,0,0,False,False,False,False,False,False,False,False,False
359,4,3,2,5,7,6,0,0,0,12,12,12,12,12,12,0,0,0,False,False,False,False,False,False,False,False,False
360,4,3,2,5,7,6,0,0,0,40,40,40,40,40,40,0,0,0,False,False,False,False,False,False,False,False,False
361,4,3,2,5,7,6,0,0,0,13,13,13,13,13,13,0,0,0,False,False,False,False,False,False,False,False,False
362,4,3,2,5,7,6,0,0,0,44,44,44,44,44,44,0,0,0,False,False,False,False,False,False,False,False,False
363,4,3,2,5,7,6,0,0,0,15,15,15,15,15,15,0,0,0,False,False,False,False,False,False,False,False,False
364,4,3,2,5,7,6,0,0,0,48,48,48,48,48,48,0,0,0,False,False,False,False,False,False,False,False,False
365,4,3,2,5,7,6,0,0,0,16,16,16,16,16,16,0,0,0,False,False,False,False,False,False,False,False,False
366,4,3,2,5,7,6,0,0,0,52,52,52,52,52,52,0,0,0,False,False,False,False,False,False,False,False,False
367,4,3,2,5,7,6,0,0,0,17,17,17,17,17,17,0,0,0,False,False,False,False,False,False,False,False,False
368,4,3,2,5,7,6,0,0,0,56,56,56,56,56,56,0,0,0,False,False,False,False,False,False,False,False,False
369,4,3,2,5,7,6,0,0,0,18,18,18,18,18,18,0,0,0,False,False,False,False,False,False,False,False,False
370,4,3,2,5,7,6,0,0,0,60,60,60,60,60,60,0,0,0,False,False,False,False,False,False,False,False,False
371,2333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
372,2360,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
373,2385,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
374,2410,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
375,2461,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
376,2435,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
377,2486,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
378,2512,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
379,21072,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
380,9184,9185,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
381,8660,9186,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
382,8661,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
383,8662,8663,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
384,9193,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
385,8664,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
386,10112,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
387,10113,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
388,10114,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
389,10115,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
390,10116,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
391,10117,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
392,10118,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
393,10119,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
394,10120,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
395,10121,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
396,10122,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
397,10112,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
398,10113,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
399,10114,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
400,10115,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
401,10116,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
402,10117,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
403,10118,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
404,10119,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
405,10122,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
406,5380,5106,3,0,0,0,0,0,0,2,3,18,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
407,10,9,5384,0,0,0,0,0,0,10,10,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
408,10,9,5384,11871,11955,11960,0,0,0,15,15,8,1,1,1,0,0,0,False,False,False,True,True,True,False,False,False
409,10,9,5366,0,0,0,0,0,0,11,11,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
410,10,9,12580,11915,11966,11979,0,0,0,16,16,2,1,1,1,0,0,0,False,False,False,True,True,True,False,False,False
411,10,9,12580,0,0,0,0,0,0,12,12,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
412,10,9,12578,11872,11962,11975,0,0,0,18,18,8,1,1,1,0,0,0,False,False,False,True,True,True,False,False,False
413,10,9,12581,0,0,0,0,0,0,13,13,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
414,10,9,12582,11916,11873,0,0,0,0,19,19,2,1,1,0,0,0,0,False,False,False,True,True,False,False,False,False
415,10,9,12582,0,0,0,0,0,0,15,15,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
416,10,9,12579,11917,11959,11969,0,0,0,22,22,8,1,1,1,0,0,0,False,False,False,True,True,True,False,False,False
417,10,9,5384,0,0,0,0,0,0,20,20,25,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
418,10,9,5384,0,0,0,0,0,0,30,30,40,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
419,10,9,5366,0,0,0,0,0,0,22,22,10,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
420,10,9,12580,0,0,0,0,0,0,32,32,10,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
421,10,9,12580,0,0,0,0,0,0,24,24,10,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
422,10,9,12578,0,0,0,0,0,0,36,36,40,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
423,10,9,12581,0,0,0,0,0,0,26,26,10,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
424,10,9,12582,0,0,0,0,0,0,38,38,10,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
425,10,9,12582,0,0,0,0,0,0,30,30,10,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
426,10,9,12579,0,0,0,0,0,0,44,44,40,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
427,8,11,12531,0,0,0,0,0,0,10,10,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
428,8,11,12531,11875,11955,11960,0,0,0,15,15,8,1,1,1,0,0,0,False,False,False,True,True,True,False,False,False
429,8,11,12518,0,0,0,0,0,0,11,11,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
430,8,11,12534,11919,11966,11979,0,0,0,16,16,6,1,1,1,0,0,0,False,False,False,True,True,True,False,False,False
431,8,11,12519,0,0,0,0,0,0,12,12,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
432,8,11,12537,11876,11962,11975,0,0,0,18,18,8,1,1,1,0,0,0,False,False,False,True,True,True,False,False,False
433,8,11,12524,0,0,0,0,0,0,13,13,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
434,8,11,12539,11920,11877,0,0,0,0,19,19,6,1,1,0,0,0,0,False,False,False,True,True,False,False,False,False
435,8,11,12525,0,0,0,0,0,0,15,15,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
436,8,11,12538,11921,11959,11964,0,0,0,22,22,8,1,1,1,0,0,0,False,False,False,True,True,True,False,False,False
437,8,11,12531,0,0,0,0,0,0,20,20,25,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
438,8,11,12531,0,0,0,0,0,0,30,30,40,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
439,8,11,12518,0,0,0,0,0,0,22,22,10,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
440,8,11,12534,0,0,0,0,0,0,32,32,30,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
441,8,11,12519,0,0,0,0,0,0,24,24,10,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
442,8,11,12537,0,0,0,0,0,0,36,36,40,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
443,8,11,12524,0,0,0,0,0,0,26,26,10,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
444,8,11,12539,0,0,0,0,0,0,38,38,30,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
445,8,11,12525,0,0,0,0,0,0,30,30,10,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
446,8,11,12538,0,0,0,0,0,0,44,44,40,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
447,9,11,12531,0,0,0,0,0,0,10,10,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
448,9,11,12531,11879,11965,11973,0,0,0,15,15,8,1,1,1,0,0,0,False,False,False,True,True,True,False,False,False
449,9,11,12518,0,0,0,0,0,0,11,11,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
450,9,11,12534,11923,11979,11961,0,0,0,16,16,6,1,1,1,0,0,0,False,False,False,True,True,True,False,False,False
451,9,11,12519,0,0,0,0,0,0,12,12,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
452,9,11,12537,11880,11957,11967,0,0,0,18,18,8,1,1,1,0,0,0,False,False,False,True,True,True,False,False,False
453,9,11,12524,0,0,0,0,0,0,13,13,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
454,9,11,12539,11924,11881,0,0,0,0,19,19,6,1,1,0,0,0,0,False,False,False,True,True,False,False,False,False
455,9,11,12525,0,0,0,0,0,0,15,15,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
456,9,11,12538,11925,11977,11969,0,0,0,22,22,8,1,1,1,0,0,0,False,False,False,True,True,True,False,False,False
457,9,11,12531,0,0,0,0,0,0,20,20,25,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
458,9,11,12531,0,0,0,0,0,0,30,30,40,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
459,9,11,12518,0,0,0,0,0,0,22,22,10,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
460,9,11,12534,0,0,0,0,0,0,32,32,30,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
461,9,11,12519,0,0,0,0,0,0,24,24,10,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
462,9,11,12537,0,0,0,0,0,0,36,36,40,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
463,9,11,12524,0,0,0,0,0,0,26,26,10,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
464,9,11,12539,0,0,0,0,0,0,38,38,30,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
465,9,11,12525,0,0,0,0,0,0,30,30,10,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
466,9,11,12538,0,0,0,0,0,0,44,44,40,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
467,10,8,12531,0,0,0,0,0,0,10,10,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
468,10,8,12531,11883,11978,11960,0,0,0,15,15,8,1,1,1,0,0,0,False,False,False,True,True,True,False,False,False
469,10,8,12518,0,0,0,0,0,0,11,11,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
470,10,8,12534,11927,11956,11974,0,0,0,16,16,6,1,1,1,0,0,0,False,False,False,True,True,True,False,False,False
471,10,8,12518,0,0,0,0,0,0,12,12,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
472,10,8,12532,11884,11967,11980,0,0,0,18,18,8,1,1,1,0,0,0,False,False,False,True,True,True,False,False,False
473,10,8,12520,0,0,0,0,0,0,13,13,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
474,10,8,12535,11928,11885,0,0,0,0,19,19,6,1,1,0,0,0,0,False,False,False,True,True,False,False,False,False
475,10,8,12521,0,0,0,0,0,0,15,15,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
