#,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6
820,65684,196,0,0,255,True,False
821,65684,196,3,4,255,False,False
822,65684,196,255,0,255,False,False
823,65690,196,0,0,255,True,False
824,65690,196,255,0,255,False,False
825,65691,196,0,0,255,True,False
826,65691,196,255,0,255,False,False
827,65748,196,0,0,255,True,False
828,65748,197,255,0,255,False,False
829,65749,197,0,0,255,True,False
830,65750,197,255,0,255,False,False
831,65751,197,0,0,255,True,False
832,65751,197,255,0,255,False,False
833,65752,197,0,0,255,True,False
834,65753,197,255,0,255,False,False
835,65768,197,0,0,255,True,False
836,65769,197,255,0,255,False,False
837,65770,197,0,0,255,True,False
838,65770,197,1,2,255,False,False
839,65770,197,255,0,255,False,False
840,65771,197,0,0,255,True,False
841,65771,196,1,2,255,False,False
842,65771,197,255,0,255,False,False
843,67220,197,0,0,255,True,False
844,67220,197,255,0,255,False,False
845,67221,197,0,0,255,True,False
846,67221,197,255,0,255,False,False
847,67222,197,0,0,255,True,False
848,67222,196,1,2,255,False,False
849,67222,197,255,0,255,False,False
850,67223,197,0,0,255,True,False
851,67223,197,255,0,255,False,False
852,67224,197,0,0,255,True,False
853,67224,197,2,3,255,False,False
854,67224,197,255,0,255,False,False
855,68484,197,0,0,255,True,False
856,68484,196,1,2,255,False,False
857,68484,197,255,0,255,False,False
858,68485,197,0,0,255,True,False
859,68488,197,255,0,255,False,False
860,67405,198,1,2,0,False,False
861,67689,198,2,4,255,False,False
862,67689,198,5,0,255,False,False
863,67690,198,0,0,255,True,False
864,67690,198,3,4,255,False,False
865,67690,198,255,0,255,False,False
866,67691,198,0,0,255,True,False
867,67743,199,1,2,255,False,False
868,67743,198,2,3,255,False,False
869,67743,198,255,0,255,False,False
870,67744,198,0,0,255,True,False
871,67745,198,1,2,255,False,False
872,67897,198,1,2,255,False,True
873,67897,198,2,0,255,False,False
874,67898,198,0,0,255,True,False
875,67899,198,1,255,255,False,False
876,70058,383,7,255,255,False,True
877,67137,195,5,255,255,False,True
878,67166,195,1,2,255,False,True
879,67879,195,3,255,255,False,True
880,67882,195,4,5,255,False,True
881,65908,201,2,0,255,False,False
882,65909,200,0,0,255,True,False
883,67116,200,0,0,255,True,False
884,67116,200,1,2,255,False,False
885,67777,200,1,255,255,False,False
886,67177,202,255,0,255,False,False
887,67186,202,1,255,255,False,False
888,67774,202,1,2,255,False,False
889,68755,197,0,0,255,True,False
890,68755,197,5,6,255,False,False
891,68755,196,255,0,255,False,False
892,66057,209,2,6,255,False,False
893,67115,203,4,5,255,False,False
894,67115,204,12,13,255,False,False
895,67115,205,7,8,255,False,False
896,67115,206,15,16,255,False,False
897,67115,208,16,17,255,False,False
898,67115,207,17,18,255,False,False
899,68610,210,2,3,255,False,False
900,68610,210,4,6,255,False,False
901,65905,45,255,0,255,False,False
902,68470,386,1,2,255,False,False
903,68470,211,2,0,255,False,False
904,68029,211,0,0,255,True,False
905,68471,211,0,0,255,True,False
906,66655,203,4,5,255,False,False
907,66655,205,7,8,255,False,False
908,66655,204,12,13,255,False,False
909,66655,206,15,16,255,False,False
910,66655,208,16,17,255,False,False
911,66655,207,17,18,255,False,False
912,66656,203,4,5,255,False,False
913,66656,205,7,8,255,False,False
914,66656,204,12,13,255,False,False
915,66656,206,15,16,255,False,False
916,66656,208,16,17,255,False,False
917,66656,207,17,18,255,False,False
918,66657,203,4,5,255,False,False
919,66657,205,7,8,255,False,False
920,66657,204,12,13,255,False,False
921,66657,206,15,16,255,False,False
922,66657,208,16,17,255,False,False
923,66657,207,17,18,255,False,False
924,66658,203,4,5,255,False,False
925,66658,205,7,8,255,False,False
926,66658,204,12,13,255,False,False
927,66658,206,15,16,255,False,False
928,66658,208,16,17,255,False,False
929,66658,207,17,18,255,False,False
930,66659,203,4,5,255,False,False
931,66659,205,7,8,255,False,False
932,66659,204,12,13,255,False,False
933,66659,206,15,16,255,False,False
934,66659,208,16,17,255,False,False
935,66659,207,17,18,255,False,False
936,66660,203,4,5,255,False,False
937,66660,205,7,8,255,False,False
938,66660,204,12,13,255,False,False
939,66660,206,15,16,255,False,False
940,66660,208,16,17,255,False,False
941,66660,207,17,18,255,False,False
942,66661,203,4,5,255,False,False
943,66661,205,7,8,255,False,False
944,66661,204,12,13,255,False,False
945,66661,206,15,16,255,False,False
946,66661,208,16,17,255,False,False
947,66661,207,17,18,255,False,False
948,66662,203,4,5,255,False,False
949,66662,205,7,8,255,False,False
950,66662,204,12,13,255,False,False
951,66662,206,15,16,255,False,False
952,66662,208,16,17,255,False,False
953,66662,207,17,18,255,False,False
954,66663,203,4,5,255,False,False
955,66663,205,7,8,255,False,False
956,66663,204,12,13,255,False,False
957,66663,206,15,16,255,False,False
958,66663,208,16,17,255,False,False
959,66663,207,17,18,255,False,False
960,66087,212,1,2,255,False,False
961,66087,212,255,0,255,False,False
962,66177,212,0,0,255,True,False
963,68502,213,2,255,255,False,False
964,67152,214,1,2,255,False,False
965,67152,215,2,3,255,False,False
966,65983,216,1,2,255,False,False
967,65983,216,255,0,255,False,False
968,65984,216,0,0,255,True,False
969,66543,216,255,0,255,False,False
970,66544,216,0,0,255,True,False
971,66544,216,255,0,255,False,False
972,66545,216,0,0,255,True,False
973,67249,216,2,4,255,False,False
974,65879,220,3,4,255,False,False
975,65879,221,4,5,255,False,False
976,65611,217,4,5,255,False,False
977,65620,218,4,5,255,False,False
978,65626,219,3,4,255,False,False
979,68539,222,3,4,255,False,False
980,68539,223,4,255,255,False,True
981,68539,223,255,0,255,False,False
982,68540,223,0,0,255,True,False
983,68540,222,1,2,255,False,True
984,68540,222,3,4,255,False,True
985,68540,222,4,255,255,False,False
986,68625,222,2,3,255,False,True
987,68625,222,3,5,255,False,False
988,68625,222,8,255,255,False,True
989,68625,222,255,0,255,False,False
990,68626,222,0,0,255,True,False
991,68626,222,11,0,255,False,False
992,68627,222,0,0,255,True,False
993,68627,222,1,2,255,False,False
994,68627,224,2,255,255,False,False
995,67890,45,2,3,255,False,False
996,68627,223,255,0,255,False,False
997,68628,223,0,0,255,True,False
998,68628,222,2,255,255,False,True
999,68723,222,2,3,255,False,True
1000,68723,222,3,4,255,False,False
1001,68724,222,1,3,255,False,False
1002,68724,222,5,6,255,False,True
1003,68724,222,6,0,255,False,False
1004,68725,222,0,0,255,True,False
1005,68725,222,2,3,255,False,True
1006,68725,222,3,255,255,False,False
1007,68726,222,0,0,255,True,False
1008,68726,222,1,3,255,False,False
1009,68726,222,255,0,255,False,False
1010,68540,225,2,3,255,False,False
1011,68628,226,1,2,255,False,False
1012,68725,227,1,2,255,False,False
1013,67011,228,0,0,255,True,False
1014,67117,228,0,0,255,True,False
1015,67118,228,2,0,255,False,False
1016,67119,228,0,0,255,True,False
1017,67125,228,255,0,255,False,False
1018,67126,228,0,0,255,True,False
1019,67132,228,255,0,255,False,False
1020,67133,228,0,0,255,True,False
1021,67133,228,1,2,255,False,False
1022,67134,228,1,2,255,False,False
1023,67134,228,255,0,255,False,False
1024,67135,228,0,0,255,True,False
1025,67138,228,2,255,255,False,True
1026,67138,228,255,0,255,False,False
1027,67139,228,0,0,255,True,False
1028,67140,228,1,2,255,False,True
1029,67165,228,2,3,255,False,False
1030,67169,228,2,3,255,False,False
1031,67173,228,1,255,255,False,True
1032,67173,228,255,0,255,False,False
1033,67174,228,0,0,255,True,False
1034,67198,228,3,255,255,False,False
1035,67205,231,6,255,255,False,True
1036,67205,228,255,0,255,False,False
1037,67692,228,0,0,255,True,False
1038,67699,228,255,0,255,False,False
1039,67778,228,1,2,255,False,False
1040,67782,228,2,255,255,False,True
1041,67783,228,255,0,255,False,False
1042,67877,228,2,255,255,False,True
1043,67877,228,255,0,255,False,False
1044,67878,228,0,0,255,True,False
1045,67205,232,3,4,255,False,False
1046,67205,229,4,5,255,False,True
1047,67205,230,5,6,255,False,False
1048,68562,233,6,255,255,False,False
1049,70205,13,2,3,255,False,False
1050,68564,233,255,0,255,False,False
1051,68565,234,0,0,255,True,False
1052,68606,233,1,2,255,False,False
1053,68608,233,2,0,255,False,False
1054,68609,234,0,0,255,True,False
1055,68609,233,255,0,255,False,False
1056,68610,234,0,0,255,True,False
1057,68610,233,255,0,255,False,False
1058,68611,234,0,0,255,True,False
1059,68679,233,255,0,255,False,False
1060,68680,234,0,0,255,True,False
1061,68681,233,1,3,255,False,False
1062,70202,13,2,3,255,False,False
1063,68681,233,255,0,255,False,False
1064,68682,234,0,0,255,True,False
1065,68684,233,3,4,255,False,False
1066,68716,233,255,0,255,False,False
1067,68717,234,0,0,255,True,False
1068,68717,233,255,0,255,False,False
1069,68718,234,0,0,255,True,False
1070,65630,236,3,4,255,False,False
1071,65632,237,3,4,255,False,False
1072,65740,238,4,5,255,False,False
1073,65781,235,4,255,255,False,False
1074,65902,239,3,4,255,False,False
1075,65966,240,3,255,255,False,False
1076,65967,241,3,255,255,False,False
1077,66038,242,4,5,255,False,False
1078,66050,243,2,3,255,False,False
1079,66196,244,3,4,255,False,False
1080,66213,245,2,255,255,False,False
1081,66337,246,2,3,255,False,False
1082,66368,247,3,4,255,False,False
1083,68551,267,3,4,255,False,False
1084,68551,266,4,7,255,False,False
1085,68551,266,11,255,255,False,False
1086,68552,266,1,2,255,False,False
1087,68552,266,4,6,255,False,False
1088,68552,268,6,7,255,False,False
1089,68552,266,7,255,255,False,False
1090,68688,266,1,3,255,False,False
1091,68688,268,4,5,255,False,False
1092,68701,266,1,2,255,False,False
1093,68702,266,1,3,255,False,False
1094,68061,269,2,3,255,False,False
1095,67265,270,3,255,255,False,False
1096,67894,271,2,255,255,False,False
1097,70202,13,255,0,255,False,False
1098,68469,272,3,4,255,False,False
1099,0,0,0,0,0,False,False
1100,0,0,0,0,0,False,False
1101,0,0,0,0,0,False,False
1102,0,0,0,0,0,False,False
1103,68464,273,5,0,255,False,False
1104,70073,13,255,0,255,False,False
1105,68465,273,0,0,255,True,False
1106,68465,273,1,2,255,False,False
1107,68465,273,255,0,255,False,False
1108,68466,273,0,0,255,True,False
1109,68466,273,1,2,255,False,False
1110,68466,273,255,0,255,False,False
1111,68467,273,0,0,255,True,False
1112,68467,273,1,2,255,False,False
1113,68467,273,255,0,255,False,False
1114,68468,273,0,0,255,True,False
1115,68468,273,1,2,255,False,False
1116,68465,274,2,3,255,False,False
1117,68466,275,2,3,255,False,False
1118,68467,276,2,3,255,False,False
1119,68468,277,2,3,255,False,False
1120,68567,278,2,0,255,False,False
1121,0,0,0,0,0,False,False
1122,68568,278,0,0,255,True,False
1123,68568,278,1,2,255,False,False
1124,68568,278,3,0,255,False,False
1125,0,0,0,0,0,False,False
1126,68569,278,0,0,255,True,False
1127,68569,278,1,2,255,False,False
1128,68569,278,3,255,255,False,False
1129,68570,278,1,2,255,False,False
1130,68570,278,2,3,255,False,False
1131,68570,278,255,0,255,False,False
1132,68571,278,0,0,255,True,False
1133,68571,278,1,2,255,False,False
1134,68568,279,2,3,255,False,False
1135,68569,280,2,3,255,False,False
1136,68570,281,3,255,255,False,False
1137,68571,282,2,3,255,False,False
1138,68690,285,2,3,255,False,False
1139,68690,286,3,4,255,False,False
1140,68690,286,5,0,255,False,False
1141,0,0,0,0,0,False,False
1142,68691,286,0,0,255,True,False
1143,68691,286,255,0,255,False,False
1144,68692,286,0,0,255,True,False
1145,68692,287,4,5,255,False,False
1146,68692,287,6,7,255,False,False
1147,68690,288,4,5,255,False,False
1148,68691,289,1,2,255,False,False
1149,68692,290,5,6,255,False,False
1150,68692,291,7,8,255,False,False
1151,68692,292,8,255,255,False,False
1152,70283,283,255,0,255,False,False
1153,70284,176,255,0,255,False,False
1154,70285,176,0,0,255,True,False
1155,70286,86,2,4,255,False,False
1156,68005,293,2,4,255,False,False
1157,70329,19,1,0,255,False,False
1158,68005,294,5,255,255,False,False
1159,68005,295,255,0,255,False,False
1160,68068,296,3,4,255,False,False
1161,68068,296,4,5,255,False,False
1162,68068,297,5,6,255,False,False
1163,70336,298,2,3,255,False,False
1164,68696,299,4,255,255,False,False
1165,69208,300,255,0,255,False,False
1166,70330,19,1,0,255,False,False
1167,69261,300,255,0,255,False,False
1168,69262,300,0,0,255,True,False
1169,69262,300,1,0,255,False,False
1170,69263,300,0,0,255,True,False
1171,69263,300,2,0,255,False,False
1172,69264,300,0,0,255,True,False
1173,69264,300,1,0,255,False,False
1174,69373,300,0,0,255,True,False
1175,69373,300,255,0,255,False,False
1176,69374,300,0,0,255,True,False
1177,69374,300,2,0,255,False,False
1178,69375,300,0,0,255,True,False
1179,69375,300,1,0,255,False,False
1180,69376,300,0,0,255,True,False
1181,69376,300,2,0,255,False,False
1182,69425,300,0,0,255,True,False
1183,69425,300,1,0,255,False,False
1184,69426,300,0,0,255,True,False
1185,69426,300,1,2,255,False,False
1186,69426,300,255,0,255,False,False
1187,69427,300,0,0,255,True,False
1188,69427,300,255,0,255,False,False
1189,69491,300,0,0,255,True,False
1190,69494,300,1,0,255,False,False
1191,69495,300,0,0,255,True,False
1192,69495,300,1,2,255,False,False
1193,69496,300,0,0,255,True,False
1194,69497,300,0,0,255,True,False
1195,69497,300,1,0,255,False,False
1196,69498,300,0,0,255,True,False
1197,69498,300,1,0,255,False,False
1198,69518,300,255,0,255,False,False
1199,69519,300,0,0,255,True,False
1200,69519,300,255,0,255,False,False
1201,69520,300,0,0,255,True,False
1202,69535,300,0,0,255,True,False
1203,69535,300,1,0,255,False,False
1204,69536,300,0,0,255,True,False
1205,69536,300,1,0,255,False,False
1206,69537,300,0,0,255,True,False
1207,69537,300,1,0,255,False,False
1208,69538,300,0,0,255,True,False
1209,69538,300,1,0,255,False,False
1210,69539,300,0,0,255,True,False
1211,69539,300,1,0,255,False,False
1212,69540,300,0,0,255,True,False
1213,69540,300,1,0,255,False,False
1214,69541,300,0,0,255,True,False
1215,69541,300,1,0,255,False,False
1216,69542,300,0,0,255,True,False
1217,69542,300,1,2,255,False,False
1218,69615,300,0,0,255,True,False
1219,69615,300,1,0,255,False,False
1220,69616,300,0,0,255,True,False
1221,69616,300,1,0,255,False,False
1222,69495,300,2,255,1,False,False
1223,69495,300,2,255,2,False,False
1224,69495,300,255,0,255,False,False
1225,69542,300,255,0,255,False,False
1226,65971,301,0,0,255,True,False
1227,65971,301,1,0,255,False,False
1228,65973,301,0,0,255,True,False
1229,66024,301,0,0,255,True,False
1230,66025,301,0,0,255,True,False
1231,67677,301,1,2,255,False,False
1232,67677,301,255,0,255,False,False
1233,69566,301,0,0,255,True,False
1234,68504,301,3,0,255,False,False
1235,68505,301,0,0,255,True,False
1236,68617,301,0,0,255,True,False
1237,68617,301,255,0,255,False,False
1238,68737,301,0,0,255,True,False
1239,68737,301,255,0,255,False,False
1240,69617,301,0,0,255,True,False
1241,69617,301,255,0,255,False,False
1242,65972,302,0,0,255,True,False
1243,66101,302,255,0,255,False,False
1244,66112,302,0,0,255,True,False
1245,65969,256,2,255,255,False,False
1246,66731,259,2,3,255,False,False
1247,66732,258,3,4,255,False,False
1248,66733,257,3,4,255,False,False
1249,66845,259,1,2,0,False,False
1250,66845,258,1,2,1,False,False
1251,66845,257,1,2,2,False,False
1252,66897,260,1,255,255,False,False
1253,67066,261,3,255,255,False,False
1254,69421,262,5,6,255,False,False
1255,67405,198,1,2,1,False,False
1256,66726,263,7,8,255,False,False
1257,66844,264,2,255,255,False,False
1258,70336,303,3,255,255,False,False
1259,66055,304,1,2,255,False,False
1260,66055,265,2,3,255,False,False
1261,66393,305,2,255,255,False,False
1262,69631,164,1,2,0,False,False
1263,69631,170,1,2,1,False,False
1264,66488,248,3,4,255,False,False
1265,65893,249,2,3,1,False,False
1266,65893,306,2,3,2,False,False
1267,65893,307,4,5,4,False,False
1268,65893,217,4,5,5,False,False
1269,65894,250,2,3,1,False,False
1270,65894,308,2,3,2,False,False
1271,65894,309,4,5,4,False,False
1272,65894,236,4,5,5,False,False
1273,65895,310,1,2,255,False,False
1274,65895,311,3,4,255,False,False
1275,65895,253,5,6,255,False,False
1276,65895,237,7,8,255,False,False
1277,67062,253,3,255,255,False,False
1278,65896,205,3,4,2,False,False
1279,65896,313,3,4,3,False,False
1280,65896,252,3,4,4,False,False
1281,65896,312,5,6,255,False,False
1282,67061,312,3,255,255,False,False
1283,66664,249,2,255,255,False,False
1284,66665,249,2,255,255,False,False
1285,66666,249,2,255,255,False,False
1286,69542,300,2,255,1,False,False
1287,69542,300,2,255,2,False,False
1288,66667,250,2,255,255,False,False
1289,66668,250,2,255,255,False,False
1290,66669,250,2,255,255,False,False
1291,67060,252,3,255,255,False,False
1292,66854,251,6,7,255,False,False
1293,66540,314,255,0,255,False,False
1294,66541,314,0,0,255,True,False
1295,66541,314,1,2,255,False,False
1296,66541,314,3,4,255,False,False
1297,66541,314,255,0,255,False,False
1298,66057,314,0,0,255,True,False
1299,66030,315,3,4,255,False,False
1300,66738,316,2,3,255,False,False
1301,67010,317,4,5,255,False,False
1302,65700,314,1,2,255,False,False
1303,65700,314,255,0,255,False,False
1304,69409,254,2,255,255,False,False
1305,67153,318,3,4,255,False,False
1306,67153,319,4,255,255,False,True
1307,67153,319,255,0,255,False,False
1308,67176,320,3,4,255,False,False
1309,67196,321,4,5,255,False,False
1310,67647,322,2,255,255,False,False
1311,67648,323,2,255,255,False,False
1312,67649,324,3,255,255,False,False
1313,67737,325,2,3,255,False,False
1314,67738,326,2,3,255,False,False
1315,68551,328,2,3,255,False,False
1316,68552,329,3,4,255,False,False
1317,68551,330,8,9,255,False,False
1318,68688,331,3,4,255,False,False
1319,68701,332,3,255,255,False,False
1320,68688,266,5,0,255,False,False
1321,68702,266,3,4,2,False,False
1322,68702,266,3,4,3,False,False
1323,68702,266,3,4,4,False,False
1324,68702,266,4,255,255,False,False
1325,67768,327,3,4,255,False,False
1326,67749,217,1,2,255,False,False
1327,67749,236,2,3,255,False,False
1328,67749,237,3,4,255,False,False
1329,67749,239,5,6,255,False,False
1330,67749,241,6,7,255,False,False
1331,67749,240,7,8,255,False,False
1332,67749,322,9,10,255,False,False
1333,67749,318,10,11,255,False,False
1334,67749,23,11,12,255,False,False
1335,67749,320,12,13,255,False,False
1336,67090,333,5,6,255,False,False
1337,67780,334,5,6,255,False,False
1338,67784,335,2,255,255,False,False
1339,67818,336,3,255,255,False,False
1340,67878,337,3,4,255,False,False
1341,67890,338,6,7,255,False,False
1342,67922,339,2,255,255,False,False
1343,67938,340,2,255,255,False,False
1344,67932,336,1,2,0,False,False
1345,67932,339,1,2,1,False,False
1346,67932,340,1,2,2,False,False
1347,67152,341,3,4,255,False,False
1348,67183,342,4,5,255,False,False
1349,67652,343,3,4,255,False,False
1350,67651,344,4,5,255,False,False
1351,67206,257,4,255,3,False,False
1352,67206,259,4,255,4,False,False
1353,67206,258,4,255,5,False,False
1354,67766,345,2,3,255,False,False
1355,67781,347,1,2,255,False,False
1356,67781,346,2,3,255,False,False
1357,67868,348,2,3,255,False,False
1358,67881,207,8,255,255,False,False
1359,67930,349,3,5,255,False,False
1360,67930,350,5,6,255,False,False
1361,67940,206,1,2,0,False,False
1362,67940,208,1,2,1,False,False
1363,67940,207,1,2,2,False,False
1364,67940,263,2,3,3,False,False
1365,67940,260,2,3,4,False,False
1366,67940,262,2,3,5,False,False
1367,67940,218,2,3,6,False,False
1368,67940,382,3,4,7,False,False
1369,67940,342,3,4,8,False,False
1370,67940,345,4,5,9,False,False
1371,67940,348,4,5,10,False,False
1372,67940,351,4,5,11,False,False
1373,67626,352,6,7,255,False,False
1374,67627,353,1,2,255,False,False
1375,67628,354,1,2,255,False,False
1376,67629,355,1,2,255,False,False
1377,67629,364,2,3,255,False,False
1378,67785,356,5,255,255,False,False
1379,67786,357,1,2,255,False,False
1380,67787,358,1,255,255,False,False
1381,67788,359,1,2,255,False,False
1382,67788,365,2,3,255,False,False
1383,67871,360,3,4,255,False,False
1384,67872,361,1,2,255,False,False
1385,67873,362,1,2,255,False,False
1386,67874,366,1,2,255,False,False
1387,67874,363,2,3,255,False,False
1388,67874,381,3,4,255,False,False
1389,68168,367,3,4,255,False,False
1390,68169,368,2,255,255,False,False
1391,68170,369,2,255,255,False,False
1392,68613,370,2,3,255,False,False
1393,68678,371,2,255,255,False,False
1394,68703,372,2,3,255,False,False
1395,68719,373,1,2,255,False,False
1396,68680,374,2,3,255,False,False
1397,69656,375,1,2,255,False,False
1398,69656,375,255,0,255,False,False
1399,69657,375,0,0,255,True,False
1400,69657,375,255,0,255,False,False
1401,69658,375,0,0,255,True,False
1402,69658,375,255,0,255,False,False
1403,69659,375,0,0,255,True,False
1404,69659,375,255,0,255,False,False
1405,69660,375,0,0,255,True,False
1406,69660,375,255,0,255,False,False
1407,69661,375,0,0,255,True,False
1408,69661,375,4,255,255,False,False
1409,69371,375,1,2,255,False,False
1410,69372,375,1,2,255,False,False
1411,68562,375,4,6,255,False,False
1412,68562,375,255,0,255,False,False
1413,68563,375,0,0,255,True,False
1414,68564,375,1,255,255,False,False
1415,68565,375,1,2,255,False,False
1416,68606,375,255,0,255,False,False
1417,68607,375,0,0,255,True,False
1418,68610,375,6,7,255,False,True
1419,68610,375,7,255,255,False,False
1420,68679,375,3,255,255,False,False
1421,68680,375,3,255,255,False,True
1422,68680,375,255,0,255,False,False
1423,68681,375,0,0,255,True,False
1424,68681,375,3,255,255,False,False
1425,68622,375,0,0,255,True,False
1426,68623,375,255,0,255,False,False
1427,68677,375,0,0,255,True,False
1428,68677,375,1,0,255,False,False
1429,68689,375,0,0,255,True,False
1430,68689,375,1,2,0,False,False
1431,68689,375,1,2,1,False,False
1432,68689,375,2,0,255,False,False
1433,70284,284,0,0,255,True,False
1434,68610,377,3,4,255,False,False
1435,68025,376,2,3,255,False,False
1436,68500,378,4,5,255,False,False
1437,67114,379,11,12,255,False,False
1438,66053,195,2,3,255,False,True
1439,70072,380,3,4,255,False,False
1440,68629,222,1,0,255,False,False
1441,68727,222,255,0,255,False,False
1442,68011,137,2,3,255,False,False
1443,66711,195,1,255,1,False,False
1444,66711,195,1,255,2,False,False
1445,66711,195,1,255,3,False,False
1446,66711,195,1,255,4,False,False
1447,70327,13,1,3,255,False,False
1448,70327,13,4,5,255,False,True
1449,70327,13,5,6,255,False,False
1450,70327,385,6,7,255,False,False
1451,70327,384,7,255,255,False,True
1452,70327,384,255,0,255,False,False
1453,70328,384,0,0,255,True,False
1454,70350,301,1,0,255,False,False
1455,70337,387,255,0,255,False,False
1456,69914,388,2,0,255,False,False
1457,69915,388,0,0,255,True,False
1458,69915,388,1,5,255,False,False
1459,69945,388,5,0,255,False,False
1460,69946,388,0,0,255,True,False
1461,69946,388,1,0,255,False,False
1462,69947,388,0,0,255,True,False
1463,69947,388,1,0,255,False,False
1464,69948,388,0,0,255,True,False
1465,69948,388,1,2,255,False,False
1466,70284,389,2,3,255,False,False
1467,70284,390,3,4,255,False,False
1468,70284,391,5,6,255,False,False
1469,70284,392,6,255,255,False,False
1470,70284,393,4,5,255,False,False
1471,70289,51,5,255,255,False,False
1472,70284,394,1,2,255,False,False
1473,70337,301,0,0,255,True,False
1474,70337,301,1,255,255,False,False
1475,70396,51,1,2,255,False,False
1476,70396,395,3,4,255,False,False
1477,70396,434,4,6,255,False,False
1478,70396,396,6,255,255,False,False
1479,70401,397,2,3,255,False,False
1480,70407,398,2,3,255,False,False
1481,70415,399,3,4,255,False,False
1482,70415,400,4,5,255,False,False
1483,70420,401,2,3,255,False,False
1484,70427,402,1,2,255,False,False
1485,70430,403,4,5,255,False,False
1486,70433,404,2,3,255,False,False
1487,70445,405,5,6,255,False,False
1488,70445,406,6,255,255,False,False
1489,70448,407,2,3,255,False,False
1490,70455,409,4,255,255,False,False
1491,70455,408,255,0,255,False,False
1492,70456,408,0,0,255,True,False
1493,70456,408,1,2,255,False,False
1494,70457,410,3,255,255,False,False
1495,70457,408,255,0,255,False,False
1496,70458,408,0,0,255,True,False
1497,70459,411,2,3,255,False,False
1498,70462,412,2,3,255,False,False
1499,70462,413,3,4,255,False,False
1500,70462,414,4,255,255,False,False
1501,70466,416,8,255,255,False,False
1502,70466,415,255,0,255,False,False
1503,70467,415,0,0,255,True,False
1504,70468,415,2,0,255,False,False
1505,70469,415,0,0,255,True,False
1506,70469,417,2,3,255,False,False
1507,70473,418,1,2,255,False,False
1508,70473,418,5,0,255,False,False
1509,70474,418,0,0,255,True,False
1510,70478,419,3,255,255,False,False
1511,70479,418,2,0,255,False,False
1512,70480,418,0,0,255,True,False
1513,70480,418,1,255,255,False,False
1514,70481,420,2,3,255,False,False
1515,70481,421,3,4,255,False,False
1516,70481,422,4,5,255,False,False
1517,70481,421,5,255,255,False,False
1518,70481,418,255,0,255,False,False
1519,70482,418,0,0,255,True,False
1520,70484,423,2,3,255,False,False
1521,70484,424,3,4,255,False,False
1522,70484,425,4,5,255,False,False
1523,70484,426,5,0,255,False,False
1524,70495,427,2,3,255,False,False
1525,70495,428,3,4,255,False,False
1526,70495,429,4,5,255,False,False
1527,70495,430,5,255,255,False,False
1528,70396,431,255,0,255,False,False
1529,0,0,0,0,0,False,False
1530,70549,432,2,3,255,False,False
1531,70550,433,3,4,255,False,False
1532,69183,435,4,255,255,False,False
1533,69988,436,3,255,255,False,False
1534,69988,437,255,0,255,False,False
1535,69183,444,255,0,255,False,False
1536,70496,438,2,0,255,False,False
1537,70497,439,0,0,255,True,False
1538,70497,440,1,2,255,False,False
1539,70497,439,2,0,255,False,False
1540,70498,439,0,0,255,True,False
1541,70498,441,1,2,255,False,False
1542,70498,439,2,0,255,False,False
1543,70499,439,0,0,255,True,False
1544,70499,439,255,0,255,False,False
1545,70500,439,0,0,255,True,False
1546,70500,442,1,2,255,False,False
1547,70500,439,2,0,255,False,False
1548,70501,439,0,0,255,True,False
1549,70501,443,1,2,255,False,False
1550,70501,439,2,3,255,False,False
1551,70763,446,2,0,255,False,False
1552,70764,446,0,0,255,True,False
1553,70764,446,2,6,255,False,False
1554,70764,447,255,0,255,False,False
1555,70764,448,7,255,255,False,False
1556,70780,408,4,5,255,False,False
1557,70782,449,4,5,255,False,False
1558,70782,450,5,0,255,False,False
1559,70783,450,0,0,255,True,False
1560,70783,450,1,4,255,False,False
1561,70780,418,255,0,255,False,False
1562,70781,418,0,0,255,True,False
1563,70782,418,2,3,255,False,False
1564,70783,418,255,0,255,False,False
1565,70784,418,0,0,255,True,False
1566,70786,418,1,4,255,False,False
1567,70786,418,255,0,255,False,False
1568,70769,451,4,5,255,False,False
1569,70769,452,5,0,255,False,False
1570,70770,452,0,0,255,True,False
1571,70770,452,1,0,255,False,False
1572,70771,452,0,0,255,True,False
1573,70772,453,2,255,255,False,False
1574,70724,454,4,0,255,False,False
1575,70788,11,2,255,255,False,False
1576,0,0,0,0,0,False,False
1577,70831,455,7,0,255,False,False
1578,70832,455,0,0,255,True,False
1579,70825,457,1,3,255,False,False
1580,70825,457,4,5,255,False,False
1581,70825,438,6,0,255,False,False
1582,70826,439,0,0,255,True,False
1583,70826,458,1,255,255,False,False
1584,70826,439,255,0,255,False,False
1585,70827,439,0,0,255,True,False
1586,70827,459,1,255,255,False,False
1587,70827,439,255,0,255,False,False
1588,70828,439,0,0,255,True,False
1589,70828,460,3,4,255,False,False
1590,70828,461,4,5,255,False,False
1591,70828,462,5,255,255,False,False
1592,70828,457,255,0,255,False,False
1593,70829,457,0,0,255,True,False
1594,70829,457,2,3,255,False,False
1595,70829,439,255,0,255,False,False
1596,70830,439,0,0,255,True,False
1597,70830,463,1,2,255,False,False
1598,70830,439,2,3,255,False,False
1599,70830,457,3,255,255,False,False
1600,70848,456,0,0,255,True,False
1601,70789,475,3,0,255,False,False
1602,70790,464,0,0,255,True,False
1603,70790,464,1,0,255,False,False
1604,70835,418,0,0,255,True,False
