key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
45.1,8905079,2,69928,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
46.0,8465766,1,69933,0,False,1,70276,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
46.1,8465762,2,69934,2,False,1,70276,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
46.2,8794413,2,69934,2,False,2,69934,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
46.3,8464943,1,69935,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
46.4,9627908,1,70217,0,False,1,70218,0,False,1,70219,0,False,1,70220,0,False,1,70221,0,False,0,0,0,False,0,0,0,False
46.5,9808974,1,70276,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
46.6,9838150,2,70277,2,False,1,70285,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
46.7,11534096,2,70789,1,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
47.0,8964469,2,69991,3,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
47.1,8998095,2,69991,3,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
47.2,8998096,2,69991,3,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
47.3,8626516,2,69995,1,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
47.4,8628847,2,69996,5,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
47.5,8628848,2,69996,5,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
47.6,8628849,2,69998,1,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
47.7,8628850,2,69998,1,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
47.8,8927217,2,69997,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
47.9,8773008,2,69999,4,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
47.10,8802589,2,69999,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
47.11,8483021,2,69999,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
47.12,8996912,2,69999,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
47.13,9342606,1,70137,0,False,1,70142,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
47.14,8961773,1,69704,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
47.15,9385708,2,70137,1,False,2,70137,2,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
48.0,8996066,1,69690,0,False,1,69691,0,False,1,69692,0,False,1,69694,0,False,1,69695,0,False,0,0,0,False,0,0,0,False
48.1,8872864,1,69697,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
48.2,8792715,1,69698,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
49.0,8766060,2,69913,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
49.1,8994337,2,69948,2,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
50.0,8964469,2,69991,3,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
50.1,8998095,2,69991,3,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
50.2,8998096,2,69991,3,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
50.3,8626516,2,69995,1,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
50.4,8628847,2,69996,5,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
50.5,8628848,2,69996,5,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
50.6,8628849,2,69998,1,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
50.7,8628850,2,69998,1,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
50.8,8927217,2,69997,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
50.9,8773008,2,69999,4,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
50.10,8802589,2,69999,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
50.11,8483021,2,69999,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
50.12,9060003,2,69999,4,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
50.13,9342606,1,70137,0,False,1,70142,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
50.14,8961773,1,69704,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
50.15,9385708,2,70137,1,False,2,70137,2,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
51.0,10628680,2,70401,3,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
51.1,10628605,2,70415,3,False,2,70415,4,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
51.2,10632805,2,70495,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
51.3,10757216,2,70455,255,False,2,70462,3,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
51.4,10638074,2,70455,255,False,2,70478,1,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
51.5,10653871,2,70455,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
52.0,10570830,2,70427,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
53.0,9867101,2,70405,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
53.1,10562741,2,70406,3,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
53.2,10562742,2,70406,4,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
53.3,10613522,2,70406,4,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
53.4,10429375,2,70422,255,False,2,70424,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
53.5,11140956,1,70729,0,False,1,70730,0,False,1,70731,0,False,1,70732,0,False,1,70733,0,False,0,0,0,False,0,0,0,False
54.0,10614014,2,70439,1,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
54.1,11741016,1,70791,0,False,1,70792,0,False,1,70793,0,False,1,70794,0,False,1,70795,0,False,0,0,0,False,0,0,0,False
55.0,10399297,2,70478,3,False,2,70495,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
55.1,10558455,1,70495,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
55.2,10968008,2,70781,2,False,2,70786,5,False,2,70903,255,False,2,70907,6,False,0,0,0,False,0,0,0,False,0,0,0,False
56.0,10511646,2,70455,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
56.1,9872339,2,70455,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
56.2,10746983,2,70459,2,False,2,70478,1,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
56.3,10510357,2,70461,255,False,2,70462,3,False,2,70785,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
56.4,10515675,2,70462,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
57.0,10617550,2,70469,3,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
57.1,11861199,2,70908,4,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
58.0,10591852,2,70486,9,False,2,70486,255,False,2,70909,2,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
58.1,10591856,2,70488,255,False,2,70909,2,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
58.2,10613110,2,70491,255,False,2,70909,2,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
58.3,10613109,2,70494,255,False,2,70909,2,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
58.4,10596151,2,70495,255,False,2,70906,255,False,2,70909,2,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
58.5,10109854,2,70488,255,False,2,70909,2,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
58.6,0,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
59.0,11622293,1,70849,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
60.0,11849003,2,70905,3,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
60.1,11849052,2,70904,5,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
60.2,11849207,2,70904,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
60.3,11849254,2,70905,8,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
60.4,11850862,2,70904,8,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
60.5,11851720,2,70905,4,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
60.6,11851722,2,70904,9,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
60.7,11851723,2,70905,1,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
61.0,11986969,1,70866,0,False,1,70867,0,False,1,70868,0,False,1,70869,0,False,1,70870,0,False,0,0,0,False,0,0,0,False
62.0,11863576,2,70764,7,False,2,70767,1,False,2,70767,5,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
62.1,12001802,2,70767,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
63.0,11877921,1,70917,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
64.0,12279801,1,70985,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
