#,Unknown0,Unknown1,Unknown5,Unknown2,Unknown3,Unknown4
801,11879927,41098,1000,1,1,False
802,12002241,41721,1000,1,0,False
803,12002190,41722,1000,1,0,False
804,11831099,41075,1000,2,0,False
805,11831099,41102,1000,2,0,False
806,11831099,41104,1000,2,0,False
807,11831099,41106,1000,2,0,False
808,11879845,41076,1000,2,0,False
809,11879845,41103,1000,2,0,False
810,11879845,41105,1000,2,0,False
811,11879846,41077,1000,2,0,False
812,11879847,41078,1000,2,0,False
813,11879848,41079,1000,2,0,False
814,11879899,41080,1000,2,0,False
815,11879902,41081,1000,2,0,False
816,11879905,41082,1000,2,0,False
817,11879906,41083,1000,2,0,False
818,11879907,41084,1000,2,0,False
819,11879909,41085,1000,2,0,False
820,11879911,41086,1000,2,0,False
821,11879912,41087,1000,2,0,False
822,11879913,41088,1000,2,0,False
823,11879917,41089,1000,2,0,False
824,11879919,41090,1000,2,0,False
825,11879920,41091,1000,2,0,False
826,11879921,41092,1000,2,0,False
827,11879921,41346,1000,2,0,False
828,11879922,41093,1000,2,0,False
829,11879923,41094,1000,2,0,False
830,11879924,41095,1000,2,0,False
831,11879925,41096,1000,2,0,False
832,11879926,41097,1000,2,0,False
833,11879927,41098,1000,2,0,False
834,11831099,41075,1000,2,1,False
835,11831099,41102,1000,2,1,False
836,11831099,41104,1000,2,1,False
837,11831099,41106,1000,2,1,False
838,11879845,41076,1000,2,1,False
839,11879845,41103,1000,2,1,False
840,11879845,41105,1000,2,1,False
841,11879846,41077,1000,2,1,False
842,11879847,41078,1000,2,1,False
843,11879848,41079,1000,2,1,False
844,11879899,41080,1000,2,1,False
845,11879902,41081,1000,2,1,False
846,11879905,41082,1000,2,1,False
847,11879906,41083,1000,2,1,False
848,11879907,41084,1000,2,1,False
849,11879909,41085,1000,2,1,False
850,11879911,41086,1000,2,1,False
851,11879912,41087,1000,2,1,False
852,11879913,41088,1000,2,1,False
853,11879917,41089,1000,2,1,False
854,11879919,41090,1000,2,1,False
855,11879920,41091,1000,2,1,False
856,11879921,41092,1000,2,1,False
857,11879921,41346,1000,2,1,False
858,11879922,41093,1000,2,1,False
859,11879923,41094,1000,2,1,False
860,11879924,41095,1000,2,1,False
861,11879925,41096,1000,2,1,False
862,11879926,41097,1000,2,1,False
863,11879927,41098,1000,2,1,False
864,11879929,41099,1000,1,1,False
865,11879931,41100,1000,1,1,False
866,11879933,41101,1000,1,1,False
867,11879937,41338,1000,1,1,False
868,11831057,40939,600,1,255,False
869,11831057,40940,600,1,255,False
870,11831057,41817,600,1,255,False
871,11879929,41099,1000,2,0,False
872,11879931,41100,1000,2,0,False
873,11879933,41101,1000,2,0,False
874,11879937,41338,1000,2,0,False
875,11879929,41099,1000,2,1,False
876,11879931,41100,1000,2,1,False
877,11879933,41101,1000,2,1,False
878,11879937,41338,1000,2,1,False
879,12041258,40445,1000,1,255,True
880,12041259,40445,1000,1,255,True
881,12041260,40038,1000,1,255,True
882,12041261,40038,1000,1,255,True
883,12041262,40036,1000,1,255,True
884,12041263,40036,1000,1,255,True
885,12041289,39932,1000,1,255,True
886,12041290,39932,1000,1,255,True
887,12041291,39932,1000,1,255,True
888,12041293,40041,1000,1,255,True
889,12041294,40072,1000,1,255,True
890,12041295,40072,1000,1,255,True
891,12041296,40045,1000,1,255,True
892,12041297,40036,1000,1,255,True
893,12041298,40036,1000,1,255,True
894,12041299,40038,1000,1,255,True
895,12041300,40038,1000,1,255,True
896,12043988,41255,1000,1,0,True
897,12043991,40037,1000,1,255,True
898,12043993,40037,1000,1,255,True
899,12043994,40037,1000,1,255,True
900,12043995,40072,1000,1,255,True
901,12043996,40072,1000,1,255,True
902,12043999,40037,1000,1,255,True
903,12044002,40037,1000,1,255,True
904,12044003,40072,1000,1,255,True
905,12044004,40038,1000,1,255,True
906,12044006,40038,1000,1,255,True
907,12044008,40445,1000,1,255,True
908,12044252,40041,1000,1,255,True
909,12044264,40036,1000,1,255,True
910,12044266,40036,1000,1,255,True
911,12044277,41255,1000,1,0,True
912,12044278,40037,1000,1,255,True
913,12044279,40037,1000,1,255,True
914,12044280,40037,1000,1,255,True
915,12044281,40072,1000,1,255,True
916,12044282,40037,1000,1,255,True
917,12044283,40037,1000,1,255,True
918,12044284,40037,1000,1,255,True
919,12044285,40072,1000,1,255,True
920,12044331,41256,1000,1,0,True
921,12044332,41256,1000,1,0,True
922,12044333,40038,1000,1,255,True
923,12044334,40038,1000,1,255,True
924,12044335,40037,1000,1,255,True
925,12044337,40037,1000,1,255,True
926,12044338,40037,1000,1,255,True
927,12044339,40037,1000,1,255,True
928,12044340,40445,1000,1,255,True
929,12044342,40041,1000,1,255,True
930,12044343,40044,1000,1,255,True
931,12044446,41259,1000,1,255,True
932,12044447,41259,1000,1,255,True
933,12044448,41259,1000,1,255,True
934,12044449,41259,1000,1,255,True
935,12044450,41259,1000,1,255,True
936,12044451,41259,1000,1,255,True
937,12044452,41259,1000,1,255,True
938,12044453,41259,1000,1,255,True
939,12044454,40036,1000,1,255,True
940,12044455,40036,1000,1,255,True
941,12044456,40036,1000,1,255,True
942,12044457,40036,1000,1,255,True
943,12044459,40038,1000,1,255,True
944,12044460,40038,1000,1,255,True
945,12044461,40038,1000,1,255,True
946,12044462,40038,1000,1,255,True
947,12044463,40445,1000,1,255,True
948,12044704,41258,1000,1,255,True
949,12044705,41258,1000,1,255,True
950,12044706,41258,1000,1,255,True
951,12044707,41258,1000,1,255,True
952,12044708,41258,1000,1,255,True
953,12044709,41258,1000,1,255,True
954,12044710,41258,1000,1,255,True
955,12044711,40038,1000,1,255,True
956,12044712,40038,1000,1,255,True
957,12044713,40038,1000,1,255,True
958,12044714,40036,1000,1,255,True
959,12044715,40036,1000,1,255,True
960,12044717,40036,1000,1,255,True
961,12044718,40041,1000,1,255,True
962,12044719,40045,1000,1,255,True
963,12044731,41257,1000,1,255,True
964,12044732,41257,1000,1,255,True
965,12044733,41257,1000,1,255,True
966,12044734,41257,1000,1,255,True
967,12044735,41257,1000,1,255,True
968,12044736,41257,1000,1,255,True
969,12044737,40104,1000,1,255,True
970,12044738,40041,1000,1,255,True
971,12044739,40045,1000,1,255,True
972,12044740,40038,1000,1,255,True
973,12044741,40038,1000,1,255,True
974,12044742,40038,1000,1,255,True
975,12044785,40041,1000,1,255,True
976,12044786,40037,1000,1,255,True
977,12044787,40037,1000,1,255,True
978,12044788,40037,1000,1,255,True
979,12044789,40037,1000,1,255,True
980,12044790,40041,1000,1,255,True
981,12044791,40045,1000,1,255,True
982,12044792,40045,1000,1,255,True
983,12044793,40043,1000,1,255,True
984,12044794,40036,1000,1,255,True
985,12044795,40036,1000,1,255,True
986,12044796,40036,1000,1,255,True
987,12044797,40038,1000,1,255,True
988,12044798,40038,1000,1,255,True
989,12044799,40038,1000,1,255,True
990,12044800,40072,1000,1,255,True
991,12044801,40072,1000,1,255,True
992,12044802,40038,1000,1,255,True
993,12044803,40036,1000,1,255,True
994,12044804,40036,1000,1,255,True
995,12044805,40038,1000,1,255,True
996,12044819,40445,1000,1,255,True
997,12044820,41260,1000,1,255,True
998,12044821,41260,1000,1,255,True
999,12044834,40445,1000,1,255,True
1000,12044835,40036,1000,1,255,True
1001,12044836,40036,1000,1,255,True
1002,12044837,40038,1000,1,255,True
1003,12044838,40038,1000,1,255,True
1004,12044839,40037,1000,1,255,True
1005,12044840,40038,1000,1,255,True
1006,12044841,40037,1000,1,255,True
1007,12044842,40038,1000,1,255,True
1008,12044843,40038,1000,1,255,True
1009,12044844,40038,1000,1,255,True
1010,12044846,40041,1000,1,255,True
1011,12044850,40042,1000,1,255,True
1012,12044851,40102,1000,1,255,True
1013,12044852,40041,1000,1,255,True
1014,12044853,40045,1000,1,255,True
1015,12044854,40037,1000,1,255,True
1016,12044855,40037,1000,1,255,True
1017,12044856,40038,1000,1,255,True
1018,12044857,40038,1000,1,255,True
1019,12044858,40038,1000,1,255,True
1020,12044859,40038,1000,1,255,True
1021,12044862,40036,1000,1,255,True
1022,12044863,40036,1000,1,255,True
1023,12044864,40445,1000,1,255,True
1024,12044865,40038,1000,1,255,True
1025,12044866,40038,1000,1,255,True
1026,12044867,41260,1000,1,255,True
1027,12044868,41260,1000,1,255,True
1028,12044869,41260,1000,1,255,True
1029,12044870,41260,1000,1,255,True
1030,12044871,41260,1000,1,255,True
1031,12044872,41260,1000,1,255,True
1032,12043988,41255,1000,2,4,False
1033,12044277,41255,1000,2,4,False
1034,12044332,41256,1000,2,4,False
1035,12048509,41256,1000,2,4,False
1036,12048509,41256,1000,1,0,True
1037,12048510,40037,1000,1,255,True
1038,12048511,40037,1000,1,255,True
1039,12048382,41255,1000,1,0,False
1040,12048383,41255,1000,1,0,False
1041,12048512,41256,1000,1,0,False
1042,12048514,41256,1000,1,0,False
1043,12048384,41255,1000,1,0,True
1044,12048385,41255,1000,1,0,True
1045,12048513,41256,1000,1,0,True
1046,12048515,41256,1000,1,0,True
1047,12059898,40041,1000,1,255,True
1048,12059890,40036,1000,1,255,True
1049,12059891,40036,1000,1,255,True
1050,12059892,40036,1000,1,255,True
1051,12059893,40036,1000,1,255,True
1052,12059886,40037,1000,1,255,True
1053,12059887,40037,1000,1,255,True
1054,12059888,40037,1000,1,255,True
1055,12059889,40037,1000,1,255,True
1056,12059894,40038,1000,1,255,True
1057,12059895,40038,1000,1,255,True
1058,12059896,40038,1000,1,255,True
1059,12059897,40038,1000,1,255,True
1060,12070471,40037,1000,1,255,True
1061,12070472,40037,1000,1,255,True
1062,12070485,40038,1000,1,255,True
1063,12070488,40036,1000,1,255,True
1064,12070489,40036,1000,1,255,True
1065,12070496,40036,1000,1,255,True
1066,12070497,40038,1000,1,255,True
1067,12093069,41258,1000,1,255,True
1068,12093070,41258,1000,1,255,True
1069,12093071,41257,1000,1,255,True
1070,12093072,41257,1000,1,255,True
1071,11943001,40942,600,1,0,False
1072,11943003,40942,600,1,0,False
1073,11943004,40942,600,1,0,False
1074,11943005,40942,600,1,0,False
1075,11943006,40942,600,1,0,False
1076,11943008,40942,600,1,0,False
1077,11943009,40942,600,1,0,False
1078,0,0,1000,0,255,False
1079,0,0,1000,0,255,False
1080,0,0,1000,0,255,False
1081,0,0,1000,0,255,False
1082,0,0,1000,0,255,False
1083,0,0,1000,0,255,False
1084,0,0,1000,0,255,False
1085,0,0,1000,0,255,False
1086,0,0,1000,0,255,False
1087,0,0,1000,0,255,False
1088,0,0,1000,0,255,False
1089,0,0,1000,0,255,False
1090,0,0,1000,0,255,False
1091,0,0,1000,0,255,False
1092,0,0,1000,0,255,False
1093,0,0,1000,0,255,False
1094,0,0,1000,0,255,False
1095,0,0,1000,0,255,False
1096,0,0,1000,0,255,False
1097,0,0,1000,0,255,False
1098,0,0,1000,0,255,False
1099,0,0,1000,0,255,False
1100,0,0,1000,0,255,False
1101,0,0,0,0,0,False
1102,0,0,0,0,0,False
1103,0,0,0,0,0,False
1104,0,0,0,0,0,False
1105,0,0,0,0,0,False
1106,0,0,0,0,0,False
1107,0,0,0,0,0,False
1108,0,0,0,0,0,False
1109,0,0,0,0,0,False
1110,0,0,0,0,0,False
1111,0,0,0,0,0,False
1112,0,0,0,0,0,False
1113,0,0,0,0,0,False
1114,0,0,0,0,0,False
1115,0,0,0,0,0,False
1116,0,0,0,0,0,False
1117,0,0,0,0,0,False
1118,0,0,0,0,0,False
1119,0,0,0,0,0,False
1120,0,0,0,0,0,False
1121,0,0,0,0,0,False
1122,0,0,0,0,0,False
1123,0,0,0,0,0,False
1124,0,0,0,0,0,False
1125,0,0,0,0,0,False
1126,0,0,0,0,0,False
1127,0,0,0,0,0,False
1128,0,0,0,0,0,False
1129,0,0,0,0,0,False
1130,0,0,0,0,0,False
1131,0,0,0,0,0,False
1132,0,0,0,0,0,False
1133,0,0,0,0,0,False
1134,0,0,0,0,0,False
1135,0,0,0,0,0,False
1136,0,0,0,0,0,False
1137,0,0,0,0,0,False
1138,0,0,0,0,0,False
1139,0,0,0,0,0,False
1140,0,0,0,0,0,False
1141,0,0,0,0,0,False
1142,0,0,0,0,0,False
1143,0,0,0,0,0,False
1144,0,0,0,0,0,False
1145,0,0,0,0,0,False
1146,0,0,0,0,0,False
1147,0,0,0,0,0,False
1148,0,0,0,0,0,False
1149,0,0,0,0,0,False
1150,0,0,0,0,0,False
1151,0,0,0,0,0,False
1152,0,0,0,0,0,False
1153,0,0,0,0,0,False
1154,0,0,0,0,0,False
1155,0,0,0,0,0,False
1156,0,0,0,0,0,False
1157,0,0,0,0,0,False
1158,0,0,0,0,0,False
1159,0,0,0,0,0,False
1160,0,0,0,0,0,False
1161,0,0,0,0,0,False
1162,0,0,0,0,0,False
1163,0,0,0,0,0,False
1164,0,0,0,0,0,False
1165,0,0,0,0,0,False
1166,0,0,0,0,0,False
1167,0,0,0,0,0,False
1168,0,0,0,0,0,False
1169,0,0,0,0,0,False
1170,0,0,0,0,0,False
1171,0,0,0,0,0,False
1172,0,0,0,0,0,False
1173,0,0,0,0,0,False
1174,0,0,0,0,0,False
1175,0,0,0,0,0,False
1176,0,0,0,0,0,False
1177,0,0,0,0,0,False
1178,0,0,0,0,0,False
1179,0,0,0,0,0,False
1180,0,0,0,0,0,False
1181,0,0,0,0,0,False
1182,0,0,0,0,0,False
1183,0,0,0,0,0,False
1184,0,0,0,0,0,False
1185,0,0,0,0,0,False
1186,0,0,0,0,0,False
1187,0,0,0,0,0,False
1188,0,0,0,0,0,False
1189,0,0,0,0,0,False
1190,0,0,0,0,0,False
1191,0,0,0,0,0,False
1192,0,0,0,0,0,False
1193,0,0,0,0,0,False
1194,0,0,0,0,0,False
1195,0,0,0,0,0,False
1196,0,0,0,0,0,False
1197,0,0,0,0,0,False
1198,0,0,0,0,0,False
1199,0,0,0,0,0,False
1200,0,0,0,0,0,False
1201,0,0,0,0,0,False
1202,0,0,0,0,0,False
1203,0,0,0,0,0,False
1204,0,0,0,0,0,False
1205,0,0,0,0,0,False
1206,0,0,0,0,0,False
1207,0,0,0,0,0,False
1208,0,0,0,0,0,False
1209,0,0,0,0,0,False
1210,0,0,0,0,0,False
1211,0,0,0,0,0,False
1212,0,0,0,0,0,False
1213,0,0,0,0,0,False
1214,0,0,0,0,0,False
1215,0,0,0,0,0,False
1216,0,0,0,0,0,False
1217,0,0,0,0,0,False
1218,0,0,0,0,0,False
1219,0,0,0,0,0,False
1220,0,0,0,0,0,False
1221,0,0,0,0,0,False
1222,0,0,0,0,0,False
1223,0,0,0,0,0,False
1224,0,0,0,0,0,False
1225,0,0,0,0,0,False
1226,0,0,0,0,0,False
1227,0,0,0,0,0,False
1228,0,0,0,0,0,False
1229,0,0,0,0,0,False
1230,0,0,0,0,0,False
1231,0,0,0,0,0,False
1232,0,0,0,0,0,False
1233,0,0,0,0,0,False
1234,0,0,0,0,0,False
1235,0,0,0,0,0,False
1236,0,0,0,0,0,False
1237,0,0,0,0,0,False
1238,0,0,0,0,0,False
1239,0,0,0,0,0,False
1240,0,0,0,0,0,False
1241,0,0,0,0,0,False
1242,0,0,0,0,0,False
1243,0,0,0,0,0,False
1244,0,0,0,0,0,False
1245,0,0,0,0,0,False
1246,0,0,0,0,0,False
1247,0,0,0,0,0,False
1248,0,0,0,0,0,False
1249,0,0,0,0,0,False
1250,0,0,0,0,0,False
1251,0,0,0,0,0,False
1252,0,0,0,0,0,False
1253,0,0,0,0,0,False
1254,0,0,0,0,0,False
1255,0,0,0,0,0,False
1256,0,0,0,0,0,False
1257,0,0,0,0,0,False
1258,0,0,0,0,0,False
1259,0,0,0,0,0,False
1260,0,0,0,0,0,False
1261,0,0,0,0,0,False
1262,0,0,0,0,0,False
1263,0,0,0,0,0,False
1264,0,0,0,0,0,False
1265,0,0,0,0,0,False
1266,0,0,0,0,0,False
1267,0,0,0,0,0,False
1268,0,0,0,0,0,False
1269,0,0,0,0,0,False
1270,0,0,0,0,0,False
1271,0,0,0,0,0,False
1272,0,0,0,0,0,False
1273,0,0,0,0,0,False
1274,0,0,0,0,0,False
1275,0,0,0,0,0,False
1276,0,0,0,0,0,False
1277,0,0,0,0,0,False
1278,0,0,0,0,0,False
1279,0,0,0,0,0,False
1280,0,0,0,0,0,False
1281,0,0,0,0,0,False
1282,0,0,0,0,0,False
1283,0,0,0,0,0,False
1284,0,0,0,0,0,False
1285,0,0,0,0,0,False
1286,0,0,0,0,0,False
1287,0,0,0,0,0,False
1288,0,0,0,0,0,False
1289,0,0,0,0,0,False
1290,0,0,0,0,0,False
1291,0,0,0,0,0,False
1292,0,0,0,0,0,False
1293,0,0,0,0,0,False
1294,0,0,0,0,0,False
1295,0,0,0,0,0,False
1296,0,0,0,0,0,False
1297,0,0,0,0,0,False
1298,0,0,0,0,0,False
1299,0,0,0,0,0,False
1300,0,0,0,0,0,False
1301,0,0,0,0,0,False
1302,0,0,0,0,0,False
1303,0,0,0,0,0,False
1304,0,0,0,0,0,False
1305,0,0,0,0,0,False
1306,0,0,0,0,0,False
1307,0,0,0,0,0,False
1308,0,0,0,0,0,False
1309,0,0,0,0,0,False
1310,0,0,0,0,0,False
1311,0,0,0,0,0,False
1312,0,0,0,0,0,False
1313,0,0,0,0,0,False
1314,0,0,0,0,0,False
1315,0,0,0,0,0,False
1316,0,0,0,0,0,False
1317,0,0,0,0,0,False
1318,0,0,0,0,0,False
1319,0,0,0,0,0,False
1320,0,0,0,0,0,False
1321,0,0,0,0,0,False
1322,0,0,0,0,0,False
1323,0,0,0,0,0,False
1324,0,0,0,0,0,False
1325,0,0,0,0,0,False
1326,0,0,0,0,0,False
1327,0,0,0,0,0,False
1328,0,0,0,0,0,False
1329,0,0,0,0,0,False
1330,0,0,0,0,0,False
1331,0,0,0,0,0,False
1332,0,0,0,0,0,False
1333,0,0,0,0,0,False
1334,0,0,0,0,0,False
1335,0,0,0,0,0,False
1336,0,0,0,0,0,False
1337,0,0,0,0,0,False
1338,0,0,0,0,0,False
1339,0,0,0,0,0,False
1340,0,0,0,0,0,False
1341,0,0,0,0,0,False
1342,0,0,0,0,0,False
1343,0,0,0,0,0,False
1344,0,0,0,0,0,False
1345,0,0,0,0,0,False
1346,0,0,0,0,0,False
1347,0,0,0,0,0,False
1348,0,0,0,0,0,False
1349,0,0,0,0,0,False
1350,0,0,0,0,0,False
1351,0,0,0,0,0,False
1352,0,0,0,0,0,False
1353,0,0,0,0,0,False
1354,0,0,0,0,0,False
1355,0,0,0,0,0,False
1356,0,0,0,0,0,False
1357,0,0,0,0,0,False
1358,0,0,0,0,0,False
1359,0,0,0,0,0,False
1360,0,0,0,0,0,False
1361,0,0,0,0,0,False
1362,0,0,0,0,0,False
1363,0,0,0,0,0,False
1364,0,0,0,0,0,False
1365,0,0,0,0,0,False
1366,0,0,0,0,0,False
1367,0,0,0,0,0,False
1368,0,0,0,0,0,False
1369,0,0,0,0,0,False
1370,0,0,0,0,0,False
1371,0,0,0,0,0,False
1372,0,0,0,0,0,False
1373,0,0,0,0,0,False
1374,0,0,0,0,0,False
1375,0,0,0,0,0,False
1376,0,0,0,0,0,False
1377,0,0,0,0,0,False
1378,0,0,0,0,0,False
1379,0,0,0,0,0,False
1380,0,0,0,0,0,False
1381,0,0,0,0,0,False
1382,0,0,0,0,0,False
1383,0,0,0,0,0,False
1384,0,0,0,0,0,False
1385,0,0,0,0,0,False
1386,0,0,0,0,0,False
1387,0,0,0,0,0,False
1388,0,0,0,0,0,False
1389,0,0,0,0,0,False
1390,0,0,0,0,0,False
1391,0,0,0,0,0,False
1392,0,0,0,0,0,False
1393,0,0,0,0,0,False
1394,0,0,0,0,0,False
1395,0,0,0,0,0,False
1396,0,0,0,0,0,False
1397,0,0,0,0,0,False
1398,0,0,0,0,0,False
1399,0,0,0,0,0,False
1400,0,0,0,0,0,False
1401,0,0,0,0,0,False
1402,0,0,0,0,0,False
1403,0,0,0,0,0,False
1404,0,0,0,0,0,False
1405,0,0,0,0,0,False
1406,0,0,0,0,0,False
1407,0,0,0,0,0,False
1408,0,0,0,0,0,False
1409,0,0,0,0,0,False
1410,0,0,0,0,0,False
1411,0,0,0,0,0,False
1412,0,0,0,0,0,False
1413,0,0,0,0,0,False
1414,0,0,0,0,0,False
1415,0,0,0,0,0,False
1416,0,0,0,0,0,False
1417,0,0,0,0,0,False
1418,0,0,0,0,0,False
1419,0,0,0,0,0,False
1420,0,0,0,0,0,False
1421,0,0,0,0,0,False
1422,0,0,0,0,0,False
1423,0,0,0,0,0,False
1424,0,0,0,0,0,False
1425,0,0,0,0,0,False
1426,0,0,0,0,0,False
1427,0,0,0,0,0,False
1428,0,0,0,0,0,False
1429,0,0,0,0,0,False
1430,0,0,0,0,0,False
1431,0,0,0,0,0,False
1432,0,0,0,0,0,False
1433,0,0,0,0,0,False
1434,0,0,0,0,0,False
1435,0,0,0,0,0,False
1436,0,0,0,0,0,False
1437,0,0,0,0,0,False
1438,0,0,0,0,0,False
1439,0,0,0,0,0,False
1440,0,0,0,0,0,False
1441,0,0,0,0,0,False
1442,0,0,0,0,0,False
1443,0,0,0,0,0,False
1444,0,0,0,0,0,False
1445,0,0,0,0,0,False
1446,0,0,0,0,0,False
1447,0,0,0,0,0,False
1448,0,0,0,0,0,False
1449,0,0,0,0,0,False
1450,0,0,0,0,0,False
1451,0,0,0,0,0,False
1452,0,0,0,0,0,False
1453,0,0,0,0,0,False
1454,0,0,0,0,0,False
1455,0,0,0,0,0,False
1456,0,0,0,0,0,False
1457,0,0,0,0,0,False
1458,0,0,0,0,0,False
1459,0,0,0,0,0,False
1460,0,0,0,0,0,False
1461,0,0,0,0,0,False
1462,0,0,0,0,0,False
1463,0,0,0,0,0,False
1464,0,0,0,0,0,False
1465,0,0,0,0,0,False
1466,0,0,0,0,0,False
1467,0,0,0,0,0,False
1468,0,0,0,0,0,False
1469,0,0,0,0,0,False
1470,0,0,0,0,0,False
1471,0,0,0,0,0,False
1472,0,0,0,0,0,False
1473,0,0,0,0,0,False
1474,0,0,0,0,0,False
1475,0,0,0,0,0,False
1476,0,0,0,0,0,False
1477,0,0,0,0,0,False
1478,0,0,0,0,0,False
1479,0,0,0,0,0,False
1480,0,0,0,0,0,False
1481,0,0,0,0,0,False
1482,0,0,0,0,0,False
1483,0,0,0,0,0,False
1484,0,0,0,0,0,False
1485,0,0,0,0,0,False
1486,0,0,0,0,0,False
1487,0,0,0,0,0,False
1488,0,0,0,0,0,False
1489,0,0,0,0,0,False
1490,0,0,0,0,0,False
1491,0,0,0,0,0,False
1492,0,0,0,0,0,False
1493,0,0,0,0,0,False
1494,0,0,0,0,0,False
1495,0,0,0,0,0,False
1496,0,0,0,0,0,False
1497,0,0,0,0,0,False
1498,0,0,0,0,0,False
1499,0,0,0,0,0,False
1500,0,0,0,0,0,False
1501,0,0,0,0,0,False
1502,0,0,0,0,0,False
1503,0,0,0,0,0,False
1504,0,0,0,0,0,False
1505,0,0,0,0,0,False
1506,0,0,0,0,0,False
1507,0,0,0,0,0,False
1508,0,0,0,0,0,False
1509,0,0,0,0,0,False
1510,0,0,0,0,0,False
1511,0,0,0,0,0,False
1512,0,0,0,0,0,False
1513,0,0,0,0,0,False
1514,0,0,0,0,0,False
1515,0,0,0,0,0,False
1516,0,0,0,0,0,False
1517,0,0,0,0,0,False
1518,0,0,0,0,0,False
1519,0,0,0,0,0,False
1520,0,0,0,0,0,False
1521,0,0,0,0,0,False
1522,0,0,0,0,0,False
1523,0,0,0,0,0,False
1524,0,0,0,0,0,False
1525,0,0,0,0,0,False
1526,0,0,0,0,0,False
1527,0,0,0,0,0,False
1528,0,0,0,0,0,False
1529,0,0,0,0,0,False
1530,0,0,0,0,0,False
1531,0,0,0,0,0,False
1532,0,0,0,0,0,False
1533,0,0,0,0,0,False
1534,0,0,0,0,0,False
1535,0,0,0,0,0,False
1536,0,0,0,0,0,False
1537,0,0,0,0,0,False
1538,0,0,0,0,0,False
1539,0,0,0,0,0,False
1540,0,0,0,0,0,False
1541,0,0,0,0,0,False
1542,0,0,0,0,0,False
1543,0,0,0,0,0,False
1544,0,0,0,0,0,False
1545,0,0,0,0,0,False
1546,0,0,0,0,0,False
1547,0,0,0,0,0,False
1548,0,0,0,0,0,False
1549,0,0,0,0,0,False
1550,0,0,0,0,0,False
1551,0,0,0,0,0,False
1552,0,0,0,0,0,False
1553,0,0,0,0,0,False
1554,0,0,0,0,0,False
1555,0,0,0,0,0,False
1556,0,0,0,0,0,False
1557,0,0,0,0,0,False
1558,0,0,0,0,0,False
1559,0,0,0,0,0,False
1560,0,0,0,0,0,False
1561,0,0,0,0,0,False
1562,0,0,0,0,0,False
1563,0,0,0,0,0,False
1564,0,0,0,0,0,False
1565,0,0,0,0,0,False
1566,0,0,0,0,0,False
1567,0,0,0,0,0,False
1568,0,0,0,0,0,False
1569,0,0,0,0,0,False
1570,0,0,0,0,0,False
1571,0,0,0,0,0,False
1572,0,0,0,0,0,False
1573,0,0,0,0,0,False
1574,0,0,0,0,0,False
1575,0,0,0,0,0,False
1576,0,0,0,0,0,False
1577,0,0,0,0,0,False
1578,0,0,0,0,0,False
1579,0,0,0,0,0,False
1580,0,0,0,0,0,False
1581,0,0,0,0,0,False
1582,0,0,0,0,0,False
1583,0,0,0,0,0,False
1584,0,0,0,0,0,False
1585,0,0,0,0,0,False
1586,0,0,0,0,0,False
1587,0,0,0,0,0,False
1588,0,0,0,0,0,False
1589,0,0,0,0,0,False
1590,0,0,0,0,0,False
1591,0,0,0,0,0,False
1592,0,0,0,0,0,False
1593,0,0,0,0,0,False
1594,0,0,0,0,0,False
1595,0,0,0,0,0,False
1596,0,0,0,0,0,False
1597,0,0,0,0,0,False
1598,0,0,0,0,0,False
1599,0,0,0,0,0,False
1600,0,0,0,0,0,False
