#,Text,Unknown6,BalloonTime,Unknown0,Unknown7,Unknown8,OutputType,Unknown_70,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,IsBalloonSlow,BattleTalkTime
5739,"More Redbacks comin'
o'er the ridge!",0,3,0,0,0,3,0,1,25,False,False,False,False,False
5740,Ye've got 'em!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5741,Through the breach!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5742,"And I was lookin' forward
to drinkin' from that one's skull.",0,3,0,0,0,2,0,1,25,False,False,False,False,False
5743,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
5744,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
5745,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
5746,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
5747,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
5748,Ugh!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5749,Gah!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5750,Check the hull for damage!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5751,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
5752,Meet my new friend!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5753,I'll cut you to pieces!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5754,"The sounds of battle have
faded. Have I come too late?",0,5,0,0,0,2,0,1,25,False,False,False,False,False
5755,That was the last of them.,0,4,0,0,0,2,0,1,25,False,False,False,False,False
5756,Take this!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5757,"At least without my sword
I'm lighter on my feet...",0,3,0,0,0,2,0,1,25,False,False,False,False,False
5758,<wince>,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5759,Had I...but one more life...,0,5,0,0,0,2,0,1,25,False,False,False,False,False
5760,"What is important
is that you came.",0,4,0,0,0,2,0,1,25,False,False,False,False,False
5761,"I thought you said
that was the last of them!",0,4,0,0,0,2,0,1,25,False,False,False,False,False
5762,"Our fallen brothers will
bother us no longer.",0,5,0,0,0,2,0,1,25,False,False,False,False,False
5763,Then what is *that*!?,0,5,0,0,0,2,0,1,25,False,False,False,False,False
5764,A hired blade?,0,5,0,0,0,2,0,1,25,False,False,False,False,False
5765,When will they learn!?,0,5,0,0,0,2,0,1,25,False,False,False,False,False
5766,"Let them think
they have won...",0,5,0,0,0,2,0,1,25,False,False,False,False,False
5767,*He* will soon be here.,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5768,"Yes, but when!?",0,3,0,0,0,2,0,1,25,False,False,False,False,False
5769,Soon! He'll be here s─,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5770,Look! Beyond the rise!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5771,I told you!,0,5,0,0,0,2,0,1,25,False,False,False,False,False
5772,Is this the one needs killing?,0,1,0,0,0,4,0,5,25,False,False,False,False,False
5773,"Guard well the
young master!",0,4,0,0,0,2,0,1,25,False,False,False,True,False
5774,Go on! I'll not be long!,0,4,0,0,0,2,0,1,25,False,False,False,True,False
5775,.........,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5776,"You've got something
to say to me, say it!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
5777,.........,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5778,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
5779,"That's what I thought!
Now out of my way!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
5780,.........,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5781,<nod>,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5782,"I've no quarrel with you,
outlander. But interfere
and I will take you down, too.",0,3,0,0,0,2,0,1,25,False,False,False,False,False
5783,Grah!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5784,Didn't feel a thing!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5785,Cat got your tongue!?,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5786,Hmph!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5787,Now I'm mad!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5788,"Alright! Alright!
You win!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
5789,I'll...return the coin.,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5790,Just leave me be!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5791,"You should stick
to the gambling tents.",0,3,0,0,0,2,0,1,25,False,False,False,False,False
5792,You fared better in there!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5793,Gah hah hah hah hah!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5794,"Are there none here who
might serve to right a wrong?",0,3,0,0,0,3,0,1,25,False,False,False,False,False
5795,"You have done the Blues a
great service. May you be
blessed.",0,3,0,0,0,2,0,1,25,False,False,False,False,False
5796,"Our altars will remain empty...
But not as empty as our hearts.",0,3,0,0,0,2,0,1,25,False,False,False,False,False
5797,.........,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5798,"I believe I saw one over
near those rocks!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
5799,"I must return home soon
to prepare the altars.",0,3,0,0,0,2,0,1,25,False,False,False,False,False
5800,.........,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5801,.........,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5802,!?,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5803,......!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5804,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
5805,!!!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5806,......!?,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5807,!!!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5808,!?,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5809,What have we here?,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5810,......!?,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5811,"Still nothing to say, eh?
Let our fists do the
talking then!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
5812,!!!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5813,Hrah!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5814,.........,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5815,.........,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5816,"That supposed to
be a thank you?",0,3,0,0,0,2,0,1,25,False,False,False,False,False
5817,Right. I'll take that as a yes.,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5818,"That'll learn me to
help a damn mute.",0,3,0,0,0,2,0,1,25,False,False,False,False,False
5819,"Please, outlander...",0,3,0,0,0,2,0,1,25,False,False,False,False,False
5820,Don't let that one die...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5821,Help me!,0,3,0,0,0,3,0,1,25,False,False,False,False,False
5822,Hurry! Before they come back!,0,3,0,0,0,3,0,1,25,False,False,False,False,False
5823,"I don't want
to be a Budugan!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
5824,"I wasn't born to fight!
I was born to herd!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
5825,They'll kill me for certain...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5826,"You! Take your hands
off our new brother or
we'll cut them off!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
5827,The boy is ours!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5828,You cannot have him!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5829,Curses!,0,3,0,0,0,3,0,1,25,False,False,False,False,False
5830,Where is that foul vixen!,0,5,0,0,0,3,0,1,25,False,False,False,False,False
5831,"Show yourself, woman!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
5832,"Find her or it's your blood
I use in the next ritual!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
5833,"She's a fox, not an eagle!
She could not have gone far!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
5834,"You know not what
you do, stranger!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
5835,You side with death itself!,0,5,0,0,0,2,0,1,25,False,False,False,False,False
5836,Hyah! Hyah! Hyah!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5837,You will not stand in our way!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5838,Mercy is for the weak!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5839,"I must away...
Tamamo Gozen awaits...",0,5,0,0,0,2,0,1,25,False,False,False,False,False
5840,Where did she go!?,0,5,0,0,0,2,0,1,25,False,False,False,False,False
5841,"We must inform
Master Tendo!",0,5,0,0,0,2,0,1,25,False,False,False,False,False
5842,What is...this place...?,0,4,0,0,0,2,0,1,25,False,False,False,False,False
5843,Who...am I...?,0,4,0,0,0,2,0,1,25,False,False,False,False,False
5844,The pain... It is unbearable...!,0,4,0,0,0,2,0,1,25,False,False,False,False,False
5845,Why can I not...remember...?,0,4,0,0,0,2,0,1,25,False,False,False,False,False
5846,No... Why must they do this!?,0,5,0,0,0,3,0,1,25,False,False,False,False,False
5847,"This kindness will
not be forgotten.",0,5,0,0,0,2,0,1,25,False,False,False,False,False
5848,"I must go now to my mistress.
Farewell, kind traveler.",0,5,0,0,0,2,0,1,25,False,False,False,False,False
5849,Make it stop...,0,4,0,0,0,2,0,1,25,False,False,False,False,False
5850,I know not this place...,0,4,0,0,0,2,0,1,25,False,False,False,False,False
5851,"The people... I must...
protect...the people...",0,4,0,0,0,2,0,1,25,False,False,False,False,False
5852,The people...? What people...?,0,4,0,0,0,2,0,1,25,False,False,False,False,False
5853,What is this place? What binds me here?,0,1,0,0,0,5,0,5,25,False,False,False,False,False
5854,Aaah! It feels as if my head were about to burst!,0,1,0,0,0,5,0,5,25,False,False,False,False,False
5855,"What is it that ails you, milady? Perhaps my associates and I can offer you succor.",0,1,0,0,0,5,0,5,25,False,False,False,False,False
5856,So much dark... So much pain...,0,1,0,0,0,5,0,5,25,False,False,False,False,False
5857,Did you feel that!? It was *her*! She is in there!,0,1,0,0,0,5,0,5,25,False,False,False,False,False
5858,"Kyubi of the Nine Tails! If you will not come out willingly, the girl's life is forfeit. Do you want that!?",0,1,0,0,0,5,0,5,25,False,False,False,False,False
5859,"You're coming with us, *girl*!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
5860,Keep your hands off me!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5861,Away! All of you. Only death awaits you here...,0,1,0,0,0,5,0,5,25,False,False,False,False,False
5862,"Your death, yes. And then your power will be ours!",0,1,0,0,0,5,0,5,25,False,False,False,False,False
5863,Tie her up!,0,1,0,0,0,5,0,5,25,False,False,False,False,False
5864,The pain... Make it stop!,0,1,0,0,0,5,0,5,25,False,False,False,False,False
5865,Forget the ropes. We complete the ritual here!,0,1,0,0,0,5,0,5,25,False,False,False,False,False
5866,"Rise, my pet! It is time to feed!",0,1,0,0,0,5,0,5,25,False,False,False,False,False
5867,Please... Run now... While I am still...myself...,0,1,0,0,0,5,0,5,25,False,False,False,False,False
5868,I cannot hold on much lon─AAAAAAHHHHHH!!!,0,1,0,0,0,5,0,5,25,False,False,False,False,False
5869,<growl> Who!? Who dares defile the land with their impure magicks!?,0,1,0,0,0,5,0,5,25,False,False,False,False,False
5870,"Brothers, behold! Protectress of Doma, Kyubi of the Nine Tails!",0,1,0,0,0,5,0,5,25,False,False,False,False,False
5871,Should we...?,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5872,Hold! Hold!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5873,I was...a fool...,0,1,0,0,0,5,0,5,25,False,False,False,False,False
5874,And thus...shall die one...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5875,What...have I...,0,1,0,0,0,5,0,5,25,False,False,False,False,False
5876,"There! My mistress!
She is still here with us!",0,5,0,0,0,3,0,1,25,False,False,False,False,False
5877,"We must find her
before it is too late!",0,5,0,0,0,3,0,1,25,False,False,False,False,False
5878,She is beyond my power. I must summon *him*.,0,1,0,0,0,5,0,5,25,False,False,False,False,False
5879,"Run, wicked defilers! I have eyes *everywhere*!",0,1,0,0,0,5,0,5,25,False,False,False,False,False
5880,Master Tendo!!!,0,1,0,0,0,5,0,3,25,False,False,False,False,False
5881,The wind here seems...somehow familiar.,0,1,0,0,0,5,0,5,25,False,False,False,False,False
5882,But my past... It remains veiled in shadow...,0,1,0,0,0,5,0,5,25,False,False,False,False,False
5883,Kyubi of the Nine Tails! For twenty and five long summers have you wandered the land─,0,1,0,0,0,5,0,5,25,False,False,False,False,False
5884,The wounds suffered in defense of your mortal charges deep as the abyss!,0,1,0,0,0,5,0,5,25,False,False,False,False,False
5885,"But today, that journey ends! By mine hand, I shall free you!",0,1,0,0,0,5,0,5,25,False,False,False,False,False
5886,I shall free all of you!,0,1,0,0,0,5,0,5,25,False,False,False,False,False
5887,Son of man! You are nothing!,0,1,0,0,0,5,0,5,25,False,False,False,False,False
5888,No man may command me... No man but─,0,1,0,0,0,5,0,5,25,False,False,False,False,False
5889,GRAAAHHH!,0,1,0,0,0,5,0,5,25,False,False,False,False,False
5890,Mistress! No!,0,5,0,0,0,2,0,1,25,False,False,False,False,False
5891,The spell of binding... Hurry! We must kill her! Now!,0,1,0,0,0,5,0,5,25,False,False,False,False,False
5892,Gah! I...cannot...brea─ Ack!,0,1,0,0,0,5,0,5,25,False,False,False,False,False
5893,Be calmed!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5894,She is lost in her own mind!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5895,"We must lure her back,
or she'll be lost forever!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
5896,"Mistress, please!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
5897,"She must be saved, or
the land will be ever cursed!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
5898,FREE ME! FREE ME FROM THIS PAIN!,0,1,0,0,0,5,0,5,25,False,False,False,False,False
5899,She... She's gone...,0,5,0,0,0,3,0,1,25,False,False,False,False,False
5900,"Come, we mustn't
abandon hope!",0,5,0,0,0,3,0,1,25,False,False,False,False,False
5901,Mistress!,0,5,0,0,0,3,0,1,25,False,False,False,False,False
5902,Is she─!?,0,5,0,0,0,3,0,1,25,False,False,False,False,False
5903,No. Her heart. It still beats!,0,5,0,0,0,3,0,1,25,False,False,False,False,False
5904,"Come then! We must
see her back to health!",0,5,0,0,0,3,0,1,25,False,False,False,False,False
5905,"Move your feet. You are
a Budugan now, boy!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
5906,<sigh>,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5907,Nothing...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5908,"They must have gone to ground, but where...",0,3,0,0,0,2,0,1,25,False,False,False,False,False
5909,Please be all right...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5910,"There has to be a clue
somewhere around here...",0,3,0,0,0,2,0,1,25,False,False,False,False,False
5911,Gah! It's just a scratch...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5912,You shall bow to ME!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5913,Another day another brawl.,0,5,0,0,0,2,0,1,25,False,False,False,False,False
5914,"“Giant” my arse...
That thing is enormous!",0,3,0,0,0,3,0,1,25,False,False,False,False,False
5915,Our spears will only anger it!,0,3,0,0,0,3,0,1,25,False,False,False,False,False
5916,A thousand thanks.,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5917,Men! We have something special for you today!,0,1,0,0,0,4,0,5,25,False,False,False,False,False
5918,And some of you might just come out of it alive!,0,1,0,0,0,4,0,7,25,False,False,False,False,False
5919,Remember... KILL THEM ALL!,0,5,0,0,0,2,0,1,25,False,False,False,False,False
5920,Ready!?,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5921,Hah!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5922,<grunt>,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5923,Over here!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5924,I'm not finished with you yet!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5925,Argh!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5926,Hmph!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5927,Hyah!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5928,No you don't!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5929,Not this day! Not ever!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5930,Stay down!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5931,"Azim! Why have
you forsaken us!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
5932,Is everyone alright?,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5933,"This wound will have to
be cleaned and dressed...",0,3,0,0,0,2,0,1,25,False,False,False,False,False
5934,Father! Mother! Where are you!?,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5935,Bayan...,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5936,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
5937,<trumpet>,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5938,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
5939,The wind is calm. The air clear.,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5940,"Aye, the sun sends
us his blessing.",0,5,0,0,0,2,0,1,25,False,False,False,False,False
5941,Where are we bound?,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5942,"North. Past the Dawn Throne
and across Tao Khaal.",0,5,0,0,0,2,0,1,25,False,False,False,False,False
5943,I shall ride at the van.,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5944,"Anarba! That is not
for you to decide! Anarba!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
5945,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
5946,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
5947,Buzzflies!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5948,"They've our scent.
There'll be no outrunning
them now. Blades out!",0,5,0,0,0,2,0,1,25,False,False,False,False,False
5949,"Let us hope
that is all of them.",0,3,0,0,0,2,0,1,25,False,False,False,False,False
5950,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
5951,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
5952,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
5953,"Our fortunes will turn...
We must will them so.",0,3,0,0,0,2,0,1,25,False,False,False,False,False
5954,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
5955,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
5956,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
5957,"Rise, my people!
Our journey continues!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
5958,Khan! Gedan block our path!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5959,Protect the animals!,0,5,0,0,0,2,0,1,25,False,False,False,False,False
5960,See! Our path is blessed!,0,5,0,0,0,2,0,1,25,False,False,False,False,False
5961,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
5962,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
5963,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
5964,It is here we shall make camp!,0,5,0,0,0,2,0,1,25,False,False,False,False,False
5965,Altani! See to the stallion!,0,4,0,0,0,2,0,1,25,False,False,False,False,False
5966,"Yes, Khan.",0,3,0,0,0,2,0,1,25,False,False,False,False,False
5967,This way. Quietly now.,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5968,"The losses do not
seem too great... Still...",0,3,0,0,0,2,0,1,25,False,False,False,False,False
5969,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
5970,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
5971,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
5972,We make our camp here.,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5973,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
5974,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
5975,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
5976,"Gather, little ones!
It is time for milking!",0,5,0,0,0,2,0,1,25,False,False,False,False,False
5977,"Would the traveler
like to join me?",0,5,0,0,0,2,0,1,25,False,False,False,False,False
5978,"Rarely do we collect enough
to make cheese, but today...",0,5,0,0,0,2,0,1,25,False,False,False,False,False
5979,"So many jugs!
This calls for celebration!",0,5,0,0,0,2,0,1,25,False,False,False,False,False
5980,"Barely enough to boil a goat's
head. But it will have to do.",0,5,0,0,0,2,0,1,25,False,False,False,False,False
5981,"There! You can see the
dust rise from the steppe!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
5982,A herd of wild dzos!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5983,"Even a few of their number
will fill our tribe's bellies
and see our tents warm.",0,5,0,0,0,2,0,1,25,False,False,False,False,False
5984,"A bowl of hot khorkhog
is reward enough for
the day's hunt!",0,5,0,0,0,2,0,1,25,False,False,False,False,False
5985,"The khorkhog will be thin
tonight, I'm afraid...",0,5,0,0,0,2,0,1,25,False,False,False,False,False
5986,"Something has the
animals frightened.",0,3,0,0,0,2,0,1,25,False,False,False,False,False
5987,Listen! The howls of gedan!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5988,"Quick, Altani!
See to the sheep!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
5989,"It is the same pack that
hounded us earlier. They
will follow until they are
sated...or dead.",0,4,0,0,0,2,0,1,25,False,False,False,False,False
5990,"Yes, mother!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
5991,More come from the north!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5992,Let them!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5993,They will disturb us no longer.,0,3,0,0,0,2,0,1,25,False,False,False,False,False
5994,"This way, little ones!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
5995,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
5996,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
5997,The pack has our scent.,0,5,0,0,0,2,0,1,25,False,False,False,False,False
5998,"Their noses are bloodied,
but if we do not leave now,
they will soon grow bold again.",0,5,0,0,0,2,0,1,25,False,False,False,False,False
5999,My people! We break camp!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6000,"It is time.
To the north and east!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6001,"Halt! It is too quiet...
Even the crickets do not sing...",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6002,"Drop your weapons and we'll
let your women live...with us!",0,4,0,0,0,2,0,1,25,False,False,False,False,False
6003,Bandits!,0,4,0,0,0,2,0,1,25,False,False,False,False,False
6004,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
6005,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
6006,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
6007,"'Tis fortunate they were
drunk. Alcohol will gift a man
bravery...but always for a price.",0,4,0,0,0,2,0,1,25,False,False,False,False,False
6008,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
6009,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
6010,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
6011,Run!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6012,Not without me you don't!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6013,"We'll be taking these...
and these...and also these.",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6014,"Hahaha! Tonight we dine
as champions of the steppe!",0,5,0,0,0,2,0,1,25,False,False,False,False,False
6015,"The steppe is no
place for the weak!",0,5,0,0,0,2,0,1,25,False,False,False,False,False
6016,"The bandits will tell others
of this battle, and they will
be drawn to the promise of
blood and plunder. We move!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6017,Sounds of fighting!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6018,"There! A lone warrior...and
a mammoth!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6019,She will not survive.,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6020,"Then she will not survive.
That is the way of the steppe.",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6021,No! We cannot just leave her!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6022,"The steppe is full of enemies.
This is why we must embrace
newfound friends.",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6023,There is little life left in her.,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6024,"She was a fool to
walk the steppe alone.",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6025,"That's no reason to leave
her to die, Anarba!",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6026,Altani speaks true.,0,5,0,0,0,2,0,1,25,False,False,False,False,False
6027,"We shall make camp here
and decide as a tribe how
we are to proceed.",0,5,0,0,0,2,0,1,25,False,False,False,False,False
6028,"I will see to the
stranger's wounds.",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6029,"Altani, you look uneasy.",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6030,The sheep... They won't eat.,0,5,0,0,0,2,0,1,25,False,False,False,False,False
6031,"Won't eat, you say?
That *is* odd...",0,5,0,0,0,2,0,1,25,False,False,False,False,False
6032,"It might be they
sense something amiss.",0,5,0,0,0,2,0,1,25,False,False,False,False,False
6033,"You stay here while I see
if I cannot discover the
reason for their disquiet.",0,5,0,0,0,2,0,1,25,False,False,False,False,False
6034,"Yes, Khan! And...be careful.",0,5,0,0,0,2,0,1,25,False,False,False,False,False
6035,Altani was right.,0,5,0,0,0,2,0,1,25,False,False,False,False,False
6036,The sheep will calm now.,0,5,0,0,0,2,0,1,25,False,False,False,False,False
6037,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
6038,"That horse... It doesn't
appear to be one of ours.",0,4,0,0,0,2,0,1,25,False,False,False,False,False
6039,"Where is your rider, boy?",0,5,0,0,0,2,0,1,25,False,False,False,False,False
6040,"You look hungry. Come with
me. Altani will see you fed
and watered.",0,5,0,0,0,2,0,1,25,False,False,False,False,False
6041,They're finally leaving...,0,5,0,0,0,2,0,1,25,False,False,False,False,False
6042,You're awake.,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6043,"I have you and your tribe
to thank for that.",0,3,0,0,0,2,0,1,25,False,False,False,False,False
6044,That's not all.,0,4,0,0,0,2,0,1,25,False,False,False,False,False
6045,Bayan! You're... You're...!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6046,"My apologies. I was just so─
I am Gurbesu of the Goro.",0,5,0,0,0,2,0,1,25,False,False,False,False,False
6047,"This is my promised, Bayan.",0,5,0,0,0,2,0,1,25,False,False,False,False,False
6048,"My tribe's food tents were
destroyed in a Matanga raid.",0,5,0,0,0,2,0,1,25,False,False,False,False,False
6049,"I went hunting to replenish
our supplies and in my
desperation─",0,5,0,0,0,2,0,1,25,False,False,False,False,False
6050,Attacked a mammoth.,0,5,0,0,0,2,0,1,25,False,False,False,False,False
6051,Attacked a mammoth.,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6052,"If you had not intervened...
My life, I owe to your
people.",0,5,0,0,0,2,0,1,25,False,False,False,False,False
6053,"What of the rest
of your tribe?",0,5,0,0,0,2,0,1,25,False,False,False,False,False
6054,"I do not know. We lost many
in the raid, and if the Matanga
attacked again while I was
hunting...",0,5,0,0,0,2,0,1,25,False,False,False,False,False
6055,The steppe... It moves!,0,5,0,0,0,2,0,1,25,False,False,False,False,False
6056,Look! Over there!,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6057,<trumpet>,0,3,0,0,0,2,0,1,25,False,False,False,False,False
6058,Au Ra!,0,4,0,0,0,2,0,1,25,False,False,False,False,False
6059,"Blood to earth!
Blood to earth!",0,4,0,0,0,2,0,1,25,False,False,False,False,False
6060,"We are discovered!
Spears out!",0,5,0,0,0,2,0,1,25,False,False,False,False,False
