#,Text,Unknown_70_1,Unknown_70_2,Unknown_70_3,AchievementCredit,Item,GatheringItemLevel,Unknown1,FishingSpot,GatheringSubCategory,OceanStars,FishingRecordType,IsHidden,IsInLog
432,The gnomefish is a gruesome creature that lives most of its life cowering beneath boulders in still or slow-moving waters so as to avoid being devoured by other larger fish. The tigerfish is one of these predators and will lurk nearby such boulders waiting for the rare occasion on which a gnomefish emerges to feed.,,,,0,14212,180,3000,126,2501,0,2,False,True
433,"While its ancestors may have been wavekin, subsequent generations' extended exposure to submarine wind crystals has aided the fleece stingray's evolution into its current form. Great flocks (schools?) of the white-bellied rays are sometimes mistaken for swift-moving rain clouds.",,,,0,14213,180,3000,137,2502,0,6,False,True
434,"The function of the enlarged comb which protrudes from the center of the nyctosaur's head has yet to be determined by the realm's naturalists, with some scholars believing it stores water, much like a dromedary's hump, while other believe it to be a hollow chamber which serves to deepen and amplify mating calls.",,,,0,14214,180,3000,134,2501,0,6,False,True
435,The crozier-like bioluminescent proboscis dangling from the priestfish's forehead attracts prey in the murky depths of the pools in which this distant cousin of the monkfish resides.,,,,0,14216,180,3000,112,2500,0,3,False,True
436,"The shells of these freshwater mollusks are so impenetrable that local fishers have dubbed them “the Fury's shields.” Luckily, prying them from the rocks upon which they live is as simple as sliding a knife beneath their shells and giving a slight pull upwards.",,,,0,14217,180,3000,116,2500,0,3,False,True
437,"Similar to an electric eel, the near-blind oliphant's trunk emits low-frequency electrical pulses into surrounding waters in order to better locate its prey.",,,,0,14218,180,3000,142,2502,0,8,False,True
438,"For centuries, the legend of Saint Daniffen and the Kraken was thought to be only that─a fantastical tale spun by the See to beatify the life of an otherwise kindly, yet ordinary, man. That is, until a giant cephalopod was found lurking in a mountain lake.",,,,0,14219,180,3000,114,2500,0,3,False,True
439,"Sharlayan scholars who studied this peculiar variety of catfish at length before returning to their homeland claim that the species is not a wavekin like its cousins, but rather a scalekin that, after many eons residing in water, shed its legs for fins.",,,,0,14220,180,3000,127,2501,0,2,False,True
440,"There was once a young fisher-cum-sorceress who, cursing the fact she was born with only two hands with which to carry her myriad tackle, called upon the power of unseen spirits to ensorcell a bucket to transport her catch...only to watch it sink to the bottom of a lake when her concentration was broken by a crayfish nipping at her ankles.",,,,0,15439,180,3000,114,0,0,3,False,True
441,"So plump does this rare Coerthan puffer grow when intimidated, that anglers began playfully comparing the fish to the bursting-with-coin purses oft flaunted by Ishgardian nobles.",,,,267,15626,180,3000,109,0,0,3,True,True
442,"One morning, while on patrol, a knight hailing from Falcon's Nest spied the fallen corpse of a yeti near one of Dragonspit's bubbling pools. Upon further investigation, he determined the cause of death to be a massive urchin spine embedded in the creature's foot. An Ishgardian naturalist who later examined the spine estimated the original urchin at several yalms in diameter...give or take several yalms.",,,,267,15627,180,3000,113,2500,0,3,True,True
443,"This oversized battle galley with a tendency to stun its prey by ramming it with its sharp, pointed jaw, was named after a legendary steam-powered ship built by the Holy See to patrol the waters of the Bloodbrine Sea.",,,,267,15628,180,3000,115,2500,0,2,True,True
444,"Lost between drunken tales of swallowing Lalafells whole and swallowing a whole lot of Lalafells, is a hushed yarn spun in smoky taverns about a shadowhisker with an unnatural appetite for slightly larger prey─dragons.",,,,267,15629,180,3000,117,2501,0,2,True,True
445,"If the clickings of the Vath braveheart are to be believed, the soul of this elusive warmwater bichir rises each night from the Smoldering Wastes to invade his mind and torment his dreams.",,,,267,15630,180,3000,119,2501,0,3,True,True
446,"This mountain-dwelling tortoise will heat its shell until it glows meteor red, then leap from its lava pool, falling back first onto its prey to both slay and cook it in one fell stroke.",,,,267,15631,180,3000,121,2501,0,7,True,True
447,"While the Thaliak River with its majestic waterfall the Tipped Ewer is home to countless creatures large and small, only one has the size, strength, and cunning to be crowned “king.”",,,,267,15632,180,3000,125,0,0,3,True,True
448,"Incomparable size combined with a decided lack of pigment in this noontide oscar's skin invokes comparisons to the great white dragon, Vidofnir.",,,,267,15633,180,3000,129,2501,0,3,True,True
449,The moogles of Moghome insist that they have witnessed the passing of legendary Ratatoskr's essence into its secondary vessel─the very fish that lies motionless at the bottom of your bag. Let us hope they are mistaken.,,,,267,15634,180,3000,132,2501,0,6,True,True
450,"Despite the suggestion by its name that this unique bubble eye goldfish has the ability to spit like a squid, the inkfish earns its name from the black patterns on its body thought to resemble the ever-changing whorls created when ink is spilled into water.",,,,267,15635,180,3000,135,2502,0,2,True,True
451,"As if there was not already “enough said” regarding tornado sharks, sightings of an even larger and more violent example of these freaks of nature have the Rose Knights on edge.",,,,267,15636,180,3000,138,2502,0,6,True,True
452,"With a shell even harder than a typical Allagan helmet, this biological aberration feeds by releasing a highly corrosive substance onto rocks, dissolving them into a foul solution which is then slurped back up using the wavekin's straw-like tongue.",,,,267,15637,180,3000,140,0,0,8,True,True
453,"Unlike euphotic pirarucu which remain near the surface, these wavekin, for some reason, chose to ignore their species' natural attraction to the light and instead remain and feed on the sediment that collects in deep water. The high mineral content of this sediment results in rock-like scales unseen on the aphotic pirarucu's cousins. ",,,,267,15638,180,3000,143,2502,0,3,True,True
454,"Similar to its smaller rime eater cousins, the hailfinder is also known for its appetite for glacier cores. So efficient is the creature at absorbing the extreme cold emitted by its prey, that research was conducted by the Heavens' Ward into determining if they might be used to counter Shiva's subzero sorceries during skirmishes with the primal.",,,,267,16745,190,3000,110,0,0,5,True,True
455,"Believed to be the sole reason the unfrozen pond remains free of ice, in order to partake in the warmth emitted by the flarefish's sanguine humours, other fish will form schools (at a distance), surrounding the specimen in a barrier which effectively provides protection from larger predators.",,,,267,16746,190,3000,111,0,0,3,True,True
456,"With three lips and two tongues, this rare carp has enough internal and external appendages to render any respectable ichthyologist flummoxed.",,,,267,16747,190,3000,118,2501,0,2,True,True
457,"There is the sad tale of a pair of butterfly fish kept by a Sharlayan sophist. When preparations for the great exodus back to the Old World were being made, the sophist's manservant separated the two fish to prevent scale damage in transit. An error in packing, however, saw one of the fish─the female─left behind. Madam has since lived her life in sadness awaiting her husband's return.",,,,267,16748,190,3000,126,2501,0,3,True,True
458,"Considerably larger than most mogpoms, the moggle mogpom is believed not only to be the discarded pom of a fallen comrade, but *the* pom of legendary Moghome chieftain, Moggle Mog.",,,,267,16749,190,3000,130,2501,0,3,True,True
459,"Named for the thin summertime clouds it resembles, the cirrostratus is believed to achieve flight despite its enormous size due to its parchment-like membranous “wings.”",,,,267,16750,190,3000,137,2502,0,6,True,True
460,"The pristine glass shell encompassing this remarkable magma-dwelling creature is regarded amongst vivarists as to be the Twelve's most beautiful creation, and therefore is highly sought within collectors' circles.",,,,267,16751,190,3000,122,2501,0,7,True,True
461,"When a specimen of what, at the time, was thought to be compound #123 began sprouting tiny...decidedly *Lalafellin*...hands, no fewer than three Sons of Saint Coinach naturalists turned in their resignations with the organization and have since disappeared from the public eye.",,,,267,16752,190,3000,141,2502,0,8,True,True
462,"A rare mutation of the tiny axolotl, the countless spots covering this peculiar wavekin's moist skin serve as a defense mechanism, frightening would-be predators into thinking they are being watched by a hundred eyes.",,,,267,16753,190,3000,144,2502,0,3,True,True
463,"The one fish that has long eluded renowned Illuminati angler Quickthinx Allthoughts, the bobgoblin bass earns its name from the queer bobbing motion it oft employs to, in Quickthinx's words, “taunt his would-be pursuers.”",,,,267,16754,190,3000,128,2501,0,2,True,True
464,"After a three-bell ale-fueled diatribe regarding one man's futile quest to capture the elusive Merciless─a mercy staff fattened to epic proportions─the proprietor of the tavern in which the forlorn fisher oft frequented closed the man's tab, telling him, “let it all go.”",,,,267,16756,190,3000,116,2500,0,2,True,True
465,"Do not be fooled by its size. The dimorphodon may be five to seven times smaller than its wyvern cousins, but its temperament is twice as foul, and its appetite four times as large.*

*All values listed here have no basis in scientific fact.",,,,267,16742,190,3000,133,2501,0,6,True,True
466,"The massive maw of this rarely seen colossus of the clouds is thought to serve two distinct purposes─one, to devour entire coveys of prey in a single gulp, and two, to dramatically increase air resistance allowing for near instant aerial stops and turns.",,,,267,16743,190,3000,139,2502,0,6,True,True
467,Military documents retrieved from Azys Lla reveal that the bladeshark is a chimerical monstrosity created to serve as a biological weapon. The rapid vibrations exhibited in the creature's unnaturally elongated mouth is a trait artificially induced by scientists to increase the tearing power of its razor-sharp teeth.,,,,267,16744,190,3000,146,2502,0,8,True,True
468,The divine radiance emitted by the bishopfish's cranial proboscis is like to dazzle many a smaller fry into literally “giving its life” for the cloth.,,,,267,17577,200,3000,112,2500,0,3,True,True
469,"Named after a legendary inventor and sea captain who claimed to have traveled to the bottom of the Indigo Deep in a watertight galley hull, this overgrown ammonite uses aether-charged tentacles to deftly slice prey into pieces small enough to fit in its surprisingly tiny mouth.",,,,267,17578,200,3000,114,0,0,3,True,True
470,"Already in shock from the discovery of a freshwater pike that consumes gaelicats, the scientific community was far from prepared for the subsequent discovery of a pike that prefers paissa. As was the case with the “catkiller,” naturalists insisted on keeping the name as short as possible, and thus settled on “paikiller,” despite complaints that it too closely resembled the word “painkiller.”",,,,267,17579,200,3000,136,2502,0,3,True,True
471,"Modern naturalist circles were positively abuzz following the discovery of an Allagan tomestone which contained an article on an oliphant's trunk with a maw so sensitive, that it was believed the wavekin could detect activity in the very heavens. Further study of the work however led to the conclusion that the piece was satire.",,,,267,17580,200,3000,142,2502,0,8,True,True
472,"While much of the information gathered from the Habisphere's talkative nodes is limited to occupancy numbers and repair reports, one audio record concerning an elite marksmen's club's afternoon of sniping genetically enhanced stupendemys for sport gives us a rare glimpse into Allagan everyday life.",,,,267,17581,200,3000,145,2502,0,6,True,True
473,"Having no other explanation as to why this lone amber salamander would exhibit the ability to emit electric shocks from its skin, the fisher who first discovered this unique wavekin simply assumed that it was because it fed upon the shed scales of a thunder dragon. As of this writing, no one has been able to confirm or deny her claim.",,,,267,17582,200,3000,120,2501,0,2,True,True
474,"While the riddle from which this aged magma louse earns its name is far from what anyone would deem clever─“what lives in molten rock, yet moves less than a corpse?”─it is fairly accurate in describing the vilekin's two main characteristics.",,,,267,17583,200,3000,123,2501,0,7,True,True
475,"Those naturalists who have placed aside their doubts and come to accept the existence of the fantastical magma-dwelling lavalords have, in their research, discovered the wavekin possess a violent “lord-eat-lord” societal hierarchy, and that rampant cannibalism appears to be the reason only a single male is ever found in a lava pool.",,,,267,17584,200,3000,124,2501,0,7,True,True
476,"The first fisher to supposedly ever have caught the Speaker claims that upon drawing it into his net, the wavekin spoke to him in an oddly ranine voice─pleading to release him back into the waters that he may return to his loving wife and spawn. Thinking it some sort of sign from the Twelve, the fisher did as he was told, only to be rewarded with a croaking cackle and a slap of water in his face.",,,,267,17585,200,3000,127,2501,0,2,True,True
477,"While “one thousand” may be a gross overstatement regarding the number of tiny fins that circle this queer wavekin's head, for the moogles who are known to utterly despise the hundred fin, achieving numerical accuracy is not a high priority in the event one is encountered in the wild.",,,,267,17586,200,3000,131,2501,0,3,True,True
478,"This peculiar storm chaser exhibits fins that are a deep crimson, hence the colorful name. Despite local Vanu Vanu legend which claims the contrary, Bloodchaser does not appear to drain the humours of its victims, but feeds just as any other storm chaser─digesting prey in its stomach to produce gas that it emits from its rectum to achieve propulsion. Yes, you read that correctly.",,,,267,17587,200,3000,134,2501,0,6,True,True
479,"When this particular specimen was presented at a naturalist symposium for classification, the day ended in a flurry of fisticuffs following a heated argument over whether it was not merely a fake stitched together in a cluttered study. The following day the claims were voted baseless and the wavekin received its new official name.",,,,267,17588,200,3000,124,2501,0,7,True,True
480,"One can only imagine the manner of twisted carnal desires which drove the Allagan bioengineer who created this five-eyed, tentacled monstrosity.",,,,267,17589,200,3000,146,2502,0,8,True,True
481,"Many graduates of new Sharlayan's universities look back on their education with great fondness, reminiscing of days past with tales of studying for exams into the small hours, their rooms lit with naught but the faint glow emitted by armor fish caught in the Thaliak River.",,,,267,17590,200,3000,127,2501,0,2,True,True
482,"Lighter than the seed of a dandelion, the sea butterfly flitters about the Sea of Clouds searching for the tiny midges upon which it feeds. So rare are these mollusks that seeing one is widely believed to bring good fortune.",,,,267,17591,200,3000,139,2502,0,6,True,True
483,"After witnessing the voracity with which it devoured its kin, it almost seemed wrong *not* to name this gluttonous ice faerie after the Holy See's infamous First Inquisitor.",,,,267,17592,200,3000,112,2500,0,3,True,True
484,"Also known as the “king of the wyverns,” the raimdellopterus was given its official name in honor of the bicentennial of Frandelont Raimdelle's masterwork, the Raimdelle Codex.",,,,267,17593,200,3000,134,2501,0,6,True,True
485,"The colorful patterns which cover the Thavnairian leaf's body make it a popular addition to aquariums. Once almost impossible to acquire on mainland Eorzea, the Near Eastern native's recent introduction to the Thaliak River has seen its asking price drop from “wholly ludicrous” to “somewhat absurd.”",,,,0,17562,142,3000,127,0,0,2,False,True
486,"In contrast to ice faeries which, while possessing transparent bodies, still display coloring in their internal organs, ghost faeries are entirely without pigment, making them almost impossible to see in the pristine waters of their natural habitat─Clearpool.",,,,0,17563,145,3000,112,0,0,3,False,True
487,"Similar in almost every way to the red coral found in Eorzea's five seas, scholars remain perplexed at just how this particular breed of immobile wavekin came to live in the Sea of Clouds.",,,,0,17564,148,3000,136,0,0,3,False,True
488,"A popular game amongst Eorzean children consists of putting separate halves of lovers' clam shells in two sacks, and having boys draw from one, and girls from the other. The participants then look to see who has the other half of their shell, the resulting pairs being an augury of true love.",,,,0,17565,150,3000,131,0,0,2,False,True
489,"When asked which decapod crustacean was their favorite supper treat, nine out of ten orphans claimed they preferred freshwater river shrimp to ordinary saltwater shrimp. All nine claimed one was never enough, and that they would always ask for seconds, to which the reply was consistently, “MORE!? YOU WANT MORE!?”",,,,0,17566,180,3000,117,0,0,2,False,True
490,"Stargazers tell of a deity's long descent through the night sky to shine amid murky waters, and claim the fires of the heavens still burn upon its scales. Aquaculturists generally espouse cynicism toward such out-of-this-world origin stories.",,,,0,20026,205,4000,184,0,0,2,False,True
491,"Cichlids named for the glittering scales unique to adult males, which garner the attention of mates and predators alike. The survival of the species undoubtedly owes more to the subdued, aptly camouflaging blue hue featured by its widows and orphans.",,,,0,20029,205,4000,183,0,0,3,False,True
492,"The bitterling's lack of pigmentation is not the result of mutation or albinism, but rather the product of natural selection, as only the fairest among them were able to blend into the riverbed gravel and avoid predation.",,,,0,20042,205,4000,182,0,0,3,False,True
493,One would have to wake up pretty early in the morning to out-slack this notoriously lackadaisical loiterer. Its primary hunting technique consists of lying stagnant in the Slow Wash and waiting for its prey to drift up to it.,,,,0,20045,205,4000,191,0,0,2,False,True
494,"Life carries this fish back-and-forth, swimming down to estuaries when reaching age, then back upstream to spawn, lending its name to widespread, on-the-nose “seasonal rebirth” clichés in Hingan literature.",,,,0,20049,205,4000,185,0,0,2,False,True
495,"Possessed of a shell no living creature could crack, the crab's hubris grew so great as to warrant the notice of Rhalgr, who by His very hand split its shell asunder for eternity, or so it is said.",,,,0,20055,205,4000,182,0,0,2,False,True
496,"Pipira, indigenous to the Black Shroud, were successfully transplanted into the climes of Gyr Abania, where they bear the name of the guildmaster largely responsible for their change of address.",,,,0,20058,205,4000,185,0,0,2,False,True
497,"Long ago, disciples of the Fist were made to catch these fish by hand as part of their training regimen. The fish remain a testament to the preparedness of the Fist, now loosed in nearby waters to serve as a bulwark against starvation in the case of a siege.",,,,0,20062,205,4000,183,0,0,3,False,True
498,"Named for the cheek-puffing posture it manifests when threatened, which can be seen as either intimidating or adorable, depending on your position in the food chain. ",,,,0,20064,205,4000,185,0,0,2,False,True
499,Many a monk has reached enlightenment meditating before the faint aura emitted by this illuminating breed.,,,,0,20065,205,4000,184,0,0,3,False,True
500,"This species often fails to live up to the fanfare inferred from its fast-paced, go-against-the-flow name, as the only flow it has to go against is the Slow Wash.",,,,0,20070,205,4000,191,0,0,2,False,True
501,"Clad in hard, interlocking links that resemble a suit of mail more than they do scales, this fish is known to leave a trail of broken muud suud teeth in its wake.",,,,0,20072,205,4000,192,0,0,3,False,True
502,"Necrophagous whelk that flocks to carcasses en masse, whittling them down to next to nothing. Morbid feeding habits aside, it does have a pretty shell, which hunters carry around for luck.",,,,0,20082,205,4000,187,0,0,3,False,True
503,"If a tree falls in the woods, and there is no one there to see it, do the leaves that fall in water become possessed by migrant spirits and generate a new species of fish?",,,,0,20083,205,4000,186,0,0,3,False,True
504,"Midsized, yet critical, link in the food chain of the river valley from which it borrows its name.",,,,0,20087,205,4000,188,0,0,2,False,True
505,"If you ever wish to see two natural historians at each other's throats, try asking them what the difference between a hinterlands perch and a highland perch is. Wars have been waged over less hotly contested disputes.",,,,0,20090,205,4000,189,0,0,2,False,True
506,"There's no prying this intractable flatfish loose once it deploys its ventral fin for suction, and its aptitude for withstanding the most violent of currents has rendered its name synonymous with obstinacy.",,,,0,20033,210,4000,188,0,0,2,False,True
507,"Some might pass this silver fish off as commonplace at first glance, but when the season is right and she dons her ravishing red sash, you can bet they'll take notice. When ready to breed, her unique scale pattern generates a stunning visual effect meant to mesmerize mates and other admirers.",,,,0,20047,210,4000,189,0,0,2,False,True
508,"Its strict algae diet keeps this fish in pristine health, giving it a fresh, delectable flavor that fetches top gil with Gyr Abanian fishmongers and renders it a worthy tribute to the Padjal. This demonstrates that contrary to common perception, a life of healthy eating is not always in a species' best interests.",,,,0,20136,210,4000,186,0,0,3,False,True
509,"Anyone who's ever been to Gyr Abania is likely to have seen one, and even more likely to have eaten one, as this particular trout is deemed a local specialty. ",,,,0,20056,210,4000,182,0,0,2,False,True
510,"The popular misconception that this sanguine crustacean slices mammals with its claws and partakes of their blood is patently false, but believable enough to have inspired its moniker.",,,,0,20057,210,4000,188,0,0,2,False,True
511,"Exhibiting an austere warrior spirit and fierce territorial aggression, violence among fellow fish of the order is often marked by vicious brutality.",,,,0,20059,210,4000,183,0,0,3,False,True
512,"Glamorous per its name, one glint of this fish's ostentatious scales is often enough to invite avaricious wish-chasers to a watery grave.",,,,0,20063,210,4000,184,0,0,3,False,True
513,"Denomination for a faintly luminescent subset of algae, their phosphorescent fires allegedly lit long ago by the burning star cast forth by Rhalgr.",,,,0,20084,210,4000,187,0,0,3,False,True
514,"Having the unusual habit of swimming upside down in common suggests some relation between this squeaker and its Dravanian cousin, although the precise distance of said relation is yet to be established.",,,,0,20085,210,4000,187,0,0,3,False,True
515,"It is said an underachieving monk achieved enlightenment in a single night. On inspecting his bedchambers, the assembled throng of disciples received the wordless sermon of this crab holding up a white mushroom.",,,,0,20086,210,4000,187,0,0,3,False,True
516,"Succulent fish whose only refuge from the talons of griffins lies nestled under the riverbed. Seldom, if ever, has one been spotted with scales intact.",,,,0,20091,210,4000,189,0,0,2,False,True
517,"This fowl-mouthed forage fish often plumbs the depths of Hingan cauldrons, its juices boiled out to form the base of beloved broths.",,,,0,20092,210,4000,158,0,0,1,False,True
518,"This migratory fish thrives under transparency, unlike its misleading red cousins. Its brine-pickled eggs foreshadow deliciousness.",,,,0,20093,210,4000,158,0,0,1,False,True
519,Tormented soul that has ventured from the bowels of the underworld through a hellmouth to claim the lives of mortals with its virulent venom. Petting not recommended.,,,,0,20094,210,4000,159,0,0,1,False,True
520,"More commonly known as “Reef Ruby” or “Peasant Ruby,” you'll find no shortage of this ostensible gemstone polished and set in the trinkets of Hingan traders.",,,,0,20095,210,4000,161,0,0,1,False,True
521,"Luckily for the survival of the species, this sapphiric simulant has failed to come in vogue with the Hingan fashion-conscious as has its equally alluring ruby cousin. ",,,,0,20096,210,4000,161,0,0,1,False,True
522,"Virtually indistinguishable from mammalian bones, this coral can cause quite a commotion upon washing ashore, and often engenders a sense of foreboding in sailors of the East.",,,,0,20097,210,4000,161,0,0,1,False,True
523,"For all their differences, the people of Othard and Hingashi have always had one thing in common, as these zesty and succulent prawns are loved on all sides of the Ruby Sea.",,,,0,20112,210,4000,162,0,0,1,False,True
524,"For decades, the taxonomy of this species had been the subject of fierce tripartite debate, driving the aquatic nomenclature community to the brink of schism, until a compromise was reached whereby the creature would simply be known by all three names.",,,,0,20037,215,4000,158,0,0,1,False,True
525,"The social struggle for dominance this species encounters in schools is often on display at the base of the waterfall, which the fish treat as a sort of cafeteria. When a water-struck insect falls before them, the fish move quickly to judge it, as if asking “what's your damage?” before descending upon it.",,,,0,20050,215,4000,191,0,0,2,False,True
526,"The unenlightened claim that Rhalgr bestowed the divine might of thunder upon this catfish in recognition of its zealous devotion, but aquariophiles dismiss these silly claims, knowing the breed to be terribly irreverent.",,,,0,20060,215,4000,183,0,0,3,False,True
527,"This fish gives new meaning to “the sweet kiss of death,” as wars have been waged over its delectable flesh, hence its fateful name. ",,,,0,20066,215,4000,190,0,0,3,False,True
528,"A tragic crab named for a man who nearly perished of thirst while fleeing the floods of the Sixth Umbral Calamity, only to eventually drown guzzling the first fresh water he stumbled upon.",,,,0,20067,215,4000,190,0,0,3,False,True
529,"This crawdad is best known to Gyr Abanians via the faerie tale in which its brilliant shell fades with each cycle of the Slow Wash, until only an empty white palette remains.",,,,0,20069,215,4000,191,0,0,2,False,True
530,"Wavekin that plays the runt among its kith. Its rubbery flesh results in an unappetizing texture when cooked, rendering it for all practical purposes inedible.",,,,0,20071,215,4000,192,0,0,3,False,True
531,"Rugged little fry with the wherewithal to thrive in even the dankest, darkest subterranean climes, though it is unclear how they ever got there in the first place.",,,,0,20081,215,4000,186,0,0,3,False,True
532,"When this electric eel shocks and awes its prey like a god of thunder, the victim rocks and rolls, and the spell it's under slowly robs it of its soul.",,,,0,20089,215,4000,189,0,0,2,False,True
533,"Though indigenous to southern waters, now and again a papilliferous wanderer will lose its way and flutter mindlessly into the Ruby Sea. ",,,,0,20098,215,4000,161,0,0,1,False,True
534,"From an ancient Far Eastern term for “genius” or “master of its trade,” its name speaks to the inspiring artistry on display in this magnificent specimen.",,,,0,20099,215,4000,160,0,0,1,False,True
535,"An eccentric protrusion enables this seafarer to evade predators by posing as algae, which it also relies on for cloaking its eggs. ",,,,0,20101,215,4000,162,0,0,1,False,True
536,Flat sheet of a fish that pairs wonderfully with grog when properly stewed. Makes an easier-to-chew entrée than its name might imply.,,,,0,20102,215,4000,162,0,0,1,False,True
537,"Per its name, this nautical drifter skitters gracefully along the water's surface on the lift of its aliform fins, though its hurried scurrying to escape predators occasionally lands it smack onto a fishing boat floor.",,,,0,20106,215,4000,163,0,0,0,False,True
538,"When faced with immediate danger, this fish pulls its best bombfish impression, puffing up its proportions and projecting spines to dissuade would-be diners from digging in.",,,,0,20107,215,4000,163,0,0,0,False,True
539,"Though it maintains an avid following in Isari, the “fan” of this bivalve mollusk's name actually refers to the flabelliform shape of its exoskeleton, as any reasonable person would naturally conclude.",,,,0,20108,215,4000,163,0,0,0,False,True
540,"Beyond the potentially fatal toxins of its liver and ovaries lies a flavor to die for, as survivors will attest.",,,,0,20113,215,4000,157,0,0,1,False,True
541,"Don't let the name fool you; this shoal-dweller is anything but meager when it comes to flavor. Delicious any way you slice or cook it, Isari anglers are always on the lookout for what ultimately constitutes a staple of their diet.",,,,0,20032,220,4000,163,0,0,0,False,True
542,"Despite its name, phylogeny suggests that this fish is actually more carp than barramundi, though the herons and other avians that feed off of it don't seem to mind.",,,,0,20046,220,4000,166,0,0,2,False,True
543,Yanxia has found itself overrun by this species with a formulaic overpopulating blend of longevity and hyperactive libido. The “no” of its name aptly deriving from the Hingan for “wild.”,,,,0,20137,220,4000,167,0,0,3,False,True
544,"An unorthodox variety of catfish upon which Rhalgr did not see fit to bestow His gift of thunder, hence it has little more than its biting wit with which to fend for itself.",,,,0,20061,220,4000,183,0,0,3,False,True
545,Shrimp bearing the name of a woman who perished with her husband Grymm while fleeing the floods of the Sixth Umbral Calamity. It is said she died of drinking too much water while trying to slake an unquenchable thirst.,,,,0,20068,220,4000,190,0,0,3,False,True
546,"The rivers of Velodyna and Hathoeva are rife with these hungry natators, whose ebon exterior derives from a dark diet. ",,,,0,20088,220,4000,188,0,0,2,False,True
547,"The One River is flooded with this species, which is surprisingly nutritious if you can look past its muddy stink and abundance of small sharp bones. Locals are wont to drench it in liquor and sugar and let soak until palatable.",,,,0,20118,220,4000,172,0,0,2,False,True
548,"Meandering purposefully along the bed of the One River, this fish's signature whiskers exude an air of solitary sagacity befitting its unofficial “hermitfish” appellation.",,,,0,20120,220,4000,172,0,0,2,False,True
549,Run-of-the-mill trout found far and wide across Yanxia. Whoever said cats won't touch them has never owned a Doman cat.,,,,0,20123,220,4000,166,0,0,2,False,True
550,"Tall tales abound around the One River, but have you heard the one about the fish bigger than a full-grown Hyur? The ecstasy of reeling in the fabled monster is soon offset by the realization one must then haul it all the way back home.",,,,0,20020,225,4000,172,0,0,2,False,True
551,"Who says minnows can't move mountains? The red peaks of their homeland hoisted firmly upon their backs, these little-fish-that-could are quite a sight to see, drawing onlookers from far and wide eager to take a peek.",,,,0,20023,230,4000,177,0,0,2,False,True
552,"These lovable little lads are a regular attraction at the fairs of the Far East. Eager younglings line up to test their skill and take one home, whereupon the fish are free to ravage local fish populations with plague and make good on their name.",,,,0,20036,230,4000,198,0,0,2,False,True
553,"Head to a countryside creek in Yanxia on a warm summer's day and you'll be sure to see children fishing out these crustacean critters, which are as common as they are harmless.",,,,0,20111,225,4000,166,0,0,2,False,True
554,"A familiar face anywhere you journey on the subcontinent, its ubiquity has led to innumerable interpretations of a multitude of dishes all across Othard. Indeed nowhere is safe for this fish.",,,,0,20126,230,4000,175,0,0,2,False,True
555,"Ask a nomad of the Azim Steppe to blurt out the first fish that comes to mind, and without fail you will hear the name of this pervasive species, followed by an awkward silence.",,,,0,20127,230,4000,175,0,0,2,False,True
556,"This fish's aerodynamic green fins allow it to jump to conclusions rather than go through the motions. The Auri Xaela, who know a thing or two about shortcuts, regard the steppe skipper as a portent of good things to come.",,,,0,20128,230,4000,175,0,0,2,False,True
557,"Azim in the sky is said to partake of this fish fit for a god, though you'll want to think twice before partaking yourself, as the parasites that riddle its body have proven potentially fatal to less-than-divine diners.",,,,0,20130,225,4000,178,0,0,3,False,True
558,"Devoted disciple of the Dawn Father who battles his sworn enemy for control of the Azim Steppe, and rises as his rival sets.",,,,0,20132,230,4000,175,0,0,2,False,True
559,"Migratory fish with a giant curtain-like dorsal fin, which it lifts to move along until the day it bows out in its final act.",,,,0,20138,230,4000,176,0,0,2,False,True
560,"The winsome-faced bottom-feeder wields its fin with the dexterity of a finger, delicately digging into the riverbed to dine on only the finest sediment.",,,,0,20031,230,4000,180,0,0,2,False,True
561,"A fish held in the highest esteem by desert denizens, who deem it a gift from the Dusk Mother herself. It's edible, but far from transcendent.",,,,0,20080,230,4000,181,0,0,3,False,True
562,"A stable source of sustenance through times both thick and thin, these eels have had a profound impact on the culinary culture of Doma, but attempts to farm them have thus far met with failure.",,,,0,20124,230,4000,169,0,0,3,False,True
563,"Sharing color with the metal alloy of its name, this fish has been chromatically cultivated to achieve a variety of metallic hues, resulting in warehouse-worths of industrial fish.",,,,0,20125,230,4000,181,0,0,3,False,True
564,"Unlike its purportedly “lucky” brethren, encountering this withering-grass-colored variety of steppe skipper is regarded as an omen of ill fortune among nomads. Dry humor is often lost on the superstitious.",,,,0,20129,230,4000,176,0,0,2,False,True
565,"This fish receives its melancholy moniker from the Xaela, its azure hue conjuring the lachrymose image of a heavenly drop into a pool of sorrow.",,,,0,20131,230,4000,177,0,0,2,False,True
566,"Devoted disciple of the Dusk Mother who battles her sworn enemy for control of the Azim Steppe, and waxes as her nemesis wanes.",,,,0,20133,230,4000,176,0,0,2,False,True
567,Xaela archers often present offerings of this high-strung arciform fish to their gods before venturing forth on the hunt.,,,,0,20134,230,4000,179,0,0,2,False,True
568,This celadon swimmer sports a semi-precious shade of green more befitting an amphibian.,,,,0,20135,230,4000,180,0,0,2,False,True
569,"Coated with manifold sheets of interlocking polyfibrous scales capable of deflecting high-velocity harpoons, this is a fish that lives up to its name.",,,,0,20140,230,4000,178,0,0,3,False,True
