#,Name,Unknown0,StampIcon,Unknown1,Category,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7
462,Lively Nod,0,230407,1,17,0,3,10,True,True,True
463,Surprised Spark,0,230408,1,17,0,4,10,True,True,True
464,Frustrated Scrawl,0,230409,1,17,0,5,10,True,True,True
465,Dejected Sigh,0,230410,1,17,0,6,10,True,True,True
466,Realization,0,230411,1,17,0,7,10,True,True,True
467,Musical Note,0,230412,1,17,0,8,10,True,True,True
468,Twinkling Stars,0,230413,1,17,0,9,10,True,True,True
469,Impending Gloom,0,230414,1,17,0,10,10,True,True,True
470,,0,0,0,0,0,0,0,False,False,False
471,Wind-up PuPu,0,234045,1,20,0,45,10,True,True,True
472,Fledgling Dodo,0,234046,1,20,0,46,10,True,True,True
473,Little Leafman,0,234047,1,20,0,47,10,True,True,True
474,Wind-up Chimera,0,234048,1,20,0,48,10,True,True,True
475,Baby Bun,0,234049,1,20,0,49,10,True,True,True
476,Owlet,0,234050,1,20,0,50,10,True,True,True
477,Baby Opo-opo,0,234051,1,20,0,51,10,True,True,True
478,Honeysuckler,0,234052,1,20,0,52,10,True,True,True
479,Rororrlo Teh,0,234053,1,20,0,53,10,True,True,True
480,Wind-up Mamool Ja,0,234054,1,20,0,54,10,True,True,True
481,Nu Mou,0,234055,1,20,0,55,10,True,True,True
482,The Cornservant,0,234056,1,20,0,56,10,True,True,True
483,Findingway,0,234033,1,20,0,33,10,True,True,True
484,Axolotl Eft,0,234034,1,20,0,34,10,True,True,True
485,Wind-up Alpha,0,234035,1,20,0,35,10,True,True,True
486,Wee Ea,0,234036,1,20,0,36,10,True,True,True
487,Drippy,0,234037,1,20,0,37,10,True,True,True
488,Lalinator 5.H0,0,234038,1,20,0,38,10,True,True,True
489,Felicitous Fuzzball,0,234039,1,20,0,39,10,True,True,True
490,Wind-up Grebuloff,0,234040,1,20,0,40,10,True,True,True
491,Sponge Silkie,0,234041,1,20,0,41,10,True,True,True
492,Much-coveted Mora,0,234042,1,20,0,42,10,True,True,True
493,Tiny Troll,0,234043,1,20,0,43,10,True,True,True
494,Ancient One,0,234044,1,20,0,44,10,True,True,True
495,Wind-up Qiqirn,0,234028,1,20,0,28,10,True,True,True
496,Penguin Prince,0,234029,1,20,0,29,10,True,True,True
497,Bitty Duckbill,0,234030,1,20,0,30,10,True,True,True
498,Shalloweye,0,234031,1,20,0,31,10,True,True,True
499,Shoebill,0,234032,1,20,0,32,10,True,True,True
500,Wind-up Moogle,0,234001,1,20,0,1,10,True,True,True
501,Fat Cat,0,234002,1,20,0,2,10,True,True,True
502,Giant Beaver,0,234003,1,20,0,3,10,True,True,True
503,Paissa Brat,0,234004,1,20,0,4,10,True,True,True
504,Wind-up Namazu,0,234005,1,20,0,5,10,True,True,True
505,Heavy Hatchling,0,234006,1,20,0,6,10,True,True,True
506,Dust Bunny,0,234007,1,20,0,7,10,True,True,True
507,Cactuar Cutting,0,234008,1,20,0,8,10,True,True,True
508,Goobbue Sproutling,0,234009,1,20,0,9,10,True,True,True
509,Peridot Carbuncle,0,234010,1,20,0,10,10,True,True,True
510,Odder Otter,0,234011,1,20,0,11,10,True,True,True
511,The Great Serpent of Ronka,0,234012,1,20,0,12,10,True,True,True
512,Cherry Bomb,0,234013,1,20,0,13,10,True,True,True
513,Morbol Seedling,0,234014,1,20,0,14,10,True,True,True
514,Wind-up Tonberry,0,234015,1,20,0,15,10,True,True,True
515,Kidragora,0,234016,1,20,0,16,10,True,True,True
516,Gaelikitten,0,234017,1,20,0,17,10,True,True,True
517,Korpokkur Kid,0,234018,1,20,0,18,10,True,True,True
518,Poro Roggo,0,234019,1,20,0,19,10,True,True,True
519,Yukinko Snowflake,0,234020,1,20,0,20,10,True,True,True
520,Nutkin,0,234021,1,20,0,21,10,True,True,True
521,Mameshiba,0,234022,1,20,0,22,10,True,True,True
522,Sand Fox,0,234023,1,20,0,23,10,True,True,True
523,Salt & Pepper Seal,0,234024,1,20,0,24,10,True,True,True
524,The Major-General,0,234025,1,20,0,25,10,True,True,True
525,Wind-up Fuath,0,234026,1,20,0,26,10,True,True,True
526,Piggy,0,234027,1,20,0,27,10,True,True,True
527,,0,0,0,0,0,0,0,False,False,False
528,,0,0,0,0,0,0,0,False,False,False
529,,0,0,0,0,0,0,0,False,False,False
530, Symbol,0,231016,1,21,120,1,10,True,False,False
531, Logo (White),0,231001,1,21,120,2,10,True,False,False
532, Logo (Black),0,231002,1,21,120,3,10,True,False,False
533, Hanging Banner (White),0,231003,1,21,120,4,10,True,False,False
534, Hanging Banner (Black),0,231004,1,21,120,5,10,True,False,False
535, Banner (Vertical),0,231005,1,21,120,6,10,True,False,False
536, Banner (Horizontal),0,231006,1,21,120,7,10,True,False,False
537, Fan Festival 2026,0,231008,2,22,120,1,10,True,False,False
538, Hashtag,0,231007,2,22,120,2,10,True,False,False
539,,0,0,0,0,0,0,0,False,False,False
540,,0,0,0,0,0,0,0,False,False,False
541,,0,0,0,0,0,0,0,False,False,False
542,,0,0,0,0,0,0,0,False,False,False
543,,0,0,0,0,0,0,0,False,False,False
544,,0,0,0,0,0,0,0,False,False,False
545,,0,0,0,0,0,0,0,False,False,False
546,,0,0,0,0,0,0,0,False,False,False
547,,0,0,0,0,0,0,0,False,False,False
548,,0,0,0,0,0,0,0,False,False,False
549,,0,0,0,0,0,0,0,False,False,False
550,,0,0,0,0,0,0,0,False,False,False
551,,0,0,0,0,0,0,0,False,False,False
552,,0,0,0,0,0,0,0,False,False,False
553,,0,0,0,0,0,0,0,False,False,False
554,,0,0,0,0,0,0,0,False,False,False
555,,0,0,0,0,0,0,0,False,False,False
556,,0,0,0,0,0,0,0,False,False,False
557,,0,0,0,0,0,0,0,False,False,False
558,,0,0,0,0,0,0,0,False,False,False
559,,0,0,0,0,0,0,0,False,False,False
560,,0,0,0,0,0,0,0,False,False,False
561,,0,0,0,0,0,0,0,False,False,False
562,,0,0,0,0,0,0,0,False,False,False
563,,0,0,0,0,0,0,0,False,False,False
564,,0,0,0,0,0,0,0,False,False,False
565,,0,0,0,0,0,0,0,False,False,False
566,,0,0,0,0,0,0,0,False,False,False
567,,0,0,0,0,0,0,0,False,False,False
568,,0,0,0,0,0,0,0,False,False,False
569,,0,0,0,0,0,0,0,False,False,False
570,,0,0,0,0,0,0,0,False,False,False
571,,0,0,0,0,0,0,0,False,False,False
572,,0,0,0,0,0,0,0,False,False,False
573,,0,0,0,0,0,0,0,False,False,False
574,,0,0,0,0,0,0,0,False,False,False
575,,0,0,0,0,0,0,0,False,False,False
576,,0,0,0,0,0,0,0,False,False,False
577,,0,0,0,0,0,0,0,False,False,False
578,,0,0,0,0,0,0,0,False,False,False
579,,0,0,0,0,0,0,0,False,False,False
580,,0,0,0,0,0,0,0,False,False,False
581,,0,0,0,0,0,0,0,False,False,False
582,,0,0,0,0,0,0,0,False,False,False
583,,0,0,0,0,0,0,0,False,False,False
584,,0,0,0,0,0,0,0,False,False,False
585,,0,0,0,0,0,0,0,False,False,False
586,,0,0,0,0,0,0,0,False,False,False
587,,0,0,0,0,0,0,0,False,False,False
588,,0,0,0,0,0,0,0,False,False,False
589,,0,0,0,0,0,0,0,False,False,False
590,,0,0,0,0,0,0,0,False,False,False
591,,0,0,0,0,0,0,0,False,False,False
592,,0,0,0,0,0,0,0,False,False,False
593,,0,0,0,0,0,0,0,False,False,False
594,,0,0,0,0,0,0,0,False,False,False
595,,0,0,0,0,0,0,0,False,False,False
596,,0,0,0,0,0,0,0,False,False,False
597,,0,0,0,0,0,0,0,False,False,False
598,,0,0,0,0,0,0,0,False,False,False
599,,0,0,0,0,0,0,0,False,False,False
600,Tank,0,230901,1,24,0,1,10,True,False,False
601,Healer,0,230902,1,24,0,2,10,True,False,False
602,DPS,0,230903,1,24,0,3,10,True,False,False
603,Carpenter,0,230911,1,24,0,80,10,True,False,False
604,Blacksmith,0,230912,1,24,0,81,10,True,False,False
605,Armorer,0,230913,1,24,0,82,10,True,False,False
606,Goldsmith,0,230914,1,24,0,83,10,True,False,False
607,Leatherworker,0,230915,1,24,0,84,10,True,False,False
608,Weaver,0,230916,1,24,0,85,10,True,False,False
609,Alchemist,0,230917,1,24,0,86,10,True,False,False
610,Culinarian,0,230918,1,24,0,87,10,True,False,False
611,Miner,0,230919,1,24,0,90,10,True,False,False
612,Botanist,0,230920,1,24,0,91,10,True,False,False
613,Fisher,0,230921,1,24,0,92,10,True,False,False
614,Gladiator,0,230904,1,24,0,70,10,True,False,False
615,Pugilist,0,230905,1,24,0,73,10,True,False,False
616,Marauder,0,230906,1,24,0,71,10,True,False,False
617,Lancer,0,230907,1,24,0,74,10,True,False,False
618,Archer,0,230908,1,24,0,76,10,True,False,False
619,Conjurer,0,230909,1,24,0,72,10,True,False,False
620,Thaumaturge,0,230910,1,24,0,77,10,True,False,False
621,Arcanist,0,230929,1,24,0,78,10,True,False,False
622,Rogue,0,230932,1,24,0,75,10,True,False,False
623,Paladin,0,230922,1,24,0,10,10,True,False,False
624,Monk,0,230923,1,24,0,30,10,True,False,False
625,Warrior,0,230924,1,24,0,11,10,True,False,False
626,Dragoon,0,230925,1,24,0,31,10,True,False,False
627,Bard,0,230926,1,24,0,40,10,True,False,False
628,White Mage,0,230927,1,24,0,20,10,True,False,False
629,Black Mage,0,230928,1,24,0,50,10,True,False,False
630,Summoner,0,230930,1,24,0,51,10,True,False,False
631,Scholar,0,230931,1,24,0,21,10,True,False,False
632,Ninja,0,230933,1,24,0,32,10,True,False,False
633,Machinist,0,230934,1,24,0,41,10,True,False,False
634,Dark Knight,0,230935,1,24,0,12,10,True,False,False
635,Astrologian,0,230936,1,24,0,22,10,True,False,False
636,Samurai,0,230937,1,24,0,33,10,True,False,False
637,Red Mage,0,230938,1,24,0,52,10,True,False,False
638,Blue Mage,0,230939,1,24,0,60,10,True,False,False
639,Gunbreaker,0,230940,1,24,0,13,10,True,False,False
640,Dancer,0,230941,1,24,0,42,10,True,False,False
641,Sage,0,230943,1,24,0,23,10,True,False,False
642,Reaper,0,230942,1,24,0,34,10,True,False,False
643,Viper,0,230944,1,24,0,35,10,True,False,False
644,Pictomancer,0,230945,1,24,0,53,10,True,False,False
645,,0,0,0,0,0,0,0,False,False,False
646,,0,0,0,0,0,0,0,False,False,False
647,,0,0,0,0,0,0,0,False,False,False
648,,0,0,0,0,0,0,0,False,False,False
649,,0,0,0,0,0,0,0,False,False,False
650,,0,0,0,0,0,0,0,False,False,False
651,,0,0,0,0,0,0,0,False,False,False
652,,0,0,0,0,0,0,0,False,False,False
653,,0,0,0,0,0,0,0,False,False,False
654,,0,0,0,0,0,0,0,False,False,False
655,,0,0,0,0,0,0,0,False,False,False
656,,0,0,0,0,0,0,0,False,False,False
657,,0,0,0,0,0,0,0,False,False,False
658,,0,0,0,0,0,0,0,False,False,False
659,,0,0,0,0,0,0,0,False,False,False
660,1 Characters Tile,0,230751,1,25,0,1,10,True,False,False
661,2 Characters Tile,0,230752,1,25,0,2,10,True,False,False
662,3 Characters Tile,0,230753,1,25,0,3,10,True,False,False
663,4 Characters Tile,0,230754,1,25,0,4,10,True,False,False
664,5 Characters Tile,0,230755,1,25,0,5,10,True,False,False
665,6 Characters Tile,0,230756,1,25,0,6,10,True,False,False
666,7 Characters Tile,0,230757,1,25,0,7,10,True,False,False
667,8 Characters Tile,0,230758,1,25,0,8,10,True,False,False
668,9 Characters Tile,0,230759,1,25,0,9,10,True,False,False
669,1 Dot Tile,0,230760,1,25,0,10,10,True,False,False
670,2 Dot Tile,0,230761,1,25,0,11,10,True,False,False
671,3 Dot Tile,0,230762,1,25,0,12,10,True,False,False
672,4 Dot Tile,0,230763,1,25,0,13,10,True,False,False
673,5 Dot Tile,0,230764,1,25,0,14,10,True,False,False
674,6 Dot Tile,0,230765,1,25,0,15,10,True,False,False
675,7 Dot Tile,0,230766,1,25,0,16,10,True,False,False
676,8 Dot Tile,0,230767,1,25,0,17,10,True,False,False
677,9 Dot Tile,0,230768,1,25,0,18,10,True,False,False
678,1 Bamboo Tile,0,230769,1,25,0,19,10,True,False,False
679,2 Bamboo Tile,0,230770,1,25,0,20,10,True,False,False
680,3 Bamboo Tile,0,230771,1,25,0,21,10,True,False,False
681,4 Bamboo Tile,0,230772,1,25,0,22,10,True,False,False
682,5 Bamboo Tile,0,230773,1,25,0,23,10,True,False,False
683,6 Bamboo Tile,0,230774,1,25,0,24,10,True,False,False
684,7 Bamboo Tile,0,230775,1,25,0,25,10,True,False,False
685,8 Bamboo Tile,0,230776,1,25,0,26,10,True,False,False
686,9 Bamboo Tile,0,230777,1,25,0,27,10,True,False,False
687,East Wind Tile,0,230778,1,25,0,28,10,True,False,False
688,South Wind Tile,0,230779,1,25,0,29,10,True,False,False
689,West Wind Tile,0,230780,1,25,0,30,10,True,False,False
690,North Wind Tile,0,230781,1,25,0,31,10,True,False,False
691,White Dragon Tile,0,230782,1,25,0,32,10,True,False,False
692,Green Dragon Tile,0,230783,1,25,0,33,10,True,False,False
693,Red Dragon Tile,0,230784,1,25,0,34,10,True,False,False
694,Red 5 Characters Tile,0,230785,1,25,0,35,10,True,False,False
695,Red 5 Dot Tile,0,230786,1,25,0,36,10,True,False,False
696,Red 5 Bamboo Tile,0,230787,1,25,0,37,10,True,False,False
697,,0,0,0,0,0,0,0,False,False,False
698,,0,0,0,0,0,0,0,False,False,False
699,,0,0,0,0,0,0,0,False,False,False
700,Repulu,0,234906,1,1,0,416,10,True,True,True
701,Uolosapa,0,234891,1,1,0,611,10,True,True,True
702,Coblyn Larva,0,234433,1,1,0,125,10,True,True,True
703,Kydonia Strolls,0,234895,1,1,0,1228,10,True,True,True
704,Wind-up PuPu,454,234854,1,1,0,1300,6,True,True,True
705,Puffin,0,234878,1,1,0,610,10,True,True,True
706,Chimpanzee,0,234883,1,1,0,432,10,True,True,True
707,Tiny Rat,0,234413,1,1,0,103,10,True,True,True
708,Baby Bun,0,234414,1,1,0,104,10,True,True,True
709,Chigoe Larva,0,234415,1,1,0,105,10,True,True,True
710,Black Coeurl,0,234514,1,1,0,108,10,True,True,True
711,Baby Raptor,0,234421,1,1,0,112,10,True,True,True
712,Minute Mindflayer,0,234461,1,1,0,132,10,True,True,True
713,Unicolt,0,234528,1,1,0,403,10,True,True,True
714,Gestahl,0,234539,1,1,0,405,10,True,True,True
715,Wind-up Lyse,248,234648,1,1,0,1007,6,True,True,True
716,Wind-up Hien,264,234664,1,1,0,1040,6,True,True,True
717,Dress-up Yugiri,249,234649,1,1,0,1031,6,True,True,True
718,Wind-up Gosetsu,250,234650,1,1,0,1038,6,True,True,True
719,Wind-up Yotsuyu,251,234651,1,1,0,1039,6,True,True,True
720,Mock-up Grynewaht,252,234652,1,1,0,1046,6,True,True,True
721,Dress-up Raubahn,276,234676,1,1,0,1027,6,True,True,True
722,Wind-up Magnai,282,234682,1,1,0,1044,6,True,True,True
723,Wind-up Cirina,293,234697,1,1,0,1043,6,True,True,True
724,Wind-up Sadu,294,234696,1,1,0,1045,6,True,True,True
725,Dress-up Tataru,320,234720,1,1,0,1017,6,True,True,True
726,Wind-up Suzaku,343,234743,1,1,0,915,6,True,True,True
727,Brave New Y'shtola,331,234731,1,1,0,1002,6,True,True,True
728,Brave New Urianger,429,234829,1,1,0,1010,6,True,True,True
729,Dress-up Estinien,360,234760,1,1,0,1037,6,True,True,True
730,Wind-up Lyna,416,234816,1,1,0,1055,6,True,True,True
731,Wind-up Runar,417,234817,1,1,0,1056,6,True,True,True
732,Wind-up Dulia-Chai,376,234776,1,1,0,1050,6,True,True,True
733,Wind-up Ryne,332,234732,1,1,0,1049,6,True,True,True
734,Wind-up Gaia,398,234798,1,1,0,1053,6,True,True,True
735,Wind-up Mystel,381,234781,1,1,0,1051,6,True,True,True
736,Wind-up Ardbert,382,234782,1,1,0,1052,6,True,True,True
737,Clockwork Solus,455,234855,1,1,0,1059,6,True,True,True
738,Dolphin Calf,0,234810,1,1,0,511,10,True,True,True
739,Starbird,427,234827,1,1,0,1078,6,True,True,True
740,Nagxian Cat,0,234828,1,1,0,424,10,True,True,True
741,Wind-up Vrtra,430,234830,1,1,0,1076,6,True,True,True
742,Crabe de la Crabe,0,234832,1,1,0,426,10,True,True,True
743,Prince Lunatender,0,234833,1,1,0,165,10,True,True,True
744,Wind-up Herois,441,234841,1,1,0,1058,6,True,True,True
745,Royal Lunatender,0,234843,1,1,0,166,10,True,True,True
746,Wind-up Philos,465,234865,1,1,0,1061,6,True,True,True
747,Wind-up Erichthonios,466,234866,1,1,0,1062,6,True,True,True
748,Wind-up Aidoneus,477,234877,1,1,0,1060,6,True,True,True
749,Wind-up Athena,487,234887,1,1,0,1063,6,True,True,True
750,Vicarious Vacationer,496,234896,1,1,0,1209,6,True,True,True
751,Hydaelyn Idol,501,234901,1,1,0,1068,6,True,True,True
752,Zodiark Idol,502,234902,1,1,0,1069,6,True,True,True
753,Wind-up Fourchenault,503,234903,1,1,0,1012,6,True,True,True
754,Alpaca Cria,0,234909,1,1,0,435,10,True,True,True
755,Ilyikty'i,0,234912,1,1,0,437,10,True,True,True
756,Quetzal,0,234913,1,1,0,613,10,True,True,True
757,Squeak the Coyote,0,234914,1,1,0,438,10,True,True,True
758,The Cornservant,516,234916,1,1,0,1229,6,True,True,True
759,Tankardtender,0,234917,1,1,0,201,10,True,True,True
760,Bluecoat Cat,0,234918,1,1,0,439,10,True,True,True
761,Tin Sentry T1,522,234922,1,1,0,1214,6,True,True,True
762,Brushed-up Krile,525,234925,1,1,0,1020,6,True,True,True
763,Wind-up Zero,526,234926,1,1,0,1065,6,True,True,True
764,Wind-up Erenville,527,234927,1,1,0,1067,6,True,True,True
765,Wind-up Sasquatch,0,234608,1,1,0,154,10,True,True,True
766,Black Kitten,524,234924,1,1,0,303,6,True,True,True
767,Tora-jiro,0,234643,1,1,0,408,10,True,True,True
768,Behelmeted Serpent of Ronka,369,234769,1,1,0,418,6,True,True,True
769,Behatted Serpent of Ronka,370,234770,1,1,0,419,6,True,True,True
770,Anteater,0,234809,1,1,0,422,10,True,True,True
771,Hippo Calf,0,234831,1,1,0,425,10,True,True,True
772,Wind-up Kangaroo,0,234845,1,1,0,428,10,True,True,True
773,Shshuye,0,234932,1,1,0,440,10,True,True,True
774,Aurelia Polyp,0,234683,1,1,0,505,10,True,True,True
775,Domakin,0,234759,1,1,0,507,10,True,True,True
776,Laladile,0,234778,1,1,0,509,10,True,True,True
777,Petit Punutiy,0,234907,1,1,0,512,10,True,True,True
778,Toco Toquito,0,234931,1,1,0,614,10,True,True,True
779,Wind-up Ifrit,168,234567,1,1,0,900,6,True,True,True
780,Wind-up Garuda,169,234572,1,1,0,901,6,True,True,True
781,Wind-up Titan,170,234573,1,1,0,902,6,True,True,True
782,Wind-up Leviathan,171,234574,1,1,0,903,6,True,True,True
783,Wind-up Ramuh,185,234598,1,1,0,904,6,True,True,True
784,Wind-up Shiva,186,234599,1,1,0,905,6,True,True,True
785,Wind-up Odin,76,234468,1,1,0,906,6,True,True,True
786,Wind-up Bismarck,263,234663,1,1,0,907,6,True,True,True
787,Wind-up Ravana,265,234665,1,1,0,908,6,True,True,True
788,Wind-up Susano,261,234661,1,1,0,909,6,True,True,True
789,Wind-up Lakshmi,262,234662,1,1,0,910,6,True,True,True
790,Wind-up Themis,538,234938,1,1,0,1064,6,True,True,True
791,Wind-up Pelupelu,534,234934,1,1,0,1210,6,True,True,True
792,Tin Soldier S3,535,234935,1,1,0,1215,6,True,True,True
793,Allagan Melon,0,234786,1,1,0,1225,10,True,True,True
794,Deathservant,536,234936,1,1,0,1230,6,True,True,True
795,Peridot Carbuncle,0,234544,1,1,0,1203,10,True,True,True
796,Heliodor Carbuncle,0,234545,1,1,0,1204,10,True,True,True
797,Gigi,230,234630,1,1,0,1201,6,True,True,True
798,Wind-up Shinryu,275,234675,1,1,0,911,6,True,True,True
799,White Whittret,0,234679,1,1,0,413,10,True,True,True
800,Wind-up Tsukuyomi,297,234699,1,1,0,912,6,True,True,True
801,Wind-up Fran,325,234725,1,1,0,1047,6,True,True,True
802,Wind-up Fuath,335,234735,1,1,0,702,6,True,True,True
803,Ancient One,374,234774,1,1,0,1207,6,True,True,True
804,Gull,0,234808,1,1,0,608,10,True,True,True
805,Senorita Sabotender,412,234812,1,1,0,1054,6,True,True,True
806,Wind-up Gunnhildr,418,234818,1,1,0,1057,6,True,True,True
807,Caduceus,0,234835,1,1,0,427,10,True,True,True
808,Wind-up Scarmiglione,460,234860,1,1,0,920,6,True,True,True
809,Wind-up Cagnazzo,471,234871,1,1,0,921,6,True,True,True
810,Wind-up Barbariccia,488,234888,1,1,0,922,6,True,True,True
811,Wind-up Golbez,497,234897,1,1,0,923,6,True,True,True
812,Psamathe,540,234949,1,1,0,203,6,True,True,True
813,Naiad,541,234950,1,1,0,204,6,True,True,True
814,Deimos,542,234951,1,1,0,205,6,True,True,True
815,Ja Tiika Leafkin,545,234944,1,1,0,202,6,True,True,True
816,Wind-up Gulool Ja Ja,546,234945,1,1,0,1066,6,True,True,True
817,Micro Rover,547,234948,1,1,0,1216,6,True,True,True
818,Tipping Tortoise,548,234952,1,1,0,206,6,True,True,True
819,Royal Hound,0,234953,1,1,0,441,10,True,True,True
820,Skallic Uolosapa,0,234941,1,1,0,612,10,True,True,True
821,Seikret Fledgling,551,234954,1,1,0,1304,6,True,True,True
822,Vigorwasp,552,234955,1,1,0,1305,6,True,True,True
823,Wind-up Feo Ul,562,234965,1,1,0,706,6,True,True,True
824,Mini Yan,564,234946,1,1,0,207,6,True,True,True
825,Gimme Kitten,565,234947,1,1,0,208,6,True,True,True
826,Wide-eyed Fawn,0,234417,1,1,0,106,10,True,True,True
827,Tiny Tortoise,0,234420,1,1,0,111,10,True,True,True
828,Bite-sized Pudding,0,234437,1,1,0,128,10,True,True,True
829,Wind-up Sun,0,234465,1,1,0,1218,10,True,True,True
830,Treasure Box,0,234483,1,1,0,136,10,True,True,True
831,Puff of Darkness,101,234517,1,1,0,304,6,True,True,True
832,Demon Box,0,234513,1,1,0,1221,10,True,True,True
833,Magic Bucket,0,234601,1,1,0,1222,10,True,True,True
834,Pegasus Colt,0,234613,1,1,0,153,10,True,True,True
835,Wind-up Calofisteri,195,234607,1,1,0,306,6,True,True,True
836,Namingway,214,234614,1,1,0,1250,6,True,True,True
837,Wind-up Scathach,232,234632,1,1,0,307,6,True,True,True
838,Wind-up Moon,0,234637,1,1,0,1219,10,True,True,True
839,Clockwork Lantern,0,234700,1,1,0,1224,10,True,True,True
840,Mudpie,0,234712,1,1,0,156,10,True,True,True
841,Baby Gremlin,0,234717,1,1,0,157,10,True,True,True
842,Micro Gigantender,0,234738,1,1,0,159,10,True,True,True
843,Ironfrog Ambler,351,234751,1,1,0,1212,6,True,True,True
844,Little Leafman,368,234768,1,1,0,1206,6,True,True,True
845,Amaro Hatchling,377,234777,1,1,0,163,6,True,True,True
846,Wanderer's Campfire,0,234814,1,1,0,1226,10,True,True,True
847,Wee Ea,423,234823,1,1,0,164,6,True,True,True
848,Adventure Basket,0,234836,1,1,0,1227,10,True,True,True
849,Rubellite Weapon,482,234882,1,1,0,917,6,True,True,True
850,Tourmaline Weapon,493,234893,1,1,0,918,6,True,True,True
851,Not-so-bighorn,0,234911,1,1,0,436,10,True,True,True
852,Adamant Weapon,530,234930,1,1,0,919,6,True,True,True
853,Wisp of Darkness,537,234937,1,1,0,305,6,True,True,True
854,Micro Crow,0,234964,1,1,0,615,10,True,True,True
855,Sunray Ray,0,234966,1,1,0,513,10,True,True,True
856,,0,0,0,0,0,0,0,False,False,False
857,,0,0,0,0,0,0,0,False,False,False
858,,0,0,0,0,0,0,0,False,False,False
859,,0,0,0,0,0,0,0,False,False,False
860,,0,0,0,0,0,0,0,False,False,False
861,,0,0,0,0,0,0,0,False,False,False
862,,0,0,0,0,0,0,0,False,False,False
863,,0,0,0,0,0,0,0,False,False,False
864,,0,0,0,0,0,0,0,False,False,False
865,,0,0,0,0,0,0,0,False,False,False
866,,0,0,0,0,0,0,0,False,False,False
867,,0,0,0,0,0,0,0,False,False,False
868,,0,0,0,0,0,0,0,False,False,False
869,,0,0,0,0,0,0,0,False,False,False
870,,0,0,0,0,0,0,0,False,False,False
871,,0,0,0,0,0,0,0,False,False,False
872,,0,0,0,0,0,0,0,False,False,False
873,,0,0,0,0,0,0,0,False,False,False
874,,0,0,0,0,0,0,0,False,False,False
875,,0,0,0,0,0,0,0,False,False,False
876,,0,0,0,0,0,0,0,False,False,False
877,,0,0,0,0,0,0,0,False,False,False
878,,0,0,0,0,0,0,0,False,False,False
879,,0,0,0,0,0,0,0,False,False,False
880,,0,0,0,0,0,0,0,False,False,False
881,,0,0,0,0,0,0,0,False,False,False
882,,0,0,0,0,0,0,0,False,False,False
883,,0,0,0,0,0,0,0,False,False,False
884,,0,0,0,0,0,0,0,False,False,False
885,,0,0,0,0,0,0,0,False,False,False
886,,0,0,0,0,0,0,0,False,False,False
887,,0,0,0,0,0,0,0,False,False,False
888,,0,0,0,0,0,0,0,False,False,False
889,,0,0,0,0,0,0,0,False,False,False
890,,0,0,0,0,0,0,0,False,False,False
891,,0,0,0,0,0,0,0,False,False,False
892,,0,0,0,0,0,0,0,False,False,False
893,,0,0,0,0,0,0,0,False,False,False
894,,0,0,0,0,0,0,0,False,False,False
895,,0,0,0,0,0,0,0,False,False,False
896,,0,0,0,0,0,0,0,False,False,False
897,,0,0,0,0,0,0,0,False,False,False
898,,0,0,0,0,0,0,0,False,False,False
899,,0,0,0,0,0,0,0,False,False,False
900,,0,0,0,0,0,0,0,False,False,False
901,,0,0,0,0,0,0,0,False,False,False
902,,0,0,0,0,0,0,0,False,False,False
903,,0,0,0,0,0,0,0,False,False,False
904,,0,0,0,0,0,0,0,False,False,False
905,,0,0,0,0,0,0,0,False,False,False
906,,0,0,0,0,0,0,0,False,False,False
907,,0,0,0,0,0,0,0,False,False,False
908,,0,0,0,0,0,0,0,False,False,False
909,,0,0,0,0,0,0,0,False,False,False
910,,0,0,0,0,0,0,0,False,False,False
911,,0,0,0,0,0,0,0,False,False,False
912,,0,0,0,0,0,0,0,False,False,False
913,,0,0,0,0,0,0,0,False,False,False
914,,0,0,0,0,0,0,0,False,False,False
915,,0,0,0,0,0,0,0,False,False,False
916,,0,0,0,0,0,0,0,False,False,False
917,,0,0,0,0,0,0,0,False,False,False
918,,0,0,0,0,0,0,0,False,False,False
919,,0,0,0,0,0,0,0,False,False,False
920,,0,0,0,0,0,0,0,False,False,False
921,,0,0,0,0,0,0,0,False,False,False
922,,0,0,0,0,0,0,0,False,False,False
923,,0,0,0,0,0,0,0,False,False,False
924,,0,0,0,0,0,0,0,False,False,False
925,,0,0,0,0,0,0,0,False,False,False
926,,0,0,0,0,0,0,0,False,False,False
927,,0,0,0,0,0,0,0,False,False,False
928,,0,0,0,0,0,0,0,False,False,False
929,,0,0,0,0,0,0,0,False,False,False
930,,0,0,0,0,0,0,0,False,False,False
931,,0,0,0,0,0,0,0,False,False,False
932,,0,0,0,0,0,0,0,False,False,False
933,,0,0,0,0,0,0,0,False,False,False
934,,0,0,0,0,0,0,0,False,False,False
935,,0,0,0,0,0,0,0,False,False,False
936,,0,0,0,0,0,0,0,False,False,False
937,,0,0,0,0,0,0,0,False,False,False
938,,0,0,0,0,0,0,0,False,False,False
939,,0,0,0,0,0,0,0,False,False,False
940,,0,0,0,0,0,0,0,False,False,False
941,,0,0,0,0,0,0,0,False,False,False
942,,0,0,0,0,0,0,0,False,False,False
943,,0,0,0,0,0,0,0,False,False,False
944,,0,0,0,0,0,0,0,False,False,False
945,,0,0,0,0,0,0,0,False,False,False
946,,0,0,0,0,0,0,0,False,False,False
947,,0,0,0,0,0,0,0,False,False,False
