#,Singular,Plural,Name,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article,Unknown1,Quest,Icon,Action,StackSize,Category,CastTime,CastTimeline,Timeline
2000793,direwort leaf,direwort leaves,Direwort Leaves,0,0,0,1,0,0,False,66636,25010,1,1,1,3,0,0
2000794,incomplete set of scholar's garb,incomplete sets of scholar's garb,Incomplete Scholar's Garb,0,0,1,1,0,0,False,66636,23154,1,3,1,3,0,0
2000795,urn of A-Towa-Cant's ashes,urns of A-Towa-Cant's ashes,A-Towa-Cant's Ashes,0,0,1,1,0,0,False,0,20601,1,1,1,3,0,0
2000796,practice crate,practice crates,Practice Crate,0,0,0,1,0,0,False,65991,21003,1,1,1,3,0,0
2000797,torn slip of parchment,torn slips of parchment,Torn Parchment Slip,0,0,0,1,0,0,False,0,20601,1,1,1,3,0,0
2000798,new grimoire,new grimoires,New Grimoire,0,0,0,1,0,0,False,0,20601,1,1,1,3,0,0
2000799,list of directives,lists of directives,Directives List,0,0,0,1,0,0,False,0,20601,1,1,1,3,0,0
2000800,fresh herring,fresh herring,Fresh Herring,0,0,0,1,0,0,False,0,20601,1,1,1,3,0,0
2000801,homemade eel pie,homemade eel pies,Homemade Eel Pie,0,0,0,1,0,0,False,0,20601,1,1,1,3,0,0
2000802,heavy purse,heavy purses,Heavy Purse,0,0,0,1,0,0,False,0,20601,1,1,1,3,0,0
2000803,odd leather satchel,odd leather satchels,Odd Leather Satchel,0,0,1,1,0,0,False,0,20601,1,1,1,3,0,0
2000804,well-worn pareo,well-worn pareos,Well-worn Pareo,0,0,0,1,0,0,False,0,20601,1,1,1,3,0,0
2000805,bottle of vintage wine,bottles of vintage wine,Vintage Wine,0,0,0,1,0,0,False,0,20601,1,1,1,3,0,0
2000806,serving of special ratatouille,servings of special ratatouille,Special Ratatouille,0,0,0,1,0,0,False,0,20601,1,1,1,3,0,0
2000807,Geva's choker,Geva's chokers,Geva's Choker,0,0,0,1,0,1,False,65602,54840,1,1,1,3,0,0
2000808,the Gem of Shatotto,the Gem of Shatotto,Gem of Shatotto,0,0,0,1,0,1,False,66609,26009,1,1,1,3,0,0
2000809,bottle of voidsent blood,bottles of voidsent blood,Voidsent Blood,0,0,0,1,0,0,False,66610,22601,1,1,1,3,0,0
2000810,bottle of voidsent blood,bottles of voidsent blood,Voidsent Blood,0,0,0,1,0,0,False,66611,22601,1,1,1,3,0,0
2000811,bottle of voidsent blood,bottles of voidsent blood,Voidsent Blood,0,0,0,1,0,0,False,66611,22601,1,1,1,3,0,0
2000812,bottle of Kazagg Chah's blood,bottles of Kazagg Chah's blood,Kazagg Chah's Blood,0,0,0,1,0,0,False,66613,22601,1,1,1,3,0,0
2000813,Pukno Poki's charm,Pukno Poki's charms,Pukno Poki's Charm,0,0,0,1,0,1,False,66621,26007,1,1,1,3,0,0
2000814,draconian flute,draconian flutes,Draconian Flute,0,0,0,1,0,0,False,66606,22205,1,1,1,3,0,0
2000815,Horde skull,Horde skulls,Horde Skull,0,0,0,1,0,0,False,66606,22201,1,1,1,3,0,0
2000816,Soul of the Monk,Souls of the Monk,Soul of the Monk,0,0,0,1,0,0,False,66597,26004,1,1,1,3,0,0
2000817,aetherometer,aetherometers,Aetherometer,0,0,1,1,0,0,False,66598,21003,1,1,1,3,0,0
2000818,aetherometer,aetherometers,Aetherometer,0,0,1,1,0,0,False,66599,21003,1,1,1,3,0,0
2000819,aetherometer,aetherometers,Aetherometer,0,0,1,1,0,0,False,66599,21003,1,1,1,3,0,0
2000820,aetherometer,aetherometers,Aetherometer,0,0,1,1,0,0,False,66600,21003,1,1,1,3,0,0
2000821,sack of ashkin hearts,sacks of ashkin hearts,Ashkin Hearts,0,0,0,1,0,0,False,66591,20406,1,1,1,3,0,0
2000822,engraved crystal,engraved crystals,Engraved Crystal,0,0,1,1,0,0,False,66591,26003,1,1,1,3,0,0
2000823,sack of beans,sacks of beans,Sack of Beans,0,0,0,1,0,0,False,0,20601,1,1,1,3,0,0
2000824,draconian flute,draconian flutes,Draconian Flute,0,0,0,1,0,0,False,66607,22205,1,1,1,3,0,0
2000825,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000826,pot of fresh honey,pots of fresh honey,Fresh Honey,0,0,0,1,0,0,False,66244,25102,1,1,1,3,0,0
2000827,flask of deep-green tonic,flasks of deep-green tonic,Deep-green Tonic,0,0,0,1,0,0,False,66294,22606,1,3,1,3,0,0
2000828,bowl of sparhawk egg soup,bowls of sparhawk egg soup,Sparhawk Egg Soup,0,0,0,1,0,0,False,66263,24111,306,1,1,3,0,0
2000829,bottle of leoformic acid,bottles of leoformic acid,Leoformic Acid,0,0,0,1,0,0,False,66316,22614,306,1,1,3,0,0
2000830,light-green alchemic concoction,light-green alchemic concoctions,Light-green Alchemic Concoction,0,0,0,1,0,0,False,66370,20683,306,1,1,3,0,0
2000831,bundle of milkroot,bundles of milkroot,Milkroot,0,0,0,1,0,0,False,66246,25005,1,1,1,3,0,0
2000832,oblong fossil,oblong fossils,Oblong Fossil,0,0,1,1,0,0,False,0,22202,1,1,1,3,0,0
2000833,section of Wellwick worm,sections of Wellwick worm,Wellwick Worm Meat,0,0,0,1,0,0,False,66358,29001,1,1,1,3,0,0
2000834,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000835,onze of Shroud pepper,onzes of Shroud pepper,Shroud Pepper,0,0,0,1,0,0,False,66309,25007,1,1,1,3,0,0
2000836,dried dragon pepper,dried dragon peppers,Dried Dragon Pepper,0,0,0,1,0,0,False,66309,25011,1,1,1,3,0,0
2000837,warded pot,warded pots,Warded Pot,0,0,0,1,0,0,False,66492,22603,1,1,1,3,0,0
2000838,heavy warded pot,heavy warded pots,Heavy Warded Pot,0,0,0,1,0,0,False,66492,22603,1,1,1,3,0,0
2000839,warded pot,warded pots,Warded Pot,0,0,0,1,0,0,False,66495,22603,1,1,1,3,0,0
2000840,warded pot,warded pots,Warded Pot,0,0,0,1,0,0,False,66498,22603,1,1,1,3,0,0
2000841,heavy warded pot,heavy warded pots,Heavy Warded Pot,0,0,0,1,0,0,False,66503,22603,1,1,1,3,0,0
2000842,letter to Bricelt,letters to Bricelt,Letter to Bricelt,0,0,0,1,0,0,False,66516,25918,1,1,1,3,0,0
2000843,permission for passage,permissions for passage,Permission for Passage,0,0,0,1,0,1,False,66497,26153,1,1,1,3,0,0
2000844,heirloom ring,heirloom rings,Heirloom Ring,0,0,0,1,0,0,False,66484,54403,1,1,1,3,0,0
2000845,slice of wild boar meat,slices of wild boar meat,Wild Boar Meat,0,0,0,1,0,0,False,66546,25153,1,5,1,3,0,0
2000846,report on Odin,reports on Odin,Odin Report,0,0,0,1,0,0,False,66548,26151,1,1,1,3,0,0
2000847,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000848,rotting sea wasp umbrella,rotting sea wasp umbrellas,Rotting Sea Wasp Umbrella,0,0,0,1,0,0,False,66570,25156,1,8,1,3,0,0
2000849,pair of brass earplugs,pairs of brass earplugs,Brass Earplugs,0,0,0,1,0,0,False,66503,25919,1,1,1,3,0,0
2000850,imperial shortsword,imperial shortswords,Imperial Shortsword,0,0,1,1,0,0,False,66054,30407,1,1,1,3,0,0
2000851,bundle of wrapped merchandise,bundles of wrapped merchandise,Wrapped Merchandise,0,0,0,1,0,0,False,66362,23001,1,1,1,3,0,0
2000852,bottle of cherry brandewine,bottles of cherry brandewine,Cherry Brandewine,0,0,0,1,0,0,False,66459,25057,1,1,1,3,0,0
2000853,stolen document,stolen documents,Stolen Document,0,0,0,1,0,0,False,66531,26153,1,1,1,3,0,0
2000854,length of thick rope,lengths of thick rope,Thick Rope,0,0,0,1,0,0,False,66532,26103,1,1,1,3,0,0
2000855,cup of cactus tea,cups of cactus tea,Cactus Tea,0,0,0,1,0,0,False,66295,24406,1,3,1,3,0,0
2000856,Haurchefant's letter of introduction,Haurchefant's letters of introduction,Haurchefant's Letter,0,0,0,1,0,1,False,66460,25918,1,1,1,3,0,0
2000857,sprite apple,sprite apples,Sprite Apple,0,0,0,1,0,0,False,66305,25308,1,2,1,3,0,0
2000858,Francel's letter of introduction,Francel's letters of introduction,Francel's Letter,0,0,0,1,0,1,False,66460,25918,1,1,1,3,0,0
2000859,bottle of cactus piss,bottles of cactus piss,Cactus Piss,0,0,0,1,0,0,False,66317,24404,1,2,1,3,0,0
2000860,bottle of karakul blood,bottles of karakul blood,Karakul Blood,0,0,0,1,0,0,False,66451,22601,1,1,1,3,0,0
2000861,ravaged corpse,ravaged corpses,Ravaged Corpse,0,0,0,1,0,0,False,66335,26024,1,1,1,3,0,0
2000862,putrid stomach,putrid stomach,Putrid Stomach,0,0,0,1,0,0,False,66343,22602,1,1,1,3,0,0
2000863,steel spatula,steel spatulas,Steel Spatula,0,0,0,1,0,0,False,66373,35403,1,3,1,3,0,0
2000864,hunk of goblin cheese,hunks of goblin cheese,Goblin Cheese,0,0,0,1,0,0,False,66368,24451,1,1,1,3,0,0
2000865,bouquet of Azeyma roses,bouquets of Azeyma roses,Azeyma Rose Bouquet,0,0,0,1,0,0,False,66508,25023,1,1,1,3,0,0
2000866,bloody encyclical,bloody encyclicals,Bloody Encyclical,0,0,0,1,0,0,False,66476,26151,1,1,1,3,0,0
2000867,silvery ring,silvery rings,Silvery Ring,0,0,0,1,0,0,False,66431,54403,1,1,1,3,0,0
2000868,simple sledgehammer,simple sledgehammers,Simple Sledgehammer,0,0,0,1,0,0,False,66525,38052,1,3,1,3,0,0
2000869,crate of Maelstrom supplies,crates of Maelstrom supplies,Maelstrom Supplies,0,0,0,1,0,0,False,66562,21003,1,1,1,3,0,0
2000870,crate of Maelstrom supplies,crates of Maelstrom supplies,Maelstrom Supplies,0,0,0,1,0,0,False,66562,21003,1,1,1,3,0,0
2000871,kobold priest's helm,kobold priest's helms,Kobold Priest's Helm,0,0,0,1,0,0,False,66401,21002,1,1,1,3,0,0
2000872,bottle of Tears of Nepenthe,bottles of Tears of Nepenthe,Tears of Nepenthe,0,0,0,1,0,0,False,0,20662,1,99,1,3,0,0
2000873,bomb thumb,bomb thumbs,Bomb Thumb,0,0,0,1,0,0,False,0,22623,0,99,1,3,0,0
2000874,cobble of sparkrock,cobbles of sparkrock,Sparkrock,0,0,0,1,0,0,False,0,21468,0,99,1,3,0,0
2000875,drop of flame drake spittle,drops of flame drake spittle,Flame Drake Spittle,0,0,0,1,0,0,False,0,20641,0,99,1,3,0,0
2000876,white wolf hide,white wolf hides,White Wolf Hide,0,0,0,1,0,0,False,0,22018,0,99,1,3,0,0
2000877,napalm claw,napalm claws,Napalm Claw,0,0,0,1,0,0,False,0,22623,1,99,1,3,0,0
2000878,rack of lamb,racks of lamb,Rack of Lamb,0,0,0,1,0,0,False,0,25153,1,99,1,3,0,0
2000879,sack of rich soil,sacks of rich soil,Rich Soil,0,0,0,1,0,0,False,0,21464,0,99,1,3,0,0
2000880,hippogryph shank,hippogryph shanks,Hippogryph Shank,0,0,0,1,0,0,False,0,25152,1,99,1,3,0,0
2000881,piece of biast sinew,pieces of biast sinew,Biast Sinew,0,0,0,1,0,0,False,0,25153,1,99,1,3,0,0
2000882,ice sprite core,ice sprite cores,Ice Sprite Core,0,0,1,1,0,0,False,0,21266,1,99,1,3,0,0
2000883,torn slip of parchment,torn slips of parchment,Torn Parchment Slip,0,0,0,1,0,0,False,65996,25906,1,3,1,3,0,0
2000884,new grimoire,new grimoires,New Grimoire,0,0,0,1,0,0,False,65996,26002,1,1,1,3,0,0
2000885,list of directives,lists of directives,Directives List,0,0,0,1,0,0,False,65997,25918,1,1,1,3,0,0
2000886,fresh herring,fresh herring,Fresh Herring,0,0,0,1,0,0,False,65997,29010,1,1,1,3,0,0
2000887,homemade eel pie,homemade eel pies,Homemade Eel Pie,0,0,0,1,0,0,False,65997,24305,1,1,1,3,0,0
2000888,heavy purse,heavy purses,Heavy Purse,0,0,0,1,0,0,False,65997,26001,1,1,1,3,0,0
2000889,odd leather satchel,odd leather satchels,Odd Leather Satchel,0,0,1,1,0,0,False,65997,25919,1,1,1,3,0,0
2000890,well-worn pareo,well-worn pareos,Well-worn Pareo,0,0,0,1,0,0,False,65997,23301,1,1,1,3,0,0
2000891,bottle of vintage wine,bottles of vintage wine,Vintage Wine,0,0,0,1,0,0,False,65997,25057,1,1,1,3,0,0
2000892,small cane,small canes,Small Cane,0,0,0,1,0,0,False,66252,32404,1,1,1,3,0,0
2000893,repair stone,repair stones,Repair Stone,0,0,0,1,0,0,False,0,22615,0,99,1,0,0,0
2000894,superior repair stone,superior repair stones,Superior Repair Stone,0,0,0,1,0,0,False,0,22615,0,99,1,0,0,0
2000895,block of snow,blocks of snow,Block of Snow,0,0,0,1,0,0,False,0,29001,0,99,1,0,0,0
2000896,slab of highland limestone,slabs of highland limestone,Highland Limestone,0,0,0,1,0,0,False,0,22615,0,99,1,0,0,0
2000897,chunk of blue mythril ore,chunks of blue mythril ore,Blue Mythril Ore,0,0,0,1,0,0,False,0,21208,0,99,1,0,0,0
2000898,chunk of rich blue mythril ore,chunks of rich blue mythril ore,Rich Blue Mythril Ore,0,0,0,1,0,0,False,0,21208,0,99,1,0,0,0
2000899,slab of Snowcloak,slabs of Snowcloak,Snowcloak Slab,0,0,0,1,0,0,False,0,20003,0,99,1,0,0,0
2000900,clear slab of Snowcloak,clear slabs of Snowcloak,Clear Snowcloak Slab,0,0,0,1,0,0,False,0,20015,0,99,1,0,0,0
2000901,chunk of marcasite,chunks of marcasite,Marcasite,0,0,0,1,0,0,False,0,21216,0,99,1,0,0,0
2000902,building stone,building stones,Building Stone,0,0,0,1,0,0,False,0,22615,0,99,1,0,0,0
2000903,square of tundra,squares of tundra,Tundra,0,0,0,1,0,0,False,0,21203,0,99,1,0,0,0
2000904,square of permafrost,squares of permafrost,Permafrost,0,0,0,1,0,0,False,0,21203,0,99,1,0,0,0
2000905,piece of dreadnaught hull,pieces of dreadnaught hull,Dreadnaught Hull,0,0,0,1,0,0,False,0,20953,0,99,1,0,0,0
2000906,piece of dreadnaught heatshield,pieces of dreadnaught heatshield,Dreadnaught Heatshield,0,0,0,1,0,0,False,0,20960,0,99,1,0,0,0
2000907,overgrown crystal,overgrown crystals,Overgrown Crystal,0,0,1,1,0,0,False,0,20015,0,99,1,0,0,0
2000908,scratched Allagan runestone,scratched Allagan runestones,Scratched Allagan Runestone,0,0,0,1,0,0,False,0,21300,0,99,1,0,0,0
2000909,crystallized root,crystallized roots,Crystallized Root,0,0,0,1,0,0,False,0,20015,0,99,1,0,0,0
2000910,crystallized trunk,crystallized trunks,Crystallized Trunk,0,0,0,1,0,0,False,0,20009,0,99,1,0,0,0
2000911,sprig of winter pennyroyal,sprigs of winter pennyroyal,Winter Pennyroyal,0,0,0,1,0,0,False,0,25016,0,99,1,0,0,0
2000912,sprig of young winter pennyroyal,sprigs of young winter pennyroyal,Young Winter Pennyroyal,0,0,0,1,0,0,False,0,25016,0,99,1,0,0,0
2000913,straight oak log,straight oak logs,Straight Oak Log,0,0,0,1,0,0,False,0,22401,0,99,1,0,0,0
2000914,shortweed,shortweeds,Shortweed,0,0,0,1,0,0,False,0,25010,0,99,1,0,0,0
2000915,driftwood branch,driftwood branches,Driftwood Branch,0,0,0,1,0,0,False,0,22416,0,99,1,0,0,0
2000916,driftwood trunk,driftwood trunks,Driftwood Trunk,0,0,0,1,0,0,False,0,22401,0,99,1,0,0,0
2000917,spotted longicorn,spotted longicorns,Spotted Longicorn,0,0,0,1,0,0,False,0,27002,0,99,1,0,0,0
2000918,piece of holey bark,pieces of holey bark,Holey Bark,0,0,0,1,0,0,False,0,22418,0,99,1,0,0,0
2000919,straight branch,straight branches,Straight Branch,0,0,0,1,0,0,False,0,22416,0,99,1,0,0,0
2000920,highland teak log,highland teak logs,Highland Teak,0,0,0,1,0,0,False,0,22403,0,99,1,0,0,0
2000921,piece of scarred bark,pieces of scarred bark,Scarred Bark,0,0,0,1,0,0,False,0,22418,0,99,1,0,0,0
2000922,piece of marked bark,pieces of marked bark,Marked Bark,0,0,0,1,0,0,False,0,22418,0,99,1,0,0,0
2000923,handful of relic fragments,handfuls of relic fragments,Relic Fragments,0,0,0,1,0,0,False,0,21457,0,99,1,0,0,0
2000924,discolored Allagan runestone,discolored Allagan runestones,Discolored Allagan Runestone,0,0,0,1,0,0,False,0,21300,0,99,1,0,0,0
2000925,scaffolding log,scaffolding logs,Scaffolding Log,0,0,0,1,0,0,False,0,22403,0,99,1,0,0,0
2000926,shard of crystallized grass,shards of crystallized grass,Crystallized Grass,0,0,0,1,0,0,False,0,20015,0,99,1,0,0,0
2000927,partially crystallized root,partially crystallized roots,Partially Crystallized Root,0,0,0,1,0,0,False,0,22416,0,99,1,0,0,0
2000928,partially crystallized trunk,partially crystallized trunks,Partially Crystallized Trunk,0,0,0,1,0,0,False,0,22410,0,99,1,0,0,0
2000929,serrated arrowhead,serrated arrowheads,Serrated Arrowhead,0,0,0,1,0,0,False,66398,27241,1,3,1,3,0,0
2000930,golem soulstone,golem soulstones,Golem Soulstone,0,0,0,1,0,0,False,66510,21202,1,1,1,3,0,0
2000931,warded pot,warded pots,Warded Pot,0,0,0,1,0,0,False,0,22603,1,1,1,3,0,0
2000932,corrupted crystal,corrupted crystals,Corrupted Crystal,0,0,0,1,0,0,False,66510,20649,1,1,1,3,0,0
2000933,dragon bone,dragon bones,Dragon Bone,0,0,0,1,0,0,False,66481,22202,1,1,1,3,0,0
2000934,Dalamud fragment,Dalamud fragments,Dalamud Fragment,0,0,0,1,0,0,False,66530,25919,1,1,1,3,0,0
2000935,ward of the Destroyer,wards of the Destroyer,Ward of the Destroyer,0,0,0,1,0,0,False,66292,26151,1,1,1,3,0,0
2000936,soul crystal,soul crystals,Soul Crystal,0,0,0,1,0,0,False,0,20601,1,1,1,3,0,0
2000937,mystic gem,mystic gems,Mystic Gem,0,0,0,1,0,0,False,0,20601,1,1,1,3,0,0
2000938,mystic gem,mystic gems,Mystic Gem,0,0,0,1,0,0,False,66615,26008,1,1,1,3,0,0
2000939,new pair of white mage's gloves,new pairs of white mage's gloves,New White Mage's Gloves,0,0,0,1,0,0,False,66618,21611,1,1,1,3,0,0
2000940,new pair of white mage's culottes,new pairs of white mage's culottes,New White Mage's Culottes,0,0,0,1,0,0,False,66618,21611,1,1,1,3,0,0
2000941,new pair of white mage's boots,new pairs of white mage's boots,New White Mage's Boots,0,0,0,1,0,0,False,66618,21611,1,1,1,3,0,0
2000942,new white mage's circlet,new white mage's circlets,New White Mage's Circlet,0,0,0,1,0,0,False,66618,21611,1,1,1,3,0,0
2000943,new white mage's robe,new white mage's robes,New White Mage's Robe,0,0,0,1,0,0,False,66618,21611,1,1,1,3,0,0
2000944,urn of A-Towa-Cant's ashes,urns of A-Towa-Cant's ashes,A-Towa-Cant's Ashes,0,0,1,1,0,0,False,66619,25055,1,1,1,3,0,0
2000945,chest of draconian rosaries,chests of draconian rosaries,Draconian Rosaries,0,0,0,1,0,0,False,66476,21002,1,1,1,3,0,0
2000946,Bacchus grape leaf,Bacchus grape leaves,Bacchus Grape Leaf,0,0,0,1,0,0,False,66386,25016,1,1,1,3,0,0
2000947,Crystal Tower statue,Crystal Tower statues,Crystal Tower Statue,0,0,0,1,0,0,False,66531,21002,1,1,1,3,0,0
2000948,pile of ashkin remains,piles of ashkin remains,Ashkin Remains,0,0,0,1,0,0,False,66591,22210,1,1,1,3,0,0
2000949,peculiar crystal,peculiar crystals,Peculiar Crystal,0,0,0,1,0,0,False,0,20601,1,1,1,3,0,0
2000950,atomizer of sweetrose perfume,atomizers of sweetrose perfume,Sweetrose Perfume,0,0,1,1,0,0,False,66505,20644,1,1,1,3,0,0
2000951,aetherometer,aetherometers,Aetherometer,0,0,1,1,0,0,False,66597,21003,1,1,1,3,0,0
2000952,bouquet of Nymeia lilies,bouquets of Nymeia lilies,Nymeia Lilies,0,0,0,1,0,0,False,66624,22627,1,1,1,3,0,0
2000953,bouquet of Nymeia lilies,bouquets of Nymeia lilies,Nymeia Lilies,0,0,0,1,0,0,False,66626,22627,1,1,1,3,0,0
2000954,bottle of voidsent blood,bottles of voidsent blood,Voidsent Blood,0,0,0,1,0,0,False,66609,22601,1,1,1,3,0,0
2000955,bottle of Dozol Meloc's blood,bottles of Dozol Meloc's blood,Dozol Meloc's Blood,0,0,0,1,0,0,False,66613,22601,1,1,1,3,0,0
2000956,bottle of Da Za's blood,bottles of Da Za's blood,Da Za's Blood,0,0,0,1,0,0,False,66613,22601,1,1,1,3,0,0
2000957,bottle of spoken blood,bottles of spoken blood,Spoken Blood,0,0,0,1,0,0,False,66613,22601,1,1,1,3,0,0
2000958,bottle of Marcette's medicine,bottles of Marcette's medicine,Marcette's Medicine,0,0,0,1,0,0,False,66343,20645,306,1,1,3,0,0
2000959,bottle of stingbrew,bottles of stingbrew,Stingbrew,0,0,0,1,0,0,False,66351,24403,306,1,1,3,0,0
2000960,glass bottle,glass bottles,Glass Bottle,0,0,0,1,0,0,False,66397,22614,306,1,1,3,0,0
2000961,bottle of dark cider vinegar,bottles of dark cider vinegar,Dark Cider Vinegar,0,0,0,1,0,0,False,66463,25452,306,1,1,3,0,0
2000962,pepper bomb,pepper bombs,Pepper Bomb,0,0,0,1,0,0,False,66530,25919,306,1,1,3,0,0
2000963,bottle of water of cleansing,bottles of water of cleansing,Water of Cleansing,0,0,0,1,0,0,False,66545,22614,306,1,1,3,0,0
2000964,incomplete set of scholar's garb,incomplete sets of scholar's garb,Incomplete Scholar's Garb,0,0,1,1,0,0,False,0,20601,1,1,1,3,0,0
2000965,sundered binding stone,sundered binding stones,Sundered Binding Stone,0,0,0,1,0,0,False,66545,21452,1,1,1,3,0,0
2000966,Noraxia's corpse,Noraxia's corpses,Noraxia's Corpse,0,0,0,1,0,1,False,66414,26024,1,1,1,3,0,0
2000967,hamlet report,hamlet reports,Hamlet Report,0,0,0,1,0,0,False,66680,26153,1,1,1,3,0,0
2000968,dusk bat wing,dusk bat wings,Dusk Bat Wing,0,0,0,1,0,0,False,66681,21955,1,5,1,3,0,0
2000969,letter to Wiltswys,letters to Wiltswys,Letter to Wiltswys,0,0,0,1,0,0,False,66682,25918,1,1,1,3,0,0
2000970,vial of pelican poison,vials of pelican poison,Pelican Poison,0,0,0,1,0,0,False,66684,20626,1,3,1,3,0,0
2000971,bottle of lowland white,bottles of lowland white,Lowland White,0,0,0,1,0,0,False,66685,25057,1,2,1,3,0,0
2000972,bouquet of spring stars,bouquets of spring stars,Spring Stars,0,0,0,1,0,0,False,66686,25008,1,1,1,3,0,0
2000973,blunt hunting knife,blunt hunting knives,Blunt Hunting Knife,0,0,0,1,0,0,False,66318,30362,1,1,1,3,0,0
2000974,map of Zanr'ak,maps of Zanr'ak,Zanr'ak Map,0,0,0,1,0,0,False,66318,26151,1,1,1,3,0,0
2000975,bottle of phurble tonic,bottles of phurble tonic,Phurble Tonic,0,0,0,1,0,0,False,66287,22606,1,1,1,3,0,0
2000976,bottle of snurble tonic,bottles of snurble tonic,Snurble Tonic,0,0,0,1,0,0,False,66493,22606,1,1,1,3,0,0
2000977,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000978,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000979,rime-bound Necrologos page,rime-bound Necrologos pages,Rime-bound Necrologos Page,0,0,0,1,0,0,False,0,26151,0,99,1,3,0,0
2000980,fillet of baritine croc meat,fillets of baritine croc meat,Baritine Croc Meat,0,0,0,1,0,0,False,0,25153,1,99,1,3,0,0
2000981,singed Necrologos page,singed Necrologos pages,Singed Necrologos Page,0,0,0,1,0,0,False,0,26151,0,99,1,3,0,0
2000982,soiled Necrologos page,soiled Necrologos pages,Soiled Necrologos Page,0,0,0,1,0,0,False,0,26151,0,99,1,3,0,0
2000983,gnawed Necrologos page,gnawed Necrologos pages,Gnawed Necrologos Page,0,0,0,1,0,0,False,0,26151,0,99,1,3,0,0
2000984,mudpuppy steak,mudpuppy steaks,Mudpuppy Steak,0,0,0,1,0,0,False,66463,24352,1,1,1,3,0,0
2000985,tiny key,tiny keys,Tiny Key,0,0,0,1,0,0,False,0,25904,1,99,1,0,0,0
2000986,stone tablet,stone tablets,Stone Tablet,0,0,0,1,0,0,False,0,21470,1,99,1,0,0,0
2000987,promise of payment,promises of payment,Promise of Payment,0,0,0,1,0,0,False,66241,25906,1,1,1,3,0,0
2000988,timeworn Bravura,timeworn Bravura,Timeworn Bravura,0,0,0,1,0,0,False,66655,21003,1,1,1,3,0,0
2000989,timeworn Curtana,timeworn Curtana,Timeworn Curtana,0,0,0,1,0,0,False,66656,21003,1,1,1,3,0,0
2000990,pair of timeworn Sphairai,pairs of timeworn Sphairai,Timeworn Sphairai,0,0,0,1,0,0,False,66657,21003,1,1,1,3,0,0
2000991,timeworn Gae Bolg,timeworn Gae Bolg,Timeworn Gae Bolg,0,0,0,1,0,0,False,66658,21003,1,1,1,3,0,0
2000992,timeworn Stardust Rod,timeworn Stardust Rods,Timeworn Stardust Rod,0,0,0,1,0,0,False,66659,21003,1,1,1,3,0,0
2000993,timeworn Thyrus,timeworn Thyrus,Timeworn Thyrus,0,0,0,1,0,0,False,66660,21003,1,1,1,3,0,0
2000994,timeworn Artemis Bow,timeworn Artemis Bows,Timeworn Artemis Bow,0,0,0,1,0,0,False,66661,21003,1,1,1,3,0,0
2000995,timeworn Veil of Wiyu,timeworn Veil of Wiyu,Timeworn Veil of Wiyu,0,0,0,1,0,0,False,66662,21003,1,1,1,3,0,0
2000996,timeworn copy of the Omnilex,timeworn copies of the Omnilex,Timeworn Omnilex,0,0,0,1,0,0,False,66663,21003,1,1,1,3,0,0
2000997,pinch of alumina salts,pinches of alumina salts,Alumina Salts,0,0,0,1,0,0,False,66655,21204,1,1,1,3,0,0
2000998,pinch of alumina salts,pinches of alumina salts,Alumina Salts,0,0,0,1,0,0,False,66656,21204,1,1,1,3,0,0
2000999,pinch of alumina salts,pinches of alumina salts,Alumina Salts,0,0,0,1,0,0,False,66657,21204,1,1,1,3,0,0
2001000,pinch of alumina salts,pinches of alumina salts,Alumina Salts,0,0,0,1,0,0,False,66658,21204,1,1,1,3,0,0
2001001,pinch of alumina salts,pinches of alumina salts,Alumina Salts,0,0,0,1,0,0,False,66659,21204,1,1,1,3,0,0
2001002,pinch of alumina salts,pinches of alumina salts,Alumina Salts,0,0,0,1,0,0,False,66660,21204,1,1,1,3,0,0
2001003,pinch of alumina salts,pinches of alumina salts,Alumina Salts,0,0,0,1,0,0,False,66661,21204,1,1,1,3,0,0
2001004,pinch of alumina salts,pinches of alumina salts,Alumina Salts,0,0,0,1,0,0,False,66662,21204,1,1,1,3,0,0
2001005,pinch of alumina salts,pinches of alumina salts,Alumina Salts,0,0,0,1,0,0,False,66663,21204,1,1,1,3,0,0
2001006,Amdapor glyph,Amdapor glyphs,Amdapor Glyph,0,0,1,1,0,0,False,66655,26201,1,1,1,3,0,0
2001007,Amdapor glyph,Amdapor glyphs,Amdapor Glyph,0,0,1,1,0,0,False,66656,26201,1,1,1,3,0,0
2001008,Amdapor glyph,Amdapor glyphs,Amdapor Glyph,0,0,1,1,0,0,False,66657,26201,1,1,1,3,0,0
2001009,Amdapor glyph,Amdapor glyphs,Amdapor Glyph,0,0,1,1,0,0,False,66658,26201,1,1,1,3,0,0
2001010,Amdapor glyph,Amdapor glyphs,Amdapor Glyph,0,0,1,1,0,0,False,66659,26201,1,1,1,3,0,0
2001011,Amdapor glyph,Amdapor glyphs,Amdapor Glyph,0,0,1,1,0,0,False,66660,26201,1,1,1,3,0,0
2001012,Amdapor glyph,Amdapor glyphs,Amdapor Glyph,0,0,1,1,0,0,False,66661,26201,1,1,1,3,0,0
