#,EventHighAddition,Unknown11,Data,SgbPath,PopType,Invisibility,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,EyeCollision,DirectorControl,Target,Unknown9,AddedIn53,Unknown10
2001059,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001060,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001061,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001062,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001063,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001064,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001065,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001066,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001067,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001068,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001069,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001070,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001071,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001072,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001073,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001074,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001075,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001076,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001077,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001078,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001079,0,2038,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001080,0,1767,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001081,65974,2044,3,7,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001082,0,1624,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001083,65914,3324,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001084,65914,3324,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001085,0,1767,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001086,65923,2086,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001087,65923,2087,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001088,65923,2088,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001089,65932,2777,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001090,65932,2777,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001091,65978,1856,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001092,0,1969,2,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001093,0,1851,2,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001094,0,2089,2,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2001095,0,2041,2,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001096,0,1852,2,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001097,0,2012,2,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001098,0,1678,2,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001099,0,2090,2,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001100,0,1678,2,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001101,0,1678,2,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001102,0,1843,2,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001103,0,2095,2,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001104,0,9529,2,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001105,65606,2075,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001106,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001107,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001108,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001109,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001110,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001111,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001112,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001113,983337,4090,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001114,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001115,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001116,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001117,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001118,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001119,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001120,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001121,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001122,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001123,983222,0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001124,983223,0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001125,983224,0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001126,983225,0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001127,983226,0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001128,983227,0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001129,983228,0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001130,983229,0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001131,983230,0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001132,983306,0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001133,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001134,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001135,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001136,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001137,0,3973,2,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001138,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001139,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001140,983307,0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001141,0,4126,2,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001142,852843,1626,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001143,131175,1629,3,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001144,131140,1629,3,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001145,983308,0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001146,983309,0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001147,983310,1623,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001148,983311,1623,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001149,0,4029,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001150,0,3815,2,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001151,0,4048,2,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001152,0,0,1,7,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001153,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001154,983315,0,1,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001155,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001156,0,0,1,7,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001157,0,0,1,7,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001158,131141,1624,3,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001159,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001160,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001161,983313,0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001162,983314,0,1,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001163,983317,0,1,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001164,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001165,983318,4175,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001166,983319,4175,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001167,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001168,0,4043,2,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001169,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001170,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001171,65603,1970,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001172,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001173,65603,1971,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001174,65603,1970,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001175,65670,1970,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001176,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001177,65670,1971,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001178,65670,1970,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001179,65604,1971,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001180,65604,1970,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001181,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001182,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001183,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001184,66267,2029,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001185,66267,2028,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001186,66267,2029,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001187,66267,2028,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001188,66267,2029,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001189,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001190,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001191,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001192,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001193,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001194,65981,1968,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001195,0,0,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001196,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001197,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001198,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001201,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001202,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001203,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001204,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001205,0,4342,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001206,0,4342,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001207,0,2075,2,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001208,0,2075,2,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001209,0,2075,2,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001210,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001211,0,2161,2,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001212,0,2163,2,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001213,0,2166,2,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001214,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001215,131075,2632,3,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001216,131076,2632,3,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001217,0,2171,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001218,0,2068,3,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001219,0,2804,2,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001220,0,2807,2,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001221,0,2808,2,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001222,0,2161,2,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001223,0,2166,2,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001224,0,3968,2,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001225,0,3985,2,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001226,0,3994,2,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001227,0,3995,2,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001228,0,2163,2,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001229,65683,1625,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001230,65683,1859,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001231,0,2187,3,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001232,65665,1626,3,7,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001233,983105,0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001234,0,0,1,7,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001235,983106,2221,2,0,0,0,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2001236,0,0,1,7,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001237,66003,3256,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001238,66003,3256,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001239,66003,3256,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001240,66006,1625,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001241,66006,1625,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001242,66006,1625,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001243,66007,2775,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001244,66007,2775,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001245,66007,2775,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001246,66007,1974,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001247,66007,2028,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001248,66007,1849,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001249,66008,3339,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001250,66008,3339,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001251,66008,3339,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001252,66008,3339,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001253,66008,3339,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001254,65937,3198,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001255,65938,3460,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001256,65938,3406,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001257,65938,2086,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001258,65938,2087,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001259,65938,2088,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001260,65939,2075,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001261,65939,3164,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001262,0,2076,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001263,0,2076,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001264,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001265,65941,1843,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001266,65941,1843,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001267,65941,1843,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001268,65941,1843,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001269,0,0,1,7,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001270,720916,0,3,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001271,721440,0,3,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001272,66007,3352,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001273,65761,2768,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001274,65761,2768,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001275,65761,2768,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001276,65764,4364,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001277,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001278,0,1626,2,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001279,66002,3402,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001280,66090,2777,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001281,66090,2777,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001282,66090,2777,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001283,66090,2777,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001284,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001285,66090,2777,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001286,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001287,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001288,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001289,0,3817,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001290,0,3818,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001291,0,3819,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001292,0,0,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001293,0,0,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001294,0,0,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001295,0,2232,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001296,0,2233,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001297,0,2234,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001298,0,2235,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001299,0,2236,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001300,0,2237,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001301,0,2238,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001302,0,3834,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001303,0,3836,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001304,0,3844,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001305,0,2239,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001306,0,2240,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001307,0,2241,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001308,0,2242,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001309,0,2243,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001310,0,2244,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001311,0,2245,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001312,0,3878,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001313,0,3882,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001314,0,3886,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001315,0,2246,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001316,0,2248,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001317,0,2251,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001318,0,2253,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001319,0,2255,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001320,0,2258,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001321,0,3892,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001322,0,2260,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001323,0,2261,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001324,0,2262,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001325,0,2263,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001326,0,2264,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001327,0,2265,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001328,0,2266,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001329,0,3893,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001330,0,3899,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001331,0,3905,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001332,0,2267,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001333,0,2268,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001334,0,2269,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001335,0,2270,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001336,0,2271,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001337,0,2272,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001338,0,2273,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001339,0,3911,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001340,0,3912,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001341,0,3913,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001342,0,2274,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001343,0,2276,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001344,0,2279,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001345,0,2281,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001346,0,2283,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001347,0,2284,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001348,0,2286,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001349,66094,1626,3,7,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2001350,0,2247,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001351,0,2249,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001352,0,2250,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2001353,0,2252,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
