#,RequiredQuality,Quest,Number,CraftType,ItemResult,Ingredient[0],Ingredient[1],Ingredient[2],Ingredient[3],Ingredient[4],Ingredient[5],Ingredient[6],Ingredient[7],StatusRequired,ItemRequired,RecipeLevelTable,MaxAdjustableJobLevel,RecipeNotebookList,DisplayPriority,DifficultyFactor,QualityFactor,DurabilityFactor,RequiredCraftsmanship,RequiredControl,QuickSynthCraftsmanship,QuickSynthControl,SecretRecipeBook,CollectableMetadata,PatchNumber,AmountResult,AmountIngredient[0],AmountIngredient[1],AmountIngredient[2],AmountIngredient[3],AmountIngredient[4],AmountIngredient[5],AmountIngredient[6],AmountIngredient[7],MaterialQualityFactor,CollectableMetadataKey,IsSecondary,CanQuickSynth,CanHq,ExpRewarded,Unknown1,IsSpecializationRequired,IsExpert
3084,0,0,3,4,18239,19994,19993,19978,5510,0,0,11,10,0,0,270,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,3,1,1,1,0,0,4,3,50,0,False,True,True,True,False,False,False
3085,0,0,3,5,0,0,0,0,0,0,0,12,10,0,0,265,0,0,0,100,100,100,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,3,3,50,0,False,True,True,True,False,False,False
3086,0,0,3,5,18241,19977,19994,19978,19938,5358,0,12,10,0,0,265,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,2,1,1,1,1,0,3,3,50,0,False,True,True,True,False,False,False
3087,0,0,3,5,18242,19977,19994,19978,19938,0,0,12,10,0,0,270,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,3,1,1,1,0,0,4,3,50,0,False,True,True,True,False,False,False
3088,0,0,3,5,18243,19977,19994,19978,0,0,0,12,10,0,0,265,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,2,1,1,0,0,0,3,3,50,0,False,True,True,True,False,False,False
3089,0,0,3,5,18244,19977,19994,19978,19938,0,0,12,10,0,0,270,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,3,1,1,1,0,0,4,3,50,0,False,True,True,True,False,False,False
3090,0,0,3,4,18245,19994,19977,19978,5510,0,0,11,10,0,0,270,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,2,1,1,1,0,0,4,3,50,0,False,True,True,True,False,False,False
3091,0,0,3,5,0,0,0,0,0,0,0,12,10,0,0,265,0,0,0,100,100,100,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,3,3,50,0,False,True,True,True,False,False,False
3092,0,0,3,3,18247,19940,19938,19963,0,0,0,10,8,0,0,270,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,1,1,2,0,0,0,4,3,50,0,False,True,True,True,False,False,False
3093,0,0,3,3,18248,19940,19938,19963,0,0,0,10,8,0,0,270,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,1,1,2,0,0,0,4,3,50,0,False,True,True,True,False,False,False
3094,0,0,3,3,18249,19940,19938,19963,0,0,0,10,8,0,0,270,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,1,1,2,0,0,0,4,3,50,0,False,True,True,True,False,False,False
3095,0,0,3,3,18250,19940,19938,19963,0,0,0,10,8,0,0,270,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,1,1,2,0,0,0,4,3,50,0,False,True,True,True,False,False,False
3096,0,0,3,3,18251,19940,19938,19963,0,0,0,10,8,0,0,270,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,1,1,2,0,0,0,4,3,50,0,False,True,True,True,False,False,False
3097,0,0,3,3,18252,19940,19963,19978,0,0,0,10,8,0,0,270,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,1,2,1,0,0,0,4,3,50,0,False,True,True,True,False,False,False
3098,0,0,3,3,18253,19940,19963,19978,0,0,0,10,8,0,0,270,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,1,2,1,0,0,0,4,3,50,0,False,True,True,True,False,False,False
3099,0,0,3,3,18254,19940,19963,19978,0,0,0,10,8,0,0,270,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,1,2,1,0,0,0,4,3,50,0,False,True,True,True,False,False,False
3100,0,0,3,3,18255,19940,19963,19978,0,0,0,10,8,0,0,270,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,1,2,1,0,0,0,4,3,50,0,False,True,True,True,False,False,False
3101,0,0,3,3,18256,19940,19963,19978,0,0,0,10,8,0,0,270,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,1,2,1,0,0,0,4,3,50,0,False,True,True,True,False,False,False
3102,0,0,3,3,18257,19940,19938,19993,0,0,0,10,8,0,0,265,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,1,1,1,0,0,0,3,3,50,0,False,True,True,True,False,False,False
3103,0,0,3,3,18258,19940,19938,19993,0,0,0,10,8,0,0,265,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,1,1,1,0,0,0,3,3,50,0,False,True,True,True,False,False,False
3104,0,0,3,3,18259,19940,19938,19993,0,0,0,10,8,0,0,265,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,1,1,1,0,0,0,3,3,50,0,False,True,True,True,False,False,False
3105,0,0,3,3,18260,19940,19938,19993,0,0,0,10,8,0,0,265,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,1,1,1,0,0,0,3,3,50,0,False,True,True,True,False,False,False
3106,0,0,3,3,18261,19940,19938,19993,0,0,0,10,8,0,0,265,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,1,1,1,0,0,0,3,3,50,0,False,True,True,True,False,False,False
3107,0,0,3,3,18262,19940,19938,19919,0,0,0,10,8,0,0,265,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,1,1,1,0,0,0,3,3,50,0,False,True,True,True,False,False,False
3108,0,0,3,3,18263,19940,19938,19919,0,0,0,10,8,0,0,265,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,1,1,1,0,0,0,3,3,50,0,False,True,True,True,False,False,False
3109,0,0,3,3,18264,19940,19938,19919,0,0,0,10,8,0,0,265,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,1,1,1,0,0,0,3,3,50,0,False,True,True,True,False,False,False
3110,0,0,3,3,18265,19940,19938,19919,0,0,0,10,8,0,0,265,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,1,1,1,0,0,0,3,3,50,0,False,True,True,True,False,False,False
3111,0,0,3,3,18266,19940,19938,19919,0,0,0,10,8,0,0,265,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,1,1,1,0,0,0,3,3,50,0,False,True,True,True,False,False,False
3112,0,0,3,1,18345,19943,19942,19993,19906,0,0,8,11,0,0,273,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,2,1,1,1,0,0,4,3,50,0,True,True,True,True,False,False,False
3113,0,0,3,1,18346,19943,19942,5372,19994,19906,0,8,11,0,0,273,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,2,1,1,1,1,0,4,3,50,0,False,True,True,True,False,False,False
3114,0,0,3,1,18347,19943,5372,19942,19994,19906,0,8,11,0,0,273,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,2,1,1,1,1,0,4,3,50,0,True,True,True,True,False,False,False
3115,0,0,3,0,18348,19943,5372,19942,19994,19906,0,10,9,0,0,273,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,1,2,1,1,1,0,4,3,50,0,False,True,True,True,False,False,False
3116,0,0,3,0,18349,5372,19942,19977,19906,0,0,10,9,0,0,273,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,3,1,1,1,0,0,4,3,50,0,False,True,True,True,False,False,False
3117,0,0,3,1,18350,19943,19942,19977,19906,0,0,8,11,0,0,276,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,3,1,1,1,0,0,4,4,50,0,True,True,True,True,False,False,False
3118,0,0,3,1,18351,19943,19942,19926,19994,19906,0,8,11,0,0,276,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,3,1,1,1,1,0,4,4,50,0,True,True,True,True,False,False,False
3119,0,0,3,1,18352,19943,19942,19926,12611,0,0,8,11,0,0,276,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,3,1,1,1,0,0,4,4,50,0,False,True,True,True,False,False,False
3120,0,0,3,0,18353,5372,19980,12944,19904,0,0,10,9,0,0,273,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,2,1,1,2,0,0,4,3,50,0,False,True,True,True,False,False,False
3121,0,0,3,3,18354,19942,5372,19964,0,0,0,10,8,0,0,276,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,3,1,1,0,0,0,4,4,50,0,False,True,True,True,False,False,False
3122,0,0,3,6,18355,19902,19995,19942,5372,19963,0,13,12,0,0,276,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,1,2,1,1,1,0,4,4,50,0,False,True,True,True,False,False,False
3123,0,0,3,6,18356,19902,19995,19942,5372,19964,0,13,12,0,0,276,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,1,2,1,1,1,0,4,4,50,0,False,True,True,True,False,False,False
3124,0,0,3,3,18357,19942,19943,19963,19902,0,0,10,8,0,0,276,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,3,1,1,1,0,0,4,4,50,0,False,True,True,True,False,False,False
3125,0,0,3,1,18358,19943,19926,19980,19938,20008,0,8,11,0,0,276,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,3,1,1,1,1,0,4,4,50,0,False,True,True,True,False,False,False
3126,0,0,3,3,18359,19942,19943,19994,19964,0,0,10,8,0,0,276,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,2,2,1,1,0,0,4,4,50,0,False,True,True,True,False,False,False
3127,0,0,3,2,18360,19943,19941,19940,0,0,0,9,11,0,0,276,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,2,1,1,0,0,0,4,4,50,0,False,True,True,True,False,False,False
3128,0,0,3,3,18361,19942,19941,12550,19893,0,0,10,8,0,0,276,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,2,1,1,1,0,0,4,4,50,0,False,True,True,True,False,False,False
3129,0,0,3,2,18362,19943,19995,19980,19978,19893,0,9,11,0,0,276,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,2,1,1,1,2,0,4,4,50,0,False,True,True,True,False,False,False
3130,0,0,3,2,18363,19943,19995,19940,19893,0,0,9,11,0,0,273,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,2,1,1,1,0,0,4,3,50,0,False,True,True,True,False,False,False
3131,0,0,3,5,18364,19980,19942,19978,19893,0,0,12,10,0,0,273,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,3,1,1,2,0,0,4,3,50,0,False,True,True,True,False,False,False
3132,0,0,3,2,18365,19943,19995,19940,5510,19893,0,9,11,0,0,273,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,2,1,1,1,1,0,4,3,50,0,False,True,True,True,False,False,False
3133,0,0,3,2,0,0,0,0,0,0,0,9,11,0,0,273,0,0,0,100,100,100,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,4,3,50,0,False,True,True,True,False,False,False
3134,0,0,3,3,18367,19942,19941,12550,19891,0,0,10,8,0,0,276,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,2,1,1,1,0,0,4,4,50,0,False,True,True,True,False,False,False
3135,0,0,3,2,18368,19943,19995,19980,19978,19891,0,9,11,0,0,276,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,2,1,1,1,2,0,4,4,50,0,False,True,True,True,False,False,False
3136,0,0,3,2,18369,19943,19995,19940,19891,0,0,9,11,0,0,273,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,2,1,1,1,0,0,4,3,50,0,False,True,True,True,False,False,False
3137,0,0,3,5,18370,19980,19942,19978,19891,0,0,12,10,0,0,273,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,3,1,1,2,0,0,4,3,50,0,False,True,True,True,False,False,False
3138,0,0,3,2,18371,19943,19995,19940,5510,19891,0,9,11,0,0,273,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,2,1,1,1,1,0,4,3,50,0,False,True,True,True,False,False,False
3139,0,0,3,2,0,0,0,0,0,0,0,9,11,0,0,273,0,0,0,100,100,100,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,4,3,50,0,False,True,True,True,False,False,False
3140,0,0,3,4,18373,19995,19942,19940,19978,19891,0,11,10,0,0,276,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,2,1,1,1,1,0,4,4,50,0,False,True,True,True,False,False,False
3141,0,0,3,5,18374,19980,19994,19940,19978,19891,0,12,10,0,0,276,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,3,1,1,1,2,0,4,4,50,0,False,True,True,True,False,False,False
3142,0,0,3,4,18375,19995,19980,19941,19891,0,0,11,10,0,0,273,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,2,1,1,1,0,0,4,3,50,0,False,True,True,True,False,False,False
3143,0,0,3,5,18376,19980,19995,19941,19978,19891,0,12,10,0,0,276,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,3,1,1,1,2,0,4,4,50,0,False,True,True,True,False,False,False
3144,0,0,3,4,18377,19995,19994,19981,5510,19891,0,11,10,0,0,276,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,3,1,1,1,1,0,4,4,50,0,False,True,True,True,False,False,False
3145,0,0,3,4,0,0,0,0,0,0,0,11,10,0,0,273,0,0,0,100,100,100,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,4,3,50,0,False,True,True,True,False,False,False
3146,0,0,3,4,18379,19995,19942,19940,19978,19892,0,11,10,0,0,276,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,2,1,1,1,1,0,4,4,50,0,False,True,True,True,False,False,False
3147,0,0,3,5,18380,19980,19994,19940,19978,19892,0,12,10,0,0,276,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,3,1,1,1,2,0,4,4,50,0,False,True,True,True,False,False,False
3148,0,0,3,4,18381,19995,19980,19941,19892,0,0,11,10,0,0,273,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,2,1,1,1,0,0,4,3,50,0,False,True,True,True,False,False,False
3149,0,0,3,5,18382,19980,19995,19941,19978,19892,0,12,10,0,0,273,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,3,1,1,1,2,0,4,3,50,0,False,True,True,True,False,False,False
3150,0,0,3,4,18383,19995,19994,19981,5510,19892,0,11,10,0,0,276,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,3,1,1,1,1,0,4,4,50,0,False,True,True,True,False,False,False
3151,0,0,3,4,0,0,0,0,0,0,0,11,10,0,0,273,0,0,0,100,100,100,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,4,3,50,0,False,True,True,True,False,False,False
3152,0,0,3,4,18385,19995,19942,19940,19978,19892,0,11,10,0,0,276,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,2,1,1,1,1,0,4,4,50,0,False,True,True,True,False,False,False
3153,0,0,3,5,18386,19980,19994,19940,19978,19892,0,12,10,0,0,276,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,3,1,1,1,2,0,4,4,50,0,False,True,True,True,False,False,False
3154,0,0,3,4,18387,19995,19980,19941,19892,0,0,11,10,0,0,273,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,2,1,1,1,0,0,4,3,50,0,False,True,True,True,False,False,False
3155,0,0,3,5,18388,19980,19995,19941,19978,19892,0,12,10,0,0,273,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,3,1,1,1,2,0,4,3,50,0,False,True,True,True,False,False,False
3156,0,0,3,4,18389,19995,19994,19981,5510,19892,0,11,10,0,0,276,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,3,1,1,1,1,0,4,4,50,0,False,True,True,True,False,False,False
3157,0,0,3,4,0,0,0,0,0,0,0,11,10,0,0,273,0,0,0,100,100,100,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,4,3,50,0,False,True,True,True,False,False,False
3158,0,0,3,5,18391,19980,19942,19978,19895,0,0,12,10,0,0,273,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,2,1,1,1,0,0,4,3,50,0,False,True,True,True,False,False,False
3159,0,0,3,5,18392,19980,19942,19977,19978,19895,0,12,10,0,0,276,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,3,1,1,1,2,0,4,4,50,0,False,True,True,True,False,False,False
3160,0,0,3,4,18393,19995,19980,19940,19895,0,0,11,10,0,0,273,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,2,1,1,1,0,0,4,3,50,0,False,True,True,True,False,False,False
3161,0,0,3,5,18394,19980,19942,19981,19978,19895,0,12,10,0,0,273,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,3,1,1,1,2,0,4,3,50,0,False,True,True,True,False,False,False
3162,0,0,3,4,18395,19995,19980,19981,5510,19895,0,11,10,0,0,276,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,2,1,1,1,1,0,4,4,50,0,False,True,True,True,False,False,False
3163,0,0,3,5,0,0,0,0,0,0,0,12,10,0,0,273,0,0,0,100,100,100,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,4,3,50,0,False,True,True,True,False,False,False
3164,0,0,3,5,18397,19980,19942,19978,19894,0,0,12,10,0,0,273,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,2,1,1,1,0,0,4,3,50,0,False,True,True,True,False,False,False
3165,0,0,3,5,18398,19980,19942,19977,19978,19894,0,12,10,0,0,276,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,3,1,1,1,2,0,4,4,50,0,False,True,True,True,False,False,False
3166,0,0,3,4,18399,19995,19980,19940,19894,0,0,11,10,0,0,273,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,2,1,1,1,0,0,4,3,50,0,False,True,True,True,False,False,False
3167,0,0,3,5,18400,19980,19942,19981,19978,19894,0,12,10,0,0,273,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,3,1,1,1,2,0,4,3,50,0,False,True,True,True,False,False,False
3168,0,0,3,4,18401,19995,19980,19981,5510,19894,0,11,10,0,0,276,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,2,1,1,1,1,0,4,4,50,0,False,True,True,True,False,False,False
3169,0,0,3,5,0,0,0,0,0,0,0,12,10,0,0,273,0,0,0,100,100,100,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,4,3,50,0,False,True,True,True,False,False,False
3170,0,0,3,3,18403,19942,19938,19964,19893,0,0,10,8,0,0,276,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,1,1,2,1,0,0,4,4,50,0,False,True,True,True,False,False,False
3171,0,0,3,3,18404,19942,19938,19964,19891,0,0,10,8,0,0,276,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,1,1,2,1,0,0,4,4,50,0,False,True,True,True,False,False,False
3172,0,0,3,3,18405,19942,19938,19964,19892,0,0,10,8,0,0,276,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,1,1,2,1,0,0,4,4,50,0,False,True,True,True,False,False,False
3173,0,0,3,3,18406,19942,19938,19964,19895,0,0,10,8,0,0,276,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,1,1,2,1,0,0,4,4,50,0,False,True,True,True,False,False,False
3174,0,0,3,3,18407,19942,19938,19964,19894,0,0,10,8,0,0,276,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,1,1,2,1,0,0,4,4,50,0,False,True,True,True,False,False,False
3175,0,0,3,3,18408,19942,19938,19964,19893,0,0,10,8,0,0,276,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,1,2,1,1,0,0,4,4,50,0,False,True,True,True,False,False,False
3176,0,0,3,3,18409,19942,19938,19964,19891,0,0,10,8,0,0,276,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,1,2,1,1,0,0,4,4,50,0,False,True,True,True,False,False,False
3177,0,0,3,3,18410,19942,19938,19964,19892,0,0,10,8,0,0,276,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,1,2,1,1,0,0,4,4,50,0,False,True,True,True,False,False,False
3178,0,0,3,3,18411,19942,19938,19964,19895,0,0,10,8,0,0,276,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,1,2,1,1,0,0,4,4,50,0,False,True,True,True,False,False,False
3179,0,0,3,3,18412,19942,19938,19964,19894,0,0,10,8,0,0,276,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,1,2,1,1,0,0,4,4,50,0,False,True,True,True,False,False,False
3180,0,0,3,3,18413,19942,19938,19964,19893,0,0,10,8,0,0,273,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,1,1,2,1,0,0,4,3,50,0,False,True,True,True,False,False,False
3181,0,0,3,3,18414,19942,19938,19964,19891,0,0,10,8,0,0,273,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,1,1,2,1,0,0,4,3,50,0,False,True,True,True,False,False,False
3182,0,0,3,3,18415,19942,19938,19964,19892,0,0,10,8,0,0,273,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,1,1,2,1,0,0,4,3,50,0,False,True,True,True,False,False,False
3183,0,0,3,3,18416,19942,19938,19964,19895,0,0,10,8,0,0,273,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,1,1,2,1,0,0,4,3,50,0,False,True,True,True,False,False,False
3184,0,0,3,3,18417,19942,19938,19964,19894,0,0,10,8,0,0,273,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,1,1,2,1,0,0,4,3,50,0,False,True,True,True,False,False,False
3185,0,0,3,3,18418,19942,19938,19964,19893,0,0,10,8,0,0,273,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,1,1,1,1,0,0,4,3,50,0,False,True,True,True,False,False,False
3186,0,0,3,3,18419,19942,19938,19964,19891,0,0,10,8,0,0,273,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,1,1,1,1,0,0,4,3,50,0,False,True,True,True,False,False,False
3187,0,0,3,3,18420,19942,19938,19964,19892,0,0,10,8,0,0,273,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,1,1,1,1,0,0,4,3,50,0,False,True,True,True,False,False,False
3188,0,0,3,3,18421,19942,19938,19964,19895,0,0,10,8,0,0,273,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,1,1,1,1,0,0,4,3,50,0,False,True,True,True,False,False,False
3189,0,0,3,3,18422,19942,19938,19964,19894,0,0,10,8,0,0,273,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,1,1,1,1,0,0,4,3,50,0,False,True,True,True,False,False,False
3190,0,0,3,1,18501,19945,19944,19943,19906,0,0,8,11,0,0,279,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,2,1,1,1,0,0,5,4,50,0,True,True,True,True,False,False,False
3191,0,0,3,1,18502,19945,19927,19943,0,0,0,8,11,0,0,279,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,3,1,1,0,0,0,5,4,50,0,False,True,True,True,False,False,False
3192,0,0,3,1,18503,19945,19927,19996,19906,0,0,8,11,0,0,279,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,3,1,1,1,0,0,5,4,50,0,True,True,True,True,False,False,False
3193,0,0,3,0,18504,19927,19945,19995,19906,0,0,10,9,0,0,279,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,2,2,1,1,0,0,5,4,50,0,False,True,True,True,False,False,False
3194,0,0,3,0,18505,19927,19945,19944,19984,0,0,10,9,0,0,279,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,2,1,1,1,0,0,5,4,50,0,False,True,True,True,False,False,False
3195,0,0,3,1,18506,19945,19944,19995,19906,0,0,8,11,0,0,282,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,2,2,1,1,0,0,5,4,50,0,True,True,True,True,False,False,False
3196,0,0,3,1,18507,19945,19944,19995,19906,0,0,8,11,0,0,282,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,3,1,1,1,0,0,5,4,50,0,True,True,True,True,False,False,False
3197,0,0,3,1,18508,19945,19944,19927,19943,12611,0,8,11,0,0,282,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,2,1,1,1,1,0,5,4,50,0,False,True,True,True,False,False,False
3198,0,0,3,0,18509,19927,19944,19942,19905,0,0,10,9,0,0,279,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,2,2,1,1,0,0,5,4,50,0,False,True,True,True,False,False,False
3199,0,0,3,3,18510,19944,19927,19942,0,0,0,10,8,0,0,282,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,3,1,1,0,0,0,5,4,50,0,False,True,True,True,False,False,False
3200,0,0,3,6,18511,19902,19996,19927,19942,0,0,13,12,0,0,282,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,1,2,1,1,0,0,5,4,50,0,False,True,True,True,False,False,False
3201,0,0,3,6,18512,19902,19996,19927,19942,0,0,13,12,0,0,282,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,1,2,1,1,0,0,5,4,50,0,False,True,True,True,False,False,False
3202,0,0,3,3,18513,19944,19942,19940,19965,19902,0,10,8,0,0,282,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,3,1,1,3,1,0,5,4,50,0,False,True,True,True,False,False,False
3203,0,0,3,1,18514,19945,19927,19942,19995,20008,0,8,11,0,0,282,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,3,1,1,1,1,0,5,4,50,0,False,True,True,True,False,False,False
3204,0,0,3,3,18515,19944,19945,19964,0,0,0,10,8,0,0,282,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,2,2,2,0,0,0,5,4,50,0,False,True,True,True,False,False,False
3205,0,0,3,2,18516,19945,5372,19942,0,0,0,9,11,0,0,282,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,2,1,1,0,0,0,5,4,50,0,False,True,True,True,False,False,False
3206,0,0,3,2,18517,19945,19996,19943,19893,0,0,9,11,0,0,282,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,2,1,1,1,0,0,5,4,50,0,False,True,True,True,False,False,False
3207,0,0,3,2,18518,19945,19983,19995,19942,19893,0,9,11,0,0,282,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,2,2,1,1,2,0,5,4,50,0,False,True,True,True,False,False,False
3208,0,0,3,2,18519,19945,19943,19995,19893,0,0,9,11,0,0,279,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,3,1,1,1,0,0,5,4,50,0,False,True,True,True,False,False,False
3209,0,0,3,4,18520,19996,19983,19995,19984,19893,0,11,10,0,0,282,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,2,2,1,1,2,0,5,4,50,0,False,True,True,True,False,False,False
3210,0,0,3,2,18521,19945,19996,19943,19893,0,0,9,11,0,0,279,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,2,1,1,1,0,0,5,4,50,0,False,True,True,True,False,False,False
3211,0,0,3,4,0,0,0,0,0,0,0,11,10,0,0,279,0,0,0,100,100,100,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,5,4,50,0,False,True,True,True,False,False,False
3212,0,0,3,2,18523,19945,19996,19942,19891,0,0,9,11,0,0,282,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,2,1,1,1,0,0,5,4,50,0,False,True,True,True,False,False,False
3213,0,0,3,2,18524,19945,19983,19995,19942,19891,0,9,11,0,0,282,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,2,2,1,1,2,0,5,4,50,0,False,True,True,True,False,False,False
3214,0,0,3,2,18525,19945,19943,19995,19891,0,0,9,11,0,0,279,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,3,1,1,1,0,0,5,4,50,0,False,True,True,True,False,False,False
3215,0,0,3,4,18526,19996,19983,19995,19984,19891,0,11,10,0,0,282,0,0,0,100,100,100,0,0,0,0,0,65535,0,1,2,2,1,1,2,0,5,4,50,0,False,True,True,True,False,False,False
