#,Description,Alias,ShortAlias,Command,ShortCommand,Unknown0,Param,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5
153,"ALIASES:
　/search, /sea
USAGE:
　/search [condition]

→Executes a player search based on the conditions given. Multiple conditions should be separated with a space. Conducts default search if no conditions are specified.

>>Conditions:
【PC Name】
　**forename ""PC name""**
　　Search for a specific first
　　name.
　**surname ""PC name""**
　　Search for a specific last
　　name.
【Online Status】
　**leader**, **away**, **busy**, **duty**,
　**event**, **lookingforparty**, **recruit**,
　**lookingtomeld**, **newadventurer**,
　**mentor**, **tradementor**,
　**pvementor**, **pvpmentor**,
　**roleplay**, **returner**
【Class & Job】
　**GLA**, **PGL**, **MRD**, **LNC**, **ARC**,
　**ROG**, **CNJ**, **THM**, **ACN**, **CRP**,
　**BSM**, **ARM**, **GSM**, **LTW**, **WVR**,
　**ALC**, **CUL**, **MIN**, **BTN**, **FSH**,
　**PLD**, **MNK**, **WAR**, **DRG**, **BRD**,
　**WHM**, **BLM**, **SMN**, **SCH**, **NIN**,
　**DRK**, **MCH**, **AST**, **SAM**, **RDM**,
　**BLU**, **GNB**, **DNC**, **SGE**, **RPR**,
　**VPR**, **PCT**
Searches all jobs and classes if none specified.
【Level】
　**[number]**
　　Search for that level only.
　**[number 1]-[number 2]**
　　Search for players with
　　levels between number 1
　　and number 2.
Searches all levels if none are specified.
【Grand Company】
　**""Maelstrom""**,
　**""Immortal Flames""**,
　**""Order of the Twin Adder""**
【Location】
　**""Limsa Lominsa""**, **""Gridania""**,
　**""Ul'dah""**, **""Ishgard""**,
　**""The Black Shroud""**, **""Thanalan""**,
　**""La Noscea""**, **""Mor Dhona""**,
　**""Coerthas""**, **""The Gold Saucer""**,
　**""The Wolves' Den""**, **""Dravania""**,
　**""Abalathia's Spine""**, **""Idyllshire""**
　**""Kugane""**, **""Othard""**,
　**""Gyr Abania""**, **""Rhalgr's Reach“**,
　**""Old Sharlayan""**, **""Labyrinthos""**,
　**""Radz-at-Han""**, **""Thavnair""**,
　**""Garlemald""**, **""The Crystarium""**,
　**""Eulmore""**, **""Norvrandt""**,
　**""Elsewhere""**, **""Tuliyollal""**,
　**""Yok Tural""**, **""Xak Tural""**,
　**""Solution Nine""**
Searches all locations if none are specified.
【Language】
　**JA**, **EN**, **FR**, **DE**
Searches current language if none is specified.

>>Example:
　/sea GLA 20-30 ""La Noscea""
　(Searches for all gladiators in
　La Noscea between levels 20
　and 30.)",,,/search,/sea,0,0,20,0,0,0,0
154,"USAGE:
　/map

→Opens and closes the current area map.",,,/map,,0,104,1,0,0,0,0
155,"USAGE:
　/teleport

→Opens the Teleport interface.",,,/teleport,,0,0,1,0,0,0,0
156,"ALIASES:
　/enemysign, /marking, /mk
USAGE:
　/enemysign [sign type] [placeholder]

→Set a sign on the specified target. Uses current target when not specified.

>>Sign Types:
　**attack1-8**
　**bind1-3**
　**ignore1-2**
　**circle**
　**cross**
　**square**
　**triangle**
**　off**/**clear**      Turns off sign.

Opens and closes the Signs menu when no subcommand is specified.

>>Common Placeholders:
　<t>, <target>, <1>-<8>

A full list of placeholders can be found on the Lodestone Play Guide.

>>Example:
　/marking attack2 <t>
　(Assigns ""Target to Attack 2""
　to target.)",/enemysign,,/marking,/mk,0,32,3,1,2,0,0
157,"ALIASES:
　/actionlist, /alist
USAGE:
　/actionlist

→Opens and closes the Actions & Traits interface.",,,/actionlist,/alist,0,32,1,0,0,0,0
158,"USAGE:
　/timers

→Opens and closes the Timers interface.",,,/timers,,0,32,1,0,0,0,0
159,"USAGE:
　/recommended

→Opens and closes the Recommendations list.",,,/recommended,,0,32,1,0,0,0,0
160,"ALIASES:
　/inventory, /bag
USAGE:
　/inventory

→Opens and closes your inventory.",,,/inventory,/bag,0,32,2,1,0,0,0
161,"ALIASES:
　/freecompanycmd, /fccmd
USAGE:
　/freecompanycmd

→Opens and closes the free company interface.",,,/freecompanycmd,/fccmd,0,0,3,1,2,0,0
162,"ALIASES:
　/linkshellcmd, /lcmd
USAGE:
　/linkshellcmd

→Opens and closes the linkshell menu.",,,/linkshellcmd,/lcmd,0,128,4,2,0,2,0
163,"USAGE:
　/return

→Return to your current home point.",,,/return,,0,32,1,0,0,0,0
164,"ALIASES:
　/emotelist, /elist
USAGE:
　/emotelist

→Opens and closes the list of available emotes.",,,/emotelist,/elist,0,33,1,0,0,0,0
165,"USAGE:
　/activehelp

→Opens and closes the Active Help interface.",/activehelp,,/activehelp,,0,32,1,0,0,0,0
166,"ALIASES:
　/supportdesk, /support
USAGE:
　/supportdesk

→Opens and closes the Support Desk interface.",,,/supportdesk,/support,0,32,1,0,0,0,0
167,"ALIASES:
　/characterconfig, /cconfig
USAGE:
　/characterconfig

→Opens and closes the Character Configuration interface.",,,/characterconfig,/cconfig,0,32,1,0,0,0,0
168,"ALIASES:
　/systemconfig, /sconfig
USAGE:
　/systemconfig

→Opens and closes the System Configuration interface.",,,/systemconfig,/sconfig,0,32,1,0,0,0,0
169,"ALIASES:
　/keybind, /keyconfig
USAGE:
　/keybind

→Opens and closes the Keybind interface.",,,/keybind,/keyconfig,0,32,1,0,0,0,0
170,"USAGE:
　/macros

→Opens and closes the user macro editor.",,,/macros,,0,32,1,0,0,0,0
171,"USAGE:
　/hudlayout [subcommand]

→Opens and closes the HUD layout editor.

>>Subcommands:
　**""layout number""**
　Switches to specified layout.

Opens the HUD layout editor if no subcommand is specified.

>>Example:
　 /hudlayout 3
　 (Switches to layout 3.)",,,/hudlayout,,0,32,2,0,0,0,0
172,"USAGE:
　/logout

→Begins the logout process.",,,/logout,,0,32,1,0,0,0,0
173,"USAGE:
　/shutdown

→Log out and close the game.",,,/shutdown,,0,32,1,0,0,0,0
174,"ALIASES:
　/partysort, /psort
USAGE:
　/partysort [subcommand]

→Change the order of specified party members in the party list.

>>Subcommand:
　**[party member 1] [party member 2]**
　Switch the position of party member 1 and party member 2 in the party list.

>>Example:
　/partysort 2 4
　Switch the position of party member 2 and party member 4 in the party list.",,,/partysort,/psort,0,36,3,0,0,0,0
175,"ALIASES:
　/readycheck, /rcheck
USAGE:
　/readycheck

→Initiate ready check.",,,/readycheck,/rcheck,0,32,1,0,0,0,0
176,"ALIASES:
　/ready, /rd
USAGE:
　/ready

→Indicate that you are ready when a ready check has been initiated.",/ready,/rd,/ready,/rd,0,36,1,0,0,0,0
177,"ALIASES:
　/hold, /hd
USAGE:
　/hold

→Indicate that you are not ready when a ready check has been initiated.",/hold,/hd,/notready,/nr,0,36,1,0,0,0,0
178,"ALIASES:
　/waymark, /wmark
USAGE:
　/wmark [subcommand] [placeholder]

→Place a waymark on the ground below a target. If no target is specified, you will enter ground targeting mode ready to place a waymark.

>>Subcommands:
　**a **
　　Place or remove waymark A. Overwrites existing waymark if target is specified.
　**b **
　　Place or remove waymark B. Overwrites existing waymark if target is specified.
　**c **
　　Place or remove waymark C. Overwrites existing waymark if target is specified.
　**d**
　　Place or remove waymark D. Overwrites existing waymark if target is specified.
　**1**
　　Place or remove waymark 1. Overwrites existing waymark if target is specified.
　**2**
　　Place or remove waymark 2. Overwrites existing waymark if target is specified.
　**3**
　　Place or remove waymark 3. Overwrites existing waymark if target is specified.
　**4**
　　Place or remove waymark 4. Overwrites existing waymark if target is specified.
　** off**/**clear**
　　Remove all waymarks.
　**save 1-30**
　　Save waymark placements to slots 1-30 of the Waymarks menu.
　**preset 1-30**
　　Load waymark placements from slots 1-30 of the Waymarks menu.

You will enter ground targeting mode ready to place an unused waymark in the order of A-D, 1, 2 when no subcommand is specified. More than six waymarks cannot be placed at one time. If a target name is specified, a marker name must also be specified.

>>Common Placeholders:
　<t>, <target>, <1>-<8>, gtoff

A full list of placeholders can be found on the Lodestone Play Guide.

>>Examples:
　/waymark A
　(Enters ground targeting
　mode ready to place
　waymark A.)

　/waymark A <t>
　(Places waymark A at the
　selected target's location.)

　/waymark A gtoff
　(Places waymark A at the
　mouse cursor's location.)",/waymark,/wmark,/waymark,/wmark,0,32,3,2,2,2,0
179,"ALIASES:
　/fishguide, /fg
USAGE:
　/fishguide

→Opens and closes the Fish Guide interface.",,,/fishguide,/fg,0,32,1,0,0,0,0
180,"ALIASES:
　/housing, /hou
USAGE:
　/housing

→Opens and closes the Housing interface.",,,/housing,/hou,0,32,1,0,0,0,0
181,"USAGE:
　/minionguide

→Opens and closes the Minion Guide interface. If the PC is playing Lord of Verminion, the command will open the Battle List.",/minionguide,,/minionguide,,0,48,1,0,0,0,0
182,"USAGE:
　/mountguide

→Opens and closes the Mount Guide interface.",/mountguide,,/mountguide,,0,32,1,0,0,0,0
183,"ALIASES:
　/partyfinder, /pfinder
USAGE:
　/partyfinder

→Opens and closes the Party Finder interface.",,,/partyfinder,/pfinder,0,0,1,0,0,0,0
184,"ALIASES:
　/pvpprofile, /pvpp
USAGE:
　/pvpprofile

→Opens and closes the PvP Profile interface.",/pvpprofile,/pvpp,/pvpprofile,/pvppro,0,0,1,0,0,0,0
185,"ALIASES:
　/companion, /comp
USAGE:
　/companion

→Opens and closes the Companion interface.",/companion,/comp,/companion,/comp,0,32,1,0,0,0,0
186,"ALIASES:
　/keyitem, /kitem
USAGE:
　/keyitem

→Opens and closes the Key Item interface.",/keyitem,/kitem,/keyitem,/kitem,0,32,1,0,0,0,0
187,"USAGE:
　/challengelog

→Opens and closes the Challenge Log interface.",,,/challengelog,,0,32,1,0,0,0,0
188,"USAGE:
　/sightseeinglog

→Opens and closes the Sightseeing Log interface.",,,/sightseeinglog,,0,32,1,0,0,0,0
189,"ALIASES:
　/goldsaucer, /saucer
USAGE:
　/goldsaucer

→Opens and closes the Gold Saucer interface.",,,/goldsaucer,/saucer,0,32,1,0,0,0,0
190,"USAGE:
　/currency

→Opens and closes the Currency interface.",,,/currency,,0,32,1,0,0,0,0
191,"ALIASES:
　/aethercurrent, /acurrent
USAGE:
　/aethercurrent

→Opens and closes the Aether Currents interface.",,,/aethercurrent,/acurrent,0,32,1,0,0,0,0
192,"ALIASES:
　/logcolor, /lcolor
USAGE:
　/logcolor

→Opens and closes the Log Text Color interface.",,,/logcolor,/lcolor,0,32,1,0,0,0,0
193,"ALIASES:
　/playguide, /pguide
USAGE:
　/playguide

→Opens and closes the Playguide interface.",,,/playguide,/pguide,0,32,1,0,0,0,0
194,"ALIASES:
　/generaldutykey, /gdutykey
USAGE:
　/generaldutykey

→Activates the General Duty key. When near a FATE, this will level sync the player.",/generaldutykey,/gdutykey,/generaldutykey,/gdutykey,0,40,1,0,0,0,0
195,"ALIASES:
　/raidfinder, /rfinder
USAGE:
　/raidfinder

→Opens and closes the Raid Finder interface.",,,/raidfinder,/rfinder,0,0,1,0,0,0,0
196,"USAGE:
　/orchestrion

→Opens and closes the orchestrion list.",,,/orchestrion,,0,32,1,0,0,0,0
197,"ALIASES:
　/countdown, /cd
USAGE:
　/cd [subcommand]

→Opens and closes the countdown interface.

>>Subcommands:
　**[countdown time]**
　　Initiates a countdown starting
　　at the specified time. Changes
　　made via text commands will
　　not be saved in the
　　countdown interface. Also,
　　notifications will not be
　　displayed in the log window.

Opens the countdown interface when no subcommand is specified.

>>Example:
　/countdown 10
　Initiates a countdown starting
　at ten seconds.",,,/countdown,/cd,0,32,2,1,0,0,0
198,"USAGE:
　/contactlist

→Opens and closes the contact list.",,,/contactlist,,0,32,1,0,0,0,0
199,"USAGE:
　/mountspeed

→Opens and closes the ground mount speed interface.",,,/mountspeed,,0,32,1,0,0,0,0
200,,,,,,0,0,0,0,0,0,0
201,"USAGE:
　/? [text command]

→Gives a detailed explanation of the specified text command.",,,/?,,0,189,2,1,1,0,0
202,"USAGE:
　/wait [wait time]

→A macro command for adjusting the pause between commands. A wait time amount of 1 equals one second. The maximum wait time allowed is 60. If the wait time amount is over 60, it will be counted as 60.",,,/wait,,0,181,2,1,0,0,0
203,,,,,,0,0,0,0,0,0,0
204,"ALIASES:
　/legacymark, /lmark
USAGE:
　/legacymark [subcommand]

→Show or hide the Mark of the Twelve─a brand appearing on the back of the neck of all who survived the Calamity.

>>Subcommands:
　**on **      Show mark.
　**off **     Hide mark.

Toggle between shown and hidden when no subcommand is specified.",,,/legacymark,/lmark,0,60,2,1,2,0,0
206,"USAGE:
　/gcsalute [subcommand]

→Perform the official salute of the Grand Company to which you belong.

>>Subcommands:
 　**motion**    Perform motion only.

Both text and motion will be displayed when no subcommand is specified.",,,/gcsalute,,0,293,2,1,2,0,0
207,"ALIASES:
　/macroicon, /micon
USAGE:
　/micon ""icon name"" [category]

→Displays the specified icon as a hotbar icon. If used twice in a single user macro, only the first instance will be recognized.

>>Categories:
　**action**
　　If the icon name is an
　　action, action recast time
　　and required MP will
　　be displayed with the icon.
　**blueaction**
　　If the icon name is a blue
　　mage action, action recast
　　time and required MP
　　will be displayed with the
　　icon.
　**pvpaction**
　　If the icon name is a
　　PvP action, action recast
　　time and required MP will
　　be displayed with the icon.
　**general**
　　If the icon name is a
　　general action, action
　　recast time will be
　　displayed with the icon.
　**emote**
　　If the icon name is an
　　emote, its icon will be
　　displayed.
　**companion**
　　If the icon name is a
　　companion action, its icon
　　will be displayed.
　**pet**
　　If the icon name is a
　　pet action, its icon will
　　be displayed
　**minion**
　　If the icon name is a
　　minion, its icon will be
　　displayed.
　**mount**
　　If the icon name is a
　　mount, its icon will be
　　displayed.
　**enemysign**
　　If the icon name is an
　　enemy sign, its icon will
　　be displayed.
　**waymark**
　　If the icon name is a
　　waymark, its icon will
　　be displayed.
　**gearset**
　　If the icon name is a
　　gear set number, its
　　icon will be displayed.
　**classjob**
　　If the icon name is a
　　class or job, its icon
　　will be displayed.
　**quickchat**
　　If the icon name is a
　　Quick Chat message,
　　its icon will be displayed.

Category defaults to action when none is specified.",,,/macroicon,/micon,0,36,3,3,0,2,7
208,"USAGE:
　/recast ""action name""

→Displays time remaining until the specified action can be used again.
",,,/recast,,0,36,2,1,3,0,0
209,"ALIASES:
　/gearset, /gs
USAGE:
　/gearset [subcommand]

→Execute gear set functions.

>>Subcommands:
　**change [number 1] [number 2] **
　　Equip gear in slot [number].
　　A gear set name can be
　　specified in place of a slot
　　number. If glamour plates
　　are available, a plate
　　number can also be
　　specified.
　**view [number] **
　　List gear in slot [number].
　　A gear set name can be
　　specified in place of a slot
　　number.
　**save [number] **
　　Save current gear to slot
　　[number]. A gear set name
　　can be specified in place
　　of a slot number.
　**delete [number] **
　　Delete slot [number]. A
　　gear set name can be
　　specified in place of a slot
　　number.

First letter matching can be used when specifying gear sets by name.
Gear sets will be searched in order from lowest slot number to highest.
Gear set list will be displayed when no subcommand is specified.

>>Example:
　/gearset change 1 1
　(Equip gear in slot 1 and
　cast glamour from plate 1.)
　/gearset change warrior
　(Equip gear slot whose
　name begins with warrior.)
",,,/gearset,/gs,0,32,4,1,2,0,0
210,"ALIASES:
　　/itemsort, /isort
USAGE:
　　/itemsort [subcommand]

→Sorts your inventory based on the conditions given. This command does not affect the Sort function.

>>Subcommands:
　**condition [Category]**
　**[Condition] [Order]**
　　Sets the items to be sorted
　　along with sorting order.
　**execute [Category]**
　　Sorts the specified items
　　based on the conditions
　　given.
　**clear [Category]**
　　Clears sort conditions for the
　　specified item category.

>>Categories:
　**inventory**, **retainer**, **armoury**,
　**saddlebag**, **rightsaddlebag**, **mh**,
　**oh**, **head**, **body**, **hands**,
　**legs**, **feet**, **neck**, **ears**,
　**wrists**, **rings**, **soul**

>>Conditions:
　**id**, **spiritbond**, **category**, **lv**, **ilv**,
　**stack**, **hq**, **materia**, **pdamage**,
　**mdamage**, **delay**, **autoattack**,
　**blockrate**, **blockstrength**,
　**defense**, **mdefense**,
　**str**, **dex**, **vit**, **int**, **mnd**,
　**craftsmanship**, **control**,
　**gathering**, **perception**, **tab**

>>Order:
　**asc**, **des**

Defaults to ascending if order is not specified. Retainer and saddlebag inventories must be open when specified as categories. Cannot be used if one of the conditions is ""tab"".

>>Examples:
　/isort condition mh lv asc
　(Sets main arms to be sorted
　by ascending equipping level.)

　/itemsort condition mh ilv des
　(Sets main arms to be sorted
　by descending item level.)

　/itemsort execute mh
　(Sorts main arms based on
　the above conditions.) ",,,/itemsort,/isort,0,36,4,2,2,2,0
211,"USAGE:
　/random [subcommand]

→Displays within a /say radius a random number between 0 and 999.

>>Subcommands:
　**[upper limit]**
　　Set an upper limit to display a random number between 1 and the specified number. Displays a random number between 0 and 999 when no upper limit is specified.
　　Upper limit range: 2-999

>>Examples:
　/random
　(Displays a random number
　within a /say radius.)

　/random 16
　(Displays a random number
　between 1 and 16 within a
　/say radius.)",,,/random,,0,36,2,1,2,0,0
212,"USAGE:
　/instance

　　　　→Displays whether or not your character is currently in an instanced area.",,,/instance,,0,60,1,0,0,0,0
213,"ALIASES:
　/cleartellhistory, /cth
USAGE:
　/cleartellhistory

→Deletes all record of previous /tell messages.",,,/cleartellhistory,/cth,0,60,1,0,0,0,0
214,"ALIASES:
　/macrolock, /mlock
USAGE:
　/macrolock

→Prevents the execution of any additional macros until all steps following /macrolock have been executed.",,,/macrolock,/mlock,0,36,1,0,0,0,0
215,"ALIASES:
　/macroerror, /merror
USAGE:
　/macroerror [subcommand]

→Display or hide text command errors within a user macro. Any errors are displayed upon macro execution. Setting resets to **on **after macro is executed.

>>Subcommands:
　**on **   Displays error message.
　**off **   Hides error message.

Toggle between on and off when no subcommand is specified.",,,/macroerror,/merror,0,36,2,1,2,0,0
216,"ALIASES:
　/clearlog, /cl
USAGE:
　/clearlog

→Delete all past messages from your entire chat log.",,,/clearlog,/cl,0,509,1,0,0,0,0
217,"ALIASES:
　/macrocancel, /mcancel
USAGE:
　/macrocancel

→Cancel the currently executed macro. Cannot be used in a macro.",,,/macrocancel,/mcancel,0,165,0,0,0,0,0
218,"ALIASES:
　/playtime, /ptime
USAGE:
　/playtime

→Displays your cumulative FINAL FANTASY XIV play time.",,,/playtime,/ptime,0,60,1,0,0,0,0
219,"ALIASES:
　/grouppose, /gpose
USAGE:
　/gpose

→Pose as a group.

>>Controls
　Open the Camera Settings interface
　, R, NUM*, Mouse Wheel

　Toggle group view on camera
　, spacebar

　Toggle camera lighting
　, X

　Toggle all character motions
　, 1 Key

　Toggle target character motions
　, 2 Key

　Change focus of camera
　, tab, shift+tab

　Adjust frame composition
 , W, A, S, D, Q, E

　Reset frame composition
　, Z",,,/grouppose,/gpose,0,160,1,0,0,0,0
220,"ALIASES:
　/itemsearch, /isearch
USAGE:
　/isearch [item name]

→Conducts a complete search of your inventory for all items you own, including equipped gear, items held or equipped by retainers, and items stored in your Armoury Chest, saddlebag, armoire, and glamour dresser. Command cannot be used in a macro.

>>Example:
　/itemsearch ""Potion""
　(Searches your inventory for
　items containing the word
　Potion.)",,,/itemsearch,/isearch,3000,32,2,0,0,0,0
221,"ALIASES:
　/idlingcamera, /icam
USAGE:
　/icam [placeholder]

→Activate the idling camera. Target does not need to be specified. If a target is specified, the camera will switch between camera angles focusing on that target. If the specified target cannot be focused on, then a random subject will be chosen.

>>Controls
　Open the Camera Settings interface
　, R, NUM*, Wheel Button

　Pause/unpause camera
　, NUM0, left-click

　Skip scene
　, Tab, Shift+Tab

　Adjust frame composition
　, W, A, S, D, Q, E

　Reset frame composition
　, Z

>>Common Placeholders:
　<t>, <target>, <1>-<8>

A full list of placeholders can be found on the Lodestone Play Guide.",,,/idlingcamera,/icam,0,40,2,0,0,0,0
222,,,,,,0,0,0,0,0,0,0
223,"USAGE:
　/duelswitch [subcommand]

→Allow or automatically deny challenges to duel from other players.

>>Subcommands:
　**on **
　　Automatically refuse all challenges to duel.
　**off **
　　Allow players to challenge you to duel.

Toggles between on and off when no subcommand is specified.",,,/duelswitch,,0,4,2,1,2,0,0
224,"ALIASES:
　/novicenetworkinvitation, /nnetworkinvitation
USAGE:
　/novicenetworkinvitation [subcommand]

→Allow or automatically deny invitations to the Novice Network.

>>Subcommands:
　**on **
　　Allow players to invite you to the Novice Network.
　**off **
　　Automatically refuse invitations to the Novice Network.

Toggles between on and off when no subcommand is specified.",/novicenetworkinvitation,/nnetworkinvitation,/beginnerchannelinvitation,/bchannelinvitation,1000,189,2,1,2,0,0
225,"ALIASES:
　/novicenetworkleave, /nnetworkleave
USAGE:
　/novicenetworkleave

→Leave the Novice Network.",/novicenetworkleave,/nnetworkleave,/beginnerchannelleave,/bchannelleave,1000,189,1,0,0,0,0
226,"ALIASES:
　/egiglamour, /egiglam, /petglamour
USAGE:
　/egiglamour [summon] [glamour]

→Alter the appearance of select summons. You must resummon the egi for the glamour to take effect. Command not applicable in PvP instances.

>>Summon Name:
　**Carbuncle**
　**Garuda-Egi**
　**Titan-Egi**
　**Ifrit-Egi**
　**Eos**

>>Glamour:
　**Carbuncle**
　**Emerald Carbuncle**
　**Topaz Carbuncle**
　**Ruby Carbuncle**
　**Garuda-Egi**
　**Titan-Egi**
　**Ifrit-Egi**
　**Selene**

The glamour will be removed when no glamour is specified.
Displays pet glamour settings in chat log when no subcommand is specified.

>>Example:
　/egiglamour ""Garuda-Egi"" ""Ruby Carbuncle""
　(Garuda-Egi will appear glamoured as Ruby Carbuncle.)
　/petglamour ""Garuda-Egi""
　(Returns Garuda-Egi to default appearance.)
　/petglamour
　(Displays pet glamour settings.)",/egiglamour,/egiglam,/egiglamour,,0,36,3,2,7,15,0
227,"USAGE:
　/title [subcommand]

→Change your currently selected title.

>>Subcommands:
　**set ""title""**
　　Change your current title to ""title.""
　**clear**
　　Display no title.

A random title will be set when none is specified.

>>Example:
　/title set ""The Heart of the Party""　(Set title as ""The Heart of the Party."")",,,/title,,1000,36,3,1,2,0,0
228,"ALLEGED USAGE:
　/bahamutsize [subcommand]

Though mages well versed in the art of summoning know to use /petsize, ancient texts suggest this command was once used to alter the visage of the dread summon Demi-Bahamut.",,,/bahamutsize,,0,36,2,1,2,0,0
229,"USAGE:
　/alarm ""name"" [clock type] [repeat] [time] [reminder] [sound effect] [mute]

→Set an alarm for a specified time using local, server, or Eorzea time.

>>Clock Type:
　**lt**
　　Set the alarm using local time.
　**st**
　　Set the alarm using server
　　time.
　**et**
　　Set the alarm using Eorzea
　　time.

>>Repeat:
　Use ""repeat"" or ""rp"" to set an
　hourly alarm.

>>Time:
　Times must be set using the 24-
　hour clock.
　Time values: 0000-2400
　The hour must be omitted
　when using the repeat
　subcommand.

>>Reminder:
　A notification can be given up
　to 60 minutes prior to the
　alarm.
　Time values: 0-60

>>Sound Effect:
　Play a designated sound effect.
　Sound effect values: 00-05

>>Mute:
　Mute sound effects while
　undertaking duties.

The repeat, reminder, sound effect, and mute subcommands can be omitted.
The ""clear"" subcommand can be used to delete all alarms.
Opens the alarm interface when no subcommands are specified.

>>Examples:
　/alarm Raid lt 2000 10 se04
　(Sets the ""Raid"" alarm for
　20:00 local time, with a
　notification given 10
　minutes prior.)

　/alarm Party lt rp 30 se05
　(Sets the ""Party"" alarm as
　an hourly alarm, 30 minutes
　past the hour in local time.)",,,/alarm,,0,32,8,3,2,2,2
230,,,,,,0,0,0,0,0,0,0
231,"USAGE:
　/busy [subcommand]

→Set your online status to Busy/Online.

>>Subcommands:
　**on **    Set your status to Busy.
　**off **    Set your status to Online.

Toggle between Busy and Online when no subcommand is specified.",,,/busy,,0,36,2,1,2,0,0
232,"ALIASES:
　/away, /afk
USAGE:
　/away [subcommand]

→Set your online status to Away/Online.

>>Subcommands:
　**on **     Set your status to Away.
　**off **     Set your status to Online.

Toggle between Away and Online when no subcommand is specified.",,,/away,/afk,0,36,2,1,2,0,0
233,"ALIASES:
　/lookingforparty, /lfp
USAGE:
　/lfp [subcommand] [class]

→Set your online status to Looking for Party/Online.

>>Subcommands:
　**on **
　　Set your status to Looking for
　　Party.
　**off **
　　Set your status to Online.

Toggle between Looking for Party and Online when no subcommand is specified.

>>Classes/Jobs:
　**PLD**, **GLA**, **WAR**, **MRD**, **DRK**,
 **GNB**,　**WHM**, **CNJ**, **SCH**, **AST**,
 **SGE**, **MNK**,　**PGL**, **DRG**, **LNC**,
 **NIN**, **ROG**, **SAM**,　**RPR**, **VPR**,
 **BRD**, **ARC**, **MCH**, **DNC**,　**BLM**,
 **THM**, **SMN**, **ACN**, **RDM**, **PCT**,
　**BLU**, **CRP**, **BSM**, **ARM**, **GSM**,
 **LTW**,　**WVR**, **ALC**, **CUL**, **MIN**,
 **BTN**, **FSH**

Multiple classes/jobs─or none at all─may be specified.",,,/lookingforparty,/lfp,0,36,1,0,0,0,0
234,"ALIASES:
　/lookingtomeld, /ltm
USAGE:
　/lookingtomeld [subcommand]

→Set your online status to Looking to Meld Materia/Online.

>>Subcommands:
　**on **
　　Set your status to Looking to
　　Meld Materia.
　**off **
　　Set your status to Online.

Toggle between Looking to Meld Materia and Online when no subcommand is specified.",/lookingtomeld,/ltm,/lookingformeld,/lfm,0,36,2,1,2,0,0
235,"ALIASES:
　/searchcomment, /scomment
USAGE:
　/searchcomment [comment]

→Change your search comment.",,,/searchcomment,/scomment,0,36,1,0,0,0,0
236,"ALIASES:
　/nastatus, /nas
USAGE:
　/nastatus [subcommand]

→Toggle the New Adventurer status on/off. 

>>Subcommands:
　**on **
　　Turns on New Adventurer status.
　**off **
　　Turns off New Adventurer status.

Toggle the New Adventurer status on/off if no subcommand is specified.",/nastatus,/nas,/beginnerstatus,/bstatus,1000,36,2,1,2,0,0
237,"ALIASES:
　/novicenetwork, /nnetwork
USAGE:
　/nnetwork [subcommand]

→Toggle auto-join settings for the Novice Network on and off.

>>Subcommands:
　**on ** 
　　Turn on auto-join and  connect to the Novice Network.
　**off ** 
　　Turn off auto-join and leave the Novice Network.

Toggle auto-join on and off if no subcommand is specified.",/novicenetwork,/nnetwork,/beginnerchannel,/bchannel,1000,36,2,1,2,0,0
238,"USAGE:
　/returnerstatusoff

→Remove the Returner status.",/returnerstatusoff,,/returnerstatusoff,,1000,36,1,0,0,0,0
239,"USAGE:
　/roleplaying [subcommand]

→Set your online status to Role-playing.

>>Subcommands:
　**on **    Set your status to Role-playing.
　**off **    Set your status to Online.

Toggle between Role-playing and Online when no subcommand is specified.",,,/roleplaying,,0,36,2,1,2,0,0
240,,,,,,0,0,0,0,0,0,0
241,,,,,,0,0,0,0,0,0,0
242,,,,,,0,0,0,0,0,0,0
243,,,,,,0,0,0,0,0,0,0
244,,,,,,0,0,0,0,0,0,0
245,,,,,,0,0,0,0,0,0,0
246,,,,,,0,0,0,0,0,0,0
247,,,,,,0,0,0,0,0,0,0
248,,,,,,0,0,0,0,0,0,0
249,,,,,,0,0,0,0,0,0,0
250,,,,,,0,0,0,0,0,0,0
251,"ALIASES:
　/action, /ac
USAGE:
　/action ""action name"" [placeholder]

→Uses an action on the specified PC. Uses current target when not specified. Target does not need to be specified for certain actions. This cannot be used with actions you have not yet learned, or when restricted by other factors. If action uses ground targeting, then the action will be executed according to the specified placeholder. If no placeholder is specified, then you will enter ground targeting mode.

>>Common Placeholders:
　<t>, <target>, <1>-<8>, gtoff

A full list of placeholders can be found on the Lodestone Play Guide.

>>Examples:
　/action ""Heavy Swing"" <t>
　(Executes Heavy Swing
　on current target.)

　/action ""Cure"" <2>
　(Executes Cure on second
　player in party list.)
　/action ""Earthly Star"" gtoff
　(Executes Earthly Star at
　mouse cursor's location.)",,,/action,/ac,0,36,3,2,3,2,0
252,"ALIASES:
　/battlemode, /bm
USAGE:
　/battlemode [subcommand]

→Toggle between active and passive mode.

>>Subcommands:
　**on **    Switch to active mode.
　**off **    Switch to passive mode.

Toggle between active and passive mode when no subcommand is specified.",,,/battlemode,/bm,0,36,2,1,2,0,0
