#,Text,LogKind,DisplayFlags,Unknown1,Duration,Unknown2
1809, is no longer pacified. (UNKNOWN/UNKNOWN),57,17,0,0,False
1810, has died...,57,33,0,0,False
1811,Survey of  complete. (UNKNOWN%),57,17,0,0,False
1812,Survey of  complete. (UNKNOWN/UNKNOWN),57,17,0,0,False
1813,'s glamour dissipates!,57,17,0,0,False
1814, has no effect on .,57,17,0,0,False
1815,You arrive at the destination.,57,17,0,0,False
1816,Area secure! (UNKNOWN/UNKNOWN),57,17,0,0,False
1817,The page found is not from the *Necrologos*.,57,17,0,0,False
1818,An unexpected threat emerges!,57,17,0,0,False
1819,A creature is summoned from the *Necrologos*!,57,17,0,0,False
1820,*Necrologos* fiend destroyed! (UNKNOWN/UNKNOWN),57,17,0,0,False
1821, begins moving towards you.,57,17,0,0,False
1822, does not respond. You are too far away.,57,17,0,0,False
1823, will not respond while moving.,57,17,0,0,False
1824,Distance covered: UNKNOWN%,57,17,0,0,False
1825, has been slain...,57,17,0,0,False
1826,You discover a wanted target! Slay  and collect the bounty!,57,17,0,0,False
1827, discover a wanted target! Slay  and collect the bounty!,57,17,0,0,False
1828,You are now leve sharing “.”,57,33,0,0,False
1829,ファイターまたはソーサラーではないため、経験値を得ることができませんでした。,60,9,0,0,False
1830,You obtain .,57,33,0,0,False
1831,You sense an unsettling presence.,57,17,0,0,False
1832,You are no longer able to complete the objectives for “.”,57,1,0,0,False
1833,You have guided  to safety!,57,17,0,0,False
1834,Attack suspicious targets to reveal their true identity!,57,33,0,0,False
1835,Use the specified key item to reveal the true identity of suspicious targets!,57,33,0,0,False
1836,A nearby threat has joined the fray!,57,33,0,0,False
1837,Pacify excited creatures using the /soothe emote.,57,33,0,0,False
1838,Pacify excited creatures using the specified key item.,57,33,0,0,False
1839,Use the /beckon emote to escort your client to the specified destination.,57,33,0,0,False
1840,Use the specified key item to lead the target to its destination.,57,33,0,0,False
1841,It appears that the target has .,57,33,0,0,False
1842, does not respond.,57,33,0,0,False
1843,Levequest report interrupted. Speak to the levemete again to collect your reward.,57,17,0,0,False
1844,Wanted target defeated!,57,17,0,0,False
1845, lost! (UNKNOWN/UNKNOWN),57,17,0,0,False
1846,All  lost...,57,33,0,0,False
1847,The leve target is drawn from hiding by !,57,17,0,0,False
1848,You sense that  may be lurking nearby.,57,33,0,0,False
1849,There is no evidence  is anywhere nearby.,57,33,0,0,False
1850,,0,0,0,0,False
1851, is placed into the company chest.,57,1,0,0,False
1852,0  are placed into the company chest.,57,1,0,0,False
1853,0 gil is placed into the company chest.,57,1,0,0,False
1854, is removed from the company chest.,57,1,0,0,False
1855,0  are removed from the company chest.,57,1,0,0,False
1856,0 gil is removed from the company chest.,57,1,0,0,False
1857,The name of company chest compartment [UNKNOWN] has been changed to “.”,57,1,0,0,False
1858,Unstackable items were returned to your inventory.,57,1,0,0,False
1859,Unstackable items were returned to the company chest.,57,1,0,0,False
1860,Unable to obtain company chest data.,60,9,0,0,False
1861,Unable to complete company chest action.,60,9,0,0,False
1862,Unable to access company chest. You are not a member of this free company.,60,9,0,0,False
1863,The company chest is inaccessible at this time.,60,9,0,0,False
1864,Access to this compartment is restricted.,60,9,0,0,False
1865,Equipped items cannot be stored in the company chest.,60,9,0,0,False
1866,"Unique, untradable, or bound items cannot be stored in the company chest.",60,9,0,0,False
1867,Unable to store item.,60,9,0,0,False
1868,Unable to remove item.,60,9,0,0,False
1869,Unable to store item. The stack contained in the chest is full.,60,9,0,0,False
1870,Unable to retrieve item. The stack in your inventory is full.,60,9,0,0,False
1871,The company chest can hold no more gil.,60,9,0,0,False
1872,Your inventory is full.,60,9,0,0,False
1873,Unable to store item. Another player is using the chest.,60,9,0,0,False
1874,Unable to retrieve item. Another player is using the chest.,60,9,0,0,False
1875,Compartment name change failed.,60,9,0,0,False
1876,You are not authorized to change company chest settings.,60,9,0,0,False
1877,Crest application failed.,60,9,0,0,False
1878,You do not have enough gil to add the company crest to your gear.,60,9,0,0,False
1879,Crest removal failed.,60,9,0,0,False
1880,You cannot take screenshots while playing via Xbox Cloud Gaming.,60,9,0,0,False
1881,“” has been dissolved.,57,33,0,0,False
1882,Your company now pledges its allegiance to the .,69,33,0,0,False
1883,The company now pledges its allegiance to the .,69,1,0,0,False
1884,You invite you to your free company.,69,1,0,0,False
1885,You have received a free company invite from .,57,33,1,0,False
1886,You join “.”,69,33,0,0,False
1887,You join the free company.,69,1,0,0,False
1888,You decline the invite to “.”,57,1,0,0,False
1889,You decline your invite to the free company.,69,1,0,0,False
1890,You leave “.”,57,33,0,0,False
1891,You leave the free company.,69,1,0,0,False
1892,You discharge you from the free company.,69,1,0,0,False
1893,You are discharged from “.”,57,33,1,0,False
1894,You are discharged from the free company.,69,1,0,0,False
1895,Free company invite from  canceled.,57,1,0,0,False
1896,You apply the company crest to .,57,1,0,0,False
1897,You apply the company crest to one items.,57,1,0,0,False
1898,You remove the company crest from .,57,1,0,0,False
1899,You remove the company crest from one items.,57,1,0,0,False
1900,"“UNKNOWN” equipped, but glamours could not be restored.",57,33,0,0,False
1901,"“UNKNOWN” equipped, but different colored items were used.",57,33,0,0,False
1902,"Previous gear restored, but different colored items were used.",57,33,0,0,False
1903,Gear set name changed.,57,32,0,0,False
1904,Gear set number changed.,57,32,0,0,False
1905,Number of available gear sets increased.,57,33,0,0,False
1906,Unable to equip all items in “UNKNOWN.”,57,33,0,0,False
1907,"Previous gear restored, but one or more items could not be equipped.",57,33,0,0,False
1908,"“UNKNOWN” equipped, but materia and aetherial attributes could not be restored.",57,33,0,0,False
1909,"Previous gear equipped, but materia and aetherial attributes could not be restored.",57,33,0,0,False
1910,"Previous gear equipped, but glamours could not be restored.",57,33,0,0,False
1911,Action purchase failed.,60,9,0,0,False
1912,You are not authorized to spend company credits.,60,9,0,0,False
1913,Your company's rank is too low to purchase that action.,60,9,0,0,False
1914,Your company cannot acquire any more actions.,60,9,0,0,False
1915,Your company lacks sufficient credits to purchase that action.,60,9,0,0,False
1916,Action discarding failed.,60,9,0,0,False
1917,You are not authorized to discard company actions.,60,9,0,0,False
1918,Action execution failed.,60,9,0,0,False
1919,You are not authorized to execute company actions.,60,9,0,0,False
1920,Your company cannot execute any more actions.,60,9,0,0,False
1921,That action is already active.,60,9,0,0,False
1922,Action disablement failed.,60,9,0,0,False
1923,You are not authorized to disable company actions.,60,9,0,0,False
1924,Your company lacks sufficient credits to complete the exchange.,60,9,0,0,False
1925,Short message update failed.,60,9,0,0,False
1926,Short message update failed.,60,9,0,0,False
1927,Short message update failed.,60,9,0,0,False
1928,You are not authorized to post a short message.,60,9,0,0,False
1929,Short message update failed.,60,9,0,0,False
1930,One company credit exchanged for .,69,1,0,0,False
1931,Screenshot saved.,57,1,0,0,False
1932,Screenshot failed.,60,9,0,0,False
1933,Screenshot failed. There is insufficient space on your hard drive.,60,9,0,0,False
1934,Screenshot failed. There is insufficient storage space.,60,9,0,0,False
1935,Unable to take screenshot now.,60,9,0,0,False
1936,"“UNKNOWN” equipped, but aetherial attributes could not be restored.",57,33,0,0,False
1937,"Previous gear equipped, but aetherial attributes could not be restored.",57,33,0,0,False
1938,You exchange  company credit for .,69,1,0,0,False
1939,Unable to complete exchange. You cannot carry any more .,60,8,0,0,False
1940,Unable to complete exchange. Insufficient inventory space.,60,9,0,0,False
1941,Unable to complete exchange. Insufficient items.,60,9,0,0,False
1942,Unable to complete exchange. Insufficient .,60,9,0,0,False
1943,Unable to complete exchange. You can only possess one of that item.,60,9,0,0,False
1944,Exchange failed.,60,9,0,0,False
1945,Unable to complete trade.  is currently equipped.,60,9,0,0,False
1946,UNKNOWN  exchanged for UNKNOWN .,57,1,0,0,False
1947,Unable to complete exchange.,60,9,0,0,False
1948,UNKNOWN  exchanged for UNKNOWN .,57,1,0,0,False
1949,Unable to complete exchange.,60,9,0,0,False
1950,Unable to use . You cannot carry more than one .,60,9,0,0,False
1951, contains gear unequippable by your current class/job.,60,9,0,0,False
1952, can be used in both large settlements and non-instanced areas.,60,9,0,0,False
1953,You attempt to remove the materia from .,57,1,0,0,False
1954,You receive .,57,1,0,0,False
1955, shatters...,57,1,0,0,False
1956,Unable to attempt materia retrieval.,60,9,0,0,False
1957,You obtain .,62,1,0,0,False
1958,You cannot carry any more .,60,9,0,0,False
1959,You cannot meld any more materia to this item.,60,9,0,0,False
1960,Unable to use the copy of *Tales of Adventure*. You cannot carry more than one .,60,9,0,0,False
1961,In-progress data for New Game+ has been deleted due to updates made to the quest “.” ,60,9,0,0,False
1962,Unable to read *Tales of Adventure*. You must have the  expansion data installed and registered.,60,9,0,0,False
1963,Unable to use  during feature maintenance. Visit the Lodestone for details.,60,9,0,0,False
1964,Unable to use . Insufficient inventory space.,60,9,0,0,False
1965,Unable to use item. You are not a Disciple of War or Magic (excluding limited jobs).,60,9,0,0,False
1966,Unable to execute certain actions due to area restrictions.,57,33,0,0,False
1967,This duty cannot be unlocked on the free trial.,60,9,0,0,False
1968,Gear set linked to glamour plate.,57,33,0,0,False
1969,Gear set link updated.,57,33,0,0,False
1970,Gear set unlinked from glamour plate.,57,33,0,0,False
1971,Unable to use . Character data exceeds its effects.,60,9,0,0,False
1972,Record protected.,57,33,0,0,False
1973,Record protection removed.,57,33,0,0,False
1974,Unable to protect any more duty records.,60,9,0,0,False
1975,Unable to change settings at this time.,60,9,0,0,False
1976,,0,0,0,0,False
1977,Unable to initiate record ready check. One or more party members are offline or otherwise unavailable.,60,8,0,0,False
1978,Unable to start duty record. The party does not meet the size requirement for this duty.,60,9,0,0,False
1979,There are no more chapters.,60,8,0,0,False
1980,Unable to execute command in this state.,60,8,0,0,False
1981,Unable to execute command while performing record ready check.,60,9,0,0,False
1982,Unable to execute command while performing ready check.,60,9,0,0,False
1983,Unable to execute command while countdown is active.,60,9,0,0,False
1984,Unable to initiate record ready check while engaged in battle.,60,9,0,0,False
1985,You have commenced a record ready check.,57,33,0,0,False
1986, have initiated a record ready check.,57,33,0,0,False
1987,Unable to commence record ready check.,57,33,0,0,False
1988,Unable to respond to record ready check.,57,33,0,0,False
1989,One or more members have declined the ready check. Recording canceled. ,57,33,0,0,False
1990,Duty record started. Battle commencing in UNKNOWN second! (),57,65,0,0,False
1991,Unable to play. Data does not exist.,60,9,0,0,False
1992,Unable to play. Data is corrupted.,60,9,0,0,False
1993,An unexpected error has occurred.,60,9,0,0,False
1994,Unable to play. An unexpected error has occurred.,60,9,0,0,False
1995,Duty record conditions met. Commence the **record ready check** to begin recording.,57,1025,0,0,False
1996,Duty record data cache limit exceeded. Unpausing recorder.,57,33,0,0,False
1997,"Unable to allocate sufficient drive space (210MB) to save recorded duty.
Ending record.",60,9,0,0,False
1998,"Unable to save data.
Exiting recorder.",60,9,0,0,False
1999,"Unable to save any more duty records.
Exiting recorder.",60,9,0,0,False
2000,,0,0,0,0,False
2001,FATE discovered nearby!,57,32,1,0,False
2002,A cultist rosary appears on the dais.,57,33,0,0,False
2003,You obtain the cultist rosary.,57,33,0,0,False
2004,An impenetrable barrier prevents further progress.,57,33,0,0,False
2005,The cultist orb is protected by an aetherial field of unknown origin.,57,33,0,0,False
2006,The aetherial field protecting the cultist orb has weakened!,57,33,0,0,False
2007,The cultist rosary is protected by an aetherial field of unknown origin.,57,33,0,0,False
2008,The aetherial field protecting the cultist rosary has weakened!,57,33,0,0,False
2009,An enemy approaches!,57,33,0,0,False
2010,You obtain .,57,17,0,0,False
2011,You obtain .,57,17,0,0,False
2012, will be sealed off in UNKNOWN second!,57,33,0,0,False
2013, is sealed off!,57,33,0,0,False
2014, is no longer sealed!,57,33,0,0,False
2015,A light emerges from the darkness of the void!,57,33,0,0,False
2016,The skin falls off Graffias's tail!,57,33,0,0,False
2017,You are far above the recommended level for this FATE. Your contribution will be ignored.,60,9,0,0,False
2018,An exit has appeared. You have less than UNKNOWN minute remaining in the area.,57,33,0,0,False
2019,You leave your party. This duty must be performed alone.,60,9,0,0,False
2020,The manor jester drops a slip of bloody parchment.,57,33,0,0,False
2021,The manor steward drops a slip of bloody parchment.,57,33,0,0,False
2022,You obtain the slip of bloody parchment.,57,33,0,0,False
2023,The sealed barrier is broken!,57,33,0,0,False
2024,You extinguish the lamp!,57,33,0,0,False
2025,Your current class or job does not fulfill participation requirements. Your contribution will be ignored.,60,9,0,0,False
2026,You are below the recommended level for this FATE. Your contribution will not be weighed as heavily.,60,9,1,0,False
2027,You find a tiny key.,57,33,0,0,False
2028,You obtain a six-onze pinch of firesand.,57,33,0,0,False
2029,The blasting device won't work without firesand in the powder chamber.,57,33,0,0,False
2030,The powder chamber appears to hold 12 onzes of firesand.,57,33,0,0,False
2031,You obtain .,57,33,0,0,False
2032,You obtain UNKNOWN .,57,33,0,0,False
2033,"You discover a switch, but it does not appear to function at this time...",57,33,0,0,False
2034,You hear something move in the distance.,57,33,0,0,False
2035,You are doused with poison!,57,33,0,0,False
2036,The door is locked tight.,57,33,0,0,False
2037,Only a special key can open this lock.,57,33,0,0,False
2038, releases !,57,33,0,0,False
2039,There is nothing out of the ordinary.,57,33,0,0,False
2040,Bubbles begin forming on the water's surface.,57,33,0,0,False
2041,The evil presence has gone.,57,33,0,0,False
2042, appears!,57,33,0,0,False
2043,Three lightning sprites appear!,57,33,0,0,False
2044,A gas bomb appears!,57,33,0,0,False
2045,A treasure coffer appears!,57,33,0,0,False
2046,An aetherial flow erupts from the ground.,57,33,0,0,False
2047,An aetherial flow erupts from the ground.,57,33,0,0,False
2048,The ludus door opens.,57,33,0,0,False
2049,Your body is carried away on the aetherial flow.,57,1,0,0,False
2050,Your body is carried away on the aetherial flow.,57,1,0,0,False
2051,The gate is sealed tight.,57,33,0,0,False
2052,A flock of ziz emerges from the jungle!,57,33,0,0,False
2053,Aiatar is using the poison from the pools to restore its HP!,57,33,0,0,False
2054,The sand in this chamber begins to stir.,57,33,0,0,False
2055,Aiatar descends into the jungle.,57,33,0,0,False
2056,Aiatar takes to the sky...,57,33,0,0,False
2057, emits a discordant shrill.,57,33,0,0,False
2058, is placed upon the scales.,57,33,0,0,False
2059, opens. ,57,33,0,0,False
2060,The firesand is set.,57,33,0,0,False
2061,Shaft B4 is now clear.,57,33,0,0,False
2062,Shaft E2 can now be accessed.,57,33,0,0,False
2063,Lure Ichorous Ire near the blasting caps before they self-destruct.,57,33,0,0,False
2064,A hidden door opens!,57,33,0,0,False
2065,Shaft E1 is now clear.,57,33,0,0,False
2066, is attempting to break through the wall.,57,33,0,0,False
2067,A spriggan is attacking the blasting cap!,57,33,0,0,False
2068,The door is locked tight.,57,33,0,0,False
2069, drops .,57,33,0,0,False
2070,"You are UNKNOWN or more levels above the recommended level for this FATE.
To join, use the level sync function located in the duty list.",60,9,1,0,False
2071,You obtain .,62,1,0,0,True
2072,You obtain UNKNOWN .,62,1,0,0,True
2073,Unable to obtain item. You are too far above the recommended level for this FATE.,60,9,0,0,False
2074,Unable to interact. You are too far above the recommended level for this FATE.,60,9,0,0,False
2075,You are unable to obtain .,60,9,0,0,False
2076,The engraving is too worn to decipher...,57,33,0,0,False
2077,A portion of the wall vanishes!,57,33,0,0,False
2078,You sense a deadly presence!,57,33,0,0,False
2079, begins counting down.,57,33,0,0,False
2080,'s timer resets.,57,33,0,0,False
2081,The Nymian generator powers up.,57,33,0,0,False
2082,The Nymian generator powers down.,57,33,0,0,False
2083,The Nymian generator safety protocol is deactivated.,57,33,0,0,False
2084,The sealed gate opens!,57,33,0,0,False
2085, appears!,57,33,0,0,False
2086,'s countdown completes.,57,33,0,0,False
2087, is no longer invulnerable to attack!,57,1,0,0,False
2088, is invulnerable to attack!,57,1,0,0,False
2089, begins sowing its seeds.,57,33,0,0,False
2090, takes a moment to reconsider...,57,33,0,0,False
2091,The morbol beds lie still.,57,33,0,0,False
2092,New morbol fruit has sprouted!,57,33,0,0,False
2093,All status ailments are healed!,57,33,0,0,False
2094,You feel a chill run down your spine!,57,33,0,0,False
2095,The earth begins to tremble...,57,33,0,0,False
2096, senses danger and summons an army of .,57,33,0,0,False
2097,The ram's eyes now burn blue.,57,33,0,0,False
2098,The dragon's eyes now burn violet.,57,33,0,0,False
2099,'s eyes focus on a single target.,57,33,0,0,False
2100, is no longer invulnerable to attack!,57,33,0,0,False
2101, is invulnerable to attack!,57,33,0,0,False
2102,You have nothing to place on the Scales of Judgment.,57,1,0,0,False
2103,Another party member is also attempting to remove the statuette.,57,1,0,0,False
2104,Another party member is also attempting to place the statuette.,57,1,0,0,False
2105,The tonberry drops a flask of lantern oil.,57,33,0,0,False
2106,The device is rusted over and refuses to work.,57,33,0,0,False
2107, senses danger and summons an army of .,57,33,0,0,False
2108,Brute Justice armor plating durability restored.,57,33,0,0,False
2109,You liberate the goblin!,57,33,0,0,False
2110,Brayflox blasts open a secret path.,57,33,0,0,False
2111,The minion begins providing support!,57,33,0,0,False
2112,The Illuminati footman summons a gobbie beak!,57,33,0,0,False
2113,Charge complete in...UNKNOWN click.,57,33,0,0,False
2114,Charge complete. Commencing program.,57,33,0,0,False
2115,Do not allow  to catch you!,57,33,0,0,False
2116," begins quivering in time, as if sending a message to her minions.",57,33,0,0,False
2117,Take refuge in the tower and avoid Garuda's Great Whirlwind!,57,33,0,0,False
2118,The wind around Garuda begins to churn.,57,33,0,0,False
2119,Garuda generates a pocket of calm within the storm!,57,33,0,0,False
2120,Countless feathers rain from the sky.,57,33,0,0,False
2121,The air around you begins to warp and bend...,57,33,0,0,False
2122, claws back up from the seven hells.,57,17,0,0,False
2123,The voidsent form the Wall of Naught.,57,33,0,0,False
2124,The voidsent form the Black Cross.,57,33,0,0,False
2125,The voidsent form the Demon's Sword.,57,33,0,0,False
2126,The voidsent form the Screaming Circle.,57,33,0,0,False
2127,The power of the crystal begins to dim.,57,33,0,0,False
2128, is attempting to flee!,57,33,0,0,False
2129, unleashes his fury.,57,33,0,0,False
2130, chooses his next victim.,57,33,0,0,False
2131, begins to growl...,57,33,0,0,False
2132, tires of the chase and returns to the darkness.,57,33,0,0,False
2133, spews void pitch at his feet.,57,33,0,0,False
2134,Power down the searchlights and find a way through the stronghold!,57,33,0,0,False
2135,The searchlight darkens.,57,33,0,0,False
2136,This area is no longer under alert. Patrol units returning to stations.,57,33,0,0,False
2137,An imperial identification key falls to the ground.,57,33,0,0,False
2138,A canister of incendiary #37 falls from the vanguard.,57,33,0,0,False
2139,You obtain the imperial identification key.,57,33,0,0,False
2140,You obtain the incendiary #37.,57,33,0,0,False
2141,The ceruleum pump is destroyed!,57,33,0,0,False
2142,Impure ceruleum is rerouted into the magitek field generator!,57,33,0,0,False
2143,The field generator is destroyed!,57,33,0,0,False
2144,Use the Mark XLIII anti-aircraft cannon to destroy the assault craft!,57,33,0,0,False
2145,The assault craft is destroyed!,57,33,0,0,False
2146," strikes the earth, bringing a shower of bomb boulders!",57,1,0,0,False
2147, gives up chase and returns to his lair.,57,33,0,0,False
2148,The rancor of his fallen comrades flows into the tonberry king!,57,33,0,0,False
2149,The king's pent-up rancor fades!,57,33,0,0,False
2150,The parade ground walls slide open.,57,33,0,0,False
2151,An imperial identification key falls from the soldier's hand.,57,33,0,0,False
2152,You obtain the imperial identification key.,57,33,0,0,False
2153,Wall lock deactivated.,57,33,0,0,False
2154,An imperial identification key is required to operate Garlean devices.,57,33,0,0,False
2155,You are now authorized to operate a suit of magitek armor!,57,33,0,0,False
2156,Descending to research level.,57,33,0,0,False
2157,Proceeding to ground level.,57,33,0,0,False
2158,Command chamber lock deactivated.,57,33,0,0,False
2159,You do not have any explosives...,57,33,0,0,False
2160,An imperial identification key is required to operate Garlean devices.,57,33,0,0,False
2161,You are not authorized to operate this suit of magitek armor.,57,33,0,0,False
2162,"One or more party members are new to this duty.
A bonus will be awarded for swift completion of objectives.",57,65,0,0,False
2163,A bonus of 0 experience points and 0 gil has been awarded for swift first-time completion of duty objectives.,62,1,0,0,False
2164,You obtain UNKNOWN .,62,33,0,0,False
2165,You obtain UNKNOWN .,62,33,0,0,False
2166,Unable to attack FATE target. Your level is too high.,60,8,0,0,False
2167,The aetherial field dissipates.,57,33,0,0,False
2168,The aetherial field dissipates. The teleportation terminal is now online.,57,33,0,0,False
2169,One members aboard. Waiting for activation.,57,33,0,0,False
2170,You've been discovered by a high-speed imperial assault craft!,57,33,0,0,False
2171,The assault craft is hit!,57,33,0,0,False
2172,The assault craft's hull integrity is compromised!,57,33,0,0,False
2173,You cannot carry any more .,60,9,0,0,False
2174,You cannot receive any more  this week.,60,9,0,0,False
2175,You cannot carry any more .,60,9,0,0,False
2176, is readying magitek missiles!,57,33,0,0,False
2177, gives the order to attack!,57,33,0,0,False
2178,Move the magitek missile onto the loader!,57,33,0,0,False
2179,Protect the magitek loader from enemy fire!,57,33,0,0,False
2180,Protect the Mark XLIII artillery cannon from enemy fire!,57,33,0,0,False
2181,Turn the Mark XLIII artillery cannon on Livia sas Junius!,57,33,0,0,False
2182,The training area walls slide open. You have been spotted!,57,33,0,0,False
2183,The magitek loader is damaged. The magitek missile cannot be loaded!,57,33,0,0,False
2184,The loader is moving the magitek missile into place.,57,33,0,0,False
2185,The magitek missile is loaded into the Mark XLIII assault cannon.,57,33,0,0,False
2186,Magitek reaper pilot registration complete.,57,33,0,0,False
2187,You must access a magitek reaper from the magitek armor bay to proceed.,57,33,0,0,False
2188,The flow of corrupted aether has stopped.,57,33,0,0,False
2189,The zu grows increasingly enraged!,57,33,0,0,False
2190,The zu has murder in its eyes!,57,33,0,0,False
2191,Symond the Unsinkable fires a barrage at the ceiling!,57,33,0,0,False
2192,The aether valve has ruptured!,57,33,0,0,False
2193,You go up a floor.,57,33,0,0,False
2194,You go down a floor.,57,33,0,0,False
2195,The seal over the Path of Vice is lifted.,57,33,0,0,False
2196,The seal over the Path of Redemption is lifted.,57,33,0,0,False
2197,The seal over the Walk of Ascension is lifted.,57,33,0,0,False
2198,The Allagan teleporter activates.,57,33,0,0,False
2199,The lift lever is now operational.,57,33,0,0,False
2200,The collapsed rock has been removed. The way is now clear.,57,33,0,0,False
2201,The crafty spriggan flees.,57,33,0,0,False
2202,The abyss worm appears to be well sated.,57,33,0,0,False
2203,A fulminator emerges from the collapsed rock!,57,33,0,0,False
2204,A hecatoncheir skullcrusher smashes through the boulders!,57,33,0,0,False
2205,"The blasting device activates, releasing a waymaker bomb.",57,33,0,0,False
2206,Ouranos's attack shatters the crystallized rock!,57,33,0,0,False
2207,A fire spawns at the hecatoncheir mastermind's feet!,57,33,0,0,False
2208,Use the waymaker bomb to destroy Gogmagolem!,57,33,0,0,False
2209,Waymaker bomb detonating in 10 seconds...,57,33,0,0,False
2210,Waymaker bomb detonating in 5 seconds...,57,33,0,0,False
2211,The blazing ground spawns a flambeau!,57,33,0,0,False
2212,You drop the waymaker bomb.,57,33,0,0,False
2213,Biggy is attempting to break the improved blasting device!,57,33,0,0,False
2214,The blasting device's lever is destroyed!,57,33,0,0,False
2215,The improved blasting device overheats!,57,33,0,0,False
2216,An abyss worm emerges!,57,33,0,0,False
2217,The abyss worm is searching for fodder.,57,33,0,0,False
2218,The abyss worm catches scent of the crystallized rock.,57,33,0,0,False
2219,The abyss worm devours the crystallized rock.,57,33,0,0,False
2220,You drop the crystallized rock.,57,33,0,0,False
2221, takes aim!,57,1,0,0,False
2222, creates a pool of poison!,57,1,0,0,False
2223, calls down the stars!,57,1,0,0,False
2224,The manor acrobat drops a tiny key.,57,33,0,0,False
2225,The claviger drops a tiny key.,57,33,0,0,False
2226,The manor sentry flees.,57,33,0,0,False
2227,You find a white key.,57,33,0,0,False
2228,You find a red key.,57,33,0,0,False
2229,The White Hall is now accessible.,57,33,0,0,False
2230,The Red Hall is now accessible.,57,33,0,0,False
2231,Perhaps there is a key which could open it.,57,33,0,0,False
2232,The manor claviger summons a creature of the void with the Wood Wailer's blood!,57,33,0,0,False
2233,The manor claviger eyes the Wood Wailers with malice.,57,33,0,0,False
2234,The flame within the void lamp gutters out...,57,33,0,0,False
2235,"The manor warden throws open the dungeon gate, unleashing a creature of the void!",57,33,0,0,False
2236,The cellarage has been purged of void presence. The sealed barrier is broken!,57,33,0,0,False
2237,The egg is threatening to hatch.,57,33,0,0,False
2238,The granite gaol hardens!,57,1,0,0,False
2239,The corrupted crystals on your body shatter with a burst!,57,33,0,0,False
2240,You find a tiny key.,57,33,0,0,False
2241,The fury of the zu is somewhat quelled.,57,33,0,0,False
2242,The manor warden drops a tiny key.,57,33,0,0,False
2243,The sealed door opens.,57,33,0,0,False
2244,A bonus of 0 experience points and 0 gil has been awarded for being an adventurer in need.,62,1,0,0,False
2245,Unable to use. You must activate another Allagan teleporter first.,57,33,0,0,False
2246,A bonus of 0 experience points and 0 gil has been awarded for using the duty roulette.,62,1,0,0,False
2247,The elemental converter is now operable!,57,33,0,0,False
2248,The decaying gourmand marks his prey!,57,33,0,0,False
2249,The decaying gourmand begins devouring his prey!,57,33,0,0,False
2250,The mold colony begins to stir!,57,33,0,0,False
2251,The moldy barricade falls away...,57,33,0,0,False
2252,The fetid fluid sends nearby monsters into a fit of frenzy!,57,33,0,0,False
2253,The fetid fluid sends  into a fit of frenzy!,57,33,0,0,False
2254,The white magestone is destroyed!,57,33,0,0,False
2255,A magicked walkway appears!,57,33,0,0,False
2256,Entering the Sanctum of Dreams.,57,33,0,0,False
2257,Returning to Central Amdapor.,57,33,0,0,False
2258,There is no response.,57,33,0,0,False
2259,A gate to the void opens.,57,33,0,0,False
2260, is splashed with digestive fluid!,57,33,0,0,False
2261,The catoblepas's eye shines an eerie blue.,57,33,0,0,False
2262,The catoblepas's eye takes on a yellow glow.,57,33,0,0,False
2263,The catoblepas's eye blazes a fiery red.,57,33,0,0,False
2264,Absolute Bind is lifted!,57,33,0,0,False
2265,The mammet is charging its magicks.,57,33,0,0,False
2266,The mammet finishes charging its magicks.,57,33,0,0,False
2267,Thal's scepter manifests!,57,33,0,0,False
2268,The decaying gourmand begins devouring !,57,33,0,0,False
2269,Arioch catches scent of the wamoura's scale flakes!,57,33,0,0,False
2270,Arioch loses the scent of its prey...,57,33,0,0,False
2271,Authentication error... Activating defense system...,57,33,0,0,False
2272,Hostile presence detected. Deactivating  teleporter.,57,33,0,0,False
2273, teleporter reactivated.,57,33,0,0,False
2274,The Allagan field is deactivated.,57,33,0,0,False
2275,The dark matter slug merges with the acidic honey!,57,33,0,0,False
2276,Melusine reveals her true power!,57,33,0,0,False
2277,The lamia prosector surrenders its life force to Melusine!,57,33,0,0,False
2278,Landmines have been scattered...,57,33,0,0,False
2279,A reinforcement dreadnaught appears!,57,33,0,0,False
2280,Nael deus Darnus calls down a meteor!,57,33,0,0,False
2281,The Dalamud spawn receive new commands!,57,33,0,0,False
2282,Meteoric fragments are being drawn to the golems!,57,33,0,0,False
2283,The gobmachine G-VI prepares to open fire!,57,33,0,0,False
2284,The gobmachine G-VI launches Illuminati gliders!,57,33,0,0,False
2285,Only a special key can open this lock.,57,33,0,0,False
2286,This way lies the void.,57,33,0,0,False
2287,The gobmachine G-VI withdraws.,57,33,0,0,False
2288,Unable to execute action due to aetherial interference.,60,9,0,0,False
2289,A lunar golem emerges from the dark matter cluster!,57,33,0,0,False
2290,A roselet emerges from the dark matter cluster!,57,33,0,0,False
2291,Moving to Sector II.,57,33,0,0,False
2292,Arriving at Sector II.,57,33,0,0,False
2293,Moving to Sector III.,57,33,0,0,False
2294,Arriving at Sector III.,57,33,0,0,False
2295,Moving to Sector V.,57,33,0,0,False
2296,Arriving at Sector V.,57,33,0,0,False
2297,Moving to Sector VI.,57,33,0,0,False
2298,Arriving at Sector VI.,57,33,0,0,False
2299,Moving to Sector VII.,57,33,0,0,False
2300,Arriving at Sector VII.,57,33,0,0,False
2301,Moving to Sector VIII.,57,33,0,0,False
2302,Arriving at Sector VIII.,57,33,0,0,False
