#,Filename,BlendGroup,Unknown_70_1,Unknown_70_2,IsLoop,IsBlinkEnable,IsLipEnable,Unknown0
1478,cbnm_msc_inst01_id0_1,63,0,0,False,False,False,False
1479,cbnm_msc_inst01_id0_3,63,0,0,False,False,False,False
1480,cbnm_msc_inst01_play01_1,63,0,0,False,False,False,False
1481,cbnm_msc_inst01_play02_1,63,0,0,False,False,False,False
1482,cbbm_pc_sky_ded_lp,64,0,0,True,False,False,False
1483,cbbm_pc_niku_mount_lp,0,0,0,True,False,False,False
1484,f_chrhdb72210_23a,21,0,1,False,False,True,False
1485,f_stmbdc10840_08a,21,0,1,False,False,True,False
1486,cbbm_mgc_aoz_2lp,0,0,0,True,False,False,False
1487,cbbm_mgc_aoz_3,20,0,0,False,False,False,False
1488,cbbm_mgc_aoz_3b,20,0,0,False,False,False,False
1489,cbbm_mgc_aoz_3c,20,0,0,False,False,False,False
1490,cbbm_mgc_aoz_3d,20,0,0,False,False,False,False
1491,cbbm_mgc_aoz_3e,20,0,0,False,False,False,False
1492,cbbm_mgc_aoz_3f,20,0,0,False,False,False,False
1493,cbbm_abl173,20,0,0,False,False,False,False
1494,cbbm_abl174,20,0,0,False,False,False,False
1495,cbbm_abl175,20,0,0,False,False,False,False
1496,cbbm_abl176,20,0,0,False,False,False,False
1497,cbbm_abl177,20,0,0,False,False,False,False
1498,cbbm_abl178,20,0,0,False,False,False,False
1499,cbem_dance09_2lp,0,0,0,True,False,False,False
1500,cbem_dance10_2lp,0,0,0,True,False,False,False
1501,cbnm_msc_inst02_id0_2lp,66,0,0,True,False,False,False
1502,cbnm_msc_inst02_play01_2lp,65,0,0,True,False,False,False
1503,cbnm_msc_inst02_play02_2lp,65,0,0,True,False,False,False
1504,cbnm_msc_inst02_id0_1,66,0,0,False,False,False,False
1505,cbnm_msc_inst02_id0_3,66,0,0,False,False,False,False
1506,cbnm_msc_inst02_play01_1,67,0,0,False,False,False,False
1507,cbnm_msc_inst02_play02_1,67,0,0,False,False,False,False
1508,cfxf_wink_l,21,0,1,False,False,True,True
1509,cfxf_prettyplease,21,1,1,False,True,True,True
1510,f_stmbdd10550_06a,21,0,1,False,False,True,False
1511,f_stmbdd10340_11a,21,0,1,False,False,True,False
1512,f_stmbdd10340_14a,21,0,1,False,False,True,False
1513,f_stmbdd10340_15a,21,0,1,False,False,True,False
1514,f_stmbdd10340_21a,21,0,1,False,False,True,False
1515,cbem_loop_emot19_2lp,0,0,0,True,False,False,False
1516,cbem_loop_emot20_2lp,0,0,0,True,False,False,False
1517,cbem_loop_emot21_2lp,0,0,0,True,False,False,False
1518,cbem_loop_emot22_2lp,0,0,0,True,False,False,False
1519,cbfm_base_mongolian_sumo3,0,0,0,True,False,False,False
1520,cbfm_base_mongolian_sumo4,0,0,0,True,False,False,False
1521,f_stmbdd10110_09a,21,0,1,False,False,True,False
1522,f_stmbdd10520_17a,21,0,1,False,False,True,False
1523,f_stmbdd10520_18a,21,0,1,False,False,True,False
1524,f_stmbdd10520_19a,21,0,1,False,False,True,False
1525,f_stmbdd10520_20a,21,0,1,False,False,True,False
1526,f_stmbdd10520_21a,21,0,1,False,False,True,False
1527,f_stmbdd10520_22a,21,0,1,False,False,True,False
1528,f_stmbdd10520_23a,21,0,1,False,False,True,False
1529,f_stmbdd10520_26a,21,0,1,False,False,True,False
1530,f_stmbdd10520_28a,21,0,1,False,False,True,False
1531,f_stmbdd10520_31a,21,0,1,False,False,True,False
1532,f_stmbdd10520_37a,21,0,1,False,False,True,False
1533,f_stmbdd10520_40a,21,0,1,False,False,True,False
1534,f_stmbdd10520_41a,21,0,1,False,False,True,False
1535,f_stmbdd10540_05a,21,0,1,False,False,True,False
1536,cbbm_partsbreak,20,0,0,False,False,False,False
1537,cbem_loop_emot23_2lp,0,0,0,True,False,False,False
1538,f_stmbdi01080_03a,21,0,1,False,False,True,False
1539,f_stmbdd10340_24a,21,0,1,False,False,True,False
1540,cbnm_msc_inst03_id0_2lp,69,0,0,True,False,False,False
1541,cbnm_msc_inst03_play01_2lp,69,0,0,True,False,False,False
1542,cbnm_msc_inst03_play02_2lp,69,0,0,True,False,False,False
1543,cbnm_msc_inst03_id0_1,0,0,0,False,False,False,False
1544,cbnm_msc_inst03_id0_3,0,0,0,False,False,False,False
1545,cbnm_msc_inst03_play01_1,69,0,0,False,False,False,False
1546,cbnm_msc_inst03_play02_1,69,0,0,False,False,False,False
1547,cbnm_mt_jump_lp0,68,0,0,True,False,False,False
1548,cbnm_mt_01f_lp0,23,0,0,True,False,False,False
1549,cbem_dance11_2lp,0,0,0,True,False,False,False
1550,cbem_dance12_2lp,0,0,0,True,False,False,False
1551,cbem_dance13_2lp,0,0,0,True,False,False,False
1552,cbem_dance14_2lp,0,0,0,True,False,False,False
1553,cbep_u_sp16,40,0,0,False,False,False,False
1554,f_stmbde10630_16a,21,0,1,False,False,True,False
1555,f_stmbde10630_17a,21,0,1,False,False,True,False
1556,f_stmbde10630_18a,21,0,1,False,False,True,False
1557,f_stmbde10630_19a,21,0,1,False,False,True,False
1558,f_stmbde10630_20a,21,0,1,False,False,True,False
1559,f_stmbde10630_21a,21,0,1,False,False,True,False
1560,f_stmbde10630_22a,21,0,1,False,False,True,False
1561,f_stmbde10630_23a,21,0,1,False,False,True,False
1562,cbem_dance15_2lp,0,0,0,True,False,False,False
1563,f_stmbde10630_25a,21,0,1,False,False,True,False
1564,f_stmbde10630_24a,21,0,1,False,False,True,False
1565,f_stmbde10410_04a,21,0,1,False,False,True,False
1566,f_stmbde10410_05a,21,0,1,False,False,True,False
1567,f_stmbde10110_07a,21,0,1,False,False,True,False
1568,f_stmbde10610_08a,21,0,1,False,False,True,False
1569,f_stmbde10610_13a,21,0,1,False,False,True,False
1570,f_stmbdy30320_05a,21,0,1,False,False,True,False
1571,f_banall20130_21a,21,0,1,False,False,True,False
1572,f_stmbde10630_35a,21,0,1,False,False,True,False
1573,f_stmbde10630_36a,21,0,1,False,False,True,False
1574,f_stmbde10630_37a,21,0,1,False,False,True,False
1575,f_stmbde10630_38a,21,0,1,False,False,True,False
1576,f_stmbde10630_39a,21,0,1,False,False,True,False
1577,f_stmbde10630_40a,21,0,1,False,False,True,False
1578,f_banall20130_22a,21,0,1,False,False,True,False
1579,f_fesxma04400_02a,21,1,0,False,True,False,False
1580,f_fesxma04400_03a,21,1,0,False,True,False,False
1581,f_fesxma04400_04a,21,1,0,False,True,False,False
1582,f_fesxma04400_05a,21,1,0,False,True,False,False
1583,f_fesxma04400_06a,21,1,0,False,True,False,False
1584,f_fesxma04400_07a,21,1,0,False,True,False,False
1585,f_fesxma04400_08a,21,1,0,False,True,False,False
1586,f_fesxma04400_09a,21,1,0,False,True,False,False
1587,f_fesxma04400_10a,21,1,0,False,True,False,False
1588,f_fesxma04400_11a,21,1,0,False,True,False,False
1589,f_stmbde10440_07a,21,0,1,False,False,True,False
1590,cbnm_mq_normal_idle,0,0,0,True,False,False,False
1591,cbnm_mq_emote_pose01_loop,0,0,0,True,False,False,False
1592,cbnm_mq_emote_pose02_loop,0,0,0,True,False,False,False
1593,cbnm_mq_emote_pose03_loop,0,0,0,True,False,False,False
1594,cbnm_mq_emote_pose04_loop,0,0,0,True,False,False,False
1595,cbbm_mgc_erk_2lp,0,0,0,True,False,False,False
1596,cbbm_mgc_erk_3,20,0,0,False,False,False,False
1597,cbbm_mgc_erk_3b,20,0,0,False,False,False,False
1598,cbbm_mgc_erk_3c,20,0,0,False,False,False,False
1599,f_chrhdb74110_08a,21,0,1,False,False,True,False
1600,f_chrhdb74110_09a,21,0,1,False,False,True,False
1601,f_stmbde10630_45a,21,0,1,False,False,True,False
1602,cbbm_erk001,60,0,0,False,False,False,False
1603,cbbm_erk002,60,0,0,False,False,False,False
1604,cbbm_erk003,60,0,0,False,False,False,False
1605,cbbm_erk004,60,0,0,False,False,False,False
1606,cbbm_erk005,60,0,0,False,False,False,False
1607,cbbm_erk006,60,0,0,False,False,False,False
1608,cbbm_erk007,60,0,0,False,False,False,False
1609,cbbm_erk008,60,0,0,False,False,False,False
1610,cbbm_erk009,60,0,0,False,False,False,False
1611,cbbm_erk010,60,0,0,False,False,False,False
1612,cbbm_erk011,60,0,0,False,False,False,False
1613,cbbm_erk012,60,0,0,False,False,False,False
1614,cbbm_erk013,60,0,0,False,False,False,False
1615,cbbm_pc_shiftbreak,20,0,0,False,False,False,False
1616,f_fesbkc00210_10a,21,0,1,False,False,True,False
1617,f_fesbkc00210_11a,21,0,1,False,False,True,False
1618,f_fesbkc00210_12a,21,0,1,False,False,True,False
1619,cbbm_pc_swd_agrius,60,0,0,False,False,False,False
1620,cbbm_combo01_start,70,0,0,False,False,False,False
1621,cbbm_combo01,70,0,0,False,False,False,False
1622,f_stmbdf10320_15a,21,0,1,False,False,True,False
1623,f_stmbdf10320_16a,21,0,1,False,False,True,False
1624,f_stmbdf10320_17a,21,0,1,False,False,True,False
1625,f_stmbdf10320_18a,21,0,1,False,False,True,False
1626,f_stmbdf10320_19a,21,0,1,False,False,True,False
1627,f_stmbdf10320_20a,21,0,1,False,False,True,False
1628,f_stmbdf10320_21a,21,0,1,False,False,True,False
1629,f_stmbdf10320_22a,21,0,1,False,False,True,False
1630,f_stmbdi02100_06a,21,0,1,False,False,True,False
1631,cbbm_abl181,20,0,0,False,False,False,False
1632,cbbm_abl182,20,0,0,False,False,False,False
1633,cbbm_abl183,20,0,0,False,False,False,False
1634,cbbm_abl184,20,0,0,False,False,False,False
1635,cbbm_abl185,20,0,0,False,False,False,False
1636,cbbm_abl186,20,0,0,False,False,False,False
1637,cbbm_abl187,20,0,0,False,False,False,False
1638,cbbm_abl188,20,0,0,False,False,False,False
1639,cbbm_abl189,20,0,0,False,False,False,False
1640,cbbm_abl190,20,0,0,False,False,False,False
1641,cbbm_abl191,20,0,0,False,False,False,False
1642,cbbm_abl192,20,0,0,False,False,False,False
1643,cbbm_abl193,20,0,0,False,False,False,False
1644,cbbm_abl194,20,0,0,False,False,False,False
1645,cbbm_abl195,20,0,0,False,False,False,False
1646,cbbm_abl196,20,0,0,False,False,False,False
1647,cbbm_abl197,20,0,0,False,False,False,False
1648,cbbm_abl198,20,0,0,False,False,False,False
1649,cbbm_abl199,20,0,0,False,False,False,False
1650,cbbm_abl200,20,0,0,False,False,False,False
1651,cbbm_abl201,20,0,0,False,False,False,False
1652,cbbm_abl202,20,0,0,False,False,False,False
1653,cbbm_abl203,20,0,0,False,False,False,False
1654,cbbm_abl204,20,0,0,False,False,False,False
1655,cbbm_abl205,20,0,0,False,False,False,False
1656,cbbm_abl206,20,0,0,False,False,False,False
1657,cbbm_abl207,72,0,0,False,False,False,False
1658,cbbm_abl208_2lp,73,0,0,True,False,False,False
1659,cbbm_abl209,20,0,0,False,False,False,False
1660,cbbm_abl210,20,0,0,False,False,False,False
1661,cbbm_abl211,20,0,0,False,False,False,False
1662,cbbm_abl212,20,0,0,False,False,False,False
1663,cbbm_abl213,20,0,0,False,False,False,False
1664,cbbm_abl214,20,0,0,False,False,False,False
1665,cbbm_abl215,20,0,0,False,False,False,False
1666,cbbm_abl216,20,0,0,False,False,False,False
1667,cbbm_abl217,20,0,0,False,False,False,False
1668,cbbm_abl218,20,0,0,False,False,False,False
1669,cbbm_abl219,20,0,0,False,False,False,False
1670,cbbm_abl220_2lp,0,0,0,True,False,False,False
1671,cbbm_abl221,20,0,0,False,False,False,False
1672,cbbm_abl222,20,0,0,False,False,False,False
1673,cbbm_abl223,20,0,0,False,False,False,False
1674,cbbm_abl224,20,0,0,False,False,False,False
1675,cbbm_abl225,20,0,0,False,False,False,False
1676,cbbm_abl226,20,0,0,False,False,False,False
1677,cbbm_abl227,20,0,0,False,False,False,False
1678,cbbm_abl228,20,0,0,False,False,False,False
1679,cbbm_abl229,20,0,0,False,False,False,False
1680,cbbm_abl230,20,0,0,False,False,False,False
1681,cbbm_abl231,20,0,0,False,False,False,False
1682,cbbm_abl232,20,0,0,False,False,False,False
1683,cbbm_abl233,0,0,0,False,False,False,False
1684,cbbm_abl234,20,0,0,False,False,False,False
1685,cbbm_abl235,20,0,0,False,False,False,False
1686,cbbm_abl236,20,0,0,False,False,False,False
1687,cbbm_abl237,20,0,0,False,False,False,False
1688,cbbm_abl238,20,0,0,False,False,False,False
1689,cbbm_abl239,20,0,0,False,False,False,False
1690,cbbm_abl240,20,0,0,False,False,False,False
1691,cbbm_abl241,20,0,0,False,False,False,False
1692,cbbm_abl242,20,0,0,False,False,False,False
1693,cbbm_abl243,20,0,0,False,False,False,False
1694,cbbm_abl244,20,0,0,False,False,False,False
1695,cbbm_mgc_pld_3c,20,0,0,False,False,False,False
1696,cbbm_mgc_sch_3c,20,0,0,False,False,False,False
1697,cbbm_mgc_sch_3d,20,0,0,False,False,False,False
1698,cbbm_ws_s27,20,0,0,False,False,False,False
1699,cbbp_u_ws_s11,20,0,0,False,False,False,False
1700,cbbp_u_ws_s12,20,0,0,False,False,False,False
1701,cbbp_u_ws_s13,20,0,0,False,False,False,False
1702,cbbp_u_ws_s14,20,0,0,False,False,False,False
1703,cbbm_lbk_bgb_3,20,0,0,False,False,False,False
1704,cbbm_lbk_rdc_2lp,0,0,0,True,False,False,False
1705,cbbm_lbk_rdc_3,20,0,0,False,False,False,False
1706,f_stmbdf10420_12a,21,0,1,False,False,True,False
1707,f_stmbdf10420_13a,21,0,1,False,False,True,False
1708,f_stmbdf10420_14a,21,0,1,False,False,True,False
1709,f_stmbdf10420_15a,21,0,1,False,False,True,False
1710,f_stmbdf10420_16a,21,0,1,False,False,True,False
1711,f_stmbdi02060_23a,21,0,1,False,False,True,False
1712,f_stmbdi02060_26a,21,0,1,False,False,True,False
1713,f_stmbdi02060_27a,21,0,1,False,False,True,False
1714,f_stmbdf10420_18a,21,0,1,False,False,True,False
1715,f_stmbdg10220_04a,21,0,1,False,False,True,False
1716,f_stmbdg10220_05a,21,0,1,False,False,True,False
1717,f_stmbdg10220_07a,21,0,1,False,False,True,False
1718,f_stmbdi02010_05a,21,0,1,False,False,True,False
1719,f_stmbdi02010_08a,21,0,1,False,False,True,False
1720,f_stmbdi02010_09a,21,0,1,False,False,True,False
1721,f_stmbdi02030_10a,21,0,1,False,False,True,False
1722,f_stmbdi02030_11a,21,0,1,False,False,True,False
1723,f_stmbdi02030_12a,21,0,1,False,False,True,False
1724,f_stmbdi02090_17a,21,0,1,False,False,True,False
1725,f_stmbdi02090_19a,21,0,1,False,False,True,False
1726,f_stmbdf10425_11a,21,0,1,False,False,True,False
1727,f_stmbdf10425_12a,21,0,1,False,False,True,False
1728,f_stmbdf10425_13a,21,0,1,False,False,True,False
1729,f_stmbdf10425_14a,21,0,1,False,False,True,False
1730,f_stmbdf10425_15a,21,0,1,False,False,True,False
1731,f_stmbdf10425_16a,21,0,1,False,False,True,False
1732,f_stmbdf10425_17a,21,0,1,False,False,True,False
1733,f_stmbdf10425_19a,21,0,1,False,False,True,False
1734,f_stmbdf10425_20a,21,0,1,False,False,True,False
1735,f_stmbdf10425_21a,21,0,1,False,False,True,False
1736,f_chrhdb75210_35a,21,0,1,False,False,True,False
1737,f_chrhdb75210_37a,21,0,1,False,False,True,False
1738,f_chrhdb75210_38a,21,0,1,False,False,True,False
1739,f_chrhdb75210_39a,21,0,1,False,False,True,False
1740,cbnp_u_emj_riichi,40,0,0,False,False,False,False
1741,f_chrhdb75210_45a,21,0,1,False,False,True,False
1742,cbbm_swo_bt_ded,20,0,0,False,False,False,False
1743,cbbm_swo_bt_dedpose,20,0,0,True,False,False,False
1744,f_stmbdf10120_07a,21,0,1,False,False,True,False
1745,f_stmbdg10210_03a,21,0,1,False,False,True,False
1746,f_stmbdi02060_28a,21,0,1,False,False,True,False
1747,f_stmbdi02100_07a,21,0,1,False,False,True,False
1748,f_stmbdi02170_03a,21,0,1,False,False,True,False
1749,cbbm_ws_s16_bm,20,0,0,False,False,False,False
1750,cbbm_ws_s17_bm,20,0,0,False,False,False,False
1751,cbbm_abl211_bm,20,0,0,False,False,False,False
1752,cbbm_abl214_bm,20,0,0,False,False,False,False
1753,cbbm_abl218_bm,20,0,0,False,False,False,False
1754,cbbm_abl221_bm,20,0,0,False,False,False,False
1755,cbbm_abl224_bm,20,0,0,False,False,False,False
1756,cbbm_abl228_bm,20,0,0,False,False,False,False
1757,cbbm_ws_s15_bm,20,0,0,False,False,False,False
1758,cbbm_mgc_blk_3_bm,20,0,0,False,False,False,False
1759,cbbm_abl074_bm,20,0,0,False,False,False,False
1760,cbbm_abl233_bm,20,0,0,False,False,False,False
1761,cbbm_abl236_bm,20,0,0,False,False,False,False
1762,cbbm_abl237_bm,20,0,0,False,False,False,False
1763,cbbm_abl243_bm,20,0,0,False,False,False,False
1764,cbbm_ws_s01_bm,20,0,0,False,False,False,False
1765,cbbm_ws_s02_bm,20,0,0,False,False,False,False
1766,cbbm_ws_s03_bm,20,0,0,False,False,False,False
1767,cbbm_ws_s04_bm,20,0,0,False,False,False,False
1768,cbbm_ws_s05_bm,20,0,0,False,False,False,False
1769,cbbm_sp_i_2lp,0,0,0,True,False,False,False
1770,f_lucact05050_13a,21,0,1,False,False,True,False
1771,f_lucact05050_14a,21,0,1,False,False,True,False
1772,f_lucact05050_15a,21,0,1,False,False,True,False
1773,f_lucact05050_16a,21,0,1,False,False,True,False
1774,f_lucact02170_32a,21,0,1,False,False,True,False
1775,f_lucact02170_33a,21,0,1,False,False,True,False
1776,cbbm_pc_pathjump_1,14,0,0,False,False,False,False
1777,cbbm_pc_pathjump_2,71,0,0,True,False,False,False
1778,cbbm_pc_pathjump_3,74,0,0,False,False,False,False
1779,f_lucact05050_20a,21,0,1,False,False,True,False
1780,f_lucact01220_17a,21,0,1,False,False,True,False
1781,cbbm_st01_id0,7,0,0,True,False,False,False
1782,cbbm_st01_01f_lp0,0,0,0,True,False,False,False
1783,cbbm_st01_02f_lp0,11,0,0,True,False,False,False
1784,cbbm_st01_trn_l_lp,0,0,0,True,False,False,False
1785,cbbm_st01_trn_r_lp,0,0,0,True,False,False,False
1786,cbba_st01_add_dmg_f,4,0,0,False,False,False,False
1787,cbbm_st01_ded,20,0,0,False,False,False,False
1788,cbbm_st01_dedpose,20,0,0,True,False,False,False
1789,cbbm_human_sp_a_2lp,20,0,0,True,False,False,False
1790,cbbm_human_sp_b_2lp,20,0,0,True,False,False,False
1791,cbbm_abl190_bm,20,0,0,False,False,False,False
1792,cfxf_downcast,0,1,1,False,True,True,True
1793,cfxf_angry_cleye,0,0,1,False,False,True,True
1794,cfxf_think_cleye,0,0,1,False,False,True,True
1795,cfxf_clench_st,0,0,1,False,False,True,True
1796,cfxf_wicked_grin,0,1,1,False,True,True,True
1797,cbnm_warp_1,20,0,0,False,False,False,False
1798,cbnm_warp_3,38,0,0,False,False,False,False
1799,cfxf_what2,21,1,1,False,True,True,True
1800,f_lucact01160_33a,0,0,1,False,False,True,False
1801,f_lucact01160_35a,0,0,1,False,False,True,False
1802,f_lucact01160_36a,0,0,1,False,False,True,False
1803,f_lucact01160_39a,0,0,1,False,False,True,False
1804,f_lucact01160_40a,0,1,1,False,True,True,False
1805,f_lucact01160_41a,0,0,1,False,False,True,False
1806,cbbm_rol021_a,20,0,0,False,False,False,False
1807,cbbm_rol021_b,20,0,0,False,False,False,False
1808,cbbm_rol021_c,20,0,0,False,False,False,False
1809,cbbm_rol023_a,20,0,0,False,False,False,False
1810,cbbm_rol023_b,20,0,0,False,False,False,False
1811,cbbm_rol023_c,20,0,0,False,False,False,False
1812,cbbm_rol024_a,20,0,0,False,False,False,False
1813,cbbm_rol024_b,20,0,0,False,False,False,False
1814,cbbm_rol024_c,20,0,0,False,False,False,False
1815,cbbm_rol025_c,20,0,0,False,False,False,False
1816,f_lucact02180_13a,0,0,1,False,False,True,False
1817,f_lucact02180_14a,0,0,1,False,False,True,False
1818,cbbm_rdc_step01,0,0,0,False,False,False,False
1819,cbbm_rdc_step02,0,0,0,False,False,False,False
1820,cbbm_rdc_step03,0,0,0,False,False,False,False
1821,cbbm_rdc_step04,0,0,0,False,False,False,False
1822,f_lucact03080_27a,0,0,1,False,False,True,False
1823,f_lucact03080_29a,0,0,1,False,False,True,False
1824,f_lucact03080_30a,0,0,1,False,False,True,False
1825,f_lucact03080_31a,0,0,1,False,False,True,False
1826,f_lucact03080_34a,0,0,1,False,False,True,False
1827,f_lucact03080_36a,0,0,1,False,False,True,False
1828,f_lucact06160_07a,0,0,1,False,False,True,False
1829,f_lucact06160_08a,0,0,1,False,False,True,False
1830,f_lucact03020_03a,0,0,1,False,False,True,False
1831,f_lucact03020_04a,0,0,1,False,False,True,False
1832,f_lucact06100_03a,0,0,1,False,False,True,False
1833,cbnm_ded,20,0,0,False,False,False,False
1834,cbnm_dedpose,20,0,0,True,False,False,False
1835,f_lucact02140_04a,0,0,1,False,False,True,False
1836,f_lucact02140_06a,0,0,1,False,False,True,False
1837,cbbm_pc_scary_loop,0,0,0,True,False,False,False
1838,f_lucact02120_06a,0,0,1,False,False,True,False
1839,f_lucact04040_02a,0,0,1,False,False,True,False
1840,f_lucact03140_11a,0,0,1,False,False,True,False
1841,f_lucact03140_14a,0,0,1,False,False,True,False
1842,f_lucact04040_04a,0,0,1,False,False,True,False
1843,f_lucact04040_05a,0,0,1,False,False,True,False
1844,cbfm_knee,0,0,0,False,False,False,False
1845,f_lucact06110_42a,0,0,1,False,False,True,False
1846,f_lucact05160_14a,0,0,1,False,False,True,False
1847,f_lucact05140_09a,0,0,1,False,False,True,False
1848,f_lucact05140_10a,0,0,1,False,False,True,False
1849,f_lucact05140_11a,0,0,1,False,False,True,False
1850,f_lucact05140_12a,0,0,1,False,False,True,False
1851,f_lucact06120_46a,0,0,1,False,False,True,False
1852,cbep_u_act_emot19,40,0,0,False,False,False,False
1853,cbbm_pc_slider_loop,0,0,0,True,False,False,False
1854,f_lucact06150_13a,0,0,1,False,False,True,False
1855,f_lucact06150_14a,0,0,1,False,False,True,False
1856,f_lucact03140_15a,0,0,1,False,False,True,False
1857,f_bosttn00010_04a,0,0,1,False,False,True,False
1858,f_bosttn00010_05a,0,0,1,False,False,True,False
1859,f_lucact05060_08a,0,1,0,False,True,False,False
1860,f_lucact06110_45a,0,0,1,False,False,True,False
1861,f_lucact06110_46a,0,0,1,False,False,True,False
1862,f_lucact05120_37a,0,1,1,False,True,True,False
1863,f_lucact05120_38a,0,1,1,False,True,True,False
1864,f_lucact05120_39a,0,1,1,False,True,True,False
1865,f_lucact05120_40a,0,1,1,False,True,True,False
1866,f_lucact02060_11a,0,0,1,False,False,True,False
1867,f_lucact03080_42a,0,0,1,False,False,True,False
1868,f_lucact03080_43a,0,0,1,False,False,True,False
1869,f_lucact02100_03a,0,0,1,False,False,True,False
1870,f_lucact02100_04a,0,0,1,False,False,True,False
1871,f_lucact01070_04a,0,0,1,False,False,True,False
1872,f_lucact01070_05a,0,0,1,False,False,True,False
1873,f_lucact01070_06a,0,0,1,False,False,True,False
1874,cbbm_abl247,20,0,0,False,False,False,False
1875,cbbm_abl248,20,0,0,False,False,False,False
1876,cbbm_abl249,20,0,0,False,False,False,False
1877,cbep_u_sp19,40,0,0,False,False,False,False
1878,cbep_u_act_emot20,40,0,0,False,False,False,False
1879,cbnp_u_eat_housing,40,0,0,False,False,False,False
1880,cbnp_u_drink_housing,40,0,0,False,False,False,False
1881,cbbm_abl_sinkyaku,20,0,0,False,False,False,False
1882,cbbm_sp_pop_3,38,0,0,False,False,False,False
1883,cbnm_msc_inst04_id0_2lp,63,0,0,True,False,False,False
1884,cbnm_msc_inst04_play01_2lp,63,0,0,True,False,False,False
1885,cbnm_msc_inst04_play02_2lp,63,0,0,True,False,False,False
1886,cbnm_msc_inst04_id0_1,63,0,0,False,False,False,False
1887,cbnm_msc_inst04_id0_3,63,0,0,False,False,False,False
1888,cbbm_warp3_1,20,0,0,False,False,False,False
1889,cbbm_warp3_3,38,0,0,False,False,False,False
1890,cbnw_msc_inst04_id0_2lp,63,0,0,True,False,False,False
1891,cbnw_msc_inst04_play01_2lp,63,0,0,True,False,False,False
1892,cbnw_msc_inst04_play02_2lp,63,0,0,True,False,False,False
1893,cbem_sp17_2lp,0,0,0,True,False,False,False
1894,cbem_sp18_2lp,0,0,0,True,False,False,False
1895,cbbm_pc_podjump_1,17,0,0,False,False,False,False
1896,cbbm_pc_podjump_2,71,0,0,True,False,False,False
1897,cbbm_pc_podjump_3,19,0,0,False,False,False,False
1898,cbbm_mgc_ytc_1,61,0,0,False,False,False,False
1899,cbbm_mgc_ytc_2lp,0,0,0,True,False,False,False
1900,cbbm_mgc_ytc_3,20,0,0,False,False,False,False
1901,cbbm_mgc_ytc_3b,20,0,0,False,False,False,False
1902,cbnm_hwd_hammer_loop,0,0,0,True,False,False,False
1903,cbnm_hwd_saw_wood_loop,0,0,0,True,False,False,False
1904,cbbm_pc_pet_order,0,0,0,False,False,False,False
1905,cbbm_sp_pop_4,38,0,0,False,False,False,False
1906,cbbm_sp_pop_5,38,0,0,False,False,False,False
1907,cbbm_sp_pop_6,38,0,0,False,False,False,False
1908,cbep_u_sp21,40,0,0,False,False,False,False
1909,cbep_u_sp20,40,0,0,False,False,False,False
1910,f_luckmg00030_04a,21,0,1,False,False,True,False
1911,f_luckmg00050_03a,21,0,1,False,False,True,False
1912,f_luckmg00050_07a,21,0,1,False,False,True,False
1913,f_luckmg00020_04a,21,0,1,False,False,True,False
1914,f_luckmg00020_05a,21,0,1,False,False,True,False
1915,f_fesxma05100_01a,21,0,1,False,False,True,False
1916,f_fesxma05100_02a,21,0,1,False,False,True,False
1917,f_fesxma05100_03a,21,0,1,False,False,True,False
1918,f_fesxma05100_04a,21,0,1,False,False,True,False
1919,f_fesxma05100_05a,21,0,1,False,False,True,False
1920,f_fesxma05100_06a,21,0,1,False,False,True,False
1921,f_fesxma05100_07a,21,0,1,False,False,True,False
1922,f_fesxma05100_08a,21,0,1,False,False,True,False
1923,f_fesxma05100_09a,21,0,1,False,False,True,False
1924,f_fesxma05100_10a,21,0,1,False,False,True,False
1925,f_banpix00050_01a,21,0,1,False,False,True,False
1926,f_banpix00050_02a,21,0,1,False,False,True,False
1927,f_banpix00118_13a,21,0,1,False,False,True,False
1928,f_banpix00115_02a,21,0,1,False,False,True,False
1929,f_banpix00120_08a,21,0,1,False,False,True,False
1930,f_banpix00120_09a,21,0,1,False,False,True,False
1931,f_banpix00120_10a,21,0,1,False,False,True,False
1932,f_banpix00120_12a,21,0,1,False,False,True,False
1933,cbep_u_act_emot21,40,0,0,False,False,False,False
1934,f_banpix00050_03a,21,0,1,False,False,True,False
1935,cbep_u_sp22,40,0,0,False,False,False,False
1936,cbep_u_sp23,40,0,0,False,False,False,False
1937,f_luckmg00110_25a,21,0,1,False,False,True,False
1938,f_banpix00110_06a,21,0,1,False,False,True,False
1939,,0,0,0,False,False,False,False
1940,,0,0,0,False,False,False,False
1941,cbnm_hwd_mining_loop,0,0,0,True,False,False,False
1942,cbnm_hwd_broom_loop,0,0,0,True,False,False,False
1943,cbbm_pc_throw_torimochi,0,0,0,False,False,False,False
1944,cbbm_pc_ami_swing,0,0,0,False,False,False,False
1945,cblm_id0,7,0,0,True,False,False,False
1946,cblm_trn_l_lp,0,0,0,True,False,False,False
1947,cblm_trn_r_lp,0,0,0,True,False,False,False
1948,cblm_01f_lp0,0,0,0,True,False,False,False
1949,cblm_01l_lp0,0,0,0,True,False,False,False
1950,cblm_01r_lp0,0,0,0,True,False,False,False
1951,cblm_01b_lp0,0,0,0,True,False,False,False
1952,cblm_02f_lp0,9,0,0,True,False,False,False
1953,cblm_02l_lp0,12,0,0,True,False,False,False
1954,cblm_02r_lp0,12,0,0,True,False,False,False
1955,cblm_sprint_lp0,32,0,0,True,False,False,False
