#,Text[0],Text[1],Text[2],Image,Type,IconType,TextType
531,"During a levequest, the **duty list** is replaced with information regarding quest objectives, leve difficulty, time remaining, and more. Rewards are only granted to those who complete all the objectives listed within the time allotted.",,,150422,1,0,0
532,,,,0,0,0,0
533,,,,0,0,0,0
534,,,,0,0,0,0
535,,,,0,0,0,0
536,,,,0,0,0,0
537,,,,0,0,0,0
538,,,,0,0,0,0
539,,,,0,0,0,0
540,"When all levequest objectives have been completed, you will be given the option to return immediately to the issuing **levemete** and collect your reward.",,,150431,1,0,0
541,,,,0,0,0,0
542,,,,0,0,0,0
543,,,,0,0,0,0
544,,,,0,0,0,0
545,,,,0,0,0,0
546,,,,0,0,0,0
547,,,,0,0,0,0
548,,,,0,0,0,0
549,,,,0,0,0,0
550,"If you fail to complete the levequest objectives within the allotted time, you can always rechallenge the quest by selecting it in your **journal** and pressing the **Retry** button. Rechallenging a levequest will cost one **leve allowance**.",,,150441,1,0,0
551,"If you fail to complete the levequest objectives within the allotted time, you can always rechallenge the quest by selecting it in your **journal** and pressing the **Retry** button. Rechallenging a levequest will cost one **leve allowance**.",,,150441,1,0,0
552,,,,0,0,0,0
553,,,,0,0,0,0
554,,,,0,0,0,0
555,,,,0,0,0,0
556,,,,0,0,0,0
557,,,,0,0,0,0
558,,,,0,0,0,0
559,,,,0,0,0,0
560,"**Tradecraft** leves (guildleves for Disciples of the Hand) are governed by a different set of rules than their **battlecraft** counterparts (guildleves for Disciples of War and Magic). For example, tradecraft leves have no time limit, and are considered complete when the items requested have been delivered to the client. Information on leve objectives as well as the client's name can be viewed in the **duty list**.",,,150671,1,0,0
561,,,,0,0,0,0
562,,,,0,0,0,0
563,,,,0,0,0,0
564,,,,0,0,0,0
565,,,,0,0,0,0
566,,,,0,0,0,0
567,,,,0,0,0,0
568,,,,0,0,0,0
569,,,,0,0,0,0
570,"After assembing all the requested items, speak with the client to bring up the Item Request window. Drag the items from your inventory into the Item Request window and click **Hand Over** to complete the transaction. For tradecraft leves, submitting **HQ** items will earn you a greater reward.",,,150681,1,0,0
571,"After assembling all the requested items, speak with the client to bring up the Item Request window. Select the items from your inventory to add them to the Item Request window and select **Hand Over** to complete the transaction. For tradecraft leves, submitting **HQ** items will earn you a greater reward.",,,150682,1,0,0
572,,,,0,0,0,0
573,,,,0,0,0,0
574,,,,0,0,0,0
575,,,,0,0,0,0
576,,,,0,0,0,0
577,,,,0,0,0,0
578,,,,0,0,0,0
579,,,,0,0,0,0
580,"**Fieldcraft** leves (guildleves for Disciples of the Land) follow the same set of rules as their **battlecraft** counterparts (guildleves for Disciples of War and Magic). There are, however, two main differences: you cannot begin a fieldcraft levequest unless you have changed to the corresponding class, and you must perform these tasks solo.",,,150691,1,0,0
581,"Leves for **Fishers**, on the other hand, follow the same set of rules as tradecraft leves, in that you will be required to deliver your catch to the client in person. Selecting the **Map** button will show the approximate location of the desired catch. After obtaining all the requested items, speak with the client to hand them over and collect your reward.",,,150692,1,0,0
582,,,,0,0,0,0
583,,,,0,0,0,0
584,,,,0,0,0,0
585,,,,0,0,0,0
586,,,,0,0,0,0
587,,,,0,0,0,0
588,,,,0,0,0,0
589,,,,0,0,0,0
590,"Once a leve has been initiated, its objectives will appear in the **duty list**. Fieldcraft leve objectives range from visiting specified locations to gathering the specified number of items, all within the allotted time limit.",,,150701,1,0,0
591,"After gathering the specified items at the required level, certain levequests will grant bonus rewards depending on your **evaluation** score.
Levequest targets are indicated with a **leve plate icon** displayed above their **display names**. The general location of targets is also marked on your **minimap**.",,,150702,1,0,0
592,,,,0,0,0,0
593,,,,0,0,0,0
594,,,,0,0,0,0
595,,,,0,0,0,0
596,,,,0,0,0,0
597,,,,0,0,0,0
598,,,,0,0,0,0
599,,,,0,0,0,0
600,"If you possess the same guildleve as the one activated by your party, a leve link will occur, ensuring that you receive full recompense upon completing the quest.",,,150761,1,0,0
601,,,,0,0,0,0
602,,,,0,0,0,0
603,,,,0,0,0,0
604,,,,0,0,0,0
605,,,,0,0,0,0
606,,,,0,0,0,0
607,,,,0,0,0,0
608,,,,0,0,0,0
609,,,,0,0,0,0
610,"FATE is short for **Full Active Time Event**. These public quests occur periodically in real time around Eorzea, and anyone can participate by simply showing up before one ends. When you sense a FATE nearby, a message will appear on your screen, and the location will be displayed on your maps.",,,150641,1,0,0
611,The type of FATE in progress can be identified by its map icon. Mousing over the icon will display the FATE title.,,,150642,1,0,0
612,"You will automatically join a FATE the moment you cross the event threshold. At this time, the FATE title, objectives, and time remaining will appear in your **duty list**.",,,150643,1,0,0
613,"If you are several levels higher than the recommended level, a **Level Sync** button will appear in your duty list. Press the button to automatically lower your level so that you may participate and receive rewards.",,,150644,1,0,0
614,,,,0,0,0,0
615,,,,0,0,0,0
616,,,,0,0,0,0
617,,,,0,0,0,0
618,,,,0,0,0,0
619,,,,0,0,0,0
620,"Once a FATE is complete, a window detailing your reward will be displayed. Rewards are distributed to all event participants and are based not only on success, but on individual contributions.",,,150661,1,0,0
621,"The more active you are in completing event objectives, the greater your contribution will be deemed. Contribution is indicated via the gold, silver, or bronze medal that appears on your reward window.",,,150662,1,0,0
622,,,,0,0,0,0
623,,,,0,0,0,0
624,,,,0,0,0,0
625,,,,0,0,0,0
626,,,,0,0,0,0
627,,,,0,0,0,0
628,,,,0,0,0,0
629,,,,0,0,0,0
630,"**Guildhests** are special operations organized by Adventurers' Guilds and overseen by NPCs known as **battlewardens**. Speaking with a battlewarden displays a list of all guildhests currently available. Please note, however, that each operation has conditions (such as **level** or **class**) that must be met by all party members before the duty can be commenced.",,,150711,1,0,0
631,"At first, you may find that only a limited number of guildhests are accessible, but do not worry. As you progress in level, that number will grow.

Guildhests can also be accessed via the **Duty Finder**, removing the hassle of having to try and gather a party.",,,150712,1,0,0
632,,,,0,0,0,0
633,,,,0,0,0,0
634,,,,0,0,0,0
635,,,,0,0,0,0
636,,,,0,0,0,0
637,,,,0,0,0,0
638,,,,0,0,0,0
639,,,,0,0,0,0
640,"Once you have commenced a guildhest, the operation's objectives and the time remaining to complete them will appear in the **duty list**. Hints helpful to completing guildhest objectives will sometimes appear on-screen. These hints will also be added to the duty list after being displayed.

If you are unable to complete the objectives within the allotted time, the guildhest will be deemed a failure.",,,150721,1,0,0
641,,,,0,0,0,0
642,,,,0,0,0,0
643,,,,0,0,0,0
644,,,,0,0,0,0
645,,,,0,0,0,0
646,,,,0,0,0,0
647,,,,0,0,0,0
648,,,,0,0,0,0
649,,,,0,0,0,0
650,"While participating in guildhests, you may notice areas that are colored differently than the surrounding landscape. This color is to warn players that stepping into the hazardous zones will trigger new enemies to appear. Take care when passing nearby.",,,150731,1,0,0
651,,,,0,0,0,0
652,,,,0,0,0,0
653,,,,0,0,0,0
654,,,,0,0,0,0
655,,,,0,0,0,0
656,,,,0,0,0,0
657,,,,0,0,0,0
658,,,,0,0,0,0
659,,,,0,0,0,0
660,"If you are KO'd while participating in a guildhest, you will be given the option to return to the **starting point of the operation**, rather than all the way back to your home point.",,,150741,1,0,0
661,,,,0,0,0,0
662,,,,0,0,0,0
663,,,,0,0,0,0
664,,,,0,0,0,0
665,,,,0,0,0,0
666,,,,0,0,0,0
667,,,,0,0,0,0
668,,,,0,0,0,0
669,,,,0,0,0,0
670,"If you successfully complete all guildhest objectives in the time allotted, you will be eligible for a reward. Speak with the **battlewarden** overseeing the operation to collect it. If your party can complete the objectives without suffering a single casualty, you will be rewarded a special bonus.",,,150751,1,0,0
671,,,,0,0,0,0
672,,,,0,0,0,0
673,,,,0,0,0,0
674,,,,0,0,0,0
675,,,,0,0,0,0
676,,,,0,0,0,0
677,,,,0,0,0,0
678,,,,0,0,0,0
679,,,,0,0,0,0
680,"You are now able to change your Grand Company of **allegiance**. To proceed with the necessary paperwork, speak with a **personnel officer** at any of the Grand Company headquarters.

Do note that upon changing allegiances, all assets (company seals) will be frozen, and some items, such as company-specific gear, may no longer be equippable. Furthermore, there is a cooling-off period of 15 days during which time you will be unable to apply for another transfer.",,,151351,1,0,0
681,,,,0,0,0,0
682,,,,0,0,0,0
683,,,,0,0,0,0
684,,,,0,0,0,0
685,,,,0,0,0,0
686,,,,0,0,0,0
687,,,,0,0,0,0
688,,,,0,0,0,0
689,,,,0,0,0,0
690,"You can now craft items using **Quick Synthesis**. Quick synthesis is available for any item you have successfully crafted at least once using traditional methods, and can significantly reduce the amount of time required to create multiple normal-quality items.",,,151331,1,0,0
691,"To begin quick synthesis, open your **crafting log**, select the desired recipe, and then press the **Quick Synthesis** button to the immediate left of the **Synthesize** button.",,,151332,1,0,0
692,"As quick synthesis only focuses on completing the recipe as fast as possible, it is difficult to produce high-quality items. If quality is your aim, normal synthesis is recommended.",,,151333,1,0,0
693,,,,0,0,0,0
694,,,,0,0,0,0
695,,,,0,0,0,0
696,,,,0,0,0,0
697,,,,0,0,0,0
698,,,,0,0,0,0
699,,,,0,0,0,0
700,All Disciples of the Hand receive a **crafting log** which contains the recipes of every item they can synthesize. The crafting log can be opened by selecting **Logs** from the **main menu**.,,,150281,1,0,0
701,"To begin synthesis, you must first select the crafting class and level tier of the item you wish to create.",,,150282,1,0,0
702,"Once you have highlighted the item, confirm if you possess all the **materials** necessary in your inventory. If you do, select the **Synthesize** button to begin the crafting process.",,,150283,1,0,0
703,,,,0,0,0,0
704,,,,0,0,0,0
705,,,,0,0,0,0
706,,,,0,0,0,0
707,,,,0,0,0,0
708,,,,0,0,0,0
709,,,,0,0,0,0
710,Crafting is similar to battle in that various **actions** are used to proceed.,,,150291,1,0,0
711,Successfully crafting an item entails executing **Synthesis** actions to achieve 100% **progress** before material **durability** reaches zero.,,,150292,1,0,0
712,"If durability reaches zero before progress has reached 100%, the synthesis will fail and some of the materials may be lost.",,,150293,1,0,0
713,Items that you have successfully crafted at least once will appear with a check mark on their icons. Crafting an item for the first time will earn you a special experience point bonus.,,,150294,1,0,0
714,Crafting is similar to battle in that various **actions** are used to proceed.,,,150295,1,0,0
715,,,,0,0,0,0
716,,,,0,0,0,0
717,,,,0,0,0,0
718,,,,0,0,0,0
719,,,,0,0,0,0
720,Increasing an item's **quality** during synthesis improves chances that the resulting product will be of a higher grade (**HQ**).,,,150301,1,0,0
721,"Quality is normally improved by using **Touch** actions. However, in addition to reducing material durability, these actions also require crafting points (**CP**) to execute.",,,150302,1,0,0
722,"The higher the overall quality of a completed item, the higher the experience point reward will be.",,,150303,1,0,0
723,"Quality is normally improved by using **Touch** actions. However, in addition to reducing material durability, these actions also require crafting points (**CP**) to execute.",,,150304,1,0,0
724,,,,0,0,0,0
725,,,,0,0,0,0
726,,,,0,0,0,0
727,,,,0,0,0,0
728,,,,0,0,0,0
729,,,,0,0,0,0
730,"As synthesis progresses, material **condition** will fluctuate between excellent and poor.",,,150581,1,0,0
731,"Using **Touch** actions when condition is either **good** or **excellent** will result in greater increases in quality when the action is successful. Note, however, that in the following step, material condition will always drop to **poor**.",,,150582,1,0,0
732,,,,0,0,0,0
733,,,,0,0,0,0
734,,,,0,0,0,0
735,,,,0,0,0,0
736,,,,0,0,0,0
737,,,,0,0,0,0
738,,,,0,0,0,0
739,,,,0,0,0,0
740,,,,0,0,0,0
741,,,,0,0,0,0
742,,,,0,0,0,0
743,,,,0,0,0,0
744,,,,0,0,0,0
745,,,,0,0,0,0
746,,,,0,0,0,0
747,,,,0,0,0,0
748,,,,0,0,0,0
749,,,,0,0,0,0
750,"Every time you use an action, receive damage, or suffer a KO, the gear you have equipped is damaged. When your gear's condition reaches 0%, its functionality drops off severely.",,,150311,1,0,0
751,Gear condition can be viewed by selecting Character under **Character** from the **main menu**. The vertical bar situated next to each gear icon indicates approximate condition. An exact percentage can be viewed in the item help text by mousing over the icon.,,,150312,1,0,0
752,"NPCs conducting item repairs are indicated on your **map** and **minimap** by a hammer icon. For a small fee, they will restore an item's condition to 100%.",,,150313,1,0,0
753,,,,0,0,0,0
754,,,,0,0,0,0
755,,,,0,0,0,0
756,,,,0,0,0,0
757,,,,0,0,0,0
758,,,,0,0,0,0
759,,,,0,0,0,0
760,"Disciples of the Hand have the ability to **repair** their own items. To begin mending an item, select its icon and choose Repair.",,,150321,1,0,0
761,"Each item has class and level restrictions on who can repair it. This information can be viewed in an item's help text. In addition to meeting these restrictions, Disciples of the Hand must also use the proper grade of **dark matter** to complete the repairs. Dark matter can be purchased from Grand Company quartermasters.",,,150322,1,0,0
762,,,,0,0,0,0
763,,,,0,0,0,0
764,,,,0,0,0,0
765,,,,0,0,0,0
766,,,,0,0,0,0
767,,,,0,0,0,0
768,,,,0,0,0,0
769,,,,0,0,0,0
770,"You have obtained a high-quality item! HQ items can be identified by their icon, as well as by the special mark that appears after their name.

**HQ** gear will often have better stats than normal-quality items, while HQ materials used in synthesis will sometimes yield better results. These features make them more attractive to prospective buyers, resulting in higher selling prices.",,,150601,1,0,0
771,HQ items cannot be stacked with normal-quality items.,,,150602,1,0,0
772,,,,0,0,0,0
773,,,,0,0,0,0
774,,,,0,0,0,0
775,,,,0,0,0,0
776,,,,0,0,0,0
777,,,,0,0,0,0
778,,,,0,0,0,0
779,,,,0,0,0,0
780,"You have obtained a **unique** item.

As this item is special, you can never possess more than one at a time.",,,150611,1,0,0
781,,,,0,0,0,0
782,,,,0,0,0,0
783,,,,0,0,0,0
784,,,,0,0,0,0
785,,,,0,0,0,0
786,,,,0,0,0,0
787,,,,0,0,0,0
788,,,,0,0,0,0
789,,,,0,0,0,0
790,An item you have equipped is now **bound** to you and can no longer be traded or put up for sale in the markets.,,,150621,1,0,0
791,"Most items can be sold and traded freely before they are used in battle, crafting, or gathering. This is true regardless of whether or not they have been equipped. However, performing one of these three actions after equipping a new piece of gear will bind the item to you, preventing future trade or sale to other players (NPC shops will still purchase bound items).",,,150622,1,0,0
792,,,,0,0,0,0
793,,,,0,0,0,0
794,,,,0,0,0,0
795,,,,0,0,0,0
796,,,,0,0,0,0
797,,,,0,0,0,0
798,,,,0,0,0,0
799,,,,0,0,0,0
800,The **markets** are a venue in which players from across the realm can either sell their own items using hired hands known as **retainers** or purchase the items of another. The markets can be accessed by targeting and selecting one of the many **market boards** conveniently located throughout Eorzea's towns and city–states.,,,150471,1,0,0
801,"The markets of Limsa Lominsa, Gridania, Ul'dah, Ishgard, Kugane, and the Crystarium are all connected, meaning that items put up for sale in one city–state can be viewed as well as purchased by players accessing the markets in a second city–state.",,,150472,1,0,0
802,"Sifting through the sheer number of items up for sale in the markets can prove an overwhelming task for those not familiar with the system. As most gear required for the first few levels of any class can be easily found at local NPC-run shops, it is recommended that players start here, and then work their way to the markets once they feel those shops can no longer meet their needs.",,,150473,1,0,0
803,,,,0,0,0,0
804,,,,0,0,0,0
805,,,,0,0,0,0
806,,,,0,0,0,0
807,,,,0,0,0,0
808,,,,0,0,0,0
809,,,,0,0,0,0
810,"Before you can purchase an item from the markets, you must first find it. There are two different ways you can do this─one involves doing a direct search by typing in the name of the item you seek. The second consists of specifying search conditions to bring up a list of corresponding items.",,,150481,1,0,0
811,"If you know the exact name of the item you seek, then you need only type it in the **Free Search** box and then press the **Search** button located in the lower left-hand corner of the window. Typing an incomplete entry will bring up all items that begin with those letters. For example, typing **Boarskin Cr** will display both Boarskin Crakows and Boarskin Crakows of Gathering.",,,150482,1,0,0
812,"If you would rather list all items that fall under a certain category, start by specifying search conditions from **Main Arm**, **Armor**, or **Items** located under **Category Search**. For example, if you wanted to view all footwear equippable by level 35 archers, you would first click on the **Feet** icon under Armor, set the level indicator to **35**, and then finally click the **Search ** button.",,,150483,1,0,0
813,"If there are any matches to your search, they will be displayed in the window to the right. The number to the right of the name indicates how many of the item are available for purchase.",,,150484,1,0,0
814,,,,0,0,0,0
815,,,,0,0,0,0
816,,,,0,0,0,0
817,,,,0,0,0,0
818,,,,0,0,0,0
819,,,,0,0,0,0
820,"If an item in the search list is available for purchase, you can select the icon to bring up a second list indicating the item's selling prices, ordered from lowest to highest.",,,150491,1,0,0
821,"Select the item you wish to buy to display a final prompt from which you can confirm or cancel the transaction.

Please note that you will be charged a transaction fee when completing a purchase.",,,150492,1,0,0
822,,,,0,0,0,0
823,,,,0,0,0,0
824,,,,0,0,0,0
825,,,,0,0,0,0
826,,,,0,0,0,0
827,,,,0,0,0,0
828,,,,0,0,0,0
829,,,,0,0,0,0
830,"If you have a **retainer** in your employ, you can have them place items up for sale in the markets. A **5%** tax is charged to every sale.",,,150501,1,0,0
831,"To put an item up for sale, you must first entrust it to your retainer. Next, select the item from their inventory and decide upon a selling price. The number listed in the list represents the buying price offered by NPCs.",,,150502,1,0,0
832,"Items that are **untradable** or **bound** to you cannot be sold to other players, therefore you will be unable to move them from your retainer's inventory to the Market window.",,,150503,1,0,0
833,,,,0,0,0,0
834,,,,0,0,0,0
835,,,,0,0,0,0
836,,,,0,0,0,0
837,,,,0,0,0,0
838,,,,0,0,0,0
839,,,,0,0,0,0
840,"**Summoning bells** are used to call forth any retainers you have in your employ. Retainers are helpful NPCs who can be hired by players to maintain items and gil, as well as place goods up for sale in the markets.",,,150511,1,0,0
841,"Once you have been given approval to hire retainers, speak with **Frydwyb** in Limsa Lominsa, **Parnell** in Gridania, **Chachabi** in Ul'dah, **Prunilla** in Ishgard, or **Kazashi** in Kugane.",,,150512,1,0,0
842,,,,0,0,0,0
843,,,,0,0,0,0
844,,,,0,0,0,0
845,,,,0,0,0,0
846,,,,0,0,0,0
847,,,,0,0,0,0
848,,,,0,0,0,0
849,,,,0,0,0,0
850,"**Retainers** are helpful NPCs who can be hired by players to carry out such tasks as storing excess gil and gear, or selling unwanted items on the markets. They may also be sent afield on **ventures**.",,,150521,1,0,0
851,"A contract of service can be drafted by **Frydwyb** in Limsa Lominsa, **Parnell** in Gridania, **Chachabi** in Ul'dah, **Prunilla** in Ishgard, or **Kazashi** in Kugane.",,,150522,1,0,0
852,,,,0,0,0,0
853,,,,0,0,0,0
854,,,,0,0,0,0
855,,,,0,0,0,0
856,,,,0,0,0,0
857,,,,0,0,0,0
858,,,,0,0,0,0
859,,,,0,0,0,0
860,"Once a retainer is summoned, you can entrust them with gil or items, as well as have them put entrusted items up for sale in the markets. Additionally, you can also send them afield on **ventures**.",,,150531,1,0,0
861,"To entrust an item to or retrieve an item from your retainer, simply drag it from one inventory window to the other. To transfer gil, click on the **Gil Transfer** button to open a separate window.

To entrust stackable items that are identical to those already possessed by your retainer, select the **Entrust Duplicates** button.",,,150532,1,0,0
862,,,,0,0,0,0
863,,,,0,0,0,0
864,,,,0,0,0,0
865,,,,0,0,0,0
866,,,,0,0,0,0
867,,,,0,0,0,0
868,,,,0,0,0,0
869,,,,0,0,0,0
870,"Some gathering points will possess certain characteristics that, when exploited, may increase overall yield, or number of gathering attempts.",,,150541,1,0,0
871,"Gathering point characteristics are displayed directly beneath a point's integrity bar, but only can be seen after acquiring one of the Disciple of the Land **Whisperer** traits.",,,150542,1,0,0
872,,,,0,0,0,0
873,,,,0,0,0,0
874,,,,0,0,0,0
875,,,,0,0,0,0
876,,,,0,0,0,0
877,,,,0,0,0,0
878,,,,0,0,0,0
879,,,,0,0,0,0
880,,,,0,0,0,0
881,,,,0,0,0,0
882,,,,0,0,0,0
883,,,,0,0,0,0
884,,,,0,0,0,0
885,,,,0,0,0,0
886,,,,0,0,0,0
887,,,,0,0,0,0
888,,,,0,0,0,0
889,,,,0,0,0,0
890,Botanists can use hatchets and other cutting tools to log the forests of Eorzea and gather materials for use in crafting. Trees that are prime for logging are known as **mature trees**.,,,150231,1,0,0
891,"Mature trees are only discernible from other foliage when using the action **Triangulate**. While this action is active, the location of mature trees is displayed on the **minimap**.",,,150232,1,0,0
892,"Once you have arrived at a mature tree, right-click it to begin logging.",,,150233,1,0,0
893,"Mature trees are only discernible from other foliage when using the action **Triangulate**. While this action is active, the location of mature trees is displayed on the **minimap**.",,,150232,1,0,0
894,"Once you have arrived at a mature tree, target and select it to begin logging.",,,150233,1,0,0
895,,,,0,0,0,0
896,,,,0,0,0,0
897,,,,0,0,0,0
898,,,,0,0,0,0
899,,,,0,0,0,0
900,As many as eight different types of items can be found on a single gathering point. Begin gathering by selecting an item from the list that appears after right-clicking the target.,,,150241,1,0,0
901,"Your chances of successfully obtaining the selected item are displayed as a percentage to the right of its icon. Gear with a high **gathering** rating will improve these chances, but only if your class level is at or above the item level (also displayed to the right of the item icon).",,,150242,1,0,0
902,"An item's position on the list is determined by its type. For example, **branches** are always found in the third slot. Remembering which type of items are located in which slots will help you when coming across a new type of mature tree.",,,150243,1,0,0
903,,,,0,0,0,0
904,,,,0,0,0,0
905,,,,0,0,0,0
906,,,,0,0,0,0
907,,,,0,0,0,0
908,,,,0,0,0,0
909,,,,0,0,0,0
910,A list of items available through gathering can be viewed by opening the **gathering log**. This feature is accessible via **Logs** in the **main menu**.,,,150251,1,0,0
911,Items that you have successfully gathered at least once will appear with a check mark on their icons. Gathering an item for the first time will earn you a special experience point bonus.,,,150252,1,0,0
912,"Certain items can only be obtained in certain areas. To confirm where an item might be found, refer to your gathering log.",,,150253,1,0,0
913,,,,0,0,0,0
914,,,,0,0,0,0
915,,,,0,0,0,0
916,,,,0,0,0,0
917,,,,0,0,0,0
918,,,,0,0,0,0
919,,,,0,0,0,0
920,"The Disciple of the Land action **Sneak** allows you to conceal yourself from enemies so that you may log, mine, or fish without fear of being attacked. Be mindful, however, that this ability is not effective against enemies with a level significantly higher than your own.",,,150261,1,0,0
921,,,,0,0,0,0
922,,,,0,0,0,0
923,,,,0,0,0,0
924,,,,0,0,0,0
925,,,,0,0,0,0
926,,,,0,0,0,0
927,,,,0,0,0,0
928,,,,0,0,0,0
929,,,,0,0,0,0
930,"In addition to logging, botanists can use secondary tools to **harvest** items from patches of foliage referred to as **lush vegetation**. As is the case with mature trees, these locations are only discernible when using the action **Triangulate**.",,,150271,1,0,0
931,"To harvest, you must first equip a **scythe** to your **off hand**. Scythes can be obtained from shops, markets, or quests.",,,150272,1,0,0
932,,,,0,0,0,0
933,,,,0,0,0,0
934,,,,0,0,0,0
935,,,,0,0,0,0
936,,,,0,0,0,0
937,,,,0,0,0,0
938,,,,0,0,0,0
939,,,,0,0,0,0
940,"You have obtained a whistle with which you can summon your very own minion! To learn the **Call Minion** action, you must first **Use** the whistle.",,,150461,1,0,0
941,"Once you have used the item, a new entry will appear in your **Minion Guide** found under **Character** in the **main menu**. You can either initiate the action from this menu, or drag the icon, set it to one of your **hotbars**, and initiate it from there.",,,150462,1,0,0
942,"To send your minion away, simply re-select the summoning icon.

Minions can be summoned or dismissed at any time, and the whistle has no recast timer. Once you have learned the summoning action, you will never lose it, and it can be used with all classes or jobs. You can only summon one minion at a time.",,,150463,1,0,0
943,"While minions do not generate any enmity, neither will they participate in battle. If you are KO'd, your minion will simply wander off back to wherever it is it rests until you call upon it again.",,,150464,1,0,0
944,"Once you have used the item, a new entry will appear in the **Minion Guide** under **Character** in the main menu. You can either initiate the action from this menu, or set it to your **cross hotbar** and initiate it from there.",,,150465,1,0,0
945,"To send your minion away, simply re-select the summoning icon.

Minions can be summoned or dismissed at any time, and the whistle has no recast timer. Once you have learned the summoning action, you will never lose it, and it can be used with all classes or jobs. You can only summon one minion at a time.",,,150466,1,0,0
946,,,,0,0,0,0
947,,,,0,0,0,0
948,,,,0,0,0,0
949,,,,0,0,0,0
950,"You are now able to **dye** items! To dye a piece of gear, you must first have the proper colorant. Colorant can be crafted or purchased in stores.",,,151001,1,0,0
951,"Once you have the proper colorant, dyeing an item is as easy as selecting the **Dye icon** from the **Actions & Traits** interface.

There is no limit to how many times an item can be dyed. Dye can also be removed by using an item called **terebinth**.",,,151002,1,0,0
952,"It should be noted, however, that certain items require the completion of quests before they can be dyed.",,,151003,1,0,0
953,"If you wish to paint a housing fixture or furnishing, you can do so by selecting **Furnishing Color** by accessing **Housing** within the **Social** menu. Alternately, furnishings can also be painted when selected from the inventory.",,,151004,1,0,0
954,,,,0,0,0,0
955,,,,0,0,0,0
956,,,,0,0,0,0
957,,,,0,0,0,0
958,,,,0,0,0,0
959,,,,0,0,0,0
960,"You can now extract materia from items!

Materia extracted from one piece of gear can be affixed to another, improving its attributes.",,,151021,1,0,0
961,"To extract materia from an item, you must have first created a **spiritbond** with it by using the piece repeatedly in battle, crafting, or gathering. Once an item's spiritbond reaches 100%, you will be able to select **Extract Materia** from the list of available subcommands.",,,151022,1,0,0
962,"Once materia is extracted from an item, its spiritbond will be reduced to 1%.

Affixing materia to an item can be done by a Disciple of the Hand with the proper training, or by speaking with materia melder NPCs. Should you wish to remove materia, you may do so by highlighting it and selecting **Retrieve Materia**.",,,151023,1,0,0
963,,,,0,0,0,0
964,,,,0,0,0,0
965,,,,0,0,0,0
966,,,,0,0,0,0
967,,,,0,0,0,0
968,,,,0,0,0,0
969,,,,0,0,0,0
970,"You can now meld materia to items!

Gear can be enhanced significantly by affixing materia to the slots available on most weapons, tools, and armor. The number of slots available on a piece of gear can be confirmed by viewing its help text.",,,151031,1,0,0
971,"To affix materia to an item, highlight a piece of gear and select **Meld** from the subcommands. Next, select the materia which you wish to affix. Similarly, should you wish to remove materia, you may do so by highlighting it and selecting **Remove Materia**.",,,151032,1,0,0
972,,,,0,0,0,0
973,,,,0,0,0,0
974,,,,0,0,0,0
975,,,,0,0,0,0
976,,,,0,0,0,0
977,,,,0,0,0,0
978,,,,0,0,0,0
979,,,,0,0,0,0
980,"By learning the general action **Advanced Materia Melding**, you can now attempt to attach materia to gear which has all its materia slots filled.",,,151041,1,0,0
981,"While the benefits of having multiple materia attached to your gear can be great, success is not guaranteed, and the consequences for failure can be great for a botched meld will result in the loss of the materia.",,,151042,1,0,0
982,,,,0,0,0,0
983,,,,0,0,0,0
984,,,,0,0,0,0
985,,,,0,0,0,0
986,,,,0,0,0,0
987,,,,0,0,0,0
988,,,,0,0,0,0
989,,,,0,0,0,0
990,"The level of an item also plays a role in who can or cannot enhance the gear, requiring higher level crafters as the level of the item increases.",,,151321,1,0,0
991,"If you lack the ability to meld your materia to an item, you may enlist the aid of other players or speak with a materia melder NPC. Another option is to find a similar piece of armor with materia already attached. The **markets** are a perfect place to find specially crafted items synthesized by Disciples of the Hand from across Eorzea.",,,151322,1,0,0
992,"Another option is to find another PC to meld the materia for you. One way to do this is via the **Player Search** feature. Once you have found a PC capable of doing the meld and terms have been agreed upon, target the player and select **Request Meld** from the **subcommands**.",,,151323,1,0,0
993,,,,0,0,0,0
994,,,,0,0,0,0
995,,,,0,0,0,0
996,,,,0,0,0,0
997,,,,0,0,0,0
998,,,,0,0,0,0
999,,,,0,0,0,0
1000,The Disciple of the Land actions **Truth of Forests** and **Truth of Mountains** enable you to detect **unspoiled** gathering locations and display their location on the **minimap**.,,,151221,1,0,0
1001,"These special sites cannot be found with **Lay of the Land** or **Arbor Call**, nor are they always present in the field. Furthermore, they may take hours or days to return once spent.",,,151222,1,0,0
1002,"Upon successfully gathering an item from one of these locations, the times at which it can be gathered will appear in your gathering log. Proceed with caution, however, as these points are known to dissipate upon abandoning gathering.",,,151223,1,0,0
1003,,,,0,0,0,0
1004,,,,0,0,0,0
1005,,,,0,0,0,0
1006,,,,0,0,0,0
1007,,,,0,0,0,0
1008,,,,0,0,0,0
1009,,,,0,0,0,0
1010,,,,0,0,0,0
1011,,,,0,0,0,0
1012,,,,0,0,0,0
1013,,,,0,0,0,0
1014,,,,0,0,0,0
1015,,,,0,0,0,0
1016,,,,0,0,0,0
1017,,,,0,0,0,0
1018,,,,0,0,0,0
1019,,,,0,0,0,0
1020,Miners can use pickaxes and other digging tools to mine the mountains of Eorzea and gather materials for use in crafting. Locations that are prime for mining are known as **mineral deposits**.,,,151071,1,0,0
1021,"Mineral deposits are only discernible from other stones when using the action **Prospect**. While this action is active, the location of mineral deposits is displayed on the **minimap**.",,,151072,1,0,0
