#,DefaultTalkParams[0].ActionTimelinePose,DefaultTalkParams[0].Unknown0,DefaultTalkParams[0].Unknown1,DefaultTalkParams[0].Unknown2,DefaultTalkParams[0].Unknown3,DefaultTalkParams[0].Unknown4,DefaultTalkParams[1].ActionTimelinePose,DefaultTalkParams[1].Unknown0,DefaultTalkParams[1].Unknown1,DefaultTalkParams[1].Unknown2,DefaultTalkParams[1].Unknown3,DefaultTalkParams[1].Unknown4,DefaultTalkParams[2].ActionTimelinePose,DefaultTalkParams[2].Unknown0,DefaultTalkParams[2].Unknown1,DefaultTalkParams[2].Unknown2,DefaultTalkParams[2].Unknown3,DefaultTalkParams[2].Unknown4,Text[0],Text[1],Text[2],Unknown0,Unknown1
590106,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Are these gysahl greens not the most luscious specimens you've ever seen? That they should flourish when the land at large is in a state of such turmoil is a testament to the tireless efforts of all who have nurtured them.,"Aye, these precious plants have been sheltered and tended to not only by botanists, but by Hearers and soldiers as well.",0,0,1
590107,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
590108,755,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Caring for chocobos is far more exhausting than it looks...,0,0,0,1
590109,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
590110,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"This is Bentbranch Meadows, adventurer. If you've business at the ranch, then be quick about it. If not, then begone. I've work to do.",0,0,0,1
590111,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
590112,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
590113,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
590114,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Have you put a hand to our aetheryte yet? If you're planning on exploring the area, you'd be wise to attune yourself first.",0,0,0,1
590115,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Ye ever set foot on a ranch afore, stranger? Just mind ye don't rile up the chocobos, now.",0,0,0,1
590116,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
590117,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
590118,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
590119,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
590120,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
590121,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
590122,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
590123,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Wander where you will, adventurer. But know that the forest will not suffer those who do not belong beneath its boughs to remain forever.",0,0,0,1
590124,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Never seen a chocobo up close before? Then have a care you don't stray too near and catch a friendly kick in the face.,0,0,0,1
590125,755,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Do I not speak the common tongue with sufficient facility? How might I convince you to part with a single chocobo?,"With the gil you earn selling one bird, you could raise three more. Really, do Gridanians have *no* understanding of simple economics?",0,0,1
590126,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
590127,755,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Have you heard a word I've said, merchant? I would not trust you with a feather from one of my chicks' heads.",Do you honestly believe I would hand over the care of a chocobo to a soulless gil-grubber like you?,0,0,1
590128,799,0,2,1,3,False,799,0,2,1,3,False,799,0,2,1,3,False,Test 1,Test 2,Test 3,0,1
590129,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"To the west of here you'll find the Tam–Tara Deepcroft; to the east, the Mirror Planks.","Both fall under the Wood Wailers' jurisdiction, so be sure to comport yourself respectfully should you pay either site a visit.",0,0,1
590130,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
590131,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
590132,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
590133,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
590134,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,The Mirror Planks are not just for fishermen. Captains transporting their logs on the lake use the pier as well.,0,0,0,1
590135,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
590136,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"To truly thrive out here, one must learn to work with nature, not against it.","The bounty of the forest is a precious blessing, and we must not take more than can be replenished.",0,0,1
590137,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"I know there are times when we have no choice but to turn to outsiders for help in dealing with our problems. To adventurers like you, for instance.",It's just that... <sigh> I wish I was brave enough or strong enough to protect the forest on my own.,0,0,1
590138,755,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"When the winds are calm, and the water still, you can see why they chose to call this lake the Mirror. The reflection is as true as any I have known.",0,0,0,1
590139,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
590140,755,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"The waterwheels make such a comforting sound. As long as I can hear them, I feel that everything is right with the world.",There are those born in Hyrstmill who find themselves unable to rest without the constant creak and trickle to lull them to sleep.,0,0,1
590141,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"If you struggle to comprehend your purpose in life, merely strive to live well and all shall become plain in the fullness of time.",0,0,0,1
590142,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Until five years ago, this amphitheatre stood in the northern part of the city. Then the Calamity struck and all but leveled the poor place. Thankfully, the Carpenters' Guild collected up the pieces, carried them over here, and rebuilt it just as it was before.","I cannot go a single day without looking it over, so afraid am I that some chip or stain has marred its perfection.",0,0,1
590143,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"I'm Keitha, head wrangler 'round these parts.","There's a mountain o' work to be done on the ranch on any given day, but our main duty is keepin' the birds hale and healthy.",0,0,1
590144,755,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"The trick to chocobo breeding is not, as some assume, to slavishly adhere to an established set of procedures. No, one's main concern should be to maintain a safe and happy environment for the birds.",0,0,0,1
590145,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,It is a sad fact that many who disrespect the ways of Gridania have not the slightest inkling that they have done so.,0,0,0,1
590146,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"You stand on the threshold of the city of Gridania. Here, your status as an adventurer counts for naught─a fact you would do well to remember. Be fairly warned, outsider: if you foment trouble within our walls, you will never leave them.",0,0,0,1
590147,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"The depths of the Twelveswood hold many dangers for the unwary. To the northwest lies the territory of the Ixal, whose borders even our soldiers are loath to cross.",0,0,0,1
590148,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
590149,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
590150,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Close your eyes, and open your ears to the world around you. Though you may not hear the voices of the elementals, I daresay you can sense their joy in the sounds of this place.","As a Hearer, it has been my duty─and my great pleasure─to watch these plants emerge from the destruction wrought by the Calamity and thrive.",0,0,1
590151,755,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"We Wood Wailers of the Seventh Spear are charged with maintaining the security of the eastern reaches of the North Shroud, as well as Hyrstmill and its environs. It is also our responsibility to ensure that the roads are passable and free of bandits.","Oh, and I almost forgot my most important duty: keeping a steady fire burning under our cookpot.",0,0,1
590152,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"If you travel to the west of here, you'll find Bentbranch Meadows and the Twin Adder training ground known as the Bannock. There are sure to be folks at either place who could do with a helping hand.",0,0,0,1
590153,755,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"We grow gysahl greens right here at the stables. If you want to raise healthy chocobos, it helps to have quality feed on hand.",0,0,0,1
590154,755,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,I but recently returned to Gridania to find the Twelveswood markedly recovered from the devastation left in the wake of the Calamity.,"My heart stirs to see new life sprouting amidst the ruin, truly it does...yet I cannot help but remember the land as it once was...",0,0,1
590155,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
590156,755,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Ah! Give a man a bloody fright, sneakin' up on me like that...","Hm? Newly come to Gridania, are ye? Then I suggest ye continue on yer merry way to the Carline Canopy just behind me. Mother Miounne will want a word with ye.",0,0,1
590157,755,0,1,1,0,False,755,0,1,1,0,False,0,0,0,1,0,False,Beware of the dullahans. Consider yourself warned.,0,0,0,1
590158,763,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Do you truly mean to cross the bridge and venture into Fallgourd Float? Far be it from me to dissuade you from your course, but have you spent a moment to think this through?","The creatures beyond this point will tear a novice adventurer limb from limb, then pick their teeth with the bones. Best stay close to the city gates and play with the squirrels and the ladybugs.",0,0,1
590159,763,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,The path west of here is no place for fledgling explorers. “Vicious” does not begin to describe the monsters that dwell across the bridge.,"Oh dear...I have kindled your curiosity, haven't I? Well, do not come running to me when some abomination bites you clean in half.",0,0,1
590160,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
590161,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
590162,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"I had me another business once, same name as this one. Drove me to the brink of madness it did, when I lost me livelihood to the Calamity.","But I dug in me heels, worked hard, and built meself another Coffer & Coffin.",0,0,1
590163,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,The lads and I are in charge of protecting the interests of Amajina & Sons Mineral Concern. And that means dealing with any threats to the shipments that pass through these parts.,0,0,0,1
590164,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Thirty-one, thirty-two, thirty-three... Hm? Bah, now my careful count has been compromised!",0,0,0,1
590165,0,0,1,1,0,False,0,0,1,1,0,False,0,0,0,1,0,False,"The day the Calamity visited doom upon Eorzea, I expected nothing less than the end of existence. Yet Ul'dah once more bustles with business, as it did before. ","And here we stand, serenely casting lines into the worry-free waters. Was that terrifying event naught more than a nightmare?",0,0,1
590166,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Welcome to the Coffer & Coffin! Be it belly-burning beverages or mouthwatering morsels, our refreshing repast shall renew your sagging spirits!",0,0,0,1
590167,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
590168,0,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"With all the traffic coming through Black Brush Station these days, I've had no shortage of customers. Enough extra business to indulge in a daily tankard or two of ale, anyroad.",0,0,0,1
590169,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,I've seen more than a few traveling merchants dragging their sorry hides through that door after crossing the wastes of Thanalan.,"First thing they order is a cup of water─nothing tastes sweeter when your throat is choked with the dust of the road. It's not long until a mug of ale finds its way into their hands, though...",0,0,1
590170,0,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"When ye spend every day with yer blade half-drawn and yer nerves strung up tighter than an Ul'dahn merchant's coinpurse, ye need a place where ye can sit down without somethin' tryin' to bite yer bleedin' arse off. ",0,0,0,1
590171,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,They say they reopened operations in the Nanawa Mines to meet a voracious demand for raw materials─not surprising with all the rebuilding going on since the Calamity.,Me? I'm just glad the mines brought enough coin into the area to let Roger set up shop...and give me somewhere to stow my backside and drink while I avoid the unpleasantness of hard labor. Heh heh.,0,0,1
590172,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,This here operation takes the low-grade ore dug up in the Nanawa Mines and refines it.,"Now don't you fret none about the quality o' the minerals. Everythin' is overseen by agents of Eshtaime's Lapidaries, and that means our purification techniques produce only the finest results.",0,0,1
590173,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Looking for Black Brush Station? Well, you've found it. This is where the wagonloads of ore from the Nanawa Mines end up.","The raw materials are refined inside. With the furnace blazing away in there, the air becomes so stiflingly hot... I much prefer to wait on the shipments out here.",0,0,1
590174,0,0,1,1,0,False,0,0,1,1,0,False,0,0,0,1,0,False,The Brass Blades have been keeping the trade routes safe in the Thanalan region since before the coming of the Seventh Umbral Era.,"A veteran outfit like ours requires deep coffers to cover wages and upkeep, so it is fortunate that our employers include a number of Syndicate members. Keep that in mind, adventurer─this is no group of untested, two-gil rookies.",0,0,1
590175,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
590176,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
590177,764,0,1,2,0,False,764,0,2,3,0,False,764,0,0,4,0,False,0,0,0,0,1
590178,764,0,1,1,0,False,0,0,2,1,0,False,0,0,0,1,0,False,0,0,0,0,1
590179,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"The wagons from Black Brush have yet to veer into view. Ah, would that I could wander to the watering hole for a pint of precious pale ale.",0,0,0,1
590180,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Sultana Nanamo maintains these fields to provide provender for the poor. It is the wealthy, however, who end up purchasing our produce...",0,0,0,1
590181,0,0,1,1,0,False,0,0,1,1,0,False,0,0,0,1,0,False,"Even with wellsprings of water by the wayside, cultivating the dry domain of Thanalan was a daunting deed. Such an achievement could not have been attempted were it not blessed with the bounty of the sultana, and the boldness of our botanists.",But sustaining such a swath presents a plethora of persistent problems. Conundrums that only copious carts of coin can conquer.,0,0,1
590182,0,0,1,1,0,False,0,0,1,1,0,False,0,0,0,1,0,False,"Those thrice-damned peddlers of Ul'dah would demand the entire contents of your purse for one maggot-filled loaf of bread. Thus, some adventuring colleagues and I decided to save our gil and set up a camp outside the city.","You share our profession, yes? If you should learn of any well-paying, low-risk jobs, we could certainly use the extra coin...",0,0,1
590183,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
590184,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Watch yourself, adventurer. These people obsess over coin and ever scheme against their brethren.","Even nature conspires against us here. The heat is unbearable, and the sand─*gods*, the sand! It finds its way into every crack and crevasse!",0,0,1
590185,0,0,1,1,0,False,0,0,1,1,0,False,0,0,0,1,0,False,"Ul'dah's known for its merchants, but making your way here as one is no easy thing.","Three reasons for that─too many trends, too many rivals, and too many lies.",0,0,1
590186,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Keep an eye on these tracks, an' sooner or later you'll see one of them magitek contraptions hauling a train of ore-filled wagons.",Do we got problems with thugs an' thieves making off with the shipments? Not while the Stone Torches are on the job.,0,0,1
590187,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"All clear to the right! All clear to the left! All clear of any potential problems until the shipment from Black Brush passes through, I should imagine.",I would slip away for a swift sip of spirits were my supervisors not possessed of such incredibly inconvenient timing for their inspections...,0,0,1
590188,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"What are you bloody gawkin' at? I ain't in no mood for talkin', so step back afore you break your ribs on my fists.",0,0,0,1
590189,719,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Oh g-gods! P-Please, I'll get the g-gil, I prom─ Wait, you ain't here to collect?",0,0,0,1
590190,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Arrzaneth Ossuary is a sacred structure where mortals may seek the favor of Thal, arbiter of the afterlife...","...for in death, we must *all* abide by Thal's final evaluation of our existence. Those deemed to have led lives of *richer* virtue are rewarded...","...with greater comfort for their eternal souls. I urge you to consider making a donation and enhancing your virtue, thus ensuring a *golden* paradise for your time in the realm beyond...",0,1
590191,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Keeping that coinpurse bulging, are we? They say the streets of Ul'dah are made o' gold, but it's piles o' gil what pave your way.",0,0,0,1
590192,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Welcome to the Pugilists' Guild, friend. Step within, and witness the finest fistfighters in Eorzea trading blows and refining techniques as they travel the path towards martial perfection.","I am Gagaruna, and I have the honor of receiving visitors to the guild. Please do not hesitate to call upon me should you require any assistance.",0,0,1
590193,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Wherever there are places populated with people, you shall perforce find peddlers. Merchants often meet in such areas that they might make a mutually beneficial exchange of information.",0,0,0,1
590194,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Think I got it easy here in the lumberyard? The builders haul off a good forest's worth o' planks each day, and it's my job to make sure every little splinter is properly accounted fer.",0,0,0,1
590195,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Cedar. That's what ye were wonderin', weren't it? Each kind o' wood has its own use, ye see. Now cedar, that's a tree what grows straight and tall, makin' it the perfect choice for masts and yardarms and the like.",0,0,0,1
590196,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"We shipwrights ain't all the same, ye know. Carpenters, smitties, armorers─takes all sorts o' craftin' skills comin' together to shape a ship.","We do share one thing, though, and that's a Builder-blessed mastery in our chosen profession. Did you never wonder why a shipwright gets so much respect from the average, ale-swillin' Lominsan?",0,0,1
590197,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"I'm sorry, dearie, but these lunches are for the shipwrights. Naldiq & Vymelli's hired me to make sure their lads and lasses are fed, and fed well.",The last thing you need is a hungry crafter fainting at the top of a mast and making a mess of the deck!,0,0,1
590198,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Look at that handsome wench. From here you can see her whole body, admire the perfection of her curves.","It'll be a glorious day indeed when we finally slip her into the water. Eh? I'm talking about the *Victory*, you gutter-dwellin' landlubber!",0,0,1
590199,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Don't look like much right now, but when I'm done poundin', stretchin', and shapin', these sheets of iron'll fit snug to the hull o' the ship. Just like a shinin' suit of armor.",0,0,0,1
590200,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"I remember when the Calamity sent a big ol' wave crashin' onto the coast o' Limsa. The Gods' Grip sheltered the docks from the worst of it, praise the Twelve.","Lot o' folks weren't so lucky, though. A whole flotilla of battered ships limped into the bay not long after─like a field hospital for sea vessels, it were. And now these days we're puttin' together the damn things from scratch. Bloody marvelous.",0,0,1
590201,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"The day the Seventh Umbral Era came knockin', a flood o' ships came flounderin' into the docks─most of 'em as if they were like to sink at any moment.","Even amidst all the gods-cursed confusion, Ahtbyrm did his level best to save those ailin' maidens. Once I seen that kind o' spirit, it were easy fer me to take a step back and devote me own time to cavortin' and carousin' with rosy-cheeked lasses. Never too old for a spot o' carousin', missy.",0,0,1
590202,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Rain, wind, or head-splittin' hailstorms, a candlekeep always keeps the torch shinin'. That's called a “sense o' responsibility,” missy. The thought o' bein' haunted by sailors what were dashed upon the rocks also helps a man remember his duty.",0,0,0,1
590203,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
590204,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"The ferries that depart from Candlekeep Quay are the primary means of waterborne transportation between the island ports of Limsa Lominsa, Aleport, and the like.",These vessels do more than simply carry passengers from one destination to another─they also carry foodstuffs and other essential provisions to the shipwrights of the Moraby Drydocks.,0,0,1
590205,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"The damage caused by the Calamity has seen a great number of artisans pulled away onto restoration projects. Here at the Moraby Drydocks, they've started taking on outsiders and adventurers to round out the roster.","And with the extra hands, there's always going to be extra trouble. Pity no one thinks to bolster the ranks of the poor guards...",0,0,1
590206,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"The rear entrance to the docks is just as heavily guarded as the front. After all, who knows what manner of strangers are among the craftsmen and couriers sailing in from Candlekeep Quay?",0,0,0,1
590207,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Mealvaan's Gate assessors are not ordinarily stationed in Candlekeep Quay. There hasn't been a need since the port primarily deals in domestic cargo.,0,0,0,1
590208,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Greetings, and welcome to Arrzaneth Ossuary─a beacon to all who harbor a fascination with the powers of death and destruction.","If you believe yourself possessed of unbending will and unflinching resolve, I shall be pleased to acquaint you further with the mysteries of the Thaumaturges' Guild.",0,0,1
590209,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Welcome to the burning heart of the Grand Company of Ul'dah. We of the Immortal Flames remain ever vigilant against the threats presented by the Amalj'aa and the Garlean Empire.,Do you dream of testing your mettle alongside soldiers of unwavering loyalty and spirit? Flame General Raubahn Aldynn stands ready to accept new recruits to our ranks.,0,0,1
590210,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"You've found your way to the Quicksand, friend. As you can see, we cater to a clientele with an adventurous streak.","With the chaos left in the wake of the Calamity, the townsfolk'll be needin' the help of my patrons more than ever. ",0,0,1
590211,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"The gambling halls of the Platinum Mirage are as an oasis of fortune─a glimmering, silvery dream to which one cannot help but be drawn.",Beyond these doors are found fantastical amusements and thrilling games of chance to delight and entertain...assuming you are part of our exclusive membership.,"I regret to announce that this most privileged club is not currently open for applications. But do not lose heart! Hoard your gil and pile your precious stones in preparation for that day when a position opens, and you, madam, might purchase the right to stride across the threshold into paradise itself.",0,1
590212,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Ah, the Moraby Drydocks, the site of Naldiq & Vymelli's and the grandest shipyard in all of Limsa Lominsa─the perfect place to build the Maelstrom's newest warship.","We've doubled the guard around the *Victory* to keep an eye out for saboteurs and the like. If you want to keep your hide intact, I'd advise against any suspicious actions, adventurer. ",0,0,1
590213,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"You lose something? All the sorry sods you see here lost something to the Calamity, you know. Merchant stock destroyed. Workshops burned down. Mercenaries left with injuries no healer could undo. Children wandering in a daze, no parents around to take their hands.","They all have their sob stories, but in Ul'dah only the clink of gil gets heard. And so most of 'em end up selling all they got left: their homes and hearths.","With no place to live, they drift away from the city and eventually find themselves in this place. All sorts of refugees here, friend, and not just from Ul'dah neither...",0,1
590214,755,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"<snore> Mmm...you got it, sweet cheeks, full speed ahead...",0,0,0,1
590215,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"This is Fallgourd Float, adventurer. We've merchants if you need to resupply, and there are beds at the Bobbing Cork. You'll also find a contingent of the Order of the Twin Adder on the west side of the settlement─they're here to keep an eye on the Ixal. ",0,0,0,1
590216,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Heading to the south? Not much out there but rocks and deadwood. I can't imagine why anyone would want to travel that way.,I suppose you adventurers would consider that godsforsaken wasteland the perfect place to test your survival skills or some such.,0,0,1
590217,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Hail, and welcome to the Bobbing Cork! Our beds are so soft you'll think you've closed your eyes on a luxury barge adrift on the gentlest sea.",0,0,0,1
590218,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,This hallway leads to the guest rooms. Only patrons of the inn are permitted beyond this point. I suggest you head back downstairs if you haven't made a reservation.,0,0,0,1
590219,763,0,2,1,0,False,0,0,2,1,0,False,0,0,0,1,0,False,By Nald and by Thal! This is a conspiracy! A dastardly plot!,"My chambers are spacious, the meals are superb, and the bed... Oh gods, that wonderful, bedeviled bed! How am I ever expected to return to my cramped quarters in Ul'dah!?",0,0,1
590220,755,0,1,1,0,False,755,0,1,1,0,False,0,0,0,1,0,False,"Have you seen the spectacular view from the cliffs to the southwest? Boulders floating in midair? The massive, rune-carved wall thrusting upwards towards the heavens?",Such are the scars left behind by the devastating claws of the Calamity. The scene so overwhelmed my senses I damn near tumbled over the edge into the abyss.,0,0,1
590221,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"I mean to brave the ice-rimmed passes and travel north to Coerthas. The journey is like to be brutal, thus I tarry here to build my reserves of strength before setting out.",0,0,0,1
590222,755,0,1,1,0,False,755,0,1,1,0,False,0,0,0,1,0,False,"If you wish to reside in the Twelveswood, you must exhibit the proper respect for nature.","The Ixali beastmen hunt forest creatures for sport and topple trees for their misguided rituals. Will the elementals punish these savage intruders, you ask? It is not a question of “if,” adventurer, but “when.”",0,0,1
590223,0,0,1,1,0,False,0,0,1,1,0,False,0,0,0,1,0,False,The building behind me there is the Bobbing Cork. It's a popular establishment with merchants and adventurers alike.,"If you mean to explore the lands around Fallgourd, the Cork is the most comfortable place to make your preparations.",0,0,1
590224,755,0,1,1,0,False,755,0,1,1,0,False,0,0,0,1,0,False,"I wouldn't take the path north, my friend. Proud Creek is thick with dullahans, and they'll be the least of your problems if you decide to stray from the road.","Unless you've a small army of companions to make the journey with you, I'd find another way to get where you're going.",0,0,1
590225,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Do you have business with the Order of the Twin Adder, madam? We would appreciate any reports on the Ixal and their movements.",0,0,0,1
590226,755,0,1,1,0,True,0,0,0,1,0,False,0,0,0,1,0,False,"Have your travels taken you west to the snow-covered highlands? I've not been there myself, but 'tis common knowledge that the Ixal roost in Coerthas in great numbers. Ever must we keep a wary eye on our borders...",0,0,0,1
590227,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Make sure yer kit's in order afore ye set out, adventurer. The best person to have lookin' out fer yer hide is yer own bloody self.",0,0,0,1
590228,755,0,1,1,0,False,755,0,1,1,0,False,0,0,0,1,0,False,"Some time ago, rumors got out that a flock of Ixal had settled near Fallgourd. This sent most o' the folk here packin', an' the place became somethin' of a ghost town.","Thankfully, that didn't last long, for adventurers soon began arrivin' in droves. No one seems to know what brought 'em, but they breathed much-needed life back into the settlement.","Feelin' safer for the adventurers' presence, them as fled eventually came back, an' now Fallgourd thrives as it's never thrived afore.",0,1
590229,755,0,1,1,0,False,755,0,1,1,0,False,0,0,0,1,0,False,"What do you think of our little town, adventurer? It was built on top of the lake here so we wouldn't have to carve any wounds into the forest.","“Fallgourd Float” might sound like an odd name, but it makes a good deal more sense once you see how the place was constructed.",0,0,1
