#,Text,Unknown0,Unknown1,TYPE,PARAM,LINK
471,"Halone, mover of glaciers and goddess of war, is the
guardian deity of Ishgard. She commands the element of
ice and is associated with the first moon of the Eorzean
calendar. Halone is the daughter of Rhalgr, and a bitter
rival of Nophica. She is most often depicted as a
relentless warrioress armed with a bronze greatshield.
Her symbol is the three spears.",,,0,0,0
472,"Menphina is keeper of the moon and the goddess of love.
She commands the element of ice and is associated with
the second moon of the Eorzean calendar. Menphina is the
sister of Azeyma, and the divine lover of Oschon. She is
most often depicted as a maid carrying a round skillet.
Her symbol is the full moon.",,,0,0,0
473,"Thaliak, ruler of rivers and wisdom, and god of knowledge,
is the guardian deity of Sharlayan. He commands the
element of water and is associated with the third moon
of the Eorzean calendar. Thaliak is the father of Llymlaen,
and the teacher of Byregot. He is most often depicted as a
reserved scholar holding an ashen staff. His symbol is the scroll.",,,0,0,0
474,"Nymeia is the watcher of celestial bodies and goddess
of fate. She commands the element of water and is
associated with the fourth moon of the Eorzean calendar.
Nymeia is the younger sister of Althyk, and master of
Rhalgr. She is most often depicted as a weaver donning
a white silken veil. Her symbol is the spinning wheel.",,,0,0,0
475,"Llymlaen, watcher of the seas and goddess of navigation,
is the guardian deity of Limsa Lominsa. She commands
the element of wind and is associated with the fifth
moon of the Eorzean calendar. Llymlaen is the daughter
of Thaliak, and the elder sister of Nophica. She is most
often depicted as a strong fisherwoman wielding a
long-bladed harpoon. Her symbol is the wave.",,,0,0,0
476,"Oschon is ruler of the mountains and god of travelers
and vagrants. He commands the element of wind and is
associated with the sixth moon of the Eorzean calendar.
Oschon is the brother of Nald'thal, and the close
companion of Halone. He is most often depicted as a
carefree ranger wielding a bow of yew. His symbol is
the walking stick.",,,0,0,0
477,"Byregot is the purveyor of architecture and industry,
and god of the arts. He commands the element of
lightning and is associated with the seventh moon of
the Eorzean calendar. Byregot is the elder brother of
Halone, and pupil of Thaliak. He is most often depicted
as an ardent smith with a two-headed hammer.
His symbol is the hand.",,,0,0,0
478,"Rhalgr, breaker of worlds, is the god of destruction
and guardian deity of the now-fallen nation of Ala Mhigo.
He commands the element of lightning and is associated
with the eighth moon of the Eorzean calendar. Rhalgr is
the father of both Byregot and Halone, and serves as
attendant to Nymeia. He is most often depicted as a
magus carrying a staff of bronze. His symbol is the
streaking meteor.",,,0,0,0
479,"Azeyma is keeper of the sun and goddess of inquiry.
She commands the element of fire and is associated
with the ninth moon of the Eorzean calendar. Azeyma
is the daughter of Althyk, and the elder sister of
Menphina. She is most often depicted as a noble lady
holding a golden fan. Her symbol is the radiant sun.",,,0,0,0
480,"Nald'thal, overseer of the underworld and god of
commerce, is the guardian deity of Ul'dah. He
commands the element of fire and is associated
with the tenth moon of the Eorzean calendar.
Nald'thal is the single manifestation of the deific
twins Nald and Thal. He is most often depicted
as a discerning merchant holding a balance.
His symbol is the cowry, an ancient shell currency.",,,0,0,0
481,"Nophica, tender of soils and harvests, and goddess
of abundance, is the guardian deity of Gridania.
She commands the element of earth and is
associated with the eleventh moon of the Eorzean
calendar. Nophica is the daughter of Azeyma, and
the younger sister of Llymlaen. She is most often
depicted as a jubilant farmer holding a scythe of
steel. Her symbol is the spring leaf.",,,0,0,0
482,"Althyk is the surveyor of change and space,
and god of time. He commands the element of
earth and is associated with the twelfth moon of
the Eorzean calendar. Althyk is the father of
Azeyma and Menphina, and elder brother to
Nymeia. He is most often depicted as an
austere emperor wielding a mythril greataxe.
His symbol is the hourglass.",,,0,0,0
483,,,,0,0,0
484,,,,0,0,0
485,,,,0,0,0
486,,,,0,0,0
487,,,,0,0,0
488,,,,0,0,0
489,,,,0,0,0
490,,,,0,0,0
491,,,,0,310,0
492,,,,0,0,0
493,,,,0,110,0
494,,,,0,0,0
495,,,,0,0,0
496,,,,0,0,0
497,,,,0,0,0
498,,,,0,0,0
499,,,,0,0,0
500,Character Creation,,,0,0,0
501,,,,0,0,0
502,Viper,,,0,0,0
503,,,,0,0,0
504,Gear,,,0,0,0
505,Create Character,,,0,0,0
506,Confirm,,,0,0,0
507,Return,,,0,0,0
508,,,,0,0,0
509,,,,0,0,0
510,Pre-made (Midlander ♂),,,0,0,0
511,Save Slot UNKNOWN: ♂,,,0,0,0
512,This character was designed specially for the benchmark and his gear cannot be changed.,,,0,0,0
513,There are no comments.,,,0,0,0
514,View your character in a set of job-specific gear based on the selected class. (Class selection is unavailable in the benchmark.),,,0,0,0
515,,,,0,0,0
516,,,,0,0,0
517,,,,0,0,0
518,,,,0,0,0
519,,,,0,0,0
520,,,,0,0,0
521,,,,0,0,0
522,,,,0,0,0
523,,,,0,0,0
524,,,,0,0,0
525,,,,0,0,0
526,,,,0,0,0
527,,,,0,0,0
528,,,,0,0,0
529,,,,0,0,0
530,,,,0,0,0
531,Gladiator (Ul'dah),,,0,0,0
532,Pugilist (Ul'dah),,,0,0,0
533,Marauder (Limsa Lominsa),,,0,0,0
534,Lancer (Gridania),,,0,0,0
535,Archer (Gridania),,,0,0,0
536,Conjurer (Gridania),,,0,0,0
537,Thaumaturge (Ul'dah),,,0,0,0
538,Arcanist (Limsa Lominsa),,,0,0,0
539,,,,0,0,0
540,Short,,,0,0,0
541,Short,,,0,0,0
542,Average,,,0,0,0
543,Long,,,0,0,0
544,Long,,,0,0,0
545,Type 1,,,0,0,0
546,Type 2,,,0,0,0
547,Type 3,,,0,0,0
548,Type 4,,,0,0,0
549,,,,0,0,0
550,,,,0,0,0
551,,,,0,0,0
552,,,,0,0,0
553,,,,0,0,0
554,,,,0,0,0
555,Short,,,0,0,0
556,Short,,,0,0,0
557,Average,,,0,0,0
558,Long,,,0,0,0
559,Long,,,0,0,0
560,Type 1,,,0,0,0
561,Type 2,,,0,0,0
562,Type 3,,,0,0,0
563,Type 4,,,0,0,0
564,,,,0,0,0
565,Small,,,0,0,0
566,Small,,,0,0,0
567,Average,,,0,0,0
568,Large,,,0,0,0
569,Large,,,0,0,0
570,,,,0,0,0
571,,,,0,0,0
572,,,,0,0,0
573,,,,0,0,0
574,,,,0,0,0
575,,,,0,0,0
576,,,,0,0,0
577,,,,0,0,0
578,,,,0,0,0
579,,,,0,0,0
580,,,,0,0,0
581,,,,0,0,0
582,,,,0,0,0
583,,,,0,0,0
584,,,,0,0,0
585,,,,0,0,0
586,,,,0,0,0
587,,,,0,0,0
588,,,,0,0,0
589,,,,0,0,0
590,,,,0,0,0
591,,,,0,0,0
592,,,,0,0,0
593,,,,0,0,0
594,,,,0,0,0
595,,,,0,0,0
596,,,,0,0,0
597,,,,0,0,0
598,,,,0,0,0
599,,,,0,0,0
600, Rotate Camera  Rotate Background + Zoom  Reverse Camera,,,0,0,0
601,,,,0,0,0
602, Rotate Camera  Rotate Background + Zoom + Tilt Camera  Reverse Camera,,,0,0,0
603,,,,0,0,0
604,,,,0,0,0
605,,,,0,0,0
606,,,,0,0,0
607,,,,0,0,0
608,,,,0,0,0
609,,,,0,0,0
610, Keyboard,,,0,0,0
611, Subcommands,,,0,0,0
612,Rotate Camera Rotate Background Zoom,,,0,0,0
613,Rotate Camera Rotate Background Zoom Tilt Camera,,,0,0,0
614,,,,0,0,0
615,Days of Play Time Remaining: UNKNOWN,,,0,0,0
616,Veteran Reward Rank: UNKNOWN,,,0,0,0
617,Total Days Subscribed: 0,,,0,0,0
618,You have UNKNOWN day of play time remaining. Proceed to the Mog Station (https://sqex.to/Msp) to renew.,,,0,0,0
619,You have UNKNOWN day left on your free trial. Proceed to the Square Enix Online Store (https://sqex.to/Msp) to purchase the full version of FINAL FANTASY XIV and unlock all the game's features.,,,0,0,0
620,,,,0,0,0
621,Finalize your retainer's appearance?,,,0,0,0
622,Cancel retainer customization.,,,0,0,0
623,Cancel retainer customization?,,,0,0,0
624,,,,0,0,0
625,Cancel character customization and discard changes?,,,0,0,0
626,Finalize your character's appearance?,,,0,0,0
627,Revert to your character's current appearance?,,,0,0,0
628,,,,0,0,0
629,"Log in with UNKNOWN?
**※Cancel and access the subcommand menu to re-edit your character.**",,,0,0,0
630,"You are granted one opportunity to edit your character's race, tribe, gender, and appearance.",,,0,0,0
631,"Are you certain you wish to alter your character's appearance?
**※Aesthetician-exclusive hairstyles or face paint patterns will be unavailable.
※Depending on the race selected, certain hairstyles and helmets will be unavailable. 
※You may log in with this character as is.**",,,0,0,0
632,"To re-edit your character's appearance, you must first log in and remove all your equipment, accessories, and facewear via the Character menu. Return to the login screen when ready.",,,0,0,0
633,"Are you satisfied with the changes?
**※Depending on your selected race, certain hairstyles may be unavailable. **",,,0,0,0
634,Cancel appearance customization?,,,0,0,0
635,,,,0,0,0
636, Pin Hairstyle,,,0,0,0
637, Pin Hairstyle,,,0,0,0
638,Show Only Pinned Hairstyles,,,0,0,0
639,Requires  to unlock this hairstyle at the aesthetician.,,,0,0,0
640,Requires  or completion of the seasonal quest “For the Winsome” to unlock this hairstyle at the aesthetician.,,,0,0,0
641,Hairstyle available in preparation for the Ceremony of Eternal Bonding.,,,0,0,0
642,Requires  or completion of the All Saints' Wake seasonal quests from “Affright and Delight” through “Yes We Cant” to unlock this face paint at the aesthetician.,,,0,0,0
643,Requires  to unlock this face paint at the aesthetician.,,,0,0,0
644,,,,0,0,0
645,"Character was logged out or disconnected mid-duty. Unable to re-edit character.
You must log in and leave the duty before trying again.",,,0,0,0
646,"Character is currently bound by duty. Changes to race, gender, and appearance cannot be made.",,,0,0,0
647,Character is currently imprisoned in the Mordion Gaol. Unable to customize appearance.,,,0,0,0
648,"Currently unable to change character race, gender, or appearance.",,,0,0,0
649,[ UNKNOWN ],,,0,0,0
650,Disconnect from the UNKNOWN data center and connect to the UNKNOWN data center?,,,0,0,0
651,"Saved data pertaining to HUD/window layout and size settings, including certain window-specific settings.",HUD Layout,,0,0,0
652,Saved data pertaining to hotbar/cross hotbar slot registration settings for all classes and jobs.,Hotbars,,0,1,0
653,Saved data pertaining to gear sets.,Gear Sets,,0,2,0
654,"Saved data pertaining to character and control scheme settings, including keybinds and log filters.",Character Config,,0,3,0
655,Saved data pertaining to individual character macros.,Individual Macros,,0,4,0
656,"Saved data pertaining to action change settings, favorites settings for the mount guide and other lists, as well as portrait settings, etc.",Others,,0,5,0
657,,,,0,0,0
658,,,,0,0,0
659,,,,0,0,0
660,Select Individually Select All,,,0,0,0
661,Select Individually Select All,,,0,0,0
662,,,,0,0,0
663,,,,0,0,0
664,,,,0,0,0
665,,,,0,0,0
666,,,,0,0,0
667,,,,0,0,0
668,,,,0,0,0
669,,,,0,0,0
670,,,,0,0,0
671,,,,0,0,0
672,,,,0,0,0
673,,,,0,0,0
674,,,,0,0,0
675,,,,0,0,0
676,,,,0,0,0
677,,,,0,0,0
678,,,,0,0,0
679,,,,0,0,0
680,Job-specific Gear (Level 100),,,0,0,0
681,Race-specific Gear,,,0,0,0
682,Dreadwyrm Gear,,,0,0,0
683,Ironworks Gear,,,0,0,0
684,Alexandrian Gear,,,0,0,0
685,Falling Dragon Gear,,,0,0,0
686,Storm Elite Gear,,,0,0,0
687,Serpent Elite Gear,,,0,0,0
688,Flame Elite Gear,,,0,0,0
689,Genji Gear,,,0,0,0
690,Omega Gear,,,0,0,0
691,Hellhound Gear,,,0,0,0
692,Dwarven Gear,,,0,0,0
693,Edenmorn Gear,,,0,0,0
694,Anabaseios Gear,,,0,0,0
695,Legacy Gear,,,0,0,0
696,Wild Rose Attire,,,0,0,0
697,Moonward Gear,,,0,0,0
698,Strife Attire,,,0,0,0
699,Leonheart Attire,,,0,0,0
700,Tantalus Attire,,,0,0,0
701,Abes/High Summoner Attire,,,0,0,0
702,Snow's/Lightning's Attire,,,0,0,0
703,Sharlayan Prodigy's Suit,,,0,0,0
704,Lucian Prince's Attire,,,0,0,0
705,Metian Attire,,,0,0,0
706,Swine Suit,,,0,0,0
707,,,,0,0,0
708,,,,0,0,0
709,,,,0,0,0
710,,,,0,0,0
711,,,,0,0,0
712,,,,0,0,0
713,,,,0,0,0
714,,,,0,0,0
715,,,,0,0,0
716,,,,0,0,0
717,,,,0,0,0
718,,,,0,0,0
719,,,,0,0,0
720,,,,0,0,0
721,,,,0,0,0
722,,,,0,0,0
723,,,,0,0,0
724,,,,0,0,0
725,,,,0,0,0
726,,,,0,0,0
727,,,,0,0,0
728,,,,0,0,0
729,,,,0,0,0
730,,,,0,0,0
731,,,,0,0,0
732,,,,0,0,0
733,,,,0,0,0
734,,,,0,0,0
735,,,,0,0,0
736,,,,0,0,0
737,,,,0,0,0
738,,,,0,0,0
739,,,,0,0,0
740,,,,0,0,0
741,,,,0,0,0
742,,,,0,0,0
743,,,,0,0,0
744,,,,0,0,0
745,,,,0,0,0
746,,,,0,0,0
747,,,,0,0,0
748,,,,0,0,0
749,,,,0,0,0
750,,,,0,0,0
751,,,,0,0,0
752,,,,0,0,0
753,,,,0,0,0
754,,,,0,0,0
755,,,,0,0,0
756,,,,0,0,0
757,,,,0,0,0
758,,,,0,0,0
759,,,,0,0,0
760,,,,0,0,0
761,,,,0,0,0
762,,,,0,0,0
763,,,,0,0,0
764,,,,0,0,0
765,,,,0,0,0
766,,,,0,0,0
767,,,,0,0,0
768,,,,0,0,0
769,,,,0,0,0
770,,,,0,0,0
771,,,,0,0,0
772,,,,0,0,0
773,,,,0,0,0
774,,,,0,0,0
775,,,,0,0,0
776,,,,0,0,0
777,,,,0,0,0
778,,,,0,0,0
779,,,,0,0,0
780,,,,0,0,0
781,,,,0,0,0
782,,,,0,0,0
783,,,,0,0,0
784,,,,0,0,0
785,,,,0,0,0
786,,,,0,0,0
787,,,,0,0,0
788,,,,0,0,0
789,,,,0,0,0
790,,,,0,0,0
791,Japanese Data Center,,,0,0,0
792,North American Data Center,,,0,0,0
793,European Data Center,,,0,0,0
794,Oceanian Data Center,,,0,0,0
795,,,,0,0,0
796,,,,0,0,0
797,,,,0,0,0
798,,,,0,0,0
799,,,,0,0,0
800,Data Center Selection,,,0,0,0
801,,,,0,0,0
802,Data Center,,,0,0,0
803,Information,,,0,0,0
804,,,,0,0,0
805,,,,0,0,0
806,"FINAL FANTASY XIV requires connecting to one of several data centers to play. The closer your physical location to the data center, the smoother gameplay will be.

The center you have selected is recommended for residents of Japan. Select if you wish to create a character and play in one of the Worlds listed.
**This data center is for cloud stress testing only. No connections can be made outside the test period.**

Each data center contains several unique Worlds (servers). If you have already decided which World on which you are going to play, you should select the corresponding data center.",,,0,0,0
807,,,,0,0,0
808,Connecting to the UNKNOWN data center.,,,0,0,0
809,Acquiring character list.,,,0,0,0
810,Proceed,,,0,0,0
811,Cancel,,,0,0,0
812,Japanese Data Centers,,,0,0,0
813,North American Data Centers,,,0,0,0
814,European Data Centers,,,0,0,0
815,Oceanian Data Center,,,0,0,0
816,NA Cloud Data Center (Beta),,,0,0,0
817,,,,0,0,0
818,,,,0,0,0
819,,,,0,0,0
820,"“World” is another name for the server on which your character will reside.
Once you have chosen a Home World, chances to move to another will be limited,
so if you have made plans to play FINAL FANTASY XIV with friends, make
certain that you all select the same one.

Worlds are divided between data centers based on the location of their servers.
To ensure you encounter the fewest number of latency issues, it is recommended,
but not required, that you select a data center that is geographically closer
to you. If you do not see your preferred World displayed, please suspend character
creation and select a different data center via the Character Selection screen
or the Data Center menu option on the title screen. Legacy Worlds (servers existing
since the original launch) are indicated in parentheses.

**This data center is for cloud stress testing only. No connections can be made outside the test period.
**

**EXP bonuses are currently being granted to all new players
created on this world.**

**The creation of characters on this World is currently restricted. You must
either wait for this restriction to be lifted, or create a character on another
World. In the event you create a character on another World, you may use the
World Visit system to play on this one.**",,,0,0,0
821,,,,0,0,0
822,,,,0,0,0
823,Load character creation data for the male  saved to slot UNKNOWN at 8:00 on 27/8/2013?,,,0,0,0
824,Saved appearance data found in the FINAL FANTASY XIV folder. Select data to load and continue to the final step.,,,0,0,0
825,,,,0,0,0
826,,,,0,0,0
827,,,,0,0,0
828,,,,0,0,0
829,,,,0,0,0
830,,,,0,0,0
831,,,,0,0,0
832,Load saved character creation data?,,,0,0,0
833,,,,0,0,0
834,,,,0,0,0
835,,,,0,0,0
836,Feature not yet available on PlayStation®4.,,,0,0,0
837,"
(Source)",,,0,0,0
838,"
(Target)",,,0,0,0
839, Scroll,,,0,0,0
840,Back Up Client Settings,,,0,0,0
841,Back Up Character Settings,,,0,0,0
842,Back Up Character Settings,,,0,0,0
843,Client Settings Backup,,,0,0,0
844,Character Settings Backup,,,0,0,0
845,Client Settings Data,,,0,0,0
846,Character Settings Data,,,0,0,0
847,Download,,,0,0,0
848,Upload,,,0,0,0
849,,,,0,0,0
850,,,,0,0,0
851,"Save a backup of local system settings for UI, sound, user macros, and more to the server.
※Display resolution, graphics quality, input device, and other settings dependent on current play environment will not be saved.",,,0,0,0
852,"Save a backup of local character settings, HUD layout, hotbars, gear sets, and more to the server.
※Item sort settings and inventory location data will not be saved.
※Only HUD size and layout will be saved for remote play.",,,0,0,0
853,,,,0,0,0
854,,,,0,0,0
855,This feature is unavailable on the free trial.,,,0,0,0
856,The server is experiencing unusually heavy traffic. Please try again later.,,,0,0,0
857,Download,,,0,0,0
858,Upload,,,0,0,0
859,Server Backup,,,0,0,0
860,Client Data,,,0,0,0
861,"Save **Client Settings** to the server.
※Server data will only be overwritten if more than 23 hours have passed since last upload.",,,0,0,0
862,"Save selected **Character Settings** to the server.
※Server data will only be overwritten if more than 23 hours have passed since last upload.",,,0,0,0
863,Download previously saved **Client Settings** from the server and apply them to the current play environment.,,,0,0,0
864,Download previously saved **Character Settings** from the server and apply them to the selected character.,,,0,0,0
865,Select data from another character.,,,0,0,0
866,Selected Character,,,0,0,0
867,Recently Backed Up Characters (Same DC Only),,,0,0,0
868,No Data,,,0,0,0
869,Backup Date: 8/27/2013 8:00,,,0,0,0
870,[Win],,,0,0,0
871,Ready to create backup.,,,0,0,0
872,Ready to download.,,,0,0,0
873,Apply **Character Settings** for a different character.,,,0,0,0
874,This data has already been uploaded.,,,0,0,0
875,"You have recently uploaded backup data.
You cannot upload data again until 8/27/2013 (8:00)",,,0,0,0
876,There is no backup data for **Client Settings**.,,,0,0,0
877,There is no backup data for the character selected.,,,0,0,0
878,Data consists only of default settings.,,,0,0,0
879,Unable to upload backup data at this time.,,,0,0,0
880,Backup features are currently unavailable.,,,0,0,0
881,,,,0,0,0
882,,,,0,0,0
883,,,,0,0,0
884,Data Ready,,,0,0,0
885,Preparing data...,,,0,0,0
886,Downloading backup data...,,,0,0,0
887,Uploading backup data...,,,0,0,0
888,"**Client Settings** successfully applied.
※Certain changes will only be reflected upon restarting the client.",,,0,0,0
889,**Client Settings** data saved to the server.,,,0,0,0
890,Character Settings successfully applied to UNKNOWNUNKNOWN.,,,0,0,0
891,Character Settings for UNKNOWNUNKNOWN successfully uploaded to the server.,,,0,0,0
892,"Insufficient settings data. Unable to perform backup.
Log in with the character and try again.
(UNKNOWN)",,,0,0,0
893,"Settings data is corrupted. Unable to perform backup.
Log in with the character and try again.
(UNKNOWN)",,,0,0,0
894,"Unable to create backup data.
Log in with the character and then try again.
(UNKNOWN)",,,0,0,0
895,"Unable to upload backup data.
Log in to confirm that character data is not corrupted then attempt upload again later.
(UNKNOWN)",,,0,0,0
896,"Unable to upload backup data.
Log in to confirm that character data is not corrupted then attempt upload again later.
(UNKNOWN)",,,0,0,0
897,"Unable to apply backup data.
There is not enough disk space available.
(UNKNOWN)",,,0,0,0
898,"An error has occurred.
Please try again later.
(UNKNOWN)",,,0,0,0
899,Canceling download. Existing data and backup data are identical.,,,0,0,0
900,"Saves UI size, frame rate limit, and other display settings.
※Resolution and other graphical settings dependent on current play environment will not be saved.",Display,,0,1,0
901,"Saves volume, mute, and other sound settings.",Sound,,0,11,0
902,"Saves mouse and gamepad settings.
※Input device information will not be saved.",Input Device,,0,41,0
903,Saves your preferred color scheme.,Theme Settings,,0,181,0
904,"Saves movie/cutscene voice settings.
※Settings dependent on current play environment will not be saved.",Others,,0,51,0
905,Saves visual alert and color filtering settings.,Accessibility,,0,61,0
906,"Saves shared macros.
※Individual macros are saved by backing up **Character Settings**.",Shared Macros,,0,161,0
907,,,,0,0,0
908,,,,0,0,0
909,,,,0,0,0
910,,,,0,0,0
911,,,,0,0,0
912,,,,0,0,0
913,,,,0,0,0
914,,,,0,0,0
915,,,,0,0,0
916,,,,0,0,0
917,,,,0,0,0
918,,,,0,0,0
919,,,,0,0,0
920,Saves controller and mouse mode settings.,Character Config,,0,131,0
921,Saves HUD layout and size settings.,HUD Layout,,0,91,0
922,Saves hotbar/cross hotbar settings for all classes and jobs.,Hotbars,,0,111,0
923,Saves gear sets.,Gear Sets,,0,141,0
924,Saves shortcut key settings.,Key Bindings,,0,151,0
925,Saves chat log filter settings.,Log Filters,,0,121,0
926,"Saves individual character macros.
※Shared macros are saved by backing up **Client Settings**.",Individual Macros,,0,161,0
927,Saves Triple Triad and Lord of Verminion settings.,Others,,0,51,0
928,Saves friend list group names and contact list.,Social,,0,171,0
929,,,,0,0,0
930,,,,0,0,0
931,,,,0,0,0
932,,,,0,0,0
933,,,,0,0,0
934,,,,0,0,0
935,,,,0,0,0
936,,,,0,0,0
937,,,,0,0,0
938,,,,0,0,0
939,,,,0,0,0
940,Restore,,,0,0,0
941,Restore Macros,,,0,0,0
942,Restore Settings,,,0,0,0
943,Restore Shared Macros,,,0,0,0
944,,,,0,0,0
945,Up to 100 shared macros can be restored.,,,0,0,0
946,"If a problem occurred applying **Client Settings**, you can use this feature to restore your shared macro settings to those automatically recorded at a previous date.",,,0,0,0
947,"Settings are automatically saved each time you download and apply new data (up to 10 instances).
No data currently exists.",,,0,0,0
948,Automatic Backup: 8/27/2013 8:00,,,0,0,0
949,Restore Character Settings,,,0,0,0
950,,,,0,0,0
951,,,,0,0,0
952,"If a problem occurred applying **Character Settings**, you can use this feature to restore your settings to those automatically recorded at a previous date.",,,0,0,0
953,"Settings are automatically saved each time you download and apply new data (up to 10 instances).
No data currently exists.",,,0,0,0
954,Restore shared macro data for 8/27/2013 8:00?,,,0,0,0
955,Restore **Character Settings** for 8/27/2013 8:00?,,,0,0,0
956,Shared macros successfully restored.,,,0,0,0
957,Unable to restore shared macros.,,,0,0,0
958,**Character Settings** successfully restored.,,,0,0,0
959,Unable to restore **Character Settings**.,,,0,0,0
960,Unable to download data. Backup file may be missing or corrupted.,,,0,0,0
961,Corrupted,,,0,0,0
962,"This feature allows you to save backups of your Client and Character Configuration Settings to the FINAL FANTASY XIV servers, as well as import these backups to your hardware, thereby allowing you to easily carry over your preferences to a different play environment.

It is strongly recommended that you save your data locally before attempting a backup or download. In addition to manually backing up your data, please select the Config option found in the launcher and use the Backup Tool.",,,0,0,0
963,,,,0,0,0
964,,,,0,0,0
965,,,,0,0,0
966,Unable to retrieve file list.,,,0,0,0
967,Unable to retrieve file list.,,,0,0,0
968,Unable to retrieve data.,,,0,0,0
969,Unable to restore settings using specified data.,,,0,0,0
970,Unable to prepare data for restoration.,,,0,0,0
971,Unable to restore data.,,,0,0,0
972,,,,0,0,0
973,Searching for data...,,,0,0,0
974,Preparing download...,,,0,0,0
975,Import Character Settings,,,0,0,0
976,8/27/2013 8:00:00,,,0,0,0
977,,,,0,0,0
978,,,,0,0,0
979,Client Settings Data,,,0,0,0
980,System Configuration Backup,,,0,0,0
981,I understand.,,,0,0,0
982,"The last backup of was created UNKNOWN day ago.
Creating routine backups is recommended.",,,0,0,0
983,Notify after a set time has elapsed since the last backup.,,,0,0,0
984,※Settings can be adjusted via System Configuration.,,,0,0,0
985,OK,,,0,0,0
986,,,,0,0,0
987,"The selected character's data will be copied.
※Creating a backup of character settings is recommended.",,,0,0,0
988,,,,0,0,0
989,,,,0,0,0
990,,,,0,0,0
991,Game Manual,,,0,0,0
992,,,,0,0,0
993,Copy Character Settings,,,0,0,0
994,Select the data you wish to copy from the selected character.,,,0,0,0
995,"Select the character you wish to copy HUD layout, hotbar configuration, and other settings from.
※Up to 8 recently logged-in characters will be displayed.",,,0,0,0
996,Searching for other character data...,,,0,0,0
997,Applicable character data could not be found.,,,0,0,0
998,"Character settings copied.
Settings will be applied the next time you log in with this character.",,,0,0,0
999,,,,0,0,0
1000,Tail Length,,,0,0,0
1001,Tail Shape,,,0,0,0
1002,,,,0,0,0
1003,Short,,,0,0,0
1004,,,,0,0,0
1005,,,,0,0,0
1006,,,,0,0,0
1007,Long,,,0,0,0
1008,,,,0,0,0
1009,,,,0,0,0
1010,,,,0,0,0
1011,,,,0,0,0
1012,,,,0,0,0
1013,Fur Pattern,,,0,0,0
1014,Fur Color,,,0,0,0
1015,Ear Length,,,0,0,0
1016,Ear Shape,,,0,0,0
1017,Bust Size,,,0,0,0
1018,Short,,,0,0,0
1019,,,,0,0,0
1020,,,,0,0,0
1021,,,,0,0,0
1022,Long,,,0,0,0
1023,Type 1,,,0,0,0
1024,Type 2,,,0,0,0
1025,Type 3,,,0,0,0
1026,Type 4,,,0,0,0
1027,,,,0,0,0
1028,Small,,,0,0,0
1029,,,,0,0,0
1030,,,,0,0,0
1031,,,,0,0,0
1032,Large,,,0,0,0
1033,Ear Shape,,,0,0,0
1034,Ear Length,,,0,0,0
1035,Short,,,0,0,0
1036,Long,,,0,0,0
1037,Bust Size,,,0,0,0
1038,Small,,,0,0,0
1039,Large,,,0,0,0
1040,Tail Shape,,,0,0,0
1041,Tail Length,,,0,0,0
1042,Short,,,0,0,0
1043,Long,,,0,0,0
1044,Fang Length,,,0,0,0
1045,Tattoos,,,0,0,0
1046,Tattoo Color,,,0,0,0
1047,Other Features,,,0,0,0
1048,,,,0,0,0
1049,,,,0,0,0
1050,Type 1,,,0,0,0
1051,Type 2,,,0,0,0
1052,Type 3,,,0,0,0
1053,Type 4,,,0,0,0
1054,,,,0,0,0
1055,Type 1,,,0,0,0
1056,Type 2,,,0,0,0
1057,Type 3,,,0,0,0
1058,Type 4,,,0,0,0
1059,Type 5,,,0,0,0
1060,Type 6,,,0,0,0
1061,,,,0,0,0
1062,,,,0,0,0
1063,,,,0,0,0
1064,,,,0,0,0
1065,Type 1,,,0,0,0
1066,Type 2,,,0,0,0
1067,Type 3,,,0,0,0
1068,Type 4,,,0,0,0
1069,Type 5,,,0,0,0
1070,Type 6,,,0,0,0
1071,,,,0,0,0
1072,,,,0,0,0
1073,,,,0,0,0
1074,,,,0,0,0
1075,Large,,,0,0,0
1076,Small,,,0,0,0
1077,,,,0,0,0
1078,,,,0,0,0
1079,,,,0,0,0
1080,Type 1,,,0,0,0
1081,Type 2,,,0,0,0
1082,Type 3,,,0,0,0
1083,Type 4,,,0,0,0
1084,Type 5,,,0,0,0
1085,Type 6,,,0,0,0
1086,,,,0,0,0
1087,,,,0,0,0
1088,,,,0,0,0
1089,,,,0,0,0
1090,Type 1,,,0,0,0
1091,Type 2,,,0,0,0
1092,Type 3,,,0,0,0
1093,Type 4,,,0,0,0
1094,,,,0,0,0
1095,,,,0,0,0
1096,,,,0,0,0
1097,,,,0,0,0
1098,,,,0,0,0
1099,,,,0,0,0
1100,Visit Another World Server,,,0,0,0
1101,"To avoid congested servers, you may temporarily transfer your character to a less-crowded World.
**• The destination World is chosen automatically.
• Logging in will place your character at the aetheryte of your starting nation.**
Those unfamiliar with the World Visit system and its restrictions should refer to the explanation below.",,,0,0,0
1102,Using the World Visit System,,,0,0,0
1103,Close,,,0,0,0
1104,Visit Another World Server,,,0,0,0
1105,Cancel,,,0,0,0
1106,World Visit request accepted. Please wait until the transfer is complete.,,,0,0,0
1107,Unable to submit World Visit request at this time.,,,0,0,0
1108,Unable to visit other Worlds at this time. Please wait before attempting another transfer.,,,0,0,0
1109,"To visit other Worlds with this character, you must first select a different name using the Change Name subcommand.",,,0,0,0
1110,"To visit other Worlds with this character, you must first select a different retainer name using the Change Retainer Name subcommand.",,,0,0,0
