key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
238,30953,0,30954,0,30955,0,30957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,30958,0,30959,0,30961,0,30962,0,30963,0,30964,0,30966,0,30967,0,0,0,0,0,0,0,0,0
240,30959,0,30960,0,30961,0,30962,0,30963,0,30964,0,30965,0,30966,0,0,0,0,0,0,0,0,0
241,30958,0,30959,0,30960,0,30961,0,30963,0,30965,0,30966,0,30967,0,0,0,0,0,0,0,0,0
242,30958,0,30960,0,30961,0,30962,0,30964,0,30965,0,30966,0,30967,0,0,0,0,0,0,0,0,0
243,30968,0,30969,0,30970,0,30971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,30972,0,30973,0,30975,0,30976,0,30977,0,30978,0,30980,0,30981,0,0,0,0,0,0,0,0,0
245,30973,0,30974,0,30975,0,30976,0,30977,0,30978,0,30979,0,30980,0,0,0,0,0,0,0,0,0
246,30972,0,30973,0,30974,0,30975,0,30977,0,30979,0,30980,0,30981,0,0,0,0,0,0,0,0,0
247,30972,0,30974,0,30975,0,30976,0,30978,0,30979,0,30980,0,30981,0,0,0,0,0,0,0,0,0
248,30982,0,30983,0,30984,0,30986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,30982,0,30983,0,30985,0,30987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,30982,0,30984,0,30985,0,30987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,30983,0,30984,0,30985,0,30987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,31061,0,31063,0,31064,0,31067,0,31068,0,31069,0,31070,0,31072,0,0,0,0,0,0,0,0,0
253,31061,0,31062,0,31063,0,31064,0,31066,0,31069,0,31070,0,31071,0,0,0,0,0,0,0,0,0
254,31061,0,31063,0,31064,0,31065,0,31067,0,31070,0,31071,0,31072,0,0,0,0,0,0,0,0,0
255,31062,0,31064,0,31065,0,31066,0,31067,0,31068,0,31070,0,31072,0,0,0,0,0,0,0,0,0
256,31061,0,31062,0,31063,0,31064,0,31065,0,31066,0,31067,0,31068,0,31069,0,31070,0,31071,0,31072,0
257,31073,0,31074,0,31075,0,31076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,31077,0,31079,0,31080,0,31082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,31077,0,31078,0,31080,0,31082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,31077,0,31079,0,31080,0,31081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,31078,0,31080,0,31081,0,31082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,31077,0,31078,0,31079,0,31080,0,31081,0,31082,0,0,0,0,0,0,0,0,0,0,0,0,0
263,31083,0,31085,0,31086,0,31089,0,31090,0,31091,0,31092,0,31094,0,0,0,0,0,0,0,0,0
264,31083,0,31084,0,31085,0,31086,0,31088,0,31091,0,31092,0,31093,0,0,0,0,0,0,0,0,0
265,31083,0,31085,0,31086,0,31087,0,31089,0,31092,0,31093,0,31094,0,0,0,0,0,0,0,0,0
266,31084,0,31086,0,31087,0,31088,0,31089,0,31090,0,31092,0,31094,0,0,0,0,0,0,0,0,0
267,31083,0,31084,0,31085,0,31086,0,31087,0,31088,0,31089,0,31090,0,31091,0,31092,0,31093,0,31094,0
268,31095,0,31097,0,31098,0,31101,0,31102,0,31103,0,31104,0,31106,0,0,0,0,0,0,0,0,0
269,31095,0,31096,0,31097,0,31098,0,31100,0,31103,0,31104,0,31105,0,0,0,0,0,0,0,0,0
270,31095,0,31097,0,31098,0,31099,0,31101,0,31104,0,31105,0,31106,0,0,0,0,0,0,0,0,0
271,31096,0,31098,0,31099,0,31100,0,31101,0,31102,0,31104,0,31106,0,0,0,0,0,0,0,0,0
272,31095,0,31096,0,31097,0,31098,0,31099,0,31100,0,31101,0,31102,0,31103,0,31104,0,31105,0,31106,0
273,31107,0,31108,0,31109,0,31110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,31111,0,31113,0,31114,0,31117,0,31118,0,31119,0,31120,0,31122,0,0,0,0,0,0,0,0,0
275,31111,0,31112,0,31113,0,31114,0,31116,0,31119,0,31120,0,31121,0,0,0,0,0,0,0,0,0
276,31111,0,31113,0,31114,0,31115,0,31117,0,31120,0,31121,0,31122,0,0,0,0,0,0,0,0,0
277,31112,0,31114,0,31115,0,31116,0,31117,0,31118,0,31120,0,31122,0,0,0,0,0,0,0,0,0
278,31111,0,31112,0,31113,0,31114,0,31115,0,31116,0,31117,0,31118,0,31119,0,31120,0,31121,0,31122,0
279,31123,0,31124,0,31125,0,31126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,31127,0,31129,0,31130,0,31132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,31127,0,31128,0,31130,0,31132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,31127,0,31129,0,31130,0,31131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,31128,0,31130,0,31131,0,31132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,31127,0,31128,0,31129,0,31130,0,31131,0,31132,0,0,0,0,0,0,0,0,0,0,0,0,0
285,31133,0,31135,0,31136,0,31139,0,31140,0,31141,0,31142,0,31144,0,0,0,0,0,0,0,0,0
286,31133,0,31134,0,31135,0,31136,0,31138,0,31141,0,31142,0,31143,0,0,0,0,0,0,0,0,0
287,31133,0,31135,0,31136,0,31137,0,31139,0,31142,0,31143,0,31144,0,0,0,0,0,0,0,0,0
288,31134,0,31136,0,31137,0,31138,0,31139,0,31140,0,31142,0,31144,0,0,0,0,0,0,0,0,0
289,31133,0,31134,0,31135,0,31136,0,31137,0,31138,0,31139,0,31140,0,31141,0,31142,0,31143,0,31144,0
290,31145,0,31146,0,31147,0,31148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,31149,0,31151,0,31152,0,31154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,31149,0,31150,0,31152,0,31154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,31149,0,31151,0,31152,0,31153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,31150,0,31152,0,31153,0,31154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,31149,0,31150,0,31151,0,31152,0,31153,0,31154,0,0,0,0,0,0,0,0,0,0,0,0,0
296,31155,0,31157,0,31158,0,31161,0,31162,0,31163,0,31164,0,31166,0,0,0,0,0,0,0,0,0
297,31155,0,31156,0,31157,0,31158,0,31160,0,31163,0,31164,0,31165,0,0,0,0,0,0,0,0,0
298,31155,0,31157,0,31158,0,31159,0,31161,0,31164,0,31165,0,31166,0,0,0,0,0,0,0,0,0
299,31156,0,31158,0,31159,0,31160,0,31161,0,31162,0,31164,0,31166,0,0,0,0,0,0,0,0,0
300,31155,0,31156,0,31157,0,31158,0,31159,0,31160,0,31161,0,31162,0,31163,0,31164,0,31165,0,31166,0
301,31167,0,31169,0,31170,0,31173,0,31174,0,31175,0,31176,0,31178,0,0,0,0,0,0,0,0,0
302,31167,0,31168,0,31169,0,31170,0,31172,0,31175,0,31176,0,31177,0,0,0,0,0,0,0,0,0
303,31167,0,31169,0,31170,0,31171,0,31173,0,31176,0,31177,0,31178,0,0,0,0,0,0,0,0,0
304,31168,0,31170,0,31171,0,31172,0,31173,0,31174,0,31176,0,31178,0,0,0,0,0,0,0,0,0
305,31167,0,31168,0,31169,0,31170,0,31171,0,31172,0,31173,0,31174,0,31175,0,31176,0,31177,0,31178,0
306,31179,0,31181,0,31182,0,31184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,31179,0,31180,0,31182,0,31184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,31179,0,31181,0,31182,0,31183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,31180,0,31182,0,31183,0,31184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,31179,0,31180,0,31181,0,31182,0,31183,0,31184,0,0,0,0,0,0,0,0,0,0,0,0,0
311,31185,0,31187,0,31188,0,31191,0,31192,0,31193,0,31194,0,31196,0,0,0,0,0,0,0,0,0
312,31185,0,31186,0,31187,0,31188,0,31190,0,31193,0,31194,0,31195,0,0,0,0,0,0,0,0,0
313,31185,0,31187,0,31188,0,31189,0,31191,0,31194,0,31195,0,31196,0,0,0,0,0,0,0,0,0
314,31186,0,31188,0,31189,0,31190,0,31191,0,31192,0,31194,0,31196,0,0,0,0,0,0,0,0,0
315,31185,0,31186,0,31187,0,31188,0,31189,0,31190,0,31191,0,31192,0,31193,0,31194,0,31195,0,31196,0
316,31197,0,31198,0,31199,0,31200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,31201,0,31203,0,31204,0,31206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,31201,0,31202,0,31204,0,31206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,31201,0,31203,0,31204,0,31205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,31202,0,31204,0,31205,0,31206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,31201,0,31202,0,31203,0,31204,0,31205,0,31206,0,0,0,0,0,0,0,0,0,0,0,0,0
322,31207,0,31209,0,31210,0,31213,0,31214,0,31215,0,31216,0,31218,0,0,0,0,0,0,0,0,0
323,31207,0,31208,0,31209,0,31210,0,31212,0,31215,0,31216,0,31217,0,0,0,0,0,0,0,0,0
324,31207,0,31209,0,31210,0,31211,0,31213,0,31216,0,31217,0,31218,0,0,0,0,0,0,0,0,0
325,31208,0,31210,0,31211,0,31212,0,31213,0,31214,0,31216,0,31218,0,0,0,0,0,0,0,0,0
326,31207,0,31208,0,31209,0,31210,0,31211,0,31212,0,31213,0,31214,0,31215,0,31216,0,31217,0,31218,0
327,31219,0,31221,0,31222,0,31225,0,31226,0,31227,0,31228,0,31230,0,0,0,0,0,0,0,0,0
328,31219,0,31220,0,31221,0,31222,0,31224,0,31227,0,31228,0,31229,0,0,0,0,0,0,0,0,0
329,31219,0,31221,0,31222,0,31223,0,31225,0,31228,0,31229,0,31230,0,0,0,0,0,0,0,0,0
330,31220,0,31222,0,31223,0,31224,0,31225,0,31226,0,31228,0,31230,0,0,0,0,0,0,0,0,0
331,31219,0,31220,0,31221,0,31222,0,31223,0,31224,0,31225,0,31226,0,31227,0,31228,0,31229,0,31230,0
332,31231,0,31232,0,31233,0,31234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,31235,0,31237,0,31238,0,31241,0,31242,0,31243,0,31244,0,31246,0,0,0,0,0,0,0,0,0
334,31235,0,31236,0,31237,0,31238,0,31240,0,31243,0,31244,0,31245,0,0,0,0,0,0,0,0,0
335,31235,0,31237,0,31238,0,31239,0,31241,0,31244,0,31245,0,31246,0,0,0,0,0,0,0,0,0
336,31236,0,31238,0,31239,0,31240,0,31241,0,31242,0,31244,0,31246,0,0,0,0,0,0,0,0,0
337,31235,0,31236,0,31237,0,31238,0,31239,0,31240,0,31241,0,31242,0,31243,0,31244,0,31245,0,31246,0
338,31247,0,31248,0,31249,0,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,31251,0,31253,0,31254,0,31256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,31251,0,31252,0,31254,0,31256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,31251,0,31253,0,31254,0,31255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,31252,0,31254,0,31255,0,31256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,31251,0,31252,0,31253,0,31254,0,31255,0,31256,0,0,0,0,0,0,0,0,0,0,0,0,0
344,31257,0,31259,0,31260,0,31263,0,31264,0,31265,0,31266,0,31268,0,0,0,0,0,0,0,0,0
345,31257,0,31258,0,31259,0,31260,0,31262,0,31265,0,31266,0,31267,0,0,0,0,0,0,0,0,0
346,31257,0,31259,0,31260,0,31261,0,31263,0,31266,0,31267,0,31268,0,0,0,0,0,0,0,0,0
347,31258,0,31260,0,31261,0,31262,0,31263,0,31264,0,31266,0,31268,0,0,0,0,0,0,0,0,0
348,31257,0,31258,0,31259,0,31260,0,31261,0,31262,0,31263,0,31264,0,31265,0,31266,0,31267,0,31268,0
349,31269,0,31270,0,31271,0,31272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,31273,0,31275,0,31276,0,31278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,31273,0,31274,0,31276,0,31278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,31273,0,31275,0,31276,0,31277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,31274,0,31276,0,31277,0,31278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,31273,0,31274,0,31275,0,31276,0,31277,0,31278,0,0,0,0,0,0,0,0,0,0,0,0,0
355,31279,0,31281,0,31282,0,31285,0,31286,0,31287,0,31288,0,31290,0,0,0,0,0,0,0,0,0
356,31279,0,31280,0,31281,0,31282,0,31284,0,31287,0,31288,0,31289,0,0,0,0,0,0,0,0,0
357,31279,0,31281,0,31282,0,31283,0,31285,0,31288,0,31289,0,31290,0,0,0,0,0,0,0,0,0
358,31280,0,31282,0,31283,0,31284,0,31285,0,31286,0,31288,0,31290,0,0,0,0,0,0,0,0,0
359,31279,0,31280,0,31281,0,31282,0,31283,0,31284,0,31285,0,31286,0,31287,0,31288,0,31289,0,31290,0
360,31291,0,31293,0,31294,0,31297,0,31298,0,31299,0,31300,0,31302,0,0,0,0,0,0,0,0,0
361,31291,0,31292,0,31293,0,31294,0,31296,0,31299,0,31300,0,31301,0,0,0,0,0,0,0,0,0
362,31291,0,31293,0,31294,0,31295,0,31297,0,31300,0,31301,0,31302,0,0,0,0,0,0,0,0,0
363,31292,0,31294,0,31295,0,31296,0,31297,0,31298,0,31300,0,31302,0,0,0,0,0,0,0,0,0
364,31291,0,31292,0,31293,0,31294,0,31295,0,31296,0,31297,0,31298,0,31299,0,31300,0,31301,0,31302,0
365,31303,0,31305,0,31306,0,31308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,31303,0,31304,0,31306,0,31308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,31303,0,31305,0,31306,0,31307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,31304,0,31306,0,31307,0,31308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,31303,0,31304,0,31305,0,31306,0,31307,0,31308,0,0,0,0,0,0,0,0,0,0,0,0,0
370,31823,0,31825,0,31826,0,31829,0,31830,0,31831,0,31832,0,31834,0,0,0,0,0,0,0,0,0
371,31823,0,31824,0,31825,0,31826,0,31828,0,31831,0,31832,0,31833,0,0,0,0,0,0,0,0,0
372,31823,0,31825,0,31826,0,31827,0,31829,0,31832,0,31833,0,31834,0,0,0,0,0,0,0,0,0
373,31824,0,31826,0,31827,0,31828,0,31829,0,31830,0,31832,0,31834,0,0,0,0,0,0,0,0,0
374,31835,0,31836,0,31837,0,31838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,31839,0,31841,0,31842,0,31844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,31839,0,31840,0,31842,0,31844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,31839,0,31841,0,31842,0,31843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,31840,0,31842,0,31843,0,31844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,31845,0,31847,0,31848,0,31851,0,31852,0,31853,0,31854,0,31856,0,0,0,0,0,0,0,0,0
380,31845,0,31846,0,31847,0,31848,0,31850,0,31853,0,31854,0,31855,0,0,0,0,0,0,0,0,0
381,31845,0,31847,0,31848,0,31849,0,31851,0,31854,0,31855,0,31856,0,0,0,0,0,0,0,0,0
382,31846,0,31848,0,31849,0,31850,0,31851,0,31852,0,31854,0,31856,0,0,0,0,0,0,0,0,0
383,31857,0,31859,0,31860,0,31863,0,31864,0,31865,0,31866,0,31868,0,0,0,0,0,0,0,0,0
384,31857,0,31858,0,31859,0,31860,0,31862,0,31865,0,31866,0,31867,0,0,0,0,0,0,0,0,0
385,31857,0,31859,0,31860,0,31861,0,31863,0,31866,0,31867,0,31868,0,0,0,0,0,0,0,0,0
386,31858,0,31860,0,31861,0,31862,0,31863,0,31864,0,31866,0,31868,0,0,0,0,0,0,0,0,0
387,31869,0,31870,0,31871,0,31872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,31873,0,31875,0,31876,0,31879,0,31880,0,31881,0,31882,0,31884,0,0,0,0,0,0,0,0,0
389,31873,0,31874,0,31875,0,31876,0,31878,0,31881,0,31882,0,31883,0,0,0,0,0,0,0,0,0
390,31873,0,31875,0,31876,0,31877,0,31879,0,31882,0,31883,0,31884,0,0,0,0,0,0,0,0,0
391,31874,0,31876,0,31877,0,31878,0,31879,0,31880,0,31882,0,31884,0,0,0,0,0,0,0,0,0
392,31885,0,31886,0,31887,0,31888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,31889,0,31891,0,31892,0,31894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,31889,0,31890,0,31892,0,31894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,31889,0,31891,0,31892,0,31893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,31890,0,31892,0,31893,0,31894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,31895,0,31896,0,31897,0,31898,0,31899,0,31900,0,31901,0,31902,0,0,0,0,0,0,0,0,0
398,31907,0,31908,0,31909,0,31910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,31911,0,31913,0,31914,0,31916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,31911,0,31912,0,31914,0,31916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,31911,0,31913,0,31914,0,31915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,31912,0,31914,0,31915,0,31916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,31917,0,31919,0,31920,0,31923,0,31924,0,31925,0,31926,0,31928,0,0,0,0,0,0,0,0,0
404,31917,0,31918,0,31919,0,31920,0,31922,0,31925,0,31926,0,31927,0,0,0,0,0,0,0,0,0
405,31917,0,31919,0,31920,0,31921,0,31923,0,31926,0,31927,0,31928,0,0,0,0,0,0,0,0,0
406,31918,0,31920,0,31921,0,31922,0,31923,0,31924,0,31926,0,31928,0,0,0,0,0,0,0,0,0
407,31929,0,31931,0,31932,0,31935,0,31936,0,31937,0,31938,0,31940,0,0,0,0,0,0,0,0,0
408,31929,0,31930,0,31931,0,31932,0,31934,0,31937,0,31938,0,31939,0,0,0,0,0,0,0,0,0
409,31929,0,31931,0,31932,0,31933,0,31935,0,31938,0,31939,0,31940,0,0,0,0,0,0,0,0,0
410,31930,0,31932,0,31933,0,31934,0,31935,0,31936,0,31938,0,31940,0,0,0,0,0,0,0,0,0
411,31941,0,31943,0,31944,0,31946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,31941,0,31942,0,31944,0,31946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,31941,0,31943,0,31944,0,31945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,31942,0,31944,0,31945,0,31946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,31947,0,31949,0,31950,0,31953,0,31954,0,31955,0,31956,0,31958,0,0,0,0,0,0,0,0,0
416,31947,0,31948,0,31949,0,31950,0,31952,0,31955,0,31956,0,31957,0,0,0,0,0,0,0,0,0
417,31947,0,31949,0,31950,0,31951,0,31953,0,31956,0,31957,0,31958,0,0,0,0,0,0,0,0,0
418,31948,0,31950,0,31951,0,31952,0,31953,0,31954,0,31956,0,31958,0,0,0,0,0,0,0,0,0
419,31959,0,31960,0,31961,0,31962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,31963,0,31965,0,31966,0,31968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,31963,0,31964,0,31966,0,31968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,31963,0,31965,0,31966,0,31967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,31964,0,31966,0,31967,0,31968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,31969,0,31971,0,31972,0,31975,0,31976,0,31977,0,31978,0,31980,0,0,0,0,0,0,0,0,0
425,31969,0,31970,0,31971,0,31972,0,31974,0,31977,0,31978,0,31979,0,0,0,0,0,0,0,0,0
426,31969,0,31971,0,31972,0,31973,0,31975,0,31978,0,31979,0,31980,0,0,0,0,0,0,0,0,0
427,31970,0,31972,0,31973,0,31974,0,31975,0,31976,0,31978,0,31980,0,0,0,0,0,0,0,0,0
428,31981,0,31983,0,31984,0,31987,0,31988,0,31989,0,31990,0,31992,0,0,0,0,0,0,0,0,0
429,31981,0,31982,0,31983,0,31984,0,31986,0,31989,0,31990,0,31991,0,0,0,0,0,0,0,0,0
430,31981,0,31983,0,31984,0,31985,0,31987,0,31990,0,31991,0,31992,0,0,0,0,0,0,0,0,0
431,31982,0,31984,0,31985,0,31986,0,31987,0,31988,0,31990,0,31992,0,0,0,0,0,0,0,0,0
432,31993,0,31994,0,31995,0,31996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,31997,0,31999,0,32000,0,32003,0,32004,0,32005,0,32006,0,32008,0,0,0,0,0,0,0,0,0
434,31997,0,31998,0,31999,0,32000,0,32002,0,32005,0,32006,0,32007,0,0,0,0,0,0,0,0,0
435,31997,0,31999,0,32000,0,32001,0,32003,0,32006,0,32007,0,32008,0,0,0,0,0,0,0,0,0
436,31998,0,32000,0,32001,0,32002,0,32003,0,32004,0,32006,0,32008,0,0,0,0,0,0,0,0,0
437,32009,0,32010,0,32011,0,32012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,32013,0,32015,0,32016,0,32018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,32013,0,32014,0,32016,0,32018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,32013,0,32015,0,32016,0,32017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,32014,0,32016,0,32017,0,32018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,32019,0,32021,0,32022,0,32025,0,32026,0,32027,0,32028,0,32030,0,0,0,0,0,0,0,0,0
443,32019,0,32020,0,32021,0,32022,0,32024,0,32027,0,32028,0,32029,0,0,0,0,0,0,0,0,0
444,32019,0,32021,0,32022,0,32023,0,32025,0,32028,0,32029,0,32030,0,0,0,0,0,0,0,0,0
445,32020,0,32022,0,32023,0,32024,0,32025,0,32026,0,32028,0,32030,0,0,0,0,0,0,0,0,0
446,32031,0,32032,0,32033,0,32034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,32035,0,32037,0,32038,0,32040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,32035,0,32036,0,32038,0,32040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,32035,0,32037,0,32038,0,32039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,32036,0,32038,0,32039,0,32040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,32041,0,32043,0,32044,0,32047,0,32048,0,32049,0,32050,0,32052,0,0,0,0,0,0,0,0,0
452,32041,0,32042,0,32043,0,32044,0,32046,0,32049,0,32050,0,32051,0,0,0,0,0,0,0,0,0
453,32041,0,32043,0,32044,0,32045,0,32047,0,32050,0,32051,0,32052,0,0,0,0,0,0,0,0,0
454,32042,0,32044,0,32045,0,32046,0,32047,0,32048,0,32050,0,32052,0,0,0,0,0,0,0,0,0
455,32053,0,32055,0,32056,0,32059,0,32060,0,32061,0,32062,0,32064,0,0,0,0,0,0,0,0,0
456,32053,0,32054,0,32055,0,32056,0,32058,0,32061,0,32062,0,32063,0,0,0,0,0,0,0,0,0
457,32053,0,32055,0,32056,0,32057,0,32059,0,32062,0,32063,0,32064,0,0,0,0,0,0,0,0,0
458,32054,0,32056,0,32057,0,32058,0,32059,0,32060,0,32062,0,32064,0,0,0,0,0,0,0,0,0
459,32065,0,32067,0,32068,0,32070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,32065,0,32066,0,32068,0,32070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,32065,0,32067,0,32068,0,32069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,32066,0,32068,0,32069,0,32070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,32372,0,32374,0,32375,0,32378,0,32379,0,32380,0,32381,0,32383,0,0,0,0,0,0,0,0,0
464,32372,0,32373,0,32374,0,32375,0,32377,0,32380,0,32381,0,32382,0,0,0,0,0,0,0,0,0
465,32372,0,32374,0,32375,0,32376,0,32378,0,32381,0,32382,0,32383,0,0,0,0,0,0,0,0,0
466,32373,0,32375,0,32376,0,32377,0,32378,0,32379,0,32381,0,32383,0,0,0,0,0,0,0,0,0
467,32384,0,32385,0,32386,0,32387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,32388,0,32390,0,32391,0,32393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,32388,0,32389,0,32391,0,32393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,32388,0,32390,0,32391,0,32392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,32389,0,32391,0,32392,0,32393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,32394,0,32396,0,32397,0,32400,0,32401,0,32402,0,32403,0,32405,0,0,0,0,0,0,0,0,0
473,32394,0,32395,0,32396,0,32397,0,32399,0,32402,0,32403,0,32404,0,0,0,0,0,0,0,0,0
474,32394,0,32396,0,32397,0,32398,0,32400,0,32403,0,32404,0,32405,0,0,0,0,0,0,0,0,0
475,32395,0,32397,0,32398,0,32399,0,32400,0,32401,0,32403,0,32405,0,0,0,0,0,0,0,0,0
476,32406,0,32408,0,32409,0,32412,0,32413,0,32414,0,32415,0,32417,0,0,0,0,0,0,0,0,0
477,32406,0,32407,0,32408,0,32409,0,32411,0,32414,0,32415,0,32416,0,0,0,0,0,0,0,0,0
478,32406,0,32408,0,32409,0,32410,0,32412,0,32415,0,32416,0,32417,0,0,0,0,0,0,0,0,0
479,32407,0,32409,0,32410,0,32411,0,32412,0,32413,0,32415,0,32417,0,0,0,0,0,0,0,0,0
480,32418,0,32419,0,32420,0,32421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,32422,0,32424,0,32425,0,32428,0,32429,0,32430,0,32431,0,32433,0,0,0,0,0,0,0,0,0
482,32422,0,32423,0,32424,0,32425,0,32427,0,32430,0,32431,0,32432,0,0,0,0,0,0,0,0,0
483,32422,0,32424,0,32425,0,32426,0,32428,0,32431,0,32432,0,32433,0,0,0,0,0,0,0,0,0
