#,Name,Description,Icon,ParamModifier,VFX,Log,Unknown0,MaxStacks,ClassJobCategory,StatusCategory,HitEffect,PartyListPriority,CanIncreaseRewards,ParamEffect,TargetType,Flags,Flag2,Unknown_70_1,Unknown2,LockMovement,Unknown3,LockActions,LockControl,Transfiguration,IsGaze,CanDispel,InflictedByActor,IsPermanent,NoLogVfx,Unknown5,CanStatusOff,IsFcBuff,Invisibility,Unknown6,Unknown_70_2,Unknown7
1030,Final Decree Nisi B,**Decree Nisi B** is issued.,215700,20,0,0,0,0,1,2,17,197,0,0,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1031,Final Judgment: Max HP,Sentenced to receive increased HP. Refusal to serve sentence will result in additional punishment.,215701,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1032,Final Judgment: Min HP,Sentenced to receive reduced HP. Refusal to serve sentence will result in additional punishment.,215702,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1033,Final Judgment: Penalty I,Sentenced to receive enfeeblement I. Refusal to serve sentence will result in additional punishment.,215703,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1034,Final Judgment: Penalty II,Sentenced to receive enfeeblement II. Refusal to serve sentence will result in additional punishment.,215704,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1035,Final Judgment: Penalty III,Sentenced to receive enfeeblement III. Refusal to serve sentence will result in additional punishment.,215705,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1036,Final Judgment: Decree Nisi A,Sentenced to receive **Decree Nisi A**. Refusal to serve sentence will result in additional punishment.,215706,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1037,Final Judgment: Decree Nisi B,Sentenced to receive **Decree Nisi B**. Refusal to serve sentence will result in additional punishment.,215707,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1038,Final Flight,Damage taken from J Storm is increased.,215708,0,0,0,0,0,1,2,17,198,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1039,Brilliant Conviction,Breaking limits as only a true Warrior of Light could.,215711,10,0,0,0,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1040,Brilliant Conviction,Breaking limits as only a true Warrior of Light could.,215711,10,0,0,0,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1041,Brilliant Conviction,Breaking limits as only a true Warrior of Light could.,215711,10,0,0,0,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1042,Direct Attack,Able to directly attack the target.,215652,0,0,0,0,0,1,1,16,40,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1043,Direct Attack,Able to directly attack the target.,215652,0,0,0,0,0,1,1,16,40,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1044,Magnetic Levitation,Hovering above the ground.,215037,0,4,0,0,0,1,1,16,1,0,12,0,49,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1045,Gradual Zombification,Slowly transforming into a brain-craving zombie.,215728,0,0,0,64,2,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1046,Concentrated Poison,Powerful poison is slowly draining HP while HP recovery via healing magic is reduced.,218581,300,0,0,0,8,1,2,17,50,0,0,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1047,Confused,Attacking allies instead of the enemy.,215603,0,0,0,64,0,1,2,17,100,0,0,0,0,0,0,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False
1048,Direct Attack,Able to directly attack the target.,215652,0,0,0,0,0,1,1,16,40,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1049,Pyretic,Fire-aspected damage is taken with every action.,215647,100,19,0,0,0,1,2,17,99,0,0,0,23,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1050,EXP Bonus,Receiving a mentor/new adventurer/returner party bonus.,216222,50,0,0,0,0,1,1,16,100,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1051,Prey,Marked as prey.,215026,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1052,Wind Resistance Down II,Wind resistance is significantly reduced.,215721,-12,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1053,Earth Resistance Down II,Earth resistance is significantly reduced.,215722,-12,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1054,Vulnerability Up,Damage taken is increased.,215020,10,0,0,40,0,1,2,17,50,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1055,Fetters,Unable to execute actions.,215545,0,0,0,0,0,1,2,17,10,0,0,3,9,0,0,0,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False
1056,Mimic,Repeating any ability or item used by forerunning chocobos.,216583,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1057,Feather Field,Effects inflicted by other chocobos' fields are nullified.,216584,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1058,Super Sprint,Sprinting until all stamina is spent.,216585,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1059,Enervation,Damage dealt is reduced and damage taken is increased.,215040,-10,0,0,0,0,1,2,17,50,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1060,Silence,A stifling magic is preventing casts.,215005,0,0,0,2,0,1,2,7,200,0,0,0,22,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1061,Priority Aetheryte Pass,Aetheryte teleportation fees are reduced.,216512,40,0,0,0,0,1,1,16,0,1,15,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1062,Heavy Medal,"The weight of medals collected is hampering faculty to fend off attacks. The higher the stack, the more damage taken.",218681,12,0,0,0,10,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1063,Healing Potency Down,Healing magic potency is reduced.,215059,-10,0,0,13,0,1,2,17,50,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1064,Off-balance,The next attack suffered will result in knockback.,215723,2,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1065,Brand of the Fallen,Damage taken is increased the further those branded are from each other.,215729,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1066,Bitter Hate,Suffering the mind-rending effects of Nidhogg's raw fury. A stack of 8 will result in extreme damage.,218701,0,0,0,0,8,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1067,Dirty Venom,"Dark poisons course through your veins, reducing damage dealt and maximum HP.",217001,-25,0,0,54,2,1,2,17,100,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1068,Assimilation,Eye contact with the enemy is resulting in gradual assimilation of body and mind.,218721,300,20,0,0,4,1,2,17,200,0,13,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1069,Assimilated,Completely assimilated with the enemy.,215724,300,0,0,0,0,1,2,17,100,0,0,0,0,0,0,5,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1070,Cube,Damage taken is decreased.,215725,-10,0,0,89,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1071,Pyramid,Evasion is increased.,215726,10,0,0,89,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1072,Acceleration Bomb,An acceleration-trigger explosive is affixed to the body. Any movement when effect wears off will result in detonation.,215727,6234,24,0,0,0,1,2,17,200,0,0,0,23,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1073,Digestive Fluid,Highly corrosive acid is reducing movement speed while causing damage over time.,215609,100,6,0,0,0,1,2,17,200,0,1,0,0,0,0,5,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1074,Bleeding,Sustaining damage over time.,217121,10,0,0,0,8,1,2,17,10,0,0,0,0,0,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1075,Heart of Man,Nidhogg has taken the form of a man.,215731,0,0,0,69,0,1,1,16,0,0,2,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False
1076,Heart of Dragon,Nidhogg has taken his true form.,215732,0,0,0,69,0,1,1,16,0,0,2,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False
1077,Lightning Chain,Bound by searing chains causing damage over time.,215733,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1078,Priority Seal Allowance,Company seals earned are increased.,216518,15,0,0,0,0,1,1,16,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1079,Gold Saucer VIP Card,MGP earned at Gold Saucer attractions is increased.,216519,15,0,0,0,0,1,1,16,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1080,Squadron Battle Manual,EXP earned through battle is increased.,216513,15,0,0,0,0,1,1,16,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1081,Squadron Survival Manual,EXP earned through gathering is increased.,216515,20,0,0,0,0,1,1,16,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1082,Squadron Engineering Manual,EXP earned through crafting is increased.,216516,20,0,0,0,0,1,1,16,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1083,Squadron Spiritbonding Manual,Spiritbonding speed is increased.,216509,3,0,0,0,0,1,1,16,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1084,Rationing,Food effect duration is increased.,216508,15,0,0,0,0,1,1,16,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1085,Squadron Gear Maintenance Manual,Gear wear is reduced.,216510,30,0,0,0,0,1,1,16,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1086,Squadron Enlistment Manual,Squadron recruit enlistment chance is increased.,216223,100,0,0,0,0,1,1,16,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1087,Accursed Pox,"Humours are corrupted, causing damage over time. HP regeneration has also stopped and damage dealt is reduced.",216821,-20,0,0,0,0,1,2,17,100,0,14,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1088,Blind,Encroaching darkness is lowering accuracy.,215012,-20,0,0,0,0,1,2,10,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1089,HP Penalty,Maximum HP is decreased.,215076,-20,0,0,0,0,1,2,17,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1090,Damage Down,Damage dealt is reduced.,215520,-20,0,0,0,0,1,2,17,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1091,Haste,"Weaponskill cast time and recast time, spell cast time and recast time, and auto-attack delay are reduced.",215008,-10,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1092,Amnesia,Unable to use abilities.,215015,0,0,0,0,0,1,2,15,1,0,19,0,24,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1093,HP & MP Boost,Maximum HP and MP are increased.,215085,15,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1094,Item Penalty,Unable to use normal items or certain dungeon-specific items.,216822,0,0,0,0,0,1,2,17,50,0,16,0,24,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1095,Sprint Penalty,Unable to sprint.,216823,0,0,0,41,0,1,2,17,50,0,17,0,24,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1096,Knockback Penalty,Unable to use knockback and draw-in effects.,216824,0,0,0,0,0,1,2,17,50,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1097,Auto-heal Penalty,HP regeneration has stopped.,216825,0,0,0,0,0,1,2,17,50,0,14,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1098,Aetherial Surge,Releasing excess aether.,215746,0,0,0,0,0,1,2,17,200,0,4,0,0,0,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1099,Healing Potency Up,HP restoration via healing magic is increased.,215058,25,0,0,13,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1100,Vulnerability Down,Damage taken is reduced.,215021,-15,0,0,40,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1101,Toad,Transformed into a toad.,215580,-99,0,0,69,0,1,2,0,100,0,2,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1102,Chicken,Transformed into a chicken.,215640,-70,0,0,69,0,1,2,0,100,0,2,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1103,Imp,Transformed into an imp.,215043,-40,0,0,69,0,1,2,0,100,0,2,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1104,Obfuscated,An obfuscation charm is hiding you from enemies.,216209,0,0,0,69,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1105,Pumpkin,Transformed into a pumpkin.,215751,0,0,0,69,0,1,2,17,0,0,2,0,0,0,0,0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1106,Obfuscated,Hidden from enemies.,216209,0,0,0,69,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1107,Heavy,Movement speed is reduced.,215002,0,6,0,3,0,1,2,4,100,0,1,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1108,Hidden,Unable to be detected. Movement speed is severely reduced.,210607,0,0,0,0,0,1,1,16,100,0,1,1,2,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False
1109,Impervious,Impervious to all but select attacks.,216224,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1110,Clawbound,Your body is bound to Nidhogg's claw. Any damage taken also results in damage to the claw.,215734,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1111,Fangbound,Your body is bound to Nidhogg's fang. Any damage taken heals the fang.,215735,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1112,Movement Speed Up,Movement speed is increased.,210101,0,0,0,0,0,1,1,0,0,0,18,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1113,Out of the Action,Unable to execute actions.,215045,0,0,0,0,0,1,2,17,100,0,19,0,24,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1114,Disease,Movement speed and HP recovery via healing magic are reduced.,215014,-20,0,0,0,0,1,2,17,100,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1115,Eternal Doom,Zombification when counter reaches zero or upon KO. KO does not remove zombification.,215745,2406,0,0,0,0,1,2,9,200,0,0,0,25,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1116,Haste,"Weaponskill cast time and recast time, spell cast time and recast time, and auto-attack delay are reduced.",215008,-15,0,0,5,0,1,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1117,Stab Wound,"Wounds dealt by a piercing weapon are bleeding, causing damage over time.",215522,10,0,0,0,0,1,2,17,10,0,0,0,0,0,0,2,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1118,Passenger,Riding a moving object.,215743,0,0,0,0,0,1,1,16,100,0,20,3,0,0,0,0,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False
1119,Temporal Displacement,Time is stopped.,215579,0,0,0,0,0,1,2,17,200,0,21,0,26,0,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1120,Defamation,You are convicted with defamation.,215738,0,0,0,0,0,1,2,17,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1121,Aggravated Assault,You are convicted with aggravated assault.,215739,0,0,0,0,0,1,2,17,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1122,Shared Sentence,You are convicted for a crime committed by you and your peers.,215740,0,0,0,0,0,1,2,17,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1123,House Arrest,You are ordered to remain bound to another party.,215741,0,0,0,0,0,1,2,17,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1124,Restraining Order,You are ordered to remain separated from another party.,215742,0,0,0,0,0,1,2,17,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1125,Directional Invincibility,Invulnerable to all damage taken from a certain direction.,215744,14,0,0,0,0,1,1,16,200,0,0,0,1,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1126,Main Hull Reassembly,Repairing main hull.,218741,0,0,0,0,6,1,2,17,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1127,Right Arm Reassembly,Repairing right arm.,218761,0,0,0,0,6,1,2,17,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1128,Left Arm Reassembly,Repairing left arm.,218781,0,0,0,0,6,1,2,17,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1129,Main Hull Operational,Main hull repaired and operational.,215748,0,0,0,0,0,1,1,16,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1130,Right Arm Operational,Right arm repaired and operational.,215749,0,0,0,0,0,1,1,16,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1131,Left Arm Operational,Left arm repaired and operational.,215750,0,0,0,0,0,1,1,16,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1132,Extreme Caution,"A penalty will be assessed for any action, auto-attack, or movement taken after status ends.",215747,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1133,Pyretic,Fire-aspected damage is taken with every action.,215647,100,19,0,0,0,1,2,17,99,0,0,0,23,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1134,Imp,Transformed into an imp and unable to execute actions.,215043,0,0,0,69,0,1,2,17,200,0,2,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1135,Sunseal,Marked with the sunseal.,215737,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1136,Moonseal,Marked with the moonseal.,215736,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1137,Fire Resistance Down II,Fire resistance is significantly reduced.,215595,-12,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1138,Magic Vulnerability Up,Magic damage taken is increased.,215057,10,0,0,38,0,1,2,17,50,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1139,Physical Damage Up,Physical damage dealt is increased.,215519,10,0,0,0,0,1,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1140,Raise,Teetering on the brink of consciousness.,210406,0,0,0,100,0,1,1,16,100,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1141,Heavy,Movement speed is reduced.,215002,0,0,0,3,0,1,2,4,100,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1142,Aetherial Surge,Releasing excess aether.,215746,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1143,Infinite Fire,Marked with fire.,215758,1000,0,0,0,0,1,2,17,250,0,0,0,0,0,0,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1144,Infinite Ice,Marked with ice.,215759,1000,0,0,0,0,1,2,17,250,0,0,0,0,0,0,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1145,Keen Edge,Sustaining damage over time in exchange for dealing increased damage to targets.,215754,20000,0,0,0,0,1,1,16,200,0,0,0,0,0,0,1,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1146,Riled,Damage dealt is increased and restoring HP over time.,215755,10,0,0,0,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1147,Shadow Links,Sustaining damage over time. Movement speed is also decreased.,215756,2000,25,0,0,0,1,2,4,200,0,1,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1148,Shadow Limb,A shadowy appendage has sprouted from Scathach's body.,215757,0,0,0,0,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1149,Wolf's Heart Kit,Movement speed is increased while restoring MP over time.,215752,200,0,0,0,0,1,1,0,100,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1150,Deep Freeze,"Your body is encased in ice, preventing action and dealing damage over time.",215637,50,18,0,0,0,1,2,17,100,0,0,0,32,0,0,5,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1151,Fae Cloak,An enchantment is preventing detection by fae creatures.,216209,0,0,0,0,0,1,1,16,100,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1152,Darksight,Able to see with little illumination.,216207,0,0,0,0,0,1,1,16,100,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1153,Fetters,Unable to move.,215003,0,0,0,0,0,1,2,17,100,0,0,0,0,0,0,0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1154,Beastking's Boon,"Receiving the boon of the Beastking, Buer.",215760,300,0,0,0,0,1,1,16,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1155,Aetherial Enhancement,Damage dealt is increased.,215761,300,0,0,0,0,1,1,16,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1156,Magic Damage Up,Magic damage dealt is increased.,218481,10,0,0,37,16,1,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1157,Water Resistance Down II,Water resistance is significantly reduced.,215698,-12,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1158,Nose for Battle,Detecting a skirmish nearby.,215762,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1159,Infinite Anguish,Sustaining damage over time and damage taken from attacks is increased.,215643,100,0,0,0,0,1,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1160,Enfeebled,"Enfeebling elixir has corrupted the humours, causing damage over time.",215517,100,0,0,0,0,1,2,1,10,0,0,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1161,Damage Up,Damage dealt is increased.,215519,10,0,0,39,0,1,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1162,Infinite Anguish,Sustaining damage over time and damage taken from attacks is increased.,215643,100,0,0,0,0,1,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1163,Stroke of Genius,Maximum CP is increased by 15.,216119,15,0,0,0,0,33,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1164,Manipulation,Receiving 5 points of **durability** after each step.,211651,0,0,0,49,0,33,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1165,Initial Preparations,CP consumption may be reduced.,216121,0,0,0,0,0,33,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1166,Fathom,Able to locate teeming waters suitable for spearfishing.,211107,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1167,Shark Eye,Surveying the waters for the nearest teeming waters.,211108,0,0,0,86,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1168,Shark Eye II,Surveying the waters for the highest-level teeming waters.,211109,0,0,0,86,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1169,Veteran Trade,Fish of a certain type are now aware of your presence and have left the area.,211110,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
