#,Name,WKSMissionText,ClassJobCategory[0],ClassJobCategory[1],MissionTime,MissionReward,SilverStarRequirement,GoldStarRequirement,MissionToDo[0],MissionToDo[1],MissionToDo[2],LockedBehind,WKSMissionSupplyItem,WKSMissionRecipe,PlaceName,SortKey,WKSFunction,LevelGroup,Unknown0,WKSMissionLotterySpecialCond,IsSynced,IsSpecialQuest,Unknown1,Unknown2
218,EX: Rest Facility Materials,850,1000,30,13,0,100,1200,218,360,0,0,0,267,219,0,5100,3,5,0,0,0,False,False
219,EX+: Rest Facility Furnishings,900,1000,30,13,0,100,240,219,361,0,0,218,268,220,0,5000,3,6,2,0,0,False,False
220,Packing Materials I,2300,3000,31,13,0,100,1200,220,362,0,0,0,269,221,0,5200,3,4,0,9,0,False,False
221,EX: Packing Materials II,2500,3000,31,13,0,100,1200,221,363,0,0,220,270,222,0,5100,3,5,1,0,0,False,False
222,EX+: Rover Packing Materials,2700,3000,31,13,0,100,270,222,364,0,0,221,271,223,0,5000,3,6,2,0,0,False,False
223,EX+: Cosmic Suits I,980,1080,32,13,0,100,600,223,365,0,0,0,272,224,0,5000,3,6,1,3,0,False,False
224,EX+: Cosmic Suits II,980,1080,32,13,0,100,600,224,366,0,0,223,273,225,0,5000,3,6,1,0,0,False,False
225,EX+: Cosmic Suits III,1000,1080,32,13,0,100,420,225,367,0,0,224,274,226,0,5000,0,6,1,0,0,False,False
226, Multi-purpose Yarn,1200,2400,17,14,0,100,0,226,368,0,0,0,275,227,0,0,0,1,0,0,1,False,False
227, First-aid Cloth,1200,2400,20,14,0,100,0,227,369,0,0,0,276,228,0,0,0,1,0,0,1,False,False
228, Gatherer's Helmets,1200,2400,22,14,0,100,0,228,370,0,0,0,277,229,0,0,0,1,0,0,1,False,False
229, Essential Research Materials,1200,2400,29,14,0,100,0,229,371,0,0,0,278,230,0,0,0,1,0,0,1,False,False
230, Multi-purpose String,1200,2400,20,14,0,100,0,230,372,0,0,0,279,231,0,0,0,1,0,0,1,False,False
231, Divider Curtains,1200,2400,19,14,0,100,0,231,373,0,0,0,280,232,0,0,0,1,0,0,1,False,False
232, Heat-resistant Yarn,1200,2400,17,14,0,100,0,232,374,0,0,0,281,233,0,0,0,2,0,0,1,False,False
233, Room Garments,1200,2400,20,14,0,100,0,233,375,0,0,0,282,234,0,0,0,2,0,0,1,False,False
234, Multi-purpose Fabric,1300,3000,26,14,0,100,0,234,376,0,0,0,283,235,0,0,3,2,0,0,1,False,False
235, Composite Fiber,700,1500,18,14,0,100,0,235,377,0,0,0,284,236,0,0,3,2,0,0,1,False,False
236, Infirmary Curtains,1100,2500,19,14,0,100,0,236,378,0,0,0,285,237,0,0,3,2,0,0,1,False,False
237, Cosmoliner Materials,1200,2250,28,14,0,100,0,237,379,0,0,0,286,238,0,0,3,2,0,0,1,False,False
238, New Material Trousers,700,1500,22,14,0,100,0,238,380,0,0,0,287,239,0,0,3,2,0,0,1,False,False
239, Work Rope,1600,2400,20,14,0,100,0,239,381,0,0,0,288,240,0,0,0,3,0,0,1,False,False
240, Sterile Yarn,1600,2400,17,14,0,100,0,240,382,0,0,0,289,241,0,0,0,3,0,0,1,False,False
241, High-grade Curtains,1700,2000,19,14,0,100,0,241,383,0,0,0,290,242,0,0,3,3,0,0,1,False,False
242, Transport Yarn,2700,3000,31,14,0,100,0,242,384,0,0,0,291,243,0,0,3,3,0,0,1,False,False
243, Heat-resistant Composite Fiber,1600,2400,18,14,0,100,0,243,385,0,0,0,292,244,0,0,0,3,0,0,1,False,False
244, Rest Supplies,2700,3000,30,14,0,100,0,244,386,0,0,0,293,245,0,0,3,3,0,0,1,False,False
245, Test Material Hats,1000,1300,22,14,0,100,0,245,387,0,0,0,294,246,0,0,0,3,0,0,1,False,False
246, Rest Cushions,1000,1300,24,14,0,100,0,246,388,0,0,0,295,247,0,0,0,3,0,0,1,False,False
247,High-durability Yarn,1800,2400,17,14,0,100,1200,247,389,0,0,0,296,248,0,6200,0,4,0,0,0,False,False
248,High-grade Composite Fiber,2300,3000,18,14,0,100,1200,248,390,0,0,0,297,249,0,6200,3,4,0,0,0,False,False
249,High-grade Bedroom Curtains,700,1000,19,14,0,100,0,249,391,0,0,0,298,250,0,6200,3,4,0,0,0,False,False
250,First-aid Bandaging,700,1000,20,14,0,100,1200,250,392,0,0,0,299,251,0,6200,3,4,0,0,0,False,False
251,Lunar Flora Test Processing,2600,3000,21,14,0,100,1200,251,393,0,0,0,300,252,0,6200,3,4,0,0,0,False,False
252,EX: Test Material Final Processing,2500,3000,22,14,0,100,1200,252,394,0,0,0,301,253,0,6100,3,5,0,0,0,False,False
253,EX: Weaving Materials,840,1000,23,14,0,100,1200,253,395,0,0,0,302,254,0,6100,3,5,0,0,0,False,False
254,EX: Rest Cushions,840,1000,24,14,0,100,1200,254,396,0,0,0,303,255,0,6100,3,5,2,0,0,False,False
255,EX: Familiar Furnishings,2800,3000,25,14,0,100,1200,255,397,0,0,0,304,256,0,6100,3,5,1,14,0,False,False
256,EX+: Cold-weather Work Hats,560,880,26,14,0,100,420,256,398,0,0,0,305,257,0,6000,0,6,0,14,0,False,False
257,EX+: Crafter's Overalls,560,880,27,14,0,100,330,257,399,0,0,0,306,258,0,6000,0,6,0,13,0,False,False
258,Cosmoliner Materials I,2300,3000,28,14,0,100,1200,258,400,0,0,0,307,259,0,6200,3,4,0,0,0,False,False
259,EX: Cosmoliner Materials II,2500,3000,28,14,0,100,1200,259,401,0,0,258,308,260,0,6100,3,5,0,0,0,False,False
260,Specialized Materials I,1000,1600,29,14,0,100,1200,260,402,0,0,0,309,261,0,6200,0,4,0,0,0,False,False
261,EX: Specialized Materials II,1000,1600,29,14,0,100,1200,261,403,0,0,260,310,262,0,6100,0,5,0,0,0,False,False
262,EX+: Large Research Materials,1000,1600,29,14,0,100,300,262,404,0,0,261,311,263,0,6000,0,6,0,0,0,False,False
263,EX: Rest Facility Materials,850,1000,30,14,0,100,1200,263,405,0,0,0,312,264,0,6100,3,5,0,0,0,False,False
264,EX+: Rest Facility Furnishings,900,1000,30,14,0,100,240,264,406,0,0,263,313,265,0,6000,3,6,2,0,0,False,False
265,Packing Materials I,2300,3000,31,14,0,100,1200,265,407,0,0,0,314,266,0,6200,3,4,0,11,0,False,False
266,EX: Packing Materials II,2500,3000,31,14,0,100,1200,266,408,0,0,265,315,267,0,6100,3,5,1,0,0,False,False
267,EX+: Rover Packing Materials,2700,3000,31,14,0,100,270,267,409,0,0,266,316,268,0,6000,3,6,2,0,0,False,False
268,EX+: Crew Suits I,980,1080,32,14,0,100,600,268,410,0,0,0,317,269,0,6000,3,6,1,5,0,False,False
269,EX+: Crew Suits II,980,1080,32,14,0,100,600,269,411,0,0,268,318,270,0,6000,3,6,1,0,0,False,False
270,EX+: Crew Suits III,1000,1080,32,14,0,100,420,270,412,0,0,269,319,271,0,6000,0,6,1,0,0,False,False
271, Foundation Bricks,1200,2400,33,15,0,100,0,271,413,0,0,0,320,272,0,0,0,1,0,0,1,False,False
272, Spice Processing,1200,2400,40,15,0,100,0,272,414,0,0,0,321,273,0,0,0,1,0,0,1,False,False
273, Building Adhesive,1200,2400,34,15,0,100,0,273,415,0,0,0,322,274,0,0,0,1,0,0,1,False,False
274, Nutrient Supplements,1200,2400,35,15,0,100,0,274,416,0,0,0,323,275,0,0,0,1,0,0,1,False,False
275, Aquatic Adhesive,1200,2400,36,15,0,100,0,275,417,0,0,0,324,276,0,0,0,1,0,0,1,False,False
276, Medicated Feed Research,1200,2400,46,15,0,100,0,276,418,0,0,0,325,277,0,0,0,1,0,0,1,False,False
277, Heat-resistant Bricks,1200,2400,33,15,0,100,0,277,419,0,0,0,326,278,0,0,0,2,0,0,1,False,False
278, Health Drinks,1200,2400,35,15,0,100,0,278,420,0,0,0,327,279,0,0,0,2,0,0,1,False,False
279, Construction Paint,1300,3000,33,15,0,100,0,279,421,0,0,0,328,280,0,0,3,2,0,0,1,False,False
280, Traditional Veneer,700,1500,41,15,0,100,0,280,422,0,0,0,329,281,0,0,3,2,0,0,1,False,False
281, Night Lighting,1100,2500,36,15,0,100,0,281,423,0,0,0,330,282,0,0,3,2,0,0,1,False,False
282, Emergency Foodstuffs Development,1200,2250,39,15,0,100,0,282,424,0,0,0,331,283,0,0,3,2,0,0,1,False,False
283, Experimental Potables,700,1500,47,15,0,100,0,283,425,0,0,0,332,284,0,0,3,2,0,0,1,False,False
284, Lunar Spice Processing,1600,2400,39,15,0,100,0,284,426,0,0,0,333,285,0,0,0,3,0,0,1,False,False
285, Water-resistant Bricks,1600,2400,33,15,0,100,0,285,427,0,0,0,334,286,0,0,0,3,0,0,1,False,False
286, Research Medicine,1700,2000,43,15,0,100,0,286,428,0,0,0,335,287,0,0,3,3,0,0,1,False,False
287, Holy Water,2700,3000,42,15,0,100,0,287,429,0,0,0,336,288,0,0,3,3,0,0,1,False,False
288, Lunar Flooring,1600,2400,41,15,0,100,0,288,430,0,0,0,337,289,0,0,0,3,0,0,1,False,False
289, Stellar Nutrients,2700,3000,35,15,0,100,0,289,431,0,0,0,338,290,0,0,3,3,0,0,1,False,False
290, Miniature Gardens,1000,1300,41,15,0,100,0,290,432,0,0,0,339,291,0,0,0,3,0,0,1,False,False
291, Decorative Lunar Plants,1000,1300,40,15,0,100,0,291,433,0,0,0,340,292,0,0,0,3,0,0,1,False,False
292,Water-resistant Bricks,1800,2400,33,15,0,100,1200,292,434,0,0,0,341,293,0,7200,0,4,0,0,0,False,False
293,Stellar Adhesive,2300,3000,34,15,0,100,1200,293,435,0,0,0,342,294,0,7200,3,4,0,0,0,False,False
294,Nutrient Stabilizer,700,1000,35,15,0,100,0,294,436,0,0,0,343,295,0,7200,3,4,0,0,0,False,False
295,Cafeteria Goods,700,1000,37,15,0,100,1200,295,437,0,0,0,344,296,0,7200,3,4,0,0,0,False,False
296,Lunar Seafood Processing,2600,3000,38,15,0,100,1200,296,438,0,0,0,345,297,0,7200,3,4,0,0,0,False,False
297,EX: Emergency Potables,2500,3000,39,15,0,100,1200,297,439,0,0,0,346,298,0,7100,3,5,0,0,0,False,False
298,EX: Cosmetic Research Materials,840,1000,40,15,0,100,1200,298,440,0,0,0,347,299,0,7100,3,5,0,0,0,False,False
299,EX: Replica Ornamental Plants,840,1000,41,15,0,100,1200,299,441,0,0,0,348,300,0,7100,3,5,2,0,0,False,False
300,EX: Artisan's Mixtures,2800,3000,42,15,0,100,1200,300,442,0,0,0,349,301,0,7100,3,5,1,13,0,False,False
301,EX+: Rust Repellent,560,880,36,15,0,100,420,301,443,0,0,0,350,302,0,7000,0,6,0,13,0,False,False
302,EX+: Stable Medicine,560,880,43,15,0,100,330,302,444,0,0,0,351,303,0,7000,0,6,0,14,0,False,False
303,Natural Remedy Inspection I,2300,3000,44,15,0,100,1200,303,445,0,0,0,352,304,0,7200,3,4,0,0,0,False,False
304,EX: Natural Remedy Inspection II,2500,3000,44,15,0,100,1200,304,446,0,0,303,353,305,0,7100,3,5,0,0,0,False,False
305,Loporrit Habitat Improvements I,1000,1600,45,15,0,100,1200,305,447,0,0,0,354,306,0,7200,0,4,0,0,0,False,False
306,EX: Loporrit Habitat Improvements II,1000,1600,45,15,0,100,1200,306,448,0,0,305,355,307,0,7100,0,5,0,0,0,False,False
307,EX+: Loporrit Habitat Improvements III,1000,1600,45,15,0,100,300,307,449,0,0,306,356,308,0,7000,0,6,0,0,0,False,False
308,EX: Aquaculture Feed I,850,1000,46,15,0,100,1200,308,450,0,0,0,357,309,0,7100,3,5,0,0,0,False,False
309,EX+: Aquaculture Feed II,900,1000,46,15,0,100,240,309,451,0,0,308,358,310,0,7000,3,6,2,0,0,False,False
310,Nutrient Jelly Materials I,2300,3000,47,15,0,100,1200,310,452,0,0,0,359,311,0,7200,3,4,0,1,0,False,False
311,EX: Nutrient Jelly Materials II,2500,3000,47,15,0,100,1200,311,453,0,0,310,360,312,0,7100,3,5,1,0,0,False,False
312,EX+: Nutrient Jelly,2700,3000,47,15,0,100,270,312,454,0,0,311,361,313,0,7000,3,6,2,0,0,False,False
313,EX+: Dichromatic Compound I,980,1080,48,15,0,100,600,313,455,0,0,0,362,314,0,7000,3,6,1,7,0,False,False
314,EX+: Dichromatic Compound II,980,1080,48,15,0,100,600,314,456,0,0,313,363,315,0,7000,3,6,1,0,0,False,False
315,EX+: Dichromatic Compound III,1000,1080,48,15,0,100,420,315,457,0,0,314,364,316,0,7000,0,6,1,0,0,False,False
316, Standard Lubricant,1200,2400,33,16,0,100,0,316,458,0,0,0,365,317,0,0,0,1,0,0,1,False,False
317, Spice Processing,1200,2400,40,16,0,100,0,317,459,0,0,0,366,318,0,0,0,1,0,0,1,False,False
318, Building Adhesive,1200,2400,34,16,0,100,0,318,460,0,0,0,367,319,0,0,0,1,0,0,1,False,False
319, Aquatic Nutrient Concentrate,1200,2400,35,16,0,100,0,319,461,0,0,0,368,320,0,0,0,1,0,0,1,False,False
320, Aquatic Ink,1200,2400,36,16,0,100,0,320,462,0,0,0,369,321,0,0,0,1,0,0,1,False,False
321, Medicated Feed Research,1200,2400,46,16,0,100,0,321,463,0,0,0,370,322,0,0,0,1,0,0,1,False,False
322, Heat-resistant Lubricant,1200,2400,33,16,0,100,0,322,464,0,0,0,371,323,0,0,0,2,0,0,1,False,False
323, Nutrient-rich Foodstuffs,1200,2400,35,16,0,100,0,323,465,0,0,0,372,324,0,0,0,2,0,0,1,False,False
324, Construction Paint,1300,3000,33,16,0,100,0,324,466,0,0,0,373,325,0,0,3,2,0,0,1,False,False
325, Portable Foodstuffs,700,1500,41,16,0,100,0,325,467,0,0,0,374,326,0,0,3,2,0,0,1,False,False
326, Nutrient-rich Seafood Processing,1100,2500,36,16,0,100,0,326,468,0,0,0,375,327,0,0,3,2,0,0,1,False,False
327, Emergency Foodstuff Development,1200,2250,39,16,0,100,0,327,469,0,0,0,376,328,0,0,3,2,0,0,1,False,False
328, Essential Whole Meals,700,1500,47,16,0,100,0,328,470,0,0,0,377,329,0,0,3,2,0,0,1,False,False
329, Experimental Foodstuffs,1600,2400,39,16,0,100,0,329,471,0,0,0,378,330,0,0,0,3,0,0,1,False,False
330, Water-resistant Lubricant,1600,2400,33,16,0,100,0,330,472,0,0,0,379,331,0,0,0,3,0,0,1,False,False
331, Experimental Potables,1700,2000,43,16,0,100,0,331,473,0,0,0,380,332,0,0,3,3,0,0,1,False,False
332, Launch Party Foodstuffs,2700,3000,42,16,0,100,0,332,474,0,0,0,381,333,0,0,3,3,0,0,1,False,False
333, Home-cooked Seafood Meal,1600,2400,41,16,0,100,0,333,475,0,0,0,382,334,0,0,0,3,0,0,1,False,False
334, Nutrient-rich Lunar Food,2700,3000,35,16,0,100,0,334,476,0,0,0,383,335,0,0,3,3,0,0,1,False,False
335, Bakery Inspection,1000,1300,41,16,0,100,0,335,477,0,0,0,384,336,0,0,0,3,0,0,1,False,False
336, Mushroom Processing,1000,1300,40,16,0,100,0,336,478,0,0,0,385,337,0,0,0,3,0,0,1,False,False
337,Water-resistant Lubricant,1800,2400,33,16,0,100,1200,337,479,0,0,0,386,338,0,8200,0,4,0,0,0,False,False
338,Stellar Adhesive,2300,3000,34,16,0,100,1200,338,480,0,0,0,387,339,0,8200,3,4,0,0,0,False,False
339,Liquid Nutrient Supplements,700,1000,35,16,0,100,0,339,481,0,0,0,388,340,0,8200,3,4,0,0,0,False,False
340,Cafeteria Goods,700,1000,37,16,0,100,1200,340,482,0,0,0,389,341,0,8200,3,4,0,0,0,False,False
341,Lunar Seafood Processing,2600,3000,38,16,0,100,1200,341,483,0,0,0,390,342,0,8200,3,4,0,0,0,False,False
342,EX: Stable Food Mass Production,2500,3000,39,16,0,100,1200,342,484,0,0,0,391,343,0,8100,3,5,0,0,0,False,False
343,EX: Sharlayan Dish Inspection,840,1000,40,16,0,100,1200,343,485,0,0,0,392,344,0,8100,3,5,0,0,0,False,False
344,EX: Simple Field Rations,840,1000,41,16,0,100,1200,344,486,0,0,0,393,345,0,8100,3,5,2,0,0,False,False
345,EX: Portable Nutrients,2800,3000,42,16,0,100,1200,345,487,0,0,0,394,346,0,8100,3,5,1,14,0,False,False
346,EX+: Cured Seafood,560,880,36,16,0,100,420,346,488,0,0,0,395,347,0,8000,0,6,0,13,0,False,False
347,EX+: Cured Meat,560,880,43,16,0,100,330,347,489,0,0,0,396,348,0,8000,0,6,0,14,0,False,False
348,Worker's Banquet Preparation I,2300,3000,44,16,0,100,1200,348,490,0,0,0,397,349,0,8200,3,4,0,0,0,False,False
349,EX: Worker's Banquet Preparation II,2500,3000,44,16,0,100,1200,349,491,0,0,348,398,350,0,8100,3,5,0,0,0,False,False
350,Loporrit Dietary Improvement I,1000,1600,45,16,0,100,1200,350,492,0,0,0,399,351,0,8200,0,4,0,0,0,False,False
351,EX: Loporrit Dietary Improvement II,1000,1600,45,16,0,100,1200,351,493,0,0,350,400,352,0,8100,0,5,0,0,0,False,False
352,EX+: Loporrit Dietary Improvement III,1000,1600,45,16,0,100,300,352,494,0,0,351,401,353,0,8000,0,6,0,0,0,False,False
353,EX: Aquaculture Feed I,850,1000,46,16,0,100,1200,353,495,0,0,0,402,354,0,8100,3,5,0,0,0,False,False
354,EX+: Aquaculture Feed II,900,1000,46,16,0,100,240,354,496,0,0,353,403,355,0,8000,3,6,2,0,0,False,False
355,Highly Nutritious Foodstuffs I,2300,3000,47,16,0,100,1200,355,497,0,0,0,404,356,0,8200,3,4,0,3,0,False,False
356,EX: Highly Nutritious Foodstuffs II,2500,3000,47,16,0,100,1200,356,498,0,0,355,405,357,0,8100,3,5,1,0,0,False,False
357,EX+: Highly Nutritious Foodstuffs III,2700,3000,47,16,0,100,270,357,499,0,0,356,406,358,0,8000,3,6,2,0,0,False,False
358,EX+: Whole Meals I,980,1080,48,16,0,100,600,358,500,0,0,0,407,359,0,8000,3,6,1,9,0,False,False
359,EX+: Whole Meals II,980,1080,48,16,0,100,600,359,501,0,0,358,408,360,0,8000,3,6,1,0,0,False,False
360,EX+: Whole Meals III,1000,1080,48,16,0,100,420,360,502,0,0,359,409,361,0,8000,0,6,1,0,0,False,False
361, Hub Vicinity Survey,1550,1700,54,17,0,100,600,361,53,0,0,0,0,0,5220,0,0,1,0,0,1,False,False
362, Northwestern Vicinity Survey,1550,1700,60,17,0,100,600,362,54,0,0,0,0,0,5220,0,0,1,0,0,1,False,False
363, Productivity Review,4920,5020,50,17,0,100,600,363,55,0,0,0,0,0,5220,0,0,1,0,0,1,False,False
364, Hydrofication Materials,4920,5020,62,17,0,100,600,364,56,0,0,0,0,0,5220,0,0,1,0,0,1,False,False
365, Multi-purpose Plating Materials,1550,1700,51,17,0,100,600,365,57,0,0,0,0,0,5220,0,0,1,0,0,1,False,False
366, Air Filter Materials,1550,1700,63,17,0,100,600,366,58,0,0,0,0,0,5220,0,0,1,0,0,1,False,False
367, Central Radius Survey,1550,1900,54,17,0,100,600,367,59,0,0,0,0,0,5226,0,0,2,0,0,1,False,False
368, Metal Processing Materials,4920,5270,50,17,0,100,600,368,60,0,0,0,0,0,5230,0,0,2,0,0,1,False,False
369, Heavy Plating Materials,1550,1900,51,17,0,100,600,369,61,0,0,0,0,0,5226,0,0,2,0,0,1,False,False
370, Sustained Productivity Review,850,1050,52,17,0,100,600,370,62,0,0,0,0,0,5230,0,0,2,0,0,1,False,False
371, Material Collection Appraisal,2000,2600,53,17,0,100,600,371,63,0,0,0,0,0,5230,0,0,2,0,0,1,False,False
372, Additional Meteoric Deposits,2850,3550,60,17,0,100,600,372,64,0,0,0,0,0,5226,0,0,2,0,0,1,False,False
373, Water Filter Materials,120,140,62,17,0,100,600,373,65,0,0,0,0,0,5226,0,3,2,0,0,1,False,False
374, Outer Sector Survey,1550,1950,54,17,0,100,600,374,66,0,0,0,0,0,5221,0,0,3,0,0,1,False,False
375, Element-resistant Materials,4920,5320,50,17,0,100,600,375,67,0,0,0,0,0,5221,0,0,3,0,0,1,False,False
376, Light Plating Materials,1550,1950,51,17,0,100,600,376,68,0,0,0,0,0,5232,0,0,3,0,0,1,False,False
377, Lunar Yellow Copper Ore,850,1050,52,17,0,100,600,377,69,0,0,0,0,0,5221,0,0,3,0,0,1,False,False
378, Technique Appraisal,2000,2600,53,17,0,100,600,378,70,0,0,0,0,0,5232,0,0,3,0,0,1,False,False
379, Energization Materials,2850,3550,61,17,0,100,600,379,71,0,0,0,0,0,5221,0,0,3,0,0,1,False,False
380, Fine-grade Processing Materials,130,150,58,17,0,100,600,380,72,0,0,0,0,0,5221,0,3,3,0,0,1,False,False
381, Stellar Repair Materials,4400,4600,55,17,0,100,600,381,73,0,0,0,0,0,5232,0,4,3,0,0,1,False,False
382,Alloy Processing Materials,2800,3200,49,17,0,100,600,382,74,0,0,0,0,0,5221,9200,0,4,0,0,0,False,False
383,Crater Extraction,4800,5100,50,17,0,100,600,383,75,0,0,0,0,0,5226,9200,0,4,0,0,0,False,False
384,Special Plating Materials,3000,3400,51,17,0,100,600,384,76,0,0,0,0,0,5230,9200,0,4,0,0,0,False,False
385,Lunar Chromite Ore,2350,2950,52,17,0,100,600,385,77,0,0,0,0,0,5220,9200,0,4,0,0,0,False,False
386,Meteoric Deposits,4000,5200,53,17,0,100,600,386,78,0,0,0,0,0,5226,9200,0,4,0,0,0,False,False
387,EX: Precise Survey,2850,3250,54,17,0,100,600,387,79,0,0,0,0,0,5226,9100,0,5,0,0,0,False,False
388,EX: Alchemical Refinement Materials,1750,1950,55,17,0,100,600,388,80,0,0,0,0,0,5220,9100,4,5,0,0,0,False,False
389,EX: Southwestern Survey,1160,1680,56,17,0,100,600,389,81,0,0,0,0,0,5223,9100,3,5,1,0,0,False,False
390,EX: Precise Lunar Nadir Survey,900,1100,57,17,0,100,600,390,82,0,0,0,0,0,5234,9100,3,5,2,14,0,False,False
391,EX+: Rare Material Extraction,900,1300,58,17,0,100,300,391,83,0,0,0,0,0,5221,9000,4,6,0,13,0,False,False
392,EX+: Supplemental Processing Materials,1310,1680,59,17,0,100,300,392,84,0,0,0,0,0,5230,9000,3,6,0,14,0,False,False
393,Hub Vicinity Gathering I,2800,3200,60,17,0,100,600,393,85,0,0,0,0,0,5220,9200,0,4,0,0,0,False,False
394,EX: Hub Vicinity Gathering II,2350,2950,60,17,0,100,600,394,86,0,0,393,0,0,5226,9100,0,5,0,0,0,False,False
395,High-grade Energization Materials I,4800,5100,61,17,0,100,600,395,87,0,0,0,0,0,5230,9200,0,4,0,0,0,False,False
396,EX: High-grade Energization Materials II,4200,5400,61,17,0,100,600,396,88,0,0,395,0,0,5221,9100,0,5,0,0,0,False,False
397,EX+: High-grade Energization Materials III,900,1200,61,17,0,100,180,397,89,0,0,396,0,0,5232,9000,3,6,0,0,0,False,False
398,EX: Fine-grade Water Filter Materials I,3000,3400,62,17,0,100,600,398,90,0,0,0,0,0,5226,9100,0,5,0,0,0,False,False
399,EX+: Fine-grade Water Filter Materials II,1750,2100,62,17,0,100,180,399,91,0,0,398,0,0,5234,9000,4,6,2,0,0,False,False
400,Fine-grade Air Filter Materials I,3000,3400,63,17,0,100,600,400,92,0,0,0,0,0,5220,9200,0,4,0,2,0,False,False
401,EX+: Fine-grade Air Filter Materials III,7000,7950,63,17,0,100,180,401,93,0,0,402,0,0,5234,9100,0,6,2,0,0,False,False
402,EX: Fine-grade Air Filter Materials II,900,1100,63,17,0,100,600,402,94,0,0,400,0,0,5223,9000,3,5,1,0,0,False,False
403,EX+: Folkloric Materials I,900,1300,64,17,0,100,300,403,95,0,0,0,0,0,5223,9000,4,6,1,8,0,False,False
404,EX+: Folkloric Materials II,1330,1730,64,17,0,100,300,404,96,0,0,403,0,0,5223,9000,3,6,1,0,0,False,False
405,EX+: Folkloric Materials III,1800,2250,64,17,0,100,180,405,97,0,0,404,0,0,5223,9000,4,6,1,0,0,False,False
406, Hub Vicinity Survey,1550,1700,54,18,0,100,600,406,98,0,0,0,0,0,5220,0,0,1,0,0,1,False,False
407, Eastern Vicinity Survey,1550,1700,60,18,0,100,600,407,99,0,0,0,0,0,5220,0,0,1,0,0,1,False,False
408, Productivity Review,4920,5020,50,18,0,100,600,408,100,0,0,0,0,0,5220,0,0,1,0,0,1,False,False
409, Hydrofication Materials,4920,5020,62,18,0,100,600,409,101,0,0,0,0,0,5220,0,0,1,0,0,1,False,False
410, Multi-purpose Fiberboard Materials,1550,1700,51,18,0,100,600,410,102,0,0,0,0,0,5220,0,0,1,0,0,1,False,False
411, Air Filter Materials,1550,1700,63,18,0,100,600,411,103,0,0,0,0,0,5220,0,0,1,0,0,1,False,False
412, Central Radius Survey,1550,1900,54,18,0,100,600,412,104,0,0,0,0,0,5227,0,0,2,0,0,1,False,False
413, Processing Fibers,4920,5270,50,18,0,100,600,413,105,0,0,0,0,0,5220,0,0,2,0,0,1,False,False
414, Thin Fiberboard Materials,1550,1900,51,18,0,100,600,414,106,0,0,0,0,0,5227,0,0,2,0,0,1,False,False
415, Sustained Productivity Review,850,1050,52,18,0,100,600,415,107,0,0,0,0,0,5220,0,0,2,0,0,1,False,False
416, Material Collection Appraisal,2000,2600,53,18,0,100,600,416,108,0,0,0,0,0,5220,0,0,2,0,0,1,False,False
417, Branch Collection,2850,3550,60,18,0,100,600,417,109,0,0,0,0,0,5227,0,0,2,0,0,1,False,False
418, Water Filter Materials,120,140,62,18,0,100,600,418,110,0,0,0,0,0,5227,0,3,2,0,0,1,False,False
419, Outer Sector Survey,1550,1950,54,18,0,100,600,419,111,0,0,0,0,0,5222,0,0,3,0,0,1,False,False
420, Insulation Materials,4920,5320,50,18,0,100,600,420,112,0,0,0,0,0,5222,0,0,3,0,0,1,False,False
421, Thick Fiberboard Materials,1550,1950,51,18,0,100,600,421,113,0,0,0,0,0,5222,0,0,3,0,0,1,False,False
422, Blue Fiber Collection Appraisal,850,1050,52,18,0,100,600,422,114,0,0,0,0,0,5222,0,0,3,0,0,1,False,False
423, Technique Appraisal,2000,2600,53,18,0,100,600,423,115,0,0,0,0,0,5222,0,0,3,0,0,1,False,False
424, Energization Materials,2850,3550,61,18,0,100,600,424,116,0,0,0,0,0,5222,0,0,3,0,0,1,False,False
425, Fine-grade Processing Materials,130,150,58,18,0,100,600,425,117,0,0,0,0,0,5222,0,3,3,0,0,1,False,False
426, Stellar Repair Materials,4400,4600,55,18,0,100,600,426,118,0,0,0,0,0,5222,0,4,3,0,0,1,False,False
427,Tanning Agents,2800,3200,49,18,0,100,600,427,119,0,0,0,0,0,5222,10200,0,4,0,0,0,False,False
428,Experimental Cultivars,4800,5100,50,18,0,100,600,428,120,0,0,0,0,0,5227,10200,0,4,0,0,0,False,False
429,Fiberboard Materials,3000,3400,51,18,0,100,600,429,121,0,0,0,0,0,5220,10200,0,4,0,0,0,False,False
430,Fungi Collection,2350,2950,52,18,0,100,600,430,122,0,0,0,0,0,5220,10200,0,4,0,0,0,False,False
431,Fiber Collection Appraisal,4000,5200,53,18,0,100,600,431,123,0,0,0,0,0,5227,10200,0,4,0,0,0,False,False
432,EX: Precise Survey,2850,3250,54,18,0,100,600,432,124,0,0,0,0,0,5227,10100,0,5,0,0,0,False,False
433,EX: Alchemical Refinement Materials,1750,1950,55,18,0,100,600,433,125,0,0,0,0,0,5220,10100,4,5,0,0,0,False,False
434,EX: Southwestern Survey,1160,1680,56,18,0,100,600,434,126,0,0,0,0,0,5233,10100,3,5,1,0,0,False,False
435,EX: Precise Lunar Nadir Survey,900,1100,57,18,0,100,600,435,127,0,0,0,0,0,5236,10100,3,5,2,13,0,False,False
436,EX+: Rare Material Extraction,900,1300,58,18,0,100,300,436,128,0,0,0,0,0,5222,10000,4,6,0,14,0,False,False
