#,Unknown0,Unknown1,Unknown15,Model,SEPack,Type,Base,Variant,Unknown2,Unknown3,Unknown4,Unknown5,Unknown14,Unknown_70,Unknown6,Unknown7,PapVariation,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13
713,0,2.96496,0,168,3360,3,1,3,1,0,100,100,0,40,0,False,False,False,False,False,False,False,False
714,0,2.96496,0,168,3360,3,1,4,1,0,100,100,0,40,0,False,False,False,False,False,False,False,False
715,0,2.96496,0,168,3360,3,1,5,1,0,100,100,0,40,0,False,False,False,False,False,False,False,False
716,0,2.96496,0,168,3360,3,1,6,1,0,100,100,0,40,0,False,False,False,False,False,False,False,False
717,0,2.88085,0,1014,3410,2,4,1,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
718,0,4.22868,0,176,3426,3,2,1,1,0,100,100,0,90,0,False,False,False,False,False,False,False,False
719,0,4.22868,0,176,3426,3,1,2,1,0,100,100,0,90,0,False,False,False,False,False,False,False,False
720,0,4.80444,1,203,3428,3,1,1,1,0,100,100,0,70,0,False,False,False,False,False,False,False,False
721,0,4.80444,1,203,3427,3,2,1,1,0,100,100,0,70,0,False,False,False,False,False,False,False,False
722,0,1.23334,0,1010,3442,2,1,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
723,0,0.783656,0,202,3460,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
724,0,1.43418,0,84,3485,3,3,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
725,0,20.2403,0,205,3438,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
726,0,26,0,206,3439,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
727,0,3.26462,0,141,3448,3,2,1,2,0,100,100,0,0,0,False,False,False,False,False,False,False,False
728,0,2.22534,0,39,3046,3,3,1,1,0,100,100,0,70,0,False,False,False,False,False,False,False,False
729,0,2.22534,0,39,3046,3,4,1,1,0,100,100,0,70,0,False,False,False,False,False,False,False,False
730,0,3.7531,1.5,183,3444,3,2,1,1,0,100,100,0,70,0,False,False,False,False,False,False,False,False
731,0,5.28749,1.5,146,3185,3,2,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
732,0,8.2,0,23,3090,3,3,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
733,0,2.63436,1,43,3462,3,2,1,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
734,0,2.63436,1,43,3445,3,3,1,2,0,100,100,0,80,0,False,False,False,False,False,False,False,False
735,0,3.7531,1.5,183,3447,3,3,1,2,0,100,100,0,70,0,False,False,False,False,False,False,False,False
736,0,0,0,9995,3200,3,1,9,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
737,0,2.06591,0,156,3200,3,1,13,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
738,0,3.5,0,214,3467,3,1,1,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
739,0,0.826591,0,207,3440,3,1,1,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
740,0,0.574579,0,208,3441,3,1,1,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
741,0,2.80583,0.2,209,3443,3,1,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
742,0,0.720954,0,8041,3451,3,2,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
743,0,0.720954,0,8041,3451,3,3,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
744,0,0.720954,0,8041,3451,3,4,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
745,0,0.720954,0,8041,3451,3,5,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
746,0,0.720954,0,8041,3451,3,6,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
747,0,0.536976,0,8070,3432,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
748,0,0.744926,0,8071,3556,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
749,0,0.751413,0,8072,3419,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
750,0,0.7,0,8073,3419,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
751,0,0.564201,0,8074,3419,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
752,0,0.571979,0,8075,3449,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
753,0,0.738599,0,8076,3556,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
754,0,0.69779,0,8077,3449,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
755,0,0.320073,0,8078,3449,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
756,0,0.922205,0,8079,3419,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
757,0,1.2045,0,88,3075,3,2,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
758,0,1.2045,0,88,3075,3,3,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
759,0,1.2045,0,88,3075,3,4,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
760,0,1.2045,0,88,3075,3,5,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
761,0,1.2045,0,88,3075,3,6,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
762,0,6.58787,0,42,3124,3,4,1,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
763,0,2.01833,0,115,3461,3,2,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
764,0,3.8984,0,204,3200,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
765,0,12.3859,0,210,3436,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
766,0,6.6,0,211,3437,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
767,0,5.59946,0,54,3525,3,5,1,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
768,0,4.8566,0,212,3458,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
769,0,4.05645,0,213,3459,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
770,0,2.42005,0,29,3091,3,1,7,1,0,100,100,0,70,0,False,False,False,False,False,False,False,False
771,0,2.42005,0,29,3091,3,1,8,1,0,100,100,0,70,0,False,False,False,False,False,False,False,False
772,0,4,0.3,173,3383,3,1,2,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
773,0,2.35663,0.3,1008,3120,2,1,2,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
774,0,2.88085,0,1014,3446,2,5,1,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
775,0,0.642184,0,12,3197,3,1,2,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
776,0,2.63436,1,43,3015,3,2,2,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
777,0,2.36889,1.5,46,3020,3,3,2,2,0,100,100,0,60,0,False,False,False,False,False,False,False,False
778,0,3.71856,1.2,49,3023,3,1,2,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
779,0,3.75707,0,72,3193,3,1,2,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
780,0,2.40497,0,73,3133,3,1,2,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
781,0,3.26462,0,141,3180,3,1,2,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
782,0,2.89945,0,150,3189,3,1,2,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
783,0,2.06591,0,156,3200,3,1,14,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
784,0,2.06591,0,156,3200,3,1,15,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
785,0,2.06591,0,156,3200,3,1,16,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
786,0,2.06591,0,156,3200,3,1,17,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
787,0,2.06591,0,156,3200,3,1,18,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
788,0,2.06591,0,156,3200,3,1,19,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
789,0,2.06591,0,156,3200,3,1,20,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
790,0,1.86546,0,9994,3200,3,1,5,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
791,0,0,0,9995,3200,3,1,10,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
792,0,2.49396,0,1018,3456,2,1,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
793,0,2.32606,0.5,1019,3457,2,1,1,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
794,0,1.99729,0,64,3463,3,3,1,3,0,100,100,0,0,0,False,False,False,False,False,False,False,False
795,0,1.21564,0.5,1003,3464,2,5,1,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
796,0,0.7,0,8080,3419,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
797,0,0.663662,0,8081,3419,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
798,0,0.526821,0,8082,3451,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
799,0,0.566095,0,8083,3450,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
800,0,0.853882,0,8084,3451,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
801,0,0.642693,0,8085,3451,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
802,0,0.667814,0,8086,3449,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
803,0,0.628321,0,8087,3451,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
804,0,0.78036,0,199,3408,3,2,1,2,0,100,100,0,0,0,False,False,False,False,False,False,False,False
805,0,0.671458,0,8089,3451,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
806,0,1.86546,0,9994,3200,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
807,0,0.426965,0,8091,3556,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
808,0,0.574579,0,8092,3441,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
809,0,0.81933,0,8093,3556,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
810,0,0.928487,0,188,3397,3,1,2,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
811,0,3.03569,0,1011,3360,2,1,1,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
812,0,3.03569,0,1011,3360,2,1,2,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
813,0,3.03569,0,1011,3360,2,1,3,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
814,0,2.15376,0,1013,3098,2,1,1,102,0,100,100,0,0,0,False,False,False,False,False,False,False,False
815,0,4.47259,0,91,3083,3,2,2,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
816,0,0.571979,0,8075,3449,3,2,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
817,0,2.96496,0,168,3360,3,1,7,1,0,100,100,0,40,0,False,False,False,False,False,False,False,False
818,0,2.96496,0,168,3360,3,1,8,1,0,100,100,0,40,0,False,False,False,False,False,False,False,False
819,0,4.05645,0,213,3459,3,1,2,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
820,0,2.36889,1.5,46,3020,3,5,1,2,0,100,100,0,60,0,False,False,False,False,False,False,False,False
821,0,0,0,9995,3200,3,3,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
822,0,4.16973,4,70,3486,3,2,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
823,0,3.9,1.2,215,3468,3,1,1,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
824,0,3.9,1.2,215,3487,3,2,1,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
825,0,4.3654,0,1009,3488,2,9,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
826,0,2.36889,1.5,46,3020,3,2,3,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
827,0,0.426186,0,25,3489,3,2,1,2,0,100,100,0,10,0,False,False,False,False,False,False,False,False
828,0,0.610467,0,80,3490,3,2,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
829,0,6.28328,0,105,3194,3,3,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
830,0,6.28328,0,105,3194,3,4,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
831,0,3.7531,1.5,183,3491,3,4,1,1,0,100,100,0,70,0,False,False,False,False,False,False,False,False
832,0,1.86059,0,1020,3465,2,1,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
833,0,2.35991,2,17,3492,3,4,1,2,0,100,100,0,30,0,False,False,False,False,False,False,False,False
834,0,3.71856,1.2,49,3494,3,3,1,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
835,0,3.75707,0,72,3500,3,1,3,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
836,0,1.17069,0,216,3469,3,1,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
837,0,3.58055,0.5,217,3470,3,1,1,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
838,0,5.05647,2,218,3471,3,1,1,1,0,100,100,0,50,0,False,False,False,False,False,False,False,False
839,0,2.12523,0,219,3472,3,1,1,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
840,0,3.08884,1,143,3495,3,2,1,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
841,0,1.2045,0,88,3496,3,7,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
842,0,4.32768,1.2,1021,3466,2,1,1,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
843,0,2.95308,0,114,3497,3,2,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
844,0,2.95308,0,114,3497,3,3,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
845,0,2.42005,0,76,3498,3,2,1,2,0,100,100,0,80,0,False,False,False,False,False,False,False,False
846,0,2.35991,2,17,3493,3,4,2,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
847,0,2.35991,2,17,3493,3,4,3,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
848,0,0.78036,0,220,3473,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
849,0,0.78036,0,220,3473,3,1,2,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
850,0,2.06591,0,156,3200,3,1,21,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
851,0,5.35157,1.2,60,3499,3,3,2,2,0,100,100,0,35,0,False,False,False,False,False,False,False,False
852,0,5.35157,1.2,60,3499,3,3,3,2,0,100,100,0,35,0,False,False,False,False,False,False,False,False
853,0,5.35157,1.2,60,3499,3,3,4,2,0,100,100,0,35,0,False,False,False,False,False,False,False,False
854,0,3.23056,0,118,3158,3,1,2,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
855,0,3.7531,1.5,183,3381,3,2,2,1,0,100,100,0,70,0,False,False,False,False,False,False,False,False
856,0,5.28749,1.5,146,3185,3,1,2,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
857,0,1.72982,0,140,3179,3,1,2,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
858,0,5.35157,1.2,60,3125,3,1,4,1,0,100,100,0,35,0,False,False,False,False,False,False,False,False
859,0,5.28749,2.5,63,3107,3,2,2,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
860,0,3.66309,0,145,3501,3,2,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
861,0,1.84065,0,134,3174,3,1,3,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
862,0,1.79872,0,1015,3524,2,2,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
863,0,2.10491,1,15,3003,3,1,2,1,0,100,100,0,40,0,False,False,False,False,False,False,False,False
864,0,0.581069,0,26,3051,3,1,5,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
865,0,0.995768,0,28,3045,3,1,9,1,0,100,100,0,100,0,False,False,False,False,False,False,True,False
866,0,3.15933,0.5,221,3474,3,1,1,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
867,0,1.74435,0,222,3475,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
868,0,1.03494,0,223,3476,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
869,0,2.35455,0,224,3477,3,1,1,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
870,0,4.22868,0,176,3382,3,1,3,1,0,100,100,0,90,0,False,False,False,False,False,False,False,False
871,0,20.2403,0,205,3438,3,3,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
872,0,20.2403,0,205,3503,3,2,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
873,0,1.02882,0,36,3008,3,2,1,2,0,100,100,0,80,0,False,False,False,False,False,False,False,False
874,0,1.02882,0,36,3008,3,3,1,2,0,100,100,0,80,0,False,False,False,False,False,False,False,False
875,0,1.02882,0,36,3008,3,3,2,2,0,100,100,0,80,0,False,False,False,False,False,False,False,False
876,0,3.15996,1.7,57,3502,3,2,1,1,0,100,100,0,40,0,False,False,False,False,False,False,False,False
877,0,1.23837,0,197,3504,3,2,1,1,0,100,100,0,120,0,False,False,False,False,False,False,False,False
878,0,0.622729,0,8094,3419,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
879,0,0.526821,0,8095,3419,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
880,0,0.634754,0,8096,3419,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
881,0,0.634754,0,8097,3419,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
882,0,0.72,0,8098,3419,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
883,0,0.5,0,8099,3479,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
884,0,0.63,0,8100,3419,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
885,0,0.63,0,8101,3419,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
886,0,1.17069,0,8102,3480,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
887,0,0.564503,0,8103,3556,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
888,0,0.61,0,8104,3481,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
889,0,0.64387,0,8105,3451,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
890,0,0.913082,0,8106,3449,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
891,0,0.698795,0,8107,3419,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
892,0,0.526821,0,8108,3419,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
893,0,0.5,0,8109,3213,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
894,0,0.878766,0,8110,3556,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
895,0,0.725444,0,8111,3449,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
896,0,0.698681,0,8112,3435,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
897,0,0.907643,0,8113,3449,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
898,0,0.725626,0,8114,3225,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
899,0,0.705,0,8115,3481,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
900,0,0.687419,0,8116,3451,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
901,0,0.858545,0,8043,3556,3,1,2,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
902,0,0.771174,0,8052,3451,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
903,0,0.795152,0,8053,3451,3,2,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
904,0,3.24444,0,225,3478,3,1,1,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
905,0,3.24444,0,225,3484,3,2,1,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
906,0,1.86546,0,9994,3200,3,1,6,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
907,0,0,0,9995,3526,3,1,11,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
908,0,0,0,9995,3200,3,4,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
909,0,7.90525,0,144,3505,3,1,2,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
910,0,2.06591,0,156,3200,3,1,22,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
911,0,5.5,0,101,3143,3,1,2,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
912,0,3.9888,0,196,3506,3,2,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
913,0,3.63019,1,177,3178,3,2,1,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
914,0,4.22868,0,176,3507,3,3,1,1,0,100,100,0,90,0,False,False,False,False,False,False,False,False
915,0,3.71856,1.2,49,3508,3,4,1,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
916,0,2.72229,0,148,3509,3,3,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
917,0,21.059,0,226,3510,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
918,0,1.79193,0,55,3511,3,3,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
919,0,4,0.3,173,3383,3,1,5,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
920,0,1.05,0,16,3052,3,1,1,99,0,100,100,0,0,0,False,False,False,False,False,False,False,False
921,0,0.426186,0,25,3053,3,1,1,99,0,100,100,0,10,0,False,False,False,False,False,False,False,False
922,0,2.63436,1,43,3015,3,1,1,99,0,100,100,0,80,0,False,False,False,False,False,False,False,False
923,0,0.610467,0,80,3054,3,1,1,99,0,100,100,0,0,0,False,False,False,False,False,False,False,False
924,0,3.26462,0,141,3180,3,1,1,99,0,100,100,0,0,0,False,False,False,False,False,False,False,False
925,0,4.3654,0,227,3513,3,1,1,1,0,100,100,0,90,0,False,False,False,False,False,False,False,False
926,0,4,2,228,3514,3,1,1,1,0,100,100,0,40,0,False,False,False,False,False,False,False,False
927,0,2.69739,0.3,47,3515,3,3,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
928,0,2.06591,0,156,3200,3,1,23,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
929,0,5.85104,0,229,3516,3,1,1,1,0,100,100,0,50,0,False,False,False,False,False,False,False,False
930,0,4.5,0,230,3517,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
931,0,2.06591,0,156,3200,3,1,24,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
932,0,3.3,0,132,3172,3,1,2,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
933,0,3.3,0,132,3172,3,1,3,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
934,0,3.3,0,132,3172,3,1,4,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
935,0,7.81174,0,231,3518,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
936,0,3.4,0,232,3200,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
937,0,3.4,0,232,3200,3,2,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
938,0,0,0,0,3505,5,0,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
939,0,0,0,0,3505,5,0,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
940,0,0,0,0,3505,5,0,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
941,0,2.08801,0,159,3338,3,1,2,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
942,0,6,1.5,233,3519,3,1,1,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
943,0,6,1.5,233,3520,3,2,1,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
944,0,6,1.5,233,3521,3,3,1,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
945,0,7.09799,-1,234,3522,3,1,1,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
946,0,7.09799,-1,234,3523,3,2,1,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
947,0,2.08801,0,159,3338,3,2,1,2,0,100,100,0,0,0,False,False,False,False,False,False,False,False
948,0,4.4,1.7,235,3527,3,1,1,1,0,100,100,0,70,0,False,False,False,False,False,False,False,False
949,0,1.752,0,11,3528,3,2,1,1,0,100,100,0,10,0,False,False,False,False,False,False,False,False
950,0,4.25374,2.5,34,3529,3,3,1,1,0,100,100,0,70,0,False,False,False,False,False,False,False,False
951,0,6.9569,0,35,3007,3,3,1,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
952,0,1.99729,0,64,3530,3,4,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
953,0,3.23056,0,118,3531,3,2,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
954,0,5.28749,1.5,146,3532,3,3,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
955,0,3.49796,1.2,236,3533,3,1,1,1,0,100,100,0,40,0,False,False,False,False,False,False,False,False
956,0,3.38366,0,237,3534,3,1,1,1,0,100,100,0,40,0,False,False,False,False,False,False,False,False
957,0,3.68635,1.2,238,3535,3,1,1,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
958,0,2.96496,0,168,3536,3,2,1,2,0,100,100,0,40,0,False,False,False,False,False,False,False,False
959,0,4.16973,4,70,3486,3,2,2,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
960,0,2.06591,0,156,3200,3,1,25,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
961,0,0,0,7110,3200,4,0,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
962,0,9.19895,0,240,3537,3,1,1,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
963,0,3.6,0,241,3538,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
964,0,2.14204,0,242,3539,3,1,1,1,0,100,100,0,50,0,False,False,False,False,False,False,False,False
965,0,3.34587,0,192,3401,3,2,1,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
966,0,2.9,0,1,3073,2,1,1,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
967,0,2.35663,0.3,1008,3120,2,1,3,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
968,0,6.33923,2,53,3080,3,1,2,1,0,100,100,0,70,0,False,False,False,False,False,False,False,False
969,0,6.11755,0,126,3166,3,1,2,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
970,0,6.25411,0,61,3126,3,1,2,2,0,100,100,0,0,0,False,False,False,False,False,False,False,False
971,0,2.2,0,125,3165,3,1,2,1,0,100,100,0,70,0,False,False,False,False,False,False,False,False
972,0,1.72982,0,140,3179,3,1,3,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
973,0,0,0,9009,3200,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
974,0,1.99729,0,64,3463,3,5,1,3,0,100,100,0,0,0,False,False,False,False,False,False,False,False
975,0,4.4,0,243,3540,3,1,1,1,0,100,100,0,0,0,False,False,False,True,False,True,False,False
976,0,10.0555,1,244,3901,3,1,1,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
977,0,4.52701,2,245,3542,3,1,1,1,0,100,100,0,40,0,False,False,False,False,False,False,False,False
