key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
757,106,10,3,108,10,3,224,10,3,229,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,125,3,3,120,4,3,228,4,3,362,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,112,10,3,232,6,3,223,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,120,10,3,228,10,3,358,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,122,10,3,228,10,3,360,10,3,354,5,3,362,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,122,10,3,227,10,3,112,7,3,357,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,19,10,3,117,3,3,228,5,3,358,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,133,3,3,235,5,3,22,2,3,360,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,134,1,1,238,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,36,3,3,117,3,3,214,10,3,234,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,139,3,3,122,10,3,359,10,3,378,4,3,643,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,135,1,1,238,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,36,3,3,240,4,3,223,10,3,117,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,252,3,3,361,6,3,354,10,3,658,10,3,378,4,3,643,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,136,1,1,238,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,36,3,3,111,10,3,110,10,3,117,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,252,3,3,140,5,3,240,4,3,378,4,3,643,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,137,1,1,238,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,36,3,3,240,4,3,377,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,252,3,3,132,10,3,360,10,3,365,5,3,378,4,3,643,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777,138,1,1,238,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,36,3,3,361,6,3,253,5,3,377,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,139,3,3,235,5,3,22,2,3,378,4,3,643,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,106,10,3,108,10,3,223,10,3,220,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,108,10,3,214,10,3,229,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,12,3,3,110,10,3,319,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,106,10,3,112,10,3,223,10,3,237,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,108,10,3,120,6,3,214,10,3,229,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805,110,10,3,226,3,3,329,10,3,346,6,3,619,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,108,10,3,106,10,3,223,10,3,237,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,108,10,3,120,6,3,223,10,3,229,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,16,4,3,115,10,3,362,3,3,346,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,112,10,3,232,6,3,223,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,122,10,3,228,10,3,223,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,116,6,3,222,10,3,228,10,3,21,3,3,346,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,226,3,3,115,5,3,223,10,3,357,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,229,5,3,357,10,3,228,5,3,358,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,246,3,3,235,5,3,127,5,3,360,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815,247,1,1,126,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,36,3,3,214,10,3,117,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,139,3,3,359,10,3,378,4,3,643,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,248,1,1,126,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,36,3,3,240,6,3,214,10,3,117,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,252,3,3,354,10,3,355,6,3,658,10,3,378,4,3,643,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,249,1,1,126,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,36,3,3,240,6,3,223,10,3,117,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,139,3,3,253,10,3,355,6,3,378,4,3,643,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,250,1,1,126,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,36,3,3,132,10,3,253,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,252,3,3,117,4,3,253,10,3,21,3,3,378,4,3,643,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,251,1,1,126,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,36,3,3,117,4,3,240,6,3,377,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,252,3,3,235,5,3,127,5,3,378,4,3,643,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,11,4,3,114,7,3,104,7,3,206,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,106,7,3,213,7,3,229,4,3,224,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,116,4,3,111,6,3,213,7,3,340,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,11,4,3,125,3,3,107,7,3,213,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,106,7,3,108,7,3,220,7,3,228,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,116,6,3,218,6,3,417,6,3,527,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,108,10,3,106,10,3,223,10,3,237,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,108,10,3,120,6,3,223,10,3,229,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,16,4,3,112,6,3,116,6,3,362,3,3,346,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,112,10,3,232,6,3,353,4,3,223,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,120,10,3,222,6,3,228,6,3,21,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,122,10,3,228,6,3,344,10,3,363,4,3,348,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,120,10,3,112,10,3,360,10,3,354,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,226,3,3,122,10,3,228,5,3,19,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,246,3,3,22,2,3,127,5,3,360,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,371,1,1,238,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,36,3,3,111,7,3,117,4,3,228,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,139,3,3,117,4,3,346,7,3,378,2,3,643,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,372,1,1,126,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,36,3,3,110,7,3,234,7,3,253,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,252,3,3,419,6,3,527,3,3,378,2,3,643,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,373,1,1,238,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,36,3,3,240,6,3,223,10,3,117,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,139,3,3,115,7,3,117,4,3,355,4,3,378,2,3,643,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,374,1,1,126,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,36,3,3,21,3,3,240,6,3,253,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,252,3,3,132,10,3,253,6,3,376,2,3,378,2,3,643,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,375,1,1,126,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,36,3,3,230,3,3,132,10,3,253,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,252,3,3,22,2,3,127,5,3,378,2,3,643,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,4,10,3,104,10,3,321,10,3,625,10,3,817,10,3,924,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,5,10,3,104,10,3,613,10,3,513,10,3,921,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,6,10,3,107,10,3,615,10,3,628,6,3,828,10,3,846,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,4,30,3,104,30,3,321,30,3,625,30,3,817,30,3,924,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,5,30,3,104,30,3,613,30,3,513,30,3,921,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,6,30,3,107,30,3,615,30,3,628,15,3,828,30,3,846,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,4,55,3,104,55,3,321,55,3,625,55,3,817,55,3,924,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,5,55,3,104,55,3,613,55,3,513,55,3,921,65,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,6,55,3,107,55,3,615,55,3,628,25,3,828,55,3,846,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,4,10,3,104,10,3,321,10,3,625,10,3,817,10,3,924,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,5,10,3,104,10,3,613,10,3,513,10,3,921,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,6,10,3,107,10,3,615,10,3,628,6,3,828,10,3,846,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,4,30,3,104,30,3,321,30,3,625,30,3,817,30,3,924,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,5,30,3,104,30,3,613,30,3,513,30,3,921,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1014,6,30,3,107,30,3,615,30,3,628,15,3,828,30,3,846,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,4,55,3,104,55,3,321,55,3,625,55,3,817,55,3,924,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016,5,55,3,104,55,3,613,55,3,513,55,3,921,65,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,6,55,3,107,55,3,615,55,3,628,25,3,828,55,3,846,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,4,10,3,104,10,3,321,10,3,625,10,3,817,10,3,924,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,5,10,3,104,10,3,613,10,3,513,10,3,921,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020,6,10,3,107,10,3,615,10,3,628,6,3,828,10,3,846,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,4,30,3,104,30,3,321,30,3,625,30,3,817,30,3,924,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,5,30,3,104,30,3,613,30,3,513,30,3,921,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,6,30,3,107,30,3,615,30,3,628,15,3,828,30,3,846,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,4,55,3,104,55,3,321,55,3,625,55,3,817,55,3,924,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025,5,55,3,104,55,3,613,55,3,513,55,3,921,65,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,6,55,3,107,55,3,615,55,3,628,25,3,828,55,3,846,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,4,10,3,104,10,3,321,10,3,625,10,3,817,10,3,924,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,5,10,3,104,10,3,613,10,3,513,10,3,921,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,6,10,3,107,10,3,615,10,3,628,6,3,828,10,3,846,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,4,30,3,104,30,3,321,30,3,625,30,3,817,30,3,924,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,5,30,3,104,30,3,613,30,3,513,30,3,921,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,6,30,3,107,30,3,615,30,3,628,15,3,828,30,3,846,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,4,55,3,104,55,3,321,55,3,625,55,3,817,55,3,924,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,5,55,3,104,55,3,613,55,3,513,55,3,921,65,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,6,55,3,107,55,3,615,55,3,628,25,3,828,55,3,846,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,15,5,3,104,5,3,625,5,3,928,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,16,5,3,113,5,3,513,5,3,929,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,17,5,3,846,5,3,936,5,3,938,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,15,5,9,104,5,9,625,5,9,928,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,16,5,9,113,5,9,513,5,9,929,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,17,5,9,846,5,9,936,5,9,938,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,15,5,15,104,5,15,625,5,15,928,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,16,5,15,113,5,15,513,5,15,929,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,17,5,15,846,5,15,936,5,15,938,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,3,10,3,6,10,3,7,10,3,107,10,3,621,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,4,10,3,5,10,3,113,6,3,223,10,3,621,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,6,6,3,113,10,3,223,10,3,321,10,3,510,6,3,619,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,3,30,3,6,30,3,7,30,3,107,30,3,621,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,4,30,3,5,30,3,113,15,3,223,30,3,621,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,6,15,3,113,30,3,223,30,3,321,30,3,510,15,3,619,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,3,55,3,6,55,3,7,55,3,107,55,3,621,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,4,55,3,5,55,3,113,25,3,223,55,3,621,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,6,25,3,113,55,3,223,55,3,321,55,3,510,25,3,619,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,3,10,3,6,10,3,7,10,3,107,10,3,621,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,4,10,3,5,10,3,113,6,3,223,10,3,621,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,6,6,3,113,10,3,223,10,3,321,10,3,510,6,3,619,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,3,30,3,6,30,3,7,30,3,107,30,3,621,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,4,30,3,5,30,3,113,15,3,223,30,3,621,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,6,15,3,113,30,3,223,30,3,321,30,3,510,15,3,619,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,3,55,3,6,55,3,7,55,3,107,55,3,621,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,4,55,3,5,55,3,113,25,3,223,55,3,621,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,6,25,3,113,55,3,223,55,3,321,55,3,510,25,3,619,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068,3,10,3,6,10,3,7,10,3,107,10,3,621,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1069,4,10,3,5,10,3,113,6,3,223,10,3,621,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070,6,6,3,113,10,3,223,10,3,321,10,3,510,6,3,619,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,3,30,3,6,30,3,7,30,3,107,30,3,621,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1072,4,30,3,5,30,3,113,15,3,223,30,3,621,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,6,15,3,113,30,3,223,30,3,321,30,3,510,15,3,619,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1074,3,55,3,6,55,3,7,55,3,107,55,3,621,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,4,55,3,5,55,3,113,25,3,223,55,3,621,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,6,25,3,113,55,3,223,55,3,321,55,3,510,25,3,619,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,3,10,3,6,10,3,7,10,3,107,10,3,621,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,4,10,3,5,10,3,113,6,3,223,10,3,621,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,6,6,3,113,10,3,223,10,3,321,10,3,510,6,3,619,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,3,30,3,6,30,3,7,30,3,107,30,3,621,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,4,30,3,5,30,3,113,15,3,223,30,3,621,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,6,15,3,113,30,3,223,30,3,321,30,3,510,15,3,619,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,3,55,3,6,55,3,7,55,3,107,55,3,621,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,4,55,3,5,55,3,113,25,3,223,55,3,621,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,6,25,3,113,55,3,223,55,3,321,55,3,510,25,3,619,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,10,5,3,16,5,3,107,5,3,621,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,17,5,3,18,5,3,113,5,3,621,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,18,5,3,321,5,3,936,5,3,938,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,10,5,9,16,5,9,107,5,9,621,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,17,5,9,18,5,9,113,5,9,621,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,18,5,9,321,5,9,936,5,9,938,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,10,5,15,16,5,15,107,5,15,621,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,17,5,15,18,5,15,113,5,15,621,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,18,5,15,321,5,15,936,5,15,938,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
