#,Name,Description,ExpFactor,ExpReward,GilReward,LeveRewardItem,JournalGenre,LevelLevemete,LevelStart,LeveClient,LeveAssignmentType,Town,PlaceNameStart,PlaceNameIssued,PlaceNameStartZone,IconCityState,DataId,IconIssuer,ClassJobLevel,FishingSpot,BGM,Unknown1,TimeLimit,AllowanceCost,Unknown2,ClassJobCategory,MaxDifficulty,LeveVfx,LeveVfxFrame,CanCancel,LockedLeve
437,Seeing It Through to the End,"The jeweler Babawai is replacing his scullions' smocks after more years than─well, than some can count. I understand he uses the same test for his puff pastry and household linen: it's done when one can read a letter through it.",1,100980,308,271,275,4067692,0,118,10,3,51,51,51,80013,917963,110038,45,0,14,6,0,1,0,14,0,26,5,True,True
438,Big in Mor Dhona,"Unaccustomed to hearty portions and roisterous company, not a few naturalists have found their girth expanding on the shores of Silvertear Lake. The cook blushes, the surgeon shrugs, and the sempster seethes. The Sons will no doubt grow lean again, but until then, some new tunics must be stocked.",1,152230,738,101,275,4258823,0,124,10,3,416,416,67,80013,917964,110064,45,0,14,6,0,1,0,14,0,18,5,True,True
439,And a Haircut Wouldn't Hurt,"Without wishing to be unkind, those immersed in the quest for knowledge oft disregard the need for the other kind of immersion─in hot water and soap. The naturalists' robes are badly in need of replacing. Sew new ones, so we may cast the reeking rags in a fire with the heat of a hundred suns.",1,199230,822,101,275,4258823,0,124,10,3,416,416,67,80013,917965,110064,45,0,14,6,0,1,0,14,0,18,5,True,True
440,"Bundle Up, It's Odd out There","The dig at Silvertear Falls advances daily, and it warms the hearts of all and sundry at Saint Coinach's Find to see what marvels our naturalists have uncovered. Yet a fit of catarrh or dumb chill may bring this whole endeavor to a halt. Warmer garb they must have, starting with their heads.",1,82440,292,272,275,4258823,0,124,10,3,416,416,67,80013,917966,110064,45,0,14,6,0,1,0,14,0,26,5,True,True
441,Copper and Robbers,"We have something of an urgent call for copper ingots. A check of the inventories found a slight discrepancy, the author of which is being traced by a discreet inquiry. In my grandsire's days, the wretch would have lost a hand, but these days... But there is naught to be gained from nostalgia.",1,630,113,62,273,4067692,0,118,8,3,51,51,51,80013,917853,110038,1,0,14,6,0,1,0,12,0,18,5,True,True
442,Needful Rings,"Well-worked copper jewelry brings much delight when silver and gold are out of reach. We are nothing but democratic at Ashgana Exports; offer something for everyone, seek not to be everything for someone. One road leads to riches and happiness, the other to the vale of tears.",1,1690,116,62,273,4067692,0,118,8,3,51,51,51,80013,917854,110038,1,0,14,6,0,1,0,12,0,18,5,True,True
443,Arms for the Poor,"Thaumaturges and bait worms, I've fear o' both. Now, thaumaturges, if you can't beat 'em, join 'em─and many do, many do! But how many of those gaunt hopefuls in the line can afford the contrivances, you figure? A rich guild it is, friend, but there's many who'd be grateful for cut-rate arms.",1,450,112,62,273,3958293,0,119,8,3,263,263,42,80013,917855,110035,1,0,14,6,0,1,0,12,0,19,5,True,True
444,Hora at Me,"Ever done any arena fighting, friend? Nothing to be ashamed of, though some look askance at it. You know how it is─if you've got something, you either sell it on your own terms or someone does it for you. The Coliseum doesn't lack for hopefuls, but they'll need at least a pair of hora to try out.",1,720,112,63,273,3958293,0,119,8,3,263,263,42,80013,917856,110035,1,0,14,6,0,1,0,12,0,18,5,True,True
445,Bad Bromance,"This one's a personal order, friend. A pal of mine was in that lading accident at Scorpion Crossing. To be more precise, he *caused* the accident─always was clumsy, and enjoys a tipple. Anyway, he wants a walking stick, my money's no object. You see how it is. You're a friend, but he's a pal.",1,630,113,63,273,3958293,0,119,8,3,263,263,42,80013,917857,110035,1,0,14,6,0,1,0,12,0,18,5,True,True
446,Water of Life,"You are too young to know it, but time was every manse had a copper basin of water for passersby. Copper sweetens water─I think of that whenever I see the Ala Mhigans drinking from the public fount. They hold the water in their mouth awhile, along with a ring of copper on a bit of chain.",1,630,112,63,273,4067692,0,118,8,3,51,51,51,80013,917858,110038,1,0,14,6,0,1,0,12,0,19,5,True,True
447,Gods of Small Things,"In times such as these, the best of the commonfolk seek comfort in small things, and the worst in ways outsized and gross. There is always much to gain from serving the former, for they are the heart of this world. There is comfort in a thing well made, even in the copper baubles you are to deliver.",1,3600,139,64,273,4067692,0,118,8,3,51,51,51,80013,917859,110038,5,0,14,6,0,1,0,12,0,18,5,True,True
448,I Ram What I Ram,Ashgana's has been contracted by the Coliseum management to supply ramhorn claws. They will apparently be used in a series of novelty fights between gladiators and rams. One doesn't know whether to be alarmed or amused at the thought; they'll no doubt pack the arena.,1,2230,170,64,273,4067692,0,118,8,3,51,51,51,80013,917860,110038,5,0,14,6,0,1,0,12,0,18,5,True,True
449,Let's Talk about Hex,"A quick word, friend. This needs a light touch. Need a necklace─it's made yea long out of bone, and then, ah, cursed. See the reward? That's why I don't ask the customer what this is about, and you don't ask me who the customer is. Let's get this bit of business done as fast as, eh?",1,3040,169,64,273,3958293,0,119,8,3,263,263,42,80013,917861,110035,5,0,14,6,0,1,0,12,0,19,5,True,True
450,A Ringing Success,"I've a pal just set up at the Ebony Stalls in Gridania and there's a caravan headed out that way ere too long. The last lot of copper rings he bought from us sold so well that he's in panic to get a hold of more. Stock! It's always too much or too little. I envy the adventurer's life, friend.",1,3600,139,65,273,3958293,0,119,8,3,263,263,42,80013,917862,110035,5,0,14,6,0,1,0,12,0,18,5,True,True
451,Horn of Plenty,"I'll tell you, friend, I thought I knew about making use of every bit of an animal. No siree, as my pal Mimina would say. People pay good gil to bedeck themselves in bits that ain't good enough to eat, tan or boil down to glue! Anyway, get me those bracelets and I'll show you prompt gratitude.",1,1980,140,65,273,3958293,0,119,8,3,263,263,42,80013,917863,110035,5,0,14,6,0,1,0,12,0,18,5,True,True
452,A Needle Is a Small Sword,"Ah, what a pleasure it is to do business with an adventurer so spruce. Many of your brethren are woefully lacking in the area of sartorial upkeep, and this we must remedy. After all, who would hire to save the day a man who cannot save nine stitches?",1,3600,139,65,273,4067692,0,118,8,3,51,51,51,80013,917864,110038,5,0,14,6,0,1,0,12,0,19,5,True,True
453,All That Glitters,"Quite the storm of adoration over Franz the Fair these days, if I may say so. You might be pleased to learn that Ashgana's has won the bid to sell replicas of his ear cuffs. The Gladiators' Guild insists they not be true gold, after the infamous conduct of the crowd at the Roping of the Pearls.",1,9990,168,66,273,4067692,0,118,8,3,51,51,51,80013,917613,110038,10,0,14,6,0,1,0,12,0,18,5,True,True
454,The Tusk at Hand,"Ashgana's provides backing for enterprising young traders, as you know. One such merchant now has a going concern in the Ebony Stalls and is very happy to oblige whenever we have a mind to test Gridania's appetites. We shall see if the forest folk share Ul'dah's taste for tusk adornments.",1,7880,288,66,273,4067692,0,118,8,3,51,51,51,80013,917614,110038,10,0,14,6,0,1,0,12,0,18,5,True,True
455,An Offer We Can't Refuse,"Every so often, we make an offering of a thaumaturge's staff to the Order of Nald'thal. If trade is good, it sure stands to reason that the gods of trade are the ones to thank. If not? Why, were you born yesterday? If we're the only ones who don't rub the cowry, how's that going to look?",1,7880,250,66,273,2540087,0,120,8,3,271,271,42,80013,917615,110036,10,0,14,6,0,1,0,12,0,19,5,True,True
456,Point of Honor,"We're looking to have good, sturdy sewing needles made. Not for a customer, no siree. He's one of the tailors who does a deal of good work for the Caravans, and these needles are to replace all those he's worn out making our wares. Do I not say, “No one loses by handclasping with us”?",1,2230,168,67,273,2540087,0,120,8,3,271,271,42,80013,917616,110036,10,0,14,6,0,1,0,12,0,18,5,True,True
457,Gorgeous Gorget,"The militias and companies are getting a little high and mighty these days, if you ask me. Speaking o' which, I need to soften up the Brass Blades, send them a little something to remind them that we can do a deal better than their standard issue. Gorgets now, that's something they've not got.",1,9990,293,67,273,2540087,0,120,8,3,271,271,42,80013,917617,110036,10,0,14,6,0,1,0,12,0,18,5,True,True
458,Better Four Eyes than None,"I have ever profited, it seems, simply by seeing what is right there for all to see. The days grow shorter and the dispatches more urgent. Soon, every city shall burn as much midnight oil as Sharlayan once did! In the dark days to come, we must all have eyes to see with, would you not agree?",1,6880,288,67,273,4067692,0,118,8,3,51,51,51,80013,917618,110038,10,0,14,6,0,1,0,12,0,19,5,True,True
459,Brothers in Arms,"One cannot help but notice the way the gazes of youthful smiths and carpenters flicker over the bracelets and armlets of sailors and stevedores. The older artisans may eschew ornamentation, but the young are alike whatever their chosen occupation. Might I suggest you keep them narrow and snug?",1,18910,245,68,273,4067692,0,118,8,3,51,51,51,80013,917619,110038,15,0,14,6,0,1,0,12,0,18,5,True,True
460,Forever 21K,"On the street, all that glitters is far more likely to be brass than gold. It would take a sharp eye indeed to discern from gold a bit of pinchbeck made by skilled and loving hands. Might I also assure you, these golden rings will bring more joy to the bearer than their unalloyed cousins.",1,13040,173,68,273,4067692,0,118,8,3,51,51,51,80013,917620,110038,15,0,14,6,0,1,0,12,0,18,5,True,True
461,Bad to the Bone,"It is said that the rich may atone for a lifetime of avidity by being buried in the lichyard of Saint Adama Landama, among the poor. The worse the conscience the finer the grave goods, for by law the objects belong to the poor once the body has turned to dust.",1,24790,529,68,273,2540238,0,121,8,3,300,300,44,80013,917621,110037,15,0,14,6,0,1,0,12,0,19,5,True,True
462,Sharp Words,"An adage, much misremembered, says, “Give a man a fine surcoat and he will spill soup upon it. Give a man needles and he will make fine surcoats for others to spill soup upon.” While many words have been bandied over the meaning of the saying, it has affected not a jot the sale of sewing needles.",1,10100,223,69,273,2540238,0,121,8,3,300,300,44,80013,917622,110037,15,0,14,6,0,1,0,12,0,18,5,True,True
463,Bad Guys Eat Brass,The road and its many wide spots are the natural domain of traders silver of tongue and heavy of cargo. Yet even the most seasoned merchant venturer may know a time when neither reputation nor charm are equal to the task─only a fist girded with brass rings of surprising hardness.,1,13040,173,69,273,2540238,0,121,8,3,300,300,44,80013,917623,110037,15,0,14,6,0,1,0,12,0,18,5,True,True
464,I Am a Rock,"Never heard of danburite, I take it? Tcha, how we judge the value of a gem or man...the family worth, elected by hardness and rarity; the measure of the specimen, its hue and clarity; the addled allure for ones who would possess it; and the merit seen by those versed in nature lapidary or otherwise.",1,24790,529,69,273,4067692,0,118,8,3,51,51,51,80013,917624,110038,15,0,14,6,0,1,0,12,0,19,5,True,True
465,Perk of Fiction,"Perusal of popular literature is always educational. This new yellowback has the heroine saying of a coral love token that “coral” stands for “captive of reverie and love.” Charming, is it not? Made up out of whole cloth, but it will be true enough once the book is in every maiden's hand. ",1,10710,280,70,273,4067692,0,118,8,3,51,51,51,80013,917553,110038,20,0,14,6,0,1,0,12,0,18,5,True,True
466,King for a Day,"Business has been good for us lately. While nothing is pressing, this would be an excellent time to lay in extra stock of certain items, I believe. Might I suggest you find us quality scepters? I am certain you will find our terms more than competitive.",1,12960,166,70,273,4067692,0,118,8,3,51,51,51,80013,917554,110038,20,0,14,6,0,1,0,12,0,26,5,True,True
467,"You Burnt It, You Bought It","A minor magical arm has gone missing from outside the Wood Wailer barracks. Its owner suspects pilferage by a peddler, but we know the truth: it was mistaken for fuel and used to flambé pears at high tea. Only the gift of a better arm may erase the cinnamon-scented affront.",1,18290,192,70,273,2257677,0,13,8,3,129,129,56,80013,917555,110006,20,0,14,6,0,1,0,12,0,19,5,True,True
468,Music to Their Ears,"Let songs ring throughout the Twelveswood, for a freesword has asked for the hand of the blacksmith, and he has assented with a glad shout. So that they might always hear some of the joy of this day, even over the keening winds of war, we would present them with softly chiming earrings.",1,21600,290,71,273,2257677,0,13,8,2,129,129,56,80012,917556,110006,20,0,14,6,0,1,0,12,0,18,5,True,True
469,Dog Tags Are for Dogs,"With so many new faces among the Wailers every day, we fear that time may come when we know not who it is among us that has fallen in service of the commonfolk. If every Wailer were given a ring, on the inside of which is inscribed his name and whence he hails, it would ease our fears.",1,8990,105,71,273,2257677,0,13,8,2,129,129,56,80012,917557,110006,20,0,14,6,0,1,0,12,0,26,5,True,True
470,One and Only,"The Gridanian antelope keeps its horns for life, and the more romantic among thaumaturges see special import in this fact. A former Wailer plies his trade as an engraver near Arrzaneth Ossuary, and he writes that he has seen no fewer than two score horn staves this moon.",1,10710,292,71,273,2257677,0,13,8,2,129,129,56,80012,917558,110006,20,0,14,6,0,1,0,12,0,18,5,True,True
471,Love in the Time of Umbra,"When shadows fall, worldly passions burn brighter─at least for a time. Love tokens are being exchanged at feverish pitch; silver rings are perennially popular. I find myself singularly unmoved, if I may say so. The more one knows of love, the less inclined one is to trade baubles.",1,25250,296,72,273,4067692,0,118,8,3,51,51,51,80013,917865,110038,25,0,14,6,0,1,0,12,0,18,5,True,True
472,Thaumaturge Is Magic,"As a tribute to a thaumaturge of great skill, the Wood Wailers wish to commission a finely chased ring set with deep-violet fluorspar. Magic has as many ways as there are shades of this luminous stone, and none suits his like the noble purple of this incandescent gem.",1,25250,252,72,273,2257677,0,13,8,3,129,129,56,80013,917866,110019,25,0,14,6,0,1,0,12,0,19,5,True,True
473,All Booked Up,The Order of Nald'thal has been making copies of its library in preparation for the worst. The thought of Arrzaneth Ossuary falling to the enemy is a sobering idea. The most valuable tomes are being copied in miniature so they may be secreted away; the thaumaturges seek spectacles for this reason.,1,21830,268,72,273,4067692,0,118,8,3,51,51,51,80013,917867,110038,25,0,14,6,0,1,0,12,0,26,5,True,True
474,Necklet of Champions,"The Sylvan Tournament is fast approaching, and the prize─a year's supply of suet─has been deemed cumbersome at the last minute. Pleasing gems and noble metals always being the safe choice in these matters, artisans are requested to deliver a worthy trophy before the blue moon.",1,25250,298,73,273,2257677,0,13,8,2,129,129,56,80012,917868,110019,25,0,14,6,0,1,0,12,0,18,5,True,True
475,Keep the Change,"There is gil and there is gold. And then there are gems. The Wailers use all three to pay their debts, but the last has never been favored, for loose stones so often become lost stones. Crafted into jewelry however, they are far easier to keep and worth more to boot.",1,36390,485,73,273,2257677,0,13,8,2,129,129,56,80012,917869,110019,25,0,14,6,0,1,0,12,0,18,5,True,True
476,Dancing with the Stars,"The forest is a fruitful place for augury and of late, the stars sidle close like a bearer of secrets delicious and dangerous. All we lack are thaumaturges' arms of antelope horn to give voice to these murmurs. Make haste, for the stars wait for no man as the trees hurry for no woman.",1,18490,277,73,273,2257677,0,13,8,2,129,129,56,80012,917870,110019,25,0,14,6,0,1,0,12,0,26,5,True,True
477,He Has His Quartz,"Master Gegeruju's open-handedness is as genuine as it is legendary. Last night, he chanced to hear an improvisatore compose on the theme of “lens of time,” and not only does he secure her a worthy theatrical agent, he wishes to give her a silver circlet set with goshenite of the first water.",1,67730,463,74,273,3999030,0,113,8,3,206,206,32,80013,917871,110031,30,0,14,6,0,1,0,12,0,19,5,True,True
478,One Man's Trash,"This year has seen a large number of culls, and the horns of beasts so destroyed have a certain beauty. The Calamity is likely to blame for the contortions of nature that necessitated the cull, but even a blighted tree may yield sweet fruit─would you not agree?",1,25900,532,74,273,4067692,0,118,8,3,51,51,51,80013,917872,110038,30,0,14,6,0,1,0,12,0,18,5,True,True
479,A Little Bird Told Me,"When a lovely young person with expensive tastes finds creditors at the door, I find it worthwhile to buy their debt. Then? Why, then they are free. And grateful. One of my pretty birds now has the affections of the tycoon Master Gegeruju, and sings sweetly of his sudden interest in malachite...",1,31330,151,257,273,4067692,0,118,8,3,51,51,51,80013,917873,110038,30,0,14,6,0,1,0,12,0,26,5,True,True
480,Renascence Man,"Passions revive in Master Gegeruju like sap rising in a springtime copse. Having recalled a boyhood lesson from a naturalist, he has entranced us by creating a floating compass out of needles. Such fun─and now done! 'Tis time to restock the sewing cases and make safe the reflecting pool.",1,25900,355,75,273,3999030,0,113,8,1,206,206,32,80011,917874,110031,30,0,14,6,0,1,0,12,0,18,5,True,True
481,It's Only Love,"Love has the master in its Garuda-like grip yet again. This time, he seeks a necklet of moon-bright silver for his inamorata...or was it inamorato? No matter, one is very like the other. The master seeks a beautiful bauble for his beloved; let it be so. ",1,52220,485,75,273,3999030,0,113,8,1,206,206,32,80011,917875,110031,30,0,14,6,0,1,0,12,0,18,5,True,True
482,Get the Green Stuff,"All play and no work makes Master Gegeruju a mere dilettante, and that he shall never be. With his usual, almost preternatural understanding of coming fads, the master has pinpointed malachite jewelry as the coming obsession for Ul'dahn aesthetes, the arbiters of high-society fashion. ",1,31330,151,258,273,3999030,0,113,8,1,206,206,32,80011,917876,110031,30,0,14,6,0,1,0,12,0,26,5,True,True
483,"Actually, It's Loyalty","The Holy See of Ishgard is appointing new clerics to its special inquisitors' office, and they want...a harmless bracelet of office. Ah, what a relief─I mean, what an honor. I am sure that the Holy See will rid the inquisition of its rougher edges. Aquamarine is a symbol of renewal, is it not?",1,72600,596,76,273,3643002,0,122,8,3,385,385,63,80013,917967,110062,35,0,14,6,0,1,0,12,0,19,5,True,True
484,Lode It Up,"I confess, I do enjoy it when some feral prospector upsets the apple cart. One of these worthies has come upon a massive mythril deposit, and the bubble so carefully blown by the mythril cartel has gone “pop!” like a stoat. A lovely opportunity to buy cheap, craft well, and sell later.",1,50380,559,76,273,4067692,0,118,8,3,51,51,51,80013,917968,110038,35,0,14,6,0,1,0,12,0,18,5,True,True
485,Burning the Midnight Oil,"The bill for lamp oil is up at Arrzaneth Ossuary, remains steady at Stillglade Fane, and is down at the Arcanists' Guild. Clearly, the thaumaturges' numbers grow and their influence waxes; we must build up a stock of arms without delay.",1,36890,156,259,273,4067692,0,118,8,3,51,51,51,80013,917969,110038,35,0,14,6,0,1,0,12,0,26,5,True,True
486,Wear Your Patriotic Pin,"“Pure as peridot,” goes the popular expression in the streets and drawing rooms of Ishgard. A woman who carries neither the sword nor the issue of a knight would do well to make known her devotion to the cause. To go unadorned with the pale stone is now cause for mistrust.",1,72600,568,77,273,3643002,0,122,8,2,385,385,63,80012,917970,110062,35,0,14,6,0,1,0,12,0,18,5,True,True
487,Dead Can't Defang,"Deprived of their regular prey, wolves now stalk the caravan routes of Coerthas to ambush travelers and traders. An amulet of wolf fangs is said to protect its wearer, and there is a certain logic in it. The dead can hardly collect these fangs from a wolf and sell them as amulets.",1,50380,485,77,273,3643002,0,122,8,2,385,385,63,80012,917971,110062,35,0,14,6,0,1,0,12,0,18,5,True,True
488,Faith and Fashion,"Did you know that the tradition of mythril earrings dates back to Haldrath, the first Azure Dragoon? I confess I did not. Of all the bits he must have worn during the Founding Wars, I cannot see why the earrings are of import. Icons, symbols, and idols─they are not for me to understand.",1,30230,184,260,273,3643002,0,122,8,2,385,385,63,80012,917972,110062,35,0,14,6,0,1,0,12,0,26,5,True,True
489,Coral on My Mind,The knights of Ishgard also look to the arcanists' art for a new weapon against the dragons. Their reading of the grimoires has revealed that coral is found in the brain of dragons. The knights seek a ring of true coral to pry open the magical implications of this disquieting fact.,1,40730,498,78,273,3643494,0,123,8,3,402,402,63,80013,917973,110063,40,0,14,6,0,1,0,12,0,19,5,True,True
490,When We Were Blings,"Ever since blows to the head were disallowed in training, gladiators seem to have their wits about them. I've never seen such adroit self-promotion─this up-and-comer wears showy jewelry, then hawks replicas. He has a future in commerce once his fighting days are done. Provided he lives, of course.",1,79510,509,78,273,4067692,0,118,8,3,51,51,51,80013,917974,110038,40,0,14,6,0,1,0,12,0,18,5,True,True
491,It's My Business to Know Things,"First item of business: a rush order of coral bracelets. Gegeruju has beaten us to the punch with this craze, the primals take him. Between you and me, there is something uncanny about the master. I wouldn't be surprised if he were a product of some alchemical accident, the wily homunculus...",1,20000,259,261,273,4067692,0,118,8,3,51,51,51,80013,917975,110038,40,0,14,6,0,1,0,12,0,26,5,True,True
492,North Ore South,"Commerce is an ocean, and there are as many tides as there are goods to trade. Now the mythril flows north, to clad Ishgardians against dragon breath. Now the electrum flows south and west, to armor Lominsan throats and Ul'dahn necks. But the gil─ah, the gil flows every which way.",1,79510,631,79,273,3643494,0,123,8,2,402,402,63,80012,917976,110063,40,0,14,6,0,1,0,12,0,18,5,True,True
493,Tough Job Market,"House Durendaire has retained a quintet of thaumaturges, pending a successful trial. The recruits will be given a horn staff and left on the defile to a dragon's nest. If all five stay alive and the dragon does not, they will have the honor of serving the greatest of the High Houses of Ishgard. ",1,67510,390,79,273,3643494,0,123,8,2,402,402,63,80012,917977,110063,40,0,14,6,0,1,0,12,0,18,5,True,True
494,"If You've Got It, Flaunt It","Wartime calls for a show of virtue. “Purity and loyalty!” cry the clerics, and all the lords wear aquamarine pins to signify loyalty. Their ladies are bedizened with peridot to symbolize their purity─so outsized the gems are that this display of chasteness grows positively suggestive. ",1,47700,327,262,273,3643494,0,123,8,2,402,402,63,80012,917978,110063,40,0,14,6,0,1,0,12,0,26,5,True,True
495,Green and Bear It,"The cleansing energy of tourmaline has long cast its benevolent influence on members of Saint Coinach's Find. As the Allagan dig near Silvertear Falls wears on, we fear for the naturalists' humours. While somewhat drastic, specialists assure us of the need for an entire choker of the healing gem.",1,106480,752,80,273,4258823,0,124,8,3,416,416,67,80013,917979,110064,45,0,14,6,0,1,0,12,0,19,5,True,True
496,Gold Is So Last Year,"There is a faddish austerity movement afoot in Gridania. They eschew gold─in favor of electrum. They renounce jade─and embrace amber. Other traders feel that both together is too much, but I shall have these circlets displayed alongside huge collars of jade and gold. Contrast is everything.",1,137400,820,80,273,4067692,0,118,8,3,51,51,51,80013,917980,110038,45,0,14,6,0,1,0,12,0,18,5,True,True
497,The Big Red,"The market for coral bracelets is played out, but the hunger for the beautiful material remains. We must bring this craze to a head, and hence to a dignified end. What better way than with a large and lustrous necklace that puts to shame all the miserly bits of coral hawked by others?",1,45340,277,263,273,4067692,0,118,8,3,51,51,51,80013,917981,110038,45,0,14,6,0,1,0,12,0,26,5,True,True
498,Sew Not Doing This,"I am sorry to say that we have lost our sempster─no, nothing untoward, simply a case of creative differences, one might say. It is just as well, for I admit, many of the Sons are far too heedless of practical concerns. From now on, all Sons shall be given their own needles and a lesson in mending.",1,75570,583,81,273,4258823,0,124,8,3,416,416,67,80013,917982,110064,45,0,14,6,0,1,0,12,0,18,5,True,True
499,Sweet Charity,"Saint Coinach's Find would be as tears in rain were it not for the benefactresses known as the Grey Ladies. For eleven solstices, they have come veiled and silent to stack silver bars upon the sundial. This year they shall receive a tribute of amber rings, laid on the sundial by grateful hands.",1,75570,575,81,273,4258823,0,124,8,3,416,416,67,80013,917983,110064,45,0,14,6,0,1,0,12,0,18,5,True,True
500,Light in the Darkness,"The poor are always with us, and the Sons of Saint Coinach will not turn a blind eye to those upon whom fortune has frowned. The order has decided to mark itself with the wearing of a simple choker. Let the gleam of bronze remind those who suffer that hope, too, is as a glancing light.",1,63890,360,264,273,4258823,0,124,8,3,416,416,67,80013,917984,110064,45,0,14,6,0,1,0,12,0,26,5,True,True
501,"Water, Water Everywhere","Following the Calamity, which saw many of the shallower creeks in the North Shroud dry up completely, a large number of beastkin began an exodus to the Central Shroud in search of fresh water. Unfortunately, some of these creatures can prove extremely violent, and there have already been reports of livestock going missing and children being attacked. To ensure the safety of those who reside in the area, the Trappers' League is petitioning adventurers to seek out the invasive species and slay them.",0.8,0,0,1,269,2648030,3251851,20,1,2,54,90,54,80012,65602,110008,1,0,14,1,20,1,0,34,4,6,5,True,True
502,"No Bane, No Gain","To help them build a resistance to deadly toxins, all Wood Wailer initiates must inhale ever-increasing quantities of poisonous funguar spores daily for a period of seven moons. This procedure relies on a ready supply of the funguar gills whence the spores emanate, and the Lancers' Guild has promised to reward any adventurer willing to aid in their collection.",0.8,0,0,1,269,2648030,3251852,21,1,2,54,90,54,80012,65603,110008,1,0,14,1,20,1,0,34,4,10,5,True,True
503,Scourge of the Saplings,"After a terrible blight which wiped out almost a third of the trees in an area near Lifemend Stump, reforestation efforts have finally begun in earnest. Unfortunately, blight-carrying vilekin are hampering the process by infecting newly planted saplings before they can take root. Master Gabineaux is offering rewards to any adventurers willing to travel to the area and assist in the pests' eradication.",0.8,0,0,1,269,2648030,3251854,22,1,2,54,90,54,80012,65604,110008,1,0,14,1,20,1,0,34,4,7,5,True,True
504,Stay for a Vile,"As their name implies, vilekin are foul creatures who spread filth and disease. Not only are their constant buzzings a nuisance, but their bites can invoke all manner of blights and sicknesses. To protect the local fauna from these pests, the Trappers' League, with approval from Stillglade Fane, has not only issued an edict allowing the hunting of certain vilekin, but will pay good gil when presented with proof of extermination.",0.8,0,0,1,269,2648030,3251851,20,1,2,54,90,54,80012,65609,110008,1,0,14,1,20,1,0,34,4,11,5,True,True
505,Nutbreaker Suite,"Quickness in the field is a trait highly valued amongst lancers, and therefore Wood Wailer recruits are forced to endure a number of rigorous training exercises in order to improve agility─one of those being what veteran instructors call “the chase.” While seemingly simple─catching a squirrel released into the wild and bringing it back to the Bannock─the tiny creatures are remarkably nimble, and it has been known to take some recruits several turns of the sun to complete the task. The Wood Wailers are in constant need of new squirrels to use in the exercise, and will pay for any pacified and delivered alive.",0.8,0,0,1,269,2648030,3251852,21,1,2,54,90,54,80012,65610,110008,1,0,14,1,20,1,0,34,4,23,5,True,True
506,Picking Up the Piercers,"The Wood Wailers seek volunteers to locate and collect practice spears left in the field after a large-scale training exercise held two days past. Those accepting the task are recommended to arm themselves, as the area in question is known to be populated with dangerous creatures.",0.8,0,0,1,269,2648030,3251854,21,1,2,54,90,54,80012,65611,110008,1,0,14,1,20,1,0,34,4,40,5,True,True
507,Bug Looks Like a Lady,"Ladybugs may be classified as vilekin, but they are anything but vile. In fact, they feed on the very vermin who infest our crops here at the Red Rooster Stead, making them more than welcome in our fields. That is, the ones who aren't carrying the terrible leafbleed blight. Rumor states several infected ladybugs hitched a ride on a merchant's vessel carrying fruit from Gridania. Now, not only are they spreading the sickness to the crops, but to healthy La Noscean ladybugs as well. The Stead is looking for adventurers to seek out the carriers of the blight and eliminate them, trying not to harm any of the unaffected ladybugs in the process.",0.8,0,0,1,269,3998968,4167141,46,1,1,31,200,31,80011,65702,110028,1,0,14,1,20,1,0,34,4,6,5,True,True
508,獲得任務：オーレリアのバラスト袋,強い海風で吹き上げられた浮クラゲ「オーレリア」が漂着してきている。このままでは彼らが排出する海水で、畑の土壌が汚染され塩害が発生してしまうだろう。奴らを狩り「オーレリアのバラスト袋」を回収してほしい。,0.8,0,0,1,269,3998968,4167140,47,1,1,31,200,31,80011,65703,110028,1,0,14,1,20,1,0,34,4,10,5,True,True
509,Ain't Nobody Got Time for Rats,"Every summer, we lose more than a quarter of our yield here at the Red Rooster Stead to a plague of filthy rats who sneak into the fields at night and eat the young vegetables straight off the vine. Every winter, we lose another quarter to the same rats when they chew their way into our storage silos. If the quick-breeding pests are not continuously dealt with, our losses will grow even larger, and I will be forced to abandon the farm. The Stead seeks fleet-footed adventurers to come and chase down the creatures so that my family and I might rest easily. ",0.8,0,0,1,269,3998968,4167140,46,1,1,31,200,31,80011,65704,110028,1,0,14,1,20,1,0,34,4,7,5,True,True
510,A Long and Winding Road,"We Yellowjackets of the second levy are ordered to patrol the myriad roads of middle and lower La Noscea, ensuring safe passage for the merchants and travelers who frequent them. Unfortunately, since the Calamity, there are simply not enough men and women in our ranks to cover every malm, which is why we seek the assistance of adventurers in slaying those beasts who wander too close to the outlets.",0.8,0,0,1,269,3998968,4167143,53,1,1,31,200,31,80011,65705,110028,1,0,14,1,20,1,0,34,4,11,5,True,True
511,On the Lamb,"Ever since our old sheep hound was mangled by a pair of megalocrabs, his replacement has caused us nothing but trouble. Not only does the flea-ridden mutt run slower than a one-legged stag, but he spends most of the day looking for some tree to mark, when he isn't eating the chickens' feed. Thanks to him, we lose nigh on half a dozen of our flock every day, which is why, until our faithful old hound's legs heal, we require adventurers to find the stray sheep and lead them back to the Stead. They may be a tad overstrung, so a little coercing with your blade may be required before soothing them.",0.8,0,0,1,269,3998968,4167142,48,1,1,31,200,31,80011,65706,110028,1,0,14,1,20,1,0,34,4,23,5,True,True
