10010,"Annoy the Void",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,222,111010,0,0,0,2300,2314,0,0,30,40,18,10,0,3,4,0,0,30,31,4,1,1,1,1,1,0,0,1,-1,True,True
10011,"Shadow and Claw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,223,111011,0,0,0,3000,3013,0,0,30,40,18,11,0,3,4,0,0,35,36,4,1,1,1,1,1,0,0,1,-1,True,True
10012,"Long Live the Queen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,298,111012,0,0,0,3100,3117,0,0,30,40,18,12,0,3,4,0,0,35,36,4,1,1,1,1,1,0,0,1,-1,True,True
10013,"Ward Up",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,299,111013,0,0,0,3200,3221,0,0,30,40,18,13,0,3,4,0,0,40,41,4,1,1,1,1,1,0,0,1,-1,True,True
10014,"Solemn Trinity",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,300,111014,0,0,0,3300,3322,0,0,30,40,18,14,0,3,4,0,0,40,41,8,1,2,2,2,2,0,0,1,-1,True,True
10015,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,60,0,18,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,1,-1,True,True
30000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,60,0,18,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,1,-1,True,True
30001,"Labyrinth of the Ancients",0,0,0,0,0,0,0,0,0,0,0,50,0,40,0,0,10,20,30,0,0,0,0,0,0,0,0,0,0,0,0,100,409,4317125,174,112033,0,0,0,4700,4708,0,0,120,180,18,1,0,1,0,0,0,50,50,8,3,2,2,2,2,50,0,4,-1,True,False
30002,"the Binding Coil of Bahamut - Turn 1",0,0,0,0,0,0,0,0,0,0,0,100,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,375,4293363,241,112043,0,0,1466,4100,4101,0,6,90,146,18,4,0,1,0,0,0,50,50,8,1,2,2,2,2,70,0,2,-1,True,True
30003,"the Binding Coil of Bahamut - Turn 2",0,0,0,0,0,0,0,0,0,0,0,100,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,380,4294907,242,112044,0,0,1459,0,0,0,6,90,147,18,5,0,1,0,0,0,50,50,8,1,2,2,2,2,73,0,1,-1,True,True
30004,"the Binding Coil of Bahamut - Turn 3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,382,4294864,243,112045,0,0,0,4200,4201,0,0,90,146,18,6,0,1,0,0,0,50,50,8,1,2,2,2,2,70,0,1,-1,True,True
30005,"the Binding Coil of Bahamut - Turn 4",0,0,0,0,0,0,0,0,0,0,0,100,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,4374569,244,112046,0,0,0,4300,4300,0,6,90,146,18,7,0,1,0,0,0,50,50,8,1,2,2,2,2,77,0,1,-1,True,True
30006,"the Binding Coil of Bahamut - Turn 5",0,0,0,0,0,0,0,0,0,0,0,100,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,385,4294951,245,112047,0,0,1482,0,0,0,6,90,146,18,8,0,1,0,0,0,50,50,8,1,2,2,2,2,82,0,1,-1,True,True
30007,"the Second Coil of Bahamut - Turn 1",0,0,0,0,0,0,0,0,0,0,0,100,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,476,4616593,355,112038,0,0,2609,5600,5600,0,6,90,202,18,9,0,1,0,0,0,50,50,8,1,2,2,2,2,90,0,1,-1,True,True
30008,"the Second Coil of Bahamut - Turn 2",0,0,0,0,0,0,0,0,0,0,0,100,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,4646974,356,112039,0,0,2610,5700,5700,0,6,90,202,18,10,0,1,0,0,0,50,50,8,1,2,2,2,2,95,0,1,-1,True,True
30009,"the Second Coil of Bahamut - Turn 3",0,0,0,0,0,0,0,0,0,0,0,100,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,485,4649327,357,112040,0,0,2611,5800,5800,0,6,90,202,18,11,0,1,0,0,0,50,50,8,1,2,2,2,2,100,0,1,-1,True,True
30010,"the Second Coil of Bahamut - Turn 4",0,0,0,0,0,0,0,0,0,0,0,100,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,489,0,358,112041,0,0,2612,5900,5905,0,6,90,198,18,12,0,1,0,0,0,50,50,8,1,2,2,2,2,105,0,1,-1,True,True
30011,"Syrcus Tower",0,0,0,0,0,0,0,0,0,0,0,50,0,40,0,0,10,20,30,0,0,0,0,0,0,0,0,0,0,0,0,100,550,4723161,372,112061,0,0,2824,6300,6325,0,0,120,218,18,2,0,1,0,0,0,50,50,8,3,1,2,2,3,70,0,4,-1,True,False
30012,"the Second Coil of Bahamut (Savage) - Turn 1",0,0,0,0,0,0,0,0,0,0,0,100,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,596,4616593,380,112038,0,0,2609,5600,5600,0,0,90,202,18,13,0,1,0,0,1,50,50,8,1,2,2,2,2,0,0,1,-1,True,True
30013,"the Second Coil of Bahamut (Savage) - Turn 2",0,0,0,0,0,0,0,0,0,0,0,100,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,4646974,381,112039,0,0,2610,5700,5700,0,0,90,202,18,14,0,1,0,0,1,50,50,8,1,2,2,2,2,0,0,1,-1,True,True
30014,"the Second Coil of Bahamut (Savage) - Turn 3",0,0,0,0,0,0,0,0,0,0,0,100,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,598,4649327,382,112040,0,0,2611,5800,5800,0,0,90,202,18,15,0,1,0,0,1,50,50,8,1,2,2,2,2,0,0,1,-1,True,True
30015,"the Second Coil of Bahamut (Savage) - Turn 4",0,0,0,0,0,0,0,0,0,0,0,100,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,599,0,383,112041,0,0,2612,5900,5905,0,0,90,198,18,16,0,1,0,0,1,50,50,8,1,2,2,2,2,0,0,1,-1,True,True
30016,"the Final Coil of Bahamut - Turn 1",0,0,0,0,0,0,0,0,0,0,0,100,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,631,4894217,193,112069,0,0,3192,6900,6900,0,6,90,146,18,17,0,1,0,0,0,50,50,8,1,2,2,2,2,110,0,1,-1,True,True
30017,"the Final Coil of Bahamut - Turn 2",0,0,0,0,0,0,0,0,0,0,0,100,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,658,4895391,194,112070,0,0,3197,7000,7000,0,6,90,202,18,18,0,1,0,0,0,50,50,8,1,2,2,2,2,115,0,1,-1,True,True
30018,"the Final Coil of Bahamut - Turn 3",0,0,0,0,0,0,0,0,0,0,0,100,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,634,0,195,112071,0,0,3204,0,0,0,6,90,236,18,19,0,1,0,0,0,50,50,8,1,2,2,2,2,120,0,1,-1,True,True
30019,"the Final Coil of Bahamut - Turn 4",0,0,0,0,0,0,0,0,0,0,0,100,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,638,0,196,112072,0,0,3210,7200,7205,0,6,90,240,18,20,0,1,0,0,0,50,50,8,1,2,2,2,2,123,0,1,-1,True,True
30020,"the World of Darkness",0,0,0,0,0,0,0,0,0,0,18,50,0,40,0,0,10,20,30,0,0,0,0,0,0,0,0,0,0,0,0,100,774,5032239,151,112079,0,0,0,7400,7418,0,0,120,247,18,3,0,1,0,0,0,50,50,8,3,1,2,3,2,90,0,4,-1,True,False
30021,"Alexander - The Fist of the Father",0,0,0,0,0,0,0,0,0,0,0,0,40,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,998,5787758,442,112095,0,0,3747,9200,9202,0,0,90,323,18,30,1,1,0,1,0,60,60,8,1,2,2,2,2,170,0,2,-1,True,True
30022,"Alexander - The Cuff of the Father",0,0,0,0,0,0,0,0,0,0,0,0,40,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1001,5787830,443,112096,0,0,0,9300,9308,0,0,90,323,18,31,1,1,0,1,0,60,60,8,1,2,2,2,2,170,0,1,-1,True,True
30023,"Alexander - The Arm of the Father",0,0,0,0,0,0,0,0,0,0,0,0,40,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1004,5787952,444,112097,0,0,3765,9400,9401,0,0,90,323,18,32,1,1,0,1,0,60,60,8,1,2,2,2,2,170,0,1,-1,True,True
30024,"Alexander - The Burden of the Father",0,0,0,0,0,0,0,0,0,0,0,0,40,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1007,0,445,112098,0,0,3772,0,0,0,0,90,327,18,33,1,1,0,1,0,60,60,8,1,2,2,2,2,170,0,1,-1,True,True
30025,"Alexander - The Fist of the Father (Savage)",0,0,0,0,0,0,0,0,0,0,40,0,100,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1027,5911087,449,112099,0,0,3747,9201,9202,0,0,90,323,18,34,1,1,0,0,1,60,60,8,1,2,2,2,2,0,0,2,-1,True,True
30026,"Alexander - The Cuff of the Father (Savage)",0,0,0,0,0,0,0,0,0,0,41,0,100,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1030,5908675,450,112100,0,0,0,9303,9308,0,0,90,323,18,35,1,1,0,0,1,60,60,8,1,2,2,2,2,0,0,1,-1,True,True
30027,"Alexander - The Arm of the Father (Savage)",0,0,0,0,0,0,0,0,0,0,42,0,100,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1032,5911896,451,112101,0,0,3765,9400,9401,0,0,90,323,18,36,1,1,0,0,1,60,60,8,1,2,2,2,2,0,0,1,-1,True,True
30028,"Alexander - The Burden of the Father (Savage)",0,0,0,0,0,0,0,0,0,0,43,0,100,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1034,0,452,112102,0,0,3772,0,0,0,0,90,327,18,37,1,1,0,0,1,60,60,8,1,2,2,2,2,0,0,1,-1,True,True
30029,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,60,0,18,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,1,-1,True,True
50000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,60,0,18,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,1,-1,True,True
50001,"the Borderland Ruins (Secure)",0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,112064,0,0,0,0,0,0,0,30,0,18,7,0,6,7,0,0,50,50,8,9,0,0,0,0,0,80,1,-1,True,False
50002,"\xe2\x98\x85the Carteneau Flats: Borderland Ruins",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,149,112064,0,0,0,0,0,0,0,20,0,18,999,0,6,0,0,0,50,50,8,9,0,0,0,0,0,80,1,-1,True,False
50003,"the Borderland Ruins (Slaughter)",0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,112064,0,0,0,0,0,50001,0,15,0,18,8,0,6,7,0,0,50,50,8,9,0,0,0,0,0,80,1,-1,True,False
50004,"Seal Rock (Seize)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,112108,0,0,0,8900,8900,50001,0,20,0,18,20,1,6,7,0,0,60,60,8,9,0,0,0,0,150,150,1,-1,True,False
50005,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,60,0,18,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,1,-1,True,True
40000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,60,0,18,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,1,-1,True,True
40001,"the Wolves' Den",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,175,112024,0,0,0,0,0,0,0,30,1082,18,1,0,5,0,0,0,30,30,4,2,1,1,1,1,0,0,1,-1,True,False
40002,"the Wolves' Den",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,336,112024,0,0,0,0,0,40001,0,30,1082,18,2,0,5,0,0,0,40,40,4,2,1,1,1,1,0,0,1,-1,True,False
40003,"the Wolves' Den (Matched Party)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,337,112024,0,0,0,0,0,40001,0,30,1082,18,3,0,5,0,0,2,50,50,4,2,1,1,1,1,0,0,1,-1,True,False
40004,"the Wolves' Den (Light Party)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,352,112024,0,0,0,0,0,40001,0,30,1111,18,4,0,5,0,0,1,50,50,4,2,1,1,1,1,0,0,1,-1,True,False
65000,"the Seventh Gate of Hell",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,60,0,18,0,0,2,0,0,0,1,0,4,1,0,0,0,0,0,0,1,-1,True,True
65001,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,60,0,18,0,0,2,0,0,0,1,0,8,9,2,2,2,2,0,0,1,-1,True,True
