45,"\xe3\x82\xb9\xe3\x82\xad\xe3\x83\xab\xe3\x82\xb9\xe3\x83\x94\xe3\x83\xbc\xe3\x83\x89","\xe3\x82\xa6\xe3\x82\xa7\xe3\x83\x9d\xe3\x83\xb3\xe3\x82\xb9\xe3\x82\xad\xe3\x83\xab\xe3\x81\xae\xe3\x82\xad\xe3\x83\xa3\xe3\x82\xb9\xe3\x83\x88\xe3\x82\xbf\xe3\x82\xa4\xe3\x83\xa0\xe3\x82\x84\xe3\x83\xaa\xe3\x82\xad\xe3\x83\xa3\xe3\x82\xb9\xe3\x83\x88\xe3\x82\xbf\xe3\x82\xa4\xe3\x83\xa0\xe3\x81\xa8\xe3\x80\x81\xe7\x89\xa9\xe7\x90\x86\xe6\x94\xbb\xe6\x92\x83\xe3\x81\xae\xe7\xb6\x99\xe7\xb6\x9a\xe3\x83\x80\xe3\x83\xa1\xe3\x83\xbc\xe3\x82\xb8\xe5\x8a\xb9\xe6\x9e\x9c\xe3\x81\x8c\xe4\xb8\x8e\xe3\x81\x88\xe3\x82\x8b\xe3\x83\x80\xe3\x83\xa1\xe3\x83\xbc\xe3\x82\xb8\xe9\x87\x8f\xe3\x81\xab\xe5\xbd\xb1\xe9\x9f\xbf\xe3\x82\x92\xe4\xb8\x8e\xe3\x81\x88\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82\x02\x10\x01\x03\xe3\x82\xb9\xe3\x82\xad\xe3\x83\xab\xe3\x82\xb9\xe3\x83\x94\xe3\x83\xbc\xe3\x83\x89\xe3\x81\x8c\xe9\xab\x98\xe3\x81\x84\xe3\x81\xbb\xe3\x81\xa9\xe3\x80\x81\xe3\x82\xa6\xe3\x82\xa7\xe3\x83\x9d\xe3\x83\xb3\xe3\x82\xb9\xe3\x82\xad\xe3\x83\xab\xe3\x81\xae\xe3\x82\xad\xe3\x83\xa3\xe3\x82\xb9\xe3\x83\x88\xe3\x82\xbf\xe3\x82\xa4\xe3\x83\xa0\xe3\x82\x84\xe3\x83\xaa\xe3\x82\xad\xe3\x83\xa3\xe3\x82\xb9\xe3\x83\x88\xe3\x82\xbf\xe3\x82\xa4\xe3\x83\xa0\xe3\x82\x92\xe7\x9f\xad\xe7\xb8\xae\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82\x02\x10\x01\x03\xe5\x8a\xa0\xe3\x81\x88\xe3\x81\xa6\xe7\xb6\x99\xe7\xb6\x9a\xe3\x83\x80\xe3\x83\xa1\xe3\x83\xbc\xe3\x82\xb8\xe5\x8a\xb9\xe6\x9e\x9c\xe3\x81\xae\xe3\x83\x80\xe3\x83\xa1\xe3\x83\xbc\xe3\x82\xb8\xe9\x87\x8f\xe3\x81\x8c\xe5\xa2\x97\xe5\x8a\xa0\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82",10,4,8,13,8,6,13,8,6,6,6,6,14,7,21,42,0,21,50,34,34,100,100,100,100,100,100,100,100,100,100,100,100,100,31
46,"\xe3\x82\xb9\xe3\x83\x9a\xe3\x83\xab\xe3\x82\xb9\xe3\x83\x94\xe3\x83\xbc\xe3\x83\x89","\xe9\xad\x94\xe6\xb3\x95\xe3\x81\xae\xe3\x82\xad\xe3\x83\xa3\xe3\x82\xb9\xe3\x83\x88\xe3\x82\xbf\xe3\x82\xa4\xe3\x83\xa0\xe3\x82\x84\xe3\x83\xaa\xe3\x82\xad\xe3\x83\xa3\xe3\x82\xb9\xe3\x83\x88\xe3\x82\xbf\xe3\x82\xa4\xe3\x83\xa0\xe3\x81\xa8\xe7\xb6\x99\xe7\xb6\x9a\xe3\x83\x80\xe3\x83\xa1\xe3\x83\xbc\xe3\x82\xb8\xe5\x8a\xb9\xe6\x9e\x9c\xe3\x81\x8c\xe4\xb8\x8e\xe3\x81\x88\xe3\x82\x8b\xe3\x83\x80\xe3\x83\xa1\xe3\x83\xbc\xe3\x82\xb8\xe9\x87\x8f\xe3\x80\x81\xe7\xb6\x99\xe7\xb6\x9a\xe5\x9b\x9e\xe5\xbe\xa9\xe5\x8a\xb9\xe6\x9e\x9c\xe3\x81\xae\xe5\x8a\xb9\xe6\x9e\x9c\xe9\x87\x8f\xe3\x81\xab\xe5\xbd\xb1\xe9\x9f\xbf\xe3\x82\x92\xe4\xb8\x8e\xe3\x81\x88\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82\x02\x10\x01\x03\xe3\x82\xb9\xe3\x83\x9a\xe3\x83\xab\xe3\x82\xb9\xe3\x83\x94\xe3\x83\xbc\xe3\x83\x89\xe3\x81\x8c\xe9\xab\x98\xe3\x81\x84\xe3\x81\xbb\xe3\x81\xa9\xe3\x80\x81\xe9\xad\x94\xe6\xb3\x95\xe3\x81\xae\xe3\x82\xad\xe3\x83\xa3\xe3\x82\xb9\xe3\x83\x88\xe3\x82\xbf\xe3\x82\xa4\xe3\x83\xa0\xe3\x82\x84\xe3\x83\xaa\xe3\x82\xad\xe3\x83\xa3\xe3\x82\xb9\xe3\x83\x88\xe3\x82\xbf\xe3\x82\xa4\xe3\x83\xa0\xe3\x82\x92\xe7\x9f\xad\xe7\xb8\xae\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82\x02\x10\x01\x03\xe5\x8a\xa0\xe3\x81\x88\xe3\x81\xa6\xe7\xb6\x99\xe7\xb6\x9a\xe3\x83\x80\xe3\x83\xa1\xe3\x83\xbc\xe3\x82\xb8\xe5\x8a\xb9\xe6\x9e\x9c\xe3\x81\xae\xe3\x83\x80\xe3\x83\xa1\xe3\x83\xbc\xe3\x82\xb8\xe9\x87\x8f\xe3\x81\xa8\xe7\xb6\x99\xe7\xb6\x9a\xe5\x9b\x9e\xe5\xbe\xa9\xe5\x8a\xb9\xe6\x9e\x9c\xe3\x81\xae\xe5\x9b\x9e\xe5\xbe\xa9\xe9\x87\x8f\xe3\x81\x8c\xe5\xa2\x97\xe5\x8a\xa0\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82",10,4,8,13,8,6,13,8,6,6,6,6,14,7,21,42,0,21,50,34,34,100,100,100,100,100,100,100,100,100,100,100,100,100,32
47,"\xe9\x80\x9f\xe5\xba\xa6",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,33
48,"\xe3\x83\xa2\xe3\x83\xa9\xe3\x83\xa","\xe5\xaf\xbe\xe6\x88\xa6\xe3\x83\x90\xe3\x83\x88\xe3\x83\xab\xe3\x82\xb3\xe3\x83\xb3\xe3\x83\x86\xe3\x83\xb3\xe3\x83\x84\xe3\x81\xab\xe3\x81\x8a\xe3\x81\x84\xe3\x81\xa6\xe3\x80\x81\xe7\x89\xa9\xe7\x90\x86\xe9\x98\xb2\xe5\xbe\xa1\xe5\x8a\x9b\xe3\x81\xa8\xe9\xad\x94\xe6\xb3\x95\xe9\x98\xb2\xe5\xbe\xa1\xe5\x8a\x9b\xe3\x81\xae\xe4\xbb\xa3\xe3\x82\x8f\xe3\x82\x8a\xe3\x81\xab\xe3\x80\x81\xe4\xbb\x96\xe3\x81\xae\xe3\x83\x97\xe3\x83\xac\xe3\x82\xa4\xe3\x83\xa4\xe3\x83\xbc\xe3\x81\x8b\xe3\x82\x89\xe5\x8f\x97\xe3\x81\x91\xe3\x82\x8b\xe3\x83\x80\xe3\x83\xa1\xe3\x83\xbc\xe3\x82\xb8\xe9\x87\x8f\xe3\x81\xab\xe5\xbd\xb1\xe9\x9f\xbf\xe3\x82\x92\xe4\xb8\x8e\xe3\x81\x88\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82\x02\x10\x01\x03\xe5\x8a\xa0\xe3\x81\x88\xe3\x81\xa6\xe4\xbb\x96\xe3\x81\xae\xe3\x83\x97\xe3\x83\xac\xe3\x82\xa4\xe3\x83\xa4\xe3\x83\xbc\xe3\x81\xab\xe4\xb8\x8e\xe3\x81\x88\xe3\x82\x8b\xe3\x83\x80\xe3\x83\xa1\xe3\x83\xbc\xe3\x82\xb8\xe9\x87\x8f\xe3\x81\xab\xe3\x82\x82\xe5\xbd\xb1\xe9\x9f\xbf\xe3\x82\x92\xe4\xb8\x8e\xe3\x81\x88\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82",10,4,8,13,8,6,13,8,6,6,6,6,14,7,21,42,0,21,50,34,34,100,100,100,100,100,100,100,100,100,100,100,100,100,34
49,"\xe6\x95\xb5\xe8\xa6\x96",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
50,"\xe6\x95\xb5\xe8\xa6\x96-",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
51,"\xe5\x88\x86\xe8\xa7\xa3\xe7\xb2\xbe\xe5\xba\xa6",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
52,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
53,"\xe3\x83\xaa\xe3\x82\xb8\xe3\x82\xa7\xe3\x83\x8d",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
54,"\xe3\x83\xaa\xe3\x83\x95\xe3\x83\xac\xe3\x82\xb7\xe3\x83\xa5",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
55,"\xe7\xa7\xbb\xe5\x8b\x95\xe9\x80\x9f\xe5\xba\xa6",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
56,"\xe3\x82\xb9\xe3\x83\x91\xe3\x82\xa4\xe3\x82\xaf\xe5\x8a\xb9\xe6\x9e\x9c",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
57,"\xe3\x82\xb9\xe3\x83\xad\xe3\x82\xa6\xe8\x80\x90\xe6\x80\xa7","\xe3\x82\xb9\xe3\x83\xad\xe3\x82\xa6\xe3\x81\xae\xe5\x8a\xb9\xe6\x9e\x9c\xe6\x99\x82\xe9\x96\x93\xe3\x82\x92\xe7\x9f\xad\xe7\xb8\xae\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82",14,0,14,14,14,14,14,14,0,0,0,0,14,14,28,56,0,28,70,42,42,100,100,100,100,100,100,100,100,100,100,100,100,100,39
58,"\xe7\x9f\xb3\xe5\x8c\x96\xe8\x80\x90\xe6\x80\xa7",,14,0,14,14,14,14,14,14,0,0,0,0,14,14,28,56,0,28,70,42,42,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
59,"\xe9\xba\xbb\xe7\x97\xba\xe8\x80\x90\xe6\x80\xa7",,14,0,14,14,14,14,14,14,0,0,0,0,14,14,28,56,0,28,70,42,42,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
60,"\xe6\xb2\x88\xe9\xbb\x99\xe8\x80\x90\xe6\x80\xa7","\xe6\xb2\x88\xe9\xbb\x99\xe3\x81\xae\xe5\x8a\xb9\xe6\x9e\x9c\xe6\x99\x82\xe9\x96\x93\xe3\x82\x92\xe7\x9f\xad\xe7\xb8\xae\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82",14,0,14,14,14,14,14,14,0,0,0,0,14,14,28,56,0,28,70,42,42,100,100,100,100,100,100,100,100,100,100,100,100,100,40
61,"\xe6\x9a\x97\xe9\x97\x87\xe8\x80\x90\xe6\x80\xa7","\xe6\x9a\x97\xe9\x97\x87\xe3\x81\xae\xe5\x8a\xb9\xe6\x9e\x9c\xe6\x99\x82\xe9\x96\x93\xe3\x82\x92\xe7\x9f\xad\xe7\xb8\xae\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82",14,0,14,14,14,14,14,14,0,0,0,0,14,14,28,56,0,28,70,42,42,100,100,100,100,100,100,100,100,100,100,100,100,100,41
62,"\xe6\xaf\x92\xe8\x80\x90\xe6\x80\xa7","\xe6\xaf\x92\xe3\x81\xae\xe5\x8a\xb9\xe6\x9e\x9c\xe6\x99\x82\xe9\x96\x93\xe3\x82\x92\xe7\x9f\xad\xe7\xb8\xae\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82",14,0,14,14,14,14,14,14,0,0,0,0,14,14,28,56,0,28,70,42,42,100,100,100,100,100,100,100,100,100,100,100,100,100,42
63,"\xe3\x82\xb9\xe3\x82\xbf\xe3\x83\xb3\xe8\x80\x90\xe6\x80\xa7","\xe3\x82\xb9\xe3\x82\xbf\xe3\x83\xb3\xe3\x81\xae\xe5\x8a\xb9\xe6\x9e\x9c\xe6\x99\x82\xe9\x96\x93\xe3\x82\x92\xe7\x9f\xad\xe7\xb8\xae\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82",14,0,14,14,14,14,14,14,0,0,0,0,14,14,28,56,0,28,70,42,42,100,100,100,100,100,100,100,100,100,100,100,100,100,43
64,"\xe7\x9d\xa1\xe7\x9c\xa0\xe8\x80\x90\xe6\x80\xa7","\xe7\x9d\xa1\xe7\x9c\xa0\xe3\x81\xae\xe5\x8a\xb9\xe6\x9e\x9c\xe6\x99\x82\xe9\x96\x93\xe3\x82\x92\xe7\x9f\xad\xe7\xb8\xae\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82",14,0,14,14,14,14,14,14,0,0,0,0,14,14,28,56,0,28,70,42,42,100,100,100,100,100,100,100,100,100,100,100,100,100,44
65,"\xe3\x83\x90\xe3\x82\xa4\xe3\x83\xb3\xe3\x83\x89\xe8\x80\x90\xe6\x80\xa7","\xe3\x83\x90\xe3\x82\xa4\xe3\x83\xb3\xe3\x83\x89\xe3\x81\xae\xe5\x8a\xb9\xe6\x9e\x9c\xe6\x99\x82\xe9\x96\x93\xe3\x82\x92\xe7\x9f\xad\xe7\xb8\xae\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82",14,0,14,14,14,14,14,14,0,0,0,0,14,14,28,56,0,28,70,42,42,100,100,100,100,100,100,100,100,100,100,100,100,100,45
66,"\xe3\x83\x98\xe3\x83\xb4\xe3\x82\xa3\xe8\x80\x90\xe6\x80\xa7","\xe3\x83\x98\xe3\x83\xb4\xe3\x82\xa3\xe3\x81\xae\xe5\x8a\xb9\xe6\x9e\x9c\xe6\x99\x82\xe9\x96\x93\xe3\x82\x92\xe7\x9f\xad\xe7\xb8\xae\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82",14,0,14,14,14,14,14,14,0,0,0,0,14,14,28,56,0,28,70,42,42,100,100,100,100,100,100,100,100,100,100,100,100,100,46
67,"\xe6\xad\xbb\xe3\x81\xae\xe5\xae\xa3\xe5\x91\x8a\xe8\x80\x90\xe6\x80\xa7",,14,0,14,14,14,14,14,14,0,0,0,0,14,14,28,56,0,28,70,42,42,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
68,"\xe8\xa3\x85\xe5\x82\x99\xe6\xb6\x88\xe8\x80\x97\xe8\x80\x90\xe6\x80\xa7",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
69,"\xe9\x8c\xac\xe7\xb2\xbe\xe5\xba\xa6\xe4\xb8\x8a\xe6\x98\x87\xe9\x87\x8f",,10,2,8,8,8,8,8,8,8,8,8,8,12,6,16,32,0,16,40,24,24,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
70,"\xe4\xbd\x9c\xe6\xa5\xad\xe7\xb2\xbe\xe5\xba\xa6","\xe8\xa3\xbd\xe4\xbd\x9c\xe3\x81\xa7\xe3\x81\xae\xe4\xbd\x9c\xe6\xa5\xad\xe3\x81\xae\xe9\x80\xb2\xe3\x81\xbf\xe6\x96\xb9\xe3\x81\xab\xe5\xbd\xb1\xe9\x9f\xbf\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82\x02\x10\x01\x03\xe4\xbd\x9c\xe6\xa5\xad\xe7\xb2\xbe\xe5\xba\xa6\xe3\x81\x8c\xe9\xab\x98\xe3\x81\x84\xe3\x81\xbb\xe3\x81\xa9\xe3\x80\x81\xe4\xbd\x9c\xe6\xa5\xad\xe3\x81\x8c\xe5\xa4\x9a\xe3\x81\x8f\xe9\x80\xb2\xe3\x81\xbf\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82",35,35,1,30,1,1,1,1,1,1,1,1,35,35,31,33,0,2,34,32,32,100,100,100,100,100,100,100,100,100,100,100,100,100,35
71,"\xe5\x8a\xa0\xe5\xb7\xa5\xe7\xb2\xbe\xe5\xba\xa6","\xe8\xa3\xbd\xe4\xbd\x9c\xe3\x81\xa7\xe3\x81\xae\xe5\x93\x81\xe8\xb3\xaa\xe3\x81\xae\xe4\xb8\x8a\xe3\x81\x8c\xe3\x82\x8a\xe6\x96\xb9\xe3\x81\xab\xe5\xbd\xb1\xe9\x9f\xbf\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82\x02\x10\x01\x03\xe5\x8a\xa0\xe5\xb7\xa5\xe7\xb2\xbe\xe5\xba\xa6\xe3\x81\x8c\xe9\xab\x98\xe3\x81\x84\xe3\x81\xbb\xe3\x81\xa9\xe3\x80\x81\xe5\x93\x81\xe8\xb3\xaa\xe3\x81\x8c\xe5\xa4\x9a\xe3\x81\x8f\xe4\xb8\x8a\xe3\x81\x8c\xe3\x82\x8a\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82",20,20,10,10,10,10,10,10,1,1,1,1,20,20,20,40,0,20,50,30,30,100,100,100,100,100,100,100,100,100,100,100,100,100,36
72,"\xe7\x8d\xb2\xe5\xbe\x97\xe5\x8a\x9","\xe6\x8e\xa1\xe9\x9b\x86\xe3\x81\xa7\xe3\x81\xae\xe3\x82\xa2\xe3\x82\xa4\xe3\x83\x86\xe3\x83\xa0\xe3\x81\xae\xe7\x8d\xb2\xe5\xbe\x97\xe7\x8e\x87\xe3\x81\xab\xe5\xbd\xb1\xe9\x9f\xbf\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82\x02\x10\x01\x03\xe7\x8d\xb2\xe5\xbe\x97\xe5\x8a\x9b\xe3\x81\x8c\xe9\xab\x98\xe3\x81\x84\xe3\x81\xbb\xe3\x81\xa9\xe3\x80\x81\xe7\x8d\xb2\xe5\xbe\x97\xe7\x8e\x87\xe3\x81\x8c\xe9\xab\x98\xe3\x81\x8f\xe3\x81\xaa\xe3\x82\x8a\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82",35,20,1,20,15,1,10,1,1,1,1,1,35,35,21,46,0,11,47,45,31,100,100,100,100,100,100,100,100,100,100,100,100,100,37
73,"\xe8\xad\x98\xe8\xb3\xaa\xe5\x8a\x9","\xe6\x8e\xa1\xe9\x9b\x86\xe3\x81\xa7\xe3\x81\xae\xe3\x82\xa2\xe3\x82\xa4\xe3\x83\x86\xe3\x83\xa0\xe3\x81\xaeHQ\xe7\x8d\xb2\xe5\xbe\x97\xe7\x8e\x87\xe3\x81\xab\xe5\xbd\xb1\xe9\x9f\xbf\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82\x02\x10\x01\x03\xe8\xad\x98\xe8\xb3\xaa\xe5\x8a\x9b\xe3\x81\x8c\xe9\xab\x98\xe3\x81\x84\xe3\x81\xbb\xe3\x81\xa9\xe3\x80\x81HQ\xe7\x8d\xb2\xe5\xbe\x97\xe7\x8e\x87\xe3\x81\x8c\xe9\xab\x98\xe3\x81\x8f\xe3\x81\xaa\xe3\x82\x8a\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82",20,35,20,10,1,5,1,10,1,1,1,1,20,20,30,22,0,11,42,12,21,100,100,100,100,100,100,100,100,100,100,100,100,100,38
