265,"Enhanced Stealth V","Increases the range of enemies avoidable when using Stealth to level 57.",0,5464,57,17,53,0,18,False
266,"Enhanced Stealth VI","Increases the range of enemies avoidable when using Stealth to level 60.",0,5465,60,17,56,0,18,False
267,"Gulleye IV","Allows you to discern the location of fishing holes up to level 55.",0,5491,55,18,55,0,19,False
268,"Gulleye V","Allows you to discern the location of fishing holes up to level 60.",0,5492,60,18,60,0,19,False
269,"Cloudfishing","Allows you to cast your line from floating islands.",67622,5488,0,18,53,0,19,False
270,"Enhanced Stealth IV","Increases the range of enemies avoidable when using Stealth to level 54.",0,5485,54,18,50,0,19,False
271,"Enhanced Stealth V","Increases the range of enemies avoidable when using Stealth to level 57.",0,5486,57,18,53,0,19,False
272,"Enhanced Stealth VI","Increases the range of enemies avoidable when using Stealth to level 60.",0,5487,60,18,56,0,19,False
273,"Hellfishing","Allows you to cast your line into magma.",67623,5489,0,18,55,0,19,False
274,"Aetherfishing","Allows you to cast your line into aetherochemical spills.",67624,5490,0,18,58,0,19,False
275,"Enhanced Vitality","Increases vitality by 2.",0,5130,2,32,8,0,98,False
276,"Enhanced Shadowskin","Increases damage reduction granted by Shadowskin to 20%.",0,6051,0,32,14,0,98,False
277,"Enhanced Vitality II","Increases vitality by 4.",0,5131,4,32,16,0,98,False
278,"Enhanced Scourge","Extends Scourge duration to 30 seconds.",0,6052,0,32,32,0,98,False
279,"Enhanced Vitality III","Increases vitality by 6.",0,5132,6,32,24,0,98,False
280,"Clean Weapon","Shortens Blood Weapon recast time to 40 seconds.",0,6053,0,32,20,0,98,False
281,"Low Blows","Grants a 30% chance that your next parry will reset the Low Blow recast timer.",0,6054,30,32,36,0,98,False
282,"Hasty Reprisal","Shortens Reprisal recast time to 30 seconds.",0,6055,0,32,28,0,98,False
283,"Enhanced Unmend","Grants a 30% chance that after casting Unmend your next Unleash will require no MP.\x02\x10\x01\x03\x02\x13\x05\xfa\xff\xccx03Duration:\x02\x13\x02\xec\x03 15s",0,6056,20,32,40,0,98,False
284,"Enhanced Dark Dance","Improves Dark Dance parry rate increase to 30%.",0,6057,0,32,44,0,98,False
285,"Soul Devourer","Increases Souleater absorb HP effect to 100% of damage inflicted.",0,6058,0,32,48,0,98,False
286,"Enhanced Dexterity","Increases dexterity by 2.",0,5120,2,31,8,0,96,False
287,"Enhanced Reassemble","Shortens Reassemble recast time to 60 seconds.",0,6001,0,31,28,0,96,False
288,"Enhanced Dexterity II","Increases dexterity by 4.",0,5121,4,31,16,0,96,False
289,"Increased Action Damage","Increases base action damage and autoturret damage by 10%.",0,6002,10,31,20,0,96,False
290,"Enhanced Dexterity III","Increases dexterity by 6.",0,5122,6,31,24,0,96,False
291,"Lodged Lead","Extends Lead Shot duration to 30 seconds.",0,6004,0,31,14,0,96,False
292,"Quicker Reload","Shortens Quick Reload recast time to 15 seconds.",0,6005,0,31,32,0,96,False
293,"Enhanced Spread Shot","Extends the range of Spread Shot to 12 yalms.",0,6006,12,31,36,0,96,False
294,"Increased Action Damage II","Increases base action damage and autoturret damage by 20%.",0,6003,20,31,40,0,96,False
295,"Enhanced Rapid Fire","Extends Rapid Fire effect to three weaponskills.",0,6007,1,31,44,0,96,False
296,"Enhanced Wildfire","Increases Wildfire damage compilation to 25%.",0,6008,0,31,48,0,96,False
297,"Enhanced Mind","Increases mind by 2.",0,5150,2,33,8,0,99,False
298,"Enhanced Mind II","Increases mind by 4.",0,5151,4,33,14,0,99,False
299,"Enhanced Lightspeed","Reduces Lightspeed magic attack decrease to 25%.",0,6101,0,33,16,0,99,False
300,"Magick and Mend","Increases base action damage and HP restoration by 10%.",0,6102,10,33,32,0,99,False
301,"Enhanced Mind III","Increases mind by 6.",0,5152,6,33,24,0,99,False
302,"Enhanced Ascension","Allows the casting of Ascend while engaged in battle.",0,6104,0,33,20,0,99,False
303,"Enhanced Benefic","Grants a 15% chance that your next Benefic II will have no cast time.\x02\x10\x01\x03\x02\x13\x05\xfa\xff\xccx03Duration:\x02\x13\x02\xec\x03 15s",0,6105,15,33,36,0,99,False
304,"Enhanced Essential Dignity","Shortens Essential Dignity recast time to 40 seconds.",0,6106,0,33,28,0,99,False
305,"Magick and Mend II","Increases base action damage and HP restoration by 30%.",0,6103,30,33,40,0,99,False
306,"Enhanced Disable","Increases Disable damage reduction to 10%.",0,6107,0,33,44,0,99,False
307,"Enhanced Luminiferous Aether","Increases Luminiferous Aether refresh potency to 80.",0,6108,0,33,48,0,99,False
308,"Enhanced Between the Eyes",,260,0,0,0,0,4,96,True
309,"Enhanced Between the Eyes II",,261,0,0,0,0,4,96,True
310,"Enhanced Between the Eyes III",,262,0,10,0,0,4,96,True
311,"Enhanced Stun Gun",,263,0,0,0,0,4,96,True
312,"Enhanced Stun Gun II",,264,0,0,0,0,4,96,True
313,"Enhanced Stun Gun III",,265,0,1,0,0,4,96,True
314,"Enhanced Report",,266,0,0,0,0,4,96,True
315,"Enhanced Report II",,267,0,15,0,0,4,96,True
316,"Enhanced Retrogradation",,268,0,0,0,0,4,99,True
317,"Enhanced Retrogradation II",,269,0,0,0,0,4,99,True
318,"Enhanced Retrogradation III",,270,0,50,0,0,4,99,True
319,"Enhanced Tar Pit",,271,0,0,0,0,4,98,True
320,"Enhanced Tar Pit II",,272,0,0,0,0,4,98,True
321,"Enhanced Tar Pit III",,273,0,20,0,0,4,98,True
322,"Enhanced Carnal Chill",,274,0,0,0,0,4,98,True
323,"Enhanced Carnal Chill II",,275,0,0,0,0,4,98,True
324,"Enhanced Carnal Chill III",,276,0,10,0,0,4,98,True
325,"Enhanced Push Back",,277,0,0,0,0,4,85,True
326,"Enhanced Push Back II",,278,0,0,0,0,4,85,True
327,"Enhanced Push Back III",,279,0,5,0,0,4,85,True
328,"Enhanced Wither II",,280,0,0,0,0,4,69,True
329,"Enhanced Glory Slash III",,281,0,5,0,0,4,38,True
330,,,0,0,0,0,0,0,0,False
331,,,0,0,0,0,0,0,0,False
332,,,0,0,0,0,0,0,0,False
333,,,0,0,0,0,0,0,0,False
334,,,0,0,0,0,0,0,0,False
335,,,0,0,0,0,0,0,0,False
336,,,0,0,0,0,0,0,0,False
337,,,0,0,0,0,0,0,0,False
338,,,0,0,0,0,0,0,0,False
339,,,0,0,0,0,0,0,0,False
340,,,0,0,0,0,0,0,0,False
341,,,0,0,0,0,0,0,0,False
342,,,0,0,0,0,0,0,0,False
343,,,0,0,0,0,0,0,0,False
344,,,0,0,0,0,0,0,0,False
345,,,0,0,0,0,0,0,0,False
346,,,0,0,0,0,0,0,0,False
347,,,0,0,0,0,0,0,0,False
348,,,0,0,0,0,0,0,0,False
349,,,0,0,0,0,0,0,0,False
350,,,0,0,0,0,0,0,0,False
