2162734,"M\xc3\xbchlenbruch","Mit leuchtenden Augen erz\xc3\xa4hlte mir der J\xc3\xa4ger davon, wie er in den fr\xc3\xbchen Morgenstunden alles vom Ru\xc3\x9f reinigt und dabei verz\xc3\xbcckt auf die Siedlung blickt. Zu Hause ist es doch am sch\xc3\xb6nsten!","Einst wurden hier im S\xc3\xbcdwald mithilfe eines Wasserrads Steine f\xc3\xbcr den Aufbau Gridanias geschliffen, doch diese Funktion geh\xc3\xb6rt der Geschichte an. Heute leben in dem kleinen Weiler J\xc3\xa4ger und Sammler.",4878764,56,81566,81066,81452,500,759,22,False
2162735,"Ixal-Kahlhie","Eine aufgebrachte Wachfrau erz\xc3\xa4hlte mir, wie sie das Ausma\xc3\x9f des Unrechts, das die Ixal dem Wald zuf\xc3\xbcgen, zum ersten Mal begriff: Auf einem in die Erde getriebenen Baumstamm stehend musste sie dem r\xc3\xa4uberischen Abtransport hilflos zusehen.","Ein Feldlager der vogelartigen Ixal. Die Ixal f\xc3\xa4llen die erhabenen B\xc3\xa4ume des Waldes der Einkehr und transportieren das geraubte Holz mit gepanzerten Ballons nach Natalan in Coerthas oder bis ins ferne Xelphatol-Tal.",4878773,57,81567,81067,81452,1200,1659,22,False
2162736,"Meteoritenkrater","Eine der Wachen sprach ehrfurchtsvoll von dem sichelf\xc3\xb6rmigen Gebilde, das hier vom Himmel gefallen war. Seine fremdartige Pr\xc3\xa4senz sei einfach \xc3\xbcberw\xc3\xa4ltigend.","Als Bahamut sein kosmisches Gef\xc3\xa4ngnis absprengte, um Eorzea zu verw\xc3\xbcsten, st\xc3\xbcrzte ein Fragment davon auf den S\xc3\xbcdwald herab. Der Krater zeugt bis heute von den Schrecken der Siebten Katastrophe.",4878784,57,81568,81068,81452,1800,459,22,False
2162737,"Erlenbrunnen","Ein Bergmann riet mir, bis an das Ende einer freiliegenden Wurzel zu gehen, um das stille, in Wolken geh\xc3\xbcllte Tal zu betrachten - solange ich nur festen Schrittes und schwindelfrei sei.","Einst stand in dieser Gegend ein uralter Erlenwald, doch w\xc3\xa4hrend der Siebten Katastrophe gingen Splitter von Dalamud zu Boden und verw\xc3\xbcsteten die Landschaft bis heute.",4878790,57,81569,81069,81452,800,1159,22,False
2162738,"Castrum Marinum","Von einem Soldaten h\xc3\xb6rte ich, dass die Befestigungsanlage in der Abendsonne unheimlich leuchtet, wenn man sie von einem hohen Punkt aus betrachtet. Wie Recht er doch hatte.","Der s\xc3\xbcdlichste Versorgungsst\xc3\xbctzpunkt der Garlear thront \xc3\xbcber der Rhotano-See, die Vylbrand von Aldenard trennt. Die X. Kohorte der XIV. Legion ist hier stationiert. Sie beliefert Truppen in La Noscea und Thanalan.",4879319,42,81604,81104,81453,1700,1759,22,False
2162739,"Bucht des Abendsterns","Angeblich soll es den Gilbeutel f\xc3\xbcllen, wenn man sich in dieser malerischen Stadt auf das Dach der Residenz eines wohlhabenden Gesch\xc3\xa4ftsmannes stellt, um einen noch wohlhabenderen Gesch\xc3\xa4ftsmann nachzuahmen.","Ul'dahs Tor zu Eorzeas M\xc3\xa4rkten. Der Vorsitzende der Ostaldenard-Handelsgesellschaft, Lolorito, hat hier viel Geld investiert. Ihm zu Ehren errichtete man eine Statue, die viele allerdings f\xc3\xbcr zu schmeichelhaft halten.",4879321,42,81605,81105,81453,1200,1659,27,False
2162740,"Kohlenstaub-Bahnhof","Die Bahninspekteure hier haben es wahrlich nicht leicht. Manchmal werden sie sogar mitternachts die H\xc3\xa4nge hinauf gejagt, um von oben zu \xc3\xbcberpr\xc3\xbcfen, ob alles mit rechten Dingen zugeht. Und erst all der Staub.","Urspr\xc3\xbcnglich blo\xc3\x9f ein St\xc3\xbctzpunkt der Messingklingen, floriert die Siedlung seit dem Anschluss an das Schienennetz der Amajina Bergbau AG. Mit einem modernen Schmelzofen werden die Bodensch\xc3\xa4tze direkt verarbeitet.",4879611,43,81607,81107,81453,1800,459,22,False
2162741,"Tor des Nald","Ein Trinker riet mir, wenn ich weder Arbeit noch gen\xc3\xbcgend Geld f\xc3\xbcr die Taverne h\xc3\xa4tte, lie\xc3\x9fe es sich auf dem Stoffdach hervorragend entspannen. Die umliegende Wildnis b\xc3\xb6te einen herrlichen Anblick.","Eines der Haupttore Ul'dahs ist Nald geweiht, dem diesseitigen Aspekt der dualen Gottheit Nald'thal. Das Tor ist so breit, dass es zwei Chocobo-Kutschen nebeneinander passieren k\xc3\xb6nnen.",4879612,43,81608,81108,81453,1200,1659,50,False
2162742,"Der Feuerwall","Bei einem k\xc3\xbchlen Bier erz\xc3\xa4hlt man sich gerne, dass die Aussicht hier am sch\xc3\xb6nsten sei, wenn man seinen Blick oben von einer Kristallspitze in die Runde schweifen l\xc3\xa4sst.","Ein Bruchst\xc3\xbcck des Mondes Dalamud riss den Erdboden auf und setzte Unmengen an \xc3\x84ther frei. Dieser kristallisierte flammenf\xc3\xb6rmig und erz\xc3\xa4hlt so selbst heute noch eindrucksvoll von der Siebten Katastrophe.",4879625,44,81612,81112,81453,1200,1659,22,False
2162743,"Goldbasar","Flei\xc3\x9fige Minenarbeiter suchen ihr Gl\xc3\xbcck in luftiger H\xc3\xb6he. Vom Palisadenzaun aus halten sie Ausschau nach vielversprechenden Erzadern. Davon h\xc3\xa4lt sie auch die sengende Mittagshitze nicht ab. Der Ruf des Goldes ist zu verlockend.","Seit Stilllegung der \xc3\xb6stlichen Handelsroute ist vom einstigen Glanz dieses ul'dhischen Weilers nicht mehr viel zu sp\xc3\xbcren. Aufschwung erhofft man sich von angeblich reichen Erzadern, die hier im Gestein schlummern sollen.",4879626,44,81613,81113,81453,800,1159,22,False
2162744,"Thals Rast","Wer auf Wohlstand im Jenseits hofft, muss sich gut mit Thal stellen. Wenn einem ins Gebet vertieft die Reue wie Regen von den Wangen tropft, ist die Seele der Rettung einen Schritt n\xc3\xa4her.","Thal wacht \xc3\xbcber den Wohlstand im Jenseits und ist daher die erste Anlaufstelle f\xc3\xbcr reiche Ul'dahner, die an diesem Ort zu fasten und zu beten pflegen. W\xc3\xa4re der Ort nur nicht so abgelegen.",4879627,44,81614,81114,81453,1800,459,58,False
2162745,"Nalds Besinnung","Wer auf Wohlstand im Diesseits hofft, muss sich gut mit Nald stellen. Gebete werden die durch den Nebel der weltlichen Verblendung vom Weg abgekommene Seele erretten. ","Nald gebietet \xc3\xbcber das Diesseits. Er soll seinen Anh\xc3\xa4ngern zu Reichtum verhelfen, doch viele Kaufleute begn\xc3\xbcgen sich mittlerweile damit, Talismane in der Minerva-Kapelle in Ul'dah zu erstehen.",4879628,45,81615,81115,81453,500,759,58,False
2162746,"Zahar'ak","Der W\xc3\xbcstenwind ist geduldiger als jede Armee und besiegt sogar Stein. Davon zeugt ein s\xc3\xa4ulenartig geschliffener Felsen, von dessen Spitze man den Feind bei klarem Himmel vortrefflich im Blick hat.","In der Sprache der Amalj'aa bedeutet Zahar'ak \xe2\x80\x9eUnbeugsamkeit\xe2\x80\x9c. F\xc3\xbcr die Echsen ist die Region Zanr'ak durch Ifrits Flammen geheiligtes Land. Deshalb versuchen sie, die Ul'dahner von dort fernzuhalten.",4879629,45,81616,81116,81453,500,759,22,False
2162747,"Byregots Schlag","Ein Minenarbeiter klagte mir sein Leid, dass ihm bei der Gluthitze oft die Zunge aus dem Hals hinge, doch die allagischen Ruinen und die darin verborgenen Sch\xc3\xa4tze w\xc3\xa4ren die M\xc3\xbche wert.","Mit der Maschine l\xc3\xa4sst die Amajina Bergbau AG in der W\xc3\xbcste nach allagischen Ruinen graben. Daf\xc3\xbcr, dass sie nach dem g\xc3\xb6ttlichen Erbauer benannt ist, erweist sie sich ganz sch\xc3\xb6n anf\xc3\xa4llig gegen \xc3\x9cberhitzung.",4879630,45,81617,81117,81453,1200,1659,22,False
2162748,"Versunkener Tempel von Qarn","Die Struktur dieser lange Zeit vergessenen heiligen St\xc3\xa4tte erkennt man Ger\xc3\xbcchten zufolge am besten, wenn man den schiefen Turm erklimmt und sie von seinem Dach aus betrachtet.","Eine belah'dische Ruine, die der Sonneng\xc3\xb6ttin Azeyma geweiht ist. Mehrere Herrscher brauchte es, um diese prachtvolle Anlage, die ein Zeichen unersch\xc3\xbctterlichen Glaubens ist, zu vollenden.",4879631,45,81618,81118,81453,1200,1659,22,False
2162749,"Minotauren-Malm","Der Soldat vertrat vehement die Meinung, bei Gluthitze d\xc3\xbcrfe man sich nicht schonen, sondern man m\xc3\xbcsse sich voller Entschlossenheit zusammenrei\xc3\x9fen und umso h\xc3\xa4rter trainieren.","Um das Monopol der Ostaldenard-Handelsgesellschaft zu brechen, gr\xc3\xbcndeten kleinere H\xc3\xa4ndler die 77 Karawanen. Dieser Handelsposten dient ihnen als Basis f\xc3\xbcr ihre riskanten Gesch\xc3\xa4fte in der Sagolii-W\xc3\xbcste.",4879632,45,81619,81119,81453,500,759,30,False
2162750,"\xc3\x96stlicher Wachturm","Der gr\xc3\xb6\xc3\x9fte Feind des W\xc3\xa4chters ist die M\xc3\xbcdigkeit. Um sie zu vertreiben, haben die Soldaten am Wachturm einen Trick: Auf die Spitze des Fahnenmasts stellen und zackig salutieren! Garantiert nichts f\xc3\xbcr schwache Nerven.","Die Garlear ben\xc3\xb6tigen Unmengen an Erdseim f\xc3\xbcr ihre Kampfmaschinen. Dieser wird in Castrum Meridianum gef\xc3\xb6rdert. Seitdem ist die Lage in der Region gespannt, wie dieser eorz\xc3\xa4ische Wachturm beweist.",4879633,46,81620,81120,81453,500,759,31,False
2162751,"Erdseim-Leitung","Die Wartung der Fallgitter ist beschwerlich. An wolkenlosen Tagen hat man von oben einen \xc3\xbcberw\xc3\xa4ltigenden Ausblick, doch wer vor lauter Staunen nicht aufpasst und runterf\xc3\xa4llt, sieht nur noch Radieschen von unten.","Weit vor dem Einzug von Maschinen in Eorzea sicherte sich die Amajina Bergbau AG wohlweislich die F\xc3\xb6rderrechte f\xc3\xbcr Erdseim. Ironischerweise waren bis zum Krieg gegen Garlemald ausgerechnet die Garlear ihr gr\xc3\xb6\xc3\x9fter Abnehmer.",4879634,46,81621,81121,81453,1800,459,22,False
2162752,"Blauer Dunst","Der blaue Dunst kann einem ganz sch\xc3\xb6n aufs Gem\xc3\xbct schlagen. Wenn sich der Nebel lichtet, erklimmen die Arbeiter daher gerne eine hohe Stelle und blicken von dort auf die Schlucht hinab.","Das n\xc3\xb6rdliche Thanalan verf\xc3\xbcgt mit \xc3\xbcber die gr\xc3\xb6\xc3\x9ften Erdseim-Reserven in ganz Eorzea, die jedoch im Vergleich zu den Vorkommen auf Ilsabard geradezu k\xc3\xbcmmerlich wirken. Beim Abbau des Rohstoffs tritt bl\xc3\xa4ulicher Nebel hervor, der der Region ihren Namen gab. ",4879635,46,81622,81122,81453,1200,1659,22,False
2162753,"Raubahns Trutz","Die Patrouillen an diesem Ort wissen sich bei dichtem Nebel zu helfen. Denn Dalamuds Klauen sind selbst dann nicht zu \xc3\xbcbersehen und erleichtern die Orientierung.","Als die Garlear am Ende der Sechsten \xc3\x84ra des Lichts in der Hoffnung auf Erdseim ins n\xc3\xb6rdliche Thanalan einfielen, bissen sie sich am Widerstand der Legion der Unsterblichen die Z\xc3\xa4hne aus, die hier unter Raubahns Kommando k\xc3\xa4mpfte.",4879636,46,81623,81123,81453,800,1159,22,False
2162754,"Verlassene Amajina-Mithrilmine","Der Abenteurer wurde von \xc3\xbcblen Gesellen gefangen genommen, doch bei Nebel gelang ihm die Flucht \xc3\xbcber eine umgest\xc3\xbcrzte S\xc3\xa4ule.","Die Mine der Amajina-Bergbau AG wurde vor etwa 20 Jahren geschlossen, nachdem man sie im gro\xc3\x9fen Mithrilrausch restlos ausgebeutet hatte. Heute dient sie dem Kult der \xe2\x80\x9eJ\xc3\xbcnger Dalamuds\xe2\x80\x9c als Unterschlupf.",4879637,46,81624,81124,81453,1800,459,22,False
2162755,"Der Schwertr\xc3\xbccken","Die Justierungsarbeiten m\xc3\xbcssen bis Sonnenuntergang beendet sein, deswegen haben die hier besch\xc3\xa4ftigten Astrologen keine Gelegenheit, die unvergessliche Aussicht zu genie\xc3\x9fen.","Der Kirche zufolge trieb Halone ein Schwert in das Hochland von Coerthas, um Himmel und Erde zu verbinden: der Berg Schwertr\xc3\xbccken. Seit Dalamuds Absturz ist seine Klingenform kaum noch zu erkennen.",4879638,63,81651,81151,81454,1700,1759,22,False
2162756,"Observatorium","Mein Gespr\xc3\xa4chspartner erz\xc3\xa4hlte, wie er um eine Haaresbreite dem Tod entkam, als er stolperte und in die Tiefe st\xc3\xbcrzte, doch wie durch ein Wunder nicht auf dem Boden aufschlug. An jenem Tag soll es sehr neblig gewesen sein.","Im Observatorium f\xc3\xbcr \xc3\x84therische und Astrologische Ph\xc3\xa4nomene verfolgen die Astrologen Ishgards mit dem leistungsst\xc3\xa4rksten Teleskop Eorzeas den Lauf der Gestirne, um die Pl\xc3\xa4ne der Drachen vorherzusagen.",4879639,63,81652,81152,81454,1800,459,22,False
2162757,"Skelett des Drachen","Ein Ritter, den ich am Skelett traf, sagte mir, dass auch an schneereichen Wintertagen sein Herz von feuriger Glut erf\xc3\xbcllt ist, wenn er an den Moment zur\xc3\xbcckdenkt, als die Haubitze seines Vetters den Drachen niederstreckte.","Die gut erhaltenen \xc3\x9cberreste eines Drachen geben Zeugnis von der Feuerkraft der Drachenhaubitzen an der Wei\xc3\x9fenfels-Front. Aus der Entfernung scheint es, als schlummere der Drache inmitten der Wolken.",4879640,63,81653,81153,81454,800,1159,22,False
2162758,"Ishgard","Ishgard sieht schweren Zeiten entgegen - doch beim Anblick der stolzen Festung vor dem eisblauen Himmel erneuern die Ritter der Morgenwache tief in ihrem Herzen den Eid, den sie auf ihr heiliges Reich leisteten.","Von Mauern und magischen Barrieren umgeben, trotzen die Ritter Ishgards der eisigen K\xc3\xa4lte und den Angriffen der Drachen. Ishgard ist au\xc3\x9ferdem Sitz des Papstes, der in einem ansehnlichen Palast residiert.",4879641,63,81654,81154,81454,500,759,22,False
2162759,"Rothbruch","Der Wachsoldat lie\xc3\x9f mich nur f\xc3\xbcr einen Moment auf die Zinne, doch er wollte mir den Blick auf das von den letzten Sonnenstrahlen ber\xc3\xbchrte Rothbruch nicht verwehren.","Am Fu\xc3\x9fe des Schwertr\xc3\xbcckens erstrecken sich rote Felsw\xc3\xa4nde, aus denen man einst rotschimmernde Steine brach. Nach der Katastrophe verformte sich der Fels unter dem Einfluss dunkler Materie auf bizarre Weise.",4879642,63,81655,81155,81454,1700,1759,22,False
2162760,"Halone-Signum","Ein Ritter sprach ehrf\xc3\xbcrchtig von seiner ersten Pilgerfahrt zum Heiligen Stein. Vielleicht lag es an der erhabenen Aura, vielleicht an dem strengen Schneetreiben, aber er f\xc3\xbchlte sich, als w\xc3\xbcrde die G\xc3\xb6ttin des Krieges selbst auf ihn herunterblicken.","Man kommt, um einen Stein zu sehen, doch wenn man geht, hat man Ehrfurcht und Demut gelernt. Die Gl\xc3\xa4ubigen von Ishgard verehren diesen Stein, der das Signum der Kriegsg\xc3\xb6ttin Halone tr\xc3\xa4gt, als Heiligtum.",4879643,63,81656,81156,81454,1800,459,22,False
2162761,"Schneekleid","Der Forscher erz\xc3\xa4hlte, wie er am Westrand stand und voll tiefer Trauer an jene dachte, die im Westen zur\xc3\xbcckgelassen wurden. Seine Tr\xc3\xa4nen, die selbst im Sonnenlicht gefroren, werden nicht so schnell wieder auftauen.","Die massive Eiswand blockiert den Landweg ins s\xc3\xbcdliche Coerthas. Sie entstand, als sich Coerthas vor f\xc3\xbcnf Jahren durch die \xc3\xa4therischen Verwerfungen der Siebten Katastrophe schlagartig abk\xc3\xbchlte.",4879644,63,81657,81157,81454,800,1159,22,False
2162762,"Camp Drachenkopf","Der Schnee erschwert die Arbeit der Wachleute Ishgards, aber er verwandelt die Umgebung in eine zauberhaft ruhige M\xc3\xa4rchenlandschaft. Wer die Abgeschiedenheit sucht, findet sie h\xc3\xb6her als das h\xc3\xb6chste Feuer.","Von dieser Burg aus k\xc3\xa4mpfen Ritter des Hauses Fortemps verbissen gegen Drachen, H\xc3\xa4retiker und aus Osten eindringende Ixal. Ein wie ein Drachenkopf geformter Fels gibt dem Lager seinen Namen.",4879645,63,81658,81158,81454,1200,1659,22,False
2162763,"St\xc3\xa4hlerne Wacht","In einer Stallung riet man mir, dass, wenn ich einen Blick auf die St\xc3\xa4hlerne Wacht zu werfen beabsichtigte, ich dem schmalsten Pfad folgen sollte.","Die St\xc3\xa4hlerne Wacht bildete zusammen mit drei weiteren Wacht\xc3\xbcrmen eine Verteidigungslinie entlang des Wolkenmeers, bis der gelbe Drache Svara und seine Horden sie in eine Ruine verwandelten. Heute bestehen nur noch einzelne Teile.",4879646,63,81659,81159,81454,500,759,22,False
2162764,"Castrum Centri","Ein Deserteur berichtete mir, dass sich in dem Milit\xc3\xa4rlager ein moderner Landeplatz befinden soll. In unheimlichem Licht sah er gerne zu, wie die Frachtschiffe landeten und starteten.","Das garleische Milit\xc3\xa4rlager wurde aus \xc3\x9cberresten von Castrum Novum errichtet, das Nael van Darnus kurz vor der Siebten Katastrophe als ersten St\xc3\xbctzpunkt in Eorzea erbaut hatte. Nun \xc3\xbcberwacht hier die XIV. Legion den Abbau von Rohstoffen und deren Abtransport mit dem Phantomzug.",4879647,67,81701,81201,81455,1200,1659,22,False
2162765,"Kristallturm","Eine bizarre Landschaft: sogar die B\xc3\xa4ume wurden in Kristalle verwandelt. Der Turm selbst ragt wie eine aus Diamant geschliffene Lanze in den Himmel.","Der Kristallturm erschien durch die gro\xc3\x9fe Katastrophe wie aus dem Nichts. Sankt Coinach-Forscher fanden heraus, dass die Allager ihn erbaut hatten, um Sonnenenergie zu speichern. Auch als Turm von Syrcus bekannt.",4879648,67,81702,81202,81455,1800,459,22,False
2162766,"Fr\xc3\xbcher Frost","Die Kristallisierung verf\xc3\xa4rbte einen Teil der Oberfl\xc3\xa4che in ein schimmerndes Blau. Ein Abenteurer f\xc3\xbchrte mich auf einen ausgewucherten Kristall, der mir einen guten Blick auf die Umgebung bot.","Der beiderseits fatale Zusammenprall der Agrius mit Midgardsormr hatte eine gro\xc3\x9ffl\xc3\xa4chige Kristallisierung des \xc3\x84thers zur Folge. Sogar das Gras knirscht unter den F\xc3\xbc\xc3\x9fen derjenigen, die den Pass \xc3\xbcberschreiten, so als schreite man \xc3\xbcber ewigen Frost.",4879649,67,81703,81203,81455,1200,1659,22,False
2162767,"H\xc3\xbcter des Sees","Die Ufer des Sees sind t\xc3\xbcckisch ... Wer die Agrius in Ruhe betrachten m\xc3\xb6chte, tut gut daran, sich in einem Baum niederzulassen.","Wie eine bizarre Skulptur ragt das Wrack des garleischen Luftschlachtschiffs Agrius aus dem Silbertr\xc3\xa4nensee, umschlungen von den \xc3\x9cberresten des einstigen H\xc3\xbcters des Sees, dem Drachen Midgardsormr.",4879650,67,81704,81204,81455,1700,1759,50,False
2162768,"Falkenhorst","Von den H\xc3\xb6hen des westlichen Hochlands von Coerthas blickte ich herab auf das Land, wie es dalag in seiner ganzen Sch\xc3\xb6nheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Falkenhorst geht auf eine einsame Ansammlung simpler Baracken in den Bergen von West-Coerthas zur\xc3\xbcck, die sich zu einem bl\xc3\xbchenden Dorf entwickelte - bis die Katastrophe hereinbrach und der brutale Winter seinen Blutzoll forderte. Seinen Namen hat es von den Falknern, die hier ihre schneewei\xc3\x9fen Z\xc3\xb6glinge aufsteigen und nach Drachen Ausschau halten lassen.",5927558,0,81751,81251,81454,0,0,22,False
2162769,"Camp Zweistrom","Von den H\xc3\xb6hen des westlichen Hochlands von Coerthas blickte ich herab auf das Land, wie es dalag in seiner ganzen Sch\xc3\xb6nheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Dieser verlassene Ishgardische Au\xc3\x9fenposten befand sich in strategisch wichtiger Lage dort, wo der Schnellenstrom und der Coerthas zusammenflie\xc3\x9fen. Von seiner einstigen Bedeutung zeugen heute die \xc3\x9cberreste des \xc3\x84theryten, der durch die Katastrophe vom Netz getrennt wurde.",5927559,0,81752,81252,81454,0,0,22,False
2162770,"Tr\xc3\xa4umender Drache","Von den H\xc3\xb6hen des westlichen Hochlands von Coerthas blickte ich herab auf das Land, wie es dalag in seiner ganzen Sch\xc3\xb6nheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Was aussieht wie eine gigantische Felsinsel in den eisigen Wassern des Aschenpfuhls soll einst ein quicklebendiger Drache gewesen sein, dort durch Wirken der Kurie in eine magische Starre gezwungen, bis Asche seinen K\xc3\xb6rper bedeckte und seine Glieder sich in Stein wandelten.",5927560,0,81753,81253,81454,0,0,22,False
2162771,"Abendrot-Wacht","Von den H\xc3\xb6hen des westlichen Hochlands von Coerthas blickte ich herab auf das Land, wie es dalag in seiner ganzen Sch\xc3\xb6nheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Die Katastrophe hat der einst m\xc3\xa4chtigen Bastion \xc3\xbcbel mitgespielt. Vor vielen Generationen hielten Yuhelmeric und seine furchtlosen Ritter hier die herannahende Drachenbrut in Schach, doch seit die Mauern geborsten und der Frost eingekehrt ist, haben sich die scheu\xc3\x9flichsten Kreaturen dort niedergelassen.",5927561,0,81754,81254,81454,0,0,22,False
2162772,"Gorgagne-H\xc3\xb6fe","Von den H\xc3\xb6hen des westlichen Hochlands von Coerthas blickte ich herab auf das Land, wie es dalag in seiner ganzen Sch\xc3\xb6nheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Gorgagne war ein stolzer Ritter und Bannerherr des Hauses Durendaire, bis eines Tages der \xc3\xa4lteste Sohn und Erbe des Hauses, dessen Obacht Gorgange oblag, verschwand und nie wieder gesehen wurde. Aus S\xc3\xbchne w\xc3\xa4hlte der in Ungnade gefallene Ritter die Verbannung, tauschte sein Schwert gegen einen Pflugscharen und beendete sein Leben als einfacher Bauer.",5927562,0,81755,81255,81454,0,0,22,False
2162773,"Tannenh\xc3\xb6he","Von den H\xc3\xb6hen des westlichen Hochlands von Coerthas blickte ich herab auf das Land, wie es dalag in seiner ganzen Sch\xc3\xb6nheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Fr\xc3\xbcher war Tannenh\xc3\xb6he eine lebendige Siedlung, die den Holzf\xc3\xa4llern, die in den Bergen des westlichen Coerthas ihrer Arbeit nachgingen, als Basis diente, doch als Eis und Schnee kamen, zogen sich die Bewohner zur\xc3\xbcck und kamen nicht wieder.",5959933,0,81756,81256,81454,0,0,22,False
2162774,"Knochenfeld","Von den H\xc3\xb6hen des westlichen Hochlands von Coerthas blickte ich herab auf das Land, wie es dalag in seiner ganzen Sch\xc3\xb6nheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","An Lagerfeuern erz\xc3\xa4hlt man sich Geschichten, nach denen Yetis hier die \xc3\x9cberreste ihrer Opfer verscharren und gelegentlich Knochen wie sprie\xc3\x9fende Pflanzen aus dem Erdreich hervorbrechen, doch wurde das angebliche Ph\xc3\xa4nomen nie wissenschaftlich untersucht.",5959936,0,81757,81257,81454,0,0,22,False
2162775,"Loth ast Gnath","Von den H\xc3\xb6hen des Dravanischen Vorlands blickte ich herab auf das Land, wie es dalag in seiner ganzen Sch\xc3\xb6nheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Die Nestbauten der Gnath, geformt aus Lehm und Speichel, sind erstaunlich stabil und bieten Schutz vor der harschen Witterung des Dravanischen Vorlands. Der Rauch, der aus den schlotartigen H\xc3\xbcgeln steigt, ist ein R\xc3\xa4ucherharz, das aus unbekannten Gr\xc3\xbcnden geeignet ist, die Drachen fernzuhalten.",5927563,0,81801,81301,81456,0,0,22,False
2162776,"Kleiner Annex","Von den H\xc3\xb6hen des Dravanischen Vorlands blickte ich herab auf das Land, wie es dalag in seiner ganzen Sch\xc3\xb6nheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Die Ruinen einer ehemals stolzen Stadt. Die offizielle Doktrin der Kurie sagt, dass hier eine Siedlung der H\xc3\xa4retiker stand und von Halone in einem Akt g\xc3\xb6ttlicher Einmischung dem Erdboden gleichgemacht wurde. Unabh\xc3\xa4ngige Historiker bestreiten diese Darstellung.",5927564,0,81802,81302,81456,0,0,22,False
2162777,"Trin\xc3\xa4r-Annex","Von den H\xc3\xb6hen des Dravanischen Vorlands blickte ich herab auf das Land, wie es dalag in seiner ganzen Sch\xc3\xb6nheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Drei T\xc3\xbcrme von einer Bauart, die es sowohl Drachen als auch Elezen gestattet, sie zu bewohnen. Diese architektonische Besonderheit w\xc3\xbcrde die Deutung der Kurie st\xc3\xbctzen, nach der ketzerische Hexen die T\xc3\xbcrme erbauten, um dort mit ihren verb\xc3\xbcndeten Drachen zu hausen.",5927565,0,81803,81303,81456,0,0,22,False
2162778,"Hundertfacher Schrei","Von den H\xc3\xb6hen des Dravanischen Vorlands blickte ich herab auf das Land, wie es dalag in seiner ganzen Sch\xc3\xb6nheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Der rei\xc3\x9fende Fluss hat gro\xc3\x9fe Teile der alten Ruinen am Fu\xc3\x9fe des Sohm Al mit sich gerissen. Dort hausen nun Ungeheuer, die sich von kleineren Lebewesen in den Wassern ern\xc3\xa4hren, und Drachen, die sich von den Ungeheuern ern\xc3\xa4hren.",5927566,0,81804,81304,81456,0,0,22,False
2162779,"Halo","Von den H\xc3\xb6hen des Dravanischen Vorlands betete ich f\xc3\xbcr das Land, wie es dalag in seiner ganzen Sch\xc3\xb6nheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Dieser uralte Altar befindet sich in den feurigen Tiefen von Mourn. Von den zwei Statuen eines M\xc3\xa4dchens und eines Drachen, die ihn einst einrahmten, ist nur die letztere erhalten. Wer einen Blick nach oben riskiert, erkennt die Unterseite des schwebenden Gipfels von Sohm Al.",5927567,0,81805,81305,81456,0,0,58,False
2162780,"Fiederhag","Von den H\xc3\xb6hen des Dravanischen Vorlands blickte ich herab auf das Land, wie es dalag in seiner ganzen Sch\xc3\xb6nheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Fallensteller und J\xc3\xa4ger, die es auf wilde Chocobos abgesehen hatten, gr\xc3\xbcndeten diese Waldsiedlung, die durch das Bl\xc3\xa4tterwerk der majest\xc3\xa4tischen Siebenhimmelb\xc3\xa4ume vor den Blicken der Drachen gesch\xc3\xbctzt ist.",5959938,0,81806,81306,81456,0,0,22,False
2162781,"Sohm Al","Von den H\xc3\xb6hen des Dravanischen Vorlands blickte ich herab auf das Land, wie es dalag in seiner ganzen Sch\xc3\xb6nheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Der h\xc3\xb6chste der vielen eindrucksvollen Gipfel von Abalathias R\xc3\xbcckgrat und der h\xc3\xb6chste Ort Eorzeas. F\xc3\xbcr die Drachen ist er heiliger Boden und die letzte Ruhest\xc3\xa4tte, wenn sie sich auf die letzte Reise begeben. Der schwebende Gipfel ist nicht aus Stein, sondern purem Kristall, und ein unvergesslicher Anblick.",5959940,0,81807,81307,81456,0,0,22,False
