61,"Bahamut","NONE","Der Primae Bahamut war f\xc3\xbcr Jahrtausende vergessen, bevor er schlie\xc3\x9flich im 1572. Jahr der 6. \xc3\x84ra des Lichts durch die Machenschaften des garleischen Legatus Nael van Darnus aus seinem himmlischen Gef\xc3\xa4ngnis, dem unseligen Mond Dalamud, befreit wurde. Endlich entfesselt lie\xc3\x9f der G\xc3\xb6tterdrache einen endlosen Regen aus Feuer auf das Land darniederprasseln und l\xc3\xa4utete damit eine neue \xc3\x84ra von Tod und Leid ein.",3,1,0,0,0,1
62,"Hildibrand & Nashu","NONE",bxe2\x80\x9eVerzeiht, werte Dame, verzeiht. Wie konnte ich so unh\xc3\xb6flich sein? Vor Euch steht der einzigartige, unnachahmliche, listige und schlaue, in allen Herbergen dies- und jenseits von Ul'dah bekannte Kriminologe Hildibrand!\xe2\x80\x9c",3,1,0,0,0,1
63,"Nanamo","NONE","\xe2\x80\x9eEure Courage und eure Klugheit ist die Quelle aller Prosperit\xc3\xa4t! Und f\xc3\xbcr mich ist euer Leben das wertvollste Gut!\xe2\x80\x9c",3,1,0,0,1,1
64,"Gaius van Baelsar","NONE","\xe2\x80\x9eWarum klammern sich dumme V\xc3\xb6lker an die Idee, erlogene G\xc3\xb6tter w\xc3\xbcrden sie besch\xc3\xbctzen? Weil ihre Politiker, Anf\xc3\xbchrer und K\xc3\xb6nige es nicht k\xc3\xb6nnen!\xe2\x80\x9c",3,1,0,0,0,1
65,"Merlwy","NONE","\xe2\x80\x9eEin Schlachtfeld ist wie das Meer ... Nur wer den Wind liest und die Str\xc3\xb6mungen kennt, wird abends sicher zur\xc3\xbcck im eigenen Hafen einlaufen.\xe2\x80\x9c",3,1,0,0,1,1
66,"Kan-E-Senna","NONE","\xe2\x80\x9eNutze die Talente, die du hast. Die W\xc3\xa4lder w\xc3\xa4ren sehr still, wenn nur die begabtesten V\xc3\xb6gel s\xc3\xa4ngen.\xe2\x80\x9c",3,1,0,0,1,1
67,"Raubahn","NONE","\xe2\x80\x9eMan soll das Feuer in seiner Seele nie ausgehen lassen, sondern es sch\xc3\xbcren. Und wo ginge dies besser als in der Hitze des Gefechts?\xe2\x80\x9c",3,1,0,0,0,1
68,"Krieger des Lichts","Krieger des Lichts","\xe2\x80\x9eDas Licht soll nie erl\xc3\xb6schen!\xe2\x80\x9c",4,2,0,1,0,0
69,"Firion","NONE","\xe2\x80\x9eMein Traum ... ist eine Welt voll von Wildrosen.\xe2\x80\x9c",3,1,0,0,0,1
70,"Zwiebelritter","NONE","\xe2\x80\x9eKlein zu sein hat seine Vorteile.\xe2\x80\x9c",3,1,0,0,0,1
71,"Cecil Harvey","NONE","\xe2\x80\x9eDieser Kampf ist auch unser Kampf.\xe2\x80\x9c",3,1,0,0,0,1
72,"Bartz Klauser","NONE","\xe2\x80\x9eEs war immerhin der letzte Wunsch meines Vaters, dass ich die Welt bereise ... und diesmal sp\xc3\xbcre ich ganz deutlich, wie der Wind mich ruft.\xe2\x80\x9c",3,1,0,0,0,1
73,"Terra Branford","NONE","\xe2\x80\x9eSicher herrscht bald wieder Frieden. Ganz bestimmt ...\xe2\x80\x9c",3,1,0,0,1,1
74,"Cloud Strife","NONE","\xe2\x80\x9eIch kann nicht l\xc3\xa4nger gefangen in einer Illusion verweilen.\xe2\x80\x9c",3,1,0,0,0,1
75,"Squall Leonheart","NONE","\xe2\x80\x9eSprich nicht \xc3\xbcber mich in der Vergangenheit!\xe2\x80\x9c",3,1,0,0,0,1
76,"Zidane Tribal","NONE","\xe2\x80\x9eBraucht es wirklich einen Grund, jemandem zu helfen?\xe2\x80\x9c",3,1,0,0,0,1
77,"Tidus","NONE","\xe2\x80\x9eWenn Yuna dort ist, werde ich sie mir holen. So einfach ist das!\xe2\x80\x9c",3,1,0,0,1,1
78,"Shantotto","NONE",bxe2\x80\x9eHoho! Die Hoffnung scheint noch nicht verloren,\x02\x10\x01\x03bei diesem hier so d\xc3\xbcnkt es mir.\x02\x10\x01\x03So will ich's sagen diesen Toren,\x02\x10\x01\x03Shantotto ist der Name hier.\x02\x10\x01\x03\x02\x1a\x02\x02\x03Doktor\x02\x1a\x02\x01\x03 Shantotto!\xe2\x80\x9c",3,1,0,0,1,1
79,"Vaan","NONE","\xe2\x80\x9eWer sagt denn, dass du daf\xc3\xbcr stark sein musst? Du schaffst das schon. Du hast schlie\xc3\x9flich gute Freunde.\xe2\x80\x9c",3,1,0,0,1,1
80,"Lightning","NONE","\xe2\x80\x9eDas ist keine Frage des K\xc3\xb6nnens. Manche Dinge im Leben tut man einfach.\xe2\x80\x9c",3,1,0,0,1,1
81,"Geira-Katze","Geira-Katzen","Ein neugieriges, liebensw\xc3\xbcrdiges Gesch\xc3\xb6pf mit einem katzen\xc3\xa4hnlichen K\xc3\xb6rper und Fledermausfl\xc3\xbcgeln. Die meisten Forscher ordnen es der eorz\xc3\xa4ischen Fauna zu, aber es gibt solche, die in der Geira-Katze einen Nichtsgesandten des elften Ranges sehen. Einigkeit besteht dar\xc3\xbcber, dass die Katze einen scharfen und b\xc3\xb6sartigen Intellekt besitzt.",3,1,0,1,1,0
82,"Vanu Vanu","Vanu Vanu","Ein flugf\xc3\xa4higer Wilder Stamm, der die schwebenden Inseln des Wolkenmeers sein Zuhause nennt. Bis die Luftschiff-Technologie den Ishgardern den Himmel erschloss, lebten die Vanu von ihnen isoliert, doch jetzt f\xc3\xbchlen sie sich mehr und mehr dazu herausgefordert, ihr Revier zu verteidigen.",3,1,0,1,0,0
83,"Gnath","Gnath","Die Gnath sind ein insektenartiger Stamm, der die s\xc3\xbcdlichen Bereiche des Dravanischen Vorlands besiedelt. Sie sind geschickte J\xc3\xa4ger und halten die Drachen mit einer besonderen Art von R\xc3\xa4ucherwerk auf Distanz. Die Gnath sind durch einen \xe2\x80\x9eDer Verbindende\xe2\x80\x9c genannten Stammesf\xc3\xbchrer dazu in der Lage, sich gedanklich miteinander zu verst\xc3\xa4ndigen.",3,1,0,1,0,0
84,"Yugiri Nebelschleicher","NONE","\xe2\x80\x9eGerechtigkeit ... wonach die Philosophen aller V\xc3\xb6lker fragen und worauf die Herrscher aller L\xc3\xa4nder pochen.\xe2\x80\x9c",3,1,0,0,1,1
85,"Chocomoppel","Chocomoppel","Ein Chocobo, dessen unstillbare Fresssucht und Mangel an Selbstwertgef\xc3\xbchl ihm einen K\xc3\xb6rper gaben, der eher dem eines Behemoths als eines Vogels \xc3\xa4hnelt. Einer Legende der Goblins zufolge wird dieser beleibte Chocobo in der Unterwelt als Gott verehrt, aber es ist fraglich, ob diese Erz\xc3\xa4hlung \xc3\xbcberhaupt ein F\xc3\xbcnkchen Wahrheit enth\xc3\xa4lt.",4,2,0,1,0,0
86,"Greif","Greife","Diese majest\xc3\xa4tischen Flugtiere nisten und jagen in der Wildnis von Abalathias R\xc3\xbcckgrat. Ihre un\xc3\xbcbertroffene Sehsch\xc3\xa4rfe erlaubt es ihnen, Beute aus gr\xc3\xb6\xc3\x9fer H\xc3\xb6he auszumachen und blitzartig aus dem Himmel auf sie herabzusto\xc3\x9fen, um sie in ihren kr\xc3\xa4ftigen Krallen davonzutragen. Als Symbol f\xc3\xbcr Mut und Unz\xc3\xa4hmbarkeit ziert ein Greif das Wappen der gefallenen Nation Ala Mhigo.",6,2,0,1,0,0
87,"Tioman","Tioman","Ein m\xc3\xa4chtiger und rachs\xc3\xbcchtiger Drache, der seinen Hort auf dem gespenstischen Gipfel von Sohm Al hat. Tioman, von weiblichem Geschlecht, ist die Gemahlin des gro\xc3\x9fen Drachen Nidhogg, und den Ishgardern aufgrund der F\xc3\xa4rbung ihrer Schuppenhaut bekannt als der dunkle Drache, \xe2\x80\x9edunkler als die sternenlose Nacht\xe2\x80\x9c.",3,1,0,1,0,0
88,"Estinien","NONE","\xe2\x80\x9eIch bin bereit. Ich erwarte dich, Nidhogg! Sobald du dich zeigst, l\xc3\xb6sche ich dein Lebenslicht aus!\xe2\x80\x9c",3,1,0,0,0,1
89,"Lucia goe Junius","NONE","\xe2\x80\x9eDenn wer ewig der Vergangenheit nachh\xc3\xa4ngt, droht den Blick auf die Zukunft zu verlieren.\xe2\x80\x9c",3,1,0,0,1,1
90,"Ysayle","NONE","\xe2\x80\x9eWir haben keinen Gott, zu dem wir flehen k\xc3\xb6nnten. So m\xc3\xbcssen wir uns selbst erl\xc3\xb6sen!\xe2\x80\x9c",3,1,0,0,1,1
91,"Hilda","NONE","\xe2\x80\x9eWer von uns ist hier Abschaum, du verlogener K\xc3\xb6ter?\xe2\x80\x9c",3,1,0,0,1,1
92,"Matoya","NONE","\xe2\x80\x9eSchon gut, Junge. Und jetzt mal raus mit der Sprache. Was wollt ihr von einer alten Einsiedlerin wie mir? Ihr seid doch nicht hierher gekommen, nur um zu plaudern, hm?\xe2\x80\x9c",3,1,0,0,1,1
93,"Graf Edmont Fortemps","NONE","\xe2\x80\x9eEs ist mir eine Ehre, Euch in den Hallen meiner Ahnen begr\xc3\xbc\xc3\x9fen zu d\xc3\xbcrfen.\xe2\x80\x9c",3,1,0,0,0,1
94,"Byblos","Byblos","Eine verbotene Phantomgestalt, die die verbotenen Hallen der Gro\xc3\x9fen Gubal-Bibliothek bewacht. Vermutlich ist Byblos ein von den Sharlayanern beschworener Nichtsgesandter, der durch einen dunklen Zauber f\xc3\xbcr alle Ewigkeit an seinen Dienst gebunden ist.",3,1,0,1,0,0
95,"Haurchefant","NONE","\xe2\x80\x9eMeiner Meinung nach kann man sich keine treuere Gef\xc3\xa4hrtin w\xc3\xbcnschen. Und auch k\xc3\xb6rperlich stellt sie jedes Pferd und jeden Chocobo in den Schatten. Ihre Ausdauer ist geradezu \xc3\xbcbermenschlich.\xe2\x80\x9c",3,1,0,0,0,1
96,"Aymeric","NONE","\xe2\x80\x9eF\xc3\xbcr all jene, die in der Hoffnung auf eine bessere Zukunft starben, und um unserer Freunde Seelen willen werden wir den Frieden erreichen.\xe2\x80\x9c",3,1,0,0,0,1
97,"Ravana","NONE","Gott und Erl\xc3\xb6ser des Stammes der Gnath. Der Primae Ravana erscheint als Krieger und Eroberer, predigt St\xc3\xa4rke und verabscheut jegliche Art von Schw\xc3\xa4che. Er zelebriert die Heiligkeit des Kampfes und bezwingt w\xc3\xbcrdige Gegner mit seinen t\xc3\xb6dlichen Mondlicht-Klingen, den legend\xc3\xa4ren Chandrahas.",3,1,0,0,1,1
98,"Bismarck","NONE","Der Herr der Wolken wurde lange dem Reich der Legenden zugeschrieben, bis er durch die rasenden Anrufungen der Vanu Gestalt erhielt. Sie glauben, dass er einst ihre Vorfahren zu den schwebenden Inseln f\xc3\xbchrte und sie ihnen als Zuhause gab. Der Primae in Gestalt eines gro\xc3\x9fen wei\xc3\x9fen Wals besch\xc3\xbctzt seine J\xc3\xbcnger und rei\xc3\x9ft mit einem sintflutartigen Wasserschwall aus seinem Blasloch all diejenigen vom Himmel, die ihnen feindselig gesinnt sind.",3,1,0,0,0,1
99,"Nidhogg","NONE","Einer der sieben gro\xc3\x9fen Drachen, die Midgardsormr, Urvater aller Drachen, einst zeugte. Nidhogg f\xc3\xbchrt die dravanische Drachenbrut an und \xc3\xbcberzieht seit 1000 Jahren Ishgard mit einem blutigen Krieg. Sein Gebr\xc3\xbcll spaltet den Himmel und die Herzen selbst der mutigsten Tempelritter.",3,1,0,0,0,1
100,"Midgardsormr","NONE","\xe2\x80\x9eDu hast das Antlitz des ersten H\xc3\xbcters vergessen, Einf\xc3\xa4ltiger. Erinnere dich - und erbebe vor mir!\xe2\x80\x9c",3,1,0,0,0,1
