57,"Lahabrea","Lahabrea",bxe2\x80\x9cEn plus de l'\xc3\x89cho, tu as le pouvoir d'interf\xc3\xa9rer dans le monde de l'\xc3\xa9ther et de mat\xc3\xa9rialiser des cristaux de lumi\xc3\xa8re. Oui, ton cas est vraiment fascinant... Mais le marteau des T\xc3\xa9n\xc3\xa8bres peut briser le bouclier de la Lumi\xc3\xa8re.\xe2\x80\x9d",0,0,0,1,0,1
58,"Cid","Cid",bxe2\x80\x9cJe suis rassur\xc3\xa9 de voir que tu n'as rien, mon ami\x02\x08\x08\xe9\x05\xff\x02e\xff\x01\x03. Mais par les Douze, avoir envoy\xc3\xa9 cet appareil magitek s'\xc3\xa9craser dans le g\xc3\xa9n\xc3\xa9rateur\x02\x1d\x01\x03! Tu es soit un g\xc3\xa9nie, soit \x02\x08\x16\xe9\x05\xff\tla femme\xff\x08l'homme\x03 \x02\x08\x0b\xe9\x05\xff\x03la\xff\x03le\x03 plus chanceu\x02\x08\n\xe9\x05\xff\x03se\xff\x02x\x03 que j'aie jamais connu\x02\x08\x08\xe9\x05\xff\x02e\xff\x01\x03\x02\x1d\x01\x03! Quoi qu'il en soit, tu as r\xc3\xa9ussi \xc3\xa0 d\xc3\xa9sactiver le champ de force, c'est ce qui compte.\xe2\x80\x9d",0,0,0,1,0,1
59,"Alphinaud & Alisaie","Alphinaud & Alisaie","\xe2\x80\x9cIl y a une autre fa\xc3\xa7on de gu\xc3\xa9rir les maux dont souffre le monde, et je la trouverai\x02\x1d\x01\x03!\xe2\x80\x9d\x02\x10\x01\x03\xe2\x80\x9cM\xc3\xaame si nos m\xc3\xa9thodes sont diff\xc3\xa9rentes, nous poursuivons, toi et moi, le m\xc3\xaame but. Gageons que nos chemins se rencontreront \xc3\xa0 nouveau.\xe2\x80\x9d",0,0,1,1,0,1
60,"Louisoix","Louisoix",bxe2\x80\x9cVous \xc3\xaates la lumi\xc3\xa8re qui a guid\xc3\xa9 et ralli\xc3\xa9 les hommes et les femmes de ce pays. L\xc3\xa0 o\xc3\xb9 les gens se rassemblent, la vie na\xc3\xaet. Et tant qu'il y a de la vie, il y a de l'espoir. Il ne m'en faut pas plus.\xe2\x80\x9d",0,0,0,1,0,1
61,"Bahamut","Bahamut","Emprisonn\xc3\xa9 des mill\xc3\xa9naires durant dans la petite lune Dalamud, le Primordial ancestral a retrouv\xc3\xa9 sa libert\xc3\xa9 lorsque l'astre se disloqua au cours de sa chute pendant la bataille de Carteneau. Imm\xc3\xa9diatement, cet \xc3\xaatre impitoyable se mit \xc3\xa0 semer la destruction aux quatre coins d'\xc3\x89orz\xc3\xa9a, marquant ainsi le d\xc3\xa9but de la 7e \xc3\xa8re ombrale.",0,0,0,1,0,1
62,"Hildibrand & Nashu","Hildibrand & Nashu",bxe2\x80\x9cJe suis le c\xc3\xa9l\xc3\xa8bre, l'unique, le vrai Hildibraaaand\x02\x1d\x01\x03!!\xe2\x80\x9d\x02\x10\x01\x03\xe2\x80\x9cEt sa fid\xc3\xa8le assistante Nashu, c'est moi\x02\x1d\x01\x03!\xe2\x80\x9d",0,0,0,1,0,1
63,"Nanamo","Nanamo",bxe2\x80\x9cNotre v\xc3\xa9ritable tr\xc3\xa9sor, c'est vous, citoyens d'Ul'dah\x02\x1d\x01\x03! Votre savoir, votre courage, votre g\xc3\xa9n\xc3\xa9rosit\xc3\xa9 et votre sourire sont ce que nous avons de plus pr\xc3\xa9cieux. Chers compatriotes\x02\x1d\x01\x03! Rejoignez-nous et aidez-nous \xc3\xa0 mener \xc3\x89orz\xc3\xa9a \xc3\xa0 la prosp\xc3\xa9rit\xc3\xa9\x02\x1d\x01\x03!\xe2\x80\x9d",0,0,0,1,1,1
64,"Gaius","Gaius",bxe2\x80\x9cUn dirigeant incomp\xc3\xa9tent ne peut mener son peuple qu'\xc3\xa0 la v\xc3\xa9n\xc3\xa9ration d'idoles corrompues, un chemin qui conduit \xc3\xa0 l'affaiblissement et \xc3\xa0 la mort. En cons\xc3\xa9quence, ce sont les puissants qui doivent diriger les civilisations. Cette v\xc3\xa9rit\xc3\xa9 est la clef du salut de cette terre o\xc3\xb9 r\xc3\xa8gne le mensonge.\xe2\x80\x9d",0,0,0,1,0,1
65,"Merlwy","Merlwy",bxe2\x80\x9cLa victoire est comme la mer, elle sourit \xc3\xa0 ceux qui savent mener leurs hommes et faire face \xc3\xa0 l'adversit\xc3\xa9 quoi qu'il arrive. \xc3\x89coute-moi, \xc3\xb4 fier peuple de marins\x02\x1d\x01\x03! Vois notre glorieux pavillon \xc3\xa9carlate flotter au vent\x02\x1d\x01\x03!\xe2\x80\x9d",0,0,0,1,1,1
66,"Kan-E-Senna","Kan-E-Senna",bxe2\x80\x9cParfois souples comme un saule, parfois forts comme un ch\xc3\xaane, il nous faudra tenir. Car le jour o\xc3\xb9 un vent destructeur soufflera dans notre for\xc3\xaat est proche. Nous autres, Gridaniens, sommes un peuple pacifique, mais nous ne tremblons pas face \xc3\xa0 l'agresseur.\xe2\x80\x9d",0,0,0,1,1,1
67,"Raubahn","Raubahn",bxe2\x80\x9cHahaha\x02\x1d\x01\x03! J'aime les champs de bataille. On y apprend souvent de nos ennemis, et nos amis ne sont pas toujours ceux que l'on croit\x02\x1d\x01\x03! Ensemble, nous vaincrons\x02\x1d\x01\x03! Pour Sa Gr\xc3\xa2ce Nanamo Ul Namo\x02\x1d\x01\x03! Pour la gloire d'Ul'dah\x02\x1d\x01\x03!\xe2\x80\x9d",0,0,0,1,0,1
68,"Guerrier de la Lumi\xc3\xa8re","Guerrier de la Lumi\xc3\xa8re","\xe2\x80\x9cLa lumi\xc3\xa8re ne faiblira jamais\x02\x1d\x01\x03!\xe2\x80\x9d",0,0,0,1,0,1
69,"Firion","Firion",bxe2\x80\x9cJe r\xc3\xaave de roses... D'un monde rempli de roses sauvages.\xe2\x80\x9d",0,0,0,1,0,1
70,"chevalier Oignon","chevaliers Oignon","\xe2\x80\x9c\xc3\x8atre petit a ses avantages.\xe2\x80\x9d",0,0,0,1,0,0
71,"C\xc3\xa9cil","C\xc3\xa9cil",bxe2\x80\x9cNous vous l'avons d\xc3\xa9j\xc3\xa0 expliqu\xc3\xa9, c'est aussi notre combat.\xe2\x80\x9d",0,0,0,1,0,1
72,"Bartz","Bartz",bxe2\x80\x9cJ'ai promis \xc3\xa0 mon p\xc3\xa8re avant qu'il ne meure que je voyagerais \xc3\xa0 travers le monde. Et puis... On dirait que le vent m'appelle.\xe2\x80\x9d",0,0,0,1,0,1
73,"Terra","Terra","\xe2\x80\x9cNe vous inqui\xc3\xa9tez pas. Je suis certaine que la paix r\xc3\xa9gnera bient\xc3\xb4t\x02\x1d\x01\x03!\xe2\x80\x9d",0,0,0,1,1,1
74,"Cloud","Cloud","\xe2\x80\x9cJe ne peux plus rester enferm\xc3\xa9 dans cette illusion... Je vais vivre ma vie sans faire semblant.\xe2\x80\x9d",0,0,0,1,0,1
75,"Squall","Squall","\xe2\x80\x9cPersonne ne parlera de moi au pass\xc3\xa9\x02\x1d\x01\x03!!!\xe2\x80\x9d",0,0,0,1,0,1
76,"Djidane","Djidane","\xe2\x80\x9cIl faut une raison pour sauver les gens\x02\x1d\x01\x03?\xe2\x80\x9d",0,0,0,1,0,1
77,"Tidus","Tidus","\xe2\x80\x9cYuna est l\xc3\xa0-bas, alors on y va et on la r\xc3\xa9cup\xc3\xa8re\x02\x1d\x01\x03! Point final\x02\x1d\x01\x03!\xe2\x80\x9d",0,0,0,1,0,1
78,"Shantotto","Shantotto","\xe2\x80\x9cOh\x02\x1d\x01\x03! Voil\xc3\xa0 que vous me faites perdre mon calme, je suis bl\xc3\xaame\x02\x1d\x01\x03!\xe2\x80\x9d",0,0,0,1,1,1
79,"Vaan","Vaan","\xe2\x80\x9cQui a parl\xc3\xa9 de force\x02\x1d\x01\x03? Tu vas r\xc3\xa9ussir. Tu as de bons amis.\xe2\x80\x9d",0,0,0,1,0,1
80,"Lightning","Lightning",bxe2\x80\x9cLe probl\xc3\xa8me n'est pas de savoir si on \x02\x1a\x02\x02\x03peut\x02\x1a\x02\x01\x03. Il y a des choses qu'on \x02\x1a\x02\x02\x03doit\x02\x1a\x02\x01\x03 faire, c'est tout.\xe2\x80\x9d",0,0,0,1,1,1
81,"ga\xc3\xa9lichat","ga\xc3\xa9lichats","Une cr\xc3\xa9ature myst\xc3\xa9rieuse dot\xc3\xa9e d'un corps de f\xc3\xa9lin et d'ailes de chauve-souris. Certains savants avancent qu'elle appartiendrait au r\xc3\xa8gne animal, tandis que d'autres affirment qu'il s'agit d'un d\xc3\xa9mon appartenant au onzi\xc3\xa8me rang de la hi\xc3\xa9rarchie du n\xc3\xa9ant. La seule chose qui soit certaine, c'est qu'elle poss\xc3\xa8de une intelligence fine et vive, qui lui permet d'agir rapidement.",0,0,0,1,0,0
82,"Vanu Vanu","Vanu Vanu","Les Vanu Vanu sont une tribu d'hommes-hiboux qui vit sur les \xc3\xaeles flottantes de l'\xc3\x89cume des cieux d'Abalathia. Compl\xc3\xa8tement isol\xc3\xa9s du reste du monde jusqu'\xc3\xa0 l'apparition des premiers a\xc3\xa9ronefs, ils ont r\xc3\xa9cemment pris conscience des menaces qui p\xc3\xa8sent sur leur territoire, et ont renforc\xc3\xa9 leur vigilance \xc3\xa0 l'\xc3\xa9gard des visiteurs de la surface.",0,0,0,1,0,0
83,"Gnathe","Gnathes","Les Gnathes sont une tribu d'hommes-insectes qui vit dans les confins m\xc3\xa9ridionaux de l'Avant-pays dravanien. Chasseurs avant tout, ils ont appris \xc3\xa0 prot\xc3\xa9ger leur territoire des dragons en faisant br\xc3\xbbler des substances r\xc3\xa9sineuses, comme le benjoin. Au centre de leur soci\xc3\xa9t\xc3\xa9 se trouve une sorte de roi appel\xc3\xa9 \xe2\x80\x9cL'\xc3\xa9veill\xc3\xa9\xe2\x80\x9d, un catalyseur qui unit les volont\xc3\xa9s de ses sujets sans avoir recours \xc3\xa0 la parole.",0,0,0,1,0,0
84,"Yugiri","Yugiri",bxe2\x80\x9cNous autres Domiens d\xc3\xa9sirons plus que tout nous venger de l'Empire\x02\x1d\x01\x03; et la premi\xc3\xa8re \xc3\xa9tape consiste \xc3\xa0 r\xc3\xa9duire leur influence en \xc3\x89orz\xc3\xa9a pour \xc3\xa9viter que la trag\xc3\xa9die qui a frapp\xc3\xa9 notre pays ne se reproduise.\xe2\x80\x9d",0,0,0,1,1,1
85,"gros chocobo","gros chocobos","Un chocobo dont l'app\xc3\xa9tit insatiable et l'absence totale de volont\xc3\xa9 ont abouti \xc3\xa0 un corps qui s'apparente plus \xc3\xa0 celui d'un b\xc3\xa9h\xc3\xa9moth qu'\xc3\xa0 celui d'un oiseau. D'apr\xc3\xa8s certaines l\xc3\xa9gendes du folklore gobelin, ce volatile surdimensionn\xc3\xa9 serait v\xc3\xa9n\xc3\xa9r\xc3\xa9 comme un dieu dans le monde d'en bas. (Il est \xc3\xa0 noter, cependant, qu'aucun \xc3\xa9l\xc3\xa9ment permettant de v\xc3\xa9rifier la pertinence de ce mythe n'a pu \xc3\xaatre trouv\xc3\xa9.)",0,0,0,1,0,0
86,"griffon","griffons","Une cr\xc3\xa9ature ail\xc3\xa9e majestueuse qui habite dans les \xc3\xa9tendues sauvages des montagnes d'Abalathia. Dot\xc3\xa9e d'une acuit\xc3\xa9 visuelle exceptionnelle, ce grand volatile traque ses proies depuis les hauteurs et se jette sur elles tel un projectile pour les lac\xc3\xa9rer \xc3\xa0 l'aide de ses puissantes serres. Symbole de courage et de f\xc3\xa9rocit\xc3\xa9, le griffon orne le blason de la nation d\xc3\xa9chue d'Ala Mhigo.",0,0,0,1,0,0
87,"Tioman","Tioman","Un dragon puissant et effroyable vivant au sommet de Sohm Al. Fid\xc3\xa8le servante de Nidhogg, sa puissance de destruction \xc3\xa9gale presque celle de son ma\xc3\xaetre. Les Ishgardais la surnomment \xe2\x80\x9cLe dragon noir\xe2\x80\x9d en raison de ses \xc3\xa9cailles, pr\xc3\xa9tendument plus sombres qu'une nuit sans \xc3\xa9toiles.",0,0,0,1,0,1
88,"Estinien","Estinien","\xe2\x80\x9cPr\xc3\xa9pare-toi \xc3\xa0 souffrir, Nidhogg. Bient\xc3\xb4t je transpercerai ton c\xc5\x93ur de ma lance et je r\xc3\xa9pandrai tes entrailles dans tout le Coerthas\x02\x1d\x01\x03!\xe2\x80\x9d",0,0,1,1,0,1
89,"Lucia goe Junius","Lucia goe Junius",bxe2\x80\x9cCeux qui restent obs\xc3\xa9d\xc3\xa9s par le pass\xc3\xa9 ne peuvent pas avancer vers l'avenir.\xe2\x80\x9d",0,0,0,1,1,1
90,"Ysayle","Ysayle",bxe2\x80\x9cImb\xc3\xa9cile... Comment peux-tu \xc3\xaatre aussi lucide et aveugle \xc3\xa0 la fois\x02\x1d\x01\x03? Toi, plus que tous les autres, devrais comprendre les souffrances que la guerre inflige... qu'aucun sacrifice n'est trop grand pour maintenir la paix.\xe2\x80\x9d",0,0,1,1,1,1
91,"Hilda","Hilda",bxe2\x80\x9cC'est que j'ai envie de botter des fesses de nobliaux, moi, et c'est pas tous les jours que j'en ai l'occasion\x02\x1d\x01\x03! Vous pouvez compter sur moi et mes hommes pour faire la r\xc3\xa9volution\x02\x1d\x01\x03! Plut\xc3\xb4t deux fois qu'une\x02\x1d\x01\x03!\xe2\x80\x9d",0,0,1,1,1,1
92,"Matoya","Matoya",bxe2\x80\x9cUn jour, ton insolence te co\xc3\xbbtera ta queue, ma petite Y'shtola. Tu ne pourras pas dire que je ne t'avais pas pr\xc3\xa9venue.\xe2\x80\x9d",0,0,0,1,1,1
93,"Edmont de Fortemps","Edmont de Fortemps",bxe2\x80\x9cLorsque Haurchefant m'a demand\xc3\xa9 de vous accueillir chez nous, il vous a qualifi\xc3\xa9\x02\x08\x08\xe9\x05\xff\x02e\xff\x01\x03 d'espoir incarn\xc3\xa9. \xc3\x80 l'\xc3\xa9poque, je me suis dit que ce n'\xc3\xa9tait qu'une envol\xc3\xa9e lyrique de sa part, mais je me rends compte d\xc3\xa9sormais qu'il d\xc3\xa9crivait juste la r\xc3\xa9alit\xc3\xa9.\xe2\x80\x9d",0,0,1,1,0,1
94,"Byblos","Byblos","Une cr\xc3\xa9ature mena\xc3\xa7ante qui garde la porte de la section interdite de la Grande biblioth\xc3\xa8que de Gubal. Invoqu\xc3\xa9e du n\xc3\xa9ant par des mages sharlayanais, elle continue d'accomplir fid\xc3\xa8lement son devoir\x02\x1d\x01\x03; certainement plus par contrainte que par choix...",0,0,0,1,0,1
95,"Haurchefant","Haurchefant",bxe2\x80\x9cEt puis pourquoi tu ne m'as pas appel\xc3\xa9\x02\x1d\x01\x03? Je serais all\xc3\xa9 combattre \xc3\xa0 tes c\xc3\xb4t\xc3\xa9s sans h\xc3\xa9siter\x02\x1d\x01\x03! La chaleur de nos deux corps luttant c\xc3\xb4te \xc3\xa0 c\xc3\xb4te aurait fait fondre la glace de Manteneige\x02\x1d\x01\x03!\xe2\x80\x9d",0,0,1,1,0,1
96,"Aymeric","Aymeric",bxe2\x80\x9cIl y a des personnes qui croient que la foi est un renoncement au libre arbitre, qu'il est uniquement possible de recevoir la gr\xc3\xa2ce de la Conqu\xc3\xa9rante en se d\xc3\xa9vouant corps et \xc3\xa2me \xc3\xa0 son service. Une telle d\xc3\xa9votion peut \xc3\xaatre utile \xc3\xa0 un chevalier sur la ligne de front, mais elle l'est certainement moins pour un meneur d'hommes.\xe2\x80\x9d",0,0,1,1,0,1
97,"Ravana","Ravana","Surnomm\xc3\xa9 \xe2\x80\x9cle Ma\xc3\xaetre des lames\xe2\x80\x9d, Ravana est la divinit\xc3\xa9 protectrice des Gnathes. Seigneur du combat et de la guerre, le Primordial respecte la force et abhorre toute forme de faiblesse. Croyant que le rituel de combat est sacr\xc3\xa9, il se compla\xc3\xaet dans la bataille avec des adversaires dignes, brandissant ses \xc3\xa9p\xc3\xa9es l\xc3\xa9gendaires\x02\x1d\x01\x03: les Chandrahas.",0,0,0,1,0,1
98,"Bismarck","Bismarck","Longtemps consid\xc3\xa9r\xc3\xa9 comme une l\xc3\xa9gende par les humains, le Migrateur des brumes est apparu en \xc3\x89orz\xc3\xa9a en r\xc3\xa9ponse aux ferventes pri\xc3\xa8res des Vanu Vanu. Les hommes-hiboux v\xc3\xa9n\xc3\xa8rent cette grande baleine blanche comme un dieu, convaincus qu'elle aurait conduit leurs anc\xc3\xaatres sur leur \xc3\xaele natale. Gr\xc3\xa2ce \xc3\xa0 son \xc3\xa9vent, elle crache de puissants jets d'eau afin d'\xc3\xa9purer les cieux des dangers qui menacent ses adorateurs.",0,0,0,1,0,1
99,"Nidhogg","Nidhogg","L'un des sept grands dragons engendr\xc3\xa9s par Midgardsormr. Nidhogg et ses sbires dravaniens ont tourment\xc3\xa9 le Saint-Si\xc3\xa8ge pendant plus de mille ans dans le conflit sanglant que l'Histoire appelera \xe2\x80\x9cla guerre du chant des dragons\xe2\x80\x9d. Le retentissement de son cri d\xc3\xa9chirant les cieux est capable de semer la peur dans le c\xc5\x93ur des plus braves chevaliers.",0,0,0,1,0,1
100,"Midgardsormr","Midgardsormr",bxe2\x80\x9cLes humains meurent et leurs descendants oublient, mais nous sommes \xc3\xa9ternels. Pour nous, le pass\xc3\xa9 et le pr\xc3\xa9sent ne font qu'un.\xe2\x80\x9d",0,0,0,1,0,1
