#,Name,Quest,Icon,Value,ClassJob,Unknown_70,Level,ClassJobCategory,Unknown0,Unknown1
442,燕返し効果アップ,0,6155,0,0,0,0,0,0,False
443,明鏡止水効果アップ,0,6156,2,34,111,76,111,0,False
444,クイックノックマスタリー,0,5316,0,23,24,82,24,0,False
445,ブラッドレッター効果アップ,0,5317,3,23,24,84,24,0,False
446,エイペックスアロー効果アップ,0,5318,0,23,24,86,24,0,False
447,トルバドゥール効果アップ,0,5319,-300,23,24,88,24,0,False
448,戦歌効果アップ,0,5320,0,23,24,90,24,0,False
449,スプレッドショットマスタリー,0,6017,0,31,96,82,96,0,False
450,整備効果アップ,0,6018,2,31,96,84,96,0,False
451,クイーンズ・ガンビット,0,6019,0,31,96,86,96,0,False
452,タクティシャン効果アップ,0,6020,-300,31,96,88,96,0,False
453,テクニカルフィニッシュ効果アップ,0,6357,0,38,150,82,150,0,False
454,エスプリ効果アップ,0,6358,0,38,150,84,150,0,False
455,フラリッシュ効果アップ,0,6359,0,38,150,86,150,0,False
456,守りのサンバ効果アップ,0,6360,-300,38,150,88,150,0,False
457,攻めのタンゴ効果アップ,0,6361,0,38,150,90,150,0,False
458,極性マスタリーII,0,5366,0,7,55,20,55,0,False
459,極性マスタリーIII,0,5367,0,7,55,35,55,0,False
460,エノキアン,67217,5368,0,25,26,56,26,0,False
461,ファウル効果アップ,0,5369,0,25,26,80,26,0,False
462,極性マスタリーIV,0,5370,0,25,26,82,26,0,False
463,マナフォント効果アップ,0,5371,-200,25,26,84,26,0,False
464,激成魔効果アップII,0,5372,2,0,0,0,0,0,False
465,極性マスタリーV,0,5373,0,25,26,90,26,0,False
466,エーテルチャージ効果アップ,66639,5396,0,26,69,15,69,0,False
467,エーテルチャージ効果アップII,0,5397,0,26,69,22,69,0,False
468,サモン・ルビーマスタリー,66627,5682,0,27,28,30,28,0,False
469,サモン・トパーズマスタリー,66628,5683,0,27,28,35,28,0,False
470,サモン・エメラルドマスタリー,66631,5684,0,27,28,45,28,0,False
471,エンキンドル,66632,5685,0,27,28,50,28,0,False
472,,0,0,0,0,0,0,0,0,False
473,ルインマスタリーII,67638,5687,0,27,28,54,28,0,False
474,エーテルチャージマスタリー,67640,5690,0,27,28,58,28,0,False
475,エナジーサイフォン効果アップ,0,5691,0,27,28,62,28,0,False
476,ルインマスタリーIII,0,5688,0,27,28,72,28,0,False
477,アウトバーストマスタリー,0,5692,0,27,28,74,28,0,False
478,アウトバーストマスタリーII,0,5693,0,27,28,82,28,0,False
479,ルインマスタリーIV,0,5689,0,27,28,84,28,0,False
480,守りの光効果アップ,0,5694,2,27,28,88,28,0,False
481,エンキンドルII,0,5695,0,27,28,90,28,0,False
482,魔法剣効果アップ,0,6208,0,35,112,68,112,0,False
483,赤魔法マスタリーII,0,6209,0,35,112,82,112,0,False
484,赤魔法マスタリーIII,0,6210,0,35,112,84,112,0,False
485,アクセラレーション効果アップ,0,6211,2,35,112,88,112,0,False
486,マナフィケーション効果アップII,0,6212,0,0,0,0,0,0,False
487,グレアマスタリー,0,5343,0,24,25,82,25,0,False
488,ホーリーマスタリー,0,5344,0,24,25,82,25,0,False
489,回復アクション効果アップ,0,6826,0,24,25,85,25,0,False
490,ディヴァインベニゾン効果アップ,0,5345,2,24,25,88,25,0,False
491,炎法マスタリーIV,0,5704,0,28,29,82,29,0,False
492,破陣法マスタリー,0,5705,0,28,29,82,29,0,False
493,回復アクション効果アップ,0,6826,0,28,29,85,29,0,False
494,展開戦術効果アップ,0,5706,-300,28,29,88,29,0,False
495,ドロー効果アップ,0,6115,0,0,0,0,0,0,False
496,ドロー効果アップII,0,6116,0,0,0,0,0,0,False
497,マレフィクマスタリーIV,0,6117,0,33,99,82,99,0,False
498,グラビデマスタリー,0,6118,0,33,99,82,99,0,False
499,回復アクション効果アップ,0,6826,0,33,99,85,99,0,False
500,星天交差効果アップ,0,6119,2,33,99,88,99,0,False
501,宙泉釣り,0,5487,0,18,19,89,19,0,False
502,サモン・バハムート効果アップ,0,5696,0,27,28,80,28,0,False
503,エレメントマスタリー,0,5697,0,27,28,86,28,0,False
504,アクション威力アップ,0,6801,0,19,20,84,20,0,False
505,アクション威力アップ,0,6801,0,21,22,84,22,0,False
506,アクション威力アップ,0,6801,0,32,98,84,98,0,False
507,アクション威力アップ,0,6801,0,37,149,84,149,0,False
508,ランスマスタリーIII,0,5292,0,22,23,90,23,0,False
509,エノキアン効果アップIII,0,5374,17,25,26,86,26,0,False
510,ピュシスマスタリー,0,6459,0,40,181,60,181,0,False
511,影身具現効果アップ,0,6065,0,32,98,88,98,0,False
512,爆裂脚マスタリー,0,5248,0,20,21,86,21,0,False
513,闘魂旋風脚マスタリー,0,5247,0,20,21,90,21,0,False
514,意気衝天効果アップ,0,6157,0,34,111,90,111,0,False
515,終撃皆伝,67222,5420,0,30,92,56,92,0,False
516,アクション威力アップ,0,6801,0,30,92,74,92,0,False
517,アクション威力アップ,0,6801,0,31,96,84,96,0,False
518,アクション威力アップ,0,6801,0,20,21,84,21,0,False
519,風雅皆伝,0,6158,0,34,111,86,111,0,False
520,アクション威力アップ,0,6801,0,34,111,66,111,0,False
521,アクション威力アップII,0,6802,0,34,111,84,111,0,False
522,アクション威力アップII,0,6802,0,30,92,84,92,0,False
523,アクション威力アップII,0,6802,0,39,180,84,180,0,False
524,牙の技効果アップ,0,6501,0,41,196,55,196,0,False
525,大牙の技効果アップ,0,6502,0,41,196,60,196,0,False
526,蛇の技効果アップ,0,6503,0,41,196,75,196,0,False
527,大蛇の技効果アップ,0,6504,0,41,196,80,196,0,False
528,飛蛇の魂,0,6505,0,41,196,82,196,0,False
529,蛇行効果アップ,0,6506,3,41,196,84,196,0,False
530,飛蛇の魂効果アップ,0,6507,0,41,196,88,196,0,False
531,祖霊の魂,0,6508,0,41,196,90,196,0,False
532,飛蛇の尾効果アップ,0,6510,0,41,196,92,196,0,False
533,祖霊の魂効果アップ,0,6511,0,41,196,96,196,0,False
534,祖霊の牙マスタリー,0,6509,0,41,196,100,196,0,False
535,,0,0,0,0,0,0,0,0,False
536,,0,0,0,0,0,0,0,0,False
537,パレットゲージ,0,6551,0,42,197,60,197,0,False
538,絵画魔法効果アップ,0,6552,0,42,197,80,197,0,False
539,スマッジ効果アップ,0,6553,0,42,197,84,197,0,False
540,ピクト効果アップII,0,6554,2,42,197,86,197,0,False
541,テンペラ効果アップ,0,6555,0,42,197,88,197,0,False
542,サブトラクト効果アップ,0,6556,0,42,197,90,197,0,False
543,ピクト効果アップIII,0,6560,0,42,197,92,197,0,False
544,ピクト効果アップV,0,6561,0,42,197,100,197,0,False
545,ピクト効果アップIV,0,6559,3,42,197,96,197,0,False
546,ピクト効果アップ,0,6558,0,42,197,82,197,0,False
547,,0,0,0,0,0,0,0,0,False
548,精密作業マスタリー,0,6951,0,8,9,94,9,0,False
549,精密作業マスタリー,0,6952,0,9,10,94,10,0,False
550,精密作業マスタリー,0,6953,0,10,11,94,11,0,False
551,精密作業マスタリー,0,6954,0,11,12,94,12,0,False
552,精密作業マスタリー,0,6955,0,12,13,94,13,0,False
553,精密作業マスタリー,0,6956,0,13,14,94,14,0,False
554,精密作業マスタリー,0,6957,0,14,15,94,15,0,False
555,精密作業マスタリー,0,6958,0,15,16,94,16,0,False
556,匠の好機,0,6975,0,8,9,96,9,0,False
557,匠の好機,0,6975,0,9,10,96,10,0,False
558,匠の好機,0,6975,0,10,11,96,11,0,False
559,匠の好機,0,6975,0,11,12,96,12,0,False
560,匠の好機,0,6975,0,12,13,96,13,0,False
561,匠の好機,0,6975,0,13,14,96,14,0,False
562,匠の好機,0,6975,0,14,15,96,15,0,False
563,匠の好機,0,6975,0,15,16,96,16,0,False
564,センチネルマスタリー,0,5202,0,19,20,92,20,0,False
565,レクイエスカットマスタリー,0,5223,0,19,20,96,20,0,False
566,ブレード・オブ・ヴァラー効果アップ,0,5224,0,19,20,100,20,0,False
567,ヴェンジェンスマスタリー,0,5271,0,21,22,92,22,0,False
568,原初の解放効果アップ,0,5272,0,21,22,96,22,0,False
569,プライマルレンド効果アップ,0,5273,0,21,22,100,22,0,False
570,ブラッドウェポンマスタリー,0,6053,0,32,98,68,98,0,False
571,シャドウウォールマスタリー,0,6068,0,32,98,92,98,0,False
572,ブラッドデリリアム効果アップ,0,6069,0,32,98,96,98,0,False
573,影身具現効果アップIII,0,6070,0,32,98,100,98,0,False
574,ネビュラマスタリー,0,6308,0,37,149,92,149,0,False
575,コンティニュエーション効果アップII,0,6309,0,37,149,96,149,0,False
576,ブラッドソイル効果アップ,0,6310,0,37,149,100,149,0,False
577,象形拳,0,5249,0,20,21,92,21,0,False
578,疾風の極意効果アップ,0,5526,0,20,21,96,21,0,False
579,紅蓮の極意効果アップ,0,5527,0,20,21,100,21,0,False
580,ウィンググライド効果アップ,0,5295,2,22,23,84,23,0,False
581,ドラゴンダイブ効果アップ,0,5296,0,22,23,92,23,0,False
582,ランスマスタリーIV,0,5293,0,22,23,96,23,0,False
583,スターダイバー効果アップ,0,5298,0,22,23,100,23,0,False
584,攻撃速度アップ,0,5421,0,30,92,45,92,0,False
585,ぶんどる皆伝,0,5422,0,30,92,66,92,0,False
586,だまし討ち皆伝,0,5423,0,30,92,92,92,0,False
587,毒盛の術効果アップ,0,5424,0,30,92,96,92,0,False
588,天地人効果アップ,0,5726,0,30,92,100,92,0,False
589,心眼皆伝,0,6159,0,34,111,82,111,0,False
590,刃風皆伝,0,6160,0,34,111,92,111,0,False
591,必殺剣効果アップ,0,6161,-600,34,111,94,111,0,False
592,意気衝天効果アップII,0,6162,0,34,111,96,111,0,False
593,明鏡止水効果アップII,0,6163,0,34,111,100,111,0,False
594,レムールシュラウド効果アップ,0,6411,0,39,180,92,180,0,False
595,,0,0,0,0,0,0,0,0,False
596,グラトニー効果アップ,0,6413,0,39,180,96,180,0,False
597,プレンティフルハーベスト効果アップ,0,6414,0,39,180,100,180,0,False
598,ワイドボレーマスタリー,0,5322,0,23,24,72,24,0,False
599,ブラッドレッターマスタリー,0,5323,0,23,24,92,24,0,False
600,乱れ撃ち効果アップ,0,5301,0,23,24,96,24,0,False
601,トルバドゥール効果アップII,0,5324,0,23,24,98,24,0,False
602,光神のフィナーレ効果アップ,0,5601,0,23,24,100,24,0,False
603,ヒートブラストマスタリー,0,6021,0,31,96,68,96,0,False
604,チャージアクションマスタリー,0,6022,0,31,96,92,96,0,False
605,マルチウェポン効果アップ,0,6023,2,31,96,94,96,0,False
606,マルチウェポン効果アップII,0,6024,0,31,96,96,96,0,False
607,タクティシャン効果アップII,0,6025,0,31,96,98,96,0,False
608,バレルヒーター効果アップ,0,6026,0,31,96,100,96,0,False
609,スタンダードフィニッシュ効果アップ,0,6362,0,38,150,92,150,0,False
610,フラリッシュ効果アップII,0,6363,0,38,150,96,150,0,False
611,守りのサンバ効果アップII,0,6364,0,38,150,98,150,0,False
612,テクニカルフィニッシュ効果アップII,0,6365,0,38,150,100,150,0,False
613,サンダーマスタリーIII,0,5651,0,25,26,92,26,0,False
614,黒魔紋効果アップ,0,5652,0,25,26,96,26,0,False
615,ポリグロット効果アップII,0,5653,0,25,26,98,26,0,False
616,アストラルファイア効果アップ,0,5654,0,25,26,100,26,0,False
617,ミアズマバーストマスタリー,0,5398,0,27,28,92,28,0,False
618,シアリングライト効果アップ,0,5399,0,27,28,96,28,0,False
619,サモン・バハムート効果アップII,0,5698,0,27,28,100,28,0,False
620,エンボルデン効果アップ,0,6213,0,35,112,92,112,0,False
621,アクセラレーション効果アップII,0,6214,0,35,112,96,112,0,False
622,マナフィケーション効果アップ,0,6216,0,35,112,100,112,0,False
623,神速魔効果アップ,0,5346,0,24,25,92,25,0,False
624,メディカラマスタリー,0,5347,0,24,25,96,25,0,False
625,テトラグラマトン効果アップ,0,5349,2,24,25,98,25,0,False
626,テンパランス効果アップ,0,5348,0,24,25,100,25,0,False
627,連環計効果アップ,0,5707,0,28,29,92,29,0,False
628,士気高揚の策マスタリー,0,5708,0,28,29,96,29,0,False
629,秘策効果アップ,0,5710,-300,28,29,98,29,0,False
630,,0,0,0,0,0,0,0,0,False
631,マイナーアルカナマスタリー,0,6120,0,33,99,70,99,0,False
632,ディヴィネーション効果アップ,0,6121,0,33,99,92,99,0,False
633,アスペクト・ヘリオスマスタリー,0,6122,0,33,99,96,99,0,False
634,ディグニティ効果アップII,0,6124,3,33,99,98,99,0,False
635,ニュートラルセクト効果アップ,0,6123,0,33,99,100,99,0,False
636,ソーテリア効果アップ,0,6461,-300,40,181,94,181,0,False
637,エウクラシア・プログノシスマスタリー,0,6460,0,40,181,96,181,0,False
638,ピュシスII効果アップ,0,6462,0,40,181,98,181,0,False
639,ランパート効果アップ,0,6804,0,0,113,94,113,0,False
640,リプライザル効果アップ,0,6805,0,0,113,98,113,0,False
641,牽制効果アップ,0,6851,0,0,114,98,114,0,False
642,内丹効果アップ,0,6852,0,0,118,94,118,0,False
643,アドル効果アップ,0,6827,0,0,198,98,198,0,False
644,迅速魔効果アップ,0,6828,-200,0,199,94,199,0,False
645,強活眼,67631,5447,0,16,17,100,17,0,False
646,強活眼,67631,5472,0,17,18,100,18,0,False
647,再発見,0,5446,0,16,17,91,17,0,False
648,再発見,0,5471,0,17,18,91,18,0,False
649,漁師の慧眼,0,5480,0,18,19,50,19,0,False
650,アクション威力アップII,0,6802,0,19,20,94,20,0,False
651,アクション威力アップ,0,6831,0,24,25,94,25,0,False
652,アクション威力アップ,0,6831,0,35,112,94,112,0,False
653,アクション威力アップ,0,6806,0,22,23,94,23,0,False
654,アクション威力アップII,0,6802,0,21,22,94,22,0,False
655,アクション威力アップIII,0,6803,0,34,111,94,111,0,False
656,アクション威力アップ,0,6831,0,28,29,94,29,0,False
657,アクション威力アップIII,0,6803,0,39,180,94,180,0,False
658,アクション威力アップII,0,6802,0,31,96,94,96,0,False
659,エノキアン効果アップIV,0,5655,22,25,26,96,26,0,False
660,アクション威力アップII,0,6802,0,20,21,94,21,0,False
661,アクション威力アップIII,0,6803,0,30,92,94,92,0,False
662,アクション威力アップ,0,6806,0,38,150,94,150,0,False
663,アクション威力アップII,0,6802,0,32,98,94,98,0,False
664,アクション威力アップ,0,6831,0,27,28,94,28,0,False
665,ファイト・オア・フライト効果アップ,67570,5205,0,19,20,54,20,0,False
666,ノー・マーシー効果アップ,0,6311,0,37,149,54,149,0,False
667,アクション威力アップII,0,6802,0,37,149,94,149,0,False
668,アクション威力アップ,0,6806,0,23,24,94,24,0,False
669,アクション威力アップ,0,6831,0,40,181,94,181,0,False
670,アクションダメージ・回復量アップ,0,5185,10,42,197,20,197,0,False
671,アクションダメージ・回復量アップII,0,5186,30,42,197,40,197,0,False
672,アクション威力アップ,0,6829,0,42,197,54,197,0,False
673,アクション威力アップ,0,6831,0,33,99,94,99,0,False
674,アクション威力アップ,0,6801,0,41,196,74,196,0,False
675,アクション威力アップII,0,6802,0,41,196,84,196,0,False
676,アクション威力アップII,0,6830,0,42,197,74,197,0,False
677,アクション威力アップIII,0,6832,0,42,197,84,197,0,False
678,アクション威力アップIV,0,6833,0,42,197,94,197,0,False
679,,0,0,0,0,0,0,0,0,False
680,,0,0,0,0,0,0,0,0,False
681,,0,0,0,0,0,0,0,0,False
682,,0,0,0,0,0,0,0,0,False
683,,0,0,0,0,0,0,0,0,False
684,,0,0,0,0,0,0,0,0,False
685,,0,0,0,0,0,0,0,0,False
686,,0,0,0,0,0,0,0,0,False
687,,0,0,0,0,0,0,0,0,False
688,,0,0,0,0,0,0,0,0,False
689,,0,0,0,0,0,0,0,0,False
690,,0,0,0,0,0,0,0,0,False
691,,0,0,0,0,0,0,0,0,False
692,,0,0,0,0,0,0,0,0,False
693,,0,0,0,0,0,0,0,0,False
694,,0,0,0,0,0,0,0,0,False
695,,0,0,0,0,0,0,0,0,False
696,,0,0,0,0,0,0,0,0,False
697,,0,0,0,0,0,0,0,0,False
698,,0,0,0,0,0,0,0,0,False
699,,0,0,0,0,0,0,0,0,False
700,,0,0,0,0,0,0,0,0,False
701,,0,0,0,0,0,0,0,0,False
702,,0,0,0,0,0,0,0,0,False
703,,0,0,0,0,0,0,0,0,False
704,,0,0,0,0,0,0,0,0,False
705,,0,0,0,0,0,0,0,0,False
706,,0,0,0,0,0,0,0,0,False
707,,0,0,0,0,0,0,0,0,False
708,,0,0,0,0,0,0,0,0,False
709,,0,0,0,0,0,0,0,0,False
710,,0,0,0,0,0,0,0,0,False
711,,0,0,0,0,0,0,0,0,False
712,,0,0,0,0,0,0,0,0,False
713,,0,0,0,0,0,0,0,0,False
714,,0,0,0,0,0,0,0,0,False
715,,0,0,0,0,0,0,0,0,False
716,,0,0,0,0,0,0,0,0,False
717,,0,0,0,0,0,0,0,0,False
718,,0,0,0,0,0,0,0,0,False
719,,0,0,0,0,0,0,0,0,False
720,,0,0,0,0,0,0,0,0,False
721,,0,0,0,0,0,0,0,0,False
722,,0,0,0,0,0,0,0,0,False
723,,0,0,0,0,0,0,0,0,False
724,,0,0,0,0,0,0,0,0,False
725,,0,0,0,0,0,0,0,0,False
726,,0,0,0,0,0,0,0,0,False
727,,0,0,0,0,0,0,0,0,False
728,,0,0,0,0,0,0,0,0,False
729,,0,0,0,0,0,0,0,0,False
730,,0,0,0,0,0,0,0,0,False
731,,0,0,0,0,0,0,0,0,False
732,,0,0,0,0,0,0,0,0,False
733,,0,0,0,0,0,0,0,0,False
734,,0,0,0,0,0,0,0,0,False
735,,0,0,0,0,0,0,0,0,False
736,,0,0,0,0,0,0,0,0,False
737,,0,0,0,0,0,0,0,0,False
738,,0,0,0,0,0,0,0,0,False
739,,0,0,0,0,0,0,0,0,False
740,,0,0,0,0,0,0,0,0,False
741,,0,0,0,0,0,0,0,0,False
742,,0,0,0,0,0,0,0,0,False
743,,0,0,0,0,0,0,0,0,False
744,,0,0,0,0,0,0,0,0,False
745,,0,0,0,0,0,0,0,0,False
746,,0,0,0,0,0,0,0,0,False
747,,0,0,0,0,0,0,0,0,False
748,,0,0,0,0,0,0,0,0,False
749,,0,0,0,0,0,0,0,0,False
750,,0,0,0,0,0,0,0,0,False
751,,0,0,0,0,0,0,0,0,False
752,,0,0,0,0,0,0,0,0,False
753,,0,0,0,0,0,0,0,0,False
754,,0,0,0,0,0,0,0,0,False
755,,0,0,0,0,0,0,0,0,False
756,,0,0,0,0,0,0,0,0,False
757,,0,0,0,0,0,0,0,0,False
758,,0,0,0,0,0,0,0,0,False
759,,0,0,0,0,0,0,0,0,False
760,,0,0,0,0,0,0,0,0,False
761,,0,0,0,0,0,0,0,0,False
762,,0,0,0,0,0,0,0,0,False
763,,0,0,0,0,0,0,0,0,False
764,,0,0,0,0,0,0,0,0,False
765,,0,0,0,0,0,0,0,0,False
766,,0,0,0,0,0,0,0,0,False
767,,0,0,0,0,0,0,0,0,False
768,,0,0,0,0,0,0,0,0,False
769,,0,0,0,0,0,0,0,0,False
770,,0,0,0,0,0,0,0,0,False
771,,0,0,0,0,0,0,0,0,False
772,,0,0,0,0,0,0,0,0,False
773,,0,0,0,0,0,0,0,0,False
774,,0,0,0,0,0,0,0,0,False
775,,0,0,0,0,0,0,0,0,False
776,,0,0,0,0,0,0,0,0,False
777,,0,0,0,0,0,0,0,0,False
778,,0,0,0,0,0,0,0,0,False
779,,0,0,0,0,0,0,0,0,False
780,,0,0,0,0,0,0,0,0,False
781,,0,0,0,0,0,0,0,0,False
782,,0,0,0,0,0,0,0,0,False
783,,0,0,0,0,0,0,0,0,False
784,,0,0,0,0,0,0,0,0,False
785,,0,0,0,0,0,0,0,0,False
786,,0,0,0,0,0,0,0,0,False
787,,0,0,0,0,0,0,0,0,False
788,,0,0,0,0,0,0,0,0,False
789,,0,0,0,0,0,0,0,0,False
790,,0,0,0,0,0,0,0,0,False
791,,0,0,0,0,0,0,0,0,False
792,,0,0,0,0,0,0,0,0,False
793,,0,0,0,0,0,0,0,0,False
794,,0,0,0,0,0,0,0,0,False
795,,0,0,0,0,0,0,0,0,False
796,,0,0,0,0,0,0,0,0,False
797,,0,0,0,0,0,0,0,0,False
798,,0,0,0,0,0,0,0,0,False
799,,0,0,0,0,0,0,0,0,False
800,,0,0,0,0,0,0,0,0,False
801,,0,0,0,0,0,0,0,0,False
802,,0,0,0,0,0,0,0,0,False
803,,0,0,0,0,0,0,0,0,False
804,,0,0,0,0,0,0,0,0,False
805,,0,0,0,0,0,0,0,0,False
806,,0,0,0,0,0,0,0,0,False
807,,0,0,0,0,0,0,0,0,False
808,,0,0,0,0,0,0,0,0,False
809,,0,0,0,0,0,0,0,0,False
810,,0,0,0,0,0,0,0,0,False
811,,0,0,0,0,0,0,0,0,False
812,,0,0,0,0,0,0,0,0,False
813,,0,0,0,0,0,0,0,0,False
814,,0,0,0,0,0,0,0,0,False
815,,0,0,0,0,0,0,0,0,False
816,,0,0,0,0,0,0,0,0,False
817,,0,0,0,0,0,0,0,0,False
818,,0,0,0,0,0,0,0,0,False
819,,0,0,0,0,0,0,0,0,False
820,,0,0,0,0,0,0,0,0,False
821,,0,0,0,0,0,0,0,0,False
822,,0,0,0,0,0,0,0,0,False
823,,0,0,0,0,0,0,0,0,False
824,,0,0,0,0,0,0,0,0,False
825,,0,0,0,0,0,0,0,0,False
826,,0,0,0,0,0,0,0,0,False
827,,0,0,0,0,0,0,0,0,False
828,,0,0,0,0,0,0,0,0,False
829,,0,0,0,0,0,0,0,0,False
830,,0,0,0,0,0,0,0,0,False
831,,0,0,0,0,0,0,0,0,False
832,,0,0,0,0,0,0,0,0,False
833,,0,0,0,0,0,0,0,0,False
834,,0,0,0,0,0,0,0,0,False
835,,0,0,0,0,0,0,0,0,False
836,,0,0,0,0,0,0,0,0,False
837,,0,0,0,0,0,0,0,0,False
838,,0,0,0,0,0,0,0,0,False
839,,0,0,0,0,0,0,0,0,False
840,,0,0,0,0,0,0,0,0,False
841,,0,0,0,0,0,0,0,0,False
