#,Text[0],Text[1],Text[2],Image,Type,IconType,TextType
614,,,,0,0,0,0
615,,,,0,0,0,0
616,,,,0,0,0,0
617,,,,0,0,0,0
618,,,,0,0,0,0
619,,,,0,0,0,0
620,"F.A.T.E.が終了すると、結果に応じた
報酬を得ることができます。

報酬はF.A.T.E.の成功・失敗 
及び貢献度に応じて変化します。

受け取った報酬の内容は
「報酬表示」ウィンドウで確認できます。

　　　　　　　　　　　次のページヘ》",,,150661,1,0,0
621,"貢献度とは、F.A.T.E.の目的に
積極的に貢献したかどうかを
あらわすものです。

F.A.T.E.終了時に金・銀・銅の
評価が与えられ、報酬に影響します。
",,,150662,1,0,0
622,,,,0,0,0,0
623,,,,0,0,0,0
624,,,,0,0,0,0
625,,,,0,0,0,0
626,,,,0,0,0,0
627,,,,0,0,0,0
628,,,,0,0,0,0
629,,,,0,0,0,0
630,"パーティでの戦いを簡単に
経験できる場が**「ギルドオーダー」**です。

各地にいる特務隊長に話しかけると
あなたが選択可能な任務が提示され、
パーティメンバー全員が
レベルやクラスなどの参加条件を
満たしていると任務を開始できます。

　　　　　　　　　　　次のページヘ》",,,150711,1,0,0
631,"受注可能な任務は、任務を達成したり、
あなたの成長と共に増えていきます。

**「コンテンツファインダー」**を利用すれば、
パーティメンバーを自分で集めなくても、
どこからでも簡単に参加ができます。

本格的なパーティプレイの前に、
ギルドオーダーに参加して、
パーティプレイの基礎を身につけましょう！",,,150712,1,0,0
632,,,,0,0,0,0
633,,,,0,0,0,0
634,,,,0,0,0,0
635,,,,0,0,0,0
636,,,,0,0,0,0
637,,,,0,0,0,0
638,,,,0,0,0,0
639,,,,0,0,0,0
640,"ギルドオーダー開始後、
任務の詳細情報が記載された、
**「任務説明ウィンドウ」**が表示されます。

任務説明ウィンドウには、
ギルドオーダーの全体の流れと、
攻略に必要な情報が書かれています。

攻略情報を覚えることで、
有利に戦闘を進めましょう！",,,150721,1,0,0
641,,,,0,0,0,0
642,,,,0,0,0,0
643,,,,0,0,0,0
644,,,,0,0,0,0
645,,,,0,0,0,0
646,,,,0,0,0,0
647,,,,0,0,0,0
648,,,,0,0,0,0
649,,,,0,0,0,0
650,"新たな敵が出現しようとしています！

任務中に新たな敵が出現する場合には、
出現位置がエフェクトで表現されます。

予め戦闘態勢を整えておきましょう！
",,,150731,1,0,0
651,,,,0,0,0,0
652,,,,0,0,0,0
653,,,,0,0,0,0
654,,,,0,0,0,0
655,,,,0,0,0,0
656,,,,0,0,0,0
657,,,,0,0,0,0
658,,,,0,0,0,0
659,,,,0,0,0,0
660,"任務中に戦闘不能となった場合、
復活する場所は任務開始地点となります。

すばやく戦線に復帰しましょう！
",,,150741,1,0,0
661,,,,0,0,0,0
662,,,,0,0,0,0
663,,,,0,0,0,0
664,,,,0,0,0,0
665,,,,0,0,0,0
666,,,,0,0,0,0
667,,,,0,0,0,0
668,,,,0,0,0,0
669,,,,0,0,0,0
670,"見事にギルドオーダーを達成しました！

特務隊長に話しかけて報酬を得ましょう。
初回達成時の報酬はボーナスがつきます。

また、味方が誰も戦闘不能にならずに
達成した場合にもボーナスがあるので、
チャンスがあれば狙ってみましょう！",,,150751,1,0,0
671,,,,0,0,0,0
672,,,,0,0,0,0
673,,,,0,0,0,0
674,,,,0,0,0,0
675,,,,0,0,0,0
676,,,,0,0,0,0
677,,,,0,0,0,0
678,,,,0,0,0,0
679,,,,0,0,0,0
680,"現在所属しているグランドカンパニーから
他のグランドカンパニーへ、
**「移籍」**することが可能になりました。
移籍したいグランドカンパニーの
人事担当官に話しかけてみましょう。 

移籍後は所持していた軍票が凍結され、
専用装備なども使用が制限されます。
また、**15日間**は次の移籍を行えません。
移籍の際には十分注意しましょう！",,,151351,1,0,0
681,,,,0,0,0,0
682,,,,0,0,0,0
683,,,,0,0,0,0
684,,,,0,0,0,0
685,,,,0,0,0,0
686,,,,0,0,0,0
687,,,,0,0,0,0
688,,,,0,0,0,0
689,,,,0,0,0,0
690,"**「簡易製作」**ができるようになりました！

1回でも製作したことがあるレシピなら
**「簡易製作」**を使って大量のNQ完成品を
まとめて製作することが可能です。




　　　　　　　　　　　次のページヘ》",,,151331,1,0,0
691,"まず**「製作手帳」**にある
**「簡易製作開始」**ボタンを
選択しましょう。

製作したい回数を入力し、
**「簡易製作開始」**ボタンを選択すると
**「簡易製作」**が開始されます。


　　　　　　　　　　　次のページヘ》",,,151332,1,0,0
692,"**「簡易製作」**が開始されたら、
あとは待つだけ！
自動で製作が行われます。

HQアイテムを作るのには不向きですが、
大量のNQアイテムを作りたい時は、
積極的に**簡易製作**を使ってみましょう！",,,151333,1,0,0
693,,,,0,0,0,0
694,,,,0,0,0,0
695,,,,0,0,0,0
696,,,,0,0,0,0
697,,,,0,0,0,0
698,,,,0,0,0,0
699,,,,0,0,0,0
700,"アイテムを製作することができる
**「クラフタークラス」**は、**
「製作手帳」**から作りたいアイテムを
選び、**「製作」**をすることができます。

製作手帳は、メインコマンドの
**「手帳の管理」**から開くことができます。


　　　　　　　　　　　次のページヘ》",,,150281,1,0,0
701,"「製作手帳」を開き、
クラフタークラスとレベル帯を選ぶと、
製作できるアイテムの一覧が
表示されます。

一覧からアイテムを選ぶと、
製作を開始することができます。


　　　　　　　　　　　次のページヘ》",,,150282,1,0,0
702,"アイテムの製作には、
素材となるアイテムが必要です。

素材がそろっていない場合は、
足りない素材が灰色で表示されます。
必要な素材を集めましょう。",,,150283,1,0,0
703,,,,0,0,0,0
704,,,,0,0,0,0
705,,,,0,0,0,0
706,,,,0,0,0,0
707,,,,0,0,0,0
708,,,,0,0,0,0
709,,,,0,0,0,0
710,"アイテムを完成させるには、
アクション**「作業」**を実行して、
工数を進める必要があります。

まずは「作業」を実行してみましょう。




　　　　　　　　　　　次のページヘ》",,,150291,1,0,0
711,"「作業」を行うと、素材に負担がかかり、
素材が持つ**「耐久」**が減少していきます。

耐久が0になる前に、工数を最大まで
進めると、アイテムが完成し、
製作は成功になります。



　　　　　　　　　　　次のページヘ》",,,150292,1,0,0
712,"もしも工数が最大に達する前に、
耐久が0になってしまった場合、
製作は失敗になります。
失敗した場合、使用した素材は
消失してしまいますが、
手元に残る可能性もあります。

残った素材を再利用して、
製作の腕を磨きましょう。
　　　　　　　　　　　次のページヘ》",,,150293,1,0,0
713,"また、アイテムを完成させると、
製作手帳の項目に、製作を記録するための
チェックマークがついていきます。

初めて製作したレシピには
経験値にボーナスが付与されるため、
色々なアイテムを製作して
職人としての腕をあげていきましょう。",,,150294,1,0,0
714,"アイテムを完成させるには、
アクション**「作業」**を実行して、
工数を進める必要があります。

まずは「作業」を実行してみましょう。




　　　　　　　　　　　次のページヘ》",,,150295,1,0,0
715,,,,0,0,0,0
716,,,,0,0,0,0
717,,,,0,0,0,0
718,,,,0,0,0,0
719,,,,0,0,0,0
720,"クラフターは、通常アイテムより高性能な
**「HQ(High Quality)アイテム」**を
作ることができます。

HQアイテムの完成確率は、製作終了時の
**「HQ率」**によって決まります。
HQ率は、製作中に**「品質」**を
上げることで高くなります。

　　　　　　　　　　　次のページヘ》",,,150301,1,0,0
721,"品質を上げるためには、
アクション**「加工」**を実行します。

ただし**「加工」**を実行すると、
アイテムの耐久が減少してしまうので、
注意しましょう。

**「加工」**の実行は**「CP」**が必要です。

　　　　　　　　　　　次のページヘ》",,,150302,1,0,0
722,"製作中に品質を上げると、たくさんの
経験値を得ることができます。

製作中は品質を上げることを
意識すると良いでしょう。",,,150303,1,0,0
723,"品質を上げるためには、
アクション**「加工」**を実行します。

ただし**「加工」**を実行すると、
アイテムの耐久が減少してしまうので、
注意しましょう。

**「加工」**の実行は**「CP」**が必要です。

　　　　　　　　　　　次のページヘ》",,,150304,1,0,0
724,,,,0,0,0,0
725,,,,0,0,0,0
726,,,,0,0,0,0
727,,,,0,0,0,0
728,,,,0,0,0,0
729,,,,0,0,0,0
730,"製作中に状態が
「高品質」や「最高品質」に
変化することがあります。

「高品質」「最高品質」になっている間は品質を上げるチャンスです！



　　　　　　　　　　　次のページヘ》",,,150581,1,0,0
731,"「最高品質」は「高品質」よりも
品質が上がりやすい状態です。

ただし、次のターンは必ず
「低品質」に状態変化して
その間は品質が上がりにくくなるので
注意が必要です。",,,150582,1,0,0
732,,,,0,0,0,0
733,,,,0,0,0,0
734,,,,0,0,0,0
735,,,,0,0,0,0
736,,,,0,0,0,0
737,,,,0,0,0,0
738,,,,0,0,0,0
739,,,,0,0,0,0
740,,,,0,0,0,0
741,,,,0,0,0,0
742,,,,0,0,0,0
743,,,,0,0,0,0
744,,,,0,0,0,0
745,,,,0,0,0,0
746,,,,0,0,0,0
747,,,,0,0,0,0
748,,,,0,0,0,0
749,,,,0,0,0,0
750,"アクションをしたり、戦闘不能になると、
装備品の**「耐久度」**が下がります。
 
耐久度が0%になると、装備品の性能が
全く発揮されなくなってしまいます。 




　　　　　　　　　　　次のページヘ》",,,150311,1,0,0
751,"装備品の耐久度を確認するには、
メインコマンドから**「マイキャラクター」**を
開きます。

装備品とともに、その耐久度を示す
耐久度バーが表示されます。



　　　　　　　　　　　次のページヘ》",,,150312,1,0,0
752,"修理マークの位置にいる**「修理屋」**に
話しかけることで、劣化した装備品を
修理してもらうことができます。

装備品が完全に壊れてしまう前に、
こまめに修理するよう心がけましょう。",,,150313,1,0,0
753,,,,0,0,0,0
754,,,,0,0,0,0
755,,,,0,0,0,0
756,,,,0,0,0,0
757,,,,0,0,0,0
758,,,,0,0,0,0
759,,,,0,0,0,0
760,"クラフタークラスは、劣化した装備品を
自分で修理することができます。

装備品の修理を行うには、
修理したい装備品を選択し、
サブコマンドから**「修理する」**を
選択します。


　　　　　　　　　　　次のページヘ》",,,150321,1,0,0
761,"修理する装備品によって、
修理が可能な**クラフタークラス**と、
**必要レベル**が設定されています。

また、修理を実行するには、
ショップなどで購入できる
**「ダークマター」**が必要となります。",,,150322,1,0,0
762,,,,0,0,0,0
763,,,,0,0,0,0
764,,,,0,0,0,0
765,,,,0,0,0,0
766,,,,0,0,0,0
767,,,,0,0,0,0
768,,,,0,0,0,0
769,,,,0,0,0,0
770,"**「HQ(High Quality)アイテム」**を
入手しました。

HQアイテムとは高品質なアイテムの
ことで、通常のアイテムよりも性能が
よく、より高い価格で売却することが
できます。


　　　　　　　　　　　次のページヘ》",,,150601,1,0,0
771,"同じアイテムであっても、
HQアイテムを通常のアイテムと
1つにまとめることはできません。",,,150602,1,0,0
772,,,,0,0,0,0
773,,,,0,0,0,0
774,,,,0,0,0,0
775,,,,0,0,0,0
776,,,,0,0,0,0
777,,,,0,0,0,0
778,,,,0,0,0,0
779,,,,0,0,0,0
780,"**「RARE属性」**のアイテムを
入手しました。

プレイヤーはRARE属性のアイテムを
一種類につきひとつしか持つことが
できません。",,,150611,1,0,0
781,,,,0,0,0,0
782,,,,0,0,0,0
783,,,,0,0,0,0
784,,,,0,0,0,0
785,,,,0,0,0,0
786,,,,0,0,0,0
787,,,,0,0,0,0
788,,,,0,0,0,0
789,,,,0,0,0,0
790,"モンスターと戦ったことで、
装備中のアイテムが、あなたの
**専用装備（BIND）**になりました！






　　　　　　　　　　　次のページヘ》",,,150621,1,0,0
791,"専用装備（BIND）となったアイテムは
トレードやマーケットへの出品が
できなくなります。",,,150622,1,0,0
792,,,,0,0,0,0
793,,,,0,0,0,0
794,,,,0,0,0,0
795,,,,0,0,0,0
796,,,,0,0,0,0
797,,,,0,0,0,0
798,,,,0,0,0,0
799,,,,0,0,0,0
800,"「マーケット」とは、プレイヤー間で
アイテムを売買できる市場のことです。

マーケットボードからアイテムを探して、
購入することができますが、
アイテムを売りに出すには、
「リテイナー」を雇う必要があります。


　　　　　　　　　　　次のページヘ》",,,150471,1,0,0
801,"どのマーケットからでも
出品されているすべてのアイテムを
買うことができます。

アイテムを買う際には、
5％の手数料がかかります。



　　　　　　　　　　　次のページヘ》",,,150472,1,0,0
802,"なお、アイテムに関して
まだ十分な知識のないプレイヤーが、
無理にマーケットを利用する必要は
ありません。

ショップで売っているアイテムでは
物足りなくなった頃に
再びのぞいてみるといいでしょう。",,,150473,1,0,0
803,,,,0,0,0,0
804,,,,0,0,0,0
805,,,,0,0,0,0
806,,,,0,0,0,0
807,,,,0,0,0,0
808,,,,0,0,0,0
809,,,,0,0,0,0
810,"マーケットでアイテムを購入するには、
まずは探したいアイテムを選びます。

アイテムの名前を入力して選ぶ方法と、
アイテムの種類・装備条件から
選ぶ方法があります。



　　　　　　　　　　　次のページヘ》",,,150481,1,0,0
811,"＜アイテムの名前を入力して選ぶ＞
アイテム名が「ボアクラコー」であれば
検索ウィンドウに
「ボアクラコー」と入力して、
「検索する」ボタンを選びます。




　　　　　　　　　　　次のページヘ》",,,150482,1,0,0
812,"＜アイテムの種類・装備条件で選ぶ＞
Lv35の弓術士が装備できる
足防具を探したいのであれば、
「足防具」のアイコンを選び、
装備レベルを[35]に、
装備クラスを「弓術士」に指定して
「検索する」ボタンを選びます。


　　　　　　　　　　　次のページヘ》",,,150483,1,0,0
813,"検索した条件にあったアイテムが
一覧表示されますので、
欲しいアイテムを選びます。

アイテム名の横にある数値が
1以上である場合、
誰かが売りに出しています。",,,150484,1,0,0
814,,,,0,0,0,0
815,,,,0,0,0,0
816,,,,0,0,0,0
817,,,,0,0,0,0
818,,,,0,0,0,0
819,,,,0,0,0,0
820,"リストからアイテム名を選ぶと、
マーケットに売りに出されている商品が
値段の安いものから順番に
並べられます。





　　　　　　　　　　　次のページヘ》",,,150491,1,0,0
821,"商品を選ぶと
5%の手数料を支払い、
その場で買うことができます。",,,150492,1,0,0
822,,,,0,0,0,0
823,,,,0,0,0,0
824,,,,0,0,0,0
825,,,,0,0,0,0
826,,,,0,0,0,0
827,,,,0,0,0,0
828,,,,0,0,0,0
829,,,,0,0,0,0
830,"「リテイナー」は登録されたマーケットへ
アイテムを出品することができます。

出品したアイテムが売れた場合、
売値の5%が、売上金から税金として
徴収されます。



　　　　　　　　　　　次のページヘ》",,,150501,1,0,0
831,"マーケットへアイテムを売りに出すには、
売りたいアイテムを
「マーケット出品リスト」へ移動します。

店で売った時の値段が出ていますので、
マーケットでの取引価格も参考にして
自分で売値をつけてみましょう。


　　　　　　　　　　　次のページヘ》",,,150502,1,0,0
832,"他のプレイヤーに渡せない
「EX属性」「BIND属性」のアイテムは
「マーケット出品リスト」に移動できず、
マーケットに出品できませんので、
ご注意ください。",,,150503,1,0,0
833,,,,0,0,0,0
834,,,,0,0,0,0
835,,,,0,0,0,0
836,,,,0,0,0,0
837,,,,0,0,0,0
838,,,,0,0,0,0
839,,,,0,0,0,0
840,"「呼び鈴」を鳴らすと「リテイナー」を
呼び出すことができます。

リテイナーとは、
プレイヤーに代わり荷物管理の仕事を
引き受けてくれる人たちのことです。



　　　　　　　　　　　次のページヘ》",,,150511,1,0,0
841,"リテイナーを雇用できるようになったら、
グリダニアではパーネル、
リムサ・ロミンサではフリドウィブ、
ウルダハではチャチャビに
手続きをしてもらえます。",,,150512,1,0,0
842,,,,0,0,0,0
843,,,,0,0,0,0
844,,,,0,0,0,0
845,,,,0,0,0,0
846,,,,0,0,0,0
847,,,,0,0,0,0
848,,,,0,0,0,0
849,,,,0,0,0,0
850,"「リテイナー」とは、
プレイヤーに代わり、荷物管理の仕事を
引き受けてくれる人たちのことです。

アイテムをマーケットへ
売りに出したり、
リテイナーベンチャーと呼ばれる
仕事を依頼することもできます。

　　　　　　　　　　　次のページヘ》",,,150521,1,0,0
851,"リテイナーを雇う手続きは、
パーネル（グリダニア）
フリドウィブ（リムサ・ロミンサ）
チャチャビ（ウルダハ）が
それぞれのマーケットで
行ってくれます。",,,150522,1,0,0
852,,,,0,0,0,0
853,,,,0,0,0,0
854,,,,0,0,0,0
855,,,,0,0,0,0
856,,,,0,0,0,0
857,,,,0,0,0,0
858,,,,0,0,0,0
859,,,,0,0,0,0
860,"リテイナーを呼び出すと、
自分の所持しているアイテム・ギルを
預けたり、
アイテムをマーケットへ
売りに出したり、
リテイナーベンチャーと呼ばれる
仕事を依頼することができます。


　　　　　　　　　　　次のページヘ》",,,150531,1,0,0
861,"アイテムを、自分の「所持品」から
「リテイナー所持品」へ移動すると
リテイナーに預けることができます。

**「アイテム一括受け渡し」**を選ぶと、
すでにリテイナーに預けてある
スタック可能なアイテムを、
プレイヤーの所持品から見つけて、
まとめて預けることができます。",,,150532,1,0,0
862,,,,0,0,0,0
863,,,,0,0,0,0
864,,,,0,0,0,0
865,,,,0,0,0,0
866,,,,0,0,0,0
867,,,,0,0,0,0
868,,,,0,0,0,0
869,,,,0,0,0,0
870,"採集場所の中には、
特殊な性質を持つものがあります。

特殊な性質は、プレイヤーが特定条件を
満たした時にボーナス効果を与え、
獲得率、獲得数ボーナス発生率、
回数／耐久、獲得数をアップします。


　　　　　　　　　　　次のページヘ》",,,150541,1,0,0
871,"特殊な性質を発見するには
特性を修得する必要があります。

各場所の特殊な性質を確認して、
有利に採集を行いましょう。",,,150542,1,0,0
872,,,,0,0,0,0
873,,,,0,0,0,0
874,,,,0,0,0,0
875,,,,0,0,0,0
876,,,,0,0,0,0
877,,,,0,0,0,0
878,,,,0,0,0,0
879,,,,0,0,0,0
880,,,,0,0,0,0
881,,,,0,0,0,0
882,,,,0,0,0,0
883,,,,0,0,0,0
884,,,,0,0,0,0
885,,,,0,0,0,0
886,,,,0,0,0,0
887,,,,0,0,0,0
888,,,,0,0,0,0
889,,,,0,0,0,0
890,"園芸師は、木を伐採することで
アイテムを採集することができます。

園芸師が伐採できる木のことを
**「良木」**と言います。




　　　　　　　　　　　次のページヘ》",,,150231,1,0,0
891,"アクション**「トライアングレート」**を
使用すると、その効果中のみ、
良木を見つけることができます。

この時、ナビマップ上にも良木の位置が
表示されます。



　　　　　　　　　　　次のページヘ》",,,150232,1,0,0
892,"良木を見つけたら、
近づいてターゲットしてみましょう。
アイテムを採集することができます。",,,150233,1,0,0
893,"アクション**「トライアングレート」**を
使用すると、その効果中のみ、
良木を見つけることができます。

この時、ナビマップ上にも良木の位置が
表示されます。



　　　　　　　　　　　次のページヘ》",,,150232,1,0,0
894,"良木を見つけたら、
近づいてターゲットしてみましょう。
アイテムを採集することができます。",,,150233,1,0,0
895,,,,0,0,0,0
896,,,,0,0,0,0
897,,,,0,0,0,0
898,,,,0,0,0,0
899,,,,0,0,0,0
900,"採掘師ならば採掘、
園芸師ならば伐採を行うことで、
アイテムを手に入れることができます。

表示されたアイテムの中から、
欲しいものを選びます。



　　　　　　　　　　　次のページヘ》",,,150241,1,0,0
901,"採掘や伐採に成功すると、
選択したアイテムが手に入ります。

**「獲得力」**を高めると、
アイテムの獲得率が上がります。

獲得力を意識して、装備を整えましょう！


　　　　　　　　　　　次のページヘ》",,,150242,1,0,0
902,"採集可能なアイテムの表示位置は、
アイテムの種類ごとに決まっています。

例えば「枝」であれば、
アイテムリストの上から3つめに
表示されます。

このルールを覚えておくと、
いいことがあるでしょう。",,,150243,1,0,0
903,,,,0,0,0,0
904,,,,0,0,0,0
905,,,,0,0,0,0
906,,,,0,0,0,0
907,,,,0,0,0,0
908,,,,0,0,0,0
909,,,,0,0,0,0
910,"採掘師・園芸師が今どんなアイテムを
採集できるか
**「採集手帳」**で確認できます。

メインコマンドの**「手帳の管理」**から、
採集手帳を開きましょう。



　　　　　　　　　　　次のページヘ》",,,150251,1,0,0
911,"手に入れたことがあるアイテムには
チェックマークがつきます。

新しいチェックマークがついた場合は、
特別に経験値が入ります。",,,150252,1,0,0
912,"採集手帳を見ると、
アイテムがそれぞれ
どのあたりで採れるのかも
分かります。

採集場所はどこにでも
あるわけではありません。
採集手帳で目的の場所を探すと
いいでしょう。
",,,150253,1,0,0
913,,,,0,0,0,0
914,,,,0,0,0,0
915,,,,0,0,0,0
916,,,,0,0,0,0
917,,,,0,0,0,0
918,,,,0,0,0,0
919,,,,0,0,0,0
920,"アクション**「スニーク」**を実行すると、
自分よりレベルが少し高いモンスターに、
襲われることがなくなり、
安全に採集することができます。

ただし、モンスターに襲われている間は、
スニークを使用できません。

モンスターが多い場所で採集を行う場合、
スニークを使って安全を確保しましょう！",,,150261,1,0,0
921,,,,0,0,0,0
922,,,,0,0,0,0
923,,,,0,0,0,0
924,,,,0,0,0,0
925,,,,0,0,0,0
926,,,,0,0,0,0
927,,,,0,0,0,0
928,,,,0,0,0,0
929,,,,0,0,0,0
930,"園芸師は、木を伐採する以外にも、
**「草刈」**でアイテムが入手できます。

草刈できる場所は、木と同じように
**「トライアングレート」**使用中のみ、
見つけることができます。



　　　　　　　　　　　次のページヘ》",,,150271,1,0,0
931,"草刈をするためには、
園芸の主道具（ハチェット）だけでなく、
園芸の副道具（サイズ）も
同時に装備することが必要です。

園芸の副道具を持っていない場合、
クエストやショップで手に入れましょう。",,,150272,1,0,0
932,,,,0,0,0,0
933,,,,0,0,0,0
934,,,,0,0,0,0
935,,,,0,0,0,0
936,,,,0,0,0,0
937,,,,0,0,0,0
938,,,,0,0,0,0
939,,,,0,0,0,0
940,"ミニオンを呼び出すための**「アクション
修得アイテム」**を入手しました。
このアイテムを使用することで、
ミニオンを呼び出すアクションを
修得することができます。

**「ミニオン」**とは、あなたの後ろを
ついて歩く、ちいさな相棒です。

　　　　　　　　　　　次のページヘ》",,,150461,1,0,0
941,"ミニオンを呼び出すためのアクションは
**ミニオンリスト**に追加されます。

修得した呼び出しアクションは
他のアクションと同様に、ホットバーに
登録して呼び出すことができます。

まずはアクションを使用して、
ミニオンを呼び出してみましょう。
　　　　　　　　　　　次のページヘ》",,,150462,1,0,0
942,"ミニオンを呼び出した状態で
呼び出しアクションを実行すると、
ミニオンを帰還させることができます。

**※一度修得したミニオンは、
　何度呼び出しても
　いなくなることはありません**


　　　　　　　　　　　次のページヘ》",,,150463,1,0,0
943,"ミニオンは、同時に**「一体のみ」**
連れて歩くことができます。

ミニオンは戦闘能力を持たず、
戦闘に巻き込まれることもありません。
冒険のお供に、そっと連れて歩くと
良いでしょう。",,,150464,1,0,0
944,"ミニオンを呼び出すためのアクションは
**ミニオンリスト**に追加されます。

修得した呼び出しアクションは他の
アクションと同様に、クロスホットバーに
登録して呼び出すことができます。

まずはアクションを使用して、
ミニオンを呼び出してみましょう。
　　　　　　　　　　　次のページヘ》",,,150465,1,0,0
945,"ミニオンを呼び出した状態で
呼び出しアクションを実行すると、
ミニオンを帰還させることができます。

**※一度修得したミニオンは、
　何度呼び出しても
　いなくなることはありません**


　　　　　　　　　　　次のページヘ》",,,150466,1,0,0
946,,,,0,0,0,0
947,,,,0,0,0,0
948,,,,0,0,0,0
949,,,,0,0,0,0
950,"アイテムを**「染色」**できるように
なりました！

アイテムを染色するためには、
染色が可能なアイテムと、
**「カララント」**というアイテムが
必要になります。


　　　　　　　　　　　次のページヘ》",,,151001,1,0,0
951,"装備アイテムの染色を行う際には、
アクションリストの「染色」を
実行します。

染める色はカララントの種類で変わり、
カララントさえあれば、同じアイテムを
何度でも染色することができます。


　　　　　　　　　　　次のページヘ》",,,151002,1,0,0
952,"なお、特定のクエストを、
コンプリートするまで、
染色できないアイテムがあります。

「染色」ウィンドウで、
「染色条件」を確認して、
条件になっているクエストを、
コンプリートしましょう。

　　　　　　　　　　　次のページヘ》",,,151003,1,0,0
953,"調度品を染色する際には、
所持品の中のアイテムのサブコマンドか、
もしくは、ハウジングメニューから
「染色」を選択します。

染色を使ってオシャレなコーディネートを
探してみましょう！",,,151004,1,0,0
954,,,,0,0,0,0
955,,,,0,0,0,0
956,,,,0,0,0,0
957,,,,0,0,0,0
958,,,,0,0,0,0
959,,,,0,0,0,0
960,"装備品からマテリアを精製することが
できるようになりました！

**「マテリア」**とは、
装備品から生み出される、
装備品を強化するためのアイテムです。



　　　　　　　　　　　次のページヘ》",,,151021,1,0,0
961,"装備品を使い込んでいくと、
**「錬精度」**が貯まっていきます。

錬精度が100%になった装備品の
サブコマンドから**「マテリア精製」**を
選択することで、
マテリアを生み出すことができます。
マテリアを生み出した装備品の錬精度は、
1%に戻ります。
　　　　　　　　　　　次のページヘ》",,,151022,1,0,0
962,"マテリアを装着するには、クラフターで
特殊な技術を習得するか、各都市の
**「マテリア師」**に依頼してください。

装着したマテリアを取り外したい場合は
サブコマンドから**「マテリア回収」**を
選択することで可能です。",,,151023,1,0,0
963,,,,0,0,0,0
964,,,,0,0,0,0
965,,,,0,0,0,0
966,,,,0,0,0,0
967,,,,0,0,0,0
968,,,,0,0,0,0
969,,,,0,0,0,0
970,"装備品にマテリアを
装着できるようになりました！

装備品の**「マテリア穴」**に
マテリアを装着することで、
装備品を強化することができます。



　　　　　　　　　　　次のページヘ》",,,151031,1,0,0
971,"マテリアを装着するには、
強化したい装備品のサブコマンドから
**「マテリア装着」**を選択します。

装着するマテリアを選ぶと、それに応じた
性能が装備品に追加されます。

装着したマテリアを取り外したい場合は
サブコマンドから**「マテリア回収」**を
選択することで可能です。",,,151032,1,0,0
972,,,,0,0,0,0
973,,,,0,0,0,0
974,,,,0,0,0,0
975,,,,0,0,0,0
976,,,,0,0,0,0
977,,,,0,0,0,0
978,,,,0,0,0,0
979,,,,0,0,0,0
980,"**「禁断のマテリア装着」**に
挑戦することができるようになりました！

禁断のマテリア装着とは、
マテリア穴の個数を上回る数のマテリアを
装着しようとする禁断の技です。



　　　　　　　　　　　次のページヘ》",,,151041,1,0,0
981,"禁断のマテリア装着に成功すると、
装備品をさらに強化することができます。

**※ただし、装着に失敗してしまうと、
　装着しようとしていたマテリアは
　失われてしまいます。**

禁断のマテリア装着を行う際には、
リスクを考えて慎重に行いましょう。",,,151042,1,0,0
982,,,,0,0,0,0
983,,,,0,0,0,0
984,,,,0,0,0,0
985,,,,0,0,0,0
986,,,,0,0,0,0
987,,,,0,0,0,0
988,,,,0,0,0,0
989,,,,0,0,0,0
990,"精製したマテリアを装着すると、
装備品の性能を強化することができます。

ただし、マテリアを装着するためには
特別な技術を習得している状態で、
いずれかのクラフタークラスのレベルが、
装備の**「マテリア装着レベル」**以上に
なっている必要があります。

　　　　　　　　　　　次のページヘ》",,,151321,1,0,0
991,"自分でマテリアを装着できない場合は、
各都市にいる**「マテリア師」**に
装着を依頼することも可能です。

装着済みの装備がマーケットに
出品されていることがあるので
探してみるのもよいでしょう。


　　　　　　　　　　　次のページヘ》",,,151322,1,0,0
992,"また、他のプレイヤーに
装着を依頼する方法もあります。

依頼したい相手をターゲットし、
サブコマンドから**「マテリア装着依頼」**を
選択すると依頼することができます。
**「禁断のマテリア装着」**を依頼する場合、
失敗の可能性もありますので、
十分に話し合いを行いましょう！",,,151323,1,0,0
993,,,,0,0,0,0
994,,,,0,0,0,0
995,,,,0,0,0,0
996,,,,0,0,0,0
997,,,,0,0,0,0
998,,,,0,0,0,0
999,,,,0,0,0,0
1000,"採集場所には、**「未知の採集場所」**と
呼ばれる場所があります。

「未知の採集場所」は、
常に見つかるわけではなく、
出没時間が限られています。



　　　　　　　　　　　次のページヘ》",,,151221,1,0,0
1001,"「未知の採集場所」は、
「ランドサーベイ」や
「アーバーコール」では見つかりません。

**「トゥルー・オブ・ミネラル」**や
**「トゥルー・オブ・フォレスト」**の
効果が発揮されていると、
「未知の採集場所」が出没した際に
ナビマップに自動表示されます。
　　　　　　　　　　　次のページヘ》",,,151222,1,0,0
1002,"「未知の採集場所」で
採集に成功したアイテムを、
採集手帳で調べると、
その出没時間を知ることができます。

「未知の採集場所」が出没したら、
積極的に採集を行うといいでしょう。

**「未知の採集場所」は採集を中断すると
見失ってしまうので注意しましょう。**",,,151223,1,0,0
1003,,,,0,0,0,0
1004,,,,0,0,0,0
1005,,,,0,0,0,0
1006,,,,0,0,0,0
1007,,,,0,0,0,0
1008,,,,0,0,0,0
1009,,,,0,0,0,0
1010,,,,0,0,0,0
1011,,,,0,0,0,0
1012,,,,0,0,0,0
