#,Name,WKSMissionText,ClassJobCategory[0],ClassJobCategory[1],MissionTime,MissionReward,SilverStarRequirement,GoldStarRequirement,MissionToDo[0],MissionToDo[1],MissionToDo[2],LockedBehind,WKSMissionSupplyItem,WKSMissionRecipe,PlaceName,SortKey,WKSFunction,LevelGroup,Unknown0,WKSMissionLotterySpecialCond,IsSynced,IsSpecialQuest,Unknown1,Unknown2
400,精密エアフィルター用素材の採集,3000,3400,63,17,0,100,600,400,92,0,0,0,0,0,5220,9200,0,4,0,2,0,False,False
401,EX+：精密エアフィルター用素材の採集,7000,7950,63,17,0,100,180,401,93,0,0,402,0,0,5234,9100,0,6,2,0,0,False,False
402,EX：精密エアフィルター用素材の採集,900,1100,63,17,0,100,600,402,94,0,0,400,0,0,5223,9000,3,5,1,0,0,False,False
403,EX+：伝承録級素材の採集調査,900,1300,64,17,0,100,300,403,95,0,0,0,0,0,5223,9000,4,6,1,8,0,False,False
404,EX+：伝承録級素材の採集調査 II,1330,1730,64,17,0,100,300,404,96,0,0,403,0,0,5223,9000,3,6,1,0,0,False,False
405,EX+：伝承録級素材の採集調査 III,1800,2250,64,17,0,100,180,405,97,0,0,404,0,0,5223,9000,4,6,1,0,0,False,False
406, 基地周辺の地質調査,1550,1700,54,18,0,100,600,406,98,0,0,0,0,0,5220,0,0,1,0,0,1,False,False
407, 基地東部の資源調査,1550,1700,60,18,0,100,600,407,99,0,0,0,0,0,5220,0,0,1,0,0,1,False,False
408, 作業基準調査への協力,4920,5020,50,18,0,100,600,408,100,0,0,0,0,0,5220,0,0,1,0,0,1,False,False
409, 浄水機能試験素材の調達,4920,5020,62,18,0,100,600,409,101,0,0,0,0,0,5220,0,0,1,0,0,1,False,False
410, 汎用繊維板素材の採集,1550,1700,51,18,0,100,600,410,102,0,0,0,0,0,5220,0,0,1,0,0,1,False,False
411, エアフィルター用素材の採集,1550,1700,63,18,0,100,600,411,103,0,0,0,0,0,5220,0,0,1,0,0,1,False,False
412, 焦がれの入江内周部の地質調査,1550,1900,54,18,0,100,600,412,104,0,0,0,0,0,5227,0,0,2,0,0,1,False,False
413, 加工用繊維の採集,4920,5270,50,18,0,100,600,413,105,0,0,0,0,0,5220,0,0,2,0,0,1,False,False
414, 薄型繊維板素材の採集,1550,1900,51,18,0,100,600,414,106,0,0,0,0,0,5227,0,0,2,0,0,1,False,False
415, 連続採集技術の試験協力,850,1050,52,18,0,100,600,415,107,0,0,0,0,0,5220,0,0,2,0,0,1,False,False
416, 素材獲得技術の試験協力,2000,2600,53,18,0,100,600,416,108,0,0,0,0,0,5220,0,0,2,0,0,1,False,False
417, 枝材の新採集場調査,2850,3550,60,18,0,100,600,417,109,0,0,0,0,0,5227,0,0,2,0,0,1,False,False
418, 水質フィルター用素材の採集,120,140,62,18,0,100,600,418,110,0,0,0,0,0,5227,0,3,2,0,0,1,False,False
419, 焦がれの入江外周部の地質調査,1550,1950,54,18,0,100,600,419,111,0,0,0,0,0,5222,0,0,3,0,0,1,False,False
420, 断熱素材の採集,4920,5320,50,18,0,100,600,420,112,0,0,0,0,0,5222,0,0,3,0,0,1,False,False
421, 厚型繊維板素材の採集,1550,1950,51,18,0,100,600,421,113,0,0,0,0,0,5222,0,0,3,0,0,1,False,False
422, 青繊維材の連続採集,850,1050,52,18,0,100,600,422,114,0,0,0,0,0,5222,0,0,3,0,0,1,False,False
423, 技術研究計画の発展,2000,2600,53,18,0,100,600,423,115,0,0,0,0,0,5222,0,0,3,0,0,1,False,False
424, エネルギー発生装置用の素材調達,2850,3550,61,18,0,100,600,424,116,0,0,0,0,0,5222,0,0,3,0,0,1,False,False
425, 精密加工用素材の採集,130,150,58,18,0,100,600,425,117,0,0,0,0,0,5222,0,3,3,0,0,1,False,False
426, 補修用の高品質素材,4400,4600,55,18,0,100,600,426,118,0,0,0,0,0,5222,0,4,3,0,0,1,False,False
427,新型なめし材の採集,2800,3200,49,18,0,100,600,427,119,0,0,0,0,0,5222,10200,0,4,0,0,0,False,False
428,植生実験地帯の採集作業,4800,5100,50,18,0,100,600,428,120,0,0,0,0,0,5227,10200,0,4,0,0,0,False,False
429,繊維板素材の採集,3000,3400,51,18,0,100,600,429,121,0,0,0,0,0,5220,10200,0,4,0,0,0,False,False
430,月面菌類の連続採集,2350,2950,52,18,0,100,600,430,122,0,0,0,0,0,5220,10200,0,4,0,0,0,False,False
431,繊維材の獲得技術調査,4000,5200,53,18,0,100,600,431,123,0,0,0,0,0,5227,10200,0,4,0,0,0,False,False
432,EX：精密地質調査,2850,3250,54,18,0,100,600,432,124,0,0,0,0,0,5227,10100,0,5,0,0,0,False,False
433,EX：錬金薬用精選材の抽出,1750,1950,55,18,0,100,600,433,125,0,0,0,0,0,5220,10100,4,5,0,0,0,False,False
434,EX：焦がれの入江南西部の資源量調査,1160,1680,56,18,0,100,600,434,126,0,0,0,0,0,5233,10100,3,5,1,0,0,False,False
435,EX：ルナ・ネイディアの精密調査,900,1100,57,18,0,100,600,435,127,0,0,0,0,0,5236,10100,3,5,2,13,0,False,False
436,EX+：希少素材の回収,900,1300,58,18,0,100,300,436,128,0,0,0,0,0,5222,10000,4,6,0,14,0,False,False
437,EX+：加工補助素材の採集,1310,1680,59,18,0,100,300,437,129,0,0,0,0,0,5220,10000,3,6,0,13,0,False,False
438,基地周辺の新資源調査,2800,3200,60,18,0,100,600,438,130,0,0,0,0,0,5227,10200,0,4,0,0,0,False,False
439,EX：基地周辺の新資源調査,2350,2950,60,18,0,100,600,439,131,0,0,438,0,0,5220,10100,0,5,0,0,0,False,False
440,高エネルギー発生装置用素材の調達,4800,5100,61,18,0,100,600,440,132,0,0,0,0,0,5220,10200,0,4,0,0,0,False,False
441,EX：高エネルギー発生装置用素材の調達,4200,5400,61,18,0,100,600,441,133,0,0,440,0,0,5222,10100,0,5,0,0,0,False,False
442,EX+：高エネルギー発生装置用素材の調達,900,1200,61,18,0,100,180,442,134,0,0,441,0,0,5222,10000,3,6,0,0,0,False,False
443,EX：精密水質フィルター用素材の採集,3000,3400,62,18,0,100,600,443,135,0,0,0,0,0,5220,10100,0,5,0,0,0,False,False
444,EX+：精密水質フィルター用素材の採集,1750,2100,62,18,0,100,180,444,136,0,0,443,0,0,5236,10000,4,6,2,0,0,False,False
445,精密エアフィルター用素材の採集,3000,3400,63,18,0,100,600,445,137,0,0,0,0,0,5227,10200,0,4,0,6,0,False,False
446,EX+：精密エアフィルター用素材の採集,7000,7950,63,18,0,100,180,446,138,0,0,447,0,0,5236,10100,0,6,2,0,0,False,False
447,EX：精密エアフィルター用素材の採集,900,1100,63,18,0,100,600,447,139,0,0,445,0,0,5233,10000,3,5,1,0,0,False,False
448,EX+：伝承録級素材の採集調査,900,1300,64,18,0,100,300,448,140,0,0,0,0,0,5233,10000,4,6,1,12,0,False,False
449,EX+：伝承録級素材の採集調査 II,1330,1730,64,18,0,100,300,449,141,0,0,448,0,0,5233,10000,3,6,1,0,0,False,False
450,EX+：伝承録級素材の採集調査 III,1800,2250,64,18,0,100,180,450,142,0,0,449,0,0,5233,10000,4,6,1,0,0,False,False
451, 昼食用食材の緊急依頼,16700,16900,67,19,0,100,1800,451,8,0,0,0,5,0,5206,0,0,1,0,0,1,False,False
452, 大型水産物の獲得調査,630,1280,69,19,0,100,1800,452,9,0,0,0,6,0,5207,0,0,1,0,0,1,False,False
453, 基地西の水質調査協力,15100,15300,65,19,0,100,1800,453,10,0,0,0,7,0,5208,0,0,1,0,0,1,False,False
454, 水産食料備蓄の調達,1300,1500,73,19,0,100,1800,454,11,0,0,0,8,0,5209,0,0,1,0,0,1,False,False
455, 貯涙池の生態調査,16600,16800,66,19,0,100,1800,455,12,0,0,0,9,0,5206,0,0,1,0,0,1,False,False
456, 錬金薬用素材の大量調達,5200,5500,71,19,0,100,1800,456,13,0,0,0,10,0,5207,0,0,1,0,0,1,False,False
457, 巨大魚獲得調査,2040,3690,69,19,0,100,1800,457,14,0,0,0,11,0,5209,0,0,2,0,0,1,False,False
458, 同種サンプルによる環境調査,15000,15400,65,19,0,100,1800,458,15,0,0,0,12,0,5206,0,0,2,0,0,1,False,False
459, 偏光塗料用の水産物調達,1500,2000,73,19,0,100,1800,459,16,0,0,0,13,0,5208,0,0,2,0,0,1,False,False
460, 基地南東水溜まりの生態調査,3000,4000,68,19,0,100,1800,460,17,0,0,0,14,0,5209,0,0,2,0,0,1,False,False
461, 魚醤用素材の大量調達,31000,37000,71,19,0,100,1800,461,18,0,0,0,15,0,5206,0,0,2,0,0,1,False,False
462, 水産物サンプルへの品質協力,300,1000,74,19,0,100,1800,462,19,0,0,0,16,0,5208,0,3,2,0,0,1,False,False
463, 基地北西の水質調査協力,12500,13000,66,19,0,100,1800,463,20,0,0,0,17,0,5207,0,0,2,0,0,1,False,False
464, ホローハーバーの水質調査協力,15600,16100,65,19,0,100,1800,464,21,0,0,0,18,0,5210,0,0,3,0,0,1,False,False
465, 保存食用水産物の調達,3500,3700,73,19,0,100,1800,465,22,0,0,0,19,0,5206,0,0,3,0,0,1,False,False
466, ホローハーバーの生態調査,4000,5000,68,19,0,100,1800,466,23,0,0,0,20,0,5210,0,0,3,0,0,1,False,False
467, 最大個体に関する生態調査,5540,6280,72,19,0,100,1800,467,24,0,0,0,21,0,5207,0,0,3,0,0,1,False,False
468, 加工用魔泉生物の調達,3800,4500,74,19,0,100,1800,468,25,0,0,0,22,0,5211,0,11,3,0,0,1,False,False
469, ホッププリント・ウェストの生態調査,15500,16100,66,19,0,100,1800,469,26,0,0,0,23,0,5208,0,0,3,0,0,1,False,False
470, 晩餐用食材の緊急調達,15100,15500,67,19,0,100,1800,470,27,0,0,0,24,0,5209,0,0,3,0,0,1,False,False
471, 錬金薬用水産物の採集,44000,50000,71,19,0,100,1800,471,28,0,0,0,25,0,5211,0,10,3,0,0,1,False,False
472,ホッププリント・ノースの生態調査,15800,16100,65,19,0,100,1800,472,29,0,0,0,26,0,5207,11200,0,4,0,0,0,False,False
473,希少水産物の獲得調査,3000,3500,70,19,0,100,1800,473,30,0,0,0,27,0,5208,11200,3,4,0,0,0,False,False
474,水産食材の緊急調達,14700,14850,67,19,0,100,1800,474,31,0,0,0,28,0,5210,11200,0,4,0,0,0,False,False
475,精密水質調査,7200,7700,73,19,0,100,1800,475,32,0,0,0,29,0,5211,11200,10,4,0,0,0,False,False
476,精密加工用水産物の採集,10000,15000,74,19,0,100,1800,476,33,0,0,0,30,0,5210,11200,3,4,0,0,0,False,False
477,EX：大型水産物の獲得調査,10240,10260,69,19,0,100,1800,477,34,0,0,0,31,0,5206,11100,0,5,0,0,0,False,False
478,EX：錬金薬用素材の大量調達,34000,36000,71,19,0,100,1800,478,35,0,0,0,32,0,5209,11100,0,5,0,0,0,False,False
479,EX：月底の魔滝での試験技術協力,2250,2650,70,19,0,100,1800,479,36,0,0,0,33,0,5214,11100,11,5,2,0,0,False,False
480,EX：水産食材の緊急調達,15300,15500,67,19,0,100,1800,480,37,0,0,0,34,0,5212,11100,10,5,1,14,0,False,False
481,EX+：パルス・アーセニキの生態調査,1600,2000,65,19,0,100,300,481,38,0,0,0,35,0,5211,11000,10,6,0,13,0,False,False
482,EX+：大型水産物の獲得調査,8500,8550,69,19,0,100,240,482,39,0,0,0,36,0,5210,11000,0,6,0,14,0,False,False
483,水場の多様性検証,5000,6000,75,19,0,100,1800,483,40,0,0,0,37,0,5211,11200,10,4,0,0,0,False,False
484,EX：水場の多様性検証,14700,15700,75,19,0,100,1800,484,41,0,0,483,38,0,5209,11100,0,5,0,0,0,False,False
485,精密水質フィルター用素材の採集,6500,6540,76,19,0,100,1800,485,42,0,0,0,39,0,5208,11200,0,4,0,0,0,False,False
486,EX：精密水質フィルター用素材の採集,15900,16200,76,19,0,100,1800,486,43,0,0,485,40,0,5206,11100,0,5,0,0,0,False,False
487,EX+：精密水質フィルター用素材の採集,9600,12300,76,19,0,100,270,487,44,0,0,486,41,0,5210,11000,0,6,0,0,0,False,False
488,EX：共存種についての生態調査,12200,12900,77,19,0,100,1800,488,45,0,0,0,42,0,5207,11100,0,5,0,0,0,False,False
489,EX+：共存種についての生態調査,3050,3450,77,19,0,100,300,489,46,0,0,488,43,0,5212,11000,11,6,1,0,0,False,False
490,魔泉環境のサンプル採集,4830,9240,78,19,0,100,1800,490,47,0,0,0,44,0,5211,11200,10,4,0,4,0,False,False
491,EX：魔泉環境のサンプル採集,5000,6000,78,19,0,100,1800,491,48,0,0,490,45,0,5213,11100,10,5,1,0,0,False,False
492,EX+：魔泉環境のサンプル採集,11640,23140,78,19,0,100,300,492,49,0,0,491,46,0,5214,11000,10,6,2,0,0,False,False
493,EX+：未確認水棲生物の存在調査,300,800,79,19,0,100,240,493,50,0,0,0,47,0,5214,11000,10,6,2,10,0,False,False
494,EX+：未確認水棲生物の存在調査 II,1600,2300,79,19,0,100,510,494,51,0,0,493,48,0,5211,11000,10,6,2,0,0,False,False
495,EX+：未確認水棲生物の存在調査 III,8000,20000,79,19,0,100,480,495,52,0,0,494,49,0,5213,11000,10,6,2,0,0,False,False
496,EX：水産物研究用コンテナの増産,1800,2700,81,17,9,100,1200,496,503,0,0,0,458,362,5230,20100,0,5,0,0,0,False,False
497,EX：耐衝撃コンテナの製作,1800,2700,81,17,11,100,1200,497,504,0,0,0,459,363,5220,20100,0,5,0,0,0,False,False
498,EX：癒しの母星の香炉,1800,2700,83,17,12,100,1200,498,505,0,0,0,460,364,5221,20100,0,5,0,0,0,False,False
499,EX+：岩盤採掘機で活路を開け,1800,2700,82,17,10,100,1200,499,506,0,0,0,461,365,5220,20000,0,6,3,13,0,False,False
500,EX+：月面素材のなめし革,1800,2700,84,17,13,100,1200,500,507,0,0,0,462,366,5226,20000,0,6,4,14,0,False,False
501,EX+：床をつるぴか高級タイルに,1800,2700,83,17,14,100,1200,501,508,0,0,0,463,367,5232,20000,0,6,5,13,0,False,False
502,EX：なめし材の現地調達,1800,2700,84,18,13,100,1200,502,509,0,0,0,464,368,5220,20100,0,5,0,0,0,False,False
503,EX：特異な菌糸の加工,1800,2700,84,18,14,100,1200,503,510,0,0,0,465,369,5222,20100,0,5,0,0,0,False,False
504,EX：鮮度を保った食品加工,1800,2700,86,18,16,100,1200,504,511,0,0,0,466,370,5220,20100,0,5,0,0,0,False,False
505,EX+：月面素材の採集道具利用,1800,2700,82,18,9,100,1200,505,512,0,0,0,467,371,5227,20000,0,6,6,14,0,False,False
506,EX+：高火力炉の製造,1800,2700,82,18,11,100,1200,506,513,0,0,0,468,372,5222,20000,0,6,7,13,0,False,False
507,EX+：部屋でもキノコのぬくもりを,1800,2700,83,18,15,100,1200,507,514,0,0,0,469,373,5220,20000,0,6,8,14,0,False,False
508,EX：水産金属のインゴット化加工,1800,2700,85,19,10,100,1200,508,515,0,0,0,454,374,5209,20100,0,5,0,0,0,False,False
509,EX：改良版ムーンゲルの製作,1800,2700,85,19,15,100,1200,509,516,0,0,0,455,375,5208,20100,0,5,0,0,0,False,False
510,EX+：クリスタルのような宝石,1800,2700,85,19,12,100,1200,510,517,0,0,0,456,376,5211,20000,10,6,9,13,0,False,False
511,EX+：ウナギレーションの製作,1800,2700,86,19,16,100,1200,511,518,0,0,0,457,377,5210,20000,0,6,10,14,0,False,False
512, 作業用足場の製作,0,0,87,9,0,100,1200,512,519,520,0,0,414,378,5223,24000,0,1,1,0,1,True,False
513, 燃焼促進材の製作,0,0,95,9,0,100,1200,513,521,522,0,0,415,379,5222,24000,0,1,13,0,1,True,False
514, 新型菌糸建材の製作,0,0,98,9,0,100,1200,514,523,524,0,0,416,380,5222,24500,0,1,13,0,1,True,False
515, 隕石掘削用ドリルの製作,0,0,91,10,0,100,1200,515,525,526,0,0,419,383,5220,24000,0,1,0,0,1,True,False
516, 吸引機マズルの製作,0,0,93,10,0,100,1200,516,529,530,0,0,423,387,5224,24000,0,1,16,0,1,True,False
517, 火炎放射器部品の製作,0,0,97,10,0,100,1200,517,527,528,0,0,420,384,5222,24000,0,1,13,0,1,True,False
518, 吸引機の予備タンクの製作,0,0,89,11,0,100,1200,518,531,532,0,0,424,388,5220,24000,0,1,0,0,1,True,False
519, ローバー補修用板金の製作,0,0,92,11,0,100,1200,519,533,534,0,0,426,390,5220,24500,0,1,0,0,1,True,False
520, ガスタンクの製作,0,0,93,11,0,100,1200,520,535,536,0,0,428,392,5224,24000,0,1,16,0,1,True,False
521, 照明修理用具の製作,0,0,87,12,0,100,1200,521,537,538,0,0,429,393,5223,24000,0,1,1,0,1,True,False
522, 吸引機の精密部品の製作,0,0,89,12,0,100,1200,522,541,542,0,0,432,396,5220,24000,0,1,0,0,1,True,False
523, ローバー補修用部材の製作,0,0,92,12,0,100,1200,523,539,540,0,0,430,394,5220,24500,0,1,0,0,1,True,False
524, 切削作業用グローブの製作,0,0,91,13,0,100,1200,524,543,544,0,0,434,398,5220,24000,0,1,0,0,1,True,False
525, 防護ガスマスクの製作,0,0,93,13,0,100,1200,525,545,546,0,0,436,400,5224,24000,0,1,16,0,1,True,False
526, 作業用耐火ブーツの製作,0,0,95,13,0,100,1200,526,547,548,0,0,437,401,5222,24000,0,1,13,0,1,True,False
527, 整備用布材の製作,0,0,87,14,0,100,1200,527,551,552,0,0,440,404,5223,24000,0,1,1,0,1,True,False
528, 作業用耐火布の製作,0,0,95,14,0,100,1200,528,553,554,0,0,441,405,5222,24000,0,1,13,0,1,True,False
529, 新型菌糸布材の製作,0,0,98,14,0,100,1200,529,549,550,0,0,439,403,5222,24500,0,1,13,0,1,True,False
530, 特殊保護剤の製作,0,0,89,15,0,100,1200,530,555,556,0,0,444,408,5220,24000,0,1,0,0,1,True,False
531, 中毒緩和剤の製作,0,0,94,15,0,100,1200,531,559,560,0,0,448,412,5224,24500,0,1,16,0,1,True,False
532, 火炎放射器燃料の製作,0,0,97,15,0,100,1200,532,557,558,0,0,447,411,5222,24000,0,1,13,0,1,True,False
533, 保存食の製作,0,0,88,16,0,100,1200,533,561,562,0,0,449,413,5220,24500,0,1,1,0,1,True,False
534, 栄養補助ゼリーの製作,0,0,94,16,0,100,1200,534,563,564,0,0,450,414,5224,24500,0,1,16,0,1,True,False
535, 異常菌床の成分調査,0,0,96,16,0,100,1200,535,565,566,0,0,451,415,5220,24500,0,1,13,0,1,True,False
536, 絶縁資材の調達,0,0,88,17,0,100,1200,536,567,568,0,0,0,0,5220,24500,0,1,1,0,1,True,False
537, 墜落したドローンの捜索,0,0,90,17,0,100,1200,537,569,570,0,0,0,0,5220,24500,0,1,0,0,1,True,False
538, 稀少隕鉄の回収,0,0,91,17,0,100,1200,538,571,572,0,0,0,0,5220,24000,0,1,0,0,1,True,False
539, 薬剤用菌核の調達,0,0,94,18,0,100,1200,539,577,578,0,0,0,0,5224,24500,0,1,16,0,1,True,False
540, 胞子霧の植生影響調査,0,0,96,18,0,100,1200,540,575,576,0,0,0,0,5220,24500,0,1,13,0,1,True,False
541, 有用菌類の採集,0,0,98,18,0,100,1200,541,573,574,0,0,0,0,5222,24500,0,1,13,0,1,True,False
542, 食用魚の調達,0,0,88,19,0,100,1200,542,579,580,0,0,411,0,5208,24500,0,1,1,0,1,True,False
543, 水没したドローンの捜索,0,0,90,19,0,100,1200,543,581,582,0,0,410,0,5207,24500,0,1,0,0,1,True,False
544, 変異した魚の捕獲,0,0,96,19,0,100,1200,544,583,584,0,0,413,0,5206,24500,0,1,13,0,1,True,False
545, 汎用ガラス部材の製作,1200,2400,165,9,0,100,0,545,711,0,0,0,512,418,0,0,0,1,0,0,1,False,False
546, 改良テント部材の調達,1200,2400,166,9,0,100,0,546,712,0,0,0,513,419,0,0,0,1,0,0,1,False,False
547, 特殊資源の加工試験,1200,2400,167,9,0,100,0,547,713,0,0,0,514,420,0,0,0,1,0,0,1,False,False
548, 再生資源の活用,1200,2400,168,9,0,100,0,548,714,0,0,0,515,421,0,0,0,1,0,0,1,False,False
549, 宿泊用テントの製作,1200,2400,169,9,0,100,0,549,715,0,0,0,516,422,0,0,0,1,0,0,1,False,False
550, 疑似植物の加工研究,1200,2400,170,9,0,100,0,550,716,0,0,0,517,423,0,0,0,1,0,0,1,False,False
551, 汎用ガラス部材の追加製作,1200,2400,165,9,0,100,0,551,717,0,0,0,518,424,0,0,0,2,0,0,1,False,False
552, 耐寒特化テント部材の調達,1200,2400,166,9,0,100,0,552,718,0,0,0,519,425,0,0,0,2,0,0,1,False,False
553, 続・特殊資源の加工試験,1300,3000,167,9,0,100,0,553,719,0,0,0,520,426,0,0,3,2,0,0,1,False,False
554, 続・再生資源の活用,700,1500,168,9,0,100,0,554,720,0,0,0,521,427,0,0,3,2,0,0,1,False,False
555, 耐寒特化テントの製作,1100,2500,169,9,0,100,0,555,721,0,0,0,522,428,0,0,3,2,0,0,1,False,False
556, 続・疑似植物の加工研究,1100,2500,170,9,0,100,0,556,722,0,0,0,523,429,0,0,3,2,0,0,1,False,False
557, 採集用具の調達,700,1500,171,9,0,100,0,557,723,0,0,0,524,430,0,0,3,2,0,0,1,False,False
558, 特殊資源の高水準加工試験,1600,2400,167,9,0,100,0,558,724,0,0,0,525,431,0,0,0,3,0,0,1,False,False
559, グラスファイバーの製作,1600,2400,165,9,0,100,0,559,725,0,0,0,526,432,0,0,0,3,0,0,1,False,False
560, 耐熱特化テント部材の調達,1000,1600,166,9,0,100,0,560,726,0,0,0,527,433,0,0,0,3,0,0,1,False,False
561, 再生資源の高効率活用,2700,3000,168,9,0,100,0,561,727,0,0,0,528,434,0,0,3,3,0,0,1,False,False
562, 耐熱特化テントの製作,1600,2400,169,9,0,100,0,562,728,0,0,0,529,435,0,0,0,3,0,0,1,False,False
563, 高硬度疑似植物の加工研究,2700,3000,170,9,0,100,0,563,729,0,0,0,530,436,0,0,3,3,0,0,1,False,False
564, 続・採集用具の調達,1000,1300,171,9,0,100,0,564,730,0,0,0,531,437,0,0,0,3,0,0,1,False,False
565, 居住区用寝具の製作,1000,1300,172,9,0,100,0,565,731,0,0,0,532,438,0,0,0,3,0,0,1,False,False
566,グラスファイバーの追加製作,1800,2400,165,9,0,100,0,566,732,0,0,0,533,439,0,0,0,4,0,0,0,False,False
567,続・特殊資源の高水準加工試験,1800,2400,167,9,0,100,1200,567,733,0,0,0,534,440,0,0,0,4,0,0,0,False,False
568,テント改良部材の調達,700,1000,166,9,0,100,0,568,734,0,0,0,535,441,0,0,3,4,0,0,0,False,False
569,続・再生資源の高効率活用,700,1000,168,9,0,100,0,569,735,0,0,0,536,442,0,0,3,4,0,0,0,False,False
570,パエンナ資源の活用法研究,2600,3000,173,9,0,100,0,570,736,0,0,0,537,443,0,0,3,4,0,0,0,False,False
571,EX：野外活動用備品の製作,2500,3000,169,9,0,100,0,571,737,0,0,0,538,444,0,0,3,5,0,0,0,False,False
572,EX：高度職人道具の調達,2500,3000,171,9,0,100,0,572,738,0,0,0,539,445,0,0,3,5,0,0,0,False,False
573,EX：宇宙輸送用の梱包材製作,800,1050,174,9,0,100,1200,573,739,0,0,0,540,446,0,0,0,5,11,16,0,False,False
574,EX+：仮設集積所の建設支援,980,1080,175,9,0,100,0,574,740,0,0,0,541,447,0,0,3,6,0,21,0,False,False
575,EX+：高機能寝具の製作,1800,2000,172,9,0,100,540,575,741,0,0,0,542,448,0,0,3,6,0,15,0,False,False
576,パエンナ探索用備品の増産,2300,3000,176,9,0,100,0,576,742,0,0,0,543,449,0,0,3,4,0,0,0,False,False
577,続・パエンナ探索用備品の増産,2300,3000,176,9,0,100,0,577,743,0,0,576,544,450,0,0,3,4,0,0,0,False,False
578,EX：議会向け工芸品制作,1700,2000,177,9,0,100,0,578,744,0,0,0,545,451,0,0,3,5,0,0,0,False,False
579,EX：続・議会向け工芸品制作,600,800,177,9,0,100,0,579,745,0,0,578,546,452,0,0,0,5,0,0,0,False,False
580,EX：改・議会向け工芸品制作,850,1000,177,9,0,100,1200,580,746,0,0,579,547,453,0,0,3,5,0,0,0,False,False
581,居住区環境改善計画,1400,2000,178,9,0,100,0,581,747,0,0,0,548,454,0,0,3,4,0,1,0,False,False
582,EX：続・居住区環境改善計画,850,1000,178,9,0,100,0,582,748,0,0,581,549,455,0,0,3,5,11,0,0,False,False
583,EX+：改・居住区環境改善計画,1000,1600,178,9,0,100,540,583,749,0,0,582,550,456,0,0,0,6,12,0,0,False,False
584,EX+：樹脂結晶の精製検証,980,1080,164,9,0,100,0,584,750,0,0,0,551,457,0,0,3,6,12,5,0,False,False
585,EX+：続・樹脂結晶の精製検証,980,1080,164,9,0,100,600,585,751,0,0,584,552,458,0,0,3,6,12,0,0,False,False
586,EX+：改・樹脂結晶の精製検証,1000,1080,164,9,0,100,450,586,752,0,0,585,553,459,0,0,0,6,12,0,0,False,False
587, 汎用ガラス部材の製作,1200,2400,150,10,0,100,0,587,753,0,0,0,554,460,0,0,0,1,0,0,1,False,False
588, 修繕部材の加工依頼,1200,2400,152,10,0,100,0,588,754,0,0,0,555,461,0,0,0,1,0,0,1,False,False
589, ガラス資源からの抽出精錬,1200,2400,151,10,0,100,0,589,755,0,0,0,556,462,0,0,0,1,0,0,1,False,False
590, ドローン用レンズの加工実証,1200,2400,155,10,0,100,0,590,756,0,0,0,557,463,0,0,0,1,0,0,1,False,False
591, 屋外拠点部材の製作支援,1200,2400,156,10,0,100,0,591,757,0,0,0,558,464,0,0,0,1,0,0,1,False,False
592, 荒天対策部材の納入,1200,2400,158,10,0,100,0,592,758,0,0,0,559,465,0,0,0,1,0,0,1,False,False
593, 汎用ガラス部材の追加製作,1200,2400,150,10,0,100,0,593,759,0,0,0,560,466,0,0,0,2,0,0,1,False,False
594, ステーション部材の製作支援,1200,2400,156,10,0,100,0,594,760,0,0,0,561,467,0,0,0,2,0,0,1,False,False
595, 追加採集道具の調達,1300,3000,153,10,0,100,0,595,761,0,0,0,562,468,0,0,3,2,0,0,1,False,False
596, 荒天対策部材の追加納入,700,1500,158,10,0,100,0,596,762,0,0,0,563,469,0,0,3,2,0,0,1,False,False
597, ガラス加工用高温炉の組立,1100,2500,157,10,0,100,0,597,763,0,0,0,564,470,0,0,3,2,0,0,1,False,False
598, ドローン精密部材の加工実証,1100,2500,155,10,0,100,0,598,764,0,0,0,565,471,0,0,3,2,0,0,1,False,False
599, 暖房器具の設置支援,700,1500,159,10,0,100,0,599,765,0,0,0,566,472,0,0,3,2,0,0,1,False,False
600, 臨時部材の加工依頼,1600,2400,152,10,0,100,0,600,766,0,0,0,567,473,0,0,0,3,0,0,1,False,False
601, パエンナグラスの製作,1600,2400,150,10,0,100,0,601,767,0,0,0,568,474,0,0,0,3,0,0,1,False,False
602, 特殊鉱物の抽出精錬,1000,1600,151,10,0,100,0,602,768,0,0,0,569,475,0,0,0,3,0,0,1,False,False
603, 天体望遠鏡用レンズの加工実証,2700,3000,155,10,0,100,0,603,769,0,0,0,570,476,0,0,3,3,0,0,1,False,False
604, 耐候コンテナの製作支援,1600,2400,156,10,0,100,0,604,770,0,0,0,571,477,0,0,0,3,0,0,1,False,False
605, 入浴器具の設置支援,2700,3000,159,10,0,100,0,605,771,0,0,0,572,478,0,0,3,3,0,0,1,False,False
606, 新型荒天対策部材の納入,1000,1300,158,10,0,100,0,606,772,0,0,0,573,479,0,0,0,3,0,0,1,False,False
607, 大型調理器具の調達,1000,1300,153,10,0,100,0,607,773,0,0,0,574,480,0,0,0,3,0,0,1,False,False
608,パエンナグラスの追加製作,1800,2400,150,10,0,100,0,608,774,0,0,0,575,481,0,0,0,4,0,0,0,False,False
609,惑星鉱物の抽出精錬,1800,2400,151,10,0,100,1200,609,775,0,0,0,576,482,0,0,0,4,0,0,0,False,False
610,精密部材の加工依頼,700,1000,152,10,0,100,0,610,776,0,0,0,577,483,0,0,3,4,0,0,0,False,False
