#,Name,Description,Icon,ParamModifier,VFX,Log,Unknown0,MaxStacks,ClassJobCategory,StatusCategory,HitEffect,PartyListPriority,CanIncreaseRewards,ParamEffect,TargetType,Flags,Flag2,Unknown_70_1,Unknown2,LockMovement,Unknown3,LockActions,LockControl,Transfiguration,IsGaze,CanDispel,InflictedByActor,IsPermanent,NoLogVfx,Unknown5,CanStatusOff,IsFcBuff,Invisibility,Unknown6,Unknown_70_2,Unknown7
1128,左腕再生,左腕を再生している状態。効果終了時に左腕が再生する。,218781,0,0,0,0,6,1,2,17,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1129,胴体完成,胴体の再生が完了した状態。,215748,0,0,0,0,0,1,1,16,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1130,右腕完成,右腕の再生が完了した状態。,215749,0,0,0,0,0,1,1,16,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1131,左腕完成,左腕の再生が完了した状態。,215750,0,0,0,0,0,1,1,16,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1132,行動注意,効果終了時に、オートアタックやアクション、移動など、何らかの行動を行っていた場合、ペナルティを受ける。,215747,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1133,ヒート,身体が極度に熱せられた状態。何か行動をすると火属性ダメージを受ける。,215647,100,19,0,0,0,1,2,17,99,0,0,0,23,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1134,カッパ,カッパに変身した状態。アクション実行不可。,215043,0,0,0,69,0,1,2,17,200,0,2,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1135,太陽の刻印,太陽の刻印を刻まれた状態。 ,215737,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1136,月の刻印,月の刻印を刻まれた状態。 ,215736,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1137,火属性耐性低下［強］,火属性に対する耐性が著しく低下した状態。,215595,-12,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1138,被魔法ダメージ増加,受ける魔法ダメージが増加する状態。,215057,10,0,0,38,0,1,2,17,50,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1139,ダメージ上昇,与ダメージが上昇した状態。,215519,10,0,0,0,0,1,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1140,蘇生,蘇生を受けた状態。,210406,0,0,0,100,0,1,1,16,100,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1141,ヘヴィ,移動速度が低下した状態。,215002,0,0,0,3,0,1,2,4,100,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1142,エーテル放射,エーテルを放射し、対象に付与している状態。,215746,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1143,炎の刻印,炎の刻印が刻まれた状態。,215758,1000,0,0,0,0,1,2,17,250,0,0,0,0,0,0,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1144,氷の刻印,氷の刻印が刻まれた状態。,215759,1000,0,0,0,0,1,2,17,250,0,0,0,0,0,0,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1145,諸刃の剣,与ダメージが増加する状態。ただし、ＨＰが徐々に失われる。,215754,20000,0,0,0,0,1,1,16,200,0,0,0,0,0,0,1,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1146,闘志,闘志が高まった状態。与ダメージが増加し、ＨＰが徐々に回復する。,215755,10,0,0,0,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1147,影の足枷,影の足枷によって、移動速度が低下した状態。ＨＰが徐々に失われる。,215756,2000,25,0,0,0,1,2,4,200,0,1,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1148,影の手,影の手が生えた状態。,215757,0,0,0,0,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1149,ウルフハートキット,ウルフハートキットの効果によりMPが徐々に回復し、さらに移動速度が上昇した状態。,215752,200,0,0,0,0,1,1,0,100,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1150,氷結,身体が凍り付き、行動できなくなった状態。ＨＰが徐々に失われる。,215637,50,18,0,0,0,1,2,17,100,0,0,0,32,0,0,5,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1151,妖精除け,妖精除けのまじないをかけられた状態。,216209,0,0,0,0,0,1,1,16,100,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1152,暗視,暗がりを見通せるようになった状態。,216207,0,0,0,0,0,1,1,16,100,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1153,拘束,移動できなくなった状態。,215003,0,0,0,0,0,1,2,17,100,0,0,0,0,0,0,0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1154,獣王の加護,獣王の加護を受けた状態。,215760,300,0,0,0,0,1,1,16,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1155,エーテル強化,エーテルが強化された状態。与ダメージが上昇する。,215761,300,0,0,0,0,1,1,16,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1156,魔法ダメージ上昇,魔法ダメージが上昇した状態。,218481,10,0,0,37,16,1,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1157,水属性耐性低下［強］,水属性に対する耐性が著しく低下した状態。,215698,-12,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1158,戦いの気配,戦いの気配を察知して、力を発揮している状態。,215762,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1159,苦悶の刻印,刻印が激痛を発している状態。ＨＰが徐々に失われる状態。さらに、受けるダメージが増加する。,215643,100,0,0,0,0,1,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1160,弱化の試薬,弱化の試薬を投じられた状態。ＨＰが徐々に失われる。,215517,100,0,0,0,0,1,2,1,10,0,0,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1161,ダメージ上昇,与ダメージが上昇した状態。,215519,10,0,0,39,0,1,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1162,苦悶の刻印,刻印が激痛を発している状態。ＨＰが徐々に失われる状態。さらに、受けるダメージが増加する。,215643,100,0,0,0,0,1,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1163,魔匠の閃き,CPの最大値が15増した状態。,216119,15,0,0,0,0,33,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1164,マニピュレーション,ターン終了時に耐久が5回復する状態。,211651,0,0,0,49,0,33,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1165,初手仕込,CPの消費量が、まれに軽減される状態。,216121,0,0,0,0,0,33,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1166,ファゾム,銛を突ける場所が見えるようになり、ナビマップにも表示されている状態。,211107,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1167,シャークアイ,最も近くにある漁場の位置を知り、ナビマップにも表示される状態。,211108,0,0,0,86,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1168,シャークアイII,自分が採集できる最もレベルの高い漁場の位置を知り、ナビマップに表示されている状態。,211109,0,0,0,86,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1169,ベテラントレード,最後に採集した個体の警戒心を高めて、出現しなくなった状態。,211110,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1170,バウンティフルキャッチ,次回のみ採集のアイテム獲得数が上昇した状態。,211111,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1171,ネイチャーバウンティ,ラージサイズ獲得率が上昇した状態。,211112,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1172,サルベージ,宝の地図を狙える状態。,211113,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1173,トゥルー・オブ・オーシャン,最も近くにある魚影の位置を知り、ナビマップにも表示される状態。,211114,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1174,インターベンション,受けるダメージの一部が軽減される状態。,212511,-10,0,0,0,0,20,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1175,パッセージ・オブ・アームズ,被ダメージを軽減するシールドを発生させている状態。,212512,100,0,0,0,0,1,1,16,0,0,4,0,27,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1176,パッセージ・オブ・アームズ：効果,受けるダメージの一部が軽減される状態。,212513,-10,0,0,0,0,20,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1177,原初の解放,"フェルクリーヴとデシメートについて、インナービーストを消費することなく実行することができ、さらに必ずクリティカルヒットかつダイレクトヒットする状態。
クリティカルヒットやダイレクトヒットの発動率を上昇させる効果を受けている場合は与ダメージが上昇する。",217247,0,0,0,0,3,1,1,16,0,2,27,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1178,ブラックナイト,一定量のダメージを軽減する状態。,213118,100,0,0,0,0,98,1,16,60,0,0,0,12,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1179,金剛の極意,受けるダメージの一部が軽減される状態。,212527,-20,0,0,0,0,21,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1180,金剛の決意,連続してＨＰが回復している状態。,212531,10,0,0,0,0,21,1,27,5,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
1181,紅蓮の極意,与ダメージが上昇した状態。,212528,0,0,0,0,0,1,1,16,0,0,22,0,18,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1182,桃園結義：闘気,自身またはパーティメンバーがウェポンスキルおよび魔法による攻撃を命中させると、この効果を付与したモンクに「闘気」が付与されることがある状態。,212529,10,0,0,0,0,21,1,16,0,0,0,0,5,0,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
1183,竜の右眼,与ダメージが上昇した状態。,212581,10,0,0,0,0,23,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1184,竜の左眼,与ダメージが上昇した状態。,212582,10,0,0,0,0,23,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
1185,桃園結義：攻撃,与ダメージが向上した状態。,212532,10,0,0,0,0,21,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1186,天地人,忍術を連続で実行できる状態。,212911,10,0,0,0,0,1,1,16,0,2,0,0,27,24,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1187,トルバドゥール：バラード,最大ＨＰが増加した状態。,212612,10,0,0,0,0,24,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1188,クリティカル上昇,クリティカル発動率が向上した状態。,212613,2,0,0,0,0,24,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1189,トルバドゥール：パイオン,受ける物理ダメージが軽減される状態。,212614,-10,0,0,0,0,24,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1190,トルバドゥール：メヌエット,受ける魔法ダメージが軽減される状態。,212615,-10,0,0,0,0,24,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1191,ランパート,"受けるダメージの一部が軽減される状態。
ランパート効果アップ修得後追加効果：自身に対するＨＰ回復効果を向上させる。",213911,-10,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1192,コンバレセンス,回復魔法による自身に対するＨＰ回復効果を向上させる状態。,213912,20,0,0,0,0,1,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1193,リプライザル,与ダメージが低下した状態。,213901,-10,0,0,158,0,1,2,17,50,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1194,見切り,受け流し発動率が向上した状態。,213902,20,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1195,牽制,物理ダメージと魔法ダメージが低下した状態。,213904,-10,0,0,0,0,1,2,17,50,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1196,パリセード,受ける物理ダメージが軽減される状態。,213905,-10,0,0,0,0,115,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1197,タクティシャン,ＴＰが徐々に回復する状態。,213906,10,0,0,0,0,115,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1198,リフレッシュ,ＭＰが徐々に回復する状態。,213907,10,0,0,0,0,115,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1199,プロトン,移動速度が上昇した状態。戦闘状態に入ると効果は終了する。,213908,0,0,0,0,0,115,1,16,1,0,18,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1200,コースティックバイト,毒に冒され、ＨＰが徐々に失われる状態。,212616,10,0,0,0,0,1,2,1,10,0,0,0,0,0,0,2,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1201,ストームバイト,風属性ダメージにより、ＨＰが徐々に失われる状態。,212617,10,0,0,0,0,1,2,17,10,0,0,0,0,0,0,2,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1202,地神のミンネ,自身に対するＨＰ回復効果を向上させる状態。,212618,10,0,0,0,0,24,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1203,アドル,物理ダメージと魔法ダメージが低下した状態。,213917,-5,0,0,0,0,1,2,17,50,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1204,ルーシッドドリーム,ＭＰが徐々に回復する状態。,213909,60,0,0,0,0,120,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1205,フレイムスロアー,前方扇範囲に対して継続ダメージを発生させている状態。,213017,0,0,0,0,0,1,1,16,0,0,0,0,27,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1206,運命の輪：効果,受けるダメージの一部が軽減される状態。,213226,-10,0,0,65,0,99,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1207,慈愛,回復魔法の回復量が向上した状態。,213910,30,0,0,0,0,117,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1208,被ダメージ上昇,受けるダメージが増加する状態。,215020,10,0,0,0,0,1,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1209,アームズレングス,"一部を除くすべてのノックバックと引き寄せを無効化する状態。
物理攻撃を受けると攻撃者にスロウを付与する。",213915,3139,0,0,0,0,1,1,16,30,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1210,サンダジャ,雷属性ダメージにより、ＨＰが徐々に失われる状態。,212657,10,0,0,62,0,1,2,17,10,0,0,0,0,0,0,5,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1211,三連魔,魔法が詠唱時間無しで唱えられる状態。,219621,0,0,0,0,3,1,1,16,0,2,27,0,19,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1212,ルインラ強化,ルインジャを実行できる状態。,219481,0,0,0,0,4,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1213,エギの加護,与ダメージが上昇した状態。,212681,5,0,0,0,0,1,1,16,50,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1214,バイオガ,ＨＰが徐々に失われる状態。,212682,10,0,0,0,0,1,2,17,10,0,0,0,0,0,0,5,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1215,ミアズガ,ＨＰが徐々に失われる状態。,212683,10,0,0,0,0,1,2,17,10,0,0,0,0,0,0,5,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1216,重運搬,かなり重たい荷を運搬している状態。一定時間が経過すると、疲れて荷を落としてしまう。,216246,0,6,0,0,0,1,2,4,100,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1217,シンエアー,次に実行するアクションの消費ＭＰが0になる状態。,212631,0,0,0,0,0,1,1,16,0,0,6,0,19,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1218,ディヴァインベニゾン,一定量のダメージを軽減する状態。,212632,0,0,0,0,0,25,1,16,60,0,0,0,12,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1219,インドゥルゲンティア,受けるダメージの一部が軽減される状態。さらに、このステータスを付与した白魔道士が実行する一部の回復魔法の回復効果を受けると、自身のＨＰを追加で回復させる効果が発動する状態。,212637,100,0,0,0,0,25,1,16,60,0,39,0,28,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1220,深謀遠慮の策,ＨＰが一定割合以下に減少するか効果時間が経過すると、回復効果が発動する状態。,212808,100,0,0,0,0,29,1,16,60,0,0,0,25,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1221,連環計,クリティカルヒットを受ける確率が上昇した状態。,212809,-50,0,0,0,0,1,2,17,50,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1222,フェイユニオン,継続回復効果を発生させている状態。,212810,-10,0,0,0,0,1,1,16,100,0,0,0,0,0,0,0,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1223,フェイユニオン［被］,継続回復効果を受けている状態。,212811,0,0,0,0,0,1,1,16,100,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False
1224,星の支配者,アーサリースターを発生させている状態。,213241,0,0,0,0,0,1,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1225,ダメージ上昇,与ダメージが上昇した状態。,215519,10,0,0,39,0,1,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1226,被ダメージ低下,受けるダメージが軽減される状態。,215021,-10,0,0,40,0,1,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1227,雪風,斬耐性が低下した状態。,213303,-10,0,0,0,0,1,2,17,50,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1228,彼岸花,ＨＰが徐々に失われる状態。,213304,10,0,0,0,0,1,2,17,10,0,0,0,0,0,0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1229,必殺剣・回天,次に実行するウェポンスキルのダメージが上昇する状態。,213305,50,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1230,治癒,持続的にHPが回復している状態。,212626,10,0,0,0,0,1,1,16,5,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1231,黙想,剣気を上昇させている状態。,213306,10,0,0,0,0,1,1,16,0,0,4,0,27,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1232,心眼,次の1回の受けるダメージについて、その一部が軽減される状態。,213307,-20,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1233,明鏡止水,ウェポンスキルのコンボ条件を満たす状態。,219641,0,0,0,0,3,1,1,16,0,2,27,0,21,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1234,ヴァルファイア実行可,ヴァルファイアを実行できる状態。,213402,0,0,0,0,0,1,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1235,ヴァルストーン実行可,ヴァルストーンを実行できる状態。,213403,0,0,0,0,0,1,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1236,燕飛効果アップ,次に実行する燕飛の威力が上昇する状態。,213310,0,0,0,0,0,1,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1237,スキャッター効果アップ,スキャッターを実行するとより多くの「ホワイトマナ」と「ブラックマナ」を得られる状態。,213404,0,0,0,0,0,1,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1238,アクセラレーション,次に詠唱するヴァルサンダガ、ヴァルエアロガ、インパクトを詠唱無しで唱えることができる。さらに、インパクトの威力を上昇させ、ヴァルサンダガとヴァルエアロガの実行時にヴァルファイア実行可またはヴァルストーン実行可が必ず付与される状態。,213405,0,0,0,0,0,1,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1239,エンボルデン,魔法ダメージが上昇した状態。,213409,10,0,0,0,0,112,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1240,必殺剣・地天,受けるダメージを軽減し、かつ反撃ダメージを与える状態。,214820,-20,975,0,0,0,111,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1241,モノマキー,対象に与えるダメージが増加し、対象から受けるダメージを軽減する状態。,214821,0,0,0,0,0,1,1,16,50,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1242,モノマキー［被］,自身にこの効果を付与した赤魔道士から受けるダメージが増加し、その対象に与えるダメージが低下する状態。,214822,10,0,0,0,0,1,2,17,50,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False
1243,ミラージュダイブ実行可,ミラージュダイブを実行できる状態。,212583,0,0,0,0,0,1,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1244,疾風の極意,疾風の極意を実行できる状態。,212530,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1245,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1246,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1247,ニュートラルセクト［日］,連続してＨＰが回復している状態。,213254,10,0,0,0,0,99,1,16,5,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1248,巨星の支配者,アーサリースターを発生させている状態。,213242,0,0,0,0,0,1,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1249,連続魔,次の魔法が、詠唱時間無しで唱えられる状態。,213406,0,0,0,0,0,1,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1250,トゥルーノース,方向指定条件のあるアクションをどの方向から実行しても成功させる状態。,213903,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1251,タレット再起動中,タレットを設置することができない状態。,213018,0,0,0,0,0,1,2,17,100,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1252,開眼,心眼に成功した状態。,213308,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1253,マーキング,獲物として狙いを付けられた状態。,215026,0,30,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1254,氷結,身体が凍り付き、行動できなくなった状態。ＨＰが徐々に失われる。,215637,50,18,0,0,0,1,2,17,100,0,0,0,32,0,0,5,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1255,火属性耐性低下［強］,火属性に対する耐性が著しく低下した状態。,215595,-12,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1256,負傷,負傷し、与ダメージが低下した状態。特定の攻撃による被ダメージが増加する。,215763,-10,35,0,0,0,1,2,17,100,0,0,0,25,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1257,強制移動,指定方向に移動し続けてしまう状態。,215773,0,0,0,67,0,1,2,17,200,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1258,拘束,移動できなくなった状態。,215003,0,0,0,1,0,1,2,17,100,0,0,0,0,0,0,0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1259,オールド,年老いた老人になった状態。移動速度が低下する。,215771,0,0,0,69,0,1,2,17,200,0,2,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1260,雷属性耐性低下［強］,雷属性に対する耐性が著しく低下した状態。,215597,-12,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
