#,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5
97.2,3.2052,8.04005,340.383,180.671,1049271,35087
97.3,393.991,17.8337,44.3742,-141.406,1049266,34551
97.4,308.406,-9.92067,113.306,-117.53,1049267,35083
97.5,304.327,-9.92205,110.929,37.1624,1049272,35088
97.6,304.849,-9.94593,115.338,171.623,1049270,35086
97.7,389.236,17.6468,46.0169,142.845,1049269,35085
97.8,393.372,17.7459,39.9834,-12.8519,1049268,35084
98.0,4.42056,8.00904,335.266,11.5271,1049265,34566
98.1,9.21222,7.97765,338.275,-110.995,1049273,35096
98.2,7.52525,14.0933,391.735,79.8443,1049271,35113
98.3,393.991,17.8337,44.3742,-141.406,1049266,34645
98.4,307.019,-9.09096,140.892,-124.292,1049267,35114
98.5,304.327,-9.92205,110.929,37.1624,1049272,35095
98.6,320.943,-9.15559,129.009,-37.6075,1049270,35116
98.7,389.236,17.6468,46.0169,142.845,1049269,35092
98.8,393.372,17.7459,39.9834,-12.8519,1049268,35091
99.0,393.799,-229.449,216.66,41.5604,1049265,35074
99.1,401.732,-229.45,210.523,64.1799,1049274,35082
99.2,408.631,-229.449,216.514,-29.6907,1049269,35119
99.3,399.272,-229.45,224.342,114.822,1049270,35120
99.4,445.273,-230.806,256.697,-99.3571,1049272,35121
99.5,422.128,-229.449,216.132,-43.2624,1049267,35122
99.6,556.203,-249.878,649.497,-172.193,1049266,35080
99.7,562.803,-251,637.64,98.9891,1049349,35082
99.8,489.081,-254.871,643.313,-87.6214,1049273,35123
99.9,609.012,-244.943,618.586,-131.352,1049268,35124
100.0,390.797,-229.45,215.71,76.3696,1049265,32618
100.1,395.015,-229.449,214.271,-62.8658,1049269,35085
100.2,394.364,-229.449,219.27,-172.319,1049270,35086
100.3,395.258,-229.449,216.791,-91.1404,1049272,35088
100.4,392.873,-229.449,213.029,6.7518,1049267,35083
100.5,553.712,-251.163,628.078,1.2225,1049266,34551
100.6,547.912,-251.12,631.371,104.015,1049273,35089
100.7,557.089,-251.151,632.677,-121.677,1049268,35084
101.0,390.797,-229.45,215.71,76.3696,1049265,34566
101.1,408.631,-229.449,216.514,-29.6907,1049269,35119
101.2,394.364,-229.449,219.27,-172.319,1049270,35093
101.3,405.412,-229.45,226.97,124.611,1049272,35390
101.4,392.873,-229.449,213.029,6.7518,1049267,35090
101.5,553.712,-251.163,628.078,1.2225,1049266,34645
101.6,489.081,-254.871,643.313,-87.6214,1049273,35391
101.7,609.012,-244.943,618.586,-131.352,1049268,35124
102.0,173.556,-10.4181,494.602,-103.712,1049265,35075
102.1,156.43,-10.2628,507.118,11.6473,1049274,35082
102.2,160.546,-10.3741,482.544,133.193,1049271,35125
102.3,158.671,-10.3512,478.583,-55.9306,1049268,35126
102.4,210.285,1.37011,632.827,-81.9943,1049273,35127
102.5,172.955,-10.6531,484.098,-130.981,1049364,35137
102.6,-502.947,29.4499,32.0618,64.6762,1049266,35081
102.7,-484.789,28.08,35.0838,-119.318,1049349,35082
102.8,-478.078,25.05,62.8654,177.952,1049270,35128
102.9,-472.048,25.05,70.6072,-151.161,1049269,35129
102.10,-574.959,25.05,55.7456,1.01754,1049272,35130
102.11,-600.145,25.05,32.6041,106.396,1049267,35131
103.0,172.187,-9.91238,512.335,-180.367,1049265,32618
103.1,160.163,-10.2622,505.889,71.3371,1049271,35087
103.2,159.804,-10.2963,508.894,74.4788,1049268,35084
103.3,171.099,-10.324,508.409,32.5076,1049273,35089
103.4,-487.233,25.05,20.7162,-8.83668,1049266,34551
103.5,-481.556,25.15,26.4019,84.406,1049270,35086
103.6,-490.146,25.05,25.6575,151.51,1049269,35085
103.7,-484.63,25.15,25.8329,-168.052,1049272,35088
103.8,-479.14,25.15,27.7585,-134.249,1049267,35083
104.0,172.187,-9.91238,512.335,-180.367,1049265,34566
104.1,174.883,-10.0718,508.712,-70.0342,1049271,35094
104.2,158.671,-10.3512,478.583,-55.9306,1049268,35126
104.3,171.099,-10.324,508.409,32.5076,1049273,35096
104.4,172.955,-10.6531,484.098,-130.981,1049364,35137
104.5,-487.233,25.05,20.7162,-8.83668,1049266,34645
104.6,-478.078,25.05,62.8654,177.952,1049270,35392
104.7,-490.146,25.05,25.6575,151.51,1049269,35092
104.8,-484.63,25.15,25.8329,-168.052,1049272,35095
104.9,-600.145,25.05,32.6041,106.396,1049267,35131
105.0,354.209,52.642,-420.101,89.972,1049264,35044
105.1,357.958,52.6374,-417.815,-135.837,1049265,35045
105.2,358.034,52.637,-422.231,-49.2635,1049266,35046
106.0,354.209,52.642,-420.101,89.972,1049264,35047
106.1,357.958,52.6374,-417.815,-135.837,1049265,35048
106.2,358.034,52.637,-422.231,-49.2635,1049266,35049
107.0,354.209,52.642,-420.101,89.972,1049264,35050
107.1,357.958,52.6374,-417.815,-135.837,1049265,35051
107.2,358.034,52.637,-422.231,-49.2635,1049266,35052
108.0,354.209,52.642,-420.101,89.972,1049264,35053
108.1,357.958,52.6374,-417.815,-135.837,1049265,35054
108.2,358.034,52.637,-422.231,-49.2635,1049266,35055
109.0,354.209,52.642,-420.101,89.972,1049264,35056
109.1,357.958,52.6374,-417.815,-135.837,1049265,35057
109.2,358.034,52.637,-422.231,-49.2635,1049266,35058
110.0,354.209,52.642,-420.101,89.972,1049264,35059
110.1,357.958,52.6374,-417.815,-135.837,1049265,35060
110.2,358.034,52.637,-422.231,-49.2635,1049266,35061
111.0,354.209,52.6422,-420.101,98.5679,1049264,35044
111.1,357.958,52.6374,-417.815,-135.837,1049265,35045
111.2,358.033,52.637,-422.23,-151.251,1049266,35046
112.0,354.209,52.6422,-420.101,98.5679,1049264,35047
112.1,357.958,52.6374,-417.815,-135.837,1049265,35048
112.2,358.033,52.637,-422.23,-151.251,1049266,35049
113.0,354.209,52.6422,-420.101,98.5679,1049264,35050
113.1,357.958,52.6374,-417.815,-135.837,1049265,35051
113.2,358.033,52.637,-422.23,-151.251,1049266,35052
114.0,354.209,52.6422,-420.101,98.5679,1049264,35053
114.1,357.958,52.6374,-417.815,-135.837,1049265,35054
114.2,358.033,52.637,-422.23,-151.251,1049266,35055
115.0,354.209,52.6422,-420.101,98.5679,1049264,35056
115.1,357.958,52.6374,-417.815,-135.837,1049265,35057
115.2,358.033,52.637,-422.23,-151.251,1049266,35058
116.0,354.209,52.6422,-420.101,98.5679,1049264,35059
116.1,357.958,52.6374,-417.815,-135.837,1049265,35060
116.2,358.033,52.637,-422.23,-151.251,1049266,35061
117.0,354.21,52.6422,-420.101,89.972,1049264,35044
117.1,357.958,52.6374,-417.815,-135.837,1049265,35045
117.2,358.034,52.637,-422.231,-49.2635,1049266,35046
118.0,354.21,52.6422,-420.101,89.972,1049264,35047
118.1,357.958,52.6374,-417.815,-135.837,1049265,35048
118.2,358.034,52.637,-422.231,-49.2635,1049266,35049
119.0,354.21,52.6422,-420.101,89.972,1049264,35050
119.1,357.958,52.6374,-417.815,-135.837,1049265,35051
119.2,358.034,52.637,-422.231,-49.2635,1049266,35052
120.0,354.21,52.6422,-420.101,89.972,1049264,35053
120.1,357.958,52.6374,-417.815,-135.837,1049265,35054
120.2,358.034,52.637,-422.231,-49.2635,1049266,35055
121.0,354.21,52.6422,-420.101,89.972,1049264,35056
121.1,357.958,52.6374,-417.815,-135.837,1049265,35057
121.2,358.034,52.637,-422.231,-49.2635,1049266,35058
122.0,354.21,52.6422,-420.101,89.972,1049264,35059
122.1,357.958,52.6374,-417.815,-135.837,1049265,35060
122.2,358.034,52.637,-422.231,-49.2635,1049266,35061
123.0,354.209,52.642,-420.101,89.972,1049264,35062
124.0,354.209,52.642,-420.101,89.972,1049264,35063
125.0,354.209,52.642,-420.101,89.972,1049264,35064
126.0,354.209,52.642,-420.101,89.972,1049264,35065
127.0,354.209,52.642,-420.101,89.972,1049264,35066
128.0,354.209,52.642,-420.101,89.972,1049264,35067
129.0,354.209,52.642,-420.101,89.972,1049264,35068
130.0,354.209,52.642,-420.101,89.972,1049264,35069
131.0,354.209,52.6422,-420.101,98.5679,1049264,35062
132.0,354.209,52.6422,-420.101,98.5679,1049264,35063
133.0,354.209,52.6422,-420.101,98.5679,1049264,35064
134.0,354.209,52.6422,-420.101,98.5679,1049264,35065
135.0,354.209,52.6422,-420.101,98.5679,1049264,35066
136.0,354.209,52.6422,-420.101,98.5679,1049264,35067
137.0,354.209,52.6422,-420.101,98.5679,1049264,35068
138.0,354.209,52.6422,-420.101,98.5679,1049264,35069
139.0,354.21,52.6422,-420.101,89.972,1049264,35062
140.0,354.21,52.6422,-420.101,89.972,1049264,35063
141.0,354.21,52.6422,-420.101,89.972,1049264,35064
142.0,354.21,52.6422,-420.101,89.972,1049264,35065
143.0,354.21,52.6422,-420.101,89.972,1049264,35066
144.0,354.21,52.6422,-420.101,89.972,1049264,35067
145.0,354.21,52.6422,-420.101,89.972,1049264,35068
146.0,354.21,52.6422,-420.101,89.972,1049264,35069
147.0,-382.6,55,-525.9,306,1049061,34843
147.1,-394,54.59,-506.64,182,1049062,34842
147.2,-381.15,48.87,-454.86,356,1049063,34841
147.3,-362.44,47.23,-436.85,210,1049064,34844
147.4,-283.56,53.65,-555.54,173,1049065,34845
147.5,-345.501,49.1763,-463.924,242,1049056,35398
147.6,-303.048,50.4085,-511.274,216,1049057,35399
147.7,-350.665,53.3555,-535.677,268,1049058,35400
148.0,384.009,36.0021,416.168,319,1049061,34858
148.1,367.176,42.3547,511.627,174,1049062,34859
148.2,362.89,39.6139,455.503,11,1049063,34860
148.3,466.035,43.9986,475.654,185,1049064,34861
148.4,433.67,38.3108,408.664,316,1049065,34862
148.5,330.949,37.7552,451.098,50,1049059,35403
148.6,356.175,40.5799,504.142,179,1049060,35404
149.0,-566.882,-4.7211,-216.656,130,1049231,35001
149.1,-538.07,-4.7981,-217.732,91,1049232,35002
149.2,-473.419,-5.02987,-221.279,203,1049233,35003
149.3,-504.526,-2.52468,-286.917,299,1049234,35004
149.4,-537.06,-1.85355,-326.563,248,1049261,35005
149.5,-513.551,-4.26414,-252.379,321,1049100,35408
149.6,-555.109,-5.65287,-195.718,161,1049101,35409
149.7,-589.21,-2.38001,-263.918,178,1049102,35410
150.0,646.789,47.2242,-528.722,324,1049231,35018
150.1,665.447,49.1774,-463.037,205,1049232,35019
150.2,594.466,48.6048,-426.515,159,1049233,35020
150.3,566.276,46.0326,-469.571,121,1049234,35021
150.4,630.988,41.9499,-568.336,302,1049261,35022
150.5,648.933,46.3764,-476.086,247,1049229,35413
150.6,608.982,44.6121,-462.053,178,1049230,35414
151.0,-676.509,-107.379,-679.203,101,1049544,0
151.1,-672.9,-107.384,-678.071,237,1050293,35474
151.2,-670.003,-109.01,-703.005,152,1050564,35475
152.0,-650.16,-110.008,-743.865,93,1050566,35476
152.1,-641.051,-108.84,-722.384,83,1050567,35477
152.2,-657.45,-107.927,-693.645,104,1050568,35478
152.3,-692.297,-107.387,-681.752,123,1050569,35479
152.4,-675.064,-107.339,-664.885,120,1050571,35480
153.0,-705.396,-112.173,-773.709,29,1050566,35481
153.1,-591.789,-105.197,-775.318,338,1050567,35482
153.2,-605.573,-106.244,-687.172,260,1050568,35483
153.3,-662.69,-106.195,-634.701,130,1050569,35484
153.4,-709.17,-108.416,-663.591,152,1050571,35485
154.0,-688.606,-112.173,-764.598,31,1050566,36164
154.1,-686.592,-111.504,-717.936,114,1050567,36165
154.2,-652.555,-107.538,-689.904,204,1050568,36166
154.3,-681.908,-112.173,-739.953,37,1050569,36167
154.4,-650.752,-110.088,-723.171,270,1050571,36168
155.0,-654.976,-110.163,-713.065,352,1050566,35486
155.1,-652.095,-110.317,-723.791,352,1050569,35487
155.2,-691.465,-110.985,-714.676,352,1050571,35488
155.3,-668.005,-112.173,-731.596,352,1049544,35489
155.4,-669.61,-109.494,-706.722,352,1050564,35490
156.0,-470.026,88.5452,609.123,60,1049574,35491
156.1,-474.98,89.5853,620.217,38,1050563,35492
156.2,-468.06,88.9952,611.976,174,1050565,0
157.0,-458.822,86.7673,586.617,135,1050566,35494
157.1,-433.033,91.0753,593.352,135,1050568,35495
157.2,-452.408,90.0019,612.78,135,1050569,35496
157.3,-428.011,93.9719,619.189,135,1050570,35497
157.4,-465.374,85.5731,584.107,135,1050571,35498
158.0,-422.369,70.7599,530.472,315,1050566,35499
158.1,-373.075,91.9501,604.308,305,1050568,35500
158.2,-383.153,107.608,672.342,312,1050569,35501
158.3,-464.818,95.2438,700.49,142,1050570,35502
158.4,-529.78,76.5518,578.443,43,1050571,35503
158.5,-456.778,80.9415,562.126,19,1049574,35504
158.6,-407.851,102.696,646.396,226,1050563,35505
158.7,-477.272,91.2167,636.761,89,1050565,35506
159.0,-422.369,70.7599,530.472,315,1050566,35499
159.1,-373.075,91.9501,604.308,305,1050568,35500
159.2,-383.153,107.608,672.342,312,1050569,35501
159.3,-464.818,95.2438,700.49,142,1050570,35502
159.4,-529.78,76.5518,578.443,43,1050571,35503
159.5,-456.778,80.9415,562.126,19,1049574,35507
159.6,-407.851,102.696,646.396,226,1050563,35508
159.7,-477.272,91.2167,636.761,89,1050565,35509
160.0,-458.822,86.7673,586.617,135,1050566,35510
160.1,-433.033,91.0753,593.352,135,1050570,35511
160.2,-452.408,90.0019,612.78,135,1050571,35512
160.3,-467.897,88.2118,604.844,135,1050563,35513
160.4,-465.374,85.5731,584.107,135,1050565,35514
161.0,79.638,-58.2741,-480.225,-6.98166,1058036,35587
161.1,77.8221,-58.8035,-469.328,31.3457,1058045,35588
161.2,49.6474,-60.7009,-485.739,-92.2684,1058040,35589
161.3,66.9033,-54.153,-447.324,68.3144,1058041,35590
161.4,105.762,-55.6504,-471.628,-113.67,1058039,35591
161.5,122.724,-50.9698,-482.592,-40.9663,1058042,35592
161.6,-195.242,-0.11048,-62.0254,5.02698,1058037,35593
161.7,-189.429,-0.06573,-61.3268,1.75974,1058046,35588
161.8,-202.713,-0.03178,-62.0231,45.6159,1058038,35594
161.9,-182.219,-0.12287,-62.8798,119.004,1058043,35595
162.0,95.0488,-56.3869,-456.846,-179.871,1058036,35596
162.1,101.222,-56.6681,-461.885,-33.2448,1058040,35597
162.2,93.0476,-57.5387,-462.421,12.4841,1058041,35598
162.3,90.1725,-58.0476,-458.135,81.1092,1058039,35599
162.4,100.523,-56.9476,-458.132,181.891,1058042,35600
162.5,-189.127,-0.05261,-61.0449,-0.75354,1058037,35601
162.6,-191.279,-0.1025,-62.0619,14.1965,1058038,35602
162.7,-182.242,-0.12827,-62.9913,-57.4321,1058043,35603
163.0,95.0488,-56.3869,-456.846,-179.871,1058036,35604
163.1,49.6474,-60.7009,-485.739,-92.2684,1058040,35605
163.2,73.3522,-59.2499,-435.61,223,1058041,36196
163.3,97.7736,-57.274,-457.411,-170.356,1058039,35607
163.4,116.512,-54.4474,-472.071,325,1058042,35473
163.5,-189.127,-0.05261,-61.0449,-0.75354,1058037,35608
163.6,-191.279,-0.1025,-62.0619,14.1965,1058038,35609
163.7,-182.219,-0.12287,-62.8798,119.004,1058043,35595
164.0,-575.572,22.5,164.898,31.7879,1058036,35610
164.1,-569.34,22.3395,166.234,5.02128,1058045,35588
164.2,-549.687,18.1018,203.79,79.9173,1058039,35611
164.3,-555.169,17.8294,217.659,-108.753,1058040,35612
164.4,-359.527,105.185,879.578,124.528,1058037,35613
164.5,-368.652,105.013,876.938,-170.781,1058046,35588
164.6,-356.521,103.023,909.383,19.2968,1058044,35614
164.7,-360.124,103.011,909.941,6.85614,1058038,35615
164.8,-297.703,104.698,886.32,49.1301,1058043,35616
164.9,-304.786,103.139,903.988,10.8009,1058042,35617
165.0,-575.234,22.5,163.931,20.7294,1058036,35596
165.1,-577.631,22.5,167.25,82.6819,1058039,35599
165.2,-571.07,22.3968,166.33,-130.444,1058040,35597
165.3,-356.562,106.534,872.879,-154.445,1058037,35601
165.4,-369.389,105.197,878.756,96.9572,1058044,35618
165.5,-354.325,105.287,869.114,-33.3558,1058038,35602
165.6,-367.989,105.123,882.707,170.22,1058043,35603
165.7,-359.725,105.219,870.593,49.0797,1058042,35600
166.0,-575.234,22.5,163.931,20.7294,1058036,35604
166.1,-577.631,22.5,167.25,82.6819,1058039,35607
166.2,-555.169,17.8294,217.659,-108.753,1058040,35619
166.3,-356.562,106.534,872.879,-154.445,1058037,35608
166.4,-369.389,105.197,878.756,96.9572,1058044,35620
166.5,-354.325,105.287,869.114,-33.3558,1058038,35609
166.6,-297.703,104.698,886.32,49.1301,1058043,35616
166.7,-359.725,105.219,870.593,49.0797,1058042,35621
167.0,584.414,-60.3969,-429.875,-38.7125,1058036,35622
167.1,589.535,-60.8068,-421.099,-2.01882,1058045,35588
167.2,588.794,-60.9138,-407.783,-75.0296,1058038,35623
167.3,585.331,-60.8236,-409.901,-22.7451,1058042,35624
167.4,580.562,-60.6779,-415.71,23.6166,1058040,35625
167.5,593.642,-61.0129,-400.083,-177.068,1058047,35626
167.6,121.67,0.918049,-68.5625,24.6175,1058037,35627
167.7,127.211,0.370443,-63.0743,-11.9507,1058046,35588
167.8,121.221,-0.41905,-55.0448,-27.647,1058039,35628
167.9,131.718,0.063536,-49.6928,176.796,1058043,35629
168.0,581.967,-60.3008,-430.882,-16.2186,1058036,35596
168.1,577.852,-60.1738,-432.465,63.7036,1058038,35602
168.2,578.112,-60.4091,-428.293,131.311,1058042,35600
168.3,581.474,-60.508,-427.295,-185.739,1058040,35597
168.4,121.894,0.808329,-64.8615,68.7251,1058037,35601
168.5,123.038,0.615646,-61.0692,-178.455,1058039,35599
168.6,125.737,0.484528,-63.3403,-95.5174,1058043,35603
169.0,581.967,-60.3008,-430.882,-16.2186,1058036,35604
169.1,588.794,-60.9138,-407.783,-75.0296,1058038,35623
169.2,585.331,-60.8236,-409.901,-22.7451,1058042,35624
169.3,581.474,-60.508,-427.295,-185.739,1058040,35630
169.4,121.894,0.808329,-64.8615,68.7251,1058037,35608
169.5,121.221,-0.41905,-55.0448,-27.647,1058039,35631
169.6,125.737,0.484528,-63.3403,-95.5174,1058043,35632
170.0,-672.091,-88.5,-449.181,-36.5734,1058036,35633
170.1,-661.098,-88.5,-449.182,0.1203,1058045,35588
170.2,-709.545,-73.1496,-372.947,62.0728,1058041,35634
170.3,-691.801,-64.6689,-320.236,82.632,1058039,35635
170.4,-672.454,-61.2745,-310.69,62.5755,1058042,35636
170.5,-709.536,-69.1024,-351.95,-129.062,1058040,35637
170.6,-694.356,-66.9497,-341.042,-148.463,1058043,35638
170.7,-729.803,-78.5889,-399.311,30.2797,1058047,35639
170.8,-119.104,0.189667,-54.3611,168.136,1058037,35640
170.9,-110.221,0.012555,-54.2766,-164.871,1058046,35588
170.10,-79.6548,-4.38162,-99.0976,-17.0078,1058038,35641
170.11,-84.5129,-29.8939,-193.975,133.078,1058044,35642
171.0,-663.822,-88.5,-453.228,20.8547,1058036,35596
171.1,-673.925,-88.5,-459.299,1.12578,1058041,35598
171.2,-673.53,-88.5,-456.567,-178.448,1058039,35599
171.3,-660.07,-88.5,-451.689,-86.8391,1058042,35600
171.4,-665.006,-88.5,-449.529,123.271,1058040,35597
171.5,-661.939,-88.5,-449.219,-165.379,1058043,35603
171.6,-118.373,0.174422,-54.6052,155.695,1058037,35601
171.7,-114.593,0.187005,-53.0949,-149.542,1058038,35602
171.8,-108.718,-23.2691,-190.669,33.0494,1058044,35618
172.0,-663.822,-88.5,-453.228,20.8547,1058036,35604
172.1,-673.925,-88.5,-459.299,1.12578,1058041,35606
172.2,-691.801,-64.6689,-320.236,82.632,1058039,35635
172.3,-660.07,-88.5,-451.689,-86.8391,1058042,35621
172.4,-665.006,-88.5,-449.529,123.271,1058040,35630
172.5,-694.356,-66.9497,-341.042,-148.463,1058043,35638
172.6,-118.373,0.174422,-54.6052,155.695,1058037,35608
172.7,-114.593,0.187005,-53.0949,-149.542,1058038,35609
172.8,-84.5129,-29.8939,-193.975,133.078,1058044,35643
173.0,-155.484,0.499995,130.999,-56.9296,1058035,35561
173.1,-158.223,0.499995,131.332,84.1904,1058036,35562
173.2,-157.005,0.65005,133.828,162.732,1058037,35563
174.0,-155.484,0.499995,130.999,-56.9296,1058035,35564
174.1,-158.223,0.499995,131.332,84.1904,1058036,35565
174.2,-157.005,0.65005,133.828,162.732,1058037,35566
175.0,-155.484,0.499995,130.999,-56.9296,1058035,35575
175.1,-158.223,0.499995,131.332,84.1904,1058036,35576
175.2,-157.005,0.65005,133.828,162.732,1058037,35577
176.0,-155.484,0.499995,130.999,-56.9296,1058035,35578
176.1,-158.223,0.499995,131.332,84.1904,1058036,35579
176.2,-157.005,0.65005,133.828,162.732,1058037,35580
177.0,-150.161,0.650004,134.153,-32.0437,1058035,35561
177.1,-153.122,0.729326,135.637,119.507,1058036,35562
177.2,-150.606,0.650052,137.464,167.256,1058037,35563
178.0,-150.161,0.650004,134.153,-32.0437,1058035,35564
178.1,-153.122,0.729326,135.637,119.507,1058036,35565
178.2,-150.606,0.650052,137.464,167.256,1058037,35566
179.0,-150.161,0.650004,134.153,-32.0437,1058035,35575
179.1,-153.122,0.729326,135.637,119.507,1058036,35576
179.2,-150.606,0.650052,137.464,167.256,1058037,35577
180.0,-150.161,0.650004,134.153,-32.0437,1058035,35578
180.1,-153.122,0.729326,135.637,119.507,1058036,35579
180.2,-150.606,0.650052,137.464,167.256,1058037,35580
181.0,-155.484,0.499995,130.999,-56.9296,1058035,35561
181.1,-158.223,0.499995,131.332,84.1904,1058036,35562
181.2,-156.978,0.499995,133.286,171.527,1058037,35563
182.0,-155.484,0.499995,130.999,-56.9296,1058035,35564
182.1,-158.223,0.499995,131.332,84.1904,1058036,35565
182.2,-156.978,0.499995,133.286,171.527,1058037,35566
183.0,-155.484,0.499995,130.999,-56.9296,1058035,35575
183.1,-158.223,0.499995,131.332,84.1904,1058036,35576
183.2,-156.978,0.499995,133.286,171.527,1058037,35577
184.0,-155.484,0.499995,130.999,-56.9296,1058035,35578
184.1,-158.223,0.499995,131.332,84.1904,1058036,35579
184.2,-156.978,0.499995,133.286,171.527,1058037,35580
185.0,-155.484,0.499995,130.999,-56.9296,1058035,35567
186.0,-155.484,0.499995,130.999,-56.9296,1058035,35568
187.0,-155.484,0.499995,130.999,-56.9296,1058035,35569
188.0,-155.484,0.499995,130.999,-56.9296,1058035,35570
189.0,-155.484,0.499995,130.999,-56.9296,1058035,35573
190.0,-155.484,0.499995,130.999,-56.9296,1058035,35574
191.0,-150.161,0.650004,134.153,-32.0437,1058035,35567
192.0,-150.161,0.650004,134.153,-32.0437,1058035,35568
193.0,-150.161,0.650004,134.153,-32.0437,1058035,35569
194.0,-150.161,0.650004,134.153,-32.0437,1058035,35570
195.0,-150.161,0.650004,134.153,-32.0437,1058035,35573
196.0,-150.161,0.650004,134.153,-32.0437,1058035,35574
197.0,-155.484,0.499995,130.999,-56.9296,1058035,35567
198.0,-155.484,0.499995,130.999,-56.9296,1058035,35568
199.0,-155.484,0.499995,130.999,-56.9296,1058035,35569
200.0,-155.484,0.499995,130.999,-56.9296,1058035,35570
201.0,-155.484,0.499995,130.999,-56.9296,1058035,35573
202.0,-155.484,0.499995,130.999,-56.9296,1058035,35574
203.0,-176.582,0.500011,99.6267,182.526,1058045,36186
203.1,-232.631,0.499991,140.333,159.29,1058045,36186
203.2,-168.357,0.5,128.603,182.526,1058045,36186
203.3,-247.483,0.499989,140.147,-124.17,1058045,36186
203.4,-154.457,0.500002,140.752,182.526,1058045,36186
203.5,-264.63,0.379481,139.743,-155.749,1058045,36186
203.6,-183.465,0.50001,99.8816,180.802,1058045,36185
203.7,-127.346,0.500007,141.454,136.659,1058045,36185
203.8,-191.826,0.5,128.706,181.556,1058045,36185
203.9,-112.4,0.50001,140.21,118.061,1058045,36185
203.10,-209.553,0.499994,140.769,180.136,1058045,36185
203.11,-96.4729,0.379506,139.598,101.976,1058045,36185
203.12,-172.604,0.499998,119.72,182.526,1058045,36186
203.13,-187.363,0.499996,119.611,180.802,1058045,36185
