#,Stats,Description,Icon,RequiredForQuest,PreviousQuest,Location,Number,LocationKey,TargetsEnemy,TargetsSelfOrAlly,CauseSlow,CausePetrify,CauseParalysis,CauseInterrupt,CauseBlind,CauseStun,CauseSleep,CauseBind,CauseHeavy,CauseDeath
84,"**攻撃タイプ：**魔法
**攻撃属性：**氷
**ランク：**★★★★
","ミストドラゴンが防衛本能として用いる技。
自身の周囲に冷気をまとい、攻撃してきた相手を氷結させる。その際、空気の膜を作って、自身が凍り付かないようにするのがコツらしい。",72285,0,0,585,84,4,True,True,False,True,False,False,False,False,False,False,False,False
85,"**攻撃タイプ：**魔法
**攻撃属性：**無
**ランク：**★★
","ラクシュミの得意技。
これは愛の賛歌だ。愛を知らぬ者が歌えば周囲を焼き焦がすが、慈愛の心を抱く者が歌えば癒やしの光となる。「愛とは何か」を体現した技と言えよう。",72286,0,0,263,85,4,True,True,False,False,False,False,False,False,False,False,False,False
86,"**攻撃タイプ：**魔法
**攻撃属性：**無
**ランク：**★★
","魔列車が放つとされる浄化の光。
亡霊や不浄なるものの魂を焼き清める。魔導列車が発明されたガレマール帝国では、死者を乗せる列車という奇妙な都市伝説が生まれているらしいが……。",72287,0,0,286,86,4,True,False,False,False,False,False,False,False,False,False,False,False
87,"**攻撃タイプ：**魔法
**攻撃属性：**土
**ランク：**★
","トカップチが得意とする決まり手。
土属性のエーテルを操作して泥土を創出し、すくい取って投げつける。白い服を着た相手に使えば、より大きな精神的苦痛を与えられるはずだ。",72288,0,0,584,87,4,True,False,False,False,False,False,False,False,False,False,False,False
88,"**攻撃タイプ：**魔法
**攻撃属性：**無
**ランク：**★★★
","新大陸の守護像が用いるという青魔法。
万能薬に類する成分を魔法的に生成し、摂取させることで自己治癒能力を活性化させる。治癒の知識がある者が操れば、より効果は高くなるだろう。",72289,0,0,0,88,2,False,True,False,False,False,False,False,False,False,False,False,False
89,"**攻撃タイプ：**魔法
**攻撃属性：**水
**ランク：**★★★★
","玄武の得意技。
水属性のエーテルを展開する一種の魔法障壁である。受けた衝撃を蓄積する性質があり、その力を一気に解き放つことで攻撃に転用することも可能。",72290,0,0,284,89,4,True,True,False,False,False,False,False,False,False,False,False,False
90,"**攻撃タイプ：**魔法
**攻撃属性：**無
**ランク：**★★
","双豹のイヴォンの武技を模した青魔法。
練り上げたエーテルを両拳より撃ち出す。獣相手に山中での修行に明け暮れたイヴォンは、クァールのブラスターを真似ることで、この技を編み出したという。",72291,0,0,236,90,4,True,False,False,False,False,False,False,False,False,False,False,False
91,"**攻撃タイプ：**魔法
**攻撃属性：**無
**ランク：**★★
","一部のクァールが用いる青魔法。
仲間が倒れ窮地に立たされたとき、闘争本能を目覚めさせることで能力を高める技。多人数で挑むべき戦いに単身で臨んだときにも、同様の効果を生むらしい。",72292,69526,69525,34,91,1,False,True,False,False,False,False,False,False,False,False,False,False
92,"**攻撃タイプ：**魔法
**攻撃属性：**無
**ランク：**★
","コンガマトーの特技を模した青魔法。
身体の一部を翅に見立てて細かく震わせることで超音波を生む。氷結や石化によって強固に固まった対象ほど、微細な振動に耐えきれず派手に砕けるという。",72293,69528,69527,2407,92,1,True,False,False,False,False,False,False,False,False,False,False,True
93,"**攻撃タイプ：**魔法
**攻撃属性：**氷
**ランク：**★★
","アルテ・ロイテが用いるとされる魔法。
氷属性の魔法だが、なぜか火炎を意味する名を持つ。出典である古典小説の作者による冗談とも、火傷のように見える重度の凍傷を負うためとも言われるが……。",72294,0,0,252,93,4,True,False,False,False,False,False,False,False,False,False,False,False
94,"**攻撃タイプ：**魔法
**攻撃属性：**火
**ランク：**★★★★
","オメガが用いる化学兵器を模した青魔法。
魔法的に有害成分を合成し、爆発させつつ散布する。本来は無臭であるが、不純物が混ざり込むことでマスタードに似た匂いを帯びるため、そう呼ばれる。",72295,0,0,589,94,4,True,False,False,False,False,False,False,False,False,False,False,False
95,"**攻撃タイプ：**魔法
**攻撃属性：**無
**ランク：**★★★
","新大陸のドラゴン族が用いるという青魔法。
外部刺激を鈍化するエーテル膜により、防御力を高める。なお、これを用いる存在が本物のドラゴン族なのか、よく似た甲鱗綱の魔物なのかは定かでない。",72296,0,0,0,95,2,False,True,False,False,False,False,False,False,False,False,False,False
96,"**攻撃タイプ：**魔法
**攻撃属性：**無
**ランク：**★
","ドルヴァが用いる青魔法。
環境エーテルを操作して弾けさせることで、敵の体表に細かな傷を与える。複雑に切り裂かれたその傷口は、猛烈な傷みでジワジワと敵を苦しめるという。",72297,69529,69528,2408,96,1,True,False,False,False,False,False,False,False,False,False,False,False
97,"**攻撃タイプ：**魔法
**攻撃属性：**水
**ランク：**★★★★
","ケルピーが得意とする青魔法。
魔法的な水流を発生させることで、周囲にいる者を引き寄せる。空を飛ぶ鳥さえ引き寄せる不可思議さは、まさに魔法の魔法たる所以といったところか。",72298,0,0,279,97,4,True,False,False,False,False,False,False,False,False,False,False,False
98,"**攻撃タイプ：**魔法
**攻撃属性：**水
**ランク：**★★
","サイタイサイが用いる風水術の一種。
エーテルを地面に流し、疑似的な水脈を創出。その上にいる者を押し流す。ただし、不用意に用いると味方をも巻き込み、別の意味で呪われかねないだろう。",72299,0,0,536,98,4,True,True,False,False,False,False,False,False,False,False,False,False
99,"**攻撃タイプ：**魔法
**攻撃属性：**無
**ランク：**★
","赤チョコボとも呼ばれるコーサー種の得意技。
周辺環境の塵を集めて岩塊を作り、これを赤熱させて地上へと落とす。この技を操るゆえに、赤チョコボは世界各地で恐怖の対象とされているのだ。",72300,0,0,2000,99,1,True,False,False,False,False,False,False,False,False,False,False,False
100,"**攻撃タイプ：**魔法
**攻撃属性：**無
**ランク：**★★★
","新大陸の妖異が用いるという青魔法。
連続して光弾を発射する。かつてワラキ族は、相手を瀕死に追い込む呪詛や、生命力と魔力を転換させる秘術も同じ名を用いていたようだ。",72301,0,0,0,100,2,True,False,False,False,False,False,False,False,False,False,False,False
101,"**攻撃タイプ：**物理・打
**攻撃属性：**無
**ランク：**★★★★
","オメガが用いる技術を模した青魔法。
次元の狭間を完全掌握したオメガは、あらゆる存在をデータに基づいて創り出し利用した。これを魔法的に再現し、鉄拳の幻影を投射するのがこの魔法である。",72302,0,0,589,101,4,True,False,False,False,False,False,False,True,False,False,False,False
102,"**攻撃タイプ：**物理・打
**攻撃属性：**無
**ランク：**★★★★★
","セイテンタイセイの得意技。
神通力によって生み出される伸縮自在の武器、如意棒を魔法的に再現。さらに周囲の空気を渦巻かせ、旋風のように回転しながら振り回すのだ。",72303,0,0,536,102,4,True,False,False,False,False,False,False,False,False,False,False,False
103,"**攻撃タイプ：**物理・打
**攻撃属性：**無
**ランク：**★★★★★
","朱雀の得意技。
目にも留まらぬ連続蹴り。なお、鬼宿とは東方の占術における天球の一角のこと。ほぼすべての事柄の吉兆であるが、婚礼についてのみ凶兆を意味するらしい。",72304,0,0,596,103,4,True,False,False,False,False,False,False,False,False,False,False,False
104,"**攻撃タイプ：**魔法
**攻撃属性：**無
**ランク：**★★★★★
","ツクヨミの得意技。
害意を込めた魔力を花状に束ね、爆散させる。一年に一度しか咲かない月下美人を、自らを送る葬送の彼岸花に喩える覚悟が、この魔法に力を与えるようだ。",72305,0,0,537,104,4,True,False,False,False,False,False,False,False,False,False,False,False
105,"**攻撃タイプ：**物理・打
**攻撃属性：**無
**ランク：**★
","ホブゴブリンの得意技。
とにかく何度も殴るという野蛮な技。青魔法では、拳を魔力で覆い威力を高めるが、このとき正面から敵と向き合う覚悟を決めれば、さらなる力が宿るという。",72306,70310,70309,2954,105,1,True,False,False,False,False,False,False,False,False,False,False,False
106,"**攻撃タイプ：**物理・打
**攻撃属性：**無
**ランク：**★★
","グレーター・アルマジロの特殊攻撃。
三叉状の尻尾で掴んだ岩を振り回す挙動を、魔法的に再現。魔力で紡いだ岩塊を高速回転させることで、近づく者すべてを吹き飛ばす。",72307,0,0,656,106,4,True,True,False,False,False,False,False,False,False,False,False,False
107,"**攻撃タイプ：**魔法
**攻撃属性：**無
**ランク：**★
","一部のアルマジロが用いる青魔法。
魔力を流すことで外皮を硬化させ、覚悟を決める。これにより物理的な衝撃を弾き返せるが、だからと言って痛みが軽減されるわけではない。",72308,70311,70310,2955,107,1,False,True,False,False,False,False,False,False,False,False,False,False
108,"**攻撃タイプ：**魔法
**攻撃属性：**無
**ランク：**★
","一部のアルマジロが用いる青魔法。
空気中の水分を集め、身体に潤いを与えることでダメージを補修する。乾燥とストレスはお肌の大敵であると心得ておこう。",72309,70312,70311,2955,108,1,False,True,False,False,False,False,False,False,False,False,False,False
109,"**攻撃タイプ：**魔法
**攻撃属性：**無
**ランク：**★★★
","新大陸の大型甲殻類が用いるという青魔法。
複数属性のエーテルを混合し、一気に吹き付ける。これにより、体内の生命エーテルの属性バランスを崩壊させ、内側から蝕むのだという。",72310,0,0,0,109,2,True,False,False,False,False,False,False,False,False,False,False,False
110,"**攻撃タイプ：**物理・打
**攻撃属性：**無
**ランク：**★★★★
","幻光のバーサーカーの必殺技。
怒りに身を任せて魂を震わせることにより、破壊の波動を放射する。ただし、威力に優れる反面、怒りは両刃の剣でもあり、自身の体力消費も甚だ大きい。",72311,0,0,737,110,4,True,False,False,False,False,False,False,False,False,False,False,False
111,"**攻撃タイプ：**魔法
**攻撃属性：**土
**ランク：**★★
","マッドマンの得意技。
土属性エーテルを操作し巨大な泥団子を生成し、相手にぶつける。頑固な泥汚れを付着させることにより、じわじわと精神的なダメージをも与えられるようだ。",72312,0,0,746,111,4,True,False,False,False,False,False,False,False,False,False,False,False
112,"**攻撃タイプ：**物理・打
**攻撃属性：**無
**ランク：**★★★
","宮殿の隠者の特技。
魔法のホウキを呼び出し、サッサカサと掃き清める。青魔法で再現したホウキは泥汚れを清めれば清めるほどに自己肯定感が高まり、晴れ晴れとした気分になって心身に好影響を与えるらしい。",72313,0,0,692,112,4,True,True,False,False,False,False,False,False,False,False,False,False
113,"**攻撃タイプ：**物理・斬
**攻撃属性：**無
**ランク：**★★★★
","ルビーウェポンの技術を模倣した青魔法。
元となった攻撃手段は、内蔵ダイナモで発生させたエネルギーを爪状に展開して薙ぎ払うものだが、これをエーテルを利用することで魔法的に再現している。",72314,0,0,717,113,4,True,False,False,False,False,False,False,False,False,False,False,False
114,"**攻撃タイプ：**魔法
**攻撃属性：**無
**ランク：**★★★★
","ティターニアが好んで用いるルーン。
呪文の要素を含む妖精語の「ルーン」を起点としてエーテル波動を照射。これを受けた者が共振現象によって放射したエーテルを吸収する魔法である。",72315,0,0,657,114,4,True,True,False,False,False,False,False,False,False,False,False,False
115,"**攻撃タイプ：**魔法
**攻撃属性：**無
**ランク：**★★★★
","エデン・プライムの得意技。
周囲の次元を転換させ、急激なエーテル反発を生じさせる。甚大な被害をもたらすが、自身を守る防壁の構築が不可欠なため、詠唱に時間を要するようだ。",72316,0,0,653,115,4,True,False,False,False,False,False,False,False,False,False,False,True
116,"**攻撃タイプ：**魔法
**攻撃属性：**無
**ランク：**★★★
","フォーギヴン・オブセニティーの得意技。
光属性のエーテルを帯状に伸ばして攻撃する。あくまでも魔法的に再現したものであるため、この攻撃そのものに対象を罪喰い化するほどの力はない。",72317,0,0,659,116,4,True,False,False,False,False,False,False,False,False,False,False,False
117,"**攻撃タイプ：**魔法
**攻撃属性：**無
**ランク：**★★★
","セフィロトの得意技。
本来は敵対者を包み込んで悪影響を及ぼす力場だが、これを反転させることで防護に利用したもの。ただし、この力場には不安定なところがあり物理現象と魔法現象どちらか一方にしか効果を発揮しないようだ。",72318,0,0,0,117,2,False,True,False,False,False,False,False,False,False,False,False,False
118,"**攻撃タイプ：**物理・突
**攻撃属性：**無
**ランク：**★★★
","イノセンスの得意技。
いくつもの光の剣を具現化させ、天より降り注がせる。一説によれば、ドン・ヴァウスリーはこの技で罪喰いを処理し、メオルにしていたらしい。それゆえ使うほどに全能者に近づいていくという。",72319,0,0,666,118,4,True,False,False,False,False,False,False,False,False,False,False,False
119,"**攻撃タイプ：**魔法
**攻撃属性：**無
**ランク：**★★★
","プロミス・オブ・エデンの得意技。
眼球を魔法陣と見立てる原理は怪光線などと同様だが、多量のエーテルを集束するため、着弾時には爆風さえも生じるという。目が乾くのが難点。",72320,0,0,758,119,4,True,False,False,False,False,False,False,False,False,False,False,False
120,"**攻撃タイプ：**魔法
**攻撃属性：**無
**ランク：**★★
","美眼のインク=ゾンの得意技。
多数のキャンディを頭上から落下させ、甘い衝撃で肉体的ダメージを与える。名称に反して杖以外の形のキャンディも混じっているが、それは「オマケ」なのだとか。",72321,0,0,649,120,4,True,True,False,False,False,False,False,False,False,False,False,False
121,"**攻撃タイプ：**魔法
**攻撃属性：**火
**ランク：**★★★
","ルゴスの必殺技。
対象が燃え尽きるまで消えない炎を放つ。青魔法での再現にあたり、誤って都市を滅ぼしかねないとの危険性が指摘されたため、青魔道士ギルドが介入して微調整。弱火でじわじわ炙る火加減となった。",72322,0,0,692,121,4,True,False,False,False,False,False,False,False,False,False,False,False
122,"**攻撃タイプ：**魔法
**攻撃属性：**水
**ランク：**★★★★★
","ノッケンの必殺技。
大量の水をグルグルさせた後、ザパーンとブチ撒く。これを操る使い魔は幼児の「遊び相手」として創られたため、本来の用途は「水遊び」用なのだが、それにしては威力が強すぎる。",72323,0,0,746,122,4,True,False,False,False,False,False,False,False,False,False,False,False
123,"**攻撃タイプ：**魔法
**攻撃属性：**無
**ランク：**★★★★★
","メガセリオンの特殊攻撃。
「黙示」を意味する名が示すとおり、言葉や文字ではなく想いの力で破滅をもたらす。すべて終わってしまえという投げやりな意思を貫けば、半永久的に照射し続けることも可能らしい。",72324,0,0,652,123,4,True,False,False,False,False,False,False,False,False,False,False,False
124,"**攻撃タイプ：**魔法
**攻撃属性：**無
**ランク：**★★★★★
","ティターニアの必殺技。
幾重にもルーンを編み、魔力の渦と為す。なお、妖精語における「死すべき定め」という言葉には、定命の存在する人を見下す一方で、哀れみや同情のニュアンスも含まれる複雑なものであるようだ。",72325,0,0,657,124,4,True,False,False,False,False,False,False,False,False,False,False,False
