#,Text,LogKind,DisplayFlags,Unknown1,Duration,Unknown2
1520,ギルドオーダー『』の任務を開始した。,57,1,0,0,False
1521,ギルドオーダー『』の任務目的を達成した。,57,1,0,0,False
1522,ギルドオーダー『』の任務を放棄、もしくは失敗した。,57,1,0,0,False
1523,ギルドオーダー『』の制限時間を過ぎてしまった……,57,1,0,0,False
1524,制限時間まで、残りUNKNOWN分。,57,1,0,0,False
1525,ギルドオーダーを終了して帰還します。,57,33,0,0,False
1526,"このクエストバトルを開始するためには、
ファイター＆ソーサラーのレベルUNKNOWN以上のプレイヤー
UNKNOWN名でパーティを組む必要があります。",60,9,0,0,False
1527,"『』を開始するためには、
『』を達成する必要があります。",60,9,0,0,False
1528,"条件を満たしていないパーティメンバーがいます。
『』に再挑戦するには、
一定時間経過している必要があります。",60,9,0,0,False
1529,混雑のため、このクエストバトルを開始できません。,60,9,0,0,False
1530,全員が特務隊長から報酬を受け取る、もしくは一定時間が経過するとギルドオーダーが終了し帰還します。,57,33,0,0,False
1531,「UNKNOWN」の攻略を開始した。,57,1,0,0,False
1532,「UNKNOWN」の終了まで、あとUNKNOWN分。,57,33,0,0,False
1533,制限時間に達したため、「UNKNOWN」のコンテンツを終了した。,57,1,0,0,False
1534,「」の攻略を終了した。,57,1,0,0,False
1535,さて、出発地点まで戻るとしようか。次回もぜひ、討伐に協力してくれ。,57,1,0,0,False
1536,封印結界が消滅した！,57,33,0,0,False
1537,邪教の宝珠を破壊し、エーテルの流れを絶った！,57,33,0,0,False
1538,脱出地点が出現した。,57,1,0,0,False
1539,深淵のマユに注がれるすべてのエーテルの流れを絶った！,57,33,0,0,False
1540,深淵のマユから、絶対王ガルヴァンスが現れた！,57,33,0,0,False
1541,リーヴ『』を進行中のため、このクエストバトルを開始できません。,60,9,0,0,False
1542,戦闘不能状態のパーティメンバーがいるため、このクエストバトルを開始できません。,60,9,0,0,False
1543,距離が離れているパーティメンバーがいるため、このクエストバトルを開始できません。,60,9,0,0,False
1544,条件を満たしていないパーティメンバーがいるため、このクエストバトルを開始できません。,60,9,0,0,False
1545,の雄叫びを聞き、魔物が集まってきた！,57,33,0,0,False
1546,関門が開いた！,57,33,0,0,False
1547,,0,0,0,0,False
1548,,0,0,0,0,False
1549,,0,0,0,0,False
1550,,0,0,0,0,False
1551,,0,0,0,0,False
1552,,0,0,0,0,False
1553,敵の気配を感じた！！,58,33,0,0,False
1554,小さな鍵を拾った。,57,33,0,0,False
1555,宿り木の鍵を拾った。,57,33,0,0,False
1556,黄撫子の鍵を拾った。,57,33,0,0,False
1557,白百合の鍵を拾った。,57,33,0,0,False
1558,紅薔薇の鍵を拾った。,57,33,0,0,False
1559,鍵が掛かっているようだ。,57,33,0,0,False
1560,特殊な鍵が必要なようだ。,57,33,0,0,False
1561,扉を解錠した。小さな鍵は壊れたようだ。,57,33,0,0,False
1562,宿り木の扉を解錠した。,57,33,0,0,False
1563,黄撫子の扉を解錠した。,57,33,0,0,False
1564,白百合の扉を解錠した。,57,33,0,0,False
1565,紅薔薇の扉を解錠した。,57,33,0,0,False
1566,ランプの灯りが消えた……,57,33,0,0,False
1567,辺りに不気味な冷気が流れ込んだ……,57,33,0,0,False
1568,オーブの光が失われた……,57,33,0,0,False
1569,辺りから妖しい気配が消え去った……,57,33,0,0,False
1570,黄撫子の間から、不快な気配が漂い始めた……,57,33,0,0,False
1571,御用邸の守衛が小さな鍵を落とした。,57,33,0,0,False
1572,夫人付きクラヴィジャーが宿り木の鍵を落とした。,57,33,0,0,False
1573,夫人付きクラヴィジャーが黄撫子の鍵を落とした。,57,33,0,0,False
1574,夫人付きクラヴィジャーが白百合の鍵を落とした。,57,33,0,0,False
1575,夫人付きクラヴィジャーが紅薔薇の鍵を落とした。,57,33,0,0,False
1576,が自身の近くに、毒花粉霧を発生させた！,57,33,0,0,False
1577,香草に着火するには、が必要だ……,57,33,0,0,False
1578,睡眠ガスが発生した！,57,33,0,0,False
1579,すでに睡眠ガスは発生している……,57,33,0,0,False
1580,ブソはに狙いを定めた！,57,33,0,0,False
1581,フールクは暗闇の秘薬を使用した。,57,33,0,0,False
1582,イスケビンドが舞い降りた！,57,33,0,0,False
1583,ヴォイドの汚泥が出現した！,57,33,0,0,False
1584,満たされた汚水が帯電した！,57,33,0,0,False
1585,"コンテンツを開放していないパーティメンバーがいるため、
このクエストバトルを開始できません。",60,9,0,0,False
1586,"ほかのコンテンツに参加中のパーティメンバーがいるため、
このクエストバトルを開始できません。",60,9,0,0,False
1587,中毒防止状態のため、ギルドオーダーに参加することができません,60,129,0,0,False
1588,"このクエストバトルを開始するためには、
パーティリーダーが話しかける必要があります。",60,9,0,0,False
1589,"パーティリーダーの進行度より先の進行度をもつパーティメンバーがいるため、
このクエストバトルを開始できません。",60,9,0,0,False
1590,進行度がリセットされました。再度、話しかけてください。,60,9,0,0,False
1591,中毒防止制限中のため大迷宮バハムートを開始できません。,60,129,0,0,False
1592,ガウロウが出現した！　四連装対竜カノン砲で迎撃せよ！,57,33,0,0,False
1593,ジュラエイビスが主格納庫の鍵を落とした。,57,33,0,0,False
1594,主格納庫の鍵を拾った。,57,33,0,0,False
1595,特殊な鍵が必要なようだ。,57,33,0,0,False
1596,この周辺では「」を使用しても意味がないようだ……,60,9,0,0,False
1597,このクエストバトルは、ギャザラー・クラフタークラス、もしくはパーティを組んだ状態では開始できません。,60,9,0,0,False
1598,不気味なランプが妖しく輝き始めた！,57,33,0,0,False
1599,がの近くに、毒花粉霧を発生させた！,57,33,0,0,False
1600,,0,0,0,0,False
1601,クエスト『』を引き受けた！,57,1,0,0,False
1602,クエスト『』をコンプリートした！,57,1,0,0,False
1603,クエスト『』の目的『UNKNOWN』を達成した！,57,1,0,0,False
1604,クエスト『』を破棄しました。,57,33,0,0,False
1605,0ギルを手に入れた。,62,1,0,0,False
1606,はを手に入れた。,62,1,0,0,False
1607,は×UNKNOWNを手に入れた。,62,1,0,0,False
1608,クエストを破棄することができませんでした。,60,8,0,0,False
1609,"以下の条件を満たしていないためクエストを進行させることができません。
  UNKNOWN",57,33,0,0,False
1610,"以下の条件を満たしていないためクエストをコンプリートすることができません。
  UNKNOWN",57,33,0,0,False
1611,中毒制限時クエスト受注不可メッセージ,60,129,0,0,False
1612,中毒制限時クエストコンプリート不可メッセージ,60,129,0,0,False
1613,これ以上、モンスターを出現させることができません。,60,9,0,0,False
1614,条件を満たしていないためクエストをコンプリートできません。,60,1,0,0,False
1615,グランドカンパニーへの配属機能が開放されました,57,32,0,0,False
1616,グランドカンパニーリーヴで新たな任務を受注できるようになりました,57,33,0,0,False
1617,グランドカンパニーの移籍が可能になりました。,57,33,0,0,False
1618,「」を修得した！,57,33,0,0,False
1619,このコンテンツはすでに終了しました。,60,9,0,0,False
1620,コンテンツ参加申請中はクエストバトルを開始できません。,60,9,0,0,False
1621,バトル開始までお待ちください。,57,33,0,0,False
1622,友好部族クエスト：デイリークエストの受注数が一日の上限に達しました。,57,1,0,0,False
1623,から発行される、本日の友好部族クエスト：デイリークエストをすべて受注しました。,57,1,0,0,False
1624,PvPアクションを初期化しました。,57,33,0,0,False
1625,この場所では、その操作はできません。,60,9,0,0,False
1626,参加可能レベルに満たないクラス・ジョブにはチェンジできません。,60,9,0,0,False
1627,を所持していません。,60,9,0,0,False
1628,,0,0,0,0,False
1629,「UNKNOWN」を含む所持アイテムはUNKNOWN種類見つかりました。先頭UNKNOWN件のみ表示します。,57,1,0,0,False
1630,「UNKNOWN」を含む所持アイテムはありませんでした。,57,1,0,0,False
1631,　>>,57,1,0,0,False
1632,の名称をクリップボードにコピーしました。,57,1,0,0,False
1633,"冒険録は、都市内でのみ使用可能です。
リムサ・ロミンサ、グリダニア、ウルダハなどの都市で使用してください。",60,9,0,0,False
1634,"を使用しました！
キャラクターデータ書き換えのため、ログアウトします。",57,32,0,0,False
1635,クエスト『』をコンプリートしているため、使用できません。,60,9,0,0,False
1636,「つよくてニューゲーム」中のため、実行できません。,60,9,0,0,False
1637,"チャプター「」をコンプリートしたため
つよくてニューゲームを終了します。",57,1025,0,0,False
1638,対戦メンバーが揃わなかったため、試合不成立として全員退出されます。,57,513,0,0,False
1639,PvPチームの情報が取得できなかったため、試合不成立として全員退出されます。,57,513,0,0,False
1640,,0,0,0,0,False
1641,PvP参加中のため、発言した会話モードへの発言はできません。,60,1,0,0,False
1642,UNKNOWNはPvP参加中のため、Tellの送信ができませんでした。,60,1,0,0,False
1643,カスタムマッチ参加中のため、発言した会話モードへの発言はできません。,60,1,0,0,False
1644,コンテンツを開始できません。ご迷惑をおかけしますが、しばらく時間をおいてからお試しください。,60,9,0,0,False
1645,"現在の状態では、「つよくてニューゲーム」を開始できません。
少し離れた場所で再度実行してください。",60,9,0,0,False
1646,「つよくてニューゲーム」を中断しました。,57,513,0,0,False
1647,「つよくてニューゲーム」の新しいチャプターが追加されました。,57,513,0,0,False
1648,"現在の状態では、「つよくてニューゲーム」を終了できません。
少し離れた場所で再度実行してください。",60,9,0,0,False
1649,"現在の状態では、「つよくてニューゲーム」を再開できません。
少し離れた場所で再度実行してください。",60,9,0,0,False
1650,,0,0,0,0,False
1651,実行できません。,60,8,0,0,False
1652,リキャスト中のためデジョンは実行できません。,60,9,0,0,False
1653,今はデジョンを実行できません。,60,9,0,0,False
1654,F.A.T.E.参加状態になりました。,57,33,0,0,False
1655,F.A.T.E.参加状態が解除されました。,57,33,0,0,False
1656,"このF.A.T.E.では、EXホットバーに設定された専用アクションを使用します。
参加する場合は、コンテンツ情報から「JOIN F.A.T.E.」ボタンを押してください。",60,9,0,0,False
1657,パーティメンバーがカットシーン中のため、リーヴの任務を開始できません。,60,9,0,0,False
1658,,0,0,0,0,False
1659,,0,0,0,0,False
1660,,0,0,0,0,False
1661,実行できません。,60,8,0,0,False
1662,テレポが実行できないパーティメンバーがいます。テレポの勧誘ができませんでした。,60,9,0,0,False
1663,指定したエーテライトに到達していないため、テレポはできません。,60,9,0,0,False
1664,指定したエーテライトに到達していないパーティメンバーがいます。テレポの勧誘ができませんでした。,60,9,0,0,False
1665,別のテレポが実行中のため、テレポはできません。,60,9,0,0,False
1666,別のテレポを実行中のパーティメンバーがいます。テレポの勧誘ができませんでした。,60,9,0,0,False
1667,戦闘不能のためテレポはできません。,60,9,0,0,False
1668,戦闘不能のパーティメンバーがいます。テレポの勧誘ができませんでした。,60,9,0,0,False
1669,所持金が足りないため、テレポはできません。,60,9,0,0,False
1670,別のエリアにいるパーティメンバーがいます。テレポの勧誘ができませんでした。,60,9,0,0,False
1671,条件を満たしていないため、テレポの勧誘を受けることができませんでした。,60,9,0,0,False
1672,今はテレポを実行できません。,60,9,0,0,False
1673,ヒストリーに固定表示しました。,57,32,0,0,False
1674,登録上限に達しているため登録できません。,60,8,0,0,False
1675,ヒストリーから削除しました。,57,32,0,0,False
1676,ヒストリーから削除できませんでした。,60,8,0,0,False
1677,条件を満たしていないため使用できません。,60,9,0,0,False
1678,物資を納品し、イシュガルド復興事業にUNKNOWNポイント貢献した！,57,33,0,0,False
1679,設定を変更しました。,57,32,0,0,False
1680,,0,0,0,0,False
1681,所持品に空きがありません。購入できませんでした。,60,8,0,0,False
1682,ギルが足りません。購入できませんでした。,60,8,0,0,False
1683,1つしか持てないアイテムです。購入できませんでした。,60,8,0,0,False
1684,売却に失敗しました。,60,8,0,0,False
1685,売却できないアイテムです。売却できませんでした。,60,8,0,0,False
1686,これ以上ギルを受け取れません。売却できませんでした。,60,8,0,0,False
1687,×UNKNOWNを0ギルで購入しました。,57,1,0,0,False
1688,×UNKNOWNを0ギルで売却しました。,57,1,0,0,False
1689,×UNKNOWNを0ギルで買い戻しました。,57,1,0,0,False
1690,イベントアイテムは売却できません。,60,8,0,0,False
1691,このアイテムはすでに修得しており、他人にも渡すことができないので、購入する必要はありません。,60,8,0,0,False
1692,収集品は売却できません。,60,8,0,0,False
1693,xUNKNOWNの品質を下げてxUNKNOWNにしました。,57,33,0,0,False
1694,,0,0,0,0,False
1695,,0,0,0,0,False
1696,受注数の上限に達しているため、これ以上クエストを受注できません。,60,8,0,0,False
1697,"所持品に空きがないため、報告を完了できませんでした。
所持品を整理してください。",60,9,0,0,False
1698,報酬のは1つしか持てないアイテムです。受け取れませんでした。,60,9,0,0,False
1699,現在の状態では、中断データを削除できません。,60,9,0,0,False
1700,,0,0,0,0,False
1701,,0,0,0,0,False
1702,,0,0,0,0,False
1703,,0,0,0,0,False
1704,,0,0,0,0,False
1705,,0,0,0,0,False
1706,,0,0,0,0,False
1707,,0,0,0,0,False
1708,,0,0,0,0,False
1709,,0,0,0,0,False
1710,,0,0,0,0,False
1711,,0,0,0,0,False
1712,,0,0,0,0,False
1713,,0,0,0,0,False
1714,,0,0,0,0,False
1715,,0,0,0,0,False
1716,,0,0,0,0,False
1717,,0,0,0,0,False
1718,,0,0,0,0,False
1719,,0,0,0,0,False
1720,,0,0,0,0,False
1721,,0,0,0,0,False
1722,,0,0,0,0,False
1723,,0,0,0,0,False
1724,,0,0,0,0,False
1725,,0,0,0,0,False
1726,,0,0,0,0,False
1727,,0,0,0,0,False
1728,,0,0,0,0,False
1729,,0,0,0,0,False
1730,,0,0,0,0,False
1731,,0,0,0,0,False
1732,,0,0,0,0,False
1733,,0,0,0,0,False
1734,,0,0,0,0,False
1735,,0,0,0,0,False
1736,,0,0,0,0,False
1737,,0,0,0,0,False
1738,,0,0,0,0,False
1739,,0,0,0,0,False
1740,,0,0,0,0,False
1741,,0,0,0,0,False
1742,,0,0,0,0,False
1743,,0,0,0,0,False
1744,,0,0,0,0,False
1745,,0,0,0,0,False
1746,,0,0,0,0,False
1747,,0,0,0,0,False
1748,,0,0,0,0,False
1749,,0,0,0,0,False
1750,,0,0,0,0,False
1751,,0,0,0,0,False
1752,,0,0,0,0,False
1753,,0,0,0,0,False
1754,,0,0,0,0,False
1755,,0,0,0,0,False
1756,,0,0,0,0,False
1757,,0,0,0,0,False
1758,,0,0,0,0,False
1759,,0,0,0,0,False
1760,,0,0,0,0,False
1761,,0,0,0,0,False
1762,,0,0,0,0,False
1763,,0,0,0,0,False
1764,,0,0,0,0,False
1765,,0,0,0,0,False
1766,,0,0,0,0,False
1767,所持品に空きがないため、アイテムを入手できません。,60,9,0,0,False
1768,設定を変更しました。,57,32,0,0,False
1769,変更中の設定を破棄しました。,57,32,0,0,False
1770,所持品に空きがありません。,60,9,0,0,False
1771,,0,0,0,0,False
1772,コンテンツ中のため表示できません。,60,8,0,0,False
1773,そのコマンドは、現在使用できません。,60,8,0,0,False
1774,,0,0,0,0,False
1775,今週の納品は終了しています。,60,8,0,0,False
1776,納品可能なアイテムを所持していません。,60,8,0,0,False
1777,他のお得意様と取引中のため、その操作はできません。,60,8,0,0,False
1778,納品するためにはLvUNKNOWN以上のクラフターである必要があります。,60,8,0,0,False
1779,現在、納品できるアイテムはありません。,57,33,0,0,False
1780,所持品に空きがありません。交換できませんでした。,60,8,0,0,False
1781,軍票が足りません。交換できませんでした。,60,8,0,0,False
1782,1つしか持てないアイテムです。交換できませんでした。,60,8,0,0,False
1783,×UNKNOWNを0枚の軍票と交換して入手しました。,57,1,0,0,False
1784,交換に必要な階級に達していません。,60,8,0,0,False
1785,に配属されていないため交換できません。,60,8,0,0,False
1786,シロ・アリアポーに対する「武具投影」が開放されました！,57,33,0,0,False
1787,武具投影が開放されていません。,60,9,0,0,False
1788,はPlayer Playerの収集品を受け取った！,57,17,0,0,False
1789,はPlayer Playerを「開国への協力者」と感じ始めた！,57,33,0,0,False
1790,納品に必要な数量を所持していません。,60,8,0,0,False
1791,納品できませんでした。,60,8,0,0,False
1792,装備中のため納品できません。,60,8,0,0,False
1793,はPlayer Playerの収集品を受け取った！,57,17,0,0,False
1794,はPlayer Playerを「給付金事業の協力者」と感じ始めた！,57,33,0,0,False
1795,「お得意様取引」の処理に失敗しました。,60,8,0,0,False
1796,はPlayer Playerの収集品を受け取った！,57,17,0,0,False
1797,の新たなカットシーンが開放されました。,57,17,0,0,False
1798,0ギルを入手しました。,57,1,0,0,False
1799,はPlayer Playerを「優しい職人さん」と感じ始めた！,57,33,0,0,False
1800,×UNKNOWNを入手した。,62,1,0,0,False
1801,,0,0,0,0,False
1802,ターゲットは任務の対象ではないため、を使用できません。,60,9,0,0,False
1803,はを入手した。,57,17,0,0,False
1804,は×UNKNOWNを入手した。,57,17,0,0,False
1805,を手懐けた。　UNKNOWN/UNKNOWN,57,17,0,0,False
1806,は、まだ体力が有り余っている。懐柔に失敗し、興奮状態になった。,57,33,0,0,False
1807,は、すでに懐柔状態だ。,57,33,0,0,False
1808,が興奮状態のため、懐柔できない。,57,33,0,0,False
1809,の懐柔状態が解除されてしまった……　UNKNOWN/UNKNOWN,57,17,0,0,False
1810,は倒れてしまった……,57,33,0,0,False
1811,の捜索が進んだ。　UNKNOWN％,57,17,0,0,False
1812,を捜索した。　UNKNOWN/UNKNOWN,57,17,0,0,False
1813,が正体を現した！,57,17,0,0,False
1814,はに効果がなかった……,57,17,0,0,False
1815,目的地に到達した！,57,17,0,0,False
1816,目的地を巡回し、安全を確保した　　UNKNOWN/UNKNOWN,57,17,0,0,False
1817,ではなかった……,57,17,0,0,False
1818,想定外の魔物が現れた！,57,17,0,0,False
1819,「妖異全集」に封じられた魔物が姿を現した！,57,17,0,0,False
1820,封じられた魔物を倒し、「妖異全集」を消滅させた　UNKNOWN/UNKNOWN,57,17,0,0,False
1821,がへ向かって移動を始めた。,57,17,0,0,False
1822,との距離が離れているため、反応がなかった。,57,17,0,0,False
1823,が移動中のため、反応がなかった。,57,17,0,0,False
1824,最終目的地までの到達度：UNKNOWN％,57,17,0,0,False
1825,が倒されてしまった……,57,17,0,0,False
1826,を発見した！,57,17,0,0,False
1827,がを発見した！,57,17,0,0,False
1828,リーヴ『』の任務にリーヴシェアで参加した！,57,33,0,0,False
1829,ファイターまたはソーサラーではないため、経験値を得ることができませんでした。,60,9,0,0,False
1830,支給品を入手した。,57,33,0,0,False
1831,不穏な気配がする,57,17,0,0,False
1832,リーヴ『』の任務目標を満たせなくなってしまった……,57,1,0,0,False
1833,を目的地まで導いた！,57,17,0,0,False
1834,怪しい敵を攻撃し、正体を暴け！,57,33,0,0,False
1835,特定の敵から入手したアイテムで、目標の正体を暴いて弱体化させよ！,57,33,0,0,False
1836,周囲の敵が襲ってきた！,57,33,0,0,False
1837,弱らせた目標に、エモート「なだめる」を使い懐柔せよ！,57,33,0,0,False
1838,弱らせた目標に、支給されたアイテムを使い懐柔せよ！,57,33,0,0,False
1839,エモート「手まねきする」を使い、対象を指定地点まで誘導せよ！,57,33,0,0,False
1840,支給されたアイテムを使い、対象を指定地点まで誘導せよ！,57,33,0,0,False
1841,を持っているようだ……,57,33,0,0,False
1842,は何も反応しなかった……,57,33,0,0,False
1843,"リーヴの報告を中断しました。
報告を完了して報酬を受け取る場合は、再度話しかけてください。",57,17,0,0,False
1844,手配中のを倒した！,57,17,0,0,False
1845,の喪失数　UNKNOWN/UNKNOWN,57,17,0,0,False
1846,すべてのを失った……,57,33,0,0,False
1847,に誘われて対象が現れた！,57,17,0,0,False
1848,付近にの気配がする……,57,33,0,0,False
1849,付近にの気配はない……,57,33,0,0,False
1850,,0,0,0,0,False
1851,をカンパニーチェストに入れました。,57,1,0,0,False
1852,×UNKNOWNをカンパニーチェストに入れました。,57,1,0,0,False
1853,0ギルをカンパニーチェストに入れました。,57,1,0,0,False
1854,をカンパニーチェストから取り出しました。,57,1,0,0,False
1855,×UNKNOWNをカンパニーチェストから取り出しました。,57,1,0,0,False
1856,0ギルをカンパニーチェストから取り出しました。,57,1,0,0,False
1857,ボックス [UNKNOWN]の名前を「」に変更しました。,57,1,0,0,False
1858,スタックできなかった分のアイテムは所持品に戻りました。,57,1,0,0,False
1859,スタックできなかった分のアイテムはカンパニーチェストに戻りました。,57,1,0,0,False
1860,カンパニーチェストのデータ取得に失敗しました。,60,9,0,0,False
1861,カンパニーチェストの処理に失敗しました。,60,9,0,0,False
1862,フリーカンパニーに所属していないため使用できません。,60,9,0,0,False
1863,カンパニーチェストは現在使用できません。,60,9,0,0,False
1864,このボックスへのアクセス権限がありません。,60,9,0,0,False
1865,装備中のアイテムを入れることはできません。,60,9,0,0,False
1866,RARE属性または他人に渡せないアイテムを入れることはできません。,60,9,0,0,False
1867,すでに他のアイテムが入っているため入れることができません。,60,9,0,0,False
1868,すでに他のアイテムが入っているため取り出すことができません。,60,9,0,0,False
1869,スタック数が上限に達しているため入れることができません。,60,9,0,0,False
1870,スタック数が上限に達しているため取り出すことができません。,60,9,0,0,False
1871,ギルが上限に達しているため出し入れできません。,60,9,0,0,False
1872,所持品に空きがありません。,60,9,0,0,False
1873,他のプレイヤーが処理中のためアイテムの移動に失敗しました。,60,9,0,0,False
1874,他のプレイヤーが処理中のためギルの出し入れに失敗しました。,60,9,0,0,False
1875,アイテムボックスの名前変更に失敗しました。,60,9,0,0,False
1876,権限「」がありません。,60,9,0,0,False
1877,クレスト貼り付けに失敗しました。,60,9,0,0,False
1878,クレスト貼り付けに必要なギルが不足しています。,60,9,0,0,False
1879,クレストはがしに失敗しました。,60,9,0,0,False
1880,Xbox Cloud Gamingからのプレイ時は、ゲーム内のスクリーンショット機能を利用できません。,60,9,0,0,False
1881,フリーカンパニー「」を解散しました。,57,33,0,0,False
1882,FreeCompany - 「」に移籍しました。,69,33,0,0,False
1883,FreeCompany - 「」に移籍しました。,69,1,0,0,False
1884,FreeCompany - を招待しました。,69,1,0,0,False
1885,からフリーカンパニーに招待されました。,57,33,1,0,False
1886,FreeCompany - 「」に加入しました。,69,33,0,0,False
1887,FreeCompany - が加入しました。,69,1,0,0,False
1888,フリーカンパニー「」からの招待を辞退しました。,57,1,0,0,False
1889,FreeCompany - が招待を辞退しました。,69,1,0,0,False
1890,フリーカンパニー「」から脱退しました。,57,33,0,0,False
1891,FreeCompany - が脱退しました。,69,1,0,0,False
1892,FreeCompany - を除名しました。,69,1,0,0,False
1893,フリーカンパニー「」から除名されました。,57,33,1,0,False
1894,FreeCompany - が脱退しました。,69,1,0,0,False
1895,からのフリーカンパニー招待がキャンセルされました。,57,1,0,0,False
1896,にクレストを貼り付けました。,57,1,0,0,False
1897,あわせてUNKNOWN点のアイテムにクレストを貼り付けました。,57,1,0,0,False
1898,のクレストをはがしました。,57,1,0,0,False
1899,あわせてUNKNOWN点のアイテムのクレストをはがしました。,57,1,0,0,False
1900,ギアセットUNKNOWN「UNKNOWN」に装備変更しましたが、武具投影の異なる装備品が適用されました。,57,33,0,0,False
1901,ギアセットUNKNOWN「UNKNOWN」に装備変更しましたが、染色の異なる装備品が適用されました。,57,33,0,0,False
1902,装備をギアセット装備前の状態に戻しましたが、染色の異なる装備品が適用されました。,57,33,0,0,False
1903,ギアセット名を変更しました。,57,32,0,0,False
1904,ギアセット番号を変更しました。,57,32,0,0,False
1905,ギアセットの枠が追加されました。,57,33,0,0,False
1906,ギアセットUNKNOWN「UNKNOWN」に装備変更しましたが、装備できなかった装備品があります。,57,33,0,0,False
1907,装備をギアセット装備前の状態に戻しましたが、装備できなかった装備品があります。,57,33,0,0,False
1908,ギアセットUNKNOWN「UNKNOWN」に装備変更しましたが、装着マテリア/エーテリアル性能の異なる装備品が適用されました。,57,33,0,0,False
1909,装備をギアセット装備前の状態に戻しましたが、装着マテリア/エーテリアル性能の異なる装備品が適用されました。,57,33,0,0,False
1910,装備をギアセット装備前の状態に戻しましたが、武具投影の異なる装備品が適用されました。,57,33,0,0,False
1911,カンパニーアクションの獲得に失敗しました。,60,9,0,0,False
1912,権限「」がありません。,60,9,0,0,False
1913,カンパニーアクションの獲得に必要なカンパニーランクを満たしていません。,60,9,0,0,False
1914,カンパニーアクションのリザーブに空きがありません。,60,9,0,0,False
1915,カンパニーアクションの獲得に必要なカンパニークレジットが不足しています。,60,9,0,0,False
1916,カンパニーアクションの破棄に失敗しました。,60,9,0,0,False
1917,権限「」がありません。,60,9,0,0,False
1918,カンパニーアクションの使用に失敗しました。,60,9,0,0,False
1919,権限「」がありません。,60,9,0,0,False
1920,カンパニーアクションのアクティブに空きがありません。,60,9,0,0,False
1921,同じ種類のカンパニーアクションがすでに発動しています。,60,9,0,0,False
1922,カンパニーアクションのキャンセルに失敗しました。,60,9,0,0,False
1923,権限「」がありません。,60,9,0,0,False
1924,カンパニークレジットが足りないため交換できません。,60,9,0,0,False
1925,一言メモの更新に失敗しました。,60,9,0,0,False
1926,一言メモの更新に失敗しました。,60,9,0,0,False
1927,一言メモの更新に失敗しました。,60,9,0,0,False
1928,権限「」がありません。,60,9,0,0,False
1929,一言メモの更新に失敗しました。,60,9,0,0,False
1930,0カンパニークレジットでをUNKNOWN個、交換しました。,69,1,0,0,False
1931,スクリーンショットを保存しました。,57,1,0,0,False
1932,スクリーンショットの保存に失敗しました。,60,9,0,0,False
1933,保存先ドライブの容量が不足しているため、スクリーンショットの保存に失敗しました。,60,9,0,0,False
1934,本体ストレージの容量が不足しているため、スクリーンショットの保存に失敗しました。,60,9,0,0,False
1935,現在スクリーンショットを撮影できません。,60,9,0,0,False
1936,ギアセットUNKNOWN「UNKNOWN」に装備変更しましたが、エーテリアル性能の異なる装備品が適用されました。,57,33,0,0,False
1937,装備をギアセット装備前の状態に戻しましたが、エーテリアル性能の異なる装備品が適用されました。,57,33,0,0,False
1938,が0カンパニークレジットでをUNKNOWN個、交換しました。,69,1,0,0,False
1939,これ以上を受け取ることはできません。交換できませんでした。,60,8,0,0,False
1940,所持品に空きがありません。交換できませんでした。,60,9,0,0,False
1941,交換に必要なアイテムが足りません。交換できませんでした。,60,9,0,0,False
1942,が足りません。交換できませんでした。,60,9,0,0,False
1943,1つしか持てないアイテムです。交換できませんでした。,60,9,0,0,False
1944,交換に失敗しました。,60,9,0,0,False
1945,は装備中のため交換できませんでした。,60,9,0,0,False
1946,×UNKNOWNを×UNKNOWNと交換しました。,57,1,0,0,False
1947,アイテムを交換できませんでした。,60,9,0,0,False
1948,×UNKNOWNを渡し、×UNKNOWNを入手しました。,57,1,0,0,False
1949,現在の状態では、×UNKNOWNを渡せません。,60,9,0,0,False
1950,所持品の中に1つしか持てないRARE属性アイテムがあるため、を使用できません。,60,9,0,0,False
1951,の中には、現在のクラス・ジョブで装備可能なアイテムが入っていないため使用できません。,60,9,0,0,False
1952,は、都市やフィールドで使用可能です。,60,9,0,0,False
1953,Player Playerはからマテリアを取り外した。,57,1,0,0,False
1954,の回収に成功した！,57,1,0,0,False
1955,は粉々に砕け散った……。,57,1,0,0,False
1956,マテリア回収が正常に実行できませんでした。,60,9,0,0,False
1957,Player Playerは×UNKNOWNを入手した。,62,1,0,0,False
1958,これ以上を受け取ることはできません。,60,9,0,0,False
1959,これ以上、マテリア装着できません。,60,9,0,0,False
1960,所持品の中に1つしか持てないRARE属性アイテムがあるため、冒険録を使用できません。,60,9,0,0,False
1961,"チャプター「」の内容が更新されたため、
つよくてニューゲームの中断データを削除しました。",60,9,0,0,False
1962,拡張パッケージ「」のレジストレーションコードが登録されていないため、冒険録を使用できません。,60,9,0,0,False
1963,"現在、機能メンテナンスのためを使用できません。
詳細についてはLodestoneのニュースをご確認ください。",60,9,0,0,False
1964,所持品に空きがないため、を使用できません。,60,9,0,0,False
1965,リミテッドジョブを除くファイター、またはソーサラーではないため、使用できません。,60,9,0,0,False
1966,このエリアは、一部を除き行動が制限されています。,57,33,0,0,False
1967,フリートライアルでは開放できないコンテンツです。,60,9,0,0,False
1968,ギアセットへミラージュプレートを関連付けました。,57,33,0,0,False
1969,ギアセットへのミラージュプレート関連付けを変更しました。,57,33,0,0,False
1970,ギアセットへのミラージュプレート関連付けを解除しました。,57,33,0,0,False
