#,Singular,Plural,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article
2427,テリトリアル・ジズ,,0,0,0,1,0,0
2428,テリトリアル・クァールパップ,,0,0,0,1,0,0
2429,テリトリアル・ヤングクァール,,0,0,0,1,0,0
2430,テリトリアル・クァール,,0,0,0,1,0,0
2431,アルファ・アプカル,,0,0,0,1,0,0
2432,テリトリアル・シーワスプ,,0,0,0,1,0,0
2433,テリトリアル・スタッグ,,0,0,0,1,0,0
2434,テリトリアル・リンドヴルム,,0,0,0,1,0,0
2435,テリトリアル・デュラハン,,0,0,0,1,0,0
2436,アルファ・アルドゴート,,0,0,0,1,0,0
2437,テリトリアル・ビリー,,0,0,0,1,0,0
2438,テリトリアル・ナニー,,0,0,0,1,0,0
2439,テリトリアル・モール,,0,0,0,1,0,0
2440,テリトリアル・ヘッジモール,,0,0,0,1,0,0
2441,テリトリアル・アリオン,,0,0,0,1,0,0
2442,テリトリアル・ワイルドダイル,,0,0,0,1,0,0
2443,テリトリアル・ミラーナイト,,0,0,0,1,0,0
2444,テリトリアル・ドードー,,0,0,0,1,0,0
2445,テリトリアル・コンドル,,0,0,0,1,0,0
2446,テリトリアル・カロング,,0,0,0,1,0,0
2447,テリトリアル・サーフィド,,0,0,0,1,0,0
2448,テリトリアル・マーモット,,0,0,0,1,0,0
2449,テリトリアル・ベーンマイト,,0,0,0,1,0,0
2450,テリトリアル・ケッド,,0,0,0,1,0,0
2451,アルファ・スライム,,0,0,0,1,0,0
2452,テリトリアル・スライム,,0,0,0,1,0,0
2453,アルファ・コチュー,,0,0,0,1,0,0
2454,テリトリアル・ヂッガ,,0,0,0,1,0,0
2455,テリトリアル・オチュー,,0,0,0,1,0,0
2456,テリトリアル・プギル,,0,0,0,1,0,0
2457,テリトリアル・ウラグナイト,,0,0,0,1,0,0
2458,テリトリアル・ローズレット,,0,0,0,1,0,0
2459,テリトリアル・レミュー,,0,0,0,1,0,0
2460,テリトリアル・フライトラップ,,0,0,0,1,0,0
2461,アルファ・サンドウォーム,,0,0,0,1,0,0
2462,テリトリアル・セントリー,,0,0,0,1,0,0
2463,テリトリアル・プリンセス,,0,0,0,1,0,0
2464,テリトリアル・カラクール,,0,0,0,1,0,0
2465,テリトリアル・バリトンダイル,,0,0,0,1,0,0
2466,アルファ・ビアスト,,0,0,0,1,0,0
2467,テリトリアル・スラッグ,,0,0,0,1,0,0
2468,テリトリアル・サラマンダー,,0,0,0,1,0,0
2469,テリトリアル・ギガントード,,0,0,0,1,0,0
2470,アルファ・ガーゴイル,,0,0,0,1,0,0
2471,テリトリアル・アーリマン,,0,0,0,1,0,0
2472,アルファ・アダマンタス,,0,0,0,1,0,0
2473,アルファ・コブラ,,0,0,0,1,0,0
2474,アルファ・ゴーレム,,0,0,0,1,0,0
2475,アルファ・バジリスク,,0,0,0,1,0,0
2476,アルファ・ハパリット,,0,0,0,1,0,0
2477,テリトリアル・ボギー,,0,0,0,1,0,0
2478,テリトリアル・ドラゴンフライ,,0,0,0,1,0,0
2479,テリトリアル・ビアスト,,0,0,0,1,0,0
2480,テリトリアル・エイビス,,0,0,0,1,0,0
2481,アルファ・スナーブル,,0,0,0,1,0,0
2482,テリトリアル・ファーブル,,0,0,0,1,0,0
2483,テリトリアル・マンドラゴラ,,0,0,0,1,0,0
2484,テリトリアル・オーレリア,,0,0,0,1,0,0
2485,テリトリアル・メガロクラブ,,0,0,0,1,0,0
2486,アルファ・ドライアド,,0,0,0,1,0,0
2487,テリトリアル・フラワーテンダー,,0,0,0,1,0,0
2488,テリトリアル・カクター,,0,0,0,1,0,0
2489,テリトリアル・サボテンダー,,0,0,0,1,0,0
2490,テリトリアル・ワイバーン,,0,0,0,1,0,0
2491,テリトリアル・ドラゴン,,0,0,0,1,0,0
2492,テリトリアル・アイ,,0,0,0,1,0,0
2493,テリトリアル・サイクロプス,,0,0,0,1,0,0
2494,アルファ・トータス,,0,0,0,1,0,0
2495,テリトリアル・デビレット,,0,0,0,1,0,0
2496,テリトリアル・デスゲイズ,,0,0,0,1,0,0
2497,テリトリアル・ガーゴイル,,0,0,0,1,0,0
2498,アルファ・クァール,,0,0,0,1,0,0
2499,テリトリアル・サンドウォーム,,0,0,0,1,0,0
2500,アルファ・モルボル,,0,0,0,1,0,0
2501,テリトリアル・モルボル,,0,0,0,1,0,0
2502,テリトリアル・シードリング,,0,0,0,1,0,0
2503,アルファ・キマイラ,,0,0,0,1,0,0
2504,テリトリアル・ヴォドリガ,,0,0,0,1,0,0
2505,リヴァイアサン,,0,0,0,1,0,0
2506,ウ・ナパ,,0,0,0,1,0,0
2507,チョコヴォイス,,0,0,0,1,0,0
2508,フューリアス・サイ,,0,0,0,1,0,0
2509,フューリアス・スナール,,0,0,0,1,0,0
2510,アラグの帯電塔,,0,0,0,1,0,0
2511,ブロンズトータス,,0,0,0,1,0,0
2512,燃犀のムナブ・チャー,,0,0,0,1,0,0
2513,魅了された海兵,,0,0,0,1,0,0
2514,スプリガン・エッガー,,0,0,0,1,0,0
2515,目,,0,0,0,1,0,0
2516,ラウンズマン59 ゲ・ガ,,0,0,0,1,0,0
2517,ジョーカー・エッガー,,0,0,0,1,0,0
2518,エリート・ラウンズマン,,0,0,0,1,0,0
2519,エリート・クォーリーマン,,0,0,0,1,0,0
2520,エリート・プリースト,,0,0,0,1,0,0
2521,エリート・ビーズマン,,0,0,0,1,0,0
2522,ウ・ガマロ・ゴーレム,,0,0,0,1,0,0
2523,ショアルスパイン・サハギン,,0,0,0,1,0,0
2524,ショアルクロウ・サハギン,,0,0,0,1,0,0
2525,ショアルスケール・サハギン,,0,0,0,1,0,0
2526,ショアルトゥース・サハギン,,0,0,0,1,0,0
2527,サプサ・エルブスト,,0,0,0,1,0,0
2528,ボム培養炉,,0,0,0,1,0,0
2529,新式ボム培養炉,,0,0,0,1,0,0
2530,ユミール・バリスタ,,0,0,0,1,0,0
2531,フレッシュユミール・バリスタ,,0,0,0,1,0,0
2532,強化ユミール・バリスタ,,0,0,0,1,0,0
2533,ムーンライト・プギル,,0,0,0,1,0,0
2534,サーフスケール・サハギン,,0,0,0,1,0,0
2535,海蛇の射手,,0,0,0,1,0,0
2536,海蛇の破砕兵,,0,0,0,1,0,0
2537,サーフスパイン・サハギン,,0,0,0,1,0,0
2538,サーフ・エルブスト,,0,0,0,1,0,0
2539,海蛇の強襲兵,,0,0,0,1,0,0
2540,サーフクロウ・サハギン,,0,0,0,1,0,0
2541,サーフトゥース・サハギン,,0,0,0,1,0,0
2542,海賊船の甲板員,,0,0,0,1,0,0
2543,海賊船の海魔兵,,0,0,0,1,0,0
2544,アンフィビアス・エルブスト,,0,0,0,1,0,0
2545,アンデッドグゥーブー（仮）,,0,0,0,1,0,0
2546,アンデッドグゥーブーの腹（仮）,,0,0,0,1,0,0
2547,VI号ゴブリタンク,,0,0,0,1,0,0
2548,ブルーハンド・コマンダー,,0,0,0,1,0,0
2549,III号ゴブリガード,,0,0,0,1,0,0
2550,リヴァイアサン,,0,0,0,1,0,0
2551,リヴァイアサン・テール,,0,0,0,1,0,0
2552,ウェイブトゥース・サハギン,,0,0,0,1,0,0
2553,ウェイブスパイン・サハギン,,0,0,0,1,0,0
2554,ジャイヤ・スピューム,,0,0,0,1,0,0
2555,ウェイブ・スピューム,,0,0,0,1,0,0
2556,ロッティング・グルマン,,0,0,0,1,0,0
2557,飽食の大口,,0,0,0,1,0,0
2558,グゥーブースツール,,0,0,0,1,0,0
2559,グルマン・フレム,,0,0,0,1,0,0
2560,アリオク,,0,0,0,1,0,0
2561,ランチ・ワモーラ,,0,0,0,1,0,0
2562,ランチ・ワモーラカンパ,,0,0,0,1,0,0
2563,ファット・ワモーラ,,0,0,0,1,0,0
2564,ディアボロス,,0,0,0,1,0,0
2565,異界の鍵,,0,0,0,1,0,0
2566,ミミック,,0,0,0,1,0,0
2567,重力球,,0,0,0,1,0,0
2568,異界の扉,,0,0,0,1,0,0
2569,粘菌塊,,0,0,0,1,0,0
2570,不浄な粘菌塊,,0,0,0,1,0,0
2571,白魔法の石塔,,0,0,0,1,0,0
2572,グレムリン,,0,0,0,1,0,0
2573,バールゼフォン,,0,0,0,1,0,0
2574,ヘクトアイズ,,0,0,0,1,0,0
2575,ルイン・ドロス,,0,0,0,1,0,0
2576,デモンスツール,,0,0,0,1,0,0
2577,マッドマイト,,0,0,0,1,0,0
2578,ガッドフライ,,0,0,0,1,0,0
2579,ワモーラ,,0,0,0,1,0,0
2580,ワモーラカンパ,,0,0,0,1,0,0
2581,アロタウルス,,0,0,0,1,0,0
2582,ダスタードリー・デビレット,,0,0,0,1,0,0
2583,ダーティアイ,,0,0,0,1,0,0
2584,ハラタリバット,,0,0,0,1,0,0
2585,ピットウルフ,,0,0,0,1,0,0
2586,ピットバジリスク,,0,0,0,1,0,0
2587,コロセウム・レミュー,,0,0,0,1,0,0
2588,ファイティング・ヴァルチャー,,0,0,0,1,0,0
2589,マメット022S・サポーター,,0,0,0,1,0,0
2590,マメット022A・アドマイラー,,0,0,0,1,0,0
2591,マメット022H・ヘッケラー,,0,0,0,1,0,0
2592,ピットクァール,,0,0,0,1,0,0
2593,ゴールドベアー,,0,0,0,1,0,0
2594,熟練の追撃闘士,,0,0,0,1,0,0
2595,熟練の闘獣士,,0,0,0,1,0,0
2596,熟練の縄闘士,,0,0,0,1,0,0
2597,ピュラクモン,,0,0,0,1,0,0
2598,カトブレパス,,0,0,0,1,0,0
2599,不浄な魔眼,,0,0,0,1,0,0
2600,ハラタリ・ヂッガ,,0,0,0,1,0,0
2601,ヤーゾン・ラサレイター,,0,0,0,1,0,0
2602,廃司教 ムムエポ,,0,0,0,1,0,0
2603,ナラシンハ,,0,0,0,1,0,0
2604,麗しの剣士 フランツ,,0,0,0,1,0,0
2605,無双のラングロアジエ,,0,0,0,1,0,0
2606,砂の狩人 ウ・リンボ,,0,0,0,1,0,0
2607,女帝 サイレント・モス,,0,0,0,1,0,0
2608,魔法障壁発動器,,0,0,0,1,0,0
2609,ラフレシア,,0,0,0,1,0,0
2610,メリュジーヌ,,0,0,0,1,0,0
2611,アバター,,0,0,0,1,0,0
2612,ネール・デウス・ダーナス,,0,0,0,1,0,0
2613,調教システム,,0,0,0,1,0,0
2614,アラガンフィールド,,0,0,0,1,0,0
2615,支援システム,,0,0,0,1,0,0
2616,アラガンマイン,,0,0,0,1,0,0
2617,拘束具,,0,0,0,1,0,0
2618,ラグナロク,,0,0,0,1,0,0
2619,ダークマター・バルブ,,0,0,0,1,0,0
2620,ダークマター・ホーネット,,0,0,0,1,0,0
2621,アシッドハニー,,0,0,0,1,0,0
2622,ダークマター・スラッグ,,0,0,0,1,0,0
2623,ビー・スウォーム,,0,0,0,1,0,0
2624,ラミア・デスダンサー,,0,0,0,1,0,0
2625,ラミア・フェイトディーラー,,0,0,0,1,0,0
2626,ラミア・プロセクター,,0,0,0,1,0,0
2627,ルノー,,0,0,0,1,0,0
2628,ネール・ジェミナス,,0,0,0,1,0,0
2629,メラシディアン・ゴースト,,0,0,0,1,0,0
2630,ファイアホーン,,0,0,0,1,0,0
2631,アイスクロウ,,0,0,0,1,0,0
2632,サンダーウィング,,0,0,0,1,0,0
2633,試練の鉄球,,0,0,0,1,0,0
2634,ダラガブゴーレム,,0,0,0,1,0,0
2635,デブリ,,0,0,0,1,0,0
2636,アストラルデブリ,,0,0,0,1,0,0
2637,アンブラルデブリ,,0,0,0,1,0,0
2638,ダラガブデブリ,,0,0,0,1,0,0
2639,月のカーテン,,0,0,0,1,0,0
2640,ダークマター・ローズレット,,0,0,0,1,0,0
2641,整備システム,,0,0,0,1,0,0
2642,プロトキマイラ,,0,0,0,1,0,0
2643,アラガン・コブラ,,0,0,0,1,0,0
2644,ラミア・ダンサー,,0,0,0,1,0,0
2645,ラミア・ボウヤー,,0,0,0,1,0,0
2646,巡察システム,,0,0,0,1,0,0
2647,アラガンワーク・フットマン,,0,0,0,1,0,0
2648,アラガンワーク・ウォーリア,,0,0,0,1,0,0
2649,ルークシェーパー,,0,0,0,1,0,0
2650,大型爆弾,,0,0,0,1,0,0
2651,ブルーハンド・ドライバー,,0,0,0,1,0,0
2652,ブルーハンド・ガンナー,,0,0,0,1,0,0
2653,ストップクロクス,,0,0,0,1,0,0
2654,ブルーハンド・スナイパー,,0,0,0,1,0,0
2655,特殊爆弾,,0,0,0,1,0,0
2656,ブルーハンド・グライダー,,0,0,0,1,0,0
2657,青燐燃料,,0,0,0,1,0,0
2658,ディープジャングル・トラマ,,0,0,0,1,0,0
2659,エオラプトル,,0,0,0,1,0,0
2660,ブルーハンド・ソルジャー,,0,0,0,1,0,0
2661,ブルーハンド・マークスマン,,0,0,0,1,0,0
2662,ブルーハンド・フットマン,,0,0,0,1,0,0
2663,ゴビービーク,,0,0,0,1,0,0
2664,,,0,0,0,1,0,0
2665,ギルガメッシュ,,0,0,0,1,0,0
2666,エンキドゥ,,0,0,0,1,0,0
2667,爆弾,,0,0,0,1,0,0
2668,ビッグブリッヂ・バテラー,,0,0,0,1,0,0
2669,ビッグブリッヂ・ヒッポセルフ,,0,0,0,1,0,0
2670,正体不明の強奪者,,0,0,0,1,0,0
2671,銅刃団の衛兵隊長,,0,0,0,1,0,0
2672,ワンダリング・アイ,,0,0,0,1,0,0
2673,ラムペット・コブラ,,0,0,0,1,0,0
2674,シェルフスケール・セントリー,,0,0,0,1,0,0
2675,シェルフクロウ・セントリー,,0,0,0,1,0,0
2676,シェルフトゥース・セントリー,,0,0,0,1,0,0
2677,海蛇の強奪者,,0,0,0,1,0,0
2678,シェルフスケール・ガード,,0,0,0,1,0,0
2679,シェルフクロウ・ガード,,0,0,0,1,0,0
2680,シェルフスパイン・ガード,,0,0,0,1,0,0
2681,シェルフトゥース・ガード,,0,0,0,1,0,0
2682,海蛇の妨害者,,0,0,0,1,0,0
2683,サーマル・ボム,,0,0,0,1,0,0
2684,13オーダー・ラウンズマン,,0,0,0,1,0,0
2685,13オーダー・クォーリーマン,,0,0,0,1,0,0
2686,コボルド・アウトロー,,0,0,0,1,0,0
2687,コボルド・オーバーシアー,,0,0,0,1,0,0
2688,ブリーディング・ボム,,0,0,0,1,0,0
2689,596コボルド・スカウト,,0,0,0,1,0,0
2690,ボム・エンバー,,0,0,0,1,0,0
2691,596オーダー・プリースト,,0,0,0,1,0,0
2692,639オーダー・プリースト,,0,0,0,1,0,0
2693,411オーダー・プリースト,,0,0,0,1,0,0
2694,271オーダー・ウォッチマン,,0,0,0,1,0,0
2695,ウォーム・グレネード,,0,0,0,1,0,0
2696,ホット・グレネード,,0,0,0,1,0,0
2697,ブリスター・ボム,,0,0,0,1,0,0
2698,シュラプネル,,0,0,0,1,0,0
2699,ビッグ・シュラプネル,,0,0,0,1,0,0
2700,コバルトゴーレム,,0,0,0,1,0,0
2701,ウ・ガマロ・インスペクター,,0,0,0,1,0,0
2702,13オーダー・ウォッチマン,,0,0,0,1,0,0
2703,13オーダー・アルケミスト,,0,0,0,1,0,0
2704,13オーダー・スカラー,,0,0,0,1,0,0
2705,88オーダー・ファーネスマン,,0,0,0,1,0,0
2706,シャード・ドブラン,,0,0,0,1,0,0
2707,ブライト・ボム,,0,0,0,1,0,0
2708,ブリリアント・ボム,,0,0,0,1,0,0
2709,13オーダー・パトロールマン,,0,0,0,1,0,0
2710,ウ・ガマロ・ガーディアン,,0,0,0,1,0,0
2711,13オーダー・パトロールマン,,0,0,0,1,0,0
2712,13オーダー・プリースト,,0,0,0,1,0,0
2713,グレーター・ドブラン,,0,0,0,1,0,0
2714,ナンバー132,,0,0,0,1,0,0
2715,ウ・ガマロ・パトロールマン,,0,0,0,1,0,0
2716,ハーフストーン・スケール,,0,0,0,1,0,0
2717,ハーフストーン・クロウ,,0,0,0,1,0,0
2718,ハーフストーン・スパイン,,0,0,0,1,0,0
2719,コーラルサハギン,,0,0,0,1,0,0
2720,サハギン・ショアルトゥース,,0,0,0,1,0,0
2721,サハギン・セントリー,,0,0,0,1,0,0
2722,ハングリー・スニッパー,,0,0,0,1,0,0
2723,ムーンライト・ウラグナイト,,0,0,0,1,0,0
2724,サーフクロウ・リーダー,,0,0,0,1,0,0
2725,サーフトゥース・セントリー,,0,0,0,1,0,0
2726,サハギン・インフィルトレーター,,0,0,0,1,0,0
2727,ビッグフリッパー,,0,0,0,1,0,0
2728,海蛇の二等航海士,,0,0,0,1,0,0
2729,海蛇の三等航海士,,0,0,0,1,0,0
2730,サプサ・プギル,,0,0,0,1,0,0
2731,囚われの冒険者,,0,0,0,1,0,0
2732,月影島の甲板員,,0,0,0,1,0,0
2733,月影島の操舵員,,0,0,0,1,0,0
2734,シェルフスケール・リーダー,,0,0,0,1,0,0
2735,シェルフクロウ・リーダー,,0,0,0,1,0,0
2736,シェルフトゥース・リーダー,,0,0,0,1,0,0
2737,リヴァイアサン・テンパード,,0,0,0,1,0,0
2738,海蛇の甲板長,,0,0,0,1,0,0
2739,海蛇の掌砲長,,0,0,0,1,0,0
2740,海蛇の操舵長,,0,0,0,1,0,0
2741,海蛇の一等航海士,,0,0,0,1,0,0
2742,ダークマター塊,,0,0,0,1,0,0
2743,スマートボム,,0,0,0,1,0,0
2744,強化スマートボム,,0,0,0,1,0,0
2745,リムペットボム,,0,0,0,1,0,0
2746,改良スマートボム,,0,0,0,1,0,0
2747,強化リムペットボム,,0,0,0,1,0,0
2748,新式スマートボム,,0,0,0,1,0,0
2749,新式リムペットボム,,0,0,0,1,0,0
2750,ピットクァール・パップ,,0,0,0,1,0,0
2751,ピットトラマ,,0,0,0,1,0,0
2752,極王モグル・モグXII世,,0,0,0,1,0,0
2753,熟練の幻闘士,,0,0,0,1,0,0
2754,熟練の射手闘士,,0,0,0,1,0,0
2755,マーダラスマンティス,,0,0,0,1,0,0
2756,ラビッドモングレル,,0,0,0,1,0,0
2757,ハングリー・バザード,,0,0,0,1,0,0
2758,ダイア・ガーゴイル,,0,0,0,1,0,0
2759,ジェリドアイ,,0,0,0,1,0,0
2760,スリップジャー・オーガ,,0,0,0,1,0,0
2761,モノキュラ・バイクロプス,,0,0,0,1,0,0
2762,ピープーク,,0,0,0,1,0,0
2763,ウォーケンドレイク,,0,0,0,1,0,0
2764,ウォーケンビアスト,,0,0,0,1,0,0
2765,モルボル・メナス,,0,0,0,1,0,0
2766,ミスリルゴーレム,,0,0,0,1,0,0
2767,フォックスファイア,,0,0,0,1,0,0
2768,ウォードバック,,0,0,0,1,0,0
2769,ゴールドバック,,0,0,0,1,0,0
2770,ワインバック,,0,0,0,1,0,0
2771,ヴァラゴ,,0,0,0,1,0,0
2772,コンキュビヌス,,0,0,0,1,0,0
2773,ボンバスト,,0,0,0,1,0,0
2774,ギルヴェガノス,,0,0,0,1,0,0
2775,クカフェラ,,0,0,0,1,0,0
2776,パレオエイビス,,0,0,0,1,0,0
2777,ソルデス,,0,0,0,1,0,0
2778,ゴリニチ,,0,0,0,1,0,0
2779,ヴィジルエアー,,0,0,0,1,0,0
2780,ガウロウ,,0,0,0,1,0,0
2781,ウォッチ・ワイバーン,,0,0,0,1,0,0
2782,クレイビング・ハリアー,,0,0,0,1,0,0
2783,マンダリング・ハリアー,,0,0,0,1,0,0
2784,レイヴィング・ハリアー,,0,0,0,1,0,0
2785,ハランギング・ハリアー,,0,0,0,1,0,0
2786,ジュラエイビス,,0,0,0,1,0,0
2787,ドラゴンフライ・ハンター,,0,0,0,1,0,0
2788,ストーム・ビアスト,,0,0,0,1,0,0
2789,トゥルスス,,0,0,0,1,0,0
2790,シールドドラゴン,,0,0,0,1,0,0
2791,ハオカー,,0,0,0,1,0,0
2792,エイザー,,0,0,0,1,0,0
2793,ウネクローン,,0,0,0,1,0,0
2794,ドーガクローン,,0,0,0,1,0,0
2795,アケローン,,0,0,0,1,0,0
2796,ゴモリー,,0,0,0,1,0,0
2797,レッドドラゴン,,0,0,0,1,0,0
2798,グリーンドラゴン,,0,0,0,1,0,0
2799,イエロードラゴン,,0,0,0,1,0,0
2800,オケアノス,,0,0,0,1,0,0
2801,ダークジェネラル,,0,0,0,1,0,0
2802,クローン・クノイチ,,0,0,0,1,0,0
2803,クローン・シノビ,,0,0,0,1,0,0
2804,スパーキングソウル,,0,0,0,1,0,0
2805,フレイミングソウル,,0,0,0,1,0,0
2806,フリージングソウル,,0,0,0,1,0,0
2807,アバイ,,0,0,0,1,0,0
2808,長老の杖,,0,0,0,1,0,0
2809,妖艶のスキュラ,,0,0,0,1,0,0
2810,ルークスパナー,,0,0,0,1,0,0
2811,ブラク,,0,0,0,1,0,0
2812,アラガンワーク・スクワイア,,0,0,0,1,0,0
2813,アラガンワーク・ライト,,0,0,0,1,0,0
2814,ハンターズムーン,,0,0,0,1,0,0
2815,不壊のガーディアン,,0,0,0,1,0,0
2816,魔科学物質99,,0,0,0,1,0,0
2817,魔科学物質66,,0,0,0,1,0,0
2818,魔科学物質33,,0,0,0,1,0,0
2819,圧縮次元,,0,0,0,1,0,0
2820,アイスケージ,,0,0,0,1,0,0
2821,異才のアモン,,0,0,0,1,0,0
2822,星片の魔紋,,0,0,0,1,0,0
2823,流星の魔紋,,0,0,0,1,0,0
2824,始皇帝ザンデ,,0,0,0,1,0,0
2825,魔科爆雷,,0,0,0,1,0,0
2826,キチクネビク,,0,0,0,1,0,0
2827,オニオンプリンス,,0,0,0,1,0,0
2828,エッグナイト,,0,0,0,1,0,0
2829,ガーリックスター,,0,0,0,1,0,0
2830,キングトマト,,0,0,0,1,0,0
2831,マンドラクイーン,,0,0,0,1,0,0
2832,ラムウ,,0,0,0,1,0,0
2833,グレイアービター,,0,0,0,1,0,0
2834,タムタラ・マイトリング,,0,0,0,1,0,0
2835,タムタラ・ベーンマイト,,0,0,0,1,0,0
2836,タムタラ・ダイアマイト,,0,0,0,1,0,0
2837,デーモンポーン,,0,0,0,1,0,0
2838,アークデーモン,,0,0,0,1,0,0
2839,ピスコデーモン,,0,0,0,1,0,0
2840,スペアウィル,,0,0,0,1,0,0
2841,スペアソウル,,0,0,0,1,0,0
2842,バッドミート,,0,0,0,1,0,0
2843,ディスカーテッド・アイ,,0,0,0,1,0,0
2844,デモンズウェイク,,0,0,0,1,0,0
2845,ディスカーテッド・ボディ,,0,0,0,1,0,0
2846,ダンタリオン,,0,0,0,1,0,0
2847,ファントムナイト,,0,0,0,1,0,0
2848,ファントムソルジャー,,0,0,0,1,0,0
2849,ソウルメイト,,0,0,0,1,0,0
2850,フライブロウン・フェイラー,,0,0,0,1,0,0
2851,ベストマン,,0,0,0,1,0,0
2852,立会人リアヴィヌ,,0,0,0,1,0,0
2853,ネームレス・ソウル,,0,0,0,1,0,0
2854,ネームレス・スピリット,,0,0,0,1,0,0
2855,スペアボディ,,0,0,0,1,0,0
2856,パイヨ・レイヨ,,0,0,0,1,0,0
2857,グルーム・トゥ・ビー,,0,0,0,1,0,0
2858,ベスト・ガーゴイル,,0,0,0,1,0,0
2859,ベスト・ヴォドリガ,,0,0,0,1,0,0
2860,勇壮のアヴィール,,0,0,0,1,0,0
2861,純白のエッダ,,0,0,0,1,0,0
2862,剣呑な傭兵,,0,0,0,1,0,0
2863,手荒な傭兵,,0,0,0,1,0,0
2864,熟練の用心棒,,0,0,0,1,0,0
2865,屈強な用心棒,,0,0,0,1,0,0
2866,マザー・モール,,0,0,0,1,0,0
2867,ガラの悪いルガディン族,,0,0,0,1,0,0
2868,武装した難民,,0,0,0,1,0,0
2869,攻勢の剣術士,,0,0,0,1,0,0
2870,堅守の剣術士,,0,0,0,1,0,0
2871,マロドラス・モルボル,,0,0,0,1,0,0
2872,白刃のホーリー・ボルダー,,0,0,0,1,0,0
2873,碩学のクルトゥネ,,0,0,0,1,0,0
2874,スカブラス・ハパリット,,0,0,0,1,0,0
2875,手練れの異端者,,0,0,0,1,0,0
2876,ジャイアント・トレント,,0,0,0,1,0,0
2877,変装していたシルフ,,0,0,0,1,0,0
2878,ベイガド,,0,0,0,1,0,0
2879,不審なシェーダー族,,0,0,0,1,0,0
2880,デイサイトゴーレム,,0,0,0,1,0,0
2881,リオデイサイトゴーレム,,0,0,0,1,0,0
2882,コボルド・パックマン,,0,0,0,1,0,0
2883,コボルド・ドライバー,,0,0,0,1,0,0
2884,邀撃システム,,0,0,0,1,0,0
2885,邀撃ドローン,,0,0,0,1,0,0
2886,クムクム,,0,0,0,1,0,0
2887,シェルダレー・マンティス,,0,0,0,1,0,0
2888,シェルダレー・ホーネット,,0,0,0,1,0,0
2889,シファカ,,0,0,0,1,0,0
2890,ハルペイア,,0,0,0,1,0,0
2891,トラバサミ,,0,0,0,1,0,0
2892,ズゼカ,,0,0,0,1,0,0
2893,クリリ,,0,0,0,1,0,0
2894,ニンキ・ナンカ,,0,0,0,1,0,0
2895,ナンカ,,0,0,0,1,0,0
2896,トレジャーチェスト,,0,0,0,1,0,0
2897,サレットクラブ,,0,0,0,1,0,0
2898,シェルダレー・クローラー,,0,0,0,1,0,0
2899,シクロメデューサ,,0,0,0,1,0,0
2900,シーウォーター・スプライト,,0,0,0,1,0,0
2901,サスカッチ,,0,0,0,1,0,0
2902,スモールフット・シファカ,,0,0,0,1,0,0
2903,ショールム,,0,0,0,1,0,0
2904,クラーケン,,0,0,0,1,0,0
2905,クラーケンの腕,,0,0,0,1,0,0
2906,クラーケンの触腕,,0,0,0,1,0,0
2907,間欠泉,,0,0,0,1,0,0
2908,,,0,0,0,0,0,0
2909,ニゲテンダー,,0,0,0,1,0,0
2910,18ポンズ砲,,0,0,0,1,0,0
2911,ボンバード・ブランク,,0,0,0,1,0,0
2912,打上筒,,0,0,0,1,0,0
2913,アラガンワーク・チャンピオン,,0,0,0,1,0,0
2914,ガーゴイル・アッシャー,,0,0,0,1,0,0
2915,ヴォドリガ・アッシャー,,0,0,0,1,0,0
2916,ニック,,0,0,0,1,0,0
2917,レディ・アマンディヌ,,0,0,0,1,0,0
2918,ウィル・オ・ザ・ワイクス,,0,0,0,1,0,0
2919,ホワイトジョーカー,,0,0,0,1,0,0
2920,スティンギング・ソフィー,,0,0,0,1,0,0
2921,モナーク・オーガフライ,,0,0,0,1,0,0
2922,フェクダ,,0,0,0,1,0,0
2923,スェアーシロップ,,0,0,0,1,0,0
2924,アヴゼン,,0,0,0,1,0,0
2925,ガトリングス,,0,0,0,1,0,0
2926,死灰のアルビン,,0,0,0,1,0,0
2927,不滅のフェランド闘軍曹,,0,0,0,1,0,0
2928,スコッグ・フリュー,,0,0,0,1,0,0
2929,バーバステル,,0,0,0,1,0,0
2930,ブラッディ・マリー,,0,0,0,1,0,0
2931,ダークヘルメット,,0,0,0,1,0,0
2932,ミラドロッシュ,,0,0,0,1,0,0
2933,ヴオコー,,0,0,0,1,0,0
2934,ナウル,,0,0,0,1,0,0
2935,リーチキング,,0,0,0,1,0,0
2936,ファルネウス,,0,0,0,1,0,0
2937,メルティゼリー,,0,0,0,1,0,0
2938,ゲーデ,,0,0,0,1,0,0
2939,ギルタブ,,0,0,0,1,0,0
2940,アレクトリオン,,0,0,0,1,0,0
2941,サボテンダー・バイラリーナ,,0,0,0,1,0,0
2942,マヘス,,0,0,0,1,0,0
2943,ザニゴ,,0,0,0,1,0,0
2944,ファイナルフレイム,,0,0,0,1,0,0
2945,醜男のヴォガージャ,,0,0,0,1,0,0
2946,ウンクテヒ,,0,0,0,1,0,0
2947,魔導ヘルズクロー,,0,0,0,1,0,0
2948,ナン,,0,0,0,1,0,0
2949,マーベリー,,0,0,0,1,0,0
2950,コンヌ,,0,0,0,1,0,0
2951,マラク,,0,0,0,1,0,0
2952,クーレア,,0,0,0,1,0,0
2953,レドロネット,,0,0,0,1,0,0
2954,ウルガル,,0,0,0,1,0,0
2955,マインドフレア,,0,0,0,1,0,0
