#,Name,Unknown0,StampIcon,Unknown1,Category,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7
412,,0,0,0,0,0,0,0,False,False,False
413,,0,0,0,0,0,0,0,False,False,False
414,,0,0,0,0,0,0,0,False,False,False
415,,0,0,0,0,0,0,0,False,False,False
416,,0,0,0,0,0,0,0,False,False,False
417,,0,0,0,0,0,0,0,False,False,False
418,,0,0,0,0,0,0,0,False,False,False
419,,0,0,0,0,0,0,0,False,False,False
420,,0,0,0,0,0,0,0,False,False,False
421,,0,0,0,0,0,0,0,False,False,False
422,,0,0,0,0,0,0,0,False,False,False
423,,0,0,0,0,0,0,0,False,False,False
424,,0,0,0,0,0,0,0,False,False,False
425,,0,0,0,0,0,0,0,False,False,False
426,,0,0,0,0,0,0,0,False,False,False
427,,0,0,0,0,0,0,0,False,False,False
428,,0,0,0,0,0,0,0,False,False,False
429,,0,0,0,0,0,0,0,False,False,False
430,メインクエスト：受注可能,0,230601,1,19,0,1,10,True,True,True
431,メインクエスト：進行可能,0,230602,1,19,0,2,10,True,True,True
432,メインクエスト：達成可能,0,230603,1,19,0,3,10,True,True,True
433,サブクエスト：受注可能,0,230604,1,19,0,4,10,True,True,True
434,サブクエスト：進行可能,0,230605,1,19,0,5,10,True,True,True
435,サブクエスト：達成可能,0,230606,1,19,0,6,10,True,True,True
436,機能開放クエスト：受注可能,0,230607,1,19,0,7,10,True,True,True
437,機能開放クエスト：進行可能,0,230608,1,19,0,8,10,True,True,True
438,機能開放クエスト：達成可能,0,230609,1,19,0,9,10,True,True,True
439,,0,0,0,0,0,0,0,False,False,False
440,,0,0,0,0,0,0,0,False,False,False
441,,0,0,0,0,0,0,0,False,False,False
442,漫符：花1,0,230416,1,17,0,100,10,True,True,True
443,漫符：花2,0,230417,1,17,0,101,10,True,True,True
444,漫符：絆創膏,0,230418,1,17,0,102,10,True,True,True
445,漫符：チェック,0,230419,1,17,0,103,10,True,True,True
446,漫符：バツ,0,230420,1,17,0,104,10,True,True,True
447,漫符：木枯らし,0,230421,1,17,0,105,10,True,True,True
448,漫符：めまい,0,230422,1,17,0,106,10,True,True,True
449,漫符：？,0,230423,1,17,0,107,10,True,True,True
450,漫符：！,0,230424,1,17,0,108,10,True,True,True
451,漫符：混乱,0,230425,1,17,0,109,10,True,True,True
452,漫符：睡眠,0,230426,1,17,0,110,10,True,True,True
453,漫符：爆発,0,230427,1,17,0,111,10,True,True,True
454,漫符：爆弾,0,230428,1,17,0,112,10,True,True,True
455,漫符：怒り,0,230429,1,17,0,113,10,True,True,True
456,漫符：閃き,0,230430,1,17,0,114,10,True,True,True
457,漫符：ハート,0,230431,1,17,0,115,10,True,True,True
458,漫符：かみなり,0,230432,1,17,0,116,10,True,True,True
459,漫符：キラキラ,0,230433,1,17,0,117,10,True,True,True
460,漫符：汗,0,230415,1,17,0,1,10,True,True,True
461,漫符：焦り,0,230406,1,17,0,2,10,True,True,True
462,漫符：賑わい,0,230407,1,17,0,3,10,True,True,True
463,漫符：驚き,0,230408,1,17,0,4,10,True,True,True
464,漫符：悩み,0,230409,1,17,0,5,10,True,True,True
465,漫符：ため息,0,230410,1,17,0,6,10,True,True,True
466,漫符：気付き,0,230411,1,17,0,7,10,True,True,True
467,漫符：音符,0,230412,1,17,0,8,10,True,True,True
468,漫符：星,0,230413,1,17,0,9,10,True,True,True
469,漫符：縦線,0,230414,1,17,0,10,10,True,True,True
470,,0,0,0,0,0,0,0,False,False,False
471,らくがき：マメット・コヨコヨ,0,234045,1,20,0,45,10,True,True,True
472,らくがき：タイニードードー,0,234046,1,20,0,46,10,True,True,True
473,らくがき：草こびと,0,234047,1,20,0,47,10,True,True,True
474,らくがき：マメットキメラ,0,234048,1,20,0,48,10,True,True,True
475,らくがき：ベイビーファンガー,0,234049,1,20,0,49,10,True,True,True
476,らくがき：オウレット,0,234050,1,20,0,50,10,True,True,True
477,らくがき：ベイビーオポオポ,0,234051,1,20,0,51,10,True,True,True
478,らくがき：ハニーサッカー,0,234052,1,20,0,52,10,True,True,True
479,らくがき：ロローロ・テー,0,234053,1,20,0,53,10,True,True,True
480,らくがき：マメット・マムージャ,0,234054,1,20,0,54,10,True,True,True
481,らくがき：ン・モゥ,0,234055,1,20,0,55,10,True,True,True
482,らくがき：モロコシ様,0,234056,1,20,0,56,10,True,True,True
483,らくがき：ファインディングウェイ,0,234033,1,20,0,33,10,True,True,True
484,らくがき：ウーパールーパー,0,234034,1,20,0,34,10,True,True,True
485,らくがき：マメット・アルファ,0,234035,1,20,0,35,10,True,True,True
486,らくがき：プチイーア,0,234036,1,20,0,36,10,True,True,True
487,らくがき：ドリッピー,0,234037,1,20,0,37,10,True,True,True
488,らくがき：ラリホードワーフ,0,234038,1,20,0,38,10,True,True,True
489,らくがき：こねこみみさん,0,234039,1,20,0,39,10,True,True,True
490,らくがき：マメット・グレビュオフ,0,234040,1,20,0,40,10,True,True,True
491,らくがき：スポンジシルキー,0,234041,1,20,0,41,10,True,True,True
492,らくがき：モモラ・モラ！！！,0,234042,1,20,0,42,10,True,True,True
493,らくがき：リトルトロル,0,234043,1,20,0,43,10,True,True,True
494,らくがき：古代人形,0,234044,1,20,0,44,10,True,True,True
495,らくがき：マメット・キキルン,0,234028,1,20,0,28,10,True,True,True
496,らくがき：プリンスペンギン,0,234029,1,20,0,29,10,True,True,True
497,らくがき：タイニーダックビル,0,234030,1,20,0,30,10,True,True,True
498,らくがき：シャローアイ,0,234031,1,20,0,31,10,True,True,True
499,らくがき：ハシビロコウ,0,234032,1,20,0,32,10,True,True,True
500,らくがき：マメット・モーグリ,0,234001,1,20,0,1,10,True,True,True
501,らくがき：ファットキャット,0,234002,1,20,0,2,10,True,True,True
502,らくがき：ジャイアントビーバー,0,234003,1,20,0,3,10,True,True,True
503,らくがき：パイッサ・ブラット,0,234004,1,20,0,4,10,True,True,True
504,らくがき：マメット・ナマズオ,0,234005,1,20,0,5,10,True,True,True
505,らくがき：ポチャチョコボ,0,234006,1,20,0,6,10,True,True,True
506,らくがき：ダストバニー,0,234007,1,20,0,7,10,True,True,True
507,らくがき：ミニテンダー,0,234008,1,20,0,8,10,True,True,True
508,らくがき：グゥーブー・スプラウト,0,234009,1,20,0,9,10,True,True,True
509,らくがき：カーバンクル・ペリドット,0,234010,1,20,0,10,10,True,True,True
510,らくがき：ウソウソ,0,234011,1,20,0,11,10,True,True,True
511,らくがき：ロンカの水蛇？,0,234012,1,20,0,12,10,True,True,True
512,らくがき：タイニーボム,0,234013,1,20,0,13,10,True,True,True
513,らくがき：モルボルバルブ,0,234014,1,20,0,14,10,True,True,True
514,らくがき：マメット・トンベリ,0,234015,1,20,0,15,10,True,True,True
515,らくがき：ミニマンドラゴラ,0,234016,1,20,0,16,10,True,True,True
516,らくがき：ゲイラキトン,0,234017,1,20,0,17,10,True,True,True
517,らくがき：コロコロポックル,0,234018,1,20,0,18,10,True,True,True
518,らくがき：ポロ・ロッゴ,0,234019,1,20,0,19,10,True,True,True
519,らくがき：コユキンコ,0,234020,1,20,0,20,10,True,True,True
520,らくがき：ナッツイーター,0,234021,1,20,0,21,10,True,True,True
521,らくがき：豆柴,0,234022,1,20,0,22,10,True,True,True
522,らくがき：サンドフォックス,0,234023,1,20,0,23,10,True,True,True
523,らくがき：ゴマ塩アザラシ,0,234024,1,20,0,24,10,True,True,True
524,らくがき：コマンダー・シャーク,0,234025,1,20,0,25,10,True,True,True
525,らくがき：マメット・フーア,0,234026,1,20,0,26,10,True,True,True
526,らくがき：ポーキー,0,234027,1,20,0,27,10,True,True,True
527,,0,0,0,0,0,0,0,False,False,False
528,,0,0,0,0,0,0,0,False,False,False
529,,0,0,0,0,0,0,0,False,False,False
530,FanFest：シンボル,0,231016,1,21,120,1,10,True,False,False
531,FanFest：ロゴ（白）,0,231001,1,21,120,2,10,True,False,False
532,FanFest：ロゴ（黒）,0,231002,1,21,120,3,10,True,False,False
533,FanFest：垂れ幕（白）,0,231003,1,21,120,4,10,True,False,False
534,FanFest：垂れ幕（黒）,0,231004,1,21,120,5,10,True,False,False
535,FanFest：バナー（縦）,0,231005,1,21,120,6,10,True,False,False
536,FanFest：バナー（横）,0,231006,1,21,120,7,10,True,False,False
537,FanFest：FAN FESTIVAL 2026,0,231008,2,22,120,1,10,True,False,False
538,FanFest：ハッシュタグ,0,231007,2,22,120,2,10,True,False,False
539,,0,0,0,0,0,0,0,False,False,False
540,,0,0,0,0,0,0,0,False,False,False
541,,0,0,0,0,0,0,0,False,False,False
542,,0,0,0,0,0,0,0,False,False,False
543,,0,0,0,0,0,0,0,False,False,False
544,,0,0,0,0,0,0,0,False,False,False
545,,0,0,0,0,0,0,0,False,False,False
546,,0,0,0,0,0,0,0,False,False,False
547,,0,0,0,0,0,0,0,False,False,False
548,,0,0,0,0,0,0,0,False,False,False
549,,0,0,0,0,0,0,0,False,False,False
550,,0,0,0,0,0,0,0,False,False,False
551,,0,0,0,0,0,0,0,False,False,False
552,,0,0,0,0,0,0,0,False,False,False
553,,0,0,0,0,0,0,0,False,False,False
554,,0,0,0,0,0,0,0,False,False,False
555,,0,0,0,0,0,0,0,False,False,False
556,,0,0,0,0,0,0,0,False,False,False
557,,0,0,0,0,0,0,0,False,False,False
558,,0,0,0,0,0,0,0,False,False,False
559,,0,0,0,0,0,0,0,False,False,False
560,,0,0,0,0,0,0,0,False,False,False
561,,0,0,0,0,0,0,0,False,False,False
562,,0,0,0,0,0,0,0,False,False,False
563,,0,0,0,0,0,0,0,False,False,False
564,,0,0,0,0,0,0,0,False,False,False
565,,0,0,0,0,0,0,0,False,False,False
566,,0,0,0,0,0,0,0,False,False,False
567,,0,0,0,0,0,0,0,False,False,False
568,,0,0,0,0,0,0,0,False,False,False
569,,0,0,0,0,0,0,0,False,False,False
570,,0,0,0,0,0,0,0,False,False,False
571,,0,0,0,0,0,0,0,False,False,False
572,,0,0,0,0,0,0,0,False,False,False
573,,0,0,0,0,0,0,0,False,False,False
574,,0,0,0,0,0,0,0,False,False,False
575,,0,0,0,0,0,0,0,False,False,False
576,,0,0,0,0,0,0,0,False,False,False
577,,0,0,0,0,0,0,0,False,False,False
578,,0,0,0,0,0,0,0,False,False,False
579,,0,0,0,0,0,0,0,False,False,False
580,,0,0,0,0,0,0,0,False,False,False
581,,0,0,0,0,0,0,0,False,False,False
582,,0,0,0,0,0,0,0,False,False,False
583,,0,0,0,0,0,0,0,False,False,False
584,,0,0,0,0,0,0,0,False,False,False
585,,0,0,0,0,0,0,0,False,False,False
586,,0,0,0,0,0,0,0,False,False,False
587,,0,0,0,0,0,0,0,False,False,False
588,,0,0,0,0,0,0,0,False,False,False
589,,0,0,0,0,0,0,0,False,False,False
590,,0,0,0,0,0,0,0,False,False,False
591,,0,0,0,0,0,0,0,False,False,False
592,,0,0,0,0,0,0,0,False,False,False
593,,0,0,0,0,0,0,0,False,False,False
594,,0,0,0,0,0,0,0,False,False,False
595,,0,0,0,0,0,0,0,False,False,False
596,,0,0,0,0,0,0,0,False,False,False
597,,0,0,0,0,0,0,0,False,False,False
598,,0,0,0,0,0,0,0,False,False,False
599,,0,0,0,0,0,0,0,False,False,False
600,クラス・ジョブ：TANK,0,230901,1,24,0,1,10,True,False,False
601,クラス・ジョブ：HEALER,0,230902,1,24,0,2,10,True,False,False
602,クラス・ジョブ：DPS,0,230903,1,24,0,3,10,True,False,False
603,クラス・ジョブ：木工師,0,230911,1,24,0,80,10,True,False,False
604,クラス・ジョブ：鍛冶師,0,230912,1,24,0,81,10,True,False,False
605,クラス・ジョブ：甲冑師,0,230913,1,24,0,82,10,True,False,False
606,クラス・ジョブ：彫金師,0,230914,1,24,0,83,10,True,False,False
607,クラス・ジョブ：革細工師,0,230915,1,24,0,84,10,True,False,False
608,クラス・ジョブ：裁縫師,0,230916,1,24,0,85,10,True,False,False
609,クラス・ジョブ：錬金術師,0,230917,1,24,0,86,10,True,False,False
610,クラス・ジョブ：調理師,0,230918,1,24,0,87,10,True,False,False
611,クラス・ジョブ：採掘師,0,230919,1,24,0,90,10,True,False,False
612,クラス・ジョブ：園芸師,0,230920,1,24,0,91,10,True,False,False
613,クラス・ジョブ：漁師,0,230921,1,24,0,92,10,True,False,False
614,クラス・ジョブ：剣術士,0,230904,1,24,0,70,10,True,False,False
615,クラス・ジョブ：格闘士,0,230905,1,24,0,73,10,True,False,False
616,クラス・ジョブ：斧術士,0,230906,1,24,0,71,10,True,False,False
617,クラス・ジョブ：槍術士,0,230907,1,24,0,74,10,True,False,False
618,クラス・ジョブ：弓術士,0,230908,1,24,0,76,10,True,False,False
619,クラス・ジョブ：幻術士,0,230909,1,24,0,72,10,True,False,False
620,クラス・ジョブ：呪術士,0,230910,1,24,0,77,10,True,False,False
621,クラス・ジョブ：巴術士,0,230929,1,24,0,78,10,True,False,False
622,クラス・ジョブ：双剣士,0,230932,1,24,0,75,10,True,False,False
623,クラス・ジョブ：ナイト,0,230922,1,24,0,10,10,True,False,False
624,クラス・ジョブ：モンク,0,230923,1,24,0,30,10,True,False,False
625,クラス・ジョブ：戦士,0,230924,1,24,0,11,10,True,False,False
626,クラス・ジョブ：竜騎士,0,230925,1,24,0,31,10,True,False,False
627,クラス・ジョブ：吟遊詩人,0,230926,1,24,0,40,10,True,False,False
628,クラス・ジョブ：白魔道士,0,230927,1,24,0,20,10,True,False,False
629,クラス・ジョブ：黒魔道士,0,230928,1,24,0,50,10,True,False,False
630,クラス・ジョブ：召喚士,0,230930,1,24,0,51,10,True,False,False
631,クラス・ジョブ：学者,0,230931,1,24,0,21,10,True,False,False
632,クラス・ジョブ：忍者,0,230933,1,24,0,32,10,True,False,False
633,クラス・ジョブ：機工士,0,230934,1,24,0,41,10,True,False,False
634,クラス・ジョブ：暗黒騎士,0,230935,1,24,0,12,10,True,False,False
635,クラス・ジョブ：占星術師,0,230936,1,24,0,22,10,True,False,False
636,クラス・ジョブ：侍,0,230937,1,24,0,33,10,True,False,False
637,クラス・ジョブ：赤魔道士,0,230938,1,24,0,52,10,True,False,False
638,クラス・ジョブ：青魔道士,0,230939,1,24,0,60,10,True,False,False
639,クラス・ジョブ：ガンブレイカー,0,230940,1,24,0,13,10,True,False,False
640,クラス・ジョブ：踊り子,0,230941,1,24,0,42,10,True,False,False
641,クラス・ジョブ：賢者,0,230943,1,24,0,23,10,True,False,False
642,クラス・ジョブ：リーパー,0,230942,1,24,0,34,10,True,False,False
643,クラス・ジョブ：ヴァイパー,0,230944,1,24,0,35,10,True,False,False
644,クラス・ジョブ：ピクトマンサー,0,230945,1,24,0,53,10,True,False,False
645,,0,0,0,0,0,0,0,False,False,False
646,,0,0,0,0,0,0,0,False,False,False
647,,0,0,0,0,0,0,0,False,False,False
648,,0,0,0,0,0,0,0,False,False,False
649,,0,0,0,0,0,0,0,False,False,False
650,,0,0,0,0,0,0,0,False,False,False
651,,0,0,0,0,0,0,0,False,False,False
652,,0,0,0,0,0,0,0,False,False,False
653,,0,0,0,0,0,0,0,False,False,False
654,,0,0,0,0,0,0,0,False,False,False
655,,0,0,0,0,0,0,0,False,False,False
656,,0,0,0,0,0,0,0,False,False,False
657,,0,0,0,0,0,0,0,False,False,False
658,,0,0,0,0,0,0,0,False,False,False
659,,0,0,0,0,0,0,0,False,False,False
660,ドマ式麻雀牌：一萬,0,230751,1,25,0,1,10,True,False,False
661,ドマ式麻雀牌：二萬,0,230752,1,25,0,2,10,True,False,False
662,ドマ式麻雀牌：三萬,0,230753,1,25,0,3,10,True,False,False
663,ドマ式麻雀牌：四萬,0,230754,1,25,0,4,10,True,False,False
664,ドマ式麻雀牌：五萬,0,230755,1,25,0,5,10,True,False,False
665,ドマ式麻雀牌：六萬,0,230756,1,25,0,6,10,True,False,False
666,ドマ式麻雀牌：七萬,0,230757,1,25,0,7,10,True,False,False
667,ドマ式麻雀牌：八萬,0,230758,1,25,0,8,10,True,False,False
668,ドマ式麻雀牌：九萬,0,230759,1,25,0,9,10,True,False,False
669,ドマ式麻雀牌：一筒,0,230760,1,25,0,10,10,True,False,False
670,ドマ式麻雀牌：二筒,0,230761,1,25,0,11,10,True,False,False
671,ドマ式麻雀牌：三筒,0,230762,1,25,0,12,10,True,False,False
672,ドマ式麻雀牌：四筒,0,230763,1,25,0,13,10,True,False,False
673,ドマ式麻雀牌：五筒,0,230764,1,25,0,14,10,True,False,False
674,ドマ式麻雀牌：六筒,0,230765,1,25,0,15,10,True,False,False
675,ドマ式麻雀牌：七筒,0,230766,1,25,0,16,10,True,False,False
676,ドマ式麻雀牌：八筒,0,230767,1,25,0,17,10,True,False,False
677,ドマ式麻雀牌：九筒,0,230768,1,25,0,18,10,True,False,False
678,ドマ式麻雀牌：一索,0,230769,1,25,0,19,10,True,False,False
679,ドマ式麻雀牌：二索,0,230770,1,25,0,20,10,True,False,False
680,ドマ式麻雀牌：三索,0,230771,1,25,0,21,10,True,False,False
681,ドマ式麻雀牌：四索,0,230772,1,25,0,22,10,True,False,False
682,ドマ式麻雀牌：五索,0,230773,1,25,0,23,10,True,False,False
683,ドマ式麻雀牌：六索,0,230774,1,25,0,24,10,True,False,False
684,ドマ式麻雀牌：七索,0,230775,1,25,0,25,10,True,False,False
685,ドマ式麻雀牌：八索,0,230776,1,25,0,26,10,True,False,False
686,ドマ式麻雀牌：九索,0,230777,1,25,0,27,10,True,False,False
687,ドマ式麻雀牌：東,0,230778,1,25,0,28,10,True,False,False
688,ドマ式麻雀牌：南,0,230779,1,25,0,29,10,True,False,False
689,ドマ式麻雀牌：西,0,230780,1,25,0,30,10,True,False,False
690,ドマ式麻雀牌：北,0,230781,1,25,0,31,10,True,False,False
691,ドマ式麻雀牌：白,0,230782,1,25,0,32,10,True,False,False
692,ドマ式麻雀牌：發,0,230783,1,25,0,33,10,True,False,False
693,ドマ式麻雀牌：中,0,230784,1,25,0,34,10,True,False,False
694,ドマ式麻雀牌：五萬（赤）,0,230785,1,25,0,35,10,True,False,False
695,ドマ式麻雀牌：五筒（赤）,0,230786,1,25,0,36,10,True,False,False
696,ドマ式麻雀牌：五索（赤）,0,230787,1,25,0,37,10,True,False,False
697,,0,0,0,0,0,0,0,False,False,False
698,,0,0,0,0,0,0,0,False,False,False
699,,0,0,0,0,0,0,0,False,False,False
700,ミニオン：レプル,0,234906,1,1,0,416,10,True,True,True
701,ミニオン：オーロサパ,0,234891,1,1,0,611,10,True,True,True
702,ミニオン：コブランラーヴァ,0,234433,1,1,0,125,10,True,True,True
703,ミニオン：シドニア・ストロールズ,0,234895,1,1,0,1228,10,True,True,True
704,ミニオン：マメット・コヨコヨ,454,234854,1,1,0,1300,6,True,True,True
705,ミニオン：パフィン,0,234878,1,1,0,610,10,True,True,True
706,ミニオン：チンパンジー,0,234883,1,1,0,432,10,True,True,True
707,ミニオン：タイニースクウィレル,0,234413,1,1,0,103,10,True,True,True
708,ミニオン：ベイビーファンガー,0,234414,1,1,0,104,10,True,True,True
709,ミニオン：チゴーラーヴァ,0,234415,1,1,0,105,10,True,True,True
710,ミニオン：ブラッククァール,0,234514,1,1,0,108,10,True,True,True
711,ミニオン：ベイビーラプトル,0,234421,1,1,0,112,10,True,True,True
712,ミニオン：カインドフレア,0,234461,1,1,0,132,10,True,True,True
713,ミニオン：ユニコルト,0,234528,1,1,0,403,10,True,True,True
714,ミニオン：ガストラ,0,234539,1,1,0,405,10,True,True,True
715,ミニオン：マメット・リセ,248,234648,1,1,0,1007,6,True,True,True
716,ミニオン：マメット・ヒエン,264,234664,1,1,0,1040,6,True,True,True
717,ミニオン：ニュー・ユウギリ,249,234649,1,1,0,1031,6,True,True,True
718,ミニオン：マメット・ゴウセツ,250,234650,1,1,0,1038,6,True,True,True
719,ミニオン：マメット・ヨツユ,251,234651,1,1,0,1039,6,True,True,True
720,ミニオン：マメット・グリーンワート,252,234652,1,1,0,1046,6,True,True,True
721,ミニオン：ニュー・ラウバーン,276,234676,1,1,0,1027,6,True,True,True
722,ミニオン：マメット・マグナイ,282,234682,1,1,0,1044,6,True,True,True
723,ミニオン：マメット・シリナ,293,234697,1,1,0,1043,6,True,True,True
724,ミニオン：マメット・サドゥ,294,234696,1,1,0,1045,6,True,True,True
725,ミニオン：ニュー・タタル,320,234720,1,1,0,1017,6,True,True,True
726,ミニオン：からくり朱雀,343,234743,1,1,0,915,6,True,True,True
727,ミニオン：ファースト・ヤ・シュトラ,331,234731,1,1,0,1002,6,True,True,True
728,ミニオン：ニュー・ウリエンジェ,429,234829,1,1,0,1010,6,True,True,True
729,ミニオン：ニュー・エスティニアン,360,234760,1,1,0,1037,6,True,True,True
730,ミニオン：マメット・ライナ,416,234816,1,1,0,1055,6,True,True,True
731,ミニオン：マメット・ルナル,417,234817,1,1,0,1056,6,True,True,True
732,ミニオン：マメット・ドゥリア,376,234776,1,1,0,1050,6,True,True,True
733,ミニオン：マメット・リーン,332,234732,1,1,0,1049,6,True,True,True
734,ミニオン：マメット・ガイア,398,234798,1,1,0,1053,6,True,True,True
735,ミニオン：マメット・ミステル,381,234781,1,1,0,1051,6,True,True,True
736,ミニオン：マメット・アルバート,382,234782,1,1,0,1052,6,True,True,True
737,ミニオン：クロックワーク・ソル,455,234855,1,1,0,1059,6,True,True,True
738,ミニオン：ドルフィン・カフ,0,234810,1,1,0,511,10,True,True,True
739,ミニオン：スターバード,427,234827,1,1,0,1078,6,True,True,True
740,ミニオン：ナグサキャット,0,234828,1,1,0,424,10,True,True,True
741,ミニオン：マメット・ヴリトラ,430,234830,1,1,0,1076,6,True,True,True
742,ミニオン：カニカニ,0,234832,1,1,0,426,10,True,True,True
743,ミニオン：ルナテンダー・プリンス,0,234833,1,1,0,165,10,True,True,True
744,ミニオン：マメット・ヘロイス,441,234841,1,1,0,1058,6,True,True,True
745,ミニオン：ルナテンダー・ロイヤル,0,234843,1,1,0,166,10,True,True,True
746,ミニオン：マメット・フィロス,465,234865,1,1,0,1061,6,True,True,True
747,ミニオン：マメット・エリクトニオス,466,234866,1,1,0,1062,6,True,True,True
748,ミニオン：マメット・アイドネウス,477,234877,1,1,0,1060,6,True,True,True
749,ミニオン：マメット・アテナ,487,234887,1,1,0,1063,6,True,True,True
750,ミニオン：おやすみくん,496,234896,1,1,0,1209,6,True,True,True
751,ミニオン：ハイデリン・アイドル,501,234901,1,1,0,1068,6,True,True,True
752,ミニオン：ゾディアーク・アイドル,502,234902,1,1,0,1069,6,True,True,True
753,ミニオン：マメット・フルシュノ,503,234903,1,1,0,1012,6,True,True,True
754,ミニオン：アルパ・カフ,0,234909,1,1,0,435,10,True,True,True
755,ミニオン：イークチ,0,234912,1,1,0,437,10,True,True,True
756,ミニオン：グリーンバード,0,234913,1,1,0,613,10,True,True,True
757,ミニオン：ショーティ・コヨーテ,0,234914,1,1,0,438,10,True,True,True
758,ミニオン：モロコシ様,516,234916,1,1,0,1229,6,True,True,True
759,ミニオン：マグテンダー,0,234917,1,1,0,201,10,True,True,True
760,ミニオン：ブルーキャット,0,234918,1,1,0,439,10,True,True,True
761,ミニオン：ティンセントリーT1,522,234922,1,1,0,1214,6,True,True,True
762,ミニオン：ニュー・クルル,525,234925,1,1,0,1020,6,True,True,True
763,ミニオン：マメット・ゼロ,526,234926,1,1,0,1065,6,True,True,True
764,ミニオン：マメット・エレンヴィル,527,234927,1,1,0,1067,6,True,True,True
765,ミニオン：マメット・サスカッチ,0,234608,1,1,0,154,10,True,True,True
766,ミニオン：ブラックキトン,524,234924,1,1,0,303,6,True,True,True
767,ミニオン：トラジロウ,0,234643,1,1,0,408,10,True,True,True
768,ミニオン：ホパルの水蛇？,369,234769,1,1,0,418,6,True,True,True
769,ミニオン：キタリの水蛇？,370,234770,1,1,0,419,6,True,True,True
770,ミニオン：アントイーター,0,234809,1,1,0,422,10,True,True,True
771,ミニオン：ヒッポカフ,0,234831,1,1,0,425,10,True,True,True
772,ミニオン：マメット・カンガルー,0,234845,1,1,0,428,10,True,True,True
773,ミニオン：シャシュエ,0,234932,1,1,0,440,10,True,True,True
774,ミニオン：舞海月,0,234683,1,1,0,505,10,True,True,True
775,ミニオン：ドマキン,0,234759,1,1,0,507,10,True,True,True
776,ミニオン：ララダイル,0,234778,1,1,0,509,10,True,True,True
777,ミニオン：プチプヌティー,0,234907,1,1,0,512,10,True,True,True
778,ミニオン：コトコトコ,0,234931,1,1,0,614,10,True,True,True
779,ミニオン：マメット・イフリート,168,234567,1,1,0,900,6,True,True,True
780,ミニオン：マメット・ガルーダ,169,234572,1,1,0,901,6,True,True,True
781,ミニオン：マメット・タイタン,170,234573,1,1,0,902,6,True,True,True
782,ミニオン：マメット・リヴァイアサン,171,234574,1,1,0,903,6,True,True,True
783,ミニオン：マメット・ラムウ,185,234598,1,1,0,904,6,True,True,True
784,ミニオン：マメット・シヴァ,186,234599,1,1,0,905,6,True,True,True
785,ミニオン：マメット・オーディン,76,234468,1,1,0,906,6,True,True,True
786,ミニオン：マメット・ビスマルク,263,234663,1,1,0,907,6,True,True,True
787,ミニオン：マメット・ラーヴァナ,265,234665,1,1,0,908,6,True,True,True
788,ミニオン：マメット・スサノオ,261,234661,1,1,0,909,6,True,True,True
789,ミニオン：マメット・ラクシュミ,262,234662,1,1,0,910,6,True,True,True
790,ミニオン：マメット・テミス,538,234938,1,1,0,1064,6,True,True,True
791,ミニオン：マメット・ペルペル,534,234934,1,1,0,1210,6,True,True,True
792,ミニオン：ティンソルジャーS3,535,234935,1,1,0,1215,6,True,True,True
793,ミニオン：アラガンメロン,0,234786,1,1,0,1225,10,True,True,True
794,ミニオン：イケニエ様,536,234936,1,1,0,1230,6,True,True,True
795,ミニオン：カーバンクル・ペリドット,0,234544,1,1,0,1203,10,True,True,True
796,ミニオン：カーバンクル・ヘリオドール,0,234545,1,1,0,1204,10,True,True,True
797,ミニオン：ギギ,230,234630,1,1,0,1201,6,True,True,True
798,ミニオン：マメット・神龍,275,234675,1,1,0,911,6,True,True,True
799,ミニオン：シロイタチ,0,234679,1,1,0,413,10,True,True,True
800,ミニオン：マメット・ツクヨミ,297,234699,1,1,0,912,6,True,True,True
801,ミニオン：マメット・フラン,325,234725,1,1,0,1047,6,True,True,True
802,ミニオン：マメット・フーア,335,234735,1,1,0,702,6,True,True,True
803,ミニオン：古代人形,374,234774,1,1,0,1207,6,True,True,True
804,ミニオン：ガル,0,234808,1,1,0,608,10,True,True,True
805,ミニオン：セニョリータ・サボテンダー,412,234812,1,1,0,1054,6,True,True,True
806,ミニオン：マメット・グンヒルド,418,234818,1,1,0,1057,6,True,True,True
807,ミニオン：カドゥケウス,0,234835,1,1,0,427,10,True,True,True
808,ミニオン：マメット・スカルミリョーネ,460,234860,1,1,0,920,6,True,True,True
809,ミニオン：マメット・カイナッツォ,471,234871,1,1,0,921,6,True,True,True
810,ミニオン：マメット・バルバリシア,488,234888,1,1,0,922,6,True,True,True
811,ミニオン：マメット・ゴルベーザ,497,234897,1,1,0,923,6,True,True,True
812,ミニオン：プサマテ,540,234949,1,1,0,203,6,True,True,True
813,ミニオン：ナイアド,541,234950,1,1,0,204,6,True,True,True
814,ミニオン：ダイモス,542,234951,1,1,0,205,6,True,True,True
815,ミニオン：ジャティーカ・リフキン,545,234944,1,1,0,202,6,True,True,True
816,ミニオン：マメット・グルージャジャ,546,234945,1,1,0,1066,6,True,True,True
817,ミニオン：ミニミニローダー,547,234948,1,1,0,1216,6,True,True,True
818,ミニオン：チップトートス,548,234952,1,1,0,206,6,True,True,True
819,ミニオン：ロイヤルハウンド,0,234953,1,1,0,441,10,True,True,True
820,ミニオン：スカラ・オーロサパ,0,234941,1,1,0,612,10,True,True,True
821,ミニオン：ベビーセクレト,551,234954,1,1,0,1304,6,True,True,True
822,ミニオン：回復ミツムシ,552,234955,1,1,0,1305,6,True,True,True
