#,Text,Unknown0,Unknown1,TYPE,PARAM,LINK
472,"双月と慈愛を司る女神、メネフィナ。
氷属の神力を有し、霊一月の運行を務める。
通説では日神アーゼマの異母妹であり、山神オシュオンの恋人と解釈される。
円い平鍋を持った健気な小間使いの姿で描かれ、月輪を象徴として表されることが多い。",,,0,0,0
473,"河川と知識を司る男神にして、都市国家シャーレアンの守護神、サリャク。
水属の神力を有し、星二月の運行を務める。
通説では海神リムレーンの父であり、工神ビエルゴの師と解釈される。
トネリコの杖を持つ内気な学者の姿で描かれ、巻物を象徴として表されることが多い。",,,0,0,0
474,"惑星と運命を司る女神、ニメーヤ。
水属の神力を有し、霊二月の運行を務める。
通説では時神アルジクの妹であり、壊神ラールガーの主と解釈される。
白絹のベールを被った聡明な機織の姿で描かれ、紡車を象徴として表されることが多い。",,,0,0,0
475,"海洋と航海を司る女神にして、都市国家リムサ・ロミンサの守護神、リムレーン。
風属の神力を有し、星三月の運行を務める。
通説では河神サリャクの娘であり、地神ノフィカの姉と解釈される。
大身の銛を持つ壮健な漁師の姿で描かれ、波浪を象徴として表されることが多い。",,,0,0,0
476,"山岳と放浪を司る男神、オシュオン。
風属の神力を有し、霊三月の運行を務める。
通説では商神ナルザルの義兄弟であり、戦神ハルオーネの親友と解釈される。
イチイの弓を持った呑気な猟人の姿で描かれ、山杖を象徴として表されることが多い。",,,0,0,0
477,"建築と工芸を司る男神、ビエルゴ。
雷属の神力を有し、星四月の運行を務める。
通説では河神サリャクの弟子であり、戦神ハルオーネの兄と解釈される。
双頭の鉄鎚を持つ誠実な鍛冶の姿で描かれ、手指を象徴として表されることが多い。",,,0,0,0
478,"彗星と破壊を司る男神にして、都市国家アラミゴの守護神、ラールガー。
雷属の神力を有し、霊四月の運行を務める。
通説では星神ニメーヤの僕であり、工神ビエルゴと戦神ハルオーネの養父と解釈される。
黄銅の杖を持った怜悧な魔法使いの姿で描かれ、流星を象徴として表されることが多い。",,,0,0,0
479,"太陽と審理を司る女神、アーゼマ。
火属の神力を有し、星五月の運行を務める。
通説では時神アルジクの娘であり、愛神メネフィナの姉と解釈される。
黄金の扇を持つ豪気な貴婦人の姿で描かれ、日輪を象徴として表されることが多い。",,,0,0,0
480,"地底と商売を司る男神にして、都市国家ウルダハの守護神、ナルザル。
火属の神力を有し、霊五月の運行を務める。
通説ではナルとザルの二面の神であり、双子と解釈される。
天秤を持つ明敏な商人の姿で描かれ、貝貨を象徴として表されることが多い。",,,0,0,0
481,"大地と豊穣を司る女神にして、都市国家グリダニアの守護神、ノフィカ。
土属の神力を有し、星六月の運行を務める。
通説では日神アーゼマの娘であり、海神リムレーンの妹と解釈される。
鋼の大鎌を持つ陽気な農民の姿で描かれ、新緑を象徴として表されることが多い。",,,0,0,0
482,"重力と時間を司る男神、アルジク。
土属の神力を有し、霊六月の運行を務める。
通説では星神ニメーヤの兄であり、日神アーゼマと月神メネフィナの父と解釈される。
霊銀の大斧を持つ厳格な帝王の姿で描かれ、砂時計を象徴として表されることが多い。",,,0,0,0
483,,,,0,0,0
484,,,,0,0,0
485,,,,0,0,0
486,,,,0,0,0
487,,,,0,0,0
488,,,,0,0,0
489,,,,0,0,0
490,,,,0,0,0
491,,,,0,310,0
492,,,,0,0,0
493,,,,0,110,0
494,,,,0,0,0
495,,,,0,0,0
496,,,,0,0,0
497,,,,0,0,0
498,,,,0,0,0
499,,,,0,0,0
500,CASTING,,,0,0,0
501,キャスティング,,,0,0,0
502,Viper,,,0,0,0
503,ヴァイパー,,,0,0,0
504,装備,,,0,0,0
505,キャラクター作成,,,0,0,0
506,決定,,,0,0,0
507,戻る,,,0,0,0
508,,,,0,0,0
509,,,,0,0,0
510,オリジナル配役（ミッドランダー♂）,,,0,0,0
511,セーブUNKNOWN:♂,,,0,0,0
512,ベンチマーク映像に登場するオリジナル配役のキャラクターです。装備変更はできません。,,,0,0,0
513,セーブ時のコメントはありません。,,,0,0,0
514,キャラクターのプレビューをバトルクラスのイメージ装備に切り替えます。(ベンチマークではバトルクラス選択ステップまで進まないため使用できません),,,0,0,0
515,,,,0,0,0
516,,,,0,0,0
517,,,,0,0,0
518,,,,0,0,0
519,,,,0,0,0
520,,,,0,0,0
521,,,,0,0,0
522,,,,0,0,0
523,,,,0,0,0
524,,,,0,0,0
525,,,,0,0,0
526,,,,0,0,0
527,,,,0,0,0
528,,,,0,0,0
529,,,,0,0,0
530,(開始都市:) ,,,0,0,0
531,(Start: Ul'dah) Gladiator,,,0,0,0
532,(Start: Ul'dah) Pugilist,,,0,0,0
533,(Start: Limsa Lominsa) Marauder,,,0,0,0
534,(Start: Gridania) Lancer,,,0,0,0
535,(Start: Gridania) Archer,,,0,0,0
536,(Start: Gridania) Conjurer,,,0,0,0
537,(Start: Ul'dah) Thaumaturge,,,0,0,0
538,(Start: Limsa Lominsa) Arcanist,,,0,0,0
539,,,,0,0,0
540,短め,,,0,0,0
541,やや短め,,,0,0,0
542,標準,,,0,0,0
543,やや長め,,,0,0,0
544,長め,,,0,0,0
545,タイプ1,,,0,0,0
546,タイプ2,,,0,0,0
547,タイプ3,,,0,0,0
548,タイプ4,,,0,0,0
549,,,,0,0,0
550,,,,0,0,0
551,,,,0,0,0
552,,,,0,0,0
553,,,,0,0,0
554,,,,0,0,0
555,短め,,,0,0,0
556,やや短め,,,0,0,0
557,標準,,,0,0,0
558,やや長め,,,0,0,0
559,長め,,,0,0,0
560,タイプ1,,,0,0,0
561,タイプ2,,,0,0,0
562,タイプ3,,,0,0,0
563,タイプ4,,,0,0,0
564,,,,0,0,0
565,小さめ,,,0,0,0
566,やや小さめ,,,0,0,0
567,標準,,,0,0,0
568,やや大きめ,,,0,0,0
569,大きめ,,,0,0,0
570,,,,0,0,0
571,,,,0,0,0
572,,,,0,0,0
573,,,,0,0,0
574,,,,0,0,0
575,,,,0,0,0
576,,,,0,0,0
577,,,,0,0,0
578,,,,0,0,0
579,,,,0,0,0
580,,,,0,0,0
581,,,,0,0,0
582,,,,0,0,0
583,,,,0,0,0
584,,,,0,0,0
585,,,,0,0,0
586,,,,0,0,0
587,,,,0,0,0
588,,,,0,0,0
589,,,,0,0,0
590,,,,0,0,0
591,,,,0,0,0
592,,,,0,0,0
593,,,,0,0,0
594,,,,0,0,0
595,,,,0,0,0
596,,,,0,0,0
597,,,,0,0,0
598,,,,0,0,0
599,,,,0,0,0
600,カメラ回転 背景回転 ＋ズーム 回転方向反転,,,0,0,0
601,,,,0,0,0
602,カメラ回転 背景回転 ＋ズーム ＋上下移動 回転方向反転,,,0,0,0
603,,,,0,0,0
604,,,,0,0,0
605,,,,0,0,0
606,,,,0,0,0
607,,,,0,0,0
608,,,,0,0,0
609,,,,0,0,0
610,ソフトキーボード,,,0,0,0
611,サブコマンド,,,0,0,0
612,左ドラッグ:カメラ回転 右ドラッグ:背景回転 ホイール回転:ズーム,,,0,0,0
613,左ドラッグ:カメラ回転 右ドラッグ:背景回転 ホイール回転:ズーム ホイールクリックドラッグ:上下移動,,,0,0,0
614,,,,0,0,0
615,残りプレイ可能日数：UNKNOWN日間,,,0,0,0
616,ベテランリワード　ランクUNKNOWN,,,0,0,0
617,現在までの累積利用期間：0日間,,,0,0,0
618,"残りプレイ可能日数が、あとUNKNOWN日間になりました。
モグステーションで早めの手続きをお願い致します。
https://sqex.to/Msp",,,0,0,0
619,"無料プレイ期間が、残りUNKNOWN日間になりました。
期間終了後、引き続きゲームをプレイしたい場合は、モグステーションで「製品版への引き継ぎ」の手続きを
行ってください。
モグステーション： https://sqex.to/Msp",,,0,0,0
620,,,,0,0,0
621,リテイナーの容姿はこれでよろしいですか？,,,0,0,0
622,リテイナーの容姿選択を中断します。,,,0,0,0
623,リテイナーの容姿選択を中断してもよろしいですか？,,,0,0,0
624,,,,0,0,0
625,カスタマイズを中断します。編集中の容姿は破棄されますがよろしいですか？,,,0,0,0
626,"編集した容姿でカスタマイズを確定します。
よろしいですか？",,,0,0,0
627,"編集中の容姿を破棄し、現在の容姿に戻します。
よろしいですか？",,,0,0,0
628,,,,0,0,0
629,"「UNKNOWN」でログインします。
よろしいですか？

**※キャラクターの再編集はサブコマンドから実行できます。**",,,0,0,0
630,キャラクターの種族や性別・外見を変更可能です。サブコマンドから「キャラクターの再編集」を選んでください。,,,0,0,0
631,"キャラクターの種族や性別・外見を再編集します。よろしければ「OK」を選んでください。

**※再編集をしなくてもログインは可能です。
※特定条件の必要な髪型やフェイスペイントは初期状態に戻されます。
※種族によっては髪型の種類や頭装備の表示に制限があります。**",,,0,0,0
632,"キャラクターの種族や性別・外見を再編集するには、事前にすべての防具・アクセサリ・フェイスアクセサリーを外しておく必要があります。
一度このキャラクターでログインし、マイキャラクターから該当する装備類を外してログアウトしてください。",,,0,0,0
633,"以上の再編集データを実際のキャラクターに反映します。よろしいですか？

**※種族によっては美容室においても一部の髪型を選択できません。**",,,0,0,0
634,キャラクターの再編集を中断します。よろしいですか？,,,0,0,0
635,,,,0,0,0
636,:クリップのオンオフ,,,0,0,0
637,クリップのオンオフ,,,0,0,0
638,クリップした髪型のみ表示,,,0,0,0
639,「」により美容室で選べる特別な髪型です。,,,0,0,0
640,シーズナルクエスト「未知の女騎士」をコンプリートまたは「」により美容室で選べる特別な髪型です。,,,0,0,0
641,「エターナルセレモニー」に向けて美容室で選べるようになった特別な髪型です。,,,0,0,0
642,シーズナルクエスト「ヘンシンと森都の守護天節」～「パレードと砂都の守護天節」をコンプリートまたは「」により美容室で選べる特別なペイントです。,,,0,0,0
643,「」により美容室で選べる特別なペイントです。,,,0,0,0
644,,,,0,0,0
645,"キャラクターがコンテンツ中でログアウトまたは通信切断していたため、「キャラクターの再編集」コマンドは実行できません。
一度ログインを行い、コンテンツから退出してください。",,,0,0,0
646,キャラクターがコンテンツ中のため種族や性別・外見の変更ができません。,,,0,0,0
647,キャラクターが現在「モルディオン監獄」にいるため、「キャラクターの再編集」コマンドは制限されています。,,,0,0,0
648,キャラクターは現在、種族や性別・外見の変更が制限されています。,,,0,0,0
649,[ UNKNOWN ],,,0,0,0
650,現在接続中のデータセンター「UNKNOWN」から別のデータセンター「UNKNOWN」に接続し直します。よろしいですか？,,,0,0,0
651,"各種HUDとウィンドウの表示位置やサイズの他、
一部のウィンドウ内設定が保存されたデータです。",HUDレイアウト,,0,0,0
652,"クラス・ジョブのホットバー・クロスホットバーの
スロットに設定されたアクションなどの設定が
保存されたデータです。",ホットバー,,0,1,0
653,ギアセットの設定が保存されたデータです。,ギアセット,,0,2,0
654,"キャラクター共通・操作モード別の設定データの他、
キーバインド、ログフィルターなどの設定が
保存されたデータです。",キャラクターコンフィグ,,0,3,0
655,キャラクター個別のマクロが保存されたデータです。,キャラクターマクロ,,0,4,0
656,"アクションの置き換え設定やマウントリストなどの
お気に入り設定、ポートレートの編集データなどの
設定情報が保存されたデータです。",その他のデータ,,0,5,0
657,,,,0,0,0
658,,,,0,0,0
659,,,,0,0,0
660,それぞれの項目を個別に選択  すべての項目をまとめて選択,,,0,0,0
661,それぞれの項目を個別に選択  すべての項目をまとめて選択,,,0,0,0
662,,,,0,0,0
663,,,,0,0,0
664,,,,0,0,0
665,,,,0,0,0
666,,,,0,0,0
667,,,,0,0,0
668,,,,0,0,0
669,,,,0,0,0
670,,,,0,0,0
671,,,,0,0,0
672,,,,0,0,0
673,,,,0,0,0
674,,,,0,0,0
675,,,,0,0,0
676,,,,0,0,0
677,,,,0,0,0
678,,,,0,0,0
679,,,,0,0,0
680,レベル100ジョブ専用装備,,,0,0,0
681,種族装束,,,0,0,0
682,バハムート装備,,,0,0,0
683,ガーロンド装備,,,0,0,0
684,アレキサンダー装備,,,0,0,0
685,ドラゴン装備,,,0,0,0
686,ロミンサンエリート装備,,,0,0,0
687,グリダニアンエリート装備,,,0,0,0
688,ウルダハンエリート装備,,,0,0,0
689,源氏装備,,,0,0,0
690,オメガ装備,,,0,0,0
691,ヘルハウンド装備,,,0,0,0
692,ドワーフ装備,,,0,0,0
693,エデン装備,,,0,0,0
694,パンデモニウム装備,,,0,0,0
695,ウォーリア・オブ・ライト装備,,,0,0,0
696,ワイルドローズ装備,,,0,0,0
697,ムーンワード装備,,,0,0,0
698,ストライフ装備,,,0,0,0
699,レオンハート装備,,,0,0,0
700,タンタラス装備,,,0,0,0
701,エイブス／ハイサマナー装備,,,0,0,0
702,スノウ／ライトニング装備,,,0,0,0
703,シャーレアンプロディジー装備,,,0,0,0
704,ルシス王子装備,,,0,0,0
705,メティアン装備,,,0,0,0
706,ポーキー装備,,,0,0,0
707,,,,0,0,0
708,,,,0,0,0
709,,,,0,0,0
710,,,,0,0,0
711,,,,0,0,0
712,,,,0,0,0
713,,,,0,0,0
714,,,,0,0,0
715,,,,0,0,0
716,,,,0,0,0
717,,,,0,0,0
718,,,,0,0,0
719,,,,0,0,0
720,,,,0,0,0
721,,,,0,0,0
722,,,,0,0,0
723,,,,0,0,0
724,,,,0,0,0
725,,,,0,0,0
726,,,,0,0,0
727,,,,0,0,0
728,,,,0,0,0
729,,,,0,0,0
730,,,,0,0,0
731,,,,0,0,0
732,,,,0,0,0
733,,,,0,0,0
734,,,,0,0,0
735,,,,0,0,0
736,,,,0,0,0
737,,,,0,0,0
738,,,,0,0,0
739,,,,0,0,0
740,,,,0,0,0
741,,,,0,0,0
742,,,,0,0,0
743,,,,0,0,0
744,,,,0,0,0
745,,,,0,0,0
746,,,,0,0,0
747,,,,0,0,0
748,,,,0,0,0
749,,,,0,0,0
750,,,,0,0,0
751,,,,0,0,0
752,,,,0,0,0
753,,,,0,0,0
754,,,,0,0,0
755,,,,0,0,0
756,,,,0,0,0
757,,,,0,0,0
758,,,,0,0,0
759,,,,0,0,0
760,,,,0,0,0
761,,,,0,0,0
762,,,,0,0,0
763,,,,0,0,0
764,,,,0,0,0
765,,,,0,0,0
766,,,,0,0,0
767,,,,0,0,0
768,,,,0,0,0
769,,,,0,0,0
770,,,,0,0,0
771,,,,0,0,0
772,,,,0,0,0
773,,,,0,0,0
774,,,,0,0,0
775,,,,0,0,0
776,,,,0,0,0
777,,,,0,0,0
778,,,,0,0,0
779,,,,0,0,0
780,,,,0,0,0
781,,,,0,0,0
782,,,,0,0,0
783,,,,0,0,0
784,,,,0,0,0
785,,,,0,0,0
786,,,,0,0,0
787,,,,0,0,0
788,,,,0,0,0
789,,,,0,0,0
790,,,,0,0,0
791,Japan Data Center,,,0,0,0
792,North America Data Center,,,0,0,0
793,Europe Data Center,,,0,0,0
794,Oceania Data Center,,,0,0,0
795,,,,0,0,0
796,,,,0,0,0
797,,,,0,0,0
798,,,,0,0,0
799,,,,0,0,0
800,DATA CENTER SELECT,,,0,0,0
801,接続するデータセンターを選択,,,0,0,0
802,Data Center,,,0,0,0
803,INFORMATION,,,0,0,0
804,,,,0,0,0
805,,,,0,0,0
806,"ファイナルファンタジーXIVは、「データセンター」に設置されたサーバー群と
常にネットワーク通信を行いながらプレイするゲームです。
お住まいの地域から最も近いデータセンターを選ぶことをおすすめします。

現在選択中のデータセンターは日本在住の方推奨です。
**本データセンターはクラウドDC公開負荷テスト用のデータセンターです。
クラウドDC公開負荷テストの期間外は接続できません。
**
キャラクターを作成してプレイをするサーバーを「ワールド」と呼び、
データセンターごとに、複数のワールドがグループ化されています。
プレイするワールドをすでに決めている場合は、
そのワールドが所属しているデータセンターを選びましょう。",,,0,0,0
807,,,,0,0,0
808,データセンター「UNKNOWN」に接続中です。,,,0,0,0
809,データセンターからキャラクターリストを取得中です。,,,0,0,0
810,OK,,,0,0,0
811,キャンセル,,,0,0,0
812,Japan Data Center,,,0,0,0
813,North America Data Center,,,0,0,0
814,Europe Data Center,,,0,0,0
815,Oceania Data Center,,,0,0,0
816,NA Cloud Data Center (Beta),,,0,0,0
817,,,,0,0,0
818,,,,0,0,0
819,,,,0,0,0
820,"ワールドとは、あなたのキャラクターが活躍する世界そのものです。
一度選んだワールドは、ホームワールドとして設定され、特別なことがない限り変更することができません。
ファイナルファンタジーXIVを一緒にプレイしたいお友達がいる方は、
同じホームワールドにキャラクターを作成することをおすすめします。

ワールドは、お住まいの地域からの距離に応じて各地に設置されている
データセンターごとにグループ分けされています。目的のワールドが見つからない場合
キャラクター作成を中断し、キャラクター画面のワールド選択メニューまたは
タイトル画面から別のデータセンターを選択してみましょう。
なお、ワールド名に(LEGACY)が付いているものはVer.1.0からの継続ワールドです。

**本データセンターはクラウドDC公開負荷テスト用のデータセンターです。
クラウドDC公開負荷テストの期間外は接続できません。
**

**現在このワールドでは、新規作成されたキャラクターに対して、大幅な
経験値ブーストが付与されるなどのボーナス特典を実施しています！**

**このワールドは現在新規キャラクターの作成が制限されています。
制限が解除されるのを待つか、他のワールドでキャラクターを作成してください。
他のワールドでキャラクターを作成しゲームを開始後、ワールド間テレポの機能を使うことで
このワールドに移動して遊ぶこともできます。**",,,0,0,0
821,,,,0,0,0
822,,,,0,0,0
823,2013/8/27 8:00に保存したスロットUNKNOWNの♂のキャラクターメイクデータを読み込みます。,,,0,0,0
824,"ファイナルファンタジーXIVのセーブデータから以下の外見データを検出しました。
読み込むデータを指定して、キャラクターメイクの最後のステップに進みましょう。",,,0,0,0
825,,,,0,0,0
826,,,,0,0,0
827,,,,0,0,0
828,,,,0,0,0
829,,,,0,0,0
830,,,,0,0,0
831,,,,0,0,0
832,"事前に作成したキャラクターデータがあります。
読み込みますか？",,,0,0,0
833,,,,0,0,0
834,,,,0,0,0
835,,,,0,0,0
836,"PlayStation®4での機能提供開始まで
しばらくお待ちください。",,,0,0,0
837,"
（参照される元）",,,0,0,0
838,"
（適用する対象）",,,0,0,0
839,設定データリストのスクロール,,,0,0,0
840,クライアント共通設定データのバックアップ,,,0,0,0
841,キャラクター設定データのバックアップ,,,0,0,0
842,キャラクター設定データのバックアップ,,,0,0,0
843,CLIENT SETTINGS BACKUP,,,0,0,0
844,CHARACTER SETTINGS BACKUP,,,0,0,0
845,CLIENT SETTINGS BACKUP DATA,,,0,0,0
846,CHARACTER SETTINGS BACKUP DATA,,,0,0,0
847,ダウンロード,,,0,0,0
848,アップロード,,,0,0,0
849,バックアップ対象：**クライアント共通設定データ**,,,0,0,0
850,バックアップ対象：**キャラクター設定データ**,,,0,0,0
851,"UIの表示サイズやサウンド設定といったシステムコンフィグや共通マクロなどの
**「クライアント共通の設定データ」**をバックアップサーバーに保存します。
※プレイ環境に依存する解像度やグラフィック設定、入力デバイスの設定などはバックアップの対象外です。",,,0,0,0
852,"キャラクターコンフィグやHUDレイアウト情報、ホットバーやギアセットなどの
**「キャラクター固有の設定データ」**をバックアップサーバーに保存します。
※アイテムのせいとん情報と所持状況確認に用いる参照データはバックアップの対象外です。
※リモートプレイ時の設定はHUD／ウィンドウの位置とサイズのみバックアップの対象となります。",,,0,0,0
853,**「クライアント共通設定データ」**のバックアップ,,,0,0,0
854,対象キャラクター：**UNKNOWNUNKNOWN**,,,0,0,0
855,"フリートライアルアカウントでは
この機能はご利用いただけません。",,,0,0,0
856,"サーバーが混雑しているため、
現在この機能はご利用いただけません。",,,0,0,0
857,DOWNLOAD,,,0,0,0
858,UPLOAD,,,0,0,0
859,サーバーバックアップ,,,0,0,0
860,クライアントデータ,,,0,0,0
861,"**「クライアント共通設定データ」**をサーバーに保存します。
※サーバー上のデータを更新するには、前回アップロードから23時間経過している必要があります。",,,0,0,0
862,"選択したキャラクターの**「キャラクター設定データ」**をサーバーに保存します。
※サーバー上のデータを更新するには、前回アップロードから23時間経過している必要があります。",,,0,0,0
863,サーバーに保存された**「クライアント共通設定データ」**を現在のプレイ環境に適用します。,,,0,0,0
864,サーバーに保存された**「キャラクター設定データ」**を選択中のキャラクターに適用します。,,,0,0,0
865,他キャラクターのバックアップデータを適用する,,,0,0,0
866,選択中のキャラクター,,,0,0,0
867,最近バックアップされた他のキャラクター（同一データセンターのみ対象）,,,0,0,0
868,NO DATA,,,0,0,0
869,Backup Date: 2013/8/27 8:00,,,0,0,0
870,[Win],,,0,0,0
871,バックアップの準備が完了しました。,,,0,0,0
872,ダウンロードの準備が完了しました。,,,0,0,0
873,他キャラクターの**「キャラクター設定データ」**を適用します。,,,0,0,0
874,"バックアップデータと同一データです。
アップロードの必要はありません。",,,0,0,0
875,"前回のバックアップから一定時間が
経過していないため、アップロード制限中です。
制限の解除予定時刻：2013/8/27 8:00",,,0,0,0
876,"「クライアント共通設定データ」の
バックアップデータがありません。",,,0,0,0
877,"選択したキャラクターの
バックアップデータがありません。",,,0,0,0
878,初期状態のデータです。,,,0,0,0
879,現在、バックアップ機能のアップロードが制限されています。,,,0,0,0
880,バックアップ機能は現在停止中です。,,,0,0,0
881,,,,0,0,0
882,,,,0,0,0
883,,,,0,0,0
884,Data Ready,,,0,0,0
885,バックアップの準備中です。,,,0,0,0
886,バックアップデータをダウンロードしています。,,,0,0,0
887,バックアップデータをアップロードしています。,,,0,0,0
888,"バックアップデータを「クライアント共通設定データ」に適用しました。
**※一部の設定は再起動後に反映されます。**",,,0,0,0
889,"クライアント共通設定データを
サーバーに保存しました。",,,0,0,0
890,"バックアップデータを
UNKNOWNUNKNOWNの
キャラクター設定データに適用しました。
**※サウンドの設定などはクライアント共通設定データに
　含まれます。あわせてご利用ください。**",,,0,0,0
891,"UNKNOWNUNKNOWNの
キャラクター設定データをサーバーに保存しました。
**※サウンドの設定などはクライアント共通設定データに
　含まれます。あわせてご利用ください。**",,,0,0,0
892,"設定データが不足しているため、
バックアップ処理が実行できません。
キャラクターがログインできることを
確認してから再度お試しください。
[UNKNOWN]",,,0,0,0
893,"設定データが破損しているため、
バックアップ処理が実行できません。
キャラクターがログインできることを
確認してから再度お試しください。
[UNKNOWN]",,,0,0,0
894,"バックアップデータの作成に失敗しました。
キャラクターログインできることを確認してから再度お試しください。
[UNKNOWN]",,,0,0,0
895,"バックアップデータのアップロードに失敗しました。
キャラクターがログインできることをご確認の上、
時間をおいてもう一度お試しください。
[UNKNOWN]",,,0,0,0
896,"バックアップデータのダウンロードに失敗しました。
キャラクターがログインできることをご確認の上、
時間をおいてもう一度お試しください。
[UNKNOWN]",,,0,0,0
897,"書き込みに必要なデータ容量が不足しているため、バックアップデータの適用に失敗しました。
[UNKNOWN]",,,0,0,0
898,"エラーが発生しました。
時間をおいてもう一度お試しください。
[UNKNOWN]",,,0,0,0
899,"バックアップデータと同一データです。
ダウンロードの必要はありません。",,,0,0,0
900,"UIの表示サイズや描画制限などの情報が保存されます。
※画面解像度のようなプレイ環境に依存する情報は保存されません。",ディスプレイ設定,,0,1,0
901,音量、ミュート設定などの各種設定情報が保存されます。,サウンド設定,,0,11,0
902,"マウスやゲームパッドの各種設定が保存されます。
※入力デバイスに依存する情報は保存されません。",入力デバイス設定,,0,41,0
903,ウィンドウのカラーテーマの設定が保存されます。,カラーテーマ設定,,0,181,0
904,"ムービー/カットシーンのボイス設定などの各種設定情報が保存されます。
※プレイ環境に依存する情報は保存されません。",その他設定,,0,51,0
905,サウンドの視覚表現、色覚多様性の設定情報が保存されます。,アクセシビリティ設定,,0,61,0
906,"クライアント共通のマクロ情報が保存されます。
※キャラクターマクロはキャラクター設定データのバックアップ対象です。",共通マクロ,,0,161,0
907,,,,0,0,0
908,,,,0,0,0
909,,,,0,0,0
910,,,,0,0,0
911,,,,0,0,0
912,,,,0,0,0
913,,,,0,0,0
914,,,,0,0,0
915,,,,0,0,0
916,,,,0,0,0
917,,,,0,0,0
918,,,,0,0,0
919,,,,0,0,0
920,コントローラー・マウス操作モード別の設定情報が保存されます。,キャラクターコンフィグ,,0,131,0
921,各種HUDの表示位置や表示サイズといった設定情報が保存されます。,HUDレイアウト,,0,91,0
922,クラス・ジョブ毎のホットバー・クロスホットバーの設定情報が保存されます。,ホットバー,,0,111,0
923,ギアセットの設定情報が保存されます。,ギアセット,,0,141,0
924,各種ショートカットキーの設定情報が保存されます。,キーバインド,,0,151,0
925,チャットログの表示に用いるログフィルターの設定情報が保存されます。,ログフィルター,,0,121,0
926,"キャラクター個別のマクロが保存されます。
※共通マクロはクライアント共通設定データのバックアップ対象です。",キャラクターマクロ,,0,161,0
927,トリプルトライアドやLoVMなどの設定情報が保存されます。,その他,,0,51,0
928,フレンドリストのグループ名称やコンタクトリストなどの情報が保存されます。,ソーシャル,,0,171,0
929,,,,0,0,0
930,,,,0,0,0
931,,,,0,0,0
932,,,,0,0,0
933,,,,0,0,0
934,,,,0,0,0
935,,,,0,0,0
936,,,,0,0,0
937,,,,0,0,0
938,,,,0,0,0
939,,,,0,0,0
940,復元,,,0,0,0
941,RESTORE MACROS,,,0,0,0
942,RESTORE SETTINGS,,,0,0,0
943,RESTORE COMMON MACROS,,,0,0,0
944,クライアント共通マクロの復元,,,0,0,0
945,"復元対象：**クライアント共通設定データ**
のうち共通マクロ100個",,,0,0,0
946,"クライアント共通設定データのダウンロードで問題が生じた場合、
 共通マクロの設定データをダウンロード前の設定データで復元することができます。
 復元したいデータを選択してください。",,,0,0,0
947,"サーバー上のバックアップデータをダウンロードして適用する際、
復元用データが自動的に最大10件まで保存されます。
現在はまだ復元用のデータがありません。",,,0,0,0
948,Preserved Date: 2013/8/27 8:00,,,0,0,0
949,RESTORE CHARACTER SETTINGS,,,0,0,0
950,キャラクター設定データの復元,,,0,0,0
951,復元対象：**キャラクター設定データ**,,,0,0,0
952,"キャラクター設定データのダウンロードで問題が生じた場合、
ダウンロード前の設定データで復元することができます。
復元したいデータを選択してください。",,,0,0,0
953,"サーバー上のバックアップデータをダウンロードして適用する際、
復元用データが自動的に最大10件まで保存されます。
現在はまだ復元用のデータがありません。",,,0,0,0
954,"クライアント共通マクロを、
2013/8/27 8:00のデータで復元します。
よろしいですか？",,,0,0,0
955,"キャラクター設定データを、
2013/8/27 8:00のデータで復元します。
よろしいですか？",,,0,0,0
956,共通マクロの設定データを復元しました。,,,0,0,0
957,共通マクロの設定データの復元に失敗しました。,,,0,0,0
958,キャラクター設定データを復元しました。,,,0,0,0
959,キャラクター設定データの復元に失敗しました。,,,0,0,0
960,"バックアップされたデータに問題があるため
ダウンロードはできません。",,,0,0,0
961,BROKEN DATA,,,0,0,0
962,"本機能は、ご利用のハードウェアに保存されているHUDやホットバー設定などのコンフィグ情報を、サーバー上にバックアップ／ダウンロードする機能です。
本機能を利用することで、プレイ環境が変わった際にも、多くの設定を引き継いで遊ぶことができます。

なお、 サーバーへのバックアップおよびダウンロード機能をご使用になる際には、ハードウェアに保存されている設定ファイルを、ご自身にて保存しておくことをおすすめします。手動によるバックアップの他、ランチャー画面にある「コンフィグ」を起動し、「保存データのバックアップ／復元」をご使用ください。",,,0,0,0
963,,,,0,0,0
964,,,,0,0,0
965,,,,0,0,0
966,復元用ファイルの一覧を取得できませんでした。,,,0,0,0
967,復元用ファイルの一覧を取得できませんでした。,,,0,0,0
968,指定された復元用ファイルの取得に失敗しました。,,,0,0,0
969,指定されたファイルでの復元に失敗しました。,,,0,0,0
970,指定されたファイルの復元準備に失敗しました。,,,0,0,0
971,指定されたファイルの復元作業に失敗しました。,,,0,0,0
972,,,,0,0,0
973,復元用ファイルを探しています。,,,0,0,0
974,ダウンロードの準備中です。,,,0,0,0
975,他キャラクターの設定データをコピー,,,0,0,0
976,2013/8/27 8:00:00,,,0,0,0
977,,,,0,0,0
978,,,,0,0,0
979,System Config Backup Data,,,0,0,0
980,CONFIG BACKUP UPDATE INFORMATION,,,0,0,0
981,確認しました。,,,0,0,0
982,"お使いのプレイ環境における
サーバーにバックアップしてからUNKNOWN日以上が経過しています。
定期的なバックアップデータの更新をお勧めします。",,,0,0,0
983,前回のバックアップから一定期間経過で通知をする,,,0,0,0
984,※システムコンフィグからも通知設定を変更可能です。,,,0,0,0
985,OK,,,0,0,0
986,,,,0,0,0
