#,SnipeData[0].DataEventNPC,SnipeData[0].Unknown0,SnipeData[0].Unknown1,SnipeData[0].Unknown2,SnipeData[0].Unknown3,SnipeData[0].Unknown4,SnipeData[0].Unknown5,SnipeData[1].DataEventNPC,SnipeData[1].Unknown0,SnipeData[1].Unknown1,SnipeData[1].Unknown2,SnipeData[1].Unknown3,SnipeData[1].Unknown4,SnipeData[1].Unknown5,SnipeData[2].DataEventNPC,SnipeData[2].Unknown0,SnipeData[2].Unknown1,SnipeData[2].Unknown2,SnipeData[2].Unknown3,SnipeData[2].Unknown4,SnipeData[2].Unknown5,SnipeData[3].DataEventNPC,SnipeData[3].Unknown0,SnipeData[3].Unknown1,SnipeData[3].Unknown2,SnipeData[3].Unknown3,SnipeData[3].Unknown4,SnipeData[3].Unknown5,SnipeData[4].DataEventNPC,SnipeData[4].Unknown0,SnipeData[4].Unknown1,SnipeData[4].Unknown2,SnipeData[4].Unknown3,SnipeData[4].Unknown4,SnipeData[4].Unknown5,SnipeData[5].DataEventNPC,SnipeData[5].Unknown0,SnipeData[5].Unknown1,SnipeData[5].Unknown2,SnipeData[5].Unknown3,SnipeData[5].Unknown4,SnipeData[5].Unknown5,SnipeData[6].DataEventNPC,SnipeData[6].Unknown0,SnipeData[6].Unknown1,SnipeData[6].Unknown2,SnipeData[6].Unknown3,SnipeData[6].Unknown4,SnipeData[6].Unknown5,SnipeData[7].DataEventNPC,SnipeData[7].Unknown0,SnipeData[7].Unknown1,SnipeData[7].Unknown2,SnipeData[7].Unknown3,SnipeData[7].Unknown4,SnipeData[7].Unknown5,EventNPC[0],EventNPC[1],EventNPC[2],EventNPC[3],EventNPC[4],EventNPC[5],EventNPC[6],EventNPC[7],Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Objective0,Hint0,Objective1,Hint1,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,ActionText,Unknown19,Unknown20,VFXFire,VFXHit,VFXMiss,VFXAdditional,LGBTargetMarker,Unknown21,Unknown22,Unknown23,Unknown24,Unknown25,Unknown26,Unknown27,Unknown28,Unknown29,Unknown30,Unknown31,Unknown32
40,8149746,80,0,0,20000,0,1,8149747,80,0,0,20000,0,1,8149748,80,0,0,20000,0,1,8149749,81,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,近づく何かを追い払え！,"お守りポークシーを投げつけ
花摘みピクシーに迫りくる
何かを追い払え",失敗条件：何かが花摘みピクシーに接近する,迫りくる何かを追い払う,,,,,,,,お守りポークシーを投げる,35,35,ev_snipe4cf,ev_snipe4_hit0f,ev_snipe4_mis0f,,8149851,0,1300,0,0,7,3,25,25,3,20,False,False
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,False,False
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,False,False
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,False,False
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,False,False
45,8225537,77,0,0,20000,0,1,8225538,78,0,0,20000,0,0,8229226,0,0,0,20000,0,0,8225539,0,0,0,20000,0,0,8225540,0,0,0,20000,0,0,8225541,0,0,0,20000,0,0,8225542,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,チャイ・ヌズに合図を送れ！,"タロースや周囲の魔物に
気づかれないタイミングを見計らい
チャイ・ヌズに向けて合図を送れ",失敗条件：チャイ・ヌズがタロースや周囲の魔物に見つかる,チャイ・ヌズに合図を送る,,,,,,,,合図を送る,35,35,ev_snipe_clic0f,,,,8225545,0,0,0,0,12,5,14,21,0,20,False,False
46,8912052,88,0,0,20000,0,1,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,8910708,8910709,8910710,9068675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M-017の異変を捉えろ！,"M-017とマスターの関係を調べたい
アリゼーの雷撃の直後、M-017に
異変が起きていれば確認しろ",,M-017に異変が起きたら確認する,,,,,,,,確認する,35,35,ev_snipe_clic0f,,,,8910706,0,55,0,0,28,45,72,10,0,20,False,False
47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,False,False
48,8944035,89,0,0,20000,0,1,8944036,89,0,0,20000,0,1,8944037,89,0,0,20000,0,1,8944038,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,魔導コロッサスを停止させろ！,"魔導コロッサスに
魔導プラズマボールを当て
機能停止させろ",失敗条件：派遣団の不滅隊士に魔導コロッサスが接近する,魔導コロッサスを機能停止させる,,,,,,,,,35,35,ev_snipe5ct,ev_snipe5_hit0t,ev_snipe5_mis0t,,8944040,0,1000,0,0,10,16,50,60,2,6,False,True
49,8960454,90,0,0,2400,0,1,8960455,91,0,0,2400,0,0,8964649,91,0,0,2400,0,0,8964650,91,0,0,2400,0,0,8964651,91,0,0,2400,0,0,8964652,91,0,0,2400,0,0,8964653,0,0,0,20000,0,0,8964654,0,0,0,20000,0,0,8964655,8964656,8964657,8964658,8964659,8964660,8964661,8964662,0,0,0,0,0,0,0,0,0,0,0,0,ランニングウェイを捕まえろ！,"ほかのレポリットの邪魔はできない
落ち着きがなく、よくしゃべる
ランニングウェイにボールを当てろ",失敗時条件：あたふたレポリットにボールを当てる,ランニングウェイにボールを当てる,,,,,,,,ボールを投げる,35,35,ev_snipe6ct,ev_snipe6_hit0t,ev_snipe6_mis0t,,8960452,0,1200,0,0,15,2,108,115,1,20,False,False
50,8960473,92,0,0,20000,0,2,8962263,93,0,0,20000,0,3,8962264,94,0,0,20000,0,1,8960495,95,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,巨大な設備を観察しろ！,"レポリットたちは、巨大な設備に
興味を持っているようだ
特徴的な部分を観察しろ",,キノコ状の構造物を観察,タンク状の構造物を観察,筒状の構造物を観察,,,,,,観察する,35,35,ev_snipe_clic0f,,,,8960469,0,4000,0,0,20,15,60,50,0,10,False,False
51,9011147,96,0,0,20000,0,1,9012641,97,0,0,20000,0,0,9012642,98,0,0,20000,0,0,9012644,99,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,捕獲対象の鳥を眠らせろ！,"エレンヴィルを手伝うことになった
緑の羽を持ち、クワッと鳴く鳥を
探して麻酔針を当てろ",失敗条件：間違った鳥を眠らせる,対象の鳥を眠らせる,,,,,,,,麻酔針を放つ,35,35,ev_snipe0cf,ev_snipe_hit0f,ev_snipe_mis0f,,9011185,0,2000,0,0,5,20,25,35,1,20,False,False
52,9015404,100,0,0,20000,0,1,9015407,106,0,0,20000,0,0,9015408,107,0,0,20000,0,0,9015410,108,0,0,20000,0,0,9015210,110,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,9015207,9015209,9015412,9015413,9015416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,挙動不審なオミクロンを探せ！,"オミクロンたちは待機中だ
命令に背き、待機していない
個体がいれば確認しろ",,挙動不審なオミクロンを探して確認する,,,,,,,,確認する,35,35,ev_snipe_clic0f,,,,9015090,0,1400,0,0,10,10,45,45,0,20,False,False
53,9015595,101,0,0,5800,0,1,9015596,102,0,0,4500,0,1,9015598,103,0,0,10000,0,1,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,知神サリャク像を観察せよ！,"シャーレアンの歴史を
解説してもらうため
サリャク像の細部を観察せよ",,知神サリャク像の細部を観察する,,,,,,,,観察する,30,20,ev_snipe_clic0f,,,,9015599,0,5500,0,0,30,20,50,40,0,20,False,False
54,9019765,111,0,0,6000,0,1,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,9016808,9016811,9016812,9016975,9020884,9020885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,レポリットの数を確認しろ！,"「どれだけレポリット」ゲームに
つき合うことになった
レポリットを探し、その数を確認しろ",,レポリットの数を確認する,,,,,,,,確認する,35,35,ev_snipe_clic0f,,,,9016807,30,2000,0,0,10,12,30,30,0,20,False,False
55,9023738,112,50,0,5500,0,1,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ホレア・カンピを監視しろ！,"ホレア・カンピで
現地人らしき青年が目撃されたらしい
彼の姿を確認しろ",,現地人らしき青年を確認する,,,,,,,,確認する,20,15,ev_snipe_clic0f,,,,9023743,0,4250,0,0,20,5,20,25,0,10,False,False
56,9031109,113,53,0,10000,0,1,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,興奮状態の創造生物を吹き矢で鎮めよ！,"睡眠の呪法を込めた吹き矢で
走り回っている創造生物を眠らせたい
興奮状態の創造生物に、吹き矢を当てろ",,創造生物に吹き矢を当てる,,,,,,,,吹き矢を放つ,35,35,ev_snipe0cf,ev_snipe_hit0f,ev_snipe_mis0f,,9031095,0,0,0,0,50,30,80,80,0,20,False,False
57,9221835,114,0,0,20000,0,1,9221836,115,0,0,20000,0,1,9221838,116,0,0,20000,0,1,9260021,117,0,0,20000,0,0,9260022,118,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ヒルディブランドを観察せよ！,"昏睡状態の容態を診るため
ヒルディブランドの細部を観察せよ",,ヒルディブランドの細部を観察する,,,,,,,,観察する,0,0,ev_snipe_clic0f,,,,9221834,0,50,0,0,40,20,40,90,0,20,False,False
58,9327642,119,0,0,3500,0,1,9327643,122,0,0,3500,0,0,9327644,123,0,0,3500,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,9327645,9327646,9327647,9327648,9327649,9327655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UFOを発見しろ！,"嘆きの海 南で目撃された
UFOを発見しろ",,UFOを発見する,,,,,,,,観察する,35,35,ev_snipe_clic0f,,,,9327640,0,4500,0,0,20,9,30,30,0,20,False,False
59,10155408,124,0,0,6900,0,1,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,異変がないか調べろ！,"バーニングウォールで
異変がないか調べろ",,異変を調べる,,,,,,,,観察する,20,15,ev_snipe_clic0f,,,,10155403,0,3700,0,0,5,57,16,31,0,10,False,False
60,10334960,125,0,0,20000,0,1,10334961,126,0,0,20000,0,1,10334962,127,0,0,20000,0,1,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,10839350,78,2,0,0,0,0,0,0,0,0,0,神輿を観察せよ！,"ハヌハヌ族が祭りに使う
神輿を観察して破損状況を調べろ",,神輿を調べる,,,,,,,,観察する,0,0,ev_snipe_clic0f,,,,10334932,0,100,0,0,20,25,27,25,0,10,False,False
61,10339679,128,0,0,20000,0,1,10339735,129,0,0,20000,0,1,10339736,130,0,0,20000,0,1,10764673,134,0,0,20000,0,1,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,10339681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,釉薬の工房内を観察しろ！,"壺匠のカーヘの望みを推理するため
釉薬の工房内を観察せよ",,釉薬の工房内を観察する,,,,,,,,観察する,0,0,ev_snipe_clic0f,,,,10339656,0,0,0,0,25,15,70,70,0,10,False,False
62,10386698,131,0,0,4500,0,1,10386701,133,0,0,4500,0,0,10386706,132,0,0,4000,0,0,10676023,132,0,0,3000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,10386699,10386702,10386703,10386704,10386705,10773945,10773949,0,0,0,0,0,0,0,0,0,0,0,0,0,星戦士団の兵士を探せ！,"ジャスティス・Ｒを追っていったという
星戦士団の兵士を探して確認しろ",,星戦士団の兵士を探して確認する,,,,,,,,確認する,15,10,ev_snipe_clic0f,,,,10384388,0,9300,0,0,5,15,10,70,0,10,False,False
63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,False,False
64,10516781,138,0,0,20000,0,1,10517930,139,0,0,20000,0,1,10516782,140,0,0,20000,0,1,10517929,141,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,横たわる兵士を観察せよ,"ゾラージャ軍の勢力を分析するため、
横たわる兵士を観察せよ",,横たわる兵士を観察する,,,,,,,,観察する,0,0,ev_snipe_clic0f,,,,10510499,0,0,0,0,10,30,45,25,0,20,False,False
65,10562666,142,0,0,20000,0,1,10562669,143,0,0,20000,0,1,10562670,144,0,0,20000,0,1,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,青燐水関連設備を観察せよ！,"定期点検を手伝うため
青燐水関連設備を観察せよ",,青燐水関連設備を観察する,,,,,,,,観察する,0,0,ev_snipe_clic0f,,,,10562671,0,1000,0,0,20,10,38,38,0,20,False,False
66,10805073,145,0,0,20000,0,1,10805074,146,0,0,20000,0,1,10805075,147,0,0,20000,0,1,10805076,148,0,0,20000,0,0,10805077,149,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,双頭像を観察せよ！,"マムークについて知るため
双頭像の細部を観察せよ",,双頭像の細部を観察する,,,,,,,,観察する,0,0,ev_snipe_clic0f,,,,10805071,0,0,0,0,30,5,45,40,0,10,False,False
67,11654632,150,0,0,3000,0,1,11654634,152,0,0,3000,0,0,11654637,153,0,0,7000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,11654633,11654635,11654638,11654639,11654636,11655591,11655592,0,0,0,0,0,0,0,0,0,0,0,0,0,要救助者を発見せよ！,"沖合で人が溺れているらしい
要救助者を捜索せよ",,要救助者を捜索する,,,,,,,,確認する,15,15,ev_snipe_clic0f,,,,11612906,0,5100,0,0,28,12,80,38,0,10,False,False
