#,Description,Item,GatheringItemLevel,Unknown2,TerritoryType,Unknown0,FishingRecordType,Unknown1,IsVisible
20176,細長い魚体で海底を這いながら泳ぎ、同じく岩礁域に棲息する小魚を主食とする。ゆったりとした動きで、体色以外は虎には似ない,36553,500,6000,37,0,12,False,True
20177,体内の浮袋の振動が「ほうぼう」との鳴き声に似て聞こえることから呼ばれる。大きな胸ビレと浮袋により広い深度を自在に泳ぐ,36554,510,6000,38,0,10,False,True
20178,紅玉海に棲息するナマコのアルビノ種。幸運が訪れる縁起物とされ、イサリ村ではクガネ商人が村の1年分の収入で買い付けた逸話が残る,36555,520,6000,38,0,10,False,True
20179,身が雪のように白いことから鱈の字で呼ばれる魚。季節により無二江の汽水域にも移動し、寒冷な水温を好んで泳ぐことで知られる,36556,500,6000,38,0,11,False,True
20180,鮮やかな青と黄色の体色の頭部に、冠のような筋が覆う。名の通り気位が高く君子めいた性格で、飼育の際は混泳に向かない,36557,520,6000,38,0,11,False,True
20181,鎧のごとき外皮と牙を持ち、他の生物をよせつけない。伝承では、無法な海賊からイサリ村を守り命を落とした漁師が転じた姿だとされる,36558,520,6000,38,0,12,False,True
20182,鮮やかな藍青色の体皮を持つ大型のサメ。外洋から回遊し、紅玉海では葦原を切って湾の奥地にまでやってくることから呼ばれる,36559,527,6000,38,0,12,False,True
20183,鉱物質な背の棘は、獄之蓋由来の海底の熱で鱗が硬質化したもの。仙窟の衛士の名の通り、噛み切れないほどの硬い外皮で捕食者を威嚇する,36560,510,6000,39,0,10,False,True
20184,東方の神話に登場する福徳円満を司る僧侶の、ふっくらとした姿を思わせる魚。紅玉海沿岸の漁村では、慶事に鍋料理でふるまわれる,36561,520,6000,39,0,10,False,True
20185,鍋蓋のような円形の魚体を持つ。熱水を好み海底の噴出孔に集まることから名がついたが、数百度にもなる熱水は到底蓋をできないようだ,36562,520,6000,39,0,11,False,True
20186,うちわ型の大きな膜状部を持つが、通常の遊泳時は身に沿って閉じられている。外敵との接触時のみ開閉し、身体を大きく見せ威嚇する,36563,527,6000,39,0,11,False,True
20187,西方でワフーと呼ばれる魚の仲間で、東方の海域を広く回遊する。少数で群れを作り、季節ごとに棲家を変えつつ移動していく,36564,510,6000,39,0,12,False,True
20188,梅や鶯に喩えられる美しい体色から、高級魚として人気がある。春の産卵期に浅瀬に現れるため、春の魚としても親しまれている,36565,510,6000,39,0,12,False,True
20189,サベネア島のアキャーリ周辺で名物として好まれる魚。油漬けや煮込みなどに加工され、近東からの輸出品としても知られている,36528,534,6000,40,0,25,False,True
20190,棲息域のサンゴ礁特有の石灰質を摂取し、赤い体色を持つ。外敵の危険を感じると自身の内臓を飛び出させ、敵の目を欺く習性がある,36529,540,6000,40,0,25,False,True
20191,水中のエーテル流を掴むことに鋭敏な、大きな背ビレが特徴。繁殖期には背ビレを用いてエーテルの濃い場所を探し産卵する,36530,540,6000,40,0,26,False,True
20192,サベネア島近海の島嶼部に分布する。東方で知られるハタの近縁種とされ、南国の美しい海を好んで棲まうことから「楽園」と呼び表される,36531,534,6000,40,0,26,False,True
20193,太守の名を冠す大蛇のような深海魚。ラザハンの太守一族の祖が竜を退けたという伝説になぞらえ、細長い魚体から喩えて呼ばれる,36532,534,6000,40,0,27,False,True
20194,南洋の美しい海を映したような体色から呼ばれる。しかし死後には黒く色が沈むため、体皮は加工品としては用いられない,36533,547,6000,40,0,27,False,True
20195,海中を雲のように漂うクラゲ。ラザハン太守が棲まう宮殿が「雲の使者」を意味する名で呼ばれることから、その名が付いた,36534,547,6000,41,0,25,False,True
20196,銀色の鱗をゆらして小刻みに泳ぐ姿は、ラザハンの酒場で踊る踊り子の衣装を思わせる。バザールでは観賞魚としての人気も高い,36537,534,6000,41,0,25,False,True
20197,岩や海藻の陰を好む温厚な魚。白く柔らかい魚身が様々な料理に用いられるほか、肝や卵巣などの内臓も余すことなく食される,36536,547,6000,41,0,26,False,True
20198,「生命力」を意味する名を持つ海水魚。50年以上を生きることもあり、サベネア島では長寿の象徴の縁起物として好まれる,36539,547,6000,41,0,26,False,True
20199,遠洋から回遊し、サベネア島近海では海水温から体色を合金のような深い鋼色に変える。錬金術師たちの郷で精錬される合金にちなみ呼ばれる,36538,540,6000,41,0,27,False,True
20200,恐ろしげな見た目に反して性格は温厚だが、襲われると豹変して獰猛になる。ヒレが高級食材として流通するため、漁師たちは命がけで挑むという,36547,560,6000,41,0,27,False,True
20201,サベネア島で聖人と崇められる聖仙アガマが、水辺に残した手形から生じたとされる海老。邪を祓うシンボルとして現地民に好まれる,36540,540,6000,42,0,25,False,True
20202,鮮やかな朱色の頭部と、縞模様の尾ビレが特徴の熱帯魚。酔っ払って鼻を赤く染めた僧侶が、幻泉に落ちて転じた姿とされる,36541,547,6000,42,0,25,False,True
20203,大きく湾曲した薄い魚体を、寺院の僧兵が携帯した鉈状の刀に喩えて呼ばれる。泉の底で泳ぐ姿は、水底に沈んだ刀が浮かび上がるよう,36542,540,6000,42,0,26,False,True
20204,群泳する姿は熟したアームラの果実が揺れるかのよう。産んだ卵を口内で保護する繁殖法を取り、果実の種を咥えるようにして過ごす,36543,547,6000,42,0,26,False,True
20205,細長い魚体をくねらせ、まるでジャングルの木の根が水中で蠢いているかのように擬態して泳ぐ。木の枝で燻して焼くと美味,36544,534,6000,42,0,27,False,True
20206,大きな目玉が並んだような複雑な模様と、暗所では玉虫色に輝くような鱗の色を持つ。数ヤルム程にも成長し、熱帯の池沼を悠然と泳ぐ,36545,554,6000,42,0,27,False,True
20207,海底の岩陰で小石に擬態して過ごす小さなカニ。殻も厚く可食部は少ないが、よいダシが取れるとして海賊たちの汁ものには欠かせない,36566,534,6000,43,0,10,False,True
20208,海老に似た細長い魚体に朱色の斑点を持ち、顔は蛙に似る。コウジン族の間では、斑点の数で漁獲量から恋までを見る占いが人気だとか,36567,540,6000,43,0,10,False,True
20209,顕著に高い体高の菱形の身体を持ち、深い赤色の体色を持つ。群れで泳ぐと水中に赤い瓦を並べたようだとして、漁師たちに親しまれている,36571,547,6000,43,0,11,False,True
20210,瑠璃洋から紅玉海にかけて広く棲息し、各地で様々な異名を持つ。魚味は淡白だが歯ごたえがあり、濃厚な風味がある魚卵も人気,36569,540,6000,43,0,11,False,True
20211,コウジン族たちが騎獣にするシマエイとも近縁種。白く透き通った風格ある魚体が仙人の座所であるようだとして、神聖視されてきた,36570,554,6000,43,0,12,False,True
20212,螺旋状に歯が渦巻いた顎を持つ。閉じきることができず露出させた下顎を円刀やノコのように振り回し、格闘した相手を捕食する,36581,560,6000,43,0,12,False,True
20213,タツノオトシゴに近い仲間だが、身体は凹凸がなく筒状。身体を縦にして泳ぐことで、海藻などに擬態していると考えられている,36572,540,6000,44,0,10,False,True
20214,主にサンゴ礁で暮らす鮮やかな体色の魚。その柄がゼッキ島に住む鬼の纏う衣のようだとして、夜叉の名で呼ばれるようになった,36575,554,6000,44,0,10,False,True
20215,菱形の薄い身体は、海水面に向く側が茶褐色、海底側に向く腹面は白い。同種に比べ稀に巨大な個体がみられ、その大きさは5ヤルムにもなる,36574,534,6000,44,0,11,False,True
20216,全身に骨質の突起が並び、腹部には吸盤状のヒレを持つ。あまり泳ぎは得意でなく、腹ビレを用いて海底の岩などにしがみついて過ごす,36577,560,6000,44,0,11,False,True
20217,東方に伝わる神話では、神々が国造りの際にこのサメのノコギリを借り、最初の社を作ったとされる。大工たちには縁起物として人気が高い,36576,554,6000,44,0,12,False,True
20218,常に獲物を狙って泳ぎ回り、身の丈ほどもある魚や頑丈な甲殻類を捕食する。美しいヒレは泳ぐほど水中のエーテルを捉えて輝くという,36579,547,6000,44,0,12,False,True
20219,同種の魚が持つ毒袋に、塩湖の湖底に堆積した炭酸塩鉱物を溜め込む。干物にすると乾燥剤になるため、ギラバニアでは納棺の際に用いられる,36582,540,6000,45,0,19,False,True
20220,大きな胸ビレは、塩分濃度の層の違いをかき分け泳ぐのに特化している。湖底の水圧を物ともしない速さは、投擲したダガーが飛ぶよう,36583,547,6000,45,0,19,False,True
20221,白く結晶化した塩を扁平な全身に纏い、湖底の岩に擬態する。大小の結晶は、水晶や真珠で飾った王族の扇のようだと呼ばれるほど,36584,547,6000,45,0,20,False,True
20222,白い魚体に黒色斑を持つ。湖底を肉食獣かのような速度で移動するが、暗い湖底で視力が鈍り、獲物を見つけること自体は得意でない,36585,534,6000,45,0,20,False,True
20223,塩湖の豊富なミネラル分により、大型に成長したイカ。魚身の栄養から地元のハイランダー族に好まれるが、いかんせん塩辛い,36586,534,6000,45,0,21,False,True
20224,張り出した頭部の両端に眼を持ち、広い視界で湖底をくまなく見渡す。狙った獲物はどこまでも追いかけ喰らい尽くす、塩湖の支配者,36587,554,6000,45,0,21,False,True
20225,黒白の胴の全体に空色の細かい斑点が並ぶ。眼の位置を惑わせるような大きな黒斑も持ち、実際にエーテル器官が集中していると考えられる,36568,510,6000,39,0,11,False,True
20226,侍の変わり兜を思わせる頭部が特徴。実際この魚の頭蓋を兜として用いようとした武人もいたが、刀相手にはあっけなく割れてしまったという,36578,520,6000,46,0,12,False,True
20227,砂やサンゴ礁に紛れて暮らし、稀に頭部の先端に持つ白い矢型の模様をひょこりと覗かせる。チンアナゴに比べれば「狆」に似ている,36573,527,6000,46,0,10,False,True
20228,歯の鋭さから「剣の輝き」との名を持つ獰猛な大型古代魚。力強い泳ぎで海面近くを素早く飛ぶように動き、魚や海鳥までをも捕らえる,36546,554,6000,47,0,27,False,True
20229,海底を好んで暮らす、ゆったりとした動きのサメ。深海魚にしては硬い皮膚を持つが水揚げすればさほどではなく、鎧とは名ばかりである,36580,560,6000,43,0,12,False,True
20230,テブケイーク島周辺のサンゴ礁等に棲息する小型の熱帯魚。雄は青と黄色の鮮やかな婚姻色を持ち、黒に近い地味な色の雌に求愛する,36535,560,6000,47,0,25,False,True
20231,塩湖に住むイカ類のうち、小型で墨袋が大きな種。高級インクとしてギラバニアで重宝される。塩湖のミネラルを多分に含み、舐めると塩辛い,36659,495,6000,48,0,20,False,True
20232,貝殻の内外は、神話で極光の女神にも喩えられる美しい輝きを放つ。螺鈿細工の素材として有名で、食器を飾れば料理もさらに美味になるほど,36661,500,6000,49,0,10,False,True
20233,ケンの島近辺に棲息する淡水魚。水温が下がると体内エーテルを活性化させ発熱する。常にじんわりと温かく、捌いた魚身も同様の保温性がある,38811,500,6000,50,0,23,False,True
20234,桜色に澄んだ殻体を持つ二枚貝。春の花の花弁を思わせる貝殻を、姿見の湖に棲息するジェナーナの涙粒になぞらえ、妖精たちに名付けられた,38813,520,6000,51,0,22,False,True
20235,銅が酸化した緑青の色のような、金属的なまだら模様の輝きを持つ。鱗はブロンズレイクの水質に含まれる稀少金属が含まれるとされる,38939,600,6000,52,0,29,False,True
20236,湖底の石と石の間を、跳ね飛ぶように泳ぐ魚。この独特の泳法は、小魚や海老などの意表をついて捕食するための技なのだという,38837,534,6000,52,0,29,False,True
20237,黒褐色の細長い魚体は、使い込まれた銅製品のような滑らかさ。とある槍術士が死んだ戦友の愛槍を湖に捧げたところ、命を得たとの伝承が残る,38838,534,6000,52,0,30,False,True
20238,「ピーコックバス」と総称される魚種のひとつで、湖の色を映したかのような緑色の大縞が特徴。ブロンズレイク刺突漁の名物魚の1匹である,38839,540,6000,52,0,30,False,True
20239,深緑から銅褐色へと揺らぐ体色が特徴的なトラウト。身は鮮やかな紅色で、体色が濃いほど魚味も豊かであるとして漁師たちの人気が高い,38840,547,6000,52,0,31,False,True
20240,大型の捕食動物でありながら生態系を乱さず、「想定外の捕食者」との学名を持つ。高い知能で周囲の環境との共栄関係を築いているとされる,38841,600,6000,52,0,31,False,True
20241,サイバイ洞、すなわち採貝の洞との名の由来となった貝。工芸品の素材としてスイの民には古くから知られており、胡粉に加工すると美しい虹色を生む,41060,510,6000,53,0,10,False,True
20242,オパールの遊色模様のように輝く鱗を持ち、泳ぐ宝石とも呼ばれる。見ているだけで癒やされるとして、観賞魚の愛好家たちにも人気が高い,41062,540,6000,54,0,29,False,True
20243,カーヴァーフー湖に棲息する素朴な魚。同種の魚はトラル大陸各地に広く分布するが、これこそが最古の種であるという,43803,645,7000,55,0,32,False,True
20244,大きな眼がヨカフイ族に似る。両者を結ぶ伝承があるのかと思いきや特になく、理の院の研究者は肩透かしを喰らったらしい,43804,645,7000,55,0,32,False,True
20245,ヨカフイ族が石材を削った際に生じた石片が転じたとされる魚。湖底の岩と色が似るため、捕食者に狙われにくい,43805,650,7000,55,0,33,False,True
20246,サメのような鋭い背ビレを持つ淡水魚。オルコ・パチャは古くは海であったとされるため、陸封されたサメの子孫とする説もある,43806,645,7000,55,0,33,False,True
20247,複雑な色彩の鱗を持つ淡水魚。ヨカフイ族は「土深くから夜空の遠くまであまねく全ての色を身に映した魚」との名で呼ぶ,43807,655,7000,55,0,34,False,True
20248,古くよりカーヴァーフー湖で生き続ける古代魚。伝説に「魂の導き手」として登場する魚との関連を指摘する学者もいる,43808,660,7000,55,0,34,False,True
20249,墨で線を引いたような縞模様を持つ魚。縞模様の数が異なる個体が確認されており、別種とすべきか論争が絶えない,43809,650,7000,56,0,35,False,True
20250,リガカの潟の深部を鮮やかに彩る小型の淡水魚。水草が茂る中を群れで泳ぐ姿は、満開に咲き誇る花樹を連想させる,43810,645,7000,56,0,35,False,True
20251,モブリン族が戯れに作った、不格好な焼き物が生を受けた姿ともされる。その伝承の影響か一部の陶芸愛好家に人気が高い,43811,650,7000,56,0,36,False,True
20252,炎のように赤くきらめく魚。盗賊が追手をまこうと水中に落とした松明が、そのまま泳ぎ去った姿とも語られる,43812,655,7000,56,0,36,False,True
20253,イフイカ・トゥム流域に棲息するコロソマ。ピピラに似た魚体を持つのは、共食いをしない性質を利用した生存戦略らしい,43813,665,7000,56,0,37,False,True
20254,オレンジ色にきらめく尾ビレは、水中でも炎のように際立つ。同じく炎を宿すとされる魚「悪友の灯火」とは良からぬ関係らしい,43814,660,7000,56,0,37,False,True
20255,美しい虹色の鱗と桃色のヒレが特徴的な淡水魚。大虹から生まれた姉妹とされ、水中にも七色の橋を生じさせる,43815,660,7000,57,0,35,False,True
20256,吸盤のように伸びる口吻が特徴的な小型魚。味は淡白だが、よく釣れるため地元民にとって重要な食料となっている,43816,645,7000,57,0,35,False,True
20257,赤く熱された木炭のような赤い縞を持つウナギ。実際、体内にある魔力器官で発熱しているらしく、ほんのり温かい,43817,655,7000,57,0,36,False,True
20258,虹色に偏光する美しい鱗を持つが、極めて攻撃的で観賞用には不向き。獲物と見れば群れで襲いかかって喰らい尽くす,43818,650,7000,57,0,36,False,True
20259,柔らかな水底を好む巨大ナマズ。成長すると3ヤルムほどにも成長するため、次第に寝床の場所取りは困難になる,43819,650,7000,57,0,37,False,True
20260,数匹集まると水底に大輪の花が咲いたようにも見える、鮮やかな色のピラルク。その花を求めて溺れ死んだ者もいるとか,43820,665,7000,57,0,37,False,True
20261,尾部に濃い墨色の模様を持つため、尾ビレが二股にも見える。それゆえ「足持つ魚」とも呼ばれ、気味悪がる者も少なくない,43821,665,7000,62,0,36,False,True
20262,古くはイフイカ・トゥム流域に広く棲息していたとされる巨大ワニ。今でもリガカの潟に頂点捕食者として君臨している,43822,655,7000,62,0,37,False,True
20263,青い外殻は陥没湖の水色に馴染むため適応した姿。茹でると真っ赤な色に変わり、柔らかな殻ごと食すことができる,43823,660,7000,58,0,38,False,True
20264,厚みのある背ビレが鶏冠を持つマムージャ族のよう。その風貌から、かつてはシュバラール族に忌み嫌われていた,43824,645,7000,58,0,38,False,True
20265,陥没湖の深くを潜航する大きな亀。長い時をかけて一帯の水路を知り尽くしているとされ、ときに繋がった他の湖にも赴く,43825,655,7000,58,0,39,False,True
20266,体表の縞模様と長い口髭が特徴的な淡水魚。素早く獲物を捕食する姿から、凄腕の狩人ヴァイパーに喩えられる,43826,655,7000,58,0,39,False,True
20267,ウトォームの地平線固有のワニ。稀に水辺に現れて穏やかに日光浴する姿が目撃されるが、安易に近づくと後悔することに,43827,665,7000,58,0,40,False,True
20268,本来の体色は薄いが、鱗に苔をまとわせることで濃緑色に見える。これはワニに擬態することで身を守るためと推測される,43828,660,7000,58,0,40,False,True
20269,陽光が届く場所を好む小型淡水魚。鱗に微細な結晶を付着させており、光を反射させることで捕食者の目を欺くらしい,43829,670,7000,59,0,38,False,True
20270,その大きな目から慧眼の持ち主とされ、周辺集落では皿に置いたこの魚が跳ねた回数から未来を占う儀式も行われる,43830,670,7000,59,0,38,False,True
20271,ひだ飾りのような豊かなヒレが慶事に用いられる衣装に似るとして、イクブラーシャで珍重される魚。縁起物として食される,43831,680,7000,59,0,39,False,True
20272,イブルクに似た顔つきの巨大ナマズ。普段は温厚だが、獲物を見つけると突進し、仕留めるまで頭突きを繰り返す,43832,675,7000,59,0,39,False,True
20273,「ピーコックバス」と総称される魚種のひとつで、赤褐色の体色と斑紋が特徴。年齢を重ねるほど、斑紋の数が増えるという,43833,690,7000,59,0,40,False,True
20274,金色の大型魚。幻の黄金郷への導き手とする伝承から、その姿を求めて陥没湖に潜る者が古くより後を絶たなかった,43834,685,7000,59,0,40,False,True
20275,筋状の黒い模様が特徴的で、その姿は葉に喩えられる。ただし、彼らが好んで食べるのは葉ではなく、水に落ちた虫らしい,43835,675,7000,60,0,38,False,True
20276,ヤクテル樹海上層域で陽光を浴び、黄金の鱗を手にした眩しい魚。古くは卓上灯として集落で飼育されたという,43836,680,7000,60,0,38,False,True
20277,強力な発雷器官を持つウナギ。雷魔法に匹敵する力を放つため、刺突漁で狙う際には細心の注意が求められる,43837,670,7000,60,0,39,False,True
20278,ヤクテル樹海に棲息するヒレの長い淡水魚。地元民は、このヒレは髭であると主張するが、その証拠は見つかっていない,43838,675,7000,60,0,39,False,True
20279,丈夫で厚い金色の鱗は、かつては通貨にも用いられた。武具を装飾する素材としても珍重され、シュバラール族に愛好される,43839,685,7000,60,0,40,False,True
20280,鋭い牙を持ち、魚のみならず水に落ちた獣すら食い殺す。肉食獣ブラーシャが死後に生まれ変わった存在だという伝承も,43840,690,7000,60,0,40,False,True
20281,鮮血を意味するイクラシュの名が示すとおり、血を好む甲殻類。獲物の血を鋏に蓄積させ、飢えたときに吸うという,43841,690,7000,63,0,38,False,True
20282,マムージャ族が騎獣として使役するウィヴルに似た大型の魚。一説にはかつての戦時に逃走したウィヴルが、水棲と化した姿だという,43842,690,7000,63,0,40,False,True
20283,小型ながら優れたエーテル蓄積器官を持つ淡水魚。溜め込んだエーテルで魔法的に水を操り、素早く泳ぐという,43843,680,7000,61,0,41,False,True
20284,穏やかな湖の環境に馴れ、退化したヒレで小刻みに泳ぐ小型の淡水魚。ヘイザ・アロたちの間では懸命さの象徴とされる,43844,670,7000,61,0,41,False,True
20285,サカ・トラルの広い水域を、季節に伴い移動する回遊魚。この魚を祖霊として、その移動とともに旅するヘイザ・アロ族の一派もあるという,43845,685,7000,61,0,42,False,True
20286,ニーケレピ川流域で広く目撃される中型の淡水魚。生臭く食用には向かないが、活動的で釣りや漁の対象としては人気がある,43846,680,7000,61,0,42,False,True
20287,長い口吻は、釣り上げて乾かすと針のように尖る。ヤータナネ草地で流行するダーツは、この魚を投げる遊びから生まれた,43847,690,7000,61,0,43,False,True
20288,「朝の湖」と呼ばれるトーリ湖の水底に残った、真夜中の残滓のような暗い体色の大型魚。とにかく目立つことを嫌う,43848,675,7000,61,0,43,False,True
20289,,0,0,0,0,0,0,False,False
20290,,0,0,0,0,0,0,False,False
20291,,0,0,0,0,0,0,False,False
20292,,0,0,0,0,0,0,False,False
20293,,0,0,0,0,0,0,False,False
20294,,0,0,0,0,0,0,False,False
20295,,0,0,0,0,0,0,False,False
20296,,0,0,0,0,0,0,False,False
20297,,0,0,0,0,0,0,False,False
20298,,0,0,0,0,0,0,False,False
20299,,0,0,0,0,0,0,False,False
20300,,0,0,0,0,0,0,False,False
20301,,0,0,0,0,0,0,False,False
20302,,0,0,0,0,0,0,False,False
20303,,0,0,0,0,0,0,False,False
20304,,0,0,0,0,0,0,False,False
30000,,17835,290,0,10000,0,44,False,False
30001,,17836,290,0,10000,0,44,False,False
30002,,17951,260,0,10000,0,44,False,False
30003,,26744,425,0,10000,0,44,False,False
30004,,26745,425,0,10000,0,44,False,False
30005,,29573,290,0,10000,0,44,False,False
30006,,29574,290,0,10000,0,44,False,False
30007,,29578,290,0,10000,0,44,False,False
30008,,29579,290,0,10000,0,44,False,False
30009,,29581,290,0,10000,0,44,False,False
30010,,29589,290,0,10000,0,44,False,False
30011,,36611,560,0,10000,0,44,False,False
30012,,36612,560,0,10000,0,44,False,False
30013,,43556,690,0,10000,0,44,False,False
30014,,43557,690,0,10000,0,44,False,False
