#,Singular,Plural,Name,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article,Unknown1,Quest,Icon,Action,StackSize,Category,CastTime,CastTimeline,Timeline
2000840,絶霊体の壺,絶霊体の壺,,0,0,0,1,0,0,False,66498,22603,1,1,1,3,0,0
2000841,重い絶霊体の壺,重い絶霊体の壺,,0,0,0,1,0,0,False,66503,22603,1,1,1,3,0,0
2000842,ブリセル宛の書簡,ブリセル宛の書簡,,0,0,0,1,0,0,False,66516,25918,1,1,1,3,0,0
2000843,特別渡航許可証,特別渡航許可証,,0,0,0,1,0,0,False,66497,26153,1,1,1,3,0,0
2000844,形見の指輪,遺品の指輪(仮) ,,0,0,0,1,0,0,False,66484,54403,1,1,1,3,0,0
2000845,ワイルドホッグの厚肉,ワイルドホッグの肉(仮),,0,0,0,1,0,0,False,66546,25153,1,5,1,3,0,0
2000846,オーディン調査報告書,報告書(仮),,0,0,0,1,0,0,False,66548,26151,1,1,1,3,0,0
2000847,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000848,ブヨブヨの刺身,クラゲの刺身(仮),,0,0,0,1,0,0,False,66570,25156,1,8,1,3,0,0
2000849,ミミドア式耳栓,ミミドア式耳栓,,0,0,0,1,0,0,False,66503,25919,1,1,1,3,0,0
2000850,帝国軍制式剣,帝国軍制式剣,,0,0,0,1,0,0,False,66054,30407,1,1,1,3,0,0
2000851,商品の包み,オディネル宛の荷物(仮),,0,0,0,1,0,0,False,66362,23001,1,1,1,3,0,0
2000852,特級のブランデー,お詫びの品(仮),,0,0,0,1,0,0,False,66459,25057,1,1,1,3,0,0
2000853,奪われた調査記録,調査資料(仮),,0,0,0,1,0,0,False,66531,26153,1,1,1,3,0,0
2000854,丈夫な荒縄,ロープ(仮),,0,0,0,1,0,0,False,66532,26103,1,1,1,3,0,0
2000855,サボテンの薬茶,サボテンの薬茶,,0,0,0,1,0,0,False,66295,24406,1,3,1,3,0,0
2000856,オルシュファンの封書,デュランデル家への紹介状,,0,0,0,1,0,0,False,66460,25918,1,1,1,3,0,0
2000857,シュラウドアップル,お供えリンゴ(仮),,0,0,0,1,0,0,False,66305,25308,1,2,1,3,0,0
2000858,フランセルの封書,書状その2(仮),,0,0,0,1,0,0,False,66460,25918,1,1,1,3,0,0
2000859,サボテン酒,サボテン酒,,0,0,0,1,0,0,False,66317,24404,1,2,1,3,0,0
2000860,カラクールの鮮血,タウルス呼び寄せ（仮）,,0,0,0,1,0,0,False,66451,22601,1,1,1,3,0,0
2000861,無残な死体,無残な死体,,0,0,0,1,0,0,False,66335,26024,1,1,1,3,0,0
2000862,臭い胃袋,胃袋(仮),,0,0,0,1,0,0,False,66343,22602,1,1,1,3,0,0
2000863,鋼のヘラ,貝を剥がすための道具(仮),,0,0,0,1,0,0,False,66373,35403,1,3,1,3,0,0
2000864,ゴブリンチーズ,ゴブリンチーズ,,0,0,0,1,0,0,False,66368,24451,1,1,1,3,0,0
2000865,アーゼマローズの花束,白い花束(仮),,0,0,0,1,0,0,False,66508,25023,1,1,1,3,0,0
2000866,血塗られた書簡,血塗られた書簡,,0,0,0,1,0,0,False,66476,26151,1,1,1,3,0,0
2000867,銀色の指輪,形見の指輪(仮),,0,0,0,1,0,0,False,66431,54403,1,1,1,3,0,0
2000868,スレッジハンマー,バールのようなもの(仮),,0,0,0,1,0,0,False,66525,38052,1,3,1,3,0,0
2000869,黒渦団の補給物資,船に積む荷物2(仮),,0,0,0,1,0,0,False,66562,21003,1,1,1,3,0,0
2000870,黒渦団の補給物資,船に積む荷物3(仮),,0,0,0,1,0,0,False,66562,21003,1,1,1,3,0,0
2000871,コボルドプリーストの鉄兜,コボルドNM兜（仮),,0,0,0,1,0,0,False,66401,21002,1,1,1,3,0,0
2000872,邪眼の涙,邪眼の涙,,0,0,0,1,0,0,False,0,20662,1,99,1,3,0,0
2000873,ボムの薬指,ボムの薬指,,0,0,0,1,0,0,False,0,22623,0,99,1,3,0,0
2000874,大炎輝石,大炎輝石,,0,0,0,1,0,0,False,0,21468,0,99,1,3,0,0
2000875,フレイムドレイクの可燃液,フレイムドレイクの可燃液,,0,0,0,1,0,0,False,0,20641,0,99,1,3,0,0
2000876,ホワイトウルフの粗皮,ホワイトウルフの粗皮,,0,0,0,1,0,0,False,0,22018,0,99,1,3,0,0
2000877,ナパームの小指,ナパームの小指,,0,0,0,1,0,0,False,0,22623,1,99,1,3,0,0
2000878,柔らかな羊肉,柔らかな羊肉,,0,0,0,1,0,0,False,0,25153,1,99,1,3,0,0
2000879,植生調査用の土,植生調査用の土,,0,0,0,1,0,0,False,0,21464,0,99,1,3,0,0
2000880,ヒッポグリフのモモ肉,ヒッポグリフのモモ肉,,0,0,0,1,0,0,False,0,25152,1,99,1,3,0,0
2000881,ビアストのスジ肉,ビアストのスジ肉,,0,0,0,1,0,0,False,0,25153,1,99,1,3,0,0
2000882,アイススプライトの核,アイススプライトの核,,0,0,0,1,0,0,False,0,21266,1,99,1,3,0,0
2000883,隠された書簡,古代文字が刻まれた石,,0,0,0,1,0,0,False,65996,25906,1,3,1,3,0,0
2000884,新しい魔道書,新しい魔道書,,0,0,0,1,0,0,False,65996,26002,1,1,1,3,0,0
2000885,ク・リヒャの手紙,指示書,,0,0,0,1,0,0,False,65997,25918,1,1,1,3,0,0
2000886,活きのいいヘリング,魚,,0,0,0,1,0,0,False,65997,29010,1,1,1,3,0,0
2000887,特製のイールパイ,パイ,,0,0,0,1,0,0,False,65997,24305,1,1,1,3,0,0
2000888,硬貨の詰まった袋,宝石,,0,0,0,1,0,0,False,65997,26001,1,1,1,3,0,0
2000889,謎めいた革袋,スカーフ,,0,0,0,1,0,0,False,65997,25919,1,1,1,3,0,0
2000890,エルドギスのパレオ,袋,,0,0,0,1,0,0,False,65997,23301,1,1,1,3,0,0
2000891,秘蔵のワイン,酒,,0,0,0,1,0,0,False,65997,25057,1,1,1,3,0,0
2000892,小さな杖,小さな杖,,0,0,0,1,0,0,False,66252,32404,1,1,1,3,0,0
2000893,補修用の石材,補修用の石材,,0,0,0,1,0,0,False,0,22615,0,99,1,0,0,0
2000894,良質の補修用の石材,良質の補修用の石材,,0,0,0,1,0,0,False,0,22615,0,99,1,0,0,0
2000895,圧雪ブロック,圧雪ブロック,,0,0,0,1,0,0,False,0,29001,0,99,1,0,0,0
2000896,クルザス石灰岩,クルザス石灰岩,,0,0,0,1,0,0,False,0,22615,0,99,1,0,0,0
2000897,青霊銀鉱,青霊銀鉱,,0,0,0,1,0,0,False,0,21208,0,99,1,0,0,0
2000898,良質の青霊銀鉱,良質の青霊銀鉱,,0,0,0,1,0,0,False,0,21208,0,99,1,0,0,0
2000899,大氷壁の氷片,大氷壁の氷片,,0,0,0,1,0,0,False,0,20003,0,99,1,0,0,0
2000900,大氷壁の硬い氷片,大氷壁の硬い氷片,,0,0,0,1,0,0,False,0,20015,0,99,1,0,0,0
2000901,白鉄鉱,白鉄鉱,,0,0,0,1,0,0,False,0,21216,0,99,1,0,0,0
2000902,修繕用の石材,修繕用の石材,,0,0,0,1,0,0,False,0,22615,0,99,1,0,0,0
2000903,クルザスの凍土,クルザスの凍土,,0,0,0,1,0,0,False,0,21203,0,99,1,0,0,0
2000904,クルザスの永久凍土,クルザスの永久凍土,,0,0,0,1,0,0,False,0,21203,0,99,1,0,0,0
2000905,飛空戦艦の装甲材,飛空戦艦の装甲材,,0,0,0,1,0,0,False,0,20953,0,99,1,0,0,0
2000906,飛空戦艦の超硬合金,飛空戦艦の超硬合金,,0,0,0,1,0,0,False,0,20960,0,99,1,0,0,0
2000907,遺跡のクリスタル,遺跡のクリスタル,,0,0,0,1,0,0,False,0,20015,0,99,1,0,0,0
2000908,傷ついたアラガンストーン,傷ついたアラガンストーン,,0,0,0,1,0,0,False,0,21300,0,99,1,0,0,0
2000909,結晶化した根,結晶化した根,,0,0,0,1,0,0,False,0,20015,0,99,1,0,0,0
2000910,結晶化した幹,結晶化した幹,,0,0,0,1,0,0,False,0,20009,0,99,1,0,0,0
2000911,クルザスミント,クルザスミント,,0,0,0,1,0,0,False,0,25016,0,99,1,0,0,0
2000912,良質のクルザスミント,良質のクルザスミント,,0,0,0,1,0,0,False,0,25016,0,99,1,0,0,0
2000913,良質のオーク原木,良質のオーク原木,,0,0,0,1,0,0,False,0,22401,0,99,1,0,0,0
2000914,ショートウィード,ショートウィード,,0,0,0,1,0,0,False,0,25010,0,99,1,0,0,0
2000915,流木の枝,流木の枝,,0,0,0,1,0,0,False,0,22416,0,99,1,0,0,0
2000916,流木の幹,流木の幹,,0,0,0,1,0,0,False,0,22401,0,99,1,0,0,0
2000917,マダラカミキリ,マダラカミキリ,,0,0,0,1,0,0,False,0,27002,0,99,1,0,0,0
2000918,病に冒された樹皮,病に冒された樹皮,,0,0,0,1,0,0,False,0,22418,0,99,1,0,0,0
2000919,真っ直ぐな枝,真っ直ぐな枝,,0,0,0,1,0,0,False,0,22416,0,99,1,0,0,0
2000920,ハイランドチークの原木,ハイランドチークの原木,,0,0,0,1,0,0,False,0,22403,0,99,1,0,0,0
2000921,傷ついた樹皮,傷ついた樹皮,,0,0,0,1,0,0,False,0,22418,0,99,1,0,0,0
2000922,符号が刻まれた樹皮,符号が刻まれた樹皮,,0,0,0,1,0,0,False,0,22418,0,99,1,0,0,0
2000923,遺物の欠片,遺物の欠片,,0,0,0,1,0,0,False,0,21457,0,99,1,0,0,0
2000924,汚れたアラガンストーン,汚れたアラガンストーン,,0,0,0,1,0,0,False,0,21300,0,99,1,0,0,0
2000925,足場用の木材,足場用の木材,,0,0,0,1,0,0,False,0,22403,0,99,1,0,0,0
2000926,結晶化した下草,結晶化した下草,,0,0,0,1,0,0,False,0,20015,0,99,1,0,0,0
2000927,半結晶化した枝,半結晶化した枝,,0,0,0,1,0,0,False,0,22416,0,99,1,0,0,0
2000928,半結晶化した幹,半結晶化した幹,,0,0,0,1,0,0,False,0,22410,0,99,1,0,0,0
2000929,鋭い矢尻,矢（仮）,,0,0,0,1,0,0,False,66398,27241,1,3,1,3,0,0
2000930,石兵のソウルストーン,石兵のソウルストーン,,0,0,0,1,0,0,False,66510,21202,1,1,1,3,0,0
2000931,絶霊体の壺,絶霊体の壺,,0,0,0,1,0,0,False,0,22603,1,1,1,3,0,0
2000932,偏属性クリスタル,重い絶霊体の壺,,0,0,0,1,0,0,False,66510,20649,1,1,1,3,0,0
2000933,ドラゴン族の骨,ドラゴンの骨(仮),,0,0,0,1,0,0,False,66481,22202,1,1,1,3,0,0
2000934,ダラガブの小片,遺物(仮),,0,0,0,1,0,0,False,66530,25919,1,1,1,3,0,0
2000935,ラールガーの神符,ラールガーの神符,,0,0,0,1,0,0,False,66292,26151,1,1,1,3,0,0
2000936,ソウルクリスタル,発掘されたソウルクリスタル(仮),,0,0,0,1,0,0,False,0,20601,1,1,1,3,0,0
2000937,謎めいた魔石,フェアリーの宿る石(仮),,0,0,0,1,0,0,False,0,20601,1,1,1,3,0,0
2000938,謎めいた魔石,ア・トワ・カントの秘石(仮),,0,0,0,1,0,0,False,66615,26008,1,1,1,3,0,0
2000939,真新しい手袋,新品のグローブ(仮),,0,0,0,1,0,0,False,66618,21611,1,1,1,3,0,0
2000940,真新しい装束,新品のキュロット(仮),,0,0,0,1,0,0,False,66618,21611,1,1,1,3,0,0
2000941,真新しい革靴,新品のブーツ(仮),,0,0,0,1,0,0,False,66618,21611,1,1,1,3,0,0
2000942,真新しい装束,新品のサークレット(仮),,0,0,0,1,0,0,False,66618,21611,1,1,1,3,0,0
2000943,真新しい装束,新品のローブ(仮),,0,0,0,1,0,0,False,66618,21611,1,1,1,3,0,0
2000944,ア・トワ・カントの遺骨,壊れた聖櫃(仮),,0,0,0,1,0,0,False,66619,25055,1,1,1,3,0,0
2000945,竜眼の祈鎖,竜眼の祈鎖,,0,0,0,1,0,0,False,66476,21002,1,1,1,3,0,0
2000946,バッカスグレープの葉,ブドウの葉(仮),,0,0,0,1,0,0,False,66386,25016,1,1,1,3,0,0
2000947,クリスタルタワーの彫像,信仰のシンボル完成品(仮),,0,0,0,1,0,0,False,66531,21002,1,1,1,3,0,0
2000948,亡者の遺灰,試練達成の証(仮)の灰,,0,0,0,1,0,0,False,66591,22210,1,1,1,3,0,0
2000949,不思議なクリスタル,ナイトの証(仮),,0,0,0,1,0,0,False,0,20601,1,1,1,3,0,0
2000950,花蜜の香水,花蜜の香料(仮),,0,0,0,1,0,0,False,66505,20644,1,1,1,3,0,0
2000951,エーテル計測器,計測器(仮),,0,0,0,1,0,0,False,66597,21003,1,1,1,3,0,0
2000952,ニメーヤリリーの花束,花(仮),,0,0,0,1,0,0,False,66624,22627,1,1,1,3,0,0
2000953,ニメーヤリリーの花束,花(仮),,0,0,0,1,0,0,False,66626,22627,1,1,1,3,0,0
2000954,妖異の鮮血,lv45の魔物の血(仮),,0,0,0,1,0,0,False,66609,22601,1,1,1,3,0,0
2000955,イクサルの鮮血,イクサルの血（仮）,,0,0,0,1,0,0,False,66613,22601,1,1,1,3,0,0
2000956,コボルドの鮮血,コボルドの血（仮),,0,0,0,1,0,0,False,66613,22601,1,1,1,3,0,0
2000957,六識の鮮血,PC種族の血（仮）,,0,0,0,1,0,0,False,66613,22601,1,1,1,3,0,0
2000958,マルセット特製錬金薬,除草剤(仮),,0,0,0,1,0,0,False,66343,20645,306,1,1,3,0,0
2000959,蜂漬けの毒酒,蜂漬けの毒酒,,0,0,0,1,0,0,False,66351,24403,306,1,1,3,0,0
2000960,冷水入りの水瓶,硫酸(仮),,0,0,0,1,0,0,False,66397,22614,306,1,1,3,0,0
2000961,クルザスビネガー,クルザスビネガー,,0,0,0,1,0,0,False,66463,25452,306,1,1,3,0,0
2000962,スパイス爆弾,オーガヨワクナール(仮),,0,0,0,1,0,0,False,66530,25919,306,1,1,3,0,0
2000963,浄化の聖水,聖なる光(仮),,0,0,0,1,0,0,False,66545,22614,306,1,1,3,0,0
2000964,未完の学者装束,裁断された霊絹布（仮）,,0,0,0,1,0,0,False,0,20601,1,1,1,3,0,0
2000965,切断された封印石,封印石の欠片(仮),,0,0,0,1,0,0,False,66545,21452,1,1,1,3,0,0
2000966,ノラクシアの遺体,イベントアイテム339(仮),,0,0,0,1,0,0,False,66414,26024,1,1,1,3,0,0
2000967,エールポート定期報告書,始末書(仮),,0,0,0,1,0,0,False,66680,26153,1,1,1,3,0,0
2000968,ダスクバットの翼,ダスクバットの飛膜(仮),,0,0,0,1,0,0,False,66681,21955,1,5,1,3,0,0
2000969,ウィルトスィス宛の封書,母からの手紙(仮),,0,0,0,1,0,0,False,66682,25918,1,1,1,3,0,0
2000970,ペリカンの毒液,コカトリスの毒(仮),,0,0,0,1,0,0,False,66684,20626,1,3,1,3,0,0
2000971,ローランドワイン,さしいれのお酒(仮),,0,0,0,1,0,0,False,66685,25057,1,2,1,3,0,0
2000972,スプリングスターの花,献花する花(仮),,0,0,0,1,0,0,False,66686,25008,1,1,1,3,0,0
2000973,古ぼけたナイフ,,,0,0,0,1,0,0,False,66318,30362,1,1,1,3,0,0
2000974,ザンラクの地図,,,0,0,0,1,0,0,False,66318,26151,1,1,1,3,0,0
2000975,フサフサトニック,フサフサトニック,,0,0,0,1,0,0,False,66287,22606,1,1,1,3,0,0
2000976,ワサワサトニック,,,0,0,0,1,0,0,False,66493,22606,1,1,1,3,0,0
2000977,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000978,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000979,妖異全集「氷結せし者」の頁,,,0,0,0,1,0,0,False,0,26151,0,99,1,3,0,0
2000980,バリトンダイルの肉,,,0,0,0,1,0,0,False,0,25153,1,99,1,3,0,0
2000981,妖異全集「異界の炎を宿せし者」の頁,,,0,0,0,1,0,0,False,0,26151,0,99,1,3,0,0
2000982,妖異全集「闇に羽ばたく者」の頁,,,0,0,0,1,0,0,False,0,26151,0,99,1,3,0,0
2000983,妖異全集「噛み砕きし者」の頁,,,0,0,0,1,0,0,False,0,26151,0,99,1,3,0,0
2000984,パピーステーキ,,,0,0,0,1,0,0,False,66463,24352,1,1,1,3,0,0
2000985,小さな鍵,,,0,0,0,1,0,0,False,0,25904,1,99,1,0,0,0
2000986,謎めいた石板,,,0,0,0,1,0,0,False,0,21470,1,99,1,0,0,0
2000987,ロウェナの債権書,ロウェナの債権書,,0,0,0,1,0,0,False,66241,25906,1,1,1,3,0,0
2000988,朽ち果てたブラビューラ,朽ち果てたブラビューラ,,0,0,0,1,0,0,False,66655,21003,1,1,1,3,0,0
2000989,朽ち果てたコルタナ,朽ち果てたコルタナ,,0,0,0,1,0,0,False,66656,21003,1,1,1,3,0,0
2000990,朽ち果てたスファライ,朽ち果てたスファライ,,0,0,0,1,0,0,False,66657,21003,1,1,1,3,0,0
2000991,朽ち果てたゲイボルグ,朽ち果てたゲイボルグ,,0,0,0,1,0,0,False,66658,21003,1,1,1,3,0,0
2000992,朽ち果てた星屑のロッド,朽ち果てた星屑のロッド,,0,0,0,1,0,0,False,66659,21003,1,1,1,3,0,0
2000993,朽ち果てたタイラス,朽ち果てたタイラス,,0,0,0,1,0,0,False,66660,21003,1,1,1,3,0,0
2000994,朽ち果てたアルテミスの弓,朽ち果てたアルテミスの弓,,0,0,0,1,0,0,False,66661,21003,1,1,1,3,0,0
2000995,朽ち果てたウイユヴェール,朽ち果てたウイユヴェール,,0,0,0,1,0,0,False,66662,21003,1,1,1,3,0,0
2000996,朽ち果てたマダレムジエン,朽ち果てたマダレムジエン,,0,0,0,1,0,0,False,66663,21003,1,1,1,3,0,0
2000997,アルミナ研粒,アルミナ研粒,,0,0,0,1,0,0,False,66655,21204,1,1,1,3,0,0
2000998,アルミナ研粒,アルミナ研粒,,0,0,0,1,0,0,False,66656,21204,1,1,1,3,0,0
2000999,アルミナ研粒,アルミナ研粒,,0,0,0,1,0,0,False,66657,21204,1,1,1,3,0,0
2001000,アルミナ研粒,アルミナ研粒,,0,0,0,1,0,0,False,66658,21204,1,1,1,3,0,0
2001001,アルミナ研粒,アルミナ研粒,,0,0,0,1,0,0,False,66659,21204,1,1,1,3,0,0
2001002,アルミナ研粒,アルミナ研粒,,0,0,0,1,0,0,False,66660,21204,1,1,1,3,0,0
2001003,アルミナ研粒,アルミナ研粒,,0,0,0,1,0,0,False,66661,21204,1,1,1,3,0,0
2001004,アルミナ研粒,アルミナ研粒,,0,0,0,1,0,0,False,66662,21204,1,1,1,3,0,0
2001005,アルミナ研粒,アルミナ研粒,,0,0,0,1,0,0,False,66663,21204,1,1,1,3,0,0
2001006,アムダプールの石板,アムダプールの石板,,0,0,0,1,0,0,False,66655,26201,1,1,1,3,0,0
2001007,アムダプールの石板,アムダプールの石板,,0,0,0,1,0,0,False,66656,26201,1,1,1,3,0,0
2001008,アムダプールの石板,アムダプールの石板,,0,0,0,1,0,0,False,66657,26201,1,1,1,3,0,0
2001009,アムダプールの石板,アムダプールの石板,,0,0,0,1,0,0,False,66658,26201,1,1,1,3,0,0
2001010,アムダプールの石板,アムダプールの石板,,0,0,0,1,0,0,False,66659,26201,1,1,1,3,0,0
2001011,アムダプールの石板,アムダプールの石板,,0,0,0,1,0,0,False,66660,26201,1,1,1,3,0,0
2001012,アムダプールの石板,アムダプールの石板,,0,0,0,1,0,0,False,66661,26201,1,1,1,3,0,0
2001013,アムダプールの石板,アムダプールの石板,,0,0,0,1,0,0,False,66662,26201,1,1,1,3,0,0
2001014,アムダプールの石板,アムダプールの石板,,0,0,0,1,0,0,False,66663,26201,1,1,1,3,0,0
2001015,写本：大傭兵伝説,写本：大傭兵伝説,,0,0,0,1,0,0,False,66655,26002,1,1,1,3,0,0
2001016,写本：トリストラムの歌,写本：トリストラムの歌,,0,0,0,1,0,0,False,66656,26002,1,1,1,3,0,0
2001017,写本：双豹拳闘伝,写本：双豹拳闘伝,,0,0,0,1,0,0,False,66657,26002,1,1,1,3,0,0
2001018,写本：レネットの福音書,写本：レネットの福音書,,0,0,0,1,0,0,False,66658,26002,1,1,1,3,0,0
2001019,写本：石緑湖文書,写本：石緑湖文書,,0,0,0,1,0,0,False,66659,26002,1,1,1,3,0,0
2001020,写本：或る術士の随筆,写本：或る術士の随筆,,0,0,0,1,0,0,False,66660,26002,1,1,1,3,0,0
2001021,写本：ギルバート詩歌集,写本：ギルバート詩歌集,,0,0,0,1,0,0,False,66661,26002,1,1,1,3,0,0
2001022,写本：ウイユヴェール,写本：ウイユヴェール,,0,0,0,1,0,0,False,66662,26002,1,1,1,3,0,0
2001023,写本：魔大戦記,写本：魔大戦記,,0,0,0,1,0,0,False,66663,26002,1,1,1,3,0,0
2001024,イフリートの炎,イフリートの炎,,0,0,0,1,0,0,False,66655,25911,1,1,1,3,0,0
2001025,イフリートの炎,イフリートの炎,,0,0,0,1,0,0,False,66656,25911,1,1,1,3,0,0
2001026,イフリートの炎,イフリートの炎,,0,0,0,1,0,0,False,66657,25911,1,1,1,3,0,0
2001027,イフリートの炎,イフリートの炎,,0,0,0,1,0,0,False,66658,25911,1,1,1,3,0,0
2001028,イフリートの炎,イフリートの炎,,0,0,0,1,0,0,False,66659,25911,1,1,1,3,0,0
2001029,イフリートの炎,イフリートの炎,,0,0,0,1,0,0,False,66660,25911,1,1,1,3,0,0
2001030,イフリートの炎,イフリートの炎,,0,0,0,1,0,0,False,66661,25911,1,1,1,3,0,0
2001031,イフリートの炎,イフリートの炎,,0,0,0,1,0,0,False,66662,25911,1,1,1,3,0,0
2001032,イフリートの炎,イフリートの炎,,0,0,0,1,0,0,False,66663,25911,1,1,1,3,0,0
2001033,ガルーダの風,ガルーダの風,,0,0,0,1,0,0,False,66655,25901,1,1,1,3,0,0
2001034,ガルーダの風,ガルーダの風,,0,0,0,1,0,0,False,66656,25901,1,1,1,3,0,0
2001035,ガルーダの風,ガルーダの風,,0,0,0,1,0,0,False,66657,25901,1,1,1,3,0,0
2001036,ガルーダの風,ガルーダの風,,0,0,0,1,0,0,False,66658,25901,1,1,1,3,0,0
2001037,ガルーダの風,ガルーダの風,,0,0,0,1,0,0,False,66659,25901,1,1,1,3,0,0
2001038,ガルーダの風,ガルーダの風,,0,0,0,1,0,0,False,66660,25901,1,1,1,3,0,0
2001039,ガルーダの風,ガルーダの風,,0,0,0,1,0,0,False,66661,25901,1,1,1,3,0,0
2001040,ガルーダの風,ガルーダの風,,0,0,0,1,0,0,False,66662,25901,1,1,1,3,0,0
2001041,ガルーダの風,ガルーダの風,,0,0,0,1,0,0,False,66663,25901,1,1,1,3,0,0
2001042,タイタンの黄土,タイタンの黄土,,0,0,0,1,0,0,False,66655,21464,1,1,1,3,0,0
2001043,タイタンの黄土,タイタンの黄土,,0,0,0,1,0,0,False,66656,21464,1,1,1,3,0,0
2001044,タイタンの黄土,タイタンの黄土,,0,0,0,1,0,0,False,66657,21464,1,1,1,3,0,0
2001045,タイタンの黄土,タイタンの黄土,,0,0,0,1,0,0,False,66658,21464,1,1,1,3,0,0
2001046,タイタンの黄土,タイタンの黄土,,0,0,0,1,0,0,False,66659,21464,1,1,1,3,0,0
2001047,タイタンの黄土,タイタンの黄土,,0,0,0,1,0,0,False,66660,21464,1,1,1,3,0,0
2001048,タイタンの黄土,タイタンの黄土,,0,0,0,1,0,0,False,66661,21464,1,1,1,3,0,0
2001049,タイタンの黄土,タイタンの黄土,,0,0,0,1,0,0,False,66662,21464,1,1,1,3,0,0
2001050,タイタンの黄土,タイタンの黄土,,0,0,0,1,0,0,False,66663,21464,1,1,1,3,0,0
2001051,ダナフェンの聖水,ダナフェンの聖水,,0,0,0,1,0,0,False,0,22614,0,99,1,0,0,0
2001052,青燐機関の部品,青燐機関の部品,,0,0,0,1,0,0,False,0,20953,0,99,1,0,0,0
2001053,毒キノコの胞子,毒キノコの胞子,,0,0,0,1,0,0,False,0,25407,0,99,1,0,0,0
2001054,ペリカンの卵,ペリカンの卵,,0,0,0,1,0,0,False,0,25251,0,99,1,0,0,0
2001055,シルフ族の遺品,シルフ族の遺品,,0,0,0,1,0,0,False,0,26001,0,99,1,0,0,0
2001056,石兵のソウルストーン,石兵のソウルストーン,,0,0,0,1,0,0,False,0,21202,0,99,1,0,0,0
2001057,レインキャッチャーの蜜,レインキャッチャーの蜜,,0,0,0,1,0,0,False,0,25105,0,99,1,0,0,0
2001058,帝国軍認証鍵,,,0,0,0,1,0,0,False,0,26014,1,1,1,0,0,0
2001059,XXXVII式爆薬,,,0,0,0,1,0,0,False,0,21003,1,1,1,0,0,0
2001060,帝国軍認証鍵,,,0,0,0,1,0,0,False,0,26014,1,99,1,0,0,0
2001061,エーテル計測器,,,0,0,0,1,0,0,False,66597,21003,1,1,1,3,0,0
2001062,エーテル計測器,,,0,0,0,1,0,0,False,66598,21003,1,1,1,3,0,0
2001063,エーテル計測器,,,0,0,0,1,0,0,False,66599,21003,1,1,1,3,0,0
2001064,エーテル計測器,,,0,0,0,1,0,0,False,66600,21003,1,1,1,3,0,0
2001065,帝国軍認証鍵,,,0,0,0,1,0,0,False,0,26014,1,1,1,0,0,0
2001066,XXXVII式爆薬,,,0,0,0,1,0,0,False,0,21003,1,1,1,0,0,0
2001067,暁の血盟員の遺体,暁の血盟員の遺体,,0,0,0,1,0,0,False,66412,26024,1,3,1,3,0,0
2001068,守護天節のお菓子,,,0,0,0,1,0,0,False,66704,24067,1,4,1,3,0,0
2001069,守護天節のお菓子,,,0,0,0,1,0,0,False,66700,24067,1,4,1,3,0,0
2001070,守護天節のお菓子,,,0,0,0,1,0,0,False,66708,24067,1,4,1,3,0,0
2001071,ランタンオイル,ランタンオイル,,0,0,0,1,0,0,False,0,20661,1,99,1,0,0,0
2001072,新鮮なマッドプギル,新鮮なマッドプギル,,0,0,0,1,0,0,False,66714,25919,1,3,1,3,0,0
2001073,濁りなきサラマンダー油,濁りなきサラマンダー油,,0,0,0,1,0,0,False,66714,22614,1,1,1,3,0,0
2001074,傷ついたフ・ラミンの歌声,傷ついたフ・ラミンの歌声,,0,0,0,1,0,0,False,66715,55211,1,1,1,3,0,0
2001075,鉱石入りの麻袋,鉱石入りの麻袋,,0,0,0,1,0,0,False,66715,20406,1,1,1,3,0,0
2001076,フ・ラミンの歌声,フ・ラミンの歌声,,0,0,0,1,0,0,False,66715,55211,1,1,1,3,0,0
2001077,本部移転計画書,本部移転計画書,,0,0,0,1,0,0,False,66716,25918,1,1,1,3,0,0
2001078,カルンの封魔石,カルンの封魔石,,0,0,0,1,0,0,False,66718,21208,1,1,1,3,0,0
2001079,24オンズ爆弾,24オンズ爆弾,,0,0,0,1,0,0,False,66719,26015,1276,3,1,3,0,3
2001080,梱包された荷物,梱包された荷物,,0,0,0,1,0,0,False,66722,25916,1,4,1,3,0,0
2001081,ハイランド茶葉,ハイランド茶葉,,0,0,0,1,0,0,False,66723,25009,1,4,1,3,0,0
2001082,飛空便搭乗券,,,0,0,0,1,0,0,False,66964,26153,1,1,1,0,0,0
2001083,きれいな骨,,,0,0,0,1,0,0,False,66826,22202,1,1,1,3,0,0
2001084,腹を空かせた子犬,,,0,0,0,1,0,0,False,66826,59450,1,1,1,0,0,0
2001085,×'救急キット（仮）,,,0,0,0,1,0,0,False,0,25919,1,1,1,3,0,0
2001086,クァールの幼獣,,,0,0,0,1,0,0,False,66827,59452,1,1,1,0,0,0
2001087,宝の地図G1,,,0,0,0,1,0,0,False,0,26151,1,1,2,0,0,0
2001088,宝の地図G2,,,0,0,0,1,0,0,False,0,26151,1,1,2,0,0,0
2001089,宝の地図G3,,,0,0,0,1,0,0,False,0,26151,1,1,2,0,0,0
2001090,宝の地図G4,,,0,0,0,1,0,0,False,0,26151,1,1,2,0,0,0
2001091,宝の地図G5,,,0,0,0,1,0,0,False,0,26151,1,1,2,0,0,0
