#,ChapterName,ChapterPart,Transient,Quest,Unknown0,QuestRedoUISmall,QuestRedoUILarge,QuestRedoUIWide,UITab,Category,Unknown1
81,暗黒騎士クエスト 2,,"暗黒騎士の極意を求める男「シドゥルグ」と出会った冒険者は、
彼とともに、神殿騎士団から狙われる少女「リエル」を守護することとなる。
彼女はなぜ害されようとしているのか、何者が彼女を亡き者にしようとしているのか……。
その答えは、竜詩戦争という暗闇の中に秘められていた。",67600,0,114781,114181,114481,4,31,2
82,暗黒騎士クエスト 3,,"竜の血を継ぐ少女「リエル」を護ることで、暗黒騎士の極意を得た「シドゥルグ」から、
変革するイシュガルドを見て回るようにと提案された冒険者。
確かに皇都は、竜詩戦争の終結を経て、今まさに変わり始めたところであった。
そして冒険者は、薄青色の髪を持つ謎めいた少年「ミスト」と出会う。",68455,0,114782,114182,114482,4,31,3
83,暗黒騎士クエスト 4,,"第一世界に夜闇を取り戻した冒険者は、原初世界にて懐かしき知人と再会する。
「シドゥルグ」や「リエル」としばし語らい、冒険者は自分宛ての手紙を受け取る。
内容はいつかの行動に対しての謝意のようだが……差出人がわからない。
かくして冒険者は、小さな旅を始めることに。",68757,0,114783,114183,114483,4,31,4
84,ガンブレイカークエスト 1,,"「ガンブレイカー」の源流は、亡国ボズヤの女王「グンヒルド」を守る近衛にあるという。
元ガレマール帝国徴用兵の用心棒「ラドヴァン」に、武才を見込まれた冒険者は、
消えゆく技を学び継ぐために、彼と相棒「ソフィー」と協力し護衛稼業に勤しむことに。
その中で冒険者が目にする因縁とは……。",68802,0,114784,114184,114484,4,32,1
85,ガンブレイカークエスト 2,,"第一世界に夜闇を取り戻した冒険者は、原初世界にて懐かしき知人と再会する。
それは、ガンブレイカーの技を伝授してくれた「ラドヴァン」だ。
冒険者は、暁の賢人「サンクレッド」が、第一世界において自分と同じく、
ガンブレイカーの技を用いていたことを伝えるのだが……。",68761,0,114785,114185,114485,4,32,2
86,白魔道士クエスト 1,,"グリダニアの角尊たちが代々継承してきた、癒しと浄化の魔法体系「白魔法」。
冒険者はグリダニアの「大精霊」を鎮める手助けをするためにその秘儀を継承し、
「三重の幻術皇」のひとり「ラヤ・オ・センナ」のもとで力を磨いていく。
はたして新たな白魔道士は使命を全うできるのだろうか。",66620,0,114786,114186,114486,6,23,2
87,白魔道士クエスト 2,,"不浄なるものが流れ込み、森を蝕みつつある。
黒衣森の大精霊が発する警告に、危機の訪れを予感した三重の幻術皇は、
冒険者に、伝説の角尊「ア・トワ・カント」と同じ「浄化の旅」を託す。
こうして冒険者は、ア・トワ・カントの従者の孫「エシヴァ」を伴い、黒衣森を旅立つ。",67261,0,114787,114187,114487,6,23,3
88,白魔道士クエスト 3,,"黒衣森の精霊たちがざわめいているとの報を受けた冒険者は、
幻術士ギルドの長「エ・スミ・ヤン」と、幻術士「シルフィー」らと共に調査へ赴く。
異変の原因は、母親とともにギラバニアの森で隠棲していた、ひとりの少女。
思わぬ出会いによって、森に隠された秘密の過去が明るみになってゆく。",67954,0,114788,114188,114488,6,23,4
89,白魔道士クエスト 4,,"第一世界に夜闇を取り戻した冒険者は、原初世界にて懐かしき知人と再会する。
白魔道士として旅する中で出会った「シルフィー」や「アラカ」、「ガッティ」の三人に、
異界における経験を語り聞かせた冒険者は、小さな事件を経て、
彼女たちの間に芽生えつつある新たな絆の煌めきを目にするのだった。",68751,0,114789,114189,114489,6,23,5
90,学者クエスト 1,,"魔大戦が繰り広げられた第五星暦時代、
小国に過ぎなかった海洋都市「ニーム」を守り抜いたとされる「海兵団」。
そんな伝説の最強軍団に憧れる斧術士「アルカ・ゾルカ」と出会った冒険者は、
ひょんなことから学者の力と、使い魔「フェアリー」を目覚めさせることに。",66638,0,114790,114190,114490,6,33,1
91,学者クエスト 2,,"新生海兵団を名乗るようになった冒険者と「アルカ・ゾルカ」は、
1500年前に奇病でトンベリとなった軍学者「スリト・カリト」から協力を求められた。
「トンベリ病」の進行を止めるための研究に、力を貸してほしいというのだ。
かくして次代の学者は、古代の謎に挑むこととなる。",67212,0,114791,114191,114491,6,33,2
92,学者クエスト 3,,"新生海兵団の下に、「スリト・カリト」から再びの協力要請が届いた。
彼によれば、トンベリ病の悪化を食い止める方策を発見したのだが、
治験の協力者であるトンベリ「セトト」が行方不明となってしまったというのだ。
消えたトンベリの姿を探し求め、冒険者とアルカ・ゾルカは各地を奔走することに。",68463,0,114792,114192,114492,6,33,3
93,学者クエスト 4,,"第一世界に夜闇を取り戻した冒険者は、原初世界にて懐かしき知人と再会する。
「アルカ・ゾルカ」と「スリト・カリト」、「セトト」に、冒険者は異界での経験を語り聞かせる。
その証言に、導師ラミットの大再生魔法にまつわる物語が含まれていたことで、
長らく停滞していたトンベリ病治療の研究に、一筋の光明が差し込むことになるのだった。",68754,0,114793,114193,114493,6,33,4
94,占星術師クエスト 1,,"知の都として知られるシャーレアンにおいて、
「占星術」とは、天に座す星々から力を得て、癒やしや強化の魔法を紡ぎ、
人々に運命を切り開く魔法体系なのだという。
冒険者は、美しき少女「レヴェヴァ」と出会うことで、その知識を学ぶことに。",67555,0,114794,114194,114494,6,34,1
95,占星術師クエスト 2,,"竜の動向を占う「占星術」が幅を利かせるイシュガルドにおいて、
シャーレアン式占星術を広めるための道のりは、遠く、そして険しい。
冒険者は占星術師「レヴェヴァ」や「ジャンヌキナル」とともに、
度重なる妨害を乗り越えながら、人々を助ける活動を続けていくのだが……。",67561,0,114795,114195,114495,6,34,2
96,占星術師クエスト 3,,"戦いの中で運命を切り開き、占星術師の真髄を得た冒険者は、
占星術を学ぶため東方からやって来た、風水士「キョクホウ」と出会う。
この邂逅が、やがて洋の東西にて独自に発展してきた技術を融合させ、
占星術を新たな高みへと導くことに繋がるのだった。",67949,0,114796,114196,114496,6,34,3
97,占星術師クエスト 4,,"第一世界に夜闇を取り戻した冒険者は、原初世界にて懐かしき知人と再会する。
聖ガンリオル占星院の「ジャンヌキナル」によれば、
どうも近頃、「レヴェヴァ」の様子がおかしく、上の空でいることが多いのだという。
彼は「キョクホウ」への恋煩いではないかと言うが、はたしてその真偽やいかに……。",68758,0,114797,114197,114497,6,34,4
98,モンククエスト 1,,"超自然探求者を名乗る「エリック」から、護衛の依頼を受けた冒険者。
そこで同じ仕事のために雇われていた青年、「ウィダルゲルト」と出会う。
彼は、「ラールガー星導教」の僧兵たちが磨き上げ、継承してきた体術である、
モンクの技の継承者であるというのだが……。",66602,0,114798,114198,114498,5,25,2
99,モンククエスト 2,,"冒険者と拳を交えたことで、復讐に囚われていた過去を悔いたウィダルゲルトは、
心機一転再起を図り、今ではふたりの弟子をとって修行に励んでいるという。
その話を伝え聞いた冒険者は、ウィダルゲルトの下を訪れるが、
やがて彼らの前に、「陰の流派」なる勢力が立ちはだかることになる。",67567,0,114799,114199,114499,5,25,3
100,モンククエスト 3,,"ギラバニアの地に、「ラールガー星導教」を復興させることを決意した「ウィダルゲルト」は、
弟子である「デ・ゼンツァ」と「オ・チャクハ」を連れ、アラガーナで新たな修行者を募る。
しかしそこには、アラミゴ最後の王「テオドリック」を巡る因縁が潜んでいた。
冒険者はウィダルゲルトを助け、アラミゴの新たな希望を紡ぐべく尽力する。",67966,0,114800,114200,114500,5,25,4
101,モンククエスト 4,,"第一世界に夜闇を取り戻した冒険者は、原初世界にて懐かしき知人と再会する。
超自然学者の「エリック」によると、アラミゴ解放軍の者が、
アラミゴ最後の王の血縁者でもある「ウィダルゲルト」を捜しているという。
果たして、彼はふたたび復讐の道に戻ってしまうのだろうか？",68747,0,114801,114201,114501,5,25,5
102,竜騎士クエスト 1,,"ドラゴン族と千年戦争を戦うイシュガルドには、
竜を狩ることに特化した槍術を操る「竜騎士」と呼ばれる者たちがいた。
その筆頭、蒼の竜騎士「エスティニアン」と出会った冒険者は、
彼が持つ秘宝、邪竜ニーズヘッグの眼に魅入られ、力を得ることになるのだった。",66608,0,114802,114202,114502,5,26,2
103,竜騎士クエスト 2,,"冒険者は、竜騎士「ウスティエヌ」から、
血竜「グラウリー」と、その眷属を討伐するために助力を請われる。
冒険者は、蒼の竜騎士に限りなく近づかねばならないと決意した彼女を指導し、
ともに竜騎士の力を磨いていくこととなるのだが……。",67231,0,114803,114203,114503,5,26,3
104,竜騎士クエスト 3,,"異端者に囚われ、竜の血を飲まされたことで、
竜騎士「ウスティエヌ」は、それまでの暮らしを捨てなければならなかった。
高地ドラヴァニアの森にて、猟師として新たな生活を始めた彼女を訪ねた冒険者は、
そこで、彼女の新しい友人だという幼竜「オーン・カイ」と出会うことになる。",68450,0,114804,114204,114504,5,26,4
105,竜騎士クエスト 4,,"第一世界に夜闇を取り戻した冒険者は、原初世界にて懐かしき知人と再会する。
前代蒼の竜騎士「アルベリク」と幼竜「オーン・カイ」に「四使徒」の話を聞かせると、
彼らは、それがまるで邪竜ニーズヘッグのようだと語った。
かくして冒険者は、オーン・カイとともにニーズヘッグを悼む追悼の旅に出ることに。",68749,0,114805,114205,114505,5,26,5
106,忍者クエスト 1,,"双剣士ギルドから、ワインポート周辺で目撃されたという、
不審者の調査を請け負うことになった冒険者。
その過程で、ドマの隠れ里よりやってきた忍者、「オボロ」と「ツバメ」と出会う。
彼らに協力することで、忍びの技の伝授を受けることになるのだが……。",65770,0,114806,114206,114506,5,27,2
107,忍者クエスト 2,,"真の裏切り者であった「ゲッカイ」を誅殺し、里からの任務を達成した「オボロ」。
しかし、里には嘘混じりの報告を伝え、エオルゼアに留まって暮らしていた。
そんな彼の下に、双剣士ギルドの「ジャック」から協力要請が舞い込む。
忍術を操る東方人らしき盗人が、海都を騒がせているというのだ。",67224,0,114807,114207,114507,5,27,3
108,忍者クエスト 3,,"家宝を取り戻したことで、ひんがしの国へと帰っていった「ユキ」姫と別れを告げたが、
忍者「オボロ」はといえば、未だにエオルゼアに留まって暮らしていた。
そんな彼の下に、ふたたび双剣士ギルドの「ジャック」から協力要請が届く。
かくして動き始めた「オボロ」たちは、やがて忍者の源流の秘密を知ることになる。",68488,0,114808,114208,114508,5,27,4
109,忍者クエスト 4,,"第一世界に夜闇を取り戻した冒険者は、原初世界にて懐かしき知人と再会する。
未だにエオルゼアでの自由な生活を満喫している様子の「オボロ」は、
宿敵「カラス」を出し抜く妙案を考えついたと語り、冒険者を誘う。
どうにかしてカラスが奪った「禁忌口寄せの術」を取り戻そうというのだが……。",68755,0,114809,114209,114509,5,27,5
110,侍クエスト 1,,"コロセウムの余興として、東方の剣士が見たことのない妙技を振るっている。
そう耳にした冒険者は剣術士ギルドを訪れ、剣豪「ムソウサイ」と邂逅、腕試しに臨む。
戦い終えて話を聞けば、どうやらムソウサイは、エオルゼアに弟子を探しに来た様子。
かくして冒険者は彼の弟子となり、悪を成敗する修行の旅に出ることとなったのだ。",68101,0,114810,114210,114510,5,35,1
111,侍クエスト 2,,"「ムソウサイ」は、かつて、冒険者の前にひとりの弟子をとっていた。
その男、「ウゲツ」は、ひんがしの国の幕府転覆を狙い、今も暗躍しているという。
冒険者は、クガネの治安維持組織「赤誠組」の「マコト」から事情を聞き、
師の志を受け継いでウゲツを止めるべく、東方の地へと赴くのだった。",68106,0,114811,114211,114511,5,35,2
112,侍クエスト 3,,"第一世界に夜闇を取り戻した冒険者は、原初世界にて懐かしき知人と再会する。
赤誠組の「マコト」は、「ウゲツ」を討った経緯を「ムソウサイ」の墓前に報告すべく、
冒険者を伴ってウルダハを訪れる。
そこで彼女たちが見たのは、老侍の遺した信義が、後代に受け継がれる様であった。",68759,0,114812,114212,114512,5,35,3
113,吟遊詩人クエスト 1,,"戦場において、仲間を鼓舞する戦歌を吟じるという「吟遊詩人」。
そんな吟遊詩人であり、かつて神勇隊において「強弓」の異名で称えられた、
弓の達人、「ジェアンテル」が、久方ぶりに黒衣森へと帰還したという。
その噂を聞いた冒険者は、弓術の手ほどきを受けようと彼の下を訪ねることに。",66626,0,114813,114213,114513,5,28,2
114,吟遊詩人クエスト 2,,"冒険者の協力により、忌まわしい記憶を克服することに成功した「ジェアンテル」は、
後進育成のため、神勇隊で指導にあたることを決意する。
かくして順調に、新たな吟遊詩人が生まれる中、その力に魅了された若き将校、
「サンソン」が、吟遊詩人を軸に据えた部隊を新設しようと立ち上がる。",67254,0,114814,114214,114514,5,28,3
115,吟遊詩人クエスト 3,,"「サンソン」と「ギドゥロ」、そして冒険者は、
「終焉の戦歌」を探し求める旅を通じて、確かな友情を築いた。
その後、サンソンは双蛇党にて、吟遊詩人部隊を設立するという夢を実現する。
そんな彼らの初任務は、やがて「紅葉戦争」を巡る歴史の闇へと通じていく。",68430,0,114815,114215,114515,5,28,4
116,吟遊詩人クエスト 4,,"第一世界に夜闇を取り戻した冒険者は、原初世界にて懐かしき知人と再会する。
「ジェアンテル」とともに吟遊詩人部隊の様子を見に行った冒険者は、
「サンソン」から、「ギドゥロ」が後輩への指導を放棄していると伝え聞く。
かくして、ギドゥロの心を震わせるための合奏が企画されるのだが……。",68750,0,114816,114216,114516,5,28,5
117,機工士クエスト 1,,"皇都イシュガルドの「スカイスチール機工房」では、対竜兵器の開発・生産のほか、
帝国由来の魔導技術と既存のエーテル学を融合させた「機工兵器」も手掛けるという。
冒険者は機工房の主「ステファニヴィアン」に勧誘され、機工兵器を操る者、
「機工士」となるのだが、そこには保守的な貴族たちの妨害が待っていた。",67240,0,114817,114217,114517,5,36,1
118,機工士クエスト 2,,"模擬戦に勝利し、教皇庁に実力の一端を見せつけた「スカイスチール機工房」の面々。
次なる目標は、実戦で戦果を挙げることだ。
しかし、ゼーメル家とともに臨む共同作戦を前に、
腕利きの機工士、「ジョイ」の離脱が画策されるなど、妨害が相次ぐのだった。",67248,0,114818,114218,114518,5,36,2
119,機工士クエスト 3,,"黄竜スヴァラの撃退によって、「機工士」の名は皇都イシュガルドに轟いた。
そんなある日、「ステファニヴィアン」から、銃と機工兵装の導入を検討している、
「ヒルダ」たち自警団に対して、銃術を指導するように依頼される。
かくして冒険者は、かつての指南役「ロスティンスタル」を探すことに。",68445,0,114819,114219,114519,5,36,3
120,機工士クエスト 4,,"第一世界に夜闇を取り戻した冒険者は、原初世界にて懐かしき知人と再会する。
スカイスチール機工房の「ステファニヴィアン」によれば、
最近、機工士の「ジョイ」が行方も告げずいなくなることが多く、心配であるという。
調査を頼まれた冒険者は、ジョイと自警団長「ヒルダ」の密会を目撃し……。",68756,0,114820,114220,114520,5,36,4
121,踊り子クエスト 1,,"近東の島国「ラザハン」からやってきた舞踏劇団「ファルシャム一座」。
冒険者は、その座長「ナシュメラ」に見出され、一座の花形「ラナー・ミーゴ」とともに、
「踊り子」として舞台に立ってみないかと誘われる。
かくして冒険者は、武の舞踏「クリークタンツ」の習得を目指すのだった。",68790,0,114821,114221,114521,5,37,1
122,踊り子クエスト 2,,"第一世界に夜闇を取り戻した冒険者は、原初世界にて懐かしき知人と再会する。
エオルゼア五ヶ国での公演を終えた「ファルシャム一座」は、
海都リムサ・ロミンサを拠点に、純粋に踊り子一座として活動を継続していたのだ。
近況を語り終えた冒険者に対し、一座の長「ナシュメラ」が語った言葉とは……。",68762,0,114822,114222,114522,5,37,2
123,黒魔道士クエスト 1,,"マラサジャ牢獄に100年の間捕えられていた黒魔道士ククルカ・タタルカ。
ナルザル神の言葉を聞いたと主張する、この怪しげな人物との出会いを通じ、
魔石を託された冒険者は、破壊の力たる「黒魔法」の継承者となる。
この危険な力は、異界「ヴォイド」より現れる妖異討伐の鍵になるというのだが……。",66614,0,114823,114223,114523,5,29,2
124,黒魔道士クエスト 2,,"命がけで封じていた妖異を冒険者が討伐したことで、ククルカは安堵し天に召された。
その後、ククルカの弟子「ラライ」は、師が100年を過ごした独房に残されし紙片から、
彼の研究成果が記された二冊の書物の存在を知る。
一方、邪な心を抱いた者たちもまた、ククルカの書を狙っていた。",67219,0,114824,114224,114524,5,29,3
125,黒魔道士クエスト 3,,"冒険者と「ラライ」、そしてグリダニアの幻術士「ザイ・ア・ネルハー」の協力により、
危険思想集団「まつろわぬ魔道士」は壊滅した。
かくして、ククルカが著した二冊の書は、ふたたびひとところに集まる。
書物は、ラライの管理下に置かれることになったのだが……。",68128,0,114825,114225,114525,5,29,4
126,黒魔道士クエスト 4,,"第一世界に夜闇を取り戻した冒険者は、原初世界にて懐かしき知人と再会する。
黒魔道士「ラライ」は、黒魔法にまつわる事柄を一冊の書物にまとめあげていたという。
だが、その書物の管理と研究をめぐり、呪術士ギルドの上位組織でもある、
「ナル・ザル教団」との間で確執が生じていたのだった。",68752,0,114826,114226,114526,5,29,5
127,召喚士クエスト 1,,"巴術士ギルドに、学術組織「聖コイナク財団」より、協力要請が舞い込む。
蛮神討伐経験のある巴術士を、研究への協力のため派遣してほしいというのだ。
この求めに応じた冒険者は、財団に所属する古代アラグ文明の研究者であり、
ヤ・シュトラの妹でもある「ヤ・ミトラ」と出会うことになる。",66632,0,114827,114227,114527,5,24,2
128,召喚士クエスト 2,,"手段を選ばず召喚魔法を求めた敵対者「トリスタン」は、炎に包まれ消えた。
しかし冒険者は、背後で暗躍するアシエンの姿も見ており、依然警戒は必要である。
あるとき、冒険者は不滅隊からもたらされたトリスタンの生存情報を受け、
「ヤ・ミトラ」とともに、あらためて彼の足取りを追うのだった。",67641,0,114828,114228,114528,5,24,3
129,召喚士クエスト 3,,"新たに発掘された、古代アラグ時代の召喚魔法教本と思しき書物。
冒険者が「ヤ・ミトラ」と紐解くと、それはなんと本型の使い魔「プリンキピア」であった。
冒険者は教本たるプリンキピアの言葉に従い、試練を経ることで、
召喚士としての新たなる力に目覚めていくのだが……。",68165,0,114829,114229,114529,5,24,4
130,召喚士クエスト 4,,"第一世界に夜闇を取り戻した冒険者は、原初世界にて懐かしき知人と再会する。
「ヤ・ミトラ」によれば、不滅隊に新設された召喚士部隊の一員「ジャジャサム」が、
折よくグリダニアを訪れているのだという。
聞けば、冒険者に召喚士としての戦い方について相談したいことがあるのだという。",68753,0,114830,114230,114530,5,24,5
131,赤魔道士クエスト 1,,"ウルダハの街角にて、瞳をうるませた少女から助けを求められた冒険者。
今まさに人拐いたちから逃げてきたという彼女は、逃げ遅れた姉について語る。
こうして現場に急行することになった冒険者が出会ったのは、
悪漢から華麗に少女を護る赤魔道士「シ・ルン・ティア」だった。",68118,0,114831,114231,114531,5,39,1
132,赤魔道士クエスト 2,,"「シ・ルン・ティア」のかつての同志であり、
帝国軍に寝返った裏切りの赤魔道士「ランバード」を討った一行。
だが、平穏を取り戻したかに思えた矢先に、妹弟子「アリア」が変調を来す。
冒険者とシ・ルン・ティアは、彼女を救うことができるのだろうか。",68123,0,114832,114232,114532,5,39,2
133,赤魔道士クエスト 3,,"第一世界に夜闇を取り戻した冒険者は、原初世界にて懐かしき知人と再会する。
妹弟子「アリア」とともに、師匠「シ・ルン・ティア」に呼び出された冒険者は、
彼のかつての古巣、赤魔道士集団「紅の疾風」の仲間の遺品が盗まれたと聞かされる。
かくして冒険者たちは、墓荒らしを捕らえるべく再びの共同作戦に臨むのだった。",68760,0,114833,114233,114533,5,39,3
134,青魔道士クエスト 1,,"黒魔法でもなく、白魔法でもない、新たなる魔法体系「青魔法」。
その魅惑の技術を、惜しげもなく伝授すると語る怪しげな男がいた。
「マーティン」と名乗る彼は、青魔道士の証たるソウルクリスタルと、
特製の武具が入った「カンタン入門セット」を、適価で販売するというのだが……。",68735,0,114834,114234,114534,5,40,1
135,青魔道士クエスト 2,,"「マスク・ザ・ブルー」こと青魔道士「マーティン」と、その二代目となった冒険者は、
ともに新興闘技場ブルースカイの看板闘士として人気を博していた。
そこへ砂蠍衆のひとり「フィルガイス」が訪れ、ブルースカイへの出資を快諾する。
しかし、その目的の裏には、別の思惑があるようで……。",69273,0,114835,114235,114535,5,40,2
136,TANKロールクエスト：漆黒,,"はぐれ罪喰い「四使徒」の一角「ディカイオシュネー」。
この罪喰いに、故郷を襲われ、恋人を罪喰いに変えられた過去を持つ男、
剣士「グランソン」と出会った冒険者は、彼の復讐を手伝うことに。
その果てに知る、かつての英雄にして大罪人、魔剣士「ブランデン」の真実とは……。",68784,68837,114837,114237,114537,4,41,1
137,HEALERロールクエスト：漆黒,,"はぐれ罪喰い「四使徒」の一角「ソープロシュネー」。
一族の名誉のため、驚くべき治癒能力を有するというこの罪喰いを倒さんと、
里から出てきたと語る戦士「ジオット」の相棒となった冒険者。
その果てに知る、かつての英雄にして大罪人、導師「ラミット」の真実とは……。",68808,68837,114838,114238,114538,6,42,1
138,DPSファイターロールクエスト：漆黒,,"はぐれ罪喰い「四使徒」の一角「アンドレイア」。
ユールモア出身という賞金稼ぎとしては風変わりな経歴を持つ若者「ルー・リーク」から、
この神出鬼没の罪喰いを狩るために、協力を求められた冒険者。
その果てに知る、かつての英雄にして大罪人、狩人「レンダ・レイ」の真実とは……。",68814,68837,114839,114239,114539,5,43,1
139,DPSソーサラーロールクエスト：漆黒,,"はぐれ罪喰い「四使徒」の一角「プロネーシス」。
熟練の賞金稼ぎ「ケリッグ」は、この悪名高い罪喰いを狩るためには、
次元の穴「虚ろ」に対処できる魔道士が不可欠だと考え、冒険者に助力を求める。
その果てに知る、かつての英雄にして大罪人、魔人「ナイルベルト」の真実とは……。",69164,68837,114840,114240,114540,5,43,2
140,ロールエクストラクエスト：漆黒,,"クリスタリウムの酒場「彷徨う階段亭」で給仕を務める女性「サイエラ」は、
「四使徒」を倒した冒険者を見込んで、頼みたいことがあると語る。
すべてが終わったに思えたが、まだ倒すべき悪が残っているというのだ。
かくして冒険者は、彼女に誘われ、ともに「光の戦士」たちの冒険を辿ることになる。",69521,69318,114841,114241,114541,2,44,1
141,暁の帰還編,,"幻影都市アーモロートの最奥にて、アシエン・エメトセルクとの決戦に臨み、
からくも勝利を得た「闇の戦士」は、第一世界にふたたび闇を取り戻すことに成功。
さらに水晶公の救出も成し遂げたことで、クリスタリウムにひとときの平穏が訪れる。
かくして原初世界に帰還した冒険者は、異界での旅路を仲間たちに報告する。",69318,0,114843,114243,114543,1,3,3
142,終末の序曲編,,"ウォーリア・オブ・ライトとして立ったエリディブスを降し、
闇の戦士と暁の賢人たちは、ついに原初世界へと帰還した。
かくして、本格的な活動を再開した暁の血盟であったが、
彼らは一片の希望を得ると同時に、終末の序曲を聴くことになるのだった。",69602,0,114844,114244,114544,1,3,4
143,YoRHa: Dark Apocalypse,,"コメラの村の地下には、謎の機械遺跡が広がっていた。
冒険者は、ドワーフ族の「アノッグ」、「コノッグ」姉弟とともに、
「２Ｐ」と名乗る謎めいた女性と遭遇することで、新たな脅威の存在を知る。
その戦いの果てに待つものとは？",69589,0,114846,114246,114546,3,5,4
144,希望の園エデン,,"残存領域ノルヴラントを取り囲む「無の大地」。
生命の存在が許されぬ白き地の果てにて、何かが動き出そうとしている。
リーンが察知した、その予兆に従い、調査を開始する闇の戦士たち。
彼女たちは、希望の園へとたどり着けるのだろうか？",69515,0,114845,114245,114545,3,4,5
145,ウェルリト戦役,,"帝国がアルテマウェポンの後継機を開発し、エオルゼアに解き放とうとしている。
その凶報をもたらしたのは、元帝国軍の将「ガイウス・バエサル」であった。
冒険者はかつての敵と手を取り、ウェポンという脅威を払うべく作戦に臨む。
その先に待つおぞましき計画に、冒険者とガイウスはどう立ち向かうのか……。",69568,0,114847,114247,114547,3,6,3
146,青魔道士クエスト 3,,"二代目「マスク・ザ・ブルー」として、ジークフリードを退けた冒険者は、
青魔道士として後進の育成にも協力するようになった。
かくして順風満帆かに思えた青魔道士ギルドであったが、東方のクガネにて、
青魔法とよく似た術を使う興行が行われているという情報が舞い込む。",69530,0,114836,114236,114536,5,40,3
147,ヴォイド再生計画,,"かつてアルバート一行とともに旅をし、のちに「影の王」として対峙した「シルヴァ」。
幼くして敗れた後、アシエン・エリディブスの使いとなった少年「ウヌクアルハイ」。
ふたりは、かつて第十三世界の英雄候補という同じ境遇の存在だった。
彼らの歩む道がふたたび交差するとき、何が起こるのだろうか。",69524,0,114842,114242,114542,2,45,1
148,暁の帰還番外編,,"第一世界での旅を終えた冒険者は、
異界における「ミンフィリア」の最期を、彼女の「母」たるフ・ラミンに伝える。
そのすべてを聞き終えたとき、フ・ラミンは冒険者にひとつの依頼をする。
かくして、一通の手紙から、小さな旅が始まるのだった。",69286,0,114848,114248,114548,2,9,2
149,暁月のフィナーレ1,,"星に終末をもたらさんとする者たち、「テロフォロイ」による宣戦布告。
そして各地に現れた「終末の塔」と、そこに捕らわれた異種族たちの運命……。
この危機に対して、エオルゼア諸国は知の都に協力を要請するも、拒絶されてしまう。
その判断に違和感を覚えた「暁」は、シャーレアン本国に向かうことを決断するのだった。",70000,0,114849,114249,114549,1,46,1
150,暁月のフィナーレ2,,"アシエン・ファダニエルの奸計により、星の意思として理を支え続け、
「終末」を抑え込んできた最古の蛮神「ゾディアーク」が消滅した。
かつて古代世界を滅ぼした、あの「終末」の再来が確定してしまったのだ。
この絶望に抗うに足る「希望」はあるのか……光の戦士の旅は続いてゆく。",70000,0,114850,114250,114550,1,46,2
151,,,,0,0,0,0,0,0,0,0
152,賢者クエスト,,"医学、エーテル学、魔法学を統合した賢学を修めし者「賢者」。
冒険者はシャーレアン哲学者議会の命で逃亡者を追う「ララー・ジンジャル」と出会い、
ともに、ある賢者にまつわる事件の調査を行うこととなる。
その中で出会う、3人の逃亡者たち……彼らは果たして、真に悪なのだろうか。",69608,0,114851,114251,114551,6,47,1
153,リーパークエスト,,"冒険者は、ウルダハの裏社会で暗躍する組織、
レムレースの頭目「ドルシラ」から、奇妙な取引を持ちかけられる。
古の暗殺術の伝授と引き換えに、ある妖異を狩ってほしいというのだ。
その先で知り合うことになる人々、それぞれの想いとは……。",69614,0,114852,114252,114552,5,48,1
154,TANKロールクエスト：暁月,,"もっとも深く絶望し、それゆえにもっとも早く獣に転じた者、「偽神獣」。
黒衣森の偽神獣は、不治の毒をもたらし、傷つけた者すべてを死に至らしめる存在だった。
冒険者はカヌ・エ・センナらと協力し、毒気を打ち払うべく奔走することとなる。
その果てで知る偽神獣「グレイプニル」の絶望、そして、それに相対する者の想いとは……。",69643,0,114853,114253,114553,4,41,2
155,HEALERロールクエスト：暁月,,"もっとも深く絶望し、それゆえにもっとも早く獣に転じた者、「偽神獣」。
ギラバニアの偽神獣は、優しさゆえに帝国統治下の歪みに潰された者であった。
冒険者はアレンヴァルドやフォルドラらとともに、自責の念が生む絶望を垣間見る。
その果てに、アラミゴの民はどんな未来を歩むのか。",69649,0,114854,114254,114554,6,42,2
156,近接物理DPSロールクエスト：暁月,,"もっとも深く絶望し、それゆえにもっとも早く獣に転じた者、「偽神獣」。
ラノシアでは、融和への道を歩み始めていたはずのサハギン族が獣に堕ちていた。
冒険者はメルウィブと協力し、その絶望の源を取り除こうと奮闘する。
そして、強大な偽神獣との戦いを前に、曲者揃いの精鋭が集められることに……。",69655,0,114855,114255,114555,5,43,3
157,遠隔物理DPSロールクエスト：暁月,,"もっとも深く絶望し、それゆえにもっとも早く獣に転じた者、「偽神獣」。
自由を勝ち得て、未来に歩み始めたドマにもまた、絶望の獣が出現していた。
冒険者はヒエンやユウギリらと協力し、獣化した者の共通点を探り始める。
その中で知る、黄泉神イザナミ降臨と、その裏に隠された悲しき真実とは……。",69661,0,114856,114256,114556,5,43,4
158,遠隔魔法DPSロールクエスト：暁月,,"もっとも深く絶望し、それゆえにもっとも早く獣に転じた者、「偽神獣」。
イシュガルドで偽神獣となった青年は、いったい何者であったのか。
冒険者はアイメリクやアルトアレールらと協力し、獣化被害者の身元を洗い始める。
そこで彼らは、歪められた教えに苦しむ人々の姿を見るのだった。",69667,0,114857,114257,114557,5,43,5
