#,Name,Unknown0,Description,Unknown1,Unknown2,StartsWithVowel,Unknown3,Unknown4,Unknown5
129,フェルディア,0,古城アムダプールに現れた妖異。かつて魔法都市「マハ」の黒魔道士たちによって召喚され、その命に従ってアムダプールの攻撃に加わったものの、反撃に遭って長らく封印されていたらしい。階位は、下級貴族級の第三位。,0,0,0,1,0,0
130,カルコブリーナ,0,シャーレアンの魔法施設「逆さの塔」を守護するために創り出された魔法人形。強大な力を付与するために、歴代の魔道士たちが長い時をかけて魔力を注ぎ込んだ結果、不気味な姿に変容を遂げている。,0,0,0,1,0,0
131,クリブ,0,アムダプールの白魔道士たちが造り上げた古都の守護者。ゴーレムの技術を応用して造られており、石像の胸元と両手には心核となる宝石がはめ込まれている。対妖異戦に特化し、複数の白魔法を使いこなす。,0,0,0,1,0,0
132,ティターン,0,第三星暦末期、アラグ帝国の支配に抗うために戦った革命勢力の英雄。アモンによって捕らわれた後、その堅強な肉体を不老不死化の実験材料として利用された。生前の記憶は無きに等しく、クリスタルタワー防衛用の傀儡と化した。,0,0,0,1,0,0
133,アルトアレール・ド・フォルタン,0,"「我が名は、アルトアレール・ド・フォルタン。
フォルタン家の長子にして、
誇り高きイシュガルドの騎士だ」
フォルタン家長男：アルトアレール・ド・フォルタン",0,0,0,1,0,0
134,エマネラン・ド・フォルタン,0,"「君だけの騎士、エマネランが助けにきたぞ！
オレ様が来たからには、もう安心してくれ！」
フォルタン家次男：エマネラン・ド・フォルタン",0,0,0,1,0,0
135,ザンデ,0,魔科学者アモンによって、永遠の眠りから蘇ったアラグ帝国初代皇帝。ザンデ霊廟に安置されていた遺体を培養し、不老不死化が計られているため肉体が巨大化している。なお、不死化後に、影武者としてクローンが作られたという。,0,0,0,1,0,0
136,ブルートジャスティス,0,機工城を守る謎の合体兵士。防衛参謀オンスローターを中心に、魔道兵ボルテッカー、算術兵スウィンドラー、忍術兵ブラスター、武装兵ブロウラーが合体。主体性に欠ける反面、総統である万能のクイックシンクスには忠実である。,0,0,0,1,0,0
137,セフィロト,0,「三闘神」の一柱。南方大陸メラシディアに棲んでいた樹状種族が崇めていた存在で、世界最初の樹を神格化したものと考えられている。生命を操り、自らを「成長」させて巨大化させ暴れ回る様は、「魔神」の名に相応しい。,0,0,0,1,0,0
138,フ・ラミン,0,"「フフ、子供はいつの間にか成長するものね。
小さなアシリアが、あんなに立派になって……」
ウルダハの歌姫：フ・ラミン",0,0,0,1,0,0
139,ヴィゾーヴニル,0,聖竜フレースヴェルグの血を引くドラゴン。かつて人と竜とが蜜月関係にあった時代も知る古き竜であり、聖竜の眷属たちを束ねる長老的存在でもある。美しい翼から「白き翼」の二つ名で呼ばれることも。,0,0,0,1,0,0
140,暗闇の雲,0,異界ヴォイドを統べる魔王のひとり。その実力は計り知れず、妖異十二階位において最高位である「第一位」に位置する。古代アラグ帝国の皇帝「ザンデ」と血の契約を交わし、物質界への侵攻をもくろんでいた。,0,0,0,1,0,0
141,ロロリト・ナナリト,0,"「……人や金は、国の柱だ。
国の礎は、堅固な統治にほかならない」
東アルデナード商会会長：ロロリト・ナナリト",0,0,0,1,0,0
142,ジブリオン,0,"「上手く酒場を経営する秘訣はな、
無闇やたらに客の話を、他人に漏らさないことさ」
「忘れられた騎士亭」マスター：ジブリオン",0,0,0,1,0,0
143,ラニエット・ド・アインハルト,0,"「……すまん、いたのか、気付かなかった。
今、取り込み中だから、少し黙っていてくれないか？」
薔薇騎兵団団長：ラニエット・ド・アインハルト",0,0,0,1,0,0
144,ローズウェン,0,"「うちら紅血聖女団は、海賊の伝統ってやつを重んじている。
束縛を嫌い、自由に生きる。これぞ海賊の生き様さ」
紅血聖女団頭領：ローズウェン",0,0,0,1,0,0
145,カルヴァラン・ド・ゴルガニュ,0,"「この自由さこそ、私がこの都市を愛し、
「百鬼夜行」の頭領として、生きている理由です」
百鬼夜行頭領：カルヴァラン・ド・ゴルガニュ",0,0,0,1,0,0
146,カル・ミーク,0,"「しょうがないから、おともだちになってあげる！
ボクの名前は「カル・ミーク」だよ、よろしくね！」
聖竜の眷属：カル・ミーク",0,0,0,1,0,0
147,ワウッケオン,0,バヌバヌ族の聖域、ネバーリープを棲処とする大物のサヌワ。その鱗は、浮島を潤す恵みの雨のように、しっとりと艶やかに輝いている。もし、鱗を剥がして持ち帰ることができれば、群雲のようなお面を作ることができるだろう。,0,0,0,1,0,0
148,キュレーター,0,博物戦艦「フラクタル・コンティニアム」に配備されていた無人機械。現実拡張システムを用いて、来館者にアラグ脅威の技術の数々を体感させる教育的体感型アトラクションの一部だが、侵入者に対しては防衛兵器としても機能する。,0,0,0,1,0,0
149,霧髭,0,"「我こそは、海賊王「霧髭」！
一日限り、海の底より蘇ろうぞ！」
伝説の海賊王：霧髭",0,0,0,1,0,0
150,ウネ＆ドーガ,0,"「私たちは、ザンデを止めたい。
それが、オリジナルのウネとドーガから託された使命なんだ」
ノアの一員：ウネ＆ドーガ",0,0,0,1,0,0
151,ティアマット,0,幻龍ミドガルズオルムの七つの卵から孵った、七大天竜の一翼。兄弟である光竜バハムートと南方大陸メラシディアへと渡り、多くの子を成した。アラグに抗うため、死した光竜を蛮神として呼び降ろした事を、今も後悔し続けている。,0,0,0,1,0,0
152,カロフィステリ,0,魔法都市マハのピラミッドにて、妖異との契約の「要」を守護する存在。マハの偉大な大魔道士のひとりであったが、自身の肉体に妖異の血を注入する邪法と、魔力を込めた水晶の力により、自ら永遠の守護者に変異を遂げたという。,0,0,0,1,0,0
153,フレースヴェルグ,0,幻龍ミドガルズオルムの七つの卵から孵った、七大天竜の一翼。かつて、聖女「シヴァ」と種族を超えた愛を育み、人と竜との融和のきっかけを作った。しかし、人と竜との蜜月関係は、後に人の裏切りにより崩れ去ることになる。,0,0,0,1,0,0
154,アプカル,0,バイルブランド島沿岸に棲息する大型海鳥。飛ぶことはできないがヒレと化す翼を用いて、海中を自在に泳いで魚を捕食する。ヒナに魚を持ち帰るため、任意に胃液を調節することで知られるが、危機に際しては吐き出すことも。,0,0,0,1,0,0
155,コリブリ,0,南洋原産の色鮮やかな鳥。花の蜜を吸うために、独特の形状のくちばしを持つに至ったといわれている。光り物に興味を示して、貝などを丸呑みにすることも。また、訓練次第では人語をマネして発話することができるようだ。,0,0,0,1,0,0
156,魔導デスクロー,0,アラグの古代兵器「アイアンクロー」を再設計した魔導兵器。胴体に内包されたツインローターによって空中を浮遊する。かぎ爪状の稼働肢によって、さまざまな物資を運搬できるほか、戦闘時には敵兵を捕縛することも可能。,0,0,0,1,0,0
157,リクイドフレイム,0,シャーレアンの錬金術師が創り出した魔法生物。コボルド族が低級妖異「ボム」の培養を行っていたことを知った錬金術師が、その技術の再現を試みた際に、半ば偶然に誕生した。その後、使い魔として用いられていたらしい。,0,0,0,1,0,0
158,シープ,0,大氷雪時代にハイランダーによって家畜化された羊。より多くの羊毛が得られるよう品種改良が重ねられた結果、綿花のように丸々と毛を蓄えるようになった。ラノシアやクルザスでは、野生化した姿を目にすることもある。,0,0,0,1,0,0
159,レターモーグリ,0,"「いつの間にか、旅のミリョクの虜に
なってしまったクポ！
そこでモグは、「配達士」になったクポ！」
配達士：レターモーグリ",0,0,0,1,0,0
160,魔導コロッサス,0,アラグの古代兵器「鉄巨人」の設計と、魔導ヴァンガードで培った機体制御技術を融合させた無人型魔導アーマー。より人型に近いフォルムを実現したことで、武装交換が容易になるなど、格段に汎用性が増している。,0,0,0,1,0,0
161,ストリックス,0,グブラ幻想図書館の最上層に位置する「稀覯書庫」にて、番人を務めていた使い魔。基本的にはスカネテと同様に、魔法によって知恵を与えたフクロウである。しかし、その知識量はすさまじく、高位魔法をも使いこなす。,0,0,0,1,0,0
162,晴嵐のトゾル・ファトトル,0,イクサル族社会に君臨する四つの有力家系「天下りし者」のひとつ、ファトトル家直系の人物。神降ろしの儀式を執り行うことができる、数少ない高位司祭のひとりであり、ゼルファトルにてガルーダ召喚を試みていた。,0,0,0,1,0,0
163,アレキサンダー・プライム,0,機工城「アレキサンダー」の真なるコアを防衛していた「最後の砦」。コアの制御を行う中枢機関の一部でもあるため、限定的ながら時間操作も可能とする。理想郷に仇成す存在には、「聖なる審判」を下すという。,0,0,0,1,0,0
164,気さくな三兄弟,0,"「お前さんと出会ったことが俺の自慢になるように
立派な冒険者になっておくれよ！」
気さくな三兄弟：ブレモンダ／ブレモンデ／ブレモンド",0,0,0,1,0,0
165,サンクレッド（蒼天）,0,"「削った黒曜石をナイフ代わりに、
魔物を仕留めて肉と皮を手に入れる、
正にサバイバル生活……」
暁の血盟：サンクレッド",0,0,0,1,0,0
166,ヤ・シュトラ（蒼天）,0,"「あらゆる戦いを超えて、
マトーヤが求めた「世界の真理」を、
マトーヤよりも遠くまで視るために……」
暁の血盟：ヤ・シュトラ",0,0,0,1,0,0
167,ネール・ヴァン・ダーナス,0,"「浄化の時は近い……余の招きし美しき光が、
すべての穢れを焼き尽くさん」
第VII軍団軍団長：ネール・ヴァン・ダーナス",0,0,0,1,0,0
168,ソフィア,0,「三闘神」の一柱。メラシディアに存在した多民族国家において信仰されていた、叡智を司る神らしい。異なる姿形の諸種族をまとめあげるために、「均衡」と「調和」という叡智を人々の心魂に吹き込んだという神話が残る。,0,0,0,1,0,0
169,オポオポ,0,森林地帯に棲息する猿。ボスを中心に数十頭からなるコロニーを築く。長い尾や拇指対向性のある手を使い、普段は巧みに木々の間を移動する。主食の木の実を集めるが、近年は豆の味を覚えてしまい、畑を荒らすことも増えてきた。,0,0,0,1,0,0
170,アダマンタス,0,サベネア島原産の巨大陸亀。第六星暦末期に祝祭用に輸入された「ドードーの卵」の中に、アダマンタスのものが混入。その一部が孵化して野生化してしまった。グリダニアでは、森の一部と認めるべきか、論争が尽きない。,0,0,0,1,0,0
171,魔導ヴァンガード,0,サーメット製ドリルによる城門・防壁の破砕を主任務とする無人型魔導アーマー。文字通り先兵として運用される他、攻城兵器対策として拠点防衛にも用いられる。装甲を強化した重装型、機動性を増した強襲型などが存在。,0,0,0,1,0,0
172,魔導ガンシップ,0,ガレマール帝国軍の小型戦闘飛空艇。対地制圧任務に用いられるほか、補助クローアームを活かした作業にも利用される。数名程度なら兵員を輸送することも可能で、工兵隊から輸送隊に至るまで、さまざまな部隊に配備されている。,0,0,0,1,0,0
173,バニー,0,"「ゴールドソーサーへようこそ。
あなたも、ステキな夢の世界を楽しんでね！」
マンダヴィル・ゴールドソーサー：バニー",0,0,0,1,0,0
174,ラーヴァスコーピオン,0,霊峰「ソーム・アル」中心部にあるマグマ溜まりに棲息していた大型溶岩生物。ドラゴン族の魔力により封じられていたが、守り手不在の状況で目覚め、暴れ出したらしい。この存在により、霊峰の火山活動が活発化していた。,0,0,0,1,0,0
175,魔導プレデター,0,ガレマール帝国軍が開発した最新鋭の騎乗型魔導アーマー。「リーパー」を原形としながらも、近接戦闘能力を増すために格闘アームを追加している。また、生産性を向上するため、装甲形状が簡略化されているのも特徴のひとつ。,0,0,0,1,0,0
176,魔導スカイアーマー,0,ガレマール帝国軍の単座式スカイアーマー。これまで飛行型魔導アーマーは、「ジャガーノート」など大型のものが多かったが、「リーパー」の技術を応用することで大幅に小型化することに成功。小回りの利く機体として完成した。,0,0,0,1,0,0
177,鉄仮面,0,"「この化け物の「眼」が、人に扱えぬというのなら、
喜んで「鬼」にでもなってみせよう！」
鉄仮面：イルベルド",0,0,0,1,0,0
178,ローランド,0,"「……そう、ここは全ての者が「自由」を手にして、
一時の娯楽に心をひたし、明日への活力を得るための場所」
マンダヴィル・ゴールドソーサー副支配人：ローランド",0,0,0,1,0,0
179,ディアボロス・ホロー,0,影の女王「スカアハ」の力を吸収し、さらなる力を得た妖異ディアボロス。硬質化させた影で、全身をよろっているほか、影の手を翼状に展開して飛翔能力を強化している。その力は、妖異十二階位の第一位にも匹敵するだろう。,0,0,0,1,0,0
180,アームドウェポン,0,ガレマール帝国軍の大型装甲魔導アーマー。多脚方式を採用することで安定性を増し、より多くの武装を搭載することが可能になった。また、操縦席を密閉型にすることで、搭乗員の安全性が向上しているのも特徴と言える。,0,0,0,1,0,0
181,ギギ,0,"「こんな魔法人形のままでも……
父上は、ボクを息子にしてくれるの？」
魔法人形：ギギ",0,0,0,1,0,0
182,ズルワーン,0,「三闘神」の一柱。南方大陸メラシディアの人馬種族が崇めていた存在で、すべての神々の頂点に君臨する永劫の神と考えられていた。それゆえ、「勝利」の象徴ともされ、鬼の形相で悪を倒す、荒々しい神格として召喚されている。,0,0,0,1,0,0
183,ナマズオ,0,東方地域に棲まう獣人種族。ずんぐりとしているが泳ぎに長け、主に刺突漁によって魚を捕らえて生活している。他種族の街に寄り添って暮らす、文明化された者もいるが、未だ野生の者も少なくない。,0,0,0,1,0,0
184,コウジン,0,紅玉海に古来より棲まう海洋民。水中での活動に長け、豊かな海の恵みを糧として暮らしてきた。物に宿る八百万の神を信じており、その依り代となる名品や逸品の類いを集めることに余念がない。,0,0,0,1,0,0
185,アナンタ,0,ギラバニア辺境地帯に棲まう先住民。その上半身は人に、下半身は蛇に似ており、女性のみで構成されるという特徴がある。また、魔法によって金属を成形し、美しい装飾具を造り出す技を継承してきた。,0,0,0,1,0,0
186,メ・ナーゴ,0,"「了解です！
どんなことがあっても必ず！」
アラミゴ解放軍：メ・ナーゴ",0,0,0,1,0,0
187,コトカゼ,0,"「美味い酒と肴を用意してるから、
いつでも来とくれ」
「潮風亭」女将：コトカゼ",0,0,0,1,0,0
188,マンモス,0,寒冷地や冷涼な山間部などに棲息する大型草食動物。基本的には温厚だが、不用意に近づくと興奮状態に陥り、大きな牙を振り回して暴れ始める。そのため、大型肉食獣も、滅多なことでは狩りの対象としないようだ。,0,0,0,1,0,0
189,フォーバッド,0,ロッホ・セル湖など塩が豊富な場所に自然発生するゴーレムの一種。ギラバニア地方には、振り返らず街を出るようにとの壊神の啓示を受けながらも、振り返ってしまった女の成れの果てだという逸話が伝わる。,0,0,0,1,0,0
190,スサノオ,0,コウジン族が呼び降ろした豪の神。三種の神器に宿っていた八百万の神の一柱であり、海の神としての顔も併せ持つ。戦をも祭りと愉しみ、挑む者には容赦なく、神剣「アメノムラクモ」を振り下ろす。,0,0,0,1,0,0
191,ラクシュミ,0,アナンタ族が呼び降ろした美の神。美に加え、豊穣と癒しの力を持つとされ、神話によればアナンタ族にも、その力の一部を分け与えたとされる。心優しき存在であり、「魅惑の抱擁」によって信徒たちの心を癒やす。,0,0,0,1,0,0
192,グリーンワート,0,"「ブワッハッハッハッ！
オラにも、ツキが回ってきたぞお！」
第XII軍団：グリーンワート",0,0,0,1,0,0
193,ラショウ,0,"「…………正すべきところはいろいろあるが、
俺たちとて、行儀の悪いクソガキの集まりだ」
海賊衆の頭領：ラショウ",0,0,0,1,0,0
194,シリナ,0,"「私たちモル族は、神様からの言葉……
「神託」を受けて、日々を暮しています」
モル族の乙女：シリナ",0,0,0,1,0,0
195,マグナイ,0,"「余輩らオロニル族は、太陽神アジムの子。
神の子とは、契約ごときで成れるものではない」
オロニル族の長兄：マグナイ",0,0,0,1,0,0
196,サドゥ,0,"「そうだ、ドタール族はもっとも勇敢な戦士。
死ですら、オレたちにとっては恐れるものじゃない」
ドタール族の族長：サドゥ",0,0,0,1,0,0
197,神龍,0,信仰に寄らない破壊の神。イルベルドが帝国軍を滅ぼすため、同胞の犠牲と竜の眼を用いて召喚した。その姿がドラゴン状を成しているのは、バハムートを超える者として召喚されたことに由来するものと推測される。,0,0,0,1,0,0
198,ヨツユ,0,"「あたしの腹は底なしの沼……
満足にはまだ、ほど遠い……」
ドマ代理総督：ヨツユ",0,0,0,1,0,0
199,クルル・バルデシオン,0,"「……あらあら？
そんな頼み方でいいのかな？」
暁の血盟：クルル・バルデシオン",0,0,0,1,0,0
200,リセ,0,"「もちろん！
全力でやらせてもらうわ！」
暁の血盟：リセ",0,0,0,1,0,0
201,ゼノス・イェー・ガルヴァス,0,"「せいぜい愉しませろ……。
そうでなければ、すぐに潰す」
第XII軍団軍団長：ゼノス・イェー・ガルヴァス",0,0,0,1,0,0
202,ヒエン,0,"「 ……して、どうする。
この首と刀、どちらを求めにきた？」
ドマ国主：ヒエン",0,0,0,1,0,0
203,モスモス,0,湿潤な土地を好む草木綱の魔物。二本足が生えた苔玉のような姿をしており、充分な水分がある時には活発に動く。乾燥の危険を察知すると、複数の個体が身を寄せ合い、水分の蒸発を防ぐという奇妙な習性がある。,0,0,0,1,0,0
204,チャプリ,0,ギラバニアなどに棲息する百蟲綱の魔物。頭部に備えた刃状の角で、植物の枝や葉を斬り落として食す。基本的には草食だが、興奮すると人や獣をも襲う獰猛さを秘める。大きく発達した後脚による跳躍力も、かなりのもの。,0,0,0,1,0,0
205,キキルン・ミートイーター,0,ギラバニアに棲まうキキルン族は、非常に獰猛で人さえ襲って食すことがある。ガレマール帝国は、キキルン族を人と認めておらず、野生生物として扱っているため、現地民の脅威となりながらも長らく放置されてきた。,0,0,0,1,0,0
206,直言のフロドリック,0,アラミゴ最後の王、テオドリックの従兄弟であり、王位継承権5位の大物貴族であった人物。正義感が強く、暴走する王を諫めようと進言を繰り返したが、反逆罪に問われ幽閉。呪術により怪物に変えられてしまったのだった。,0,0,0,1,0,0
207,フォルドラ・レム・ルプス,0,"「私は……ガレマール帝国人だッ！」
髑髏連隊千人隊長：フォルドラ・レム・ルプス",0,0,0,1,0,0
208,人馬王ロフォカレ,0,ラバナスタの地下深くにて、冒険者たちを待ち受けていた異形の存在。「聖石」により変異した古の将軍の成れの果てと思われるが、詳細は定かでない。その姿は二輪戦車を駆る老将のようにも見える。,0,0,0,1,0,0
209,冷血剣アルガス,0,「聖石」を手にした貴族風の青年が、変異を遂げた姿。真実を語る仮面と、偽りに満ちた仮面を使い分け、神の如く尊大に振る舞う。王都「ルザリア」の遺跡に封じられていたようだが、何らかの原因で目覚めてしまったようだ。,0,0,0,1,0,0
210,ラウバーン＆ピピン,0,"「フッ……腕を上げたなピピン！」
「ご冗談を……私に斬らせるつもりで、
隙を見せて誘い込んだのでしょう？」
不滅隊局長ラウバーン／同少闘将ピピン",0,0,0,1,0,0
211,コジャ,0,泥で練り上げた身体に仮初めの命を宿した、東方式のゴーレム。主に陰陽師や風水士たちが式神として使役する。その顔は、考案者でもある古の宦官（かんがん）を模したものとも伝えられているが、詳細は定かでない。,0,0,0,1,0,0
212,アンゴ,0,東方に棲息するオロボンの近縁種。ブヨブヨとしているうえ、大口を開けたその顔が愚鈍に見えることから、「暗愚魚（あんぐうお）」と名付けられ、これが次第に鈍って「アンゴ」と呼ばれるようになった。,0,0,0,1,0,0
213,誘導システム,0,魔大陸の施設を案内するための誘導システム。そのオペレーティングシステムには、軍用規格と民生用規格を統合した、初の汎用規格「システム2000」が採用されたが、2の16乗を上回る不具合を内包しているという。,0,0,0,1,0,0
214,タンスイ,0,"「こちとら海賊衆だ、煙たがるのはまあわかる。
だが、帆別銭をいただかねぇことには、
この先の航海の安全は、約束できねぇぞ？」
海賊衆の副頭領：タンスイ",0,0,0,1,0,0
215,玄武,0,"「ほっほっほ。
さすがは、豪神スサノオを討ったつわものじゃ」
四聖獣：玄武",0,0,0,1,0,0
216,白虎,0,"「我が魂、貴様らに預けるぞッ！」
四聖獣：白虎",0,0,0,1,0,0
217,アレンヴァルド・レンティヌス,0,"「アバとオリ……俺を助けるために、
命を散らせた「暁」の仲間のためにも、
しっかり戦ってみせる」
暁の血盟：アレンヴァルド・レンティヌス",0,0,0,1,0,0
218,人狼族,0,東州オサード大陸にルーツを持つ狼頭の獣人種族。武の民として知られ、戦乱期に一部の部族が地方豪族と主従の契りを結んだことで、やがてドマの重要な構成員となった。帝国統治期に徴兵され、連れ去られた者も少なくない。,0,0,0,1,0,0
219,ハンコック,0,"「失敬、失敬……
事を素早く正確にというウルダハ人気質……
この国でも嫌われがちな、私の悪癖なのデス……」
東アルデナード商会の番頭：ハンコック",0,0,0,1,0,0
220,ヒスイ＆クレナイ,0,"「ためしにお顔を近づけて、よく見てくださいまし。
私はクレナイでしょうか……
それともヒスイでしょうか？」
紅玉姫：クレナイ
クレナイの友：ヒスイ",0,0,0,1,0,0
221,ワニュウドウ＆カタシャリン,0,東方地域で造られる一種の魔法人形。牛車の車輪に、男女の顔を模した面が付いた奇妙な姿をしているのは、当地に伝わる「見る者の魂を奪う怪異」の伝承を再現しているため。不法侵入者を恐れさせる狙いがあるようだ。,0,0,0,1,0,0
222,ハタモト,0,討ち死にした鎧武者の死霊。本来、旗本とはひんがしの国における武士階級のひとつで、戦乱の時代には豪族たちの近衛兵として戦うことが多かった。そのため、戦場で死することも多く、東方地域では鎧姿の亡者が散見されるようだ。,0,0,0,1,0,0
223,ユキンコ,0,コロポックルの近縁種。イネ科の植物の茎を集め、自らに覆いかぶせることで積雪や冷気から身を護る。この行動は「冬囲い」と呼ばれている。ちなみに、東方地域ではこのユキンコの習性を真似て、樹木を守る造園技術が発展した。,0,0,0,1,0,0
224,セイテンタイセイ,0,千年の時を生きたことで、神通力を得た猿の瑞獣。師が創った時を操る神器「風水玉手箱」を、悪しき者の手より守るため、ガンエン廟の周辺で暮らしていた。なお、その名は「天にも等しき大聖者」を意味する一種の称号である。,0,0,0,1,0,0
225,ヒルコ,0,アメノミハシラの30層で戦うことになる存在。霊災規模の災厄に対抗し得る英雄を育てるため、その候補となる人材を試すために立ちはだかる。どうやら、その生成には今や失われた、禁忌の技術が用いられているようだ。,0,0,0,1,0,0
226,しあわせうさぎ,0,幸せを運ぶと噂される奇妙な小動物。いかなる基準かはわからないが、気に入った者を財宝の在り処へと導くらしい。エウレカの調査に参加した者たちの間で、何件かの目撃情報が寄せられているが、その生態には謎が多い。,0,0,0,1,0,0
227,ロウヒ,0,寒冷地パゴス帯にて確認された大型妖異。膨大な魔力を活かして環境エーテルを束ね、氷の刃を作り出して武装している。妖異学者による研究が待たれるが、多数の配下を率いていることからも、下級貴族級以上の存在と思われる。,0,0,0,1,0,0
228,ツクヨミ,0,ドマに降臨した蛮神。帝国軍が紅甲羅のコウジン族から手に入れた神器「白銅鏡」の力によって、召喚が行われた。なお、東方の伝承によれば、ツクヨミは夜と月を統べる神とされているが、一般的には男性の姿で描かれることが多い。,0,0,0,1,0,0
229,鬼龍ヤズマット,0,機工都市ゴーグの遺構にて待ち受けていた異形の存在。その正体は、聖石「ドゥマ」の力によって、ルカヴィへと変異を遂げたバッガモナンである。いかなる願望を反映したのか、鬼龍とでも言うべき恐ろしい姿に成り果てている。,0,0,0,1,0,0
230,ゴウセツ,0,"「我が名は、ゴウセツ！
はるか東方「ドマ」国の侍大将なり！」
ドマ国侍大将：ゴウセツ",0,0,0,1,0,0
231,カラクリ・ハンニャ,0,ドマから伝わった人形師の技術を応用し、ひんがしの国で設計された武装カラクリ人形。嫉妬や強い恨みを表す鬼女を表した般若の能面を付けているのが特徴。弩と金棒を備えているほか、自爆機構を有する個体も存在する。,0,0,0,1,0,0
232,ムードスード,0,筋肉質の大型妖異。ガレマール帝国の侵攻時に、破れかぶれとなったアラミゴの宮廷魔術師が戦死したハイランダーやローエンガルデの男性兵士を依り代として召喚したらしい。それゆえに、ギラバニア地方で多く見かけるようだ。,0,0,0,1,0,0
233,トカップチ,0,聖モシャーヌ植物園で確認された個体。その正体は、特殊な泥の影響で異様に活性化したコロポックルである。頭上の葉が枯れ落ちたことで、王冠をかぶっているようにも見えるため、汚泥王という別名でも呼ばれるようになった。,0,0,0,1,0,0
234,ミストドラゴン,0,古代アラグ文明によって拘束され、魔科学による改造を受けたことで今なお永久焦土地帯に縛り付けられているドラゴン族。もはや知性は失われており、防衛本能に従って魔力で霧を操り、すべての生命に襲いかかってくる。,0,0,0,1,0,0
235,朱雀,0,"「テンゼン……
どうか私を見守っていてください……」
四聖獣：朱雀",0,0,0,1,0,0
236,パズズ,0,暴風圏アネモス帯で確認された大型妖異。風の魔力を操ることに長けており、当地を調査する冒険者たちの間では「暴風の魔王」と渾名される。しかし、いかなる経緯で物質界に顕現したのかについては、明らかになっていない。,0,0,0,1,0,0
237,ペンテシレイア,0,灼熱地ピューロス帯で確認された大型妖異。火の魔力を自在に操る存在であり、「火焔の女王」と呼ばれる。どうやら火属性の力が強まったピューロス帯にてエーテルを貪り、さらなる進化を遂げようとしていたようだ。,0,0,0,1,0,0
238,アサヒ・サス・ブルトゥス,0,"「それとも、感情にまかせて俺を殺しますか？
敵だったこの女のために、全権大使の俺を？」
全権大使：アサヒ・サス・ブルトゥス",0,0,0,1,0,0
239,ヨウジンボウ&ダイゴロウ,0,"「カゲヤマも、もはやすかんぴん……
これ以上、戦う義理もなし……しからば御免……！」
ヨウジンボウ＆ダイゴロウ",0,0,0,1,0,0
240,オメガ,0,異星から飛来した自己進化型自律兵器。強敵との戦いで蓄積した戦闘データを基に、自己を強化、兵装を拡充する機能を有している。落着したこの兵器を研究することで、古代アラグ帝国は飛躍的に技術力を高めたという。,0,0,0,1,0,0
241,タタル・タル（紅蓮）,0,"「情報収集なら、
このタタルにお任せくださいでっす！
イシュガルドでの経験、
ここで活かさずにおれまっせん！」
暁の血盟受付：タタル・タル",0,0,0,1,0,0
242,ドゥエルグ,0,妖異十二階位の第四位に位置する高位妖異。鍛冶や彫金に関する深遠な知識を有するとされ、異界ヴォイドにおける職人のような存在らしい。妖異たちが持つ武具の中には、ドゥエルグが製作した物が少なくないという。,0,0,0,1,0,0
243,エジカ・ツンジカ,0,"「これだから、エオルゼアの野蛮人は……っ！
いいからあの島へ俺を連れて行け！」
バルデシオン委員会：エジカ・ツンジカ",0,0,0,1,0,0
244,プロメテウス,0,ガレマール帝国軍が開発した魔導兵器。本来は城壁を破壊するための攻城兵器として設計されたものだが、その採掘能力を活かして、ギムリトダークでは塹壕の構築作業や敵兵の迎撃任務にも用いられていた。,0,0,0,1,0,0
245,プロヴェナンス・ウォッチャー,0,帯水圏ヒュダトス帯で確認された水晶の龍。高位のドラゴン族に似た姿をしているが、生物種としてはルミナーレのような環境エーテルが結集して生じた魔法生物の一種と思われる。その形状は、おそらく擬態によるものだろう。,0,0,0,1,0,0
246,青龍,0,"「僕は誓いを立てた。
いつかテンゼンよりも強くなって、
彼が守りたかったものを守れる存在になると」
四聖獣：青龍",0,0,0,1,0,0
247,アルファ,0,"「クエェ……クエッ！」
ガーロンド・アイアンワークス社新入社員",0,0,0,1,0,0
248,ナマキン大王,0,黄金色のナマズオ族。金色のナマキン人形が縁起物として、近東地域で人気だと知った彼は、働かずに生きていくためにラザハンへと渡航。錬金薬で全身を金色に変色させると「招福の神」を自称し、見事、宝物殿の守り神の地位を確立したのだった。,0,0,0,1,0,0
249,ギルガメッシュ（紅蓮）,0,"「再戦のためには、力と業物が必要だろう？
だから、諸国を漫遊しながら、修行と武器集めをしていたんだ」
ギルガメッシュ",0,0,0,1,0,0
250,聖天使アルテマ,0,究極の破壊魔法を行使することから、「アルテマ」と名付けられた存在。純粋な破壊の化身であったが、いつしか人々が抱く「恐怖」は「畏敬」の念へと代わり、その感情が自我を与えた。この現象は、人々の願いが蛮神を生み出す構造にほぼ等しい。,0,0,0,1,0,0
251,アルフィノ＆アリゼー（紅蓮）,0,"「ですが、人と人とを結びつけ、絆を編むことならば、この私にも、できるかもしれないと思うのです」
「……わかったわよ。
留めても無駄なんだろうし、行ってくればいい」
アルフィノ・ルヴェユール／アリゼー・ルヴェユール",0,0,0,1,0,0
252,ノクティス・ルシス・チェラム,0,"「いろいろケリついたら、
生まれとか関係ねー国にしようぜ」
伝説の英雄：ノクティス・ルシス・チェラム",0,0,0,1,0,0
253,アマロ,0,ノルヴラントにおける主要な騎乗用飛行獣。元はキャマに近い獣だったが、古代ロンカ帝国の魔道士の手によって魔法的に品種改良が加えられた。その技法が失われた今でも、古の血が表に出た個体は、高い知性を発揮するという。,0,0,0,1,0,0
