#,StageFull,Stage,IndexText2,IndexText,IndexNpc,Unknown3,Unknown4,Unknown12,Unknown13,Unknown5,Unknown14,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22,Unknown23,Unknown24
64,"「第一次基地拡張計画」　資材集積中
**コスモミッションに参加して資材を集めよう！",「第一次基地拡張計画」　資材集積中,"グラスブロワーズ基地を拡張するべく、準備を進めてるッス！
資材調達のため、コスモミッションにご協力くださいッス！",今回も始めるッス！　グラスブロワーズ基地を拡張するべく、一緒に資材を集めてほしいッスよー！,サーチングウェイ,241035,0,0,0,168,0,0,1,0,2,3,4,0,0,0,0,0,0,0,0,0,False
65,"「第一次基地拡張計画」　共同施工作業準備中
**共同施工作業の開始に備えよう！",「第一次基地拡張計画」　共同施工作業準備中,"グラスブロワーズ基地拡張のための、共同施工作業の開催時刻が決まったッス！
開催時には、ぜひぜひ協力してほしいッスー！",グラスブロワーズ基地拡張のための、共同施工作業の開催時刻が決まったッス！　協力してほしいッスー！,サーチングウェイ,241035,0,0,1451,168,0,0,1,0,2,3,4,0,0,0,0,0,0,0,0,0,False
66,"「第一次基地拡張計画」　共同施工作業実施中
**共同施工作業に参加しよう！",「第一次基地拡張計画」　共同施工作業実施中,"グラスブロワーズ基地拡張のための、共同施工作業を開催中ッス！
ぜひぜひ参加してほしいッスー！",グラスブロワーズ基地拡張のための、共同施工作業を開催中ッス！　ぜひぜひ参加してほしいッスー！,サーチングウェイ,241035,0,0,0,168,0,0,2,0,2,3,4,0,0,0,0,0,0,0,0,0,False
67,"グラスブロワーズ基地「ベースキャンプII」　完工
**次の作業を計画中、自由に過ごそう！",グラスブロワーズ基地「ベースキャンプII」　完工,"グラスブロワーズ基地が拡張されたッス！
探索活動もますます捗っていくはず……ご協力ありがとうッスよー！",グラスブロワーズ基地が拡張されたッス！　ご協力、ありがとうッスよー！,サーチングウェイ,241036,126,0,1478,168,0,1,3,6,2,3,4,0,0,0,0,0,0,0,0,0,False
68,"「第一次コスモライナー敷設支援」　資材集積中
**コスモミッションに参加して資材を集めよう！",「第一次コスモライナー敷設支援」　資材集積中,"グラスブロワーズ基地付近に、コスモライナーを敷設するッス！
資材調達のため、コスモミッションにご協力くださいッス！",グラスブロワーズ基地付近に、コスモライナーを敷設するッス！　一緒に資材を集めてほしいッスよー！,サーチングウェイ,241037,0,0,0,168,0,1,4,0,2,3,4,0,0,0,0,0,0,0,0,0,False
69,"「第一次コスモライナー敷設支援」　共同施工作業準備中
**共同施工作業の開始に備えよう！",「第一次コスモライナー敷設支援」　共同施工作業準備中,"コスモライナー敷設のための、共同施工作業の開催時刻が決まったッス！
開催時には、ぜひぜひ協力してほしいッスー！",コスモライナー敷設のための、共同施工作業の開催時刻が決まったッス！　協力してほしいッスー！,サーチングウェイ,241037,0,0,1451,168,0,1,4,0,2,3,4,0,0,0,0,0,0,0,0,0,False
70,"「第一次コスモライナー敷設支援」　共同施工作業実施中
**共同施工作業に参加しよう！",「第一次コスモライナー敷設支援」　共同施工作業実施中,"グラスブロワーズ基地付近にコスモライナー敷設するための、共同施工作業を開催中ッス！
参加してほしいッスー！",グラスブロワーズ基地付近にコスモライナー敷設するための、共同施工作業を開催中ッス！　参加してほしいッスー！,サーチングウェイ,241037,0,0,0,168,0,1,4,0,2,3,4,0,0,0,0,0,0,0,0,0,False
71,"「コスモライナー：拠点周縁部」　敷設完了
**次の作業を計画中、自由に過ごそう！",「コスモライナー：拠点周縁部」　敷設完了,"グラスブロワーズ基地付近にコスモライナーが敷設されたッス！
移動が便利になって遠くまで探索へ行けるッスね、ご協力ありがとうッスよー！",グラスブロワーズ基地付近にコスモライナーが敷設されたッス！　ご協力、ありがとうッスよー！,サーチングウェイ,241038,126,1,1479,168,0,2,5,6,2,3,4,0,0,0,0,0,0,0,0,0,False
72,"「居住モジュール設置支援」　資材集積中
**コスモミッションに参加して資材を集めよう！",「居住モジュール設置支援」　資材集積中,"次は、居住モジュールを建設するッス！
資材調達のため、コスモミッションにご協力くださいッス！",居住モジュール建設のため、一緒に資材を集めてほしいッスよー！,サーチングウェイ,241039,0,0,0,168,0,2,6,0,2,3,4,0,0,0,0,0,0,0,0,0,False
73,"「居住モジュール設置支援」　共同施工作業準備中
**共同施工作業の開始に備えよう！",「居住モジュール設置支援」　共同施工作業準備中,"居住モジュール建設のための共同施工作業の開催時刻が決まったッス！
開催時には、ぜひぜひ協力してほしいッスー！",居住モジュール建設のための共同施工作業の開催時刻が決まったッス！　協力してほしいッスー！,サーチングウェイ,241039,0,0,1451,168,0,2,6,0,2,3,4,0,0,0,0,0,0,0,0,0,False
74,"「居住モジュール設置支援」　共同施工作業実施中
**共同施工作業に参加しよう！",「居住モジュール設置支援」　共同施工作業実施中,"居住モジュール建設のための、共同施工作業を開催中ッス！
ぜひぜひ参加してほしいッスー！",居住モジュール建設のための、共同施工作業を開催中ッス！　ぜひぜひ参加してほしいッスー！,サーチングウェイ,241039,0,0,0,168,0,2,6,0,2,3,4,0,0,0,0,0,0,0,0,0,False
75,"「居住モジュール」　完工
**次の作業を計画中、自由に過ごそう！",「居住モジュール」　完工,"居住モジュールが建設されたッス！
基地で過ごすみんなにとっても役立つはずッス、ご協力ありがとうッスよー！",居住モジュールが建設されたッス！　ご協力、ありがとうッスよー！,サーチングウェイ,241040,126,2,1402,168,0,3,7,5,2,3,4,0,0,0,0,0,0,0,0,0,False
76,"発雷所、給水所　建設資材集積中
 **コスモミッションに参加して資材を集めよう！",発雷所、給水所　建設資材集積中,"発雷所や給水所などの、インフラ施設を建設するッス！
資材調達のため、コスモミッションにご協力くださいッス！",発雷所や給水所などの、インフラ施設を建設するッス！　一緒に資材を集めてほしいッスよー！,サーチングウェイ,241041,0,0,0,168,0,3,8,0,2,3,4,0,0,0,0,0,0,0,0,0,False
77,"「エネルギー設備建設支援」　共同施工作業準備中
**共同施工作業の開始に備えよう！",「エネルギー設備建設支援」　共同施工作業準備中,"発雷所建設のための共同施工作業の開催時刻が決まったッス！
開催時には、ぜひぜひ協力してほしいッスー！",発雷所建設のための共同施工作業の開催時刻が決まったッス！　協力してほしいッスー！,サーチングウェイ,241041,0,0,1451,168,0,3,8,0,2,3,4,0,0,0,0,0,0,0,0,0,False
78,"「エネルギー設備建設支援」　共同施工作業実施中
**共同施工作業に参加しよう！",「エネルギー設備建設支援」　共同施工作業実施中,"発雷所建設のための、共同施工作業を開催中ッス！
ぜひぜひ参加してほしいッスー！",発雷所建設のための、共同施工作業を開催中ッス！　ぜひぜひ参加してほしいッスー！,サーチングウェイ,241041,0,0,0,168,0,3,8,0,2,3,4,0,0,0,0,0,0,0,0,0,False
79,"「給水設備建設支援」　共同施工作業準備中
**共同施工作業の開始に備えよう！",「給水設備建設支援」　共同施工作業準備中,"給水所建設のための共同施工作業の開催時刻が決まったッス！
開催時には、ぜひぜひ協力してほしいッスー！",給水所建設のための共同施工作業の開催時刻が決まったッス！　協力してほしいッスー！,サーチングウェイ,241042,126,3,1401,168,0,4,9,5,2,3,4,0,0,0,0,0,0,0,0,0,False
80,"「給水設備建設支援」　共同施工作業実施中
**共同施工作業に参加しよう！",「給水設備建設支援」　共同施工作業実施中,"給水所建設のための、共同施工作業を開催中ッス！
ぜひぜひ参加してほしいッスー！",給水所建設のための、共同施工作業を開催中ッス！　ぜひぜひ参加してほしいッスー！,サーチングウェイ,241042,0,0,0,168,0,4,9,0,2,3,4,0,0,0,0,0,0,0,0,0,False
81,"発雷所、給水所　完工
**次の作業を計画中、自由に過ごそう！",発雷所、給水所　完工,"いろんなインフラ施設が完成したッス！
エネルギーや水の心配がグッと少なくなったはずッス、ご協力ありがとうッスよー！",いろんなインフラ施設が完成したッス！　ご協力、ありがとうッスよー！,サーチングウェイ,241043,126,4,1402,168,0,5,10,5,2,3,4,0,0,0,0,0,0,0,0,0,False
82,"「第一次ハンガー拡張計画」　資材集積中
**コスモミッションに参加して資材を集めよう！",「第一次ハンガー拡張計画」　資材集積中,"ローダーハンガーを改築するッス！
資材調達のため、コスモミッションにご協力くださいッス！",ローダーハンガーを改築するッス！　一緒に資材を集めてほしいッスよー！,サーチングウェイ,241044,0,0,0,168,0,5,11,0,2,3,4,0,0,0,0,0,0,0,0,0,False
83,"「第一次ハンガー拡張計画」　共同施工作業準備中
 **共同施工作業の開始に備えよう！",「第一次ハンガー拡張計画」　共同施工作業準備中,"ローダーハンガー改築のための共同施工作業の開催時刻が決まったッス！
開催時には、ぜひぜひ協力してほしいッスー！",ローダーハンガー改築のための共同施工作業の開催時刻が決まったッス！　協力してほしいッスー！,サーチングウェイ,241044,0,0,1451,168,0,5,11,0,2,3,4,0,0,0,0,0,0,0,0,0,False
84,"「第一次ハンガー拡張計画」　共同施工作業実施中
**共同施工作業に参加しよう！",「第一次ハンガー拡張計画」　共同施工作業実施中,"ローダーハンガー改築のための共同施工作業を開催中ッス！
ぜひぜひ参加してほしいッスー！",ローダーハンガー改築のための共同施工作業を開催中ッス！　ぜひぜひ参加してほしいッスー！,サーチングウェイ,241044,0,0,0,168,0,5,11,0,2,3,4,0,0,0,0,0,0,0,0,0,False
85,"「ローダーハンガーII」　改装完了
**次の作業を計画中、自由に過ごそう！",「ローダーハンガーII」　改装完了,"ローダーハンガーが改築されたッス！
これでローダーもますます活躍してくはず……ご協力、ありがとうッスよー！",ローダーハンガーが改築されたッス！　ご協力、ありがとうッスよー！,サーチングウェイ,241045,126,5,1402,168,0,6,12,5,2,3,4,0,0,0,0,0,0,0,0,0,False
86,"「第二次コスモライナー敷設計画」　資材集積中
**コスモミッションに参加して資材を集めよう！",「第二次コスモライナー敷設計画」　資材集積中,"北西部から南部にかけてのコスモライナーを敷設するッス！
資材調達のため、コスモミッションにご協力くださいッス！",北西部から南部にかけてのコスモライナーを敷設するッス！　一緒に資材を集めてほしいッスよー！,サーチングウェイ,241046,0,0,0,168,0,6,13,0,2,3,4,0,0,0,0,0,0,0,0,0,False
87,"「第二次コスモライナー敷設計画」　敷設中
**コスモライナーの完成を待とう！",「第二次コスモライナー敷設計画」　敷設中,"北西部から南部にかけてのコスモライナー敷設の、完工予定時刻が決まったッス！
完工したらもっと便利になるから、もう少し待っててほしいッスー！",北西部から南部にかけてのコスモライナー敷設の、完工予定時刻が決まったッス！,サーチングウェイ,241046,0,0,1452,168,0,6,13,0,2,3,4,0,0,0,0,0,0,0,0,0,False
88,"「コスモライナー：平野部」　敷設完了
**次の作業を計画中、自由に過ごそう！",「コスモライナー：平野部」　敷設完了,"北西部から南部にかけてのコスモライナーが敷設されたッス！
遠くへの探索が捗るはずッスね、ご協力ありがとうッスよー！",北西部から南部にかけてのコスモライナーが敷設されたッス！　ご協力、ありがとうッスよー！,サーチングウェイ,241047,126,6,1480,168,0,7,14,6,2,3,4,5,6,7,0,0,0,0,0,0,False
89,"「降下クレーン建設工事」　資材集積中
**コスモミッションに参加して資材を集めよう！",「降下クレーン建設工事」　資材集積中,"カプセル・カズムの谷底に降りるためのクレーンを建設するッス！
資材調達のため、コスモミッションにご協力くださいッス！",カプセル・カズムの谷底に降りるためのクレーンを建設するッス！　一緒に資材を集めてほしいッスよー！,サーチングウェイ,241048,0,0,0,168,0,7,15,0,2,3,4,5,6,7,0,0,0,0,0,0,False
90,"「第一次降下クレーン建設工事」　共同施工作業準備中
**共同施工作業の開始に備えよう！",「第一次降下クレーン建設工事」　共同施工作業準備中,"クレーン建設工事のための、第一回共同施工作業の開催時刻が決まったッス！
開催時には、ぜひぜひ協力してほしいッスー！",クレーン建設工事のための、第一回共同施工作業の開催時刻が決まったッス！　協力してほしいッスー！,サーチングウェイ,241048,0,0,1451,168,0,7,15,0,2,3,4,5,6,7,0,0,0,0,0,0,False
91,"「第一次降下クレーン建設工事」　共同施工作業実施中
**共同施工作業に参加しよう！",「第一次降下クレーン建設工事」　共同施工作業実施中,"クレーン建設工事のための、第一回共同施工作業を開催中ッス！
ぜひぜひ参加してほしいッスー！",クレーン建設工事のための、第一回共同施工作業を開催中ッス！　ぜひぜひ参加してほしいッスー！,サーチングウェイ,241048,0,0,0,168,0,7,15,0,2,3,4,5,6,7,0,0,0,0,0,0,False
92,"「第二次降下クレーン建設工事」　共同施工作業準備中
**共同施工作業の開始に備えよう！",「第二次降下クレーン建設工事」　共同施工作業準備中,"クレーン建設工事のための、第二回共同施工作業の開催時刻が決まったッス！
開催時には、ぜひぜひ協力してほしいッスー！",クレーン建設工事のための、第二回共同施工作業の開催時刻が決まったッス！　協力してほしいッスー！,サーチングウェイ,241049,126,7,1401,168,0,8,16,5,2,3,4,5,6,7,0,0,0,0,0,0,False
93,"「第二次降下クレーン建設工事」　共同施工作業実施中
**共同施工作業に参加しよう！",「第二次降下クレーン建設工事」　共同施工作業実施中,"クレーン建設工事のための、第二回共同施工作業を開催中ッス！
ぜひぜひ参加してほしいッスー！",クレーン建設工事のための、第二回共同施工作業を開催中ッス！　ぜひぜひ参加してほしいッスー！,サーチングウェイ,241049,0,0,0,168,0,8,16,0,2,3,4,5,6,7,0,0,0,0,0,0,False
94,"「アプリカシオン・クレーン」　完工
**次の作業を計画中、自由に過ごそう！",「アプリカシオン・クレーン」　完工,"アプリカシオン・クレーンが完成したッス！
これで大穴の深くへの探索が捗るはずッス、ご協力ありがとうッスよー！",アプリカシオン・クレーンが完成したッス！　ご協力、ありがとうッスよー！,サーチングウェイ,241050,126,8,1481,168,0,9,17,6,2,3,4,5,6,7,0,0,0,0,0,0,False
95,"「第三次コスモライナー敷設計画」　資材集積中
**コスモミッションに参加して資材を集めよう！",「第三次コスモライナー敷設計画」　資材集積中,"カプセル・カズムの谷底に、コスモライナーを敷設するッス！
一緒に資材を集めてほしいッスよー！",カプセル・カズムの谷底に、コスモライナーを敷設するッス！　一緒に資材を集めてほしいッスよー！,サーチングウェイ,241051,0,0,0,168,0,9,18,0,2,3,4,5,6,7,0,0,0,0,0,0,False
96,"「第三次コスモライナー敷設計画」　敷設中
**コスモライナーの完成を待とう！",「第三次コスモライナー敷設計画」　敷設中,"カプセル・カズムの谷底へのコスモライナー敷設の、完工予定時刻が決まったッス！
完工したらもっと便利になるから、もう少し待っててほしいッスー！",カプセル・カズムの谷底へのコスモライナー敷設の、完工予定時刻が決まったッス！,サーチングウェイ,241051,0,0,1452,168,0,9,18,0,2,3,4,5,6,7,0,0,0,0,0,0,False
97,"「コスモライナー：瀑布部」　敷設完了
**次の作業を計画中、自由に過ごそう！",「コスモライナー：瀑布部」　敷設完了,"カプセル・カズムの谷底のエリアにコスモライナーが敷設されたッス！
これで大穴の内部での探索が捗るはずッス、ご協力ありがとうッスよー！",カプセル・カズムの谷底のエリアにコスモライナーが敷設されたッス！　ご協力、ありがとうッスよー！,サーチングウェイ,241052,126,9,1482,168,0,10,19,6,2,3,4,5,6,7,0,0,0,0,0,0,False
98,"「第二次基地拡張計画」　資材集積中
**コスモミッションに参加して資材を集めよう！",「第二次基地拡張計画」　資材集積中,"グラスブロワーズ基地の、さらなる拡張をするッス！
資材調達のため、コスモミッションにご協力くださいッス！",グラスブロワーズ基地の、さらなる拡張をするッス！　一緒に資材を集めてほしいッスよー！,サーチングウェイ,241053,0,0,0,168,0,10,20,0,2,3,4,5,6,7,0,0,0,0,0,0,False
99,"「第二次基地拡張計画」　共同施工作業準備中
**共同施工作業の開始に備えよう！",「第二次基地拡張計画」　共同施工作業準備中,"基地のさらなる拡張のための、共同施工作業の開催時刻が決まったッス！
開催時には、ぜひぜひ協力してほしいッスー！",基地のさらなる拡張のための、共同施工作業の開催時刻が決まったッス！　協力してほしいッスー！,サーチングウェイ,241053,0,0,1451,168,0,10,20,0,2,3,4,5,6,7,0,0,0,0,0,0,False
100,"「第二次基地拡張計画」　共同施工作業実施中
**共同施工作業に参加しよう！",「第二次基地拡張計画」　共同施工作業実施中,"グラスブロワーズ基地のさらなる拡張のための、共同施工作業を開催中ッス！
ぜひぜひ参加してほしいッスー！",グラスブロワーズ基地のさらなる拡張のための、共同施工作業を開催中ッス！　ぜひぜひ参加してほしいッスー！,サーチングウェイ,241053,0,0,0,168,0,10,20,0,2,3,4,5,6,7,0,0,0,0,0,0,False
101,"グラスブロワーズ基地「ベースキャンプIII」　完工
**次の作業を計画中、自由に過ごそう！",グラスブロワーズ基地「ベースキャンプIII」　完工,"グラスブロワーズ基地がさらにいい感じに拡張されたッス！
探索活動がさらに捗るはずッスね、ご協力ありがとうッスよー！",グラスブロワーズ基地がさらにいい感じに拡張されたッス！　ご協力、ありがとうッスよー！,サーチングウェイ,241054,126,10,1483,168,0,11,21,6,1,3,4,5,6,7,0,0,0,0,0,0,False
102,"「第二次ハンガー拡張計画」　資材集積中
**コスモミッションに参加して資材を集めよう！",「第二次ハンガー拡張計画」　資材集積中,"ローダーハンガーを改築するッス！
資材調達のため、コスモミッションにご協力くださいッス！",ローダーハンガーを改築するッス！　一緒に資材を集めてほしいッスよー！,サーチングウェイ,241055,0,0,0,168,0,11,22,0,1,3,4,5,6,7,0,0,0,0,0,0,False
103,"「第二次ハンガー拡張計画」　共同施工作業準備中
**共同施工作業の開始に備えよう！",「第二次ハンガー拡張計画」　共同施工作業準備中,"ローダーハンガー改築のための共同施工作業の開催時刻が決まったッス！
開催時には、ぜひぜひ協力してほしいッスー！",ローダーハンガー改築のための共同施工作業の開催時刻が決まったッス！　協力してほしいッスー！,サーチングウェイ,241055,0,0,1451,168,0,11,22,0,1,3,4,5,6,7,0,0,0,0,0,0,False
104,"「第二次ハンガー拡張計画」　共同施工作業実施中
**共同施工作業に参加しよう！",「第二次ハンガー拡張計画」　共同施工作業実施中,"ローダーハンガー改築のための共同施工作業を開催中ッス！
ぜひぜひ参加してほしいッスー！",ローダーハンガー改築のための共同施工作業を開催中ッス！　ぜひぜひ参加してほしいッスー！,サーチングウェイ,241055,0,0,0,168,0,11,22,0,1,3,4,5,6,7,0,0,0,0,0,0,False
105,"「ローダーハンガーIII」　改装完了
**次の作業を計画中、自由に過ごそう！",「ローダーハンガーIII」　改装完了,"ローダーハンガーが改築されたッス！
これでローダーもさらに活躍してくはず……ご協力、ありがとうッスよー！",ローダーハンガーが改築されたッス！　ご協力、ありがとうッスよー！,サーチングウェイ,241056,126,11,1402,168,0,12,23,5,1,3,4,5,6,7,0,0,0,0,0,0,False
106,"「コスモポート整備支援」　資材集積中
**コスモミッションに参加して資材を集めよう！",「コスモポート整備支援」　資材集積中,"コスモポートを改築するッス！
資材調達のため、コスモミッションにご協力くださいッス！",コスモポートを改築するッス！　一緒に資材を集めてほしいッスよー！,サーチングウェイ,241057,0,0,0,168,0,12,24,0,1,3,4,5,6,7,0,0,0,0,0,0,False
107,"「コスモポート整備支援」　共同施工作業準備中
**共同施工作業の開始に備えよう！",「コスモポート整備支援」　共同施工作業準備中,"コスモポート改築のための共同施工作業の開催時刻が決まったッス！
開催時には、ぜひぜひ協力してほしいッスー！",コスモポート改築のための共同施工作業の開催時刻が決まったッス！　協力してほしいッスー！,サーチングウェイ,241057,0,0,1451,168,0,12,24,0,1,3,4,5,6,7,0,0,0,0,0,0,False
108,"「コスモポート整備支援」　共同施工作業実施中
**共同施工作業に参加しよう！",「コスモポート整備支援」　共同施工作業実施中,"コスモポート改築のための共同施工作業を開催中ッス！
ぜひぜひ参加してほしいッスー！",コスモポート改築のための共同施工作業を開催中ッス！　ぜひぜひ参加してほしいッスー！,サーチングウェイ,241057,0,0,0,168,0,12,24,0,1,3,4,5,6,7,0,0,0,0,0,0,False
109,"「コスモポートII」　改装完了
**次の作業を計画中、自由に過ごそう！",「コスモポートII」　改装完了,"コスモポートが改築されたッス！
これでさらに遠くの星だって目指せるはず……ご協力ありがとうッスよー！",コスモポートが改築されたッス！　ご協力、ありがとうッスよー！,サーチングウェイ,241058,126,12,1402,168,0,13,25,5,1,3,4,5,6,7,0,0,0,0,0,0,False
110,"「エネルギー集積施設工事」　資材集積中
**コスモミッションに参加して資材を集めよう！",「エネルギー集積施設工事」　資材集積中,"エネルギー集積施設を建設するッスよ！
資材調達のため、コスモミッションにご協力くださいッス！",エネルギー集積施設建設のため、一緒に資材を集めてほしいッスよー！,サーチングウェイ,241059,0,0,0,168,0,13,26,0,1,3,4,5,6,7,0,0,0,0,0,0,False
111,"「第一次エネルギー集積施設工事」　共同施工作業準備中
**共同施工作業の開始に備えよう！",「第一次エネルギー集積施設工事」　共同施工作業準備中,"エネルギー集積施設建設のための、第一回共同施工作業の開催時刻が決まったッス！
開催時には、ぜひぜひ協力してほしいッスー！",エネルギー集積施設建設のための、第一回共同施工作業の開催時刻が決まったッス！　協力してほしいッスー！,サーチングウェイ,241059,0,0,1451,168,0,13,26,0,1,3,4,5,6,7,0,0,0,0,0,0,False
112,"「第一次エネルギー集積施設工事」　共同施工作業実施中
**共同施工作業に参加しよう！",「第一次エネルギー集積施設工事」　共同施工作業実施中,"エネルギー集積施設建設のための、第一回共同施工作業を開催中ッス！
ぜひぜひ参加してほしいッスー！",エネルギー集積施設建設のための、第一回共同施工作業を開催中ッス！　ぜひぜひ参加してほしいッスー！,サーチングウェイ,241059,0,0,0,168,0,13,26,0,1,3,4,5,6,7,0,0,0,0,0,0,False
113,"「第二次エネルギー集積施設工事」　共同施工作業準備中
**共同施工作業の開始に備えよう！",「第二次エネルギー集積施設工事」　共同施工作業準備中,"エネルギー集積施設建設のための、第二回共同施工作業の開催時刻が決まったッス！
開催時には、ぜひぜひ協力してほしいッスー！",エネルギー集積施設建設のための、第二回共同施工作業の開催時刻が決まったッス！　協力してほしいッスー！,サーチングウェイ,241060,126,13,1401,168,0,14,27,5,1,3,4,5,6,7,0,0,0,0,0,0,False
114,"「第二次エネルギー集積施設工事」　共同施工作業実施中
**共同施工作業に参加しよう！",「第二次エネルギー集積施設工事」　共同施工作業実施中,"エネルギー集積施設建設のための、第二回共同施工作業を開催中ッス！
ぜひぜひ参加してほしいッスー！",エネルギー集積施設建設のための、第二回共同施工作業を開催中ッス！　ぜひぜひ参加してほしいッスー！,サーチングウェイ,241060,0,0,0,168,0,14,27,0,1,3,4,5,6,7,0,0,0,0,0,0,False
115,"「メガパワーパネル」　完工
**次の作業を計画中、自由に過ごそう！",「メガパワーパネル」　完工,"二基のメガパワーパネルが建設されたッス！
探索に使えるエネルギーもますます充実するッス、ご協力、ありがとうッスよー！",二基のメガパワーパネルが建設されたッス！　ご協力、ありがとうッスよー！,サーチングウェイ,241061,126,14,1402,168,0,15,28,5,1,3,4,5,6,7,0,0,0,0,0,0,False
116,"「冷却ドローン拠点建設工事」　資材集積中
**コスモミッションに参加して資材を集めよう！",「冷却ドローン拠点建設工事」　資材集積中,"探索エリア拡大のために、溶融ガラス冷却ドローンの拠点を建設するッス！
資材調達のため、コスモミッションにご協力くださいッス！",探索エリア拡大のために、溶融ガラス冷却ドローンの拠点を建設するッス！　一緒に資材を集めてほしいッスよー！,サーチングウェイ,241062,0,0,0,168,0,15,29,0,1,3,4,5,6,7,0,0,0,0,0,0,False
117,"「冷却ドローン拠点建設工事」　共同施工作業準備中
**共同施工作業の開始に備えよう！",「冷却ドローン拠点建設工事」　共同施工作業準備中,"冷却ドローン拠点建設のための、共同施工作業の開催時刻が決まったッス！
開催時には、ぜひぜひ協力してほしいッスー！",冷却ドローン拠点建設のための、共同施工作業の開催時刻が決まったッス！　協力してほしいッスー！,サーチングウェイ,241062,0,0,1451,168,0,15,29,0,1,3,4,5,6,7,0,0,0,0,0,0,False
118,"「冷却ドローン拠点建設工事」　共同施工作業実施中
**共同施工作業に参加しよう！",「冷却ドローン拠点建設工事」　共同施工作業実施中,"冷却ドローン拠点建設のための、共同施工作業を開催中ッス！
ぜひぜひ参加してほしいッスー！",冷却ドローン拠点建設のための、共同施工作業を開催中ッス！　ぜひぜひ参加してほしいッスー！,サーチングウェイ,241062,0,0,0,168,0,15,29,0,1,3,4,5,6,7,0,0,0,0,0,0,False
119,"「第一次溶融ガラス冷却作戦」　遂行準備中
**共同施工作業の開始に備えよう！",「第一次溶融ガラス冷却作戦」　遂行準備中,"溶融ガラス冷却作戦のための、第一回共同施工作業の開催時刻が決まったッス！
開催時には、ぜひぜひ協力してほしいッスー！",溶融ガラス冷却作戦のための、第一回共同施工作業の開催時刻が決まったッス！　協力してほしいッスー！,サーチングウェイ,241063,126,15,1401,168,0,16,30,5,1,3,4,5,6,7,0,0,0,0,0,0,False
120,"「第一次溶融ガラス冷却作戦」　遂行中
**共同施工作業に参加しよう！",「第一次溶融ガラス冷却作戦」　遂行中,"溶融ガラス冷却作戦のための、第一回共同施工作業を開催中ッス！
ぜひぜひ参加してほしいッスー！",溶融ガラス冷却作戦のための、第一回共同施工作業を開催中ッス！　ぜひぜひ参加してほしいッスー！,サーチングウェイ,241063,0,0,0,168,0,16,30,0,1,3,4,5,6,7,0,0,0,0,0,0,False
121,"「第二次溶融ガラス冷却作戦」　遂行準備中
**共同施工作業の開始に備えよう！",「第二次溶融ガラス冷却作戦」　遂行準備中,"溶融ガラス冷却作戦のための、第二回共同施工作業の開催時刻が決まったッス！
開催時には、ぜひぜひ協力してほしいッスー！",溶融ガラス冷却作戦のための、第二回共同施工作業の開催時刻が決まったッス！　協力してほしいッスー！,サーチングウェイ,241064,126,16,1401,168,0,17,31,5,1,3,4,5,6,7,0,0,0,0,0,0,False
122,"「第二次溶融ガラス冷却作戦」　遂行中
**共同施工作業に参加しよう！",「第二次溶融ガラス冷却作戦」　遂行中,"溶融ガラス冷却作戦のための、第二回共同施工作業を開催中ッス！
ぜひぜひ参加してほしいッスー！",溶融ガラス冷却作戦のための、第二回共同施工作業を開催中ッス！　ぜひぜひ参加してほしいッスー！,サーチングウェイ,241064,0,0,0,168,0,17,31,0,1,3,4,5,6,7,0,0,0,0,0,0,False
123,"「溶融ガラス冷却作戦」　完遂
**次の作業を計画中、自由に過ごそう！",「溶融ガラス冷却作戦」　完遂,"溶融ガラスが冷え固まって、探索可能エリアが拡大したッス！
惑星パエンナの探索がますます捗るはずッス、ご協力ありがとうッスよー！",溶融ガラスが冷え固まって、探索可能エリアが拡大したッス！　ご協力、ありがとうッスよー！,サーチングウェイ,241065,126,17,1484,168,0,18,32,6,1,3,4,5,6,7,0,0,0,0,0,0,False
124,"「第四次コスモライナー敷設計画」　資材集積中
**コスモミッションに参加して資材を集めよう！",「第四次コスモライナー敷設計画」　資材集積中,"フュージングウェイ・ヴェントへのコスモライナーを敷設するッス！
一緒に資材を集めてほしいッスよー！",フュージングウェイ・ヴェントへのコスモライナーを敷設するッス！　一緒に資材を集めてほしいッスよー！,サーチングウェイ,241066,0,0,0,168,0,18,33,0,1,3,4,5,6,7,0,0,0,0,0,0,False
125,"「第四次コスモライナー敷設計画」　敷設中
**コスモライナーの完成を待とう！",「第四次コスモライナー敷設計画」　敷設中,"フュージングウェイ・ヴェントへのコスモライナー敷設の、完工予定時刻が決まったッス！
完工したらもっと便利になるから、もう少し待っててほしいッスー！",フュージングウェイ・ヴェントへのコスモライナー敷設の、完工予定時刻が決まったッス！,サーチングウェイ,241066,0,0,1452,168,0,18,33,0,1,3,4,5,6,7,0,0,0,0,0,0,False
126,"「コスモライナー：火口部」　敷設完了
**次の作業を計画中、自由に過ごそう！",「コスモライナー：火口部」　敷設完了,"フュージングウェイ・ヴェントにコスモライナーが敷設されたッス！
これで火口の近くまですぐに行けるようになったッス、ご協力ありがとうッスよー！",フュージングウェイ・ヴェントにコスモライナーが敷設されたッス！　ご協力、ありがとうッスよー！,サーチングウェイ,241067,126,18,1485,168,0,19,34,6,1,3,4,5,6,7,0,0,0,0,0,0,False
