#,Param1,Param2,Type,Unknown0,Unknown1,Unknown2,Param0,Unknown6,Unknown3,Unknown4,Unknown5
572,109,0,0,0,0,0,2,True,False,False,False
573,0,0,0,0,0,0,1,False,False,False,False
574,0,0,0,0,0,0,1,False,False,False,False
575,0,0,0,0,0,0,1,False,False,False,False
576,0,0,0,0,0,0,1,False,False,False,False
577,0,0,0,0,0,0,1,False,False,False,False
578,2691,0,0,0,0,0,4,False,False,False,False
579,0,0,0,0,0,0,1,False,False,False,False
580,0,0,0,0,0,0,1,False,False,False,False
581,0,0,0,0,0,0,1,False,False,False,False
582,0,0,0,0,0,0,1,False,False,False,False
583,0,0,0,0,0,0,1,False,False,False,False
584,0,0,0,0,0,0,1,False,False,False,False
585,0,0,0,0,0,0,1,False,False,False,False
586,0,0,0,0,0,0,1,False,False,False,False
587,0,0,0,0,0,0,1,False,False,False,False
588,110,0,0,0,0,0,6,False,False,False,False
589,0,0,0,0,0,0,1,False,False,False,False
590,0,0,0,0,0,0,1,False,False,False,False
591,0,0,0,0,0,0,1,False,False,False,False
592,111,0,0,0,0,0,2,False,False,False,False
593,0,0,0,0,0,0,1,True,False,False,False
594,0,0,0,0,0,0,1,False,False,False,False
595,0,0,0,0,0,0,1,False,False,False,False
596,0,0,0,0,0,0,1,False,False,False,False
597,0,0,0,0,0,0,1,False,False,False,False
598,0,0,0,0,0,0,1,False,False,False,False
599,121,2068,0,0,0,0,3,False,False,False,False
600,121,2068,0,0,0,0,3,False,False,False,False
601,112,2068,0,0,0,0,3,False,False,False,False
602,112,2068,0,0,0,0,3,False,False,False,False
603,36,6564468,2749,0,0,0,5,False,False,False,False
604,113,0,0,0,0,0,2,False,False,False,False
605,57,0,0,0,0,0,2,False,False,False,False
606,57,0,0,0,0,0,2,False,False,False,False
607,58,0,0,0,0,0,2,True,False,False,False
608,96,0,0,0,0,0,2,False,False,False,False
609,96,0,0,0,0,0,2,False,False,False,False
610,96,0,0,0,0,0,2,False,False,False,False
611,96,0,0,0,0,0,2,False,False,False,False
612,96,0,0,0,0,0,2,False,False,False,False
613,96,0,0,0,0,0,2,False,False,False,False
614,0,0,0,0,0,0,1,False,False,False,False
615,0,0,0,0,0,0,1,False,False,False,False
616,0,0,0,0,0,0,1,False,False,False,False
617,0,0,0,0,0,0,1,False,False,False,False
618,0,0,0,0,0,0,1,False,False,False,False
619,114,0,0,0,0,0,2,True,False,False,False
620,115,0,0,0,0,0,2,True,False,False,False
621,0,0,0,0,0,0,1,False,False,False,False
622,118,0,0,0,0,0,2,False,False,False,False
623,116,0,0,0,0,0,2,False,False,False,False
624,0,0,0,0,0,0,1,False,False,False,False
625,118,0,0,0,0,0,2,False,False,False,False
626,2,6728749,6728750,1,0,0,11,True,False,False,False
627,2,6728751,6728754,1,0,0,11,True,False,False,False
628,2,6728755,6728756,1,0,0,11,True,False,False,False
629,2,6728759,6728762,1,0,0,11,True,False,False,False
630,2,6736109,6736116,1,0,0,11,True,False,False,False
631,2,6736119,6736121,1,0,0,11,True,False,False,False
632,120,0,0,0,0,0,2,True,False,False,False
633,0,0,0,0,0,0,1,False,False,False,False
634,122,0,0,0,0,0,2,True,False,False,False
635,0,0,0,0,0,0,1,True,False,False,False
636,0,0,0,0,0,0,1,False,False,False,False
637,102,0,0,0,0,0,2,True,False,False,False
638,102,0,0,0,0,0,2,True,False,False,False
639,102,0,0,0,0,0,2,True,False,False,False
640,102,0,0,0,0,0,2,True,False,False,False
641,102,0,0,0,0,0,2,True,False,False,False
642,102,0,0,0,0,0,2,True,False,False,False
643,106,0,0,0,0,0,3,True,False,False,False
644,106,0,0,0,0,0,3,True,False,False,False
645,106,0,0,0,0,0,3,True,False,False,False
646,106,0,0,0,0,0,3,True,False,False,False
647,106,0,0,0,0,0,3,True,False,False,False
648,106,0,0,0,0,0,3,True,False,False,False
649,106,0,0,0,0,0,3,True,False,False,False
650,106,0,0,0,0,0,3,True,False,False,False
651,106,0,0,0,0,0,3,True,False,False,False
652,106,0,0,0,0,0,3,True,False,False,False
653,106,0,0,0,0,0,3,True,False,False,False
654,106,0,0,0,0,0,3,True,False,False,False
655,106,0,0,0,0,0,3,True,False,False,False
656,106,0,0,0,0,0,3,True,False,False,False
657,106,0,0,0,0,0,3,True,False,False,False
658,106,0,0,0,0,0,3,True,False,False,False
659,106,0,0,0,0,0,3,True,False,False,False
660,106,0,0,0,0,0,3,True,False,False,False
661,123,0,0,0,0,0,2,False,False,False,False
662,126,0,0,0,0,0,2,False,False,False,False
663,0,0,0,0,0,0,1,False,False,False,False
664,0,0,0,0,0,0,1,False,False,False,False
665,0,0,0,0,0,0,1,False,False,False,False
666,0,0,0,0,0,0,1,False,False,False,False
667,0,0,0,0,0,0,1,False,False,False,False
668,0,0,0,0,0,0,1,False,False,False,False
669,0,0,0,0,0,0,1,False,False,False,False
670,0,0,0,0,0,0,1,False,False,False,False
671,0,0,0,0,0,0,1,False,False,False,False
672,0,0,0,0,0,0,1,False,False,False,False
673,0,0,0,0,0,0,1,False,False,False,False
674,0,0,0,0,0,0,1,False,False,False,False
675,0,0,0,0,0,0,1,False,False,False,False
676,124,0,0,0,0,0,2,True,False,False,False
677,125,0,0,0,0,0,2,True,False,False,False
678,124,0,0,0,0,0,2,True,False,False,False
679,125,0,0,0,0,0,2,True,False,False,False
680,124,0,0,0,0,0,2,True,False,False,False
681,125,0,0,0,0,0,2,True,False,False,False
682,124,0,0,0,0,0,2,True,False,False,False
683,125,0,0,0,0,0,2,True,False,False,False
684,124,0,0,0,0,0,2,True,False,False,False
685,125,0,0,0,0,0,2,True,False,False,False
686,124,0,0,0,0,0,2,True,False,False,False
687,125,0,0,0,0,0,2,True,False,False,False
688,124,0,0,0,0,0,2,True,False,False,False
689,125,0,0,0,0,0,2,True,False,False,False
690,0,0,0,0,0,0,1,False,False,False,False
691,0,0,0,0,0,0,1,True,False,False,False
692,0,0,0,0,0,0,1,False,False,False,False
693,0,0,0,0,0,0,1,False,False,False,False
694,0,0,0,0,0,0,1,False,False,False,False
695,0,0,0,0,0,0,1,False,False,False,False
696,1,0,0,0,0,0,13,False,False,False,False
697,1,0,0,0,0,0,13,False,False,False,False
698,1,0,0,0,0,0,13,False,False,False,False
699,1,0,0,0,0,0,13,False,False,False,False
700,0,0,0,0,0,0,1,True,False,False,False
701,0,0,0,0,0,0,1,True,False,False,False
702,0,0,0,0,0,0,1,True,False,False,False
703,0,0,0,0,0,0,1,True,False,False,False
704,0,0,0,0,0,0,1,True,False,False,False
705,0,0,0,0,0,0,1,True,False,False,False
706,0,0,0,0,0,0,1,True,False,False,False
707,0,0,0,0,0,0,1,True,False,False,False
708,0,0,0,0,0,0,1,True,False,False,False
709,0,0,0,0,0,0,1,True,False,False,False
710,0,0,0,0,0,0,1,True,False,False,False
711,0,0,0,0,0,0,1,True,False,False,False
712,127,0,0,0,0,0,2,True,False,False,False
713,127,0,0,0,0,0,2,False,False,False,False
714,127,0,0,0,0,0,2,False,False,False,False
715,127,0,0,0,0,0,2,False,False,False,False
716,127,0,0,0,0,0,2,False,False,False,False
717,127,0,0,0,0,0,2,False,False,False,False
718,127,0,0,0,0,0,2,False,False,False,False
719,127,0,0,0,0,0,2,False,False,False,False
720,128,0,0,0,0,0,2,False,False,False,False
721,128,0,0,0,0,0,2,False,False,False,False
722,128,0,0,0,0,0,2,False,False,False,False
723,128,0,0,0,0,0,2,False,False,False,False
724,128,0,0,0,0,0,2,False,False,False,False
725,128,0,0,0,0,0,2,False,False,False,False
726,36,7178440,0,0,0,0,5,False,False,False,False
727,0,0,0,0,0,0,1,True,False,False,False
728,0,0,0,0,0,0,1,True,False,False,False
729,129,0,0,0,0,0,2,True,False,False,False
730,129,0,0,0,0,0,2,True,False,False,False
731,129,0,0,0,0,0,2,True,False,False,False
732,129,0,0,0,0,0,2,True,False,False,False
733,129,0,0,0,0,0,2,True,False,False,False
734,129,0,0,0,0,0,2,True,False,False,False
735,129,0,0,0,0,0,2,True,False,False,False
736,129,0,0,0,0,0,2,True,False,False,False
737,129,0,0,0,0,0,2,True,False,False,False
738,129,0,0,0,0,0,2,True,False,False,False
739,129,0,0,0,0,0,2,True,False,False,False
740,129,0,0,0,0,0,2,True,False,False,False
741,0,0,0,0,0,0,1,False,False,False,False
742,0,0,0,0,0,0,1,False,False,False,False
743,0,0,0,0,0,0,1,False,False,False,False
744,0,0,0,0,0,0,1,False,False,False,False
745,0,0,0,0,0,0,1,False,False,False,False
746,0,0,0,0,0,0,1,False,False,False,False
747,0,0,0,0,0,0,1,False,False,False,False
748,0,0,0,0,0,0,1,False,False,False,False
749,0,0,0,0,0,0,1,False,False,False,False
750,0,0,0,0,0,0,1,False,False,False,False
751,0,0,0,0,0,0,1,True,False,False,False
752,132,7336281,0,0,0,0,5,False,False,False,False
753,132,7336303,0,0,0,0,5,False,False,False,False
754,131,0,0,0,0,0,2,True,False,False,False
755,0,0,0,0,0,0,1,True,False,False,False
756,127,0,0,0,0,0,2,True,False,False,False
757,127,0,0,0,0,0,2,False,False,False,False
758,127,0,0,0,0,0,2,False,False,False,False
759,127,0,0,0,0,0,2,False,False,False,False
760,127,0,0,0,0,0,2,False,False,False,False
761,127,0,0,0,0,0,2,False,False,False,False
762,127,0,0,0,0,0,2,False,False,False,False
763,127,0,0,0,0,0,2,False,False,False,False
764,0,0,0,0,0,0,1,False,False,False,False
765,0,0,0,0,0,0,1,False,False,False,False
766,0,0,0,0,0,0,1,False,False,False,False
767,0,0,0,0,0,0,1,False,False,False,False
768,0,0,0,0,0,0,1,True,False,False,False
769,0,0,0,0,0,0,1,True,False,False,False
770,0,0,0,0,0,0,1,False,False,False,False
771,0,0,0,0,0,0,1,False,False,False,False
772,134,0,0,0,0,0,14,False,False,False,False
773,133,0,0,0,0,0,2,True,False,False,False
774,0,0,0,0,0,0,1,True,False,False,False
775,0,0,0,0,0,0,1,True,False,False,False
776,127,0,0,0,0,0,2,True,False,False,False
777,127,0,0,0,0,0,2,False,False,False,False
778,127,0,0,0,0,0,2,False,False,False,False
779,127,0,0,0,0,0,2,False,False,False,False
780,127,0,0,0,0,0,2,False,False,False,False
781,127,0,0,0,0,0,2,False,False,False,False
782,7,7881658,7848615,17,7848622,0,16,True,False,False,True
783,135,7877988,0,0,0,0,5,False,False,False,False
784,0,0,0,0,0,0,1,False,False,False,False
785,0,0,0,0,0,0,1,False,False,False,False
786,0,0,0,0,0,0,1,False,False,False,False
787,0,0,0,0,0,0,1,False,False,False,False
788,0,0,0,0,0,0,1,False,False,False,False
789,0,0,0,0,0,0,1,False,False,False,False
790,0,0,0,0,0,0,1,False,False,False,False
791,0,0,0,0,0,0,1,False,False,False,False
792,102,0,0,0,0,0,2,True,False,False,False
793,102,0,0,0,0,0,2,True,False,False,False
794,102,0,0,0,0,0,2,True,False,False,False
795,102,0,0,0,0,0,2,True,False,False,False
796,106,0,0,0,0,0,3,True,False,False,False
797,106,0,0,0,0,0,3,True,False,False,False
798,106,0,0,0,0,0,3,True,False,False,False
799,106,0,0,0,0,0,3,True,False,False,False
800,106,0,0,0,0,0,3,True,False,False,False
801,106,0,0,0,0,0,3,True,False,False,False
802,106,0,0,0,0,0,3,True,False,False,False
803,106,0,0,0,0,0,3,True,False,False,False
804,124,0,0,0,0,0,2,True,False,False,False
805,125,0,0,0,0,0,2,True,False,False,False
806,124,0,0,0,0,0,2,True,False,False,False
807,125,0,0,0,0,0,2,True,False,False,False
808,124,0,0,0,0,0,2,True,False,False,False
809,125,0,0,0,0,0,2,True,False,False,False
810,124,0,0,0,0,0,2,True,False,False,False
811,125,0,0,0,0,0,2,True,False,False,False
812,124,0,0,0,0,0,2,True,False,False,False
813,125,0,0,0,0,0,2,True,False,False,False
814,0,0,0,0,0,0,1,False,False,False,False
815,0,0,0,0,0,0,1,False,False,False,False
816,0,0,0,0,0,0,1,False,False,False,False
817,0,0,0,0,0,0,1,False,False,False,False
818,136,0,0,0,0,0,2,True,False,False,False
819,136,0,0,0,0,0,2,False,False,False,False
820,136,0,0,0,0,0,2,False,False,False,False
821,136,0,0,0,0,0,2,False,False,False,False
822,136,0,0,0,0,0,2,False,False,False,False
823,136,0,0,0,0,0,2,False,False,False,False
824,0,0,0,0,0,0,1,True,False,False,False
825,0,0,0,0,0,0,1,True,False,False,False
826,0,0,0,0,0,0,1,True,False,False,False
827,0,0,0,0,0,0,1,True,False,False,False
828,0,0,0,0,0,0,1,True,False,False,False
829,0,0,0,0,0,0,1,True,False,False,False
830,0,0,0,0,0,0,1,True,False,False,False
831,0,0,0,0,0,0,1,True,False,False,False
832,0,0,0,0,0,0,1,True,False,False,False
833,0,0,0,0,0,0,1,True,False,False,False
834,0,0,0,0,0,0,1,True,False,False,False
835,0,0,0,0,0,0,1,True,False,False,False
836,0,0,0,0,0,0,1,True,False,False,False
837,136,0,0,0,0,0,2,False,False,False,False
838,141,0,0,0,0,0,2,False,False,False,False
839,142,0,0,0,0,0,2,False,False,False,False
840,143,0,0,0,0,0,2,False,False,False,False
841,139,0,0,0,0,0,2,False,False,False,False
842,138,0,0,0,0,0,2,False,False,False,False
843,140,0,0,0,0,0,2,False,False,False,False
844,137,0,0,0,0,0,2,True,False,False,False
845,137,0,0,0,0,0,2,True,False,False,False
846,137,0,0,0,0,0,2,False,False,False,False
847,137,0,0,0,0,0,2,False,False,False,False
848,137,0,0,0,0,0,2,False,False,False,False
849,137,0,0,0,0,0,2,False,False,False,False
850,137,0,0,0,0,0,2,False,False,False,False
851,137,0,0,0,0,0,2,False,False,False,False
852,137,0,0,0,0,0,2,False,False,False,False
853,137,0,0,0,0,0,2,False,False,False,False
854,137,0,0,0,0,0,2,False,False,False,False
855,137,0,0,0,0,0,2,False,False,False,False
856,1,0,0,0,0,0,17,False,False,False,False
857,2,0,0,0,0,0,17,False,False,False,False
858,0,0,0,0,0,0,1,False,False,False,False
859,0,0,0,0,0,0,1,False,False,False,False
860,0,0,0,0,0,0,1,False,False,False,False
861,3,0,0,0,0,0,17,False,False,False,False
862,144,0,0,0,0,0,2,False,False,False,False
863,136,0,0,0,0,0,2,True,False,False,False
864,136,0,0,0,0,0,2,False,False,False,False
865,136,0,0,0,0,0,2,False,False,False,False
866,136,0,0,0,0,0,2,False,False,False,False
867,136,0,0,0,0,0,2,False,False,False,False
868,136,0,0,0,0,0,2,False,False,False,False
869,0,0,0,0,0,0,1,False,False,False,False
870,0,0,0,0,0,0,1,False,False,False,False
871,0,0,0,0,0,0,1,False,False,False,False
872,0,0,0,0,0,0,1,False,False,False,False
873,0,0,0,0,0,0,1,False,False,False,False
874,0,0,0,0,0,0,1,False,False,False,False
875,0,0,0,0,0,0,1,False,False,False,False
876,0,0,0,0,0,0,1,False,False,False,False
877,0,0,0,0,0,0,1,False,False,False,False
878,0,0,0,0,0,0,1,False,False,False,False
879,0,0,0,0,0,0,1,False,False,False,False
880,0,0,0,0,0,0,1,False,False,False,False
881,0,0,0,0,0,0,1,False,False,False,False
882,0,0,0,0,0,0,1,False,False,False,False
883,0,0,0,0,0,0,1,False,False,False,False
884,0,0,0,0,0,0,1,False,False,False,False
885,0,0,0,0,0,0,1,False,False,False,False
886,0,0,0,0,0,0,1,False,False,False,False
887,0,0,0,0,0,0,1,False,False,False,False
888,21,8471432,8381173,1,0,0,11,False,False,False,False
889,21,8400295,8400292,1,0,0,11,False,False,False,False
890,14,8400302,0,0,0,0,12,False,False,False,False
891,14,8400309,0,0,0,0,12,False,False,False,False
892,14,8400321,0,0,0,0,12,False,False,False,False
893,8,0,0,0,0,0,2,False,False,False,False
894,0,0,0,0,0,0,18,False,False,False,False
895,145,8533648,0,10,0,0,5,False,False,False,False
896,146,8535367,0,10,0,0,5,False,False,False,False
897,147,8534975,0,10,0,0,5,False,False,False,False
898,148,8537515,0,10,0,0,5,False,False,False,False
899,148,8537515,0,10,0,0,5,False,False,False,False
900,148,8537515,0,10,0,0,5,False,False,False,False
901,0,0,0,0,0,0,1,False,False,False,False
902,0,0,0,0,0,0,1,False,False,False,False
903,149,0,0,0,0,0,2,True,False,False,False
904,149,0,0,0,0,0,2,False,False,False,False
905,149,0,0,0,0,0,2,False,False,False,False
906,149,0,0,0,0,0,2,False,False,False,False
907,149,0,0,0,0,0,2,False,False,False,False
908,149,0,0,0,0,0,2,False,False,False,False
909,0,0,0,0,0,0,1,False,False,False,False
910,0,0,0,0,0,0,1,False,False,False,False
911,0,0,0,0,0,0,1,False,False,False,False
912,0,0,0,0,0,0,1,False,False,False,False
913,0,0,0,0,0,0,1,False,False,False,False
914,0,0,0,0,0,0,1,False,False,False,False
915,0,0,0,0,0,0,1,False,False,False,False
916,0,0,0,0,0,0,1,False,False,False,False
917,0,0,0,0,0,0,1,False,False,False,False
918,0,0,0,0,0,0,1,False,False,False,False
919,0,0,0,0,0,0,1,False,False,False,False
920,150,0,0,0,0,0,2,True,False,False,False
921,150,0,0,0,0,0,2,False,False,False,False
922,150,0,0,0,0,0,2,False,False,False,False
923,150,0,0,0,0,0,2,False,False,False,False
924,150,0,0,0,0,0,2,False,False,False,False
925,150,0,0,0,0,0,2,False,False,False,False
926,0,0,0,0,0,0,1,False,False,False,False
927,0,0,0,0,0,0,1,False,False,False,False
928,0,0,0,0,0,0,1,False,False,False,False
929,0,0,0,0,0,0,1,False,False,False,False
930,0,0,0,0,0,0,1,False,False,False,False
931,0,0,0,0,0,0,1,False,False,False,False
932,15,0,0,0,0,0,19,False,False,False,False
933,0,0,0,0,0,0,1,False,False,False,False
934,0,0,0,0,0,0,1,False,False,False,False
935,0,0,0,0,0,0,1,False,False,False,False
936,0,0,0,0,0,0,1,False,False,False,False
937,0,0,0,0,0,0,1,False,False,False,False
938,0,0,0,0,0,0,1,False,False,False,False
939,0,0,0,0,0,0,1,False,False,False,False
940,0,0,0,0,0,0,1,False,False,False,False
941,0,0,0,0,0,0,1,False,False,False,False
942,0,0,0,0,0,0,1,False,False,False,False
943,13,0,0,0,0,0,17,False,False,True,False
944,9,0,0,0,0,0,17,False,False,True,False
945,10,0,0,0,0,0,17,False,False,True,False
946,0,0,0,0,0,0,1,False,True,True,False
947,12,0,0,0,0,0,17,False,False,True,False
948,0,0,0,0,0,0,1,False,False,False,False
949,0,0,0,0,0,0,1,False,False,False,False
950,0,0,0,0,0,0,1,False,False,False,False
951,0,0,0,0,0,0,1,False,False,False,False
952,36,8756159,0,10,0,0,5,False,False,True,False
953,36,8756158,0,10,0,0,5,False,False,True,False
954,36,8756161,0,10,0,0,5,False,False,True,False
955,36,8756160,0,10,0,0,5,False,False,True,False
956,101,8905586,0,0,0,0,5,False,False,False,False
957,8,0,0,0,0,0,6,False,False,True,False
958,0,0,0,0,0,0,1,False,False,True,False
959,0,0,0,0,0,0,1,False,False,True,False
960,0,0,0,0,0,0,1,False,False,False,False
961,0,0,0,0,0,0,1,False,False,False,False
962,0,0,0,0,0,0,1,False,False,True,False
963,0,0,0,0,0,0,1,False,False,True,False
964,0,0,0,0,0,0,1,False,False,True,False
965,0,0,0,0,0,0,1,False,False,True,False
966,0,0,0,0,0,0,1,False,False,True,False
967,0,0,0,0,0,0,1,False,False,True,False
968,0,0,0,0,0,0,1,False,False,True,False
969,0,0,0,0,0,0,1,False,False,True,False
970,0,0,0,0,0,0,1,False,False,True,False
971,0,0,0,0,0,0,1,False,False,True,False
972,0,0,0,0,0,0,1,False,False,True,False
973,0,0,0,0,0,0,1,False,False,True,False
974,7,0,0,0,0,0,17,False,False,True,False
975,8,0,0,0,0,0,17,False,False,True,False
976,15,0,0,0,0,0,17,False,False,True,False
977,14,0,0,0,0,0,17,False,False,True,False
978,11,0,0,0,0,0,17,False,True,True,False
979,16,0,0,0,0,0,17,False,False,True,False
980,0,0,0,0,0,0,1,False,False,False,False
981,0,0,0,0,0,0,1,False,False,False,False
982,0,0,0,0,0,0,1,False,False,False,False
983,0,0,0,0,0,0,1,False,True,True,False
984,102,0,0,0,0,0,2,True,False,False,False
985,102,0,0,0,0,0,2,True,False,False,False
986,102,0,0,0,0,0,2,True,False,False,False
987,102,0,0,0,0,0,2,True,False,False,False
988,106,0,0,0,0,0,3,True,False,False,False
989,106,0,0,0,0,0,3,True,False,False,False
990,106,0,0,0,0,0,3,True,False,False,False
991,106,0,0,0,0,0,3,True,False,False,False
992,106,0,0,0,0,0,3,True,False,False,False
993,106,0,0,0,0,0,3,True,False,False,False
994,106,0,0,0,0,0,3,True,False,False,False
995,106,0,0,0,0,0,3,True,False,False,False
996,124,0,0,0,0,0,2,True,False,False,False
997,125,0,0,0,0,0,2,True,False,False,False
998,124,0,0,0,0,0,2,True,False,False,False
999,125,0,0,0,0,0,2,True,False,False,False
1000,124,0,0,0,0,0,2,True,False,False,False
1001,125,0,0,0,0,0,2,True,False,False,False
1002,124,0,0,0,0,0,2,True,False,False,False
1003,125,0,0,0,0,0,2,True,False,False,False
1004,124,0,0,0,0,0,2,True,False,False,False
1005,125,0,0,0,0,0,2,True,False,False,False
1006,13,0,0,0,0,0,17,False,False,True,False
1007,17,0,0,0,0,0,17,False,False,True,False
1008,19,0,0,0,0,0,17,False,False,True,False
1009,20,0,0,0,0,0,17,False,False,True,False
1010,21,0,0,0,0,0,17,False,False,True,False
1011,22,0,0,0,0,0,17,False,False,True,False
1012,23,0,0,0,0,0,17,False,False,True,False
1013,24,0,0,0,0,0,17,False,False,True,False
1014,25,0,0,0,0,0,17,False,False,True,False
1015,26,0,0,0,0,0,17,False,False,True,False
1016,27,0,0,0,0,0,17,False,False,True,False
1017,0,0,0,0,0,0,1,False,False,True,False
1018,0,0,0,0,0,0,1,False,False,False,False
1019,28,0,0,0,0,0,17,False,False,True,False
1020,1,8998102,0,0,0,0,12,False,False,False,False
1021,1,8998103,0,0,0,0,12,False,False,False,False
1022,29,0,0,0,0,0,17,False,False,False,False
1023,30,0,0,0,0,0,17,False,False,False,False
1024,31,0,0,0,0,0,17,False,False,False,False
1025,32,0,0,0,0,0,17,False,False,False,False
1026,36,0,0,0,0,0,5,False,False,True,False
1027,0,0,0,0,0,0,1,False,False,False,False
1028,0,0,0,0,0,0,1,False,False,False,False
1029,0,0,0,0,0,0,1,False,False,False,False
1030,0,0,0,0,0,0,1,False,False,False,False
1031,0,0,0,0,0,0,1,False,False,False,False
1032,0,0,0,0,0,0,1,False,False,False,False
1033,36,9083485,0,0,0,0,5,False,False,False,False
1034,0,0,0,0,0,0,1,True,False,False,False
1035,14,0,0,0,0,0,17,False,False,True,False
1036,11,0,0,0,0,0,17,False,True,True,False
1037,16,0,0,0,0,0,17,False,False,True,False
1038,0,0,0,0,0,0,1,False,False,False,False
1039,0,0,0,0,0,0,1,False,False,False,False
1040,151,0,0,0,0,0,2,True,False,False,False
1041,151,0,0,0,0,0,2,False,False,False,False
1042,151,0,0,0,0,0,2,False,False,False,False
1043,151,0,0,0,0,0,2,False,False,False,False
1044,151,0,0,0,0,0,2,False,False,False,False
1045,151,0,0,0,0,0,2,False,False,False,False
1046,0,0,0,0,0,0,1,False,False,False,False
1047,0,0,0,0,0,0,20,False,False,False,False
1048,0,0,0,0,0,0,20,False,False,False,False
1049,0,0,34182,34185,1,0,9,False,False,False,False
1050,40,9228207,2049,0,0,0,5,False,False,False,False
1051,152,0,0,0,0,0,2,True,False,False,False
1052,0,0,0,0,0,0,1,False,False,False,False
1053,0,0,0,0,0,0,1,False,False,False,False
1054,0,0,0,0,0,0,1,False,False,False,False
1055,0,0,0,0,0,0,1,False,False,False,False
1056,0,0,0,0,0,0,1,False,False,False,False
1057,0,0,0,0,0,0,1,False,False,False,False
1058,0,0,0,0,0,0,1,False,False,False,False
1059,0,0,0,0,0,0,1,False,False,False,False
1060,0,0,0,0,0,0,1,False,False,False,False
1061,0,0,0,0,0,0,1,False,False,False,False
1062,0,0,34186,34189,1,33,9,False,False,False,False
1063,0,0,0,0,0,0,21,False,False,False,False
1064,1,1,0,0,0,0,20,False,False,False,False
1065,0,0,0,0,0,0,20,False,False,False,False
1066,0,0,34190,34193,1,0,9,False,False,False,False
1067,0,0,0,0,0,0,8,False,False,False,False
1068,0,0,0,0,0,0,8,False,False,False,False
1069,154,0,0,0,0,0,2,False,False,False,False
1070,153,0,0,0,0,0,2,False,False,False,False
1071,153,0,0,0,0,0,2,False,False,False,False
1072,0,0,34200,34203,1,0,9,False,False,False,False
1073,155,9397597,0,30,0,0,5,False,False,False,False
1074,0,0,0,0,0,0,20,False,False,False,False
1075,0,0,0,0,0,0,20,False,False,False,False
1076,0,9408827,0,0,0,0,5,False,False,False,False
1077,0,9408953,0,0,0,0,5,False,False,False,False
1078,34,0,0,0,0,0,17,False,False,False,False
1079,151,0,0,0,0,0,2,True,False,False,False
1080,151,0,0,0,0,0,2,False,False,False,False
1081,151,0,0,0,0,0,2,False,False,False,False
1082,151,0,0,0,0,0,2,False,False,False,False
1083,151,0,0,0,0,0,2,False,False,False,False
1084,151,0,0,0,0,0,2,False,False,False,False
1085,0,0,0,0,0,0,1,False,False,False,False
1086,0,9747103,0,30,0,0,5,False,False,False,False
1087,0,9827309,0,30,0,0,5,False,False,False,False
1088,0,9827310,0,30,0,0,5,False,False,False,False
1089,157,0,0,0,0,0,2,False,False,False,False
1090,158,0,0,0,0,0,2,False,False,False,False
1091,159,0,0,0,0,0,2,False,False,False,False
1092,160,0,0,0,0,0,2,False,False,False,False
1093,161,0,0,0,0,0,2,False,False,False,False
1094,162,0,0,0,0,0,2,False,False,False,False
1095,163,0,0,0,0,0,2,False,False,False,False
1096,164,9827133,0,30,0,0,5,False,False,False,False
1097,165,0,1,0,0,0,22,False,False,False,False
1098,0,0,0,0,0,0,1,False,False,False,False
1099,0,0,0,0,0,0,1,False,False,False,False
1100,0,0,0,0,0,0,1,False,False,False,False
1101,0,0,0,0,0,0,1,False,False,False,False
1102,166,0,0,0,0,0,2,False,False,False,False
1103,0,0,0,0,0,0,20,False,False,False,False
1104,0,0,0,0,0,0,20,False,False,False,False
1105,0,9903900,0,0,0,0,5,False,False,False,False
1106,0,9903959,0,0,0,0,5,False,False,False,False
1107,0,0,0,0,0,0,1,False,False,False,False
1108,35,0,0,0,0,0,17,False,False,False,False
1109,36,0,0,0,0,0,17,False,False,False,False
1110,37,0,0,0,0,0,17,False,False,False,False
1111,0,0,1,0,0,0,22,False,False,False,False
1112,0,1,1,0,0,0,22,False,False,False,False
1113,0,0,0,0,0,0,1,False,False,False,False
1114,0,0,0,0,0,0,1,False,False,False,False
1115,0,0,0,0,0,0,1,False,False,False,False
1116,0,0,0,0,0,0,1,False,False,False,False
1117,0,0,0,0,0,0,1,False,False,False,False
1118,0,10088035,0,30,0,0,5,False,False,False,False
1119,0,0,0,0,0,0,1,False,False,False,False
1120,0,0,0,0,0,0,1,False,False,False,False
1121,0,0,0,0,0,0,1,False,False,False,False
1122,0,0,0,0,0,0,8,False,False,False,False
1123,0,0,0,0,0,0,8,False,False,False,False
1124,0,0,0,0,0,0,8,False,False,False,False
1125,151,0,0,0,0,0,2,True,False,False,False
1126,151,0,0,0,0,0,2,False,False,False,False
1127,151,0,0,0,0,0,2,False,False,False,False
1128,151,0,0,0,0,0,2,False,False,False,False
1129,151,0,0,0,0,0,2,False,False,False,False
1130,151,0,0,0,0,0,2,False,False,False,False
1131,0,10092618,0,0,0,0,5,False,False,False,False
1132,0,10092643,0,0,0,0,5,False,False,False,False
1133,0,0,0,0,0,0,20,False,False,False,False
1134,0,0,0,0,0,0,1,False,False,False,False
1135,38,0,0,0,0,0,17,False,False,False,False
1136,39,0,0,0,0,0,17,False,False,False,False
1137,40,0,0,0,0,0,17,False,False,False,False
1138,102,0,0,0,0,0,2,True,False,False,False
1139,102,0,0,0,0,0,2,True,False,False,False
1140,102,0,0,0,0,0,2,True,False,False,False
