#,Name,Description,QuestRequirement,CRP,BSM,ARM,GSM,LTW,WVR,ALC,CUL,AnimationStart,AnimationEnd,Icon,RequiredStatus,ClassJobCategory,ClassJobLevel,Cost,ClassJob,Specialist
100159,ニメーヤの紡車,"**[マイスター専用アクション]**
「仕事唄」のスタック数に応じて耐久が回復する。
使用後に「仕事唄」の効果は終了する。
成功率：100％",0,100153,100154,100155,100156,100157,100158,100159,100160,242,249,786,0,0,1,0,-1,False
100160,ニメーヤの紡車,"**[マイスター専用アクション]**
「仕事唄」のスタック数に応じて耐久が回復する。
使用後に「仕事唄」の効果は終了する。
成功率：100％",0,100153,100154,100155,100156,100157,100158,100159,100160,242,249,786,0,0,1,0,-1,False
100161,匠の技,"**[マイスター専用アクション]**
**「インナークワイエット」と「仕事唄」のスタック数が同じ時にのみ使用可能。**
耐久を消費して、作業を大きく進めると同時に品質を大きく上げる。
効率：150
成功率：100％",0,100161,100162,100163,100164,100165,100166,100167,100168,239,246,786,0,0,1,0,-1,False
100162,匠の技,"**[マイスター専用アクション]**
**「インナークワイエット」と「仕事唄」のスタック数が同じ時にのみ使用可能。**
耐久を消費して、作業を大きく進めると同時に品質を大きく上げる。
効率：150
成功率：100％",0,100161,100162,100163,100164,100165,100166,100167,100168,239,246,786,0,0,1,0,-1,False
100163,匠の技,"**[マイスター専用アクション]**
**「インナークワイエット」と「仕事唄」のスタック数が同じ時にのみ使用可能。**
耐久を消費して、作業を大きく進めると同時に品質を大きく上げる。
効率：150
成功率：100％",0,100161,100162,100163,100164,100165,100166,100167,100168,239,246,786,0,0,1,0,-1,False
100164,匠の技,"**[マイスター専用アクション]**
**「インナークワイエット」と「仕事唄」のスタック数が同じ時にのみ使用可能。**
耐久を消費して、作業を大きく進めると同時に品質を大きく上げる。
効率：150
成功率：100％",0,100161,100162,100163,100164,100165,100166,100167,100168,239,246,786,0,0,1,0,-1,False
100165,匠の技,"**[マイスター専用アクション]**
**「インナークワイエット」と「仕事唄」のスタック数が同じ時にのみ使用可能。**
耐久を消費して、作業を大きく進めると同時に品質を大きく上げる。
効率：150
成功率：100％",0,100161,100162,100163,100164,100165,100166,100167,100168,239,246,786,0,0,1,0,-1,False
100166,匠の技,"**[マイスター専用アクション]**
**「インナークワイエット」と「仕事唄」のスタック数が同じ時にのみ使用可能。**
耐久を消費して、作業を大きく進めると同時に品質を大きく上げる。
効率：150
成功率：100％",0,100161,100162,100163,100164,100165,100166,100167,100168,239,246,786,0,0,1,0,-1,False
100167,匠の技,"**[マイスター専用アクション]**
**「インナークワイエット」と「仕事唄」のスタック数が同じ時にのみ使用可能。**
耐久を消費して、作業を大きく進めると同時に品質を大きく上げる。
効率：150
成功率：100％",0,100161,100162,100163,100164,100165,100166,100167,100168,239,246,786,0,0,1,0,-1,False
100168,匠の技,"**[マイスター専用アクション]**
**「インナークワイエット」と「仕事唄」のスタック数が同じ時にのみ使用可能。**
耐久を消費して、作業を大きく進めると同時に品質を大きく上げる。
効率：150
成功率：100％",0,100161,100162,100163,100164,100165,100166,100167,100168,239,246,786,0,0,1,0,-1,False
100169,会心の仕事,"**[マイスター専用アクション]**
**「仕事唄」のスタック数が3の倍数の時にのみ使用可能。**
CPが15回復し、「仕事唄」のスタック数が1つ減少する。
成功率：100％",0,100169,100170,100171,100172,100173,100174,100175,100176,242,249,786,0,0,1,0,-1,False
100170,会心の仕事,"**[マイスター専用アクション]**
**「仕事唄」のスタック数が3の倍数の時にのみ使用可能。**
CPが15回復し、「仕事唄」のスタック数が1つ減少する。
成功率：100％",0,100169,100170,100171,100172,100173,100174,100175,100176,242,249,786,0,0,1,0,-1,False
100171,会心の仕事,"**[マイスター専用アクション]**
**「仕事唄」のスタック数が3の倍数の時にのみ使用可能。**
CPが15回復し、「仕事唄」のスタック数が1つ減少する。
成功率：100％",0,100169,100170,100171,100172,100173,100174,100175,100176,242,249,786,0,0,1,0,-1,False
100172,会心の仕事,"**[マイスター専用アクション]**
**「仕事唄」のスタック数が3の倍数の時にのみ使用可能。**
CPが15回復し、「仕事唄」のスタック数が1つ減少する。
成功率：100％",0,100169,100170,100171,100172,100173,100174,100175,100176,242,249,786,0,0,1,0,-1,False
100173,会心の仕事,"**[マイスター専用アクション]**
**「仕事唄」のスタック数が3の倍数の時にのみ使用可能。**
CPが15回復し、「仕事唄」のスタック数が1つ減少する。
成功率：100％",0,100169,100170,100171,100172,100173,100174,100175,100176,242,249,786,0,0,1,0,-1,False
100174,会心の仕事,"**[マイスター専用アクション]**
**「仕事唄」のスタック数が3の倍数の時にのみ使用可能。**
CPが15回復し、「仕事唄」のスタック数が1つ減少する。
成功率：100％",0,100169,100170,100171,100172,100173,100174,100175,100176,242,249,786,0,0,1,0,-1,False
100175,会心の仕事,"**[マイスター専用アクション]**
**「仕事唄」のスタック数が3の倍数の時にのみ使用可能。**
CPが15回復し、「仕事唄」のスタック数が1つ減少する。
成功率：100％",0,100169,100170,100171,100172,100173,100174,100175,100176,242,249,786,0,0,1,0,-1,False
100176,会心の仕事,"**[マイスター専用アクション]**
**「仕事唄」のスタック数が3の倍数の時にのみ使用可能。**
CPが15回復し、「仕事唄」のスタック数が1つ減少する。
成功率：100％",0,100169,100170,100171,100172,100173,100174,100175,100176,242,249,786,0,0,1,0,-1,False
100177,フィニッシュワーク,,0,100177,100177,100177,100177,100177,100177,100177,100177,241,248,786,0,33,1,0,-1,False
100178,堅実の心得,"**1ターン目のみ使用可能。**
残り工数に応じたターン（上限25ターン）の間、「堅実作業」のCPと耐久の消費を0にする。",0,100178,100178,100178,100178,100178,100178,100178,100178,242,249,786,0,0,1,0,-1,False
100179,木工師の魂,"**[マイスター専用アクション]**
7ターンの間、「高品質」状態になりやすくなる。
使用時にアイテム「木工師の製図用紙」を消費する。
**[一回の製作につき5回まで使用可能]**",0,100179,100180,100181,100182,100183,100184,100185,100186,4655,4656,786,879,0,1,0,-1,False
100180,鍛冶師の魂,"**[マイスター専用アクション]**
7ターンの間、「高品質」状態になりやすくなる。
使用時にアイテム「鍛冶師の製図用紙」を消費する。
**[一回の製作につき5回まで使用可能]**",0,100179,100180,100181,100182,100183,100184,100185,100186,4655,4656,786,879,0,1,0,-1,False
100181,甲冑師の魂,"**[マイスター専用アクション]**
7ターンの間、「高品質」状態になりやすくなる。
使用時にアイテム「甲冑師の製図用紙」を消費する。
**[一回の製作につき5回まで使用可能]**",0,100179,100180,100181,100182,100183,100184,100185,100186,4655,4656,786,879,0,1,0,-1,False
100182,彫金師の魂,"**[マイスター専用アクション]**
7ターンの間、「高品質」状態になりやすくなる。
使用時にアイテム「彫金師の製図用紙」を消費する。
**[一回の製作につき5回まで使用可能]**",0,100179,100180,100181,100182,100183,100184,100185,100186,4655,4656,786,879,0,1,0,-1,False
100183,革細工師の魂,"**[マイスター専用アクション]**
7ターンの間、「高品質」状態になりやすくなる。
使用時にアイテム「革細工師の製図用紙」を消費する。
**[一回の製作につき5回まで使用可能]**",0,100179,100180,100181,100182,100183,100184,100185,100186,4655,4656,786,879,0,1,0,-1,False
100184,裁縫師の魂,"**[マイスター専用アクション]**
7ターンの間、「高品質」状態になりやすくなる。
使用時にアイテム「裁縫師の製図用紙」を消費する。
**[一回の製作につき5回まで使用可能]**",0,100179,100180,100181,100182,100183,100184,100185,100186,4655,4656,786,879,0,1,0,-1,False
100185,錬金術師の魂,"**[マイスター専用アクション]**
7ターンの間、「高品質」状態になりやすくなる。
使用時にアイテム「錬金術師の製図用紙」を消費する。
**[一回の製作につき5回まで使用可能]**",0,100179,100180,100181,100182,100183,100184,100185,100186,4655,4656,786,879,0,1,0,-1,False
100186,調理師の魂,"**[マイスター専用アクション]**
7ターンの間、「高品質」状態になりやすくなる。
使用時にアイテム「調理師の製図用紙」を消費する。
**[一回の製作につき5回まで使用可能]**",0,100179,100180,100181,100182,100183,100184,100185,100186,4655,4656,786,879,0,1,0,-1,False
100187,仕事唄,"**[マイスター専用アクション]**
スタック数11から始まる「仕事唄」状態を付与する。
状態が「高品質」以上の時にスタック数が1つ減少し、0になると耐久を消費して作業を進めるアクション「フィニッシュワーク」を発動し、効果が終了する。
（フィニッシュワーク　効率：200　成功率：50％）
スタック数が3の倍数の時、一部の作業系アクションの効率が上昇する。",0,100187,100188,100189,100190,100191,100192,100193,100194,242,249,786,880,0,1,0,-1,False
100188,仕事唄,"**[マイスター専用アクション]**
スタック数11から始まる「仕事唄」状態を付与する。
状態が「高品質」以上の時にスタック数が1つ減少し、0になると耐久を消費して作業を進めるアクション「フィニッシュワーク」を発動し、効果が終了する。
（フィニッシュワーク　効率：200　成功率：50％）
スタック数が3の倍数の時、一部の作業系アクションの効率が上昇する。",0,100187,100188,100189,100190,100191,100192,100193,100194,242,249,786,880,0,1,0,-1,False
100189,仕事唄,"**[マイスター専用アクション]**
スタック数11から始まる「仕事唄」状態を付与する。
状態が「高品質」以上の時にスタック数が1つ減少し、0になると耐久を消費して作業を進めるアクション「フィニッシュワーク」を発動し、効果が終了する。
（フィニッシュワーク　効率：200　成功率：50％）
スタック数が3の倍数の時、一部の作業系アクションの効率が上昇する。",0,100187,100188,100189,100190,100191,100192,100193,100194,242,249,786,880,0,1,0,-1,False
100190,仕事唄,"**[マイスター専用アクション]**
スタック数11から始まる「仕事唄」状態を付与する。
状態が「高品質」以上の時にスタック数が1つ減少し、0になると耐久を消費して作業を進めるアクション「フィニッシュワーク」を発動し、効果が終了する。
（フィニッシュワーク　効率：200　成功率：50％）
スタック数が3の倍数の時、一部の作業系アクションの効率が上昇する。",0,100187,100188,100189,100190,100191,100192,100193,100194,242,249,786,880,0,1,0,-1,False
100191,仕事唄,"**[マイスター専用アクション]**
スタック数11から始まる「仕事唄」状態を付与する。
状態が「高品質」以上の時にスタック数が1つ減少し、0になると耐久を消費して作業を進めるアクション「フィニッシュワーク」を発動し、効果が終了する。
（フィニッシュワーク　効率：200　成功率：50％）
スタック数が3の倍数の時、一部の作業系アクションの効率が上昇する。",0,100187,100188,100189,100190,100191,100192,100193,100194,242,249,786,880,0,1,0,-1,False
100192,仕事唄,"**[マイスター専用アクション]**
スタック数11から始まる「仕事唄」状態を付与する。
状態が「高品質」以上の時にスタック数が1つ減少し、0になると耐久を消費して作業を進めるアクション「フィニッシュワーク」を発動し、効果が終了する。
（フィニッシュワーク　効率：200　成功率：50％）
スタック数が3の倍数の時、一部の作業系アクションの効率が上昇する。",0,100187,100188,100189,100190,100191,100192,100193,100194,242,249,786,880,0,1,0,-1,False
100193,仕事唄,"**[マイスター専用アクション]**
スタック数11から始まる「仕事唄」状態を付与する。
状態が「高品質」以上の時にスタック数が1つ減少し、0になると耐久を消費して作業を進めるアクション「フィニッシュワーク」を発動し、効果が終了する。
（フィニッシュワーク　効率：200　成功率：50％）
スタック数が3の倍数の時、一部の作業系アクションの効率が上昇する。",0,100187,100188,100189,100190,100191,100192,100193,100194,242,249,786,880,0,1,0,-1,False
100194,仕事唄,"**[マイスター専用アクション]**
スタック数11から始まる「仕事唄」状態を付与する。
状態が「高品質」以上の時にスタック数が1つ減少し、0になると耐久を消費して作業を進めるアクション「フィニッシュワーク」を発動し、効果が終了する。
（フィニッシュワーク　効率：200　成功率：50％）
スタック数が3の倍数の時、一部の作業系アクションの効率が上昇する。",0,100187,100188,100189,100190,100191,100192,100193,100194,242,249,786,880,0,1,0,-1,False
100195,ヘイスティタッチII,"耐久を消費して、品質を上げる。
効率：100
成功率：60%",0,100195,100196,100197,100198,100199,100200,100201,100202,241,248,786,0,0,1,0,-1,False
100196,ヘイスティタッチII,"耐久を消費して、品質を上げる。
効率：100
成功率：60%",0,100195,100196,100197,100198,100199,100200,100201,100202,241,248,786,0,0,1,0,-1,False
100197,ヘイスティタッチII,"耐久を消費して、品質を上げる。
効率：100
成功率：60%",0,100195,100196,100197,100198,100199,100200,100201,100202,241,248,786,0,0,1,0,-1,False
100198,ヘイスティタッチII,"耐久を消費して、品質を上げる。
効率：100
成功率：60%",0,100195,100196,100197,100198,100199,100200,100201,100202,241,248,786,0,0,1,0,-1,False
100199,ヘイスティタッチII,"耐久を消費して、品質を上げる。
効率：100
成功率：60%",0,100195,100196,100197,100198,100199,100200,100201,100202,241,248,786,0,0,1,0,-1,False
100200,ヘイスティタッチII,"耐久を消費して、品質を上げる。
効率：100
成功率：60%",0,100195,100196,100197,100198,100199,100200,100201,100202,241,248,786,0,0,1,0,-1,False
100201,ヘイスティタッチII,"耐久を消費して、品質を上げる。
効率：100
成功率：60%",0,100195,100196,100197,100198,100199,100200,100201,100202,241,248,786,0,0,1,0,-1,False
100202,ヘイスティタッチII,"耐久を消費して、品質を上げる。
効率：100
成功率：60%",0,100195,100196,100197,100198,100199,100200,100201,100202,241,248,786,0,0,1,0,-1,False
100203,模範作業,"耐久を消費して、作業を進める。
効率：180
成功率：100％",0,100203,100204,100205,100206,100207,100208,100209,100210,240,247,1986,0,9,62,7,8,False
100204,模範作業,"耐久を消費して、作業を進める。
効率：180
成功率：100％",0,100203,100204,100205,100206,100207,100208,100209,100210,240,247,1986,0,10,62,7,9,False
100205,模範作業,"耐久を消費して、作業を進める。
効率：180
成功率：100％",0,100203,100204,100205,100206,100207,100208,100209,100210,240,247,1986,0,11,62,7,10,False
100206,模範作業,"耐久を消費して、作業を進める。
効率：180
成功率：100％",0,100203,100204,100205,100206,100207,100208,100209,100210,240,247,1986,0,12,62,7,11,False
100207,模範作業,"耐久を消費して、作業を進める。
効率：180
成功率：100％",0,100203,100204,100205,100206,100207,100208,100209,100210,240,247,1986,0,13,62,7,12,False
100208,模範作業,"耐久を消費して、作業を進める。
効率：180
成功率：100％",0,100203,100204,100205,100206,100207,100208,100209,100210,240,247,1986,0,14,62,7,13,False
100209,模範作業,"耐久を消費して、作業を進める。
効率：180
成功率：100％",0,100203,100204,100205,100206,100207,100208,100209,100210,240,247,1986,0,15,62,7,14,False
100210,模範作業,"耐久を消費して、作業を進める。
効率：180
成功率：100％",0,100203,100204,100205,100206,100207,100208,100209,100210,240,247,1986,0,16,62,7,15,False
100211,突貫作業II,"耐久を消費して、作業を進める。
効率：300
成功率：60%",0,100211,100212,100213,100214,100215,100216,100217,100218,241,248,786,0,0,1,0,-1,False
100212,突貫作業II,"耐久を消費して、作業を進める。
効率：300
成功率：60%",0,100211,100212,100213,100214,100215,100216,100217,100218,241,248,786,0,0,1,0,-1,False
100213,突貫作業II,"耐久を消費して、作業を進める。
効率：300
成功率：60%",0,100211,100212,100213,100214,100215,100216,100217,100218,241,248,786,0,0,1,0,-1,False
100214,突貫作業II,"耐久を消費して、作業を進める。
効率：300
成功率：60%",0,100211,100212,100213,100214,100215,100216,100217,100218,241,248,786,0,0,1,0,-1,False
100215,突貫作業II,"耐久を消費して、作業を進める。
効率：300
成功率：60%",0,100211,100212,100213,100214,100215,100216,100217,100218,241,248,786,0,0,1,0,-1,False
100216,突貫作業II,"耐久を消費して、作業を進める。
効率：300
成功率：60%",0,100211,100212,100213,100214,100215,100216,100217,100218,241,248,786,0,0,1,0,-1,False
100217,突貫作業II,"耐久を消費して、作業を進める。
効率：300
成功率：60%",0,100211,100212,100213,100214,100215,100216,100217,100218,241,248,786,0,0,1,0,-1,False
100218,突貫作業II,"耐久を消費して、作業を進める。
効率：300
成功率：60%",0,100211,100212,100213,100214,100215,100216,100217,100218,241,248,786,0,0,1,0,-1,False
100219,専心加工,"耐久を消費して、品質を上げる。
成功時：「インナークワイエット」のスタック数が2倍になる（最大11）
失敗時：「インナークワイエット」のスタック数半減
効率：100
成功率：50％",0,100219,100220,100221,100222,100223,100224,100225,100226,240,247,786,0,0,1,0,-1,False
100220,専心加工,"耐久を消費して、品質を上げる。
成功時：「インナークワイエット」のスタック数が2倍になる（最大11）
失敗時：「インナークワイエット」のスタック数半減
効率：100
成功率：50％",0,100219,100220,100221,100222,100223,100224,100225,100226,240,247,786,0,0,1,0,-1,False
100221,専心加工,"耐久を消費して、品質を上げる。
成功時：「インナークワイエット」のスタック数が2倍になる（最大11）
失敗時：「インナークワイエット」のスタック数半減
効率：100
成功率：50％",0,100219,100220,100221,100222,100223,100224,100225,100226,240,247,786,0,0,1,0,-1,False
100222,専心加工,"耐久を消費して、品質を上げる。
成功時：「インナークワイエット」のスタック数が2倍になる（最大11）
失敗時：「インナークワイエット」のスタック数半減
効率：100
成功率：50％",0,100219,100220,100221,100222,100223,100224,100225,100226,240,247,786,0,0,1,0,-1,False
100223,専心加工,"耐久を消費して、品質を上げる。
成功時：「インナークワイエット」のスタック数が2倍になる（最大11）
失敗時：「インナークワイエット」のスタック数半減
効率：100
成功率：50％",0,100219,100220,100221,100222,100223,100224,100225,100226,240,247,786,0,0,1,0,-1,False
100224,専心加工,"耐久を消費して、品質を上げる。
成功時：「インナークワイエット」のスタック数が2倍になる（最大11）
失敗時：「インナークワイエット」のスタック数半減
効率：100
成功率：50％",0,100219,100220,100221,100222,100223,100224,100225,100226,240,247,786,0,0,1,0,-1,False
100225,専心加工,"耐久を消費して、品質を上げる。
成功時：「インナークワイエット」のスタック数が2倍になる（最大11）
失敗時：「インナークワイエット」のスタック数半減
効率：100
成功率：50％",0,100219,100220,100221,100222,100223,100224,100225,100226,240,247,786,0,0,1,0,-1,False
100226,専心加工,"耐久を消費して、品質を上げる。
成功時：「インナークワイエット」のスタック数が2倍になる（最大11）
失敗時：「インナークワイエット」のスタック数半減
効率：100
成功率：50％",0,100219,100220,100221,100222,100223,100224,100225,100226,240,247,786,0,0,1,0,-1,False
100227,倹約加工,"**「倹約」「長期倹約」の効果中は使用不可。**
耐久の消費を半分に抑えつつ、品質を上げる。
効率：100
成功率：100％",0,100227,100228,100229,100230,100231,100232,100233,100234,240,247,1535,0,9,66,25,8,False
100228,倹約加工,"**「倹約」「長期倹約」の効果中は使用不可。**
耐久の消費を半分に抑えつつ、品質を上げる。
効率：100
成功率：100％",0,100227,100228,100229,100230,100231,100232,100233,100234,240,247,1584,0,10,66,25,9,False
100229,倹約加工,"**「倹約」「長期倹約」の効果中は使用不可。**
耐久の消費を半分に抑えつつ、品質を上げる。
効率：100
成功率：100％",0,100227,100228,100229,100230,100231,100232,100233,100234,240,247,1635,0,11,66,25,10,False
100230,倹約加工,"**「倹約」「長期倹約」の効果中は使用不可。**
耐久の消費を半分に抑えつつ、品質を上げる。
効率：100
成功率：100％",0,100227,100228,100229,100230,100231,100232,100233,100234,240,247,1686,0,12,66,25,11,False
100231,倹約加工,"**「倹約」「長期倹約」の効果中は使用不可。**
耐久の消費を半分に抑えつつ、品質を上げる。
効率：100
成功率：100％",0,100227,100228,100229,100230,100231,100232,100233,100234,240,247,1734,0,13,66,25,12,False
100232,倹約加工,"**「倹約」「長期倹約」の効果中は使用不可。**
耐久の消費を半分に抑えつつ、品質を上げる。
効率：100
成功率：100％",0,100227,100228,100229,100230,100231,100232,100233,100234,240,247,1784,0,14,66,25,13,False
100233,倹約加工,"**「倹約」「長期倹約」の効果中は使用不可。**
耐久の消費を半分に抑えつつ、品質を上げる。
効率：100
成功率：100％",0,100227,100228,100229,100230,100231,100232,100233,100234,240,247,1835,0,15,66,25,14,False
100234,倹約加工,"**「倹約」「長期倹約」の効果中は使用不可。**
耐久の消費を半分に抑えつつ、品質を上げる。
効率：100
成功率：100％",0,100227,100228,100229,100230,100231,100232,100233,100234,240,247,1886,0,16,66,25,15,False
100235,注視作業,"耐久を消費して、作業を進める。
効率：200
成功率：50％
**コンボ条件：**経過観察　**コンボ時成功率：**100%",0,100235,100236,100237,100238,100239,100240,100241,100242,239,246,786,0,0,1,0,-1,False
100236,注視作業,"耐久を消費して、作業を進める。
効率：200
成功率：50％
**コンボ条件：**経過観察　**コンボ時成功率：**100%",0,100235,100236,100237,100238,100239,100240,100241,100242,239,246,786,0,0,1,0,-1,False
100237,注視作業,"耐久を消費して、作業を進める。
効率：200
成功率：50％
**コンボ条件：**経過観察　**コンボ時成功率：**100%",0,100235,100236,100237,100238,100239,100240,100241,100242,239,246,786,0,0,1,0,-1,False
100238,注視作業,"耐久を消費して、作業を進める。
効率：200
成功率：50％
**コンボ条件：**経過観察　**コンボ時成功率：**100%",0,100235,100236,100237,100238,100239,100240,100241,100242,239,246,786,0,0,1,0,-1,False
100239,注視作業,"耐久を消費して、作業を進める。
効率：200
成功率：50％
**コンボ条件：**経過観察　**コンボ時成功率：**100%",0,100235,100236,100237,100238,100239,100240,100241,100242,239,246,786,0,0,1,0,-1,False
100240,注視作業,"耐久を消費して、作業を進める。
効率：200
成功率：50％
**コンボ条件：**経過観察　**コンボ時成功率：**100%",0,100235,100236,100237,100238,100239,100240,100241,100242,239,246,786,0,0,1,0,-1,False
100241,注視作業,"耐久を消費して、作業を進める。
効率：200
成功率：50％
**コンボ条件：**経過観察　**コンボ時成功率：**100%",0,100235,100236,100237,100238,100239,100240,100241,100242,239,246,786,0,0,1,0,-1,False
100242,注視作業,"耐久を消費して、作業を進める。
効率：200
成功率：50％
**コンボ条件：**経過観察　**コンボ時成功率：**100%",0,100235,100236,100237,100238,100239,100240,100241,100242,239,246,786,0,0,1,0,-1,False
100243,注視加工,"耐久を消費して、品質を上げる。
効率：150
成功率：50％
**コンボ条件：**経過観察　**コンボ時成功率：**100%",0,100243,100244,100245,100246,100247,100248,100249,100250,239,246,786,0,0,1,0,-1,False
100244,注視加工,"耐久を消費して、品質を上げる。
効率：150
成功率：50％
**コンボ条件：**経過観察　**コンボ時成功率：**100%",0,100243,100244,100245,100246,100247,100248,100249,100250,239,246,786,0,0,1,0,-1,False
100245,注視加工,"耐久を消費して、品質を上げる。
効率：150
成功率：50％
**コンボ条件：**経過観察　**コンボ時成功率：**100%",0,100243,100244,100245,100246,100247,100248,100249,100250,239,246,786,0,0,1,0,-1,False
100246,注視加工,"耐久を消費して、品質を上げる。
効率：150
成功率：50％
**コンボ条件：**経過観察　**コンボ時成功率：**100%",0,100243,100244,100245,100246,100247,100248,100249,100250,239,246,786,0,0,1,0,-1,False
100247,注視加工,"耐久を消費して、品質を上げる。
効率：150
成功率：50％
**コンボ条件：**経過観察　**コンボ時成功率：**100%",0,100243,100244,100245,100246,100247,100248,100249,100250,239,246,786,0,0,1,0,-1,False
100248,注視加工,"耐久を消費して、品質を上げる。
効率：150
成功率：50％
**コンボ条件：**経過観察　**コンボ時成功率：**100%",0,100243,100244,100245,100246,100247,100248,100249,100250,239,246,786,0,0,1,0,-1,False
100249,注視加工,"耐久を消費して、品質を上げる。
効率：150
成功率：50％
**コンボ条件：**経過観察　**コンボ時成功率：**100%",0,100243,100244,100245,100246,100247,100248,100249,100250,239,246,786,0,0,1,0,-1,False
100250,注視加工,"耐久を消費して、品質を上げる。
効率：150
成功率：50％
**コンボ条件：**経過観察　**コンボ時成功率：**100%",0,100243,100244,100245,100246,100247,100248,100249,100250,239,246,786,0,0,1,0,-1,False
100251,初手仕込,"**1ターン目のみ使用可能。**
一定確率でCPの消費量が軽減される「初手仕込」状態を付与する。
**マイスター時：**「初手仕込」の効果を終了させる代わりに、「マイスターの切札」が一度、使用できる。",0,100251,100252,100253,100254,100255,100256,100257,100258,242,249,786,0,0,1,0,-1,False
100252,初手仕込,"**1ターン目のみ使用可能。**
一定確率でCPの消費量が軽減される「初手仕込」状態を付与する。
**マイスター時：**「初手仕込」の効果を終了させる代わりに、「マイスターの切札」が一度、使用できる。",0,100251,100252,100253,100254,100255,100256,100257,100258,242,249,786,0,0,1,0,-1,False
100253,初手仕込,"**1ターン目のみ使用可能。**
一定確率でCPの消費量が軽減される「初手仕込」状態を付与する。
**マイスター時：**「初手仕込」の効果を終了させる代わりに、「マイスターの切札」が一度、使用できる。",0,100251,100252,100253,100254,100255,100256,100257,100258,242,249,786,0,0,1,0,-1,False
100254,初手仕込,"**1ターン目のみ使用可能。**
一定確率でCPの消費量が軽減される「初手仕込」状態を付与する。
**マイスター時：**「初手仕込」の効果を終了させる代わりに、「マイスターの切札」が一度、使用できる。",0,100251,100252,100253,100254,100255,100256,100257,100258,242,249,786,0,0,1,0,-1,False
100255,初手仕込,"**1ターン目のみ使用可能。**
一定確率でCPの消費量が軽減される「初手仕込」状態を付与する。
**マイスター時：**「初手仕込」の効果を終了させる代わりに、「マイスターの切札」が一度、使用できる。",0,100251,100252,100253,100254,100255,100256,100257,100258,242,249,786,0,0,1,0,-1,False
100256,初手仕込,"**1ターン目のみ使用可能。**
一定確率でCPの消費量が軽減される「初手仕込」状態を付与する。
**マイスター時：**「初手仕込」の効果を終了させる代わりに、「マイスターの切札」が一度、使用できる。",0,100251,100252,100253,100254,100255,100256,100257,100258,242,249,786,0,0,1,0,-1,False
100257,初手仕込,"**1ターン目のみ使用可能。**
一定確率でCPの消費量が軽減される「初手仕込」状態を付与する。
**マイスター時：**「初手仕込」の効果を終了させる代わりに、「マイスターの切札」が一度、使用できる。",0,100251,100252,100253,100254,100255,100256,100257,100258,242,249,786,0,0,1,0,-1,False
100258,初手仕込,"**1ターン目のみ使用可能。**
一定確率でCPの消費量が軽減される「初手仕込」状態を付与する。
**マイスター時：**「初手仕込」の効果を終了させる代わりに、「マイスターの切札」が一度、使用できる。",0,100251,100252,100253,100254,100255,100256,100257,100258,242,249,786,0,0,1,0,-1,False
100259,マイスターの切札：再生,"**[マイスター専用アクション]**
「初手仕込」の効果を終了させ、代わりに耐久を25回復する。",0,100259,100260,100261,100262,100263,100264,100265,100266,242,249,786,0,0,1,0,-1,False
100260,マイスターの切札：再生,"**[マイスター専用アクション]**
「初手仕込」の効果を終了させ、代わりに耐久を25回復する。",0,100259,100260,100261,100262,100263,100264,100265,100266,242,249,786,0,0,1,0,-1,False
100261,マイスターの切札：再生,"**[マイスター専用アクション]**
「初手仕込」の効果を終了させ、代わりに耐久を25回復する。",0,100259,100260,100261,100262,100263,100264,100265,100266,242,249,786,0,0,1,0,-1,False
100262,マイスターの切札：再生,"**[マイスター専用アクション]**
「初手仕込」の効果を終了させ、代わりに耐久を25回復する。",0,100259,100260,100261,100262,100263,100264,100265,100266,242,249,786,0,0,1,0,-1,False
100263,マイスターの切札：再生,"**[マイスター専用アクション]**
「初手仕込」の効果を終了させ、代わりに耐久を25回復する。",0,100259,100260,100261,100262,100263,100264,100265,100266,242,249,786,0,0,1,0,-1,False
100264,マイスターの切札：再生,"**[マイスター専用アクション]**
「初手仕込」の効果を終了させ、代わりに耐久を25回復する。",0,100259,100260,100261,100262,100263,100264,100265,100266,242,249,786,0,0,1,0,-1,False
100265,マイスターの切札：再生,"**[マイスター専用アクション]**
「初手仕込」の効果を終了させ、代わりに耐久を25回復する。",0,100259,100260,100261,100262,100263,100264,100265,100266,242,249,786,0,0,1,0,-1,False
100266,マイスターの切札：再生,"**[マイスター専用アクション]**
「初手仕込」の効果を終了させ、代わりに耐久を25回復する。",0,100259,100260,100261,100262,100263,100264,100265,100266,242,249,786,0,0,1,0,-1,False
100267,マイスターの切札：静穏,"**[マイスター専用アクション]**
「初手仕込」の効果を終了させ、代わりにCPを65回復する。",0,100267,100268,100269,100270,100271,100272,100273,100274,242,249,786,0,0,1,0,-1,False
100268,マイスターの切札：静穏,"**[マイスター専用アクション]**
「初手仕込」の効果を終了させ、代わりにCPを65回復する。",0,100267,100268,100269,100270,100271,100272,100273,100274,242,249,786,0,0,1,0,-1,False
100269,マイスターの切札：静穏,"**[マイスター専用アクション]**
「初手仕込」の効果を終了させ、代わりにCPを65回復する。",0,100267,100268,100269,100270,100271,100272,100273,100274,242,249,786,0,0,1,0,-1,False
100270,マイスターの切札：静穏,"**[マイスター専用アクション]**
「初手仕込」の効果を終了させ、代わりにCPを65回復する。",0,100267,100268,100269,100270,100271,100272,100273,100274,242,249,786,0,0,1,0,-1,False
