#,Name,Image,UnlockCondition,Unknown_70_1,Unknown_70_2,Unknown3,SortKey,Component,Subtype,Unknown1,Category
412,ミニオン：レプル,234906,643,0,0,0,5216,5,1,0,6
413,ミニオン：オーロサパ,234891,644,0,0,0,5311,5,1,0,6
414,ミニオン：コブランラーヴァ,234433,645,0,0,0,5075,5,1,0,6
415,ミニオン：シドニア・ストロールズ,234895,646,0,0,0,5667,5,1,0,6
416,ミニオン：マメット・コヨコヨ,234854,647,0,0,0,5700,5,1,0,6
417,ミニオン：パフィン,234878,648,0,0,0,5310,5,1,0,6
418,ミニオン：チンパンジー,234883,649,0,0,0,5232,5,1,0,6
419,ミニオン：マメット・リセ,234648,658,0,0,0,5507,5,1,0,6
420,ミニオン：マメット・ヒエン,234664,659,0,0,0,5540,5,1,0,6
421,ミニオン：ニュー・ユウギリ,234649,660,0,0,0,5531,5,1,0,6
422,ミニオン：マメット・ゴウセツ,234650,661,0,0,0,5538,5,1,0,6
423,ミニオン：マメット・ヨツユ,234651,662,708,714,806,5539,5,1,0,6
424,ミニオン：マメット・グリーンワート,234652,663,0,0,0,5546,5,1,0,6
425,ミニオン：ニュー・ラウバーン,234676,664,0,0,0,5527,5,1,0,6
426,ミニオン：マメット・マグナイ,234682,665,0,0,0,5544,5,1,0,6
427,ミニオン：マメット・シリナ,234697,666,0,0,0,5543,5,1,0,6
428,ミニオン：マメット・サドゥ,234696,667,0,0,0,5545,5,1,0,6
429,ミニオン：ニュー・タタル,234720,668,709,715,807,5517,5,1,0,6
430,ミニオン：からくり朱雀,234743,669,710,716,808,5465,5,1,0,6
431,ミニオン：ファースト・ヤ・シュトラ,234731,670,0,0,0,5502,5,1,0,6
432,ミニオン：ニュー・ウリエンジェ,234829,671,0,0,0,5510,5,1,0,6
433,ミニオン：ニュー・エスティニアン,234760,672,0,0,0,5537,5,1,0,6
434,ミニオン：マメット・ライナ,234816,673,711,717,809,5555,5,1,0,6
435,ミニオン：マメット・ルナル,234817,674,712,718,810,5556,5,1,0,6
436,ミニオン：マメット・ドゥリア,234776,675,713,719,811,5550,5,1,0,6
437,ミニオン：マメット・リーン,234732,676,0,0,0,5549,5,1,0,6
438,ミニオン：マメット・ガイア,234798,677,0,0,0,5553,5,1,0,6
439,ミニオン：マメット・ミステル,234781,678,0,0,0,5551,5,1,0,6
440,ミニオン：マメット・アルバート,234782,679,0,0,0,5552,5,1,0,6
441,ミニオン：クロックワーク・ソル,234855,680,0,0,0,5559,5,1,0,6
442,ミニオン：タイニースクウィレル,234413,650,0,0,0,5053,5,1,0,6
443,ミニオン：ベイビーファンガー,234414,651,0,0,0,5054,5,1,0,6
444,ミニオン：チゴーラーヴァ,234415,652,0,0,0,5055,5,1,0,6
445,ミニオン：ブラッククァール,234514,653,0,0,0,5058,5,1,0,6
446,ミニオン：ベイビーラプトル,234421,654,0,0,0,5062,5,1,0,6
447,ミニオン：カインドフレア,234461,655,0,0,0,5082,5,1,0,6
448,ミニオン：ユニコルト,234528,656,0,0,0,5203,5,1,0,6
449,ミニオン：ガストラ,234539,657,0,0,0,5205,5,1,0,6
450,ヴァイパー,194241,705,0,0,0,2063,2,0,0,2
451,ピクトマンサー,194242,706,0,0,0,2070,2,0,0,2
452,友好部族クエスト：コボルド族,199954,694,0,0,0,2302,5,0,0,3
453,友好部族クエスト：シルフ族,199952,695,0,0,0,2301,5,0,0,3
454,友好部族クエスト：アマルジャ族,199951,696,0,0,0,2300,5,0,0,3
455,友好部族クエスト：サハギン族,199955,697,0,0,0,2303,5,0,0,3
456,友好部族クエスト：イクサル族,199953,698,0,0,0,2304,5,0,0,3
457,トライヨラ1,195662,701,0,0,0,1036,1,0,0,9
458,トライヨラ1,197662,701,0,0,0,1036,3,0,0,9
459,トライヨラ1,198662,701,0,0,0,1036,4,0,0,9
460,トライヨラ2,195663,702,0,0,0,1037,1,0,0,9
461,トライヨラ2,197663,702,0,0,0,1037,3,0,0,9
462,トライヨラ2,198663,702,0,0,0,1037,4,0,0,9
463,ソリューション・ナイン1,195664,699,0,0,0,1038,1,0,0,9
464,ソリューション・ナイン1,197664,699,0,0,0,1038,3,0,0,9
465,ソリューション・ナイン1,198664,699,0,0,0,1038,4,0,0,9
466,ソリューション・ナイン2,195665,700,0,0,0,1039,1,0,0,9
467,ソリューション・ナイン2,197665,700,0,0,0,1039,3,0,0,9
468,ソリューション・ナイン2,198665,700,0,0,0,1039,4,0,0,9
469,ミニオン：ドルフィン・カフ,234810,729,0,0,0,5261,5,1,0,6
470,ミニオン：スターバード,234827,730,0,0,0,5578,5,1,0,6
471,ミニオン：ナグサキャット,234828,731,0,0,0,5224,5,1,0,6
472,ミニオン：マメット・ヴリトラ,234830,732,0,0,0,5576,5,1,0,6
473,ミニオン：カニカニ,234832,733,0,0,0,5226,5,1,0,6
474,ミニオン：ルナテンダー・プリンス,234833,734,0,0,0,5111,5,1,0,6
475,ミニオン：マメット・ヘロイス,234841,735,0,0,0,5558,5,1,0,6
476,ミニオン：ルナテンダー・ロイヤル,234843,736,0,0,0,5112,5,1,0,6
477,ミニオン：マメット・フィロス,234865,737,0,0,0,5561,5,1,0,6
478,ミニオン：マメット・エリクトニオス,234866,738,0,0,0,5562,5,1,0,6
479,ミニオン：マメット・アイドネウス,234877,739,0,0,0,5560,5,1,0,6
480,ミニオン：マメット・アテナ,234887,740,0,0,0,5563,5,1,0,6
481,ミニオン：おやすみくん,234896,741,0,0,0,5609,5,1,0,6
482,ミニオン：ハイデリン・アイドル,234901,742,784,788,812,5568,5,1,0,6
483,ミニオン：ゾディアーク・アイドル,234902,743,785,789,813,5569,5,1,0,6
484,ミニオン：マメット・フルシュノ,234903,744,786,790,814,5512,5,1,0,6
485,ミニオン：アルパ・カフ,234909,745,0,0,0,5235,5,1,0,6
486,ミニオン：イークチ,234912,746,0,0,0,5237,5,1,0,6
487,ミニオン：グリーンバード,234913,747,0,0,0,5313,5,1,0,6
488,ミニオン：ショーティ・コヨーテ,234914,748,0,0,0,5238,5,1,0,6
489,ミニオン：モロコシ様,234916,749,0,0,0,5668,5,1,0,6
490,ミニオン：マグテンダー,234917,750,0,0,0,5115,5,1,0,6
491,ミニオン：ブルーキャット,234918,751,0,0,0,5239,5,1,0,6
492,ミニオン：ティンセントリーT1,234922,752,0,0,0,5653,5,1,0,6
493,ミニオン：ニュー・クルル,234925,753,0,0,0,5520,5,1,0,6
494,ミニオン：マメット・ゼロ,234926,754,787,791,815,5565,5,1,0,6
495,ミニオン：マメット・エレンヴィル,234927,755,0,0,0,5567,5,1,0,6
496,友好部族クエスト：ペルペル族,199968,767,0,0,0,2317,5,0,0,3
497,イシュガルド1,195654,768,0,0,0,1020,1,0,0,9
498,イシュガルド1,197654,768,0,0,0,1020,3,0,0,9
499,イシュガルド1,198654,768,0,0,0,1020,4,0,0,9
500,イシュガルド2,195672,769,0,0,0,1021,1,0,0,9
501,イシュガルド2,197672,769,0,0,0,1021,3,0,0,9
502,イシュガルド2,198672,769,0,0,0,1021,4,0,0,9
503,イディルシャイア1,195655,770,0,0,0,1022,1,0,0,9
504,イディルシャイア1,197655,770,0,0,0,1022,3,0,0,9
505,イディルシャイア1,198655,770,0,0,0,1022,4,0,0,9
506,イディルシャイア2,195673,771,0,0,0,1023,1,0,0,9
507,イディルシャイア2,197673,771,0,0,0,1023,3,0,0,9
508,イディルシャイア2,198673,771,0,0,0,1023,4,0,0,9
509,クガネ1,195656,772,0,0,0,1024,1,0,0,9
510,クガネ1,197656,772,0,0,0,1024,3,0,0,9
511,クガネ1,198656,772,0,0,0,1024,4,0,0,9
512,クガネ2,195668,773,0,0,0,1025,1,0,0,9
513,クガネ2,197666,773,0,0,0,1025,3,0,0,9
514,クガネ2,198666,773,0,0,0,1025,4,0,0,9
515,ラールガーズリーチ1,195657,774,0,0,0,1026,1,0,0,9
516,ラールガーズリーチ1,197657,774,0,0,0,1026,3,0,0,9
517,ラールガーズリーチ1,198657,774,0,0,0,1026,4,0,0,9
518,ラールガーズリーチ2,195669,775,0,0,0,1027,1,0,0,9
519,ラールガーズリーチ2,197667,775,0,0,0,1027,3,0,0,9
520,ラールガーズリーチ2,198667,775,0,0,0,1027,4,0,0,9
521,クリスタリウム1,195658,776,0,0,0,1028,1,0,0,9
522,クリスタリウム1,197658,776,0,0,0,1028,3,0,0,9
523,クリスタリウム1,198658,776,0,0,0,1028,4,0,0,9
524,クリスタリウム2,195670,777,0,0,0,1029,1,0,0,9
525,クリスタリウム2,197670,777,0,0,0,1029,3,0,0,9
526,クリスタリウム2,198670,777,0,0,0,1029,4,0,0,9
527,ユールモア1,195659,778,0,0,0,1030,1,0,0,9
528,ユールモア1,197659,778,0,0,0,1030,3,0,0,9
529,ユールモア1,198659,778,0,0,0,1030,4,0,0,9
530,ユールモア2,195671,779,0,0,0,1031,1,0,0,9
531,ユールモア2,197671,779,0,0,0,1031,3,0,0,9
532,ユールモア2,198671,779,0,0,0,1031,4,0,0,9
533,オールド・シャーレアン1,195660,780,0,0,0,1032,1,0,0,9
534,オールド・シャーレアン1,197660,780,0,0,0,1032,3,0,0,9
535,オールド・シャーレアン1,198660,780,0,0,0,1032,4,0,0,9
536,オールド・シャーレアン2,195666,781,0,0,0,1033,1,0,0,9
537,オールド・シャーレアン2,197668,781,0,0,0,1033,3,0,0,9
538,オールド・シャーレアン2,198668,781,0,0,0,1033,4,0,0,9
539,ラザハン1,195661,782,0,0,0,1034,1,0,0,9
540,ラザハン1,197661,782,0,0,0,1034,3,0,0,9
541,ラザハン1,198661,782,0,0,0,1034,4,0,0,9
542,ラザハン2,195667,783,0,0,0,1035,1,0,0,9
543,ラザハン2,197669,783,0,0,0,1035,3,0,0,9
544,ラザハン2,198669,783,0,0,0,1035,4,0,0,9
545,ミニオン：マメット・サスカッチ,234608,822,0,0,0,5100,5,1,0,6
546,ミニオン：ブラックキトン,234924,823,0,0,0,5153,5,1,0,6
547,ミニオン：トラジロウ,234643,824,0,0,0,5208,5,1,0,6
548,ミニオン：ホパルの水蛇？,234769,825,0,0,0,5218,5,1,0,6
549,ミニオン：キタリの水蛇？,234770,826,0,0,0,5219,5,1,0,6
550,ミニオン：アントイーター,234809,827,0,0,0,5222,5,1,0,6
551,ミニオン：ヒッポカフ,234831,828,0,0,0,5225,5,1,0,6
552,ミニオン：マメット・カンガルー,234845,829,0,0,0,5228,5,1,0,6
553,ミニオン：シャシュエ,234932,830,0,0,0,5240,5,1,0,6
554,ミニオン：舞海月,234683,831,0,0,0,5255,5,1,0,6
555,ミニオン：ドマキン,234759,832,0,0,0,5257,5,1,0,6
556,ミニオン：ララダイル,234778,833,0,0,0,5259,5,1,0,6
557,ミニオン：プチプヌティー,234907,834,0,0,0,5262,5,1,0,6
558,ミニオン：コトコトコ,234931,835,0,0,0,5314,5,1,0,6
559,ミニオン：マメット・イフリート,234567,836,0,0,0,5450,5,1,0,6
560,ミニオン：マメット・ガルーダ,234572,837,0,0,0,5451,5,1,0,6
561,ミニオン：マメット・タイタン,234573,838,0,0,0,5452,5,1,0,6
562,ミニオン：マメット・リヴァイアサン,234574,839,0,0,0,5453,5,1,0,6
563,ミニオン：マメット・ラムウ,234598,840,0,0,0,5454,5,1,0,6
564,ミニオン：マメット・シヴァ,234599,841,0,0,0,5455,5,1,0,6
565,ミニオン：マメット・オーディン,234468,842,0,0,0,5456,5,1,0,6
566,ミニオン：マメット・ビスマルク,234663,843,0,0,0,5457,5,1,0,6
567,ミニオン：マメット・ラーヴァナ,234665,844,0,0,0,5458,5,1,0,6
568,ミニオン：マメット・スサノオ,234661,845,0,0,0,5459,5,1,0,6
569,ミニオン：マメット・ラクシュミ,234662,846,0,0,0,5460,5,1,0,6
570,ミニオン：マメット・テミス,234938,847,0,0,0,5564,5,1,0,6
571,ミニオン：マメット・ペルペル,234934,848,0,0,0,5610,5,1,0,6
572,ミニオン：ティンソルジャーS3,234935,849,0,0,0,5654,5,1,0,6
573,ミニオン：アラガンメロン,234786,850,0,0,0,5664,5,1,0,6
574,ミニオン：イケニエ様,234936,851,0,0,0,5669,5,1,0,6
575,絶もうひとつの未来,195716,872,0,0,0,2505,1,0,0,4
576,絶もうひとつの未来,197722,872,0,0,0,2505,3,0,0,4
577,絶もうひとつの未来,198719,872,0,0,0,2505,4,0,0,4
578,絶もうひとつの未来,199717,872,0,0,0,2505,5,0,0,4
579,友好部族クエスト：マムージャ族,199969,873,0,0,0,2318,5,0,0,3
580,ディープダンジョン：死者の宮殿1,197707,874,0,0,0,2354,3,0,0,4
581,ディープダンジョン：死者の宮殿2,197708,875,0,0,0,2355,3,0,0,4
582,ディープダンジョン：アメノミハシラ1,197709,876,0,0,0,2356,3,0,0,4
583,ディープダンジョン：アメノミハシラ2,197710,877,0,0,0,2357,3,0,0,4
584,蜃気楼の島 クレセントアイル ,195717,879,0,0,0,2405,1,0,0,4
585,蜃気楼の島 クレセントアイル ,197723,879,0,0,0,2406,3,0,0,4
586,蜃気楼の島 クレセントアイル ,198720,879,0,0,0,2405,4,0,0,4
587,コスモエクスプローラー1,195718,878,0,0,0,2343,1,0,0,8
588,コスモエクスプローラー1,198721,878,0,0,0,2343,4,0,0,8
589,コスモエクスプローラー1,199718,878,0,0,0,2343,5,0,0,8
590,ミニオン：カーバンクル・ペリドット,234544,885,0,0,0,5603,5,1,0,6
591,ミニオン：カーバンクル・ヘリオドール,234545,886,0,0,0,5604,5,1,0,6
592,ミニオン：ギギ,234630,887,0,0,0,5601,5,1,0,6
593,ミニオン：マメット・神龍,234675,888,0,0,0,5461,5,1,0,6
594,ミニオン：シロイタチ,234679,889,0,0,0,5213,5,1,0,6
595,ミニオン：マメット・ツクヨミ,234699,890,0,0,0,5462,5,1,0,6
596,ミニオン：マメット・フラン,234725,891,0,0,0,5547,5,1,0,6
597,ミニオン：マメット・フーア,234735,892,0,0,0,5352,5,1,0,6
598,ミニオン：古代人形,234774,893,0,0,0,5607,5,1,0,6
599,ミニオン：ガル,234808,894,0,0,0,5308,5,1,0,6
600,ミニオン：セニョリータ・サボテンダー,234812,895,0,0,0,5554,5,1,0,6
601,ミニオン：マメット・グンヒルド,234818,896,0,0,0,5557,5,1,0,6
602,ミニオン：カドゥケウス,234835,897,0,0,0,5227,5,1,0,6
603,ミニオン：マメット・スカルミリョーネ,234860,898,0,0,0,5470,5,1,0,6
604,ミニオン：マメット・カイナッツォ,234871,899,0,0,0,5471,5,1,0,6
605,ミニオン：マメット・バルバリシア,234888,900,0,0,0,5472,5,1,0,6
606,ミニオン：マメット・ゴルベーザ,234897,901,0,0,0,5473,5,1,0,6
607,ミニオン：プサマテ,234949,902,0,0,0,5117,5,1,0,6
608,ミニオン：ナイアド,234950,903,0,0,0,5118,5,1,0,6
609,ミニオン：ダイモス,234951,904,0,0,0,5119,5,1,0,6
610,ミニオン：ジャティーカ・リフキン,234944,905,0,0,0,5116,5,1,0,6
611,ミニオン：マメット・グルージャジャ,234945,906,0,0,0,5566,5,1,0,6
612,ミニオン：ミニミニローダー,234948,907,0,0,0,5655,5,1,0,6
613,ミニオン：チップトートス,234952,908,0,0,0,5120,5,1,0,6
614,ミニオン：ロイヤルハウンド,234953,909,0,0,0,5241,5,1,0,6
615,ミニオン：スカラ・オーロサパ,234941,910,0,0,0,5312,5,1,0,6
616,ミニオン：ベビーセクレト,234954,911,0,0,0,5752,5,1,0,6
617,ミニオン：回復ミツムシ,234955,912,0,0,0,5753,5,1,0,6
618,ミニオン：マメット・フェオ＝ウル,234965,913,0,0,0,5400,5,1,0,6
619,ミニオン：タイニーヤーン,234946,914,0,0,0,5121,5,1,0,6
620,ミニオン：いただきキトン,234947,915,0,0,0,5122,5,1,0,6
621,Monster Hunter Wilds1,194704,943,0,0,0,3955,2,0,0,7
622,Monster Hunter Wilds1,195719,943,0,0,0,3955,1,0,0,7
623,Monster Hunter Wilds1,197724,943,0,0,0,3955,3,0,0,7
624,Monster Hunter Wilds1,198722,943,0,0,0,3955,4,0,0,7
625,Monster Hunter Wilds1,199719,943,0,0,0,3955,5,0,0,7
626,Monster Hunter Wilds2,195720,944,0,0,0,3956,1,0,0,7
627,Monster Hunter Wilds2,197725,944,0,0,0,3956,3,0,0,7
628,Monster Hunter Wilds2,198723,944,0,0,0,3956,4,0,0,7
629,Monster Hunter Wilds2,199720,944,0,0,0,3956,5,0,0,7
630,友好部族クエスト：ヨカフイ族,199970,938,0,0,0,2319,5,0,0,3
631,ディープダンジョン：ピルグリム・トラバース1,197726,941,0,0,0,2400,3,0,0,4
632,ディープダンジョン：ピルグリム・トラバース2,197727,942,0,0,0,2401,3,0,0,4
633,コスモエクスプローラー2,195721,940,0,0,0,2344,1,0,0,8
634,コスモエクスプローラー2,198724,940,0,0,0,2344,4,0,0,8
635,コスモエクスプローラー2,199721,940,0,0,0,2344,5,0,0,8
636,無人島開拓3,197728,939,0,0,0,2342,3,0,0,8
637,無人島開拓3,198725,939,0,0,0,2342,4,0,0,8
638,無人島開拓3,199722,939,0,0,0,2342,5,0,0,8
639,ミニオン：アンテロープ・フォーン,234417,945,0,0,0,5056,5,1,0,6
640,ミニオン：タイニーアダマンタス,234420,946,0,0,0,5061,5,1,0,6
641,ミニオン：ミニプリン,234437,947,0,0,0,5078,5,1,0,6
642,ミニオン：クロックワークサン,234465,948,0,0,0,5657,5,1,0,6
643,ミニオン：トレジャーボックス,234483,949,0,0,0,5086,5,1,0,6
644,ミニオン：薄闇の雲,234517,950,0,0,0,5154,5,1,0,6
645,ミニオン：プレゼンター,234513,951,0,0,0,5660,5,1,0,6
646,ミニオン：マジックバケツ,234601,952,0,0,0,5661,5,1,0,6
647,ミニオン：ペガサスコルト,234613,953,0,0,0,5098,5,1,0,6
648,ミニオン：マメット・カロフィステリ,234607,954,0,0,0,5156,5,1,0,6
649,ミニオン：ネミングウェイ,234614,955,1038,1039,1040,5680,5,1,0,6
650,ミニオン：マメット・スカアハ,234632,956,0,0,0,5157,5,1,0,6
651,ミニオン：クロックワークムーン,234637,957,0,0,0,5658,5,1,0,6
652,ミニオン：クロックワークランタン,234700,958,0,0,0,5663,5,1,0,6
653,ミニオン：ドロップチ,234712,959,0,0,0,5102,5,1,0,6
654,ミニオン：ベイビーグレムリン,234717,960,1041,1042,1043,5103,5,1,0,6
655,ミニオン：ミニギガテンダー,234738,961,0,0,0,5105,5,1,0,6
656,ミニオン：フロッガーA,234751,962,0,0,0,5651,5,1,0,6
657,ミニオン：草こびと,234768,963,0,0,0,5606,5,1,0,6
658,ミニオン：アマロ・ハッチリング,234777,964,0,0,0,5109,5,1,0,6
659,ミニオン：放浪者の焚き火,234814,965,0,0,0,5665,5,1,0,6
660,ミニオン：プチイーア,234823,966,0,0,0,5110,5,1,0,6
661,ミニオン：アドベンチャーバスケット,234836,967,0,0,0,5666,5,1,0,6
662,ミニオン：ルベライトウェポン,234882,968,0,0,0,5467,5,1,0,6
663,ミニオン：トルマリンウェポン,234893,969,0,0,0,5468,5,1,0,6
664,ミニオン：ミドルホーン,234911,970,0,0,0,5236,5,1,0,6
665,ミニオン：アダマンウェポン,234930,971,0,0,0,5469,5,1,0,6
666,ミニオン：淡闇の雲,234937,972,0,0,0,5155,5,1,0,6
667,ミニオン：タイニークロウ,234964,973,0,0,0,5315,5,1,0,6
668,ミニオン：エイエイ,234966,974,0,0,0,5263,5,1,0,6
669,コスモエクスプローラー3,195722,1020,0,0,0,2345,1,0,0,8
670,コスモエクスプローラー3,198726,1020,0,0,0,2345,4,0,0,8
671,,0,0,0,0,0,0,0,0,0,0
672,,0,0,0,0,0,0,0,0,0,0
673,シンプルスタイル1,198015,1044,0,0,0,14,4,0,0,7
674,シンプルスタイル2,198016,1045,0,0,0,15,4,0,0,7
675,シンプルスタイル3,198017,1046,0,0,0,16,4,0,0,7
676,シンプルスタイル4,198018,1047,0,0,0,17,4,0,0,7
677,シンプルスタイル5,198019,1048,0,0,0,18,4,0,0,7
678,シンプルスタイル6,198020,1049,0,0,0,19,4,0,0,7
679,シンプルスタイル7,198021,1050,0,0,0,20,4,0,0,7
680,シンプルスタイル8,198022,1051,0,0,0,21,4,0,0,7
681,,0,0,0,0,0,0,0,0,0,0
682,,0,0,0,0,0,0,0,0,0,0
683,,0,0,0,0,0,0,0,0,0,0
684,,0,0,0,0,0,0,0,0,0,0
685,,0,0,0,0,0,0,0,0,0,0
686,,0,0,0,0,0,0,0,0,0,0
687,,0,0,0,0,0,0,0,0,0,0
688,,0,0,0,0,0,0,0,0,0,0
689,,0,0,0,0,0,0,0,0,0,0
690,,0,0,0,0,0,0,0,0,0,0
691,,0,0,0,0,0,0,0,0,0,0
692,,0,0,0,0,0,0,0,0,0,0
693,,0,0,0,0,0,0,0,0,0,0
694,,0,0,0,0,0,0,0,0,0,0
695,,0,0,0,0,0,0,0,0,0,0
696,,0,0,0,0,0,0,0,0,0,0
697,,0,0,0,0,0,0,0,0,0,0
698,,0,0,0,0,0,0,0,0,0,0
699,,0,0,0,0,0,0,0,0,0,0
700,,0,0,0,0,0,0,0,0,0,0
