#,Unknown0,SublimeVariant,Item,GatheringItemLevel,PerceptionReq,Unknown2,Unknown3,Unknown4,Unknown5,IsHidden
580,0,0,27753,370,0,65535,0,True,True,False
581,0,0,27829,380,0,65535,0,True,True,False
582,0,0,27826,380,0,65535,0,True,True,False
583,0,0,27822,390,0,65535,0,True,True,False
584,0,0,27779,390,0,65535,0,True,True,False
585,0,0,27808,390,0,27,5,True,True,False
586,0,0,27809,390,0,28,5,True,True,False
587,0,0,27780,400,0,65535,0,True,True,False
588,0,0,27837,410,0,65535,0,True,True,False
589,0,0,27830,410,0,65535,0,True,True,False
590,0,0,27783,410,0,65535,0,True,True,False
591,0,0,27784,420,0,65535,0,True,True,False
592,0,0,27785,420,0,65535,0,True,True,False
593,0,0,27828,410,0,65535,0,True,True,False
594,0,0,27759,420,0,65535,0,True,True,False
595,0,0,27810,430,0,29,5,True,True,False
596,0,0,27761,440,0,65535,0,True,True,False
597,68772,0,26752,290,0,65535,0,True,False,False
598,68772,0,26753,355,0,65535,0,True,False,False
599,68772,0,26754,380,0,65535,0,True,False,False
600,68772,0,26755,410,0,65535,0,True,False,False
601,0,0,28199,290,0,21,3,True,False,False
602,0,0,28200,290,0,22,3,True,False,False
603,0,0,28201,290,0,23,3,True,False,False
604,0,0,28202,300,0,24,3,True,False,False
605,0,0,28203,300,0,25,3,True,False,False
606,0,0,28717,440,0,65535,0,True,True,False
607,0,0,28716,440,0,65535,0,True,True,False
608,0,0,29968,460,0,65535,0,True,True,False
609,0,0,29970,460,0,65535,0,True,True,False
610,0,0,29976,460,0,65535,0,True,True,False
611,0,0,29972,460,0,65535,0,True,True,False
612,0,0,29974,460,0,65535,0,True,True,False
613,0,0,29978,460,0,65535,0,True,True,False
614,0,0,30498,345,0,26,3,True,False,False
615,0,0,30499,350,0,27,3,True,False,False
616,0,0,30500,355,0,28,3,True,False,False
617,0,0,30501,370,0,29,3,True,False,False
618,0,0,30502,380,0,30,3,True,False,False
619,0,0,30485,460,0,65535,0,True,True,False
620,0,0,30486,460,0,65535,0,True,True,False
621,0,0,30591,460,0,15,5,True,True,False
622,0,0,30592,460,0,30,5,True,True,False
623,0,0,32950,490,0,65535,0,True,True,False
624,0,0,32951,490,0,65535,0,True,True,False
625,0,0,32952,490,0,65535,0,True,True,False
626,0,0,32953,490,0,65535,0,True,True,False
627,0,0,32954,490,0,65535,0,True,True,False
628,0,0,32955,490,0,65535,0,True,True,False
629,0,0,33147,150,0,18,5,True,True,False
630,0,0,33148,139,0,19,5,True,True,False
631,0,0,33149,145,0,20,5,True,True,False
632,0,0,33150,150,0,21,5,True,True,False
633,0,0,33151,230,0,24,5,True,True,False
634,0,0,33152,230,0,10,5,True,True,False
635,0,0,33153,300,0,8,5,True,True,False
636,0,0,33229,345,0,31,3,True,False,False
637,0,0,33230,350,0,32,3,True,False,False
638,0,0,33231,355,0,33,3,True,False,False
639,0,0,33232,380,0,34,3,True,False,False
640,0,0,36174,495,0,65535,0,True,True,False
641,0,0,36084,495,0,65535,0,True,True,False
642,0,0,36163,500,0,65535,0,True,True,False
643,0,0,36164,527,0,65535,0,True,True,False
644,0,0,36165,534,0,65535,0,True,True,False
645,0,0,36166,554,0,65535,0,True,True,False
646,0,0,36286,560,0,46,5,True,True,False
647,0,0,36216,570,2990,65535,0,True,True,False
648,0,0,36162,495,0,65535,0,True,True,False
649,0,0,36180,495,0,65535,0,True,True,False
650,0,0,36175,500,0,65535,0,True,True,False
651,0,0,36176,510,0,65535,0,True,True,False
652,0,0,36241,520,0,65535,0,True,True,False
653,0,0,36177,534,0,65535,0,True,True,False
654,0,0,36181,540,0,65535,0,True,True,False
655,0,0,36263,547,0,65535,0,True,True,False
656,0,0,36178,560,0,65535,0,True,True,False
657,0,0,36285,534,0,44,5,True,True,False
658,0,0,36215,560,0,65535,0,True,True,False
659,0,0,36167,570,2990,65535,0,True,True,False
660,0,0,36179,570,2990,65535,0,True,True,False
661,0,0,36190,495,0,65535,0,True,True,False
662,0,0,36191,500,0,65535,0,True,True,False
663,0,0,36086,500,0,65535,0,True,True,False
664,0,0,36087,500,0,65535,0,True,True,False
665,0,0,36192,520,0,65535,0,True,True,False
666,0,0,36193,534,0,65535,0,True,True,False
667,0,0,36096,540,0,65535,0,True,True,False
668,0,0,36095,547,0,65535,0,True,True,False
669,0,0,36194,554,0,65535,0,True,True,False
670,0,0,36288,560,0,47,5,True,True,False
671,0,0,36214,560,0,65535,0,True,True,False
672,0,0,36195,570,2990,65535,0,True,True,False
673,0,0,36202,495,0,65535,0,True,True,False
674,0,0,36083,495,0,65535,0,True,True,False
675,0,0,36088,495,0,65535,0,True,True,False
676,0,0,36085,500,0,65535,0,True,True,False
677,0,0,36098,500,0,65535,0,True,True,False
678,0,0,36091,510,0,65535,0,True,True,False
679,0,0,36092,510,0,65535,0,True,True,False
680,0,0,36204,520,0,65535,0,True,True,False
681,0,0,36093,520,0,65535,0,True,True,False
682,0,0,36090,527,0,65535,0,True,True,False
683,0,0,36205,534,0,65535,0,True,True,False
684,0,0,36089,540,0,65535,0,True,True,False
685,0,0,36094,547,0,65535,0,True,True,False
686,0,0,36206,554,0,65535,0,True,True,False
687,0,0,36097,560,0,65535,0,True,True,False
688,0,0,36287,534,0,45,5,True,True,False
689,0,0,36207,570,2990,65535,0,True,True,False
690,0,0,36217,570,2990,65535,0,True,True,False
691,69689,0,35600,495,0,3,4,True,False,False
692,69689,0,35601,510,0,3,4,True,False,False
693,69689,0,35602,527,0,3,4,True,False,False
694,69689,0,35603,547,0,3,4,True,False,False
695,0,0,37279,580,3230,65535,0,True,True,False
696,0,0,37278,580,3230,65535,0,True,True,False
697,0,0,36669,495,0,36,3,True,False,False
698,0,0,36670,495,0,37,3,True,False,False
699,0,0,36671,500,0,38,3,True,False,False
700,0,0,36672,500,0,39,3,True,False,False
701,0,0,36673,510,0,40,3,True,False,False
702,0,703,37691,590,3700,54,5,True,True,False
703,0,0,37692,590,3700,55,5,True,True,False
704,0,705,37694,590,3700,52,5,True,True,False
705,0,0,37695,590,3700,53,5,True,True,False
706,0,0,37817,600,3600,65535,0,True,True,False
707,0,0,37820,600,3600,65535,0,True,True,False
708,0,0,37822,600,3600,65535,0,True,True,False
709,0,0,37818,600,3600,65535,0,True,True,False
710,0,0,37819,600,3600,65535,0,True,True,False
711,0,0,37821,600,3600,65535,0,True,True,False
712,0,0,38820,495,0,41,3,True,False,False
713,0,0,38821,500,0,42,3,True,False,False
714,0,0,38822,510,0,43,3,True,False,False
715,0,0,38823,520,0,44,3,True,False,False
716,0,0,38824,527,0,45,3,True,False,False
717,0,0,38937,600,0,57,5,True,True,False
718,0,0,38938,600,0,58,5,True,True,False
719,0,0,38934,600,3625,65535,0,True,True,False
720,0,0,38933,600,3625,65535,0,True,True,False
721,0,722,39237,610,3850,61,5,True,True,False
722,0,0,39238,610,3850,63,5,True,True,False
723,0,724,39234,610,3850,62,5,True,True,False
724,0,0,39235,610,3850,64,5,True,True,False
725,0,0,39708,620,3850,65535,0,True,True,False
726,0,0,39706,620,3850,65535,0,True,True,False
727,0,0,39707,620,3850,65535,0,True,True,False
728,0,0,39705,620,3850,65535,0,True,True,False
729,0,0,39709,620,3850,65535,0,True,True,False
730,0,0,39710,620,3850,65535,0,True,True,False
731,0,732,39909,620,4000,66,5,True,True,False
732,0,0,39910,620,4000,68,5,True,True,False
733,0,734,39906,620,4000,67,5,True,True,False
734,0,0,39907,620,4000,69,5,True,True,False
735,0,736,41416,640,4000,79,5,True,True,False
736,0,0,41417,640,4000,81,5,True,True,False
737,0,738,41413,640,4000,80,5,True,True,False
738,0,0,41414,640,4000,82,5,True,True,False
739,0,0,41068,495,0,46,3,True,False,False
740,0,0,41069,500,0,47,3,True,False,False
741,0,0,41070,510,0,48,3,True,False,False
742,0,0,41071,527,0,49,3,True,False,False
743,0,0,41072,540,0,50,3,True,False,False
744,0,0,43992,645,0,65535,0,True,True,False
745,0,0,44002,650,0,65535,0,True,True,False
746,0,0,43982,650,0,65535,0,True,True,False
747,0,0,44003,655,0,65535,0,True,True,False
748,0,0,43993,660,0,65535,0,True,True,False
749,0,0,43994,665,0,65535,0,True,True,False
750,0,0,44004,670,0,65535,0,True,True,False
751,0,0,44034,670,0,65535,0,True,True,False
752,0,0,43995,675,0,65535,0,True,True,False
753,0,0,44007,675,0,65535,0,True,True,False
754,0,0,44006,680,0,65535,0,True,True,False
755,0,0,44005,685,0,65535,0,True,True,False
756,0,0,43996,690,0,65535,0,True,True,False
757,0,0,44024,645,0,65535,0,True,True,False
758,0,0,44042,645,0,65535,0,True,True,False
759,0,0,43978,645,0,65535,0,True,True,False
760,0,0,44015,655,0,65535,0,True,True,False
761,0,0,43990,650,0,65535,0,True,True,False
762,0,0,43989,650,0,65535,0,True,True,False
763,0,0,44014,650,0,65535,0,True,True,False
764,0,0,43979,650,0,65535,0,True,True,False
765,0,0,44025,660,0,65535,0,True,True,False
766,0,0,44040,660,0,65535,0,True,True,False
767,0,0,43980,660,0,65535,0,True,True,False
768,0,0,43981,660,0,65535,0,True,True,False
769,0,0,43991,660,0,65535,0,True,True,False
770,0,0,44016,665,0,65535,0,True,True,False
771,0,0,43988,665,0,65535,0,True,True,False
772,0,0,44026,670,0,65535,0,True,True,False
773,0,0,43986,670,0,65535,0,True,True,False
774,0,0,44017,675,0,65535,0,True,True,False
775,0,0,44018,675,0,65535,0,True,True,False
776,0,0,44052,675,0,65535,0,True,True,False
777,0,0,43987,675,0,65535,0,True,True,False
778,0,0,44028,680,0,65535,0,True,True,False
779,0,0,43985,680,0,65535,0,True,True,False
780,0,0,43984,680,0,65535,0,True,True,False
781,0,0,44043,685,0,65535,0,True,True,False
782,0,0,44039,680,0,65535,0,True,True,False
783,0,0,44041,685,0,65535,0,True,True,False
784,0,0,43983,690,0,65535,0,True,True,False
785,0,0,44139,700,4480,65535,0,True,True,False
786,0,0,44136,700,4480,65535,0,True,True,False
787,0,0,44135,700,4480,65535,0,True,True,False
788,0,0,44137,700,4480,65535,0,True,True,False
789,0,0,44140,700,4480,65535,0,True,True,False
790,0,0,44138,700,4480,65535,0,True,True,False
791,0,0,43931,670,0,92,5,True,True,False
792,0,0,43932,690,0,93,5,True,True,False
793,0,0,43933,670,0,94,5,True,True,False
794,0,0,43934,690,0,95,5,True,True,False
795,0,0,44844,700,4540,65535,0,True,True,False
796,0,0,44845,700,4540,65535,0,True,True,False
797,70775,0,44850,645,0,51,3,True,False,False
798,70775,0,44851,645,0,52,3,True,False,False
799,70775,0,44852,650,0,53,3,True,False,False
800,70775,0,44853,650,0,54,3,True,False,False
801,70775,0,44854,655,0,55,3,True,False,False
802,0,0,45968,730,4740,65535,0,True,True,False
803,0,0,45969,730,4740,65535,0,True,True,False
804,0,0,45970,730,4740,65535,0,True,True,False
805,0,0,45971,730,4740,65535,0,True,True,False
806,0,0,45972,730,4740,65535,0,True,True,False
807,0,0,45973,730,4740,65535,0,True,True,False
808,0,0,46244,730,4960,65535,0,True,True,False
809,0,0,46243,730,4960,65535,0,True,True,False
810,0,0,46247,730,0,120,5,True,True,False
811,0,0,46248,730,0,121,5,True,True,False
812,0,0,49209,750,5090,65535,0,True,True,False
813,0,0,49208,750,5090,65535,0,True,True,False
814,0,0,49212,750,5090,65535,0,True,True,False
815,0,0,49210,750,5090,65535,0,True,True,False
816,0,0,49211,750,5090,65535,0,True,True,False
817,0,0,49207,750,5090,65535,0,True,True,False
818,0,0,0,0,0,0,0,False,False,False
819,0,0,0,0,0,0,0,False,False,False
820,0,0,0,0,0,0,0,False,False,False
821,0,0,0,0,0,0,0,False,False,False
822,0,0,0,0,0,0,0,False,False,False
823,0,0,0,0,0,0,0,False,False,False
824,0,0,0,0,0,0,0,False,False,False
825,0,0,0,0,0,0,0,False,False,False
10000,0,0,0,0,0,0,0,False,False,False
10001,0,0,2000267,4,0,65535,0,False,True,False
10002,0,0,2000265,1,0,65535,0,False,True,False
10003,0,0,2000270,4,0,65535,0,False,True,False
10004,0,0,2000268,1,0,65535,0,False,True,False
10005,0,0,2000271,1,0,65535,0,False,True,False
10006,0,0,2000273,1,0,65535,0,False,True,False
10007,0,0,2000277,8,0,65535,0,False,True,False
10008,0,0,2000275,5,0,65535,0,False,True,False
10009,0,0,2000280,8,0,65535,0,False,True,False
10010,0,0,2000278,5,0,65535,0,False,True,False
10011,0,0,2000281,5,0,65535,0,False,True,False
10012,0,0,2000283,5,0,65535,0,False,True,False
10013,0,0,2000287,13,0,65535,0,False,True,False
10014,0,0,2000285,10,0,65535,0,False,True,False
10015,0,0,2000288,13,0,65535,0,False,True,False
10016,0,0,2000268,10,0,65535,0,False,True,False
10017,0,0,2000289,10,0,65535,0,False,True,False
10018,0,0,2000293,13,0,65535,0,False,True,False
10019,0,0,2000291,10,0,65535,0,False,True,False
10020,0,0,2000295,18,0,65535,0,False,True,False
10021,0,0,2000294,15,0,65535,0,False,True,False
10022,0,0,2000296,15,0,65535,0,False,True,False
10023,0,0,2000298,15,0,65535,0,False,True,False
10024,0,0,2000308,18,0,65535,0,False,True,False
10025,0,0,2000303,15,0,65535,0,False,True,False
10026,0,0,2000302,18,0,65535,0,False,True,False
10027,0,0,2000300,15,0,65535,0,False,True,False
10028,0,0,2000306,23,0,65535,0,False,True,False
10029,0,0,2000304,20,0,65535,0,False,True,False
10030,0,0,2000307,20,0,65535,0,False,True,False
10031,0,0,2000309,20,0,65535,0,False,True,False
10032,0,0,2000271,20,0,65535,0,False,True,False
10033,0,0,2000316,28,0,65535,0,False,True,False
10034,0,0,2000311,25,0,65535,0,False,True,False
10035,0,0,2000295,28,0,65535,0,False,True,False
10036,0,0,2000294,25,0,65535,0,False,True,False
10037,0,0,2000313,25,0,65535,0,False,True,False
10038,0,0,2000315,25,0,65535,0,False,True,False
10039,0,0,2000317,25,0,65535,0,False,True,False
10040,0,0,2000464,30,0,65535,0,False,True,False
10041,0,0,2000465,33,0,65535,0,False,True,False
10042,0,0,2000466,30,0,65535,0,False,True,False
10043,0,0,2000467,30,0,65535,0,False,True,False
10044,0,0,2000468,30,0,65535,0,False,True,False
10045,0,0,2000911,35,0,65535,0,False,True,False
10046,0,0,2000912,38,0,65535,0,False,True,False
10047,0,0,2000913,35,0,65535,0,False,True,False
10048,0,0,2000914,35,0,65535,0,False,True,False
10049,0,0,2000915,35,0,65535,0,False,True,False
10050,0,0,2000916,38,0,65535,0,False,True,False
10051,0,0,2000917,40,0,65535,0,False,True,False
10052,0,0,2000918,43,0,65535,0,False,True,False
10053,0,0,2000919,40,0,65535,0,False,True,False
10054,0,0,2000920,40,0,65535,0,False,True,False
10055,0,0,2000921,40,0,65535,0,False,True,False
10056,0,0,2000922,43,0,65535,0,False,True,False
10057,0,0,2000923,45,0,65535,0,False,True,False
10058,0,0,2000924,48,0,65535,0,False,True,False
10059,0,0,2000925,45,0,65535,0,False,True,False
10060,0,0,2000926,45,0,65535,0,False,True,False
10061,0,0,2000927,45,0,65535,0,False,True,False
10062,0,0,2000928,48,0,65535,0,False,True,False
10063,0,0,2000469,1,0,65535,0,False,True,False
10064,0,0,2000470,4,0,65535,0,False,True,False
10065,0,0,2000471,1,0,65535,0,False,True,False
10066,0,0,2000472,4,0,65535,0,False,True,False
10067,0,0,2000473,1,0,65535,0,False,True,False
10068,0,0,2000474,1,0,65535,0,False,True,False
10069,0,0,2000475,5,0,65535,0,False,True,False
10070,0,0,2000476,8,0,65535,0,False,True,False
10071,0,0,2000477,5,0,65535,0,False,True,False
10072,0,0,2000478,8,0,65535,0,False,True,False
10073,0,0,2000479,5,0,65535,0,False,True,False
10074,0,0,2000480,5,0,65535,0,False,True,False
10075,0,0,2000481,10,0,65535,0,False,True,False
10076,0,0,2000482,13,0,65535,0,False,True,False
10077,0,0,2000483,10,0,65535,0,False,True,False
10078,0,0,2000484,13,0,65535,0,False,True,False
10079,0,0,2000485,10,0,65535,0,False,True,False
10080,0,0,2000486,10,0,65535,0,False,True,False
10081,0,0,2000487,13,0,65535,0,False,True,False
10082,0,0,2000488,15,0,65535,0,False,True,False
10083,0,0,2000489,18,0,65535,0,False,True,False
10084,0,0,2000490,15,0,65535,0,False,True,False
10085,0,0,2000491,15,0,65535,0,False,True,False
10086,0,0,2000492,15,0,65535,0,False,True,False
10087,0,0,2000493,18,0,65535,0,False,True,False
10088,0,0,2000494,20,0,65535,0,False,True,False
10089,0,0,2000495,23,0,65535,0,False,True,False
10090,0,0,2000496,20,0,65535,0,False,True,False
10091,0,0,2000497,20,0,65535,0,False,True,False
10092,0,0,2000498,20,0,65535,0,False,True,False
10093,0,0,2000499,25,0,65535,0,False,True,False
10094,0,0,2000500,28,0,65535,0,False,True,False
10095,0,0,2000501,25,0,65535,0,False,True,False
10096,0,0,2000502,25,0,65535,0,False,True,False
10097,0,0,2000503,25,0,65535,0,False,True,False
10098,0,0,2000504,30,0,65535,0,False,True,False
10099,0,0,2000505,33,0,65535,0,False,True,False
10100,0,0,2000506,30,0,65535,0,False,True,False
10101,0,0,2000507,30,0,65535,0,False,True,False
10102,0,0,2000508,30,0,65535,0,False,True,False
10103,0,0,2000893,35,0,65535,0,False,True,False
10104,0,0,2000894,38,0,65535,0,False,True,False
10105,0,0,2000895,35,0,65535,0,False,True,False
10106,0,0,2000896,35,0,65535,0,False,True,False
10107,0,0,2000897,35,0,65535,0,False,True,False
10108,0,0,2000898,38,0,65535,0,False,True,False
10109,0,0,2000899,40,0,65535,0,False,True,False
10110,0,0,2000900,43,0,65535,0,False,True,False
10111,0,0,2000901,40,0,65535,0,False,True,False
10112,0,0,2000902,40,0,65535,0,False,True,False
10113,0,0,2000903,40,0,65535,0,False,True,False
10114,0,0,2000904,43,0,65535,0,False,True,False
10115,0,0,2000905,45,0,65535,0,False,True,False
10116,0,0,2000906,48,0,65535,0,False,True,False
10117,0,0,2000907,45,0,65535,0,False,True,False
10118,0,0,2000908,45,0,65535,0,False,True,False
10119,0,0,2000909,45,0,65535,0,False,True,False
10120,0,0,2000910,48,0,65535,0,False,True,False
10121,0,0,6688,40,0,65535,0,False,False,False
10122,0,0,6689,45,0,65535,0,False,False,False
10123,0,0,6690,50,0,65535,0,False,False,False
10124,0,0,6691,50,0,65535,0,False,False,False
10125,0,0,6692,50,0,65535,0,False,False,False
10126,0,0,2001391,1,0,65535,0,False,False,False
10127,0,0,2001392,2,0,65535,0,False,False,False
10128,0,0,2001415,3,0,65535,0,False,False,False
10129,0,0,2001416,5,0,65535,0,False,False,False
10130,0,0,2001426,4,0,65535,0,False,False,False
10131,0,0,2001427,5,0,65535,0,False,False,False
10132,0,0,2001388,1,0,65535,0,False,False,False
10133,0,0,2001389,3,0,65535,0,False,False,False
10134,0,0,2001412,3,0,65535,0,False,False,False
10135,0,0,2001413,4,0,65535,0,False,False,False
10136,0,0,2001424,4,0,65535,0,False,False,False
10137,0,0,2001425,5,0,65535,0,False,False,False
10138,0,0,12241,136,0,65535,0,False,False,False
10139,0,0,12242,150,0,65535,0,False,False,False
10140,0,0,12243,150,0,65535,0,False,False,False
10141,0,0,2001846,50,0,65535,0,False,True,False
10142,0,0,2001845,130,0,65535,0,False,True,False
10143,0,0,2001847,50,0,65535,0,False,True,False
10144,0,0,2001849,50,0,65535,0,False,True,False
10145,0,0,2001848,130,0,65535,0,False,True,False
10146,0,0,2001851,125,0,65535,0,False,True,False
10147,0,0,2001850,136,0,65535,0,False,True,False
10148,0,0,2001852,125,0,65535,0,False,True,False
10149,0,0,2001853,125,0,65535,0,False,True,False
10150,0,0,2001855,133,0,65535,0,False,True,False
10151,0,0,2001854,142,0,65535,0,False,True,False
10152,0,0,2001856,133,0,65535,0,False,True,False
10153,0,0,2001858,133,0,65535,0,False,True,False
10154,0,0,2001857,142,0,65535,0,False,True,False
10155,0,0,2001859,139,0,65535,0,False,True,False
10156,0,0,2001860,139,0,65535,0,False,True,False
10157,0,0,2001862,139,0,65535,0,False,True,False
10158,0,0,2001861,148,0,65535,0,False,True,False
10159,0,0,2001864,145,0,65535,0,False,True,False
10160,0,0,2001863,150,0,65535,0,False,True,False
10161,0,0,2001865,145,0,65535,0,False,True,False
10162,0,0,2001867,145,0,65535,0,False,True,False
10163,0,0,2001866,150,0,65535,0,False,True,False
10164,0,0,2001823,50,0,65535,0,False,True,False
10165,0,0,2001822,130,0,65535,0,False,True,False
10166,0,0,2001824,50,0,65535,0,False,True,False
10167,0,0,2001826,50,0,65535,0,False,True,False
10168,0,0,2001825,130,0,65535,0,False,True,False
10169,0,0,2001828,125,0,65535,0,False,True,False
10170,0,0,2001827,136,0,65535,0,False,True,False
10171,0,0,2001829,125,0,65535,0,False,True,False
10172,0,0,2001830,125,0,65535,0,False,True,False
10173,0,0,2001832,133,0,65535,0,False,True,False
10174,0,0,2001831,142,0,65535,0,False,True,False
10175,0,0,2001833,133,0,65535,0,False,True,False
10176,0,0,2001835,133,0,65535,0,False,True,False
10177,0,0,2001834,142,0,65535,0,False,True,False
10178,0,0,2001836,139,0,65535,0,False,True,False
10179,0,0,2001837,139,0,65535,0,False,True,False
10180,0,0,2001839,139,0,65535,0,False,True,False
10181,0,0,2001838,148,0,65535,0,False,True,False
10182,0,0,2001841,145,0,65535,0,False,True,False
10183,0,0,2001840,150,0,65535,0,False,True,False
10184,0,0,2001842,145,0,65535,0,False,True,False
10185,0,0,2001844,145,0,65535,0,False,True,False
10186,0,0,2001843,150,0,65535,0,False,True,False
10187,0,0,43917,645,0,124,1,True,True,False
10188,0,0,43918,690,0,124,1,True,True,False
10189,0,0,43919,655,0,123,1,True,True,False
10190,0,0,43920,670,0,123,1,True,True,False
10191,0,0,44233,680,0,123,1,True,True,False
10192,0,0,43921,690,0,123,1,True,True,False
10193,0,0,43922,700,0,123,1,True,True,False
10194,0,0,43923,700,0,123,1,True,True,False
10195,0,0,43924,645,0,124,1,True,True,False
10196,0,0,43925,690,0,124,1,True,True,False
10197,0,0,43926,655,0,123,1,True,True,False
10198,0,0,43927,670,0,123,1,True,True,False
10199,0,0,44234,680,0,123,1,True,True,False
10200,0,0,43928,690,0,123,1,True,True,False
10201,0,0,43929,700,0,123,1,True,True,False
10202,0,0,43930,700,0,123,1,True,True,False
10203,0,0,46185,690,0,65535,0,False,False,False
10204,0,0,0,0,0,0,0,False,False,False
10205,0,0,12962,180,0,65535,0,False,False,False
10206,0,0,12965,180,0,65535,0,False,False,False
10207,0,0,13750,180,0,65535,0,False,False,False
10208,0,0,13752,180,0,65535,0,False,False,False
10209,0,0,13753,180,0,65535,0,False,False,False
10210,0,0,13631,180,0,65535,0,False,False,False
10211,0,0,17570,180,0,65535,0,False,False,False
10212,0,0,17571,180,0,65535,0,False,False,False
10213,0,0,17689,148,0,65535,0,False,False,False
10214,0,0,2002120,150,0,65535,0,False,True,False
10215,0,0,2002121,215,0,65535,0,False,True,False
10216,0,0,2002122,150,0,65535,0,False,True,False
10217,0,0,2002123,150,0,65535,0,False,True,False
10218,0,0,2002124,215,0,65535,0,False,True,False
10219,0,0,2002125,210,0,65535,0,False,True,False
10220,0,0,2002126,225,0,65535,0,False,True,False
10221,0,0,2002127,210,0,65535,0,False,True,False
10222,0,0,2002128,210,0,65535,0,False,True,False
10223,0,0,2002129,220,0,65535,0,False,True,False
10224,0,0,2002130,245,0,65535,0,False,True,False
10225,0,0,2002131,220,0,65535,0,False,True,False
10226,0,0,2002132,220,0,65535,0,False,True,False
10227,0,0,2002133,245,0,65535,0,False,True,False
10228,0,0,2002134,230,0,65535,0,False,True,False
10229,0,0,2002135,230,0,65535,0,False,True,False
10230,0,0,2002136,230,0,65535,0,False,True,False
10231,0,0,2002137,275,0,65535,0,False,True,False
10232,0,0,2002138,260,0,65535,0,False,True,False
10233,0,0,2002139,290,0,65535,0,False,True,False
10234,0,0,2002140,260,0,65535,0,False,True,False
10235,0,0,2002141,260,0,65535,0,False,True,False
10236,0,0,2002142,290,0,65535,0,False,True,False
10237,0,0,2002143,150,0,65535,0,False,True,False
10238,0,0,2002144,215,0,65535,0,False,True,False
10239,0,0,2002145,150,0,65535,0,False,True,False
10240,0,0,2002146,150,0,65535,0,False,True,False
10241,0,0,2002147,215,0,65535,0,False,True,False
10242,0,0,2002148,210,0,65535,0,False,True,False
10243,0,0,2002149,225,0,65535,0,False,True,False
10244,0,0,2002150,210,0,65535,0,False,True,False
10245,0,0,2002151,210,0,65535,0,False,True,False
10246,0,0,2002152,220,0,65535,0,False,True,False
10247,0,0,2002153,245,0,65535,0,False,True,False
10248,0,0,2002154,220,0,65535,0,False,True,False
10249,0,0,2002155,220,0,65535,0,False,True,False
10250,0,0,2002156,245,0,65535,0,False,True,False
10251,0,0,2002157,230,0,65535,0,False,True,False
10252,0,0,2002158,230,0,65535,0,False,True,False
10253,0,0,2002159,230,0,65535,0,False,True,False
10254,0,0,2002160,275,0,65535,0,False,True,False
10255,0,0,2002161,260,0,65535,0,False,True,False
10256,0,0,2002162,290,0,65535,0,False,True,False
10257,0,0,2002163,260,0,65535,0,False,True,False
10258,0,0,2002164,260,0,65535,0,False,True,False
10259,0,0,2002165,290,0,65535,0,False,True,False
10260,0,0,17835,290,0,65535,0,False,False,False
10261,0,0,17836,290,0,65535,0,False,False,False
10262,0,0,17941,215,0,65535,0,False,False,False
10263,0,0,17942,225,0,65535,0,False,False,False
10264,0,0,17943,260,0,65535,0,False,False,False
10265,0,0,17944,290,0,65535,0,False,False,False
10266,0,0,17945,215,0,65535,0,False,False,False
10267,0,0,17946,225,0,65535,0,False,False,False
10268,0,0,17947,260,0,65535,0,False,False,False
10269,0,0,17948,290,0,65535,0,False,False,False
10270,0,0,43556,690,0,65535,0,False,False,False
10271,0,0,43557,690,0,65535,0,False,False,False
10272,0,0,22616,142,0,65535,0,False,False,False
10273,0,0,22617,145,0,65535,0,False,False,False
10274,0,0,22618,148,0,65535,0,False,False,False
10275,0,0,22619,150,0,65535,0,False,False,False
10276,0,0,22620,150,0,65535,0,False,False,False
10277,0,0,22621,142,0,65535,0,False,False,False
10278,0,0,22622,142,0,65535,0,False,False,False
10279,0,0,22623,142,0,65535,0,False,False,False
10280,0,0,22624,142,0,65535,0,False,False,False
10281,0,0,22625,142,0,65535,0,False,False,False
10282,0,0,22626,145,0,65535,0,False,False,False
10283,0,0,22627,145,0,65535,0,False,False,False
10284,0,0,22628,145,0,65535,0,False,False,False
10285,0,0,22629,148,0,65535,0,False,False,False
10286,0,0,22630,145,0,65535,0,False,False,False
10287,0,0,22631,145,0,65535,0,False,False,False
10288,0,0,22632,150,0,65535,0,False,False,False
10289,0,0,22633,148,0,65535,0,False,False,False
10290,0,0,22634,148,0,65535,0,False,False,False
10291,0,0,22635,145,0,65535,0,False,False,False
10292,0,0,22636,148,0,65535,0,False,False,False
10293,0,0,22637,150,0,65535,0,False,False,False
10294,0,0,22638,150,0,65535,0,False,False,False
10295,0,0,22639,150,0,65535,0,False,False,False
10296,0,0,22640,150,0,65535,0,False,False,False
10297,0,0,22641,150,0,65535,0,False,False,False
10298,0,0,22642,142,0,65535,0,False,False,False
10299,0,0,22643,145,0,65535,0,False,False,False
10300,0,0,22644,148,0,65535,0,False,False,False
10301,0,0,22645,150,0,65535,0,False,False,False
10302,0,0,22646,150,0,65535,0,False,False,False
10303,0,0,22647,142,0,65535,0,False,False,False
10304,0,0,22648,142,0,65535,0,False,False,False
10305,0,0,22649,142,0,65535,0,False,False,False
10306,0,0,22650,142,0,65535,0,False,False,False
10307,0,0,22651,142,0,65535,0,False,False,False
10308,0,0,22652,145,0,65535,0,False,False,False
10309,0,0,22653,145,0,65535,0,False,False,False
10310,0,0,22654,145,0,65535,0,False,False,False
10311,0,0,22655,148,0,65535,0,False,False,False
10312,0,0,22656,145,0,65535,0,False,False,False
