#,Name,Question,PopRange,ConditionSuccessEvent,ConditionFailEvent,ConfirmEvent,TerritoryType,WarpCondition,WarpLogic,StartCutscene,EndCutscene,CanSkipCutscene
131357,,「第5区画」へ移動しますか？,8193602,0,0,0,896,1,1,0,0,False
131358,,「第4区画」へ移動しますか？,8193584,0,0,0,896,1,1,0,0,False
131359,,「ガンゴッシュ」へ移動しますか？,8276340,596734,0,0,915,1,1,0,0,False
131360,,「ドマ町人地」へ移動しますか？,8276336,596735,0,0,759,1,1,0,0,False
131361,,「小児病棟」へ移動しますか？,8321517,596820,596819,0,921,46,1,0,0,False
131362,,「小児病棟」から出ますか？,8322370,0,0,0,131,1,1,0,0,False
131363,,「コルシア島」へ移動しますか？,8341503,0,0,0,814,1,1,0,0,False
131364,,「ギラバニア湖畔地帯」へ移動しますか？,8367474,596931,0,0,621,1,1,0,0,False
131365,,「ターンクリフ」へ移動しますか？,8368019,596932,0,0,919,1,1,0,0,False
131366,,「未明の間」から出ますか？,8373584,0,0,0,351,1,1,0,0,False
131367,,「未明の間」へ入りますか？,8373588,0,0,0,351,1,1,0,0,False
131368,,「ノエシスの間」から出ますか？,8373708,0,0,0,814,1,1,0,0,False
131369,,「ノエシスの間」へ移動しますか？,8373710,596922,596923,0,918,48,1,0,0,False
131370,,「星見の間」へ移動しますか？,7878732,596924,596925,0,844,47,1,0,0,False
131371,,「アノッグの部屋」へ移動しますか？,8380784,0,0,0,895,1,1,0,0,False
131372,,「機械遺跡の坑道」に戻りますか？,8378564,0,0,0,895,1,1,0,0,False
131373,,「人形タチノ軍事基地」へ移動しますか？,8380830,0,0,0,928,1,1,0,0,False
131374,,「コルシア島」へ移動しますか？,8380461,0,0,0,814,1,1,0,0,False
131375,,,8141780,0,0,0,418,1,12,0,0,False
131376,,「ドヴェルガル山脈」へ移動しますか？,8406262,0,0,0,928,1,1,0,0,False
131377,,,8375872,0,0,0,927,1,12,0,0,False
131378,,塔を出て「クリスタリウム」へ移動しますか？,7878066,0,0,0,819,1,1,0,0,False
131379,,「廃屋敷」から出ますか？,8460800,0,0,0,144,1,1,0,0,False
131380,,「バンカー」へ移動しますか？,8461297,0,0,0,928,1,1,0,0,False
131381,,「エイリアンシップ」へ移動しますか？,8461299,0,0,0,928,1,1,0,0,False
131382,,「廃屋敷」へ移動しますか？,8461303,597187,597188,0,809,49,1,0,0,False
131383,,「小児病棟」へ移動しますか？,8509483,597190,0,0,921,1,1,0,0,False
131384,,「小児病棟」から出ますか？,8509472,0,0,0,131,1,1,0,0,False
131385,,「西ザナラーン」へ移動しますか？,8537326,0,0,0,140,1,1,0,0,False
131386,,「聖ロエル広場」へ移動しますか？,8547746,597163,0,0,886,1,1,0,0,False
131387,,「ガンゴッシュ」へ移動しますか？,8568002,0,0,0,915,1,1,0,0,False
131388,,「無の大地」へ移動しますか？,7933894,597244,0,0,965,1,1,0,0,False
131389,,「エッグドリーム鶏舎」へ移動しますか？,8679245,597351,0,0,133,1,1,0,0,False
131390,,「エッグドリーム鶏舎」から出ますか？,8678856,597352,0,0,133,1,1,0,0,False
131391,,「ターンクリフ」へ移動しますか？,8657746,597362,0,0,919,1,1,0,0,False
131392,「レムレースのオフィス」へ入る,「レムレースのオフィス」へ入りますか？,8776840,597661,0,0,971,50,1,0,0,False
131393,,「レムレースのオフィス」から出ますか？,8777004,0,0,0,131,1,1,0,0,False
131394,,「作戦立案室」から出ますか？,8879627,0,0,0,418,1,1,0,0,False
131395,「エンピレアム」へ行く,,8901544,0,0,0,979,51,1,0,0,False
131396,,,8901555,597510,597511,0,418,53,1,0,0,False
131397,,,8934201,597509,0,0,979,1,1,0,0,False
131398,,,8941481,597512,597513,0,886,52,1,0,0,False
131399,「クガネ」へ行く,"「クガネ」へ移動しますか？
運賃：300ギル",7082407,0,0,597643,628,56,1,0,0,False
131400,「ラザハン」へ行く,"「ラザハン」へ移動しますか？
運賃：300ギル",8904508,0,0,597642,963,56,1,0,0,False
131401,「ナップ・ルーム」へ行く,,8918004,0,0,0,990,1,13,0,0,False
131402,,退出しますか？,8917996,0,0,0,962,1,1,0,0,False
131403,,「メインホール」へ入りますか？,8929915,0,0,0,987,1,1,0,0,False
131404,,「メインホール」から出ますか？,8929839,0,0,0,962,1,1,0,0,False
131405,,"「リムサ・ロミンサ」へ移動しますか？
運賃：300ギル",6873901,598556,0,597723,129,58,1,0,0,False
131406,,"「オールド・シャーレアン」へ移動しますか？
運賃：300ギル",9019549,0,0,597722,962,58,1,0,0,False
131407,,「ラヴィリンソス」へ移動しますか？,8954010,598557,0,0,956,1,1,0,0,False
131408,,「オールド・シャーレアン」へ移動しますか？,8954012,598558,0,0,962,1,1,0,0,False
131409,,「ラザハン」へ移動しますか？,8953665,598559,0,0,963,1,1,0,0,False
131410,,「サベネア島」へ移動しますか？,8953667,598560,0,0,957,1,1,0,0,False
131411,,「ミディアルサーキット」へ移動しますか？,8953996,598561,598555,0,956,59,1,0,0,False
131412,,「アウターサーキット」へ移動しますか？,8953982,598562,0,0,956,1,1,0,0,False
131413,,「セントラルサーキット」へ移動しますか？,8954001,598563,0,0,956,1,1,0,0,False
131414,,「ミディアルサーキット」へ移動しますか？,8954000,598564,0,0,956,1,1,0,0,False
131415,,「アポリア本部：下層」へ移動しますか？,8954006,598565,0,0,956,1,1,0,0,False
131416,,「アポリア本部」へ移動しますか？,8954005,598566,0,0,956,1,1,0,0,False
131417,,「ウルティマ・トゥーレ」へ移動しますか？,8953942,598567,0,0,960,1,1,0,0,False
131418,,「ラヴィリンソス」へ移動しますか？,8953972,0,0,0,956,1,1,0,0,False
131419,,「アラミガン・クォーター」へ移動しますか？,8953920,598568,0,0,621,1,1,0,0,False
131420,,「ガレマルド」へ移動しますか？,8953889,598569,0,0,958,1,1,0,0,False
131421,,「パンデモニウム」へ移動しますか？,8953635,0,0,0,1025,1,14,0,0,False
131422,,「エルピス」へ移動しますか？,8953634,0,0,0,961,1,14,0,0,False
131423,,「眼光鋭い星戦士」のもとへ移動しますか？,8953933,0,597693,0,957,57,1,0,0,False
131424,,「中層階」へ移動しますか？,8953619,0,0,0,961,1,1,0,0,False
131425,,「出入口」へ移動しますか？,8953618,0,0,0,961,1,1,0,0,False
131426,,「上層階」へ移動しますか？,8953627,0,0,0,961,1,1,0,0,False
131427,,「中層階」へ移動しますか？,8953626,0,0,0,961,1,1,0,0,False
131428,,「マザークリスタル」から出ますか？,8995256,0,0,0,956,1,1,0,0,False
131429,「ウルダハ」へ行く,"「ウルダハ」へ移動しますか？
運賃：300ギル",4103339,0,0,597643,130,54,1,0,0,False
131430,「ラザハン」へ行く,"「ラザハン」へ移動しますか？
運賃：300ギル",8904508,0,0,590453,963,54,1,0,0,False
131431,「グリダニア」へ行く,"「グリダニア」へ移動しますか？
運賃：300ギル",4103382,0,0,597643,132,54,1,0,0,False
131432,「ラザハン」へ行く,"「ラザハン」へ移動しますか？
運賃：300ギル",8904508,0,0,590454,963,54,1,0,0,False
131433,「リムサ・ロミンサ」へ行く,"「リムサ・ロミンサ」へ移動しますか？
運賃：300ギル",4103399,0,0,597643,128,54,1,0,0,False
131434,「ラザハン」へ行く,"「ラザハン」へ移動しますか？
運賃：300ギル",8904508,0,0,590455,963,54,1,0,0,False
131435,「イシュガルド」へ行く,"「イシュガルド」へ移動しますか？
運賃：500ギル",5835975,0,0,597643,419,55,1,0,0,False
131436,「ラザハン」へ行く,"「ラザハン」へ移動しますか？
運賃：500ギル",8904508,0,0,592480,963,55,1,0,0,False
131437,,「オストラコン・デカークシ」へ移動しますか？,8995906,0,0,0,960,1,15,0,0,False
131438,,「オストラコン・トゥリア」へ移動しますか？,8995909,0,0,0,960,1,15,0,0,False
131439,,「見捨てられたポータル」へ移動しますか？,8995910,0,0,0,960,1,15,0,0,False
131440,,「寂れたポータル」へ移動しますか？,8995912,0,0,0,960,1,15,0,0,False
131441,,「忘れられたポータル」へ移動しますか？,8995914,0,0,0,960,1,15,0,0,False
131442,,「オミクロンベース」へ移動しますか？,8995915,0,0,0,960,1,15,0,0,False
131443,,「空中庭園」へ移動しますか？,7151251,597655,0,0,740,1,1,0,0,False
131444,,「果ての終焉」から出ますか？,8996315,0,0,0,960,1,1,0,0,False
131445,,「天の最果て」から出ますか？,8996315,0,0,0,960,1,1,0,0,False
131446,,「廃屋敷」から出ますか？,9011003,0,0,0,133,1,1,0,0,False
131447,,「廃屋敷」へ移動しますか？,9010999,597658,597659,0,809,1,1,0,0,False
131448,,「サベネア島」へ移動しますか？,9019548,598570,0,0,957,1,1,0,0,False
131449,,「バブイルの塔：神門の間」から出ますか？,9021011,0,0,0,958,1,1,0,0,False
131450,「バブイルの塔：神門の間」に移動する,「バブイルの塔：神門の間」へ移動しますか？,9021094,598571,0,0,1024,1,1,0,0,False
131451,,「バブイルの塔：神門の間」へ移動しますか？,9021101,0,0,0,1024,1,1,0,0,False
131452,,「星見の間」へ転移しますか？,9021139,0,0,0,844,1,1,0,0,False
131453,「エルピス」へ転移する,「エルピス」へ転移しますか？,9021254,0,0,0,961,1,1,0,0,False
131454,,「ナビ・ノトス」へ移動しますか？,9021258,0,0,0,961,1,14,0,0,False
131455,,「ナビ・南ゼピュロス」へ移動しますか？,9021260,0,0,0,961,1,14,0,0,False
131456,,「ナビ・北ゼピュロス」へ移動しますか？,9021262,0,0,0,961,1,14,0,0,False
131457,,「ナビ・南ボレアース」へ移動しますか？,9021264,0,0,0,961,1,14,0,0,False
131458,,「ナビ・東ボレアース」へ移動しますか？,9021268,0,0,0,961,1,14,0,0,False
131459,,「ナビ・エウロス」へ移動しますか？,9021274,0,0,0,961,1,14,0,0,False
131460,,「上層」へ移動しますか？,9020547,0,0,0,959,1,1,0,0,False
131461,,「下層」へ移動しますか？,9020548,0,0,0,959,1,1,0,0,False
131462,,「嘆きの海」へ移動しますか？,9021116,0,0,0,959,1,1,0,0,False
131463,,「エンセラダス魔導工廠：貨物駅」から出ますか？,9021011,0,0,0,958,1,1,0,0,False
131464,,「月の底」から出ますか？,9033592,0,0,0,959,1,1,0,0,False
131465,「エンセラダス魔導工廠：貨物駅」に移動する,「エンセラダス魔導工廠：貨物駅」へ移動しますか？,9024233,598572,0,0,958,1,1,0,0,False
131466,,「ウルティマ・トゥーレ」へ移動しますか？,8953942,598573,0,0,960,1,1,0,0,False
131467,,「星見の間」へ転移しますか？,9021139,0,0,0,844,1,1,0,0,False
131468,,「ポルタ・デクマーナ」から出ますか？,9164270,0,0,0,147,1,1,0,0,False
131469,,「ポルタ・デクマーナ跡」から出ますか？,9164270,0,0,0,147,1,1,0,0,False
131470,目を閉じて中継地点まで攻略する,中継地点へ移動しますが、本当によろしいですか？,9174015,598925,0,0,137,60,1,0,0,False
131471,目を閉じて終着地点まで攻略する,終着地点へ移動しますが、本当によろしいですか？,9192223,598926,0,0,137,60,1,0,0,False
131472,,「オムファロス」へ移動しますか？,9263980,0,0,0,1061,1,1,0,0,False
131473,,「モードゥナ」へ移動しますか？,9263987,0,0,0,156,1,1,0,0,False
131474,,「サベネア島」へ移動しますか？,9270776,0,0,0,957,1,1,0,0,False
131475,,「ヌーメノン大書院：禁書庫」から出ますか？,9270762,0,0,0,962,1,1,0,0,False
131476,,「アイティオン星晶鏡」へ移動しますか？,9318295,0,0,0,1079,1,1,0,0,False
131477,,「タウマゼイン」へ移動しますか？,9318062,0,0,0,956,1,1,0,0,False
131478,,「生命神秘研究棟」へ移動しますか？,9337844,0,0,0,1093,1,1,0,0,False
131479,,「パンデモニウム正門」へ移動しますか？,9321320,0,0,0,1025,1,1,0,0,False
131480,,「エリュシオン」へ移動しますか？,9326861,0,0,0,1073,1,1,0,0,False
131481,,「エリュシオン」へ移動しますか？,9401245,0,0,0,1074,1,15,0,0,False
131482,「リサーチA4」へ転移する,「リサーチA4」へ移動しますか？,9326102,0,0,0,960,1,1,0,0,False
131483,,「リサーチA4」へ移動しますか？,9325849,0,0,0,960,1,15,0,0,False
131484,,「オミクロンベース」へ移動しますか？,9325848,0,0,0,960,1,15,0,0,False
131485,「カフェ「ラストレムナント」」へ転移する,カフェ「ラストレムナント」へ移動しますか？,9325846,0,0,0,960,1,1,0,0,False
131486,「リサーチA4」へ転移する,「リサーチA4」へ移動しますか？,9325847,0,0,0,960,1,1,0,0,False
131487,,,0,0,0,0,0,0,0,0,0,False
131488,,「トロイア城」へ移動しますか？,9387120,0,0,0,1089,1,1,0,0,False
131489,,「封宝の間」へ移動しますか？,9387141,0,0,0,1056,1,1,0,0,False
131490,,「トロイア城」へ移動しますか？,9387105,0,0,0,1089,1,1,0,0,False
131491,,「第四監獄棟」へ移動しますか？,9387114,0,0,0,1089,1,1,0,0,False
131492,,「水占庭園」へ移動しますか？,9387076,0,0,0,1089,1,1,0,0,False
131493,,「トロイア城」へ移動しますか？,9387103,0,0,0,1089,1,1,0,0,False
131494,,「ゼロの領域」へ移動しますか？,9387187,0,0,0,1077,1,1,0,0,False
131495,,「水占庭園」へ移動しますか？,9387083,0,0,0,1089,1,1,0,0,False
131496,,「メーガドゥータ宮の客間」から出ますか？,9387215,0,0,0,963,1,1,0,0,False
131497,,,9330752,0,0,0,1055,1,12,0,0,False
131498,,「水占庭園」へ移動しますか？,9391419,599042,0,0,1089,1,1,0,0,False
131499,,「第四監獄棟」へ移動しますか？,9387120,599047,0,0,1089,1,1,0,0,False
131500,,「グリダニア」へ移動しますか？,9383313,0,0,0,133,1,1,0,0,False
131501,,「魔人の隠れ家」へ移動しますか？,9387123,599008,599007,0,1094,62,1,0,0,False
131502,,「グリダニア」へ移動しますか？,9383310,0,0,0,133,1,1,0,0,False
131503,,「廃屋敷」へ移動しますか？,7672498,599010,599009,0,809,1,1,0,0,False
131504,,「魔人の隠れ家」へ移動しますか？,9387123,599008,599025,0,1094,1,1,0,0,False
131505,,「封宝の間」へ移動しますか？,9404119,599060,0,0,1056,1,1,0,0,False
131506,,「バルバリシアの領域」から出ますか？,9387187,0,0,0,1077,1,1,0,0,False
131507,,「メーガドゥータ宮の客間」へ入りますか？,9442673,599106,0,0,1078,1,1,0,0,False
131508,,「八剣士の前庭」へ移動しますか？,9560843,599222,0,0,156,1,1,0,0,False
131509,,「ホーパーズ・ホールド」へ移動しますか？,9562657,0,0,0,959,1,1,0,0,False
131510,,「ベストウェイ・バロー」へ移動しますか？,9562656,0,0,0,959,1,1,0,0,False
131511,,「ガレマルド」へ移動しますか？,9564012,0,0,0,958,1,1,0,0,False
131512,,「ヴィクス・メッソルム」へ移動しますか？,9564152,0,0,0,1119,1,1,0,0,False
131513,,「モンス・アルバス山腹」へ移動しますか？,9564147,0,0,0,1119,1,1,0,0,False
131514,,「フォンス・マナリス」へ移動しますか？,9564166,0,0,0,1119,1,1,0,0,False
131515,,「ヴィクス・メッソルム」へ移動しますか？,9564162,0,0,0,1119,1,1,0,0,False
131516,,「サベネア島」へ移動しますか？,9618821,0,0,0,957,1,1,0,0,False
131517,,「オルト・エウレカ」から退出しますか？,9686188,0,0,0,156,1,1,0,0,False
131518,目を閉じて中継地点まで攻略する,中継地点へ移動しますが、本当によろしいですか？,9702463,599229,0,0,137,1,1,0,0,False
131519,目を閉じて終着地点まで攻略する,終着地点へ移動しますが、本当によろしいですか？,9702464,599230,0,0,137,1,1,0,0,False
131520,,「カストルム・セントリ」から出ますか？,9737573,0,0,0,156,1,1,0,0,False
131521,,「カストルム・セントリ」から出ますか？,9737573,0,0,0,156,1,1,0,0,False
131522,,「万魔の産屋」へ移動しますか？,9830193,0,0,0,1158,1,1,0,0,False
131523,,「アイティオン星晶鏡」へ移動しますか？,9830183,0,0,0,1079,1,1,0,0,False
131524,,「ラザハン」へ移動しますか？,9387215,0,0,0,963,1,1,0,0,False
131525,,「セナトゥス駅」へ移動しますか？,9878052,0,0,0,1160,1,1,0,0,False
131526,,「ガレマルド」へ移動しますか？,9899262,0,0,0,958,1,1,0,0,False
131527,,「嘆きの海」へ移動しますか？,9879485,0,0,0,959,1,1,0,0,False
131528,,「赤き月」へ移動しますか？,9906322,0,0,0,1162,1,1,0,0,False
131529,,「赤き月」へ移動しますか？,9906335,0,0,0,1162,1,1,0,0,False
131530,,「魔人の隠れ家」へ移動しますか？,9387123,599008,599007,0,1094,67,1,0,0,False
131531,,「廃屋敷」へ移動しますか？,7672498,599010,599009,0,809,67,1,0,0,False
131532,,「魔人の隠れ家」へ移動しますか？,9387123,599008,599025,0,1094,1,1,0,0,False
131533,,「オムファロス」へ移動しますか？,10101802,0,0,0,1061,1,1,0,0,False
131534,,「祝福の天球」へ移動しますか？,10101800,0,0,0,1182,1,1,0,0,False
131535,,「赤き月」へ移動しますか？,10110243,0,0,0,1162,1,1,0,0,False
131536,,「渓谷の底」へ移動しますか？,10110418,0,0,0,1184,1,1,0,0,False
131537,,「サベネア島」へ移動しますか？,10122507,0,0,0,957,1,1,0,0,False
131538,,「ハウリングアイ石塔群」へ移動しますか？,10178706,599417,0,0,331,1,1,0,0,False
131539,,「ブランダーヴィルスクウェア」へ移動しますか？,10215726,599454,599432,0,1197,65,1,0,0,False
131540,,「ワンダースクウェア」へ移動しますか？,10215942,599455,0,0,144,1,1,0,0,False
131541,,「魔大陸中枢」へ移動しますか？,10235909,0,0,0,507,1,1,0,0,False
131542,,「ブランダーヴィルスクウェア」へ移動しますか？,10215726,599470,599469,0,1197,65,1,0,0,False
131543,,「トライヨラ」へ移動しますか？,10401200,600281,0,0,1185,1,1,0,0,False
131544,,「オールド・シャーレアン」へ移動しますか？,10500003,0,0,0,962,1,1,0,0,False
131545,,「オールド・シャーレアン」へ移動しますか？,10400747,600285,0,0,962,1,1,0,0,False
131546,,「オルコ・パチャ」へ移動しますか？,10332803,2033378,0,0,1187,1,1,0,0,False
131547,,「コザマル・カ」へ移動しますか？,10401190,600289,0,0,1188,1,1,0,0,False
131548,,「シャーローニ荒野」へ移動しますか？,10500001,2033286,0,0,1190,1,1,0,0,False
131549,,「ヤクテル樹海」へ移動しますか？,10553619,2033245,0,0,1189,1,1,0,0,False
131550,,「金凰の間」から出ますか？,10500007,0,0,0,1185,1,1,0,0,False
131551,,「トライヨラ」へ移動しますか？,10401196,600293,0,0,1185,1,1,0,0,False
131552,,「トライヨラ」へ移動しますか？,10809232,0,0,0,1185,1,1,0,0,False
131553,,「天深きセノーテ 最深部」へ移動しますか？,10553637,0,0,0,1222,1,1,0,0,False
131554,,「天深きセノーテ 最深部」から出ますか？,10553605,0,0,0,1189,1,1,0,0,False
131555,,「シャーローニ荒野」へ移動しますか？,10500065,0,0,0,1190,1,1,0,0,False
131556,,「空の坑道のアジト」へ移動しますか？,10416519,0,0,0,1171,1,1,0,0,False
131557,,「空の坑道のアジト」から出ますか？,10500008,0,0,0,1191,1,1,0,0,False
131558,,「バックルーム」へ移動しますか？,10560923,599619,0,0,1207,1,1,0,0,False
131559,,「ソリューション・ナイン」へ移動しますか？,10414086,0,0,0,1186,1,1,0,0,False
131560,,「天深きセノーテ 最深部」へ移動しますか？,10553639,0,0,0,1222,1,1,0,0,False
131561,,「リビング・メモリー」へ移動しますか？,10553695,0,0,0,1192,1,1,0,0,False
131562,,「ヘリテージファウンド」へ移動しますか？,10560989,0,0,0,1191,1,1,0,0,False
131563,,「次元黄道」から出ますか？,10553712,0,0,0,1192,1,1,0,0,False
131564,,「ソリューション・ナイン」へ移動しますか？,10438814,0,0,0,1186,1,1,0,0,False
131565,,「ジム・トライテール」から出ますか？,10438987,0,0,0,1186,1,1,0,0,False
131566,,「ジム・トライテール」へ入りますか？,10439091,0,0,0,1223,1,1,0,0,False
131567,,「アルカディア・ソサエティの控室」へ移動しますか？,10439451,0,0,0,1224,1,1,0,0,False
131568,,「カナルタウン」へ移動しますか？,10585891,599623,0,0,1192,1,1,0,0,False
131569,,「リメンバー・ゲート」へ移動しますか？,10585893,599627,0,0,1192,1,1,0,0,False
131570,,「イェスタランド」へ移動しますか？,10585894,599624,0,0,1192,1,1,0,0,False
131571,,「リメンバー・ゲート」へ移動しますか？,10585895,599628,0,0,1192,1,1,0,0,False
131572,,「ヴォルケーノアサイラム」へ移動しますか？,10585897,599625,0,0,1192,1,1,0,0,False
131573,,「リメンバー・ゲート」へ移動しますか？,10585899,599629,0,0,1192,1,1,0,0,False
131574,,「ウィンドパスガーデン」へ移動しますか？,10585900,599626,0,0,1192,1,1,0,0,False
131575,,「リメンバー・ゲート」へ移動しますか？,10585901,599630,0,0,1192,1,1,0,0,False
131576,話す,,10773747,0,0,0,1205,5,16,0,0,False
131577,,「エキセントリックな研究者」のもとへ移動しますか？,10800559,0,599937,0,1191,66,1,0,0,False
131578,,退出しますか？,10811672,0,0,0,1185,1,1,0,0,False
131579,目を閉じて中継地点まで攻略する,中継地点へ移動しますが、本当によろしいですか？,10828046,600359,0,0,137,1,1,0,0,False
131580,目を閉じて終着地点まで攻略する,終着地点へ移動しますが、本当によろしいですか？,10828047,600360,0,0,137,1,1,0,0,False
131581,,「オールド・シャーレアン」へ移動しますか？,10400747,0,0,0,962,1,1,0,0,False
131582,,「ジュノ下層」へ移動しますか？,10967698,0,0,0,1264,1,1,0,0,False
131583,,「ヤクテル樹海」へ移動しますか？,10967689,0,0,0,1189,1,1,0,0,False
131584,,「ジュノ下層」へ移動しますか？,10967699,0,0,0,1265,1,1,0,0,False
131585,,「仮設オーディション会場」から出ますか？,10973825,600660,0,0,131,1,1,0,0,False
131586,,「ユウェヤーワータ」から出ますか？,11053501,0,0,0,1191,1,1,0,0,False
131587,,「グリダニア旧市街」へ移動しますか？,11111121,0,0,0,133,1,1,0,0,False
131588,,「星芒マーケット」へ移動しますか？,11111511,600298,0,0,1247,1,1,0,0,False
131589,,「星芒マーケット」へ移動しますか？,11111518,599566,0,0,1253,1,1,0,0,False
131590,,「ユウェヤーワータ」から出ますか？,11489334,0,0,0,1191,1,1,0,0,False
131591,,「ソリューション・ナイン」へ移動しますか？,11532032,0,0,0,1186,1,1,0,0,False
131592,,「蜃気楼の町」へ移動しますか？,11537576,600690,0,0,1278,1,1,0,0,False
131593,,「トライヨラ」へ移動しますか？,11607519,600691,0,0,1185,1,1,0,0,False
131594,,「蜃気楼の町」へ移動しますか？,11537576,600690,0,0,1269,1,1,0,0,False
131595,,「トライヨラ」へ移動しますか？,11636266,0,0,0,1185,1,1,0,0,False
131596,,「バックルーム」へ移動しますか？,11543384,0,0,0,1207,1,1,0,0,False
131597,,「玉座の間」から出ますか？,11555325,0,0,0,1186,1,1,0,0,False
131598,,「玉座の間」から出ますか？,11555325,0,0,0,1186,1,1,0,0,False
131599,,「仮眠室」へ移動しますか？,11543807,0,0,0,1268,1,1,0,0,False
131600,,蜃気楼の町に探査隊が上陸するのを待ちますか？,11537576,0,0,0,1278,1,1,0,0,False
131601,,「ジュノ下層」入口の近くまで移動しますか？,11820922,600859,0,0,1189,1,1,0,0,False
131602,,「シャーローニ荒野」へ移動しますか？,11853006,0,0,0,1190,1,1,0,0,False
131603,,「廃屋敷」から出ますか？,9383310,0,0,0,133,1,1,0,0,False
131604,,「星芒マーケット」へ移動しますか？,11850884,600863,0,0,1309,1,1,0,0,False
131605,,「ジィゴーテー拝壇」へ移動しますか？,11859210,0,0,0,1297,1,1,0,0,False
131606,,「オルコ・パチャ」へ移動しますか？,11874637,0,0,0,1187,1,1,0,0,False
131607,,「魔人の隠れ家」へ移動しますか？,9387123,599008,0,0,1094,68,1,0,0,False
131608,,「廃屋敷」へ移動しますか？,7672498,601023,0,0,809,68,1,0,0,False
131609,,「死の満ちる地」から出ますか？,11860678,0,0,0,1192,1,1,0,0,False
131610,,「格納殻10-29」へ移動しますか？,11955757,601026,0,0,1299,1,1,0,0,False
131611,,「格納殻10-29」から出ますか？,11956052,0,0,0,1186,1,1,0,0,False
131612,,「ピルグリム・トラバース」から退出しますか？,11993531,0,0,0,816,1,1,0,0,False
131613,,「隔ての荒地」へ移動しますか？,12038587,0,0,0,1301,1,1,0,0,False
131614,,「アレクサンドリア王国跡地」へ移動しますか？,12104172,601198,0,0,1334,1,1,0,0,False
131615,,「リビング・メモリー」へ移動しますか？,12104167,601199,0,0,1192,1,1,0,0,False
131616,,「トレノ」へ移動しますか？,12115398,0,0,0,1332,1,1,0,0,False
131617,,「アレクサンドリア王国跡地」へ移動しますか？,12104173,0,0,0,1334,1,1,0,0,False
131618,,,0,0,0,0,0,0,0,0,0,False
131619,,,0,0,0,0,0,0,0,0,0,False
131620,,「ジム・トライテール」へ入りますか？,12248339,0,0,0,1344,1,1,0,0,False
131621,,「ジム・トライテール」から出ますか？,10438987,0,0,0,1186,1,1,0,0,False
131622,,「屋上階」へ移動しますか？,12251900,0,0,0,1310,1,1,0,0,False
131623,,「地上階」へ移動しますか？,12251898,0,0,0,1310,1,1,0,0,False
131624,,「屋上階」へ移動しますか？,12251897,0,0,0,1310,1,1,0,0,False
131625,,「地上階」へ移動しますか？,12251895,0,0,0,1310,1,1,0,0,False
131626,,「トレノ」へ移動しますか？,12291209,601200,0,0,1332,1,1,0,0,False
131627,,「トレノ」へ移動しますか？,12115398,601253,0,0,1332,1,1,0,0,False
131628,,「リビング・メモリー」へ移動しますか？,12104167,0,0,0,1192,1,1,0,0,False
