#,Name,Icon,UnlockLink,TextCommand,ActionTimeline[0],ActionTimeline[1],ActionTimeline[2],ActionTimeline[3],ActionTimeline[4],ActionTimeline[5],ActionTimeline[6],Order,LogMessageTargeted,LogMessageUntargeted,Patch,EmoteCategory,EmoteMode,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,HasCancelEmote,DrawsWeapon,Unknown6
224,チョコボの筆：黒,246381,418,625,8017,0,0,0,0,0,0,3106,8198,8199,1,1,0,False,False,False,False,True,False,False,False
225,チョコボの筆：赤,246382,418,626,8018,0,0,0,0,0,0,3107,8202,8203,1,1,0,False,False,False,False,True,False,False,False
226,チョコボの筆：黄,246383,418,627,8019,0,0,0,0,0,0,3108,8204,8205,1,1,0,False,False,False,False,True,False,False,False
227,チョコボの筆：青,246384,418,628,8020,0,0,0,0,0,0,3109,8206,8207,1,1,0,False,False,False,False,True,False,False,False
228,表情：作り笑い,246132,0,629,8021,0,8021,8021,8021,8021,0,20029,8200,8201,1,3,0,True,True,True,False,False,False,False,False
229,パントマイム,246385,237,630,7420,0,0,0,0,0,0,6102,8208,8209,550,1,0,False,False,False,False,True,False,False,False
230,困惑する,246386,238,631,8044,0,8046,8045,8045,0,0,5025,8210,8211,550,1,0,True,True,True,False,True,False,False,False
231,静寂を促す,246387,69602,632,7397,0,7398,7398,7398,0,0,6008,8212,8213,550,1,0,True,True,True,False,True,False,False,False
232,ピザを食べる,246388,240,633,8047,0,8048,8048,8048,0,0,6043,8214,8215,550,1,0,True,True,True,False,True,False,False,False
233,頭を抱える,246391,0,634,8049,0,8050,8050,8050,0,0,5022,8217,8216,610,1,0,True,True,True,False,True,False,False,False
234,ヴァレンティオンチョコを食べる,246390,428,635,8011,0,8012,8012,8012,0,0,6046,8239,8238,620,1,0,True,True,True,False,True,False,False,False
235,ゆで卵を食べる,246392,429,636,8013,0,8014,8014,8014,0,0,6044,8219,8218,610,1,0,True,True,True,False,True,False,False,False
236,表情：幸福,246133,0,637,8051,0,8051,8051,8051,8051,0,20006,8221,8220,610,3,0,True,True,True,False,False,False,False,False
237,武器を収める,246397,430,638,7344,0,0,0,0,0,0,8001,8223,8222,610,1,0,True,True,True,False,True,False,False,True
238,武器を構える,246398,431,639,7345,0,0,0,0,0,0,8000,8225,8224,610,1,0,True,True,True,False,True,False,True,False
239,紅茶を飲む,246393,433,640,8058,0,8064,8064,8064,0,0,6048,8227,8226,610,1,0,True,True,True,False,True,False,False,False
240,意気込む,246394,432,641,8060,0,8061,8061,8061,0,0,2005,8229,8228,610,1,0,True,True,True,False,True,False,False,False
241,見せつける：右,246395,434,642,8070,8069,0,0,0,0,0,11507,8231,8230,610,2,64,False,False,False,False,True,False,False,False
242,見せつける：左,246396,434,643,8072,8071,0,0,0,0,0,11508,8233,8232,610,2,65,False,False,False,False,True,False,False,False
243,,0,0,0,8063,8062,0,0,0,0,0,0,0,0,1,4,0,False,False,False,False,False,False,False,False
244,,0,0,0,8066,8065,0,0,0,0,0,0,0,0,1,4,0,False,False,False,False,False,False,False,False
245,反骨精神を示す,246399,437,646,8059,0,0,0,0,0,0,5011,8235,8234,620,1,0,False,False,False,False,True,False,False,False
246,目を輝かせる,246400,438,647,8075,0,8076,8076,8076,0,0,3005,8237,8236,625,1,0,True,True,True,False,True,False,False,False
247,パンプキンクッキーを食べる,246389,439,648,8009,0,8010,8010,8010,0,0,6045,8243,8242,620,1,0,True,True,True,False,True,False,False,False
248,観戦する,246401,440,649,8078,8077,0,0,0,0,0,11509,8241,8240,620,2,66,False,False,False,False,True,False,False,False
249,手品,246402,443,650,8080,0,0,0,0,0,0,3111,8245,8244,630,1,0,False,False,False,False,True,False,False,False
250,姫の舞踊,246403,444,651,8081,0,0,0,0,0,0,6010,8247,8246,630,1,0,False,False,False,False,True,False,False,False
251,リンクパール通信,246404,445,652,8082,0,8083,8083,8083,0,0,6103,8249,8248,630,1,0,True,True,True,False,True,False,False,False
252,おみみピコピコ,246405,70222,653,8094,0,0,0,0,0,0,3110,8251,8250,635,1,0,False,False,False,False,True,False,False,False
253,,0,0,0,8068,8067,0,0,0,0,0,0,0,0,1,4,0,False,False,False,False,False,False,False,False
254,,0,0,0,8002,8001,0,8002,0,0,0,0,0,0,1,4,2,False,False,False,False,False,False,False,False
255,,0,0,0,8004,8003,0,8004,0,0,0,0,0,0,1,4,2,False,False,False,False,False,False,False,False
256,驚かす,246406,450,657,8102,0,0,0,0,0,0,5017,8253,8252,630,1,0,False,False,False,False,True,False,False,False
257,猛き光の降臨,246407,451,658,8103,0,0,0,0,0,0,6104,8255,8254,640,1,0,False,False,False,False,True,False,False,False
258,ハッピージャンプ1,246408,452,659,8096,0,0,0,0,0,0,3113,8257,8256,640,1,0,False,False,False,False,True,False,False,False
259,ハッピージャンプ2,246409,452,660,8097,0,0,0,0,0,0,3114,8259,8258,640,1,0,False,False,False,False,True,False,False,False
260,ハッピージャンプ3,246410,452,661,8098,0,0,0,0,0,0,3115,8261,8260,640,1,0,False,False,False,False,True,False,False,False
261,ハッピージャンプ4,246411,452,662,8099,0,0,0,0,0,0,3116,8263,8262,640,1,0,False,False,False,False,True,False,False,False
262,ハッピージャンプ5,246412,452,663,8100,0,0,0,0,0,0,3117,8265,8264,640,1,0,False,False,False,False,True,False,False,False
263,胸に手をあてる,246413,453,664,8092,0,8093,8093,8093,0,0,1011,8267,8266,640,1,0,True,True,True,False,True,False,False,False
264,声援フロント：白,246414,454,665,8087,8086,0,0,0,0,0,10023,8269,8268,640,2,67,False,False,False,False,True,False,False,False
265,声援ウェーブ：紫,246415,455,666,8089,8088,0,0,0,0,0,10026,8271,8270,640,2,68,False,False,False,False,True,False,False,False
266,声援ジャンプ：緑,246416,456,667,8091,8090,0,0,0,0,0,10029,8273,8272,640,2,69,False,False,False,False,True,False,False,False
267,守護天節のおまじない,246417,457,668,8104,0,0,0,0,0,0,3112,8275,8274,640,1,0,False,False,False,False,True,False,False,False
268,守護天節のおまじない,246417,457,0,8105,0,0,0,0,0,0,0,8275,8274,640,1,0,False,False,False,False,True,False,False,False
269,レポリットダンス,246418,458,670,8107,8106,0,0,0,0,0,10113,8287,8286,650,2,70,False,False,False,False,True,False,False,False
270,文献と見比べる,246419,459,671,8109,0,0,0,0,0,0,6071,8277,8276,645,1,0,False,False,False,False,True,False,False,False
271,フライドチキンを食べる,246420,469,672,8113,0,8118,8118,8118,0,0,6047,8279,8278,650,1,0,True,True,True,False,True,False,False,False
272,エクソダス,246421,470,673,8131,8130,0,0,0,0,0,12007,8281,8280,650,2,73,False,False,False,False,True,False,False,False
273,うなだれる,246422,471,674,8111,8110,0,0,0,0,0,11016,8283,8282,650,2,71,False,False,False,False,True,False,False,False
274,ハートポーズ,246423,472,675,8115,8114,0,0,0,0,0,10114,8285,8284,650,2,72,False,False,False,False,True,False,False,False
275,自慢げなポーズ,246424,473,676,8116,0,0,0,0,0,0,3119,8289,8288,655,1,0,False,False,False,False,True,False,False,False
276,ビーンズ・ビクトリー,246425,474,677,8112,0,0,0,0,0,0,3118,8291,8290,650,1,0,False,False,False,False,True,False,False,False
277,目玉焼きを作る,246426,475,678,8084,0,0,0,0,0,0,6060,8293,8292,650,1,0,False,False,False,False,True,False,False,False
278,大うちわで扇ぐ,246427,484,679,8117,0,0,0,0,0,0,3120,8295,8294,700,1,0,False,False,False,False,True,False,False,False
279,指示を待つ,246428,490,680,8125,8124,0,0,0,0,0,11510,8297,8296,710,2,74,False,False,False,False,True,False,False,False
280,水をまく,246429,491,681,8127,8126,0,0,0,0,0,11512,8299,8298,710,2,75,False,False,False,False,True,False,False,False
281,シェイカーを振る,246430,492,682,8129,8128,0,0,0,0,0,11511,8301,8300,710,2,76,False,False,False,False,True,False,False,False
282,自由のポーズ,246431,70725,683,8132,0,0,0,0,0,0,5052,8303,8302,710,1,0,False,False,False,False,True,False,False,False
283,花束を贈る,246432,493,684,8134,8133,0,0,0,0,0,10115,8305,8304,710,2,77,False,False,False,False,True,False,False,False
284,シャボン玉,246433,494,685,8135,0,8136,8136,8136,0,0,6105,8307,8306,710,1,0,True,True,True,False,True,False,False,False
285,オフォカリー,246434,70729,686,8137,0,8138,8138,8138,0,0,14,8309,8308,710,1,0,True,True,True,False,True,False,False,False
286,タブレットで記録する,246435,495,687,8122,0,8123,8123,8123,0,0,6107,8313,8312,720,1,0,True,True,True,False,True,False,False,False
287,,246432,493,0,8140,8139,0,0,0,0,0,0,8305,8304,710,2,78,False,False,False,False,True,False,False,False
288,撮影する,246436,0,689,8151,0,8152,8152,8152,0,0,6106,8311,8310,715,1,0,True,True,True,False,True,False,False,False
289,,246436,0,0,8154,0,8152,8152,8152,0,0,0,8311,8310,715,1,0,True,True,True,False,True,False,False,False
290,,246436,0,0,8155,0,8152,8152,8152,0,0,0,8311,8310,715,1,0,True,True,True,False,True,False,False,False
291,大げさに驚く,246437,543,692,8153,0,8157,8157,8157,0,0,5026,8315,8314,720,1,0,True,True,True,False,True,False,False,False
292,くるっと回る,246438,544,693,8158,0,0,0,0,0,0,6108,8317,8316,725,1,0,False,False,False,False,True,False,False,False
293,ふらつく,246439,545,694,8142,8141,0,0,0,0,0,11513,8319,8318,720,2,79,False,False,False,False,True,False,False,False
294,怒りに震える,246440,546,695,8160,8159,0,0,0,0,0,11514,8321,8320,721,2,80,False,False,False,False,True,False,False,False
295,トームストーンを愛で続ける,246441,406,696,8162,8161,0,0,0,0,0,11515,8323,8322,720,2,81,False,False,False,False,True,False,False,False
296,本を熟読する,246442,70,697,8164,8163,0,0,0,0,0,11516,8325,8324,720,2,82,False,False,False,False,True,False,False,False
297,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
298,森都風マグカップで飲む,246443,554,699,8167,0,8168,8168,8168,0,0,6051,8329,8328,730,1,0,True,True,True,False,True,False,False,False
299,砂都風マグカップで飲む,246444,554,700,8171,0,8172,8172,8172,0,0,6052,8331,8330,730,1,0,True,True,True,False,True,False,False,False
300,海都風マグカップで飲む,246445,554,701,8175,0,8176,8176,8176,0,0,6050,8333,8332,730,1,0,True,True,True,False,True,False,False,False
301,森都風マグカップで飲み続ける,246446,554,702,8170,8169,0,0,0,0,0,11602,8335,8334,730,2,83,False,False,False,False,True,False,False,False
302,砂都風マグカップで飲み続ける,246447,554,703,8174,8173,0,0,0,0,0,11603,8337,8336,730,2,84,False,False,False,False,True,False,False,False
303,海都風マグカップで飲み続ける,246448,554,704,8178,8177,0,0,0,0,0,11601,8339,8338,730,2,85,False,False,False,False,True,False,False,False
304,張り切る,246449,555,705,8156,0,0,0,0,0,0,3122,8341,8340,731,1,0,False,False,False,False,True,False,False,False
305,緑茶を飲む,246450,556,706,8190,0,8191,8191,8191,0,0,6049,8343,8342,730,1,0,True,True,True,False,True,False,False,False
306,正座して緑茶を飲み続ける,246451,556,707,8193,8192,8193,0,0,0,0,11600,8345,8344,730,2,86,False,False,False,False,True,False,False,False
307,羽根ペンで記述する,246452,557,708,8144,8143,0,0,0,0,0,11518,8347,8346,730,2,87,False,False,False,False,True,False,False,False
308,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
309,地団駄を踏む,246455,578,710,8179,0,0,0,0,0,0,5005,8351,8350,741,1,0,False,False,False,False,True,False,False,False
310,声援リズム：赤,246456,579,711,8181,8180,0,0,0,0,0,10031,8353,8352,740,2,88,False,False,False,False,True,False,False,False
311,声援スロウ：黄,246457,580,712,8183,8182,0,0,0,0,0,10034,8359,8358,740,2,89,False,False,False,False,True,False,False,False
312,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
313,モデルウォーク,246459,582,714,13342,0,0,0,0,0,0,5053,8367,8366,740,1,0,False,False,False,False,True,False,False,False
314,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
315,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
316,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
317,本を抱える,246463,586,718,8148,8147,0,0,0,0,0,11517,8375,8374,740,2,93,False,False,False,False,True,False,False,False
318,神機を輝かす：ガントレット,246464,587,719,13363,0,0,0,0,0,0,3124,8377,8376,740,1,0,False,False,False,False,True,False,True,False
319,神機を輝かす：チョーカー,246465,588,720,13364,0,0,0,0,0,0,3125,8379,8378,740,1,0,False,False,False,False,True,False,True,False
320,神機を輝かす：ティアラ,246466,589,721,13365,0,0,0,0,0,0,3126,8381,8380,740,1,0,False,False,False,False,True,False,True,False
321,声援リズム：紫,246467,590,722,13354,13353,0,0,0,0,0,10032,8355,8354,740,2,94,False,False,False,False,True,False,False,False
322,声援リズム：白,246469,591,723,13356,13355,0,0,0,0,0,10033,8357,8356,740,2,95,False,False,False,False,True,False,False,False
323,声援スロウ：青,246468,592,724,13358,13357,0,0,0,0,0,10035,8361,8360,740,2,96,False,False,False,False,True,False,False,False
324,声援スロウ：緑,246470,593,725,13360,13359,0,0,0,0,0,10036,8363,8362,740,2,97,False,False,False,False,True,False,False,False
