#,Description,Alias,ShortAlias,Command,ShortCommand,Unknown0,Param,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5
210,"/itemsort(/isort) サブコマンド
所持品などのアイテムを「せいとん」よりも、さらに細かく並び替えの条件を設定して、アイテムの並び替えを実行する。このコマンドで設定した条件は、通常の「せいとん」には影響せず、このコマンドでのアイテムの並び替え実行のみに影響する。

>>サブコマンド
condition 対象 条件 順
　…指定した対象内で、指定した順でアイテム並び替え条件を設定する。
execute 対象
　…指定した対象内で、設定した条件にしたがって、アイテム並び替えを実行する。
clear 対象
　…指定した対象内に設定したアイテム並び替え条件なしにする。この状態でアイテム並び替えを実行しても条件がないので動作しない。

>>対象指定
所持品(inventory) リテイナー所持品(retainer) アーマリーチェスト(armourychest) チョコボかばん(saddlebag) チョコボかばん2(rightsaddlebag) メインアーム(main) サブアーム(sub) 頭(head) 胴(body) 手(hands) 脚(legs) 足(feet) 首(neck) 耳(ears) 腕(wrists) 指(rings) ソウルクリスタル(soul)
※リテイナー所持品およびチョコボかばんは該当画面を開いている時のみ実行可能。

>>条件指定
アイテムID(id) 錬精度(spiritbond) アイテムカテゴリー(category) 装備レベル(level) アイテムレベル(itemlevel) スタック数(stack) HQ付き(hq) マテリア数(materia) 物理基本性能(physicaldamage) 魔法基本性能(magicdamage) 攻撃間隔(delay) 物理オートアタック(physicalautoattack) ブロック発動力(blockrate) ブロック性能(blockstrength) 物理防御力(defense) 魔法防御力(magicdefense) STR DEX VIT INT MND 作業精度(craftsmanship) 加工精度(control) 獲得力(gathering) 技術力(perception) block(tab)
※block(tab)は収納ブロックごとに配分を指定。

>>順指定
昇順(asc) 降順(des)
※省略した場合は昇順として扱う。
※条件指定が「block(tab)」の場合は指定不要。

実行例
/itemsort condition メインアーム 錬精度 昇順
/itemsort condition メインアーム アイテムレベル 降順
/itemsort execute メインアーム
　…メインアームの並び替えの条件を、錬精度で昇順、アイテムレベルで降順にする設定で並び替えを実行する。",,,/itemsort,/isort,0,36,4,2,2,2,0
211,"/random 上限値
0～999の数字の1つをランダムに抽選して、ログに表示する。この表示はSayの範囲のPCに届く。
>>上限値(2-999)
ランダムな数字を抽選する際の上限値を指定する。上限値が指定された場合、値の範囲は「1～上限値」の範囲になる。省略した場合は「0～999」の範囲での抽選となる。

実行例
/random
　…0～999の間でランダムな数字のダイスメッセージを発言する。
/random 16
　…1～16の間でランダムな数字のダイスメッセージを発言する。",,,/random,,0,36,2,1,2,0,0
212,"/instance
自分が現在いるエリアがインスタンスエリアかどうかをログに表示する。",,,/instance,,0,60,1,0,0,0,0
213,"/cleartellhistory(/cth)
Tellのリプライをする宛先履歴を全件消去する。",,,/cleartellhistory,/cth,0,60,1,0,0,0,0
214,"/macrolock(/mlock)
マクロ専用。これを実行した行以降、マクロの実行が終わるまで、他のマクロの実行を禁止する。",,,/macrolock,/mlock,0,36,1,0,0,0,0
215,"/macroerror(/merror) サブコマンド
マクロ専用。テキストコマンドの記述の間違いなどで発生するエラー表示の状態を設定する。マクロ実行開始時は表示する状態。マクロ実行終了後、非表示にする状態であっても、自動的に表示する状態へ戻る。
サブコマンド
on 
　…エラーを表示する。
off 
　…エラーを非表示にする。
※サブコマンド省略
　…エラー表示状態のスイッチ切り替え。",,,/macroerror,/merror,0,36,2,1,2,0,0
216,"/clearlog(/cl)
ログの内容をすべて消去する。",,,/clearlog,/cl,0,509,1,0,0,0,0
217,"/macrocancel(/mcancel)
チャット入力欄からの実行専用。実行中のマクロを停止する。",,,/macrocancel,/mcancel,0,165,0,0,0,0,0
218,"/playtime(/ptime)
現在のキャラクターの累積プレイ時間を表示する。",,,/playtime,/ptime,0,60,1,0,0,0,0
219,"/grouppose(/gpose)
グループポーズ（フォトモード）を実行する。

>>機能内操作
カメラ設定ウィンドウの表示
　…／【R】キー、テンキー【*】／ホイールボタン
カメラ方向への視線送りON/OFF
　…／【space】キー
カメラ位置に照明を設置
　…／【X】キー
モーションストップ（全体）
　…／【1】キー
モーションストップ（選択対象）
　…／【2】キー
注視キャラクターの切り替え
　…／【tab,shift+tab】キー
カメラの操作
　…／【W,A,S,D,Q,E】キー
カメラリセット
　…／【Z】キー ",,,/grouppose,/gpose,0,160,1,0,0,0,0
220,"/itemsearch(/isearch) 文章
入力された文章から所持品検索を実行する。チャット入力欄からの実行専用。
検索の対象は装備中のアイテム、所持品、アーマリーチェスト、チョコボかばん、リテイナー所持品、リテイナー装備品、愛蔵品キャビネット、ミラージュドレッサー。

実行例
/itemsearch ポーション
　…所持品に「ポーション」が含まれるアイテムがあるか検索する。",,,/itemsearch,/isearch,3000,32,2,0,0,0,0
221,"/idlingcamera(/icam) 代名詞
景観カメラを実行する。
代名詞は省略可能。
代名詞を指定した場合は、被写体を指定したキャラクターに絞ってカメラアングルを切り替える。指定したキャラクターが被写体指定できない対象だった場合は被写体をランダムに選択する。

>>機能内操作
カメラ設定ウィンドウの表示
　…／【R】キー、テンキー【*】／ホイールボタン
カメラアングル切り替え一時停止・再開
　…／テンキー【0】／左クリック 
シーンスキップ
　…／【tab,shift+tab】キー
カメラの操作
　…／【W,A,S,D,Q,E】キー
カメラリセット
　…／【Z】キー

実行例
/idlingcamera
　…被写体をランダムに選択して実行する。
/idlingcamera <t>
　…被写体を指定した対象に絞って実行する。",,,/idlingcamera,/icam,0,40,2,0,0,0,0
222,,,,,,0,0,0,0,0,0,0
223,"/duelswitch サブコマンド
デュエル申請の受付設定を変更する。
本設定はデュエル申請可能エリアでのみ有効。
>>サブコマンド
on
　…デュエルの申請を強制的に断る。
off
　…デュエルの申請を受け付ける。
※サブコマンド省略
　…設定のスイッチ切り替え。

実行例
/duelswitch on
　…デュエルの申請を強制的に断る。",,,/duelswitch,,0,4,2,1,2,0,0
224,"/beginnerchannelinvitation(/bchannelinvitation) サブコマンド
ビギナーチャンネル勧誘の受付設定を変更する。
>>サブコマンド
on
　…勧誘を受け付ける。
off
　…勧誘を自動で断る。
※サブコマンド省略
　…設定のスイッチ切り替え。

実行例
/beginnerchannelinvitation on
　…勧誘を受け付ける。",/beginnerchannelinvitation,/bchannelinvitation,/beginnerchannelinvitation,/bchannelinvitation,1000,189,2,1,2,0,0
225,"/beginnerchannelleave(/bchannelleave)
ビギナーチャンネルから退室する。
※ビギナー・リターナー専用。",/beginnerchannelleave,/bchannelleave,/beginnerchannelleave,/bchannelleave,1000,189,1,0,0,0,0
226,"/egimirage(/petmirage) ペットの名前 見た目
次以降に召喚するペットの見た目を変更する。
ただし、PvPコンテンツ内では無効。
>>ペットの名前
カーバンクル
ガルーダ・エギ
タイタン・エギ
イフリート・エギ
フェアリー・エオス
>>見た目
カーバンクル
カーバンクル・エメラルド
カーバンクル・トパーズ
カーバンクル・ルビー
イフリート・エギ
タイタン・エギ
ガルーダ・エギ
フェアリー・セレネ
※設定ペット名省略(clear)
　…ペットの見た目を元に戻す。
※サブコマンド省略
　…ペットの見た目の設定リストを出力する。

実行例
/egimirage ガルーダ・エギ カーバンクル・ルビー
　…ガルーダ・エギの見た目をカーバンクル・ルビーに変更する。
/egimirage ガルーダ・エギ
　…ガルーダ・エギの見た目を元に戻す。
/egimirage
　…ペットの見た目の設定リストを出力する。",/egimirage,,/egiglamour,,0,36,3,2,7,15,0
227,"/title サブコマンド
称号を変更する。
>>サブコマンド
set “称号名”
　…設定した称号に切り替える。
clear
　…称号を解除する。
※サブコマンド省略
　…取得済みの称号をランダムで設定する。

実行例
/title set ""Heart of the Party""
　…称号を『Heart of the Party』に切り替える。",,,/title,,1000,36,3,1,2,0,0
228,"/bahamutsize
デミ・バハムートの表示サイズを変更できると信じられていた機能。
※本コマンドは/petsizeに統合されたため、今後はそちらをご利用ください。",,,/bahamutsize,,0,36,2,1,2,0,0
229,"/alarm サブコマンド
アラームの設定をする。
>>サブコマンド
""アラーム名"" 時間タイプ(lt,st,et) 繰り返し設定(repeat,rp) 時間(0000-2400) 何分前(0-60) SE番号(se00-se05) コンテンツ中SEミュート(mute)
　…指定した時間で再生されるアラームを設定する。繰り返し設定(repeat,rp)を設定した場合は毎時繰り返しアラームを実行する。SE番号(se00-se05)を設定した場合は指定したサウンドで再生する。コンテンツ中SEミュート(mute)を設定した場合はコンテンツ中はアラームのSE通知をスキップする。「繰り返し設定」および「何分前」「SE番号」「コンテンツ中SEミュート」は省略可能。
clear
　…設定中のアラームを全削除する。
※サブコマンド省略
　…アラーム画面を開く。

>>時間タイプ
lt ローカル時間
st サーバー時間
et エオルゼア時間

実行例
/alarm ""集合時間"" lt 2000 10 se04
　…ローカル時間の20時の10分前に実行する「集合時間」のアラームを設定する。
/alarm ""休憩"" lt rp 30 se05
　…ローカル時間の毎時30分に実行する「休憩」のアラームを設定する。",,,/alarm,,0,32,8,3,2,2,2
230,,,,,,0,0,0,0,0,0,0
231,"/busy サブコマンド
オンラインステータスを「取り込み中(Busy)」に設定する。
>>サブコマンド
on 
　…「取り込み中(Busy)」にする。
off 
　…「オンライン」にする。
※サブコマンド省略
　…「取り込み中(Busy)」と「オンライン」のスイッチ切り替え。",,,/busy,,0,36,2,1,2,0,0
232,"/away(/afk) サブコマンド
オンラインステータスを「離席」に設定する。
>>サブコマンド
on 
　…「離席」にする
off 
　…「オンライン」にする
※サブコマンド省略
　…「離席」と「オンライン」のスイッチ切り替え。",,,/away,/afk,0,36,2,1,2,0,0
233,"/lookingforparty(/lfp) サブコマンド クラス・ジョブ
指定したクラス・ジョブで、オンラインステータスを「パーティ希望」に設定する。
>>サブコマンド
on 
　…「パーティ希望」にする
off 
　…「オンライン」にする
※サブコマンド省略
　…「パーティ希望」と「オンライン」のスイッチ切り替え。
>>クラス・ジョブ（※順不同で複数指定可能）
ナイト(PLD)　剣術士(GLA)　戦士(WAR)　斧術士(MRD)　暗黒騎士(DRK)　ガンブレイカー(GNB)　白魔道士(WHM)　幻術士(CNJ)　学者(SCH)　占星術師(AST)　賢者(SGE)　モンク(MNK)　格闘士(PGL)　竜騎士(DRG)　槍術士(LNC)　忍者(NIN)　双剣士(ROG)　侍(SAM)　リーパー(RPR)　ヴァイパー(VPR)　吟遊詩人(BRD)　弓術士(ARC)　機工士(MCH)　踊り子(DNC)　黒魔道士(BLM)　呪術士(THM)　召喚士(SMN)　巴術士(ACN)　赤魔道士(RDM)　ピクトマンサー(PCT)　青魔道士(BLU)　木工師(CRP)　鍛冶師(BSM)　甲冑師(ARM)　彫金師(GSM)　革細工師(LTW)　裁縫師(WVR)　錬金術師(ALC)　調理師(CUL)　採掘師(MIN)　園芸師(BTN)　漁師(FSH)
※省略した場合は、現在のクラス・ジョブを指定。",,,/lookingforparty,/lfp,0,36,1,0,0,0,0
234,"/lookingformeld(/lfm) サブコマンド
オンラインステータスを「マテリア装着請負中」に設定する。
>>サブコマンド
on 
　…「装着請負中」にする
off 
　…「オンライン」にする
指定なし
※サブコマンド省略
　…「マテリア装着請負中」と「オンライン」のスイッチ切り替え。",,,/lookingformeld,/lfm,0,36,2,1,2,0,0
235,"/searchcomment(/scomment) 文章
指定した文章をサーチコメントとして設定する。",,,/searchcomment,/scomment,0,36,1,0,0,0,0
236,"/beginnerstatus(/bstatus) サブコマンド
ビギナーステータスを変更する。
>>サブコマンド
on
　…ビギナーステータスを有効にする。
off
　…ビギナーステータスを解除する。
※サブコマンド省略
　…ビギナーステータスのスイッチ切り替え。

実行例
/beginnerstatus on
　…ビギナーステータスを有効にする。
",,,/beginnerstatus,/bstatus,1000,36,2,1,2,0,0
237,"/beginnerchannel(/bchannel) サブコマンド
メンターのビギナーチャンネルへの自動参加設定を変更する。
>>サブコマンド
on
　…自動参加設定を有効にし、ビギナーチャンネルへの参加を試みる。
off
　…自動参加設定を解除し、ビギナーチャンネルに参加している場合は退出する。
※サブコマンド省略
　…自動参加設定のスイッチ切り替え。

実行例
/beginnerchannel on
　…自動参加設定を有効にする。
",/beginnerchannel,/bchannel,/beginnerchannel,/bchannel,1000,36,2,1,2,0,0
238,"/returnerstatusoff
リターナーステータスを無効にする。",/returnerstatusoff,,/returnerstatusoff,,1000,36,1,0,0,0,0
239,"/roleplaying サブコマンド
オンラインステータスを「ロールプレイ中」に設定する。
>>サブコマンド
on
　…「ロールプレイ中」にする。
off
　…「オンライン」にする。
※サブコマンド省略
　…「ロールプレイ中」と「オンライン」のスイッチ切り替え。",,,/roleplaying,,0,36,2,1,2,0,0
240,,,,,,0,0,0,0,0,0,0
241,,,,,,0,0,0,0,0,0,0
242,,,,,,0,0,0,0,0,0,0
243,,,,,,0,0,0,0,0,0,0
244,,,,,,0,0,0,0,0,0,0
245,,,,,,0,0,0,0,0,0,0
246,,,,,,0,0,0,0,0,0,0
247,,,,,,0,0,0,0,0,0,0
248,,,,,,0,0,0,0,0,0,0
249,,,,,,0,0,0,0,0,0,0
250,,,,,,0,0,0,0,0,0,0
251,"/action(/ac) “アクション名” 代名詞
指定したキャラクターに指定したアクションを実行する。アクションが行えない環境のとき、あるいは覚えていないアクションのときは実行できない。

グラウンドターゲットを用いるアクションの場合、アクション名の後に以下のサブコマンド設定をすることで操作モードの制御を指定することができる。
代名詞
　…グラウンドターゲットモードをスキップして指定した対象に向けてグラウンドターゲットアクションを直接実行する。
gtoff
　…グラウンドターゲットモードをスキップしてアクションを直接実行する。

実行例
/action ヘヴィスウィング <t>
　…選択した対象に「ヘヴィスウィング」を実行する。
/action ケアル <2>
　…パーティリストの2番目のPCに「ケアル」を実行する。
/action 縮地 <t>
　…選択した対象の位置に「縮地」を実行する。
/action 縮地 gtoff
　…カーソルの位置に対して「縮地」を直接実行する。",,,/action,/ac,0,36,3,2,3,2,0
252,"/battlemode(/bm) サブコマンド
武器を納刀／抜刀する。
>>サブコマンド
on 
　…武器を抜刀する。
off 
　…武器を納刀する。
※サブコマンド省略
　…武器の納刀／抜刀をスイッチ切り替え。",,,/battlemode,/bm,0,36,2,1,2,0,0
253,"/target(/ta) 代名詞
指定したキャラクターをターゲットする。一定範囲に存在しない場合はターゲットできない。

実行例
/target <2>
　…パーティリストの2番目のPCをターゲットする。",,,/target,/ta,0,36,2,0,0,0,0
254,"/targetpc(/tpc)
ターゲット可能範囲にいるPCで、一番近い位置にいるPCをターゲットする。",,,/targetpc,/tpc,0,36,1,0,0,0,0
255,"/targetnpc(/tnpc)
ターゲット可能範囲にいるNPCで、一番近い位置にいるキャラクター・オブジェクトをターゲットする。",,,/targetnpc,/tnpc,0,36,1,0,0,0,0
256,"/targetenemy(/tenemy)
ターゲット可能範囲にいる敵で、一番近い位置にいるキャラクターをターゲットする。",,,/targetenemy,/tenemy,0,36,1,0,0,0,0
257,"/battletarget(/bt)
自分を敵視している敵で、一番近い位置にいるキャラクターをターゲットする。",,,/battletarget,/bt,0,36,1,0,0,0,0
258,"/assist(/as) 代名詞
指定したキャラクターが現在ターゲットしているキャラクターを、自分のターゲットにする。

実行例
/assist <t>
　…選択中の対象がターゲットしている対象をターゲットする。
/assist <2>
　…パーティリストの2番目のPCがターゲットしている対象をターゲットする。",,,/assist,/as,0,36,2,0,0,0,0
259,"/facetarget(/ft)
自分の向いている方向を、ターゲットしているキャラクターへ向ける。",,,/facetarget,/ft,0,36,1,0,0,0,0
260,"/nexttarget(/nt)
自分から画面右側の敵を順番にターゲットする。",,,/nexttarget,/nt,0,36,1,0,0,0,0
261,"/previoustarget
自分から画面左側の敵を順番にターゲットする。",,,/previoustarget,,0,36,1,0,0,0,0
262,"/targetlasttarget(/tlt)
最後にターゲットしたキャラクターをターゲットする。",,,/targetlasttarget,/tlt,0,36,1,0,0,0,0
263,"/targetlastenemy(/tle)
最後にターゲットした敵をターゲットする。",,,/targetlastenemy,/tle,0,36,1,0,0,0,0
264,"/lockon(/lo) サブコマンド
ターゲットしているキャラクターをロックオン／ロックオン解除する。
>>サブコマンド
on 
　…ロックオンを設定する。
off 
　…ロックオンを解除する。
※サブコマンド省略
　…ロックオンの設定／解除をスイッチ切り替え。",,,/lockon,/lo,0,36,2,1,2,0,0
265,"/focustarget 代名詞
指定したキャラクターやオブジェクトをフォーカスターゲットする。代名詞を省略した場合は、ターゲット選択中のキャラクターやオブジェクトをフォーカスターゲットにする。

実行例
/focustarget <t>
　…選択した対象をフォーカスターゲットに設定する。",,,/focustarget,,0,36,2,0,0,0,0
266,,,,,,0,0,0,0,0,0,0
267,"/petaction(/pac) “ペットアクション名” 代名詞
指定したキャラクターに指定したペットアクションを実行する。自分、またはペットを対象にできるアクションの場合は、代名詞を省略可能。ペットアクションが行えない環境のとき、ペットアクション以外を指定したとき、あるいは修得していないペットアクションのときは実行できない。

実行例
/petaction ピース
　…ペットに「ピース」の命令をする。",,,/petaction,/pac,0,36,3,2,5,2,0
268,"/buddyaction(/bac,/companionaction,/cac) “バディアクション名”
指定したバディアクションを実行する。バディアクションは対象のキャラクターの指定が不要。バディアクションが行えない環境のとき、バディアクション以外を指定したとき、あるいは修得していないバディアクションのときは実行できない。

実行例
/buddyaction フリーファイト
　…バディに「フリーファイト」の命令をする。",/buddyaction,/bac,/companionaction,/cac,0,36,2,1,6,0,0
269,"/facecamera(/fcam)
カメラ目線をし続ける。もう一度実行すると解除する。",,,/facecamera,/fcam,0,36,1,0,0,0,0
270,"/levelsync(/lsync) サブコマンド
F.A.T.E.などのコンテンツで、レベルシンク可能な状況のとき、レベルシンクを実行する。
>>サブコマンド
on 
　…レベルシンクを実行する。
off 
　…レベルシンクを解除する。
※サブコマンド省略
　…レベルシンクの実行／解除をスイッチ切り替え。",,,/levelsync,/lsync,0,36,2,1,2,0,0
271,"/mount “マウント名”
指定したマウントに騎乗する。
騎乗中の場合は、騎乗を止める。マウント名を省略した場合も、騎乗を止める。飛行中の場合は、急降下を実行する。

実行例
/mount マイチョコボ
　…マウント「マイチョコボ」に騎乗する。",,,/mount,,0,36,2,1,9,0,0
272,"/additionalaction(/aaction)
アディショナルアクションを設定できると信じられていた機能。
※システム改修により現在は利用できません。",,,/additionalaction,/aaction,1000,36,3,2,3,2,0
273,"/generalaction(/gaction) “ジェネラルアクション名” 代名詞
指定したキャラクターに指定したジェネラルアクションを実行する。ジェネラルアクションが行えない環境のとき、あるいは覚えていないジェネラルアクションのときは実行できない。

グラウンドターゲットを用いるアクションの場合、アクション名の後に以下のサブコマンド設定をすることで操作モードの制御を指定することができる。
代名詞
　…グラウンドターゲットモードをスキップして指定した対象に向けてグラウンドターゲットアクションを直接実行する。
gtoff
　…グラウンドターゲットモードをスキップしてアクションを直接実行する。

実行例
/generalaction マウント・ルーレット
　…「マウント・ルーレット」を実行する。
/generalaction コンテンツアクション1 <t>
　…選択した対象に「コンテンツアクション1」を実行する。",,,/generalaction,/gaction,0,36,3,2,10,2,0
274,"/minion “ミニオン名”
指定したミニオンを呼び出す。すでに呼び出しているミニオンを指定した場合、またはミニオン名を省略した場合、そのミニオンを帰す。

実行例
/minion チョコチョコボ
　…ミニオン「チョコチョコボ」を呼び出す。",,,/minion,,0,36,2,1,8,0,0
275,"/statusoff “バフステータス名”
指定したバフステータスを解除する。

実行例
/statusoff ランパート
　…バフステータス「ランパート」を解除する。",,,/statusoff,,0,36,2,0,0,0,0
276,"/addpvpaction(/apa) 
PvPアディショナルアクションを設定できると信じられていた機能。
※システム改修により現在は利用できません。",,,/addpvpaction,/apa,1000,36,3,0,0,0,0
277,"/pvpaction(/pvpac) “PvPアクション名” 代名詞
指定したキャラクターに指定したPvPアクションを実行する。アクションが行えない環境のとき、あるいは修得していないアクションのときは実行できない。

グラウンドターゲットを用いるアクションの場合、アクション名の後に以下のサブコマンド設定をすることで操作モードの制御を指定することができる。
代名詞
　…グラウンドターゲットモードをスキップして指定した対象に向けてグラウンドターゲットアクションを直接実行する。
gtoff
　…グラウンドターゲットモードをスキップしてアクションを直接実行する。

実行例
/pvpaction コンボ：シュトルムヴィント <t>
　…選択した対象に「コンボ」アクションを実行する。
/pvpaction 縮地 <t>
　…選択した対象の位置に「縮地」を実行する。
/pvpaction 縮地 gtoff
　…カーソルの位置に対して「縮地」を直接実行する。",,,/pvpaction,/pvpac,0,4,3,2,16,2,0
278,,,,,,0,0,0,0,0,0,0
279,"/blueaction “青魔法名” 代名詞
指定したキャラクターに指定した青魔法を実行する。アクションが行えない環境のとき、あるいはラーニングしていないアクションのときは実行できない。

グラウンドターゲットを用いるアクションの場合、アクション名の後に以下のサブコマンド設定をすることで操作モードの制御を指定することができる。
代名詞
　…グラウンドターゲットモードをスキップして指定した対象に向けてグラウンドターゲットアクションを直接実行する。
gtoff
　…グラウンドターゲットモードをスキップしてアクションを直接実行する。

実行例
/blueaction 水鉄砲 <t>
　…選択した対象に「水鉄砲」を実行する。",,,/blueaction,,0,36,3,2,18,2,0
280,,,,,,0,0,0,0,0,0,0
281,,,,,,0,0,0,0,0,0,0
282,,,,,,0,0,0,0,0,0,0
283,,,,,,0,0,0,0,0,0,0
284,,,,,,0,0,0,0,0,0,0
285,,,,,,0,0,0,0,0,0,0
286,,,,,,0,0,0,0,0,0,0
287,,,,,,0,0,0,0,0,0,0
288,,,,,,0,0,0,0,0,0,0
289,,,,,,0,0,0,0,0,0,0
290,,,,,,0,0,0,0,0,0,0
291,,,,,,0,0,0,0,0,0,0
292,,,,,,0,0,0,0,0,0,0
293,,,,,,0,0,0,0,0,0,0
294,,,,,,0,0,0,0,0,0,0
295,,,,,,0,0,0,0,0,0,0
296,,,,,,0,0,0,0,0,0,0
297,,,,,,0,0,0,0,0,0,0
298,,,,,,0,0,0,0,0,0,0
299,,,,,,0,0,0,0,0,0,0
300,,,,,,0,0,0,0,0,0,0
301,"/autolockon サブコマンド
キャラクターコンフィグ「オートアタック開始時に自動ロックオンを有効にする」を設定する。
>>サブコマンド
on 
　…有効にする。
off 
　…無効にする。
※サブコマンド省略
　…有効／無効のスイッチ切り替え",,,/autolockon,,0,36,2,1,2,0,0
302,"/autofacetarget サブコマンド
キャラクターコンフィグ「アクション実行時にフェイスターゲットを実行する」を設定する。
>>サブコマンド
on 
　…有効にする。
off 
　…無効にする。
※サブコマンド省略
　…有効／無効のスイッチ切り替え",,,/autofacetarget,,0,36,2,1,2,0,0
303,"/targetring サブコマンド
キャラクターコンフィグ「ターゲットリングを表示する」を設定する。
>>サブコマンド
on 
　…有効にする。
off 
　…無効にする。
※サブコマンド省略
　…有効／無効のスイッチ切り替え",,,/targetring,,0,36,2,1,2,0,0
304,"/targetline サブコマンド
キャラクターコンフィグ「ターゲットラインを表示する」を設定する。
>>サブコマンド
on 
　…有効にする。
off 
　…無効にする。
※サブコマンド省略
　…有効／無効のスイッチ切り替え",,,/targetline,,0,36,2,1,2,0,0
305,"/linkline サブコマンド
キャラクターコンフィグ「リンクラインを表示する」を設定する。
>>サブコマンド
on 
　…有効にする。
off 
　…無効にする。
※サブコマンド省略
　…有効／無効のスイッチ切り替え",,,/linkline,,0,36,2,1,2,0,0
306,"/autotarget サブコマンド
キャラクターコンフィグ「敵対アクションを実行された時に実行対象を自動選択する」を設定する。
>>サブコマンド
on 
　…有効にする。
off 
　…無効にする。
※サブコマンド省略
　…有効／無効のスイッチ切り替え",,,/autotarget,,0,36,2,1,2,0,0
307,"/displayhead サブコマンド
キャラクターコンフィグ「自分の頭装備を表示する」を設定する。
>>サブコマンド
on 
　…有効にする。
off 
　…無効にする。
※サブコマンド省略
　…有効／無効のスイッチ切り替え",,,/displayhead,,0,36,2,1,2,0,0
308,"/displayarms サブコマンド
キャラクターコンフィグ「納刀時にメイン＆サブアームを表示する」を設定する。
>>サブコマンド
on 
　…有効にする。
off 
　…無効にする。
※サブコマンド省略
　…有効／無効のスイッチ切り替え",,,/displayarms,,0,36,2,1,2,0,0
309,"/autosheathe(/ashathe) サブコマンド
キャラクターコンフィグ「メインアームの自動納刀を有効にする」を設定する。
>>サブコマンド
on 
　…有効にする。
off 
　…無効にする。
※サブコマンド省略
　…有効／無効のスイッチ切り替え",,,/autosheathe,/ashathe,0,36,2,1,2,0,0
310,"/targetself サブコマンド
キャラクターコンフィグ「自分をクリックして選択することを有効にする」を設定する。
>>サブコマンド
on 
　…有効にする。
off 
　…無効にする。
※サブコマンド省略
　…有効／無効のスイッチ切り替え",,,/targetself,,0,36,2,1,2,0,0
311,"/groundclick サブコマンド
キャラクターコンフィグ「フィールドをクリックしてターゲットキャンセルを有効にする」を設定する。
>>サブコマンド
on 
　…有効にする。
off 
　…無効にする。
※サブコマンド省略
　…有効／無効のスイッチ切り替え",,,/groundclick,,0,36,2,1,2,0,0
312,"/chatlog サブコマンド
キャラクターコンフィグのチャットログ設定関連を設定する。
>>サブコマンド
name 数値(0～3)
　…チャットログの名前の表示タイプ設定を変更する。
　　0 フルネーム／1 姓のみイニシャル／2 名のみイニシャル／3 姓名ともにイニシャル
fontsize タブ番号 フォントサイズ
　…指定したタブ番号のチャットログを、指定したフォントサイズに変更する。
time タブ番号 on
　…指定したタブ番号のチャットログに、タイムスタンプを表示する。
time タブ番号 off
　…指定したタブ番号のチャットログから、タイムスタンプを非表示にする。
time タブ番号
　…指定したタブ番号のチャットログに対して、タイムスタンプの表示／非表示のスイッチ切り替え。
time 12
　…時間表示を12時間制にする。
time 24
　…時間表示を24時間制にする。
time local
　…ローカル環境のシステムが保持している時間を基準とした表示に切り替える。
time server
　…サーバー側の時間を基準とした表示に切り替える。
call チャットチャンネル名 on
　…指定チャットチャンネルへ着信時にSEを鳴らす。チャットチャンネル名を省略した場合、Tellとして扱う。
call チャットチャンネル名 off
　…指定チャットチャンネルへ着信時にSEを鳴らさない。チャットチャンネル名を省略した場合、Tellとして扱う。
call チャットチャンネル名 SE番号
　…指定チャットチャンネルへ着信時のSEを、指定SE番号に変更する。チャットチャンネル名を省略した場合、Tellとして扱う。
call チャットチャンネル名
　…指定したチャットチャンネルへ着信時にSEを鳴らす／鳴らさないのスイッチ切り替え。チャットチャンネル名を省略した場合、Tellとして扱う。
【チャットチャンネル名指定】
　…自分へのエモート(emote) Tell(t) パーティ(party,p) アライアンス(alliance,al) フリーカンパニー(freecompany,fc) PvPチーム(pvpteam) リンクシェル1～8(linkshell1～8,l1～8) ビギナー(beginner) クロスワールドリンクシェル(cwlinkshell1～8,cwl1～8)",,,/chatlog,,0,36,4,3,2,2,2
313,"/battleeffect 対象 タイプ
キャラクターコンフィグ「バトルエフェクト設定」を設定する。
>>対象
self
　…「自分」を対象に設定する。
party
　…「パーティメンバー」を対象に設定する。
other
　…「他人」を対象に設定する。
enemypc
　…「PvP時の敵PC」を対象に設定する。
>>タイプ
all
　…「すべて表示」に設定する。
simple
　…「簡易表示」に設定する。
off 
　…「表示しない」に設定する。
※タイプ指定省略
　…「すべて表示」と「表示しない」のスイッチ切り替え",,,/battleeffect,,0,228,3,2,2,2,0
