#,TemporaryAction,Unknown2,Unknown1,RequiredItem[0],RequiredItem[1],RequiredItem[2],RequiredItemQuantity[0],RequiredItemQuantity[1],RequiredItemQuantity[2],Unknown9,Unknown10,Unknown11,Unknown12,MapMarker,Unknown18,Unknown19,WKSMissionText,Unknown14,Unknown15,Unknown16,Unknown17,MissionType
282,0,0,2000000,472,0,0,3,0,0,0,143,0,0,0,100,0,99,0,3,0,0,1
283,0,0,2000000,623,0,0,3,0,0,0,144,0,0,0,100,0,99,0,3,0,0,1
284,0,0,2000000,460,0,0,3,0,0,0,145,0,0,0,100,0,99,0,3,0,0,1
285,0,0,2000000,464,0,0,3,0,0,0,146,0,0,0,100,0,99,0,3,0,0,1
286,0,0,2000000,624,0,0,3,0,0,0,147,0,0,0,100,0,100,0,3,0,0,1
287,0,0,2000000,625,0,0,1,0,0,0,148,0,0,0,100,0,147,0,3,0,0,1
288,0,0,2000000,626,0,0,2,0,0,0,149,0,0,0,100,0,147,0,3,0,0,1
289,0,0,2000000,627,0,0,1,0,0,0,150,0,0,0,100,0,147,0,3,0,0,1
290,0,0,2000000,628,0,0,1,0,0,0,151,0,0,0,100,0,147,0,3,0,0,1
291,0,0,2000000,629,0,0,3,0,0,0,152,0,0,0,100,0,99,0,3,0,0,1
292,41269,0,2000000,460,0,0,3,0,0,0,153,0,0,0,100,0,99,3,3,0,0,1
293,0,0,2000000,630,0,0,2,0,0,0,154,0,0,0,100,0,100,0,3,0,0,1
294,0,0,2000000,631,0,0,3,0,0,0,155,0,0,0,100,0,100,0,3,0,0,1
295,41269,0,2000000,632,0,0,3,0,0,0,156,0,0,0,100,0,99,3,3,0,0,1
296,41269,0,2000000,633,0,0,3,0,0,0,157,0,0,0,100,0,100,3,3,0,0,1
297,0,0,2000000,634,0,0,1,0,0,0,158,0,0,0,100,0,99,0,3,0,0,1
298,41269,0,2000000,635,0,0,1,0,0,0,159,0,0,0,100,0,99,1,3,0,0,1
299,41269,0,2000000,460,0,0,3,0,0,0,160,0,0,0,100,0,145,3,3,0,0,1
300,0,0,2000000,465,0,0,3,0,0,0,161,0,0,0,100,0,146,0,3,0,0,1
301,0,0,2000000,636,0,0,1,0,0,0,162,0,0,0,100,0,100,0,3,0,0,1
302,41269,0,2000000,637,0,0,1,0,0,0,163,0,0,0,100,0,102,1,3,0,0,1
303,0,0,2000000,466,467,468,1,1,1,0,164,0,0,0,100,0,102,0,3,0,0,1
304,0,0,2000000,638,0,0,3,0,0,0,165,0,0,0,100,0,146,0,3,0,0,1
305,41269,0,2000000,639,0,0,1,0,0,0,166,0,0,0,100,0,102,1,3,0,0,1
306,41269,0,2000000,640,0,0,1,0,0,0,167,0,0,0,100,0,102,1,3,0,0,1
307,0,0,2000000,641,642,643,1,1,1,0,168,0,0,0,100,0,146,0,3,0,0,1
308,41269,0,2000000,644,0,0,1,0,0,0,169,0,0,0,100,0,101,1,3,0,0,1
309,0,0,2000000,645,0,0,1,0,0,0,170,0,0,0,100,0,101,0,3,0,0,1
310,0,0,2000000,646,0,0,3,0,0,0,171,0,0,0,100,0,146,0,3,0,0,1
311,0,0,2000000,647,0,0,3,0,0,0,172,0,0,0,100,0,146,0,3,0,0,1
312,41269,0,2000000,648,0,0,2,0,0,0,173,0,0,0,100,0,145,2,3,0,0,1
313,41269,0,2000000,649,0,0,2,0,0,0,174,0,0,0,100,0,145,2,3,0,0,1
314,41269,0,2000000,650,0,0,2,0,0,0,175,0,0,0,100,0,145,2,3,0,0,1
315,41269,0,2000000,469,0,0,1,0,0,0,176,0,0,0,100,0,102,3,3,0,0,1
316,41269,0,2000000,470,0,0,1,0,0,0,177,0,0,0,100,0,102,2,3,0,0,1
317,0,0,2000000,651,0,0,3,0,0,0,178,0,0,0,100,0,146,0,3,0,0,1
318,0,0,2000000,652,0,0,3,0,0,0,179,0,0,0,100,0,146,0,3,0,0,1
319,0,0,2000000,471,0,0,3,0,0,0,180,0,0,0,100,0,146,0,3,0,0,1
320,41269,0,2000000,656,0,0,1,0,0,0,181,0,0,0,100,0,102,1,3,0,0,1
321,41269,0,2000000,658,0,0,1,0,0,0,182,0,0,0,100,0,102,1,3,0,0,1
322,41269,0,2000000,653,0,0,1,0,0,0,183,0,0,0,100,0,149,1,3,0,0,1
323,0,0,2000000,481,0,0,3,0,0,0,184,0,0,0,100,0,99,0,3,0,0,1
324,0,0,2000000,659,0,0,3,0,0,0,185,0,0,0,100,0,99,0,3,0,0,1
325,0,0,2000000,660,0,0,3,0,0,0,186,0,0,0,100,0,99,0,3,0,0,1
326,0,0,2000000,661,0,0,3,0,0,0,187,0,0,0,100,0,99,0,3,0,0,1
327,0,0,2000000,662,0,0,3,0,0,0,188,0,0,0,100,0,99,0,3,0,0,1
328,0,0,2000000,663,0,0,3,0,0,0,189,0,0,0,100,0,99,0,3,0,0,1
329,0,0,2000000,481,0,0,3,0,0,0,190,0,0,0,100,0,99,0,3,0,0,1
330,0,0,2000000,664,0,0,3,0,0,0,191,0,0,0,100,0,99,0,3,0,0,1
331,0,0,2000000,665,0,0,3,0,0,0,192,0,0,0,100,0,100,0,3,0,0,1
332,0,0,2000000,666,0,0,1,0,0,0,193,0,0,0,100,0,147,0,3,0,0,1
333,0,0,2000000,667,0,0,2,0,0,0,194,0,0,0,100,0,147,0,3,0,0,1
334,0,0,2000000,668,0,0,1,0,0,0,195,0,0,0,100,0,147,0,3,0,0,1
335,0,0,2000000,669,0,0,1,0,0,0,196,0,0,0,100,0,147,0,3,0,0,1
336,0,0,2000000,674,0,0,3,0,0,0,197,0,0,0,100,0,99,0,3,0,0,1
337,41269,0,2000000,481,0,0,3,0,0,0,198,0,0,0,100,0,99,3,3,0,0,1
338,0,0,2000000,675,0,0,2,0,0,0,199,0,0,0,100,0,100,0,3,0,0,1
339,0,0,2000000,676,0,0,3,0,0,0,200,0,0,0,100,0,100,0,3,0,0,1
340,41269,0,2000000,677,0,0,3,0,0,0,201,0,0,0,100,0,99,3,3,0,0,1
341,41269,0,2000000,678,0,0,3,0,0,0,202,0,0,0,100,0,100,3,3,0,0,1
342,0,0,2000000,679,0,0,1,0,0,0,203,0,0,0,100,0,99,0,3,0,0,1
343,41269,0,2000000,680,0,0,1,0,0,0,204,0,0,0,100,0,99,1,3,0,0,1
344,41269,0,2000000,481,0,0,3,0,0,0,205,0,0,0,100,0,145,3,3,0,0,1
345,0,0,2000000,681,0,0,3,0,0,0,206,0,0,0,100,0,146,0,3,0,0,1
346,0,0,2000000,682,0,0,1,0,0,0,207,0,0,0,100,0,100,0,3,0,0,1
347,41269,0,2000000,683,0,0,1,0,0,0,208,0,0,0,100,0,102,1,3,0,0,1
348,0,0,2000000,684,685,686,1,1,1,0,209,0,0,0,100,0,102,0,3,0,0,1
349,0,0,2000000,687,0,0,3,0,0,0,210,0,0,0,100,0,146,0,3,0,0,1
350,41269,0,2000000,688,0,0,1,0,0,0,211,0,0,0,100,0,102,1,3,0,0,1
351,41269,0,2000000,689,0,0,1,0,0,0,212,0,0,0,100,0,102,1,3,0,0,1
352,0,0,2000000,690,691,692,1,1,1,0,213,0,0,0,100,0,146,0,3,0,0,1
353,41269,0,2000000,693,0,0,1,0,0,0,214,0,0,0,100,0,101,1,3,0,0,1
354,0,0,2000000,694,0,0,1,0,0,0,215,0,0,0,100,0,101,0,3,0,0,1
355,0,0,2000000,695,0,0,3,0,0,0,216,0,0,0,100,0,146,0,3,0,0,1
356,0,0,2000000,696,0,0,3,0,0,0,217,0,0,0,100,0,146,0,3,0,0,1
357,41269,0,2000000,697,0,0,2,0,0,0,218,0,0,0,100,0,145,2,3,0,0,1
358,41269,0,2000000,698,0,0,2,0,0,0,219,0,0,0,100,0,145,2,3,0,0,1
359,41269,0,2000000,699,0,0,2,0,0,0,220,0,0,0,100,0,145,2,3,0,0,1
360,41269,0,2000000,700,0,0,1,0,0,0,221,0,0,0,100,0,102,3,3,0,0,1
361,41269,0,2000000,701,0,0,1,0,0,0,222,0,0,0,100,0,102,2,3,0,0,1
362,0,0,2000000,702,0,0,3,0,0,0,223,0,0,0,100,0,146,0,3,0,0,1
363,0,0,2000000,703,0,0,3,0,0,0,224,0,0,0,100,0,146,0,3,0,0,1
364,0,0,2000000,483,0,0,3,0,0,0,225,0,0,0,100,0,146,0,3,0,0,1
365,41269,0,2000000,706,0,0,1,0,0,0,226,0,0,0,100,0,102,1,3,0,0,1
366,41269,0,2000000,708,0,0,1,0,0,0,227,0,0,0,100,0,102,1,3,0,0,1
367,41269,0,2000000,704,0,0,1,0,0,0,228,0,0,0,100,0,149,1,3,0,0,1
368,0,0,2000000,482,0,0,3,0,0,0,229,0,0,0,100,0,99,0,3,0,0,1
369,0,0,2000000,709,0,0,3,0,0,0,230,0,0,0,100,0,99,0,3,0,0,1
370,0,0,2000000,710,0,0,3,0,0,0,231,0,0,0,100,0,99,0,3,0,0,1
371,0,0,2000000,711,0,0,3,0,0,0,232,0,0,0,100,0,99,0,3,0,0,1
372,0,0,2000000,712,0,0,3,0,0,0,233,0,0,0,100,0,99,0,3,0,0,1
373,0,0,2000000,713,0,0,3,0,0,0,234,0,0,0,100,0,99,0,3,0,0,1
374,0,0,2000000,482,0,0,3,0,0,0,235,0,0,0,100,0,99,0,3,0,0,1
375,0,0,2000000,714,0,0,3,0,0,0,236,0,0,0,100,0,99,0,3,0,0,1
376,0,0,2000000,715,0,0,3,0,0,0,237,0,0,0,100,0,100,0,3,0,0,1
377,0,0,2000000,716,0,0,1,0,0,0,238,0,0,0,100,0,147,0,3,0,0,1
378,0,0,2000000,717,0,0,2,0,0,0,239,0,0,0,100,0,147,0,3,0,0,1
379,0,0,2000000,718,0,0,1,0,0,0,240,0,0,0,100,0,147,0,3,0,0,1
380,0,0,2000000,719,0,0,1,0,0,0,241,0,0,0,100,0,147,0,3,0,0,1
381,0,0,2000000,724,0,0,3,0,0,0,242,0,0,0,100,0,99,0,3,0,0,1
382,41269,0,2000000,482,0,0,3,0,0,0,243,0,0,0,100,0,99,3,3,0,0,1
383,0,0,2000000,725,0,0,2,0,0,0,244,0,0,0,100,0,100,0,3,0,0,1
384,0,0,2000000,726,0,0,3,0,0,0,245,0,0,0,100,0,100,0,3,0,0,1
385,41269,0,2000000,727,0,0,3,0,0,0,246,0,0,0,100,0,99,3,3,0,0,1
386,41269,0,2000000,728,0,0,3,0,0,0,247,0,0,0,100,0,100,3,3,0,0,1
387,0,0,2000000,729,0,0,1,0,0,0,248,0,0,0,100,0,99,0,3,0,0,1
388,41269,0,2000000,730,0,0,1,0,0,0,249,0,0,0,100,0,99,1,3,0,0,1
389,41269,0,2000000,482,0,0,3,0,0,0,250,0,0,0,100,0,145,3,3,0,0,1
390,0,0,2000000,731,0,0,3,0,0,0,251,0,0,0,100,0,146,0,3,0,0,1
391,0,0,2000000,732,0,0,1,0,0,0,252,0,0,0,100,0,100,0,3,0,0,1
392,41269,0,2000000,733,0,0,1,0,0,0,253,0,0,0,100,0,102,1,3,0,0,1
393,0,0,2000000,734,735,736,1,1,1,0,254,0,0,0,100,0,102,0,3,0,0,1
394,0,0,2000000,737,0,0,3,0,0,0,255,0,0,0,100,0,146,0,3,0,0,1
395,41269,0,2000000,738,0,0,1,0,0,0,256,0,0,0,100,0,102,1,3,0,0,1
396,41269,0,2000000,739,0,0,1,0,0,0,257,0,0,0,100,0,102,1,3,0,0,1
397,0,0,2000000,740,741,742,1,1,1,0,258,0,0,0,100,0,146,0,3,0,0,1
398,41269,0,2000000,743,0,0,1,0,0,0,259,0,0,0,100,0,101,1,3,0,0,1
399,0,0,2000000,744,0,0,1,0,0,0,260,0,0,0,100,0,101,0,3,0,0,1
400,0,0,2000000,745,0,0,3,0,0,0,261,0,0,0,100,0,146,0,3,0,0,1
401,0,0,2000000,746,0,0,3,0,0,0,262,0,0,0,100,0,146,0,3,0,0,1
402,41269,0,2000000,747,0,0,2,0,0,0,263,0,0,0,100,0,145,2,3,0,0,1
403,41269,0,2000000,748,0,0,2,0,0,0,264,0,0,0,100,0,145,2,3,0,0,1
404,41269,0,2000000,749,0,0,2,0,0,0,265,0,0,0,100,0,145,2,3,0,0,1
405,41269,0,2000000,750,0,0,1,0,0,0,266,0,0,0,100,0,102,3,3,0,0,1
406,41269,0,2000000,751,0,0,1,0,0,0,267,0,0,0,100,0,102,2,3,0,0,1
407,0,0,2000000,752,0,0,3,0,0,0,268,0,0,0,100,0,146,0,3,0,0,1
408,0,0,2000000,753,0,0,3,0,0,0,269,0,0,0,100,0,146,0,3,0,0,1
409,0,0,2000000,483,0,0,3,0,0,0,270,0,0,0,100,0,146,0,3,0,0,1
410,41269,0,2000000,756,0,0,1,0,0,0,271,0,0,0,100,0,102,1,3,0,0,1
411,41269,0,2000000,758,0,0,1,0,0,0,272,0,0,0,100,0,102,1,3,0,0,1
412,41269,0,2000000,754,0,0,1,0,0,0,273,0,0,0,100,0,149,1,3,0,0,1
413,0,0,2000000,490,0,0,3,0,0,0,274,0,0,0,100,0,99,0,3,0,0,1
414,0,0,2000000,491,0,0,3,0,0,0,275,0,0,0,100,0,99,0,3,0,0,1
415,0,0,2000000,759,0,0,3,0,0,0,276,0,0,0,100,0,99,0,3,0,0,1
416,0,0,2000000,760,0,0,3,0,0,0,277,0,0,0,100,0,99,0,3,0,0,1
417,0,0,2000000,761,0,0,3,0,0,0,278,0,0,0,100,0,99,0,3,0,0,1
418,0,0,2000000,492,0,0,3,0,0,0,279,0,0,0,100,0,99,0,3,0,0,1
419,0,0,2000000,490,0,0,3,0,0,0,280,0,0,0,100,0,99,0,3,0,0,1
420,0,0,2000000,762,0,0,3,0,0,0,281,0,0,0,100,0,99,0,3,0,0,1
421,0,0,2000000,763,0,0,3,0,0,0,282,0,0,0,100,0,100,0,3,0,0,1
422,0,0,2000000,764,0,0,1,0,0,0,283,0,0,0,100,0,147,0,3,0,0,1
423,0,0,2000000,765,0,0,2,0,0,0,284,0,0,0,100,0,147,0,3,0,0,1
424,0,0,2000000,766,0,0,1,0,0,0,285,0,0,0,100,0,147,0,3,0,0,1
425,0,0,2000000,767,0,0,1,0,0,0,286,0,0,0,100,0,147,0,3,0,0,1
426,0,0,2000000,772,0,0,3,0,0,0,287,0,0,0,100,0,99,0,3,0,0,1
427,41269,0,2000000,490,0,0,3,0,0,0,288,0,0,0,100,0,99,3,3,0,0,1
428,0,0,2000000,773,0,0,2,0,0,0,289,0,0,0,100,0,100,0,3,0,0,1
429,0,0,2000000,774,0,0,3,0,0,0,290,0,0,0,100,0,100,0,3,0,0,1
430,41269,0,2000000,775,0,0,3,0,0,0,291,0,0,0,100,0,99,3,3,0,0,1
431,41269,0,2000000,776,0,0,3,0,0,0,292,0,0,0,100,0,100,3,3,0,0,1
432,0,0,2000000,777,0,0,1,0,0,0,293,0,0,0,100,0,99,0,3,0,0,1
433,41269,0,2000000,778,0,0,1,0,0,0,294,0,0,0,100,0,99,1,3,0,0,1
434,41269,0,2000000,490,0,0,3,0,0,0,295,0,0,0,100,0,145,3,3,0,0,1
435,0,0,2000000,781,0,0,3,0,0,0,296,0,0,0,100,0,146,0,3,0,0,1
436,0,0,2000000,782,0,0,1,0,0,0,297,0,0,0,100,0,100,0,3,0,0,1
437,41269,0,2000000,783,0,0,1,0,0,0,298,0,0,0,100,0,102,1,3,0,0,1
438,0,0,2000000,784,785,786,1,1,1,0,299,0,0,0,100,0,102,0,3,0,0,1
439,0,0,2000000,787,0,0,3,0,0,0,300,0,0,0,100,0,146,0,3,0,0,1
440,41269,0,2000000,788,0,0,1,0,0,0,301,0,0,0,100,0,102,1,3,0,0,1
441,41269,0,2000000,789,0,0,1,0,0,0,302,0,0,0,100,0,102,1,3,0,0,1
442,0,0,2000000,790,791,792,1,1,1,0,303,0,0,0,100,0,146,0,3,0,0,1
443,41269,0,2000000,793,0,0,1,0,0,0,304,0,0,0,100,0,101,1,3,0,0,1
444,0,0,2000000,794,0,0,1,0,0,0,305,0,0,0,100,0,101,0,3,0,0,1
445,0,0,2000000,795,0,0,3,0,0,0,306,0,0,0,100,0,146,0,3,0,0,1
446,0,0,2000000,796,0,0,3,0,0,0,307,0,0,0,100,0,146,0,3,0,0,1
447,41269,0,2000000,797,0,0,2,0,0,0,308,0,0,0,100,0,145,2,3,0,0,1
448,41269,0,2000000,798,0,0,2,0,0,0,309,0,0,0,100,0,145,2,3,0,0,1
449,41269,0,2000000,799,0,0,2,0,0,0,310,0,0,0,100,0,145,2,3,0,0,1
450,41269,0,2000000,493,0,0,1,0,0,0,311,0,0,0,100,0,102,3,3,0,0,1
451,41269,0,2000000,494,0,0,1,0,0,0,312,0,0,0,100,0,102,2,3,0,0,1
452,0,0,2000000,800,0,0,3,0,0,0,313,0,0,0,100,0,146,0,3,0,0,1
453,0,0,2000000,801,0,0,3,0,0,0,314,0,0,0,100,0,146,0,3,0,0,1
454,0,0,2000000,802,0,0,3,0,0,0,315,0,0,0,100,0,146,0,3,0,0,1
455,41269,0,2000000,805,0,0,1,0,0,0,316,0,0,0,100,0,102,1,3,0,0,1
456,41269,0,2000000,807,0,0,1,0,0,0,317,0,0,0,100,0,102,1,3,0,0,1
457,41269,0,2000000,803,0,0,1,0,0,0,318,0,0,0,100,0,149,1,3,0,0,1
458,0,0,2000000,495,0,0,3,0,0,0,319,0,0,0,100,0,99,0,3,0,0,1
459,0,0,2000000,491,0,0,3,0,0,0,320,0,0,0,100,0,99,0,3,0,0,1
460,0,0,2000000,808,0,0,3,0,0,0,321,0,0,0,100,0,99,0,3,0,0,1
461,0,0,2000000,809,0,0,3,0,0,0,322,0,0,0,100,0,99,0,3,0,0,1
462,0,0,2000000,810,0,0,3,0,0,0,323,0,0,0,100,0,99,0,3,0,0,1
463,0,0,2000000,492,0,0,3,0,0,0,324,0,0,0,100,0,99,0,3,0,0,1
464,0,0,2000000,495,0,0,3,0,0,0,325,0,0,0,100,0,99,0,3,0,0,1
465,0,0,2000000,811,0,0,3,0,0,0,326,0,0,0,100,0,99,0,3,0,0,1
466,0,0,2000000,812,0,0,3,0,0,0,327,0,0,0,100,0,100,0,3,0,0,1
467,0,0,2000000,813,0,0,1,0,0,0,328,0,0,0,100,0,147,0,3,0,0,1
468,0,0,2000000,814,0,0,2,0,0,0,329,0,0,0,100,0,147,0,3,0,0,1
469,0,0,2000000,815,0,0,1,0,0,0,330,0,0,0,100,0,147,0,3,0,0,1
470,0,0,2000000,816,0,0,1,0,0,0,331,0,0,0,100,0,147,0,3,0,0,1
471,0,0,2000000,821,0,0,3,0,0,0,332,0,0,0,100,0,99,0,3,0,0,1
472,41269,0,2000000,495,0,0,3,0,0,0,333,0,0,0,100,0,99,3,3,0,0,1
473,0,0,2000000,822,0,0,2,0,0,0,334,0,0,0,100,0,100,0,3,0,0,1
474,0,0,2000000,823,0,0,3,0,0,0,335,0,0,0,100,0,100,0,3,0,0,1
475,41269,0,2000000,824,0,0,3,0,0,0,336,0,0,0,100,0,99,3,3,0,0,1
476,41269,0,2000000,825,0,0,3,0,0,0,337,0,0,0,100,0,100,3,3,0,0,1
477,0,0,2000000,826,0,0,1,0,0,0,338,0,0,0,100,0,99,0,3,0,0,1
478,41269,0,2000000,827,0,0,1,0,0,0,339,0,0,0,100,0,99,1,3,0,0,1
479,41269,0,2000000,495,0,0,3,0,0,0,340,0,0,0,100,0,145,3,3,0,0,1
480,0,0,2000000,830,0,0,3,0,0,0,341,0,0,0,100,0,146,0,3,0,0,1
481,0,0,2000000,831,0,0,1,0,0,0,342,0,0,0,100,0,100,0,3,0,0,1
482,41269,0,2000000,832,0,0,1,0,0,0,343,0,0,0,100,0,102,1,3,0,0,1
483,0,0,2000000,833,834,835,1,1,1,0,344,0,0,0,100,0,102,0,3,0,0,1
484,0,0,2000000,836,0,0,3,0,0,0,345,0,0,0,100,0,146,0,3,0,0,1
485,41269,0,2000000,837,0,0,1,0,0,0,346,0,0,0,100,0,102,1,3,0,0,1
486,41269,0,2000000,838,0,0,1,0,0,0,347,0,0,0,100,0,102,1,3,0,0,1
487,0,0,2000000,839,840,841,1,1,1,0,348,0,0,0,100,0,146,0,3,0,0,1
488,41269,0,2000000,842,0,0,1,0,0,0,349,0,0,0,100,0,101,1,3,0,0,1
489,0,0,2000000,843,0,0,1,0,0,0,350,0,0,0,100,0,101,0,3,0,0,1
490,0,0,2000000,844,0,0,3,0,0,0,351,0,0,0,100,0,146,0,3,0,0,1
491,0,0,2000000,845,0,0,3,0,0,0,352,0,0,0,100,0,146,0,3,0,0,1
492,41269,0,2000000,846,0,0,2,0,0,0,353,0,0,0,100,0,145,2,3,0,0,1
493,41269,0,2000000,847,0,0,2,0,0,0,354,0,0,0,100,0,145,2,3,0,0,1
494,41269,0,2000000,848,0,0,2,0,0,0,355,0,0,0,100,0,145,2,3,0,0,1
495,41269,0,2000000,493,0,0,1,0,0,0,356,0,0,0,100,0,102,3,3,0,0,1
496,41269,0,2000000,494,0,0,1,0,0,0,357,0,0,0,100,0,102,2,3,0,0,1
497,0,0,2000000,849,0,0,3,0,0,0,358,0,0,0,100,0,146,0,3,0,0,1
498,0,0,2000000,850,0,0,3,0,0,0,359,0,0,0,100,0,146,0,3,0,0,1
499,0,0,2000000,851,0,0,3,0,0,0,360,0,0,0,100,0,146,0,3,0,0,1
500,41269,0,2000000,854,0,0,1,0,0,0,361,0,0,0,100,0,102,1,3,0,0,1
501,41269,0,2000000,856,0,0,1,0,0,0,362,0,0,0,100,0,102,1,3,0,0,1
502,41269,0,2000000,852,0,0,1,0,0,0,363,0,0,0,100,0,149,1,3,0,0,1
503,0,900,2000000,0,0,0,0,0,0,0,406,81,0,4,100,0,123,0,4,0,0,1
504,0,900,2000000,0,0,0,0,0,0,0,407,82,0,3,100,0,124,0,4,0,0,1
505,0,900,2000000,0,0,0,0,0,0,0,408,83,0,7,100,0,125,0,4,0,0,1
506,0,900,2000000,0,0,0,0,0,0,0,409,84,0,2,100,0,126,0,4,0,0,1
507,0,900,2000000,0,0,0,0,0,0,0,410,85,0,6,100,0,127,0,4,0,0,1
508,0,900,2000000,0,0,0,0,0,0,0,411,86,0,9,100,0,128,0,4,0,0,1
509,0,900,2000000,0,0,0,0,0,0,0,420,100,0,13,100,0,129,0,4,0,0,1
510,0,900,2000000,0,0,0,0,0,0,0,421,101,0,20,100,0,130,0,4,0,0,1
511,0,900,2000000,0,0,0,0,0,0,0,422,102,0,15,100,0,131,0,4,0,0,1
512,0,900,2000000,0,0,0,0,0,0,0,423,103,0,17,100,0,132,0,4,0,0,1
513,0,900,2000000,0,0,0,0,0,0,0,424,104,0,18,100,0,133,0,4,0,0,1
514,0,900,2000000,0,0,0,0,0,0,0,425,105,0,15,100,0,134,0,4,0,0,1
515,0,900,2000000,0,0,0,0,0,0,0,478,0,49,26,100,0,135,0,4,0,0,1
516,0,900,2000000,0,0,0,0,0,0,0,479,0,50,25,100,0,136,0,4,0,0,1
517,0,900,2000000,0,0,0,0,0,0,0,480,0,51,28,100,0,137,0,4,0,0,1
518,0,900,2000000,0,0,0,0,0,0,0,481,0,52,27,100,0,138,0,4,0,0,1
519,0,900,2000000,0,0,0,0,0,0,0,438,0,0,38,100,0,140,0,4,0,0,1
520,0,0,2014616,0,0,0,0,0,0,0,0,0,0,38,100,0,144,0,5,0,0,10
521,0,900,2000000,0,0,0,0,0,0,0,439,0,0,46,100,0,140,0,4,0,0,1
522,0,0,2014616,0,0,0,0,0,0,0,0,0,0,46,100,0,144,0,5,0,0,10
523,0,900,2000000,0,0,0,0,0,0,0,440,0,0,49,100,0,140,0,4,0,0,1
524,0,0,2014618,0,0,0,0,0,0,0,0,0,0,49,100,0,144,0,5,0,0,10
525,0,900,2000000,0,0,0,0,0,0,0,443,0,0,42,100,0,140,0,4,0,0,1
526,0,0,2014616,0,0,0,0,0,0,0,0,0,0,42,100,0,144,0,5,0,0,10
527,0,900,2000000,0,0,0,0,0,0,0,444,0,0,48,100,0,140,0,4,0,0,1
528,0,0,2014616,0,0,0,0,0,0,0,0,0,0,48,100,0,144,0,5,0,0,10
529,0,900,2000000,0,0,0,0,0,0,0,447,0,0,44,100,0,140,0,4,0,0,1
530,0,0,2014616,0,0,0,0,0,0,0,0,0,0,44,100,0,144,0,5,0,0,10
531,0,900,2000000,0,0,0,0,0,0,0,448,0,0,40,100,0,140,0,4,0,0,1
532,0,0,2014616,0,0,0,0,0,0,0,0,0,0,40,100,0,144,0,5,0,0,10
533,0,900,2000000,0,0,0,0,0,0,0,450,0,0,43,100,0,140,0,4,0,0,1
534,0,0,2014618,0,0,0,0,0,0,0,0,0,0,43,100,0,144,0,5,0,0,10
535,0,900,2000000,0,0,0,0,0,0,0,452,0,0,44,100,0,140,0,4,0,0,1
536,0,0,2014616,0,0,0,0,0,0,0,0,0,0,44,100,0,144,0,5,0,0,10
537,0,900,2000000,0,0,0,0,0,0,0,453,0,0,38,100,0,140,0,4,0,0,1
538,0,0,2014616,0,0,0,0,0,0,0,0,0,0,38,100,0,144,0,5,0,0,10
539,0,900,2000000,0,0,0,0,0,0,0,454,0,0,43,100,0,140,0,4,0,0,1
540,0,0,2014618,0,0,0,0,0,0,0,0,0,0,43,100,0,144,0,5,0,0,10
541,0,900,2000000,0,0,0,0,0,0,0,456,0,0,40,100,0,140,0,4,0,0,1
542,0,0,2014616,0,0,0,0,0,0,0,0,0,0,40,100,0,144,0,5,0,0,10
543,0,900,2000000,0,0,0,0,0,0,0,458,0,0,42,100,0,140,0,4,0,0,1
544,0,0,2014616,0,0,0,0,0,0,0,0,0,0,42,100,0,144,0,5,0,0,10
545,0,900,2000000,0,0,0,0,0,0,0,460,0,0,44,100,0,140,0,4,0,0,1
546,0,0,2014616,0,0,0,0,0,0,0,0,0,0,44,100,0,144,0,5,0,0,10
547,0,900,2000000,0,0,0,0,0,0,0,461,0,0,46,100,0,140,0,4,0,0,1
548,0,0,2014616,0,0,0,0,0,0,0,0,0,0,46,100,0,144,0,5,0,0,10
549,0,900,2000000,0,0,0,0,0,0,0,463,0,0,49,100,0,140,0,4,0,0,1
550,0,0,2014618,0,0,0,0,0,0,0,0,0,0,49,100,0,144,0,5,0,0,10
551,0,900,2000000,0,0,0,0,0,0,0,464,0,0,38,100,0,140,0,4,0,0,1
552,0,0,2014616,0,0,0,0,0,0,0,0,0,0,38,100,0,144,0,5,0,0,10
553,0,900,2000000,0,0,0,0,0,0,0,465,0,0,46,100,0,140,0,4,0,0,1
554,0,0,2014616,0,0,0,0,0,0,0,0,0,0,46,100,0,144,0,5,0,0,10
555,0,900,2000000,0,0,0,0,0,0,0,468,0,0,40,100,0,140,0,4,0,0,1
556,0,0,2014616,0,0,0,0,0,0,0,0,0,0,40,100,0,144,0,5,0,0,10
557,0,900,2000000,0,0,0,0,0,0,0,471,0,0,48,100,0,140,0,4,0,0,1
558,0,0,2014616,0,0,0,0,0,0,0,0,0,0,48,100,0,144,0,5,0,0,10
559,0,900,2000000,0,0,0,0,0,0,0,472,0,0,45,100,0,140,0,4,0,0,1
560,0,0,2014618,0,0,0,0,0,0,0,0,0,0,45,100,0,144,0,5,0,0,10
561,0,900,2000000,0,0,0,0,0,0,0,473,0,0,39,100,0,140,0,4,0,0,1
562,0,0,2014618,0,0,0,0,0,0,0,0,0,0,39,100,0,144,0,5,0,0,10
563,0,900,2000000,0,0,0,0,0,0,0,474,0,0,45,100,0,140,0,4,0,0,1
564,0,0,2014618,0,0,0,0,0,0,0,0,0,0,45,100,0,144,0,5,0,0,10
565,0,900,2000000,0,0,0,0,0,0,0,475,0,0,47,100,0,140,0,4,0,0,1
566,0,0,2014618,0,0,0,0,0,0,0,0,0,0,47,100,0,144,0,5,0,0,10
567,0,0,2000000,320,0,0,16,0,0,0,0,107,0,32,100,0,139,0,3,0,0,10
