#,Name,Description,Icon,ParamModifier,VFX,Log,Unknown0,MaxStacks,ClassJobCategory,StatusCategory,HitEffect,PartyListPriority,CanIncreaseRewards,ParamEffect,TargetType,Flags,Flag2,Unknown_70_1,Unknown2,LockMovement,Unknown3,LockActions,LockControl,Transfiguration,IsGaze,CanDispel,InflictedByActor,IsPermanent,NoLogVfx,Unknown5,CanStatusOff,IsFcBuff,Invisibility,Unknown6,Unknown_70_2,Unknown7
1294,Contrainte mentale : reculer,"Un ordre de mouvement est intimé par télépathie. À la fin de l'effet, le corps est contraint d'aller vers l'arrière.",215775,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1295,Contrainte mentale : virage à gauche,"Un ordre de mouvement est intimé par télépathie. À la fin de l'effet, le corps est contraint d'aller vers la gauche.",215776,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1296,Contrainte mentale : virage à droite,"Un ordre de mouvement est intimé par télépathie. À la fin de l'effet, le corps est contraint d'aller vers la droite.",215777,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1297,Enhardissement,Les dégâts infligés sont augmentés.,213410,10,0,0,0,0,112,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1298,Fûgetsu,Les dégâts infligés sont augmentés.,213311,15,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1299,Fûka,"La vitesse des attaques automatiques est augmentée, et les temps de lancement et de recharge des sorts et des techniques d'arme sont réduits.",213312,-15,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1300,Couverture,En train de protéger un équipier.,212501,0,0,0,0,0,20,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1301,Couvert,Sous la protection d'un équipier.,212502,0,0,0,0,0,20,1,16,0,0,0,0,35,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1302,Invincible,Insensible à la plupart des attaques.,212504,0,435,0,0,0,20,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1303,Relâchement bestial,"La vitesse de déplacement est augmentée. Insensible aux altérations d'état soignables avec Dépuration, aux projections et aux attractions. La puissance de certaines techniques d'arme est également augmentée.",212556,0,29,0,0,0,22,1,16,0,2,18,0,6,50,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1304,Holmgang,Tout déplacement est impossible jusqu'à la fin de l'effet. Les PV ne peuvent pas être réduits en dessous de 1 par la plupart des attaques.,210255,0,0,0,0,0,22,2,17,0,0,0,0,31,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1305,Holmgang,Tout déplacement est impossible jusqu'à la fin de l'effet.,214824,0,0,0,0,0,22,2,17,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1306,Seul survivant,L'effet des sorts de restauration des PV est réduit.,213105,25,0,0,0,0,98,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
1307,Pointes de glace,Chaque attaque physique subie entraîne une riposte infligeant des dégâts de glace qui a des chances d'infliger Lenteur.,215501,100,0,0,19,0,1,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1308,Nuit noirissime,Insensible à un certain montant de dégâts.,213118,0,0,0,0,0,98,1,16,0,0,0,0,12,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1309,Démolition,"Des dégâts périodiques sont subis, et les dégâts reçus du joueur ayant créé l'effet sont augmentés.",210218,10,0,0,0,0,21,2,17,0,0,0,0,0,0,0,3,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
1310,Énigme de la terre,Se prépare à bénéficier de Détermination de la terre si des dégâts sont reçus.,212527,50,0,0,0,0,1,1,16,0,0,0,0,25,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1311,Détermination de la terre,"Les dégâts infligés sont augmentés, et ceux reçus sont réduits.",212531,10,0,0,0,0,1,1,27,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1312,Percée chaotique,"Des dégâts périodiques sont subis, et les dégâts reçus du joueur ayant créé l'effet sont augmentés.",210307,10,0,0,0,0,23,2,17,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
1313,Croc d'ombre,"Des dégâts périodiques sont subis, et les dégâts reçus du joueur ayant créé l'effet sont augmentés.",210612,10,0,0,0,0,92,2,17,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
1314,Assassinement,"Des dégâts périodiques sont subis, et les dégâts reçus sont augmentés.",214825,10,0,0,0,0,1,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1315,Kakuremi,Se prépare à recevoir Dissimulation si aucune attaque n'est subie pendant la durée de l'effet.,214826,0,0,0,0,0,92,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1316,Dissimulation,Invisible à la plupart des ennemis.,210607,0,0,0,0,0,92,1,16,0,0,0,0,2,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
1317,Trimudrâ,Un ninjutsu peut être lancé.,212902,0,0,0,0,0,92,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1318,Zanshin préparé,Zanshin peut être lancé.,213318,0,0,0,0,0,111,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1319,Higanbana,Des dégâts périodiques sont subis et l'effet des sorts curatifs est réduit.,213304,10,0,0,0,0,111,2,17,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
1320,Meikyô Shisui,"Insensible aux altérations d'état soignables avec Dépuration, aux projections et aux attractions.",214955,0,0,0,0,0,111,1,16,0,0,0,0,0,50,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1321,Morsure caustique,Des dégâts périodiques sont subis.,212616,10,0,0,0,0,24,2,17,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
1322,Morsure de la tempête,Des dégâts périodiques sont subis.,212617,10,0,0,0,0,24,2,17,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
1323,Flambée,Des dégâts sont subis à la fin de l'effet. Le montant dépend du nombre de techniques d'arme que le machiniste à l'origine de l'effet utilise sur sa cible pendant cette durée.,213011,0,0,0,0,0,96,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
1324,Foudre,Des dégâts périodiques sont subis.,210457,10,0,0,62,0,26,2,17,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
1325,Magie prompte,Le prochain sort est instantané.,210454,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1326,Méga Bactérie,Des dégâts périodiques sont subis.,212682,10,0,0,0,0,28,2,17,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
1327,Méga Miasmes,Des dégâts périodiques sont subis et les effets curatifs sont réduits.,212683,10,0,0,0,0,28,2,17,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
1328,Électrocution,Des dégâts périodiques de foudre sont subis.,219041,10,0,0,0,16,1,2,17,10,0,0,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1329,Flétrissure,Les effets de récupération de PV sont réduits.,214812,-20,0,0,0,0,28,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1330,Récup,Récupère des PV périodiquement.,212626,10,0,0,0,0,25,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1331,Réconfort,Insensible à un certain montant de dégâts.,212801,0,0,0,0,0,29,1,16,0,0,0,0,12,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1332,Chanchala,La nature divine de Lakshmi oscille de manière instable.,215805,-10,0,0,0,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1333,Œil pour œil,Les dégâts infligés par les assaillants ont une chance d'être réduits à chaque attaque physique qu'ils portent.,213918,3070,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1334,Œil pour œil,Les dégâts infligés sont réduits.,213919,-10,0,0,0,0,1,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1335,Incantation abrégée,Le prochain sort est instantané.,214827,0,0,0,0,0,99,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1336,Synastrie,Chaque sort de magie curative à cible unique lancé sur un équipier fait récupérer des PV en plus à celui en synastrie.,213223,50,0,0,0,0,1,1,16,50,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1337,Synastrie,Des PV sont récupérés à chaque sort de magie curative à cible unique lancé sur un autre équipier par l'astromancien qui a conféré cet effet.,213224,0,0,0,0,0,1,1,16,50,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False
1338,La Balance,Les dégâts infligés sont augmentés,213204,10,0,0,25,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1339,Le Tronc,Les dégâts reçus sont réduits,213205,-10,0,0,25,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1340,L'Aiguière,Des PM sont récupérés périodiquement.,213208,100,0,0,25,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1341,La Tour,La jauge de Transcendance augmente graduellement.,213209,10,0,0,25,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1342,Sprint,La vitesse de déplacement est augmentée.,210101,0,0,0,41,0,1,1,0,0,0,18,0,6,27,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1343,Étourdissement,Toute action est impossible.,215004,0,44,0,90,0,1,2,17,150,0,0,0,0,0,0,0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1344,Pesanteur,La vitesse de déplacement est réduite.,215002,0,47,0,91,0,1,2,17,150,0,38,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1345,Entrave,Tout déplacement est impossible.,215003,0,48,0,92,0,1,2,17,150,0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1346,Lenteur,Les temps de lancement et de recharge des sorts et des techniques d'arme sont allongés.,215009,5,0,0,93,0,1,2,17,150,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1347,Silence,L'utilisation d'actions est impossible.,215005,0,45,0,94,0,1,2,17,150,0,0,0,24,0,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1348,Sommeil,Le sommeil empêche toute action.,215013,0,46,0,95,0,1,2,17,150,0,0,0,3,0,0,0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1349,Résistance à Étourdissement,Étourdissement n'a aucun effet.,214829,0,0,0,90,0,1,1,16,100,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1350,Résistance à Pesanteur,Pesanteur n'a aucun effet.,214830,0,0,0,91,0,1,1,16,100,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1351,Résistance à Entrave,Entrave n'a aucun effet.,214831,0,0,0,92,0,1,1,16,100,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1352,Résistance à Lenteur,Lenteur n'a aucun effet.,214832,0,0,0,93,0,1,1,16,100,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1353,Résistance à Silence,Silence n'a aucun effet.,214833,0,0,0,94,0,1,1,16,100,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1354,Résistance à Sommeil,Sommeil n'a aucun effet.,214834,0,0,0,95,0,1,1,16,100,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1355,Résistance aux projections/attractions,Les projections et attractions n'ont aucun effet.,214835,0,0,0,96,0,1,1,16,100,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1356,Kappa,La transformation en kappa empêche toute action autre que Coup du kappa.,215043,12,0,0,0,0,1,2,17,200,0,2,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1357,Inversion de gravité,"La gravité s'est inversée, élevant le corps de plus en plus loin du sol.",215767,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1358,Élévation,L'organisme est bloqué à une certaine élévation.,215768,0,0,0,0,0,1,2,17,200,0,25,0,24,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1359,Pétrification graduelle,Une rigidité semblable à celle de la pierre gagne tout l'organisme.,218861,0,0,0,0,3,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1360,Gravité instable,"La gravité entourant le corps est grandement instable et se rompra bientôt, occasionnant des dégâts neutres dans les alentours.",215770,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1361,魔導レビテト,重力に反発し、宙に浮いた状態。,215037,0,33,0,0,0,1,1,16,1,0,12,0,49,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1362,Voile divin,Insensible à un certain montant de dégâts.,212509,100,0,0,0,0,20,1,16,30,0,0,0,12,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1363,Sommeil,Le sommeil empêche toute action.,215013,0,3,0,1,0,1,2,2,100,0,0,0,3,0,0,0,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1364,Énigme du vent,Énigme du vent peut être utilisée.,212530,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1365,Nuage d'orage,Méga Foudre et Giga Foudre peuvent être lancées.,210461,0,0,0,0,0,26,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1366,Lévitation,"Le corps flotte à quelques ilms du sol, défiant la loi de la gravité.",215037,0,33,0,0,0,1,1,16,1,0,12,0,49,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1367,Impact préparé,Impact peut être lancé.,213401,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1368,Requiescat,Les sorts sont instantanés et la puissance de certaines actions est augmentée.,218345,0,0,0,0,4,20,1,16,0,2,27,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1369,Requiescat,Les sorts sont instantanés et leur coût en PM est réduit à 0.,212514,25,0,0,0,0,20,1,16,0,0,6,0,19,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1370,Rage de Halone,Les dégâts infligés et la puissance des effets curatifs prodigués sont réduits.,214836,-10,0,0,0,0,1,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1371,Billot du boucher,Les dégâts reçus sont augmentés.,214837,10,0,0,0,0,1,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1372,Taillade puissante,La puissance des effets curatifs est réduite.,214838,-10,0,0,0,0,1,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1373,Matérialisation incomplète,La matérialisation n'est pas complète.,215798,0,0,0,0,0,1,2,17,100,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False
1374,Portée de main droite,Cible d'une attaque de la main droite.,215800,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1375,Portée de main gauche,Cible d'une attaque de la main gauche.,215801,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1376,Kyoshin,"Le corps ayant été agrandi par Kyoshin, les dégâts infligés sont augmentés.",215799,20,0,0,69,0,1,1,16,100,0,2,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False
1377,Absorption vitale,"La force vitale étant absorbée, des dégâts périodiques sont subis.",215778,10,0,0,0,0,1,2,17,10,0,0,0,0,0,0,5,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False
1378,Chaîne de sorts,Le prochain sort est instantané.,215779,0,0,0,0,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1379,Almageste,Sous l'effet d'une magie astrale. Des dégâts périodiques sont subis.,215781,10,0,0,0,0,1,2,17,10,0,0,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1380,Lésion du vivant,Une blessure physique augmente les dégâts subis suite à Lumière sombre du vivant.,215782,0,0,0,89,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1381,Lésion du défunt,Une blessure mentale augmente les dégâts subis suite à Lumière sombre du défunt.,215783,0,0,0,89,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1382,Outre-mort,Il devient nécessaire de transcender la mort pour vivre.,215780,0,20,0,0,0,1,2,17,200,0,0,0,25,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1383,PV maximum réduits,Les PV maximums sont réduits.,215076,-10,0,0,6,0,1,2,17,50,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1384,Bombe à accélération,Une bombe sensible aux accélérations est fixée au corps. Tout mouvement à la fin de l'effet déclenchera le mécanisme d'explosion.,215727,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1385,Perte d'équilibre,"En état de déséquilibre, la prochaine attaque fera subir une projection.",215723,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1386,Emboué,Des dégâts périodiques de terre sont subis.,218881,10,0,0,0,16,1,2,17,10,0,0,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1387,Portée d'action changée,La portée des actions est changée.,210404,0,0,0,0,0,1,1,0,50,0,0,0,14,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1388,Cendres stygiennes,Le corps est couvert de cendres stygiennes.,215804,10,0,0,0,0,1,2,17,0,0,0,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1389,Séduction,"Toute volonté est perdue, et les mouvements deviennent erratiques.",215552,0,17,0,0,0,1,2,17,100,0,11,0,0,0,0,0,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False
1390,Lévitation,"Le corps flotte à quelques ilms du sol, défiant la loi de la gravité.",215037,0,0,0,0,0,1,1,16,1,0,12,0,49,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1391,Attache,Toute action est impossible.,215545,0,0,0,0,0,1,2,17,100,0,4,0,0,0,0,0,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False
1392,Hécatolite scintillante,Les dégâts infligés sont augmentés et ceux reçus réduits grâce au pouvoir de l'hécatolite scintillante.,215803,10,0,0,0,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1393,Chaîne de sorts,Le prochain sort est instantané. Cet effet ne s'applique qu'aux actions de job de mage rouge.,213406,0,0,0,0,0,112,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1394,Boitement,"La monture a subi une attaque ennemie, réduisant sa vitesse de déplacement.",214839,0,47,0,91,0,1,2,17,150,0,38,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1395,Serment du bouclier,Les dégâts reçus et infligés sont réduits.,212506,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1396,Défi,Les dégâts reçus et infligés sont réduits.,212551,-25,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1397,Férocité,Les dégâts reçus et infligés sont réduits.,213108,-25,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1398,Bête intérieure,Les dégâts reçus sont réduits.,212553,-20,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1399,Attache,Toute action est impossible.,215545,0,0,0,0,0,1,2,17,100,0,4,0,0,0,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1400,Terreur,La peur empêche tout mouvement.,215516,0,0,0,0,0,1,2,18,100,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1401,Capacité de combat réduite,Les dégâts infligés sont réduits et ceux reçus sont augmentés.,215040,-10,0,0,0,0,1,2,17,50,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1402,Vulnérabilité augmentée,Les dégâts reçus sont augmentés.,215020,10,0,0,40,0,1,2,17,50,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1403,Vitesse de la lumière,Le lancement des sorts est instantané et leur coût en PM est réduit de moitié.,213220,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1404,Faveur divine,Insensible à un certain montant de dégâts.,212632,0,0,0,0,0,1,1,16,0,0,0,0,12,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1405,Invalidation,Les dégâts infligés sont réduits.,213222,0,0,0,0,0,1,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1406,Stratagèmes entrelacés,Les dégâts reçus sont augmentés.,212809,10,0,0,0,0,29,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1407,Rafale de coups,Plusieurs coups sont portés lors de la prochaine technique d'arme.,210356,2,0,0,0,0,24,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1408,Cométéore,Les dégâts reçus sont augmentés.,214843,25,0,0,0,0,124,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1409,Vitesse terminale,La récupération de PV est réduite.,214844,-25,0,0,0,0,123,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1410,Chanchala,La nature divine de Lakshmi oscille de manière instable.,215805,0,0,0,0,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1411,Bonus d'expérience de Monde désigné,Les points d'expérience gagnés avant le niveau UNKNOWN sont grandement augmentés.,216227,100,0,0,0,0,1,1,16,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1412,Vulnérabilité augmentée,Les dégâts reçus sont augmentés.,217101,50,0,0,40,16,1,2,17,50,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1413,Énigme du feu,Les dégâts infligés sont augmentés.,212528,10,0,0,0,0,21,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1414,Litanie combattante,Les dégâts infligés sont augmentés.,212578,5,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1415,Bouclier,Les dégâts reçus sont réduits.,210405,-10,0,0,0,0,25,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1416,Abaissement,L'organisme est bloqué à une certaine élévation.,215806,0,0,0,0,0,1,2,17,200,0,25,0,24,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1417,Piège de pierre,État de pétrification. Une attaque provoque le KO.,215586,0,1,0,85,0,1,2,6,100,0,0,0,32,0,0,0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1418,Isolement,Le fait d'être séparé de ses camarades provoque l'effet Hystérie.,215649,538,0,0,67,0,1,2,17,100,0,0,0,23,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1419,Malédiction du dragon,"Une malédiction annule les effets de restauration de PV et provoque des dégâts périodiques. Toutefois, des PV sont récupérés à certains intervalles si le personnage a effectué une attaque.",215815,8000,0,0,0,0,1,2,17,200,0,0,0,29,0,0,6,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1420,Manœuvre de machine,À bord d'une machine de guerre pour la manœuvrer. La récupération de PV et les altérations d'état bénéfiques sont inefficaces.,215821,0,0,0,69,0,1,1,16,200,0,2,0,0,50,0,0,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False
1421,Poulet pétochard,"La transformation en poulet pétochard empêche d'effectuer des actions, force à fuir en ligne droite et augmente les dégâts subis.",215810,100,0,0,0,0,1,2,17,100,0,2,0,9,0,0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1422,Démence,Tout déplacement a lieu dans la direction vers laquelle pointe le curseur tournoyant au-dessus de la tête.,215809,0,43,0,0,0,1,2,17,100,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
