#,Name,UnlockLink,Icon,VFX,ActionTimelineHit,PrimaryCostValue,SecondaryCostValue,ActionCombo,Cast100ms,Recast100ms,ActionProcStatus,StatusGainSelf,Omen,OmenAlt,AnimationEnd,ActionCategory,Unknown1,AnimationStart,Unknown2,BehaviourType,ClassJobLevel,CastType,EffectRange,XAxisModifier,PrimaryCostType,SecondaryCostType,ExtraCastTime100ms,CooldownGroup,AdditionalCooldownGroup,MaxCharges,Aspect,Unknown4,ClassJobCategory,AutoAttackBehaviour,EquivalenceGroup,Unknown_70,ClassJob,Range,DeadTargetBehaviour,AttackType,Unknown8,IsRoleAction,Unknown28,CanTargetSelf,CanTargetParty,CanTargetAlliance,CanTargetHostile,CanTargetAlly,Unknown10,TargetArea,CanTargetOwnPet,CanTargetPartyPet,RequiresLineOfSight,NeedToFaceTarget,Unknown14,PreservesCombo,Unknown15,AffectsPosition,IsPvP,Unknown16,LogCastMessage,Unknown18,LogMissMessage,LogActionMessage,Unknown21,Unknown22,Unknown23,CanUseWhileMounted,Unknown25,IsPlayerAction,Unknown27
8149,Instinct profond,0,405,24,1875,0,0,0,30,0,0,0,0,0,3215,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
8150,Salve électrique,0,405,24,3253,0,0,0,40,0,0,0,0,0,3213,3,0,8,0,0,0,5,80,0,0,0,0,0,0,0,5,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8151,Éclair de chaleur,0,405,24,1875,0,0,0,34,0,0,0,0,0,3215,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
8152,Éclair de chaleur,0,405,0,3611,0,0,0,40,0,0,0,0,0,3610,3,0,0,0,0,0,2,5,0,0,0,0,0,0,0,5,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
8153,Quadruple cisaille,0,405,24,1875,0,0,0,40,0,0,0,0,0,3206,3,0,11,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,5,0,0,-1,100,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8154,Rotation cardinale,0,405,0,3249,0,0,0,0,0,0,0,0,0,3209,3,0,0,0,0,0,5,80,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8155,Devant et derrière,0,405,24,1875,0,0,0,38,0,0,0,0,0,3207,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
8156,Gauche et droite,0,405,24,1875,0,0,0,38,0,0,0,0,0,3208,3,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
8157,Cisaille,0,405,0,5844,0,0,0,40,0,0,0,0,0,5843,3,0,0,0,0,0,3,30,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8158,Instinct meurtrier,0,405,24,1875,0,0,0,30,0,0,0,0,0,3211,3,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
8159,,0,405,0,1875,0,0,0,0,0,0,0,0,0,5816,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8160,Parade-contre,0,405,0,4507,0,0,0,0,0,0,0,0,0,4506,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8161,Sceau infernal,0,405,24,1875,0,0,0,45,0,0,0,0,0,3210,3,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
8162,Sceau infernal,0,405,0,3105,0,0,0,0,0,0,0,0,0,1222,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8163,Tapas,0,405,24,1875,0,0,0,30,0,0,0,0,0,3210,3,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
8164,Tapas,0,405,0,4436,0,0,0,30,0,0,0,1,0,4435,3,0,0,0,0,0,2,5,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
8165,Coup de pied ouragan,0,405,24,3241,0,0,0,25,0,0,0,15,0,3201,3,0,8,0,0,0,3,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8166,Toucher massacreur,0,405,24,1875,0,0,0,40,0,0,0,0,0,3202,4,0,8,0,1,0,1,0,0,0,0,0,0,0,0,7,1,0,5,0,0,-1,100,0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8167,Onde spirituelle,0,405,24,3243,0,0,0,40,0,0,0,0,0,3203,3,0,8,0,0,0,5,60,0,0,0,0,0,0,0,3,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8168,Brûlure du vent,0,405,0,1875,0,0,0,0,0,0,0,0,0,1222,3,0,0,0,0,0,2,6,0,0,0,0,0,0,0,3,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8169,Murmure du Coeurl,0,405,24,1875,0,0,0,0,0,0,0,0,0,3204,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
8170,Frappe puissante,0,405,0,1875,0,0,0,0,0,0,0,0,0,4540,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8171,Hurlement silencieux,0,405,24,3245,0,0,0,30,0,0,0,138,0,3205,3,0,10,0,0,0,4,60,12,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8172,,0,405,0,1875,0,0,0,0,0,0,0,0,0,3206,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,100,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8173,Force de Rhalgr,0,405,24,3247,0,0,0,45,0,0,0,27,0,3207,3,0,11,0,0,0,5,80,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8174,Rose de la destruction,0,405,24,3248,0,0,0,50,0,0,0,0,0,3208,3,0,8,0,0,0,2,5,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8175,Poings furieux,0,405,24,3249,0,0,0,150,0,0,0,0,0,3209,3,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
8176,Poing de Rhalgr,0,405,0,1875,0,0,0,0,0,0,0,0,0,1222,3,0,0,0,0,0,2,80,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
8177,Impact,0,405,0,1875,0,0,0,0,0,0,0,0,0,1222,3,0,0,0,0,0,2,80,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
8178,Aspiration de chakra,0,405,0,1875,0,0,0,0,0,0,0,0,0,4575,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8179,Aspiration de chakra,0,405,0,1875,0,0,0,0,0,0,0,0,0,4575,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8180,Gyrocharge,0,405,0,1875,0,0,0,63,0,0,0,151,0,1222,3,0,0,0,0,0,4,100,60,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8181,Méga Paralysie,0,405,24,2528,0,0,0,50,300,0,0,0,0,2527,2,0,10,0,0,0,2,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,30,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,True,False,False,True,False,False,False,False
8182,Oscillation commotionnelle,0,405,24,3247,0,0,0,30,150,0,0,1,0,3207,3,0,8,0,0,0,2,7,0,0,0,0,0,0,0,3,1,0,0,0,0,-1,40,0,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8183,1000 épines,0,405,24,3251,0,0,0,30,0,0,0,1,0,3211,3,0,8,0,0,0,2,6,0,2,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8184,Course folle,0,405,0,1875,0,0,0,0,0,0,0,2,0,1222,3,0,0,0,0,0,4,40,6,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
8185,Tir à l'arc puissant,0,405,0,1875,0,0,0,0,60,0,0,0,0,356,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,25,0,2,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8186,Coup puissant,0,405,0,1875,0,0,0,0,60,0,0,0,0,319,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,3,0,1,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8187,Lancer violent,0,405,24,3263,0,0,0,30,120,0,0,1,0,3223,3,0,8,0,0,0,2,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,25,0,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8188,Gyrocoup,0,405,24,3268,0,0,0,30,60,0,0,5,0,3228,3,0,8,0,0,0,3,5,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8189,Frappe,0,405,24,1875,0,0,0,30,220,0,0,0,0,3227,3,0,8,0,1,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,30,0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8190,Queue fauchante,0,405,0,3244,0,0,0,30,160,0,0,0,0,3204,3,0,10,0,0,0,5,4,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,4,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False,False
8191,Griffe massacrante,0,405,0,3245,0,0,0,30,80,0,0,0,0,3205,3,0,11,0,0,0,3,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,6,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False,False
8192,Griffe éventreuse,0,405,0,3246,0,0,0,0,0,0,0,0,0,3206,3,0,0,0,0,0,3,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,6,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8193,Jeté de rocs,0,405,24,3253,0,0,0,30,120,0,0,1,0,3213,3,0,8,0,0,0,2,6,0,0,0,0,0,0,0,4,1,0,0,0,0,-1,25,0,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8194,Lumière cauchemardesque,0,405,25,1999,0,0,0,40,240,0,0,1,0,1213,3,0,8,0,0,0,5,30,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8195,Lumière criarde,0,405,24,1998,0,0,0,30,60,0,0,1,0,1212,3,0,8,0,0,0,5,8,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8196,Eau stagnante,0,405,24,1997,0,0,0,25,60,0,0,5,0,1211,3,0,8,0,0,0,13,8,0,0,0,0,0,0,0,6,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8197,Bombe bourbeuse,0,405,24,2114,0,0,0,25,120,0,0,1,0,1498,3,0,8,0,0,0,2,5,0,0,0,0,0,0,0,6,1,0,0,0,0,-1,30,0,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8198,Écoulement de phéromones,0,405,24,3250,0,0,0,40,0,0,0,1,0,3210,3,0,8,0,0,0,2,40,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8199,Dard-mitrailleur,0,405,0,3251,0,0,0,0,60,0,0,0,0,3211,3,0,0,0,0,0,4,6,5,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8200,Apitoxine,0,405,24,3252,0,0,0,30,0,0,0,1,0,3212,3,0,8,0,0,0,2,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,40,0,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8201,Fuseau droit,0,405,24,3246,0,0,0,25,0,0,0,2,0,3206,3,0,8,0,0,0,4,50,5,0,0,0,0,0,0,7,1,0,0,0,0,-1,50,0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8202,Épieu de foudre,0,405,24,1875,0,0,0,10,120,0,0,0,0,3208,3,0,8,0,0,0,1,50,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,50,0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
8203,Serres dorées,0,405,0,1875,0,0,0,0,80,0,0,0,0,3201,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,6,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8204,Chute libre,0,405,24,3242,0,0,0,25,200,0,0,1,0,3202,3,0,8,0,1,0,2,8,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,60,0,3,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8205,Vent alpin,0,405,24,3243,0,0,0,0,160,0,0,2,0,3203,3,0,8,0,0,0,4,60,5,0,0,0,0,0,0,3,1,0,0,0,0,-1,60,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8206,Vents d'hiver,0,405,24,3245,0,0,0,40,400,0,0,1,0,3205,3,0,10,0,0,0,2,40,0,0,0,0,0,0,0,3,1,0,0,0,0,-1,60,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8207,Sceau infernal,0,405,0,3105,0,0,0,0,0,0,0,0,0,1222,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8208,Boule aqueuse,0,405,24,1875,0,0,0,30,0,0,0,0,0,3205,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8209,Boule aqueuse,0,405,0,3676,0,0,0,30,0,0,0,1,0,3675,3,0,0,0,0,0,2,5,0,0,0,0,0,0,0,6,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8210,アクアボール：肥大1：竜宮城：ボス1,0,405,24,1875,0,0,0,50,0,0,0,0,0,1222,3,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8211,アクアボール：肥大2：竜宮城：ボス1,0,405,24,1875,0,0,0,100,0,0,0,0,0,1222,3,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8212,破裂,0,405,24,3111,0,0,0,100,0,0,0,0,0,3110,3,0,10,0,0,0,2,50,0,2,0,0,0,0,0,6,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8213,Tapas,0,405,0,1875,0,0,0,0,0,0,0,0,0,1222,3,0,0,0,0,0,2,3,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
8214,Coup handicapant,0,405,0,1875,0,0,0,30,0,0,0,2,0,1222,3,0,0,0,0,0,4,20,3,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
8215,Pure volonté,0,405,24,3488,0,0,0,40,0,0,0,1,0,3487,3,0,8,0,0,0,5,5,0,2,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
8216,Étincelle du néant,0,405,24,1875,0,0,0,40,0,0,0,0,0,3205,3,0,10,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8217,Bourrade,0,405,0,1875,0,0,0,0,0,0,0,0,0,3202,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,3,0,3,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8218,Aura du néant profond,0,405,24,3243,0,0,0,30,0,0,0,81,0,3203,3,0,10,0,0,0,5,22,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8219,Explosion magique,0,405,24,3244,0,0,0,40,0,0,0,1,0,3204,3,0,10,0,0,0,2,15,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8220,Assaut,0,405,0,1875,0,0,0,0,0,0,0,0,0,3201,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,8,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8221,Rasen Kaikyo,0,405,24,1875,0,0,0,30,0,0,0,0,0,3202,4,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
8222,Rasen Kaikyo,0,405,0,5380,0,0,0,30,0,0,0,150,0,5379,3,0,0,0,0,0,2,6,0,0,0,0,0,0,0,6,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8223,Yata no Kagami,0,405,0,1875,0,0,0,0,0,0,0,0,0,3203,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8224,Claire tempête,0,405,0,3244,0,0,0,0,0,0,0,0,0,3204,3,0,0,0,0,0,2,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8225,Force pure,0,405,0,5384,0,0,0,0,0,0,0,0,0,5383,3,0,0,0,0,0,5,40,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8226,Ame no Murakumo,0,405,0,1875,0,0,0,0,0,0,0,0,0,4573,3,0,0,0,0,0,5,40,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8227,Fendeur de tempêtes,0,405,24,3245,0,0,0,50,0,0,0,0,0,3205,3,0,8,0,0,0,4,20,4,0,0,0,0,0,0,7,1,0,0,0,0,-1,20,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8228,Porte cachée,0,405,0,1875,0,0,0,0,0,0,0,0,0,3208,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8229,Porte scellée,0,405,0,1875,0,0,0,150,0,0,0,0,0,3203,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,-1,100,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8230,Ukehi,0,405,24,3247,0,0,0,40,0,0,0,0,0,3207,3,0,11,0,0,0,5,40,0,0,0,0,0,0,0,5,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8231,Ukehi,0,405,0,3247,0,0,0,0,0,0,0,0,0,3207,3,0,0,0,0,0,5,40,0,0,0,0,0,0,0,5,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
8232,Fendeur de mers,0,405,0,1875,0,0,0,30,0,0,0,148,0,1222,3,0,0,0,0,0,4,21,40,0,0,0,0,0,0,6,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8233,Fendeur de mers,0,405,0,5391,0,0,0,0,0,0,0,0,0,5381,3,0,0,0,0,0,4,7,40,0,0,0,0,0,0,6,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8234,Fendeur de mers,0,405,0,5393,0,0,0,0,0,0,0,0,0,5392,3,0,0,0,0,0,4,7,40,0,0,0,0,0,0,6,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8235,Fendeur de mers,0,405,0,5395,0,0,0,0,0,0,0,0,0,5394,3,0,0,0,0,0,4,7,40,0,0,0,0,0,0,6,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
