#,Singular,Plural,Title,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article,Map,Unknown1
1011949,agent des aéronefs,agents des aéronefs,,0,0,1,1,0,0,3,True
1011950,Mog postier,Mogs postiers,,0,0,0,1,0,0,3,True
1011951,Ailid,Ailid,,0,0,1,1,1,1,3,True
1011952,Laniaitte,Laniaitte,,0,0,0,1,1,1,3,True
1011953,,,,0,0,0,1,0,0,4,False
1011954,,,,0,0,0,1,0,0,4,False
1011955,,,,0,0,0,1,0,0,4,False
1011956,,,,0,0,0,1,0,0,4,False
1011957,,,,0,0,0,1,0,0,4,False
1011958,,,,0,0,0,1,0,0,4,False
1011959,,,,0,0,0,1,0,0,4,False
1011960,,,,0,0,0,1,0,0,4,False
1011961,,,,0,0,0,1,0,0,4,False
1011962,,,,0,0,0,1,0,0,4,False
1011963,,,,0,0,0,1,0,0,4,False
1011964,,,,0,0,0,1,0,0,4,False
1011965,,,,0,0,0,1,0,0,4,False
1011966,,,,0,0,0,1,0,0,4,False
1011967,,,,0,0,0,1,0,0,4,False
1011968,,,,0,0,0,1,0,0,4,False
1011969,,,,0,0,0,1,0,0,4,False
1011970,,,,0,0,0,1,0,0,4,False
1011971,,,,0,0,0,1,0,0,4,False
1011972,,,,0,0,0,1,0,0,4,False
1011973,,,,0,0,0,1,0,0,4,False
1011974,,,,0,0,0,1,0,0,4,False
1011975,,,,0,0,0,1,0,0,4,False
1011976,,,,0,0,0,1,0,0,4,False
1011977,,,,0,0,0,1,0,0,4,False
1011978,,,,0,0,0,1,0,0,4,False
1011979,,,,0,0,0,1,0,0,4,False
1011980,,,,0,0,0,1,0,0,4,False
1011981,,,,0,0,0,1,0,0,4,False
1011982,,,,0,0,0,1,0,0,4,False
1011983,,,,0,0,0,1,0,0,4,False
1011984,,,,0,0,0,1,0,0,4,False
1011985,,,,0,0,0,1,0,0,4,False
1011986,,,,0,0,0,1,0,0,4,False
1011987,,,,0,0,0,1,0,0,4,False
1011988,,,,0,0,0,1,0,0,4,False
1011989,,,,0,0,0,1,0,0,4,False
1011990,,,,0,0,0,1,0,0,4,False
1011991,,,,0,0,0,1,0,0,4,False
1011992,,,,0,0,0,1,0,0,4,False
1011993,,,,0,0,0,1,0,0,4,False
1011994,,,,0,0,0,1,0,0,4,False
1011995,,,,0,0,0,1,0,0,4,False
1011996,,,,0,0,0,1,0,0,4,False
1011997,,,,0,0,0,1,0,0,4,False
1011998,,,,0,0,0,1,0,0,4,False
1011999,,,,0,0,0,1,0,0,4,False
1012000,,,,0,0,0,1,0,0,4,False
1012001,,,,0,0,0,1,0,0,4,False
1012002,,,,0,0,0,1,0,0,4,False
1012003,,,,0,0,0,1,0,0,4,False
1012004,,,,0,0,0,1,0,0,4,False
1012005,,,,0,0,0,1,0,0,4,False
1012006,,,,0,0,0,1,0,0,4,False
1012007,,,,0,0,0,1,0,0,4,False
1012008,,,,0,0,0,1,0,0,4,False
1012009,,,,0,0,0,1,0,0,4,False
1012010,,,,0,0,0,1,0,0,4,False
1012011,,,,0,0,0,1,0,0,4,False
1012012,,,,0,0,0,1,0,0,4,False
1012013,,,,0,0,0,1,0,0,4,False
1012014,,,,0,0,0,1,0,0,4,False
1012015,,,,0,0,0,1,0,0,4,False
1012016,,,,0,0,0,1,0,0,4,False
1012017,,,,0,0,0,1,0,0,4,False
1012018,,,,0,0,0,1,0,0,4,False
1012019,,,,0,0,0,1,0,0,4,False
1012020,,,,0,0,0,1,0,0,4,False
1012021,,,,0,0,0,1,0,0,4,False
1012022,,,,0,0,0,1,0,0,4,False
1012023,,,,0,0,0,1,0,0,4,False
1012024,,,,0,0,0,1,0,0,4,False
1012025,,,,0,0,0,1,0,0,4,False
1012026,,,,0,0,0,1,0,0,4,False
1012027,,,,0,0,0,1,0,0,4,False
1012028,,,,0,0,0,1,0,0,4,False
1012029,,,,0,0,0,1,0,0,4,False
1012030,,,,0,0,0,1,0,0,4,False
1012031,,,,0,0,0,1,0,0,4,False
1012032,,,,0,0,0,1,0,0,4,False
1012033,,,,0,0,0,1,0,0,4,False
1012034,,,,0,0,0,1,0,0,4,False
1012035,,,,0,0,0,1,0,0,4,False
1012036,,,,0,0,0,1,0,0,4,False
1012037,,,,0,0,0,1,0,0,4,False
1012038,,,,0,0,0,1,0,0,4,False
1012039,,,,0,0,0,1,0,0,4,False
1012040,,,,0,0,0,1,0,0,4,False
1012041,,,,0,0,0,1,0,0,4,False
1012042,,,,0,0,0,1,0,0,4,False
1012043,,,,0,0,0,1,0,0,4,False
1012044,,,,0,0,0,1,0,0,4,False
1012045,,,,0,0,0,1,0,0,4,False
1012046,,,,0,0,0,1,0,0,4,False
1012047,,,,0,0,0,1,0,0,4,False
1012048,,,,0,0,0,1,0,0,4,False
1012049,,,,0,0,0,1,0,0,4,False
1012050,,,,0,0,0,1,0,0,4,False
1012051,,,,0,0,0,1,0,0,4,False
1012052,,,,0,0,0,1,0,0,4,False
1012053,Jauminfrest,Jauminfrest,,0,0,0,1,0,1,3,False
1012054,Fabrellet,Fabrellet,,0,0,0,1,0,1,3,False
1012055,Rontremont,Rontremont,,0,0,0,1,0,1,3,False
1012056,Caribault,Caribault,,0,0,0,1,0,1,3,False
1012057,Harmiette,Harmiette,,0,0,1,1,1,1,3,False
1012058,Chalberon,Chalberon,,0,0,0,1,0,1,3,False
1012059,Gildon,Gildon,,0,0,0,1,0,1,3,False
1012060,Marielle,Marielle,,0,0,0,1,1,1,3,False
1012061,vendeur des Zundu,vendeurs des Zundu,Équipements,0,0,0,1,0,0,3,True
1012062,artisan des Zundu,artisans des Zundu,Réparations,0,0,1,1,0,0,3,True
1012063,Gona Vanu,Gona Vanu,,0,0,0,1,0,1,3,True
1012064,Sonu Vanu,Sonu Vanu,,0,0,0,1,0,1,3,False
1012065,Lonu Vanu,Lonu Vanu,,0,0,0,1,0,1,3,False
1012066,Sanu Vanu,Sanu Vanu,,0,0,0,1,0,1,3,False
1012067,Aanu Vanu,Aanu Vanu,,0,0,1,1,0,1,3,False
1012068,Guna Vanu,Guna Vanu,,0,0,0,1,0,1,3,False
1012069,Ganu Vali,Ganu Vali,,0,0,0,1,1,1,3,False
1012070,Kunu Vali,Kunu Vali,,0,0,0,1,1,1,3,False
1012071,Hinu Vali,Hinu Vali,,0,0,0,1,1,1,3,False
1012072,Conu Vanu,Conu Vanu,,0,0,0,1,0,1,3,False
1012073,margoulin mog,margoulins mog,Équipements,0,0,0,1,0,0,3,True
1012074,raccommodeur mog,raccommodeurs mog,Réparations,0,0,0,1,0,0,3,True
1012075,,,,0,0,0,1,0,0,3,False
1012076,Moggie,Moggie,,0,0,0,1,0,1,3,True
1012077,Moglin,Moglin,,0,0,0,1,0,1,3,False
1012078,Moghan,Moghan,,0,0,0,1,0,1,3,False
1012079,Mogtoe,Mogtoe,,0,0,0,1,0,1,3,False
1012080,Mogmug,Mogmug,,0,0,0,1,0,1,3,False
1012081,Mogomo,Mogomo,,0,0,0,1,0,1,3,False
1012082,Mogloo,Mogloo,,0,0,0,1,0,1,3,False
1012083,Mogwin,Mogwin,,0,0,0,1,0,1,3,False
1012084,Moggzia,Moggzia,,0,0,0,1,0,1,3,False
1012085,Mogmill,Mogmill,,0,0,0,1,0,1,3,True
1012086,pacotilleur mog,pacotilleurs mog,Équipements et réparations,0,0,0,1,0,0,3,True
1012087,,,,0,0,0,1,0,0,3,False
1012088,Mogpep,Mogpep,,0,0,0,1,0,1,3,True
1012089,Mogeuge,Mogeuge,,0,0,0,1,0,1,3,False
1012090,Mognell,Mognell,,0,0,0,1,0,1,3,False
1012091,Mogson,Mogson,,0,0,0,1,0,1,3,False
1012092,Mogmum,Mogmum,,0,0,0,1,0,1,3,False
1012093,marchand gobelin,marchands gobelins,Équipements,0,0,0,1,0,0,3,True
1012094,bricoleur gobelin,bricoleurs gobelins,Réparations,0,0,0,1,0,0,3,True
1012095,Mog postier,Mogs postiers,,0,0,0,1,0,0,3,True
1012096,Cheepchix,Cheepchix,,0,0,0,1,0,1,3,True
1012097,Slowfix,Slowfix,,0,0,0,1,0,1,3,False
1012098,Clicklox,Clicklox,,0,0,0,1,1,1,3,False
1012099,Loudjox,Loudjox,,0,0,0,1,1,1,3,False
1012100,Woolnix,Woolnix,,0,0,0,1,0,1,3,False
1012101,Holepix,Holepix,,0,0,0,1,0,1,3,False
1012102,Halfsix,Halfsix,,0,0,0,1,0,1,3,False
1012103,archevêque Thordan VII,archevêque Thordan VII,,0,0,1,1,0,0,4,False
1012104,Lucia,Lucia,,0,0,0,1,1,1,4,False
1012105,Nidhogg,Nidhogg,,0,0,0,1,0,1,4,False
1012106,Nidhogg,Nidhogg,,0,0,0,1,0,1,4,False
1012107,Nidhogg,Nidhogg,,0,0,0,1,0,1,4,False
1012108,Hraesvelgr,Hraesvelgr,,0,0,0,1,0,1,4,False
1012109,Hraesvelgr,Hraesvelgr,,0,0,0,1,0,1,4,False
1012110,Estinien,Estinien,,0,0,1,1,0,1,4,False
1012111,Estinien,Estinien,,0,0,1,1,0,1,4,False
1012112,Igeyorhm,Igeyorhm,,0,0,1,1,1,1,4,False
1012113,,,,0,0,0,1,0,0,4,False
1012114,sire Vellguine,sire Vellguine,,0,0,0,1,0,1,4,False
1012115,sire Adelphel,sire Adelphel,,0,0,0,1,0,1,4,False
1012116,sire Paulecrain,sire Paulecrain,,0,0,0,1,0,1,4,False
1012117,sire Haumeric,sire Haumeric,,0,0,0,1,0,1,4,False
1012118,sire Hermenoist,sire Hermenoist,,0,0,0,1,0,1,4,False
1012119,sire Janlenoux,sire Janlenoux,,0,0,0,1,0,1,4,False
1012120,sire Ignassel,sire Ignassel,,0,0,0,1,0,1,4,False
1012121,sire Noudenet,sire Noudenet,,0,0,0,1,0,1,4,False
1012122,sire Guerrique,sire Guerrique,,0,0,0,1,0,1,4,False
1012123,Meriel,Meriel,,0,0,0,1,1,1,4,False
1012124,comte Edmont de Fortemps,comte Edmont de Fortemps,,0,0,0,1,0,0,4,False
1012125,Biggs,Biggs,,0,0,0,1,0,1,4,False
1012126,Slowfix,Slowfix,,0,0,0,1,0,1,4,False
1012127,Zephirin,Zephirin,,0,0,0,1,0,1,4,False
1012128,Nanamo Ul Namo,Nanamo Ul Namo,,0,0,0,1,1,1,4,False
1012129,,,,0,0,0,1,0,0,5,False
1012130,,,,0,0,0,1,0,0,5,False
1012131,,,,0,0,0,1,0,0,5,False
1012132,Drydox,Drydox,,0,0,0,1,1,1,3,False
1012133,Midnight Dew,Midnight Dew,,0,0,0,1,1,1,3,False
1012134,Notched Bone,Notched Bone,,0,0,0,1,0,1,3,False
1012135,quincaillier,quincailliers,Équipements et réparations,0,0,0,1,0,0,3,True
1012136,Dedean,Dedean,,0,0,0,1,0,1,3,False
1012137,Toro Roggo,Toro Roggo,,0,0,0,1,0,1,3,True
1012138,Matoya,Matoya,,0,0,0,1,1,1,3,False
1012139,balai agité,balai agité,,0,0,0,1,0,0,3,False
1012140,balai brillant,balai brillant,,0,0,0,1,0,0,3,False
1012141,Saro Roggo,Saro Roggo,,0,0,0,1,0,1,3,False
1012142,module de logistique,modules de logistique,Objets,0,0,0,1,0,0,3,True
1012143,sphère de maintien,sphères de maintien,Réparations,0,0,0,1,1,0,3,True
1012144,module de contrôle,modules de contrôle,,0,0,0,1,0,0,3,True
1012145,sphère d'en­traî­ne­ment,sphères d'entraînement,,0,0,0,1,1,0,3,False
1012146,sphère de nettoyage,sphères de nettoyage,,0,0,0,1,1,0,3,False
1012147,module de sécurité,modules de sécurité,,0,0,0,1,0,0,3,False
1012148,module de suppression,modules de suppression,,0,0,0,1,0,0,3,False
1012149,garde des Portes du Jugement,gardes des Portes du Jugement,,0,0,0,1,0,0,3,True
1012150,météorologue,météorologue,,0,0,0,1,1,0,3,True
1012151,météorologue,météorologue,,0,0,0,1,1,0,3,True
1012152,météorologue,météorologue,,0,0,0,1,1,0,3,True
1012153,Notrelchamps,Notrelchamps,Guide,0,0,0,1,0,1,3,True
1012154,,,,0,0,0,1,0,0,5,False
1012155,Gondelimbaud,Gondelimbaud,,0,0,0,1,0,1,3,False
1012156,Gaucelmard,Gaucelmard,,0,0,0,1,0,1,3,False
1012157,Quomonrentin,Quomonrentin,,0,0,0,1,0,1,3,False
1012158,Yolaine,Yolaine,Échange d'insignes de chasse,0,0,0,1,1,1,3,True
1012159,,,,0,0,0,1,0,0,3,False
1012160,Emond,Emond,,0,0,1,1,0,1,3,False
1012161,Morgayne,Morgayne,,0,0,0,1,1,1,3,False
1012162,Vaincannet,Vaincannet,,0,0,0,1,0,1,3,False
1012163,Handeloup,Handeloup,,0,0,1,1,0,1,3,False
1012164,Tescelingeon,Tescelingeon,,0,0,0,1,0,1,3,False
1012165,Dorelle,Dorelle,,0,0,0,1,1,1,3,False
1012166,Firmalbert,Firmalbert,,0,0,0,1,0,1,3,False
1012167,Goldin,Goldin,,0,0,0,1,0,1,3,False
1012168,Maelie,Maelie,,0,0,0,1,1,1,3,False
1012169,Gerraldieux,Gerraldieux,,0,0,0,1,0,1,3,False
1012170,Brictt,Brictt,,0,0,0,1,0,1,3,False
1012171,Alyne,Alyne,Équipements,0,0,1,1,1,1,3,True
1012172,Aelmer,Aelmer,Équipements,0,0,1,1,0,1,3,True
1012173,,,,0,0,0,1,0,0,5,False
1012174,Gerivien,Gerivien,,0,0,0,1,0,1,3,False
1012175,Bohemondas,Bohemondas,,0,0,0,1,0,1,3,False
1012176,Cevilia,Cevilia,,0,0,0,1,1,1,3,False
1012177,Arnoulain,Arnoulain,,0,0,1,1,0,1,3,False
1012178,Ermiance,Ermiance,,0,0,1,1,1,1,3,False
1012179,Alderan,Alderan,Spécialisation artisanale,0,0,1,1,0,1,3,True
1012180,Elaisse,Elaisse,,0,0,1,1,1,1,3,True
1012181,Mathye,Mathye,,0,0,0,1,0,1,3,False
1012182,Raubahn,Raubahn,,0,0,0,1,0,1,3,False
1012183,Tataru,Tataru,,0,0,0,1,1,1,3,False
1012184,Tataru,Tataru,,0,0,0,1,1,1,3,False
1012185,Tataru,Tataru,,0,0,0,1,1,1,3,False
1012186,,,,0,0,0,0,0,0,0,False
1012187,Tataru,Tataru,,0,0,0,1,1,1,3,False
1012188,,,,0,0,0,0,0,0,0,False
1012189,Tataru,Tataru,,0,0,0,1,1,1,4,False
1012190,Vidofnir,Vidofnir,,0,0,0,1,1,1,4,False
1012191,,,,0,0,0,1,0,0,4,False
1012192,Alphinaud,Alphinaud,,0,0,1,1,0,1,3,False
1012193,Higiri,Higiri,,0,0,0,1,1,1,3,False
1012194,Doware,Doware,,0,0,0,1,0,1,3,False
1012195,Cid,Cid,,0,0,0,1,0,1,3,False
1012196,,,,0,0,0,0,0,0,0,False
1012197,Yugiri,Yugiri,,0,0,0,1,1,1,3,False
1012198,,,,0,0,0,0,0,0,0,False
1012199,,,,0,0,0,0,0,0,0,False
1012200,,,,0,0,0,0,0,0,0,False
1012201,,,,0,0,0,0,0,0,0,False
1012202,Estinien,Estinien,,0,0,1,1,0,1,2,False
1012203,Estinien,Estinien,,0,0,1,1,0,1,2,False
1012204,Zephirin,Zephirin,,0,0,0,1,0,1,3,False
1012205,archevêque Thordan VII,archevêque Thordan VII,,0,0,1,1,0,0,3,False
1012206,Charibert,Charibert,,0,0,0,1,0,1,2,False
1012207,Tataru,Tataru,,0,0,0,1,1,1,3,False
1012208,Frandegoire,Frandegoire,,0,0,0,1,0,1,3,False
1012209,Aileve,Aileve,,0,0,1,1,1,1,3,False
1012210,,,,0,0,0,1,0,0,5,False
1012211,Segaulyon,Segaulyon,,0,0,0,1,0,1,3,False
1012212,écuyer templier,écuyers templiers,,0,0,1,1,0,0,3,False
1012213,Outreguerlain,Outreguerlain,,0,0,1,1,0,1,3,False
1012214,Nelinnie,Nelinnie,,0,0,0,1,1,1,3,False
1012215,Willmott,Willmott,,0,0,0,1,1,1,3,False
1012216,Timinne,Timinne,,0,0,0,1,1,1,3,False
1012217,Torsefers,Torsefers,,0,0,0,1,0,1,3,False
1012218,Alissie,Alissie,,0,0,1,1,1,1,3,False
1012219,,,,0,0,0,1,0,0,5,False
1012220,Cliaux,Cliaux,,0,0,0,1,1,1,3,False
1012221,Heurriette,Heurriette,,0,0,1,1,1,1,3,False
1012222,Jannequinard,Jannequinard,,0,0,0,1,0,1,3,False
1012223,Mugueniel,Mugueniel,,0,0,0,1,0,1,3,False
1012224,Fleuraie,Fleuraie,,0,0,0,1,1,1,3,False
1012225,Ardolain,Ardolain,Échange d'insignes de chasse,0,0,1,1,0,1,3,True
1012226,Eustacia,Eustacia,,0,0,1,1,1,1,3,True
1012227,Sabina,Sabina,Équipements de raid,0,0,0,1,1,1,3,True
1012228,Hismena,Hismena,Échange de mémoquartz,0,0,0,1,1,1,3,True
1012229,négociante en articles rares,négociantes en articles rares,,0,0,0,1,1,0,3,True
1012230,Tobana,Tobana,,0,0,0,1,1,1,3,True
1012231,,,,0,0,0,1,0,0,5,False
1012232,,,,0,0,0,1,0,0,5,False
1012233,,,,0,0,0,1,0,0,5,False
1012234,,,,0,0,0,1,0,0,5,False
1012235,,,,0,0,0,1,0,0,5,False
1012236,,,,0,0,0,1,0,0,5,False
1012237,,,,0,0,0,1,0,0,5,False
1012238,,,,0,0,0,1,0,0,5,False
1012239,,,,0,0,0,1,0,0,5,False
1012240,,,,0,0,0,1,0,0,5,False
1012241,,,,0,0,0,1,0,0,5,False
1012242,,,,0,0,0,1,0,0,5,False
1012243,,,,0,0,0,1,0,0,5,False
1012244,,,,0,0,0,1,0,0,5,False
1012245,,,,0,0,0,1,0,0,5,False
1012246,,,,0,0,0,1,0,0,5,False
1012247,,,,0,0,0,1,0,0,5,False
1012248,,,,0,0,0,1,0,0,5,False
1012249,,,,0,0,0,1,0,0,5,False
1012250,,,,0,0,0,1,0,0,5,False
1012251,Hilda,Hilda,,0,0,0,1,1,1,3,False
1012252,Symme,Symme,,0,0,0,1,0,1,3,False
1012253,Eudestand,Eudestand,,0,0,1,1,0,1,3,False
1012254,,,,0,0,0,1,0,0,5,False
1012255,,,,0,0,0,1,0,0,5,False
1012256,Aytienne,Aytienne,,0,0,1,1,0,1,3,True
1012257,,,,0,0,0,1,0,0,5,False
1012258,,,,0,0,0,1,0,0,5,False
1012259,,,,0,0,0,1,0,0,5,False
1012260,,,,0,0,0,1,0,0,5,False
1012261,col­lec­tion­neuse d'ambre rare,collectionneuses d'ambre rare,Équipements et autres,0,0,0,1,1,0,3,True
1012262,Theomocent,Theomocent,,0,0,0,1,0,1,3,False
1012263,Leigh,Leigh,,0,0,0,1,0,1,3,False
1012264,Janchette,Janchette,,0,0,0,1,1,1,3,False
1012265,Archombadin,Archombadin,,0,0,1,1,0,1,3,False
1012266,Bruvagnon,Bruvagnon,,0,0,0,1,0,1,3,True
1012267,,,,0,0,0,1,0,0,5,False
1012268,,,,0,0,0,1,0,0,5,False
1012269,,,,0,0,0,1,0,0,5,False
1012270,,,,0,0,0,1,0,0,5,False
1012271,,,,0,0,0,1,0,0,5,False
1012272,,,,0,0,0,1,0,0,5,False
1012273,,,,0,0,0,1,0,0,5,False
1012274,,,,0,0,0,1,0,0,5,False
1012275,,,,0,0,0,1,0,0,5,False
1012276,,,,0,0,0,1,0,0,5,False
1012277,,,,0,0,0,1,0,0,5,False
1012278,,,,0,0,0,1,0,0,5,False
1012279,,,,0,0,0,1,0,0,5,False
1012280,Emont,Emont,,0,0,1,1,0,1,3,False
1012281,Chilpareux,Chilpareux,,0,0,0,1,0,1,3,False
1012282,Gloutonne,Gloutonnes,,0,0,0,1,1,1,3,False
1012283,Pierriquet,Pierriquet,,0,0,0,1,0,1,3,False
1012284,Mogret,Mogret,,0,0,0,1,0,1,3,False
1012285,Mogsy,Mogsy,,0,0,0,1,0,1,3,False
1012286,Mogoon,Mogoon,,0,0,0,1,0,1,3,False
1012287,Tapklix,Tapklix,,0,0,0,1,0,1,3,False
1012288,Mogmont,Mogmont,,0,0,0,1,0,1,3,False
1012289,module d'étude,modules d'étude,,0,0,0,1,0,0,3,False
1012290,sphère de conservation,sphères de conservation,,0,0,0,1,1,0,3,False
1012291,sphère de chasse,sphères de chasse,,0,0,0,1,1,0,3,False
1012292,module d'élimination,modules d'élimination,,0,0,0,1,0,0,3,False
1012293,module de transport,modules de transport,,0,0,0,1,0,0,3,False
1012294,module d'inspection,modules d'inspection,,0,0,0,1,0,0,3,False
1012295,sphère de production,sphères de production,,0,0,0,1,1,0,3,False
1012296,module de contrainte,modules de contrainte,,0,0,0,1,0,0,3,False
1012297,module de gestion,modules de gestion,,0,0,0,1,0,0,3,False
1012298,module d'amélioration,modules d'amélioration,,0,0,0,1,0,0,3,False
1012299,Geimlona,Geimlona,,0,0,0,1,1,1,3,True
1012300,experte en objets collectionnables,expertes en objets collectionnables,,0,0,1,1,1,0,3,True
1012301,comptable des assignats,comptables des assignats,,0,0,0,1,1,0,3,True
1012302,palefrenière,palefrenières,,0,0,0,0,1,0,3,True
1012303,palefrenier,palefreniers,,0,0,0,1,0,0,3,True
1012304,palefrenier,palefreniers,,0,0,0,1,0,0,3,True
1012305,,,,0,0,0,1,0,0,5,False
1012306,,,,0,0,0,1,0,0,5,False
1012307,,,,0,0,0,1,0,0,5,False
1012308,Haurchefant,Haurchefant,,0,0,1,1,0,1,3,False
1012309,garde des Portes du Jugement,gardes des Portes du Jugement,,0,0,0,1,0,0,3,False
1012310,serviteur des Fortemps,serviteurs des Fortemps,,0,0,0,1,0,0,3,False
1012311,Alphinaud,Alphinaud,,0,0,1,1,0,1,3,False
1012312,Tataru,Tataru,,0,0,0,1,1,1,3,False
1012313,Haurchefant,Haurchefant,,0,0,1,1,0,1,3,False
1012314,Alphinaud,Alphinaud,,0,0,1,1,0,1,3,False
1012315,Tataru,Tataru,,0,0,0,1,1,1,3,False
1012316,serviteur des Fortemps,serviteurs des Fortemps,,0,0,0,1,0,0,3,False
1012317,serviteur des Fortemps,serviteurs des Fortemps,,0,0,0,1,0,0,3,False
1012318,Alphinaud,Alphinaud,,0,0,1,1,0,1,3,False
1012319,Tataru,Tataru,,0,0,0,1,1,1,3,False
1012320,serviteur des Fortemps,serviteurs des Fortemps,,0,0,0,1,0,0,3,False
1012321,Alphinaud,Alphinaud,,0,0,1,1,0,1,3,False
1012322,Tataru,Tataru,,0,0,0,1,1,1,3,False
1012323,serviteur des Fortemps,serviteurs des Fortemps,,0,0,0,1,0,0,3,False
1012324,Alphinaud,Alphinaud,,0,0,1,1,0,1,3,False
1012325,Tataru,Tataru,,0,0,0,1,1,1,3,False
1012326,Tataru,Tataru,,0,0,0,1,1,1,3,False
1012327,Honoroit,Honoroit,,0,0,1,1,0,1,3,False
1012328,Artoirel,Artoirel,,0,0,1,1,0,1,3,False
1012329,Emmanellain,Emmanellain,,0,0,1,1,0,1,3,False
1012330,,,,0,0,0,1,0,0,5,False
1012331,Roderic,Roderic,Palefrenier,0,0,0,1,0,1,3,True
1012332,Artoirel,Artoirel,,0,0,1,1,0,1,3,False
1012333,Artoirel,Artoirel,,0,0,1,1,0,1,3,False
1012334,Artoirel,Artoirel,,0,0,1,1,0,1,3,False
1012335,Alphinaud,Alphinaud,,0,0,1,1,0,1,3,False
1012336,Tataru,Tataru,,0,0,0,1,1,1,3,False
1012337,serviteur des Fortemps,serviteurs des Fortemps,,0,0,0,1,0,0,3,True
1012338,Artoirel,Artoirel,,0,0,1,1,0,1,3,False
1012339,Artoirel,Artoirel,,0,0,1,1,0,1,3,False
1012340,chevalier blessé,chevaliers blessés,,0,0,0,1,0,0,3,False
1012341,Ocher Boulder,Ocher Boulder,,0,0,1,1,0,1,3,False
1012342,V'mah Tia,V'mah Tia,,0,0,0,1,0,1,3,False
1012343,Aenor,Aenor,,0,0,1,1,1,1,3,False
1012344,Artoirel,Artoirel,,0,0,1,1,0,1,3,False
1012345,chevalier des Durendaire,chevaliers des Durendaire,,0,0,0,1,0,0,3,False
1012346,,,,0,0,0,1,0,0,5,False
1012347,,,,0,0,0,1,0,0,5,False
1012348,Artoirel,Artoirel,,0,0,1,1,0,1,3,False
1012349,Emmanellain,Emmanellain,,0,0,1,1,0,1,3,False
1012350,Honoroit,Honoroit,,0,0,1,1,0,1,3,False
1012351,Emmanellain,Emmanellain,,0,0,1,1,0,1,3,False
1012352,Honoroit,Honoroit,,0,0,1,1,0,1,3,False
1012353,agent des aéronefs,agents des aéronefs,,0,0,1,1,0,0,3,True
1012354,Emmanellain,Emmanellain,,0,0,1,1,0,1,3,False
1012355,Honoroit,Honoroit,,0,0,1,1,0,1,3,False
1012356,Emmanellain,Emmanellain,,0,0,1,1,0,1,3,False
1012357,Honoroit,Honoroit,,0,0,1,1,0,1,3,False
1012358,Artoirel,Artoirel,,0,0,1,1,0,1,3,False
1012359,chevalier des Haillenarte,chevaliers des Haillenarte,,0,0,0,1,0,0,3,False
1012360,chevalier des Haillenarte,chevaliers des Haillenarte,,0,0,0,1,0,0,3,False
1012361,,,,0,0,0,1,0,0,5,False
1012362,,,,0,0,0,1,0,0,5,False
1012363,Emmanellain,Emmanellain,,0,0,1,1,0,1,3,False
1012364,Honoroit,Honoroit,,0,0,1,1,0,1,3,False
1012365,Emmanellain,Emmanellain,,0,0,1,1,0,1,3,False
1012366,Honoroit,Honoroit,,0,0,1,1,0,1,3,False
1012367,Cid,Cid,,0,0,0,1,0,1,3,False
1012368,Emmanellain,Emmanellain,,0,0,1,1,0,1,3,False
1012369,Haurchefant,Haurchefant,,0,0,1,1,0,1,3,False
1012370,,,,0,0,0,1,0,0,5,False
1012371,Honoroit,Honoroit,,0,0,1,1,0,1,3,False
1012372,Alianne,Alianne,,0,0,1,1,1,1,3,False
1012373,Ephemie,Ephemie,,0,0,1,1,1,1,3,False
1012374,Aergmhus,Aergmhus,,0,0,1,1,0,1,3,False
1012375,Haurchefant,Haurchefant,,0,0,1,1,0,1,3,False
1012376,,,,0,0,0,1,0,0,5,False
1012377,majordome des Fortemps,majordomes des Fortemps,,0,0,0,1,0,0,3,True
1012378,comte Edmont de Fortemps,comte Edmont de Fortemps,,0,0,0,1,0,0,3,False
1012379,Haurchefant,Haurchefant,,0,0,1,1,0,1,3,False
1012380,Aymeric,Aymeric,,0,0,1,1,0,1,3,False
1012381,Haurchefant,Haurchefant,,0,0,1,1,0,1,3,False
1012382,,,,0,0,0,1,0,0,5,False
1012383,Artoirel,Artoirel,,0,0,1,1,0,1,3,False
1012384,Emmanellain,Emmanellain,,0,0,1,1,0,1,3,False
1012385,Honoroit,Honoroit,,0,0,1,1,0,1,3,False
1012386,prêtre du Saint-Siège,prêtres du Saint-Siège,,0,0,0,1,0,0,3,False
1012387,Alphinaud,Alphinaud,,0,0,1,1,0,1,3,False
1012388,Tataru,Tataru,,0,0,0,1,1,1,3,False
1012389,Pipin,Pipin,,0,0,0,1,0,1,3,False
1012390,Urianger,Urianger,,0,0,1,1,0,1,3,False
1012391,Urianger,Urianger,,0,0,1,1,0,1,3,False
1012392,Alphinaud,Alphinaud,,0,0,1,1,0,1,3,False
1012393,Tataru,Tataru,,0,0,0,1,1,1,3,False
1012394,Alphinaud,Alphinaud,,0,0,1,1,0,1,3,False
1012395,Alphinaud,Alphinaud,,0,0,1,1,0,1,3,False
1012396,Tataru,Tataru,,0,0,0,1,1,1,3,False
1012397,comte Edmont de Fortemps,comte Edmont de Fortemps,,0,0,0,1,0,0,3,False
1012398,Tataru,Tataru,,0,0,0,1,1,1,3,False
1012399,Alphinaud,Alphinaud,,0,0,1,1,0,1,3,False
1012400,Y'shtola,Y'shtola,,0,0,0,1,1,1,3,False
1012401,Alphinaud,Alphinaud,,0,0,1,1,0,1,3,False
1012402,Y'shtola,Y'shtola,,0,0,0,1,1,1,3,False
