#,Stats,Description,Icon,RequiredForQuest,PreviousQuest,Location,Number,LocationKey,TargetsEnemy,TargetsSelfOrAlly,CauseSlow,CausePetrify,CauseParalysis,CauseInterrupt,CauseBlind,CauseStun,CauseSleep,CauseBind,CauseHeavy,CauseDeath
81,"**Type : **Physique / Perforant
**Élément : **Aucun
**Rang : **★
","Technique de pêche tra­di­tion­nel­le des Namazu.
Donne trois coups de harpon si rapides qu'on peut dif­fi­ci­le­ment les distinguer à l'œil nu. Certains Namazu se servent également de cette technique pour se défendre.",72282,0,0,2410,81,1,True,False,False,False,False,False,False,False,False,False,False,False
82,"**Type : **Magique
**Élément : **Foudre
**Rang : **★★
","Attaque électrique propre aux Namazu.
Les plus paresseux l'utilisent pour chasser leurs proies tout en restant confortablement allongés au fond des rivières. L'électricité a également l'avantage de favoriser leur circulation sanguine et de fortifier leurs muscles.",72283,69527,69526,2410,82,1,True,True,False,False,False,False,False,False,False,False,False,False
83,"**Type : **Magique
**Élément : **Aucun
**Rang : **★★★
","Sort s'inspirant d'une technique de Dôjun Maru.
Matérialise magiquement des tatamis sous l'adversaire puis les retourne violemment. À haut niveau, il est même possible de leur donner l'odeur du jonc épars pour plus de réalisme.",72284,0,0,262,83,4,True,False,False,False,False,False,False,True,False,False,False,False
84,"**Type : **Magique
**Élément : **Glace
**Rang : **★★★★
","Mécanisme de défense des dragons des brumes.
Refroidit l'air autour de soi pour geler quiconque oserait s'approcher un peu trop. Le lanceur se protège lui-même du gel en s'entourant d'une fine membrane d'air chaud.",72285,0,0,585,84,4,True,True,False,True,False,False,False,False,False,False,False,False
85,"**Type : **Magique
**Élément : **Aucun
**Rang : **★★
","Technique spéciale de Lakshmi.
Un hymne à l'amour véritable. Entonné par une âme puissamment éprise, il devient une onde guérisseuse ; sinon, il provoque une déflagration mortelle. La preuve que l'amour peut être à double tranchant.",72286,0,0,263,85,4,True,True,False,False,False,False,False,False,False,False,False,False
86,"**Type : **Magique
**Élément : **Aucun
**Rang : **★★
","Lumière purificatrice émise par le train fantôme.
Purge les âmes des spectres et autres entités corrompues qui hantent ce bas monde. À Garlemald, où les premières locomotives magitek ont vu le jour, une légende urbaine parle d'un train qui transporterait les morts...",72287,0,0,286,86,4,True,False,False,False,False,False,False,False,False,False,False,False
87,"**Type : **Magique
**Élément : **Terre
**Rang : **★
","La technique maîtresse de Tokkapchi.
Manipule l'éther de terre pour créer des monceaux de boue, puis les jette sur son adversaire, lui infligeant une douleur à la fois physique et psy­cho­lo­gi­que (surtout s'il est habillé en blanc).",72288,0,0,584,87,4,True,False,False,False,False,False,False,False,False,False,False,False
88,"**Type : **Magique
**Élément : **Aucun
**Rang : **★★★
","Sort utilisé par des statues gardiennes du nouveau continent.
Génère grâce à la magie un composé aux vertus de panacée, et l'absorbe im­mé­dia­te­ment pour décupler son propre pouvoir curateur. Plus efficace si le lanceur est versé dans l'art de soigner.",72289,0,0,0,88,2,False,True,False,False,False,False,False,False,False,False,False,False
89,"**Type : **Magique
**Élément : **Eau
**Rang : **★★★★
","Technique spéciale de Genbu.
Manipule l'éther d'eau pour créer une barrière magique qui absorbe l'énergie des coups ennemis. La force accumulée pourra ensuite être relâchée en une contre-attaque dévastatrice.",72290,0,0,284,89,4,True,True,False,False,False,False,False,False,False,False,False,False
90,"**Type : **Magique
**Élément : **Aucun
**Rang : **★★
","Sort reproduisant une technique d'Ivon le Coeurl.
Concentre l'énergie éthérée dans la paume des mains, et la relâche en un puissant tir. Ivon a élaboré cette technique durant son en­traî­ne­ment dans les montagnes, en s'inspirant des coeurls et de leurs électrochocs.",72291,0,0,236,90,4,True,False,False,False,False,False,False,False,False,False,False,False
91,"**Type : **Magique
**Élément : **Aucun
**Rang : **★★
","Sort utilisé par certains coeurls.
Décuple les capacités physiques dans les situations où l'instinct de survie est mis à rude épreuve, par exemple, lorsqu'un individu est l'unique rescapé de son groupe, ou qu'il se frotte à un danger a priori trop grand pour être affronté seul.",72292,69526,69525,34,91,1,False,True,False,False,False,False,False,False,False,False,False,False
92,"**Type : **Magique
**Élément : **Aucun
**Rang : **★
","Sort reproduisant l'attaque spéciale des kongamato.
Comme le feraient les kongamato avec leurs ailes, le lanceur fait vibrer une partie de son corps à très haute vitesse pour générer des ultrasons, si puissants qu'ils fracturent instantanément tout ennemi gelé ou pétrifié.",72293,69528,69527,2407,92,1,True,False,False,False,False,False,False,False,False,False,False,True
93,"**Type : **Magique
**Élément : **Glace
**Rang : **★★
","Sort utilisé par Alte Roite.
Piège la cible dans un tourbillon glacé. Le nom de ce sort pourrait être vu comme un euphémisme, les gelures qu'il inflige s'avérant tout aussi graves que des brûlures au dernier degré.",72294,0,0,252,93,4,True,False,False,False,False,False,False,False,False,False,False,False
94,"**Type : **Magique
**Élément : **Feu
**Rang : **★★★★
","Sort s'inspirant d'une arme chimique d'Oméga.
Génère un composé chimique nocif, contenu dans une sorte d'obus qui explose à l'impact. En théorie inodore, cette substance acquiert un parfum proche de celui de la moutarde si des impuretés s'y incorporent.",72295,0,0,589,94,4,True,False,False,False,False,False,False,False,False,False,False,False
95,"**Type : **Magique
**Élément : **Aucun
**Rang : **★★★
","Sort utilisé par des dragons du nouveau continent.
Crée une membrane éthérée qui atténue les impacts externes et renforce ainsi la défense. On ignore si les créatures possédant cette aptitude sont à proprement parler des dragons, ou s'il s'agit de simples reptiles.",72296,0,0,0,95,2,False,True,False,False,False,False,False,False,False,False,False,False
96,"**Type : **Magique
**Élément : **Aucun
**Rang : **★
","Sort utilisé par les dhruvas.
Manipule l'éther environnemental pour tirer des traits d'énergie qui infligent une multitude de microlacérations à l'adversaire. Provoque une douleur insidieuse, et ex­trê­me­ment aiguë à terme.",72297,69529,69528,2408,96,1,True,False,False,False,False,False,False,False,False,False,False,False
97,"**Type : **Magique
**Élément : **Eau
**Rang : **★★★★
","Sort spécial de Kelpie.
Crée des courants d'eau concentriques qui attirent les ennemis vers le lanceur. Des oiseaux se retrouvent parfois pris au piège, donnant à voir un spectacle pour le moins insolite.",72298,0,0,279,97,4,True,False,False,False,False,False,False,False,False,False,False,False
98,"**Type : **Magique
**Élément : **Eau
**Rang : **★★
","Sort de géomancie utilisé par Sai Tai Sui.
Manipule l'éther à la surface du sol pour créer un cours d'eau éphémère qui emporte les ennemis... ainsi que les alliés lorsque le lanceur est négligent. Malédiction !",72299,0,0,536,98,4,True,True,False,False,False,False,False,False,False,False,False,False
99,"**Type : **Magique
**Élément : **Aucun
**Rang : **★
","Technique spéciale des chocobos coursiers, aussi appelés “chocobos rouges”.
Agglomère le sable et la poussière environnante en un immense rocher, l'embrase et le fait choir sur l'ennemi. Les chocobos rouges sont craints dans le monde entier en raison de cette technique.",72300,0,0,2000,99,1,True,False,False,False,False,False,False,False,False,False,False,False
100,"**Type : **Magique
**Élément : **Aucun
**Rang : **★★★
","Sort utilisé par les démons du nouveau continent.
Tire huit projectiles magiques. Il existe deux autres sorts whalaqee qui partagent le même nom. Le premier réduit drastiquement l'énergie vitale, le second convertit cette dernière en énergie magique, et vice versa.",72301,0,0,0,100,2,True,False,False,False,False,False,False,False,False,False,False,False
101,"**Type : **Physique / Contondant
**Élément : **Aucun
**Rang : **★★★★
","Sort reproduisant l'attaque spéciale d'Oméga.
Matérialise un énorme poing de fer autopropulsé. L'arme autonome a mis au point cette technique à partir des données de combats prélevées dans la fissure interdimensionnelle – son laboratoire en quelque sorte.",72302,0,0,589,101,4,True,False,False,False,False,False,False,True,False,False,False,False
102,"**Type : **Physique / Contondant
**Élément : **Aucun
**Rang : **★★★★★
","Technique spéciale de Qitian Dasheng.
Matérialise l'arme emblématique du Zuijû, à savoir son bâton magique extensible. Ainsi équipé, le lanceur tourne sur lui-même à une vitesse telle qu'il génère un violent tourbillon.",72303,0,0,536,102,4,True,False,False,False,False,False,False,False,False,False,False,False
103,"**Type : **Physique / Contondant
**Élément : **Aucun
**Rang : **★★★★★
","Technique spéciale de Suzaku.
Donne une série de coups de pied si rapides qu'ils se confondent à l'œil nu. Le nom oriental de cette technique fait référence à une “loge lunaire” utilisée en divination. Celle-ci porterait chance partout, sauf en amour.",72304,0,0,596,103,4,True,False,False,False,False,False,False,False,False,False,False,False
104,"**Type : **Magique
**Élément : **Aucun
**Rang : **★★★★★
","Technique spéciale de Tsukuyomi.
Matérialise la haine sous forme de lis qui tournent et explosent. À l'image de certaines fleurs qui n'éclosent qu'une fois par an, l'invocatrice de Tsukuyomi était vouée à s'éteindre juste après avoir atteint la plénitude.",72305,0,0,537,104,4,True,False,False,False,False,False,False,False,False,False,False,False
105,"**Type : **Physique / Contondant
**Élément : **Aucun
**Rang : **★
","Technique spéciale des hobgobelins.
Une attaque primitive qui roue l'adversaire sous une pluie de coups de poing, dont la puissance est renforcée par la magie. Il faut un certain courage pour l'utiliser directement face à l'ennemi, mais faire ainsi augmenterait encore son potentiel destructeur.",72306,70310,70309,2954,105,1,True,False,False,False,False,False,False,False,False,False,False,False
106,"**Type : **Physique / Contondant
**Élément : **Aucun
**Rang : **★★
","Technique spéciale des grands tatous.
Ce sort reproduit magiquement leur façon de faire tournoyer le rocher qu'ils tiennent dans leur queue et qui, à pleine vitesse, permet de repousser tous les ennemis à proximité.",72307,0,0,656,106,4,True,True,False,False,False,False,False,False,False,False,False,False
107,"**Type : **Magique
**Élément : **Aucun
**Rang : **★
","Sort reproduisant la faculté de protection de certaines espèces de tatous.
Génère un flux magique qui fait office de carapace d'une solidité à toute épreuve. Les assaillants qui ont le malheur de frapper le lanceur subissent ainsi le contrecoup de leur attaque.",72308,70311,70310,2955,107,1,False,True,False,False,False,False,False,False,False,False,False,False
108,"**Type : **Magique
**Élément : **Aucun
**Rang : **★
","Sort inspiré de la faculté d'hydratation de certains tatous.
Condense les particules d'eau contenues dans l'air environnant avant d'imbiber le corps avec, permettant ainsi de soigner partiellement les blessures. Très pratique pour survivre les jours de canicule.",72309,70312,70311,2955,108,1,False,True,False,False,False,False,False,False,False,False,False,False
109,"**Type : **Magique
**Élément : **Aucun
**Rang : **★★★
","Sort utilisé par les crustacés géants du nouveau continent.
Projette un souffle formé d'un amalgame d'éthers de différents types. Lorsque la victime ingère cette haleine empoisonnée, son équilibre éthéré se détériore, la rongeant de l'intérieur.",72310,0,0,0,109,2,True,False,False,False,False,False,False,False,False,False,False,False
110,"**Type : **Physique / Contondant
**Élément : **Aucun
**Rang : **★★★★
","Technique ultime du berserker spectral.
Laisse exploser la rage contenue à l'intérieur du corps et génère une onde de choc destructrice. Mais un tel déferlement de puissance a un coût, et le prix à payer pour le lanceur est élevé.",72311,0,0,737,110,4,True,False,False,False,False,False,False,False,False,False,False,False
111,"**Type : **Magique
**Élément : **Terre
**Rang : **★★
","Technique spéciale des tadboues.
Génère une grande boule de gadoue éthéréenne et la projette sur l'ennemi. Au-delà du choc de l'attaque, ce sont surtout les traces de boue tenaces qu'elle engendre qui blessent la victime, autant sur le plan physique que dans son estime.",72312,0,0,746,111,4,True,False,False,False,False,False,False,False,False,False,False,False
112,"**Type : **Physique / Contondant
**Élément : **Aucun
**Rang : **★★★
","Technique de l'ermite du palais.
Matérialise un balai magique qui décrasse les impuretés en un tour de main. S'il est utilisé pour nettoyer les traces de boue, le sentiment de sa­tis­fac­tion et de propreté est tel que le lanceur ressent une vague de bien-être qui apaise autant le corps que l'esprit.",72313,0,0,692,112,4,True,True,False,False,False,False,False,False,False,False,False,False
113,"**Type : **Physique / Tranchant
**Élément : **Aucun
**Rang : **★★★★
","Sort inspiré d'une technique de l'Arme Rubis.
Fauche les ennemis avec deux grands coups de griffe. Si l'attaque qui a servi de base est normalement alimentée par un générateur interne, sa version magique utilise l'éther pour la reproduire aussi fidèlement que possible.",72314,0,0,717,113,4,True,False,False,False,False,False,False,False,False,False,False,False
114,"**Type : **Magique
**Élément : **Aucun
**Rang : **★★★★
","Rune préférée de Titania.
Libère une grande onde éthéréenne dont le principe est calqué sur le mot “rune” qui, en langue féérique, fonctionne comme un maléfice. Via un effet de résonance pour le moins singulier, les victimes voient leur énergie magique aspirée au profit du lanceur.",72315,0,0,657,114,4,True,True,False,False,False,False,False,False,False,False,False,False
115,"**Type : **Magique
**Élément : **Aucun
**Rang : **★★★★
","Technique spéciale de Primo-Éden.
Permute les espaces dimensionnels à proximité, générant une violente éruption d'éther. Le potentiel de destruction est tel que le lanceur doit se protéger au préalable derrière une barrière, rendant le délai d'incantation du sort par­ti­cu­liè­rement long.",72316,0,0,653,115,4,True,False,False,False,False,False,False,False,False,False,False,True
116,"**Type : **Magique
**Élément : **Aucun
**Rang : **★★★
","Technique spéciale de l'obscénité pardonnée.
Frappe à l'aide d'un fouet formé d'éther de lumière. Si, à l'origine, cette attaque pouvait transformer ses victimes en purgateurs, son imitation sous forme de magie bleue ne dispose heureusement pas d'un tel effet.",72317,0,0,659,116,4,True,False,False,False,False,False,False,False,False,False,False,False
117,"**Type : **Magique
**Élément : **Aucun
**Rang : **★★★
","Technique spéciale de Sephirot.
Là où l'attaque d'origine enveloppait ses victimes dans un champ de force maléfique, ce sort offre quant à lui un effet de protection, à un défaut près : seule une barrière physique ou magique peut être générée, mais pas les deux à la fois.",72318,0,0,0,117,2,False,True,False,False,False,False,False,False,False,False,False,False
118,"**Type : **Physique / Perforant
**Élément : **Aucun
**Rang : **★★★
","Technique spéciale d'Innocence.
Matérialise plusieurs épées de lumière, qui fondent ensuite sur l'ennemi. Selon une théorie, don Vauthry se serait servi de cette technique pour abattre des purgateurs et les transformer en méol. Il aurait atteint sa forme d'Immaculé à force d'y avoir recours.",72319,0,0,666,118,4,True,False,False,False,False,False,False,False,False,False,False,False
119,"**Type : **Magique
**Élément : **Aucun
**Rang : **★★★
","Technique spéciale de la Promesse d'Éden.
Ce sort fonctionne sur le même principe que Regard blême, à savoir l'utilisation des globes oculaires comme cercles magiques. Il en diffère néanmoins par la puissante explosion générée à l'impact, et par le dessèchement des yeux qui survient après coup...",72320,0,0,758,119,4,True,False,False,False,False,False,False,False,False,False,False,False
120,"**Type : **Magique
**Élément : **Aucun
**Rang : **★★
","Technique spéciale d'Aenc Thon l'envoûtant.
Provoque une véritable pluie de cannes en sucre qui choit sur l'ennemi. Attention, cette douche sucrée mais douloureuse cache parfois d'autres sucreries.",72321,0,0,649,120,4,True,True,False,False,False,False,False,False,False,False,False,False
121,"**Type : **Magique
**Élément : **Feu
**Rang : **★★★
","Technique ultime de Lugus.
Projette des flammes qui s'accrochent et brûlent la victime tant qu'elle n'est pas entièrement consumée. Pour éviter tout risque de provoquer des incendies, la guilde des mages bleus a restreint la puissance du sort à l'équivalent d'un feu de cuisine.",72322,0,0,692,121,4,True,False,False,False,False,False,False,False,False,False,False,False
122,"**Type : **Magique
**Élément : **Eau
**Rang : **★★★★★
","Technique ultime des nixes.
Génère un grand tourbillon d'eau qui explose ensuite dans un grand fracas. Les nixes ayant été créées comme partenaires de jeu des tout petits, ce sort aurait servi lors de batailles d'eau. Si c'est vrai, ces enfants ont dû en ressortir trempés et traumatisés...",72323,0,0,746,122,4,True,False,False,False,False,False,False,False,False,False,False,False
123,"**Type : **Magique
**Élément : **Aucun
**Rang : **★★★★★
","Technique spéciale du Mégatherion.
Comme le suggère son nom, ce sort tire sa puissance d'un véritable souhait d'annihilation. Porté à son paroxysme, ce vœu destructeur pourrait permettre de prolonger l'effet du sort jusqu'à l'infini... ou presque.",72324,0,0,652,123,4,True,False,False,False,False,False,False,False,False,False,False,False
124,"**Type : **Magique
**Élément : **Aucun
**Rang : **★★★★★
","Technique ultime de Titania.
Engendre un tourbillon de magie grâce à l'entrelacement de multiples runes. En langue féérique, l'expression “Deuil des vivants” induit autant une forme de condescendance envers les humains et leurs vies éphémères qu'une certaine compassion envers eux.",72325,0,0,657,124,4,True,False,False,False,False,False,False,False,False,False,False,False
